Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H5_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H8_PFRC2 (),Mass_fraction_C3H6_PFRC2 (),Mass_fraction_C3H5-A_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_NC4H10_PFRC2 (),Mass_fraction_IC4H8_PFRC2 (),Mass_fraction_C4H8-1_PFRC2 (),Mass_fraction_C4H8-2_PFRC2 (),Mass_fraction_C4H71-3_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C5H6_PFRC2 (),Mass_fraction_NC5H10_PFRC2 (),Mass_fraction_LC5H8_PFRC2 (),Mass_fraction_NC6H12_PFRC2 (),Mass_fraction_NC7H14_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_NC12H26_PFRC2 (),Mass_fraction_NC16H34_PFRC2 (),Mass_fraction_NC10H20_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.8,8.710698E-4,6.283185,3.141593,6.283185,914.3022,0.2365664,-6.28164E7,1202.647,1.588723E8,1202.647,1.000005,0.2021482,2.631612E-7,0.06233662,6.332445E-5,0.02250064,2.99795E-5,0.2923304,0.007539185,0.009411927,0.1366849,6.513295E-4,0.001782731,0.0018906,0.002496741,0.002017662,0.03166691,0.00351877,1.756507E-4,0.08549119,0.003150117,0.004771341,0.005222801,0.01907608,0.01441408,0.003088562,0.02158028,0.03431977,0.009602114,0.001946428,0.01413322,8.127701,8.235944E-5,461184.8,461234.4
0.8920864,9.718248E-4,6.283185,3.141593,6.283185,913.6278,0.2365664,-5.064494E7,1200.48,1.584909E8,1200.48,1.000005,0.2020063,2.420818E-7,0.06391955,5.820997E-5,0.02283056,2.765502E-5,0.2963251,0.00774073,0.009378508,0.1365816,6.289664E-4,0.001851234,0.00193179,0.002449755,0.002079315,0.03066622,0.003476121,1.659261E-4,0.08604865,0.003246451,0.004958723,0.005443961,0.01805969,0.01399246,0.002928333,0.02033842,0.03423396,0.0086518,0.001669637,0.01240254,8.119046,8.242023E-5,460694.0,460742.9
0.9228237,0.001005472,6.283185,3.141593,6.283185,913.4067,0.2365664,-4.850507E7,1199.805,1.58372E8,1199.805,1.000005,0.2019612,2.360588E-7,0.06441459,5.65728E-5,0.02293293,2.695795E-5,0.2975548,0.007803636,0.009367326,0.1365281,6.219678E-4,0.001872714,0.001944338,0.002434851,0.002098103,0.03034827,0.003461851,1.630766E-4,0.08620862,0.003276515,0.005018225,0.005513848,0.01774395,0.01385914,0.002878241,0.01995475,0.0342076,0.008369861,0.001590176,0.01189671,8.116442,8.244019E-5,460546.4,460595.3
1.0,0.001089991,6.283185,3.141593,6.283185,912.8578,0.2365664,-4.162145E7,1198.193,1.580883E8,1198.193,1.000005,0.2018528,2.219388E-7,0.06559473,5.30442E-5,0.02317579,2.538728E-5,0.3004537,0.007953498,0.009339321,0.136362,6.05201E-4,0.001924049,0.00197362,0.002398918,0.002142006,0.02958007,0.003426099,1.562979E-4,0.08656407,0.003348116,0.005161908,0.00568196,0.01699565,0.01353863,0.002758903,0.01904882,0.03414554,0.007724364,0.001412824,0.01075227,8.110413,8.248976E-5,460204.3,460252.0
1.2,0.001309251,6.283185,3.141593,6.283185,911.4667,0.2365664,-2.866392E7,1194.471,1.574332E8,1194.471,1.000005,0.2015983,1.925877E-7,0.06829854,4.569822E-5,0.02372617,2.21386E-5,0.3069122,0.008295705,0.00926838,0.1357751,5.662898E-4,0.002042014,0.00203698,0.002314666,0.002237632,0.02777614,0.003335364,1.41697E-4,0.08723599,0.003511405,0.00550071,0.006074645,0.01531431,0.01279293,0.002487459,0.01702975,0.03400808,0.006386134,0.001067174,0.008448745,8.097558,8.261566E-5,459474.7,459520.0
1.4,0.001528842,6.283185,3.141593,6.283185,910.1015,0.2365664,-2.015691E7,1191.215,1.568602E8,1191.215,1.000005,0.2013746,1.703679E-7,0.07060445,4.013907E-5,0.0241907,1.970343E-5,0.3122248,0.008586031,0.009201023,0.1350529,5.32471E-4,0.002142692,0.002086468,0.002240919,0.002313754,0.02619819,0.003248959,1.301861E-4,0.08765322,0.00364955,0.005800456,0.006417669,0.01392771,0.01214776,0.002259917,0.01537887,0.0338962,0.005389459,8.306475E-4,0.006803371,8.0876,8.273959E-5,458909.5,458952.7
1.6,0.001748761,6.283185,3.141593,6.283185,908.7477,0.2365664,-1.427942E7,1188.276,1.563428E8,1188.276,1.000005,0.2011753,1.528045E-7,0.07260915,3.575968E-5,0.02459271,1.780151E-5,0.3167016,0.008836987,0.009137839,0.1342633,5.025204E-4,0.002229969,0.00212565,0.002175575,0.002375939,0.02480452,0.003167712,1.208207E-4,0.08790003,0.003768527,0.006069358,0.006721855,0.01276636,0.01158261,0.002066532,0.01400368,0.03380306,0.00462308,6.62157E-4,0.005586659,8.079657,8.286284E-5,458458.7,458500.2
1.8,0.001969008,6.283185,3.141593,6.283185,907.3974,0.2365664,-1.00825E7,1185.559,1.558646E8,1185.559,1.000005,0.2009959,1.384811E-7,0.07437701,3.220104E-5,0.0249473,1.627003E-5,0.3205426,0.00905691,0.009078903,0.1334445,4.756492E-4,0.002306513,0.002156897,0.002117128,0.002427779,0.02356396,0.003091798,1.130254E-4,0.08802883,0.003872346,0.006313093,0.006994656,0.01178167,0.01108255,0.001900357,0.01284134,0.03372421,0.004019133,5.383043E-4,0.004662292,8.07318,8.298616E-5,458091.1,458131.2
1.940776,0.002124232,6.283185,3.141593,6.283185,906.4462,0.2365664,-7914193.0,1183.747,1.555457E8,1183.747,1.000005,0.2008795,1.296154E-7,0.07550487,3.013978E-5,0.02517417,1.534192E-5,0.3229402,0.009196355,0.009039914,0.1328636,4.581614E-4,0.002355007,0.002175058,0.002079513,0.002459418,0.02277006,0.003041535,1.080918E-4,0.08806788,0.00393789,0.006471806,0.007170799,0.01117506,0.01076352,0.001796891,0.01212631,0.03367563,0.003667149,4.700174E-4,0.004139388,8.0693,8.307324E-5,457871.4,457912.3
2.0,0.002189583,6.283185,3.141593,6.283185,906.0457,0.2365664,-6979006.0,1183.005,1.554152E8,1183.005,1.000005,0.2008328,1.265122E-7,0.07595372,2.924918E-5,0.02526476,1.500708E-5,0.3238837,0.009251653,0.009024101,0.1326195,4.512628E-4,0.002374229,0.002181866,0.002064469,0.002471709,0.02245337,0.003021131,1.064184E-4,0.0880738,0.003963823,0.006535736,0.007241398,0.01093849,0.01063655,0.001756296,0.01184754,0.03365662,0.003533954,4.449698E-4,0.003944848,8.067809,8.310996E-5,457786.8,457827.4
2.053808,0.002248983,6.283185,3.141593,6.283185,905.6814,0.2365664,-6271619.0,1182.34,1.552981E8,1182.34,1.000005,0.2007914,1.235965E-7,0.07634979,2.85509E-5,0.02534485,1.469879E-5,0.3247107,0.009300335,0.009010032,0.1323983,4.450609E-4,0.002391139,0.002187678,0.00205117,0.002482416,0.02217407,0.003002981,1.047597E-4,0.0880749,0.003986618,0.006592468,0.007303894,0.01073217,0.01052459,0.001720777,0.01160442,0.03364005,0.003419584,4.238116E-4,0.003779301,8.066518,8.314338E-5,457713.7,457754.5
2.2,0.002410489,6.283185,3.141593,6.283185,904.6901,0.2365664,-4626243.0,1180.575,1.549873E8,1180.575,1.000005,0.2006838,1.162981E-7,0.07737141,2.675475E-5,0.02555239,1.394417E-5,0.3268221,0.009425449,0.008973197,0.1318017,4.290378E-4,0.002434552,0.002201755,0.002016736,0.002509442,0.02145304,0.002955435,1.007134E-4,0.08805842,0.004045053,0.006740415,0.007466147,0.01021055,0.01023599,0.001630468,0.01098962,0.03359805,0.003138008,3.731743E-4,0.003378075,8.063295,8.323449E-5,457530.9,457571.6
2.282967,0.002502226,6.283185,3.141593,6.283185,904.1262,0.2365664,-3154377.0,1179.595,1.548149E8,1179.595,1.000005,0.2006256,1.124687E-7,0.07791947,2.589698E-5,0.02566434,1.35585E-5,0.3279411,0.009492248,0.008953162,0.1314669,4.203379E-4,0.002457689,0.002208755,0.001998207,0.002523599,0.02106677,0.002929568,9.852185E-5,0.08803852,0.004076148,0.006820668,0.007553729,0.009937214,0.01008144,0.001582848,0.01066732,0.033576,0.002994662,3.481971E-4,0.003177389,8.061627,8.32864E-5,457436.6,457477.8
2.372005,0.002600739,6.283185,3.141593,6.283185,903.5199,0.2365664,-3109649.0,1178.56,1.546327E8,1178.56,1.000005,0.2005654,1.086539E-7,0.07848335,2.487893E-5,0.02578013,1.315652E-5,0.3290832,0.009560738,0.008932344,0.1311111,4.113936E-4,0.002481385,0.002215525,0.001979094,0.002537922,0.02066936,0.002902674,9.642868E-5,0.08800966,0.004107963,0.006903967,0.007644313,0.009660809,0.009922576,0.001534467,0.0103412,0.03355364,0.002852678,3.240208E-4,0.002981171,8.059958,8.334229E-5,457341.9,457382.9
2.4,0.002631727,6.283185,3.141593,6.283185,903.329,0.2365664,-2867099.0,1178.237,1.54576E8,1178.237,1.000005,0.2005469,1.074792E-7,0.07865588,2.460092E-5,0.02581569,1.303689E-5,0.3294307,0.009581646,0.008925937,0.131,4.086367E-4,0.002488611,0.002217511,0.001973238,0.002542257,0.02054782,0.002894396,9.576426E-5,0.08799923,0.004117659,0.006929597,0.007672119,0.009577207,0.009874006,0.001519789,0.01024251,0.03354687,0.002810296,3.169117E-4,0.002923097,8.059456,8.33599E-5,457313.4,457354.3
2.6,0.002853298,6.283185,3.141593,6.283185,901.9616,0.2365664,-1398120.0,1175.973,1.541774E8,1175.973,1.000005,0.2004203,9.969552E-8,0.07982665,2.275518E-5,0.02605874,1.224832E-5,0.331764,0.009722773,0.008882073,0.1302196,3.897658E-4,0.002537281,0.00222985,0.001933432,0.002571092,0.0197255,0.002837709,9.134789E-5,0.08790822,0.004182886,0.007105202,0.007861799,0.009022707,0.009545234,0.001421875,0.009587239,0.03350184,0.00253594,2.721457E-4,0.002553042,8.056162,8.348628E-5,457127.0,457168.8
2.8,0.003075207,6.283185,3.141593,6.283185,900.5875,0.2365664,-398205.8,1173.767,1.537891E8,1173.767,1.000006,0.2003031,9.288234E-8,0.08089791,2.109116E-5,0.02628458,1.156209E-5,0.333863,0.009850761,0.008841371,0.1294635,3.723717E-4,0.002581244,0.002239306,0.001896889,0.002596636,0.01897559,0.00278505,8.751405E-5,0.08779371,0.004241701,0.007268756,0.008037149,0.008534918,0.00924541,0.001334868,0.009009335,0.033462,0.002304184,2.360941E-4,0.002248922,8.053316,8.361366E-5,456965.5,457006.8
2.85266,0.003133691,6.283185,3.141593,6.283185,900.2245,0.2365664,239298.6,1173.194,1.536883E8,1173.194,1.000006,0.2002735,9.124678E-8,0.0811655,2.073511E-5,0.02634152,1.14004E-5,0.3343811,0.009882513,0.008831155,0.1292689,3.679503E-4,0.002592115,0.002241385,0.00188776,0.002602894,0.01878936,0.002771831,8.651063E-5,0.08776062,0.004256227,0.00730998,0.008081149,0.008416193,0.00917081,0.001313561,0.008868432,0.03345229,0.002249119,2.277739E-4,0.002177874,8.05263,8.364738E-5,456926.9,456968.8
2.913092,0.003200838,6.283185,3.141593,6.283185,899.8073,0.2365664,51809.79,1172.54,1.535732E8,1172.54,1.000006,0.2002404,8.936394E-8,0.08146508,2.023594E-5,0.02640564,1.120998E-5,0.334959,0.009917971,0.00881968,0.1290477,3.630529E-4,0.002604243,0.002243564,0.001877529,0.002609848,0.01858085,0.00275697,8.55239E-5,0.0877212,0.004272429,0.007356385,0.008130581,0.008284673,0.009087323,0.001289892,0.008712191,0.0334415,0.002188748,2.187673E-4,0.002100556,8.051874,8.368615E-5,456884.1,456926.0
3.0,0.003297455,6.283185,3.141593,6.283185,899.2064,0.2365664,385445.0,1171.606,1.534089E8,1171.606,1.000006,0.200194,8.678604E-8,0.08188328,1.962253E-5,0.02649575,1.095427E-5,0.3357616,0.009967308,0.008803614,0.1287338,3.561606E-4,0.00262109,0.002246357,0.001863234,0.002619466,0.01829016,0.002736152,8.406178E-5,0.08766247,0.004294924,0.007421555,0.008199837,0.008103539,0.008970903,0.00125718,0.008496727,0.0334266,0.002106621,2.067012E-4,0.001996316,8.050839,8.374208E-5,456825.3,456867.0
3.2,0.003520046,6.283185,3.141593,6.283185,897.8185,0.2365664,1063160.0,1169.483,1.530352E8,1169.483,1.000006,0.2000921,8.127533E-8,0.08279273,1.832109E-5,0.02669422,1.041098E-5,0.3374867,0.01007374,0.00876859,0.1280313,3.41025E-4,0.002657302,0.00225137,0.001832158,0.002640018,0.01766174,0.002690733,8.093283E-5,0.08751944,0.004343227,0.007564688,0.008351253,0.007720397,0.008718707,0.001187531,0.00803983,0.03339504,0.001936906,1.824842E-4,0.001784592,8.048673,8.387154E-5,456702.8,456745.3
3.4,0.003742982,6.283185,3.141593,6.283185,896.4239,0.2365664,1594743.0,1167.391,1.526669E8,1167.391,1.000006,0.199997,7.628307E-8,0.08363395,1.71487E-5,0.0268816,9.922765E-6,0.3390608,0.01017118,0.008736096,0.1273561,3.269262E-4,0.002690288,0.002254643,0.001803392,0.002658638,0.01708349,0.002648499,7.810788E-5,0.08736827,0.004387178,0.007699104,0.008492603,0.007378779,0.008486245,0.001124852,0.007630764,0.03336675,0.001790091,1.623379E-4,0.001605644,8.04677,8.400201E-5,456594.6,456636.3
3.6,0.003966265,6.283185,3.141593,6.283185,895.023,0.2365664,2018175.0,1165.323,1.52303E8,1165.323,1.000006,0.1999077,7.173232E-8,0.08441512,1.608884E-5,0.02705925,9.480605E-6,0.3405024,0.01026064,0.008705953,0.126708,3.13687E-4,0.002720406,0.002256453,0.001776704,0.002675627,0.01655048,0.002609231,7.552602E-5,0.08721197,0.004427266,0.007825604,0.008624908,0.00707288,0.008271323,0.001068223,0.007262862,0.03334137,0.001662184,1.454136E-4,0.001453113,8.045089,8.41335E-5,456499.0,456540.0
