Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H5_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_NC3H7_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H5-A_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_NC4H10_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H8-2_PFRC2 (),Mole_fraction_C4H71-3_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_NC5H10_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC6H12_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC12H26_PFRC2 (),Mole_fraction_NC16H34_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
1.6,0.001603218,6.283185,3.141593,6.283185,993.1496,0.2365664,-306626.4,1277.398,1.72029E8,1277.398,0.9999943,0.7864692,1.945962E-6,0.04977617,1.70528E-5,0.005777298,2.430101E-6,0.1095488,0.006815909,0.001159472,2.845978E-8,0.01964125,7.286521E-5,0.001108184,8.145195E-4,9.187314E-5,4.654839E-4,1.328074E-4,4.755856E-6,0.01065535,0.001367552,0.001036428,0.001165472,2.684773E-5,4.721817E-4,3.500517E-6,1.209202E-5,0.002824377,5.408084E-9,2.083724E-12,1.227975E-8,7.947587,7.582081E-5,450894.6,450915.9
1.8,0.001804744,6.283185,3.141593,6.283185,991.7023,0.2365664,1250397.0,1275.034,1.716128E8,1275.034,0.9999944,0.785503,1.775263E-6,0.0506604,1.530036E-5,0.005760001,2.270953E-6,0.1104129,0.006994935,0.001103621,2.474018E-8,0.01904095,6.565282E-5,0.001140205,8.089391E-4,8.068766E-5,3.886241E-4,1.191167E-4,4.381021E-6,0.01043007,0.001394332,0.001075631,0.001191548,2.343519E-5,4.240087E-4,2.291586E-6,7.704201E-6,0.002817364,2.028938E-9,4.629641E-13,4.3815E-9,7.944454,7.593147E-5,450716.8,450738.7
1.806209,0.001811005,6.283185,3.141593,6.283185,991.6567,0.2365664,1153274.0,1274.961,1.716E8,1274.961,0.9999944,0.7854749,1.773871E-6,0.05068623,1.526324E-5,0.005759523,2.26482E-6,0.1104378,0.007000185,0.001101994,2.464741E-8,0.01902331,6.543891E-5,0.001141113,8.087459E-4,8.037372E-5,3.865984E-4,1.187379E-4,4.368485E-6,0.01042346,0.001395097,0.001076793,0.001192298,2.334562E-5,4.22649E-4,2.262677E-6,7.600379E-6,0.00281716,1.970006E-9,4.425061E-13,4.247548E-9,7.944365,7.593496E-5,450712.1,450734.6
1.921234,0.001927048,6.283185,3.141593,6.283185,990.8083,0.2365664,678551.5,1273.616,1.713634E8,1273.616,0.9999944,0.7849775,1.698392E-6,0.05114473,1.42959E-5,0.005751187,2.196448E-6,0.1108826,0.007094411,0.001072905,2.297666E-8,0.01870487,6.1973E-5,0.001157043,8.049176E-4,7.48754E-5,3.519017E-4,1.121107E-4,4.212707E-6,0.01030441,0.00140868,0.001097854,0.001205668,2.1849E-5,3.98716E-4,1.797975E-6,5.940434E-6,0.002813428,1.155514E-9,1.955955E-13,2.419943E-9,7.942782,7.599998E-5,450622.0,450643.9
2.0,0.002006568,6.283185,3.141593,6.283185,990.2218,0.2365664,925141.4,1272.701,1.712022E8,1272.701,0.9999945,0.7846565,1.647476E-6,0.05144161,1.375736E-5,0.005746071,2.149829E-6,0.1111693,0.007155865,0.001054057,2.193755E-8,0.01849647,5.979567E-5,0.001167085,8.021312E-4,7.142513E-5,3.311054E-4,1.079893E-4,4.105037E-6,0.0102267,0.001417356,0.001111751,0.001214271,2.096156E-5,3.835969E-4,1.543134E-6,5.037987E-6,0.002810979,8.07436E-10,1.125217E-13,1.656553E-9,7.941772,7.6045E-5,450564.6,450586.5
2.096779,0.002104339,6.283185,3.141593,6.283185,989.4956,0.2365664,1686089.0,1271.58,1.71005E8,1271.58,0.9999945,0.784282,1.586338E-6,0.051789,1.319218E-5,0.005740411,2.097477E-6,0.1115033,0.007228176,0.001032017,2.078355E-8,0.01825057,5.732297E-5,0.001178528,7.985613E-4,6.750458E-5,3.084102E-4,1.033446E-4,3.97945E-6,0.0101352,0.001427375,0.001128279,0.001224277,1.999962E-5,3.663053E-4,1.286401E-6,4.135913E-6,0.002808075,5.267085E-10,5.844133E-14,1.053773E-9,7.940604,7.610081E-5,450498.5,450521.2
2.099891,0.002107484,6.283185,3.141593,6.283185,989.4721,0.2365664,999358.8,1271.544,1.709987E8,1271.544,0.9999945,0.7842703,1.583161E-6,0.05179993,1.318236E-5,0.005740242,2.090343E-6,0.1115137,0.007230447,0.001031329,2.072602E-8,0.01824287,5.724227E-5,0.00117888,7.984451E-4,6.738404E-5,3.07733E-4,1.032031E-4,3.969418E-6,0.01013233,0.001427686,0.0011288,0.001224589,1.997067E-5,3.65772E-4,1.279032E-6,4.110137E-6,0.002807985,5.196317E-10,5.724127E-14,1.038773E-9,7.940568,7.610261E-5,450496.6,450519.6
2.2,0.002208698,6.283185,3.141593,6.283185,988.7152,0.2365664,1281435.0,1270.392,1.707958E8,1270.392,0.9999946,0.7839052,1.532296E-6,0.05213989,1.253742E-5,0.005735097,2.045557E-6,0.1118392,0.007301666,0.001009784,1.967425E-8,0.01799985,5.494218E-5,0.001189717,7.946086E-4,6.367507E-5,2.871793E-4,9.88467E-5,3.867705E-6,0.01004213,0.001437348,0.001145288,0.001234323,1.910738E-5,3.492798E-4,1.067209E-6,3.372506E-6,0.002805087,3.392318E-10,2.980056E-14,6.607669E-10,7.939442,7.616087E-5,450432.5,450455.0
2.4,0.002411137,6.283185,3.141593,6.283185,987.1883,0.2365664,1622537.0,1268.104,1.703931E8,1268.104,0.9999947,0.7832318,1.432543E-6,0.05276961,1.151767E-5,0.005726723,1.957257E-6,0.112438,0.007434592,9.700103E-4,1.782912E-8,0.01754455,5.085776E-5,0.001208803,7.867002E-4,5.713004E-5,2.529617E-4,9.12548E-5,3.669108E-6,0.00987374,0.001454854,0.001176629,0.00125221,1.768294E-5,3.198284E-4,7.566987E-7,2.304515E-6,0.00279959,1.489734E-10,8.407541E-15,2.751279E-10,7.937399,7.627867E-5,450316.0,450337.6
2.6,0.002613891,6.283185,3.141593,6.283185,985.6447,0.2365664,1933575.0,1265.833,1.699934E8,1265.833,0.9999948,0.7826232,1.345024E-6,0.05334199,1.065072E-5,0.00572068,1.881158E-6,0.112977,0.007556321,9.341429E-4,1.629671E-8,0.01712564,4.737139E-5,0.001224884,7.786137E-4,5.15663E-5,2.259405E-4,8.490669E-5,3.500691E-6,0.009719537,0.001470267,0.001206047,0.00126829,1.656865E-5,2.943621E-4,5.50366E-7,1.607156E-6,0.002794429,6.865497E-11,2.544613E-15,1.201907E-10,7.935595,7.639813E-5,450213.3,450234.2
2.8,0.002816964,6.283185,3.141593,6.283185,984.0878,0.2365664,2154066.0,1263.578,1.695966E8,1263.578,0.9999949,0.7820693,1.267497E-6,0.05386562,9.895014E-6,0.005716714,1.814671E-6,0.1134651,0.007668245,9.016697E-4,1.500135E-8,0.01673878,4.436265E-5,0.001238414,7.704901E-4,4.680311E-5,2.042591E-4,7.955572E-5,3.356509E-6,0.009577778,0.001483908,0.001233775,0.001282857,1.568336E-5,2.721737E-4,4.101385E-7,1.141538E-6,0.002789555,3.284413E-11,7.934051E-16,5.440775E-11,7.933991,7.651899E-5,450122.0,450142.6
2.892471,0.002910964,6.283185,3.141593,6.283185,983.3641,0.2365664,2376205.0,1262.54,1.694139E8,1262.54,0.999995,0.7818293,1.234302E-6,0.05409335,9.596406E-6,0.005715527,1.786845E-6,0.1136755,0.007716993,8.876881E-4,1.447385E-8,0.01656981,4.309219E-5,0.001243914,7.667506E-4,4.483214E-5,1.956862E-4,7.736746E-5,3.296298E-6,0.009516054,0.001489687,0.001246072,0.001289143,1.533505E-5,2.628707E-4,3.609853E-7,9.805973E-7,0.002787394,2.376577E-11,4.847589E-16,3.841528E-11,7.933308,7.657531E-5,450083.6,450105.2
3.0,0.003020362,6.283185,3.141593,6.283185,982.5199,0.2365664,2358549.0,1261.338,1.692022E8,1261.338,0.9999951,0.7815624,1.197949E-6,0.05434713,9.235625E-6,0.005714629,1.755761E-6,0.113909,0.007771432,8.721923E-4,1.389327E-8,0.01638061,4.173305E-5,0.001249755,7.624221E-4,4.270458E-5,1.866568E-4,7.502053E-5,3.231265E-6,0.009447108,0.001496023,0.001259984,0.001296129,1.497244E-5,2.527352E-4,3.133084E-7,8.259752E-7,0.00278494,1.651785E-11,2.778895E-16,2.59535E-11,7.932559,7.664111E-5,450040.8,450062.1
3.2,0.003224083,6.283185,3.141593,6.283185,980.943,0.2365664,2538610.0,1259.109,1.6881E8,1259.109,0.9999952,0.7810963,1.135009E-6,0.05479188,8.651806E-6,0.005714211,1.703099E-6,0.1143153,0.007866922,8.453146E-4,1.293271E-8,0.01604764,3.941118E-5,0.00125924,7.54469E-4,3.914969E-5,1.721024E-4,7.11392E-5,3.12138E-6,0.009326153,0.001506838,0.001284853,0.00130831,1.43959E-5,2.355714E-4,2.447067E-7,6.066481E-7,0.002780551,8.552832E-12,1.002155E-16,1.272586E-11,7.931275,7.676431E-5,449967.5,449988.0
3.4,0.003428133,6.283185,3.141593,6.283185,979.3585,0.2365664,2694223.0,1256.893,1.684199E8,1256.893,0.9999953,0.780666,1.07761E-6,0.05520421,8.130485E-6,0.005715324,1.655473E-6,0.114688,0.007955421,8.207689E-4,1.209227E-8,0.01573758,3.734139E-5,0.001267113,7.466667E-4,3.60561E-5,1.599791E-4,6.780694E-5,3.024145E-6,0.009213992,0.001516509,0.001308489,0.001319531,1.392592E-5,2.203623E-4,1.956126E-7,4.52957E-7,0.002776373,4.643768E-12,4.041186E-17,6.568528E-12,7.930122,7.688851E-5,449901.7,449921.5
3.6,0.003632515,6.283185,3.141593,6.283185,977.7676,0.2365664,2829291.0,1254.687,1.680316E8,1254.687,0.9999954,0.7802673,1.02491E-6,0.05558776,7.66122E-6,0.005717825,1.612014E-6,0.1150312,0.008037593,7.982999E-4,1.135034E-8,0.01544823,3.548238E-5,0.001273592,7.390386E-4,3.335121E-5,1.497723E-4,6.493168E-5,2.937408E-6,0.009109743,0.001525174,0.001331,0.001329913,1.35411E-5,2.068228E-4,1.599582E-7,3.438747E-7,0.002772389,2.712731E-12,2.180753E-17,3.703939E-12,7.929083,7.701361E-5,449842.4,449861.6
3.8,0.003837229,6.283185,3.141593,6.283185,976.1713,0.2365664,2946314.0,1252.491,1.676451E8,1252.491,0.9999955,0.7798966,9.762127E-7,0.05594563,7.23564E-6,0.005721589,1.571997E-6,0.115348,0.008114017,7.776852E-4,1.068985E-8,0.01517762,3.379939E-5,0.001278868,7.315997E-4,3.097436E-5,1.410793E-4,6.243748E-5,2.859392E-6,0.009012636,0.001532955,0.001352477,0.001339558,1.322469E-5,1.947134E-4,1.334412E-7,2.64619E-7,0.002768589,1.628134E-12,1.159237E-17,2.143093E-12,7.928145,7.713955E-5,449788.8,449807.5
4.0,0.004042279,6.283185,3.141593,6.283185,974.5704,0.2365664,3047403.0,1250.303,1.672601E8,1250.303,0.9999957,0.7795512,9.309874E-7,0.05628036,6.847374E-6,0.005726503,1.534885E-6,0.1156412,0.008185181,7.587372E-4,1.009787E-8,0.01492413,3.226583E-5,0.001283101,7.243571E-4,2.887753E-5,1.336104E-4,6.026542E-5,2.788758E-6,0.008922017,0.001539951,0.001372997,0.001348549,1.296455E-5,1.838425E-4,1.134407E-7,2.06322E-7,0.00276496,9.995431E-13,5.76631E-18,1.263494E-12,7.927299,7.726626E-5,449740.5,449758.6
4.2,0.004247667,6.283185,3.141593,6.283185,972.9657,0.2365664,3134309.0,1248.124,1.668765E8,1248.124,0.9999958,0.7792284,8.887959E-7,0.05659413,6.491211E-6,0.005732467,1.500235E-6,0.1159133,0.008251517,7.412907E-4,9.563928E-9,0.01468627,3.086016E-5,0.001286429,7.173136E-4,2.702035E-5,1.271374E-4,5.836667E-5,2.724406E-6,0.00883731,0.001546247,0.001392627,0.001356958,1.275102E-5,1.740478E-4,9.810449E-8,1.627803E-7,0.002761493,6.210461E-13,2.706322E-18,7.491508E-13,7.926534,7.73937E-5,449696.7,449714.5
4.4,0.004453394,6.283185,3.141593,6.283185,971.3576,0.2365664,3208490.0,1245.953,1.664943E8,1245.953,0.9999959,0.7789262,8.492816E-7,0.05688884,6.162917E-6,0.00573939,1.467695E-6,0.1161661,0.008313407,7.252008E-4,9.079574E-9,0.01446278,2.956498E-5,0.00128897,7.10469E-4,2.53692E-5,1.214826E-4,5.670117E-5,2.665452E-6,0.008758007,0.001551917,0.001411427,0.001364843,1.257655E-5,1.651927E-4,8.61648E-8,1.298014E-7,0.002758181,3.906257E-13,1.326413E-18,4.482113E-13,7.925842,7.752182E-5,449657.2,449674.5
4.6,0.004659463,6.283185,3.141593,6.283185,969.7467,0.2365664,3271379.0,1243.788,1.661134E8,1243.788,0.999996,0.7786427,8.121541E-7,0.0571661,5.859099E-6,0.005747188,1.436977E-6,0.1164014,0.008371186,7.103417E-4,8.638084E-9,0.0142525,2.83662E-5,0.001290827,7.03821E-4,2.389645E-5,1.165098E-4,5.523654E-5,2.611176E-6,0.008683663,0.001557025,0.001429448,0.001372257,1.243526E-5,1.571631E-4,7.675936E-8,1.045689E-7,0.002755017,2.495545E-13,6.903527E-19,2.720828E-13,7.925217,7.76506E-5,449621.5,449638.4
4.8,0.004865874,6.283185,3.141593,6.283185,968.1334,0.2365664,3324133.0,1241.631,1.657337E8,1241.631,0.9999961,0.7783764,7.771716E-7,0.05742734,5.576901E-6,0.005755786,1.407851E-6,0.1166209,0.008425155,6.966025E-4,8.233817E-9,0.01405443,2.725226E-5,0.001292087,6.973662E-4,2.257894E-5,1.121112E-4,5.394599E-5,2.560989E-6,0.008613883,0.001561625,0.001446738,0.001379242,1.232251E-5,1.498626E-4,6.927933E-8,8.511867E-8,0.002751994,1.631188E-13,3.550532E-19,1.690779E-13,7.924652,7.778E-5,449589.2,449605.7
5.0,0.005072629,6.283185,3.141593,6.283185,966.518,0.2365664,3367586.0,1239.48,1.65355E8,1239.48,0.9999963,0.7781258,7.441268E-7,0.0576738,5.313934E-6,0.005765115,1.380124E-6,0.1168258,0.008475584,6.838846E-4,7.862124E-9,0.01386768,2.621336E-5,0.001292829,6.911002E-4,2.139697E-5,1.081991E-4,5.280701E-5,2.514397E-6,0.008548315,0.001565767,0.001463336,0.001385837,1.223445E-5,1.432079E-4,6.326636E-8,6.998565E-8,0.002749105,1.08781E-13,1.493007E-19,1.069005E-13,7.924143,7.791E-5,449560.0,449576.3
5.2,0.005279731,6.283185,3.141593,6.283185,964.9008,0.2365664,3402644.0,1237.334,1.649774E8,1237.334,0.9999964,0.7778897,7.128407E-7,0.05790662,5.068182E-6,0.00577511,1.35362E-6,0.1170173,0.00852272,6.720991E-4,7.519133E-9,0.0136914,2.524109E-5,0.00129312,6.850186E-4,2.03335E-5,1.047003E-4,5.180025E-5,2.470966E-6,0.008486637,0.001569495,0.001479283,0.001392076,1.216786E-5,1.371262E-4,5.836887E-8,5.805784E-8,0.002746346,7.288842E-14,2.92177E-21,6.69572E-14,7.923684,7.804057E-5,449533.8,449549.7
5.4,0.00548718,6.283185,3.141593,6.283185,963.2822,0.2365664,3430259.0,1235.194,1.646008E8,1235.194,0.9999965,0.7776671,6.831679E-7,0.05812677,4.837915E-6,0.005785714,1.328214E-6,0.1171965,0.008566784,6.611687E-4,7.201474E-9,0.01352489,2.432868E-5,0.001293018,6.791162E-4,1.937455E-5,1.015588E-4,5.091014E-5,2.430342E-6,0.008428566,0.001572845,0.001494611,0.001397988,1.212024E-5,1.315569E-4,5.435787E-8,4.862643E-8,0.002743711,4.971489E-14,-4.887121E-20,4.204569E-14,7.923271,7.817171E-5,449510.1,449525.7
5.6,0.005694978,6.283185,3.141593,6.283185,961.6623,0.2365664,3450710.0,1233.06,1.642251E8,1233.06,0.9999966,0.7774568,6.549738E-7,0.05833516,4.621631E-6,0.00579687,1.30379E-6,0.1173644,0.00860798,6.510231E-4,6.90632E-9,0.01336746,2.347008E-5,0.001292575,6.73388E-4,1.850789E-5,9.872693E-5,5.012309E-5,2.392226E-6,0.008373844,0.001575853,0.001509353,0.001403598,1.208942E-5,1.264462E-4,5.105172E-8,4.113694E-8,0.002741194,3.600356E-14,-6.465241E-21,2.779219E-14,7.922901,7.830338E-5,449488.9,449504.2
5.8,0.005903127,6.283185,3.141593,6.283185,960.0414,0.2365664,3464875.0,1230.93,1.638503E8,1230.93,0.9999967,0.7772581,6.281444E-7,0.05853258,4.418068E-6,0.005808529,1.280231E-6,0.1175217,0.008646494,6.415986E-4,6.631287E-9,0.01321852,2.266004E-5,0.001291838,6.678289E-4,1.772288E-5,9.616438E-5,4.942737E-5,2.356351E-6,0.008322233,0.001578548,0.001523537,0.00140893,1.207356E-5,1.217467E-4,4.830662E-8,3.515491E-8,0.002738793,2.890603E-14,8.455653E-20,1.971744E-14,7.92257,7.843559E-5,449469.9,449484.9
6.0,0.006111628,6.283185,3.141593,6.283185,958.4196,0.2365664,3473530.0,1228.805,1.634763E8,1228.805,0.9999969,0.77707,6.025801E-7,0.05871978,4.226126E-6,0.005820643,1.257443E-6,0.1176694,0.008682498,6.328378E-4,6.37434E-9,0.0130775,2.189402E-5,0.001290847,6.62434E-4,1.701024E-5,9.383674E-5,4.881281E-5,2.322476E-6,0.00827352,0.001580958,0.001537191,0.001414005,1.207105E-5,1.174168E-4,4.600521E-8,3.032787E-8,0.0027365,2.536965E-14,1.447342E-19,1.281809E-14,7.922275,7.856831E-5,449452.9,449467.7
6.2,0.006320481,6.283185,3.141593,6.283185,956.7972,0.2365664,3477022.0,1226.685,1.63103E8,1226.685,0.999997,0.776892,5.781917E-7,0.05889743,4.044785E-6,0.005833167,1.235369E-6,0.117808,0.008716152,6.246883E-4,6.133634E-9,0.01294389,2.116807E-5,0.001289637,6.571985E-4,1.636178E-5,9.171387E-5,4.827043E-5,2.290379E-6,0.008227507,0.00158311,0.001550338,0.001418841,1.208047E-5,1.134192E-4,4.404516E-8,2.634674E-8,0.002734314,2.158722E-14,1.037359E-19,1.68447E-15,7.922012,7.870154E-5,449437.9,449452.3
6.4,0.006529689,6.283185,3.141593,6.283185,955.1743,0.2365664,3475438.0,1224.568,1.627305E8,1224.568,0.9999971,0.7767233,5.548957E-7,0.05906612,3.873166E-6,0.005846059,1.21395E-6,0.1179383,0.008747604,6.171033E-4,5.907458E-9,0.01281722,2.04788E-5,0.001288242,6.521176E-4,1.577054E-5,8.97716E-5,4.779269E-5,2.259878E-6,0.008184013,0.001585024,0.001563003,0.001423456,1.21006E-5,1.09722E-4,4.235852E-8,2.301341E-8,0.002732228,1.636748E-14,-2.554959E-20,-1.472151E-14,7.921781,7.883526E-5,449424.5,449438.7
6.6,0.006739253,6.283185,3.141593,6.283185,953.551,0.2365664,3469263.0,1222.456,1.623587E8,1222.456,0.9999972,0.7765632,5.326198E-7,0.05922644,3.710483E-6,0.005859281,1.193107E-6,0.1180607,0.008776988,6.100396E-4,5.694456E-9,0.01269707,1.982298E-5,0.001286689,6.471867E-4,1.523031E-5,8.798885E-5,4.737286E-5,2.230818E-6,0.008142873,0.001586722,0.001575207,0.001427863,1.21304E-5,1.062962E-4,4.089357E-8,2.018374E-8,0.00273024,1.037465E-14,-2.025911E-19,-3.252453E-14,7.921577,7.896947E-5,449412.8,449426.6
6.8,0.006949175,6.283185,3.141593,6.283185,951.9275,0.2365664,3459026.0,1220.347,1.619876E8,1220.347,0.9999973,0.7764114,5.113004E-7,0.05937887,3.556059E-6,0.005872796,1.17276E-6,0.118176,0.008804431,6.034585E-4,5.493485E-9,0.01258304,1.919782E-5,0.001285003,6.424012E-4,1.473585E-5,8.6349E-5,4.700536E-5,2.203074E-6,0.008103937,0.001588222,0.00158697,0.001432078,1.2169E-5,1.031168E-4,3.962203E-8,1.778874E-8,0.002728346,5.977419E-15,-3.352792E-19,-4.411712E-14,7.9214,7.910415E-5,449402.5,449416.1
7.0,0.007159454,6.283185,3.141593,6.283185,950.3038,0.2365664,3445128.0,1218.242,1.616171E8,1218.242,0.9999975,0.7762672,4.908814E-7,0.05952387,3.409299E-6,0.005886571,1.15286E-6,0.1182844,0.008830049,5.973253E-4,5.303525E-9,0.01247477,1.860094E-5,0.001283206,6.377568E-4,1.428268E-5,8.483803E-5,4.668539E-5,2.176524E-6,0.008067066,0.00158954,0.00159831,0.001436111,1.221564E-5,1.001623E-4,3.852135E-8,1.577416E-8,0.002726542,4.296668E-15,-3.763513E-19,-4.622488E-14,7.921246,7.923931E-5,449393.6,449406.8
7.2,0.007370093,6.283185,3.141593,6.283185,948.6801,0.2365664,3427573.0,1216.141,1.612473E8,1216.141,0.9999976,0.7761302,4.71313E-7,0.05966187,3.269674E-6,0.005900572,1.133425E-6,0.1183865,0.008853948,5.916086E-4,5.123542E-9,0.01237194,1.803051E-5,0.001281315,6.332494E-4,1.38669E-5,8.344323E-5,4.640874E-5,2.151027E-6,0.008032137,0.001590691,0.001609245,0.001439974,1.226961E-5,9.74135E-5,3.756086E-8,1.405146E-8,0.002724825,2.28243E-15,-4.07341E-19,-4.790564E-14,7.921115,7.937493E-5,449386.0,449398.9
