Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H5_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H3_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_NC3H7_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H5-A_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_NC4H10_PFRC2 (),Mole_fraction_PC4H9_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_NC5H10_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC6H12_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC12H26_PFRC2 (),Mole_fraction_NC16H34_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
16.8,0.01611542,6.283185,3.141593,6.283185,969.0058,0.2365692,4325553.0,1211.772,1.604783E8,1211.772,1.000004,0.7641024,4.129682E-7,0.07896005,1.088653E-6,0.003124331,8.936658E-7,0.109025,1.897927E-7,0.03051666,7.935396E-6,6.526805E-10,4.378485E-4,1.121906E-6,4.737637E-4,1.731955E-4,6.78968E-7,3.283706E-10,6.685825E-6,0.003033856,0.001840021,0.004630961,0.001084576,6.529391E-7,9.039241E-7,2.859507E-9,1.278563E-7,0.001608834,-6.070041E-16,-2.967778E-56,-4.075468E-7,7.727055,7.770994E-5,438513.1,438514.9
17.0,0.01632199,6.283185,3.141593,6.283185,967.3248,0.2365692,4286497.0,1209.72,1.601172E8,1209.72,1.000004,0.7641015,3.988289E-7,0.07897528,1.052229E-6,0.003143847,8.838247E-7,0.1090028,1.837149E-7,0.03049819,7.981539E-6,6.433592E-10,4.370822E-4,1.104612E-6,4.71943E-4,1.722847E-4,6.926064E-7,3.308454E-10,6.766577E-6,0.003038283,0.001839512,0.004638395,0.001085258,6.666529E-7,9.132977E-7,2.724152E-9,1.298279E-7,0.001607446,-5.973108E-16,-2.788769E-56,-4.017569E-7,7.727376,7.784499E-5,438531.9,438533.6
17.2,0.01652893,6.283185,3.141593,6.283185,965.6458,0.2365692,4246243.0,1207.671,1.597564E8,1207.671,1.000004,0.7641007,3.852503E-7,0.07899005,1.017181E-6,0.003163186,8.742719E-7,0.1089813,1.778692E-7,0.03047965,8.02745E-6,6.323886E-10,4.363698E-4,1.088201E-6,4.70182E-4,1.713995E-4,7.063636E-7,3.324072E-10,6.849866E-6,0.003042651,0.001839017,0.004645638,0.00108593,6.825477E-7,9.229246E-7,2.759061E-9,1.336974E-7,0.001606111,-5.881222E-16,-2.628538E-56,-4.027574E-7,7.727695,7.798033E-5,438550.6,438552.4
17.4,0.01673623,6.283185,3.141593,6.283185,963.9691,0.2365692,4205070.0,1205.623,1.593961E8,1205.623,1.000004,0.7640999,3.720646E-7,0.07900437,9.830826E-7,0.003182343,8.646477E-7,0.1089605,1.721791E-7,0.03046106,8.073054E-6,6.197165E-10,4.356989E-4,1.07189E-6,4.684779E-4,1.705388E-4,7.202206E-7,3.329725E-10,6.932386E-6,0.003046959,0.001838537,0.004652697,0.001086592,6.969546E-7,9.327407E-7,2.667634E-9,1.358718E-7,0.001604829,-5.794032E-16,-2.48447E-56,-3.967937E-7,7.728013,7.811597E-5,438569.2,438571.0
17.6,0.01694388,6.283185,3.141593,6.283185,962.2946,0.2365692,4162136.0,1203.578,1.590362E8,1203.578,1.000004,0.7640991,3.592899E-7,0.07901825,9.503421E-7,0.003201316,8.552024E-7,0.1089404,1.666547E-7,0.03044244,8.118417E-6,6.163596E-10,4.350825E-4,1.055782E-6,4.668291E-4,1.69702E-4,7.341927E-7,3.382964E-10,7.019102E-6,0.003051205,0.001838072,0.004659575,0.001087246,7.156516E-7,9.427124E-7,2.844975E-9,1.421913E-7,0.001603597,-5.711266E-16,-2.354587E-56,-4.053049E-7,7.728328,7.825191E-5,438587.8,438589.6
17.8,0.0171519,6.283185,3.141593,6.283185,960.6221,0.2365692,4118737.0,1201.535,1.586766E8,1201.535,1.000004,0.7640982,3.470428E-7,0.07903172,9.19074E-7,0.00322011,8.461669E-7,0.108921,1.613512E-7,0.0304238,8.163644E-6,6.16696E-10,4.345339E-4,1.040772E-6,4.652336E-4,1.688882E-4,7.483131E-7,3.455027E-10,7.114632E-6,0.00305539,0.00183762,0.004666278,0.001087889,7.433107E-7,9.527494E-7,3.695366E-9,1.574736E-7,0.001602413,-5.63266E-16,-2.237279E-56,-4.489637E-7,7.728641,7.838815E-5,438606.6,438608.4
18.0,0.01736032,6.283185,3.141593,6.283185,958.952,0.2365693,4077220.0,1199.495,1.583174E8,1199.495,1.000004,0.7640974,3.351667E-7,0.07904474,8.878369E-7,0.003238696,8.366411E-7,0.1089023,1.561943E-7,0.03040516,8.20841E-6,5.884938E-10,4.340075E-4,1.025712E-6,4.636942E-4,1.680989E-4,7.625138E-7,3.38104E-10,7.203469E-6,0.003059506,0.001837183,0.004672794,0.001088523,7.625158E-7,9.617945E-7,3.959255E-9,1.638266E-7,0.00160128,-5.558361E-16,-2.132148E-56,-4.645883E-7,7.728952,7.852467E-5,438625.0,438626.8
18.2,0.01756916,6.283185,3.141593,6.283185,957.2844,0.2365697,4032794.0,1197.457,1.579587E8,1197.457,1.000005,0.7640967,3.236179E-7,0.0790573,8.580378E-7,0.003257055,8.273651E-7,0.1088842,1.511686E-7,0.03038655,8.252684E-6,5.794437E-10,4.335117E-4,1.010296E-6,4.622127E-4,1.673346E-4,7.767878E-7,3.401608E-10,7.288895E-6,0.003063548,0.001836761,0.004679115,0.001089146,7.77718E-7,9.706883E-7,3.888215E-9,1.656356E-7,0.001600201,-5.488268E-16,-2.037942E-56,-4.62752E-7,7.729261,7.866146E-5,438643.0,438644.8
18.4,0.01777835,6.283185,3.141593,6.283185,955.6189,0.23657,3987856.0,1195.421,1.576004E8,1195.421,1.000005,0.764096,3.124604E-7,0.07906949,8.292285E-7,0.003275227,8.18189E-7,0.1088667,1.463035E-7,0.03036796,8.296626E-6,5.701716E-10,4.330522E-4,9.951869E-7,4.607769E-4,1.665901E-4,7.911416E-7,3.420267E-10,7.375761E-6,0.003067531,0.001836351,0.004685282,0.001089761,7.942671E-7,9.798265E-7,3.884338E-9,1.686025E-7,0.001599163,-5.421419E-16,-1.951619E-56,-4.639724E-7,7.729567,7.879856E-5,438661.0,438662.8
18.6,0.01798784,6.283185,3.141593,6.283185,953.955,0.2365701,3942503.0,1193.387,1.572424E8,1193.387,1.000005,0.7640953,3.016726E-7,0.07908139,8.013409E-7,0.003293239,8.090821E-7,0.1088497,1.4159E-7,0.03034942,8.340262E-6,5.603132E-10,4.326205E-4,9.803702E-7,4.593786E-4,1.658618E-4,8.055574E-7,3.435107E-10,7.463273E-6,0.003071461,0.001835952,0.00469132,0.001090369,8.112663E-7,9.891618E-7,3.897501E-9,1.718605E-7,0.001598159,-5.3573E-16,-1.87168E-56,-4.655142E-7,7.729872,7.8936E-5,438678.8,438680.6
18.8,0.01819767,6.283185,3.141593,6.283185,952.2931,0.2365701,3896905.0,1191.354,1.568846E8,1191.354,1.000005,0.7640946,2.91248E-7,0.07909295,7.743614E-7,0.003311064,8.000542E-7,0.1088331,1.37026E-7,0.03033093,8.383532E-6,5.498051E-10,4.322184E-4,9.658124E-7,4.580226E-4,1.65152E-4,8.200391E-7,3.445756E-10,7.551016E-6,0.003075333,0.001835563,0.004697212,0.001090968,8.282319E-7,9.987212E-7,3.887151E-9,1.749102E-7,0.001597193,-5.296116E-16,-1.798315E-56,-4.653185E-7,7.730174,7.907376E-5,438696.5,438698.3
19.0,0.01840787,6.283185,3.141593,6.283185,950.6332,0.2365701,3850917.0,1189.324,1.565273E8,1189.324,1.000005,0.7640939,2.811675E-7,0.07910416,7.482435E-7,0.003328693,7.910952E-7,0.1088171,1.326035E-7,0.0303125,8.426393E-6,5.388849E-10,4.318442E-4,9.51445E-7,4.567098E-4,1.644609E-4,8.345828E-7,3.453494E-10,7.638437E-6,0.003079141,0.001835186,0.004702954,0.001091558,8.44571E-7,1.008514E-6,3.806099E-9,1.771434E-7,0.001596265,-5.237862E-16,-1.731196E-56,-4.609429E-7,7.730473,7.921183E-5,438714.0,438715.8
19.2,0.01861844,6.283185,3.141593,6.283185,948.9754,0.2365701,3804271.0,1187.296,1.561703E8,1187.296,1.000005,0.7640932,2.713955E-7,0.07911504,7.229693E-7,0.003346119,7.821655E-7,0.1088016,1.283068E-7,0.03029416,8.468837E-6,5.295775E-10,4.314983E-4,9.371378E-7,4.554391E-4,1.637882E-4,8.491839E-7,3.468677E-10,7.726022E-6,0.003082886,0.00183482,0.004708548,0.001092139,8.609502E-7,1.018539E-6,3.684333E-9,1.792667E-7,0.001595375,-5.182405E-16,-1.669709E-56,-4.5456E-7,7.73077,7.93502E-5,438731.4,438733.2
19.4,0.01882938,6.283185,3.141593,6.283185,947.3197,0.2365701,3757696.0,1185.269,1.558137E8,1185.269,1.000005,0.7640926,2.619626E-7,0.0791256,6.985953E-7,0.003363342,7.733528E-7,0.1087866,1.241506E-7,0.0302759,8.510871E-6,5.216099E-10,4.311821E-4,9.230831E-7,4.542091E-4,1.631333E-4,8.638417E-7,3.489975E-10,7.814791E-6,0.003086567,0.001834466,0.004713997,0.001092711,8.785077E-7,1.028783E-6,3.61612E-9,1.824124E-7,0.001594522,-5.129571E-16,-1.613178E-56,-4.507138E-7,7.731064,7.948889E-5,438748.6,438750.4
19.6,0.01904068,6.283185,3.141593,6.283185,945.666,0.2365701,3710927.0,1183.245,1.554574E8,1183.245,1.000005,0.764092,2.528634E-7,0.07913584,6.751057E-7,0.003380362,7.646953E-7,0.108772,1.201339E-7,0.03025774,8.552507E-6,5.147657E-10,4.308967E-4,9.093819E-7,4.530185E-4,1.624956E-4,8.78558E-7,3.516482E-10,7.905335E-6,0.003090185,0.001834122,0.004719306,0.001093275,8.978721E-7,1.039231E-6,3.657232E-9,1.872048E-7,0.001593703,-5.079239E-16,-1.56119E-56,-4.520876E-7,7.731355,7.962789E-5,438765.7,438767.5
19.8,0.01925236,6.283185,3.141593,6.283185,944.0144,0.2365701,3663652.0,1181.223,1.551014E8,1181.223,1.000006,0.7640913,2.44082E-7,0.07914578,6.524473E-7,0.003397182,7.561937E-7,0.108758,1.162505E-7,0.03023969,8.593752E-6,5.084292E-10,4.30642E-4,8.960925E-7,4.51866E-4,1.618747E-4,8.933346E-7,3.545168E-10,7.998069E-6,0.00309374,0.001833788,0.004724478,0.00109383,9.194452E-7,1.049861E-6,3.84769E-9,1.940551E-7,0.001592918,-5.031267E-16,-1.5133E-56,-4.606991E-7,7.731644,7.976721E-5,438782.7,438784.5
20.0,0.01946441,6.283185,3.141593,6.283185,942.3648,0.2365701,3616956.0,1179.202,1.547458E8,1179.202,1.000006,0.7640907,2.356138E-7,0.07915544,6.30546E-7,0.0034138,7.477791E-7,0.1087443,1.124982E-7,0.03022175,8.634601E-6,5.00741E-10,4.304163E-4,8.831441E-7,4.507501E-4,1.6127E-4,9.081682E-7,3.566164E-10,8.092685E-6,0.003097232,0.001833465,0.004729517,0.001094376,9.428493E-7,1.060646E-6,4.159572E-9,2.026395E-7,0.001592164,-4.98552E-16,-1.469108E-56,-4.755925E-7,7.731929,7.990684E-5,438799.6,438801.4
