Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H8_PFRC2 (),Mass_fraction_C3H6_PFRC2 (),Mass_fraction_C3H5-A_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_IC4H10_PFRC2 (),Mass_fraction_IC4H9_PFRC2 (),Mass_fraction_TC4H9_PFRC2 (),Mass_fraction_IC4H8_PFRC2 (),Mass_fraction_IC4H7_PFRC2 (),Mass_fraction_C4H8-1_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C5H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_LC5H8_PFRC2 (),Mass_fraction_NC7H14_PFRC2 (),Mass_fraction_IC8H16_PFRC2 (),Mass_fraction_DIMEPTD_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_NC10H20_PFRC2 (),Mass_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.01823433,1.601209E-5,6.283185,3.141593,6.283185,1151.33,0.2353964,-8.595029E8,1525.417,2.15682E8,1525.417,0.9999969,0.2004983,1.148119E-5,0.1082708,0.002140321,0.03883088,0.127774,0.01734469,0.003525212,0.142468,0.002951547,0.02903994,0.05424509,9.188441E-4,2.054646E-6,2.520263E-6,0.1091787,0.005576989,0.0106925,0.02635413,0.007558226,0.0129596,0.007748968,1.583095E-4,0.005524653,2.102965E-4,1.043523E-6,0.001386362,0.0653463,5.513264E-6,6.643074E-23,8.146259,6.508041E-5,463035.0,463040.2
0.01826282,1.603682E-5,6.283185,3.141593,6.283185,1151.341,0.2353964,-8.662419E8,1525.411,2.15681E8,1525.411,0.9999969,0.2004963,1.146563E-5,0.1083122,0.002136735,0.038824,0.1278179,0.01735878,0.00352319,0.1424402,0.002950857,0.02906124,0.05423706,9.169695E-4,2.047551E-6,2.511549E-6,0.1091436,0.005563444,0.01067961,0.02635213,0.007562041,0.01296701,0.00775565,1.587085E-4,0.005520043,2.090666E-4,1.025217E-6,0.001381135,0.06534313,5.442021E-6,6.141558E-23,8.146151,6.507978E-5,463029.0,463034.3
0.01830181,1.607069E-5,6.283185,3.141593,6.283185,1151.356,0.2353964,-8.634388E8,1525.404,2.156797E8,1525.404,0.9999969,0.2004935,1.144388E-5,0.1083688,0.002131838,0.03881459,0.1278779,0.01737806,0.003520425,0.1424021,0.002949905,0.02909034,0.05422605,9.144111E-4,2.037876E-6,2.499672E-6,0.1090956,0.005545015,0.01066193,0.02634939,0.00756725,0.01297715,0.007764773,1.592552E-4,0.005513742,2.073952E-4,1.000696E-6,0.001374013,0.06533881,5.346047E-6,5.517612E-23,8.146004,6.507892E-5,463020.7,463026.0
0.0189502,1.663379E-5,6.283185,3.141593,6.283185,1151.598,0.2353964,-9.032112E8,1525.277,2.156574E8,1525.277,0.9999969,0.2004494,1.111381E-5,0.1092893,0.00205422,0.03865868,0.1288543,0.01769453,0.003474886,0.1417763,0.002933732,0.02956462,0.0540396,8.731244E-4,1.888618E-6,2.316469E-6,0.1083078,0.005257278,0.01037291,0.02630259,0.007651378,0.01314372,0.007912338,1.684208E-4,0.005410444,1.815519E-4,6.697035E-7,0.001261228,0.06526852,3.980121E-6,9.33632E-24,8.143611,6.506522E-5,462885.1,462890.5
0.01928724,1.692644E-5,6.283185,3.141593,6.283185,1151.718,0.2353964,-9.970558E8,1525.209,2.156454E8,1525.209,0.9999968,0.2004272,1.095145E-5,0.1097535,0.002016474,0.03857818,0.1293483,0.01785617,0.003451541,0.1414577,0.002924974,0.0298043,0.05394069,8.525591E-4,1.818012E-6,2.229868E-6,0.1079064,0.005120403,0.01022716,0.02627745,0.007693388,0.01322889,0.007986088,1.732383E-4,0.005357827,1.694557E-4,5.436603E-7,0.001206553,0.06523314,3.415439E-6,3.7001E-24,8.1424,6.505845E-5,462817.6,462823.6
0.01929437,1.693263E-5,6.283185,3.141593,6.283185,1151.721,0.2353964,-9.201316E8,1525.207,2.156451E8,1525.207,0.9999968,0.2004267,1.094782E-5,0.1097632,0.002015692,0.03857649,0.1293586,0.01785956,0.003451049,0.141451,0.002924785,0.02980932,0.05393858,8.521306E-4,1.816558E-6,2.228087E-6,0.107898,0.005117595,0.01022407,0.02627691,0.007694265,0.01323068,0.007987627,1.733406E-4,0.005356722,1.692092E-4,5.412707E-7,0.001205425,0.0652324,3.404419E-6,3.628435E-24,8.142376,6.505831E-5,462816.2,462822.1
0.01931342,1.694917E-5,6.283185,3.141593,6.283185,1151.727,0.2353964,-9.168885E8,1525.203,2.156444E8,1525.203,0.9999968,0.2004255,1.093812E-5,0.1097892,0.002013607,0.03857195,0.1293862,0.01786864,0.003449737,0.1414331,0.002924279,0.02982272,0.05393296,8.509866E-4,1.812666E-6,2.223314E-6,0.1078755,0.005110104,0.01021594,0.02627548,0.007696606,0.01323547,0.007991735,1.73614E-4,0.00535377,1.685519E-4,5.349353E-7,0.001202415,0.06523043,3.375141E-6,3.443657E-24,8.142308,6.505794E-5,462812.5,462818.5
0.01932366,1.695807E-5,6.283185,3.141593,6.283185,1151.731,0.2353964,-9.348505E8,1525.201,2.156441E8,1525.201,0.9999968,0.2004248,1.093293E-5,0.1098031,0.002012487,0.03856951,0.1294011,0.01787352,0.003449031,0.1414235,0.002924007,0.02982993,0.05392994,8.503723E-4,1.810575E-6,2.220749E-6,0.1078634,0.005106087,0.01021156,0.0262747,0.007697863,0.01323804,0.007993942,1.73761E-4,0.005352184,1.681996E-4,5.315596E-7,0.001200799,0.06522937,3.359504E-6,3.348195E-24,8.142271,6.505774E-5,462810.5,462816.5
0.01943826,1.705756E-5,6.283185,3.141593,6.283185,1151.77,0.2353964,-9.229736E8,1525.178,2.1564E8,1525.178,0.9999968,0.2004174,1.088152E-5,0.1099585,0.002000091,0.03854225,0.1295663,0.01792796,0.003441153,0.1413161,0.002920974,0.02991021,0.05389602,8.435379E-4,1.787783E-6,2.1928E-6,0.1077283,0.005061687,0.01016252,0.02626602,0.007711847,0.01326675,0.008018485,1.754085E-4,0.005334489,1.643125E-4,4.952909E-7,0.001182894,0.06521753,3.189715E-6,2.450723E-24,8.141867,6.50555E-5,462787.5,462793.5
0.01977356,1.734867E-5,6.283185,3.141593,6.283185,1151.884,0.2353964,-9.613404E8,1525.109,2.156278E8,1525.109,0.9999968,0.200396,1.073232E-5,0.1104072,0.001965025,0.03846271,0.1300443,0.01808611,0.003418243,0.1410045,0.002911972,0.03014226,0.05379605,8.239119E-4,1.724158E-6,2.114803E-6,0.1073365,0.004936761,0.01002089,0.02624025,0.007752065,0.01335017,0.008089048,1.80253E-4,0.00528317,1.534573E-4,4.027095E-7,0.001132105,0.06518336,2.740645E-6,9.770848E-25,8.140697,6.504911E-5,462721.6,462727.7
0.01979032,1.736321E-5,6.283185,3.141593,6.283185,1151.889,0.2353964,-9.366636E8,1525.105,2.156271E8,1525.105,0.9999968,0.2003949,1.072487E-5,0.1104294,0.001963311,0.03845875,0.1300679,0.01809396,0.003417104,0.140989,0.002911515,0.03015374,0.05379103,8.229459E-4,1.721067E-6,2.11102E-6,0.107317,0.004930709,0.01001386,0.02623895,0.007754047,0.01335431,0.008092525,1.80496E-4,0.005280625,1.529349E-4,3.985731E-7,0.001129629,0.06518167,2.719977E-6,9.333361E-25,8.140639,6.50488E-5,462718.3,462724.4
0.01981014,1.738043E-5,6.283185,3.141593,6.283185,1151.896,0.2353964,-9.366704E8,1525.101,2.156264E8,1525.101,0.9999968,0.2003937,1.071611E-5,0.1104557,0.001961286,0.03845406,0.1300959,0.01810325,0.003415757,0.1409707,0.002910975,0.03016732,0.05378509,8.218045E-4,1.717422E-6,2.106551E-6,0.107294,0.004923568,0.0100056,0.02623741,0.00775639,0.01335921,0.008096633,1.807836E-4,0.005277614,1.52319E-4,3.937316E-7,0.001126707,0.06517967,2.695715E-6,8.840154E-25,8.14057,6.504842E-5,462714.4,462720.6
0.02022849,1.774359E-5,6.283185,3.141593,6.283185,1152.031,0.2353964,-9.599475E8,1525.013,2.15611E8,1525.013,0.9999968,0.2003676,1.054038E-5,0.1110025,0.001919879,0.03835543,0.130679,0.0182979,0.003387502,0.1405873,0.002899441,0.03045037,0.05365905,7.98159E-4,1.64393E-6,2.016508E-6,0.1068126,0.004778513,0.009832638,0.02620452,0.007805009,0.01346198,0.008181801,1.868818E-4,0.005214646,1.39907E-4,3.043609E-7,0.001066905,0.06513804,2.232093E-6,2.820644E-25,8.139144,6.504076E-5,462633.6,462639.8
0.02042832,1.791704E-5,6.283185,3.141593,6.283185,1152.094,0.2353964,-9.73408E8,1524.971,2.156035E8,1524.971,0.9999968,0.2003554,1.045791E-5,0.1112593,0.001900871,0.03830855,0.1309535,0.01838996,0.003374124,0.1404064,0.002893805,0.03058335,0.0535985,7.871531E-4,1.610534E-6,1.975611E-6,0.1065853,0.00471276,0.009751701,0.02618857,0.007827712,0.01351061,0.008221495,1.898132E-4,0.005184939,1.343516E-4,2.69176E-7,0.001039543,0.06511852,2.039963E-6,1.633635E-25,8.138472,6.503721E-5,462596.3,462602.8
0.02045395,1.793928E-5,6.283185,3.141593,6.283185,1152.102,0.2353964,-9.698154E8,1524.965,2.156025E8,1524.965,0.9999968,0.2003539,1.044686E-5,0.111292,0.001898468,0.03830255,0.1309884,0.01840172,0.003372413,0.1403832,0.002893073,0.03060031,0.05359072,7.857549E-4,1.606326E-6,1.970459E-6,0.1065563,0.004704483,0.009741332,0.02618651,0.007830601,0.01351683,0.008226541,1.9019E-4,0.005181146,1.336559E-4,2.649734E-7,0.001036089,0.06511603,2.016577E-6,1.523493E-25,8.138387,6.503676E-5,462591.4,462597.9
0.0205954,1.806206E-5,6.283185,3.141593,6.283185,1152.146,0.2353964,-9.697732E8,1524.935,2.155972E8,1524.935,0.9999968,0.2003453,1.039204E-5,0.1114718,0.001885353,0.03826947,0.1311806,0.01846648,0.003362994,0.1402558,0.002889044,0.03069346,0.05354772,7.780908E-4,1.583682E-6,1.942733E-6,0.1063965,0.004659463,0.009684482,0.02617511,0.007846441,0.01355105,0.008254196,1.922735E-4,0.005160281,1.29883E-4,2.429423E-7,0.001017244,0.06510236,1.892313E-6,1.036617E-25,8.137917,6.50343E-5,462564.8,462571.4
0.02095384,1.837315E-5,6.283185,3.141593,6.283185,1152.254,0.2353964,-1.024026E9,1524.857,2.155835E8,1524.857,0.9999968,0.200324,1.024994E-5,0.1119215,0.001853182,0.03818599,0.1316622,0.01862932,0.003339295,0.1399365,0.002878636,0.03092645,0.05343842,7.59066E-4,1.528259E-6,1.874899E-6,0.1059954,0.004549937,0.009542985,0.02614592,0.007885889,0.01363717,0.00832291,1.975789E-4,0.005107929,1.208059E-4,1.949973E-7,9.711037E-4,0.06506819,1.610903E-6,3.897922E-26,8.136738,6.50282E-5,462499.9,462507.1
0.02098536,1.840051E-5,6.283185,3.141593,6.283185,1152.263,0.2353964,-1.010203E9,1524.85,2.155822E8,1524.85,0.9999968,0.2003221,1.023617E-5,0.1119606,0.001850436,0.03817868,0.1317042,0.01864355,0.003337223,0.1399087,0.002877696,0.03094673,0.0534288,7.574202E-4,1.523493E-6,1.869083E-6,0.1059604,0.004540593,0.009530732,0.02614334,0.007889314,0.0136447,0.008328862,1.98047E-4,0.005103362,1.200399E-4,1.912684E-7,9.671551E-4,0.06506523,1.588287E-6,3.577042E-26,8.136635,6.502769E-5,462494.5,462501.8
0.02109548,1.849607E-5,6.283185,3.141593,6.283185,1152.295,0.2353964,-9.849352E8,1524.826,2.15578E8,1524.826,0.9999968,0.2003157,1.019899E-5,0.1120969,0.001840867,0.03815315,0.13185,0.01869316,0.003329997,0.1398113,0.002874451,0.03101731,0.05339515,7.517039E-4,1.507449E-6,1.849441E-6,0.1058383,0.004508383,0.009487673,0.02613427,0.007901206,0.01367095,0.008349516,1.996853E-4,0.005087449,1.17404E-4,1.788141E-7,9.534974E-4,0.06505488,1.511848E-6,2.654971E-26,8.136279,6.502587E-5,462474.2,462481.5
0.02167739,1.900104E-5,6.283185,3.141593,6.283185,1152.461,0.2353964,-9.981161E8,1524.698,2.155555E8,1524.698,0.9999968,0.2002822,9.995879E-6,0.1128041,0.001792608,0.03801892,0.1326077,0.01895278,0.003292167,0.1393012,0.00285713,0.03138384,0.05321654,7.223267E-4,1.428055E-6,1.752333E-6,0.1052006,0.004347639,0.009264317,0.02608557,0.007962565,0.0138084,0.008455712,2.084038E-4,0.00500447,1.044318E-4,1.253354E-7,8.846433E-4,0.06500109,1.165439E-6,5.477134E-27,8.134427,6.50165E-5,462369.2,462376.6
0.02200233,1.928298E-5,6.283185,3.141593,6.283185,1152.551,0.2353964,-1.034634E9,1524.626,2.155429E8,1524.626,0.9999968,0.2002639,9.885827E-6,0.1131902,0.001767157,0.03794451,0.1330223,0.01909592,0.003271305,0.1390204,0.002847234,0.03158391,0.05311656,7.065131E-4,1.386688E-6,1.701772E-6,0.1048499,0.004264148,0.009142853,0.02605792,0.007995815,0.01388424,0.008512912,2.133145E-4,0.004958938,9.784058E-5,1.028189E-7,8.485095E-4,0.06497172,1.008145E-6,2.268426E-27,8.133413,6.501146E-5,462312.3,462319.9
0.02202948,1.930654E-5,6.283185,3.141593,6.283185,1152.558,0.2353964,-1.048103E9,1524.62,2.155418E8,1524.62,0.9999968,0.2002624,9.874406E-6,0.1132222,0.001765098,0.03793832,0.1330568,0.01910781,0.003269571,0.1389972,0.002846385,0.03160048,0.05310822,7.052108E-4,1.38322E-6,1.697543E-6,0.1048208,0.004257346,0.009132927,0.0260556,0.007998565,0.01389055,0.008517629,2.137259E-4,0.00495516,9.730979E-5,1.011332E-7,8.455626E-4,0.06496929,9.960173E-7,2.107283E-27,8.133329,6.501106E-5,462308.1,462315.7
0.02204519,1.932016E-5,6.283185,3.141593,6.283185,1152.562,0.2353964,-1.040891E9,1524.616,2.155411E8,1524.616,0.9999968,0.2002615,9.867268E-6,0.1132407,0.001763903,0.03793474,0.1330767,0.01911469,0.003268568,0.1389838,0.002845889,0.03161006,0.05310339,7.044588E-4,1.38117E-6,1.695033E-6,0.104804,0.004253417,0.009127116,0.02605426,0.008000155,0.01389419,0.008520355,2.13964E-4,0.004952976,9.700408E-5,1.001708E-7,8.438628E-4,0.06496789,9.890693E-7,2.019372E-27,8.133281,6.501083E-5,462305.3,462313.0
0.02220793,1.946136E-5,6.283185,3.141593,6.283185,1152.605,0.2353964,-1.008449E9,1524.58,2.155347E8,1524.58,0.9999968,0.2002525,9.818451E-6,0.1134314,0.001751567,0.03789768,0.1332815,0.01918578,0.003258205,0.1388443,0.002840851,0.03170882,0.05305334,6.967224E-4,1.361423E-6,1.670902E-6,0.1046301,0.004213416,0.009067138,0.02604029,0.008016501,0.01393189,0.008548342,2.164361E-4,0.004930429,9.389606E-5,9.074727E-8,8.264695E-4,0.0649534,9.200117E-7,1.304412E-27,8.13278,6.500838E-5,462276.8,462284.5
0.02306025,2.020077E-5,6.283185,3.141593,6.283185,1152.824,0.2353964,-1.022011E9,1524.389,2.155011E8,1524.389,0.9999968,0.2002066,9.558379E-6,0.114407,0.001690883,0.03770509,0.1343308,0.01955325,0.003204662,0.1381235,0.00281403,0.03221367,0.05279103,6.577842E-4,1.266654E-6,1.555175E-6,0.1037336,0.004019525,0.008761556,0.02596581,0.008099451,0.01412687,0.008689183,2.295043E-4,0.004814561,7.92061E-5,5.411003E-8,7.41338E-4,0.06487913,6.300041E-7,1.292204E-28,8.130218,6.499605E-5,462131.6,462139.2
0.02308248,2.022005E-5,6.283185,3.141593,6.283185,1152.829,0.2353964,-1.022E9,1524.384,2.155002E8,1524.384,0.9999968,0.2002054,9.551861E-6,0.1144319,0.001689376,0.0377001,0.1343577,0.01956272,0.003203282,0.1381049,0.002813319,0.03222656,0.0527842,6.568034E-4,1.264345E-6,1.552356E-6,0.1037105,0.004014793,0.008753811,0.02596384,0.008101557,0.0141319,0.00869273,2.298477E-4,0.004811589,7.885645E-5,5.338753E-8,7.392465E-4,0.06487723,6.238294E-7,1.216869E-28,8.130153,6.499574E-5,462127.9,462135.6
0.02319089,2.031409E-5,6.283185,3.141593,6.283185,1152.856,0.2353964,-1.023197E9,1524.359,2.154959E8,1524.359,0.9999968,0.2001997,9.519439E-6,0.1145532,0.001682077,0.03767581,0.1344885,0.01960885,0.003196565,0.1380145,0.002809838,0.03228924,0.0527509,6.520448E-4,1.253153E-6,1.538698E-6,0.1035983,0.003991926,0.008716095,0.02595423,0.008111791,0.0141564,0.008709937,2.315246E-4,0.00479713,7.717401E-5,5.000265E-8,7.291357E-4,0.06486799,5.945902E-7,9.084939E-29,8.129834,6.499423E-5,462110.0,462117.8
0.02324176,2.035821E-5,6.283185,3.141593,6.283185,1152.868,0.2353964,-1.031956E9,1524.348,2.154938E8,1524.348,0.9999968,0.200197,9.504349E-6,0.1146099,0.001678695,0.03766444,0.1345496,0.01963045,0.00319342,0.1379722,0.002808197,0.03231854,0.05273528,6.498258E-4,1.247938E-6,1.532337E-6,0.1035458,0.003981315,0.00869849,0.02594971,0.008116571,0.01416788,0.008717961,2.323125E-4,0.004790366,7.639729E-5,4.848938E-8,7.244417E-4,0.06486368,5.813483E-7,7.91894E-29,8.129684,6.499353E-5,462101.7,462109.5
0.02549954,2.231617E-5,6.283185,3.141593,6.283185,1153.375,0.2353964,-1.045719E9,1523.832,2.154031E8,1523.832,0.9999967,0.2000847,8.935902E-6,0.1170091,0.00154647,0.0371689,0.1371412,0.02056341,0.003058063,0.1361427,0.002733386,0.03355271,0.05204817,5.59632E-4,1.055644E-6,1.29801E-6,0.1012915,0.003579806,0.007961859,0.02574327,0.008315474,0.01466437,0.009043156,2.679587E-4,0.004502574,4.891632E-5,1.255379E-8,5.451848E-4,0.06468038,2.151932E-7,2.369721E-31,8.123364,6.496497E-5,461742.3,461749.9
0.04433724,3.862879E-5,6.283185,3.141593,6.283185,1155.877,0.2353964,-9.008609E8,1519.697,2.146752E8,1519.697,0.9999965,0.1994076,6.753681E-6,0.1319277,0.00105192,0.03362648,0.1533808,0.02713309,0.002181781,0.1231742,0.002139748,0.04053812,0.04718911,1.790091E-4,4.955036E-7,6.196216E-7,0.08634134,0.002266121,0.004309619,0.0238645,0.00942527,0.01821558,0.01034222,6.045432E-4,0.002792056,1.44032E-6,1.260867E-10,5.841188E-5,0.06347645,-1.683579E-10,8.938108E-33,8.083783,6.482435E-5,459492.2,459498.1
0.05681129,4.941573E-5,6.283185,3.141593,6.283185,1156.888,0.2353964,-7.656484E8,1517.374,2.142665E8,1517.374,0.9999965,0.1990813,6.12588E-6,0.139316,9.157756E-4,0.03169286,0.1613138,0.03081345,0.001776266,0.1158893,0.001866584,0.04325944,0.04470629,9.152602E-5,3.82683E-7,4.827227E-7,0.07871983,0.001925068,0.003203865,0.0226608,0.009896958,0.02025568,0.01061059,8.514438E-4,0.002093922,1.829553E-7,9.107545E-11,1.472162E-5,0.06280816,-1.472129E-7,-2.037599E-37,8.064378,6.476771E-5,458389.3,458394.6
0.06015852,5.230873E-5,6.283185,3.141593,6.283185,1157.124,0.2353964,-7.319975E8,1516.808,2.141669E8,1516.808,0.9999964,0.1990027,5.995982E-6,0.1411048,8.880813E-4,0.03121492,0.163208,0.03174231,0.001684249,0.1140637,0.001807402,0.04382803,0.04411167,7.729809E-5,3.617777E-7,4.572073E-7,0.07688138,0.001854543,0.002994777,0.02235347,0.01000302,0.02077686,0.01065425,9.194658E-4,0.001944425,1.513702E-7,8.586818E-11,1.028979E-5,0.06263705,-4.196443E-7,-8.911704E-41,8.059729,6.475452E-5,458125.2,458130.5
0.06103425,5.306554E-5,6.283185,3.141593,6.283185,1157.184,0.2353964,-7.253291E8,1516.664,2.141414E8,1516.664,0.9999964,0.1989827,5.962834E-6,0.1415617,8.81304E-4,0.0310924,0.1636901,0.03198179,0.001661181,0.1135946,0.001792703,0.04396745,0.04396039,7.401229E-5,3.566911E-7,4.509867E-7,0.07641282,0.001837082,0.002944578,0.02227428,0.01002959,0.02091164,0.01066442,9.373486E-4,0.001907483,3.202499E-7,8.461543E-11,9.375533E-6,0.06259274,-1.424349E-6,-1.140208E-41,8.058544,6.475117E-5,458058.5,458063.8
0.06117156,5.318419E-5,6.283185,3.141593,6.283185,1157.193,0.2353964,-7.25967E8,1516.641,2.141374E8,1516.641,0.9999964,0.1989795,5.957487E-6,0.1416329,8.802646E-4,0.03107329,0.1637652,0.0320192,0.001657602,0.1135214,0.001790427,0.04398898,0.04393684,7.351219E-5,3.558827E-7,4.499971E-7,0.07633982,0.001834374,0.002936909,0.02226192,0.01003371,0.02093271,0.01066597,9.401552E-4,0.001901769,4.296722E-7,8.442212E-11,9.240013E-6,0.06258582,-2.04815E-6,-8.246855E-42,8.058359,6.475065E-5,458048.4,458053.7
0.06126336,5.326352E-5,6.283185,3.141593,6.283185,1157.199,0.2353964,-7.21772E8,1516.626,2.141348E8,1516.626,0.9999964,0.1989774,5.954002E-6,0.1416805,8.795687E-4,0.03106053,0.1638154,0.03204419,0.001655215,0.1134726,0.001788909,0.04400332,0.04392111,7.318006E-5,3.553614E-7,4.493592E-7,0.07629108,0.001832568,0.002931809,0.02225366,0.01003646,0.02094679,0.010667,9.420321E-4,0.001897961,4.715785E-7,8.429334E-11,9.150541E-6,0.06258119,-2.297345E-6,-6.641354E-42,8.058236,6.47503E-5,458041.5,458046.9
0.06343366,5.513888E-5,6.283185,3.141593,6.283185,1157.344,0.2353964,-7.022451E8,1516.276,2.140731E8,1516.276,0.9999964,0.1989287,5.881218E-6,0.142791,8.634414E-4,0.03076184,0.1649829,0.03263082,0.001600008,0.1123258,0.001754008,0.04433073,0.04355439,6.582205E-5,3.438139E-7,4.352355E-7,0.07515413,0.001791249,0.002815273,0.02205989,0.0101,0.02127774,0.01069001,9.865088E-4,0.001810593,3.305072E-7,8.136551E-11,7.278113E-6,0.06247222,-2.249762E-6,-1.249786E-44,8.055365,6.47422E-5,457878.4,457883.7
0.06569484,5.709252E-5,6.283185,3.141593,6.283185,1157.491,0.2353964,-6.886031E8,1515.919,2.140103E8,1515.919,0.9999964,0.1988792,5.804856E-6,0.1439209,8.475602E-4,0.03045698,0.1661665,0.03323321,0.00154495,0.1111532,0.001719401,0.04464943,0.04318286,5.907146E-5,3.324684E-7,4.213274E-7,0.07400038,0.001750286,0.002704222,0.02186137,0.01016337,0.02161863,0.01071145,0.001033023,0.001724737,3.372357E-7,7.850563E-11,5.745026E-6,0.06235983,-2.787155E-6,-2.197766E-46,8.052449,6.473399E-5,457714.9,457720.7
0.06573754,5.712941E-5,6.283185,3.141593,6.283185,1157.494,0.2353964,-7.580807E8,1515.912,2.140091E8,1515.912,0.9999964,0.1988782,5.80212E-6,0.143942,8.472713E-4,0.03045129,0.1661888,0.03324449,0.001543934,0.1111315,0.001718763,0.04465523,0.04317594,5.89522E-5,3.322236E-7,4.210219E-7,0.0739789,0.001749528,0.002702403,0.02185765,0.01016454,0.02162503,0.01071184,0.001033903,0.001723164,3.92493E-7,7.845331E-11,5.719541E-6,0.06235772,-3.093161E-6,-1.989703E-46,8.052393,6.473383E-5,457712.3,457718.2
0.0657469,5.713749E-5,6.283185,3.141593,6.283185,1157.494,0.2353964,-6.814163E8,1515.911,2.140089E8,1515.911,0.9999964,0.198878,5.802056E-6,0.1439466,8.472059E-4,0.03045004,0.1661936,0.03324697,0.001543712,0.1111267,0.001718624,0.0446565,0.04317443,5.89261E-5,3.321732E-7,4.209624E-7,0.07397419,0.001749362,0.002701955,0.02185684,0.0101648,0.02162643,0.01071192,0.001034095,0.00172282,3.918902E-7,7.844185E-11,5.713973E-6,0.06235725,-3.09699E-6,-1.946815E-46,8.052382,6.47338E-5,457711.6,457717.6
0.06578838,5.717333E-5,6.283185,3.141593,6.283185,1157.497,0.2353964,-6.981431E8,1515.904,2.140077E8,1515.904,0.9999964,0.1988771,5.800023E-6,0.1439671,8.469095E-4,0.03044451,0.166215,0.03325793,0.001542726,0.1111054,0.001717999,0.04466214,0.04316772,5.88106E-5,3.319443E-7,4.206798E-7,0.07395334,0.001748621,0.00270002,0.02185324,0.01016594,0.02163265,0.01071229,0.00103495,0.001721294,3.893973E-7,7.839104E-11,5.689356E-6,0.06235521,-3.097131E-6,-1.767689E-46,8.052329,6.473366E-5,457708.7,457714.7
0.06580638,5.718888E-5,6.283185,3.141593,6.283185,1157.498,0.2353964,-6.843761E8,1515.901,2.140072E8,1515.901,0.9999964,0.1988768,5.799465E-6,0.143976,8.467833E-4,0.03044211,0.1662243,0.03326269,0.001542298,0.1110961,0.001717728,0.04466458,0.04316481,5.876055E-5,3.318486E-7,4.205626E-7,0.07394428,0.0017483,0.002699182,0.02185167,0.01016643,0.02163535,0.01071246,0.001035321,0.001720633,3.88251E-7,7.836899E-11,5.678703E-6,0.06235432,-3.09663E-6,-1.695115E-46,8.052306,6.473359E-5,457707.4,457713.4
0.06617803,5.750996E-5,6.283185,3.141593,6.283185,1157.522,0.2353964,-6.808652E8,1515.844,2.13997E8,1515.844,0.9999964,0.1988687,5.790745E-6,0.1441589,8.442707E-4,0.03039266,0.1664153,0.03336078,0.0015335,0.1109056,0.001712236,0.04471469,0.04310483,5.773869E-5,3.301972E-7,4.18545E-7,0.07375782,0.001741777,0.002681771,0.0218194,0.01017655,0.02169097,0.01071574,0.001042982,0.001707043,3.647811E-7,7.791695E-11,5.463425E-6,0.06233596,-3.079868E-6,-7.153355E-47,8.051835,6.473227E-5,457680.8,457686.8
0.06636515,5.767161E-5,6.283185,3.141593,6.283185,1157.533,0.2353964,-6.83833E8,1515.814,2.139919E8,1515.814,0.9999964,0.1988647,5.783009E-6,0.1442508,8.430133E-4,0.03036782,0.1665115,0.03341008,0.001529094,0.1108101,0.001709479,0.04473971,0.04307472,5.723227E-5,3.292865E-7,4.174229E-7,0.07366424,0.001738508,0.002673346,0.02180319,0.01018163,0.02171894,0.01071737,0.001046841,0.00170025,3.53611E-7,7.769149E-11,5.358246E-6,0.06232673,-3.071966E-6,-4.628984E-47,8.051598,6.47316E-5,457668.0,457674.2
0.0663929,5.769559E-5,6.283185,3.141593,6.283185,1157.535,0.2353964,-6.796798E8,1515.81,2.139912E8,1515.81,0.9999964,0.1988641,5.781852E-6,0.1442644,8.428207E-4,0.03036414,0.1665256,0.03341739,0.001528442,0.1107959,0.001709069,0.0447434,0.04307026,5.715762E-5,3.291408E-7,4.172436E-7,0.07365038,0.001738022,0.002672056,0.02180079,0.01018238,0.02172309,0.01071761,0.001047413,0.001699246,3.519748E-7,7.765811E-11,5.342829E-6,0.06232536,-3.07076E-6,-4.340608E-47,8.051563,6.473151E-5,457666.0,457672.2
