Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_IC4H10_PFRC2 (),Mole_fraction_IC4H8_PFRC2 (),Mole_fraction_IC4H7_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H8-2_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_NC5H10_PFRC2 (),Mole_fraction_B1M2_PFRC2 (),Mole_fraction_B1M3_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_IC8H16_PFRC2 (),Mole_fraction_DIMEPTD_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Mole_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),UHC_Sens_GasRxn#32_PFRC2 (),UHC_Sens_GasRxn#154_PFRC2 (),UHC_Sens_GasRxn#381_PFRC2 (),UHC_Sens_GasRxn#620_PFRC2 (),UHC_Sens_GasRxn#1148_PFRC2 (),UHC_Sens_GasRxn#2803_PFRC2 (),UHC_Sens_GasRxn#8284_PFRC2 (),UHC_Sens_GasRxn#8287_PFRC2 (),UHC_Sens_GasRxn#11455_PFRC2 (),UHC_Sens_GasRxn#11845_PFRC2 (),Volatile_organic_compounds_PFRC2 (ppm),VOC_Sens_GasRxn#32_PFRC2 (),VOC_Sens_GasRxn#154_PFRC2 (),VOC_Sens_GasRxn#381_PFRC2 (),VOC_Sens_GasRxn#620_PFRC2 (),VOC_Sens_GasRxn#1148_PFRC2 (),VOC_Sens_GasRxn#2803_PFRC2 (),VOC_Sens_GasRxn#8284_PFRC2 (),VOC_Sens_GasRxn#8287_PFRC2 (),VOC_Sens_GasRxn#11455_PFRC2 (),VOC_Sens_GasRxn#11845_PFRC2 ()
5.6,0.007516434,6.283185,3.141593,6.283185,728.0284,0.2353964,-3312613.0,1029.247,1.283527E8,1029.247,1.000003,0.8635242,0.03426765,6.104174E-6,0.002700763,0.01456506,4.024388E-4,5.81544E-4,0.02216275,4.900467E-4,0.001097696,3.720158E-4,0.02796514,2.339229E-4,0.001926012,2.512517E-4,0.002934248,1.391758E-4,7.701554E-4,1.330757E-4,7.103542E-4,1.706316E-4,1.114657E-4,0.001325798,9.114204E-4,0.006037677,0.001767581,0.006710508,2.573678E-4,0.001946757,0.005087233,8.692373,1.029204E-4,494065.0,-0.003194378,9.94958E-4,8.798472E-4,0.001644284,-0.00126038,0.001077083,-0.002140967,-9.043885E-4,-0.007512132,-0.001362678,494070.8,-0.003194769,9.951417E-4,8.801247E-4,0.001644997,-0.001260735,0.001077377,-0.002141577,-9.040912E-4,-0.007512979,-0.001362301
5.8,0.007791384,6.283185,3.141593,6.283185,726.7816,0.2353964,-3012708.0,1027.247,1.280007E8,1027.247,1.000003,0.8631742,0.03445955,5.786898E-6,0.002713789,0.01464344,4.060116E-4,5.857836E-4,0.02222938,4.934468E-4,0.001096717,3.740394E-4,0.02806475,2.256091E-4,0.001926473,2.528534E-4,0.002945128,1.403928E-4,7.757428E-4,1.347588E-4,7.106439E-4,1.701735E-4,1.113391E-4,0.001327341,9.092277E-4,0.005977821,0.001765526,0.006705579,2.580507E-4,0.001925678,0.005049122,8.690363,1.03097E-4,493950.8,-0.003188422,9.907009E-4,8.813452E-4,0.001630678,-0.00125613,0.001071898,-0.002246148,-8.978051E-4,-0.007484742,-0.001359308,493956.6,-0.003188815,9.908842E-4,8.816249E-4,0.001631394,-0.001256487,0.001072193,-0.00224676,-8.975058E-4,-0.007485589,-0.001358928
6.0,0.008066806,6.283185,3.141593,6.283185,725.5344,0.2353964,-2741212.0,1025.264,1.276516E8,1025.264,1.000003,0.8628464,0.03463987,5.489904E-6,0.002726163,0.01471688,4.093637E-4,5.898675E-4,0.02229138,4.966271E-4,0.001095697,3.759669E-4,0.02815785,2.176631E-4,0.001926767,2.543852E-4,0.002955299,1.415326E-4,7.810083E-4,1.363597E-4,7.109006E-4,1.697168E-4,1.112143E-4,0.001328712,9.071366E-4,0.00592164,0.001763505,0.006700994,2.58676E-4,0.001906047,0.005013717,8.688493,1.032742E-4,493844.5,-0.003182736,9.86076E-4,8.826563E-4,0.001617739,-0.001251884,0.001066801,-0.002243529,-8.914318E-4,-0.007458922,-0.001356433,493850.3,-0.00318313,9.862587E-4,8.829383E-4,0.001618459,-0.001252241,0.001067097,-0.002244145,-8.911288E-4,-0.007459772,-0.001356053
6.2,0.008342702,6.283185,3.141593,6.283185,724.2871,0.2353964,-2496218.0,1023.296,1.273053E8,1023.296,1.000003,0.8625389,0.03480947,5.211198E-6,0.002737929,0.01478576,4.125104E-4,5.938043E-4,0.02234917,4.996048E-4,0.001094647,3.778054E-4,0.028245,2.100614E-4,0.001926914,2.558523E-4,0.002964818,1.426007E-4,7.859744E-4,1.378832E-4,7.11129E-4,1.692634E-4,1.110916E-4,0.001329931,9.051434E-4,0.005868843,0.001761525,0.006696724,2.592495E-4,0.001887737,0.004980786,8.686752,1.034521E-4,493745.5,-0.003177301,9.817236E-4,8.837994E-4,0.001605452,-0.001247653,0.001061799,-0.00224148,-8.852697E-4,-0.007434555,-0.001354009,493751.4,-0.003177694,9.819057E-4,8.840835E-4,0.001606176,-0.001248012,0.001062094,-0.002242101,-8.849627E-4,-0.007435411,-0.001353629
6.4,0.008619074,6.283185,3.141593,6.283185,723.0397,0.2353964,-2274195.0,1021.343,1.269615E8,1021.343,1.000003,0.8622503,0.03496907,4.949506E-6,0.002749125,0.01485039,4.154656E-4,5.976018E-4,0.02240308,5.023948E-4,0.001093575,3.795609E-4,0.02832665,2.027836E-4,0.001926934,2.572587E-4,0.002973733,1.436021E-4,7.906605E-4,1.393336E-4,7.113324E-4,1.688148E-4,1.109714E-4,0.001331014,9.032445E-4,0.005819184,0.001759591,0.006692746,2.597755E-4,0.001870641,0.00495013,8.685128,1.036305E-4,493653.3,-0.003172099,9.776238E-4,9.044014E-4,0.001593772,-0.00124345,0.001056896,-0.002239375,-8.194085E-4,-0.007411539,-0.001351993,493659.1,-0.003172495,9.778058E-4,9.046874E-4,0.001594498,-0.00124381,0.001057192,-0.002239999,-8.191006E-4,-0.007412393,-0.00135161
6.6,0.008895923,6.283185,3.141593,6.283185,721.7923,0.2353964,-2072349.0,1019.403,1.266201E8,1019.403,1.000003,0.8619792,0.03511938,4.703648E-6,0.002759786,0.01491108,4.18242E-4,6.01267E-4,0.02245341,5.050108E-4,0.001092488,3.812391E-4,0.02840324,1.958115E-4,0.001926844,2.586085E-4,0.002982089,1.445412E-4,7.950849E-4,1.407149E-4,7.115141E-4,1.683722E-4,1.108541E-4,0.001331972,9.014361E-4,0.005772434,0.001757706,0.006689036,2.602586E-4,0.001854662,0.004921568,8.683614,1.038096E-4,493567.2,-0.003167111,9.737586E-4,8.991663E-4,0.001582642,-0.001239282,0.001052097,-0.002236484,-8.232631E-4,-0.007404165,-0.001350354,493573.0,-0.003167508,9.739401E-4,8.994541E-4,0.001583371,-0.001239643,0.001052394,-0.002237111,-8.229523E-4,-0.007405022,-0.001349969
6.8,0.00917325,6.283185,3.141593,6.283185,720.5451,0.2353964,-1872255.0,1017.476,1.262809E8,1017.476,1.000003,0.8617243,0.03526111,4.477626E-6,0.00276995,0.01496809,4.20852E-4,6.048062E-4,0.02250044,5.074652E-4,0.001091394,3.82845E-4,0.02847515,1.891313E-4,0.001926664,2.599054E-4,0.002989926,1.454224E-4,7.992644E-4,1.42031E-4,7.116768E-4,1.679378E-4,1.107402E-4,0.00133282,8.997142E-4,0.005728386,0.001755874,0.006685576,2.607027E-4,0.001839712,0.004894935,8.682199,1.039893E-4,493486.9,-0.003162311,9.701112E-4,8.941147E-4,0.001572107,-0.001235155,0.001047402,-0.002233981,-8.26738E-4,-0.007385341,-0.001348895,493493.1,-0.00316267,9.702875E-4,8.944037E-4,0.001572855,-0.001235514,0.001047697,-0.002234627,-8.263996E-4,-0.007386278,-0.001348557
6.906614,0.009321285,6.283185,3.141593,6.283185,719.8803,0.2353964,-1794673.0,1016.454,1.26101E8,1016.454,1.000003,0.8615948,0.03533322,4.354617E-6,0.002775167,0.01499704,4.221775E-4,6.066425E-4,0.02252423,5.087105E-4,0.00109081,3.836725E-4,0.02851167,1.856806E-4,0.001926532,2.605756E-4,0.002993901,1.458695E-4,8.013958E-4,1.427067E-4,7.117564E-4,1.677092E-4,1.106807E-4,0.001333229,8.988311E-4,0.005705963,0.00175492,0.006683829,2.609242E-4,0.001832143,0.004881489,8.681484,1.040853E-4,493446.3,-0.003158678,9.682531E-4,8.914988E-4,0.001566703,-0.001232977,0.001044945,-0.002232641,-8.284545E-4,-0.007375691,-0.001348358,493452.5,-0.003159028,9.684282E-4,8.917887E-4,0.001567457,-0.001233335,0.001045239,-0.002233293,-8.281086E-4,-0.007376647,-0.00134803
7.0,0.009451073,6.283185,3.141593,6.283185,719.2982,0.2353965,-1717601.0,1015.561,1.259438E8,1015.561,1.000003,0.8614851,0.03539443,4.25476E-6,0.002779622,0.01502157,4.233007E-4,6.082219E-4,0.02254434,5.097653E-4,0.001090297,3.843811E-4,0.02854261,1.827253E-4,0.001926394,2.611505E-4,0.002997267,1.462479E-4,8.032073E-4,1.432835E-4,7.11822E-4,1.675108E-4,1.106293E-4,0.001333564,8.980779E-4,0.005686927,0.001754098,0.006682354,2.611096E-4,0.00182574,0.004870136,8.68088,1.041696E-4,493412.0,-0.0031572,9.666748E-4,8.892522E-4,0.00156206,-0.001231083,0.001042822,-0.002231463,-8.298816E-4,-0.007367456,-0.001347958,493418.2,-0.003157553,9.668499E-4,8.895431E-4,0.001562816,-0.001231442,0.001043116,-0.002232116,-8.295353E-4,-0.00736841,-0.001347628
7.2,0.009729365,6.283185,3.141593,6.283185,718.0517,0.2353965,-1563611.0,1013.657,1.256087E8,1013.657,1.000003,0.8612596,0.03552037,4.049329E-6,0.00278886,0.01507194,4.256071E-4,6.115266E-4,0.0225855,5.119299E-4,0.001089201,3.858553E-4,0.02860615,1.765712E-4,0.001926054,2.623498E-4,0.003004174,1.470242E-4,8.069406E-4,1.444788E-4,7.119526E-4,1.670917E-4,1.105217E-4,0.001334221,8.965189E-4,0.005647746,0.001752376,0.006679339,2.614847E-4,0.001812621,0.004846937,8.679645,1.043504E-4,493341.7,-0.003154068,9.634226E-4,8.845622E-4,0.001552485,-0.001227063,0.00103835,-0.002228939,-8.327355E-4,-0.007350412,-0.001347291,493348.0,-0.003154425,9.635976E-4,8.84855E-4,0.001553241,-0.001227423,0.001038645,-0.002229594,-8.323885E-4,-0.007351361,-0.001346955
7.4,0.01000814,6.283185,3.141593,6.283185,716.8057,0.2353965,-1422761.0,1011.764,1.252754E8,1011.764,1.000003,0.861047,0.03563933,3.855415E-6,0.002797682,0.01511936,4.277785E-4,6.147232E-4,0.02262408,5.139664E-4,0.00108811,3.872704E-4,0.02866603,1.70659E-4,0.001925653,2.635053E-4,0.00301067,1.477538E-4,8.104742E-4,1.456194E-4,7.120702E-4,1.666818E-4,1.104176E-4,0.001334797,8.950349E-4,0.005610721,0.001750711,0.00667652,2.618303E-4,0.001800303,0.004825238,8.678488,1.045318E-4,493276.0,-0.003161989,9.60294E-4,8.800446E-4,0.001543357,-0.001234358,0.001033989,-0.002226419,-8.353182E-4,-0.007334186,-0.001346873,493282.2,-0.003162349,9.604689E-4,8.80339E-4,0.001544115,-0.001234719,0.001034284,-0.002227077,-8.349702E-4,-0.007335133,-0.001346534
7.6,0.0102874,6.283185,3.141593,6.283185,715.5603,0.2353965,-1293936.0,1009.88,1.249438E8,1009.88,1.000004,0.8608468,0.03575166,3.672242E-6,0.002806106,0.01516399,4.298214E-4,6.178152E-4,0.02266024,5.158815E-4,0.001087029,3.886292E-4,0.02872243,1.649794E-4,0.001925201,2.646186E-4,0.003016778,1.484391E-4,8.138174E-4,1.467073E-4,7.121761E-4,1.662814E-4,1.103171E-4,0.0013353,8.936233E-4,0.005575741,0.001749102,0.006673885,2.621485E-4,0.001788741,0.004804952,8.677405,1.047137E-4,493214.4,-0.003148739,9.573758E-4,8.756923E-4,0.001534659,-0.001223914,0.00102974,-0.002223911,-8.376537E-4,-0.007318746,-0.001346687,493220.6,-0.003149101,9.575506E-4,8.759883E-4,0.001535418,-0.001224275,0.001030034,-0.002224571,-8.373041E-4,-0.007319692,-0.001346345
7.8,0.01056714,6.283185,3.141593,6.283185,714.3156,0.2353965,-1176138.0,1008.005,1.246139E8,1008.005,1.000004,0.860658,0.03585773,3.499048E-6,0.002814152,0.01520598,4.317436E-4,6.208068E-4,0.02269414,5.176831E-4,0.001085959,3.899347E-4,0.02877558,1.595213E-4,0.001924703,2.656919E-4,0.003022521,1.490829E-4,8.16981E-4,1.47745E-4,7.122714E-4,1.658908E-4,1.102201E-4,0.001335734,8.92281E-4,0.005542681,0.00174755,0.006671424,2.624414E-4,0.001777884,0.004785983,8.676391,1.048962E-4,493156.8,-0.003136051,9.546149E-4,8.715079E-4,0.001526366,-0.001213794,0.00103638,-0.00222142,-8.397497E-4,-0.007304049,-0.00134671,493163.0,-0.003136415,9.547893E-4,8.718054E-4,0.001527127,-0.001214155,0.001036674,-0.002222082,-8.393984E-4,-0.007304995,-0.001346367
8.0,0.01084738,6.283185,3.141593,6.283185,713.0717,0.2353965,-1068553.0,1006.14,1.242856E8,1006.14,1.000004,0.8604801,0.03595797,3.335086E-6,0.002821841,0.01524552,4.335528E-4,6.237025E-4,0.02272594,5.19379E-4,0.001084903,3.911899E-4,0.02882573,1.542731E-4,0.001924169,2.667272E-4,0.003027926,1.496878E-4,8.199762E-4,1.487354E-4,7.123574E-4,1.655102E-4,1.101267E-4,0.001336108,8.910046E-4,0.005511411,0.001746054,0.006669122,2.627112E-4,0.001767679,0.00476823,8.675441,1.050792E-4,493102.8,-0.003123894,9.52001E-4,8.674838E-4,0.001518458,-0.001203989,0.001027632,-0.00221895,-8.416365E-4,-0.007290054,-0.001346921,493109.0,-0.003124261,9.521752E-4,8.677826E-4,0.00151922,-0.001204351,0.001027926,-0.002219614,-8.412838E-4,-0.007290999,-0.001346576
8.2,0.0111281,6.283185,3.141593,6.283185,711.8286,0.2353965,-970678.4,1004.283,1.239588E8,1004.283,1.000004,0.8603122,0.03605271,3.179804E-6,0.00282919,0.01528276,4.352556E-4,6.265059E-4,0.02275578,5.209759E-4,0.001083862,3.923975E-4,0.02887305,1.492253E-4,0.001923602,2.677264E-4,0.003033013,1.502563E-4,8.228123E-4,1.496806E-4,7.124349E-4,1.651397E-4,1.100369E-4,0.001336427,8.897912E-4,0.005481825,0.001744614,0.006666971,2.629598E-4,0.001758083,0.004751612,8.674551,1.052627E-4,493052.2,-0.003133473,9.495261E-4,8.889313E-4,0.001510915,-0.001194494,0.001019206,-0.002216504,-8.433372E-4,-0.007276726,-0.001347303,493058.4,-0.003133842,9.497003E-4,8.892311E-4,0.001511678,-0.001194857,0.001019501,-0.002217171,-8.429837E-4,-0.007277669,-0.001346955
8.4,0.01140931,6.283185,3.141593,6.283185,710.5864,0.2353965,-879333.6,1002.434,1.236333E8,1002.434,1.000004,0.8601537,0.0361423,3.032861E-6,0.002836218,0.01531784,4.36859E-4,6.29221E-4,0.0227838,5.224804E-4,0.001082839,3.935602E-4,0.02891775,1.44368E-4,0.001923011,2.686912E-4,0.003037803,1.507907E-4,8.254989E-4,1.50583E-4,7.125048E-4,1.647794E-4,1.099505E-4,0.001336696,8.886375E-4,0.005453812,0.001743228,0.006664958,2.63189E-4,0.001749053,0.004736045,8.673716,1.054467E-4,493004.7,-0.003129911,9.47181E-4,8.890257E-4,0.001503717,-0.001204291,0.001011157,-0.002214088,-8.448605E-4,-0.007264028,-0.001347838,493010.9,-0.003130283,9.473552E-4,8.893267E-4,0.001504481,-0.001204653,0.001011451,-0.002214756,-8.445064E-4,-0.007264968,-0.001347487
8.6,0.01169101,6.283185,3.141593,6.283185,709.3453,0.2353965,-795110.0,1000.593,1.233093E8,1000.593,1.000004,0.860004,0.03622706,2.893794E-6,0.002842941,0.0153509,4.383691E-4,6.318512E-4,0.02281014,5.238987E-4,0.001081835,3.946802E-4,0.02895999,1.396924E-4,0.001922399,2.696234E-4,0.003042318,1.512933E-4,8.28045E-4,1.514449E-4,7.12568E-4,1.644295E-4,1.098677E-4,0.001336919,8.875407E-4,0.005427274,0.001741896,0.006663074,2.634003E-4,0.001740548,0.004721453,8.672932,1.056312E-4,492960.2,-0.003126466,9.449578E-4,8.890717E-4,0.001496846,-0.001200738,0.001003228,-0.002211704,-8.462242E-4,-0.007251927,-0.00134851,492966.4,-0.003126839,9.451317E-4,8.893737E-4,0.001497611,-0.0012011,0.001003522,-0.002212374,-8.458683E-4,-0.007252868,-0.001348159
8.8,0.01197321,6.283185,3.141593,6.283185,708.1052,0.2353965,-694549.8,998.7589,1.229865E8,998.7589,1.000004,0.8598625,0.03630731,2.769721E-6,0.002849378,0.01538208,4.397923E-4,6.344001E-4,0.02283489,5.252363E-4,0.001080852,3.9576E-4,0.02899995,1.351957E-4,0.001921773,2.705243E-4,0.003046573,1.51766E-4,8.304589E-4,1.522682E-4,7.126252E-4,1.6409E-4,1.097884E-4,0.001337102,8.864978E-4,0.00540212,0.001740615,0.00666131,2.635955E-4,0.001732534,0.004707769,8.672196,1.058162E-4,492918.4,-0.003123125,9.435207E-4,8.890739E-4,0.001490285,-0.001197255,9.957444E-4,-0.002209354,-8.47439E-4,-0.007240397,-0.001349092,492924.7,-0.003123484,9.436923E-4,8.893763E-4,0.001491056,-0.001197616,9.960372E-4,-0.002210031,-8.47073E-4,-0.007241364,-0.001348756
9.0,0.0122559,6.283185,3.141593,6.283185,706.8662,0.2353965,-651350.4,996.9321,1.22665E8,996.9321,1.000004,0.8597289,0.03638328,2.634903E-6,0.002855536,0.01541146,4.411318E-4,6.368692E-4,0.02285817,5.264975E-4,0.001079889,3.968011E-4,0.02903776,1.308548E-4,0.001921137,2.713955E-4,0.003050586,1.522107E-4,8.327464E-4,1.530546E-4,7.126769E-4,1.637615E-4,1.097127E-4,0.001337246,8.85507E-4,0.005378279,0.001739387,0.006659661,2.637756E-4,0.001724984,0.004694938,8.671505,1.060017E-4,492879.2,-0.00311989,9.415684E-4,8.890373E-4,0.001484024,-0.001193847,0.001003038,-0.002207048,-8.48516E-4,-0.007229425,-0.001349964,492885.8,-0.003120218,9.417359E-4,8.893396E-4,0.00148481,-0.001194204,0.001003327,-0.002207738,-8.48129E-4,-0.00723045,-0.001349664
9.2,0.01253909,6.283185,3.141593,6.283185,705.6285,0.2353965,-579392.2,995.112,1.223446E8,995.112,1.000004,0.8596025,0.03645518,2.518968E-6,0.002861432,0.01543918,4.423943E-4,6.392632E-4,0.02288007,5.27688E-4,0.001078948,3.978056E-4,0.02907354,1.266775E-4,0.00192049,2.722377E-4,0.003054369,1.526289E-4,8.349162E-4,1.538062E-4,7.127234E-4,1.634423E-4,1.0964E-4,0.001337358,8.845648E-4,0.005355662,0.001738207,0.006658116,2.639417E-4,0.001717862,0.004682895,8.670856,1.061876E-4,492842.3,-0.003116762,9.397148E-4,8.88966E-4,0.001478037,-0.001190511,9.996417E-4,-0.002204775,-8.494803E-4,-0.00721894,-0.001350926,492849.0,-0.003117084,9.398812E-4,8.89269E-4,0.001478826,-0.001190867,9.999301E-4,-0.002205469,-8.490874E-4,-0.007219977,-0.001350633
9.4,0.01282278,6.283185,3.141593,6.283185,704.392,0.2353965,-526529.2,993.2986,1.220254E8,993.2986,1.000004,0.8594832,0.0365232,2.403523E-6,0.002867071,0.01546529,4.43582E-4,6.415827E-4,0.02290065,5.288104E-4,0.001078028,3.987746E-4,0.0291074,1.22653E-4,0.001919836,2.730518E-4,0.003057935,1.530219E-4,8.369718E-4,1.545237E-4,7.127652E-4,1.631332E-4,1.095707E-4,0.001337438,8.836704E-4,0.005334227,0.001737077,0.006656672,2.640947E-4,0.001711152,0.004671607,8.670248,1.06374E-4,492807.8,-0.003113735,9.379567E-4,8.888633E-4,0.001472284,-0.001187251,9.963497E-4,-0.002215933,-8.503335E-4,-0.007208946,-0.001351972,492814.4,-0.003114053,9.381201E-4,8.89167E-4,0.001473075,-0.001187606,9.966372E-4,-0.002216631,-8.499363E-4,-0.007209992,-0.001351684
