Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H5-A_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_IC4H10_PFRC2 (),Mole_fraction_IC4H9_PFRC2 (),Mole_fraction_TC4H9_PFRC2 (),Mole_fraction_IC4H8_PFRC2 (),Mole_fraction_IC4H7_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_IC8H16_PFRC2 (),Mole_fraction_DIMEPTD_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Mole_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.001391218,1.262645E-6,6.283185,3.141593,6.283185,1114.633,0.2353964,-9.131993E9,1527.033,2.159665E8,1527.033,0.9999996,0.8524109,7.512321E-4,0.01845836,0.01093217,0.008212262,0.01431578,8.849284E-4,6.798892E-4,0.03089198,7.393118E-4,6.309466E-4,0.003785095,6.305739E-4,1.32472E-4,1.665201E-4,0.01958265,0.01060854,0.00236808,0.002975236,9.89614E-5,4.018015E-4,6.552307E-5,7.464668E-8,9.479714E-4,6.823611E-4,0.005207588,0.001465822,0.006549422,0.001908714,5.319371E-5,8.423351,6.722303E-5,478766.0,478767.7
0.001407602,1.277343E-6,6.283185,3.141593,6.283185,1114.83,0.2353964,-9.156712E9,1527.003,2.159611E8,1527.003,0.9999996,0.8521975,7.453806E-4,0.01859559,0.01085105,0.008251845,0.01440681,8.938711E-4,6.82672E-4,0.03092654,7.393835E-4,6.394782E-4,0.003822457,6.293405E-4,1.303395E-4,1.638577E-4,0.01959594,0.01061322,0.00237681,0.002985869,1.007429E-4,4.047792E-4,6.645862E-5,7.645523E-8,9.502422E-4,6.808973E-4,0.005138452,0.001464294,0.006545591,0.001885036,5.059072E-5,8.421691,6.721114E-5,478671.7,478673.5
0.001429043,1.296573E-6,6.283185,3.141593,6.283185,1115.084,0.2353964,-9.195039E9,1526.962,2.15954E8,1526.962,0.9999996,0.8519215,7.378868E-4,0.01877342,0.01074691,0.008302593,0.01452483,9.055372E-4,6.862376E-4,0.03097052,7.394605E-4,6.506522E-4,0.003871195,6.277224E-4,1.276239E-4,1.604665E-4,0.01961273,0.01061819,0.002387985,0.002999575,1.030843E-4,4.086453E-4,6.768658E-5,7.88543E-8,9.531362E-4,6.789435E-4,0.005049544,0.001462182,0.006540643,0.001854617,4.737836E-5,8.419547,6.719582E-5,478550.0,478551.8
0.001457762,1.322324E-6,6.283185,3.141593,6.283185,1115.418,0.2353964,-9.221057E9,1526.908,2.159444E8,1526.908,0.9999995,0.8515577,7.2814E-4,0.01900848,0.01061094,0.00836873,0.01468094,9.210978E-4,6.908806E-4,0.03102722,7.395351E-4,6.656354E-4,0.003936194,6.255489E-4,1.241159E-4,1.560847E-4,0.01963419,0.01062286,0.00240252,0.003017563,1.062383E-4,4.137692E-4,6.933794E-5,8.212617E-8,9.568771E-4,6.762616E-4,0.004933224,0.001459162,0.006534131,0.001814872,4.340227E-5,8.416728,6.717571E-5,478389.8,478391.6
0.001499138,1.359411E-6,6.283185,3.141593,6.283185,1115.886,0.2353964,-9.246499E9,1526.829,2.159305E8,1526.829,0.9999995,0.8510448,7.146125E-4,0.01934117,0.01042175,0.008460542,0.01490206,9.433882E-4,6.973169E-4,0.03110478,7.395842E-4,6.872525E-4,0.004029266,6.224078E-4,1.193027E-4,1.500707E-4,0.01966315,0.01062579,0.002422624,0.003042772,1.10816E-4,4.210468E-4,7.17301E-5,8.695602E-8,9.620095E-4,6.722791E-4,0.004770942,0.001454457,0.006524968,0.00175951,3.82612E-5,8.412765,6.714754E-5,478164.5,478166.4
0.001575779,1.428067E-6,6.283185,3.141593,6.283185,1116.715,0.2353964,-9.24985E9,1526.683,2.159048E8,1526.683,0.9999994,0.850128,6.910231E-4,0.01993968,0.0100909,0.008620507,0.01530045,9.842828E-4,7.084978E-4,0.03123649,7.39495E-4,7.27378E-4,0.004199823,6.165708E-4,1.110713E-4,1.397795E-4,0.01971119,0.01062012,0.002457464,0.00308737,1.193946E-4,4.342131E-4,7.620109E-5,9.62647E-8,9.707655E-4,6.645767E-4,0.004486102,0.001444746,0.006508641,0.001662545,3.031661E-5,8.405712,6.709767E-5,477764.2,477766.3
0.001602089,1.451624E-6,6.283185,3.141593,6.283185,1116.99,0.2353964,-9.238486E9,1526.633,2.15896E8,1526.633,0.9999994,0.8498228,6.83317E-4,0.02014007,0.009982821,0.008672596,0.01543395,9.982045E-4,7.121271E-4,0.03127835,7.394099E-4,7.411744E-4,0.004257807,6.145647E-4,1.084324E-4,1.364788E-4,0.01972614,0.01061506,0.002468729,0.003102082,1.223674E-4,4.386422E-4,7.774773E-5,9.956897E-8,9.735601E-4,6.61847E-4,0.004392823,0.001441144,0.00650322,0.001630839,2.799658E-5,8.403374,6.70812E-5,477631.5,477633.7
0.001618984,1.466749E-6,6.283185,3.141593,6.283185,1117.163,0.2353964,-9.199005E9,1526.601,2.158903E8,1526.601,0.9999994,0.8496294,6.784751E-4,0.02026745,0.009914828,0.008705326,0.01551881,0.001007114,7.144043E-4,0.03130437,7.393414E-4,7.500394E-4,0.004294886,6.132764E-4,1.067847E-4,1.344173E-4,0.01973534,0.01061101,0.002475775,0.003111376,1.242836E-4,4.414627E-4,7.874409E-5,1.017203E-7,9.753008E-4,6.600734E-4,0.004334089,0.001438766,0.006499787,0.001610885,2.660354E-5,8.401894,6.707079E-5,477547.3,477549.4
0.001654817,1.498818E-6,6.283185,3.141593,6.283185,1117.524,0.2353964,-9.139082E9,1526.533,2.158784E8,1526.533,0.9999994,0.849225,6.684807E-4,0.02053432,0.009774085,0.008772967,0.0156967,0.001025929,7.191013E-4,0.03135748,7.391637E-4,7.688525E-4,0.004373123,6.105447E-4,1.034037E-4,1.301865E-4,0.01975391,0.01060046,0.002490298,0.0031307,1.283651E-4,4.473854E-4,8.086506E-5,1.063579E-7,9.788594E-4,6.562633E-4,0.00421242,0.001433562,0.006492619,0.001569568,2.387641E-5,8.398807,6.704912E-5,477372.0,477374.2
0.001703554,1.542421E-6,6.283185,3.141593,6.283185,1118.001,0.2353964,-9.033575E9,1526.441,2.158623E8,1526.441,0.9999993,0.848688,6.554251E-4,0.02089036,0.009589954,0.008861248,0.01593412,0.001051349,7.252106E-4,0.03142529,7.3885E-4,7.944659E-4,0.004478638,6.068329E-4,9.904116E-5,1.247251E-4,0.01977715,0.01058199,0.002509108,0.003156167,1.339533E-4,4.553142E-4,8.376723E-5,1.128313E-7,9.834198E-4,6.509836E-4,0.004053094,0.001426162,0.006483118,0.001515495,2.061845E-5,8.39472,6.70205E-5,477139.8,477142.0
0.001720447,1.557529E-6,6.283185,3.141593,6.283185,1118.163,0.2353964,-8.992019E9,1526.41,2.158568E8,1526.41,0.9999993,0.8485053,6.510358E-4,0.02101196,0.009528,0.008890895,0.01601524,0.001060114,7.272565E-4,0.03144767,7.387224E-4,8.033493E-4,0.004514966,6.055479E-4,9.758853E-5,1.229061E-4,0.0197847,0.01057454,0.002515391,0.003164782,1.358996E-4,4.580293E-4,8.477771E-5,1.151193E-7,9.849287E-4,6.491302E-4,0.003999465,0.001423518,0.006479888,0.0014973,1.959789E-5,8.393332,6.70108E-5,477061.0,477063.2
0.001763424,1.595958E-6,6.283185,3.141593,6.283185,1118.567,0.2353964,-8.885845E9,1526.331,2.158429E8,1526.331,0.9999993,0.8480478,6.401708E-4,0.02131726,0.009374546,0.008964199,0.01621895,0.001082308,7.323007E-4,0.0315021,7.383556E-4,8.259619E-4,0.004606814,6.022836E-4,9.402368E-5,1.184408E-4,0.01980277,0.01055323,0.002530837,0.003186222,1.408723E-4,4.648615E-4,8.735909E-5,1.210441E-7,9.886071E-4,6.443656E-4,0.003866625,0.001416618,0.006471815,0.001452235,1.722892E-5,8.389866,6.69866E-5,476864.2,476866.5
0.001780352,1.61109E-6,6.283185,3.141593,6.283185,1118.723,0.2353964,-8.835156E9,1526.3,2.158374E8,1526.3,0.9999993,0.8478705,6.360092E-4,0.02143594,0.009315688,0.008992264,0.01629815,0.001091009,7.342262E-4,0.03152259,7.381953E-4,8.348723E-4,0.004642761,6.010001E-4,9.266885E-5,1.167434E-4,0.01980946,0.01054395,0.002536717,0.003194483,1.428388E-4,4.675235E-4,8.837993E-5,1.234186E-7,9.899949E-4,6.424712E-4,0.003815682,0.001413837,0.006468689,0.001434955,1.637837E-5,8.388526,6.697726E-5,476788.2,476790.5
0.001813107,1.640366E-6,6.283185,3.141593,6.283185,1119.02,0.2353964,-8.72438E9,1526.241,2.15827E8,1526.241,0.9999993,0.8475319,6.281272E-4,0.02166322,0.009204178,0.009045359,0.01644985,0.001107781,7.378597E-4,0.0315608,7.378608E-4,8.521196E-4,0.004711958,5.985206E-4,9.01204E-5,1.135497E-4,0.01982176,0.01052466,0.002547784,0.003210191,1.466559E-4,4.7263E-4,9.036163E-5,1.280771E-7,9.925883E-4,6.387806E-4,0.0037192,0.001408363,0.006462724,0.001402224,1.484992E-5,8.38597,6.695945E-5,476643.2,476645.7
0.001841896,1.666089E-6,6.283185,3.141593,6.283185,1119.277,0.2353964,-8.623815E9,1526.189,2.158179E8,1526.189,0.9999992,0.8472392,6.213777E-4,0.02186039,0.009108738,0.00909072,0.01658143,0.001122452,7.409534E-4,0.03159283,7.375398E-4,8.672832E-4,0.00477237,5.963465E-4,8.795875E-5,1.108401E-4,0.01983188,0.01050629,0.002557162,0.003223694,1.500233E-4,4.770695E-4,9.211035E-5,1.322427E-7,9.947685E-4,6.355116E-4,0.003636675,0.001403456,0.006457572,0.001374223,1.362734E-5,8.383765,6.694411E-5,476518.0,476520.5
0.00186517,1.686881E-6,6.283185,3.141593,6.283185,1119.481,0.2353964,-8.52362E9,1526.148,2.158107E8,1526.148,0.9999992,0.8470057,6.160517E-4,0.02201807,0.009033262,0.009126534,0.01668665,0.001134264,7.433886E-4,0.0316177,7.372641E-4,8.79545E-4,0.004820932,5.945925E-4,8.626207E-5,1.087128E-4,0.01983962,0.01049049,0.002564515,0.00323441,1.52754E-4,4.806262E-4,9.352879E-5,1.356588E-7,9.964659E-4,6.328531E-4,0.003571462,0.001399428,0.006453466,0.001352092,1.271431E-5,8.38201,6.69319E-5,476418.3,476420.8
0.001919534,1.735433E-6,6.283185,3.141593,6.283185,1119.948,0.2353964,-8.323453E9,1526.053,2.15794E8,1526.053,0.9999992,0.846471,6.040265E-4,0.02238063,0.008862533,0.009207355,0.01692859,0.001161694,7.488588E-4,0.03167245,7.365659E-4,9.081936E-4,0.004933397,5.905095E-4,8.246523E-5,1.039508E-4,0.01985619,0.01045054,0.002580952,0.00325877,1.591591E-4,4.888252E-4,9.685803E-5,1.438058E-7,0.001000215,6.265961E-4,0.003424151,0.001389826,0.006444073,0.001302076,1.081513E-5,8.378001,6.690402E-5,476190.6,476193.2
0.001969034,1.779623E-6,6.283185,3.141593,6.283185,1120.36,0.2353964,-8.091892E9,1525.97,2.157793E8,1525.97,0.9999992,0.8459968,5.935339E-4,0.02270393,0.008713589,0.009277629,0.01714429,0.001186473,7.535832E-4,0.03171838,7.358647E-4,9.342849E-4,0.005034598,5.868107E-4,7.920027E-5,9.98542E-5,0.01986956,0.0104106,0.002595038,0.003280157,1.650223E-4,4.961603E-4,9.990891E-5,1.51431E-7,0.001003376,6.208501E-4,0.003295957,0.00138087,0.006435753,0.001258515,9.339128E-6,8.374459,6.687941E-5,475989.4,475992.1
0.001997572,1.805092E-6,6.283185,3.141593,6.283185,1120.592,0.2353964,-7.978968E9,1525.922,2.157709E8,1525.922,0.9999992,0.8457285,5.876752E-4,0.02288752,0.008630346,0.009316803,0.0172668,0.001200675,7.562029E-4,0.03174331,7.354344E-4,9.493272E-4,0.005092426,5.846869E-4,7.739442E-5,9.758765E-5,0.01987656,0.01038615,0.002602825,0.003292162,1.684147E-4,5.003352E-4,1.016759E-4,1.55915E-7,0.001005096,6.175205E-4,0.00322447,0.001375626,0.006431052,0.001234204,8.582239E-6,8.372459,6.686552E-5,475876.4,475879.3
0.002022885,1.827679E-6,6.283185,3.141593,6.283185,1120.796,0.2353964,-7.867082E9,1525.881,2.157636E8,1525.881,0.9999991,0.8454937,5.825741E-4,0.02304869,0.008558054,0.009350764,0.01737428,0.001213222,7.584654E-4,0.03176447,7.350355E-4,9.626695E-4,0.005143403,5.828089E-4,7.58373E-5,9.563288E-5,0.01988237,0.01036364,0.002609498,0.003302617,1.71431E-4,5.040061E-4,1.032481E-4,1.599464E-7,0.001006561,6.145584E-4,0.003162502,0.001370929,0.006426939,0.001213118,7.963011E-6,8.370714,6.685339E-5,475777.2,475780.0
0.002064752,1.865029E-6,6.283185,3.141593,6.283185,1121.126,0.2353964,-7.6501E9,1525.814,2.157518E8,1525.814,0.9999991,0.8451117,5.743936E-4,0.02331186,0.00844159,0.009405341,0.01754971,0.00123387,7.62083E-4,0.03179756,7.343491E-4,9.847347E-4,0.005227047,5.797149E-4,7.33514E-5,9.25113E-5,0.01989115,0.01032475,0.002620094,0.003319516,1.764338E-4,5.100114E-4,1.058586E-4,1.667277E-7,0.001008863,6.096439E-4,0.00306293,0.001363074,0.006420252,0.001179206,7.037769E-6,8.367879,6.683369E-5,475616.1,475618.9
0.002104967,1.900894E-6,6.283185,3.141593,6.283185,1121.437,0.2353964,-7.458754E9,1525.751,2.157408E8,1525.751,0.9999991,0.8447518,5.667878E-4,0.02356084,0.008333147,0.009456011,0.01771563,0.001253584,7.654205E-4,0.03182728,7.336588E-4,0.001005925,0.005306618,5.767574E-4,7.106133E-5,8.963473E-5,0.01989867,0.01028559,0.002629802,0.00333531,1.81254E-4,5.157056E-4,1.083775E-4,1.733715E-7,0.00101094,6.049096E-4,0.002970528,0.001355441,0.006413956,0.0011477,6.250948E-6,8.365216,6.681517E-5,475464.8,475467.7
0.002115526,1.910309E-6,6.283185,3.141593,6.283185,1121.517,0.2353964,-7.403755E9,1525.735,2.157379E8,1525.735,0.9999991,0.8446585,5.648292E-4,0.02362561,0.008305215,0.009469036,0.01775878,0.001258741,7.66275E-4,0.03183476,7.334725E-4,0.001011488,0.005327384,5.759833E-4,7.047544E-5,8.889864E-5,0.0199005,0.01027502,0.002632275,0.003339386,1.825221E-4,5.171887E-4,1.090408E-4,1.751375E-7,0.001011464,6.036646E-4,0.002946784,0.001353423,0.006412323,0.001139597,6.059646E-6,8.364526,6.681037E-5,475425.7,475428.6
0.002184864,1.97212E-6,6.283185,3.141593,6.283185,1122.036,0.2353964,-7.039999E9,1525.631,2.157197E8,1525.631,0.999999,0.8440567,5.523488E-4,0.02404481,0.008127134,0.009551825,0.0180379,0.00129241,7.716698E-4,0.03188058,7.322016E-4,0.001048005,0.005462431,5.709265E-4,6.677834E-5,8.425244E-5,0.01991112,0.0102029,0.002647745,0.003365459,1.908705E-4,5.268083E-4,1.134147E-4,1.869545E-7,0.001014695,5.954776E-4,0.002796003,0.001340053,0.006401804,0.001088076,4.942807E-6,8.360093,6.677949E-5,475173.7,475176.6
0.002267343,2.045608E-6,6.283185,3.141593,6.283185,1122.631,0.2353964,-6.61192E9,1525.514,2.156992E8,1525.514,0.999999,0.8433651,5.382965E-4,0.02453034,0.007926574,0.009644493,0.01836087,0.001332027,7.776283E-4,0.03192827,7.305892E-4,0.001091403,0.005620114,5.649724E-4,6.269492E-5,7.911799E-5,0.01992076,0.01011142,0.002664541,0.003394974,2.008456E-4,5.379906E-4,1.186586E-4,2.015069E-7,0.001018093,5.857276E-4,0.002627617,0.001323921,0.006389727,0.001030377,3.881633E-6,8.355022,6.674409E-5,474885.8,474888.7
0.002284989,2.061326E-6,6.283185,3.141593,6.283185,1122.756,0.2353964,-6.530843E9,1525.49,2.156949E8,1525.49,0.999999,0.8432204,5.353995E-4,0.02463242,0.007885167,0.009663538,0.01842874,0.001340443,7.788412E-4,0.03193756,7.302315E-4,0.001100681,0.005653427,5.637074E-4,6.186294E-5,7.807151E-5,0.01992242,0.01009111,0.002667923,0.003401085,2.029853E-4,5.403472E-4,1.197861E-4,2.046912E-7,0.00101876,5.836421E-4,0.002593076,0.001320443,0.006387202,0.001018517,3.686716E-6,8.353965,6.673669E-5,474825.8,474828.8
0.002333081,2.104153E-6,6.283185,3.141593,6.283185,1123.09,0.2353964,-6.272079E9,1525.427,2.156837E8,1525.427,0.999999,0.8428317,5.2768E-4,0.02490763,0.007774804,0.009714152,0.01861157,0.001363273,7.820443E-4,0.03196135,7.292367E-4,0.001125952,0.005743478,5.602762E-4,5.966391E-5,7.53049E-5,0.01992629,0.01003456,0.002676765,0.003417399,2.088251E-4,5.46709E-4,1.228688E-4,2.134927E-7,0.00102048,5.779632E-4,0.002501416,0.001310928,0.00638042,9.869985E-4,3.203741E-6,8.351131,6.671684E-5,474665.0,474668.1
0.002408512,2.171301E-6,6.283185,3.141593,6.283185,1123.6,0.2353964,-5.862458E9,1525.332,2.15667E8,1525.332,0.9999989,0.8422384,5.16083E-4,0.02533052,0.007608781,0.009789838,0.01889218,0.001398774,7.867734E-4,0.03199432,7.27622E-4,0.001165541,0.005882506,5.549433E-4,5.640866E-5,7.120783E-5,0.01993047,0.009942546,0.002689572,0.003441999,2.180072E-4,5.565102E-4,1.27732E-4,2.27669E-7,0.001022894,5.690765E-4,0.002364774,0.001295915,0.006370069,9.398768E-4,2.572446E-6,8.346822,6.668655E-5,474420.3,474423.4
0.002493058,2.246529E-6,6.283185,3.141593,6.283185,1124.153,0.2353964,-5.416645E9,1525.233,2.156496E8,1525.233,0.9999989,0.8415954,5.037782E-4,0.02579257,0.007432125,0.009869723,0.01919826,0.001438133,7.91679E-4,0.03202548,7.25748E-4,0.001209834,0.006035164,5.490371E-4,5.301599E-5,6.693569E-5,0.01993264,0.009835178,0.0027025,0.003468233,2.283244E-4,5.672524E-4,1.332217E-4,2.440898E-7,0.001025223,5.591606E-4,0.002221201,0.001279001,0.006358853,8.901666E-4,2.012261E-6,8.342176,6.665376E-5,474156.2,474159.4
0.002555491,2.302057E-6,6.283185,3.141593,6.283185,1124.549,0.2353964,-5.092129E9,1525.165,2.156376E8,1525.165,0.9999989,0.8411349,4.951123E-4,0.02612601,0.007307623,0.009925574,0.01941881,0.001466911,7.950501E-4,0.03204485,7.243253E-4,0.00124248,0.006145739,5.447249E-4,5.067098E-5,6.398149E-5,0.01993265,0.00975335,0.002711145,0.003486744,2.359563E-4,5.750258E-4,1.37301E-4,2.565785E-7,0.001026704,5.518781E-4,0.0021213,0.001266478,0.00635082,8.554393E-4,1.679438E-6,8.338864,6.663027E-5,473968.0,473971.1
0.002680136,2.412859E-6,6.283185,3.141593,6.283185,1125.312,0.2353964,-4.472234E9,1525.041,2.156158E8,1525.041,0.9999988,0.8402495,4.787917E-4,0.02677326,0.007072754,0.01002979,0.01984601,0.00152366,8.011959E-4,0.03207514,7.214072E-4,0.001307475,0.006361084,5.362422E-4,4.635516E-5,5.854178E-5,0.01992899,0.009584548,0.002726283,0.003521669,2.512131E-4,5.901626E-4,1.455056E-4,2.824265E-7,0.00102911,5.374653E-4,0.001936122,0.00124147,0.00633537,7.90721E-4,1.17159E-6,8.332532,6.658509E-5,473608.3,473611.4
0.002724299,2.452099E-6,6.283185,3.141593,6.283185,1125.574,0.2353964,-4.251679E9,1525.0,2.156087E8,1525.0,0.9999988,0.8399461,4.732982E-4,0.02699694,0.006993601,0.01006454,0.01999339,0.001543545,8.031984E-4,0.0320834,7.203525E-4,0.001330438,0.006435657,5.332774E-4,4.493404E-5,5.67498E-5,0.01992659,0.009523235,0.002731029,0.003533428,2.56622E-4,5.954079E-4,1.484311E-4,2.918782E-7,0.001029797,5.32405E-4,0.001874794,0.001232623,0.006330074,7.691746E-4,1.031748E-6,8.330373,6.656959E-5,473485.9,473489.1
0.002767251,2.490255E-6,6.283185,3.141593,6.283185,1125.825,0.2353964,-4.065461E9,1524.963,2.156021E8,1524.963,0.9999988,0.8396557,4.680952E-4,0.02721181,0.006918494,0.01009731,0.0201349,0.001562778,8.050642E-4,0.03209033,7.193191E-4,0.001352738,0.006507334,5.30414E-4,4.36015E-5,5.506916E-5,0.01992375,0.009462958,0.002735384,0.003544575,2.618826E-4,6.004531E-4,1.512851E-4,3.012158E-7,0.00103039,5.275085E-4,0.00181714,0.001224033,0.006325006,7.488628E-4,9.117974E-7,8.328313,6.655475E-5,473369.8,473373.3
0.002783583,2.504761E-6,6.283185,3.141593,6.283185,1125.919,0.2353964,-4.004893E9,1524.949,2.155997E8,1524.949,0.9999988,0.8395468,4.661253E-4,0.02729283,0.006890413,0.01010952,0.02018816,0.001570063,8.057532E-4,0.03209266,7.189213E-4,0.001361208,0.006534368,5.293308E-4,4.310732E-5,5.444581E-5,0.01992254,0.009439884,0.002736941,0.003548741,2.638829E-4,6.023571E-4,1.523726E-4,3.04804E-7,0.001030596,5.256538E-4,0.001795727,0.001220771,0.006323102,7.413042E-4,8.699977E-7,8.327541,6.654918E-5,473325.8,473329.3
0.002808473,2.526866E-6,6.283185,3.141593,6.283185,1126.062,0.2353964,-3.857004E9,1524.929,2.155961E8,1524.929,0.9999987,0.8393819,4.631885E-4,0.02741557,0.006848117,0.01012785,0.02026881,0.001581135,8.067809E-4,0.03209589,7.183155E-4,0.001374105,0.006575327,5.276857E-4,4.236754E-5,5.351255E-5,0.01992057,0.009404555,0.002739237,0.00355501,2.66931E-4,6.052431E-4,1.540323E-4,3.103145E-7,0.001030889,5.228347E-4,0.001763634,0.001215805,0.006320223,7.299597E-4,8.101284E-7,8.326375,6.654075E-5,473259.5,473263.0
0.002888616,2.598023E-6,6.283185,3.141593,6.283185,1126.513,0.2353964,-3.477378E9,1524.868,2.155853E8,1524.868,0.9999987,0.8388612,4.540671E-4,0.02780517,0.006715704,0.01018481,0.02052452,0.001616556,8.099241E-4,0.03210399,7.16363E-4,0.001415548,0.006705343,5.22433E-4,4.008499E-5,5.063235E-5,0.01991317,0.009289676,0.002746037,0.003574598,2.767408E-4,6.144174E-4,1.59394E-4,3.283797E-7,0.001031682,5.138198E-4,0.001664346,0.001199865,0.006311121,6.947396E-4,6.437127E-7,8.322703,6.651408E-5,473051.0,473054.5
0.002919549,2.62548E-6,6.283185,3.141593,6.283185,1126.684,0.2353964,-3.350343E9,1524.846,2.155815E8,1524.846,0.9999987,0.8386643,4.506455E-4,0.02795327,0.006666107,0.01020596,0.02062161,0.001630133,8.110707E-4,0.03210621,7.156054E-4,0.001431508,0.006754753,5.204242E-4,3.924354E-5,4.957031E-5,0.01990991,0.009244914,0.002748423,0.003581918,2.805246E-4,6.179104E-4,1.614709E-4,3.354865E-7,0.001031926,5.10367E-4,0.001627648,0.001193737,0.006307678,6.816711E-4,5.891395E-7,8.321319,6.650398E-5,472972.5,472976.1
0.002953742,2.655825E-6,6.283185,3.141593,6.283185,1126.871,0.2353964,-3.18017E9,1524.822,2.155774E8,1524.822,0.9999987,0.8384493,4.469342E-4,0.02811555,0.006612224,0.01022883,0.02072786,0.00164508,8.122965E-4,0.03210807,7.147668E-4,0.001449126,0.006808869,5.182158E-4,3.833799E-5,4.842721E-5,0.01990604,0.009195194,0.002750898,0.003589858,2.84705E-4,6.217409E-4,1.637711E-4,3.434296E-7,0.001032159,5.065686E-4,0.0015881,0.001186979,0.006303917,6.675547E-4,5.342753E-7,8.319811,6.649295E-5,472886.8,472890.4
0.003066447,2.755815E-6,6.283185,3.141593,6.283185,1127.473,0.2353964,-2.701378E9,1524.753,2.155651E8,1524.753,0.9999986,0.8377591,4.351715E-4,0.02864023,0.006441178,0.0103006,0.02107077,0.001693913,8.160462E-4,0.03211028,7.119954E-4,0.001507008,0.00698361,5.110251E-4,3.552306E-5,4.487285E-5,0.01989153,0.009029806,0.002757991,0.003614966,2.984644E-4,6.341488E-4,1.713852E-4,3.702516E-7,0.00103266,4.941855E-4,0.001464835,0.001164846,0.006291829,6.233226E-4,3.872337E-7,8.314991,6.645745E-5,472613.0,472616.6
0.003103587,2.788752E-6,6.283185,3.141593,6.283185,1127.667,0.2353964,-2.558221E9,1524.732,2.155615E8,1524.732,0.9999986,0.8375376,4.314418E-4,0.02880982,0.006386893,0.01032309,0.02118141,0.00170986,8.17189E-4,0.03210977,7.110807E-4,0.001526016,0.007039983,5.086852E-4,3.464923E-5,4.376918E-5,0.01988618,0.008974891,0.002759998,0.003622897,3.029903E-4,6.381664E-4,1.739045E-4,3.793042E-7,0.00103274,4.901524E-4,0.001426477,0.001157605,0.006287945,6.094808E-4,3.482918E-7,8.31345,6.644603E-5,472525.7,472529.4
0.003145502,2.825919E-6,6.283185,3.141593,6.283185,1127.883,0.2353964,-2.381054E9,1524.71,2.155577E8,1524.71,0.9999986,0.8372912,4.273177E-4,0.02899927,0.006326815,0.01034782,0.02130484,0.001727773,8.184254E-4,0.03210847,7.100484E-4,0.001547427,0.007102884,5.060621E-4,3.369363E-5,4.256205E-5,0.01987982,0.008912717,0.002762047,0.00363165,3.080924E-4,6.426591E-4,1.767536E-4,3.896504E-7,0.001032784,4.856303E-4,0.001384485,0.001149467,0.006283622,5.942807E-4,3.091098E-7,8.31174,6.643332E-5,472428.5,472432.2
0.003295478,2.958845E-6,6.283185,3.141593,6.283185,1128.633,0.2353964,-1.835634E9,1524.643,2.155459E8,1524.643,0.9999986,0.8364376,4.132518E-4,0.02966129,0.006121384,0.01043093,0.02173509,0.001791152,8.224208E-4,0.03209823,7.063653E-4,0.001623668,0.007321853,4.96827E-4,3.051767E-5,3.854893E-5,0.0198545,0.008689049,0.002767831,0.003661364,3.262894E-4,6.583907E-4,1.869945E-4,4.277679E-7,0.001032555,4.697083E-4,0.001244619,0.001120663,0.006268625,5.432763E-4,2.01709E-7,8.305849,6.638914E-5,472094.3,472098.1
0.003315183,2.976304E-6,6.283185,3.141593,6.283185,1128.73,0.2353964,-1.770854E9,1524.636,2.155446E8,1524.636,0.9999985,0.8363286,4.114814E-4,0.02974648,0.00609544,0.01044126,0.02179033,0.001799397,8.228984E-4,0.03209628,7.058834E-4,0.00163364,0.007349921,4.95631E-4,3.012704E-5,3.80552E-5,0.01985089,0.008659569,0.002768418,0.003665089,3.286726E-4,6.604188E-4,1.883452E-4,4.329043E-7,0.001032483,4.67647E-4,0.001227388,0.001116917,0.006266707,5.36949E-4,1.907284E-7,8.305101,6.638348E-5,472051.8,472055.6
