Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H8_PFRC2 (),Mass_fraction_C3H6_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_IC4H10_PFRC2 (),Mass_fraction_IC4H9_PFRC2 (),Mass_fraction_TC4H9_PFRC2 (),Mass_fraction_IC4H8_PFRC2 (),Mass_fraction_IC4H7_PFRC2 (),Mass_fraction_C4H8-1_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C5H6_PFRC2 (),Mass_fraction_NC5H10_PFRC2 (),Mass_fraction_LC5H8_PFRC2 (),Mass_fraction_NC7H14_PFRC2 (),Mass_fraction_IC8H18_PFRC2 (),Mass_fraction_IC8H16_PFRC2 (),Mass_fraction_DIMEPTD_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_NC10H20_PFRC2 (),Mass_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.0296472,3.141511E-5,6.283185,3.141593,6.283185,947.8859,0.2328964,-2.618806E9,1306.129,1.770859E8,1306.129,0.9999981,0.204836,4.673891E-6,0.06010964,0.001570672,0.03098449,0.06509758,0.002025284,0.005936661,0.1708748,0.001417323,0.004638879,0.005020426,8.153668E-5,1.639729E-4,0.1421814,0.01552538,0.01746788,0.01860485,7.349562E-4,0.004641214,7.488759E-4,0.005090614,0.008280466,0.009224332,0.058966,0.03248061,0.005906878,0.07039209,0.02494563,0.01649414,8.382274,7.8209E-5,472614.7,472620.8
0.02986896,3.164907E-5,6.283185,3.141593,6.283185,947.9107,0.2328964,-2.59806E9,1306.003,1.770637E8,1306.003,0.9999981,0.204827,4.643465E-6,0.06026739,0.001560907,0.03100815,0.06527255,0.002033249,0.005942226,0.1710411,0.001425491,0.004662279,0.005019773,8.08047E-5,1.625614E-4,0.1423164,0.01553097,0.01748865,0.01863218,7.38816E-4,0.00465331,7.519924E-4,0.005086523,0.008282008,0.009211627,0.05866377,0.03236313,0.005910886,0.07037661,0.0248131,0.01630563,8.381247,7.820696E-5,472557.3,472563.5
0.02990365,3.168566E-5,6.283185,3.141593,6.283185,947.9146,0.2328964,-2.591068E9,1305.984,1.770603E8,1305.984,0.9999981,0.2048256,4.639161E-6,0.06029196,0.001559389,0.03101182,0.06529983,0.002034491,0.00594309,0.1710669,0.001426766,0.004665931,0.005019667,8.069136E-5,1.623425E-4,0.1423374,0.01553182,0.01749189,0.01863643,7.394185E-4,0.004655195,7.524785E-4,0.005085881,0.008282244,0.009209642,0.05861675,0.03234481,0.005911502,0.0703742,0.0247925,0.0162764,8.381088,7.820664E-5,472548.4,472554.7
0.03006097,3.185163E-5,6.283185,3.141593,6.283185,947.9319,0.2328964,-2.573734E9,1305.896,1.770447E8,1305.896,0.9999981,0.2048193,4.617743E-6,0.06040307,0.001552554,0.03102834,0.0654231,0.002040112,0.005946984,0.1711833,0.001432544,0.004682468,0.00501918,8.017991E-5,1.613557E-4,0.1424321,0.01553553,0.01750643,0.01865566,7.421476E-4,0.00466372,7.546799E-4,0.005082963,0.008283299,0.009200644,0.05840425,0.03226185,0.005914264,0.0703633,0.02469948,0.01614467,8.380367,7.820521E-5,472508.0,472514.3
0.03063178,3.245377E-5,6.283185,3.141593,6.283185,947.9943,0.2328964,-2.502517E9,1305.58,1.769892E8,1305.58,0.9999981,0.2047964,4.541533E-6,0.06080155,0.001528339,0.03108681,0.06586519,0.002060338,0.005960798,0.1715972,0.001453417,0.004742104,0.005017269,7.837174E-5,1.57864E-4,0.1427692,0.01554757,0.01755779,0.01872447,7.519961E-4,0.004694332,7.626124E-4,0.005072278,0.008286909,0.009168086,0.05764433,0.03196309,0.005923818,0.0703242,0.02436773,0.01567829,8.377793,7.820007E-5,472362.9,472369.4
0.03130083,3.31595E-5,6.283185,3.141593,6.283185,948.0658,0.2328964,-2.467595E9,1305.22,1.769258E8,1305.22,0.9999981,0.2047701,4.450948E-6,0.06125986,0.001500876,0.03115261,0.06637491,0.002083719,0.005976411,0.1720674,0.001477698,0.004811311,0.005014782,7.632866E-5,1.53914E-4,0.143152,0.01555892,0.01761674,0.01880339,7.634411E-4,0.004729595,7.71808E-4,0.005059587,0.008290721,0.009130116,0.05677457,0.03161729,0.005934124,0.07027929,0.0239898,0.01515328,8.37485,7.819417E-5,472198.6,472205.7
0.0313268,3.318689E-5,6.283185,3.141593,6.283185,948.0684,0.2328964,-2.434438E9,1305.206,1.769234E8,1305.206,0.9999981,0.2047691,4.447182E-6,0.06127746,0.001499821,0.03115511,0.06639441,0.002084618,0.005977005,0.1720853,0.001478635,0.004813983,0.005014681,7.625035E-5,1.537624E-4,0.1431666,0.01555929,0.01761893,0.01880642,7.638832E-4,0.004730949,7.721628E-4,0.005059092,0.008290859,0.009128647,0.05674127,0.03160396,0.005934504,0.07027757,0.02397537,0.01513336,8.374738,7.819395E-5,472192.2,472199.2
0.03134714,3.320834E-5,6.283185,3.141593,6.283185,948.0705,0.2328964,-2.434579E9,1305.196,1.769215E8,1305.196,0.9999981,0.2047683,4.44466E-6,0.06129123,0.001498996,0.03115706,0.06640974,0.002085323,0.005977469,0.1720993,0.00147937,0.004816074,0.005014602,7.618932E-5,1.536441E-4,0.143178,0.01555958,0.01762069,0.01880879,7.642294E-4,0.00473201,7.724405E-4,0.005058703,0.008290967,0.009127497,0.05671522,0.03159353,0.0059348,0.07027623,0.02396408,0.01511779,8.37465,7.819378E-5,472187.2,472194.3
0.03230359,3.421713E-5,6.283185,3.141593,6.283185,948.1694,0.2328964,-2.328374E9,1304.699,1.768342E8,1304.699,0.9999981,0.2047314,4.330144E-6,0.06192953,0.001461599,0.03124594,0.06711958,0.002118106,0.005998677,0.172741,0.00151372,0.004913648,0.005010574,7.344139E-5,1.483192E-4,0.1437019,0.01557063,0.01770028,0.01891823,7.803929E-4,0.004781237,7.853851E-4,0.005040251,0.008295647,0.009073615,0.05551193,0.03110784,0.005947868,0.07021371,0.02344443,0.01440799,8.370594,7.818562E-5,471958.4,471965.5
0.05512475,5.826221E-5,6.283185,3.141593,6.283185,949.8613,0.2328964,-1.084615E9,1296.7,1.754263E8,1296.7,0.999998,0.2040298,2.674359E-6,0.07338927,9.169876E-4,0.03238129,0.08007367,0.002751298,0.006284909,0.1820072,0.002239604,0.006888811,0.004838222,3.674033E-5,7.598545E-5,0.1514124,0.01486101,0.01883752,0.02080923,0.001116666,0.00568898,0.001049494,0.004569126,0.008267779,0.007939352,0.03554407,0.02191243,0.005940188,0.06910724,0.01527778,0.005243099,8.304456,7.804636E-5,468229.1,468235.5
0.06611458,6.982864E-5,6.283185,3.141593,6.283185,950.4169,0.2328964,-8.18721E8,1294.35,1.750126E8,1294.35,0.9999979,0.2037745,2.268173E-6,0.07730408,7.766655E-4,0.03259556,0.08460095,0.002989144,0.006343584,0.1842029,0.002543002,0.007657451,0.004737497,2.845738E-5,5.928223E-5,0.1533146,0.01421942,0.01908748,0.02142751,0.001253839,0.006011891,0.001157466,0.004349121,0.008212177,0.007487715,0.02951455,0.0187258,0.005833236,0.0687375,0.01294556,0.003422283,8.284561,7.800074E-5,467107.5,467113.8
0.07316369,7.724429E-5,6.283185,3.141593,6.283185,950.7228,0.2328964,-6.97418E8,1293.124,1.747968E8,1293.124,0.9999979,0.2036293,2.068283E-6,0.0794814,7.066016E-4,0.03268209,0.08714423,0.003126829,0.006367937,0.1852103,0.002726132,0.008103362,0.004672511,2.454421E-5,5.133032E-5,0.1542086,0.01377733,0.01919207,0.02176594,0.001335604,0.006194951,0.001222637,0.004214074,0.008171361,0.007224027,0.02635973,0.01698432,0.005751312,0.06853417,0.01174032,0.002637072,8.274048,7.797563E-5,466514.8,466521.0
0.08539175,9.010294E-5,6.283185,3.141593,6.283185,951.1835,0.2328964,-5.394825E8,1291.367,1.744875E8,1291.367,0.9999979,0.2034047,1.79414E-6,0.08278991,6.101323E-4,0.03277241,0.09104565,0.003344052,0.006393731,0.1864469,0.00302592,0.008802954,0.004561566,1.941272E-5,4.083676E-5,0.1553372,0.01299461,0.01929994,0.02227287,0.00146771,0.00647838,0.001329808,0.003991728,0.008095721,0.006807184,0.02185807,0.01441112,0.005596824,0.06822891,0.0100299,0.001709419,8.258803,7.793787E-5,465655.4,465661.7
0.08671975,9.149907E-5,6.283185,3.141593,6.283185,951.2289,0.2328964,-5.270287E8,1291.199,1.74458E8,1291.199,0.9999979,0.2033821,1.770024E-6,0.0831191,6.010564E-4,0.03277882,0.09143622,0.003366213,0.006395561,0.1865504,0.003057239,0.008873847,0.004549728,1.895177E-5,3.989016E-5,0.155434,0.01290971,0.01930716,0.02232282,0.001481386,0.006506939,0.001341058,0.003968487,0.008087288,0.006764689,0.02143042,0.01416123,0.00557951,0.06819883,0.009867592,0.001632812,8.257335,7.793415E-5,465572.6,465578.9
0.09595077,1.012018E-4,6.283185,3.141593,6.283185,951.5244,0.2328964,-4.440302E8,1290.13,1.742699E8,1290.13,0.9999978,0.2032333,1.611513E-6,0.08527018,5.447052E-4,0.03280971,0.09400066,0.003513679,0.006404227,0.1871396,0.003268988,0.009341895,0.004468759,1.613475E-5,3.409001E-5,0.1559965,0.01232575,0.0193372,0.02264699,0.00157317,0.006695369,0.001417463,0.003811673,0.008028082,0.006482511,0.01872913,0.01256077,0.005457891,0.06800351,0.008840917,0.001193674,8.247939,7.790994E-5,465043.0,465049.5
0.09792879,1.032806E-4,6.283185,3.141593,6.283185,951.5834,0.2328964,-4.282324E8,1289.922,1.742332E8,1289.922,0.9999978,0.2032031,1.581848E-6,0.0857025,5.338532E-4,0.03281367,0.09451851,0.003543877,0.006405279,0.1872396,0.003313063,0.009436865,0.004451732,1.560953E-5,3.300567E-5,0.1560946,0.01220245,0.0193396,0.02271164,0.001592127,0.006733617,0.001433451,0.003779128,0.008015315,0.006424884,0.0182063,0.01224655,0.005431692,0.06796455,0.008641701,0.001117506,8.246094,7.790511E-5,464939.0,464945.5
0.1126595,1.187575E-4,6.283185,3.141593,6.283185,951.9814,0.2328964,-3.345876E8,1288.548,1.739915E8,1288.548,0.9999978,0.2029954,1.387692E-6,0.08865396,4.641941E-4,0.03282154,0.09807688,0.003755383,0.006406269,0.1877576,0.003628287,0.01009133,0.004328707,1.234603E-5,2.624433E-5,0.1566278,0.01131205,0.01932111,0.02314876,0.001726181,0.006998329,0.001548784,0.003547892,0.007920245,0.006023505,0.01482273,0.01017726,0.005237531,0.06770162,0.007344275,6.914668E-4,8.233871,7.787255E-5,464249.9,464256.5
0.1152316,1.214592E-4,6.283185,3.141593,6.283185,952.0441,0.2328964,-3.208901E8,1288.336,1.739542E8,1288.336,0.9999978,0.2029618,1.358456E-6,0.08912624,4.537081E-4,0.03281979,0.09865002,0.003790124,0.00640542,0.1878137,0.00368113,0.01019678,0.004307918,1.187399E-5,2.526281E-5,0.1566906,0.01116225,0.01931226,0.02321795,0.001748383,0.007041289,0.001568303,0.003509445,0.007903729,0.00595802,0.01431224,0.009859536,0.005204032,0.06766007,0.00714676,6.370268E-4,8.231976,7.786741E-5,464143.1,464149.7
0.1170598,1.233795E-4,6.283185,3.141593,6.283185,952.0876,0.2328964,-3.121721E8,1288.19,1.739285E8,1288.19,0.9999978,0.2029384,1.338271E-6,0.08945498,4.465198E-4,0.0328181,0.09904959,0.003814457,0.006404664,0.1878483,0.003718316,0.01027026,0.004293266,1.15532E-5,2.459529E-5,0.1567305,0.01105689,0.0193051,0.02326598,0.00176396,0.007071293,0.001582073,0.003482452,0.007892018,0.00591224,0.01396206,0.009640728,0.005180327,0.06763125,0.007010911,6.011356E-4,8.230667,7.786386E-5,464069.3,464075.9
0.1241897,1.308675E-4,6.283185,3.141593,6.283185,952.249,0.2328964,-2.798899E8,1287.653,1.738338E8,1287.653,0.9999978,0.2028504,1.265659E-6,0.09068522,4.203033E-4,0.03280834,0.1005496,0.003906658,0.006400626,0.1879459,0.003860501,0.01054558,0.004237106,1.040758E-5,2.22076E-5,0.1568523,0.01065504,0.01927069,0.02344478,0.001823148,0.007184344,0.001634992,0.003379758,0.007846596,0.005739463,0.01268953,0.008839572,0.005088821,0.06752409,0.006514351,4.805069E-4,8.225836,7.785066E-5,463797.0,463803.6
0.1340096,1.411787E-4,6.283185,3.141593,6.283185,952.4515,0.2328964,-2.428672E8,1286.985,1.737163E8,1286.985,0.9999978,0.2027372,1.177153E-6,0.09225747,3.88502E-4,0.03278822,0.1024772,0.00402718,0.006392676,0.1879969,0.004049332,0.01089755,0.004162271,9.06371E-6,1.939886E-5,0.1569434,0.01012572,0.01920871,0.02367099,0.001900833,0.007330614,0.001705963,0.003244746,0.007784832,0.005515415,0.0111521,0.007858602,0.004965591,0.06738889,0.005906912,3.548273E-4,8.219824,7.783411E-5,463458.1,463464.9
0.1433285,1.509619E-4,6.283185,3.141593,6.283185,952.6247,0.2328964,-2.137854E8,1286.417,1.736164E8,1286.417,0.9999978,0.2026373,1.1037E-6,0.09363475,3.620634E-4,0.03276374,0.1041759,0.00413537,0.006383105,0.1879731,0.0042216,0.01120499,0.004093852,7.991541E-6,1.715139E-5,0.1569621,0.009649758,0.01913669,0.02386682,0.001970752,0.007460479,0.001771429,0.003123102,0.007727206,0.005316244,0.009889164,0.007041482,0.004851999,0.06727222,0.005399785,2.674629E-4,8.214705,7.781996E-5,463169.5,463176.2
0.146303,1.540843E-4,6.283185,3.141593,6.283185,952.6765,0.2328964,-2.058127E8,1286.248,1.735866E8,1286.248,0.9999978,0.2026068,1.081747E-6,0.0940533,3.543204E-4,0.03275507,0.1046941,0.004168749,0.006379713,0.1879532,0.004275253,0.01129811,0.004072528,7.684088E-6,1.650574E-5,0.1569563,0.009503193,0.0191114,0.02392588,0.00199234,0.007500273,0.001791963,0.003085532,0.007709032,0.005255197,0.009521088,0.00680132,0.004816465,0.06723711,0.005250281,2.446106E-4,8.213176,7.781573E-5,463083.3,463090.1
0.1483458,1.562285E-4,6.283185,3.141593,6.283185,952.7111,0.2328964,-2.000389E8,1286.134,1.735666E8,1286.134,0.9999978,0.2025862,1.067544E-6,0.09433523,3.491637E-4,0.03274892,0.1050435,0.004191366,0.006377299,0.1879365,0.004311741,0.01136072,0.004058024,7.481926E-6,1.60809E-5,0.1569493,0.009404031,0.01909344,0.02396553,0.002006969,0.007527164,0.001805968,0.003060072,0.007696614,0.005213945,0.009277348,0.006641765,0.004792268,0.06721356,0.005150797,2.301144E-4,8.212153,7.78129E-5,463025.7,463032.6
0.1507708,1.587738E-4,6.283185,3.141593,6.283185,952.7512,0.2328964,-1.939549E8,1286.003,1.735434E8,1286.003,0.9999978,0.2025622,1.051171E-6,0.09466419,3.432001E-4,0.03274141,0.1054518,0.004217896,0.00637435,0.1879136,0.004354679,0.01143365,0.004040955,7.250841E-6,1.559499E-5,0.156938,0.009287905,0.0190715,0.02401166,0.002024129,0.007558633,0.00182249,0.003030207,0.00768194,0.005165674,0.008997258,0.006457887,0.004763767,0.06718619,0.005035963,2.140832E-4,8.210967,7.780963E-5,462958.9,462965.7
0.1660215,1.747789E-4,6.283185,3.141593,6.283185,952.9812,0.2328964,-1.582217E8,1285.242,1.734095E8,1285.242,0.9999977,0.2024197,9.572911E-7,0.09660422,3.096518E-4,0.0326902,0.1078711,0.004377506,0.006354071,0.1877041,0.004615971,0.01186024,0.003937112,5.988086E-6,1.293376E-5,0.1568014,0.008595824,0.01892032,0.02428074,0.00212726,0.007746273,0.001924014,0.002850797,0.00759137,0.004878122,0.007439386,0.005424448,0.004590018,0.06702703,0.004385678,1.366746E-4,8.204127,7.779085E-5,462573.3,462580.4
0.1675075,1.763382E-4,6.283185,3.141593,6.283185,953.0017,0.2328964,-1.572158E8,1285.173,1.733974E8,1285.173,0.9999977,0.2024065,9.491621E-7,0.09678229,3.066713E-4,0.03268492,0.108094,0.00439243,0.006351961,0.1876786,0.004640655,0.01189902,0.003927309,5.880493E-6,1.270653E-5,0.1567829,0.008531827,0.01890454,0.02430516,0.002136887,0.00776367,0.001933693,0.002834063,0.007582707,0.004851497,0.007304567,0.005334108,0.004573598,0.06701264,0.004328328,1.308945E-4,8.203513,7.778918E-5,462538.7,462545.8
0.1747491,1.839365E-4,6.283185,3.141593,6.283185,953.0971,0.2328964,-1.450881E8,1284.851,1.733408E8,1284.851,0.9999977,0.2023442,9.107553E-7,0.09762473,2.929361E-4,0.03265863,0.1091514,0.004463708,0.006341395,0.1875429,0.004759121,0.01208144,0.003880288,5.390314E-6,1.167018E-5,0.1566806,0.008228565,0.01882507,0.02441999,0.002182797,0.007846417,0.001980359,0.002754305,0.007540889,0.004724993,0.006685415,0.004917225,0.004494852,0.06694502,0.004062285,1.061632E-4,8.200637,7.778139E-5,462376.6,462383.6
0.1896352,1.995537E-4,6.283185,3.141593,6.283185,953.2716,0.2328964,-1.227579E8,1284.246,1.732342E8,1284.246,0.9999977,0.2022244,8.407953E-7,0.09923658,2.680625E-4,0.03260245,0.1111845,0.004603197,0.006318506,0.1872167,0.00499357,0.01242478,0.003787406,4.534566E-6,9.8564E-6,0.1564189,0.007647786,0.01865095,0.02463633,0.002272239,0.008006705,0.002073751,0.002599242,0.007457036,0.004480719,0.00558736,0.004169213,0.004339512,0.06681809,0.00357784,6.94206E-5,8.195272,7.776715E-5,462074.2,462081.4
0.1925264,2.025865E-4,6.283185,3.141593,6.283185,953.3024,0.2328964,-1.193761E8,1284.136,1.732149E8,1284.136,0.9999977,0.2022023,8.285454E-7,0.0995326,2.636643E-4,0.03259131,0.1115593,0.004629276,0.006313917,0.1871473,0.005037769,0.01248688,0.003769929,4.38881E-6,9.54685E-6,0.1563613,0.007541385,0.01861568,0.02467553,0.002288886,0.00803643,0.002091511,0.002570445,0.007441075,0.004435561,0.005398149,0.004039095,0.004310338,0.06679515,0.003492412,6.398021E-5,8.194307,7.776464E-5,462019.8,462027.0
0.1990155,2.093933E-4,6.283185,3.141593,6.283185,953.3681,0.2328964,-1.111216E8,1283.897,1.731729E8,1283.897,0.9999977,0.202154,8.020678E-7,0.1001787,2.543028E-4,0.03256612,0.112379,0.004686709,0.006303481,0.1869856,0.005135493,0.01262125,0.003731329,4.082345E-6,8.895334E-6,0.1562249,0.007309773,0.01853502,0.02476049,0.002325448,0.008101632,0.002130949,0.002507281,0.007405624,0.004336699,0.004998436,0.00376294,0.004245992,0.06674548,0.003309738,5.331089E-5,8.19222,7.775928E-5,461902.2,461909.4
0.2,2.104259E-4,6.283185,3.141593,6.283185,953.3777,0.2328964,-1.104544E8,1283.862,1.731667E8,1283.862,0.9999977,0.2021468,7.979885E-7,0.1002746,2.52941E-4,0.03256228,0.1125009,0.004695292,0.006301884,0.1869604,0.005150142,0.01264105,0.003725548,4.038132E-6,8.801264E-6,0.1562035,0.007275488,0.01852263,0.02477302,0.0023309,0.008111344,0.002136881,0.002497874,0.00740029,0.004321995,0.004940683,0.003722889,0.004236366,0.06673816,0.003283078,5.186127E-5,8.191913,7.775849E-5,461884.9,461892.2
0.2015516,2.120534E-4,6.283185,3.141593,6.283185,953.3926,0.2328964,-1.087524E8,1283.807,1.73157E8,1283.807,0.9999977,0.2021355,7.922437E-7,0.1004246,2.508038E-4,0.03255623,0.1126915,0.004708751,0.006299359,0.1869204,0.005173136,0.01267194,0.003716477,3.969933E-6,8.656134E-6,0.1561693,0.007221913,0.018503,0.02479259,0.002339442,0.008126558,0.002146203,0.002483141,0.007391909,0.004298977,0.004851171,0.003660736,0.004221269,0.06672673,0.003241613,4.966092E-5,8.191434,7.775728E-5,461857.9,461865.2
0.2415296,2.539785E-4,6.283185,3.141593,6.283185,953.6992,0.2328964,-7.499941E7,1282.554,1.729364E8,1282.554,0.9999977,0.2018744,6.645967E-7,0.1038844,2.058459E-4,0.03239939,0.1171205,0.005030439,0.006232373,0.185792,0.005730336,0.01335342,0.00349796,2.620953E-6,5.774652E-6,0.1551584,0.006016272,0.01796865,0.02522883,0.002540614,0.008484305,0.00237586,0.002139146,0.007185489,0.003763583,0.003057962,0.002392792,0.003860656,0.06647237,0.002364554,1.658699E-5,8.180808,7.773228E-5,461258.7,461265.7
0.2467885,2.594926E-4,6.283185,3.141593,6.283185,953.7298,0.2328964,-7.179702E7,1282.408,1.729108E8,1282.408,0.9999977,0.2018436,6.507739E-7,0.1042898,2.011606E-4,0.03237895,0.1176431,0.005069597,0.006223422,0.1856345,0.005799046,0.01342873,0.003471212,2.489687E-6,5.492982E-6,0.1550118,0.00588038,0.01789547,0.0252778,0.002564647,0.008527087,0.002404651,0.002098564,0.007159628,0.003700487,0.002881455,0.002265187,0.003817001,0.06644381,0.002271887,1.439714E-5,8.179616,7.772978E-5,461191.7,461199.1
0.2504879,2.633714E-4,6.283185,3.141593,6.283185,953.7503,0.2328964,-6.950842E7,1282.308,1.728932E8,1282.308,0.9999977,0.2018223,6.41885E-7,0.1045691,1.979178E-4,0.03236461,0.1180035,0.005096761,0.006217118,0.185523,0.005846811,0.01347993,0.003452648,2.402665E-6,5.306137E-6,0.1549073,0.005787704,0.01784365,0.02531118,0.002581249,0.00855667,0.002424722,0.002070613,0.0071416,0.003657008,0.002763938,0.002179882,0.003786776,0.06642427,0.00220932,1.303867E-5,8.178801,7.772812E-5,461145.8,461153.2
0.331858,3.486734E-4,6.283185,3.141593,6.283185,954.0085,0.2328964,-3.910838E7,1280.428,1.725622E8,1280.428,0.9999977,0.2014237,4.961193E-7,0.1097542,1.476705E-4,0.03206357,0.1247494,0.005630387,0.006080072,0.1830292,0.006797151,0.01431897,0.003089196,1.19668E-6,2.701049E-6,0.152452,0.004238272,0.01667421,0.02587696,0.002894968,0.009122509,0.002831729,0.001561157,0.006775561,0.002855284,0.001136295,9.604524E-4,0.003208661,0.06608455,0.001233074,1.559218E-6,8.164598,7.770708E-5,460344.9,460351.9
0.3591226,3.77252E-4,6.283185,3.141593,6.283185,954.0334,0.2328964,-3.319588E7,1279.891,1.724678E8,1279.891,0.9999977,0.2013122,4.640561E-7,0.111189,1.368223E-4,0.03196935,0.1266288,0.005788234,0.006035642,0.1822097,0.007080664,0.01450799,0.002983333,9.828748E-7,2.235007E-6,0.1516052,0.003881816,0.01628222,0.02601095,0.002982852,0.009284606,0.002955027,0.001427722,0.00666395,0.002639412,8.520484E-4,7.364581E-4,0.003045704,0.06599797,0.001025021,7.826713E-7,8.160963,7.770505E-5,460140.2,460147.7
0.3629138,3.812258E-4,6.283185,3.141593,6.283185,954.0351,0.2328964,-3.280951E7,1279.819,1.724551E8,1279.819,0.9999977,0.2012973,4.601632E-7,0.1113796,1.354562E-4,0.0319565,0.1268787,0.005809543,0.006029538,0.1820971,0.00711895,0.01453156,0.002969141,9.577599E-7,2.180149E-6,0.1514876,0.00383719,0.01622803,0.02602787,0.00299454,0.009306318,0.002971706,0.001410393,0.006648801,0.002611085,8.189191E-4,7.099982E-4,0.003024059,0.06598668,9.993683E-4,7.118201E-7,8.16049,7.770492E-5,460113.5,460121.1
0.38416,4.034957E-4,6.283185,3.141593,6.283185,954.0371,0.2328964,-2.804892E7,1279.425,1.723857E8,1279.425,0.9999977,0.2012167,4.395184E-7,0.1124124,1.285316E-4,0.03188555,0.1282333,0.005926402,0.005995668,0.1814723,0.007328838,0.01465293,0.002891797,8.335515E-7,1.908324E-6,0.1508301,0.003606605,0.01592624,0.02611579,0.003057901,0.009424692,0.003063201,0.001318315,0.006565448,0.002459242,6.565578E-4,5.790352E-4,0.002906945,0.06592633,8.681862E-4,4.191831E-7,8.157958,7.770475E-5,459970.8,459978.6
0.3861941,4.056277E-4,6.283185,3.141593,6.283185,954.0367,0.2328964,-2.87713E7,1279.388,1.723792E8,1279.388,0.9999977,0.2012092,4.377159E-7,0.1125083,1.279149E-4,0.03187886,0.1283591,0.005937369,0.005992458,0.1814131,0.007348522,0.01466368,0.002884583,8.229295E-7,1.885048E-6,0.1507674,0.003586133,0.01589759,0.02612363,0.003063786,0.00943574,0.003071785,0.001309932,0.006557604,0.002445298,6.428931E-4,5.679046E-4,0.002896094,0.06592081,8.566708E-4,3.985729E-7,8.157726,7.770479E-5,459957.8,459965.7
0.3881647,4.076932E-4,6.283185,3.141593,6.283185,954.0362,0.2328964,-2.879843E7,1279.352,1.723729E8,1279.352,0.9999977,0.201202,4.358663E-7,0.1126008,1.273214E-4,0.03187238,0.1284804,0.005947963,0.005989352,0.1813558,0.007367534,0.01467393,0.002877623,8.128883E-7,1.863029E-6,0.1507067,0.003566582,0.01586984,0.02613112,0.003069459,0.009446404,0.003080075,0.001301879,0.006550024,0.002431882,6.299388E-4,5.573354E-4,0.002885638,0.06591549,8.456754E-4,3.795909E-7,8.157503,7.770483E-5,459945.3,459953.2
0.4,4.200988E-4,6.283185,3.141593,6.283185,954.0314,0.2328964,-2.720126E7,1279.141,1.723357E8,1279.141,0.9999977,0.2011592,4.258679E-7,0.1131467,1.239066E-4,0.0318338,0.1291967,0.006010903,0.005970797,0.1810138,0.007480426,0.01473271,0.002836434,7.567527E-7,1.739854E-6,0.1503428,0.003454325,0.01570377,0.02617426,0.003102958,0.009509578,0.003129291,0.001254909,0.006504929,0.002353213,5.576835E-4,4.980583E-4,0.002824006,0.06588422,7.828486E-4,2.834062E-7,8.156195,7.770522E-5,459871.5,459879.4
0.4875542,5.118762E-4,6.283185,3.141593,6.283185,953.9141,0.2328964,-1.834039E7,1277.679,1.720783E8,1277.679,0.9999977,0.2008732,3.694873E-7,0.1167777,1.052074E-4,0.031563,0.1339566,0.006445862,0.005839011,0.1785929,0.008254697,0.01504982,0.002560673,4.903034E-7,1.151857E-6,0.1477167,0.002839443,0.0145229,0.02641009,0.003325551,0.009938038,0.003465151,9.711909E-4,0.006191929,0.001858783,2.310617E-4,2.206695E-4,0.002422356,0.06568342,4.502139E-4,3.418657E-8,8.147874,7.771477E-5,459402.5,459410.4
0.4941984,5.188416E-4,6.283185,3.141593,6.283185,953.9005,0.2328964,-1.802159E7,1277.574,1.720598E8,1277.574,0.9999977,0.2008533,3.662064E-7,0.1170295,1.041217E-4,0.03154339,0.1342858,0.006477036,0.005829389,0.1784167,0.008309614,0.01506727,0.002541583,4.774746E-7,1.123376E-6,0.147523,0.00280479,0.01443716,0.02642299,0.003340957,0.009968252,0.003488773,9.535566E-4,0.006169493,0.001826668,2.164093E-4,2.076951E-4,0.002395275,0.06566985,4.321937E-4,2.920788E-8,8.14732,7.771588E-5,459371.3,459379.4
