Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_IC4H10_PFRC2 (),Mole_fraction_IC4H9_PFRC2 (),Mole_fraction_TC4H9_PFRC2 (),Mole_fraction_IC4H8_PFRC2 (),Mole_fraction_IC4H7_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_NC5H10_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_IC8H18_PFRC2 (),Mole_fraction_IC8H16_PFRC2 (),Mole_fraction_DIMEPTD_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Mole_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
9.4,0.0101387,6.283185,3.141593,6.283185,894.0006,0.2328965,3906607.0,1182.993,1.554129E8,1182.993,1.000002,0.7779187,2.744143E-7,0.09319151,4.067006E-6,0.006986624,0.06280992,0.005743397,5.606274E-4,0.02118062,0.003502268,0.002053999,2.344181E-5,3.867384E-9,1.594437E-8,0.0120234,5.6426E-5,2.540894E-4,0.003156525,0.001115312,0.002271204,0.001004175,1.786439E-5,1.336022E-4,2.787451E-8,1.070144E-19,1.964942E-10,1.334383E-6,0.005309596,2.995177E-14,-1.057834E-32,8.049599,8.2923E-5,453859.3,453863.2
9.6,0.0103626,6.283185,3.141593,6.283185,892.4909,0.2328964,3832282.0,1180.973,1.550575E8,1180.973,1.000002,0.7777588,2.638461E-7,0.09335844,3.91743E-6,0.006987641,0.0629166,0.005762014,5.598786E-4,0.02111029,0.003497033,0.00203934,2.33387E-5,3.776829E-9,1.577489E-8,0.01198147,5.506986E-5,2.518927E-4,0.003151372,0.001116888,0.002280389,0.00100729,1.802116E-5,1.32244E-4,2.648154E-8,8.989192E-20,1.991127E-10,1.300649E-6,0.005306585,2.638187E-14,-6.92298E-33,8.049452,8.306327E-5,453851.0,453854.8
9.8,0.01058688,6.283185,3.141593,6.283185,890.98,0.2328964,3758316.0,1178.955,1.547023E8,1178.955,1.000002,0.7776058,2.536861E-7,0.09351819,3.773841E-6,0.006989005,0.06301837,0.00577963,5.592306E-4,0.02104316,0.003491773,0.002025094,2.325014E-5,3.689243E-9,1.561213E-8,0.01194151,5.37511E-5,2.498136E-4,0.003146471,0.001118357,0.002289235,0.001010309,1.818185E-5,1.309603E-4,2.52219E-8,7.612453E-20,2.018164E-10,1.269545E-6,0.005303712,2.337125E-14,-4.444785E-33,8.049321,8.320413E-5,453843.6,453847.4
10.0,0.01081155,6.283185,3.141593,6.283185,889.4679,0.2328964,3684838.0,1176.937,1.543472E8,1176.937,1.000002,0.7774595,2.439177E-7,0.09367108,3.63597E-6,0.006990689,0.06311546,0.005796293,5.586768E-4,0.02097907,0.003486502,0.00201125,2.317494E-5,3.604477E-9,1.545574E-8,0.01190343,5.246812E-5,2.478449E-4,0.00314181,0.001119727,0.002297755,0.001013235,1.834622E-5,1.297463E-4,2.408045E-8,6.500275E-20,2.046036E-10,1.240832E-6,0.005300971,2.082142E-14,-2.856541E-33,8.049204,8.334558E-5,453837.1,453840.8
10.2,0.01103659,6.283185,3.141593,6.283185,887.9547,0.2328964,3611901.0,1174.92,1.539921E8,1174.92,1.000002,0.7773195,2.345252E-7,0.09381742,3.50355E-6,0.006992671,0.06320809,0.005812049,5.582111E-4,0.02091788,0.003481236,0.001997797,2.311207E-5,3.52239E-9,1.530541E-8,0.01186712,5.121941E-5,2.459803E-4,0.003137375,0.001121003,0.002305959,0.001016073,1.851406E-5,1.285979E-4,2.304467E-8,5.602906E-20,2.074726E-10,1.214307E-6,0.005298357,1.865862E-14,-1.962253E-33,8.049102,8.348761E-5,453831.3,453835.0
10.4,0.01126202,6.283185,3.141593,6.283185,886.4407,0.2328964,3539466.0,1172.904,1.536373E8,1172.904,1.000003,0.7771855,2.254934E-7,0.09395751,3.376314E-6,0.006994929,0.06329647,0.005826943,5.578279E-4,0.02085945,0.003475986,0.001984726,2.306055E-5,3.442846E-9,1.516078E-8,0.0118325,5.000341E-5,2.442139E-4,0.003133155,0.001122192,0.002313861,0.001018825,1.868518E-5,1.275109E-4,2.210298E-8,4.873967E-20,2.10422E-10,1.189777E-6,0.005295864,1.68155E-14,-1.449988E-33,8.049012,8.36302E-5,453826.2,453829.9
10.6,0.01148783,6.283185,3.141593,6.283185,884.926,0.2328964,3467445.0,1170.889,1.532825E8,1170.889,1.000003,0.7770572,2.168078E-7,0.09409166,3.254007E-6,0.00699744,0.0633808,0.005841017,5.575216E-4,0.02080365,0.003470764,0.001972027,2.301944E-5,3.365723E-9,1.50216E-8,0.01179948,4.881867E-5,2.425397E-4,0.003129138,0.001123298,0.002321473,0.001021494,1.885935E-5,1.264816E-4,2.124446E-8,4.269786E-20,2.134504E-10,1.16706E-6,0.005293488,1.522926E-14,-1.035158E-33,8.048934,8.377335E-5,453821.8,453825.5
10.8,0.01171404,6.283185,3.141593,6.283185,883.4105,0.2328964,3395976.0,1168.874,1.529279E8,1168.874,1.000003,0.7769345,2.084546E-7,0.09422011,3.136455E-6,0.007000184,0.06346129,0.005854312,5.57287E-4,0.02075037,0.00346558,0.00195969,2.298791E-5,3.290906E-9,1.488758E-8,0.01176799,4.766418E-5,2.409525E-4,0.003125314,0.001124327,0.002328804,0.001024084,1.903638E-5,1.255065E-4,2.046042E-8,3.766601E-20,2.165562E-10,1.146003E-6,0.005291222,1.385873E-14,-7.367208E-34,8.048867,8.391706E-5,453818.0,453821.7
11.0,0.01194063,6.283185,3.141593,6.283185,881.8946,0.2328964,3326194.0,1166.86,1.525735E8,1166.86,1.000003,0.7768169,2.004201E-7,0.09434314,3.023514E-6,0.007003144,0.06353809,0.005866866,5.571193E-4,0.02069947,0.003460443,0.001947706,2.296521E-5,3.218282E-9,1.475843E-8,0.01173794,4.65389E-5,2.394475E-4,0.003121672,0.001125283,0.002335865,0.001026596,1.921607E-5,1.245822E-4,1.974323E-8,3.34592E-20,2.197379E-10,1.126469E-6,0.005289063,1.267028E-14,-5.446503E-34,8.04881,8.406131E-5,453814.8,453818.5
11.2,0.0121676,6.283185,3.141593,6.283185,880.3782,0.2328964,3257391.0,1164.847,1.522192E8,1164.847,1.000003,0.7767044,1.926918E-7,0.09446099,2.914996E-6,0.0070063,0.0636114,0.005878716,5.57014E-4,0.02065086,0.00345536,0.001936066,2.295065E-5,3.147756E-9,1.463392E-8,0.01170926,4.54418E-5,2.380204E-4,0.003118203,0.001126172,0.002342667,0.001029033,1.939822E-5,1.237059E-4,1.908606E-8,2.991625E-20,2.229941E-10,1.10833E-6,0.005287005,1.163487E-14,-4.14901E-34,8.048764,8.42061E-5,453812.2,453815.8
11.28844,0.0122681,6.283185,3.141593,6.283185,879.7076,0.2328965,3225777.0,1163.957,1.520625E8,1163.957,1.000003,0.7766561,1.893805E-7,0.0945115,2.868225E-6,0.007007754,0.06364273,0.005883738,5.569865E-4,0.02063007,0.003453133,0.001931028,2.294665E-5,3.117388E-9,1.458116E-8,0.01169701,4.496541E-5,2.374141E-4,0.003116722,0.001126544,0.002345594,0.001030088,1.947952E-5,1.233331E-4,1.881315E-8,2.852632E-20,2.244575E-10,1.100728E-6,0.005286127,1.121945E-14,-3.693473E-34,8.048746,8.427029E-5,453811.2,453814.9
11.4,0.01239499,6.283185,3.141593,6.283185,878.8615,0.2328965,3187326.0,1162.835,1.51865E8,1162.835,1.000003,0.7765968,1.852678E-7,0.09457368,2.81033E-6,0.007009643,0.06368122,0.005889866,5.569694E-4,0.02060451,0.003450343,0.001924776,2.294388E-5,3.079378E-9,1.451462E-8,0.01168195,4.437314E-5,2.366705E-4,0.003114904,0.001126994,0.002349208,0.001031396,1.958277E-5,1.228766E-4,1.848504E-8,2.692606E-20,2.263267E-10,1.091526E-6,0.005285049,1.073287E-14,-3.211682E-34,8.048726,8.435142E-5,453810.1,453813.8
11.6,0.01262277,6.283185,3.141593,6.283185,877.3445,0.2328966,3119227.0,1160.824,1.51511E8,1160.824,1.000003,0.7764937,1.78122E-7,0.09468166,2.709801E-6,0.007013149,0.06374789,0.005900387,5.569783E-4,0.02056022,0.003445392,0.001913809,2.294392E-5,3.012855E-9,1.439924E-8,0.01165587,4.333045E-5,2.353885E-4,0.003111759,0.001127758,0.002355511,0.001033689,1.976942E-5,1.220893E-4,1.793214E-8,2.437074E-20,2.297304E-10,1.075887E-6,0.005283186,9.939168E-15,-2.518753E-34,8.048697,8.449727E-5,453808.4,453812.1
11.8,0.01285093,6.283185,3.141593,6.283185,875.8275,0.2328966,3052021.0,1158.813,1.511572E8,1158.813,1.000003,0.7763949,1.712489E-7,0.09478532,2.613072E-6,0.007016797,0.06381165,0.005910329,5.570352E-4,0.02051783,0.003440511,0.001903145,2.295E-5,2.948157E-9,1.428788E-8,0.01163092,4.231243E-5,2.341693E-4,0.003108755,0.001128468,0.002361592,0.001035918,1.99579E-5,1.213402E-4,1.742123E-8,2.216169E-20,2.332014E-10,1.061284E-6,0.005281407,9.234722E-15,-1.993102E-34,8.048675,8.464363E-5,453807.2,453810.9
12.0,0.01307949,6.283185,3.141593,6.283185,874.3104,0.2328966,2985729.0,1156.804,1.508036E8,1156.804,1.000003,0.7763001,1.646392E-7,0.09488467,2.520006E-6,0.007020579,0.06387253,0.005919698,5.571385E-4,0.02047731,0.003435707,0.001892791,2.296189E-5,2.88525E-9,1.418056E-8,0.01160709,4.131941E-5,2.330123E-4,0.003105889,0.001129126,0.002367452,0.001038082,2.014811E-5,1.206286E-4,1.695005E-8,2.025466E-20,2.367408E-10,1.047678E-6,0.005279713,8.610537E-15,-1.594928E-34,8.04866,8.47905E-5,453806.3,453810.0
12.2,0.01330844,6.283185,3.141593,6.283185,872.7934,0.2328966,2920409.0,1154.796,1.504501E8,1154.796,1.000004,0.7762093,1.582832E-7,0.09497988,2.430457E-6,0.007024484,0.06393064,0.005928521,5.572853E-4,0.0204386,0.003430982,0.001882737,2.297915E-5,2.824066E-9,1.407712E-8,0.01158434,4.035071E-5,2.319144E-4,0.003103155,0.001129735,0.002373096,0.001040183,2.033992E-5,1.199527E-4,1.651534E-8,1.86051E-20,2.403474E-10,1.034999E-6,0.005278101,8.056661E-15,-1.292934E-34,8.048652,8.493787E-5,453805.9,453809.5
12.4,0.01353778,6.283185,3.141593,6.283185,871.2765,0.2328966,2856041.0,1152.789,1.500968E8,1152.789,1.000004,0.7761224,1.521709E-7,0.09507113,2.344275E-6,0.007028498,0.0639861,0.005936823,5.574725E-4,0.02040162,0.003426341,0.001872977,2.300136E-5,2.764536E-9,1.397743E-8,0.0115626,3.940562E-5,2.308727E-4,0.003100547,0.001130297,0.002378534,0.001042223,2.053314E-5,1.193105E-4,1.611388E-8,1.717308E-20,2.440196E-10,1.02318E-6,0.005276567,7.563877E-15,-1.062466E-34,8.04865,8.508575E-5,453805.8,453809.4
12.6,0.01376753,6.283185,3.141593,6.283185,869.7598,0.2328966,2792659.0,1150.783,1.497438E8,1150.783,1.000004,0.7760391,1.462933E-7,0.09515859,2.261327E-6,0.007032611,0.06403903,0.00594463,5.576972E-4,0.02036628,0.003421786,0.001863503,2.302814E-5,2.7066E-9,1.388134E-8,0.01154183,3.84835E-5,2.298846E-4,0.003098058,0.001130817,0.002383772,0.001044203,2.072764E-5,1.187002E-4,1.574285E-8,1.592572E-20,2.477561E-10,1.012159E-6,0.005275107,7.124418E-15,-8.851851E-35,8.048654,8.523412E-5,453806.0,453809.6
12.8,0.01399768,6.283185,3.141593,6.283185,868.2435,0.2328966,2730272.0,1148.778,1.493909E8,1148.778,1.000004,0.7759593,1.406413E-7,0.09524243,2.181481E-6,0.007036812,0.06408956,0.005951967,5.579563E-4,0.02033251,0.003417318,0.001854307,2.305908E-5,2.650199E-9,1.378873E-8,0.01152199,3.758367E-5,2.289472E-4,0.003095682,0.001131295,0.002388819,0.001046126,2.092324E-5,1.181199E-4,1.539936E-8,1.483092E-20,2.515552E-10,1.001873E-6,0.005273718,6.73056E-15,-7.44396E-35,8.048664,8.538298E-5,453806.5,453810.1
13.0,0.01422823,6.283185,3.141593,6.283185,866.7275,0.2328966,2668881.0,1146.774,1.490382E8,1146.774,1.000004,0.7758827,1.352062E-7,0.09532281,2.104609E-6,0.007041088,0.0641378,0.005958861,5.582471E-4,0.02030024,0.00341294,0.001845381,2.30938E-5,2.595274E-9,1.369948E-8,0.01150303,3.67055E-5,2.280577E-4,0.003093412,0.001131736,0.002393681,0.001047994,2.111979E-5,1.175679E-4,1.508086E-8,1.386348E-20,2.554153E-10,9.922629E-7,0.005272398,6.375968E-15,-6.295193E-35,8.048678,8.553232E-5,453807.3,453810.9
13.2,0.01445919,6.283185,3.141593,6.283185,865.2119,0.2328966,2608517.0,1144.772,1.486858E8,1144.772,1.000004,0.7758094,1.299802E-7,0.09539989,2.030599E-6,0.007045431,0.06418384,0.005965332,5.585673E-4,0.0202694,0.003408652,0.001836718,2.313201E-5,2.541779E-9,1.361349E-8,0.0114849,3.584849E-5,2.27214E-4,0.003091244,0.001132142,0.002398366,0.001049807,2.131714E-5,1.170427E-4,1.47856E-8,1.301125E-20,2.593345E-10,9.832878E-7,0.005271142,6.05712E-15,-5.390585E-35,8.048697,8.568214E-5,453808.3,453811.9
13.4,0.01469055,6.283185,3.141593,6.283185,863.697,0.2328966,2549164.0,1142.771,1.483336E8,1142.771,1.000004,0.7757391,1.24955E-7,0.0954738,1.959333E-6,0.007049832,0.06422779,0.005971401,5.589144E-4,0.02023992,0.003404456,0.001828311,2.31734E-5,2.489663E-9,1.353067E-8,0.01146757,3.501208E-5,2.264138E-4,0.003089172,0.001132514,0.00240288,0.001051569,2.151512E-5,1.165428E-4,1.451152E-8,1.225677E-20,2.633112E-10,9.748991E-7,0.005269949,5.76937E-15,-4.675203E-35,8.04872,8.583244E-5,453809.6,453813.2
13.6,0.01492231,6.283185,3.141593,6.283185,862.1826,0.2328966,2490855.0,1140.771,1.479816E8,1140.771,1.000004,0.7756718,1.201235E-7,0.09554467,1.890708E-6,0.007054281,0.06426974,0.005977089,5.592862E-4,0.02021174,0.003400352,0.001820153,2.321769E-5,2.438879E-9,1.34509E-8,0.011451,3.419577E-5,2.25655E-4,0.003087191,0.001132856,0.002407229,0.001053281,2.17136E-5,1.160669E-4,1.425702E-8,1.158693E-20,2.673437E-10,9.670584E-7,0.005268814,5.509247E-15,-4.09364E-35,8.048746,8.59832E-5,453811.1,453814.7
13.8,0.01515449,6.283185,3.141593,6.283185,860.6689,0.2328966,2433560.0,1138.773,1.476299E8,1138.773,1.000004,0.7756072,1.154779E-7,0.09561265,1.824613E-6,0.007058771,0.06430979,0.005982417,5.596806E-4,0.02018481,0.003396339,0.001812237,2.326459E-5,2.38938E-9,1.33741E-8,0.01143516,3.339904E-5,2.249354E-4,0.003085297,0.001133168,0.002411419,0.001054943,2.191243E-5,1.156137E-4,1.402029E-8,1.098735E-20,2.714303E-10,9.597227E-7,0.005267737,5.272842E-15,-3.603185E-35,8.048777,8.613442E-5,453812.8,453816.4
14.0,0.01538707,6.283185,3.141593,6.283185,859.1559,0.2328966,2377335.0,1136.776,1.472784E8,1136.776,1.000005,0.7755452,1.110117E-7,0.09567785,1.76096E-6,0.007063295,0.06434801,0.0059874,5.600957E-4,0.02015907,0.003392419,0.001804557,2.33139E-5,2.341127E-9,1.330019E-8,0.01142,3.262146E-5,2.242534E-4,0.003083484,0.001133454,0.002415457,0.001056558,2.211148E-5,1.15182E-4,1.380018E-8,1.045278E-20,2.755691E-10,9.528618E-7,0.005266713,5.058358E-15,-3.208045E-35,8.04881,8.62861E-5,453814.7,453818.3
14.2,0.01562006,6.283185,3.141593,6.283185,857.6437,0.2328966,2322145.0,1134.78,1.469272E8,1134.78,1.000005,0.7754859,1.067177E-7,0.0957404,1.699648E-6,0.007067844,0.0643845,0.00599206,5.605294E-4,0.02013446,0.003388591,0.001797105,2.336534E-5,2.294078E-9,1.322907E-8,0.0114055,3.186253E-5,2.236068E-4,0.003081749,0.001133714,0.002419347,0.001058128,2.23106E-5,1.147706E-4,1.359514E-8,9.971655E-21,2.797583E-10,9.46438E-7,0.005265741,4.862589E-15,-2.874007E-35,8.048847,8.643824E-5,453816.8,453820.3
14.4,0.01585346,6.283185,3.141593,6.283185,856.1325,0.2328966,2268024.0,1132.786,1.465762E8,1132.786,1.000005,0.7754289,1.0259E-7,0.0958004,1.640594E-6,0.007072413,0.06441933,0.005996409,5.609802E-4,0.02011093,0.003384855,0.001789877,2.341872E-5,2.2482E-9,1.31607E-8,0.01139163,3.112186E-5,2.229942E-4,0.003080089,0.00113395,0.002423096,0.001059653,2.250967E-5,1.143785E-4,1.34042E-8,9.539042E-21,2.83996E-10,9.404256E-7,0.005264818,4.683979E-15,-2.593176E-35,8.048886,8.659082E-5,453819.0,453822.5
14.6,0.01608728,6.283185,3.141593,6.283185,854.6221,0.2328966,2214937.0,1130.794,1.462255E8,1130.794,1.000005,0.7753743,9.862184E-8,0.09585797,1.583704E-6,0.007076995,0.06445257,0.006000467,5.614463E-4,0.02008844,0.003381209,0.001782865,2.347383E-5,2.203455E-9,1.3095E-8,0.01137836,3.039898E-5,2.224139E-4,0.003078498,0.001134164,0.002426709,0.001061134,2.270854E-5,1.140047E-4,1.322611E-8,9.146983E-21,2.882803E-10,9.347928E-7,0.005263942,4.520188E-15,-2.348215E-35,8.048928,8.674385E-5,453821.3,453824.9
14.8,0.01632151,6.283185,3.141593,6.283185,853.1127,0.2328966,2162897.0,1128.803,1.458751E8,1128.803,1.000005,0.7753219,9.480738E-8,0.09591321,1.5289E-6,0.007081584,0.0644843,0.006004248,5.619263E-4,0.02006694,0.003377654,0.001776064,2.353049E-5,2.159811E-9,1.303193E-8,0.01136565,2.969352E-5,2.218642E-4,0.003076973,0.001134358,0.00243019,0.001062574,2.290711E-5,1.136481E-4,1.306006E-8,8.79265E-21,2.926093E-10,9.295176E-7,0.005263111,4.370167E-15,-2.139947E-35,8.048972,8.689732E-5,453823.8,453827.3
15.0,0.01655615,6.283185,3.141593,6.283185,851.6044,0.2328966,2111868.0,1126.814,1.45525E8,1126.814,1.000005,0.7752717,9.114047E-8,0.09596622,1.476094E-6,0.007086174,0.06451458,0.006007766,5.624185E-4,0.02004637,0.003374188,0.001769467,2.358851E-5,2.117233E-9,1.297143E-8,0.01135349,2.900505E-5,2.213437E-4,0.003075512,0.001134533,0.002433545,0.001063973,2.310523E-5,1.13308E-4,1.290499E-8,8.469884E-21,2.96981E-10,9.245725E-7,0.005262323,4.232053E-15,-1.956263E-35,8.049017,8.705123E-5,453826.4,453829.9
15.2,0.01679121,6.283185,3.141593,6.283185,850.0972,0.2328966,2061877.0,1124.826,1.451752E8,1124.826,1.000005,0.7752235,8.761584E-8,0.0960171,1.425218E-6,0.007090761,0.06454349,0.006011035,5.629217E-4,0.02002671,0.00337081,0.001763069,2.364773E-5,2.075689E-9,1.291342E-8,0.01134184,2.833321E-5,2.208511E-4,0.003074111,0.00113469,0.002436778,0.001065333,2.330279E-5,1.129833E-4,1.276016E-8,8.175323E-21,3.013933E-10,9.199369E-7,0.005261576,4.104747E-15,-1.792605E-35,8.049065,8.720557E-5,453829.1,453832.6
15.4,0.01702669,6.283185,3.141593,6.283185,848.5911,0.2328966,2012908.0,1122.84,1.448257E8,1122.84,1.000005,0.7751773,8.422798E-8,0.09606593,1.376195E-6,0.00709534,0.06457108,0.006014069,5.634344E-4,0.02000791,0.003367519,0.001756865,2.370799E-5,2.035147E-9,1.285785E-8,0.01133069,2.76776E-5,2.203849E-4,0.003072766,0.00113483,0.002439894,0.001066655,2.349968E-5,1.126734E-4,1.262476E-8,7.905071E-21,3.058443E-10,9.155889E-7,0.005260867,3.986995E-15,-1.643281E-35,8.049114,8.736034E-5,453831.8,453835.4
15.6,0.01726258,6.283185,3.141593,6.283185,847.0863,0.2328966,1964964.0,1120.856,1.444765E8,1120.856,1.000005,0.7751329,8.097177E-8,0.09611282,1.328957E-6,0.007099905,0.06459742,0.00601688,5.639556E-4,0.01998993,0.003364315,0.001750848,2.376915E-5,1.995576E-9,1.280465E-8,0.01132001,2.703785E-5,2.199438E-4,0.003071475,0.001134955,0.002442897,0.00106794,2.369578E-5,1.123774E-4,1.249807E-8,7.656077E-21,3.103319E-10,9.115091E-7,0.005260196,3.877787E-15,-1.504398E-35,8.049165,8.751554E-5,453834.7,453838.2
15.8,0.01749889,6.283185,3.141593,6.283185,845.5827,0.2328966,1918024.0,1118.874,1.441276E8,1118.874,1.000006,0.7750904,7.784209E-8,0.09615782,1.283434E-6,0.007104454,0.06462255,0.00601948,5.64484E-4,0.01997273,0.003361195,0.001745013,2.383107E-5,1.956949E-9,1.275378E-8,0.01130977,2.641363E-5,2.195266E-4,0.003070235,0.001135066,0.002445792,0.001069189,2.389098E-5,1.120946E-4,1.237955E-8,7.426777E-21,3.148539E-10,9.076812E-7,0.005259559,3.776482E-15,-1.376954E-35,8.049217,8.767116E-5,453837.6,453841.1
16.0,0.01773563,6.283185,3.141593,6.283185,844.0804,0.2328966,1872067.0,1116.894,1.437791E8,1116.894,1.000006,0.7750495,7.483398E-8,0.09620103,1.23956E-6,0.007108983,0.06464654,0.00602188,5.650187E-4,0.01995628,0.003358158,0.001739356,2.389366E-5,1.919243E-9,1.270522E-8,0.01129996,2.58046E-5,2.191324E-4,0.003069044,0.001135164,0.002448581,0.001070403,2.408517E-5,1.118245E-4,1.226872E-8,7.216466E-21,3.194082E-10,9.040909E-7,0.005258957,3.682669E-15,-1.264346E-35,8.04927,8.782719E-5,453840.6,453844.1
16.2,0.01797278,6.283185,3.141593,6.283185,842.5795,0.2328966,1827093.0,1114.915,1.434309E8,1114.915,1.000006,0.7750103,7.194289E-8,0.09624251,1.197274E-6,0.007113488,0.06466943,0.006024089,5.655587E-4,0.01994055,0.003355202,0.001733871,2.395679E-5,1.882431E-9,1.26589E-8,0.01129057,2.521041E-5,2.1876E-4,0.003067899,0.001135248,0.00245127,0.001071584,2.427827E-5,1.115665E-4,1.216515E-8,7.024247E-21,3.239927E-10,9.007246E-7,0.005258387,3.595924E-15,-1.168218E-35,8.049324,8.798364E-5,453843.7,453847.1
16.4,0.01821036,6.283185,3.141593,6.283185,841.08,0.2328966,1783094.0,1112.939,1.43083E8,1112.939,1.000006,0.7749727,6.916436E-8,0.09628234,1.156517E-6,0.007117966,0.06469127,0.006026118,5.661033E-4,0.01992551,0.003352325,0.001728553,2.402037E-5,1.846489E-9,1.261479E-8,0.01128157,2.463076E-5,2.184085E-4,0.003066799,0.001135322,0.00245386,0.001072731,2.447017E-5,1.113198E-4,1.206845E-8,6.849815E-21,3.286053E-10,8.975704E-7,0.005257847,3.515979E-15,-1.091863E-35,8.049379,8.814051E-5,453846.8,453850.2
16.6,0.01844836,6.283185,3.141593,6.283185,839.5819,0.2328966,1740050.0,1110.964,1.427355E8,1110.964,1.000006,0.7749367,6.649402E-8,0.09632059,1.11723E-6,0.007122414,0.06471211,0.006027978,5.666513E-4,0.01991112,0.003349528,0.001723397,2.408428E-5,1.811391E-9,1.257286E-8,0.01127294,2.406528E-5,2.180766E-4,0.00306574,0.001135385,0.002456358,0.001073847,2.466077E-5,1.11084E-4,1.197788E-8,6.68818E-21,3.332437E-10,8.946092E-7,0.005257337,3.441428E-15,-1.022391E-35,8.049435,8.829778E-5,453849.9,453853.4
16.8,0.01868679,6.283185,3.141593,6.283185,838.0853,0.2328966,1697957.0,1108.992,1.423883E8,1108.992,1.000006,0.774902,6.392779E-8,0.09635732,1.07936E-6,0.00712683,0.06473199,0.006029677,5.672021E-4,0.01989736,0.003346806,0.001718399,2.414844E-5,1.777116E-9,1.253307E-8,0.01126467,2.351367E-5,2.177636E-4,0.003064721,0.001135437,0.002458765,0.001074932,2.484999E-5,1.108585E-4,1.189326E-8,6.54075E-21,3.379058E-10,8.918333E-7,0.005256854,3.372462E-15,-9.677019E-36,8.049491,8.845545E-5,453853.1,453856.5
17.0,0.01892564,6.283185,3.141593,6.283185,836.5902,0.2328966,1656811.0,1107.022,1.420415E8,1107.022,1.000006,0.7748688,6.146175E-8,0.09639259,1.042855E-6,0.007131211,0.06475095,0.006031223,5.67755E-4,0.0198842,0.00334416,0.001713554,2.421278E-5,1.743643E-9,1.249539E-8,0.01125674,2.297565E-5,2.174686E-4,0.00306374,0.001135481,0.002461084,0.001075987,2.503775E-5,1.10643E-4,1.181429E-8,6.407234E-21,3.425893E-10,8.892331E-7,0.005256399,3.308872E-15,-9.294836E-36,8.049548,8.861353E-5,453856.3,453859.7
17.2,0.01916492,6.283185,3.141593,6.283185,835.0967,0.2328966,1616585.0,1105.053,1.41695E8,1105.053,1.000006,0.7748369,5.909192E-8,0.09642646,1.007662E-6,0.007135555,0.06476905,0.006032625,5.683092E-4,0.01987161,0.003341586,0.001708858,2.42772E-5,1.71095E-9,1.245981E-8,0.01124914,2.245087E-5,2.171907E-4,0.003062796,0.001135516,0.00246332,0.001077012,2.522395E-5,1.104367E-4,1.174049E-8,6.28503E-21,3.472922E-10,8.867953E-7,0.005255968,3.249882E-15,-9.010148E-36,8.049605,8.877201E-5,453859.5,453862.9
17.4,0.01940463,6.283185,3.141593,6.283185,833.6048,0.2328966,1577263.0,1103.087,1.41349E8,1103.087,1.000006,0.7748063,5.681453E-8,0.096459,9.737319E-7,0.007139859,0.0647863,0.006033892,5.68864E-4,0.01985957,0.003339085,0.001704306,2.434162E-5,1.679014E-9,1.242629E-8,0.01124184,2.193904E-5,2.16929E-4,0.003061886,0.001135543,0.002465475,0.00107801,2.540853E-5,1.102393E-4,1.167145E-8,6.17233E-21,3.520123E-10,8.845086E-7,0.005255562,3.194932E-15,-8.777044E-36,8.049663,8.893089E-5,453862.7,453866.2
17.6,0.01964476,6.283185,3.141593,6.283185,832.1146,0.2328966,1538841.0,1101.123,1.410033E8,1101.123,1.000007,0.7747769,5.462612E-8,0.09649025,9.410189E-7,0.007144123,0.06480276,0.00603503,5.694188E-4,0.01984805,0.003336653,0.001699894,2.440598E-5,1.647818E-9,1.239482E-8,0.01123485,2.143987E-5,2.166828E-4,0.003061008,0.001135563,0.002467552,0.00107898,2.559141E-5,1.100504E-4,1.160696E-8,6.068869E-21,3.567473E-10,8.823654E-7,0.005255179,3.143869E-15,-8.596042E-36,8.04972,8.909015E-5,453866.0,453869.4
