Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H8_PFRC2 (),Mass_fraction_C3H6_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_IC4H10_PFRC2 (),Mass_fraction_IC4H9_PFRC2 (),Mass_fraction_TC4H9_PFRC2 (),Mass_fraction_IC4H8_PFRC2 (),Mass_fraction_IC4H7_PFRC2 (),Mass_fraction_C4H8-1_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C5H6_PFRC2 (),Mass_fraction_NC5H10_PFRC2 (),Mass_fraction_B1M2_PFRC2 (),Mass_fraction_LC5H8_PFRC2 (),Mass_fraction_NC7H14_PFRC2 (),Mass_fraction_IC8H16_PFRC2 (),Mass_fraction_DIMEPTD_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_NC10H20_PFRC2 (),Mass_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),UHC_Sens_GasRxn#32_PFRC2 (),UHC_Sens_GasRxn#409_PFRC2 (),UHC_Sens_GasRxn#620_PFRC2 (),UHC_Sens_GasRxn#630_PFRC2 (),UHC_Sens_GasRxn#2803_PFRC2 (),UHC_Sens_GasRxn#8284_PFRC2 (),UHC_Sens_GasRxn#8662_PFRC2 (),UHC_Sens_GasRxn#11449_PFRC2 (),UHC_Sens_GasRxn#11455_PFRC2 (),UHC_Sens_GasRxn#11692_PFRC2 (),Volatile_organic_compounds_PFRC2 (ppm),VOC_Sens_GasRxn#32_PFRC2 (),VOC_Sens_GasRxn#409_PFRC2 (),VOC_Sens_GasRxn#620_PFRC2 (),VOC_Sens_GasRxn#630_PFRC2 (),VOC_Sens_GasRxn#2803_PFRC2 (),VOC_Sens_GasRxn#8284_PFRC2 (),VOC_Sens_GasRxn#8662_PFRC2 (),VOC_Sens_GasRxn#11449_PFRC2 (),VOC_Sens_GasRxn#11455_PFRC2 (),VOC_Sens_GasRxn#11692_PFRC2 ()
10.4,0.01117996,6.283185,3.141593,6.283185,894.4741,0.2353966,4653425.0,1187.923,1.562808E8,1187.923,1.000004,0.1911069,3.476296E-8,0.1921296,7.106031E-6,0.02070128,0.2068575,0.02879817,0.001808335,0.09002275,0.02255433,0.01165876,9.745128E-5,2.495578E-8,1.006176E-7,0.07945777,3.619446E-4,0.001198363,0.01949413,0.01177583,0.03291442,0.01551602,9.987098E-5,2.111551E-4,9.207275E-4,7.483389E-7,2.319846E-9,7.091972E-6,0.06159892,-8.112862E-6,-4.079657E-37,8.16558,8.376876E-5,464127.6,-6.098966E-4,-0.002760119,-3.748318E-4,-0.002758704,-0.002260408,6.699536E-4,-0.001535771,1.484867E-4,-1.364175E-4,1.416249E-4,464130.6,-6.114755E-4,-0.002761429,-3.756778E-4,-0.002758204,-0.002258725,6.699765E-4,-0.001535738,1.484149E-4,-1.363492E-4,1.416887E-4
10.6,0.01140375,6.283185,3.141593,6.283185,892.9779,0.2353966,4560447.0,1185.925,1.55929E8,1185.925,1.000004,0.1910726,3.347584E-8,0.1924411,6.853922E-6,0.02071023,0.2071734,0.02886643,0.001808529,0.08974811,0.02248273,0.01157072,9.787852E-5,2.44028E-8,9.964074E-8,0.07916256,3.535902E-4,0.001189953,0.01946104,0.01177746,0.03302696,0.01554339,1.009637E-4,2.096735E-4,9.111298E-4,7.424333E-7,2.350862E-9,6.935631E-6,0.06156721,-8.195049E-6,-2.519592E-37,8.165497,8.390911E-5,464123.1,-6.023497E-4,-0.002758271,-3.770537E-4,-0.002757343,-0.002262216,6.703048E-4,-0.001534576,1.45929E-4,-1.36945E-4,1.400988E-4,464126.0,-6.039327E-4,-0.002759585,-3.779004E-4,-0.002756841,-0.002260532,6.703267E-4,-0.001534542,1.458573E-4,-1.368765E-4,1.401624E-4
10.8,0.01162791,6.283185,3.141593,6.283185,891.4803,0.2353966,4468350.0,1183.926,1.555771E8,1183.926,1.000004,0.1910394,3.223665E-8,0.1927399,6.612195E-6,0.02072007,0.2074757,0.02893092,0.001808978,0.08948525,0.02241282,0.01148522,9.832691E-5,2.386753E-8,9.870468E-8,0.07888048,3.454425E-4,0.00118198,0.01942957,0.01177871,0.03313554,0.01557003,1.021037E-4,2.082594E-4,9.020494E-4,7.724186E-7,2.382875E-9,6.791945E-6,0.06153686,-8.456881E-6,-1.582817E-37,8.165427,8.405008E-5,464119.3,-5.947914E-4,-0.002756176,-3.789624E-4,-0.002756092,-0.002264158,6.706252E-4,-0.001533332,1.43515E-4,-1.374722E-4,1.38628E-4,464122.2,-5.963782E-4,-0.002757493,-3.798096E-4,-0.002755588,-0.002262473,6.706461E-4,-0.001533296,1.434434E-4,-1.374036E-4,1.386914E-4
11.0,0.01185245,6.283185,3.141593,6.283185,889.9812,0.2353966,4377353.0,1181.926,1.552253E8,1181.926,1.000004,0.1910074,3.104225E-8,0.193026,6.379407E-6,0.02073076,0.2077644,0.02899173,0.001809671,0.0892339,0.02234462,0.01140225,9.879525E-5,2.334809E-8,9.78035E-8,0.07861123,3.375034E-4,0.00117441,0.01939968,0.0117796,0.03324019,0.01559596,1.032552E-4,2.069108E-4,8.934672E-4,7.924381E-7,2.415899E-9,6.660071E-6,0.06150787,-8.662633E-6,-1.020196E-37,8.16537,8.419166E-5,464116.2,-5.872976E-4,-0.002753896,-3.805831E-4,-0.002754938,-0.00226619,6.709157E-4,-0.001532189,1.41239E-4,-1.379941E-4,1.372125E-4,464119.1,-5.88888E-4,-0.002755216,-3.814307E-4,-0.002754433,-0.002264504,6.709357E-4,-0.001532152,1.411675E-4,-1.379254E-4,1.372757E-4
11.2,0.01207737,6.283185,3.141593,6.283185,888.4807,0.2353966,4288803.0,1179.927,1.548734E8,1179.927,1.000004,0.1909765,2.989391E-8,0.1932998,6.154912E-6,0.02074226,0.20804,0.02904896,0.001810597,0.08899389,0.02227818,0.01132179,9.928228E-5,2.284586E-8,9.694488E-8,0.07835451,3.297698E-4,0.001167254,0.01937134,0.01178016,0.03334096,0.01562116,1.044505E-4,2.056259E-4,8.853622E-4,8.43767E-7,2.449948E-9,6.539195E-6,0.06148021,-9.054182E-6,-6.765125E-38,8.165324,8.433384E-5,464113.9,-5.798061E-4,-0.002751395,-3.819223E-4,-0.002753841,-0.00226834,6.711764E-4,-0.001531145,1.390973E-4,-1.38515E-4,1.358474E-4,464116.7,-5.813997E-4,-0.002752719,-3.827701E-4,-0.002753333,-0.002266654,6.711955E-4,-0.001531107,1.390258E-4,-1.384462E-4,1.359105E-4
11.4,0.01230267,6.283185,3.141593,6.283185,886.9791,0.2353966,4200126.0,1177.928,1.545216E8,1177.928,1.000004,0.1909467,2.878483E-8,0.1935624,5.93908E-6,0.02075444,0.2083035,0.02910293,0.001811729,0.08876408,0.02221339,0.01124366,9.978553E-5,2.235644E-8,9.611078E-8,0.07810913,3.222235E-4,0.00116042,0.01934437,0.01178043,0.03343818,0.0156457,1.056114E-4,2.043979E-4,8.776847E-4,8.248484E-7,2.484962E-9,6.427836E-6,0.06145376,-9.06545E-6,-4.562709E-38,8.165289,8.447661E-5,464112.0,-5.724804E-4,-0.002748814,-3.830352E-4,-0.00275285,-0.002270513,6.714106E-4,-0.001530184,1.370722E-4,-1.391243E-4,1.345373E-4,464114.8,-5.74077E-4,-0.002750141,-3.83883E-4,-0.002752341,-0.002268826,6.714289E-4,-0.001530145,1.370009E-4,-1.390555E-4,1.346002E-4
11.6,0.01252835,6.283185,3.141593,6.283185,885.4765,0.2353967,4113423.0,1175.929,1.541697E8,1175.929,1.000004,0.190918,2.771802E-8,0.193814,5.731108E-6,0.0207673,0.2085552,0.02915374,0.001813057,0.08854441,0.02215028,0.01116784,1.003039E-4,2.18824E-8,9.531411E-8,0.07787481,3.148648E-4,0.001153959,0.01931876,0.01178043,0.03353188,0.01566958,1.068221E-4,2.032256E-4,8.704199E-4,8.490167E-7,2.520949E-9,6.325382E-6,0.06142851,-9.302525E-6,-3.145863E-38,8.165263,8.461996E-5,464110.7,-5.65142E-4,-0.002746032,-3.839095E-4,-0.002751931,-0.002272797,6.716181E-4,-0.001529312,1.351658E-4,-1.396249E-4,1.332733E-4,464113.5,-5.667414E-4,-0.002747361,-3.847574E-4,-0.002751421,-0.00227111,6.716356E-4,-0.001529272,1.350945E-4,-1.39556E-4,1.33336E-4
11.8,0.01275442,6.283185,3.141593,6.283185,883.9729,0.2353967,4027381.0,1173.93,1.538179E8,1173.93,1.000004,0.1908903,2.668905E-8,0.1940548,5.531055E-6,0.02078077,0.2087955,0.02920149,0.00181457,0.08833447,0.02208885,0.01109431,1.008363E-4,2.142115E-8,9.454453E-8,0.07765122,3.076892E-4,0.001147806,0.01929444,0.01178017,0.03362213,0.01569281,1.080086E-4,2.021067E-4,8.635502E-4,8.177545E-7,2.557918E-9,6.231197E-6,0.06140442,-9.230102E-6,-2.217983E-38,8.165248,8.47639E-5,464109.8,-5.579487E-4,-0.002743172,-3.845827E-4,-0.00275106,-0.002275106,6.718004E-4,-0.001528515,1.333683E-4,-1.40115E-4,1.320615E-4,464112.6,-5.595508E-4,-0.002744504,-3.854305E-4,-0.002750549,-0.002273419,6.718172E-4,-0.001528474,1.332972E-4,-1.400461E-4,1.321241E-4
12.0,0.01298086,6.283185,3.141593,6.283185,882.4685,0.2353967,3942643.0,1171.932,1.534661E8,1171.932,1.000005,0.1908635,2.569774E-8,0.1942859,5.338271E-6,0.02079477,0.2090254,0.02924647,0.001816245,0.08813342,0.022029,0.01102287,1.013807E-4,2.097277E-8,9.380379E-8,0.0774373,3.006823E-4,0.001141958,0.01927128,0.01177969,0.03370924,0.01571544,1.092126E-4,2.010359E-4,8.570319E-4,7.884692E-7,2.595801E-9,6.144162E-6,0.0613814,-9.154254E-6,-1.585915E-38,8.165241,8.49084E-5,464109.4,-5.50807E-4,-0.002740186,-3.850603E-4,-0.002750257,-0.00227748,6.719593E-4,-0.001567309,1.316708E-4,-1.406009E-4,1.308949E-4,464112.2,-5.524115E-4,-0.002741519,-3.85908E-4,-0.002749745,-0.002275793,6.719755E-4,-0.001567266,1.315997E-4,-1.405319E-4,1.309572E-4
12.2,0.01320769,6.283185,3.141593,6.283185,880.9634,0.2353967,3858722.0,1169.933,1.531144E8,1169.933,1.000005,0.1908376,2.474207E-8,0.1945074,5.152823E-6,0.02080928,0.2092451,0.02928876,0.001818075,0.08794112,0.02197074,0.01095353,1.019362E-4,2.053633E-8,9.308867E-8,0.07723285,2.938437E-4,0.001136416,0.01924925,0.01177901,0.03379324,0.01573747,1.104442E-4,2.000121E-4,8.508547E-4,7.753938E-7,2.634611E-9,6.063887E-6,0.06135943,-9.151404E-6,-1.155828E-38,8.165242,8.505346E-5,464109.5,-5.436994E-4,-0.002737065,-3.85369E-4,-0.002749527,-0.002279924,6.720953E-4,-0.001560665,1.300565E-4,-1.410837E-4,1.297717E-4,464112.3,-5.453063E-4,-0.0027384,-3.862165E-4,-0.002749013,-0.002278237,6.721107E-4,-0.001560622,1.299855E-4,-1.410146E-4,1.298338E-4
12.4,0.01343491,6.283185,3.141593,6.283185,879.4577,0.2353967,3777046.0,1167.935,1.527626E8,1167.935,1.000005,0.1908126,2.38258E-8,0.1947198,4.974628E-6,0.02082426,0.2094553,0.02932847,0.001820049,0.08775736,0.02191407,0.01088623,1.025017E-4,2.011563E-8,9.241826E-8,0.07703746,2.871684E-4,0.001131226,0.01922831,0.01177814,0.03387422,0.01575892,1.117858E-4,1.990336E-4,8.449987E-4,8.900051E-7,2.674336E-9,5.989819E-6,0.06133846,-9.830238E-6,-8.564374E-39,8.16525,8.519908E-5,464110.4,-5.364441E-4,-0.00273369,-3.854791E-4,-0.002748916,-0.002282528,6.722084E-4,-0.001554371,1.285511E-4,-1.415755E-4,1.286804E-4,464113.2,-5.380531E-4,-0.002735027,-3.863262E-4,-0.002748401,-0.002280842,6.722233E-4,-0.001554327,1.284802E-4,-1.415064E-4,1.287424E-4
12.6,0.01366254,6.283185,3.141593,6.283185,877.9515,0.2353968,3695481.0,1165.937,1.52411E8,1165.937,1.000005,0.1907886,2.293665E-8,0.194923,4.801976E-6,0.02083966,0.2096555,0.02936563,0.001822159,0.08758182,0.021859,0.01082101,1.030765E-4,1.970078E-8,9.174783E-8,0.07685107,2.806631E-4,0.00112626,0.01920842,0.0117771,0.03395217,0.01577977,1.130544E-4,1.980991E-4,8.394583E-4,8.899935E-7,2.715011E-9,5.921694E-6,0.0613185,-9.905463E-6,-6.476675E-39,8.165265,8.534525E-5,464111.4,-5.294539E-4,-0.00273036,-3.854618E-4,-0.002748262,-0.002285074,6.723004E-4,-0.001548403,1.271327E-4,-1.420489E-4,1.276351E-4,464114.1,-5.310649E-4,-0.002731699,-3.863086E-4,-0.002747746,-0.002283388,6.723147E-4,-0.001548358,1.270619E-4,-1.419798E-4,1.276969E-4
12.8,0.01389054,6.283185,3.141593,6.283185,876.4449,0.2353968,3615809.0,1163.939,1.520594E8,1163.939,1.000005,0.1907653,2.208293E-8,0.1951182,4.635958E-6,0.02085541,0.2098473,0.02940058,0.001824383,0.08741355,0.02180539,0.01075761,1.036588E-4,1.929939E-8,9.111371E-8,0.07667248,2.743042E-4,0.001121529,0.01918946,0.01177591,0.03402747,0.0158001,1.143193E-4,1.972027E-4,8.341894E-4,8.686537E-7,2.756534E-9,5.858535E-6,0.06129942,-9.85826E-6,-4.948304E-39,8.165287,8.549195E-5,464112.7,-5.225616E-4,-0.002726975,-3.853197E-4,-0.002747691,-0.002287638,6.723735E-4,-0.001542745,1.257911E-4,-1.422631E-4,1.266279E-4,464115.4,-5.241745E-4,-0.002728316,-3.861661E-4,-0.002747174,-0.002285952,6.723872E-4,-0.001542699,1.257203E-4,-1.42194E-4,1.266896E-4
13.0,0.01411893,6.283185,3.141593,6.283185,874.938,0.2353968,3536768.0,1161.942,1.517079E8,1161.942,1.000005,0.1907428,2.125992E-8,0.1953054,4.47656E-6,0.0208715,0.2100307,0.02943334,0.001826719,0.08725266,0.02175325,0.01069608,1.042481E-4,1.890821E-8,9.050142E-8,0.07650169,2.680943E-4,0.001117079,0.0191714,0.01177458,0.03410008,0.0158199,1.156464E-4,1.96345E-4,8.29189E-4,9.136513E-7,2.798928E-9,5.800184E-6,0.06128123,-1.015795E-5,-3.838337E-39,8.165314,8.563919E-5,464114.4,-5.156262E-4,-0.002723438,-3.850375E-4,-0.002747205,-0.002290293,6.724272E-4,-0.001537296,1.245274E-4,-1.427157E-4,1.421586E-4,464117.1,-5.172409E-4,-0.00272478,-3.858835E-4,-0.002746687,-0.002288608,6.724403E-4,-0.001537249,1.244567E-4,-1.426465E-4,1.4222E-4
13.2,0.01434771,6.283185,3.141593,6.283185,873.4309,0.2353968,3459957.0,1159.945,1.513564E8,1159.945,1.000005,0.1907211,2.046933E-8,0.1954849,4.322204E-6,0.02088789,0.2102059,0.029464,0.001829156,0.08709879,0.02170258,0.01063636,1.048433E-4,1.852899E-8,8.99216E-8,0.07633834,2.620335E-4,0.001112874,0.01915422,0.01177312,0.0341701,0.01583918,1.169993E-4,1.955237E-4,8.244418E-4,9.788324E-7,2.842184E-9,5.746259E-6,0.06126389,-1.057386E-5,-3.018623E-39,8.165346,8.578696E-5,464116.6,-5.087425E-4,-0.002719822,-3.8464E-4,-0.002746769,-0.002292985,6.724615E-4,-0.00153225,1.233363E-4,-1.431647E-4,1.419309E-4,464119.3,-5.103588E-4,-0.002721166,-3.854855E-4,-0.00274625,-0.0022913,6.724741E-4,-0.001532203,1.232656E-4,-1.430955E-4,1.419921E-4
13.34484,0.01451365,6.283185,3.141593,6.283185,872.3394,0.2353968,3381964.0,1158.5,1.51102E8,1158.5,1.000005,0.1907058,1.988531E-8,0.1956103,4.21646E-6,0.02089993,0.2103281,0.02948496,0.001830979,0.08699161,0.02166678,0.01059422,1.052777E-4,1.818028E-8,8.91217E-8,0.07622449,2.577278E-4,0.001109996,0.01914229,0.011772,0.03421925,0.01585283,1.179973E-4,1.949509E-4,8.211538E-4,1.069911E-6,2.874035E-9,5.709773E-6,0.06125184,-1.110734E-5,-2.557494E-39,8.165373,8.58943E-5,464118.4,-5.037187E-4,-0.002717109,-3.842758E-4,-0.002746505,-0.002294991,6.724761E-4,-0.00152873,1.225175E-4,-1.434923E-4,1.417352E-4,464121.1,-5.053362E-4,-0.002718454,-3.85121E-4,-0.002745986,-0.002293307,6.724884E-4,-0.001528683,1.22447E-4,-1.434232E-4,1.417963E-4
13.34739,0.01451657,6.283185,3.141593,6.283185,872.3202,0.2353968,3388813.0,1158.474,1.510975E8,1158.474,1.000005,0.1907055,1.971286E-8,0.1956125,4.21862E-6,0.02090016,0.2103303,0.02948532,0.001831012,0.08698989,0.02166616,0.01059349,1.052853E-4,1.808158E-8,8.86139E-8,0.07622254,2.576437E-4,0.001110002,0.01914209,0.01177198,0.0342201,0.01585307,1.180665E-4,1.949414E-4,8.210973E-4,1.168115E-6,2.874596E-9,5.709153E-6,0.06125164,-1.162584E-5,-2.550197E-39,8.165373,8.58962E-5,464118.7,-5.034725E-4,-0.002716949,-3.842467E-4,-0.002746546,-0.002295108,6.724759E-4,-0.001528679,1.225057E-4,-1.435087E-4,1.41726E-4,464121.4,-5.0509E-4,-0.002718293,-3.850918E-4,-0.002746026,-0.002293424,6.724882E-4,-0.001528631,1.224351E-4,-1.434396E-4,1.417871E-4
13.4,0.0145769,6.283185,3.141593,6.283185,871.9237,0.2353968,3384398.0,1157.949,1.510051E8,1157.949,1.000005,0.1907001,1.970743E-8,0.195657,4.174289E-6,0.02090457,0.2103736,0.02949267,0.001831686,0.08695181,0.02165335,0.01057842,1.054438E-4,1.815952E-8,8.936341E-8,0.07618214,2.561132E-4,0.00110897,0.01913786,0.01177156,0.03423761,0.01585796,1.184044E-4,1.947381E-4,8.199346E-4,1.166172E-6,2.886288E-9,5.696446E-6,0.06124737,-1.1647E-5,-2.406477E-39,8.165383,8.593525E-5,464119.3,-5.017177E-4,-0.002715997,-3.841091E-4,-0.002746439,-0.00229581,6.724787E-4,-0.001527433,1.222168E-4,-1.43623E-4,1.416563E-4,464122.0,-5.033356E-4,-0.002717342,-3.849541E-4,-0.002745919,-0.002294125,6.724909E-4,-0.001527385,1.221462E-4,-1.435539E-4,1.417173E-4
13.6,0.01480651,6.283185,3.141593,6.283185,870.4165,0.2353969,3309793.0,1155.954,1.506539E8,1155.954,1.000005,0.1906799,1.897225E-8,0.1958216,4.031058E-6,0.02092146,0.210533,0.02951932,0.001834305,0.08681145,0.02160561,0.0105223,1.060489E-4,1.779828E-8,8.882111E-8,0.07603317,2.503454E-4,0.001105188,0.01912232,0.01176989,0.03430254,0.0158762,1.197335E-4,1.939869E-4,8.15668E-4,1.170447E-6,2.931286E-9,5.650655E-6,0.06123167,-1.176008E-5,-1.950393E-39,8.165426,8.608406E-5,464121.9,-4.950793E-4,-0.002712341,-3.835234E-4,-0.002746066,-0.002298472,6.724793E-4,-0.001522871,1.211619E-4,-1.440552E-4,1.413947E-4,464124.6,-4.966986E-4,-0.002713688,-3.843679E-4,-0.002745546,-0.002296788,6.724909E-4,-0.001522823,1.210914E-4,-1.43986E-4,1.414556E-4
13.8,0.01503649,6.283185,3.141593,6.283185,868.9094,0.2353969,3236750.0,1153.959,1.503028E8,1153.959,1.000006,0.1906603,1.826498E-8,0.1959799,3.893089E-6,0.02093852,0.2106858,0.02954432,0.001836993,0.08667671,0.02155914,0.01046772,1.066572E-4,1.744682E-8,8.830294E-8,0.07589015,2.447016E-4,0.001101579,0.01910747,0.01176813,0.03436533,0.01589401,1.210485E-4,1.932646E-4,8.115989E-4,1.144805E-6,2.977038E-9,5.608072E-6,0.06121667,-1.17046E-5,-1.592151E-39,8.165473,8.623337E-5,464124.6,-4.885567E-4,-0.002708682,-3.828677E-4,-0.002745715,-0.002301176,6.724656E-4,-0.001518528,1.201622E-4,-1.444793E-4,1.411408E-4,464127.2,-4.901774E-4,-0.002710029,-3.837116E-4,-0.002745194,-0.002299493,6.724768E-4,-0.001518479,1.200918E-4,-1.444102E-4,1.412015E-4
14.0,0.01526686,6.283185,3.141593,6.283185,867.4024,0.2353969,3164568.0,1151.965,1.499518E8,1151.965,1.000006,0.1906413,1.758317E-8,0.1961318,3.76041E-6,0.02095575,0.2108319,0.02956764,0.001839749,0.08654776,0.02151398,0.01041472,1.072684E-4,1.710372E-8,8.780247E-8,0.0757532,2.391869E-4,0.001098173,0.01909331,0.01176631,0.03442592,0.01591136,1.223867E-4,1.925719E-4,8.077288E-4,1.139026E-6,3.023574E-9,5.568659E-6,0.06120237,-1.174376E-5,-1.313431E-39,8.165524,8.638319E-5,464127.5,-4.820705E-4,-0.00270496,-3.821316E-4,-0.002745412,-0.002303861,6.72437E-4,-0.001514415,1.192197E-4,-1.449009E-4,1.409996E-4,464130.2,-4.836926E-4,-0.002706309,-3.829749E-4,-0.00274489,-0.002302179,6.724478E-4,-0.001514366,1.191493E-4,-1.448318E-4,1.410602E-4
14.2,0.01549763,6.283185,3.141593,6.283185,865.8956,0.2353969,3094069.0,1149.971,1.49601E8,1149.971,1.000006,0.1906231,1.692749E-8,0.1962776,3.632365E-6,0.02097313,0.2109716,0.02958936,0.001842565,0.08642444,0.02147013,0.01036329,1.078818E-4,1.677003E-8,8.732668E-8,0.0756221,2.338014E-4,0.001094972,0.0190798,0.01176441,0.03448436,0.01592826,1.23761E-4,1.919079E-4,8.040492E-4,1.171742E-6,3.070885E-9,5.53222E-6,0.06118876,-1.198546E-5,-1.095618E-39,8.165578,8.653351E-5,464130.8,-4.7559E-4,-0.00270116,-3.813177E-4,-0.002745162,-0.002306602,6.723941E-4,-0.001510525,1.044451E-4,-1.453217E-4,1.40757E-4,464133.4,-4.772133E-4,-0.002702509,-3.821604E-4,-0.00274464,-0.002304921,6.724045E-4,-0.001510475,1.043749E-4,-1.452527E-4,1.408174E-4
14.4,0.01572881,6.283185,3.141593,6.283185,864.3892,0.2353969,3024739.0,1147.979,1.492503E8,1147.979,1.000006,0.1906054,1.629555E-8,0.1964174,3.508858E-6,0.02099061,0.2111051,0.02960956,0.001845436,0.0863064,0.02142754,0.01031338,1.084966E-4,1.644412E-8,8.68676E-8,0.07549658,2.285426E-4,0.001091923,0.01906692,0.01176245,0.03454073,0.01594472,1.251083E-4,1.912709E-4,8.005495E-4,1.160295E-6,3.118956E-9,5.498525E-6,0.0611758,-1.198526E-5,-9.229427E-40,8.165635,8.668432E-5,464134.1,-4.692569E-4,-0.002697387,-3.804541E-4,-0.002744924,-0.002309309,6.723381E-4,-0.001506839,1.032642E-4,-1.457325E-4,1.405219E-4,464136.7,-4.708814E-4,-0.002698737,-3.812962E-4,-0.002744402,-0.002307628,6.723481E-4,-0.001506789,1.031941E-4,-1.456634E-4,1.405822E-4
14.6,0.0159604,6.283185,3.141593,6.283185,862.8831,0.235397,2957049.0,1145.987,1.488997E8,1145.987,1.000006,0.1905883,1.568795E-8,0.1965515,3.389838E-6,0.02100819,0.2112325,0.02962827,0.001848356,0.08619366,0.02138624,0.01026498,1.091124E-4,1.612709E-8,8.643206E-8,0.07537652,2.234092E-4,0.001089069,0.01905464,0.01176045,0.03459505,0.01596075,1.264908E-4,1.906606E-4,7.972245E-4,1.187773E-6,3.167788E-9,5.467444E-6,0.06116348,-1.218963E-5,-7.857033E-40,8.165695,8.683562E-5,464137.7,-4.629319E-4,-0.002693546,-3.795253E-4,-0.002744738,-0.002312051,6.722687E-4,-0.001503361,1.021416E-4,-1.461424E-4,1.402892E-4,464140.3,-4.645575E-4,-0.002694897,-3.803667E-4,-0.002744215,-0.00231037,6.722783E-4,-0.001503311,1.020715E-4,-1.460733E-4,1.403493E-4
14.8,0.01619242,6.283185,3.141593,6.283185,861.3775,0.2353971,2890351.0,1143.997,1.485494E8,1143.997,1.000006,0.1905718,1.510248E-8,0.1966798,3.275187E-6,0.02102584,0.2113539,0.02964555,0.001851319,0.08608601,0.0213462,0.01021808,1.097285E-4,1.581771E-8,8.601447E-8,0.0752618,2.184001E-4,0.001086366,0.01904295,0.01175839,0.03464735,0.01597634,1.278527E-4,1.900762E-4,7.940685E-4,1.18076E-6,3.21738E-9,5.438839E-6,0.06115179,-1.220544E-5,-6.760011E-40,8.165759,8.698739E-5,464141.3,-4.567444E-4,-0.002689731,-3.785549E-4,-0.002744566,-0.002314759,6.721869E-4,-0.00150008,1.010799E-4,-1.465427E-4,1.400638E-4,464143.9,-4.58371E-4,-0.002691083,-3.793956E-4,-0.002744042,-0.002313079,6.721962E-4,-0.001500029,1.010098E-4,-1.464737E-4,1.401238E-4
15.0,0.01642481,6.283185,3.141593,6.283185,859.8725,0.2353971,2825033.0,1142.007,1.481992E8,1142.007,1.000006,0.1905558,1.453882E-8,0.1968033,3.164478E-6,0.02104352,0.2114703,0.02966163,0.001854316,0.08598264,0.02130725,0.01017247,1.103444E-4,1.551566E-8,8.561396E-8,0.07515154,2.134989E-4,0.001083799,0.01903176,0.01175631,0.03469794,0.01599156,1.292115E-4,1.895134E-4,7.910531E-4,1.164872E-6,3.267619E-9,5.412243E-6,0.06114063,-1.216751E-5,-5.850296E-40,8.165824,8.713965E-5,464145.1,-4.506401E-4,-0.002685918,-3.775487E-4,-0.002744415,-0.002317453,6.720946E-4,-0.001496962,9.747037E-5,-1.469372E-4,1.398436E-4,464147.7,-4.522677E-4,-0.002687271,-3.783888E-4,-0.00274389,-0.002315774,6.721036E-4,-0.001496911,9.740039E-5,-1.468682E-4,1.399034E-4
15.2,0.01665761,6.283185,3.141593,6.283185,858.368,0.2353971,2760879.0,1140.019,1.478492E8,1140.019,1.000006,0.1905404,1.399594E-8,0.196922,3.057825E-6,0.02106123,0.2115816,0.02967649,0.001857344,0.0858837,0.02126944,0.01012819,1.109596E-4,1.522076E-8,8.523014E-8,0.07504586,2.087117E-4,0.001081375,0.01902105,0.01175419,0.03474676,0.0160064,1.305703E-4,1.88973E-4,7.881809E-4,1.14462E-6,3.318534E-9,5.387656E-6,0.06113001,-1.20984E-5,-5.101974E-40,8.165892,8.729239E-5,464148.9,-4.44617E-4,-0.002682105,-3.765077E-4,-0.002744287,-0.002320136,6.719917E-4,-0.001494014,9.647251E-5,-1.473259E-4,1.396288E-4,464151.5,-4.462455E-4,-0.002683458,-3.773471E-4,-0.002743762,-0.002318458,6.720003E-4,-0.001493962,9.640258E-5,-1.472569E-4,1.396885E-4
