Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_IC4H10_PFRC2 (),Mole_fraction_IC4H9_PFRC2 (),Mole_fraction_TC4H9_PFRC2 (),Mole_fraction_IC4H8_PFRC2 (),Mole_fraction_IC4H7_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_NC5H10_PFRC2 (),Mole_fraction_B1M2_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_IC8H16_PFRC2 (),Mole_fraction_DIMEPTD_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Mole_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),UHC_Sens_GasRxn#32_PFRC2 (),UHC_Sens_GasRxn#409_PFRC2 (),UHC_Sens_GasRxn#620_PFRC2 (),UHC_Sens_GasRxn#630_PFRC2 (),UHC_Sens_GasRxn#2803_PFRC2 (),UHC_Sens_GasRxn#8284_PFRC2 (),UHC_Sens_GasRxn#8662_PFRC2 (),UHC_Sens_GasRxn#11449_PFRC2 (),UHC_Sens_GasRxn#11455_PFRC2 (),UHC_Sens_GasRxn#11692_PFRC2 (),Volatile_organic_compounds_PFRC2 (ppm),VOC_Sens_GasRxn#32_PFRC2 (),VOC_Sens_GasRxn#409_PFRC2 (),VOC_Sens_GasRxn#620_PFRC2 (),VOC_Sens_GasRxn#630_PFRC2 (),VOC_Sens_GasRxn#2803_PFRC2 (),VOC_Sens_GasRxn#8284_PFRC2 (),VOC_Sens_GasRxn#8662_PFRC2 (),VOC_Sens_GasRxn#11449_PFRC2 (),VOC_Sens_GasRxn#11455_PFRC2 (),VOC_Sens_GasRxn#11692_PFRC2 ()
9.2,0.009845033,6.283185,3.141593,6.283185,903.4092,0.2353965,5224533.0,1199.912,1.583908E8,1199.912,1.000003,0.7751108,3.529024E-7,0.09668798,4.801609E-6,0.005613906,0.05956441,0.008874151,3.359159E-4,0.01784592,0.004692213,0.002496275,1.34138E-5,4.098777E-9,1.534691E-8,0.01187039,6.182559E-5,1.833029E-4,0.002979253,0.00184349,0.003360407,0.00189443,1.091952E-5,2.582211E-5,1.18902E-4,6.480697E-8,1.569154E-10,7.129639E-7,0.005479236,-4.339739E-7,-6.660897E-37,8.166414,8.294025E-5,464174.3,-6.559812E-4,-0.002765607,-3.533261E-4,-0.00276918,-0.002252319,6.671022E-4,-0.001546199,1.674378E-4,-1.338452E-4,1.521632E-4,464177.3,-6.575273E-4,-0.002766886,-3.541637E-4,-0.002768696,-0.002250647,6.671325E-4,-0.001546177,1.673655E-4,-1.337781E-4,1.52228E-4
9.4,0.0100666,6.283185,3.141593,6.283185,901.9258,0.2353965,5127527.0,1197.914,1.580393E8,1197.914,1.000003,0.7749196,3.398858E-7,0.09689212,4.62861E-6,0.005614246,0.05968444,0.008904133,3.35567E-4,0.01777555,0.004675392,0.002474681,1.344823E-5,4.002603E-9,1.516934E-8,0.01181289,6.036359E-5,1.816106E-4,0.002972325,0.0018442,0.003375048,0.001898394,1.10281E-5,2.558861E-5,1.17258E-4,6.226732E-8,1.586963E-10,6.899133E-7,0.005475432,-4.352859E-7,-3.39927E-37,8.166229,8.307666E-5,464163.8,-6.482803E-4,-0.002765513,-3.580159E-4,-0.002767157,-0.002253258,6.676739E-4,-0.001544111,1.638354E-4,-1.344327E-4,1.502239E-4,464166.9,-6.498331E-4,-0.002766798,-3.588556E-4,-0.00276667,-0.002251583,6.677028E-4,-0.001544087,1.637632E-4,-1.343653E-4,1.502886E-4
9.6,0.01028853,6.283185,3.141593,6.283185,900.4399,0.2353965,5030886.0,1195.917,1.576877E8,1195.917,1.000003,0.7747366,3.273404E-7,0.0970876,4.462352E-6,0.005614986,0.05979911,0.008932488,3.352929E-4,0.01770833,0.004658928,0.002453742,1.348785E-5,3.909636E-9,1.499882E-8,0.01175812,5.894278E-5,1.800073E-4,0.00296576,0.001844814,0.003389158,0.001902249,1.114003E-5,2.536683E-5,1.157107E-4,6.00217E-8,1.605589E-10,6.689583E-7,0.005471802,-4.361771E-7,-1.795983E-37,8.166064,8.321376E-5,464154.5,-6.4059E-4,-0.002765065,-3.622698E-4,-0.002765206,-0.002254369,6.682051E-4,-0.001542172,1.603855E-4,-1.350176E-4,1.483633E-4,464157.6,-6.421489E-4,-0.002766356,-3.631112E-4,-0.002764716,-0.002252693,6.682327E-4,-0.001542147,1.603133E-4,-1.3495E-4,1.484279E-4
9.8,0.01051084,6.283185,3.141593,6.283185,898.9515,0.2353965,4935695.0,1193.919,1.57336E8,1193.919,1.000003,0.7745618,3.152679E-7,0.09727454,4.30253E-6,0.005616114,0.05990853,0.008959244,3.350909E-4,0.01764421,0.004642838,0.002433455,1.353239E-5,3.819958E-9,1.483596E-8,0.01170601,5.756267E-5,1.784928E-4,0.002959549,0.001845336,0.00340274,0.001905996,1.125729E-5,2.515642E-5,1.142565E-4,6.003202E-8,1.625047E-10,6.49936E-7,0.005468342,-4.447207E-7,-9.933174E-38,8.165918,8.335154E-5,464146.4,-6.32883E-4,-0.002764255,-3.660152E-4,-0.002763401,-0.002255666,6.686959E-4,-0.001540382,1.571436E-4,-1.356019E-4,1.465772E-4,464149.4,-6.344475E-4,-0.002765551,-3.668581E-4,-0.002762909,-0.002253987,6.687222E-4,-0.001540354,1.570716E-4,-1.355341E-4,1.466415E-4
10.0,0.01073352,6.283185,3.141593,6.283185,897.461,0.2353966,4840723.0,1191.921,1.569843E8,1191.921,1.000003,0.7743943,3.036246E-7,0.09745367,4.148807E-6,0.005617584,0.06001311,0.008984544,3.349534E-4,0.01758292,0.004627108,0.002413773,1.358125E-5,3.733077E-9,1.467912E-8,0.01165633,5.621952E-5,1.770531E-4,0.002953657,0.001845778,0.003415835,0.001909642,1.137363E-5,2.495622E-5,1.128854E-4,5.650177E-8,1.645291E-10,6.325733E-7,0.00546504,-4.388377E-7,-5.641512E-38,8.16579,8.348997E-5,464139.1,-6.252707E-4,-0.002763199,-3.693463E-4,-0.002761699,-0.002257072,6.691502E-4,-0.001538719,1.540863E-4,-1.353407E-4,1.448643E-4,464142.1,-6.268404E-4,-0.0027645,-3.701904E-4,-0.002761204,-0.002255391,6.691752E-4,-0.001538689,1.540144E-4,-1.352727E-4,1.449285E-4
10.2,0.01095655,6.283185,3.141593,6.283185,895.9685,0.2353966,4746135.0,1189.922,1.566326E8,1189.922,1.000004,0.7742338,2.92405E-7,0.09762547,4.001167E-6,0.00561937,0.06011321,0.009008483,3.348751E-4,0.0175243,0.004611733,0.002394666,1.3634E-5,3.648962E-9,1.452838E-8,0.0116089,5.491146E-5,1.756897E-4,0.002948063,0.001846148,0.00342847,0.001913193,1.149721E-5,2.476548E-5,1.115905E-4,5.734293E-8,1.666292E-10,6.166768E-7,0.005461886,-4.481312E-7,-3.272794E-38,8.165677,8.362905E-5,464132.9,-6.176054E-4,-0.002761814,-3.722784E-4,-0.002760135,-0.002258656,6.695692E-4,-0.001537183,1.512028E-4,-1.358782E-4,1.432148E-4,464135.8,-6.191799E-4,-0.00276312,-3.731235E-4,-0.002759638,-0.002256974,6.695931E-4,-0.001537152,1.511309E-4,-1.358101E-4,1.432788E-4
10.4,0.01117996,6.283185,3.141593,6.283185,894.4741,0.2353966,4653425.0,1187.923,1.562808E8,1187.923,1.000004,0.77408,2.816152E-7,0.09779009,3.859303E-6,0.005621459,0.0602089,0.009031092,3.348535E-4,0.01746829,0.004596722,0.002376132,1.369042E-5,3.567779E-9,1.43847E-8,0.01156367,5.363824E-5,1.744006E-4,0.002942758,0.001846448,0.003440649,0.001916649,1.162756E-5,2.458392E-5,1.103689E-4,6.223285E-8,1.688063E-10,6.021404E-7,0.005458878,-4.722735E-7,-1.955651E-38,8.16558,8.376876E-5,464127.6,-6.098966E-4,-0.002760119,-3.748318E-4,-0.002758704,-0.002260408,6.699536E-4,-0.001535771,1.484867E-4,-1.364175E-4,1.416249E-4,464130.6,-6.114755E-4,-0.002761429,-3.756778E-4,-0.002758204,-0.002258725,6.699765E-4,-0.001535738,1.484149E-4,-1.363492E-4,1.416887E-4
10.6,0.01140375,6.283185,3.141593,6.283185,892.9779,0.2353966,4560447.0,1185.925,1.55929E8,1185.925,1.000004,0.773933,2.711856E-7,0.09794767,3.722345E-6,0.005623832,0.06030025,0.009052406,3.34886E-4,0.01741482,0.004582083,0.002358165,1.37503E-5,3.488686E-9,1.42449E-8,0.01152059,5.239962E-5,1.731748E-4,0.002937732,0.001846684,0.003452379,0.00192001,1.175467E-5,2.441117E-5,1.092173E-4,6.174111E-8,1.710615E-10,5.888604E-7,0.005456012,-4.77053E-7,-1.207796E-38,8.165497,8.390911E-5,464123.1,-6.023497E-4,-0.002758271,-3.770537E-4,-0.002757343,-0.002262216,6.703048E-4,-0.001534576,1.45929E-4,-1.36945E-4,1.400988E-4,464126.0,-6.039327E-4,-0.002759585,-3.779004E-4,-0.002756841,-0.002260532,6.703267E-4,-0.001534542,1.458573E-4,-1.368765E-4,1.401624E-4
10.8,0.01162791,6.283185,3.141593,6.283185,891.4803,0.2353966,4468350.0,1183.926,1.555771E8,1183.926,1.000004,0.773792,2.611447E-7,0.09809888,3.591033E-6,0.005626457,0.0603877,0.009072553,3.349663E-4,0.01736367,0.004567795,0.00234072,1.381318E-5,3.412134E-9,1.411095E-8,0.01147944,5.119176E-5,1.720131E-4,0.002932957,0.001846864,0.003463699,0.001923285,1.188728E-5,2.424633E-5,1.081279E-4,6.423415E-8,1.733894E-10,5.76656E-7,0.005453277,-4.922906E-7,-7.587353E-39,8.165427,8.405008E-5,464119.3,-5.947914E-4,-0.002756176,-3.789624E-4,-0.002756092,-0.002264158,6.706252E-4,-0.001533332,1.43515E-4,-1.374722E-4,1.38628E-4,464122.2,-5.963782E-4,-0.002757493,-3.798096E-4,-0.002755588,-0.002262473,6.706461E-4,-0.001533296,1.434434E-4,-1.374036E-4,1.386914E-4
11.0,0.01185245,6.283185,3.141593,6.283185,889.9812,0.2353966,4377353.0,1181.926,1.552253E8,1181.926,1.000004,0.7736569,2.514673E-7,0.09824383,3.464583E-6,0.005629319,0.06047131,0.00909156,3.350922E-4,0.01731478,0.004553864,0.002323794,1.387887E-5,3.337851E-9,1.398202E-8,0.01144018,5.001489E-5,1.709102E-4,0.002928425,0.001846991,0.003474614,0.001926473,1.202127E-5,2.408915E-5,1.070984E-4,6.589851E-8,1.757911E-10,5.654555E-7,0.005450669,-5.042642E-7,-4.890354E-39,8.16537,8.419166E-5,464116.2,-5.872976E-4,-0.002753896,-3.805831E-4,-0.002754938,-0.00226619,6.709157E-4,-0.001532189,1.41239E-4,-1.379941E-4,1.372125E-4,464119.1,-5.88888E-4,-0.002755216,-3.814307E-4,-0.002754433,-0.002264504,6.709357E-4,-0.001532152,1.411675E-4,-1.379254E-4,1.372757E-4
11.2,0.01207737,6.283185,3.141593,6.283185,888.4807,0.2353966,4288803.0,1179.927,1.548734E8,1179.927,1.000004,0.7735276,2.421634E-7,0.09838264,3.342644E-6,0.00563241,0.06055118,0.009109454,3.352619E-4,0.01726811,0.004540298,0.002307384,1.394721E-5,3.266034E-9,1.385919E-8,0.01140276,4.886858E-5,1.698679E-4,0.00292413,0.001847068,0.003485128,0.001929575,1.216036E-5,2.393942E-5,1.061263E-4,7.016658E-8,1.782677E-10,5.551897E-7,0.005448187,-5.270539E-7,-3.242873E-39,8.165324,8.433384E-5,464113.9,-5.798061E-4,-0.002751395,-3.819223E-4,-0.002753841,-0.00226834,6.711764E-4,-0.001531145,1.390973E-4,-1.38515E-4,1.358474E-4,464116.7,-5.813997E-4,-0.002752719,-3.827701E-4,-0.002753333,-0.002266654,6.711955E-4,-0.001531107,1.390258E-4,-1.384462E-4,1.359105E-4
11.4,0.01230267,6.283185,3.141593,6.283185,886.9791,0.2353966,4200126.0,1177.928,1.545216E8,1177.928,1.000004,0.7734036,2.33178E-7,0.09851586,3.225414E-6,0.005635695,0.06062761,0.009126341,3.3547E-4,0.01722344,0.004527075,0.002291451,1.401785E-5,3.196052E-9,1.373989E-8,0.011367,4.775007E-5,1.688727E-4,0.002920047,0.001847103,0.003495274,0.001932598,1.229546E-5,2.379635E-5,1.052055E-4,6.859304E-8,1.808147E-10,5.457328E-7,0.00544582,-5.277076E-7,-2.187133E-39,8.165289,8.447661E-5,464112.0,-5.724804E-4,-0.002748814,-3.830352E-4,-0.00275285,-0.002270513,6.714106E-4,-0.001530184,1.370722E-4,-1.391243E-4,1.345373E-4,464114.8,-5.74077E-4,-0.002750141,-3.83883E-4,-0.002752341,-0.002268826,6.714289E-4,-0.001530145,1.370009E-4,-1.390555E-4,1.346002E-4
11.6,0.01252835,6.283185,3.141593,6.283185,885.4765,0.2353967,4113423.0,1175.929,1.541697E8,1175.929,1.000004,0.7732848,2.245354E-7,0.09864359,3.112459E-6,0.005639169,0.0607007,0.009142246,3.357149E-4,0.01718076,0.004514198,0.002275992,1.409063E-5,3.128275E-9,1.362596E-8,0.01133286,4.665945E-5,1.679318E-4,0.002916171,0.001847096,0.003505058,0.001935542,1.243637E-5,2.36598E-5,1.043344E-4,7.060262E-8,1.834327E-10,5.370326E-7,0.005443565,-5.415062E-7,-1.507963E-39,8.165263,8.461996E-5,464110.7,-5.65142E-4,-0.002746032,-3.839095E-4,-0.002751931,-0.002272797,6.716181E-4,-0.001529312,1.351658E-4,-1.396249E-4,1.332733E-4,464113.5,-5.667414E-4,-0.002747361,-3.847574E-4,-0.002751421,-0.00227111,6.716356E-4,-0.001529272,1.350945E-4,-1.39556E-4,1.33336E-4
11.8,0.01275442,6.283185,3.141593,6.283185,883.9729,0.2353967,4027381.0,1173.93,1.538179E8,1173.93,1.000004,0.773171,2.161996E-7,0.09876597,3.003808E-6,0.005642816,0.06077051,0.0091572,3.359945E-4,0.01714,0.004501671,0.002261001,1.416539E-5,3.062329E-9,1.351592E-8,0.0113003,4.559602E-5,1.670361E-4,0.002912494,0.001847053,0.003514485,0.001938408,1.257449E-5,2.352949E-5,1.035107E-4,6.800278E-8,1.861223E-10,5.290353E-7,0.005441421,-5.372894E-7,-1.063184E-39,8.165248,8.47639E-5,464109.8,-5.579487E-4,-0.002743172,-3.845827E-4,-0.00275106,-0.002275106,6.718004E-4,-0.001528515,1.333683E-4,-1.40115E-4,1.320615E-4,464112.6,-5.595508E-4,-0.002744504,-3.854305E-4,-0.002750549,-0.002273419,6.718172E-4,-0.001528474,1.332972E-4,-1.400461E-4,1.321241E-4
12.0,0.01298086,6.283185,3.141593,6.283185,882.4685,0.2353967,3942643.0,1171.932,1.534661E8,1171.932,1.000005,0.7730619,2.081691E-7,0.09888352,2.899108E-6,0.005646613,0.06083737,0.0091713,3.363043E-4,0.01710097,0.00448947,0.00224644,1.424185E-5,2.998226E-9,1.341001E-8,0.01126916,4.455764E-5,1.661848E-4,0.002908996,0.001846976,0.003523588,0.001941201,1.271464E-5,2.34048E-5,1.027293E-4,6.556742E-8,1.888786E-10,5.216454E-7,0.005439376,-5.328738E-7,-7.602032E-40,8.165241,8.49084E-5,464109.4,-5.50807E-4,-0.002740186,-3.850603E-4,-0.002750257,-0.00227748,6.719593E-4,-0.001567309,1.316708E-4,-1.406009E-4,1.308949E-4,464112.2,-5.524115E-4,-0.002741519,-3.85908E-4,-0.002749745,-0.002275793,6.719755E-4,-0.001567266,1.315997E-4,-1.405319E-4,1.309572E-4
12.2,0.01320769,6.283185,3.141593,6.283185,880.9634,0.2353967,3858722.0,1169.933,1.531144E8,1169.933,1.000005,0.7729572,2.004276E-7,0.09899628,2.798395E-6,0.005650553,0.06090133,0.00918456,3.366431E-4,0.01706366,0.004477598,0.00223231,1.431989E-5,2.935835E-9,1.330778E-8,0.01123941,4.354425E-5,1.653784E-4,0.002905671,0.00184687,0.003532368,0.001943923,1.285803E-5,2.328562E-5,1.019889E-4,6.448011E-8,1.917026E-10,5.1483E-7,0.005437429,-5.32708E-7,-5.540426E-40,8.165242,8.505346E-5,464109.5,-5.436994E-4,-0.002737065,-3.85369E-4,-0.002749527,-0.002279924,6.720953E-4,-0.001560665,1.300565E-4,-1.410837E-4,1.297717E-4,464112.3,-5.453063E-4,-0.0027384,-3.862165E-4,-0.002749013,-0.002278237,6.721107E-4,-0.001560622,1.299855E-4,-1.410146E-4,1.298338E-4
12.4,0.01343491,6.283185,3.141593,6.283185,879.4577,0.2353967,3777046.0,1167.935,1.527626E8,1167.935,1.000005,0.7728568,1.930054E-7,0.09910447,2.701624E-6,0.005654627,0.06096256,0.009197022,3.370089E-4,0.01702802,0.004466051,0.002218597,1.439935E-5,2.875695E-9,1.321195E-8,0.01121099,4.255508E-5,1.646233E-4,0.002902512,0.001846735,0.003540837,0.001946574,1.301423E-5,2.317172E-5,1.012871E-4,7.401101E-8,1.945933E-10,5.085421E-7,0.005435576,-5.722238E-7,-4.105309E-40,8.16525,8.519908E-5,464110.4,-5.364441E-4,-0.00273369,-3.854791E-4,-0.002748916,-0.002282528,6.722084E-4,-0.001554371,1.285511E-4,-1.415755E-4,1.286804E-4,464113.2,-5.380531E-4,-0.002735027,-3.863262E-4,-0.002748401,-0.002280842,6.722233E-4,-0.001554327,1.284802E-4,-1.415064E-4,1.287424E-4
12.6,0.01366254,6.283185,3.141593,6.283185,877.9515,0.2353968,3695481.0,1165.937,1.52411E8,1165.937,1.000005,0.7727607,1.85803E-7,0.09920808,2.607865E-6,0.005658819,0.06102096,0.009208692,3.374002E-4,0.01699399,0.004454838,0.002205308,1.448013E-5,2.816394E-9,1.311613E-8,0.01118388,4.159115E-5,1.63901E-4,0.002899516,0.001846575,0.003548992,0.001949154,1.316195E-5,2.306296E-5,1.006232E-4,7.401019E-8,1.975533E-10,5.027591E-7,0.005433818,-5.766038E-7,-3.104582E-40,8.165265,8.534525E-5,464111.4,-5.294539E-4,-0.00273036,-3.854618E-4,-0.002748262,-0.002285074,6.723004E-4,-0.001548403,1.271327E-4,-1.420489E-4,1.276351E-4,464114.1,-5.310649E-4,-0.002731699,-3.863086E-4,-0.002747746,-0.002283388,6.723147E-4,-0.001548358,1.270619E-4,-1.419798E-4,1.276969E-4
12.8,0.01389054,6.283185,3.141593,6.283185,876.4449,0.2353968,3615809.0,1163.939,1.520594E8,1163.939,1.000005,0.7726685,1.788877E-7,0.09930769,2.51771E-6,0.005663111,0.06107694,0.009219678,3.37813E-4,0.01696139,0.004443923,0.002192394,1.456197E-5,2.75902E-9,1.302551E-8,0.01115792,4.064895E-5,1.632129E-4,0.002896661,0.001846393,0.003556872,0.00195167,1.330925E-5,2.295867E-5,9.999185E-5,7.22358E-8,2.005752E-10,4.973982E-7,0.005432142,-5.738576E-7,-2.371966E-40,8.165287,8.549195E-5,464112.7,-5.225616E-4,-0.002726975,-3.853197E-4,-0.002747691,-0.002287638,6.723735E-4,-0.001542745,1.257911E-4,-1.422631E-4,1.266279E-4,464115.4,-5.241745E-4,-0.002728316,-3.861661E-4,-0.002747174,-0.002285952,6.723872E-4,-0.001542699,1.257203E-4,-1.42194E-4,1.266896E-4
13.0,0.01411893,6.283185,3.141593,6.283185,874.938,0.2353968,3536768.0,1161.942,1.517079E8,1161.942,1.000005,0.7725799,1.722213E-7,0.09940329,2.431152E-6,0.005667499,0.06113051,0.00922998,3.382466E-4,0.01693023,0.004433313,0.002179862,1.464479E-5,2.703106E-9,1.293803E-8,0.01113311,3.972883E-5,1.625658E-4,0.002893946,0.001846191,0.003564473,0.001954123,1.34638E-5,2.285889E-5,9.93928E-5,7.597798E-8,2.036606E-10,4.924457E-7,0.005430548,-5.913049E-7,-1.839911E-40,8.165314,8.563919E-5,464114.4,-5.156262E-4,-0.002723438,-3.850375E-4,-0.002747205,-0.002290293,6.724272E-4,-0.001537296,1.245274E-4,-1.427157E-4,1.421586E-4,464117.1,-5.172409E-4,-0.00272478,-3.858835E-4,-0.002746687,-0.002288608,6.724403E-4,-0.001537249,1.244567E-4,-1.426465E-4,1.4222E-4
13.2,0.01434771,6.283185,3.141593,6.283185,873.4309,0.2353968,3459957.0,1159.945,1.513564E8,1159.945,1.000005,0.772495,1.658176E-7,0.09949505,2.347333E-6,0.005671972,0.06118177,0.009239633,3.386992E-4,0.01690043,0.004423003,0.002167699,1.472847E-5,2.648904E-9,1.285519E-8,0.01110938,3.883083E-5,1.619546E-4,0.002891363,0.00184597,0.003571807,0.001956512,1.362136E-5,2.276337E-5,9.882415E-5,8.139868E-8,2.068089E-10,4.878693E-7,0.005429032,-6.15518E-7,-1.446986E-40,8.165346,8.578696E-5,464116.6,-5.087425E-4,-0.002719822,-3.8464E-4,-0.002746769,-0.002292985,6.724615E-4,-0.00153225,1.233363E-4,-1.431647E-4,1.419309E-4,464119.3,-5.103588E-4,-0.002721166,-3.854855E-4,-0.00274625,-0.0022913,6.724741E-4,-0.001532203,1.232656E-4,-1.430955E-4,1.419921E-4
13.34484,0.01451365,6.283185,3.141593,6.283185,872.3394,0.2353968,3381964.0,1158.5,1.51102E8,1158.5,1.000005,0.7724356,1.610871E-7,0.09955919,2.289912E-6,0.00567526,0.06121751,0.009246236,3.390379E-4,0.01687969,0.004415721,0.002159117,1.478954E-5,2.599059E-9,1.274087E-8,0.01109285,3.81929E-5,1.615362E-4,0.002889572,0.0018458,0.003576956,0.001958204,1.373759E-5,2.269675E-5,9.843035E-5,8.897296E-8,2.091272E-10,4.847732E-7,0.005427982,-6.465741E-7,-1.225946E-40,8.165373,8.58943E-5,464118.4,-5.037187E-4,-0.002717109,-3.842758E-4,-0.002746505,-0.002294991,6.724761E-4,-0.00152873,1.225175E-4,-1.434923E-4,1.417352E-4,464121.1,-5.053362E-4,-0.002718454,-3.85121E-4,-0.002745986,-0.002293307,6.724884E-4,-0.001528683,1.22447E-4,-1.434232E-4,1.417963E-4
13.34739,0.01451657,6.283185,3.141593,6.283185,872.3202,0.2353968,3388813.0,1158.474,1.510975E8,1158.474,1.000005,0.7724346,1.596901E-7,0.0995603,2.291086E-6,0.005675321,0.06121816,0.009246348,3.39044E-4,0.01687936,0.004415595,0.002158968,1.479061E-5,2.58495E-9,1.266828E-8,0.01109256,3.818044E-5,1.61537E-4,0.002889542,0.001845797,0.003577045,0.001958234,1.374565E-5,2.269564E-5,9.842358E-5,9.713949E-8,2.09168E-10,4.847205E-7,0.005427965,-6.767568E-7,-1.222448E-40,8.165373,8.58962E-5,464118.7,-5.034725E-4,-0.002716949,-3.842467E-4,-0.002746546,-0.002295108,6.724759E-4,-0.001528679,1.225057E-4,-1.435087E-4,1.41726E-4,464121.4,-5.0509E-4,-0.002718293,-3.850918E-4,-0.002746026,-0.002293424,6.724882E-4,-0.001528631,1.224351E-4,-1.434396E-4,1.417871E-4
13.4,0.0145769,6.283185,3.141593,6.283185,871.9237,0.2353968,3384398.0,1157.949,1.510051E8,1157.949,1.000005,0.7724135,1.596463E-7,0.0995831,2.267013E-6,0.005676527,0.06123084,0.009248664,3.391693E-4,0.01687199,0.00441299,0.0021559,1.481289E-5,2.596096E-9,1.277544E-8,0.0110867,3.795368E-5,1.613871E-4,0.002888906,0.001845733,0.00357888,0.00195884,1.378501E-5,2.2672E-5,9.828433E-5,9.697807E-8,2.10019E-10,4.836423E-7,0.005427593,-6.779899E-7,-1.153557E-40,8.165383,8.593525E-5,464119.3,-5.017177E-4,-0.002715997,-3.841091E-4,-0.002746439,-0.00229581,6.724787E-4,-0.001527433,1.222168E-4,-1.43623E-4,1.416563E-4,464122.0,-5.033356E-4,-0.002717342,-3.849541E-4,-0.002745919,-0.002294125,6.724909E-4,-0.001527385,1.221462E-4,-1.435539E-4,1.417173E-4
13.6,0.01480651,6.283185,3.141593,6.283185,870.4165,0.2353969,3309793.0,1155.954,1.506539E8,1155.954,1.000005,0.7723356,1.536916E-7,0.09966738,2.189237E-6,0.005681142,0.06127756,0.00925707,3.39656E-4,0.01684485,0.004403284,0.002144474,1.489797E-5,2.544466E-9,1.269798E-8,0.01106508,3.709914E-5,1.608376E-4,0.002886577,0.001845481,0.003585686,0.001961104,1.393981E-5,2.258466E-5,9.777342E-5,9.733408E-8,2.132944E-10,4.79757E-7,0.005426231,-6.845761E-7,-9.349355E-41,8.165426,8.608406E-5,464121.9,-4.950793E-4,-0.002712341,-3.835234E-4,-0.002746066,-0.002298472,6.724793E-4,-0.001522871,1.211619E-4,-1.440552E-4,1.413947E-4,464124.6,-4.966986E-4,-0.002713688,-3.843679E-4,-0.002745546,-0.002296788,6.724909E-4,-0.001522823,1.210914E-4,-1.43986E-4,1.414556E-4
13.8,0.01503649,6.283185,3.141593,6.283185,868.9094,0.2353969,3236750.0,1153.959,1.503028E8,1153.959,1.000006,0.7722608,1.479629E-7,0.09974852,2.114319E-6,0.005685808,0.06132239,0.009264963,3.401557E-4,0.0168188,0.004393838,0.002133362,1.498352E-5,2.494235E-9,1.262398E-8,0.01104433,3.626297E-5,1.603133E-4,0.002884351,0.001845217,0.00359227,0.001963315,1.4093E-5,2.25007E-5,9.728621E-5,9.520228E-8,2.166248E-10,4.761444E-7,0.005424932,-6.8135E-7,-7.632141E-41,8.165473,8.623337E-5,464124.6,-4.885567E-4,-0.002708682,-3.828677E-4,-0.002745715,-0.002301176,6.724656E-4,-0.001518528,1.201622E-4,-1.444793E-4,1.411408E-4,464127.2,-4.901774E-4,-0.002710029,-3.837116E-4,-0.002745194,-0.002299493,6.724768E-4,-0.001518479,1.200918E-4,-1.444102E-4,1.412015E-4
14.0,0.01526686,6.283185,3.141593,6.283185,867.4024,0.2353969,3164568.0,1151.965,1.499518E8,1151.965,1.000006,0.7721889,1.424406E-7,0.09982647,2.042274E-6,0.005690522,0.0613653,0.009272335,3.40668E-4,0.01679388,0.004384662,0.002122575,1.506947E-5,2.445199E-9,1.255251E-8,0.01102446,3.544597E-5,1.598185E-4,0.002882231,0.001844941,0.003598626,0.00196547,1.424888E-5,2.24202E-5,9.68229E-5,9.472223E-8,2.200123E-10,4.72801E-7,0.005423699,-6.836338E-7,-6.296108E-41,8.165524,8.638319E-5,464127.5,-4.820705E-4,-0.00270496,-3.821316E-4,-0.002745412,-0.002303861,6.72437E-4,-0.001514415,1.192197E-4,-1.449009E-4,1.409996E-4,464130.2,-4.836926E-4,-0.002706309,-3.829749E-4,-0.00274489,-0.002302179,6.724478E-4,-0.001514366,1.191493E-4,-1.448318E-4,1.410602E-4
