Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_H_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_CH3_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H5_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C3H8_Soln#8 (),Mole_fraction_C3H6_Soln#8 (),Mole_fraction_C3H5-A_Soln#8 (),Mole_fraction_C3H4-P_Soln#8 (),Mole_fraction_C3H4-A_Soln#8 (),Mole_fraction_C3H3_Soln#8 (),Mole_fraction_NC4H10_Soln#8 (),Mole_fraction_IC4H10_Soln#8 (),Mole_fraction_IC4H9_Soln#8 (),Mole_fraction_TC4H9_Soln#8 (),Mole_fraction_IC4H8_Soln#8 (),Mole_fraction_IC4H7_Soln#8 (),Mole_fraction_C4H8-1_Soln#8 (),Mole_fraction_C4H8-2_Soln#8 (),Mole_fraction_C4H71-3_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_FULVENE_Soln#8 (),Mole_fraction_C5H6_Soln#8 (),Mole_fraction_C5H5_Soln#8 (),Mole_fraction_MCPTD_Soln#8 (),Mole_fraction_NEOC5H12_Soln#8 (),Mole_fraction_NC5H10_Soln#8 (),Mole_fraction_B1M2_Soln#8 (),Mole_fraction_B1M3_Soln#8 (),Mole_fraction_B2M2_Soln#8 (),Mole_fraction_LC5H8_Soln#8 (),Mole_fraction_DIALLYL_Soln#8 (),Mole_fraction_CYC6H10_Soln#8 (),Mole_fraction_NC6H12_Soln#8 (),Mole_fraction_NC7H14_Soln#8 (),Mole_fraction_IC8H16_Soln#8 (),Mole_fraction_DIMEPTD_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_XYLENE_Soln#8 (),Mole_fraction_NPBENZ_Soln#8 (),Mole_fraction_NC10H20_Soln#8 (),Mole_fraction_IC12H26_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
1.023186E-5,14.95341,-1.038444E10,1290.967,1290.967,0.00124303,1.0,0.9052562,7.452455E-5,0.01064176,0.00168057,0.003118637,5.065641E-5,0.005403561,9.819655E-5,3.789625E-4,0.01453411,9.607149E-5,9.667225E-5,7.80582E-4,1.176246E-5,6.213151E-5,2.316864E-4,3.453189E-5,7.865885E-5,0.01232322,0.002514017,0.001249655,8.05706E-5,6.18409E-5,0.001379314,1.567469E-5,1.894805E-4,2.13266E-7,1.461117E-5,6.584465E-7,1.166109E-5,1.17945E-4,4.360705E-4,1.058204E-4,6.985944E-5,4.153221E-6,7.035796E-4,5.411908E-6,5.562533E-7,4.9158E-5,6.941707E-4,0.01433947,0.001231909,0.007245593,1.366957E-4,7.65739E-7,6.18799E-5,1.913475E-6,6.008261E-6,0.005888351,0.008381453,8.805915,8.312682E-5,498374.9,498374.9
1.025627E-5,14.95353,-1.036203E10,1290.919,1290.919,0.00124303,1.0,0.9052103,7.439022E-5,0.01065869,0.001678136,0.003122518,5.059346E-5,0.005411705,9.84457E-5,3.794351E-4,0.01454944,9.605765E-5,9.693442E-5,7.816482E-4,1.177696E-5,6.219189E-5,2.31898E-4,3.446508E-5,7.852415E-5,0.01233715,0.002516308,0.001251149,8.070311E-5,6.17892E-5,0.001380978,1.573393E-5,1.897992E-4,2.142395E-7,1.465251E-5,6.60864E-7,1.169384E-5,1.180477E-4,4.36476E-4,1.060787E-4,6.994873E-5,4.164336E-6,7.043644E-4,5.418554E-6,5.586419E-7,4.920394E-5,6.947206E-4,0.01433253,0.001233148,0.007244911,1.366769E-4,7.691214E-7,6.201685E-5,1.916979E-6,6.020641E-6,0.005883456,0.008372578,8.805519,8.312617E-5,498352.5,498352.5
1.03519E-5,14.95398,-1.027508E10,1290.732,1290.732,0.00124303,1.0,0.9050313,7.386885E-5,0.01072474,0.001668675,0.003137614,5.034874E-5,0.005443481,9.942022E-5,3.812744E-4,0.01460914,9.600367E-5,9.795994E-5,7.858065E-4,1.183294E-5,6.242639E-5,2.327211E-4,3.420574E-5,7.800103E-5,0.01239146,0.002525218,0.001256967,8.12198E-5,6.158793E-5,0.001387459,1.596633E-5,1.910427E-4,2.180657E-7,1.481431E-5,6.70348E-7,1.182203E-5,1.184463E-4,4.380524E-4,1.070881E-4,7.029604E-5,4.207811E-6,7.074193E-4,5.444472E-6,5.680332E-7,4.938273E-5,6.968551E-4,0.01430549,0.001237965,0.007242252,1.366013E-4,7.823996E-7,6.255136E-5,1.93068E-6,6.068941E-6,0.005864398,0.008338018,8.803973,8.312364E-5,498265.0,498265.0
1.046315E-5,14.95451,-1.017558E10,1290.516,1290.516,0.00124303,1.0,0.9048248,7.32717E-5,0.01080102,0.001657816,0.003154965,5.006769E-5,0.005480187,1.005507E-4,3.8339E-4,0.01467791,9.594136E-5,9.91497E-5,7.906075E-4,1.189651E-5,6.26953E-5,2.336673E-4,3.390869E-5,7.740125E-5,0.01245406,0.002535455,0.001263669,8.181607E-5,6.135625E-5,0.001394927,1.623723E-5,1.924803E-4,2.225396E-7,1.500217E-5,6.81404E-7,1.197088E-5,1.18903E-4,4.398623E-4,1.082574E-4,7.06952E-5,4.258245E-6,7.10935E-4,5.474391E-6,5.790202E-7,4.958843E-5,6.993E-4,0.01427426,0.001243499,0.007239188,1.365106E-4,7.978946E-7,6.316919E-5,1.946565E-6,6.124733E-6,0.005842458,0.008298213,8.802191,8.312073E-5,498164.1,498164.1
1.051615E-5,14.95475,-1.012878E10,1290.414,1290.414,0.00124303,1.0,0.9047271,7.299072E-5,0.01083714,0.001652698,0.003163152,4.993516E-5,0.005497577,1.010881E-4,3.843889E-4,0.01471042,9.591185E-5,9.971535E-5,7.928813E-4,1.192622E-5,6.282195E-5,2.341139E-4,3.376892E-5,7.711882E-5,0.01248366,0.002540284,0.001266837,8.209833E-5,6.124679E-5,0.001398458,1.636652E-5,1.931618E-4,2.2468E-7,1.509154E-5,6.866808E-7,1.204171E-5,1.19118E-4,4.407157E-4,1.088127E-4,7.088354E-5,4.282223E-6,7.125956E-4,5.488559E-6,5.842793E-7,4.968557E-5,7.004504E-4,0.01425947,0.001246109,0.007237739,1.364663E-4,8.052962E-7,6.346206E-5,1.954114E-6,6.151165E-6,0.005832093,0.0082794,8.801348,8.311936E-5,498116.4,498116.5
1.099971E-5,14.95695,-9.71925E9,1289.502,1289.502,0.00124303,1.0,0.903855,7.052744E-5,0.01116059,0.001607581,0.003235571,4.876524E-5,0.005653387,1.059545E-4,3.932424E-4,0.01499964,9.564784E-5,1.04839E-4,8.132294E-4,1.218038E-5,6.393548E-5,2.380662E-4,3.254339E-5,7.463627E-5,0.01274745,0.002582958,0.001295009,8.462086E-5,6.027496E-5,0.001429894,1.755188E-5,1.992795E-4,2.44454E-7,1.590284E-5,7.350682E-7,1.268476E-5,1.210047E-4,4.48243E-4,1.138232E-4,7.25491E-5,4.499383E-6,7.273321E-4,5.615285E-6,6.32947E-7,5.054709E-5,7.105353E-4,0.01412709,0.001269167,0.007224834,1.360332E-4,8.733226E-7,6.608995E-5,2.022425E-6,6.387923E-6,0.00574003,0.008112118,8.793842,8.310717E-5,497691.6,497691.6
1.114637E-5,14.95759,-9.600901E9,1289.233,1289.233,0.00124303,1.0,0.9035972,6.981417E-5,0.01125659,0.001594432,0.003256761,4.842371E-5,0.005699669,1.074177E-4,3.958391E-4,0.01508484,9.556957E-5,1.0638E-4,8.19266E-4,1.225171E-5,6.425902E-5,2.392235E-4,3.218846E-5,7.391522E-5,0.0128253,0.002595428,0.001303304,8.536787E-5,5.998934E-5,0.001439164,1.791335E-5,2.011006E-4,2.505353E-7,1.614747E-5,7.498283E-7,1.28787E-5,1.215516E-4,4.504383E-4,1.153235E-4,7.303629E-5,4.564687E-6,7.316608E-4,5.652855E-6,6.479483E-7,5.079994E-5,7.134549E-4,0.01408782,0.001275904,0.007221027,1.358927E-4,8.941216E-7,6.687174E-5,2.042958E-6,6.458214E-6,0.005712961,0.008062869,8.791627,8.310359E-5,497566.2,497566.2
1.137327E-5,14.95857,-9.422891E9,1288.823,1288.823,0.00124303,1.0,0.9032042,6.874031E-5,0.0114032,0.001574565,0.003288856,4.790714E-5,0.005770392,1.096695E-4,3.997776E-4,0.0152144,9.545008E-5,1.08752E-4,8.284842E-4,1.235693E-5,6.4747E-5,2.40977E-4,3.165406E-5,7.282772E-5,0.01294382,0.002614297,0.001315917,8.650729E-5,5.955564E-5,0.001453268,1.847422E-5,2.03887E-4,2.600174E-7,1.652456E-5,7.727362E-7,1.317768E-5,1.223753E-4,4.537569E-4,1.176265E-4,7.377397E-5,4.665194E-6,7.38232E-4,5.710197E-6,6.713741E-7,5.11836E-5,7.178485E-4,0.01402785,0.001286097,0.007215233,1.35668E-4,9.264394E-7,6.806735E-5,2.07456E-6,6.565581E-6,0.005671845,0.007988007,8.788255,8.309815E-5,497375.4,497375.4
1.256628E-5,14.96338,-8.576954E9,1286.783,1286.783,0.00124303,1.0,0.9012456,6.361574E-5,0.01213956,0.001478519,0.003445325,4.540067E-5,0.006126252,1.21282E-4,4.190741E-4,0.01585504,9.485166E-5,1.209902E-4,8.747761E-4,1.281829E-5,6.709082E-5,2.495387E-4,2.910309E-5,6.760503E-5,0.01353225,0.0027059,0.001378241,9.220232E-5,5.742231E-5,0.00152317,2.145033E-5,2.179692E-4,3.111582E-7,1.848076E-5,8.944494E-7,1.472857E-5,1.263117E-4,4.698185E-4,1.293932E-4,7.736513E-5,5.183516E-6,7.705337E-4,5.997517E-6,7.985714E-7,5.306581E-5,7.387744E-4,0.01372689,0.001335614,0.007186474,1.343746E-4,1.098625E-6,7.409581E-5,2.237912E-6,7.104605E-6,0.0054693,0.007618337,8.771525,8.307142E-5,496428.6,496428.6
1.261083E-5,14.96355,-8.548012E9,1286.711,1286.711,0.00124303,1.0,0.9011758,6.343981E-5,0.012166,0.001475184,0.003450798,4.531336E-5,0.00613905,1.217083E-4,4.19752E-4,0.01587773,9.483024E-5,1.214397E-4,8.764385E-4,1.283275E-5,6.717171E-5,2.498386E-4,2.90155E-5,6.742473E-5,0.01355317,0.002709089,0.001380447,9.240589E-5,5.734711E-5,0.001525651,2.156221E-5,2.184775E-4,3.131057E-7,1.855294E-5,8.990317E-7,1.478579E-5,1.264469E-4,4.703766E-4,1.298216E-4,7.749053E-5,5.202544E-6,7.716719E-4,6.007812E-6,8.034468E-7,5.3132E-5,7.394908E-4,0.01371609,0.00133734,0.007185452,1.343235E-4,1.105116E-6,7.431287E-5,2.24393E-6,7.12394E-6,0.005462149,0.00760526,8.77093,8.307048E-5,496394.9,496394.9
1.273768E-5,14.96403,-8.466563E9,1286.505,1286.505,0.00124303,1.0,0.9009781,6.294448E-5,0.01224089,0.001465781,0.003466246,4.506705E-5,0.006175305,1.229194E-4,4.216666E-4,0.01594188,9.476961E-5,1.227165E-4,8.811474E-4,1.287294E-5,6.739963E-5,2.506852E-4,2.876884E-5,6.691668E-5,0.01361234,0.002718086,0.001386684,9.298218E-5,5.713463E-5,0.001532669,2.188099E-5,2.199183E-4,3.186637E-7,1.875813E-5,9.120913E-7,1.494841E-5,1.268276E-4,4.719503E-4,1.310373E-4,7.78444E-5,5.256593E-6,7.748878E-4,6.036961E-6,8.17375E-7,5.331898E-5,7.415072E-4,0.01368551,0.001342209,0.00718256,1.341771E-4,1.123617E-6,7.492788E-5,2.261036E-6,7.178695E-6,0.00544194,0.007568296,8.769249,8.306781E-5,496299.8,496299.8
1.283081E-5,14.96438,-8.407636E9,1286.356,1286.356,0.00124303,1.0,0.9008341,6.258592E-5,0.0122955,0.001458961,0.003477462,4.488832E-5,0.006201755,1.238059E-4,4.230578E-4,0.01598855,9.472542E-5,1.236513E-4,8.845821E-4,1.290153E-5,6.756475E-5,2.513E-4,2.85903E-5,6.654859E-5,0.01365542,0.002724611,0.001391223,9.340215E-5,5.698015E-5,0.001537777,2.211526E-5,2.2097E-4,3.227568E-7,1.890847E-5,9.216921E-7,1.506755E-5,1.271032E-4,4.730916E-4,1.31926E-4,7.810125E-5,5.296157E-6,7.772257E-4,6.058212E-6,8.276454E-7,5.345487E-5,7.429658E-4,0.0136632,0.001345743,0.007180455,1.340689E-4,1.137219E-6,7.537659E-5,2.273569E-6,7.218618E-6,0.005427243,0.007541404,8.768025,8.306588E-5,496230.5,496230.5
1.290026E-5,14.96464,-8.364167E9,1286.245,1286.245,0.00124303,1.0,0.9007273,6.232132E-5,0.01233603,0.001453922,0.003485758,4.47562E-5,0.006221385,1.244655E-4,4.240874E-4,0.01602313,9.469264E-5,1.243468E-4,8.87131E-4,1.292234E-5,6.768668E-5,2.517548E-4,2.845853E-5,6.627676E-5,0.01368734,0.002729435,0.001394584,9.371361E-5,5.686578E-5,0.001541562,2.229006E-5,2.217509E-4,3.258154E-7,1.902039E-5,9.288575E-7,1.515624E-5,1.273065E-4,4.73935E-4,1.325865E-4,7.829117E-5,5.325594E-6,7.789566E-4,6.073978E-6,8.353275E-7,5.355545E-5,7.440418E-4,0.01364665,0.001348355,0.007178895,1.339878E-4,1.147371E-6,7.570964E-5,2.2829E-6,7.248237E-6,0.005416359,0.007521487,8.767118,8.306444E-5,496179.2,496179.2
1.330939E-5,14.96613,-8.116092E9,1285.603,1285.603,0.00124303,1.0,0.9001088,6.080922E-5,0.01257138,0.00142501,0.003533479,4.399723E-5,0.006335452,1.283263E-4,4.300193E-4,0.01622295,9.450261E-5,1.28418E-4,9.019367E-4,1.303649E-5,6.838461E-5,2.543724E-4,2.770548E-5,6.472025E-5,0.01387208,0.002757121,0.001414006,9.551929E-5,5.620608E-5,0.001563455,2.332167E-5,2.262946E-4,3.439441E-7,1.967672E-5,9.711786E-7,1.567619E-5,1.284684E-4,4.787742E-4,1.364402E-4,7.938276E-5,5.497865E-6,7.889401E-4,6.165458E-6,8.809939E-7,5.413511E-5,7.501807E-4,0.01355057,0.001363362,0.007169864,1.335042E-4,1.207326E-6,7.764517E-5,2.337631E-6,7.420128E-6,0.005353539,0.00740645,8.76187,8.305616E-5,495882.2,495882.2
1.339423E-5,14.96644,-8.066282E9,1285.472,1285.472,0.00124303,1.0,0.8999826,6.050522E-5,0.01261947,0.001419174,0.003543138,4.384383E-5,0.006358778,1.291216E-4,4.312219E-4,0.01626358,9.446384E-5,1.292567E-4,9.049636E-4,1.305843E-5,6.852517E-5,2.549025E-4,2.755408E-5,6.440669E-5,0.0139097,0.002762712,0.001417954,9.58877E-5,5.607217E-5,0.001567911,2.353594E-5,2.272249E-4,3.477255E-7,1.981218E-5,9.799765E-7,1.578346E-5,1.28702E-4,4.79751E-4,1.372314E-4,7.96035E-5,5.533347E-6,7.909665E-4,6.184139E-6,8.905485E-7,5.425266E-5,7.514129E-4,0.01353093,0.001366395,0.007168025,1.334028E-4,1.219787E-6,7.804102E-5,2.348931E-6,7.455232E-6,0.005340778,0.007383069,8.760802,8.305448E-5,495821.7,495821.7
1.346067E-5,14.96667,-8.027654E9,1285.37,1285.37,0.00124303,1.0,0.8998844,6.026935E-5,0.01265698,0.00141464,0.003550648,4.372462E-5,0.00637697,1.297432E-4,4.321574E-4,0.01629521,9.443362E-5,1.299123E-4,9.073241E-4,1.307521E-5,6.863428E-5,2.553147E-4,2.743661E-5,6.416326E-5,0.013939,0.002767056,0.001421028,9.617481E-5,5.596797E-5,0.001571381,2.370383E-5,2.279508E-4,3.506921E-7,1.991811E-5,9.86872E-7,1.586735E-5,1.288831E-4,4.805098E-4,1.378493E-4,7.977507E-5,5.561079E-6,7.925432E-4,6.198702E-6,8.980517E-7,5.434411E-5,7.523684E-4,0.01351562,0.001368752,0.007166592,1.333231E-4,1.229553E-6,7.834973E-5,2.35777E-6,7.482598E-6,0.005330847,0.007364869,8.75997,8.305317E-5,495774.6,495774.6
1.450473E-5,14.97022,-7.461434E9,1283.831,1283.831,0.00124303,1.0,0.8983961,5.6802E-5,0.01322803,0.001347418,0.003662613,4.195242E-5,0.006654326,1.393677E-4,4.461543E-4,0.01677162,9.397572E-5,1.400644E-4,9.432982E-4,1.32957E-5,7.024351E-5,2.614668E-4,2.570949E-5,6.056919E-5,0.0143816,0.002831443,0.00146731,1.005296E-4,5.440484E-5,0.001623758,2.634886E-5,2.390486E-4,3.978386E-7,2.156514E-5,1.095762E-6,1.717053E-5,1.315437E-4,4.917562E-4,1.473462E-4,8.232723E-5,5.990287E-6,8.161963E-4,6.420048E-6,1.018188E-6,5.571331E-5,7.663519E-4,0.01328265,0.001403778,0.007144939,1.320513E-4,1.383591E-6,8.305524E-5,2.495456E-6,7.898436E-6,0.005181619,0.007091073,8.747407,8.30335E-5,495063.6,495063.6
1.53878E-5,14.97301,-7.035561E9,1282.611,1282.611,0.00124303,1.0,0.8972125,5.418051E-5,0.01368622,0.001295854,0.003749306,4.058682E-5,0.006877369,1.473055E-4,4.57058E-4,0.01714685,9.361175E-5,1.484394E-4,9.722226E-4,1.342647E-5,7.146626E-5,2.662389E-4,2.44036E-5,5.783211E-5,0.01473206,0.002880732,0.001503747,1.040006E-4,5.318174E-5,0.001665178,2.8592E-5,2.480141E-4,4.383629E-7,2.293306E-5,1.188544E-6,1.825091E-5,1.335493E-4,5.003709E-4,1.550803E-4,8.429419E-5,6.343965E-6,8.347041E-4,6.597128E-6,1.122861E-6,5.678085E-5,7.768258E-4,0.01309585,0.001430734,0.007127773,1.309604E-4,1.514417E-6,8.683511E-5,2.610379E-6,8.230732E-6,0.005064511,0.006875847,8.737469,8.301804E-5,494501.2,494501.2
1.575466E-5,14.97411,-6.871143E9,1282.125,1282.125,0.00124303,1.0,0.8967393,5.316509E-5,0.01387041,0.001275702,0.003783383,4.005155E-5,0.00696716,1.505504E-4,4.613605E-4,0.01729594,9.346646E-5,1.518635E-4,9.838692E-4,1.346786E-5,7.194113E-5,2.681167E-4,2.389776E-5,5.676709E-5,0.01487178,0.002899945,0.001518222,1.0539E-4,5.269777E-5,0.00168168,2.952434E-5,2.516334E-4,4.553373E-7,2.349474E-5,1.227244E-6,1.869389E-5,1.343241E-4,5.037328E-4,1.582161E-4,8.50647E-5,6.488448E-6,8.420282E-4,6.668185E-6,1.167111E-6,5.720227E-5,7.808534E-4,0.01302079,0.001441285,0.007120922,1.305067E-4,1.56883E-6,8.835501E-5,2.657769E-6,8.363909E-6,0.005018081,0.00679044,8.733509,8.30119E-5,494277.0,494277.0
1.581424E-5,14.97429,-6.845078E9,1282.047,1282.047,0.00124303,1.0,0.8966635,5.300393E-5,0.0139,0.001272494,0.003788817,3.996627E-5,0.006981593,1.510746E-4,4.620475E-4,0.0173198,9.344317E-5,1.524166E-4,9.857414E-4,1.347393E-5,7.201655E-5,2.684163E-4,2.381748E-5,5.659782E-5,0.01489417,0.002903,0.001520538,1.056129E-4,5.262042E-5,0.001684323,2.967575E-5,2.522157E-4,4.581007E-7,2.35856E-5,1.233538E-6,1.876552E-5,1.34447E-4,5.042676E-4,1.587213E-4,8.518742E-5,6.511782E-6,8.431988E-4,6.679594E-6,1.174339E-6,5.726957E-5,7.814909E-4,0.01300873,0.001442966,0.007119824,1.304331E-4,1.577669E-6,8.85992E-5,2.665448E-6,8.385282E-6,0.005010655,0.006776777,8.732874,8.301092E-5,494241.1,494241.1
1.66578E-5,14.97672,-6.494102E9,1280.974,1280.974,0.00124303,1.0,0.8956171,5.082869E-5,0.0143096,0.001228939,0.003862888,3.880599E-5,0.007181562,1.584121E-4,4.71436E-4,0.01764743,9.31227E-5,1.6016E-4,0.001011691,1.354184E-5,7.303599E-5,2.725023E-4,2.273393E-5,5.430611E-5,0.01520229,0.002944362,0.001552339,1.086887E-4,5.156131E-5,0.001720695,3.181835E-5,2.602985E-4,4.973998E-7,2.48615E-5,1.322851E-6,1.977006E-5,1.361008E-4,5.115192E-4,1.657506E-4,8.685549E-5,6.838214E-6,8.592284E-4,6.837327E-6,1.277834E-6,5.818942E-5,7.900442E-4,0.01284189,0.001465795,0.007104698,1.293943E-4,1.702783E-6,9.197874E-5,2.773668E-6,8.680406E-6,0.004908835,0.00658935,8.724147,8.299743E-5,493747.2,493747.2
1.762352E-5,14.97935,-6.129661E9,1279.81,1279.81,0.00124303,1.0,0.8944787,4.855861E-5,0.0147585,0.001182953,0.003941663,3.757621E-5,0.007401142,1.666271E-4,4.814725E-4,0.01800091,9.277572E-5,1.688307E-4,0.001040214,1.358335E-5,7.410225E-5,2.768535E-4,2.160339E-5,5.190064E-5,0.01553629,0.002987727,0.001586643,1.120393E-4,5.042469E-5,0.0017601,3.426611E-5,2.692054E-4,5.427042E-7,2.629867E-5,1.42553E-6,2.089864E-5,1.378169E-4,5.191492E-4,1.735285E-4,8.861888E-5,7.203225E-6,8.764331E-4,7.009807E-6,1.39883E-6,5.917295E-5,7.988532E-4,0.01265914,0.001489918,0.007088271,1.282191E-4,1.845797E-6,9.568024E-5,2.896547E-6,9.002204E-6,0.004799257,0.006387502,8.714694,8.298287E-5,493212.2,493212.2
1.764669E-5,14.97941,-6.121368E9,1279.783,1279.783,0.00124303,1.0,0.8944522,4.850678E-5,0.01476902,0.001181897,0.00394348,3.754789E-5,0.007406295,1.668218E-4,4.817047E-4,0.01800913,9.276764E-5,1.690363E-4,0.001040884,1.358393E-5,7.412662E-5,2.769539E-4,2.157758E-5,5.184555E-5,0.01554408,0.002988719,0.001587441,1.121176E-4,5.039835E-5,0.001761018,3.432474E-5,2.694148E-4,5.437943E-7,2.633285E-5,1.427999E-6,2.092544E-5,1.37856E-4,5.193241E-4,1.737117E-4,8.865941E-5,7.211872E-6,8.768319E-4,7.013845E-6,1.401764E-6,5.91957E-5,7.990527E-4,0.01265485,0.001490472,0.007087887,1.281911E-4,1.849224E-6,9.576696E-5,2.899484E-6,9.009725E-6,0.004796714,0.006382815,8.714474,8.298253E-5,493199.7,493199.7
1.769786E-5,14.97955,-6.10311E9,1279.723,1279.723,0.00124303,1.0,0.8943936,4.839273E-5,0.01479222,0.001179571,0.00394748,3.748555E-5,0.007417655,1.672515E-4,4.822159E-4,0.01802723,9.274985E-5,1.694898E-4,0.001042361,1.358514E-5,7.418024E-5,2.771751E-4,2.152079E-5,5.17243E-5,0.01556123,0.002990901,0.001589197,1.122901E-4,5.034032E-5,0.001763041,3.44542E-5,2.698766E-4,5.462024E-7,2.640829E-5,1.433451E-6,2.098458E-5,1.379419E-4,5.197091E-4,1.741157E-4,8.874861E-5,7.230949E-6,8.777104E-4,7.022748E-6,1.408249E-6,5.92458E-5,7.994915E-4,0.01264541,0.001491692,0.007087043,1.281294E-4,1.85679E-6,9.595814E-5,2.905967E-6,9.026303E-6,0.00479111,0.006372489,8.713988,8.298178E-5,493172.3,493172.3
1.803293E-5,14.98042,-5.985906E9,1279.337,1279.337,0.00124303,1.0,0.8940139,4.765979E-5,0.01494278,0.00116459,0.003973287,3.708369E-5,0.007491419,1.700523E-4,4.855172E-4,0.01814435,9.263468E-5,1.724462E-4,0.001051952,1.359094E-5,7.452491E-5,2.786018E-4,2.115584E-5,5.094414E-5,0.01567231,0.00300493,0.001600562,1.134086E-4,4.996529E-5,0.001776142,3.530127E-5,2.728768E-4,5.619845E-7,2.69006E-5,1.46918E-6,2.13703E-5,1.384929E-4,5.221865E-4,1.767423E-4,8.932324E-5,7.355251E-6,8.833877E-4,7.080505E-6,1.450882E-6,5.956932E-5,8.023016E-4,0.01258414,0.001499551,0.007081571,1.27727E-4,1.906301E-6,9.719865E-5,2.948355E-6,9.133771E-6,0.004754872,0.006305713,8.710847,8.297695E-5,492994.5,492994.5
1.813364E-5,14.98068,-5.951445E9,1279.222,1279.222,0.00124303,1.0,0.8939011,4.744406E-5,0.01498759,0.001160169,0.003980914,3.696499E-5,0.007513381,1.708897E-4,4.864941E-4,0.01817908,9.260052E-5,1.733302E-4,0.001054809,1.3592E-5,7.462639E-5,2.790237E-4,2.104843E-5,5.071422E-5,0.01570528,0.00300906,0.001603932,1.13741E-4,4.985422E-5,0.001780031,3.555562E-5,2.737708E-4,5.667322E-7,2.704802E-5,1.479926E-6,2.148572E-5,1.386549E-4,5.229168E-4,1.775255E-4,8.94928E-5,7.392405E-6,8.850693E-4,7.097686E-6,1.463751E-6,5.966505E-5,8.031256E-4,0.01256591,0.00150187,0.007079946,1.276066E-4,1.921169E-6,9.756772E-5,2.961075E-6,9.165712E-6,0.004744131,0.006285919,8.709914,8.297552E-5,492941.7,492941.7
1.817736E-5,14.98079,-5.936597E9,1279.172,1279.172,0.00124303,1.0,0.8938523,4.735105E-5,0.01500698,0.001158261,0.003984207,3.691375E-5,0.007522886,1.712526E-4,4.869161E-4,0.01819409,9.258576E-5,1.737133E-4,0.001056046,1.359236E-5,7.467014E-5,2.792058E-4,2.100212E-5,5.061505E-5,0.01571954,0.003010841,0.001605388,1.138848E-4,4.980623E-5,0.001781712,3.566601E-5,2.741578E-4,5.687941E-7,2.711194E-5,1.484593E-6,2.153575E-5,1.387246E-4,5.232318E-4,1.778646E-4,8.956597E-5,7.408506E-6,8.857958E-4,7.105119E-6,1.469347E-6,5.97064E-5,8.034804E-4,0.01255802,0.001502871,0.007079243,1.275544E-4,1.927622E-6,9.772742E-5,2.966594E-6,9.179527E-6,0.00473949,0.006277366,8.709511,8.29749E-5,492918.9,492918.9
1.883368E-5,14.98244,-5.721314E9,1278.441,1278.441,0.00124303,1.0,0.8931332,4.600007E-5,0.01529354,0.001130441,0.00403235,3.616553E-5,0.007663464,1.76656E-4,4.930962E-4,0.01841468,9.23687E-5,1.794175E-4,0.001074344,1.359112E-5,7.530578E-5,2.818694E-4,2.032958E-5,4.917167E-5,0.01592944,0.003036706,0.001626792,1.160047E-4,4.910231E-5,0.001806464,3.732023E-5,2.798885E-4,5.997801E-7,2.806569E-5,1.554727E-6,2.228138E-5,1.397349E-4,5.278171E-4,1.828901E-4,9.063263E-5,7.64807E-6,8.964533E-4,7.214906E-6,1.553903E-6,6.031194E-5,8.086008E-4,0.01244144,0.001517459,0.007068889,1.267772E-4,2.024342E-6,1.000862E-4,3.049247E-6,9.383262E-6,0.004671336,0.006151756,8.703578,8.296579E-5,492583.1,492583.1
1.896793E-5,14.98277,-5.678973E9,1278.295,1278.295,0.00124303,1.0,0.8929891,4.573373E-5,0.01535115,0.001124931,0.00404191,3.60171E-5,0.007691746,1.777511E-4,4.943261E-4,0.01845875,9.232534E-5,1.805736E-4,0.001078028,1.358944E-5,7.543112E-5,2.823986E-4,2.019702E-5,4.888647E-5,0.01597145,0.003041804,0.001631067,1.164298E-4,4.896199E-5,0.001811418,3.765787E-5,2.81043E-4,6.061246E-7,2.825947E-5,1.569089E-6,2.243266E-5,1.399334E-4,5.287232E-4,1.839034E-4,9.084379E-5,7.696589E-6,8.985779E-4,7.23696E-6,1.571324E-6,6.043244E-5,8.096028E-4,0.01241801,0.001520347,0.007066814,1.266197E-4,2.044087E-6,1.005601E-4,3.066109E-6,9.424116E-6,0.004657733,0.006126684,8.702391,8.296396E-5,492515.9,492515.9
