Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_H_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_CH3_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H5_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C3H8_Soln#3 (),Mole_fraction_C3H6_Soln#3 (),Mole_fraction_C3H5-A_Soln#3 (),Mole_fraction_C3H4-P_Soln#3 (),Mole_fraction_C3H4-A_Soln#3 (),Mole_fraction_NC4H10_Soln#3 (),Mole_fraction_IC4H10_Soln#3 (),Mole_fraction_TC4H9_Soln#3 (),Mole_fraction_IC4H8_Soln#3 (),Mole_fraction_IC4H7_Soln#3 (),Mole_fraction_C4H8-1_Soln#3 (),Mole_fraction_C4H8-2_Soln#3 (),Mole_fraction_C4H71-3_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C4H4_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_FULVENE_Soln#3 (),Mole_fraction_C5H6_Soln#3 (),Mole_fraction_MCPTD_Soln#3 (),Mole_fraction_NEOC5H12_Soln#3 (),Mole_fraction_NC5H10_Soln#3 (),Mole_fraction_B1M2_Soln#3 (),Mole_fraction_B1M3_Soln#3 (),Mole_fraction_B2M2_Soln#3 (),Mole_fraction_LC5H8_Soln#3 (),Mole_fraction_DIALLYL_Soln#3 (),Mole_fraction_CYC6H8_Soln#3 (),Mole_fraction_CYC6H10_Soln#3 (),Mole_fraction_NC6H12_Soln#3 (),Mole_fraction_NC7H14_Soln#3 (),Mole_fraction_IC8H16_Soln#3 (),Mole_fraction_DIMEPTD_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_STILB_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_XYLENE_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_NPBENZ_Soln#3 (),Mole_fraction_NC10H20_Soln#3 (),Mole_fraction_IC12H26_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
0.0069,14.97068,-1.298299E7,1041.503,1041.503,0.001525536,1.0,0.8852367,2.552025E-7,0.02448147,1.112058E-5,0.002001426,1.272724E-6,0.01024136,2.107791E-4,3.924731E-4,0.01687184,1.140752E-5,2.95055E-4,9.067527E-4,4.487932E-5,3.047923E-4,1.611734E-6,0.02225837,2.890696E-4,0.001624911,1.999638E-4,1.071184E-5,0.002279343,6.86488E-5,5.24876E-4,2.060075E-6,7.112835E-5,1.697415E-5,2.210091E-5,6.891286E-4,1.120188E-4,9.411871E-5,1.586489E-5,0.001128953,4.043096E-5,7.501501E-6,1.790422E-5,5.596393E-5,9.715915E-4,0.008404767,0.001628015,0.006911793,1.404846E-5,3.635192E-6,9.531279E-6,1.835289E-4,8.432028E-6,6.813381E-6,3.21487E-5,0.003128592,0.008146188,8.7088,1.019013E-4,492878.6,492878.6
0.007,14.97105,-1.275949E7,1041.291,1041.291,0.001525536,1.0,0.8849392,2.52589E-7,0.02462605,1.101514E-5,0.002011215,1.261847E-6,0.0102993,2.129537E-4,3.949366E-4,0.01694247,1.139095E-5,2.975203E-4,9.081866E-4,4.496528E-5,3.064594E-4,1.59867E-6,0.02235429,2.875835E-4,0.001628651,2.010323E-4,1.066128E-5,0.00228907,6.933913E-5,5.28616E-4,2.08846E-6,7.195774E-5,1.716375E-5,2.215389E-5,6.90323E-4,1.123454E-4,9.425725E-5,1.602088E-5,0.001132034,4.058756E-5,7.579326E-6,1.813812E-5,5.604472E-5,9.715935E-4,0.00835524,0.001629856,0.006907161,1.396905E-5,3.667806E-6,9.641869E-6,1.843028E-4,8.496305E-6,6.816152E-6,3.22426E-5,0.003104694,0.008105904,8.706805,1.018987E-4,492765.7,492765.7
0.0071,14.97143,-1.254231E7,1041.082,1041.082,0.001525536,1.0,0.8846455,2.500384E-7,0.02476901,1.091209E-5,0.002020887,1.251219E-6,0.01035657,2.151119E-4,3.973802E-4,0.01701204,1.137463E-5,2.999574E-4,9.095719E-4,4.504928E-5,3.081055E-4,1.585878E-6,0.02244872,2.861207E-4,0.001632303,2.020859E-4,1.061161E-5,0.002298655,7.002372E-5,5.323197E-4,2.116771E-6,7.278265E-5,1.73521E-5,2.220576E-5,6.914822E-4,1.126642E-4,9.439121E-5,1.617547E-5,0.001135045,4.074176E-5,7.656628E-6,1.837077E-5,5.612247E-5,9.715581E-4,0.008306421,0.001631613,0.006902592,1.389105E-5,3.700067E-6,9.751756E-6,1.850641E-4,8.559858E-6,6.818603E-6,3.233448E-5,0.003081216,0.00806619,8.70484,1.018961E-4,492654.5,492654.5
0.0072,14.97181,-1.233119E7,1040.877,1040.877,0.001525536,1.0,0.8843556,2.475483E-7,0.02491041,1.081134E-5,0.002030443,1.240831E-6,0.01041321,2.172539E-4,3.998043E-4,0.01708059,1.135856E-5,3.023668E-4,9.109103E-4,4.513138E-5,3.097311E-4,1.573348E-6,0.0225417,2.846805E-4,0.001635869,2.031249E-4,1.056281E-5,0.002308102,7.070268E-5,5.35988E-4,2.145008E-6,7.360315E-5,1.753922E-5,2.225655E-5,6.926073E-4,1.129754E-4,9.452074E-5,1.632868E-5,0.00113799,4.089362E-5,7.733415E-6,1.860219E-5,5.619727E-5,9.714867E-4,0.008258292,0.001633289,0.006898083,1.381443E-5,3.731981E-6,9.860954E-6,1.858131E-4,8.622703E-6,6.820747E-6,3.24244E-5,0.003058144,0.00802703,8.702903,1.018935E-4,492544.9,492544.9
0.0073,14.9722,-1.212589E7,1040.676,1040.676,0.001525536,1.0,0.8840693,2.451166E-7,0.02505027,1.071283E-5,0.002039888,1.230674E-6,0.01046922,2.193801E-4,4.022095E-4,0.01714815,1.134273E-5,3.047491E-4,9.122033E-4,4.521166E-5,3.113366E-4,1.561072E-6,0.02263326,2.832623E-4,0.001639352,2.041496E-4,1.051483E-5,0.002317413,7.137613E-5,5.396217E-4,2.173172E-6,7.441932E-5,1.772513E-5,2.230631E-5,6.936996E-4,1.132792E-4,9.464599E-5,1.648055E-5,0.00114087,4.104318E-5,7.809695E-6,1.88324E-5,5.626923E-5,9.71381E-4,0.008210835,0.001634887,0.006893634,1.373913E-5,3.763554E-6,9.969472E-6,1.865501E-4,8.684857E-6,6.822597E-6,3.251242E-5,0.003035469,0.007988409,8.700994,1.018909E-4,492436.9,492436.9
0.0074,14.97258,-1.192618E7,1040.477,1040.477,0.001525536,1.0,0.8837865,2.427411E-7,0.02518864,1.061647E-5,0.002049224,1.220741E-6,0.01052463,2.214908E-4,4.045961E-4,0.01721474,1.132714E-5,3.071049E-4,9.134525E-4,4.529016E-5,3.129226E-4,1.549041E-6,0.02272346,2.818655E-4,0.001642755,2.051604E-4,1.046767E-5,0.002326593,7.204416E-5,5.432215E-4,2.201263E-6,7.523123E-5,1.790983E-5,2.235506E-5,6.947601E-4,1.135759E-4,9.476712E-5,1.66311E-5,0.001143687,4.11905E-5,7.885476E-6,1.906141E-5,5.633845E-5,9.712422E-4,0.008164032,0.001636409,0.006889244,1.366512E-5,3.794795E-6,1.007732E-5,1.872754E-4,8.746333E-6,6.824164E-6,3.259861E-5,0.003013176,0.007950312,8.699112,1.018883E-4,492330.3,492330.4
0.0075,14.97297,-1.173184E7,1040.282,1040.282,0.001525536,1.0,0.8835072,2.4042E-7,0.02532555,1.052218E-5,0.002058454,1.211024E-6,0.01057944,2.235861E-4,4.069646E-4,0.01728038,1.131176E-5,3.094345E-4,9.146593E-4,4.536696E-5,3.144895E-4,1.537247E-6,0.02281231,2.804896E-4,0.00164608,2.061577E-4,1.042129E-5,0.002335646,7.270687E-5,5.467882E-4,2.229282E-6,7.603895E-5,1.809336E-5,2.240283E-5,6.957899E-4,1.138657E-4,9.488426E-5,1.678034E-5,0.001146443,4.133562E-5,7.960767E-6,1.928922E-5,5.640501E-5,9.71072E-4,0.008117866,0.001637858,0.006884909,1.359237E-5,3.82571E-6,1.018452E-5,1.879894E-4,8.807147E-6,6.825459E-6,3.268301E-5,0.002991256,0.007912727,8.697257,1.018857E-4,492225.3,492225.3
0.0076,14.97335,-1.154267E7,1040.09,1040.09,0.001525536,1.0,0.8832313,2.381511E-7,0.02546103,1.042991E-5,0.002067581,1.201514E-6,0.01063367,2.256665E-4,4.093155E-4,0.01734511,1.129661E-5,3.117387E-4,9.158252E-4,4.544211E-5,3.160379E-4,1.525682E-6,0.02289986,2.79134E-4,0.00164933,2.071418E-4,1.037567E-5,0.002344574,7.336436E-5,5.503225E-4,2.25723E-6,7.684254E-5,1.827573E-5,2.244966E-5,6.9679E-4,1.141489E-4,9.499756E-5,1.692831E-5,0.001149139,4.147861E-5,8.035575E-6,1.951586E-5,5.646901E-5,9.708714E-4,0.008072322,0.001639237,0.00688063,1.352083E-5,3.856305E-6,1.029106E-5,1.886924E-4,8.867313E-6,6.826494E-6,3.276567E-5,0.002969699,0.00787564,8.695427,1.01883E-4,492121.8,492121.8
0.0077,14.97374,-1.135846E7,1039.901,1039.901,0.001525536,1.0,0.8829587,2.359328E-7,0.02559512,1.033957E-5,0.002076606,1.192206E-6,0.01068733,2.27732E-4,4.11649E-4,0.01740894,1.128167E-5,3.140179E-4,9.169515E-4,4.551565E-5,3.17568E-4,1.51434E-6,0.02298614,2.777982E-4,0.001652507,2.081129E-4,1.033079E-5,0.002353381,7.401673E-5,5.53825E-4,2.285108E-6,7.764206E-5,1.845695E-5,2.249558E-5,6.977614E-4,1.144256E-4,9.510714E-5,1.707502E-5,0.001151778,4.161949E-5,8.109907E-6,1.974133E-5,5.653051E-5,9.706419E-4,0.008027383,0.001640547,0.006876405,1.345047E-5,3.886586E-6,1.039697E-5,1.893846E-4,8.926844E-6,6.827277E-6,3.284665E-5,0.002948493,0.007839039,8.693622,1.018804E-4,492019.6,492019.6
0.0078,14.97413,-1.117902E7,1039.715,1039.715,0.001525536,1.0,0.8826892,2.337633E-7,0.02572785,1.02511E-5,0.002085534,1.183093E-6,0.01074045,2.29783E-4,4.139655E-4,0.0174719,1.126694E-5,3.162725E-4,9.180394E-4,4.558764E-5,3.190804E-4,1.503213E-6,0.02307118,2.764818E-4,0.001655613,2.090715E-4,1.028663E-5,0.00236207,7.466407E-5,5.572965E-4,2.312917E-6,7.843759E-5,1.863703E-5,2.25406E-5,6.987049E-4,1.14696E-4,9.521313E-5,1.722049E-5,0.00115436,4.175833E-5,8.183771E-6,1.996564E-5,5.658962E-5,9.703845E-4,0.007983035,0.001641792,0.006872232,1.338126E-5,3.91656E-6,1.050226E-5,1.900663E-4,8.985754E-6,6.82782E-6,3.2926E-5,0.002927629,0.00780291,8.691842,1.018778E-4,491918.9,491918.9
0.0079,14.97452,-1.100418E7,1039.532,1039.532,0.001525536,1.0,0.8824229,2.316409E-7,0.02585925,1.016445E-5,0.002094366,1.174167E-6,0.01079302,2.318198E-4,4.162656E-4,0.01753401,1.125242E-5,3.185031E-4,9.190901E-4,4.565812E-5,3.205754E-4,1.492294E-6,0.02315502,2.751842E-4,0.00165865,2.100178E-4,1.024317E-5,0.002370643,7.530646E-5,5.607376E-4,2.340657E-6,7.922918E-5,1.881601E-5,2.258476E-5,6.996214E-4,1.149604E-4,9.531563E-5,1.736475E-5,0.001156888,4.189515E-5,8.257173E-6,2.018881E-5,5.664639E-5,9.701003E-4,0.007939264,0.001642973,0.00686811,1.331316E-5,3.946232E-6,1.060693E-5,1.907379E-4,9.044055E-6,6.828131E-6,3.300376E-5,0.002907098,0.007767244,8.690085,1.018751E-4,491819.5,491819.5
0.008,14.97491,-1.083377E7,1039.351,1039.351,0.001525536,1.0,0.8821597,2.29564E-7,0.02598935,1.007956E-5,0.002103104,1.165424E-6,0.01084506,2.338424E-4,4.185494E-4,0.01759529,1.123809E-5,3.207102E-4,9.201049E-4,4.572715E-5,3.220535E-4,1.481577E-6,0.02323768,2.739049E-4,0.00166162,2.10952E-4,1.020038E-5,0.002379104,7.594399E-5,5.641489E-4,2.368328E-6,8.00169E-5,1.899388E-5,2.262808E-5,7.005118E-4,1.152188E-4,9.541478E-5,1.750782E-5,0.001159363,4.203001E-5,8.330121E-6,2.041085E-5,5.670091E-5,9.697906E-4,0.007896056,0.001644092,0.006864038,1.324616E-5,3.975609E-6,1.071099E-5,1.913995E-4,9.101761E-6,6.828218E-6,3.307998E-5,0.002886891,0.007732027,8.688351,1.018725E-4,491721.3,491721.4
0.0081,14.9753,-1.066763E7,1039.174,1039.174,0.001525536,1.0,0.8818994,2.275312E-7,0.02611817,9.996373E-6,0.002111751,1.156857E-6,0.01089659,2.358512E-4,4.208173E-4,0.01765576,1.122396E-5,3.22894E-4,9.210849E-4,4.579476E-5,3.23515E-4,1.471056E-6,0.02331918,2.726437E-4,0.001664525,2.118745E-4,1.015826E-5,0.002387456,7.657676E-5,5.675309E-4,2.395932E-6,8.08008E-5,1.917067E-5,2.267058E-5,7.013768E-4,1.154716E-4,9.551066E-5,1.764972E-5,0.001161787,4.216294E-5,8.402621E-6,2.063177E-5,5.675324E-5,9.694562E-4,0.007853397,0.001645152,0.006860014,1.31802E-5,4.004696E-6,1.081445E-5,1.920514E-4,9.158882E-6,6.82809E-6,3.31547E-5,0.002867,0.00769725,8.686641,1.018698E-4,491624.5,491624.5
0.0082,14.97569,-1.050561E7,1038.999,1038.999,0.001525536,1.0,0.881642,2.25541E-7,0.02624575,9.914828E-6,0.002120309,1.148461E-6,0.01094762,2.378465E-4,4.230697E-4,0.01771544,1.121001E-5,3.250552E-4,9.220311E-4,4.586101E-5,3.249602E-4,1.460726E-6,0.02339957,2.713999E-4,0.001667367,2.127856E-4,1.011677E-5,0.0023957,7.720483E-5,5.708844E-4,2.42347E-6,8.158094E-5,1.934639E-5,2.271229E-5,7.022173E-4,1.157188E-4,9.560339E-5,1.779046E-5,0.00116416,4.229398E-5,8.474679E-6,2.085159E-5,5.680345E-5,9.690981E-4,0.007811275,0.001646154,0.006856038,1.311528E-5,4.033498E-6,1.091733E-5,1.926939E-4,9.21543E-6,6.827756E-6,3.322796E-5,0.002847415,0.007662903,8.684952,1.018672E-4,491528.9,491529.0
0.0083,14.97608,-1.034754E7,1038.827,1038.827,0.001525536,1.0,0.8813875,2.235921E-7,0.02637212,9.834883E-6,0.00212878,1.14023E-6,0.01099815,2.398283E-4,4.253068E-4,0.01777435,1.119625E-5,3.27194E-4,9.229445E-4,4.592592E-5,3.263896E-4,1.450579E-6,0.02347886,2.701732E-4,0.001670148,2.136854E-4,1.007591E-5,0.002403841,7.782829E-5,5.742098E-4,2.450941E-6,8.235738E-5,1.952105E-5,2.275323E-5,7.03034E-4,1.159607E-4,9.569307E-5,1.793007E-5,0.001166485,4.242317E-5,8.546303E-6,2.10703E-5,5.685161E-5,9.687174E-4,0.007769677,0.001647101,0.006852109,1.305135E-5,4.062021E-6,1.101962E-5,1.933272E-4,9.271417E-6,6.827222E-6,3.329979E-5,0.00282813,0.007628974,8.683285,1.018645E-4,491434.6,491434.6
0.0084,14.97647,-1.019333E7,1038.657,1038.657,0.001525536,1.0,0.8811358,2.216831E-7,0.02649729,9.75648E-6,0.002137165,1.132159E-6,0.0110482,2.417969E-4,4.275291E-4,0.01783251,1.118266E-5,3.29311E-4,9.238262E-4,4.598954E-5,3.278035E-4,1.440612E-6,0.02355708,2.689632E-4,0.00167287,2.145742E-4,1.003566E-5,0.002411879,7.844722E-5,5.775078E-4,2.478347E-6,8.313017E-5,1.969467E-5,2.279342E-5,7.038275E-4,1.161973E-4,9.577979E-5,1.806856E-5,0.001168761,4.255055E-5,8.617497E-6,2.128793E-5,5.689778E-5,9.683148E-4,0.007728591,0.001647993,0.006848225,1.298841E-5,4.090269E-6,1.112135E-5,1.939514E-4,9.326854E-6,6.826497E-6,3.337025E-5,0.002809136,0.007595454,8.681639,1.018618E-4,491341.4,491341.4
0.0085,14.97687,-1.00429E7,1038.49,1038.49,0.001525536,1.0,0.8808869,2.198143E-7,0.02662124,9.679643E-6,0.002145463,1.124251E-6,0.01109775,2.437519E-4,4.297359E-4,0.0178899,1.116927E-5,3.314053E-4,9.246754E-4,4.605184E-5,3.292013E-4,1.430825E-6,0.0236342,2.677704E-4,0.00167553,2.154517E-4,9.996034E-6,0.002419812,7.906146E-5,5.807773E-4,2.505685E-6,8.389919E-5,1.986721E-5,2.283284E-5,7.045975E-4,1.164286E-4,9.586349E-5,1.820589E-5,0.001170989,4.267606E-5,8.688247E-6,2.150442E-5,5.694191E-5,9.678901E-4,0.007688032,0.00164883,0.006844388,1.292646E-5,4.118234E-6,1.122248E-5,1.945665E-4,9.381723E-6,6.825577E-6,3.343929E-5,0.002790441,0.007562355,8.680014,1.018591E-4,491249.5,491249.5
0.0086,14.97726,-9895949.0,1038.325,1038.325,0.001525536,1.0,0.8806406,2.179815E-7,0.02674409,9.6042E-6,0.002153684,1.116487E-6,0.01114686,2.456947E-4,4.319291E-4,0.0179466,1.115603E-5,3.334796E-4,9.254963E-4,4.611298E-5,3.305849E-4,1.421201E-6,0.02371035,2.665927E-4,0.001678137,2.163192E-4,9.956952E-6,0.002427653,7.967153E-5,5.840217E-4,2.532961E-6,8.466482E-5,2.003878E-5,2.287159E-5,7.053467E-4,1.166552E-4,9.594455E-5,1.83422E-5,0.001173174,4.279991E-5,8.758599E-6,2.17199E-5,5.698425E-5,9.674462E-4,0.00764794,0.001649619,0.006840591,1.286539E-5,4.145947E-6,1.132309E-5,1.951733E-4,9.436087E-6,6.824487E-6,3.350708E-5,0.002772009,0.007529628,8.678409,1.018565E-4,491158.6,491158.6
0.0087,14.97766,-9752422.0,1038.163,1038.163,0.001525536,1.0,0.8803969,2.161848E-7,0.02686584,9.530164E-6,0.002161826,1.108868E-6,0.01119552,2.47625E-4,4.341083E-4,0.01800261,1.114297E-5,3.355333E-4,9.262884E-4,4.617295E-5,3.319541E-4,1.411739E-6,0.02378551,2.654304E-4,0.00168069,2.171765E-4,9.918424E-6,0.0024354,8.027732E-5,5.872403E-4,2.560174E-6,8.542699E-5,2.020936E-5,2.290965E-5,7.06075E-4,1.168771E-4,9.602294E-5,1.847745E-5,0.001175316,4.292207E-5,8.828542E-6,2.193433E-5,5.70248E-5,9.669833E-4,0.007608321,0.001650359,0.006836837,1.280521E-5,4.173402E-6,1.142315E-5,1.957719E-4,9.489937E-6,6.823228E-6,3.357361E-5,0.002753845,0.00749728,8.676823,1.018538E-4,491068.9,491068.9
0.0088,14.97805,-9612225.0,1038.003,1038.003,0.001525536,1.0,0.8801557,2.144233E-7,0.02698649,9.457501E-6,0.00216989,1.101392E-6,0.01124374,2.49543E-4,4.362738E-4,0.01805793,1.113006E-5,3.375667E-4,9.270524E-4,4.623176E-5,3.333091E-4,1.402438E-6,0.0238597,2.642833E-4,0.001683189,2.180237E-4,9.880445E-6,0.002443053,8.087887E-5,5.904334E-4,2.587325E-6,8.618573E-5,2.037895E-5,2.294705E-5,7.067828E-4,1.170943E-4,9.609871E-5,1.861165E-5,0.001177414,4.304255E-5,8.89808E-6,2.214772E-5,5.706358E-5,9.665016E-4,0.00756917,0.001651051,0.006833125,1.274591E-5,4.200603E-6,1.152268E-5,1.963622E-4,9.543277E-6,6.821803E-6,3.36389E-5,0.002735944,0.007465305,8.675256,1.018511E-4,490980.2,490980.2
0.0089,14.97845,-9475250.0,1037.845,1037.845,0.001525536,1.0,0.879917,2.126961E-7,0.02710606,9.38617E-6,0.002177878,1.094053E-6,0.01129152,2.514487E-4,4.384257E-4,0.01811259,1.111731E-5,3.3958E-4,9.27789E-4,4.628946E-5,3.3465E-4,1.393291E-6,0.02393293,2.631511E-4,0.001685636,2.188611E-4,9.843E-6,0.002450616,8.147624E-5,5.936016E-4,2.614413E-6,8.694107E-5,2.054755E-5,2.298378E-5,7.074706E-4,1.17307E-4,9.617195E-5,1.874482E-5,0.001179471,4.316139E-5,8.967217E-6,2.236008E-5,5.710064E-5,9.660021E-4,0.007530478,0.001651697,0.006829453,1.268747E-5,4.227552E-6,1.162167E-5,1.969446E-4,9.596116E-6,6.820219E-6,3.370298E-5,0.0027183,0.007433695,8.673708,1.018484E-4,490892.6,490892.6
0.009,14.97884,-9341388.0,1037.69,1037.69,0.001525536,1.0,0.8796807,2.11002E-7,0.02722458,9.316136E-6,0.002185792,1.086848E-6,0.01133888,2.533424E-4,4.405643E-4,0.01816658,1.110472E-5,3.415737E-4,9.28499E-4,4.634607E-5,3.359772E-4,1.384296E-6,0.02400522,2.620335E-4,0.001688033,2.196888E-4,9.806075E-6,0.00245809,8.20695E-5,5.967451E-4,2.641439E-6,8.769307E-5,2.071519E-5,2.301988E-5,7.08139E-4,1.175153E-4,9.624272E-5,1.887698E-5,0.001181487,4.327861E-5,9.035958E-6,2.25714E-5,5.713603E-5,9.654852E-4,0.007492236,0.001652298,0.00682582,1.262987E-5,4.254255E-6,1.172014E-5,1.975192E-4,9.648463E-6,6.818479E-6,3.376587E-5,0.002700907,0.007402443,8.672178,1.018457E-4,490806.0,490806.0
0.0091,14.97924,-9210537.0,1037.536,1037.536,0.001525536,1.0,0.8794469,2.0934E-7,0.02734207,9.247358E-6,0.002193632,1.079774E-6,0.01138582,2.552242E-4,4.426898E-4,0.01821994,1.109228E-5,3.43548E-4,9.291832E-4,4.640161E-5,3.372909E-4,1.375447E-6,0.02407661,2.609301E-4,0.00169038,2.20507E-4,9.769658E-6,0.002465477,8.265872E-5,5.998645E-4,2.668405E-6,8.844176E-5,2.088188E-5,2.305535E-5,7.087885E-4,1.177193E-4,9.63111E-5,1.900814E-5,0.001183463,4.339425E-5,9.104309E-6,2.278172E-5,5.71698E-5,9.649518E-4,0.007454432,0.001652856,0.006822227,1.257309E-5,4.280716E-6,1.18181E-5,1.980861E-4,9.700327E-6,6.816592E-6,3.382761E-5,0.002683759,0.007371541,8.670667,1.01843E-4,490720.5,490720.5
0.0092,14.97964,-9082622.0,1037.385,1037.385,0.001525536,1.0,0.8792153,2.077093E-7,0.02745854,9.1798E-6,0.002201401,1.072825E-6,0.01143235,2.570943E-4,4.448025E-4,0.01827267,1.108E-5,3.455033E-4,9.298422E-4,4.645613E-5,3.385914E-4,1.366741E-6,0.02414709,2.598407E-4,0.001692679,2.21316E-4,9.733736E-6,0.002472778,8.324396E-5,6.029602E-4,2.695309E-6,8.91872E-5,2.104762E-5,2.309022E-5,7.094197E-4,1.179191E-4,9.637715E-5,1.91383E-5,0.0011854,4.350833E-5,9.172273E-6,2.299103E-5,5.720198E-5,9.644024E-4,0.007417059,0.001653371,0.006818672,1.25171E-5,4.306938E-6,1.191555E-5,1.986455E-4,9.751717E-6,6.81456E-6,3.388822E-5,0.002666851,0.007340983,8.669173,1.018403E-4,490635.9,490635.9
0.0093,14.98004,-8957580.0,1037.236,1037.236,0.001525536,1.0,0.8789862,2.061098E-7,0.02757398,9.113467E-6,0.002209098,1.066004E-6,0.01147847,2.589525E-4,4.469021E-4,0.01832476,1.106786E-5,3.474392E-4,9.304758E-4,4.650959E-5,3.398785E-4,1.358179E-6,0.02421667,2.587654E-4,0.001694929,2.221155E-4,9.698318E-6,0.002479993,8.382512E-5,6.060318E-4,2.722152E-6,8.992931E-5,2.121239E-5,2.312447E-5,7.100323E-4,1.181146E-4,9.644085E-5,1.926747E-5,0.001187298,4.362083E-5,9.239843E-6,2.31993E-5,5.723258E-5,9.638369E-4,0.007380123,0.001653843,0.006815155,1.246193E-5,4.332917E-6,1.201247E-5,1.991973E-4,9.802623E-6,6.812384E-6,3.39477E-5,0.002650186,0.007310772,8.667696,1.018376E-4,490552.4,490552.4
0.0094,14.98043,-8835199.0,1037.089,1037.089,0.001525536,1.0,0.8787592,2.045387E-7,0.02768849,9.048246E-6,0.002216729,1.059297E-6,0.01152421,2.607998E-4,4.4899E-4,0.01837628,1.105586E-5,3.493576E-4,9.31087E-4,4.656214E-5,3.411535E-4,1.349747E-6,0.02428543,2.577028E-4,0.001697136,2.229065E-4,9.663346E-6,0.002487131,8.44026E-5,6.090815E-4,2.748938E-6,9.066841E-5,2.137629E-5,2.315818E-5,7.106284E-4,1.183065E-4,9.650248E-5,1.939571E-5,0.00118916,4.373189E-5,9.307054E-6,2.340663E-5,5.726176E-5,9.632575E-4,0.00734358,0.001654277,0.006811673,1.240747E-5,4.358677E-6,1.210893E-5,1.997423E-4,9.853093E-6,6.810082E-6,3.400616E-5,0.002633738,0.007280874,8.666236,1.018349E-4,490469.7,490469.7
0.0095,14.98083,-8715456.0,1036.944,1036.944,0.001525536,1.0,0.8785345,2.029961E-7,0.02780204,8.984145E-6,0.002224293,1.052706E-6,0.01156956,2.62636E-4,4.510657E-4,0.01842721,1.1044E-5,3.51258E-4,9.316752E-4,4.661373E-5,3.424161E-4,1.341446E-6,0.02435336,2.566531E-4,0.001699299,2.236888E-4,9.628832E-6,0.002494188,8.497629E-5,6.121089E-4,2.775664E-6,9.140439E-5,2.153927E-5,2.319132E-5,7.112077E-4,1.184945E-4,9.656199E-5,1.952303E-5,0.001190987,4.38415E-5,9.373895E-6,2.361299E-5,5.72895E-5,9.62664E-4,0.007307439,0.001654673,0.006808227,1.235376E-5,4.384211E-6,1.22049E-5,2.002803E-4,9.903116E-6,6.807652E-6,3.406357E-5,0.002617512,0.007251296,8.664792,1.018322E-4,490388.0,490388.0
0.0096,14.98123,-8598273.0,1036.8,1036.8,0.001525536,1.0,0.8783118,2.014813E-7,0.02791467,8.921136E-6,0.002231792,1.046228E-6,0.01161454,2.644612E-4,4.531295E-4,0.01847757,1.103228E-5,3.531407E-4,9.322411E-4,4.66644E-5,3.436665E-4,1.333274E-6,0.02442047,2.556162E-4,0.001701419,2.244626E-4,9.594766E-6,0.002501169,8.554625E-5,6.151142E-4,2.802333E-6,9.21373E-5,2.170136E-5,2.322392E-5,7.117707E-4,1.186787E-4,9.661944E-5,1.964941E-5,0.001192778,4.394966E-5,9.440371E-6,2.381838E-5,5.731585E-5,9.620569E-4,0.007271693,0.001655032,0.006804816,1.230076E-5,4.409523E-6,1.230038E-5,2.008116E-4,9.952698E-6,6.805097E-6,3.411998E-5,0.002601502,0.007222032,8.663365,1.018295E-4,490307.2,490307.2
0.0097,14.98163,-8483577.0,1036.659,1036.659,0.001525536,1.0,0.8780913,1.999935E-7,0.02802636,8.859192E-6,0.002239227,1.03986E-6,0.01165915,2.662755E-4,4.551816E-4,0.01852736,1.102069E-5,3.55006E-4,9.327851E-4,4.671417E-5,3.44905E-4,1.325227E-6,0.02448678,2.545918E-4,0.001703496,2.25228E-4,9.56114E-6,0.002508072,8.611253E-5,6.180979E-4,2.828944E-6,9.286717E-5,2.186256E-5,2.325598E-5,7.123177E-4,1.188594E-4,9.667488E-5,1.977488E-5,0.001194535,4.40564E-5,9.506485E-6,2.402281E-5,5.734082E-5,9.614367E-4,0.007236335,0.001655354,0.006801439,1.224848E-5,4.434616E-6,1.23954E-5,2.013361E-4,1.000185E-5,6.802423E-6,3.417539E-5,0.002585706,0.007193076,8.661953,1.018267E-4,490227.3,490227.3
