Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_H_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_IC3H7_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_IC4H9_Soln#2 (),Mole_fraction_TC4H9_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_MCPTD_Soln#2 (),Mole_fraction_NC5H12_Soln#2 (),Mole_fraction_NEOC5H12_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M2_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_B2M2_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_IC8H16_Soln#2 (),Mole_fraction_DIMEPTD_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Mole_fraction_IC12H26_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
7.2E-4,14.97858,-6.189182E7,1041.243,1041.243,0.001598181,1.0,0.9378794,5.382876E-7,0.002580279,2.112398E-5,2.73762E-4,3.179773E-6,0.001135428,3.023355E-6,3.70234E-5,2.864876E-7,0.002225542,8.680928E-6,5.442308E-6,1.693267E-4,7.879819E-6,3.68862E-5,3.647874E-7,3.374996E-6,0.002952925,2.034789E-4,2.79219E-4,2.322814E-5,1.761272E-5,2.958727E-4,7.227765E-7,4.366089E-5,8.930793E-7,1.567417E-7,2.338761E-7,2.64058E-6,1.41373E-4,6.322032E-6,1.627043E-5,2.355196E-7,1.85441E-4,1.444019E-5,2.190462E-7,1.136665E-7,1.098495E-5,2.475286E-4,0.0176955,3.303843E-4,0.00778494,1.997282E-5,1.681996E-5,4.285335E-7,1.499237E-6,4.634179E-6,0.009230723,0.01607901,9.116417,1.066974E-4,515947.9,515947.9
7.3E-4,14.97841,-6.155982E7,1041.147,1041.147,0.001598181,1.0,0.9377921,5.362611E-7,0.002611635,2.105644E-5,2.770168E-4,3.169414E-6,0.00114909,3.091946E-6,3.746849E-5,2.89162E-7,0.002251556,8.68277E-6,5.57202E-6,1.712638E-4,7.967094E-6,3.733688E-5,3.635109E-7,3.366566E-6,0.002988817,2.045105E-4,2.824534E-4,2.354128E-5,1.75723E-5,2.995327E-4,7.434462E-7,4.421649E-5,9.151042E-7,1.605875E-7,2.363606E-7,2.670345E-6,1.429801E-4,6.44524E-6,1.646625E-5,2.412229E-7,1.875889E-4,1.458537E-5,2.242103E-7,1.172289E-7,1.110815E-5,2.502479E-4,0.01767763,3.341093E-4,0.007783455,1.995868E-5,1.708263E-5,4.354892E-7,1.525506E-6,4.705113E-6,0.009216905,0.01606623,9.115681,1.066986E-4,515906.2,515906.3
7.4E-4,14.97823,-6.12316E7,1041.052,1041.052,0.001598181,1.0,0.9377053,5.342528E-7,0.002642869,2.098948E-5,2.802569E-4,3.159146E-6,0.001162694,3.161001E-6,3.791166E-5,2.918126E-7,0.002277448,8.684544E-6,5.702645E-6,1.731901E-4,8.053806E-6,3.778598E-5,3.622451E-7,3.358203E-6,0.003024566,2.055169E-4,2.856701E-4,2.385318E-5,1.753235E-5,3.031756E-4,7.643147E-7,4.47705E-5,9.373078E-7,1.644647E-7,2.388265E-7,2.699935E-6,1.445779E-4,6.568573E-6,1.666072E-5,2.469708E-7,1.897259E-4,1.472919E-5,2.294047E-7,1.208421E-7,1.123067E-5,2.529498E-4,0.01765984,3.378127E-4,0.007781977,1.994368E-5,1.734428E-5,4.424513E-7,1.551636E-6,4.775724E-6,0.00920316,0.0160535,9.114948,1.066999E-4,515864.8,515864.8
7.5E-4,14.97806,-6.090719E7,1040.956,1040.956,0.001598181,1.0,0.9376188,5.32264E-7,0.002673982,2.09231E-5,2.834823E-4,3.148968E-6,0.001176241,3.230511E-6,3.835295E-5,2.944395E-7,0.002303219,8.68625E-6,5.834168E-6,1.751056E-4,8.139961E-6,3.823349E-5,3.609907E-7,3.349906E-6,0.003060171,2.064989E-4,2.888692E-4,2.416385E-5,1.749286E-5,3.068017E-4,7.853788E-7,4.532293E-5,9.596878E-7,1.683731E-7,2.412741E-7,2.729352E-6,1.461665E-4,6.692016E-6,1.685387E-5,2.527628E-7,1.918518E-4,1.487166E-5,2.346286E-7,1.245057E-7,1.135249E-5,2.556345E-4,0.01764212,3.414947E-4,0.007780507,1.992788E-5,1.760492E-5,4.494195E-7,1.577626E-6,4.846013E-6,0.009189487,0.01604083,9.114219,1.067011E-4,515823.5,515823.5
7.6E-4,14.97789,-6.05865E7,1040.862,1040.862,0.001598181,1.0,0.9375327,5.302943E-7,0.002704974,2.085728E-5,2.866934E-4,3.138876E-6,0.001189732,3.300472E-6,3.879236E-5,2.97043E-7,0.00232887,8.687891E-6,5.966575E-6,1.770106E-4,8.225564E-6,3.867944E-5,3.597473E-7,3.341673E-6,0.003095635,2.074568E-4,2.92051E-4,2.447332E-5,1.745382E-5,3.104112E-4,8.066355E-7,4.587379E-5,9.822418E-7,1.723122E-7,2.437037E-7,2.758599E-6,1.477462E-4,6.815553E-6,1.704572E-5,2.585983E-7,1.939669E-4,1.501281E-5,2.398814E-7,1.282193E-7,1.147364E-5,2.583022E-4,0.01762449,3.451555E-4,0.007779044,1.991132E-5,1.786453E-5,4.563935E-7,1.603474E-6,4.91598E-6,0.009175884,0.01602822,9.113494,1.067023E-4,515782.5,515782.5
7.7E-4,14.97772,-6.026934E7,1040.768,1040.768,0.001598181,1.0,0.9374469,5.283408E-7,0.002735847,2.079203E-5,2.898901E-4,3.128872E-6,0.001203167,3.370876E-6,3.922993E-5,2.996237E-7,0.002354403,8.689467E-6,6.099852E-6,1.78905E-4,8.310623E-6,3.912384E-5,3.585139E-7,3.333504E-6,0.003130957,2.083914E-4,2.952156E-4,2.478158E-5,1.741524E-5,3.140041E-4,8.280819E-7,4.64231E-5,1.004968E-6,1.762817E-7,2.461153E-7,2.787676E-6,1.493168E-4,6.939171E-6,1.723627E-5,2.644767E-7,1.960713E-4,1.515266E-5,2.451624E-7,1.319826E-7,1.159411E-5,2.60953E-4,0.01760694,3.487953E-4,0.007777588,1.989406E-5,1.812313E-5,4.63373E-7,1.629178E-6,4.985623E-6,0.009162351,0.01601566,9.112771,1.067035E-4,515741.6,515741.6
7.8E-4,14.97756,-5.995573E7,1040.674,1040.674,0.001598181,1.0,0.9373616,5.264054E-7,0.002766602,2.072732E-5,2.930727E-4,3.118951E-6,0.001216546,3.441717E-6,3.966568E-5,3.021818E-7,0.002379818,8.690979E-6,6.233982E-6,1.807891E-4,8.395143E-6,3.956669E-5,3.572911E-7,3.325399E-6,0.00316614,2.09303E-4,2.983631E-4,2.508867E-5,1.737708E-5,3.175806E-4,8.49715E-7,4.697087E-5,1.027863E-6,1.802811E-7,2.485093E-7,2.816586E-6,1.508786E-4,7.062854E-6,1.742555E-5,2.703974E-7,1.98165E-4,1.529123E-5,2.50471E-7,1.357952E-7,1.171392E-5,2.635872E-4,0.01758946,3.524144E-4,0.00777614,1.987615E-5,1.83807E-5,4.703577E-7,1.654739E-6,5.054945E-6,0.009148888,0.01600316,9.112053,1.067047E-4,515700.9,515700.9
7.9E-4,14.97739,-5.964563E7,1040.581,1040.581,0.001598181,1.0,0.9372766,5.244882E-7,0.00279724,2.066314E-5,2.962413E-4,3.109114E-6,0.001229871,3.512988E-6,4.009962E-5,3.047174E-7,0.002405116,8.692429E-6,6.368953E-6,1.826629E-4,8.479131E-6,4.000802E-5,3.560789E-7,3.317354E-6,0.003201183,2.101924E-4,3.014938E-4,2.539457E-5,1.733936E-5,3.211408E-4,8.715319E-7,4.751711E-5,1.050926E-6,1.843101E-7,2.508859E-7,2.845331E-6,1.524316E-4,7.18659E-6,1.761356E-5,2.763597E-7,2.002482E-4,1.542853E-5,2.558066E-7,1.396568E-7,1.183307E-5,2.662048E-4,0.01757206,3.560128E-4,0.007774698,1.985764E-5,1.863725E-5,4.773473E-7,1.680154E-6,5.123945E-6,0.009135494,0.01599071,9.111337,1.067059E-4,515660.4,515660.4
8.0E-4,14.97723,-5.933892E7,1040.488,1040.488,0.001598181,1.0,0.9371919,5.225877E-7,0.002827761,2.05995E-5,2.993959E-4,3.099358E-6,0.001243142,3.584685E-6,4.053178E-5,3.072309E-7,0.002430299,8.693818E-6,6.50475E-6,1.845264E-4,8.562593E-6,4.044784E-5,3.548767E-7,3.309371E-6,0.003236089,2.110599E-4,3.046077E-4,2.569932E-5,1.730205E-5,3.24685E-4,8.935297E-7,4.806184E-5,1.074154E-6,1.883683E-7,2.532453E-7,2.873912E-6,1.539759E-4,7.310365E-6,1.780034E-5,2.823632E-7,2.023209E-4,1.556459E-5,2.611685E-7,1.435669E-7,1.195157E-5,2.688062E-4,0.01755474,3.59591E-4,0.007773263,1.983858E-5,1.889278E-5,4.843415E-7,1.705424E-6,5.192623E-6,0.009122167,0.01597832,9.110625,1.06707E-4,515620.1,515620.1
8.1E-4,14.97707,-5.903556E7,1040.396,1040.396,0.001598181,1.0,0.9371076,5.207042E-7,0.002858168,2.053637E-5,3.025369E-4,3.089683E-6,0.001256358,3.656801E-6,4.096217E-5,3.097226E-7,0.002455368,8.695148E-6,6.641361E-6,1.863799E-4,8.645534E-6,4.088615E-5,3.536844E-7,3.301447E-6,0.003270858,2.119061E-4,3.077051E-4,2.600292E-5,1.726516E-5,3.282132E-4,9.157057E-7,4.860506E-5,1.097544E-6,1.924554E-7,2.555876E-7,2.902331E-6,1.555117E-4,7.434167E-6,1.798589E-5,2.884072E-7,2.043833E-4,1.569943E-5,2.665562E-7,1.475254E-7,1.206942E-5,2.713914E-4,0.01753749,3.631489E-4,0.007771834,1.981899E-5,1.914729E-5,4.913401E-7,1.730547E-6,5.26098E-6,0.009108909,0.01596598,9.109916,1.067082E-4,515580.0,515580.0
8.2E-4,14.97691,-5.873547E7,1040.304,1040.304,0.001598181,1.0,0.9370237,5.188372E-7,0.002888461,2.047376E-5,3.056642E-4,3.080088E-6,0.001269522,3.729329E-6,4.139082E-5,3.121926E-7,0.002480323,8.696419E-6,6.77877E-6,1.882233E-4,8.727961E-6,4.132298E-5,3.525021E-7,3.293583E-6,0.00330549,2.127315E-4,3.107862E-4,2.630538E-5,1.722866E-5,3.317256E-4,9.380573E-7,4.914678E-5,1.121096E-6,1.965709E-7,2.579132E-7,2.93059E-6,1.570389E-4,7.557982E-6,1.817022E-5,2.944913E-7,2.064355E-4,1.583306E-5,2.719689E-7,1.515317E-7,1.218663E-5,2.739606E-4,0.01752031,3.66687E-4,0.007770413,1.979893E-5,1.940077E-5,4.983427E-7,1.755524E-6,5.329018E-6,0.009095717,0.0159537,9.109211,1.067093E-4,515540.1,515540.1
8.3E-4,14.97675,-5.843861E7,1040.213,1040.213,0.001598181,1.0,0.9369401,5.169865E-7,0.002918641,2.041165E-5,3.08778E-4,3.07057E-6,0.001282632,3.802265E-6,4.181774E-5,3.146413E-7,0.002505166,8.697632E-6,6.916966E-6,1.900567E-4,8.809878E-6,4.175833E-5,3.513294E-7,3.285777E-6,0.003339988,2.135365E-4,3.13851E-4,2.660672E-5,1.719256E-5,3.352223E-4,9.605818E-7,4.968703E-5,1.144807E-6,2.007145E-7,2.602221E-7,2.958691E-6,1.585577E-4,7.681802E-6,1.835336E-5,3.006147E-7,2.084775E-4,1.59655E-5,2.774063E-7,1.555856E-7,1.230321E-5,2.76514E-4,0.01750321,3.702052E-4,0.007768998,1.977842E-5,1.965324E-5,5.053491E-7,1.780354E-6,5.396737E-6,0.009082591,0.01594147,9.108508,1.067105E-4,515500.3,515500.3
8.4E-4,14.97659,-5.814491E7,1040.122,1040.122,0.001598181,1.0,0.9368569,5.151519E-7,0.002948709,2.035004E-5,3.118784E-4,3.061129E-6,0.00129569,3.875602E-6,4.224295E-5,3.170689E-7,0.002529898,8.698789E-6,7.055936E-6,1.918804E-4,8.891292E-6,4.219221E-5,3.501662E-7,3.278029E-6,0.003374351,2.143215E-4,3.168997E-4,2.690694E-5,1.715685E-5,3.387035E-4,9.832765E-7,5.02258E-5,1.168674E-6,2.048859E-7,2.625146E-7,2.986634E-6,1.600681E-4,7.805612E-6,1.853531E-5,3.067772E-7,2.105094E-4,1.609677E-5,2.828677E-7,1.596866E-7,1.241916E-5,2.790517E-4,0.01748619,3.737039E-4,0.007767589,1.975749E-5,1.990469E-5,5.12359E-7,1.805036E-6,5.464138E-6,0.00906953,0.01592929,9.107809,1.067116E-4,515460.8,515460.8
8.5E-4,14.97643,-5.785431E7,1040.031,1040.031,0.001598181,1.0,0.936774,5.133331E-7,0.002978666,2.028892E-5,3.149656E-4,3.051763E-6,0.001308696,3.949336E-6,4.266647E-5,3.194758E-7,0.00255452,8.69989E-6,7.195666E-6,1.936942E-4,8.972208E-6,4.262463E-5,3.490125E-7,3.270337E-6,0.003408581,2.150872E-4,3.199324E-4,2.720606E-5,1.712152E-5,3.421692E-4,1.006139E-6,5.076312E-5,1.192696E-6,2.090848E-7,2.647908E-7,3.014423E-6,1.615703E-4,7.929403E-6,1.87161E-5,3.129779E-7,2.125313E-4,1.622689E-5,2.883525E-7,1.638344E-7,1.253449E-5,2.815739E-4,0.01746924,3.771832E-4,0.007766187,1.973619E-5,2.015513E-5,5.193721E-7,1.829572E-6,5.531222E-6,0.009056535,0.01591716,9.107113,1.067127E-4,515421.4,515421.4
8.6E-4,14.97627,-5.756677E7,1039.941,1039.941,0.001598181,1.0,0.9366915,5.115298E-7,0.003008513,2.022828E-5,3.180397E-4,3.042472E-6,0.001321651,4.023459E-6,4.308832E-5,3.218621E-7,0.002579033,8.700938E-6,7.336145E-6,1.954985E-4,9.052632E-6,4.305562E-5,3.47868E-7,3.2627E-6,0.003442679,2.158338E-4,3.229494E-4,2.750409E-5,1.708656E-5,3.456198E-4,1.029166E-6,5.129899E-5,1.21687E-6,2.133107E-7,2.67051E-7,3.042058E-6,1.630643E-4,8.053164E-6,1.889573E-5,3.192166E-7,2.145434E-4,1.635587E-5,2.938603E-7,1.680287E-7,1.264921E-5,2.840808E-4,0.01745235,3.806432E-4,0.007764792,1.971453E-5,2.040455E-5,5.263882E-7,1.85396E-6,5.597991E-6,0.009043604,0.01590509,9.10642,1.067138E-4,515382.2,515382.2
8.7E-4,14.97612,-5.728222E7,1039.852,1039.852,0.001598181,1.0,0.9366093,5.097418E-7,0.003038251,2.016811E-5,3.211008E-4,3.033254E-6,0.001334555,4.097968E-6,4.350852E-5,3.24228E-7,0.002603437,8.701932E-6,7.477359E-6,1.972931E-4,9.132568E-6,4.348517E-5,3.467327E-7,3.255119E-6,0.003476645,2.165619E-4,3.259508E-4,2.780103E-5,1.705196E-5,3.490551E-4,1.052356E-6,5.183342E-5,1.241196E-6,2.175633E-7,2.692954E-7,3.069541E-6,1.645502E-4,8.176883E-6,1.907422E-5,3.254925E-7,2.165457E-4,1.648373E-5,2.993904E-7,1.722691E-7,1.276331E-5,2.865724E-4,0.01743555,3.840843E-4,0.007763402,1.969255E-5,2.065297E-5,5.33407E-7,1.878201E-6,5.664445E-6,0.009030736,0.01589307,9.105731,1.067149E-4,515343.1,515343.1
8.8E-4,14.97596,-5.70006E7,1039.763,1039.763,0.001598181,1.0,0.9365274,5.079689E-7,0.00306788,2.010841E-5,3.24149E-4,3.024107E-6,0.001347408,4.172856E-6,4.392708E-5,3.26574E-7,0.002627734,8.702874E-6,7.619297E-6,1.990782E-4,9.212023E-6,4.391331E-5,3.456064E-7,3.247592E-6,0.003510481,2.172718E-4,3.289366E-4,2.809691E-5,1.701773E-5,3.524755E-4,1.075706E-6,5.236642E-5,1.26567E-6,2.218424E-7,2.715241E-7,3.096874E-6,1.660281E-4,8.300551E-6,1.925158E-5,3.318053E-7,2.185383E-4,1.661049E-5,3.049423E-7,1.765552E-7,1.287682E-5,2.890491E-4,0.01741881,3.875065E-4,0.007762019,1.967028E-5,2.090038E-5,5.404282E-7,1.902295E-6,5.730586E-6,0.009017932,0.0158811,9.105044,1.06716E-4,515304.3,515304.3
8.9E-4,14.97581,-5.672189E7,1039.674,1039.674,0.001598181,1.0,0.9364459,5.062108E-7,0.003097403,2.004917E-5,3.271844E-4,3.015032E-6,0.00136021,4.248118E-6,4.434403E-5,3.289E-7,0.002651925,8.703764E-6,7.761946E-6,2.008539E-4,9.291E-6,4.434003E-5,3.44489E-7,3.240119E-6,0.003544187,2.17964E-4,3.319071E-4,2.839173E-5,1.698384E-5,3.55881E-4,1.099215E-6,5.289801E-5,1.290291E-6,2.261475E-7,2.737373E-7,3.124058E-6,1.674981E-4,8.42416E-6,1.942782E-5,3.381544E-7,2.205213E-4,1.673615E-5,3.105156E-7,1.808867E-7,1.298972E-5,2.915109E-4,0.01740214,3.909101E-4,0.007760642,1.964773E-5,2.114679E-5,5.474515E-7,1.926242E-6,5.796416E-6,0.00900519,0.01586917,9.104361,1.067171E-4,515265.6,515265.6
9.0E-4,14.97566,-5.644601E7,1039.586,1039.586,0.001598181,1.0,0.9363647,5.044673E-7,0.003126818,1.999038E-5,3.302072E-4,3.006027E-6,0.001372964,4.323749E-6,4.475937E-5,3.312065E-7,0.002676011,8.704605E-6,7.905296E-6,2.026203E-4,9.369506E-6,4.476536E-5,3.433803E-7,3.232698E-6,0.003577764,2.186388E-4,3.348624E-4,2.868549E-5,1.695029E-5,3.592717E-4,1.122878E-6,5.342819E-5,1.315057E-6,2.304784E-7,2.759351E-7,3.151094E-6,1.689601E-4,8.547697E-6,1.960297E-5,3.445393E-7,2.224948E-4,1.686075E-5,3.161098E-7,1.852633E-7,1.310203E-5,2.939579E-4,0.01738554,3.942952E-4,0.007759272,1.962494E-5,2.13922E-5,5.544767E-7,1.950042E-6,5.861935E-6,0.00899251,0.0158573,9.10368,1.067182E-4,515227.1,515227.1
9.1E-4,14.97551,-5.617292E7,1039.498,1039.498,0.001598181,1.0,0.9362838,5.027381E-7,0.003156129,1.993204E-5,3.332174E-4,2.99709E-6,0.001385667,4.399744E-6,4.517312E-5,3.334937E-7,0.002699992,8.705396E-6,8.049333E-6,2.043774E-4,9.447545E-6,4.51893E-5,3.422803E-7,3.225329E-6,0.003611213,2.192968E-4,3.378026E-4,2.897822E-5,1.691708E-5,3.626478E-4,1.146694E-6,5.395697E-5,1.339966E-6,2.348348E-7,2.781178E-7,3.177985E-6,1.704144E-4,8.671155E-6,1.977702E-5,3.509595E-7,2.244588E-4,1.69843E-5,3.217242E-7,1.896844E-7,1.321376E-5,2.963903E-4,0.01736901,3.976619E-4,0.007757907,1.960192E-5,2.163661E-5,5.615036E-7,1.973696E-6,5.927146E-6,0.008979892,0.01584548,9.103003,1.067193E-4,515188.7,515188.7
9.2E-4,14.97536,-5.590258E7,1039.411,1039.411,0.001598181,1.0,0.9362032,5.010232E-7,0.003185334,1.987414E-5,3.362153E-4,2.988221E-6,0.001398322,4.476097E-6,4.558531E-5,3.357617E-7,0.00272387,8.706139E-6,8.194049E-6,2.061254E-4,9.525121E-6,4.561186E-5,3.411888E-7,3.218012E-6,0.003644536,2.199381E-4,3.407279E-4,2.926992E-5,1.68842E-5,3.660094E-4,1.170661E-6,5.448437E-5,1.365017E-6,2.392163E-7,2.802855E-7,3.204731E-6,1.71861E-4,8.794527E-6,1.995E-5,3.574145E-7,2.264135E-4,1.71068E-5,3.273586E-7,1.941499E-7,1.33249E-5,2.988083E-4,0.01735255,4.010105E-4,0.007756548,1.957869E-5,2.188004E-5,5.685319E-7,1.997204E-6,5.99205E-6,0.008967334,0.01583371,9.102328,1.067203E-4,515150.5,515150.6
9.3E-4,14.97521,-5.563494E7,1039.324,1039.324,0.001598181,1.0,0.936123,4.993222E-7,0.003214436,1.981667E-5,3.392008E-4,2.97942E-6,0.001410929,4.552805E-6,4.599594E-5,3.380108E-7,0.002747645,8.706834E-6,8.33943E-6,2.078642E-4,9.602241E-6,4.603306E-5,3.401057E-7,3.210746E-6,0.003677732,2.205632E-4,3.436384E-4,2.95606E-5,1.685165E-5,3.693567E-4,1.194777E-6,5.501039E-5,1.390207E-6,2.436226E-7,2.824384E-7,3.231334E-6,1.732999E-4,8.917802E-6,2.012191E-5,3.63904E-7,2.283589E-4,1.722828E-5,3.330124E-7,1.986593E-7,1.343547E-5,3.012119E-4,0.01733616,4.043412E-4,0.007755195,1.955528E-5,2.212247E-5,5.755613E-7,2.020566E-6,6.056648E-6,0.008954837,0.01582198,9.101656,1.067214E-4,515112.5,515112.5
9.4E-4,14.97507,-5.536995E7,1039.237,1039.237,0.001598181,1.0,0.9360431,4.97635E-7,0.003243435,1.975963E-5,3.42174E-4,2.970684E-6,0.001423487,4.629861E-6,4.640503E-5,3.402412E-7,0.002771318,8.707483E-6,8.485465E-6,2.095941E-4,9.678908E-6,4.64529E-5,3.390308E-7,3.203529E-6,0.003710802,2.211725E-4,3.465341E-4,2.985026E-5,1.681941E-5,3.726896E-4,1.219039E-6,5.553504E-5,1.415535E-6,2.480534E-7,2.845767E-7,3.257796E-6,1.747312E-4,9.040973E-6,2.029278E-5,3.704273E-7,2.302951E-4,1.734874E-5,3.386852E-7,2.032123E-7,1.354546E-5,3.036014E-4,0.01731983,4.07654E-4,0.007753848,1.953169E-5,2.236393E-5,5.825916E-7,2.043784E-6,6.120943E-6,0.008942399,0.01581031,9.100988,1.067224E-4,515074.7,515074.7
9.5E-4,14.97492,-5.510757E7,1039.151,1039.151,0.001598181,1.0,0.9359635,4.959614E-7,0.003272332,1.970302E-5,3.451352E-4,2.962013E-6,0.001435998,4.707261E-6,4.68126E-5,3.424532E-7,0.002794891,8.708087E-6,8.632146E-6,2.11315E-4,9.755126E-6,4.687139E-5,3.379642E-7,3.196362E-6,0.003743748,2.217662E-4,3.494154E-4,3.013893E-5,1.678749E-5,3.760084E-4,1.243445E-6,5.605834E-5,1.440999E-6,2.525085E-7,2.867004E-7,3.284117E-6,1.76155E-4,9.164032E-6,2.04626E-5,3.769841E-7,2.322222E-4,1.746821E-5,3.443765E-7,2.078086E-7,1.365489E-5,3.059768E-4,0.01730357,4.109492E-4,0.007752507,1.950795E-5,2.260441E-5,5.896225E-7,2.066857E-6,6.184936E-6,0.008930021,0.01579868,9.100322,1.067235E-4,515037.0,515037.0
9.6E-4,14.97478,-5.484776E7,1039.066,1039.066,0.001598181,1.0,0.9358842,4.943011E-7,0.003301127,1.964681E-5,3.480844E-4,2.953407E-6,0.001448461,4.785E-6,4.721866E-5,3.446468E-7,0.002818363,8.708645E-6,8.77946E-6,2.13027E-4,9.830902E-6,4.728855E-5,3.369056E-7,3.189243E-6,0.003776571,2.223449E-4,3.522822E-4,3.04266E-5,1.675587E-5,3.793132E-4,1.267993E-6,5.658029E-5,1.466597E-6,2.569874E-7,2.888099E-7,3.310299E-6,1.775714E-4,9.286972E-6,2.063139E-5,3.835738E-7,2.341403E-4,1.75867E-5,3.500858E-7,2.124477E-7,1.376376E-5,3.083383E-4,0.01728738,4.142268E-4,0.007751171,1.948406E-5,2.284392E-5,5.966539E-7,2.089787E-6,6.248628E-6,0.008917701,0.0157871,9.099659,1.067245E-4,514999.5,514999.5
9.7E-4,14.97463,-5.459047E7,1038.98,1038.98,0.001598181,1.0,0.9358053,4.92654E-7,0.003329822,1.959102E-5,3.510217E-4,2.944863E-6,0.001460878,4.863074E-6,4.762323E-5,3.468224E-7,0.002841736,8.70916E-6,8.927396E-6,2.147303E-4,9.906239E-6,4.770438E-5,3.35855E-7,3.182173E-6,0.003809271,2.229088E-4,3.551347E-4,3.071329E-5,1.672456E-5,3.826041E-4,1.29268E-6,5.71009E-5,1.492328E-6,2.614901E-7,2.909051E-7,3.336344E-6,1.789804E-4,9.409784E-6,2.079916E-5,3.901961E-7,2.360494E-4,1.770421E-5,3.558128E-7,2.171293E-7,1.387208E-5,3.106861E-4,0.01727125,4.174872E-4,0.007749841,1.946006E-5,2.308246E-5,6.036855E-7,2.112574E-6,6.312022E-6,0.008905439,0.01577557,9.098999,1.067255E-4,514962.1,514962.1
9.8E-4,14.97449,-5.433567E7,1038.895,1038.895,0.001598181,1.0,0.9357266,4.910199E-7,0.003358417,1.953564E-5,3.539472E-4,2.936382E-6,0.001473248,4.941478E-6,4.802632E-5,3.489802E-7,0.002865012,8.709632E-6,9.075946E-6,2.164248E-4,9.981141E-6,4.81189E-5,3.348122E-7,3.17515E-6,0.003841848,2.234581E-4,3.579731E-4,3.0999E-5,1.669353E-5,3.858812E-4,1.317506E-6,5.762018E-5,1.518189E-6,2.66016E-7,2.929863E-7,3.362253E-6,1.803822E-4,9.532462E-6,2.096593E-5,3.968505E-7,2.379496E-4,1.782077E-5,3.61557E-7,2.218531E-7,1.397984E-5,3.130202E-4,0.01725519,4.207304E-4,0.007748517,1.943594E-5,2.332003E-5,6.10717E-7,2.135218E-6,6.375118E-6,0.008893235,0.01576408,9.098342,1.067265E-4,514924.9,514924.9
9.9E-4,14.97435,-5.408332E7,1038.811,1038.811,0.001598181,1.0,0.9356483,4.893986E-7,0.003386913,1.948065E-5,3.56861E-4,2.927963E-6,0.001485572,5.020207E-6,4.842795E-5,3.511203E-7,0.002888189,8.710061E-6,9.225098E-6,2.181108E-4,1.005561E-5,4.853211E-5,3.337772E-7,3.168174E-6,0.003874304,2.239934E-4,3.607974E-4,3.128375E-5,1.66628E-5,3.891446E-4,1.342467E-6,5.813813E-5,1.54418E-6,2.705651E-7,2.950537E-7,3.388027E-6,1.817766E-4,9.655E-6,2.11317E-5,4.035365E-7,2.398411E-4,1.793639E-5,3.67318E-7,2.266188E-7,1.408706E-5,3.153408E-4,0.01723919,4.239565E-4,0.007747198,1.941173E-5,2.355665E-5,6.177482E-7,2.15772E-6,6.43792E-6,0.008881088,0.01575264,9.097687,1.067275E-4,514887.9,514887.9
