Time_Soln#15 (sec),Volume_Soln#15 (cm3),Volumetric_heat_production_rate_Soln#15 (erg/cm3-sec),Surface_temperature_Soln#15 (K),Temperature_Soln#15 (K),Mass_Soln#15 (g),Pressure_Soln#15 (atm),Mole_fraction_H2_Soln#15 (),Mole_fraction_H_Soln#15 (),Mole_fraction_CH4_Soln#15 (),Mole_fraction_CH3_Soln#15 (),Mole_fraction_C2H6_Soln#15 (),Mole_fraction_C2H5_Soln#15 (),Mole_fraction_C2H4_Soln#15 (),Mole_fraction_C2H3_Soln#15 (),Mole_fraction_C2H2_Soln#15 (),Mole_fraction_C3H8_Soln#15 (),Mole_fraction_NC3H7_Soln#15 (),Mole_fraction_C3H6_Soln#15 (),Mole_fraction_C3H5-A_Soln#15 (),Mole_fraction_C3H4-P_Soln#15 (),Mole_fraction_C3H4-A_Soln#15 (),Mole_fraction_C3H3_Soln#15 (),Mole_fraction_PC4H9_Soln#15 (),Mole_fraction_IC4H10_Soln#15 (),Mole_fraction_IC4H9_Soln#15 (),Mole_fraction_TC4H9_Soln#15 (),Mole_fraction_IC4H8_Soln#15 (),Mole_fraction_IC4H7_Soln#15 (),Mole_fraction_C4H8-1_Soln#15 (),Mole_fraction_C4H8-2_Soln#15 (),Mole_fraction_C4H71-3_Soln#15 (),Mole_fraction_C4H6_Soln#15 (),Mole_fraction_C4H4_Soln#15 (),Mole_fraction_C4H2_Soln#15 (),Mole_fraction_C6H6_Soln#15 (),Mole_fraction_FULVENE_Soln#15 (),Mole_fraction_C5H6_Soln#15 (),Mole_fraction_C5H5_Soln#15 (),Mole_fraction_MCPTD_Soln#15 (),Mole_fraction_C10H8_Soln#15 (),Mole_fraction_NEOC5H12_Soln#15 (),Mole_fraction_NC5H10_Soln#15 (),Mole_fraction_B1M2_Soln#15 (),Mole_fraction_LC5H8_Soln#15 (),Mole_fraction_NC7H14_Soln#15 (),Mole_fraction_IC8H16_Soln#15 (),Mole_fraction_DIMEPTD_Soln#15 (),Mole_fraction_C7H8_Soln#15 (),Mole_fraction_C7H7_Soln#15 (),Mole_fraction_C6H5C2H_Soln#15 (),Mole_fraction_C6H5C2H3_Soln#15 (),Mole_fraction_C6H5C2H5_Soln#15 (),Mole_fraction_C12H8_Soln#15 (),Mole_fraction_C14H10_Soln#15 (),Mole_fraction_NC10H20_Soln#15 (),Mole_fraction_IC12H26_Soln#15 (),Molecular_weight_Soln#15 (g/mole),Mass_density_Soln#15 (g/cm3),Unburned_hydrocarbons_Soln#15 (ppm),Volatile_organic_compounds_Soln#15 (ppm)
0.0037,15.52554,-2.686867E7,1461.35,1461.35,9.871118E-4,1.0,0.756013,1.178358E-5,0.1258493,4.153162E-5,3.104555E-4,8.945543E-7,0.05026315,2.431718E-6,0.05026867,8.472355E-7,2.00255E-9,1.887908E-4,2.186468E-6,7.401054E-4,2.866828E-4,2.892061E-5,3.196374E-11,4.97746E-10,3.760677E-12,4.7656E-12,8.253155E-7,1.227881E-7,6.951675E-7,4.500802E-7,1.508206E-7,5.606168E-4,9.043391E-4,7.045866E-4,0.009776491,2.477256E-5,5.285843E-4,3.49281E-5,3.432685E-7,7.549449E-4,9.680763E-14,6.353043E-9,8.104991E-10,7.522783E-8,8.893022E-13,1.863829E-19,1.339225E-14,0.001502665,3.841743E-5,4.1809E-4,1.140868E-4,1.608555E-6,1.287574E-4,8.731294E-5,-8.898053E-11,-1.503126E-303,7.624159,6.357985E-5,431493.0,431493.0
0.0038,15.52219,-2.602126E7,1460.703,1460.703,9.871118E-4,1.0,0.7560497,1.170671E-5,0.1259261,4.124064E-5,3.101131E-4,8.882706E-7,0.04994698,2.411117E-6,0.05048274,8.450126E-7,1.982448E-9,1.865172E-4,2.154697E-6,7.31564E-4,2.827621E-4,2.846335E-5,3.164357E-11,4.922527E-10,3.675932E-12,4.658163E-12,7.947754E-7,1.207713E-7,6.886347E-7,4.473139E-7,1.498363E-7,5.566585E-4,9.032792E-4,7.078444E-4,0.009814721,2.445641E-5,5.20176E-4,3.420832E-5,3.375267E-7,7.569773E-4,9.512676E-14,6.300919E-9,7.948734E-10,7.438089E-8,1.157746E-12,1.795125E-19,1.32903E-14,0.001469546,3.739229E-5,4.233741E-4,1.13126E-4,1.574514E-6,1.30706E-4,8.953412E-5,-6.740883E-11,-1.502785E-303,7.622428,6.35936E-5,431395.0,431395.0
0.0039,15.51894,-2.520487E7,1460.075,1460.075,9.871118E-4,1.0,0.7560873,1.16328E-5,0.1260006,4.096236E-5,3.098198E-4,8.821612E-7,0.04963781,2.39131E-6,0.05068949,8.429586E-7,1.963157E-9,1.844209E-4,2.125289E-6,7.238462E-4,2.792005E-4,2.80395E-5,3.133389E-11,4.875572E-10,3.601802E-12,4.564836E-12,7.694822E-7,1.189754E-7,6.82604E-7,4.44712E-7,1.488785E-7,5.528072E-4,9.023961E-4,7.109513E-4,0.009851749,2.417154E-5,5.120544E-4,3.351829E-5,3.320056E-7,7.590166E-4,9.370736E-14,6.252886E-9,7.815966E-10,7.359202E-8,1.4727E-12,1.738298E-19,1.319912E-14,0.001437529,3.64102E-5,4.285364E-4,1.122038E-4,1.541711E-6,1.32618E-4,9.173469E-5,-6.844818E-11,-1.502453E-303,7.620746,6.360689E-5,431299.8,431299.8
0.003978545,15.51647,-2.458453E7,1459.596,1459.596,9.871118E-4,1.0,0.7561175,1.157672E-5,0.1260575,4.075212E-5,3.096168E-4,8.77478E-7,0.04939969,2.376278E-6,0.05084702,8.414441E-7,1.94852E-9,1.828834E-4,2.10366E-6,7.18298E-4,2.766273E-4,2.77277E-5,3.109206E-11,4.843335E-10,3.54979E-12,4.49977E-12,7.526244E-7,1.176988E-7,6.78175E-7,4.427684E-7,1.481435E-7,5.498524E-4,9.018142E-4,7.132922E-4,0.009880033,2.396696E-5,5.058664E-4,3.2996E-5,3.278144E-7,7.606243E-4,9.274427E-14,6.21797E-9,7.725421E-10,7.300802E-8,2.304156E-12,1.700374E-19,1.313372E-14,0.001413119,3.566732E-5,4.32509E-4,1.11505E-4,1.516765E-6,1.340952E-4,9.344889E-5,-6.499906E-11,-1.5022E-303,7.619458,6.361701E-5,431226.9,431226.9
0.004,15.51581,-2.441819E7,1459.468,1459.468,9.871118E-4,1.0,0.7561258,1.156171E-5,0.1260728,4.069594E-5,3.09565E-4,8.762161E-7,0.04933537,2.37225E-6,0.05088932,8.41044E-7,1.944599E-9,1.824789E-4,2.097964E-6,7.168565E-4,2.759567E-4,2.76456E-5,3.10266E-11,4.835168E-10,3.53644E-12,4.48313E-12,7.484281E-7,1.17369E-7,6.770086E-7,4.422517E-7,1.479452E-7,5.490557E-4,9.016715E-4,7.139168E-4,0.009887639,2.39138E-5,5.04205E-4,3.28563E-5,3.266915E-7,7.610645E-4,9.250203E-14,6.207879E-9,7.702581E-10,7.28536E-8,1.174301E-12,1.690918E-19,1.311672E-14,0.001406564,3.546869E-5,4.335817E-4,1.11318E-4,1.510075E-6,1.34495E-4,9.391492E-5,-6.075057E-11,-1.502131E-303,7.619112,6.361973E-5,431207.3,431207.3
0.0041,15.51279,-2.36599E7,1458.879,1458.879,9.871118E-4,1.0,0.7561651,1.149329E-5,0.1261429,4.044066E-5,3.0934E-4,8.704266E-7,0.04903941,2.353895E-6,0.05108262,8.392443E-7,1.926731E-9,1.806714E-4,2.072483E-6,7.10511E-4,2.729946E-4,2.727859E-5,3.072723E-11,4.800171E-10,3.478364E-12,4.411047E-12,7.308142E-7,1.15926E-7,6.717957E-7,4.399141E-7,1.470347E-7,5.453974E-4,9.010888E-4,7.167504E-4,0.00992245,2.367962E-5,4.966136E-4,3.222074E-5,3.215716E-7,7.631221E-4,9.147284E-14,6.165795E-9,7.605267E-10,7.216064E-8,7.075881E-13,1.651121E-19,1.304159E-14,0.001376599,3.456543E-5,4.385146E-4,1.104663E-4,1.479539E-6,1.363386E-4,9.607513E-5,-4.764435E-11,-1.501818E-303,7.617523,6.363213E-5,431117.4,431117.4
0.0042,15.50987,-2.292873E7,1458.308,1458.308,9.871118E-4,1.0,0.756205,1.142741E-5,0.1262111,4.019586E-5,3.091376E-4,8.647848E-7,0.04874969,2.336206E-6,0.05126971,8.375397E-7,1.909505E-9,1.789821E-4,2.048645E-6,7.047377E-4,2.702831E-4,2.693582E-5,3.043639E-11,4.769667E-10,3.426398E-12,4.347004E-12,7.160128E-7,1.146248E-7,6.669203E-7,4.376836E-7,1.461455E-7,5.418266E-4,9.006333E-4,7.194602E-4,0.009956236,2.346599E-5,4.89268E-4,3.161014E-5,3.166348E-7,7.651903E-4,9.058957E-14,6.126368E-9,7.521378E-10,7.150808E-8,7.44111E-13,1.61748E-19,1.29725E-14,0.001347593,3.369834E-5,4.433394E-4,1.096468E-4,1.450045E-6,1.381502E-4,9.821559E-5,-3.984607E-11,-1.501513E-303,7.615978,6.364411E-5,431029.9,431029.9
0.0043,15.50705,-2.222353E7,1457.756,1457.756,9.871118E-4,1.0,0.7562455,1.136397E-5,0.1262776,3.996097E-5,3.089519E-4,8.592837E-7,0.04846599,2.319148E-6,0.05145088,8.359132E-7,1.892877E-9,1.773973E-4,2.026278E-6,6.994746E-4,2.677956E-4,2.661502E-5,3.01525E-11,4.742915E-10,3.379596E-12,4.289731E-12,7.035264E-7,1.134473E-7,6.623431E-7,4.355469E-7,1.452762E-7,5.383382E-4,9.002921E-4,7.220534E-4,0.009989044,2.327038E-5,4.821569E-4,3.10232E-5,3.118712E-7,7.672696E-4,8.982797E-14,6.089182E-9,7.448781E-10,7.089129E-8,8.649961E-13,1.588887E-19,1.29084E-14,0.001319503,3.286551E-5,4.480596E-4,1.088576E-4,1.421541E-6,1.399311E-4,1.003366E-4,-3.107667E-11,-1.501217E-303,7.614474,6.365568E-5,430944.8,430944.8
0.0044,15.50433,-2.15431E7,1457.22,1457.22,9.871118E-4,1.0,0.7562864,1.130284E-5,0.1263424,3.97354E-5,3.087778E-4,8.539163E-7,0.04818807,2.302686E-6,0.05162645,8.343502E-7,1.876809E-9,1.759046E-4,2.005227E-6,6.946641E-4,2.655072E-4,2.631403E-5,2.987693E-11,4.719287E-10,3.337157E-12,4.238151E-12,6.929399E-7,1.123776E-7,6.580296E-7,4.334921E-7,1.444256E-7,5.349272E-4,9.000527E-4,7.245375E-4,0.01002092,2.309048E-5,4.752685E-4,3.045856E-5,3.072707E-7,7.693605E-4,8.916747E-14,6.054119E-9,7.385652E-10,7.030613E-8,1.509141E-12,1.564432E-19,1.284842E-14,0.001292288,3.206501E-5,4.526794E-4,1.080969E-4,1.393974E-6,1.416826E-4,1.024384E-4,-2.699862E-11,-1.500928E-303,7.613011,6.366685E-5,430862.0,430862.0
0.004460346,15.50273,-2.114408E7,1456.904,1456.904,9.871118E-4,1.0,0.7563114,1.126703E-5,0.1263807,3.960359E-5,3.086766E-4,8.507402E-7,0.04802308,2.293028E-6,0.05172978,8.33433E-7,1.867387E-9,1.750442E-4,1.993107E-6,6.919605E-4,2.642141E-4,2.614126E-5,2.971537E-11,4.706335E-10,3.313395E-12,4.209428E-12,6.873364E-7,1.117789E-7,6.555443E-7,4.322879E-7,1.439209E-7,5.329045E-4,8.999532E-4,7.259863E-4,0.01003973,2.298875E-5,4.712153E-4,3.012815E-5,3.0457E-7,7.70628E-4,8.881111E-14,6.035839E-9,7.351542E-10,6.996654E-8,4.155676E-12,1.551386E-19,1.281394E-14,0.001276274,3.159692E-5,4.5542E-4,1.07651E-4,1.377774E-6,1.427258E-4,1.036976E-4,-4.135259E-11,-1.500758E-303,7.612146,6.36734E-5,430813.1,430813.1
0.0045,15.50171,-2.08864E7,1456.7,1456.7,9.871118E-4,1.0,0.7563278,1.124394E-5,0.1264056,3.95187E-5,3.086113E-4,8.486771E-7,0.04791576,2.286793E-6,0.05179663,8.328395E-7,1.861256E-9,1.744944E-4,1.985366E-6,6.902607E-4,2.633983E-4,2.603118E-5,2.960155E-11,4.698304E-10,3.298473E-12,4.191451E-12,6.839421E-7,1.114033E-7,6.539511E-7,4.315102E-7,1.435927E-7,5.315898E-4,8.999052E-4,7.269182E-4,0.01005191,2.29245E-5,4.685938E-4,2.991517E-5,3.028256E-7,7.714633E-4,8.859256E-14,6.0201E-9,7.330612E-10,6.974651E-8,4.259809E-13,1.543442E-19,1.279189E-14,0.001265916,3.129534E-5,4.572017E-4,1.073632E-4,1.367304E-6,1.434057E-4,1.045212E-4,-3.873851E-11,-1.500648E-303,7.611586,6.367763E-5,430781.3,430781.3
0.0046,15.49917,-2.025239E7,1456.197,1456.197,9.871118E-4,1.0,0.7563696,1.118714E-5,0.1264674,3.931038E-5,3.08449E-4,8.435602E-7,0.04764886,2.271438E-6,0.05196169,8.313705E-7,1.846204E-9,1.731577E-4,1.96658E-6,6.862202E-4,2.6145E-4,2.576479E-5,2.933551E-11,4.679535E-10,3.263003E-12,4.148908E-12,6.762617E-7,1.105127E-7,6.50081E-7,4.295923E-7,1.427763E-7,5.283218E-4,8.998395E-4,7.292018E-4,0.01008205,2.277073E-5,4.621228E-4,2.939187E-5,2.985274E-7,7.735779E-4,8.808938E-14,5.988013E-9,7.282419E-10,6.921142E-8,2.742076E-13,1.52533E-19,1.273812E-14,0.00124035,3.055482E-5,4.616298E-4,1.066548E-4,1.341486E-6,1.451016E-4,1.065855E-4,-3.724529E-11,-1.500374E-303,7.610197,6.368803E-5,430702.8,430702.8
0.0047,15.49673,-1.964003E7,1455.708,1455.708,9.871119E-4,1.0,0.7564117,1.113238E-5,0.1265279,3.911003E-5,3.08288E-4,8.385603E-7,0.04738717,2.256595E-6,0.05212185,8.299346E-7,1.831612E-9,1.718868E-4,1.948767E-6,6.825043E-4,2.596456E-4,2.55134E-5,2.907294E-11,4.662637E-10,3.230307E-12,4.109934E-12,6.696804E-7,1.09696E-7,6.463991E-7,4.277312E-7,1.419756E-7,5.251197E-4,8.998467E-4,7.313939E-4,0.01011138,2.262771E-5,4.558461E-4,2.888762E-5,2.943686E-7,7.757042E-4,8.764673E-14,5.956932E-9,7.24006E-10,6.870158E-8,1.095872E-13,1.509632E-19,1.268668E-14,0.001215556,2.984197E-5,4.659672E-4,1.059704E-4,1.31648E-6,1.467713E-4,1.086314E-4,-2.801015E-11,-1.500107E-303,7.608844,6.369806E-5,430626.2,430626.2
0.004784241,15.49474,-1.914026E7,1455.309,1455.309,9.871119E-4,1.0,0.7564474,1.108774E-5,0.1265778,3.894713E-5,3.081517E-4,8.344356E-7,0.04717061,2.244469E-6,0.05225315,8.287455E-7,1.819695E-9,1.708623E-4,1.934453E-6,6.796003E-4,2.582263E-4,2.531231E-5,2.887612E-11,4.649642E-10,3.204643E-12,4.079508E-12,6.648564E-7,1.090591E-7,6.434324E-7,4.262028E-7,1.413127E-7,5.224706E-4,8.999033E-4,7.331736E-4,0.01013549,2.251463E-5,4.507026E-4,2.847686E-5,2.909679E-7,7.775044E-4,8.731391E-14,5.933396E-9,7.208273E-10,6.828874E-8,3.18889E-12,1.497997E-19,1.264487E-14,0.001195244,2.926185E-5,4.695529E-4,1.054113E-4,1.296015E-6,1.481584E-4,1.103409E-4,-4.213844E-11,-1.499888E-303,7.607731,6.370624E-5,430563.2,430563.2
0.0048,15.49438,-1.904835E7,1455.235,1455.235,9.871119E-4,1.0,0.7564541,1.107955E-5,0.126587,3.891725E-5,3.08126E-4,8.336726E-7,0.04713051,2.242239E-6,0.05227734,8.285249E-7,1.817467E-9,1.706751E-4,1.931843E-6,6.790792E-4,2.579707E-4,2.527575E-5,2.88202E-11,4.647328E-10,3.200023E-12,4.074047E-12,6.640217E-7,1.08945E-7,6.428889E-7,4.259208E-7,1.411899E-7,5.2198E-4,8.999189E-4,7.334997E-4,0.01013994,2.24942E-5,4.497551E-4,2.840144E-5,2.903422E-7,7.778422E-4,8.725546E-14,5.927519E-9,7.202698E-10,6.821292E-8,1.671775E-12,1.49597E-19,1.263719E-14,0.001191503,2.91554E-5,4.702166E-4,1.053084E-4,1.292249E-6,1.484158E-4,1.106593E-4,-4.327147E-11,-1.499847E-303,7.607525,6.370774E-5,430551.6,430551.6
0.0049,15.49211,-1.847647E7,1454.776,1454.776,9.871119E-4,1.0,0.7564967,1.102857E-5,0.126645,3.873167E-5,3.079611E-4,8.288922E-7,0.04687871,2.228348E-6,0.05242833,8.271352E-7,1.803728E-9,1.695171E-4,1.915725E-6,6.759164E-4,2.564129E-4,2.505071E-5,2.856645E-11,4.63336E-10,3.171851E-12,4.040848E-12,6.591432E-7,1.082525E-7,6.395257E-7,4.241557E-7,1.404182E-7,5.189E-4,9.000489E-4,7.355236E-4,0.01016775,2.236913E-5,4.438423E-4,2.793247E-5,2.86442E-7,7.799915E-4,8.690795E-14,5.898308E-9,7.169643E-10,6.77427E-8,3.167891E-13,1.484038E-19,1.258917E-14,0.001168163,2.849385E-5,4.743808E-4,1.046679E-4,1.26876E-6,1.50036E-4,1.126694E-4,-4.001293E-11,-1.499593E-303,7.606239,6.371708E-5,430478.8,430478.8
0.005,15.48992,-1.792348E7,1454.33,1454.33,9.871119E-4,1.0,0.7565395,1.097937E-5,0.1267019,3.855293E-5,3.077916E-4,8.242147E-7,0.0466316,2.214897E-6,0.05257504,8.257602E-7,1.790386E-9,1.684075E-4,1.900345E-6,6.729879E-4,2.549602E-4,2.483719E-5,2.832019E-11,4.620531E-10,3.145523E-12,4.009985E-12,6.5492E-7,1.076118E-7,6.363001E-7,4.224308E-7,1.396599E-7,5.158764E-4,9.002298E-4,7.374707E-4,0.01019485,2.225149E-5,4.38099E-4,2.747978E-5,2.826613E-7,7.821519E-4,8.659754E-14,5.870308E-9,7.140273E-10,6.729035E-8,4.051913E-14,1.473569E-19,1.254238E-14,0.001145504,2.785599E-5,4.784629E-4,1.040474E-4,1.245976E-6,1.516328E-4,1.146621E-4,-2.923252E-11,-1.499346E-303,7.604984,6.372608E-5,430407.7,430407.8
0.0051,15.48781,-1.738856E7,1453.898,1453.898,9.871119E-4,1.0,0.7565824,1.093188E-5,0.1267576,3.838076E-5,3.076162E-4,8.196367E-7,0.04638904,2.201869E-6,0.05271762,8.243958E-7,1.777419E-9,1.673421E-4,1.885648E-6,6.702721E-4,2.536032E-4,2.463437E-5,2.807945E-11,4.608682E-10,3.120837E-12,3.981187E-12,6.512577E-7,1.070179E-7,6.332001E-7,4.207426E-7,1.389145E-7,5.129071E-4,9.00456E-4,7.393445E-4,0.01022127,2.214052E-5,4.325189E-4,2.704267E-5,2.789953E-7,7.84323E-4,8.631916E-14,5.843158E-9,7.114116E-10,6.685408E-8,2.386953E-13,1.464359E-19,1.24966E-14,0.001123503,2.724083E-5,4.82465E-4,1.034459E-4,1.223872E-6,1.53207E-4,1.166376E-4,-2.365116E-11,-1.499105E-303,7.60376,6.373476E-5,430338.5,430338.5
0.0052,15.48578,-1.687093E7,1453.479,1453.479,9.871119E-4,1.0,0.7566255,1.088603E-5,0.1268124,3.821481E-5,3.074341E-4,8.151536E-7,0.04615086,2.189244E-6,0.05285624,8.230384E-7,1.764806E-9,1.66317E-4,1.871576E-6,6.677472E-4,2.523325E-4,2.444135E-5,2.784252E-11,4.597662E-10,3.097601E-12,3.954203E-12,6.480711E-7,1.064658E-7,6.302124E-7,4.190873E-7,1.381811E-7,5.099893E-4,9.007218E-4,7.411493E-4,0.01024703,2.203546E-5,4.270946E-4,2.66203E-5,2.75438E-7,7.865044E-4,8.606808E-14,5.816625E-9,7.09073E-10,6.643215E-8,2.169793E-13,1.456224E-19,1.245157E-14,0.001102133,2.664718E-5,4.863899E-4,1.028625E-4,1.202417E-6,1.547594E-4,1.185962E-4,-1.852478E-11,-1.498869E-303,7.602565,6.374313E-5,430270.8,430270.8
0.0053,15.48382,-1.636983E7,1453.072,1453.072,9.871119E-4,1.0,0.7566688,1.084174E-5,0.1268661,3.805485E-5,3.072442E-4,8.107624E-7,0.04591693,2.177003E-6,0.05299106,8.21685E-7,1.752533E-9,1.65329E-4,1.858084E-6,6.653958E-4,2.511405E-4,2.425745E-5,2.761024E-11,4.587357E-10,3.075664E-12,3.928836E-12,6.452935E-7,1.059513E-7,6.273283E-7,4.174618E-7,1.374594E-7,5.07121E-4,9.010226E-4,7.428884E-4,0.01027216,2.193569E-5,4.218202E-4,2.621205E-5,2.71985E-7,7.886957E-4,8.584063E-14,5.790763E-9,7.069766E-10,6.602327E-8,5.894365E-13,1.449017E-19,1.240714E-14,0.00108137,2.60741E-5,4.902396E-4,1.02296E-4,1.181585E-6,1.562907E-4,1.205383E-4,-2.000776E-11,-1.498639E-303,7.601398,6.375118E-5,430204.8,430204.8
0.005354916,15.48278,-1.610144E7,1452.854,1452.854,9.871119E-4,1.0,0.7566925,1.081807E-5,0.1268953,3.796945E-5,3.071364E-4,8.083888E-7,0.04579023,2.170439E-6,0.05306353,8.209426E-7,1.745933E-9,1.648012E-4,1.850907E-6,6.641723E-4,2.505168E-4,2.41601E-5,2.748688E-11,4.581967E-10,3.064122E-12,3.915529E-12,6.439206E-7,1.056836E-7,6.257877E-7,4.16581E-7,1.370679E-7,5.055662E-4,9.012009E-4,7.438167E-4,0.0102857,2.188295E-5,4.189852E-4,2.599361E-5,2.701314E-7,7.899031E-4,8.572457E-14,5.77792E-9,7.059168E-10,6.580352E-8,2.810025E-12,1.445408E-19,1.238295E-14,0.001070219,2.57678E-5,4.923225E-4,1.019919E-4,1.170401E-6,1.571229E-4,1.215979E-4,-4.047587E-11,-1.498515E-303,7.600769,6.375548E-5,430169.2,430169.2
0.0054,15.48193,-1.588461E7,1452.677,1452.677,9.871119E-4,1.0,0.7567121,1.079898E-5,0.126919,3.790062E-5,3.07046E-4,8.064599E-7,0.04568714,2.165132E-6,0.05312219,8.20333E-7,1.740583E-9,1.643753E-4,1.84513E-6,6.632022E-4,2.500204E-4,2.408203E-5,2.738232E-11,4.577665E-10,3.054897E-12,3.904914E-12,6.428679E-7,1.054711E-7,6.245385E-7,4.158638E-7,1.367489E-7,5.043004E-4,9.013538E-4,7.445649E-4,0.01029669,2.184068E-5,4.166902E-4,2.581729E-5,2.686321E-7,7.908965E-4,8.563361E-14,5.765356E-9,7.050919E-10,6.562551E-8,2.562907E-13,1.442614E-19,1.236315E-14,0.001061196,2.552073E-5,4.940159E-4,1.017458E-4,1.161354E-6,1.578014E-4,1.22464E-4,-3.558631E-11,-1.498414E-303,7.600259,6.375894E-5,430140.3,430140.3
0.0055,15.48012,-1.541458E7,1452.295,1452.295,9.871119E-4,1.0,0.7567555,1.075766E-5,0.126971,3.775188E-5,3.068388E-4,8.022425E-7,0.04546135,2.153614E-6,0.05324979,8.189798E-7,1.728943E-9,1.63453E-4,1.832673E-6,6.611511E-4,2.489656E-4,2.391447E-5,2.715794E-11,4.568491E-10,3.035178E-12,3.88228E-12,6.40744E-7,1.050216E-7,6.218335E-7,4.142903E-7,1.360491E-7,5.015253E-4,9.017113E-4,7.46182E-4,0.01032063,2.174991E-5,4.116985E-4,2.543539E-5,2.653747E-7,7.931063E-4,8.54441E-14,5.74043E-9,7.033912E-10,6.523964E-8,1.872029E-13,1.436902E-19,1.23194E-14,0.001041587,2.498614E-5,4.977213E-4,1.012109E-4,1.141699E-6,1.592924E-4,1.243735E-4,-2.694986E-11,-1.498195E-303,7.599146,6.376641E-5,430077.3,430077.3
0.0056,15.47838,-1.495906E7,1451.923,1451.923,9.871119E-4,1.0,0.7567989,1.071774E-5,0.1270221,3.760835E-5,3.066224E-4,7.981069E-7,0.0452394,2.142432E-6,0.053374,8.176239E-7,1.717596E-9,1.625597E-4,1.820679E-6,6.592288E-4,2.479702E-4,2.375417E-5,2.693779E-11,4.559762E-10,3.016402E-12,3.860798E-12,6.388792E-7,1.045999E-7,6.192083E-7,4.127393E-7,1.353594E-7,4.987937E-4,9.020912E-4,7.477432E-4,0.01034401,2.166294E-5,4.068389E-4,2.506567E-5,2.622079E-7,7.953246E-4,8.526967E-14,5.715939E-9,7.018506E-10,6.486478E-8,1.681329E-13,1.431786E-19,1.227585E-14,0.00102252,2.446935E-5,5.01358E-4,1.006905E-4,1.122594E-6,1.607644E-4,1.262674E-4,-2.004184E-11,-1.49798E-303,7.598058,6.37736E-5,430015.7,430015.7
0.0057,15.4767,-1.451738E7,1451.562,1451.562,9.871119E-4,1.0,0.7568425,1.067916E-5,0.1270725,3.746985E-5,3.063966E-4,7.940503E-7,0.04502118,2.131572E-6,0.05349494,8.162638E-7,1.706532E-9,1.616934E-4,1.809115E-6,6.574237E-4,2.47029E-4,2.360066E-5,2.672206E-11,4.551414E-10,2.998484E-12,3.840357E-12,6.372386E-7,1.042034E-7,6.166563E-7,4.112091E-7,1.346794E-7,4.961038E-4,9.0249E-4,7.492511E-4,0.01036685,2.157937E-5,4.021062E-4,2.470761E-5,2.591283E-7,7.97551E-4,8.510835E-14,5.691968E-9,7.004505E-10,6.449978E-8,5.655278E-13,1.427188E-19,1.22324E-14,0.001003974,2.396963E-5,5.049281E-4,1.001839E-4,1.104018E-6,1.622178E-4,1.281457E-4,-1.720457E-11,-1.497771E-303,7.596995,6.378052E-5,429955.6,429955.6
0.0058,15.47508,-1.408909E7,1451.212,1451.212,9.871119E-4,1.0,0.756886,1.064187E-5,0.1271221,3.73362E-5,3.061609E-4,7.900705E-7,0.0448066,2.121023E-6,0.0536127,8.148982E-7,1.695739E-9,1.608523E-4,1.797958E-6,6.557268E-4,2.461381E-4,2.345355E-5,2.650952E-11,4.543395E-10,2.981356E-12,3.820869E-12,6.35795E-7,1.038301E-7,6.141715E-7,4.096981E-7,1.34009E-7,4.934546E-4,9.02905E-4,7.507077E-4,0.01038917,2.149892E-5,3.974967E-4,2.436079E-5,2.561329E-7,7.99785E-4,8.49585E-14,5.668126E-9,6.991753E-10,6.414387E-8,3.413531E-13,1.423045E-19,1.218896E-14,9.859359E-4,2.348636E-5,5.084327E-4,9.969037E-5,1.085955E-6,1.636532E-4,1.300088E-4,-1.320064E-11,-1.497566E-303,7.595955,6.378717E-5,429896.7,429896.7
0.0059,15.47353,-1.367352E7,1450.873,1450.873,9.871119E-4,1.0,0.7569296,1.060583E-5,0.1271709,3.720717E-5,3.059154E-4,7.861641E-7,0.04459553,2.110769E-6,0.05372742,8.135261E-7,1.685203E-9,1.600346E-4,1.787178E-6,6.541273E-4,2.452928E-4,2.331236E-5,2.630037E-11,4.535653E-10,2.964941E-12,3.802236E-12,6.345203E-7,1.034777E-7,6.117488E-7,4.082046E-7,1.333475E-7,4.90844E-4,9.033331E-4,7.52116E-4,0.01041099,2.142124E-5,3.930044E-4,2.40246E-5,2.532173E-7,8.02026E-4,8.481846E-14,5.644649E-9,6.980081E-10,6.379639E-8,3.36634E-13,1.419292E-19,1.214546E-14,9.683827E-4,2.301867E-5,5.118743E-4,9.920927E-5,1.068382E-6,1.650713E-4,1.318569E-4,-1.05866E-11,-1.497366E-303,7.594939,6.379356E-5,429839.2,429839.2
0.006,15.47204,-1.327021E7,1450.543,1450.543,9.871119E-4,1.0,0.7569732,1.057099E-5,0.1272191,3.708259E-5,3.056599E-4,7.823291E-7,0.04438787,2.100801E-6,0.05383919,8.121466E-7,1.674919E-9,1.592389E-4,1.776754E-6,6.526178E-4,2.444898E-4,2.317677E-5,2.609639E-11,4.528151E-10,2.949188E-12,3.78439E-12,6.333943E-7,1.031446E-7,6.093848E-7,4.067276E-7,1.326947E-7,4.882709E-4,9.037717E-4,7.534781E-4,0.01043232,2.134609E-5,3.886257E-4,2.369865E-5,2.503788E-7,8.042737E-4,8.468703E-14,5.621635E-9,6.969372E-10,6.345679E-8,7.468174E-13,1.415884E-19,1.210185E-14,9.513003E-4,2.256598E-5,5.152542E-4,9.874003E-5,1.051283E-6,1.664724E-4,1.336902E-4,-1.242192E-11,-1.49717E-303,7.593945,6.379971E-5,429782.9,429782.9
