Time_Soln#17 (sec),Volume_Soln#17 (cm3),Volumetric_heat_production_rate_Soln#17 (erg/cm3-sec),Surface_temperature_Soln#17 (K),Temperature_Soln#17 (K),Mass_Soln#17 (g),Pressure_Soln#17 (atm),Mole_fraction_H2_Soln#17 (),Mole_fraction_H_Soln#17 (),Mole_fraction_CH4_Soln#17 (),Mole_fraction_CH3_Soln#17 (),Mole_fraction_C2H6_Soln#17 (),Mole_fraction_C2H5_Soln#17 (),Mole_fraction_C2H4_Soln#17 (),Mole_fraction_C2H3_Soln#17 (),Mole_fraction_C2H2_Soln#17 (),Mole_fraction_C3H8_Soln#17 (),Mole_fraction_NC3H7_Soln#17 (),Mole_fraction_C3H6_Soln#17 (),Mole_fraction_C3H5-A_Soln#17 (),Mole_fraction_C3H4-P_Soln#17 (),Mole_fraction_C3H4-A_Soln#17 (),Mole_fraction_C3H3_Soln#17 (),Mole_fraction_PC4H9_Soln#17 (),Mole_fraction_IC4H10_Soln#17 (),Mole_fraction_IC4H9_Soln#17 (),Mole_fraction_TC4H9_Soln#17 (),Mole_fraction_IC4H8_Soln#17 (),Mole_fraction_IC4H7_Soln#17 (),Mole_fraction_C4H8-1_Soln#17 (),Mole_fraction_C4H8-2_Soln#17 (),Mole_fraction_C4H71-3_Soln#17 (),Mole_fraction_C4H6_Soln#17 (),Mole_fraction_C4H4_Soln#17 (),Mole_fraction_C4H2_Soln#17 (),Mole_fraction_C6H6_Soln#17 (),Mole_fraction_FULVENE_Soln#17 (),Mole_fraction_C5H6_Soln#17 (),Mole_fraction_C5H5_Soln#17 (),Mole_fraction_MCPTD_Soln#17 (),Mole_fraction_C10H8_Soln#17 (),Mole_fraction_NEOC5H12_Soln#17 (),Mole_fraction_NC5H10_Soln#17 (),Mole_fraction_B1M2_Soln#17 (),Mole_fraction_LC5H8_Soln#17 (),Mole_fraction_NC6H12_Soln#17 (),Mole_fraction_NC7H14_Soln#17 (),Mole_fraction_IC8H17_Soln#17 (),Mole_fraction_IC8H16_Soln#17 (),Mole_fraction_DIMEPTD_Soln#17 (),Mole_fraction_C7H8_Soln#17 (),Mole_fraction_C7H7_Soln#17 (),Mole_fraction_C6H5C2H_Soln#17 (),Mole_fraction_C6H5C2H3_Soln#17 (),Mole_fraction_C10H10_Soln#17 (),Mole_fraction_NC10H20_Soln#17 (),Mole_fraction_IC12H26_Soln#17 (),Molecular_weight_Soln#17 (g/mole),Mass_density_Soln#17 (g/cm3),Unburned_hydrocarbons_Soln#17 (ppm),Volatile_organic_compounds_Soln#17 (ppm)
8.054113E-8,14.39667,-2.274788E12,1609.629,1609.629,9.322723E-4,1.0,0.8828455,0.004784231,0.001440095,0.02102817,3.708154E-4,6.979736E-4,0.003317944,2.936763E-4,8.592114E-5,1.185876E-4,2.113172E-4,0.01825941,0.001089953,3.813188E-5,8.050231E-4,1.419695E-5,1.116665E-4,5.272366E-4,0.004073472,0.004415409,0.01411381,0.007322553,6.876984E-4,2.917488E-5,1.649973E-4,0.001408662,1.423221E-6,6.573826E-9,5.871479E-5,8.078367E-8,2.847136E-6,2.648882E-7,1.563431E-5,3.173754E-10,2.240758E-4,4.074058E-4,2.021124E-5,2.923246E-4,1.047479E-4,4.092394E-4,3.816949E-6,0.01465672,6.047156E-4,0.007085078,1.951825E-4,3.950736E-11,8.12382E-9,8.804738E-10,0.006023911,0.001372363,8.553122,6.475612E-5,484068.0,484068.0
8.432533E-8,14.39501,-2.103865E12,1607.717,1607.717,9.322723E-4,1.0,0.8819748,0.0047105,0.001544617,0.02147542,4.096765E-4,6.912417E-4,0.003457828,3.02943E-4,9.36622E-5,1.258087E-4,2.064099E-4,0.01873433,0.001093713,4.152653E-5,8.374227E-4,1.536972E-5,1.067588E-4,5.423738E-4,0.003883692,0.004219861,0.014286,0.007442296,7.055841E-4,3.084887E-5,1.638312E-4,0.001440355,1.596301E-6,7.174243E-9,6.200518E-5,8.988265E-8,3.114024E-6,2.918191E-7,1.661188E-5,3.73734E-10,2.358048E-4,4.144315E-4,2.207754E-5,3.041358E-4,1.058539E-4,4.19637E-4,3.624904E-6,0.01446811,6.274586E-4,0.007065998,2.025657E-4,4.85192E-11,9.395428E-9,1.046709E-9,0.005929793,0.0013055,8.543943,6.476355E-5,483548.4,483548.4
8.917185E-8,14.39357,-1.905749E12,1605.474,1605.474,9.322723E-4,1.0,0.8809256,0.004613145,0.001680533,0.02200199,4.618184E-4,6.820931E-4,0.003633502,3.138446E-4,1.038128E-4,1.34954E-4,2.002463E-4,0.01930728,0.001097582,4.5975E-5,8.780136E-4,1.689845E-5,1.009864E-4,5.603326E-4,0.003654659,0.003982482,0.0144925,0.007588439,7.281485E-4,3.298544E-5,1.622863E-4,0.001479174,1.832238E-6,7.972014E-9,6.618947E-5,1.021136E-7,3.465405E-6,3.279675E-7,1.787002E-5,4.5467E-10,2.502953E-4,4.229505E-4,2.455171E-5,3.187472E-4,1.07176E-4,4.322539E-4,3.401833E-6,0.01423518,6.553299E-4,0.007042771,2.116185E-4,6.202747E-11,1.11892E-8,1.288378E-9,0.005814401,0.001226998,8.532884,6.477007E-5,482922.6,482922.6
9.285621E-8,14.39291,-1.769058E12,1603.911,1603.911,9.322723E-4,1.0,0.8801734,0.00453776,0.00178522,0.02236954,5.031415E-4,6.748761E-4,0.003764468,3.214278E-4,1.116818E-4,1.418192E-4,1.956688E-4,0.01971801,0.001099922,4.942372E-5,9.082325E-4,1.807775E-5,9.695401E-5,5.729748E-4,0.003490663,0.003811599,0.01463982,0.007694575,7.450672E-4,3.460274E-5,1.610747E-4,0.001507459,2.022089E-6,8.599906E-9,6.934467E-5,1.118257E-7,3.738989E-6,3.566734E-7,1.883069E-5,5.229665E-10,2.60901E-4,4.290904E-4,2.649203E-5,3.294782E-4,1.081178E-4,4.413483E-4,3.247131E-6,0.01406419,6.756071E-4,0.00702597,2.182092E-4,7.387604E-11,1.26792E-8,1.494741E-9,0.005730292,0.001172051,8.524961,6.477301E-5,482474.2,482474.2
9.629494E-8,14.39261,-1.651204E12,1602.552,1602.552,9.322723E-4,1.0,0.879504,0.004466858,0.001883865,0.02268851,5.429475E-4,6.680195E-4,0.003884721,3.279761E-4,1.191271E-4,1.48153E-4,1.914904E-4,0.02008321,0.00110171,5.268862E-5,9.359697E-4,1.918978E-5,9.344615E-5,5.840335E-4,0.003345142,0.003659344,0.01477035,0.007790078,7.606893E-4,3.61059E-5,1.599169E-4,0.001532975,2.207275E-6,9.20254E-9,7.226735E-5,1.211982E-7,3.998857E-6,3.844076E-7,1.973037E-5,5.921056E-10,2.704754E-4,4.345751E-4,2.834665E-5,3.392092E-4,1.089526E-4,4.494698E-4,3.112882E-6,0.01390906,6.938492E-4,0.007010916,2.241427E-4,8.623835E-11,1.416982E-8,1.705726E-9,0.005654426,0.001124045,8.517915,6.477436E-5,482075.4,482075.4
1.000612E-7,14.3926,-1.531914E12,1601.167,1601.167,9.322723E-4,1.0,0.8788043,0.004389052,0.001992825,0.02301258,5.878399E-4,6.604451E-4,0.004014267,3.345832E-4,1.273765E-4,1.550036E-4,1.870252E-4,0.02046424,0.001103291,5.630994E-5,9.658606E-4,2.041849E-5,8.986659E-5,5.953712E-4,0.003193764,0.003500346,0.01490616,0.007891009,7.776244E-4,3.774439E-5,1.586216E-4,0.001560006,2.418765E-6,9.880921E-9,7.544206E-5,1.317904E-7,4.288008E-6,4.158151E-7,2.071895E-5,6.739066E-10,2.806007E-4,4.403251E-4,3.042369E-5,3.495611E-4,1.098223E-4,4.579787E-4,2.975859E-6,0.01374383,7.130987E-4,0.006995088,2.304092E-4,1.012907E-10,1.591439E-8,1.957856E-9,0.005574089,0.001074746,8.510559,6.477441E-5,481659.0,481659.0
1.041549E-7,14.39292,-1.412784E12,1599.773,1599.773,9.322723E-4,1.0,0.8780807,0.004304764,0.002112221,0.02333652,6.380787E-4,6.522047E-4,0.004152566,3.41123E-4,1.36437E-4,1.623433E-4,1.823095E-4,0.02085725,0.001104626,6.02939E-5,9.978069E-4,2.176479E-5,8.626274E-5,6.068317E-4,0.003038273,0.003336386,0.01504587,0.007996673,7.958375E-4,3.951524E-5,1.571847E-4,0.001588376,2.658693E-6,1.064007E-8,7.885986E-5,1.436753E-7,4.607141E-6,4.511647E-7,2.179714E-5,7.701255E-10,2.911794E-4,4.462872E-4,3.273256E-5,3.604623E-4,1.107195E-4,4.667931E-4,2.83752E-6,0.01356948,7.331899E-4,0.006978623,2.369572E-4,1.195234E-10,1.794478E-8,2.257661E-9,0.005489842,0.001024672,8.502961,6.477296E-5,481229.0,481229.0
1.078086E-7,14.39348,-1.314874E12,1598.62,1598.62,9.322723E-4,1.0,0.8774649,0.004230134,0.002219518,0.02360215,6.84104E-4,6.448939E-4,0.004273838,3.464217E-4,1.445904E-4,1.687974E-4,1.782253E-4,0.02119052,0.001105529,6.388661E-5,0.001025871,2.297421E-5,8.327842E-5,6.163482E-4,0.002907067,0.003197534,0.01516409,0.008087666,8.119312E-4,4.108616E-5,1.558802E-4,0.001612865,2.881467E-6,1.133684E-8,8.188001E-5,1.545959E-7,4.895788E-6,4.837701E-7,2.276254E-5,8.624963E-10,3.002482E-4,4.513692E-4,3.48357E-5,3.69894E-4,1.114817E-4,4.74298E-4,2.722402E-6,0.01341823,7.504189E-4,0.006964541,2.425799E-4,1.375071E-10,1.987591E-8,2.548554E-9,0.005417199,9.827782E-4,8.496507,6.477046E-5,480863.7,480863.7
1.121889E-7,14.39444,-1.206965E12,1597.342,1597.342,9.322723E-4,1.0,0.8767613,0.004141784,0.002348936,0.02389315,7.40651E-4,6.362363E-4,0.004416606,3.521401E-4,1.544296E-4,1.764125E-4,1.734866E-4,0.02156969,0.001106309,6.823387E-5,0.001058996,2.4432E-5,7.996462E-5,6.269313E-4,0.002758681,0.003039956,0.01529837,0.008192923,8.31035E-4,4.295683E-5,1.542936E-4,0.00164126,3.159011E-6,1.219619E-8,8.546187E-5,1.680608E-7,5.246058E-6,5.241608E-7,2.392367E-5,9.813737E-10,3.106636E-4,4.571816E-4,3.740654E-5,3.808452E-4,1.12352E-4,4.828699E-4,2.593688E-6,0.01324201,7.702392E-4,0.006948375,2.490587E-4,1.612707E-10,2.234009E-8,2.927077E-9,0.005333088,9.35695E-4,8.489146,6.476612E-5,480447.2,480447.2
1.176551E-7,14.39605,-1.085315E12,1595.893,1595.893,9.322723E-4,1.0,0.875932,0.004033756,0.002511433,0.02421714,8.131324E-4,6.256644E-4,0.004590877,3.583667E-4,1.667778E-4,1.857259E-4,1.678154E-4,0.02201386,0.001106898,7.371135E-5,0.001099597,2.62604E-5,7.619468E-5,6.389701E-4,0.002586312,0.002856191,0.01545543,0.008318849,8.545984E-4,4.527081E-5,1.522871E-4,0.001675328,3.52093E-6,1.330561E-8,8.987068E-5,1.854071E-7,5.688817E-6,5.765385E-7,2.537827E-5,1.142232E-9,3.22977E-4,4.640328E-4,4.068499E-5,3.939906E-4,1.13378E-4,4.929561E-4,2.44572E-6,0.01302941,7.937593E-4,0.006929228,2.567646E-4,1.944121E-10,2.564454E-8,3.446237E-9,0.005232382,8.812543E-4,8.480493,6.475888E-5,479957.5,479957.5
1.239794E-7,14.3984,-9.604673E11,1594.396,1594.396,9.322723E-4,1.0,0.8750335,0.003912492,0.002700517,0.02454213,8.993642E-4,6.138355E-4,0.004787318,3.644098E-4,1.811199E-4,1.96238E-4,1.615871E-4,0.02249086,0.001107153,8.010889E-5,0.001145644,2.838467E-5,7.228218E-5,6.514271E-4,0.002403315,0.002660262,0.01562389,0.00845766,8.814978E-4,4.791826E-5,1.499414E-4,0.001713007,3.960531E-6,1.46411E-8,9.488556E-5,2.061898E-7,6.207761E-6,6.398519E-7,2.706887E-5,1.345707E-9,3.363055E-4,4.71442E-4,4.456709E-5,4.085169E-4,1.144909E-4,5.038403E-4,2.289897E-6,0.01279285,8.19391E-4,0.006908384,2.651898E-4,2.37754E-10,2.978738E-8,4.113585E-9,0.005121315,8.235548E-4,8.471155,6.474831E-5,479429.0,479429.0
1.293523E-7,14.40075,-8.661603E11,1593.259,1593.259,9.322723E-4,1.0,0.8743165,0.003813025,0.002861824,0.02477986,9.743794E-4,6.041739E-4,0.004950018,3.686517E-4,1.933187E-4,2.049483E-4,1.565713E-4,0.0228677,0.001107085,8.558523E-5,0.001184058,3.019389E-5,6.929154E-5,6.608909E-4,0.00226059,0.002506859,0.0157569,0.008570285,9.040585E-4,5.01413E-5,1.479394E-4,0.00174368,4.35098E-6,1.582006E-8,9.907296E-5,2.244155E-7,6.653365E-6,6.95912E-7,2.851153E-5,1.53318E-9,3.46886E-4,4.773327E-4,4.793309E-5,4.203161E-4,1.153811E-4,5.124759E-4,2.168862E-6,0.0125992,8.399208E-4,0.006891689,2.719638E-4,2.789157E-10,3.357755E-8,4.73824E-9,0.005031182,7.78467E-4,8.463735,6.473776E-5,479009.0,479009.0
1.347496E-7,14.40339,-7.809961E11,1592.229,1592.229,9.322723E-4,1.0,0.8736351,0.003716647,0.003024288,0.02498628,0.001051147,5.948537E-4,0.005109754,3.721648E-4,2.055611E-4,2.134975E-4,1.517803E-4,0.02322224,0.001106811,9.111734E-5,0.001222058,3.201331E-5,6.65588E-5,6.694646E-4,0.002128043,0.002363937,0.01588202,0.008678918,9.264617E-4,5.234951E-5,1.459293E-4,0.001773357,4.758381E-6,1.704607E-8,1.03212E-4,2.432249E-7,7.104667E-6,7.543172E-7,2.996661E-5,1.734942E-9,3.568582E-4,4.829034E-4,5.137108E-5,4.316975E-4,1.162296E-4,5.206281E-4,2.056534E-6,0.01241093,8.594667E-4,0.006875778,2.78439E-4,3.243763E-10,3.763589E-8,5.420329E-9,0.004944244,7.36402E-4,8.456712,6.47259E-5,478611.6,478611.6
1.392638E-7,14.40578,-7.163566E11,1591.445,1591.445,9.322723E-4,1.0,0.8730924,0.003638871,0.003160383,0.02513597,0.001116306,5.873638E-4,0.005240623,3.745774E-4,2.15777E-4,2.204965E-4,1.479576E-4,0.02350171,0.001106454,9.576411E-5,0.001253429,3.35354E-5,6.446001E-5,6.759809E-4,0.002024904,0.002252421,0.01598066,0.008766553,9.450052E-4,5.41769E-5,1.442545E-4,0.001797368,5.110475E-6,1.810407E-8,1.066226E-4,2.593271E-7,7.48456E-6,8.047712E-7,3.118817E-5,1.913963E-9,3.647158E-4,4.873124E-4,5.428636E-5,4.408736E-4,1.169073E-4,5.270712E-4,1.96899E-6,0.01225798,8.750344E-4,0.006863084,2.836177E-4,3.656195E-10,4.122371E-8,6.033601E-9,0.004874113,7.034641E-4,8.451144,6.471514E-5,478296.4,478296.4
1.496351E-7,14.41182,-5.875426E11,1589.879,1589.879,9.322723E-4,1.0,0.8719297,0.003470187,0.003473308,0.02540893,0.001268694,5.712178E-4,0.005532377,3.785225E-4,2.391111E-4,2.360702E-4,1.397812E-4,0.02409069,0.001105302,1.064928E-4,0.001324245,3.702913E-5,6.019507E-5,6.889554E-4,0.001812013,0.002021399,0.01618867,0.008957733,9.869544E-4,5.830656E-5,1.404532E-4,0.001849987,5.957059E-6,2.064943E-8,1.142844E-4,2.975363E-7,8.364155E-6,9.262014E-7,3.401018E-5,2.360213E-9,3.81205E-4,4.966466E-4,6.110424E-5,4.608546E-4,1.183664E-4,5.406911E-4,1.787215E-6,0.01192085,9.083143E-4,0.006835833,2.947662E-4,4.716785E-10,5.013396E-8,7.593158E-9,0.004721128,6.346097E-4,8.439294,6.468802E-5,477625.8,477625.8
1.548167E-7,14.41507,-5.32125E11,1589.206,1589.206,9.322723E-4,1.0,0.8713881,0.003391135,0.003629575,0.02551211,0.001345955,5.63696E-4,0.005673749,3.797619E-4,2.506755E-4,2.435962E-4,1.359956E-4,0.02435992,0.001104597,1.118748E-4,0.001359046,3.877137E-5,5.83164E-5,6.945147E-4,0.001717004,0.001917935,0.01628385,0.009048379,0.001007579,6.033358E-5,1.385884E-4,0.001875061,6.398991E-6,2.198218E-8,1.180242E-4,3.172338E-7,8.806537E-6,9.897422E-7,3.542818E-5,2.601139E-9,3.886801E-4,5.009263E-4,6.456532E-5,4.703031E-4,1.190496E-4,5.469303E-4,1.705308E-6,0.01175926,9.237414E-4,0.006823125,2.999775E-4,5.306437E-10,5.493367E-8,8.452301E-9,0.004648585,6.03367E-4,8.433816,6.467343E-5,477315.8,477315.8
1.590465E-7,14.41782,-4.907334E11,1588.703,1588.703,9.322723E-4,1.0,0.8709633,0.003329151,0.00375701,0.02558167,0.001409454,5.578163E-4,0.005787104,3.804587E-4,2.600604E-4,2.496187E-4,1.330447E-4,0.02456851,0.001103975,1.162765E-4,0.001387201,4.019137E-5,5.689097E-5,6.986493E-4,0.001644513,0.001838841,0.01635765,0.009120156,0.001024252,6.197023E-5,1.370875E-4,0.001894979,6.768789E-6,2.310085E-8,1.210348E-4,3.336016E-7,9.168843E-6,1.043027E-6,3.658965E-5,2.806534E-9,3.944306E-4,5.042442E-4,6.741396E-5,4.777705E-4,1.195869E-4,5.517671E-4,1.642349E-6,0.01163048,9.357863E-4,0.006813157,3.040689E-4,5.81756E-10,5.90232E-8,9.193704E-9,0.004591131,5.792538E-4,8.429542,6.466111E-5,477073.9,477073.9
1.654777E-7,14.42214,-4.337496E11,1588.013,1588.013,9.322723E-4,1.0,0.8703451,0.003239198,0.00395045,0.02566431,0.001506585,5.49309E-4,0.005956093,3.810341E-4,2.742258E-4,2.585743E-4,1.287863E-4,0.02486787,0.001102966,1.229817E-4,0.001429618,4.234614E-5,5.489058E-5,7.043046E-4,0.001542336,0.001727135,0.01646366,0.009225696,0.001049326,6.442773E-5,1.348467E-4,0.001924378,7.34624E-6,2.485557E-8,1.255417E-4,3.58973E-7,9.721501E-6,1.126483E-6,3.836242E-5,3.133645E-9,4.026029E-4,5.090036E-4,7.178084E-5,4.887255E-4,1.203715E-4,5.587087E-4,1.552754E-6,0.01143973,9.532121E-4,0.00679865,3.100281E-4,6.64627E-10,6.553595E-8,1.039074E-8,0.004506615,5.447856E-4,8.423356,6.464176E-5,476723.7,476723.7
1.695343E-7,14.42493,-4.011538E11,1587.619,1587.619,9.322723E-4,1.0,0.869971,0.003185054,0.004072215,0.02570322,0.00156813,5.442009E-4,0.006060688,3.811277E-4,2.830922E-4,2.641022E-4,1.262352E-4,0.02504643,0.001102299,1.272178E-4,0.001456152,4.370246E-5,5.372254E-5,7.075134E-4,0.001482517,0.001661615,0.01652695,0.009290154,0.001064972,6.595865E-5,1.334611E-4,0.001942403,7.719685E-6,2.599627E-8,1.283421E-4,3.752709E-7,1.007108E-5,1.180636E-6,3.94848E-5,3.349042E-9,4.074221E-4,5.118378E-4,7.455491E-5,4.954006E-4,1.208475E-4,5.628464E-4,1.499744E-6,0.01132238,9.636826E-4,0.006789874,3.136343E-4,7.201092E-10,6.982639E-8,1.118945E-8,0.004454964,5.243047E-4,8.419634,6.462922E-5,476513.1,476513.1
1.759637E-7,14.42946,-3.542324E11,1587.054,1587.054,9.322723E-4,1.0,0.8694011,0.003103215,0.004264716,0.02574591,0.001665973,5.364934E-4,0.006223454,3.809016E-4,2.970298E-4,2.726791E-4,1.223938E-4,0.02531445,0.001101207,1.339411E-4,0.001497889,4.58474E-5,5.200381E-5,7.120861E-4,0.001394434,0.001564974,0.01662203,0.009389163,0.001089499,6.835479E-5,1.313124E-4,0.001970205,8.325779E-6,2.785873E-8,1.327155E-4,4.015582E-7,1.062651E-5,1.268858E-6,4.127021E-5,3.704556E-9,4.145619E-4,5.160789E-4,7.897826E-5,5.056298E-4,1.215742E-4,5.690484E-4,1.420793E-6,0.01114079,9.79503E-4,0.006776514,3.191247E-4,8.131424E-10,7.69144E-8,1.252513E-8,0.004375558,4.936749E-4,8.413997,6.460893E-5,476194.1,476194.1
1.819908E-7,14.4338,-3.149886E11,1586.585,1586.585,9.322723E-4,1.0,0.8688904,0.003030752,0.004444551,0.02576666,0.001757886,5.29678E-4,0.006372848,3.803241E-4,3.099629E-4,2.805217E-4,1.190049E-4,0.02555029,0.001100155,1.402533E-4,0.0015367,4.785286E-5,5.052507E-5,7.158549E-4,0.001318748,0.001481776,0.01670578,0.009478655,0.001112193,7.056756E-5,1.293536E-4,0.001995464,8.909406E-6,2.966636E-8,1.367456E-4,4.267E-7,1.114858E-5,1.354225E-6,4.295106E-5,4.053308E-9,4.207341E-4,5.197906E-4,8.315019E-5,5.14851E-4,1.222266E-4,5.744913E-4,1.35195E-6,0.01097518,9.935223E-4,0.006764555,3.240371E-4,9.060389E-10,8.38784E-8,1.385557E-8,0.004303684,4.668418E-4,8.408983,6.458952E-5,475910.3,475910.3
1.898906E-7,14.43959,-2.696458E11,1586.048,1586.048,9.322723E-4,1.0,0.8682523,0.00294169,0.004679221,0.02576879,0.001878407,5.213041E-4,0.00656426,3.791161E-4,3.267144E-4,2.905245E-4,1.148522E-4,0.0258389,0.001098751,1.485397E-4,0.001587162,5.047381E-5,4.875709E-5,7.201216E-4,0.001228639,0.001382531,0.01680837,0.009591393,0.001141503,7.341932E-5,1.268708E-4,0.002027481,9.696379E-6,3.212772E-8,1.419306E-4,4.603711E-7,1.183467E-5,1.470015E-6,4.516438E-5,4.532652E-9,4.281194E-4,5.242937E-4,8.8648E-5,5.264348E-4,1.230424E-4,5.811229E-4,1.268545E-6,0.01076443,0.001010794,0.006749635,3.301591E-4,1.03613E-9,9.347168E-8,1.571515E-8,0.004212956,4.341732E-4,8.402767,6.456364E-5,475558.5,475558.5
1.980721E-7,14.44567,-2.290167E11,1585.573,1585.573,9.322723E-4,1.0,0.8676251,0.002856091,0.004920874,0.02574466,0.002003019,5.132474E-4,0.006757572,3.77422E-4,3.438208E-4,3.005701E-4,1.108701E-4,0.02611569,0.001097281,1.57137E-4,0.001639004,5.317959E-5,4.710311E-5,7.238329E-4,0.001145029,0.001290252,0.01690686,0.009703049,0.001171339,7.631558E-5,1.244029E-4,0.002059435,1.053698E-5,3.478918E-8,1.471902E-4,4.960869E-7,1.254726E-5,1.594589E-6,4.746844E-5,5.055116E-9,4.349958E-4,5.285539E-4,9.436844E-5,5.378744E-4,1.238438E-4,5.874388E-4,1.189481E-6,0.01055317,0.001027461,0.006735,3.361525E-4,1.180816E-9,1.039601E-7,1.778061E-8,0.004122825,4.030445E-4,8.396716,6.453646E-5,475216.0,475216.0
2.022232E-7,14.44878,-2.105701E11,1585.36,1585.36,9.322723E-4,1.0,0.8673188,0.002815088,0.005042905,0.02572332,0.002066082,5.093811E-4,0.00685385,3.764204E-4,3.524058E-4,3.055506E-4,1.089647E-4,0.0262483,0.001096534,1.615052E-4,0.001665165,5.454936E-5,4.632469E-5,7.25471E-4,0.001106016,0.00124713,0.01695408,0.009757829,0.001186276,7.776318E-5,1.231913E-4,0.00207521,1.097319E-5,3.618403E-8,1.498181E-4,5.145331E-7,1.290957E-5,1.659605E-6,4.864194E-5,5.330147E-9,4.382076E-4,5.30568E-4,9.727837E-5,5.434761E-4,1.242346E-4,5.90444E-4,1.151948E-6,0.01044853,0.001035476,0.006727865,3.390686E-4,1.258098E-9,1.094956E-7,1.888328E-8,0.00407848,3.882134E-4,8.393782,6.452257E-5,475050.0,475050.0
2.097016E-7,14.45441,-1.805889E11,1585.019,1585.019,9.322723E-4,1.0,0.8667854,0.00274509,0.005261702,0.0256712,0.002179291,5.027631E-4,0.007024406,3.744194E-4,3.677123E-4,3.143341E-4,1.057132E-4,0.02647504,0.001095193,1.693859E-4,0.001712081,5.701227E-5,4.501383E-5,7.280507E-4,0.001040965,0.001175133,0.01703483,0.009853503,0.001212844,8.033446E-5,1.210771E-4,0.002102934,1.177513E-5,3.877373E-8,1.544866E-4,5.483107E-7,1.356359E-5,1.7798E-6,5.076332E-5,5.842222E-9,4.435588E-4,5.339602E-4,1.025289E-4,5.532455E-4,1.249133E-4,5.955427E-4,1.088324E-6,0.01026411,0.001049212,0.006715462,3.441253E-4,1.403891E-9,1.198289E-7,2.096326E-8,0.004000791,3.629975E-4,8.388707,6.449742E-5,474762.8,474762.8
2.171641E-7,14.46005,-1.543781E11,1584.728,1584.728,9.322723E-4,1.0,0.866275,0.002679894,0.005478634,0.02560356,0.002291612,4.96571E-4,0.00719109,3.722189E-4,3.827842E-4,3.22867E-4,1.026845E-4,0.02668698,0.001093864,1.77265E-4,0.001758656,5.946454E-5,4.381058E-5,7.301969E-4,9.821443E-4,0.001109927,0.01711033,0.009945294,0.001238919,8.285415E-5,1.190541E-4,0.00212976,1.259558E-5,4.1458E-8,1.59065E-4,5.827121E-7,1.421788E-5,1.903661E-6,5.288916E-5,6.374155E-9,4.483821E-4,5.370586E-4,1.077738E-4,5.626056E-4,1.255597E-4,6.002523E-4,1.029532E-6,0.01008501,0.001062075,0.00670362,3.489362E-4,1.557785E-9,1.305998E-7,2.315934E-8,0.00392591,3.396174E-4,8.383892,6.447226E-5,474490.3,474490.3
2.213842E-7,14.46325,-1.410121E11,1584.583,1584.583,9.322723E-4,1.0,0.8659951,0.002644951,0.005600672,0.02555917,0.002354792,4.932375E-4,0.007283883,3.709034E-4,3.912199E-4,3.275943E-4,1.010604E-4,0.02680102,0.001093119,1.817281E-4,0.001784901,6.084928E-5,4.317158E-5,7.312404E-4,9.513242E-4,0.001075721,0.01715095,0.009995651,0.001253473,8.425905E-5,1.179477E-4,0.002144581,1.306831E-5,4.302093E-8,1.616205E-4,6.024726E-7,1.458865E-5,1.975437E-6,5.409516E-5,6.684099E-9,4.508982E-4,5.386907E-4,1.107402E-4,5.677372E-4,1.259122E-4,6.02759E-4,9.981903E-7,0.009985801,0.001068998,0.006697141,3.515597E-4,1.648531E-9,1.368928E-7,2.445483E-8,0.003884662,3.271255E-4,8.381271,6.445802E-5,474341.9,474341.9
2.288467E-7,14.4689,-1.196686E11,1584.356,1584.356,9.322723E-4,1.0,0.8655147,0.002586343,0.005815301,0.0254711,0.002465831,4.876169E-4,0.007445507,3.684807E-4,4.059846E-4,3.35787E-4,9.833387E-5,0.02699321,0.001091817,1.89634E-4,0.001831165,6.329487E-5,4.210734E-5,7.328149E-4,9.007484E-4,0.001019526,0.01721938,0.01008207,0.001278869,8.670859E-5,1.16056E-4,0.002170207,1.391942E-5,4.58653E-8,1.660826E-4,6.379533E-7,1.524567E-5,2.105406E-6,5.623409E-5,7.248092E-9,4.550006E-4,5.413751E-4,1.159828E-4,5.765418E-4,1.265136E-4,6.069316E-4,9.458676E-7,0.009813831,0.001080656,0.006686039,3.560387E-4,1.815561E-9,1.483749E-7,2.684082E-8,0.003813552,3.062339E-4,8.3768,6.443286E-5,474088.9,474088.9
2.338903E-7,14.47271,-1.067423E11,1584.222,1584.222,9.322723E-4,1.0,0.8651997,0.0025489,0.005959498,0.02540533,0.002540339,4.84003E-4,0.007553041,3.667899E-4,4.158561E-4,3.41208E-4,9.658975E-5,0.02711672,0.001090948,1.94988E-4,0.001862339,6.494596E-5,4.143137E-5,7.337E-4,8.691767E-4,9.844055E-4,0.01726333,0.01013865,0.00129579,8.833946E-5,1.148231E-4,0.002187124,1.450546E-5,4.78468E-8,1.690592E-4,6.62322E-7,1.569077E-5,2.195446E-6,5.768411E-5,7.640669E-9,4.575385E-4,5.430499E-4,1.19522E-4,5.823071E-4,1.269047E-4,6.095733E-4,9.125929E-7,0.009700004,0.001088135,0.006678776,3.589563E-4,1.9332E-9,1.563899E-7,2.852259E-8,0.003766747,2.929276E-4,8.373889,6.441589E-5,473924.1,473924.1
