Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H3_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_NC3H7_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_NC4H10_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H9_Soln#13 (),Mole_fraction_TC4H9_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_MCPTD_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NEOC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M2_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_NC6H12_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_IC8H16_Soln#13 (),Mole_fraction_DIMEPTD_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_C10H10_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Mole_fraction_IC12H26_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
1.236358E-5,15.15841,-1.678755E9,1443.243,1443.243,0.001048806,1.0,0.8339763,1.032745E-4,0.03736017,0.001741862,0.01003993,4.275965E-5,0.02500548,4.366985E-5,0.001954514,8.360176E-4,2.281509E-6,0.03118712,4.245303E-4,0.002102036,0.007681951,1.91166E-4,9.644829E-5,3.787791E-4,5.13283E-6,7.648066E-6,0.02123893,0.005106129,0.002823529,2.673227E-4,1.890731E-5,0.003855069,5.591642E-4,4.737961E-6,8.277804E-4,1.92316E-5,3.281904E-4,9.733015E-5,2.32059E-4,9.746951E-7,2.163602E-4,2.553404E-4,5.696307E-4,0.001122526,8.144797E-5,3.951732E-4,6.504828E-4,0.001037494,0.006175984,2.578127E-4,1.378601E-5,1.578444E-4,2.659047E-6,5.695335E-6,3.117829E-4,9.594495E-8,8.194062,6.918972E-5,463746.8,463746.8
1.290573E-5,15.16431,-1.509466E9,1443.05,1443.05,0.001048806,1.0,0.8332734,9.981264E-5,0.03791719,0.001679793,0.01004939,4.105094E-5,0.02536308,4.262233E-5,0.002009258,8.350427E-4,2.155165E-6,0.03114211,4.231911E-4,0.002177832,0.007814569,1.94834E-4,9.547044E-5,3.716926E-4,4.633375E-6,6.904071E-6,0.02120217,0.004899783,0.002812037,2.681745E-4,1.818944E-5,0.003874553,5.805018E-4,5.027618E-6,8.421057E-4,2.021527E-5,3.43068E-4,1.009564E-4,2.315233E-4,1.048349E-6,2.093563E-4,2.426556E-4,5.65529E-4,0.001118311,7.934905E-5,3.807274E-4,5.801209E-4,0.001009293,0.006164742,2.564415E-4,1.433846E-5,1.597303E-4,2.791294E-6,6.035104E-6,2.845646E-4,6.371944E-8,8.189774,6.91628E-5,463504.1,463504.1
1.294299E-5,15.16471,-1.498722E9,1443.037,1443.037,0.001048806,1.0,0.8332264,9.958277E-5,0.03795468,0.001675667,0.01004994,4.093757E-5,0.02538712,4.255194E-5,0.002012977,8.349669E-4,2.146886E-6,0.03113891,4.231029E-4,0.002182987,0.007823335,1.950817E-4,9.540352E-5,3.712136E-4,4.601257E-6,6.856209E-6,0.02119953,0.004885893,0.002811205,2.682279E-4,1.814172E-5,0.003875832,5.819473E-4,5.047573E-6,8.430718E-4,2.028307E-5,3.440866E-4,1.012011E-4,2.31475E-4,1.053486E-6,2.088847E-4,2.418081E-4,5.652299E-4,0.001118012,7.920593E-5,3.79756E-4,5.755921E-4,0.00100739,0.006163988,2.563493E-4,1.437624E-5,1.598551E-4,2.800381E-6,6.05859E-6,2.827946E-4,6.195625E-8,8.189488,6.916099E-5,463488.0,463488.0
1.296497E-5,15.16494,-1.492398E9,1443.03,1443.03,0.001048806,1.0,0.8331987,9.944759E-5,0.03797676,0.00167324,0.01005027,4.087091E-5,0.02540127,4.25105E-5,0.002015169,8.349218E-4,2.142025E-6,0.03113701,4.23051E-4,0.002186025,0.007828487,1.952276E-4,9.536405E-5,3.709314E-4,4.582432E-6,6.828155E-6,0.02119797,0.004877714,0.002810711,2.68259E-4,1.811366E-5,0.003876583,5.827989E-4,5.05935E-6,8.436408E-4,2.032309E-5,3.446874E-4,1.013453E-4,2.314457E-4,1.056522E-6,2.08607E-4,2.413094E-4,5.650525E-4,0.001117836,7.912156E-5,3.791841E-4,5.729375E-4,0.001006269,0.006163544,2.56295E-4,1.439851E-5,1.599285E-4,2.805743E-6,6.072457E-6,2.81756E-4,6.093918E-8,8.18932,6.915992E-5,463478.5,463478.5
1.322549E-5,15.16768,-1.420483E9,1442.944,1442.944,0.001048806,1.0,0.8328752,9.787182E-5,0.0382358,0.001644932,0.01005381,4.009407E-5,0.02556721,4.202463E-5,0.002041005,8.343586E-4,2.085702E-6,0.03111419,4.224492E-4,0.002221848,0.007888395,1.969414E-4,9.489738E-5,3.676138E-4,4.366292E-6,6.506E-6,0.0211791,0.00478179,0.002804731,2.686114E-4,1.778641E-5,0.00388529,5.928197E-4,5.199051E-6,8.503234E-4,2.079801E-5,3.517929E-4,1.030379E-4,2.310625E-4,1.092749E-6,2.053482E-4,2.354809E-4,5.628957E-4,0.001115713,7.812583E-5,3.724776E-4,5.424511E-4,9.931074E-4,0.006158351,2.556582E-4,1.466187E-5,1.607823E-4,2.869277E-6,6.237231E-6,2.697694E-4,5.009699E-8,8.187361,6.914746E-5,463367.5,463367.6
1.345834E-5,15.17007,-1.36031E9,1442.872,1442.872,0.001048806,1.0,0.8325925,9.650229E-5,0.03846338,0.001620306,0.01005653,3.941952E-5,0.02571284,4.159827E-5,0.002063878,8.338139E-4,2.037292E-6,0.03109331,4.219303E-4,0.002253581,0.007940195,1.984499E-4,9.448198E-5,3.646893E-4,4.183447E-6,6.233394E-6,0.02116172,0.004697597,0.002799186,2.689009E-4,1.750185E-5,0.003892779,6.016654E-4,5.324112E-6,8.562043E-4,2.122357E-5,3.581215E-4,1.045274E-4,2.306643E-4,1.125521E-6,2.024849E-4,2.303953E-4,5.608883E-4,0.001113775,7.724244E-5,3.665927E-4,5.166539E-4,9.815256E-4,0.006153804,2.550989E-4,1.489628E-5,1.615215E-4,2.926047E-6,6.385204E-6,2.595372E-4,4.206281E-8,8.185654,6.913653E-5,463271.0,463271.0
1.455897E-5,15.18084,-1.121236E9,1442.566,1442.566,0.001048806,1.0,0.8313325,9.048042E-5,0.0394917,0.001511802,0.01006438,3.646218E-5,0.02636901,3.967683E-5,0.002169308,8.307729E-4,1.830499E-6,0.03098944,4.197021E-4,0.00239996,0.008164123,2.052828E-4,9.254284E-5,3.513653E-4,3.434843E-6,5.116607E-6,0.02107381,0.004319215,0.002770743,2.699742E-4,1.625007E-5,0.003924758,6.420711E-4,5.916876E-6,8.828958E-4,2.324916E-5,3.877305E-4,1.112746E-4,2.281467E-4,1.28531E-6,1.895534E-4,2.078708E-4,5.505288E-4,0.001104161,7.315754E-5,3.401198E-4,4.110943E-4,9.290403E-4,0.00613344,2.525723E-4,1.599215E-5,1.647296E-4,3.194019E-6,7.093091E-6,2.166752E-4,1.848163E-8,8.178116,6.908749E-5,462844.3,462844.3
1.525805E-5,15.18723,-1.001922E9,1442.399,1442.399,0.001048806,1.0,0.8305915,8.699975E-5,0.04010711,0.001448945,0.01006562,3.476145E-5,0.02676032,3.85303E-5,0.002234076,8.28501E-4,1.715584E-6,0.03092014,4.184612E-4,0.002489875,0.008289827,2.093687E-4,9.133416E-5,3.433089E-4,3.043252E-6,4.532023E-6,0.02101392,0.004095353,0.002751061,2.704315E-4,1.552712E-5,0.003942453,6.665454E-4,6.2939E-6,8.989692E-4,2.45478E-5,4.062542E-4,1.153161E-4,2.260764E-4,1.390847E-6,1.818279E-4,1.947885E-4,5.433449E-4,0.00109774,7.064614E-5,3.243992E-4,3.560362E-4,8.975586E-4,0.006121394,2.510575E-4,1.667823E-5,1.66541E-4,3.363752E-6,7.549463E-6,1.935515E-4,1.099268E-8,8.173734,6.905845E-5,462596.3,462596.3
1.535244E-5,15.18806,-9.874405E8,1442.378,1442.378,0.001048806,1.0,0.8304947,8.654823E-5,0.0401881,0.001440785,0.01006559,3.45414E-5,0.02681174,3.837958E-5,0.002242695,8.281769E-4,1.700929E-6,0.03091064,4.18303E-4,0.002501836,0.008305888,2.099053E-4,9.117243E-5,3.422442E-4,2.994651E-6,4.459452E-6,0.02100564,0.004066086,0.002748322,2.704813E-4,1.543342E-5,0.003944702,6.697801E-4,6.344791E-6,9.010905E-4,2.472386E-5,4.087373E-4,1.158476E-4,2.257725E-4,1.405329E-6,1.808124E-4,1.930911E-4,5.42346E-4,0.001096858,7.031224E-5,3.223387E-4,3.492173E-4,8.934139E-4,0.006119817,2.508578E-4,1.677029E-5,1.667731E-4,3.386632E-6,7.611455E-6,1.906435E-4,1.024964E-8,8.173164,6.905465E-5,462564.1,462564.1
1.539093E-5,15.1884,-9.816331E8,1442.37,1442.37,0.001048806,1.0,0.8304555,8.636535E-5,0.04022098,0.00143748,0.01006557,3.445232E-5,0.02683261,3.83184E-5,0.002246201,8.280437E-4,1.69501E-6,0.03090675,4.182392E-4,0.0025067,0.008312375,2.10123E-4,9.110659E-5,3.418117E-4,2.975111E-6,4.430275E-6,0.02100225,0.004054219,0.0027472,2.705008E-4,1.539548E-5,0.003945609,6.710941E-4,6.365538E-6,9.01952E-4,2.479569E-5,4.097485E-4,1.160633E-4,2.25647E-4,1.41125E-6,1.804002E-4,1.924037E-4,5.419369E-4,0.001096497,7.017647E-5,3.215027E-4,3.46477E-4,8.917313E-4,0.006119177,2.507767E-4,1.680778E-5,1.668668E-4,3.395958E-6,7.636755E-6,1.894719E-4,9.961617E-9,8.172933,6.905311E-5,462551.0,462551.0
1.542175E-5,15.18867,-9.770239E8,1442.363,1442.363,0.001048806,1.0,0.8304241,8.621937E-5,0.04024727,0.001434841,0.01006554,3.438121E-5,0.02684929,3.826951E-5,0.002249006,8.279365E-4,1.690291E-6,0.03090364,4.181883E-4,0.002510591,0.008317548,2.10297E-4,9.105389E-5,3.414659E-4,2.95957E-6,4.407067E-6,0.02099953,0.004044739,0.002746299,2.705162E-4,1.536519E-5,0.003946333,6.721447E-4,6.382155E-6,9.026409E-4,2.485324E-5,4.105579E-4,1.162357E-4,2.255459E-4,1.415999E-6,1.800708E-4,1.918549E-4,5.416085E-4,0.001096208,7.006786E-5,3.208348E-4,3.442978E-4,8.903863E-4,0.006118666,2.507118E-4,1.68378E-5,1.669416E-4,3.403427E-6,7.657031E-6,1.88539E-4,9.736631E-9,8.172749,6.905188E-5,462540.6,462540.6
1.543613E-5,15.1888,-9.748857E8,1442.36,1442.36,0.001048806,1.0,0.8304095,8.615142E-5,0.04025951,0.001433613,0.01006553,3.434813E-5,0.02685706,3.824673E-5,0.002250313,8.278863E-4,1.688097E-6,0.03090218,4.181646E-4,0.002512405,0.008319953,2.103781E-4,9.102933E-5,3.413047E-4,2.952354E-6,4.396292E-6,0.02099826,0.004040325,0.002745878,2.705232E-4,1.535109E-5,0.003946669,6.726342E-4,6.389907E-6,9.029618E-4,2.48801E-5,4.109353E-4,1.163161E-4,2.254985E-4,1.418216E-6,1.799174E-4,1.915995E-4,5.414551E-4,0.001096073,7.001724E-5,3.205238E-4,3.432863E-4,8.897598E-4,0.006118428,2.506816E-4,1.68518E-5,1.669764E-4,3.406911E-6,7.666492E-6,1.881056E-4,9.633475E-9,8.172663,6.90513E-5,462535.7,462535.7
1.603983E-5,15.19397,-8.922257E8,1442.233,1442.233,0.001048806,1.0,0.8298114,8.338288E-5,0.04076362,0.001383544,0.01006413,3.300282E-5,0.02717665,3.730983E-5,0.002304594,8.257058E-4,1.599817E-6,0.03084061,4.172136E-4,0.002587669,0.008416697,2.137058E-4,9.000544E-5,3.346501E-4,2.667962E-6,3.971557E-6,0.02094408,0.003859662,0.002727861,2.707654E-4,1.477725E-5,0.003960147,6.928425E-4,6.715084E-6,9.162054E-4,2.601112E-5,4.266879E-4,1.196187E-4,2.234033E-4,1.51243E-6,1.736069E-4,1.812021E-4,5.348974E-4,0.001090342,6.791866E-5,3.077612E-4,3.034995E-4,8.639646E-4,0.006108661,2.494358E-4,1.743673E-5,1.683781E-4,3.552962E-6,8.065439E-6,1.708587E-4,6.162861E-9,8.169161,6.902778E-5,462337.5,462337.5
1.643806E-5,15.19726,-8.445302E8,1442.155,1442.155,0.001048806,1.0,0.8294321,8.164218E-5,0.04108597,0.001352044,0.01006235,3.216007E-5,0.02738067,3.671162E-5,0.00233977,8.241932E-4,1.545435E-6,0.03079953,4.166294E-4,0.002636385,0.008476172,2.158217E-4,8.933824E-5,3.30375E-4,2.498701E-6,3.718724E-6,0.02090755,0.003745362,0.002715634,2.708711E-4,1.441708E-5,0.003968391,7.058113E-4,6.929216E-6,9.247046E-4,2.676096E-5,4.369777E-4,1.217246E-4,2.219159E-4,1.575763E-6,1.695805E-4,1.746808E-4,5.304617E-4,0.001086503,6.656296E-5,2.996498E-4,2.799142E-4,8.474778E-4,0.006102452,2.486363E-4,1.781967E-5,1.692426E-4,3.649061E-6,8.330378E-6,1.604332E-4,4.593674E-9,8.166952,6.901284E-5,462212.5,462212.5
1.645175E-5,15.19737,-8.429746E8,1442.153,1442.153,0.001048806,1.0,0.8294192,8.158345E-5,0.04109692,0.001350982,0.01006227,3.213168E-5,0.0273876,3.669131E-5,0.002340971,8.241402E-4,1.543615E-6,0.03079811,4.166099E-4,0.002638048,0.008478159,2.158933E-4,8.931541E-5,3.302296E-4,2.493118E-6,3.710384E-6,0.02090629,0.003741497,0.002715209,2.70874E-4,1.440494E-5,0.003968666,7.062524E-4,6.936575E-6,9.249937E-4,2.67868E-5,4.373302E-4,1.21796E-4,2.218634E-4,1.577958E-6,1.694438E-4,1.744611E-4,5.303078E-4,0.00108637,6.651673E-5,2.99375E-4,2.791377E-4,8.469179E-4,0.006102242,2.486091E-4,1.783281E-5,1.692715E-4,3.652363E-6,8.339516E-6,1.600872E-4,4.547518E-9,8.166877,6.901234E-5,462208.3,462208.3
1.677299E-5,15.19995,-8.081443E8,1442.093,1442.093,0.001048806,1.0,0.8291219,8.022765E-5,0.04135108,0.001326438,0.01006036,3.147715E-5,0.02754828,3.62202E-5,0.002368978,8.228799E-4,1.501883E-6,0.03076476,4.161627E-4,0.002676793,0.00852366,2.175528E-4,8.878222E-5,3.268478E-4,2.366532E-6,3.521276E-6,0.02087641,0.003652155,0.002705164,2.709289E-4,1.412483E-5,0.003974953,7.164996E-4,7.109007E-6,9.317135E-4,2.739392E-5,4.455682E-4,1.234517E-4,2.206065E-4,1.629743E-6,1.662751E-4,1.693953E-4,5.266748E-4,0.001083244,6.544054E-5,2.930105E-4,2.615595E-4,8.339268E-4,0.006097368,2.479768E-4,1.814001E-5,1.699344E-4,3.729723E-6,8.55424E-6,1.522021E-4,3.589498E-9,8.165153,6.900062E-5,462110.7,462110.7
1.690547E-5,15.201,-7.946377E8,1442.069,1442.069,0.001048806,1.0,0.8290014,7.968008E-5,0.04145448,0.001316525,0.01005947,3.121329E-5,0.0276136,3.602869E-5,0.002380437,8.223508E-4,1.485178E-6,0.03075096,4.15984E-4,0.002692636,0.008541828,2.182255E-4,8.85636E-5,3.254694E-4,2.316651E-6,3.446756E-6,0.020864,0.003616011,0.002700979,2.709444E-4,1.401181E-5,0.003977458,7.206728E-4,7.180034E-6,9.344517E-4,2.764485E-5,4.489498E-4,1.241239E-4,2.200749E-4,1.651271E-6,1.649875E-4,1.673534E-4,5.251645E-4,0.001081948,6.500108E-5,2.904293E-4,2.546487E-4,8.286444E-4,0.006095391,2.477191E-4,1.826629E-5,1.701995E-4,3.761585E-6,8.643037E-6,1.490742E-4,3.256078E-9,8.164456,6.899588E-5,462071.2,462071.3
1.693439E-5,15.20123,-7.91741E8,1442.064,1442.064,0.001048806,1.0,0.8289753,7.956146E-5,0.04147694,0.001314377,0.01005926,3.115616E-5,0.02762778,3.59871E-5,0.002382932,8.222346E-4,1.481571E-6,0.03074795,4.159454E-4,0.002696083,0.008545748,2.183714E-4,8.851597E-5,3.251698E-4,2.30594E-6,3.430754E-6,0.02086129,0.003608176,0.002700063,2.709472E-4,1.398734E-5,0.003977998,7.215795E-4,7.19553E-6,9.350469E-4,2.769967E-5,4.496867E-4,1.242698E-4,2.199579E-4,1.655983E-6,1.64708E-4,1.669113E-4,5.248339E-4,0.001081664,6.490549E-5,2.898693E-4,2.531659E-4,8.274973E-4,0.006094962,2.47663E-4,1.829382E-5,1.702567E-4,3.768537E-6,8.662438E-6,1.484009E-4,3.187598E-9,8.164305,6.899485E-5,462062.7,462062.7
1.7487E-5,15.20547,-7.406345E8,1441.968,1441.968,0.001048806,1.0,0.8284862,7.735332E-5,0.0418988,0.001274389,0.01005481,3.009518E-5,0.02789402,3.520678E-5,0.002430126,8.199692E-4,1.415155E-6,0.03069019,4.152366E-4,0.002761243,0.008617614,2.210973E-4,8.761274E-5,3.19529E-4,2.112609E-6,3.141906E-6,0.02080896,0.003462111,0.002682347,2.709653E-4,1.353237E-5,0.003987884,7.386293E-4,7.491114E-6,9.462502E-4,2.875016E-5,4.636823E-4,1.270019E-4,2.17657E-4,1.746936E-6,1.594662E-4,1.587074E-4,5.184641E-4,0.001076219,6.310236E-5,2.79393E-4,2.264876E-4,8.059664E-4,0.006086927,2.466075E-4,1.881774E-5,1.713073E-4,3.901142E-6,9.034403E-6,1.361481E-4,2.124075E-9,8.161486,6.897558E-5,461903.2,461903.2
1.772184E-5,15.20722,-7.211172E8,1441.93,1441.93,0.001048806,1.0,0.8282843,7.644763E-5,0.04207396,0.001257985,0.01005262,2.966144E-5,0.02800444,3.488328E-5,0.002449914,8.189821E-4,1.388318E-6,0.03066559,4.14951E-4,0.002788523,0.008646459,2.2222E-4,8.723284E-5,3.171797E-4,2.036615E-6,3.028362E-6,0.02078651,0.003402108,0.002674712,2.709533E-4,1.334613E-5,0.003991842,7.457162E-4,7.616382E-6,9.509159E-4,2.919825E-5,4.695799E-4,1.28131E-4,2.166447E-4,1.786097E-6,1.572952E-4,1.553576E-4,5.157307E-4,0.00107389,6.23496E-5,2.750683E-4,2.160501E-4,7.970375E-4,0.006083606,2.461673E-4,1.903914E-5,1.717299E-4,3.957354E-6,9.193147E-6,1.312774E-4,1.787977E-9,8.160326,6.896764E-5,461837.5,461837.5
1.77525E-5,15.20745,-7.18655E8,1441.925,1441.925,0.001048806,1.0,0.8282582,7.633081E-5,0.04209665,0.001255869,0.01005232,2.960555E-5,0.02801873,3.48414E-5,0.002452485,8.188523E-4,1.384873E-6,0.03066238,4.149144E-4,0.002792066,0.008650152,2.22365E-4,8.718343E-5,3.168752E-4,2.026951E-6,3.013923E-6,0.02078357,0.003394366,0.002673711,2.709509E-4,1.332212E-5,0.003992349,7.466343E-4,7.632717E-6,9.515208E-4,2.925681E-5,4.703475E-4,1.28277E-4,2.165111E-4,1.791231E-6,1.570142E-4,1.549262E-4,5.153729E-4,0.001073586,6.225194E-5,2.745093E-4,2.14725E-4,7.958816E-4,0.006083176,2.461102E-4,1.906798E-5,1.71784E-4,3.964684E-6,9.213895E-6,1.306557E-4,1.748249E-9,8.160177,6.896661E-5,461829.1,461829.1
1.783376E-5,15.20805,-7.122383E8,1441.912,1441.912,0.001048806,1.0,0.8281892,7.602265E-5,0.04215659,0.001250287,0.01005152,2.945819E-5,0.02805651,3.473077E-5,0.002459289,8.18507E-4,1.375806E-6,0.03065386,4.14818E-4,0.002801439,0.008659862,2.227476E-4,8.705262E-5,3.1607E-4,2.001612E-6,2.976063E-6,0.02077577,0.00337394,0.002671053,2.709436E-4,1.325881E-5,0.00399368,7.490607E-4,7.676003E-6,9.5312E-4,2.941215E-5,4.723799E-4,1.286624E-4,2.161555E-4,1.804866E-6,1.562721E-4,1.537891E-4,5.144234E-4,0.001072777,6.19937E-5,2.730334E-4,2.11253E-4,7.928277E-4,0.006082042,2.459592E-4,1.914439E-5,1.719263E-4,3.984112E-6,9.268934E-6,1.290231E-4,1.647201E-9,8.159782,6.89639E-5,461806.7,461806.7
1.78479E-5,15.20815,-7.111272E8,1441.909,1441.909,0.001048806,1.0,0.8281773,7.596926E-5,0.042167,0.00124932,0.01005137,2.943267E-5,0.02806306,3.471158E-5,0.002460471,8.184468E-4,1.374237E-6,0.03065238,4.148013E-4,0.002803066,0.00866154,2.22814E-4,8.702989E-5,3.159302E-4,1.997244E-6,2.969537E-6,0.02077442,0.0033704,0.00267059,2.709422E-4,1.324784E-5,0.00399391,7.494817E-4,7.68353E-6,9.533975E-4,2.943918E-5,4.727332E-4,1.287293E-4,2.160934E-4,1.807242E-6,1.561434E-4,1.535922E-4,5.14258E-4,0.001072637,6.194887E-5,2.727776E-4,2.106549E-4,7.92298E-4,0.006081845,2.45933E-4,1.915767E-5,1.71951E-4,3.98749E-6,9.278514E-6,1.287413E-4,1.630225E-9,8.159713,6.896343E-5,461802.8,461802.8
1.806636E-5,15.20974,-6.946019E8,1441.875,1441.875,0.001048806,1.0,0.8279942,7.515284E-5,0.04232662,0.001234532,0.01004911,2.90428E-5,0.02816359,3.441723E-5,0.00247866,8.175101E-4,1.350358E-6,0.03062947,4.145478E-4,0.002828105,0.008687021,2.238288E-4,8.667979E-5,3.137837E-4,1.931277E-6,2.870974E-6,0.02075338,0.00331627,0.002663407,2.709155E-4,1.308026E-5,0.0039974,7.559436E-4,7.799741E-6,9.57661E-4,2.98574E-5,4.781771E-4,1.297532E-4,2.151255E-4,1.844091E-6,1.541697E-4,1.505861E-4,5.116977E-4,0.00107046,6.125991E-5,2.688579E-4,2.01636E-4,7.841715E-4,0.00607883,2.455302E-4,1.93626E-5,1.723248E-4,4.039659E-6,9.426716E-6,1.244718E-4,1.389475E-9,8.158665,6.895623E-5,461743.5,461743.5
2.0E-5,15.22275,-5.840081E8,1441.598,1441.598,0.001048806,1.0,0.8264884,6.855805E-5,0.04365696,0.001115086,0.01002386,2.592178E-5,0.02899942,3.197758E-5,0.002634063,8.08823E-4,1.164394E-6,0.03042743,4.125792E-4,0.003040963,0.008879804,2.320386E-4,8.366949E-5,2.957646E-4,1.453167E-6,2.156686E-6,0.02056447,0.002879689,0.0025982,2.703186E-4,1.17347E-5,0.004023715,8.09773E-4,8.818011E-6,9.934958E-4,3.359409E-5,5.252013E-4,1.381308E-4,2.060035E-4,2.180961E-6,1.378548E-4,1.266953E-4,4.887916E-4,0.001051017,5.546223E-5,2.367545E-4,1.372613E-4,7.167637E-4,0.006053986,2.421229E-4,2.115001E-5,1.751616E-4,4.497833E-6,1.075063E-5,9.26957E-5,3.386285E-10,8.150127,6.889729E-5,461260.3,461260.3
2.192082E-5,15.23401,-5.193377E8,1441.36,1441.36,0.001048806,1.0,0.8251689,6.297651E-5,0.04484783,0.001014079,0.009991767,2.332431E-5,0.02974486,2.98235E-5,0.00277923,7.997022E-4,1.016447E-6,0.03023068,4.109925E-4,0.003237717,0.00902167,2.388827E-4,8.083367E-5,2.794511E-4,1.120913E-6,1.660559E-6,0.02037511,0.002514246,0.002531618,2.692086E-4,1.060938E-5,0.004043039,8.57654E-4,9.807524E-6,0.001026097,3.736235E-5,5.698154E-4,1.452871E-4,1.962884E-4,2.533386E-6,1.235115E-4,1.071963E-4,4.660901E-4,0.001031636,5.022285E-5,2.090118E-4,9.410888E-5,6.570807E-4,0.006032186,2.389744E-4,2.288101E-5,1.77244E-4,4.946084E-6,1.208209E-5,6.95909E-5,8.423039E-11,8.142755,6.884635E-5,460843.1,460843.1
2.199944E-5,15.23444,-5.173631E8,1441.35,1441.35,0.001048806,1.0,0.8251182,6.276592E-5,0.0448941,0.001010271,0.009990343,2.322719E-5,0.02977378,2.974058E-5,0.00278499,7.99322E-4,1.01103E-6,0.03022275,4.109331E-4,0.003245478,0.009026581,2.391365E-4,8.072078E-5,2.78814E-4,1.109602E-6,1.643676E-6,0.02036737,0.002500587,0.002528873,2.691544E-4,1.056721E-5,0.004043708,8.595036E-4,9.847502E-6,0.001027375,3.751764E-5,5.715968E-4,1.455564E-4,1.958826E-4,2.548162E-6,1.229604E-4,1.064767E-4,4.651698E-4,0.001030845,5.001902E-5,2.079555E-4,9.267428E-5,6.547776E-4,0.006031348,2.388498E-4,2.295096E-5,1.773155E-4,4.964278E-6,1.213682E-5,6.878707E-5,7.957876E-11,8.142473,6.884441E-5,460827.1,460827.1
2.213589E-5,15.23518,-5.140359E8,1441.334,1441.334,0.001048806,1.0,0.8250306,6.240358E-5,0.04497396,0.00100372,0.009987852,2.306022E-5,0.02982368,2.959761E-5,0.002794956,7.986612E-4,1.001737E-6,0.03020901,4.108309E-4,0.003258893,0.009034949,2.395721E-4,8.052544E-5,2.777138E-4,1.090342E-6,1.614932E-6,0.02035395,0.002477112,0.002524107,2.690588E-4,1.049469E-5,0.004044849,8.626937E-4,9.916782E-6,0.001029583,3.778733E-5,5.7468E-4,1.460194E-4,1.951774E-4,2.573872E-6,1.220102E-4,1.052415E-4,4.635748E-4,0.001029473,4.966722E-5,2.061363E-4,9.0238E-5,6.508054E-4,0.006029902,2.386342E-4,2.30722E-5,1.774373E-4,4.995823E-6,1.223186E-5,6.741553E-5,7.211357E-11,8.141988,6.884107E-5,460799.7,460799.7
2.220504E-5,15.23556,-5.124061E8,1441.326,1441.326,0.001048806,1.0,0.8249865,6.222144E-5,0.04501423,0.001000426,0.009986582,2.297636E-5,0.02984884,2.952561E-5,0.00279999,7.983259E-4,9.970794E-7,0.03020206,4.107795E-4,0.003265667,0.009039117,2.397906E-4,8.042674E-5,2.771589E-4,1.080756E-6,1.600625E-6,0.02034715,0.002465324,0.002521691,2.690096E-4,1.045825E-5,0.004045417,8.64301E-4,9.951842E-6,0.001030697,3.792409E-5,5.762385E-4,1.462519E-4,1.948196E-4,2.586931E-6,1.215318E-4,1.04622E-4,4.627676E-4,0.001028778,4.948987E-5,2.05221E-4,8.902841E-5,6.488042E-4,0.006029174,2.385254E-4,2.313357E-5,1.774978E-4,5.011795E-6,1.228003E-5,6.673153E-5,6.860116E-11,8.141744,6.883938E-5,460785.8,460785.9
