Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H6_Soln#16 (),Mole_fraction_C2H5_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H3_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H8_Soln#16 (),Mole_fraction_NC3H7_Soln#16 (),Mole_fraction_C3H6_Soln#16 (),Mole_fraction_C3H5-A_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C3H4-A_Soln#16 (),Mole_fraction_C3H3_Soln#16 (),Mole_fraction_PC4H9_Soln#16 (),Mole_fraction_IC4H10_Soln#16 (),Mole_fraction_IC4H9_Soln#16 (),Mole_fraction_TC4H9_Soln#16 (),Mole_fraction_IC4H8_Soln#16 (),Mole_fraction_IC4H7_Soln#16 (),Mole_fraction_C4H8-1_Soln#16 (),Mole_fraction_C4H8-2_Soln#16 (),Mole_fraction_C4H71-3_Soln#16 (),Mole_fraction_C4H6_Soln#16 (),Mole_fraction_C4H4_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_FULVENE_Soln#16 (),Mole_fraction_C5H6_Soln#16 (),Mole_fraction_C5H5_Soln#16 (),Mole_fraction_MCPTD_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_NEOC5H12_Soln#16 (),Mole_fraction_NC5H10_Soln#16 (),Mole_fraction_B1M2_Soln#16 (),Mole_fraction_LC5H8_Soln#16 (),Mole_fraction_NC7H14_Soln#16 (),Mole_fraction_IC8H16_Soln#16 (),Mole_fraction_DIMEPTD_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C12H8_Soln#16 (),Mole_fraction_C14H10_Soln#16 (),Mole_fraction_BIN1B_Soln#16 (),Mole_fraction_BIN1A_Soln#16 (),Mole_fraction_NC10H20_Soln#16 (),Mole_fraction_IC12H26_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
0.018,15.53016,6856502.0,1476.706,1476.706,9.589087E-4,1.0,0.7691521,1.375432E-5,0.127993,4.676897E-5,1.465756E-4,4.1489E-7,0.02265166,1.805001E-6,0.06182023,3.334853E-7,9.359371E-10,8.782995E-5,1.267715E-6,6.518956E-4,2.356576E-4,2.508098E-5,6.214583E-12,2.035567E-10,1.920528E-12,2.398241E-12,4.564182E-7,9.466419E-8,2.973846E-7,1.508967E-7,4.50504E-8,1.703708E-4,7.507116E-4,9.442175E-4,0.01109497,1.243448E-5,1.109912E-4,8.290171E-6,7.220946E-8,0.00121222,4.071357E-14,1.363192E-9,4.528102E-10,2.434298E-8,4.887956E-13,5.561246E-20,1.473369E-15,2.063842E-4,6.479475E-6,7.431358E-4,3.401598E-4,3.841475E-4,5.847641E-4,3.985544E-5,-1.79723E-11,-1.145758E-303,7.481923,6.174491E-5,423443.0,423443.0
0.01888908,15.54851,7189234.0,1478.277,1478.277,9.589087E-4,1.0,0.7697515,1.395414E-5,0.1281412,4.745438E-5,1.422026E-4,4.04652E-7,0.02206629,1.794001E-6,0.06159849,3.206752E-7,9.172815E-10,8.594878E-5,1.255321E-6,6.507475E-4,2.35274E-4,2.524931E-5,5.856903E-12,1.96575E-10,1.892419E-12,2.358181E-12,4.491259E-7,9.434314E-8,2.894397E-7,1.449751E-7,4.293933E-8,1.628234E-4,7.385209E-4,9.422116E-4,0.01110236,1.21539E-5,1.077072E-4,8.145129E-6,7.015448E-8,0.001226247,3.942155E-14,1.28054E-9,4.444497E-10,2.341314E-8,-4.814026E-13,5.320079E-20,1.344033E-15,2.030378E-4,6.44967E-6,7.429875E-4,3.436631E-4,3.927739E-4,6.384348E-4,4.271617E-5,-4.19679E-11,-1.145624E-303,7.481047,6.167208E-5,423393.5,423393.5
0.019,15.55084,7228021.0,1478.478,1478.478,9.589087E-4,1.0,0.7698268,1.398014E-5,0.1281593,4.754344E-5,1.416675E-4,4.034069E-7,0.02199466,1.792706E-6,0.06156949,3.191087E-7,9.150246E-10,8.571792E-5,1.253827E-6,6.506021E-4,2.352266E-4,2.527172E-5,5.815006E-12,1.957173E-10,1.88899E-12,2.353269E-12,4.482084E-7,9.430399E-8,2.884673E-7,1.44254E-7,4.268315E-8,1.61905E-4,7.369788E-4,9.419362E-4,0.01110315,1.211969E-5,1.073037E-4,8.127481E-6,6.990287E-8,0.00122793,3.926249E-14,1.270625E-9,4.434096E-10,2.329994E-8,-2.011263E-13,5.290404E-20,1.328662E-15,2.026583E-4,6.447205E-6,7.429362E-4,3.440677E-4,3.938111E-4,6.453026E-4,4.308114E-5,-2.58529E-11,-1.145608E-303,7.480944,6.166283E-5,423387.7,423387.7
0.019433,15.56002,7374605.0,1479.274,1479.274,9.589087E-4,1.0,0.7701215,1.408376E-5,0.128229,4.789807E-5,1.395994E-4,3.986061E-7,0.02171768,1.787786E-6,0.06145368,3.13057E-7,9.063386E-10,8.482392E-5,1.248082E-6,6.500295E-4,2.350419E-4,2.536184E-5,5.653753E-12,1.923967E-10,1.875741E-12,2.334253E-12,4.446128E-7,9.415264E-8,2.847092E-7,1.414747E-7,4.169712E-8,1.583648E-4,7.309207E-4,9.408111E-4,0.01110597,1.198769E-5,1.057399E-4,8.059316E-6,6.892927E-8,0.001234364,3.864598E-14,1.232568E-9,4.393565E-10,2.286049E-8,2.866966E-13,5.175479E-20,1.270207E-15,2.012431E-4,6.439819E-6,7.426736E-4,3.455829E-4,3.977817E-4,6.724597E-4,4.452228E-5,-1.065306E-11,-1.145548E-303,7.480554,6.162645E-5,423365.6,423365.6
0.02,15.57224,7555052.0,1480.34,1480.34,9.589087E-4,1.0,0.77051,1.422457E-5,0.1283182,4.837927E-5,1.369426E-4,3.924597E-7,0.02136116,1.781657E-6,0.06129595,3.052852E-7,8.952475E-10,8.366977E-5,1.240767E-6,6.492647E-4,2.347998E-4,2.548609E-5,5.446285E-12,1.881144E-10,1.858708E-12,2.309713E-12,4.398727E-7,9.395748E-8,2.798738E-7,1.379201E-7,4.043954E-8,1.538378E-4,7.229005E-4,9.392153E-4,0.01110904,1.181862E-5,1.037176E-4,7.971637E-6,6.767378E-8,0.001242458,3.784926E-14,1.184058E-9,4.340659E-10,2.229102E-8,8.238078E-14,5.027216E-20,1.197291E-15,1.995373E-4,6.435201E-6,7.421817E-4,3.474102E-4,4.027896E-4,7.088805E-4,4.645028E-5,-1.072479E-11,-1.145474E-303,7.48007,6.157809E-5,423338.2,423338.2
0.02094819,15.59315,7830354.0,1482.178,1482.178,9.589087E-4,1.0,0.7711665,1.447266E-5,0.1284621,4.92252E-5,1.326282E-4,3.825052E-7,0.02077937,1.772103E-6,0.06101768,2.926623E-7,8.773536E-10,8.177715E-5,1.228984E-6,6.479411E-4,2.343904E-4,2.570847E-5,5.120657E-12,1.811158E-10,1.830916E-12,2.269477E-12,4.318762E-7,9.36364E-8,2.719934E-7,1.321822E-7,3.841772E-8,1.465314E-4,7.092979E-4,9.362396E-4,0.0111126,1.154516E-5,1.003927E-4,7.828148E-6,6.561736E-8,0.001255158,3.654315E-14,1.107095E-9,4.25262E-10,2.135856E-8,5.037907E-13,4.785044E-20,1.084044E-15,1.969939E-4,6.438474E-6,7.41007E-4,3.500764E-4,4.106838E-4,7.719766E-4,4.977962E-5,-2.308153E-11,-1.145359E-303,7.479317,6.149552E-5,423295.6,423295.6
0.021,15.59431,7844507.0,1482.281,1482.281,9.589087E-4,1.0,0.7712026,1.448667E-5,0.1284698,4.927289E-5,1.323971E-4,3.819723E-7,0.02074807,1.771603E-6,0.06100197,2.919858E-7,8.763942E-10,8.167497E-5,1.228354E-6,6.47867E-4,2.343678E-4,2.572112E-5,5.101396E-12,1.807391E-10,1.82942E-12,2.267304E-12,4.314371E-7,9.361898E-8,2.715691E-7,1.31876E-7,3.831009E-8,1.461415E-4,7.085486E-4,9.360659E-4,0.01111274,1.153055E-5,1.002129E-4,7.8204E-6,6.550641E-8,0.001255822,3.647272E-14,1.102833E-9,4.247826E-10,2.130833E-8,5.09262E-14,4.772023E-20,1.078155E-15,1.968645E-4,6.439005E-6,7.409307E-4,3.502081E-4,4.110978E-4,7.755042E-4,4.996541E-5,-1.811749E-11,-1.145353E-303,7.479278,6.149095E-5,423293.3,423293.3
0.02169096,15.60991,8025479.0,1483.663,1483.663,9.589087E-4,1.0,0.771687,1.467769E-5,0.1285701,4.992257E-5,1.293586E-4,3.749613E-7,0.02033505,1.765125E-6,0.06078793,2.830881E-7,8.638201E-10,8.032332E-5,1.220077E-6,6.46859E-4,2.340621E-4,2.589426E-5,4.876967E-12,1.757718E-10,1.809647E-12,2.238552E-12,4.255618E-7,9.338722E-8,2.659854E-7,1.278599E-7,3.690109E-8,1.410277E-4,6.985052E-4,9.336438E-4,0.01111404,1.133875E-5,9.783244E-5,7.717768E-6,6.403938E-8,0.001264383,3.554241E-14,1.049711E-9,4.184045E-10,2.064773E-8,2.524728E-13,4.600491E-20,1.002437E-15,1.952165E-4,6.449056E-6,7.398006E-4,3.518329E-4,4.164531E-4,8.233192E-4,5.248067E-5,-6.784198E-12,-1.145275E-303,7.47877,6.142946E-5,423264.6,423264.6
0.022,15.61699,8101898.0,1484.292,1484.292,9.589087E-4,1.0,0.7719053,1.476568E-5,0.1286138,5.022139E-5,1.280263E-4,3.718821E-7,0.0201529,1.762332E-6,0.0606895,2.791835E-7,8.582977E-10,7.972509E-5,1.21644E-6,6.463958E-4,2.339229E-4,2.597431E-5,4.778568E-12,1.735834E-10,1.800907E-12,2.225818E-12,4.22924E-7,9.328367E-8,2.635258E-7,1.261045E-7,3.628666E-8,1.387925E-4,6.939856E-4,9.324963E-4,0.01111429,1.125483E-5,9.677785E-5,7.672234E-6,6.339053E-8,0.001268036,3.513174E-14,1.026627E-9,4.155618E-10,2.035529E-8,1.108775E-13,4.525061E-20,9.702181E-16,1.945218E-4,6.455214E-6,7.392291E-4,3.524799E-4,4.187475E-4,8.45175E-4,5.362868E-5,-1.244685E-11,-1.145242E-303,7.478551,6.140164E-5,423252.2,423252.2
0.02257661,15.63032,8237564.0,1485.481,1485.481,9.589087E-4,1.0,0.7723153,1.4934E-5,0.1286933,5.079226E-5,1.255836E-4,3.662237E-7,0.01981704,1.75727E-6,0.06050157,2.720182E-7,8.48151E-10,7.861849E-5,1.209749E-6,6.455097E-4,2.336579E-4,2.61277E-5,4.601959E-12,1.695544E-10,1.784746E-12,2.202243E-12,4.179881E-7,9.309013E-8,2.589981E-7,1.228947E-7,3.516537E-8,1.347051E-4,6.855142E-4,9.302498E-4,0.01111421,1.110124E-5,9.482623E-5,7.587773E-6,6.219129E-8,0.001274563,3.437428E-14,9.848678E-10,4.102744E-10,1.981707E-8,2.586611E-14,4.38647E-20,9.126975E-16,1.93285E-4,6.469133E-6,7.380581E-4,3.535574E-4,4.228634E-4,8.867306E-4,5.580895E-5,-3.120968E-11,-1.145181E-303,7.478156,6.134924E-5,423229.9,423229.9
0.023,15.64023,8331711.0,1486.367,1486.367,9.589088E-4,1.0,0.7726187,1.5061E-5,0.12875,5.12223E-5,1.238256E-4,3.621373E-7,0.01957361,1.753662E-6,0.06036016,2.668545E-7,8.408183E-10,7.781342E-5,1.204904E-6,6.448402E-4,2.334587E-4,2.624352E-5,4.47578E-12,1.666402E-10,1.772987E-12,2.185071E-12,4.143536E-7,9.294738E-8,2.557211E-7,1.205905E-7,3.43623E-8,1.317712E-4,6.792662E-4,9.28513E-4,0.0111137,1.09909E-5,9.34064E-5,7.526117E-6,6.131989E-8,0.001279114,3.38253E-14,9.551217E-10,4.064057E-10,1.943117E-8,1.627075E-13,4.286494E-20,8.725232E-16,1.924197E-4,6.481181E-6,7.371137E-4,3.542419E-4,4.257486E-4,9.1789E-4,5.744192E-5,-2.419406E-12,-1.145138E-303,7.477875,6.131037E-5,423214.0,423214.0
0.02353552,15.6529,8444797.0,1487.502,1487.502,9.589088E-4,1.0,0.7730053,1.522567E-5,0.1288196,5.177909E-5,1.216443E-4,3.570453E-7,0.01926933,1.749211E-6,0.06017736,2.604398E-7,8.316702E-10,7.680345E-5,1.198843E-6,6.439692E-4,2.332005E-4,2.639361E-5,4.321868E-12,1.630074E-10,1.758225E-12,2.1635E-12,4.09747E-7,9.276563E-8,2.516327E-7,1.177389E-7,3.337044E-8,1.281401E-4,6.713364E-4,9.262123E-4,0.0111125,1.085422E-5,9.162629E-5,7.448474E-6,6.022835E-8,0.001284586,3.313959E-14,9.187271E-10,4.015299E-10,1.89472E-8,3.252779E-13,4.16223E-20,8.2411E-16,1.913686E-4,6.498361E-6,7.358215E-4,3.549819E-4,4.29235E-4,9.580747E-4,5.954594E-5,-2.760809E-12,-1.145085E-303,7.477529,6.126075E-5,423194.4,423194.4
0.024,15.66401,8537735.0,1488.5,1488.5,9.589088E-4,1.0,0.7733434,1.537211E-5,0.1288781,5.227347E-5,1.197901E-4,3.526944E-7,0.01900855,1.745436E-6,0.06001536,2.549786E-7,8.238398E-10,7.593455E-5,1.193639E-6,6.431912E-4,2.329703E-4,2.652687E-5,4.192894E-12,1.599037E-10,1.745508E-12,2.144911E-12,4.057445E-7,9.260655E-8,2.481354E-7,1.153205E-7,3.253109E-8,1.250608E-4,6.644387E-4,9.241229E-4,0.01111097,1.073824E-5,9.009668E-5,7.381414E-6,5.929116E-8,0.001289073,3.255257E-14,8.881749E-10,3.973166E-10,1.853287E-8,3.745506E-13,4.056433E-20,7.841882E-16,1.904906E-4,6.514846E-6,7.346147E-4,3.555111E-4,4.321118E-4,9.936296E-4,6.140603E-5,-1.297203E-11,-1.14504E-303,7.477237,6.121732E-5,423177.8,423177.8
0.02480362,15.68347,8687959.0,1490.251,1490.251,9.589088E-4,1.0,0.7739342,1.563332E-5,0.1289751,5.315352E-5,1.166641E-4,3.453017E-7,0.01856392,1.73906E-6,0.05972782,2.45751E-7,8.104904E-10,7.444565E-5,1.184727E-6,6.417932E-4,2.325572E-4,2.676379E-5,3.974901E-12,1.546362E-10,1.723664E-12,2.11298E-12,3.988093E-7,9.232731E-8,2.421867E-7,1.112539E-7,3.112361E-8,1.198842E-4,6.524738E-4,9.203029E-4,0.01110721,1.054307E-5,8.748252E-5,7.265953E-6,5.769055E-8,0.001296272,3.155373E-14,8.372121E-10,3.900626E-10,1.783261E-8,1.93588E-13,3.877753E-20,7.194241E-16,1.890319E-4,6.546416E-6,7.323435E-4,3.561831E-4,4.367679E-4,0.001056682,6.470193E-5,-1.048167E-13,-1.144965E-303,7.476744,6.114135E-5,423149.9,423149.9
0.025,15.68827,8722798.0,1490.683,1490.683,9.589088E-4,1.0,0.7740798,1.569864E-5,0.128998,5.337324E-5,1.159157E-4,3.435195E-7,0.01845646,1.737525E-6,0.05965622,2.435379E-7,8.072632E-10,7.408441E-5,1.182563E-6,6.414413E-4,2.324532E-4,2.682282E-5,3.923592E-12,1.533685E-10,1.718351E-12,2.105217E-12,3.971134E-7,9.225817E-8,2.407523E-7,1.102822E-7,3.078804E-8,1.186476E-4,6.495459E-4,9.193305E-4,0.01110608,1.049641E-5,8.685002E-5,7.237835E-6,5.730342E-8,0.001297924,3.131286E-14,8.251845E-10,3.88297E-10,1.76639E-8,1.932034E-13,3.834934E-20,7.043916E-16,1.886851E-4,6.554653E-6,7.317545E-4,3.563015E-4,4.378448E-4,0.001072381,6.552217E-5,-1.303484E-12,-1.144947E-303,7.476625,6.112264E-5,423143.2,423143.2
0.02541852,15.69856,8794550.0,1491.612,1491.612,9.589088E-4,1.0,0.7743915,1.583982E-5,0.1290456,5.384763E-5,1.143412E-4,3.397529E-7,0.01822902,1.734283E-6,0.05950188,2.388759E-7,8.004305E-10,7.331789E-5,1.177967E-6,6.406773E-4,2.322274E-4,2.695011E-5,3.816956E-12,1.506926E-10,1.707058E-12,2.088722E-12,3.934985E-7,9.210955E-8,2.377202E-7,1.082402E-7,3.00838E-8,1.160493E-4,6.433031E-4,9.172062E-4,0.01110338,1.039834E-5,8.551077E-5,7.178059E-6,5.648384E-8,0.001301301,3.080375E-14,8.000908E-10,3.845439E-10,1.730732E-8,1.907972E-13,3.744785E-20,6.733543E-16,1.87957E-4,6.572842E-6,7.304545E-4,3.564932E-4,4.400584E-4,0.001106231,6.729023E-5,-1.176494E-11,-1.144909E-303,7.476375,6.108257E-5,423129.1,423129.1
0.026,15.71299,8889142.0,1492.914,1492.914,9.589088E-4,1.0,0.7748282,1.604032E-5,0.1291093,5.45202E-5,1.121983E-4,3.345857E-7,0.01791637,1.729821E-6,0.05928369,2.32518E-7,7.910208E-10,7.226E-5,1.171607E-6,6.39584E-4,2.319039E-4,2.713002E-5,3.671465E-12,1.470312E-10,1.691419E-12,2.0659E-12,3.884759E-7,9.189977E-8,2.335605E-7,1.054653E-7,2.912898E-8,1.1252E-4,6.346263E-4,9.141402E-4,0.01109898,1.026505E-5,8.366978E-5,7.095314E-6,5.535732E-8,0.001305677,3.010574E-14,7.662434E-10,3.793505E-10,1.68219E-8,1.677343E-13,3.622024E-20,6.32389E-16,1.869663E-4,6.5994E-6,7.28551E-4,3.566266E-4,4.429547E-4,0.001154125,6.979101E-5,-6.494134E-15,-1.144856E-303,7.476032,6.102647E-5,423109.6,423109.6
0.02698025,15.73764,9035899.0,1495.142,1495.142,9.589088E-4,1.0,0.7755738,1.638971E-5,0.1292096,5.568904E-5,1.087027E-4,3.260406E-7,0.01739784,1.722377E-6,0.05890636,2.221115E-7,7.753618E-10,7.049442E-5,1.16093E-6,6.376542E-4,2.313313E-4,2.744085E-5,3.438675E-12,1.410079E-10,1.665164E-12,2.027654E-12,3.800168E-7,9.153666E-8,2.266865E-7,1.009487E-7,2.758051E-8,1.067804E-4,6.200084E-4,9.086719E-4,0.01108985,1.004804E-5,8.062086E-5,6.956706E-6,5.349143E-8,0.001312226,2.895371E-14,7.121059E-10,3.706551E-10,1.602352E-8,1.309962E-13,3.421648E-20,5.687027E-16,1.853394E-4,6.647142E-6,7.250922E-4,3.565077E-4,4.473678E-4,0.001237123,7.412358E-5,-1.926187E-12,-1.144769E-303,7.475462,6.09309E-5,423077.4,423077.4
0.027,15.73814,9038705.0,1495.187,1495.187,9.589088E-4,1.0,0.7755889,1.63969E-5,0.1292116,5.571304E-5,1.086337E-4,3.258704E-7,0.01738749,1.722227E-6,0.05889864,2.219057E-7,7.750484E-10,7.045906E-5,1.160715E-6,6.376142E-4,2.313194E-4,2.744721E-5,3.434072E-12,1.408884E-10,1.664636E-12,2.026886E-12,3.798465E-7,9.152921E-8,2.265497E-7,1.008597E-7,2.755007E-8,1.066674E-4,6.197141E-4,9.085579E-4,0.01108965,1.004377E-5,8.056015E-5,6.953924E-6,5.345427E-8,0.001312347,2.893081E-14,7.110485E-10,3.704806E-10,1.60077E-8,1.304844E-13,3.417695E-20,5.67485E-16,1.853071E-4,6.648138E-6,7.250194E-4,3.56501E-4,4.474507E-4,0.001238824,7.421238E-5,-1.850636E-12,-1.144767E-303,7.47545,6.092896E-5,423076.7,423076.7
0.02778846,15.75825,9145828.0,1497.006,1497.006,9.589088E-4,1.0,0.7761975,1.668841E-5,0.1292857,5.668513E-5,1.059281E-4,3.191412E-7,0.01697803,1.716263E-6,0.05858671,2.138181E-7,7.626123E-10,6.905461E-5,1.15214E-6,6.359791E-4,2.308322E-4,2.770362E-5,3.256581E-12,1.361803E-10,1.643582E-12,1.996303E-12,3.730576E-7,9.12273E-8,2.211441E-7,9.737136E-8,2.635943E-8,1.022406E-4,6.079822E-4,9.038844E-4,0.01108067,9.876162E-6,7.816111E-5,6.843352E-6,5.198537E-8,0.001316852,2.802697E-14,6.70035E-10,3.635442E-10,1.538551E-8,1.115881E-13,3.262619E-20,5.208954E-16,1.840278E-4,6.688896E-6,7.22012E-4,3.560939E-4,4.505695E-4,0.00130766,7.780542E-5,-3.06216E-12,-1.144697E-303,7.474995,6.08512E-5,423050.9,423050.9
0.028,15.76369,9172963.0,1497.498,1497.498,9.589088E-4,1.0,0.7763622,1.676819E-5,0.1293046,5.695065E-5,1.052179E-4,3.173566E-7,0.01686928,1.714664E-6,0.0585018,2.116898E-7,7.592993E-10,6.868009E-5,1.149839E-6,6.355276E-4,2.306974E-4,2.77733E-5,3.211604E-12,1.349375E-10,1.637941E-12,1.988123E-12,3.712392E-7,9.114474E-8,2.19712E-7,9.64565E-8,2.604799E-8,1.010807E-4,6.048405E-4,9.025896E-4,0.01107802,9.832215E-6,7.752582E-5,6.813849E-6,5.159623E-8,0.001317947,2.778786E-14,6.594734E-10,3.616921E-10,1.522098E-8,2.64469E-13,3.221913E-20,5.09043E-16,1.836879E-4,6.700142E-6,7.211719E-4,3.559389E-4,4.513421E-4,0.001326438,7.878566E-5,-1.079789E-11,-1.144678E-303,7.474873,6.083021E-5,423044.0,423044.0
0.02844325,15.77513,9227684.0,1498.534,1498.534,9.589088E-4,1.0,0.776709,1.693746E-5,0.1293428,5.751337E-5,1.037508E-4,3.136448E-7,0.01664293,1.711307E-6,0.05832226,2.072861E-7,7.5238E-10,6.789843E-5,1.145016E-6,6.345641E-4,2.30409E-4,2.792047E-5,3.115667E-12,1.323605E-10,1.626128E-12,1.971014E-12,3.674343E-7,9.096948E-8,2.167347E-7,9.456743E-8,2.540609E-8,9.868755E-5,5.982678E-4,8.99821E-4,0.0110721,9.741495E-6,7.620645E-5,6.752276E-6,5.078784E-8,0.001320086,2.729145E-14,6.375972E-10,3.578236E-10,1.488225E-8,1.315571E-13,3.137847E-20,4.850495E-16,1.829792E-4,6.724096E-6,7.193669E-4,3.555521E-4,4.528736E-4,0.001366204,8.086174E-5,-5.565369E-13,-1.144639E-303,7.474617,6.078608E-5,423029.5,423029.5
0.029,15.78961,9292699.0,1499.845,1499.845,9.589088E-4,1.0,0.7771481,1.71541E-5,0.129388,5.823217E-5,1.019477E-4,3.09033E-7,0.01636141,1.70707E-6,0.05809376,2.018612E-7,7.437359E-10,6.69224E-5,1.138946E-6,6.333202E-4,2.300356E-4,2.810738E-5,2.999857E-12,1.291764E-10,1.611298E-12,1.949579E-12,3.626666E-7,9.07449E-8,2.13041E-7,9.224767E-8,2.461996E-8,9.575212E-5,5.900343E-4,8.962396E-4,0.01106402,9.630101E-6,7.457201E-5,6.675393E-6,4.97858E-8,0.001322483,2.667679E-14,6.111303E-10,3.529894E-10,1.446108E-8,-9.546376E-14,3.034611E-20,4.564743E-16,1.820948E-4,6.75486E-6,7.170163E-4,3.549514E-4,4.54634E-4,0.001416938,8.351096E-5,-3.107518E-11,-1.14459E-303,7.474294,6.073036E-5,423011.3,423011.3
0.02963448,15.80624,9361369.0,1501.35,1501.35,9.589089E-4,1.0,0.7776533,1.74065E-5,0.1294358,5.906769E-5,9.994701E-5,3.038471E-7,0.01604446,1.702215E-6,0.0578293,1.958226E-7,7.339507E-10,6.581807E-5,1.132014E-6,6.318552E-4,2.295941E-4,2.832308E-5,2.872716E-12,1.256192E-10,1.594408E-12,1.925231E-12,3.572511E-7,9.048271E-8,2.088936E-7,8.967488E-8,2.375125E-8,9.250236E-5,5.806872E-4,8.920151E-4,0.01105388,9.506638E-6,7.27419E-5,6.588538E-6,4.866296E-8,0.001324812,2.598839E-14,5.821435E-10,3.475147E-10,1.399743E-8,1.02836E-13,2.920133E-20,4.259228E-16,1.810929E-4,6.79078E-6,7.14223E-4,3.541096E-4,4.564143E-4,0.001475839,8.658773E-5,-3.431487E-12,-1.144533E-303,7.473925,6.066647E-5,422990.4,422990.4
0.03,15.81588,9398614.0,1502.222,1502.222,9.589089E-4,1.0,0.7779467,1.755452E-5,0.1294614,5.955669E-5,9.88196E-5,3.008909E-7,0.01586367,1.699394E-6,0.05767509,1.924115E-7,7.28339E-10,6.518565E-5,1.128009E-6,6.309887E-4,2.293322E-4,2.844851E-5,2.801812E-12,1.236039E-10,1.584677E-12,1.911237E-12,3.54141E-7,9.032852E-8,2.065334E-7,8.822578E-8,2.326342E-8,9.067468E-5,5.753216E-4,8.895149E-4,0.0110476,9.43712E-6,7.170329E-5,6.538858E-6,4.802526E-8,0.001325965,2.559759E-14,5.660239E-10,3.443779E-10,1.373439E-8,1.331652E-13,2.855708E-20,4.092428E-16,1.805179E-4,6.811839E-6,7.125606E-4,3.535521E-4,4.573348E-4,0.001510275,8.838717E-5,-3.76032E-13,-1.1445E-303,7.47371,6.06295E-5,422978.2,422978.2
0.03070637,15.83462,9465611.0,1503.919,1503.919,9.589089E-4,1.0,0.7785184,1.784603E-5,0.1295071,6.05176E-5,9.669339E-5,2.952443E-7,0.01551806,1.693892E-6,0.05737329,1.859606E-7,7.175575E-10,6.397146E-5,1.120243E-6,6.292661E-4,2.288097E-4,2.869324E-5,2.675307E-12,1.197807E-10,1.565874E-12,1.884267E-12,3.481542E-7,9.002395E-8,2.020338E-7,8.549356E-8,2.234683E-8,8.72353E-5,5.649986E-4,8.845451E-4,0.01103452,9.306122E-6,6.973002E-5,6.443698E-6,4.681264E-8,0.001327803,2.485448E-14,5.36358E-10,3.383536E-10,1.323555E-8,8.897362E-13,2.734347E-20,3.788246E-16,1.794098E-4,6.853238E-6,7.092378E-4,3.523252E-4,4.588949E-4,0.001577868,9.192078E-5,-1.378746E-11,-1.144436E-303,7.473292,6.055772E-5,422954.6,422954.6
0.031,15.84246,9491340.0,1504.628,1504.628,9.589089E-4,1.0,0.7787579,1.796934E-5,0.1295245,6.092324E-5,9.583016E-5,2.929236E-7,0.01537591,1.691588E-6,0.05724636,1.833338E-7,7.13085E-10,6.346996E-5,1.117004E-6,6.285308E-4,2.285859E-4,2.879585E-5,2.615491E-12,1.182188E-10,1.558062E-12,1.873089E-12,3.456753E-7,8.989471E-8,2.001855E-7,8.438405E-8,2.197595E-8,8.58416E-5,5.607274E-4,8.824247E-4,0.0110287,9.252973E-6,6.892352E-5,6.404531E-6,4.631663E-8,0.00132841,2.455032E-14,5.239605E-10,3.358642E-10,1.303199E-8,5.994555E-15,2.685109E-20,3.668535E-16,1.789501E-4,6.870708E-6,7.078128E-4,3.517563E-4,4.594564E-4,0.00160638,9.341204E-5,-1.382222E-11,-1.14441E-303,7.473117,6.052776E-5,422944.6,422944.6
0.03140896,15.85342,9525579.0,1505.619,1505.619,9.589089E-4,1.0,0.7790933,1.814309E-5,0.1295473,6.149392E-5,9.464642E-5,2.897142E-7,0.0151793,1.688347E-6,0.05706827,1.797263E-7,7.068843E-10,6.277447E-5,1.11248E-6,6.274891E-4,2.282681E-4,2.893946E-5,2.542886E-12,1.160701E-10,1.547175E-12,1.857541E-12,3.422326E-7,8.971208E-8,1.976353E-7,8.286292E-8,2.146863E-8,8.393334E-5,5.54798E-4,8.794224E-4,0.01102025,9.180112E-6,6.781299E-5,6.350292E-6,4.563315E-8,0.001329115,2.41312E-14,5.07721E-10,3.324117E-10,1.275375E-8,5.088882E-13,2.617701E-20,3.508036E-16,1.783104E-4,6.895251E-6,7.057889E-4,3.509114E-4,4.601601E-4,0.001646462,9.550916E-5,-1.613702E-11,-1.144372E-303,7.47287,6.048592E-5,422930.7,422930.7
