Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_H_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_CH3_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H5_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C3H8_Soln#8 (),Mole_fraction_C3H6_Soln#8 (),Mole_fraction_C3H5-A_Soln#8 (),Mole_fraction_C3H4-P_Soln#8 (),Mole_fraction_C3H4-A_Soln#8 (),Mole_fraction_NC4H10_Soln#8 (),Mole_fraction_IC4H10_Soln#8 (),Mole_fraction_IC4H9_Soln#8 (),Mole_fraction_TC4H9_Soln#8 (),Mole_fraction_IC4H8_Soln#8 (),Mole_fraction_IC4H7_Soln#8 (),Mole_fraction_C4H8-1_Soln#8 (),Mole_fraction_C4H8-2_Soln#8 (),Mole_fraction_C4H71-3_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C4H2_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_FULVENE_Soln#8 (),Mole_fraction_C5H6_Soln#8 (),Mole_fraction_C5H5_Soln#8 (),Mole_fraction_MCPTD_Soln#8 (),Mole_fraction_C10H8_Soln#8 (),Mole_fraction_NEOC5H12_Soln#8 (),Mole_fraction_NC5H10_Soln#8 (),Mole_fraction_B1M2_Soln#8 (),Mole_fraction_B1M3_Soln#8 (),Mole_fraction_B2M2_Soln#8 (),Mole_fraction_LC5H8_Soln#8 (),Mole_fraction_CYC6H10_Soln#8 (),Mole_fraction_NC6H12_Soln#8 (),Mole_fraction_NC7H14_Soln#8 (),Mole_fraction_IC8H16_Soln#8 (),Mole_fraction_DIMEPTD_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_XYLENE_Soln#8 (),Mole_fraction_INDENE_Soln#8 (),Mole_fraction_NC10H20_Soln#8 (),Mole_fraction_IC12H26_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
2.435691E-6,14.89325,-3.521419E10,1316.703,1316.703,0.00124303,1.0,0.9287594,1.694642E-4,0.002738528,0.003020682,7.93844E-4,8.853599E-5,0.001633687,1.320889E-5,1.051955E-4,0.006129514,1.091061E-4,9.875708E-6,2.541427E-4,2.016572E-5,1.008407E-4,8.742635E-5,1.787438E-4,0.004931209,0.001138494,4.221365E-4,1.814704E-5,8.416991E-5,4.775726E-4,6.875016E-7,2.895688E-10,5.024874E-5,6.338031E-9,1.413103E-6,3.790168E-8,1.337565E-6,1.19926E-10,4.373922E-5,1.735901E-4,1.329965E-5,1.762424E-5,4.502097E-7,2.505904E-4,2.75018E-8,2.226053E-5,2.899136E-4,0.01764134,4.57179E-4,0.00763114,9.554419E-5,1.587603E-8,7.457513E-6,4.515581E-7,4.789429E-9,0.00868286,0.0132821,9.01775,8.346264E-5,510363.8,510363.8
2.620165E-6,14.89447,-3.286254E10,1315.527,1315.527,0.00124303,1.0,0.9278249,1.658571E-4,0.003009229,0.003000135,8.873914E-4,8.721357E-5,0.001765361,1.505555E-5,1.162784E-4,0.006482517,1.079004E-4,1.153266E-5,2.742825E-4,2.211926E-5,1.06857E-4,8.444039E-5,1.73349E-4,0.005230987,0.001198682,4.566915E-4,2.019109E-5,8.416744E-5,5.143119E-4,8.492126E-7,3.677427E-10,5.472671E-5,7.897996E-9,1.654161E-6,4.54847E-8,1.529934E-6,1.541119E-10,4.736299E-5,1.856667E-4,1.532555E-5,1.966132E-5,5.230394E-7,2.698273E-4,3.278857E-8,2.344889E-5,3.101205E-4,0.01752199,4.917453E-4,0.00761378,1.001612E-4,2.063603E-8,8.727956E-6,5.003683E-7,5.78865E-9,0.008563656,0.01307548,9.008959,8.345581E-5,509866.2,509866.2
2.636889E-6,14.89459,-3.266714E10,1315.425,1315.425,0.00124303,1.0,0.9277419,1.655228E-4,0.003033581,0.002997834,8.958058E-4,8.709134E-5,0.001777159,1.522539E-5,1.172713E-4,0.006513808,1.077958E-4,1.168696E-5,2.760793E-4,2.229328E-5,1.073889E-4,8.417972E-5,1.728768E-4,0.005257626,0.001204013,4.597647E-4,2.037606E-5,8.415768E-5,5.17583E-4,8.647356E-7,3.755435E-10,5.512998E-5,8.048958E-9,1.676642E-6,4.620362E-8,1.547763E-6,1.574848E-10,4.768417E-5,1.867374E-4,1.551274E-5,1.984471E-5,5.298035E-7,2.715384E-4,3.329031E-8,2.355403E-5,3.119063E-4,0.01751132,4.948154E-4,0.007612248,1.005559E-4,2.110601E-8,8.84574E-6,5.047602E-7,5.883559E-9,0.008553069,0.01305717,9.00818,8.345511E-5,509822.2,509822.2
2.698333E-6,14.89506,-3.197236E10,1315.052,1315.052,0.00124303,1.0,0.9274394,1.642874E-4,0.003122754,0.002988837,9.266068E-4,8.663992E-5,0.001820305,1.585256E-5,1.209009E-4,0.006627779,1.074194E-4,1.225935E-5,2.826386E-4,2.292802E-5,1.093239E-4,8.323572E-5,1.711654E-4,0.005354743,0.001223423,4.709695E-4,2.105483E-5,8.410968E-5,5.295157E-4,9.229851E-7,4.052683E-10,5.660743E-5,8.617338E-9,1.760085E-6,4.888909E-8,1.6138E-6,1.702805E-10,4.885355E-5,1.906364E-4,1.620514E-5,2.051629E-5,5.548704E-7,2.777781E-4,3.516566E-8,2.393668E-5,3.184018E-4,0.01747231,5.060034E-4,0.007606676,1.019732E-4,2.288891E-8,9.281851E-6,5.208423E-7,6.238302E-9,0.008514482,0.01299048,9.005344,8.345246E-5,509661.6,509661.6
2.733273E-6,14.89534,-3.159265E10,1314.844,1314.844,0.00124303,1.0,0.9272691,1.635805E-4,0.003173251,0.002983369,9.440386E-4,8.638184E-5,0.001844698,1.621135E-5,1.229518E-4,0.006691908,1.072107E-4,1.258854E-5,2.863394E-4,2.328573E-5,1.104112E-4,8.270822E-5,1.70208E-4,0.005409448,0.00123434,4.772817E-4,2.144019E-5,8.40744E-5,5.362421E-4,9.569478E-7,4.229211E-10,5.744464E-5,8.950096E-9,1.808108E-6,5.044651E-8,1.651712E-6,1.778396E-10,4.951117E-5,1.928297E-4,1.660197E-5,2.089657E-5,5.692702E-7,2.812936E-4,3.625419E-8,2.41518E-5,3.220502E-4,0.01745027,5.123022E-4,0.007603547,1.027569E-4,2.394196E-8,9.532084E-6,5.299488E-7,6.444174E-9,0.008492755,0.01295296,9.003748,8.345089E-5,509571.3,509571.3
2.78623E-6,14.89578,-3.10375E10,1314.533,1314.533,0.00124303,1.0,0.9270132,1.625045E-4,0.003249485,0.002974628,9.703357E-4,8.598918E-5,0.001881474,1.675805E-5,1.260416E-4,0.00678817,1.069024E-4,1.309254E-5,2.919081E-4,2.382329E-5,1.120412E-4,8.192136E-5,1.687784E-4,0.005491644,0.001250721,4.86766E-4,2.202321E-5,8.401045E-5,5.463545E-4,1.009595E-6,4.507538E-10,5.870939E-5,9.467928E-9,1.881677E-6,5.284928E-8,1.70967E-6,1.897005E-10,5.04976E-5,1.961209E-4,1.72076E-5,2.147054E-5,5.912933E-7,2.865763E-4,3.793509E-8,2.447443E-5,3.275172E-4,0.01741707,5.217609E-4,0.007598859,1.03914E-4,2.559373E-8,9.914333E-6,5.436948E-7,6.761971E-9,0.008460123,0.01289664,9.001353,8.344843E-5,509435.8,509435.8
2.948122E-6,14.89721,-2.947668E10,1313.615,1313.615,0.00124303,1.0,0.9262471,1.591957E-4,0.003480205,0.002945049,0.001049741,8.478238E-5,0.001992451,1.844888E-5,1.353454E-4,0.007075795,1.060186E-4,1.466779E-5,3.086369E-4,2.543238E-5,1.168962E-4,7.960452E-5,1.645588E-4,0.005737774,0.001299625,5.151584E-4,2.379643E-5,8.374676E-5,5.766712E-4,1.178917E-6,5.439181E-10,6.254383E-5,1.114935E-8,2.111962E-6,6.049555E-8,1.890294E-6,2.289659E-10,5.343832E-5,2.059431E-4,1.908682E-5,2.320583E-5,6.599662E-7,3.023951E-4,4.329818E-8,2.54365E-5,3.437789E-4,0.01731707,5.500375E-4,0.007584912,1.072382E-4,3.105346E-8,1.110243E-5,5.852804E-7,7.77441E-9,0.008362518,0.01272838,8.9942,8.344042E-5,509031.0,509031.0
3.041389E-6,14.89809,-2.866131E10,1313.106,1313.106,0.00124303,1.0,0.9258165,1.572867E-4,0.003611455,0.00292638,0.001094751,8.4086E-5,0.00205539,1.94353E-5,1.406042E-4,0.007237074,1.055497E-4,1.559737E-5,3.180734E-4,2.633548E-5,1.196078E-4,7.832753E-5,1.622265E-4,0.005876122,0.001327016,5.311074E-4,2.481058E-5,8.355414E-5,5.93731E-4,1.282109E-6,6.033453E-10,6.473014E-5,1.218601E-8,2.248094E-6,6.510268E-8,1.996595E-6,2.537109E-10,5.508148E-5,2.114401E-4,2.01867E-5,2.419107E-5,7.003864E-7,3.112833E-4,4.654148E-8,2.597465E-5,3.528432E-4,0.01726047,5.658935E-4,0.007577133,1.09014E-4,3.44849E-8,1.179871E-5,6.08921E-7,8.385025E-9,0.008307738,0.01263406,8.99019,8.343552E-5,508804.0,508804.0
3.117936E-6,14.89882,-2.803252E10,1312.699,1312.699,0.00124303,1.0,0.9254688,1.557239E-4,0.003718236,0.002910348,0.001131265,8.351545E-5,0.002106507,2.025092E-5,1.448638E-4,0.007367125,1.051863E-4,1.63713E-5,3.257106E-4,2.706359E-5,1.217885E-4,7.73091E-5,1.60363E-4,0.005987851,0.001349088,5.439796E-4,2.563831E-5,8.337721E-5,6.075156E-4,1.369788E-6,6.553437E-10,6.651178E-5,1.307379E-8,2.361563E-6,6.899046E-8,2.084985E-6,2.752017E-10,5.640275E-5,2.158658E-4,2.109771E-5,2.499124E-5,7.339863E-7,3.184578E-4,4.928604E-8,2.64079E-5,3.601216E-4,0.01721455,5.786751E-4,0.007570881,1.104004E-4,3.745799E-8,1.237567E-5,6.28144E-7,8.900515E-9,0.008263549,0.012558,8.986956,8.343139E-5,508621.0,508621.0
3.159599E-6,14.89923,-2.770452E10,1312.481,1312.481,0.00124303,1.0,0.9252816,1.548758E-4,0.00377599,0.002901388,0.001150971,8.320561E-5,0.002134125,2.069699E-5,1.471605E-4,0.007437049,1.049964E-4,1.67965E-5,3.298269E-4,2.74549E-5,1.229588E-4,7.676567E-5,1.593673E-4,0.006047984,0.001360949,5.50904E-4,2.608694E-5,8.327446E-5,6.149368E-4,1.418624E-6,6.848926E-10,6.747657E-5,1.357102E-8,2.423951E-6,7.11462E-8,2.133511E-6,2.873543E-10,5.711162E-5,2.182425E-4,2.159646E-5,2.542343E-5,7.524264E-7,3.223174E-4,5.081106E-8,2.664059E-5,3.640228E-4,0.01718977,5.855447E-4,0.007567527,1.111289E-4,3.913601E-8,1.269157E-5,6.385369E-7,9.186408E-9,0.008239787,0.01251711,8.985217,8.34291E-5,508522.6,508522.6
3.182548E-6,14.89946,-2.752792E10,1312.362,1312.362,0.00124303,1.0,0.9251791,1.544097E-4,0.003807693,0.002896391,0.001161775,8.303522E-5,0.002149277,2.094331E-5,1.484191E-4,0.007475312,1.048941E-4,1.703184E-5,3.320822E-4,2.766895E-5,1.235985E-4,7.646951E-5,1.588244E-4,0.006080907,0.001367437,5.54694E-4,2.633348E-5,8.321606E-5,6.190004E-4,1.445852E-6,7.015455E-10,6.800651E-5,1.384911E-8,2.458497E-6,7.234535E-8,2.160362E-6,2.941855E-10,5.749903E-5,2.19542E-4,2.187201E-5,2.566048E-5,7.626275E-7,3.244299E-4,5.166037E-8,2.676784E-5,3.661539E-4,0.01717618,5.893028E-4,0.007565694,1.115226E-4,4.007821E-8,1.28661E-5,6.442405E-7,9.34545E-9,0.008226783,0.01249473,8.984266,8.342783E-5,508468.7,508468.7
3.219657E-6,14.89983,-2.724823E10,1312.171,1312.171,0.00124303,1.0,0.9250143,1.536575E-4,0.003858791,0.002888221,0.001179167,8.276015E-5,0.002173686,2.134253E-5,1.504443E-4,0.007536805,1.047322E-4,1.741408E-5,3.35711E-4,2.801283E-5,1.246256E-4,7.599532E-5,1.579545E-4,0.006133844,0.001377862,5.607863E-4,2.673122E-5,8.311904E-5,6.255351E-4,1.490376E-6,7.290497E-10,6.88612E-5,1.430514E-8,2.514629E-6,7.430204E-8,2.203961E-6,3.054416E-10,5.812092E-5,2.216292E-4,2.231879E-5,2.604224E-5,7.791878E-7,3.278258E-4,5.304779E-8,2.697224E-5,3.695734E-4,0.0171543,5.95341E-4,0.007562752,1.12148E-4,4.1629E-8,1.314907E-5,6.534315E-7,9.604979E-9,0.008205884,0.01245878,8.982736,8.342576E-5,508382.2,508382.2
3.248084E-6,14.90012,-2.703879E10,1312.026,1312.026,0.00124303,1.0,0.9248888,1.530828E-4,0.003897795,0.002881893,0.001192424,8.254985E-5,0.002192308,2.164909E-5,1.519874E-4,0.007583599,1.046109E-4,1.770828E-5,3.384758E-4,2.827439E-5,1.254064E-4,7.563596E-5,1.572948E-4,0.006174148,0.001385793,5.654231E-4,2.703515E-5,8.304264E-5,6.305109E-4,1.524894E-6,7.506034E-10,6.951405E-5,1.46598E-8,2.55785E-6,7.581556E-8,2.23751E-6,3.142405E-10,5.859351E-5,2.232163E-4,2.266202E-5,2.633338E-5,7.919267E-7,3.304105E-4,5.412236E-8,2.712768E-5,3.721708E-4,0.01713761,5.999344E-4,0.007560516,1.126178E-4,4.283974E-8,1.336644E-5,6.604454E-7,9.805736E-9,0.00818998,0.01243141,8.981573,8.342416E-5,508316.3,508316.3
3.339183E-6,14.90104,-2.639405E10,1311.569,1311.569,0.00124303,1.0,0.9244909,1.512513E-4,0.004021966,0.002861261,0.001234519,8.187882E-5,0.002251542,2.263555E-5,1.56884E-4,0.007731763,1.042384E-4,1.865869E-5,3.472494E-4,2.910166E-5,1.278737E-4,7.450642E-5,1.552188E-4,0.006301879,0.001410891,5.801092E-4,2.80045E-5,8.278674E-5,6.462824E-4,1.637853E-6,8.225158E-10,7.159508E-5,1.582719E-8,2.697588E-6,8.074934E-8,2.345855E-6,3.434697E-10,6.008605E-5,2.282339E-4,2.376724E-5,2.725861E-5,8.330423E-7,3.385966E-4,5.763362E-8,2.76193E-5,3.803674E-4,0.01708458,6.144684E-4,0.007553452,1.140712E-4,4.685194E-8,1.406621E-5,6.827648E-7,1.046017E-8,0.008139625,0.01234478,8.977888,8.341899E-5,508107.8,508107.8
3.37287E-6,14.90138,-2.616528E10,1311.403,1311.403,0.00124303,1.0,0.9243455,1.505783E-4,0.004067565,0.002853512,0.001249935,8.163192E-5,0.002273276,2.300182E-5,1.58676E-4,0.007785873,1.041066E-4,1.901296E-5,3.504607E-4,2.94034E-5,1.287729E-4,7.409702E-5,1.544654E-4,0.006348571,0.001420051,5.85474E-4,2.836109E-5,8.268816E-5,6.520483E-4,1.680513E-6,8.502117E-10,7.236032E-5,1.627072E-8,2.749718E-6,8.260546E-8,2.386231E-6,3.546787E-10,6.062961E-5,2.300635E-4,2.417784E-5,2.759772E-5,8.48354E-7,3.415868E-4,5.895799E-8,2.779863E-5,3.833503E-4,0.01706514,6.197721E-4,0.007550878,1.145891E-4,4.838651E-8,1.432609E-5,6.909573E-7,1.070637E-8,0.008121236,0.01231315,8.976542,8.341706E-5,508031.6,508031.6
3.403146E-6,14.90169,-2.596391E10,1311.254,1311.254,0.00124303,1.0,0.9242155,1.499756E-4,0.004108401,0.002846499,0.001263719,8.141064E-5,0.002292731,2.333164E-5,1.602779E-4,0.007834197,1.039909E-4,1.93326E-5,3.533319E-4,2.967268E-5,1.295751E-4,7.37328E-5,1.537947E-4,0.006390289,0.001428229,5.902657E-4,2.868072E-5,8.259789E-5,6.572002E-4,1.719256E-6,8.756138E-10,7.30461E-5,1.667477E-8,2.79677E-6,8.428796E-8,2.422659E-6,3.64938E-10,6.111435E-5,2.31696E-4,2.45477E-5,2.79011E-5,8.621626E-7,3.442576E-4,6.016009E-8,2.79587E-5,3.860093E-4,0.01704774,6.245066E-4,0.007548582,1.150458E-4,4.978903E-8,1.456012E-5,6.982922E-7,1.092953E-8,0.008104815,0.0122849,8.97534,8.341532E-5,507963.5,507963.6
3.434151E-6,14.90201,-2.576172E10,1311.104,1311.104,0.00124303,1.0,0.9240831,1.493607E-4,0.004150075,0.002839274,0.001277765,8.118467E-5,0.002312579,2.367004E-5,1.619099E-4,0.007883385,1.038749E-4,1.966115E-5,3.562574E-4,2.994656E-5,1.303908E-4,7.336343E-5,1.531141E-4,0.006432772,0.001436552,5.951434E-4,2.900717E-5,8.250387E-5,6.624467E-4,1.75933E-6,9.021408E-10,7.374644E-5,1.709398E-8,2.845155E-6,8.602521E-8,2.460101E-6,3.756304E-10,6.160703E-5,2.333563E-4,2.492726E-5,2.821038E-5,8.763501E-7,3.469762E-4,6.140298E-8,2.812153E-5,3.887109E-4,0.01703,6.293236E-4,0.007546247,1.15505E-4,5.124867E-8,1.480024E-5,7.057761E-7,1.115993E-8,0.008088102,0.01225614,8.974116,8.341353E-5,507894.3,507894.3
3.572585E-6,14.90345,-2.490547E10,1310.445,1310.445,0.00124303,1.0,0.9235007,1.466449E-4,0.004334355,0.002806576,0.001339618,8.018439E-5,0.002400267,2.518812E-5,1.690923E-4,0.008099394,1.03387E-4,2.114198E-5,3.691406E-4,3.114647E-5,1.33963E-4,7.17574E-5,1.5015E-4,0.006619552,0.001473069,6.165675E-4,3.045376E-5,8.206678E-5,6.855133E-4,1.943005E-6,1.026888E-9,7.684917E-5,1.903157E-8,3.063467E-6,9.395129E-8,2.62887E-6,4.256565E-10,6.37617E-5,2.4063E-4,2.663077E-5,2.957394E-5,9.402232E-7,3.589151E-4,6.709512E-8,2.883549E-5,4.005155E-4,0.01695171,6.504487E-4,0.007536026,1.174551E-4,5.804926E-8,1.587694E-5,7.388494E-7,1.221089E-8,0.008014726,0.01212987,8.968741,8.340548E-5,507590.1,507590.1
3.709438E-6,14.90489,-2.41264E10,1309.815,1309.815,0.00124303,1.0,0.9229386,1.440126E-4,0.004513674,0.002773756,0.001399378,7.921075E-5,0.002485489,2.66992E-5,1.760269E-4,0.008307356,1.029492E-4,2.262631E-5,3.815973E-4,3.229662E-5,1.373864E-4,7.02356E-5,1.473339E-4,0.006799698,0.001508177,6.371957E-4,3.186579E-5,8.161134E-5,7.077579E-4,2.131951E-6,1.160428E-9,7.987777E-5,2.105199E-8,3.282676E-6,1.020503E-7,2.798118E-6,4.788149E-10,6.58215E-5,2.476039E-4,2.832716E-5,3.089393E-5,1.00414E-6,3.704067E-4,7.294865E-8,2.952113E-5,4.117855E-4,0.01687577,6.707366E-4,0.007526232,1.192317E-4,6.522372E-8,1.694725E-5,7.710025E-7,1.328417E-8,0.007944128,0.01200831,8.963563,8.339746E-5,507297.1,507297.1
3.84395E-6,14.9063,-2.341814E10,1309.213,1309.213,0.00124303,1.0,0.9223987,1.41481E-4,0.004687154,0.002741246,0.001456762,7.827005E-5,0.002567855,2.819311E-5,1.826835E-4,0.008506563,1.025577E-4,2.410287E-5,3.935776E-4,3.339284E-5,1.406507E-4,6.880005E-5,1.446707E-4,0.006972548,0.001541761,6.569544E-4,3.32355E-5,8.114598E-5,7.290955E-4,2.324532E-6,1.301764E-9,8.28169E-5,2.313927E-8,3.501106E-6,1.102571E-7,2.966625E-6,5.347231E-10,6.778006E-5,2.542553E-4,3.000432E-5,3.21639E-5,1.067625E-6,3.814086E-4,7.89193E-8,3.017629E-5,4.224892E-4,0.01680249,6.901167E-4,0.007516891,1.208419E-4,7.271108E-8,1.800316E-5,8.020834E-7,1.437089E-8,0.007876558,0.01189189,8.958601,8.338956E-5,507016.3,507016.3
3.918401E-6,14.90708,-2.304804E10,1308.888,1308.888,0.00124303,1.0,0.922105,1.401047E-4,0.004782005,0.002723214,0.001487951,7.775671E-5,0.002612861,2.902321E-5,1.86301E-4,0.008614694,1.023559E-4,2.492686E-5,4.000998E-4,3.398538E-5,1.424164E-4,6.802979E-5,1.43239E-4,0.007066488,0.00155997,6.676782E-4,3.398577E-5,8.088242E-5,7.406884E-4,2.433933E-6,1.384312E-9,8.442776E-5,2.433734E-8,3.623158E-6,1.149005E-7,3.060744E-6,5.67239E-10,6.883693E-5,2.578533E-4,3.093606E-5,3.285517E-5,1.103015E-6,3.873772E-4,8.231518E-8,3.053125E-5,4.282605E-4,0.0167625,7.006123E-4,0.007511838,1.21679E-4,7.703851E-8,1.858866E-5,8.190678E-7,1.498533E-8,0.007839908,0.0118287,8.955907,8.338519E-5,506863.8,506863.8
3.974631E-6,14.90767,-2.277804E10,1308.646,1308.646,0.00124303,1.0,0.9218856,1.390773E-4,0.004853098,0.002709598,0.00151124,7.737253E-5,0.002646584,2.965151E-5,1.890023E-4,0.008695393,1.0221E-4,2.555208E-5,4.049759E-4,3.442637E-5,1.437313E-4,6.7459E-5,1.421768E-4,0.007136646,0.00157355,6.756805E-4,3.45487E-5,8.068104E-5,7.493446E-4,2.517836E-6,1.448689E-9,8.563694E-5,2.526211E-8,3.715842E-6,1.184536E-7,3.132205E-6,5.925376E-10,6.962273E-5,2.605325E-4,3.164115E-5,3.33718E-5,1.129852E-6,3.918296E-4,8.492223E-8,3.079585E-5,4.325497E-4,0.01673256,7.084334E-4,0.007508074,1.222872E-4,8.039186E-8,1.903117E-5,8.317943E-7,1.545526E-8,0.007812569,0.01178154,8.953895,8.33819E-5,506749.9,506749.9
4.040354E-6,14.90835,-2.247234E10,1308.366,1308.366,0.00124303,1.0,0.9216317,1.378898E-4,0.004935594,0.002693701,0.001538167,7.69275E-5,0.002685705,3.038727E-5,1.921256E-4,0.008788661,1.020463E-4,2.62859E-5,4.106209E-4,3.493466E-5,1.452478E-4,6.680366E-5,1.409559E-4,0.007217787,0.001589235,6.84928E-4,3.520251E-5,8.044344E-5,7.593535E-4,2.617294E-6,1.526203E-9,8.704205E-5,2.636506E-8,3.824705E-6,1.226568E-7,3.216133E-6,6.229353E-10,7.052766E-5,2.636225E-4,3.246662E-5,3.396964E-5,1.161333E-6,3.969732E-4,8.801613E-8,3.110134E-5,4.374871E-4,0.01669785,7.174595E-4,0.007503731,1.229723E-4,8.440524E-8,1.954859E-5,8.465585E-7,1.601089E-8,0.007780988,0.01172704,8.95157,8.337806E-5,506618.3,506618.3
4.349587E-6,14.91154,-2.115949E10,1307.098,1307.098,0.00124303,1.0,0.920472,1.324991E-4,0.00531533,0.002619557,0.001660733,7.48921E-5,0.002865681,3.386549E-5,2.063481E-4,0.009213123,1.013614E-4,2.977609E-5,4.364334E-4,3.722785E-5,1.521069E-4,6.3879E-5,1.354898E-4,0.007587771,0.001660463,7.269927E-4,3.821923E-5,7.930352E-5,8.049541E-4,3.104106E-6,1.923313E-9,9.353747E-5,3.186481E-8,4.343645E-6,1.431186E-7,3.616241E-6,7.778471E-10,7.460039E-5,2.775924E-4,3.636465E-5,3.669768E-5,1.310835E-6,4.203446E-4,1.032275E-7,3.248706E-5,4.596848E-4,0.0165385,7.583453E-4,0.00748407,1.258576E-4,1.046011E-7,2.19817E-5,9.144866E-7,1.871117E-8,0.007637501,0.01147906,8.940976,8.336022E-5,506018.7,506018.7
4.477702E-6,14.91284,-2.066854E10,1306.593,1306.593,0.00124303,1.0,0.9200077,1.303617E-4,0.005468654,0.00258933,0.001709555,7.407773E-5,0.002938319,3.531272E-5,2.120178E-4,0.009382342,1.011133E-4,3.123744E-5,4.4678E-4,3.81321E-5,1.548215E-4,6.273921E-5,1.333516E-4,0.007735592,0.001688784,7.43751E-4,3.944012E-5,7.882512E-5,8.231527E-4,3.31445E-6,2.103615E-9,9.61732E-5,3.42921E-8,4.561488E-6,1.519126E-7,3.784279E-6,8.478531E-10,7.620217E-5,2.831171E-4,3.798387E-5,3.778745E-5,1.373333E-6,4.296417E-4,1.098418E-7,3.303741E-5,4.684053E-4,0.01647434,7.745499E-4,0.007476276,1.269036E-4,1.135914E-7,2.298704E-5,9.419083E-7,1.986916E-8,0.007580419,0.01138022,8.936747,8.335296E-5,505779.4,505779.4
4.555437E-6,14.91362,-2.038376E10,1306.293,1306.293,0.00124303,1.0,0.9197304,1.29092E-4,0.005560575,0.002571168,0.001738636,7.359188E-5,0.002981863,3.619213E-5,2.153966E-4,0.009483226,1.009713E-4,3.212771E-5,4.529635E-4,3.866832E-5,1.564344E-4,6.206669E-5,1.320878E-4,0.007823803,0.001705646,7.537382E-4,4.01727E-5,7.853421E-5,8.340063E-4,3.444397E-6,2.217498E-9,9.775701E-5,3.580651E-8,4.69436E-6,1.57334E-7,3.886811E-6,8.919967E-10,7.715096E-5,2.863981E-4,3.896688E-5,3.843743E-5,1.411384E-6,4.351781E-4,1.13942E-7,3.336493E-5,4.735684E-4,0.01643592,7.841831E-4,0.007471641,1.274997E-4,1.192188E-7,2.359576E-5,9.583497E-7,2.058224E-8,0.007546425,0.0113213,8.934225,8.33486E-5,505636.7,505636.7
4.593555E-6,14.914,-2.024749E10,1306.147,1306.147,0.00124303,1.0,0.9195956,1.284768E-4,0.00560535,0.002562316,0.001752751,7.335589E-5,0.003003072,3.662366E-5,2.17037E-4,0.009532216,1.009039E-4,3.256517E-5,4.559703E-4,3.892792E-5,1.572162E-4,6.174198E-5,1.314771E-4,0.007866662,0.001713829,7.585871E-4,4.05297E-5,7.83915E-5,8.39278E-4,3.508738E-6,2.27457E-9,9.852946E-5,3.656047E-8,4.759694E-6,1.600153E-7,3.937238E-6,9.141018E-10,7.761003E-5,2.87988E-4,3.944898E-5,3.875311E-5,1.430075E-6,4.378649E-4,1.159764E-7,3.352383E-5,4.76066E-4,0.01641722,7.888535E-4,0.007469393,1.27782E-4,1.22025E-7,2.389384E-5,9.663591E-7,2.09347E-8,0.007529927,0.01129269,8.933,8.334647E-5,505567.3,505567.3
4.78001E-6,14.91584,-1.961098E10,1305.447,1305.447,0.00124303,1.0,0.9189472,1.25538E-4,0.005821524,0.002519561,0.001820413,7.222318E-5,0.003105472,3.873672E-5,2.249057E-4,0.009767379,1.005935E-4,3.471261E-5,4.704411E-4,4.016657E-5,1.609552E-4,6.02003E-5,1.28572E-4,0.008072598,0.001753049,7.81853E-4,4.225459E-5,7.769413E-5,8.645914E-4,3.829202E-6,2.565499E-9,1.022681E-4,4.035616E-8,5.080826E-6,1.73344E-7,4.185231E-6,1.026637E-9,7.9798E-5,2.955872E-4,4.180699E-5,4.026847E-5,1.521769E-6,4.50745E-4,1.261516E-7,3.428511E-5,4.879647E-4,0.01632702,8.112004E-4,0.00745863,1.290711E-4,1.361917E-7,2.534733E-5,1.005042E-6,2.268448E-8,0.007450828,0.01115537,8.927114,8.333621E-5,505234.2,505234.2
