Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H3_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_NC4H10_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H9_Soln#13 (),Mole_fraction_TC4H9_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_MCPTD_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NEOC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M2_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_NC6H12_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_IC8H16_Soln#13 (),Mole_fraction_DIMEPTD_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_C12H8_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Mole_fraction_IC12H26_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
3.571342E-6,14.99674,-1.37249E10,1454.071,1454.071,0.001048806,1.0,0.8559305,2.669418E-4,0.02272873,0.00451923,0.008820795,1.130619E-4,0.01534952,7.579686E-5,8.200422E-4,7.469619E-4,0.0300487,4.556022E-4,6.740636E-4,0.003565114,1.076389E-4,1.078563E-4,5.310455E-4,4.917157E-5,7.142783E-5,0.02054965,0.008597108,0.002539587,2.076024E-4,4.702321E-5,0.003003591,1.434078E-4,6.621801E-7,4.710249E-4,4.055206E-6,8.607702E-5,2.148743E-5,1.448369E-4,1.124423E-7,3.78041E-4,5.553341E-4,4.509752E-4,0.001069876,1.09084E-4,7.150151E-4,0.005215807,0.001591658,0.006510015,2.916377E-4,5.016756E-8,3.805314E-6,9.36106E-5,6.033497E-7,1.74883E-8,0.001825628,1.304433E-4,8.344534,6.993561E-5,472262.8,472262.8
3.584767E-6,14.99725,-1.367817E10,1454.03,1454.03,0.001048806,1.0,0.8558613,2.66125E-4,0.02276901,0.004505843,0.008827612,1.127759E-4,0.01537613,7.569545E-5,8.224105E-4,7.475662E-4,0.03005941,4.556038E-4,6.765368E-4,0.003575259,1.078585E-4,1.078759E-4,5.30768E-4,4.889418E-5,7.103363E-5,0.02055613,0.008596699,0.00254185,2.078572E-4,4.691022E-5,0.003006763,1.44101E-4,6.666633E-7,4.719404E-4,4.076542E-6,8.642473E-5,2.161304E-5,1.452376E-4,1.13209E-7,3.777336E-4,5.548685E-4,4.517922E-4,0.001070492,1.090948E-4,7.145004E-4,0.005195858,0.001591075,0.006508973,2.915753E-4,5.053391E-8,3.822852E-6,9.38115E-5,6.061879E-7,1.766329E-8,0.001819072,1.287797E-4,8.344015,6.993322E-5,472233.5,472233.5
3.728596E-6,15.0026,-1.318795E10,1453.604,1453.604,0.001048806,1.0,0.855136,2.577315E-4,0.02319235,0.004368042,0.008897673,1.098036E-4,0.01565616,7.462797E-5,8.475488E-4,7.53776E-4,0.03016907,4.555794E-4,7.029558E-4,0.00368306,1.101585E-4,1.080594E-4,5.277834E-4,4.606817E-5,6.701414E-5,0.02062254,0.008588771,0.002565205,2.105075E-4,4.573744E-5,0.003039888,1.51533E-4,7.152628E-7,4.815902E-4,4.306E-6,9.015636E-5,2.29662E-5,1.494423E-4,1.215477E-7,3.744235E-4,5.497781E-4,4.602754E-4,0.001076808,1.091805E-4,7.089043E-4,0.004988073,0.001584492,0.006498073,2.908965E-4,5.452842E-8,4.010092E-6,9.591923E-5,6.36691E-7,1.959922E-8,0.001750963,1.123117E-4,8.3386,6.990832E-5,471927.0,471927.0
3.803138E-6,15.00526,-1.294099E10,1453.389,1453.389,0.001048806,1.0,0.8547717,2.536236E-4,0.02340607,0.004300455,0.008931963,1.083268E-4,0.01579776,7.408827E-5,8.604128E-4,7.568143E-4,0.0302224,4.555374E-4,7.165939E-4,0.003738294,1.113149E-4,1.081369E-4,5.262301E-4,4.470164E-5,6.50681E-5,0.02065488,0.008582232,0.00257669,2.118263E-4,4.515547E-5,0.003056464,1.553885E-4,7.408511E-7,4.864815E-4,4.425525E-6,9.209512E-5,2.367242E-5,1.51559E-4,1.259582E-7,3.726988E-4,5.470735E-4,4.64484E-4,0.00107988,1.092038E-4,7.059505E-4,0.004884506,0.001580856,0.006492602,2.905389E-4,5.664872E-8,4.106659E-6,9.698071E-5,6.525679E-7,2.06467E-8,0.001717134,1.046743E-4,8.335889,6.989593E-5,471773.6,471773.6
3.82291E-6,15.00595,-1.287627E10,1453.333,1453.333,0.001048806,1.0,0.8546763,2.525602E-4,0.02346213,0.004282943,0.00894084,1.079421E-4,0.01583493,7.394665E-5,8.638067E-4,7.576005E-4,0.03023616,4.555231E-4,7.202054E-4,0.003752872,1.116177E-4,1.081555E-4,5.258175E-4,4.434966E-5,6.45666E-5,0.02066323,0.008580233,0.002579668,2.121701E-4,4.500393E-5,0.003060795,1.564116E-4,7.476834E-7,4.877667E-4,4.457296E-6,9.260993E-5,2.386027E-5,1.521134E-4,1.271382E-7,3.722405E-4,5.463492E-4,4.655795E-4,0.001080674,1.092077E-4,7.051615E-4,0.004857491,0.001579868,0.006491171,2.904434E-4,5.721688E-8,4.13222E-6,9.725885E-5,6.56787E-7,2.092962E-8,0.001708321,1.027429E-4,8.33518,6.98927E-5,471733.5,471733.5
3.887774E-6,15.00819,-1.266619E10,1453.15,1453.15,0.001048806,1.0,0.854367,2.491462E-4,0.02364425,0.004226681,0.008969338,1.067001E-4,0.01595573,7.348665E-5,8.748869E-4,7.601239E-4,0.03028023,4.554667E-4,7.320356E-4,0.003800478,1.125999E-4,1.082113E-4,5.244627E-4,4.322471E-5,6.296302E-5,0.02068999,0.008572915,0.002589243,2.132807E-4,4.451493E-5,0.003074815,1.597686E-4,7.702294E-7,4.919481E-4,4.561711E-6,9.430051E-5,2.447794E-5,1.539114E-4,1.310392E-7,3.707354E-4,5.439538E-4,4.691129E-4,0.001083213,1.092137E-4,7.025583E-4,0.004770185,0.00157656,0.006486531,2.901289E-4,5.909783E-8,4.215913E-6,9.816146E-5,6.706506E-7,2.187287E-8,0.001679876,9.667135E-5,8.332886,6.988225E-5,471603.6,471603.6
4.01679E-6,15.01251,-1.225841E10,1452.795,1452.795,0.001048806,1.0,0.8537676,2.426742E-4,0.02399868,0.00411985,0.009023362,1.043169E-4,0.01619108,7.259192E-5,8.966908E-4,7.649022E-4,0.03036322,4.553148E-4,7.554885E-4,0.003894195,1.145052E-4,1.082994E-4,5.217642E-4,4.111312E-5,5.994987E-5,0.02074045,0.008555108,0.002607442,2.154151E-4,4.357726E-5,0.003101882,1.664486E-4,8.156542E-7,5.00112E-4,4.77021E-6,9.767071E-5,2.571238E-5,1.573958E-4,1.389315E-7,3.677363E-4,5.391111E-4,4.75877E-4,0.001087996,1.09197E-4,6.973203E-4,0.004602274,0.0015697,0.006477546,2.894979E-4,6.291557E-8,4.381661E-6,9.991384E-5,6.983255E-7,2.38168E-8,0.001625299,8.569665E-5,8.328454,6.986215E-5,471352.8,471352.8
4.098645E-6,15.01516,-1.200642E10,1452.576,1452.576,0.001048806,1.0,0.8533978,2.387751E-4,0.02421836,0.004055379,0.009055906,1.028624E-4,0.01633712,7.203811E-5,9.103663E-4,7.677763E-4,0.03041282,4.551924E-4,7.703158E-4,0.003952977,1.156823E-4,1.083405E-4,5.20051E-4,3.985444E-5,5.815177E-5,0.02077067,0.008541682,0.002618429,2.1672E-4,4.300539E-5,0.00311851,1.706879E-4,8.44868E-7,5.051898E-4,4.90303E-6,9.98143E-5,2.64992E-5,1.595439E-4,1.440305E-7,3.65832E-4,5.359906E-4,4.799922E-4,0.001090853,1.091675E-4,6.939608E-4,0.004499568,0.001565172,0.006472005,2.890945E-4,6.53909E-8,4.486325E-6,1.009971E-4,7.159522E-7,2.509726E-8,0.001591994,7.942796E-5,8.325729,6.984984E-5,471198.5,471198.5
4.182872E-6,15.01781,-1.175241E10,1452.355,1452.355,0.001048806,1.0,0.8530253,2.349193E-4,0.02444041,0.003991544,0.009088085,1.0141E-4,0.01648486,7.147925E-5,9.243144E-4,7.706138E-4,0.03046154,4.550464E-4,7.855319E-4,0.004012918,1.168693E-4,1.083717E-4,5.182885E-4,3.861978E-5,5.638645E-5,0.0208004,0.008526251,0.002629303,2.180249E-4,4.243453E-5,0.003135199,1.750505E-4,8.752404E-7,5.103361E-4,5.04011E-6,1.020244E-4,2.731137E-5,1.617047E-4,1.493511E-7,3.63873E-4,5.327456E-4,4.840893E-4,0.001093659,1.091227E-4,6.904791E-4,0.00439685,0.001560383,0.006466428,2.886776E-4,6.798108E-8,4.593629E-6,1.020896E-4,7.341445E-7,2.645303E-8,0.001558739,7.348397E-5,8.32299,6.98375E-5,471043.6,471043.6
4.25821E-6,15.02013,-1.152964E10,1452.161,1452.161,0.001048806,1.0,0.8526988,2.315967E-4,0.02463575,0.003936475,0.009115808,1.00147E-4,0.01661489,7.098864E-5,9.366871E-4,7.730544E-4,0.03050323,4.548998E-4,7.991072E-4,0.004066065,1.179113E-4,1.083908E-4,5.16713E-4,3.756396E-5,5.487558E-5,0.02082589,0.008511138,0.002638675,2.19161E-4,4.193831E-5,0.003149779,1.789524E-4,9.026678E-7,5.14874E-4,5.163056E-6,1.040051E-4,2.803971E-5,1.635956E-4,1.541726E-7,3.621223E-4,5.298175E-4,4.876405E-4,0.001096058,1.090707E-4,6.873465E-4,0.004307419,0.001555998,0.00646154,2.883037E-4,7.033467E-8,4.689272E-6,1.030486E-4,7.504621E-7,2.769831E-8,0.001529824,6.856516E-5,8.320596,6.982672E-5,470908.0,470908.0
4.312543E-6,15.02177,-1.137151E10,1452.023,1452.023,0.001048806,1.0,0.852467,2.292714E-4,0.02477475,0.003897898,0.009135207,9.925666E-5,0.01670747,7.064017E-5,9.455509E-4,7.747596E-4,0.03053224,4.54785E-4,8.088779E-4,0.00410412,1.186517E-4,1.083995E-4,5.155777E-4,3.682955E-5,5.382394E-5,0.02084365,0.008499502,0.002645234,2.199627E-4,4.158857E-5,0.003160097,1.817662E-4,9.226003E-7,5.181095E-4,5.251915E-6,1.054357E-4,2.856599E-5,1.649351E-4,1.576866E-7,3.60861E-4,5.27692E-4,4.901364E-4,0.001097727,1.090266E-4,6.850778E-4,0.00424432,0.00155278,0.006458072,2.880336E-4,7.205385E-8,4.758055E-6,1.037297E-4,7.622573E-7,2.861567E-8,0.001509444,6.523562E-5,8.3189,6.981911E-5,470812.0,470812.1
4.383007E-6,15.02385,-1.116957E10,1451.847,1451.847,0.001048806,1.0,0.852171,2.263398E-4,0.02495276,0.003849224,0.009159659,9.812664E-5,0.01682609,7.019482E-5,9.56974E-4,7.769053E-4,0.03056858,4.546253E-4,8.215248E-4,0.004153132,1.195986E-4,1.08405E-4,5.14107E-4,3.590898E-5,5.25049E-5,0.02086593,0.008483534,0.002653498,2.209812E-4,4.114473E-5,0.003173239,1.854147E-4,9.48635E-7,5.222606E-4,5.367379E-6,1.072939E-4,2.924958E-5,1.666426E-4,1.62289E-7,3.592274E-4,5.249204E-4,4.932946E-4,0.001099816,1.089613E-4,6.821254E-4,0.004164175,0.001548542,0.006453643,2.876829E-4,7.431039E-8,4.847016E-6,1.046005E-4,7.775867E-7,2.982919E-8,0.001483579,6.116986E-5,8.316738,6.98094E-5,470689.7,470689.7
4.393191E-6,15.02415,-1.114066E10,1451.822,1451.822,0.001048806,1.0,0.8521286,2.259238E-4,0.02497829,0.003842312,0.009163128,9.796558E-5,0.0168431,7.013106E-5,9.586183E-4,7.772094E-4,0.03057372,4.546013E-4,8.233504E-4,0.004160184,1.197342E-4,1.084053E-4,5.138946E-4,3.577881E-5,5.231832E-5,0.02086908,0.008481147,0.00265467,2.211265E-4,4.108147E-5,0.003175117,1.85942E-4,9.524149E-7,5.228565E-4,5.384087E-6,1.075627E-4,2.934847E-5,1.668866E-4,1.629585E-7,3.589916E-4,5.245185E-4,4.937438E-4,0.001100111,1.089511E-4,6.816978E-4,0.004152746,0.001547924,0.006453009,2.876322E-4,7.463905E-8,4.859852E-6,1.047252E-4,7.798053E-7,3.000682E-8,0.001479893,6.060479E-5,8.316429,6.980802E-5,470672.2,470672.2
4.468289E-6,15.02633,-1.092978E10,1451.639,1451.639,0.001048806,1.0,0.8518194,2.229135E-4,0.0251649,0.003792276,0.009188227,9.679501E-5,0.01696751,6.96656E-5,9.706922E-4,7.794068E-4,0.03061072,4.544166E-4,8.367949E-4,0.004211936,1.207253E-4,1.084033E-4,5.123298E-4,3.484065E-5,5.097296E-5,0.02089182,0.00846294,0.002663145,2.221829E-4,4.062176E-5,0.003188794,1.898292E-4,9.804211E-7,5.272185E-4,5.507455E-6,1.095471E-4,3.007834E-5,1.686648E-4,1.679278E-7,3.572544E-4,5.215455E-4,4.970007E-4,0.001102237,1.088705E-4,6.785387E-4,0.004069658,0.001543323,0.006448384,2.872582E-4,7.708247E-8,4.954326E-6,1.05636E-4,7.96189E-7,3.133408E-8,0.001453105,5.660535E-5,8.314175,6.979792E-5,470544.7,470544.7
4.528596E-6,15.02804,-1.076323E10,1451.494,1451.494,0.001048806,1.0,0.851575,2.205669E-4,0.02531281,0.003753238,0.009207785,9.58762E-5,0.01706614,6.929769E-5,9.803241E-4,7.811155E-4,0.03063935,4.542592E-4,8.475695E-4,0.004253181,1.215098E-4,1.083968E-4,5.110752E-4,3.411376E-5,4.992988E-5,0.02090945,0.00844758,0.002669742,2.23013E-4,4.026094E-5,0.003199571,1.929497E-4,1.003078E-6,5.306822E-4,5.606719E-6,1.111432E-4,3.066519E-5,1.700662E-4,1.7196E-7,3.558624E-4,5.19147E-4,4.99547E-4,0.00110388,1.087989E-4,6.75995E-4,0.004004406,0.001539576,0.00644473,2.869579E-4,7.906977E-8,5.029976E-6,1.063563E-4,8.093755E-7,3.242205E-8,0.001432082,5.359541E-5,8.312398,6.978996E-5,470444.1,470444.1
4.583054E-6,15.02956,-1.061495E10,1451.365,1451.365,0.001048806,1.0,0.8513572,2.185002E-4,0.02544491,0.003718832,0.009225003,9.50623E-5,0.01715426,6.896991E-5,9.889736E-4,7.82617E-4,0.03066441,4.541105E-4,8.572826E-4,0.004290184,1.222099E-4,1.083873E-4,5.099441E-4,3.347683E-5,4.901538E-5,0.02092489,0.008433164,0.002675543,2.237488E-4,3.994131E-5,0.003209146,1.957666E-4,1.023663E-6,5.337804E-4,5.696501E-6,1.125865E-4,3.119558E-5,1.713113E-4,1.756331E-7,3.546079E-4,5.169737E-4,5.017944E-4,0.001105317,1.087291E-4,6.736935E-4,0.003946586,0.001536157,0.006441474,2.866869E-4,8.088368E-8,5.098123E-6,1.069986E-4,8.213056E-7,3.342148E-8,0.001413463,5.102302E-5,8.310817,6.978288E-5,470354.6,470354.6
4.675132E-6,15.03209,-1.036873E10,1451.152,1451.152,0.001048806,1.0,0.8509951,2.15113E-4,0.02566522,0.003662393,0.009253208,9.371891E-5,0.01730126,6.842505E-5,0.001003497,7.850701E-4,0.03070512,4.538456E-4,8.736702E-4,0.004352232,1.233765E-4,1.08364E-4,5.080359E-4,3.24396E-5,4.752508E-5,0.02095004,0.008407671,0.002685027,2.249647E-4,3.941372E-5,0.003225012,2.005272E-4,1.058737E-6,5.389574E-4,5.848602E-6,1.150311E-4,3.209316E-5,1.733739E-4,1.819117E-7,3.524927E-4,5.132852E-4,5.054856E-4,0.001107648,1.086005E-4,6.697944E-4,0.003851122,0.001530302,0.006436061,2.862292E-4,8.399224E-8,5.212995E-6,1.080673E-4,8.415251E-7,3.514774E-8,0.001382738,4.6965E-5,8.308195,6.977113E-5,470206.2,470206.2
