Time_Soln#1 (sec),Volume_Soln#1 (cm3),Volumetric_heat_production_rate_Soln#1 (erg/cm3-sec),Surface_temperature_Soln#1 (K),Temperature_Soln#1 (K),Mass_Soln#1 (g),Pressure_Soln#1 (atm),Mole_fraction_H2_Soln#1 (),Mole_fraction_CH4_Soln#1 (),Mole_fraction_CH3_Soln#1 (),Mole_fraction_C2H6_Soln#1 (),Mole_fraction_C2H5_Soln#1 (),Mole_fraction_C2H4_Soln#1 (),Mole_fraction_C2H2_Soln#1 (),Mole_fraction_C3H8_Soln#1 (),Mole_fraction_IC3H7_Soln#1 (),Mole_fraction_C3H6_Soln#1 (),Mole_fraction_C3H5-A_Soln#1 (),Mole_fraction_C3H4-P_Soln#1 (),Mole_fraction_C3H4-A_Soln#1 (),Mole_fraction_NC4H10_Soln#1 (),Mole_fraction_IC4H10_Soln#1 (),Mole_fraction_TC4H9_Soln#1 (),Mole_fraction_IC4H8_Soln#1 (),Mole_fraction_IC4H7_Soln#1 (),Mole_fraction_C4H8-1_Soln#1 (),Mole_fraction_C4H8-2_Soln#1 (),Mole_fraction_C4H71-3_Soln#1 (),Mole_fraction_C4H6_Soln#1 (),Mole_fraction_C4H4_Soln#1 (),Mole_fraction_C6H6_Soln#1 (),Mole_fraction_C5H6_Soln#1 (),Mole_fraction_MCPTD_Soln#1 (),Mole_fraction_NC5H12_Soln#1 (),Mole_fraction_NEOC5H12_Soln#1 (),Mole_fraction_NC5H10_Soln#1 (),Mole_fraction_B1M2_Soln#1 (),Mole_fraction_B1M3_Soln#1 (),Mole_fraction_B2M2_Soln#1 (),Mole_fraction_LC5H8_Soln#1 (),Mole_fraction_DIALLYL_Soln#1 (),Mole_fraction_CYC6H8_Soln#1 (),Mole_fraction_CYC6H10_Soln#1 (),Mole_fraction_NC6H12_Soln#1 (),Mole_fraction_NC7H14_Soln#1 (),Mole_fraction_IC8H16_Soln#1 (),Mole_fraction_DIMEPTD_Soln#1 (),Mole_fraction_C7H8_Soln#1 (),Mole_fraction_C7H7_Soln#1 (),Mole_fraction_STILB_Soln#1 (),Mole_fraction_C6H5C2H3_Soln#1 (),Mole_fraction_C6H5C2H5_Soln#1 (),Mole_fraction_XYLENE_Soln#1 (),Mole_fraction_C6H5C2H4C6H5_Soln#1 (),Mole_fraction_NPBENZ_Soln#1 (),Mole_fraction_NC10H20_Soln#1 (),Mole_fraction_IC12H26_Soln#1 (),Molecular_weight_Soln#1 (g/mole),Mass_density_Soln#1 (g/cm3),Unburned_hydrocarbons_Soln#1 (ppm),Volatile_organic_compounds_Soln#1 (ppm)
0.0037,14.97449,-1.326377E7,990.6033,990.6033,0.00167809,1.0,0.9367735,0.002982846,6.055841E-6,3.673931E-4,1.248762E-6,0.001288437,3.504693E-6,3.303418E-5,1.898436E-7,0.002444466,4.818533E-6,7.230293E-6,1.915242E-4,7.076357E-6,5.348062E-5,1.551118E-6,0.003725796,1.076516E-4,3.024698E-4,3.733635E-5,1.017922E-5,3.333978E-4,1.05237E-6,5.204023E-5,1.33898E-6,1.5627E-7,1.623402E-7,1.87506E-6,1.684551E-4,6.197327E-6,1.539292E-5,3.425833E-7,2.118972E-4,2.520931E-5,4.441803E-7,2.662306E-7,1.265632E-5,2.909283E-4,0.0172783,3.746755E-4,0.007779287,9.95045E-6,1.093642E-7,9.375854E-8,1.717685E-5,6.669783E-7,2.506435E-6,6.025684E-6,0.009031238,0.01602762,9.109191,1.120629E-4,515539.0,515539.0
0.0038,14.97405,-1.31145E7,990.4049,990.4049,0.00167809,1.0,0.9365832,0.003051475,6.01269E-6,3.756786E-4,1.239422E-6,0.001317647,3.660935E-6,3.388111E-5,1.931033E-7,0.002498676,4.822713E-6,7.557191E-6,1.95562E-4,7.224361E-6,5.474127E-5,1.543576E-6,0.003810392,1.076879E-4,3.090039E-4,3.822198E-5,1.01353E-5,3.410322E-4,1.103055E-6,5.330846E-5,1.401693E-6,1.636562E-7,1.655777E-7,1.915545E-6,1.720362E-4,6.390206E-6,1.571639E-5,3.583319E-7,2.165022E-4,2.566064E-5,4.629067E-7,2.804261E-7,1.29224E-5,2.968786E-4,0.01723542,3.825345E-4,0.007776248,9.909734E-6,1.151342E-7,9.899616E-8,1.760972E-5,6.85383E-7,2.564815E-6,6.172766E-6,0.009000908,0.01600216,9.107638,1.120663E-4,515451.0,515451.1
0.0039,14.97361,-1.296832E7,990.2088,990.2088,0.00167809,1.0,0.9363947,0.003119509,5.970159E-6,3.838834E-4,1.230221E-6,0.001346578,3.819065E-6,3.472438E-5,1.962907E-7,0.002552328,4.826602E-6,7.887834E-6,1.995458E-4,7.370279E-6,5.599278E-5,1.536129E-6,0.003894153,1.07698E-4,3.15458E-4,3.909984E-5,1.009222E-5,3.485867E-4,1.154358E-6,5.45685E-5,1.465261E-6,1.711536E-7,1.687621E-7,1.955534E-6,1.755719E-4,6.581789E-6,1.603501E-5,3.742815E-7,2.210532E-4,2.610341E-5,4.81772E-7,2.948816E-7,1.318514E-5,3.027436E-4,0.01719298,3.902888E-4,0.007773241,9.869243E-6,1.209845E-7,1.04333E-7,1.803776E-5,7.036797E-7,2.622049E-6,6.317948E-6,0.008970931,0.01597696,9.106101,1.120695E-4,515364.1,515364.1
0.004,14.97317,-1.282515E7,990.0148,990.0148,0.00167809,1.0,0.936208,0.003186957,5.928243E-6,3.920091E-4,1.221156E-6,0.001375235,3.979011E-6,3.556403E-5,1.994079E-7,0.002605433,4.830215E-6,8.22206E-6,2.034765E-4,7.514156E-6,5.723528E-5,1.528777E-6,0.003977093,1.076843E-4,3.218337E-4,3.997011E-5,1.004992E-5,3.560626E-4,1.206253E-6,5.582045E-5,1.529658E-6,1.787593E-7,1.718946E-7,1.995035E-6,1.790633E-4,6.77205E-6,1.634889E-5,3.904246E-7,2.255511E-4,2.653788E-5,5.007677E-7,3.095897E-7,1.344461E-5,3.085253E-4,0.01715097,3.979406E-4,0.007770265,9.829004E-6,1.26911E-7,1.097657E-7,1.846106E-5,7.218676E-7,2.678164E-6,6.461263E-6,0.008941301,0.01595201,9.10458,1.120728E-4,515278.0,515278.0
0.0041,14.97275,-1.26849E7,989.8229,989.8229,0.00167809,1.0,0.9360231,0.003253829,5.886935E-6,4.00057E-4,1.212225E-6,0.001403623,4.140709E-6,3.640013E-5,2.024567E-7,0.002658,4.833566E-6,8.559719E-6,2.073552E-4,7.656034E-6,5.846891E-5,1.521518E-6,0.004059226,1.076492E-4,3.281324E-4,4.083292E-5,1.000838E-5,3.634613E-4,1.258712E-6,5.706442E-5,1.594856E-6,1.864703E-7,1.749765E-7,2.034058E-6,1.825112E-4,6.960969E-6,1.665815E-5,4.067544E-7,2.299971E-4,2.696433E-5,5.198857E-7,3.245434E-7,1.370087E-5,3.142254E-4,0.01710937,4.054918E-4,0.007767321,9.789036E-6,1.3291E-7,1.152912E-7,1.887968E-5,7.39946E-7,2.733187E-6,6.602747E-6,0.008912009,0.0159273,9.103075,1.12076E-4,515192.8,515192.8
0.0042,14.97233,-1.254749E7,989.6331,989.6331,0.00167809,1.0,0.93584,0.003320135,5.846229E-6,4.080285E-4,1.203429E-6,0.001431745,4.304094E-6,3.723271E-5,2.054394E-7,0.00271004,4.836666E-6,8.900662E-6,2.111829E-4,7.795957E-6,5.969381E-5,1.514352E-6,0.004140563,1.075947E-4,3.343555E-4,4.168842E-5,9.967571E-6,3.707841E-4,1.311708E-6,5.830049E-5,1.660828E-6,1.942837E-7,1.780089E-7,2.072612E-6,1.859163E-4,7.14853E-6,1.696289E-5,4.232638E-7,2.34392E-4,2.738299E-5,5.391184E-7,3.397358E-7,1.395399E-5,3.198455E-4,0.01706819,4.129446E-4,0.007764406,9.749355E-6,1.389777E-7,1.209063E-7,1.929372E-5,7.579145E-7,2.787143E-6,6.742433E-6,0.008883051,0.01590283,9.101585,1.120791E-4,515108.5,515108.5
0.0043,14.97191,-1.241284E7,989.4453,989.4453,0.00167809,1.0,0.9356586,0.003385885,5.806118E-6,4.159249E-4,1.194764E-6,0.001459608,4.469105E-6,3.806184E-5,2.083576E-7,0.002761561,4.839528E-6,9.244748E-6,2.149607E-4,7.933966E-6,6.09101E-5,1.507278E-6,0.004221117,1.075227E-4,3.405045E-4,4.253675E-5,9.92746E-6,3.780323E-4,1.365218E-6,5.952877E-5,1.72755E-6,2.021969E-7,1.80993E-7,2.110707E-6,1.892797E-4,7.334721E-6,1.726321E-5,4.399464E-7,2.387368E-4,2.779412E-5,5.584587E-7,3.551605E-7,1.420403E-5,3.253875E-4,0.01702741,4.203009E-4,0.007761521,9.709974E-6,1.451106E-7,1.266081E-7,1.970323E-5,7.75773E-7,2.840057E-6,6.880353E-6,0.008854419,0.0158786,9.100111,1.120822E-4,515025.1,515025.1
0.0044,14.9715,-1.228086E7,989.2595,989.2595,0.00167809,1.0,0.9354789,0.003451086,5.766593E-6,4.237476E-4,1.186229E-6,0.001487214,4.635683E-6,3.888756E-5,2.112132E-7,0.002812573,4.842164E-6,9.591841E-6,2.186894E-4,8.070102E-6,6.211792E-5,1.500296E-6,0.004300903,1.074349E-4,3.465808E-4,4.337803E-5,9.888022E-6,3.852072E-4,1.419217E-6,6.074935E-5,1.794998E-6,2.102072E-7,1.839298E-7,2.148352E-6,1.926019E-4,7.519533E-6,1.755922E-5,4.567957E-7,2.430324E-4,2.819792E-5,5.778996E-7,3.708109E-7,1.445106E-5,3.308528E-4,0.01698702,4.275625E-4,0.007758666,9.670906E-6,1.513053E-7,1.323938E-7,2.010831E-5,7.935213E-7,2.891955E-6,7.016541E-6,0.008826108,0.0158546,9.098651,1.120853E-4,514942.5,514942.5
0.0045,14.9711,-1.215147E7,989.0757,989.0757,0.00167809,1.0,0.9353008,0.003515748,5.727646E-6,4.314978E-4,1.177822E-6,0.001514569,4.803772E-6,3.970992E-5,2.14008E-7,0.002863085,4.844583E-6,9.941811E-6,2.223701E-4,8.204405E-6,6.331739E-5,1.493403E-6,0.004379931,1.073328E-4,3.525857E-4,4.421241E-5,9.849234E-6,3.923101E-4,1.473683E-6,6.196233E-5,1.863146E-6,2.183119E-7,1.868205E-7,2.185555E-6,1.95884E-4,7.702959E-6,1.785102E-5,4.738058E-7,2.472797E-4,2.859464E-5,5.974348E-7,3.866809E-7,1.469512E-5,3.362432E-4,0.01694703,4.347314E-4,0.007755839,9.632159E-6,1.575585E-7,1.382604E-7,2.050903E-5,8.111595E-7,2.942861E-6,7.151029E-6,0.008798111,0.01583082,9.097206,1.120883E-4,514860.7,514860.7
0.0046,14.9707,-1.202462E7,988.8938,988.8938,0.00167809,1.0,0.9351244,0.003579881,5.689269E-6,4.391769E-4,1.169541E-6,0.001541677,4.973316E-6,4.052898E-5,2.167437E-7,0.002913107,4.846796E-6,1.029453E-5,2.260038E-4,8.336913E-6,6.450864E-5,1.4866E-6,0.004458215,1.072179E-4,3.585206E-4,4.504E-5,9.811071E-6,3.993423E-4,1.528593E-6,6.316781E-5,1.931974E-6,2.265087E-7,1.896661E-7,2.222326E-6,1.991266E-4,7.884998E-6,1.81387E-5,4.909708E-7,2.514796E-4,2.898447E-5,6.17058E-7,4.027646E-7,1.493628E-5,3.415601E-4,0.01690741,4.418094E-4,0.00775304,9.593738E-6,1.638672E-7,1.442053E-7,2.090546E-5,8.286879E-7,2.992797E-6,7.283848E-6,0.008770423,0.01580727,9.095776,1.120913E-4,514779.7,514779.7
0.0047,14.9703,-1.190021E7,988.7137,988.7137,0.00167809,1.0,0.9349496,0.003643493,5.651453E-6,4.467861E-4,1.161385E-6,0.001568542,5.144262E-6,4.134478E-5,2.194219E-7,0.002962647,4.848813E-6,1.064988E-5,2.295912E-4,8.467665E-6,6.569178E-5,1.479884E-6,0.004535767,1.070914E-4,3.643867E-4,4.586093E-5,9.773513E-6,4.063049E-4,1.583927E-6,6.436587E-5,2.00146E-6,2.347951E-7,1.924677E-7,2.258672E-6,2.023306E-4,8.06565E-6,1.842236E-5,5.082849E-7,2.55633E-4,2.936762E-5,6.367635E-7,4.190562E-7,1.517459E-5,3.468051E-4,0.01686817,4.487983E-4,0.007750269,9.555651E-6,1.702284E-7,1.50226E-7,2.129767E-5,8.461068E-7,3.041788E-6,7.415031E-6,0.008743037,0.01578394,9.09436,1.120943E-4,514699.6,514699.6
0.0048,14.96991,-1.17782E7,988.5355,988.5355,0.00167809,1.0,0.9347764,0.003706592,5.61419E-6,4.543266E-4,1.153351E-6,0.001595168,5.31656E-6,4.215738E-5,2.220443E-7,0.003011713,4.850642E-6,1.100775E-5,2.331333E-4,8.596698E-6,6.686695E-5,1.473255E-6,0.004612598,1.069544E-4,3.701853E-4,4.667531E-5,9.73654E-6,4.131993E-4,1.639664E-6,6.555661E-5,2.071581E-6,2.431687E-7,1.952262E-7,2.294602E-6,2.054966E-4,8.244915E-6,1.870209E-5,5.257427E-7,2.597408E-4,2.974429E-5,6.565457E-7,4.355502E-7,1.541011E-5,3.519797E-4,0.0168293,4.556998E-4,0.007747525,9.517901E-6,1.766391E-7,1.563197E-7,2.168575E-5,8.634165E-7,3.089856E-6,7.544606E-6,0.008715948,0.01576082,9.092957,1.120972E-4,514620.2,514620.2
0.0049,14.96953,-1.16585E7,988.3592,988.3592,0.00167809,1.0,0.9346047,0.003769187,5.577469E-6,4.617996E-4,1.145437E-6,0.00162156,5.49016E-6,4.296682E-5,2.246124E-7,0.003060314,4.852293E-6,1.136802E-5,2.366309E-4,8.724047E-6,6.803425E-5,1.466712E-6,0.004688721,1.068081E-4,3.759177E-4,4.748326E-5,9.700132E-6,4.200265E-4,1.695786E-6,6.674013E-5,2.142318E-6,2.516272E-7,1.979426E-7,2.330125E-6,2.086254E-4,8.422795E-6,1.897796E-5,5.43339E-7,2.638037E-4,3.011466E-5,6.763994E-7,4.522411E-7,1.56429E-5,3.570854E-4,0.0167908,4.625157E-4,0.007744807,9.480493E-6,1.830968E-7,1.624842E-7,2.206975E-5,8.806177E-7,3.137022E-6,7.672606E-6,0.00868915,0.01573792,9.091568,1.121001E-4,514541.6,514541.6
0.005,14.96915,-1.154106E7,988.1846,988.1846,0.00167809,1.0,0.9344346,0.003831286,5.541283E-6,4.692063E-4,1.137642E-6,0.001647721,5.665015E-6,4.377316E-5,2.271276E-7,0.003108458,4.853772E-6,1.173059E-5,2.40085E-4,8.849749E-6,6.919381E-5,1.460253E-6,0.004764147,1.066535E-4,3.81585E-4,4.828489E-5,9.66427E-6,4.267878E-4,1.752274E-6,6.791652E-5,2.213652E-6,2.601686E-7,2.006179E-7,2.365247E-6,2.117176E-4,8.599296E-6,1.925008E-5,5.610686E-7,2.678226E-4,3.047892E-5,6.963195E-7,4.691238E-7,1.5873E-5,3.621234E-4,0.01675265,4.692476E-4,0.007742116,9.44343E-6,1.895988E-7,1.687171E-7,2.244974E-5,8.977108E-7,3.183308E-6,7.799057E-6,0.008662638,0.01571522,9.090192,1.121029E-4,514463.7,514463.7
0.0051,14.96877,-1.142581E7,988.0117,988.0117,0.00167809,1.0,0.9342659,0.003892897,5.505623E-6,4.765478E-4,1.129963E-6,0.001673655,5.841079E-6,4.457643E-5,2.295915E-7,0.003156153,4.855089E-6,1.209535E-5,2.434964E-4,8.973837E-6,7.034574E-5,1.453877E-6,0.004838887,1.064914E-4,3.871885E-4,4.90803E-5,9.628937E-6,4.334842E-4,1.80911E-6,6.908586E-5,2.285563E-6,2.687905E-7,2.03253E-7,2.399976E-6,2.147741E-4,8.774422E-6,1.951851E-5,5.789267E-7,2.717983E-4,3.083725E-5,7.163014E-7,4.861933E-7,1.610046E-5,3.670953E-4,0.01671484,4.758971E-4,0.00773945,9.406714E-6,1.961425E-7,1.75016E-7,2.282581E-5,9.146965E-7,3.228735E-6,7.923991E-6,0.008636406,0.01569273,9.08883,1.121057E-4,514386.6,514386.6
0.0052,14.9684,-1.131271E7,987.8405,987.8405,0.00167809,1.0,0.9340988,0.003954027,5.470478E-6,4.838252E-4,1.122398E-6,0.001699367,6.018308E-6,4.537668E-5,2.320054E-7,0.003203408,4.856249E-6,1.24622E-5,2.468659E-4,9.096345E-6,7.149015E-5,1.447582E-6,0.004912954,1.063225E-4,3.927294E-4,4.986961E-5,9.594119E-6,4.40117E-4,1.866278E-6,7.024826E-5,2.358033E-6,2.77491E-7,2.058488E-7,2.434321E-6,2.177954E-4,8.948185E-6,1.978335E-5,5.969085E-7,2.757315E-4,3.118979E-5,7.363406E-7,5.034448E-7,1.632535E-5,3.720023E-4,0.01667739,4.824659E-4,0.00773681,9.370344E-6,2.027257E-7,1.813788E-7,2.319801E-5,9.315756E-7,3.273322E-6,8.047434E-6,0.00861045,0.01567044,9.08748,1.121085E-4,514310.2,514310.2
0.0053,14.96804,-1.120168E7,987.6711,987.6711,0.00167809,1.0,0.933933,0.004014686,5.435839E-6,4.910396E-4,1.114945E-6,0.001724859,6.196661E-6,4.617397E-5,2.343706E-7,0.003250228,4.857261E-6,1.283105E-5,2.501942E-4,9.217306E-6,7.262715E-5,1.441368E-6,0.004986357,1.061476E-4,3.982087E-4,5.06529E-5,9.5598E-6,4.466871E-4,1.923761E-6,7.140378E-5,2.431044E-6,2.86268E-7,2.084061E-7,2.468288E-6,2.207823E-4,9.120591E-6,2.004466E-5,6.150096E-7,2.796231E-4,3.153673E-5,7.564328E-7,5.208735E-7,1.654769E-5,3.768457E-4,0.01664027,4.889554E-4,0.007734194,9.334319E-6,2.093459E-7,1.878033E-7,2.35664E-5,9.483488E-7,3.31709E-6,8.169415E-6,0.008584764,0.01564835,9.086143,1.121112E-4,514234.6,514234.6
0.0054,14.96768,-1.109267E7,987.5032,987.5032,0.00167809,1.0,0.9337687,0.004074879,5.401698E-6,4.981922E-4,1.107602E-6,0.001750135,6.376095E-6,4.696834E-5,2.366886E-7,0.003296623,4.85813E-6,1.320181E-5,2.534822E-4,9.336751E-6,7.375684E-5,1.435233E-6,0.005059108,1.059674E-4,4.036275E-4,5.143029E-5,9.525966E-6,4.531958E-4,1.981543E-6,7.255254E-5,2.50458E-6,2.951197E-7,2.109259E-7,2.501885E-6,2.237353E-4,9.29165E-6,2.030252E-5,6.332254E-7,2.834737E-4,3.187821E-5,7.765739E-7,5.384749E-7,1.676755E-5,3.816269E-4,0.01660348,4.953673E-4,0.007731603,9.298641E-6,2.16001E-7,1.942874E-7,2.393107E-5,9.650171E-7,3.360057E-6,8.289961E-6,0.008559344,0.01562645,9.084819,1.121139E-4,514159.6,514159.6
0.0055,14.96732,-1.098563E7,987.337,987.337,0.00167809,1.0,0.9336059,0.004134615,5.368046E-6,5.052839E-4,1.100366E-6,0.0017752,6.556572E-6,4.775982E-5,2.389605E-7,0.0033426,4.858863E-6,1.357439E-5,2.567306E-4,9.454713E-6,7.487935E-5,1.429176E-6,0.005131217,1.057824E-4,4.089871E-4,5.220186E-5,9.492602E-6,4.596439E-4,2.03961E-6,7.36946E-5,2.578625E-6,3.04044E-7,2.13409E-7,2.535118E-6,2.266551E-4,9.461373E-6,2.0557E-5,6.515519E-7,2.872841E-4,3.221438E-5,7.967602E-7,5.562447E-7,1.698497E-5,3.86347E-4,0.01656701,5.017029E-4,0.007729035,9.263308E-6,2.226889E-7,2.008292E-7,2.429207E-5,9.815811E-7,3.402242E-6,8.409099E-6,0.008534184,0.01560474,9.083506,1.121166E-4,514085.3,514085.3
0.0056,14.96697,-1.088051E7,987.1724,987.1724,0.00167809,1.0,0.9334443,0.004193901,5.334873E-6,5.123157E-4,1.093237E-6,0.001800056,6.738053E-6,4.854848E-5,2.411875E-7,0.003388165,4.859465E-6,1.39487E-5,2.599401E-4,9.57122E-6,7.599476E-5,1.423196E-6,0.005202695,1.055933E-4,4.142884E-4,5.296771E-5,9.459696E-6,4.660326E-4,2.097947E-6,7.483006E-5,2.653161E-6,3.130391E-7,2.158561E-7,2.567995E-6,2.295423E-4,9.62977E-6,2.080818E-5,6.699847E-7,2.91055E-4,3.25454E-5,8.16988E-7,5.741785E-7,1.719999E-5,3.910072E-4,0.01653087,5.079637E-4,0.007726491,9.228318E-6,2.294076E-7,2.074267E-7,2.464945E-5,9.980419E-7,3.443664E-6,8.526853E-6,0.00850928,0.01558323,9.082206,1.121193E-4,514011.7,514011.7
0.0057,14.96662,-1.077726E7,987.0093,987.0093,0.00167809,1.0,0.9332842,0.004252743,5.302171E-6,5.192888E-4,1.086212E-6,0.001824707,6.920501E-6,4.933434E-5,2.433709E-7,0.003433325,4.859943E-6,1.432466E-5,2.631116E-4,9.686303E-6,7.710318E-5,1.417291E-6,0.005273552,1.054004E-4,4.195324E-4,5.372793E-5,9.427235E-6,4.723628E-4,2.156541E-6,7.595899E-5,2.728175E-6,3.221033E-7,2.18268E-7,2.600522E-6,2.323975E-4,9.796853E-6,2.105612E-5,6.885202E-7,2.947871E-4,3.287138E-5,8.372536E-7,5.922724E-7,1.741266E-5,3.956088E-4,0.01649505,5.141511E-4,0.00772397,9.193671E-6,2.361552E-7,2.140781E-7,2.500329E-5,1.0144E-6,3.484339E-6,8.643251E-6,0.008484627,0.01556189,9.080917,1.121219E-4,513938.8,513938.8
0.0058,14.96627,-1.067583E7,986.8478,986.8478,0.00167809,1.0,0.9331254,0.004311149,5.26993E-6,5.26204E-4,1.079289E-6,0.001849156,7.103882E-6,5.011745E-5,2.455117E-7,0.003478088,4.860302E-6,1.470219E-5,2.662456E-4,9.79999E-6,7.820471E-5,1.411459E-6,0.005343797,1.052043E-4,4.247202E-4,5.448261E-5,9.395207E-6,4.786356E-4,2.215378E-6,7.708149E-5,2.80365E-6,3.312349E-7,2.206456E-7,2.632705E-6,2.352213E-4,9.962635E-6,2.130089E-5,7.071543E-7,2.984811E-4,3.319248E-5,8.57554E-7,6.105223E-7,1.762301E-5,4.001528E-4,0.01645953,5.202665E-4,0.007721472,9.159362E-6,2.429297E-7,2.207815E-7,2.535365E-5,1.030657E-6,3.524285E-6,8.758316E-6,0.008460221,0.01554074,9.079641,1.121245E-4,513866.5,513866.5
0.0059,14.96593,-1.057618E7,986.6878,986.6878,0.00167809,1.0,0.9329678,0.004369126,5.238142E-6,5.330623E-4,1.072466E-6,0.001873407,7.288159E-6,5.089786E-5,2.476111E-7,0.00352246,4.860547E-6,1.508122E-5,2.69343E-4,9.91231E-6,7.929944E-5,1.405701E-6,0.005413441,1.050052E-4,4.298528E-4,5.523184E-5,9.363603E-6,4.848518E-4,2.274445E-6,7.819764E-5,2.879573E-6,3.404321E-7,2.229894E-7,2.664552E-6,2.380142E-4,1.012713E-5,2.154256E-5,7.258835E-7,3.021377E-4,3.350882E-5,8.77886E-7,6.289244E-7,1.78311E-5,4.046404E-4,0.01642432,5.263113E-4,0.007718996,9.12539E-6,2.497294E-7,2.275352E-7,2.570058E-5,1.046814E-6,3.563519E-6,8.872072E-6,0.008436058,0.01551976,9.078375,1.12127E-4,513794.9,513794.9
0.006,14.96559,-1.047825E7,986.5292,986.5292,0.00167809,1.0,0.9328116,0.00442668,5.206798E-6,5.398647E-4,1.065741E-6,0.001897462,7.473302E-6,5.167559E-5,2.496702E-7,0.003566447,4.860682E-6,1.546168E-5,2.724043E-4,1.002329E-5,8.038748E-5,1.400014E-6,0.005482494,1.048037E-4,4.349311E-4,5.597569E-5,9.332409E-6,4.910125E-4,2.333731E-6,7.93075E-5,2.955931E-6,3.496933E-7,2.253004E-7,2.696068E-6,2.407769E-4,1.029035E-5,2.178118E-5,7.447041E-7,3.057574E-4,3.382052E-5,8.982464E-7,6.474749E-7,1.803696E-5,4.090727E-4,0.01638941,5.322866E-4,0.007716542,9.091752E-6,2.565527E-7,2.343375E-7,2.604413E-5,1.062871E-6,3.602057E-6,8.984545E-6,0.008412132,0.01549897,9.077121,1.121295E-4,513723.9,513723.9
0.0061,14.96526,-1.038201E7,986.3721,986.3721,0.00167809,1.0,0.9326566,0.004483817,5.17589E-6,5.46612E-4,1.059111E-6,0.001921325,7.659276E-6,5.24507E-5,2.516899E-7,0.003610056,4.860712E-6,1.584348E-5,2.754302E-4,1.013295E-5,8.146892E-5,1.394397E-6,0.005550963,1.046001E-4,4.399561E-4,5.671425E-5,9.301617E-6,4.971186E-4,2.393224E-6,8.041117E-5,3.032708E-6,3.59017E-7,2.275792E-7,2.727259E-6,2.435098E-4,1.045231E-5,2.201683E-5,7.636128E-7,3.093409E-4,3.41277E-5,9.186325E-7,6.661703E-7,1.824063E-5,4.134507E-4,0.01635479,5.381939E-4,0.007714109,9.058444E-6,2.633978E-7,2.411868E-7,2.638438E-5,1.07883E-6,3.639914E-6,9.095756E-6,0.008388441,0.01547834,9.075877,1.12132E-4,513653.6,513653.6
0.0062,14.96493,-1.02874E7,986.2165,986.2165,0.00167809,1.0,0.9325029,0.004540545,5.145409E-6,5.533051E-4,1.052576E-6,0.001945,7.846052E-6,5.322322E-5,2.536713E-7,0.003653294,4.860642E-6,1.622657E-5,2.784214E-4,1.024133E-5,8.254384E-5,1.38885E-6,0.00561886,1.043946E-4,4.449287E-4,5.74476E-5,9.271216E-6,5.031709E-4,2.452912E-6,8.150871E-5,3.109894E-6,3.684015E-7,2.298263E-7,2.758132E-6,2.462135E-4,1.061302E-5,2.224955E-5,7.826062E-7,3.128889E-4,3.443049E-5,9.390416E-7,6.850071E-7,1.844215E-5,4.177755E-4,0.01632047,5.440343E-4,0.007711698,9.025465E-6,2.702633E-7,2.480815E-7,2.672136E-5,1.094692E-6,3.677106E-6,9.205729E-6,0.008364979,0.01545788,9.074645,1.121345E-4,513583.8,513583.8
0.0063,14.96461,-1.01944E7,986.0622,986.0622,0.00167809,1.0,0.9323505,0.004596868,5.115347E-6,5.59945E-4,1.046134E-6,0.001968488,8.033599E-6,5.399319E-5,2.556152E-7,0.003696165,4.860477E-6,1.661088E-5,2.813785E-4,1.034845E-5,8.361234E-5,1.38337E-6,0.005686193,1.041875E-4,4.498498E-4,5.817583E-5,9.241197E-6,5.091704E-4,2.512786E-6,8.260021E-5,3.187474E-6,3.778454E-7,2.320427E-7,2.788691E-6,2.488885E-4,1.077249E-5,2.247941E-5,8.01681E-7,3.16402E-4,3.472898E-5,9.594711E-7,7.039818E-7,1.864156E-5,4.220481E-4,0.01628643,5.498091E-4,0.007709308,8.992811E-6,2.771476E-7,2.5502E-7,2.705514E-5,1.110457E-6,3.713647E-6,9.314486E-6,0.008341744,0.0154376,9.073423,1.12137E-4,513514.6,513514.7
0.0064,14.96428,-1.010297E7,985.9093,985.9093,0.00167809,1.0,0.9321992,0.004652794,5.085696E-6,5.665325E-4,1.039782E-6,0.001991793,8.221889E-6,5.476065E-5,2.575228E-7,0.003738677,4.860219E-6,1.699635E-5,2.843021E-4,1.045432E-5,8.467451E-5,1.377956E-6,0.00575297,1.039791E-4,4.547203E-4,5.889899E-5,9.211551E-6,5.151179E-4,2.572833E-6,8.368574E-5,3.265437E-6,3.873472E-7,2.342287E-7,2.818943E-6,2.515353E-4,1.093074E-5,2.270646E-5,8.208343E-7,3.198807E-4,3.50233E-5,9.799184E-7,7.230912E-7,1.88389E-5,4.262694E-4,0.01625267,5.555193E-4,0.007706938,8.960478E-6,2.840493E-7,2.620009E-7,2.738577E-5,1.126127E-6,3.749553E-6,9.422048E-6,0.00831873,0.01541747,9.072212,1.121394E-4,513446.1,513446.1
