Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H6_Soln#20 (),Mole_fraction_C2H5_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H3_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H8_Soln#20 (),Mole_fraction_NC3H7_Soln#20 (),Mole_fraction_C3H6_Soln#20 (),Mole_fraction_C3H5-A_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_C3H4-A_Soln#20 (),Mole_fraction_C3H3_Soln#20 (),Mole_fraction_PC4H9_Soln#20 (),Mole_fraction_IC4H10_Soln#20 (),Mole_fraction_IC4H9_Soln#20 (),Mole_fraction_TC4H9_Soln#20 (),Mole_fraction_IC4H8_Soln#20 (),Mole_fraction_IC4H7_Soln#20 (),Mole_fraction_C4H8-1_Soln#20 (),Mole_fraction_C4H71-3_Soln#20 (),Mole_fraction_C4H6_Soln#20 (),Mole_fraction_C4H5_Soln#20 (),Mole_fraction_C4H4_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_FULVENE_Soln#20 (),Mole_fraction_C5H6_Soln#20 (),Mole_fraction_MCPTD_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_NEOC5H12_Soln#20 (),Mole_fraction_NC5H10_Soln#20 (),Mole_fraction_B1M2_Soln#20 (),Mole_fraction_LC5H8_Soln#20 (),Mole_fraction_NC7H14_Soln#20 (),Mole_fraction_IC8H17_Soln#20 (),Mole_fraction_IC8H16_Soln#20 (),Mole_fraction_DIMEPTD_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C12H8_Soln#20 (),Mole_fraction_C14H10_Soln#20 (),Mole_fraction_BIN1B_Soln#20 (),Mole_fraction_BIN1A_Soln#20 (),Mole_fraction_NC10H20_Soln#20 (),Mole_fraction_IC12H26_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
0.00247085,15.27432,-9359675.0,1582.321,1582.321,8.605591E-4,1.0,0.7738506,3.953436E-5,0.1140799,1.186834E-4,6.989701E-5,3.768603E-7,0.01663107,3.381692E-6,0.0790933,1.102737E-7,1.007067E-9,6.379677E-5,1.715761E-6,8.8816E-4,3.317543E-4,7.36518E-5,2.575617E-12,6.621878E-11,1.854175E-12,2.012588E-12,2.50318E-7,1.201638E-7,1.69874E-7,2.103309E-8,8.037883E-5,1.093425E-7,5.346748E-4,0.001595642,0.008668559,1.184321E-5,5.088571E-5,3.673489E-8,0.001151991,1.322626E-14,2.88219E-10,2.387882E-10,9.560532E-9,1.241489E-13,9.015851E-27,1.217269E-20,1.092226E-16,1.630361E-4,1.151996E-5,8.032005E-4,3.793022E-4,3.503476E-4,3.554059E-4,1.990654E-5,-7.167304E-12,-2.114965E-303,7.315288,5.634026E-5,414012.2,414012.2
0.002650333,15.27804,-5040735.0,1581.973,1581.973,8.605591E-4,1.0,0.7744612,3.92659E-5,0.1139981,1.176782E-4,6.837138E-5,3.615109E-7,0.01599802,3.29571E-6,0.07918234,1.059067E-7,9.62875E-10,6.167224E-5,1.67138E-6,8.844406E-4,3.300076E-4,7.274989E-5,2.38005E-12,6.391197E-11,1.795193E-12,1.950306E-12,2.481155E-7,1.188901E-7,1.645421E-7,1.998939E-8,7.673787E-5,1.042731E-7,5.323957E-4,0.001598235,0.008627365,1.162901E-5,5.059428E-5,3.636325E-8,0.001166113,1.278202E-14,2.71382E-10,2.354232E-10,9.264973E-9,-5.090817E-15,8.664914E-27,1.175188E-20,1.028443E-16,1.579205E-4,1.114284E-5,8.015972E-4,3.856211E-4,3.628006E-4,3.951497E-4,2.145121E-5,-2.356848E-11,-2.113985E-303,7.311898,5.632653E-5,413820.3,413820.3
0.002747729,15.28055,-2950621.0,1581.868,1581.868,8.605591E-4,1.0,0.7747878,3.916026E-5,0.113954,1.172562E-4,6.75925E-5,3.538916E-7,0.01567842,3.25403E-6,0.07921108,1.036808E-7,9.411164E-10,6.060201E-5,1.649611E-6,8.825244E-4,3.291266E-4,7.23385E-5,2.287899E-12,6.273677E-11,1.76611E-12,1.919425E-12,2.469013E-7,1.182585E-7,1.618651E-7,1.946901E-8,7.490753E-5,1.018228E-7,5.310214E-4,0.001599328,0.008605238,1.152054E-5,5.043845E-5,3.61751E-8,0.001173342,1.255642E-14,2.629923E-10,2.336585E-10,9.114038E-9,1.514107E-13,8.486855E-27,1.153345E-20,9.962698E-17,1.555127E-4,1.096998E-5,8.004813E-4,3.887314E-4,3.691893E-4,4.173498E-4,2.230103E-5,-1.43941E-11,-2.113498E-303,7.310214,5.631729E-5,413725.0,413725.0
0.002830174,15.28291,-1302633.0,1581.821,1581.821,8.605591E-4,1.0,0.7750618,3.909059E-5,0.1139169,1.169597E-4,6.69581E-5,3.477896E-7,0.01541976,3.221152E-6,0.0792257,1.018687E-7,9.237717E-10,5.973668E-5,1.632299E-6,8.809507E-4,3.284128E-4,7.202827E-5,2.213702E-12,6.17796E-11,1.742904E-12,1.894695E-12,2.458632E-7,1.177528E-7,1.597037E-7,1.905102E-8,7.342994E-5,9.989235E-8,5.297848E-4,0.001600091,0.008586626,1.143255E-5,5.030557E-5,3.602107E-8,0.001179231,1.237302E-14,2.562224E-10,2.321944E-10,8.98944E-9,2.227894E-13,8.342154E-27,1.135347E-20,9.702386E-17,1.536452E-4,1.083845E-5,7.994199E-4,3.912005E-4,3.74405E-4,4.364863E-4,2.302691E-5,-1.027741E-11,-2.113108E-303,7.308865,5.630858E-5,413648.7,413648.7
0.002917119,15.28563,326060.8,1581.81,1581.81,8.605591E-4,1.0,0.7753487,3.903535E-5,0.1138778,1.167029E-4,6.631243E-5,3.416725E-7,0.01515796,3.188658E-6,0.07923212,1.000246E-7,9.064541E-10,5.886135E-5,1.615057E-6,8.793342E-4,3.276888E-4,7.17358E-5,2.136937E-12,6.080487E-11,1.71971E-12,1.869894E-12,2.447584E-7,1.172457E-7,1.575202E-7,1.863083E-8,7.193779E-5,9.798598E-8,5.2841E-4,0.001600738,0.008567111,1.134327E-5,5.016321E-5,3.586256E-8,0.001185219,1.218655E-14,2.49332E-10,2.306774E-10,8.861324E-9,1.055175E-13,8.195047E-27,1.116822E-20,9.438981E-17,1.518257E-4,1.07128E-5,7.98196E-4,3.936493E-4,3.797214E-4,4.570065E-4,2.379897E-5,-9.515389E-12,-2.112717E-303,7.307512,5.629856E-5,413572.1,413572.1
0.003,15.28843,1783254.0,1581.833,1581.833,8.605591E-4,1.0,0.7756204,3.899893E-5,0.1138405,1.165077E-4,6.571809E-5,3.361229E-7,0.01491819,3.159596E-6,0.07923022,9.832682E-8,8.908103E-10,5.805997E-5,1.59951E-6,8.778306E-4,3.270237E-4,7.148763E-5,2.069669E-12,5.990659E-11,1.698723E-12,1.847377E-12,2.436959E-7,1.167854E-7,1.555235E-7,1.824851E-8,7.057419E-5,9.628165E-8,5.270338E-4,0.00160121,0.008548612,1.126129E-5,5.00245E-5,3.571426E-8,0.001190719,1.201492E-14,2.430861E-10,2.29255E-10,8.742414E-9,1.241387E-13,8.059664E-27,1.09957E-20,9.1978E-17,1.502192E-4,1.060418E-5,7.969387E-4,3.95842E-4,3.846195E-4,4.768891E-4,2.454127E-5,-8.864648E-12,-2.112363E-303,7.306286,5.628826E-5,413502.7,413502.7
0.003283047,15.29934,6153073.0,1582.144,1582.144,8.605591E-4,1.0,0.7765369,3.89816E-5,0.1137135,1.161666E-4,6.383101E-5,3.189972E-7,0.01416388,3.072584E-6,0.07917071,9.292856E-8,8.429268E-10,5.553853E-5,1.552112E-6,8.729284E-4,3.249109E-4,7.083851E-5,1.865732E-12,5.704084E-11,1.634229E-12,1.777673E-12,2.400022E-7,1.153614E-7,1.492511E-7,1.706141E-8,6.630335E-5,9.117758E-8,5.218751E-4,0.001601806,0.008486132,1.10017E-5,4.952001E-5,3.521867E-8,0.00120804,1.146854E-14,2.235922E-10,2.245483E-10,8.353828E-9,-9.611596E-15,7.628615E-27,1.043359E-20,8.439234E-17,1.455097E-4,1.030178E-5,7.920758E-4,4.023574E-4,4.001612E-4,5.471372E-4,2.712385E-5,-4.841439E-11,-2.11127E-303,7.302506,5.624811E-5,413288.8,413288.8
0.003333391,15.30148,6844144.0,1582.233,1582.233,8.605591E-4,1.0,0.7766983,3.899421E-5,0.1136908,1.161534E-4,6.351666E-5,3.16215E-7,0.01403918,3.058853E-6,0.07915234,9.202729E-8,8.352026E-10,5.512127E-5,1.544491E-6,8.720888E-4,3.245574E-4,7.07517E-5,1.831982E-12,5.656028E-11,1.62378E-12,1.766301E-12,2.393352E-7,1.151292E-7,1.482126E-7,1.686742E-8,6.560008E-5,9.037118E-8,5.208872E-4,0.001601754,0.008475122,1.09585E-5,4.942446E-5,3.513118E-8,0.001210893,1.13771E-14,2.203616E-10,2.237326E-10,8.2885E-9,6.296756E-14,7.556448E-27,1.03376E-20,8.313774E-17,1.447774E-4,1.025739E-5,7.911311E-4,4.033683E-4,4.027425E-4,5.600078E-4,2.7591E-5,-3.188028E-11,-2.111093E-303,7.301893,5.624023E-5,413254.1,413254.1
0.003446153,15.30649,8309873.0,1582.465,1582.465,8.605591E-4,1.0,0.7770584,3.9038E-5,0.11364,1.161706E-4,6.283398E-5,3.102397E-7,0.01376915,3.029768E-6,0.07910353,9.00673E-8,8.186738E-10,5.421711E-5,1.528205E-6,8.702381E-4,3.237868E-4,7.0585E-5,1.764035E-12,5.551311E-11,1.601353E-12,1.741812E-12,2.378311E-7,1.146292E-7,1.459646E-7,1.644958E-8,6.408006E-5,8.866126E-8,5.18602E-4,0.001601473,0.008450563,1.086462E-5,4.92034E-5,3.493497E-8,0.001217043,1.117785E-14,2.134644E-10,2.21926E-10,8.145133E-9,1.942526E-13,7.399183E-27,1.01266E-20,8.042223E-17,1.432323E-4,1.016658E-5,7.889406E-4,4.054811E-4,4.083329E-4,5.892428E-4,2.864597E-5,-1.487038E-11,-2.110712E-303,7.300578,5.622184E-5,413179.7,413179.7
0.003506116,15.30926,9045803.0,1582.606,1582.606,8.605591E-4,1.0,0.7772492,3.906963E-5,0.1136129,1.162047E-4,6.248254E-5,3.071986E-7,0.01363055,3.015186E-6,0.07907346,8.905658E-8,8.102819E-10,5.375256E-5,1.519955E-6,8.692693E-4,3.23388E-4,7.051115E-5,1.72542E-12,5.497163E-11,1.589944E-12,1.72931E-12,2.370257E-7,1.143739E-7,1.448091E-7,1.623627E-8,6.330135E-5,8.78028E-8,5.173472E-4,0.001601232,0.008437557,1.081625E-5,4.908177E-5,3.483026E-8,0.001220181,1.107487E-14,2.098767E-10,2.209761E-10,8.069635E-9,1.388759E-13,7.31788E-27,1.001655E-20,7.902837E-17,1.424594E-4,1.012274E-5,7.877366E-4,4.065216E-4,4.112003E-4,6.050177E-4,2.921188E-5,-1.552935E-11,-2.110519E-303,7.29991,5.621167E-5,413141.9,413141.9
0.003750723,15.32128,1.177142E7,1583.3,1583.3,8.605591E-4,1.0,0.778023,3.925319E-5,0.1135017,1.165066E-4,6.112532E-5,2.956683E-7,0.01309757,2.9613E-6,0.07892391,8.513983E-8,7.786576E-10,5.196205E-5,1.488908E-6,8.654122E-4,3.218299E-4,7.030483E-5,1.5972E-12,5.286255E-11,1.546673E-12,1.681604E-12,2.337038E-7,1.133994E-7,1.403522E-7,1.542337E-8,6.031701E-5,8.462184E-8,5.119643E-4,0.00159962,0.008384837,1.062892E-5,4.855601E-5,3.439845E-8,0.001232068,1.067385E-14,1.964066E-10,2.171684E-10,7.769723E-9,1.267426E-13,7.001161E-27,9.58192E-21,7.367105E-17,1.395994E-4,9.971105E-6,7.825808E-4,4.102067E-4,4.221757E-4,6.709807E-4,3.155562E-5,-4.64891E-11,-2.109788E-303,7.297381,5.616758E-5,412998.8,412998.8
0.003840202,15.32594,1.266725E7,1583.598,1583.598,8.605591E-4,1.0,0.7783046,3.934082E-5,0.1134606,1.166777E-4,6.065768E-5,2.917728E-7,0.01291469,2.943631E-6,0.07885918,8.378415E-8,7.680296E-10,5.134569E-5,1.478499E-6,8.640343E-4,3.212846E-4,7.026439E-5,1.55021E-12,5.212789E-11,1.532032E-12,1.665351E-12,2.324749E-7,1.13067E-7,1.388151E-7,1.514712E-8,5.929675E-5,8.357477E-8,5.098944E-4,0.001598783,0.008365671,1.05641E-5,4.835171E-5,3.423803E-8,0.001236059,1.053416E-14,1.917315E-10,2.157997E-10,7.665865E-9,9.234918E-14,6.890796E-27,9.428313E-21,7.183301E-17,1.386543E-4,9.925202E-6,7.80607E-4,4.113391E-4,4.259084E-4,6.957573E-4,3.242732E-5,-2.005848E-11,-2.109542E-303,7.296529,5.615047E-5,412950.6,412950.6
0.003958136,15.3323,1.377525E7,1584.022,1584.022,8.605591E-4,1.0,0.7786748,3.947149E-5,0.1134062,1.169478E-4,6.006283E-5,2.868721E-7,0.0126825,2.9218E-6,0.07876649,8.205469E-8,7.547028E-10,5.056146E-5,1.465458E-6,8.622405E-4,3.20583E-4,7.023648E-5,1.493928E-12,5.118687E-11,1.513583E-12,1.644787E-12,2.308452E-7,1.12646E-7,1.368572E-7,1.479841E-8,5.80045E-5,8.227774E-8,5.070909E-4,0.001597487,0.008340491,1.048135E-5,4.807299E-5,3.402422E-8,0.001241039,1.035517E-14,1.858712E-10,2.140131E-10,7.530396E-9,8.29359E-14,6.749356E-27,9.229949E-21,6.950126E-17,1.374762E-4,9.871238E-6,7.779436E-4,4.126671E-4,4.30609E-4,7.28929E-4,3.358787E-5,-1.1091E-11,-2.109232E-303,7.295459,5.612721E-5,412890.0,412890.0
0.004,15.3346,1.414975E7,1584.181,1584.181,8.605591E-4,1.0,0.778806,3.952186E-5,0.1133867,1.170554E-4,5.985731E-5,2.85193E-7,0.0126024,2.914426E-6,0.07873166,8.145582E-8,7.501522E-10,5.029039E-5,1.461004E-6,8.616092E-4,3.203382E-4,7.023316E-5,1.478286E-12,5.086E-11,1.507252E-12,1.637708E-12,2.302641E-7,1.125009E-7,1.361801E-7,1.467863E-8,5.755949E-5,8.183869E-8,5.060759E-4,0.001596975,0.008331573,1.045268E-5,4.797152E-5,3.394765E-8,0.001242732,1.029296E-14,1.839131E-10,2.133832E-10,7.482679E-9,1.924135E-13,6.700193E-27,9.160617E-21,6.869738E-17,1.370748E-4,9.853724E-6,7.769824E-4,4.130946E-4,4.322187E-4,7.408448E-4,3.400303E-5,-1.573927E-11,-2.109127E-303,7.295093,5.611876E-5,412869.3,412869.3
0.004086677,15.33947,1.489565E7,1584.523,1584.523,8.605591E-4,1.0,0.7790772,3.963255E-5,0.1133463,1.172967E-4,5.944085E-5,2.81812E-7,0.0124402,2.899747E-6,0.07865649,8.02397E-8,7.409913E-10,4.974066E-5,1.452053E-6,8.603106E-4,3.198383E-4,7.023671E-5,1.437455E-12,5.019436E-11,1.494487E-12,1.623397E-12,2.290569E-7,1.122073E-7,1.348049E-7,1.443693E-8,5.665981E-5,8.096312E-8,5.039428E-4,0.00159583,0.008313138,1.039442E-5,4.775728E-5,3.378795E-8,0.001246113,1.016626E-14,1.798046E-10,2.120863E-10,7.384942E-9,6.553542E-14,6.600068E-27,9.018816E-21,6.707043E-17,1.362688E-4,9.81998E-6,7.749677E-4,4.139087E-4,4.354552E-4,7.657492E-4,3.486795E-5,-2.149936E-11,-2.108914E-303,7.294357,5.610096E-5,412827.6,412827.6
0.004180771,15.34487,1.566259E7,1584.914,1584.914,8.605591E-4,1.0,0.7793713,3.97621E-5,0.1133021,1.175859E-4,5.900207E-5,2.782805E-7,0.01226948,2.884662E-6,0.07857043,7.895459E-8,7.314538E-10,4.916067E-5,1.44273E-6,8.589124E-4,3.19305E-4,7.025569E-5,1.400411E-12,4.948829E-11,1.481121E-12,1.608361E-12,2.277407E-7,1.118984E-7,1.333522E-7,1.418376E-8,5.571485E-5,8.006086E-8,5.015807E-4,0.001594459,0.008293165,1.033279E-5,4.75186E-5,3.361279E-8,0.001249598,1.00318E-14,1.756708E-10,2.106888E-10,7.281021E-9,4.196765E-13,6.493808E-27,8.867484E-21,6.535953E-17,1.35429E-4,9.786897E-6,7.727454E-4,4.146869E-4,4.388242E-4,7.931376E-4,3.5815E-5,-1.787936E-11,-2.108691E-303,7.293588,5.608121E-5,412784.1,412784.1
0.004182634,15.34498,1.567724E7,1584.922,1584.922,8.605591E-4,1.0,0.7793771,3.976473E-5,0.1133013,1.175919E-4,5.899351E-5,2.782118E-7,0.01226616,2.88437E-6,0.07856868,7.892958E-8,7.312917E-10,4.914936E-5,1.442551E-6,8.588849E-4,3.192945E-4,7.025622E-5,1.411076E-12,4.947493E-11,1.480861E-12,1.608068E-12,2.277146E-7,1.118923E-7,1.333263E-7,1.417882E-8,5.569645E-5,8.004343E-8,5.015335E-4,0.00159443,0.00829277,1.033159E-5,4.751381E-5,3.36093E-8,0.001249665,1.002916E-14,1.745061E-10,2.106612E-10,7.278822E-9,1.934542E-12,6.491723E-27,8.864512E-21,6.532647E-17,1.354127E-4,9.786276E-6,7.727011E-4,4.147012E-4,4.388895E-4,7.936836E-4,3.583384E-5,-2.896695E-11,-2.108687E-303,7.293573,5.608081E-5,412783.3,412783.3
0.004223939,15.34739,1.600009E7,1585.1,1585.1,8.605591E-4,1.0,0.7795061,3.982449E-5,0.1132817,1.177272E-4,5.88051E-5,2.767045E-7,0.01219291,2.878005E-6,0.07852947,7.837635E-8,7.272102E-10,4.890005E-5,1.438576E-6,8.582746E-4,3.190634E-4,7.026922E-5,1.388718E-12,4.916949E-11,1.475143E-12,1.601618E-12,2.27135E-7,1.117594E-7,1.326977E-7,1.407056E-8,5.529174E-5,7.966224E-8,5.004818E-4,0.001593786,0.008284014,1.030505E-5,4.740705E-5,3.353175E-8,0.001251135,9.971042E-15,1.738013E-10,2.100498E-10,7.232997E-9,4.822516E-13,6.445795E-27,8.798874E-21,6.459252E-17,1.350547E-4,9.772836E-6,7.717145E-4,4.150086E-4,4.403212E-4,8.058228E-4,3.625228E-5,-2.10813E-11,-2.108592E-303,7.293246,5.6072E-5,412764.7,412764.7
0.004282069,15.35083,1.644119E7,1585.357,1585.357,8.605591E-4,1.0,0.7796875,3.99117E-5,0.1132542,1.179266E-4,5.85442E-5,2.746272E-7,0.01209154,2.869318E-6,0.07847288,7.76092E-8,7.216014E-10,4.855448E-5,1.433111E-6,8.574191E-4,3.187409E-4,7.029235E-5,1.356646E-12,4.874571E-11,1.467252E-12,1.5927E-12,2.263174E-7,1.115755E-7,1.318297E-7,1.392113E-8,5.473225E-5,7.914098E-8,4.98987E-4,0.001592838,0.008271702,1.02682E-5,4.725482E-5,3.342204E-8,0.001253141,9.890266E-15,1.711062E-10,2.091933E-10,7.169814E-9,-3.148973E-14,6.381967E-27,8.707382E-21,6.357803E-17,1.34561E-4,9.754984E-6,7.703153E-4,4.154065E-4,4.422881E-4,8.23027E-4,3.684396E-5,-2.370697E-11,-2.108462E-303,7.292795,5.605945E-5,412739.2,412739.2
0.004422344,15.3593,1.744461E7,1586.004,1586.004,8.605591E-4,1.0,0.7801248,4.01359E-5,0.1131871,1.184471E-4,5.793405E-5,2.69811E-7,0.01185462,2.849531E-6,0.07832987,7.580908E-8,7.086738E-10,4.774447E-5,1.420466E-6,8.553686E-4,3.179752E-4,7.036961E-5,1.315403E-12,4.774707E-11,1.44889E-12,1.571871E-12,2.243368E-7,1.111449E-7,1.297921E-7,1.357365E-8,5.342787E-5,7.795007E-8,4.95313E-4,0.001590348,0.008242033,1.018158E-5,4.687843E-5,3.315435E-8,0.001257692,9.699708E-15,1.654402E-10,2.071403E-10,7.021393E-9,5.06501E-13,6.23142E-27,8.490508E-21,6.121042E-17,1.334135E-4,9.716531E-6,7.668901E-4,4.162057E-4,4.468091E-4,8.651089E-4,3.828504E-5,-9.694229E-12,-2.10816E-303,7.291749,5.602854E-5,412680.0,412680.0
0.004691777,15.37623,1.915461E7,1587.348,1587.348,8.605591E-4,1.0,0.7809639,4.061684E-5,0.1130556,1.195898E-4,5.683293E-5,2.612575E-7,0.01142733,2.815641E-6,0.07803197,7.25374E-8,6.857635E-10,4.627419E-5,1.398082E-6,8.514734E-4,3.165464E-4,7.059425E-5,1.217055E-12,4.591506E-11,1.416002E-12,1.53429E-12,2.205069E-7,1.103622E-7,1.260757E-7,1.295332E-8,5.108817E-5,7.589869E-8,4.88017E-4,0.001584805,0.008185146,1.002345E-5,4.612299E-5,3.262919E-8,0.00126533,9.349426E-15,1.548711E-10,2.032456E-10,6.743344E-9,3.216672E-13,5.954891E-27,8.088671E-21,5.695816E-17,1.313521E-4,9.658179E-6,7.601414E-4,4.171406E-4,4.546386E-4,9.481248E-4,4.110483E-5,-1.112725E-11,-2.107623E-303,7.289894,5.596685E-5,412575.0,412575.0
0.004712132,15.37754,1.927218E7,1587.455,1587.455,8.605591E-4,1.0,0.7810273,4.06557E-5,0.1130456,1.196832E-4,5.675328E-5,2.606498E-7,0.01139642,2.813279E-6,0.07800831,7.229968E-8,6.848816E-10,4.616734E-5,1.396487E-6,8.511809E-4,3.164404E-4,7.061496E-5,1.612497E-12,4.578165E-11,1.413632E-12,1.531569E-12,2.202164E-7,1.103052E-7,1.25811E-7,1.290885E-8,5.091963E-5,7.575514E-8,4.874542E-4,0.001584347,0.00818085,1.001191E-5,4.606434E-5,3.258897E-8,0.001265849,9.323743E-15,1.591339E-10,2.029538E-10,6.72268E-9,6.589512E-12,5.93463E-27,8.05907E-21,5.665198E-17,1.312028E-4,9.654486E-6,7.596233E-4,4.171806E-4,4.551857E-4,9.545117E-4,4.132061E-5,-4.241189E-11,-2.107585E-303,7.289761,5.596208E-5,412567.5,412567.5
0.004727228,15.37851,1.935992E7,1587.534,1587.534,8.605591E-4,1.0,0.7810743,4.068473E-5,0.1130381,1.197531E-4,5.669452E-5,2.601943E-7,0.01137362,2.811544E-6,0.07799067,7.212405E-8,6.829194E-10,4.608846E-5,1.395306E-6,8.509642E-4,3.163619E-4,7.063063E-5,1.20193E-12,4.568208E-11,1.411884E-12,1.529559E-12,2.200009E-7,1.102629E-7,1.256052E-7,1.287594E-8,5.079537E-5,7.564966E-8,4.870357E-4,0.001584003,0.008177664,1.000339E-5,4.60207E-5,3.255907E-8,0.001266229,9.304753E-15,1.534843E-10,2.027374E-10,6.70748E-9,6.568656E-14,5.919649E-27,8.037176E-21,5.642601E-17,1.310925E-4,9.651807E-6,7.592384E-4,4.172074E-4,4.555874E-4,9.59259E-4,4.14809E-5,-3.3954E-11,-2.107557E-303,7.289664,5.595853E-5,412562.0,412562.0
0.004807964,15.38377,1.981176E7,1587.965,1587.965,8.605591E-4,1.0,0.7813257,4.084313E-5,0.1129978,1.201355E-4,5.638453E-5,2.57823E-7,0.01125332,2.802499E-6,0.07789493,7.119594E-8,6.765954E-10,4.567156E-5,1.389114E-6,8.498067E-4,3.159444E-4,7.071888E-5,1.178811E-12,4.515735E-11,1.40267E-12,1.518954E-12,2.18847E-7,1.100399E-7,1.245462E-7,1.270313E-8,5.014064E-5,7.50991E-8,4.84784E-4,0.001582117,0.008160626,9.958289E-6,4.578549E-5,3.239857E-8,0.001268188,9.204161E-15,1.506677E-10,2.015833E-10,6.627837E-9,5.319932E-13,5.840326E-27,7.921056E-21,5.523508E-17,1.305098E-4,9.638285E-6,7.5717E-4,4.173126E-4,4.576797E-4,9.84796E-4,4.23417E-5,-2.549834E-11,-2.107408E-303,7.289149,5.59394E-5,412532.9,412532.9
0.004906699,15.39029,2.033534E7,1588.505,1588.505,8.605591E-4,1.0,0.7816331,4.104386E-5,0.1129481,1.206226E-4,5.601513E-5,2.550145E-7,0.01110994,2.791959E-6,0.07777475,7.008656E-8,6.69119E-10,4.517305E-5,1.38178E-6,8.483947E-4,3.154383E-4,7.08368E-5,1.153814E-12,4.452745E-11,1.391703E-12,1.506293E-12,2.174333E-7,1.097723E-7,1.232768E-7,1.249806E-8,4.936234E-5,7.445607E-8,4.819996E-4,0.001579694,0.008139783,9.904222E-6,4.549374E-5,3.220082E-8,0.001270415,9.083263E-15,1.471985E-10,2.001784E-10,6.531035E-9,4.316381E-13,5.745047E-27,7.781208E-21,5.38194E-17,1.29812E-4,9.623505E-6,7.546187E-4,4.17354E-4,4.601093E-4,0.001016367,4.340266E-5,-1.841288E-11,-2.107232E-303,7.288539,5.591569E-5,412498.4,412498.4
0.005,15.39654,2.080179E7,1589.029,1589.029,8.605591E-4,1.0,0.7819238,4.124041E-5,0.1129007,1.211018E-4,5.567551E-5,2.524485E-7,0.01097807,2.782496E-6,0.07765817,6.906298E-8,6.622805E-10,4.471292E-5,1.375079E-6,8.470633E-4,3.149643E-4,7.09578E-5,1.1207E-12,4.39436E-11,1.381626E-12,1.494622E-12,2.160952E-7,1.095242E-7,1.221016E-7,1.231032E-8,4.864856E-5,7.387738E-8,4.793393E-4,0.00157729,0.008120075,9.85418E-6,4.521421E-5,3.201253E-8,0.00127235,8.971063E-15,1.439151E-10,1.988567E-10,6.441341E-9,1.954974E-13,5.656686E-27,7.651188E-21,5.252089E-17,1.291661E-4,9.611164E-6,7.521869E-4,4.173065E-4,4.622759E-4,0.001046544,4.441356E-5,-2.376756E-12,-2.10707E-303,7.287982,5.589299E-5,412466.8,412466.8
0.005173222,15.40835,2.160184E7,1590.031,1590.031,8.605591E-4,1.0,0.7824638,4.162167E-5,0.1128112,1.220359E-4,5.506732E-5,2.47889E-7,0.01074174,2.766057E-6,0.07743471,6.722204E-8,6.501592E-10,4.388431E-5,1.363161E-6,8.44596E-4,3.140933E-4,7.120463E-5,1.074361E-12,4.288746E-11,1.363572E-12,1.473632E-12,2.13607E-7,1.090742E-7,1.199793E-7,1.197607E-8,4.737486E-5,7.286982E-8,4.743335E-4,0.001572548,0.008083437,9.76373E-6,4.468671E-5,3.165983E-8,0.001275529,8.767648E-15,1.382777E-10,1.964177E-10,6.276334E-9,2.015077E-13,5.496698E-27,7.415117E-21,5.020631E-17,1.279955E-4,9.591815E-6,7.476234E-4,4.170098E-4,4.659831E-4,0.001103415,4.631103E-5,-1.030809E-11,-2.106783E-303,7.286988,5.585015E-5,412410.6,412410.6
0.005287351,15.41627,2.2084E7,1590.711,1590.711,8.605591E-4,1.0,0.7828199,4.188408E-5,0.1127512,1.226816E-4,5.468182E-5,2.450222E-7,0.01059178,2.755975E-6,0.07728276,6.604949E-8,6.425416E-10,4.335565E-5,1.355654E-6,8.42972E-4,3.135248E-4,7.138207E-5,1.043081E-12,4.221037E-11,1.352111E-12,1.460252E-12,2.119659E-7,1.087844E-7,1.1862E-7,1.176549E-8,4.657061E-5,7.225069E-8,4.709921E-4,0.001569227,0.00805925,9.70579E-6,4.433381E-5,3.142546E-8,0.00127733,8.636943E-15,1.346797E-10,1.948206E-10,6.169861E-9,1.006893E-13,5.394053E-27,7.263274E-21,4.874632E-17,1.272419E-4,9.581319E-6,7.445839E-4,4.166696E-4,4.682037E-4,0.001141482,4.757588E-5,-1.604908E-11,-2.106602E-303,7.286361,5.582146E-5,412375.1,412375.1
