Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_H_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_CH3_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H5_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C3H8_Soln#7 (),Mole_fraction_C3H6_Soln#7 (),Mole_fraction_C3H5-A_Soln#7 (),Mole_fraction_C3H4-P_Soln#7 (),Mole_fraction_C3H4-A_Soln#7 (),Mole_fraction_NC4H10_Soln#7 (),Mole_fraction_IC4H10_Soln#7 (),Mole_fraction_IC4H9_Soln#7 (),Mole_fraction_TC4H9_Soln#7 (),Mole_fraction_IC4H8_Soln#7 (),Mole_fraction_IC4H7_Soln#7 (),Mole_fraction_C4H8-1_Soln#7 (),Mole_fraction_C4H8-2_Soln#7 (),Mole_fraction_C4H71-3_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C4H4_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_FULVENE_Soln#7 (),Mole_fraction_C5H6_Soln#7 (),Mole_fraction_C5H5_Soln#7 (),Mole_fraction_MCPTD_Soln#7 (),Mole_fraction_NEOC5H12_Soln#7 (),Mole_fraction_NC5H10_Soln#7 (),Mole_fraction_B1M2_Soln#7 (),Mole_fraction_B1M3_Soln#7 (),Mole_fraction_B2M2_Soln#7 (),Mole_fraction_LC5H8_Soln#7 (),Mole_fraction_DIALLYL_Soln#7 (),Mole_fraction_CYC6H10_Soln#7 (),Mole_fraction_NC6H12_Soln#7 (),Mole_fraction_NC7H14_Soln#7 (),Mole_fraction_IC8H16_Soln#7 (),Mole_fraction_DIMEPTD_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_XYLENE_Soln#7 (),Mole_fraction_INDENE_Soln#7 (),Mole_fraction_NPBENZ_Soln#7 (),Mole_fraction_NC10H20_Soln#7 (),Mole_fraction_IC12H26_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
3.255129E-4,15.08406,-1.989865E8,1200.93,1200.93,0.001290839,1.0,0.8541476,4.250656E-6,0.03527863,1.267772E-4,0.004646243,6.332971E-6,0.0171801,6.359437E-4,6.832807E-4,0.02712465,5.876476E-5,6.909587E-4,0.00200643,8.021437E-5,3.465012E-4,1.253513E-6,4.602843E-6,0.02746352,0.001975145,0.002440442,2.294969E-4,1.674738E-5,0.003138747,2.246525E-4,7.435323E-4,4.917023E-6,1.448891E-4,9.390119E-6,7.553668E-5,1.118913E-4,6.145434E-4,3.977752E-4,1.141203E-4,2.910245E-5,0.001359375,1.743759E-5,2.247874E-5,7.300715E-5,8.08105E-4,0.005222155,0.001799728,0.006480661,5.827673E-5,1.640495E-5,2.598454E-4,1.651119E-5,1.651084E-6,2.257807E-5,0.00157476,0.001473815,8.433142,8.557631E-5,477277.6,477277.6
3.702829E-4,15.09267,-1.632877E8,1199.396,1199.396,0.001290839,1.0,0.8516715,3.828484E-6,0.03663548,1.133557E-4,0.004691612,5.802942E-6,0.01791474,6.812512E-4,6.91333E-4,0.02754371,5.891592E-5,7.388403E-4,0.00206978,7.975581E-5,3.478306E-4,1.068876E-6,3.973316E-6,0.02802986,0.001875359,0.002466103,2.352512E-4,1.565855E-5,0.003221098,2.440116E-4,7.80661E-4,5.473924E-6,1.58903E-4,1.061558E-5,7.983545E-5,1.108948E-4,6.063643E-4,4.014934E-4,1.119092E-4,3.077901E-5,0.001373423,1.820833E-5,2.480832E-5,7.267644E-5,7.873095E-4,0.00476437,0.001776098,0.00644362,5.6243E-5,1.789474E-5,2.67257E-4,1.783659E-5,1.841381E-6,2.298691E-5,0.001431651,0.001249743,8.417564,8.552749E-5,476396.0,476396.0
3.762032E-4,15.09375,-1.592853E8,1199.214,1199.214,0.001290839,1.0,0.8513694,3.779368E-6,0.03680296,1.117881E-4,0.004696923,5.740275E-6,0.01800621,6.869715E-4,6.922783E-4,0.0275929,5.893882E-5,7.448724E-4,0.002077488,7.969117E-5,3.4794E-4,1.047734E-6,3.900485E-6,0.028097,0.001862692,0.002468931,2.359355E-4,1.55272E-5,0.003231192,2.46468E-4,7.853048E-4,5.5462E-6,1.607191E-4,1.07764E-5,8.03546E-5,1.107599E-4,6.052357E-4,4.018113E-4,1.116064E-4,3.098552E-5,0.001374998,1.830503E-5,2.509968E-5,7.262183E-5,7.846126E-4,0.004708502,0.001772821,0.006439099,5.599431E-5,1.808438E-5,2.681408E-4,1.800081E-5,1.866152E-6,2.303296E-5,0.001414516,0.00122354,8.415686,8.552136E-5,476289.7,476289.7
3.841135E-4,15.09518,-1.541564E8,1198.979,1198.979,0.001290839,1.0,0.850974,3.71584E-6,0.03702282,1.09759E-4,0.004703802,5.6589E-6,0.01812654,6.945234E-4,6.935032E-4,0.02765662,5.897029E-5,7.528314E-4,0.002087568,7.960367E-5,3.480651E-4,1.020505E-6,3.806441E-6,0.02818418,0.001845955,0.00247253,2.368249E-4,1.535578E-5,0.003244418,2.497149E-4,7.914208E-4,5.642303E-6,1.631332E-4,1.099081E-5,8.10315E-5,1.105789E-4,6.037143E-4,4.021814E-4,1.111991E-4,3.125638E-5,0.001377012,1.843248E-5,2.548312E-5,7.254551E-5,7.810299E-4,0.004635394,0.0017684,0.006433183,5.566853E-5,1.833528E-5,2.692901E-4,1.821644E-5,1.899114E-6,2.309188E-5,0.0013922,0.001189628,8.413237,8.551329E-5,476151.1,476151.1
3.914786E-4,15.09649,-1.495938E8,1198.766,1198.766,0.001290839,1.0,0.8506141,3.658739E-6,0.03722361,1.079337E-4,0.004709994,5.585439E-6,0.01823671,7.014639E-4,6.946063E-4,0.02771397,5.900041E-5,7.601413E-4,0.002096733,7.952116E-5,3.481611E-4,9.961439E-7,3.72207E-6,0.02826286,0.001830564,0.002475701,2.376283E-4,1.520017E-5,0.003256474,2.527027E-4,7.970272E-4,5.731313E-6,1.653687E-4,1.118995E-5,8.164492E-5,1.104097E-4,6.022851E-4,4.024726E-4,1.108172E-4,3.150352E-5,0.001378798,1.854939E-5,2.58342E-5,7.247118E-5,7.77716E-4,0.004568851,0.001764245,0.006427796,5.537161E-5,1.856639E-5,2.703291E-4,1.841341E-5,1.929668E-6,2.314416E-5,0.00137199,0.001159134,8.411015,8.550588E-5,476025.4,476025.4
4.0E-4,15.09798,-1.445557E8,1198.527,1198.527,0.001290839,1.0,0.8502072,3.595011E-6,0.03745138,1.058948E-4,0.004716914,5.503094E-6,0.018362,7.093876E-4,6.958394E-4,0.02777805,5.903618E-5,7.684809E-4,0.002107083,7.942454E-5,3.482486E-4,9.690872E-7,3.6281E-6,0.02835102,0.001812987,0.002479164,2.385293E-4,1.502475E-5,0.003270124,2.561182E-4,8.034106E-4,5.833743E-6,1.679407E-4,1.141976E-5,8.233484E-5,1.102133E-4,6.006179E-4,4.027483E-4,1.103726E-4,3.178356E-5,0.001380761,1.868259E-5,2.623333E-5,7.238148E-5,7.739084E-4,0.004493639,0.001759394,0.006421706,5.503549E-5,1.883085E-5,2.71495E-4,1.863682E-5,1.964857E-6,2.320166E-5,0.001349263,0.001125097,8.408512,8.549745E-5,475883.7,475883.7
4.113077E-4,15.09992,-1.382387E8,1198.223,1198.223,0.001290839,1.0,0.8496821,3.514049E-6,0.03774648,1.033023E-4,0.004725719,5.397923E-6,0.01852481,7.197332E-4,6.97409E-4,0.02785954,5.908502E-5,7.793604E-4,0.002120415,7.929468E-5,3.483284E-4,9.349205E-7,3.509033E-6,0.02846348,0.001790033,0.002483439,2.396802E-4,1.479918E-5,0.003287768,2.605844E-4,8.117185E-4,5.96878E-6,1.713308E-4,1.172371E-5,8.321882E-5,1.09952E-4,5.983854E-4,4.0302E-4,1.097788E-4,3.214584E-5,0.001383206,1.885607E-5,2.675159E-5,7.225679E-5,7.689003E-4,0.00439663,0.001752895,0.006413847,5.4601E-5,1.917713E-5,2.729855E-4,1.892611E-5,2.011296E-6,2.327327E-5,0.001320129,0.001081864,8.405296,8.548646E-5,475701.7,475701.7
4.273895E-4,15.10261,-1.299171E8,1197.812,1197.812,0.001290839,1.0,0.8489632,3.405471E-6,0.03815279,9.982185E-5,0.004737552,5.255873E-6,0.01874992,7.341278E-4,6.995184E-4,0.02796888,5.915687E-5,7.944797E-4,0.002138623,7.910721E-5,3.483756E-4,8.894792E-7,3.349957E-6,0.02861503,0.00175811,0.002488926,2.412342E-4,1.44917E-5,0.003311984,2.668106E-4,8.232276E-4,6.159142E-6,1.761094E-4,1.215395E-5,8.441598E-5,1.095793E-4,5.951766E-4,4.032352E-4,1.08928E-4,3.264353E-5,0.001386389,1.909658E-5,2.74667E-5,7.206926E-5,7.618667E-4,0.004263896,0.001743551,0.006403086,5.400441E-5,1.966079E-5,2.749998E-4,1.932391E-5,2.076847E-6,2.336641E-5,0.001280585,0.001023942,8.400919,8.547122E-5,475454.0,475454.0
4.885655E-4,15.1122,-1.039904E8,1196.456,1196.456,0.001290839,1.0,0.8464875,3.05078E-6,0.03957223,8.843095E-5,0.004776381,4.783398E-6,0.01954505,7.858105E-4,7.064287E-4,0.02832489,5.944873E-5,8.485828E-4,0.002200784,7.837483E-5,3.479658E-4,7.443839E-7,2.836175E-6,0.02911389,0.001643971,0.002504391,2.463766E-4,1.344436E-5,0.003395905,2.892689E-4,8.640825E-4,6.86669E-6,1.93876E-4,1.37678E-5,8.838328E-5,1.081622E-4,5.827311E-4,4.025476E-4,1.056563E-4,3.436942E-5,0.001395817,1.995116E-5,2.996562E-5,7.126821E-5,7.360692E-4,0.003808288,0.001707341,0.006366029,5.193124E-5,2.141502E-5,2.816788E-4,2.070359E-5,2.321297E-6,2.363977E-5,0.001147527,8.359975E-4,8.386084,8.5417E-5,474614.4,474614.4
4.988545E-4,15.11372,-1.003559E8,1196.256,1196.256,0.001290839,1.0,0.8461066,2.998731E-6,0.03979354,8.675778E-5,0.0047821,4.712918E-6,0.01967027,7.940692E-4,7.07443E-4,0.02837674,5.949982E-5,8.572004E-4,0.002210256,7.824989E-5,3.478203E-4,7.235657E-7,2.761681E-6,0.02918725,0.001625849,0.002506268,2.471372E-4,1.328471E-5,0.003408894,2.928709E-4,8.705444E-4,6.983308E-6,1.968064E-4,1.403543E-5,8.896669E-5,1.079253E-4,5.806154E-4,4.02239E-4,1.051043E-4,3.463634E-5,0.001397044,2.008628E-5,3.035339E-5,7.11225E-5,7.318785E-4,0.00373847,0.001701199,0.006360328,5.160904E-5,2.169791E-5,2.826678E-4,2.091656E-5,2.361696E-6,2.367473E-5,0.001127485,8.086993E-4,8.383835,8.540841E-5,474487.1,474487.1
5.0E-4,15.11388,-9.996201E7,1196.234,1196.234,0.001290839,1.0,0.8460648,2.993054E-6,0.0398179,8.657527E-5,0.004782724,4.705213E-6,0.01968407,7.949815E-4,7.075536E-4,0.02838239,5.950553E-5,8.581519E-4,0.002211294,7.823596E-5,3.478029E-4,7.213029E-7,2.753572E-6,0.02919525,0.00162385,0.002506466,2.472203E-4,1.32672E-5,0.003410322,2.932689E-4,8.712571E-4,6.996251E-6,1.971316E-4,1.406516E-5,8.903025E-5,1.078989E-4,5.803797E-4,4.022017E-4,1.050429E-4,3.466568E-5,0.001397176,2.010118E-5,3.039601E-5,7.110611E-5,7.314146E-4,0.003730807,0.001700515,0.006359702,5.15736E-5,2.17292E-5,2.827758E-4,2.093996E-5,2.366181E-6,2.367845E-5,0.001125291,8.057277E-4,8.383588,8.540746E-5,474473.1,474473.1
5.184112E-4,15.11654,-9.391676E7,1195.893,1195.893,0.001290839,1.0,0.8454074,2.904864E-6,0.0402019,8.374005E-5,0.004792426,4.585031E-6,0.01990224,8.094543E-4,7.092707E-4,0.02846981,5.95979E-5,8.732324E-4,0.002227565,7.80118E-5,3.474932E-4,6.863575E-7,2.628022E-6,0.0293194,0.001592207,0.002509342,2.485107E-4,1.299264E-5,0.003432795,2.995891E-4,8.825342E-4,7.20322E-6,2.023348E-4,1.45409E-5,9.001446E-5,1.074768E-4,5.765859E-4,4.015273E-4,1.040562E-4,3.512707E-5,0.001399135,2.033682E-5,3.106607E-5,7.083861E-5,7.24029E-4,0.003610566,0.001689517,0.006349864,5.101493E-5,2.22268E-5,2.844541E-4,2.130749E-5,2.437952E-6,2.373353E-5,0.001090996,7.597369E-4,8.379731,8.539246E-5,474254.8,474254.8
6.0E-4,15.12747,-7.235477E7,1194.607,1194.607,0.001290839,1.0,0.8427932,2.572308E-6,0.04175373,7.305682E-5,0.004829141,4.123428E-6,0.02079475,8.696905E-4,7.157082E-4,0.02879261,6.001361E-5,9.357141E-4,0.002291181,7.701859E-5,3.455508E-4,5.583545E-7,2.162827E-6,0.02978246,0.001462346,0.00251628,2.533674E-4,1.191145E-5,0.003522823,3.259757E-4,9.288849E-4,8.098287E-6,2.248761E-4,1.660142E-5,9.360461E-5,1.0564E-4,5.597701E-4,3.97163E-4,9.972617E-5,3.69672E-5,0.001404976,2.130124E-5,3.372011E-5,6.957893E-5,6.928509E-4,0.003136255,0.001641047,0.00631076,4.875783E-5,2.432157E-5,2.907652E-4,2.276207E-5,2.749121E-6,2.388596E-5,9.580569E-4,5.900828E-4,8.364669,8.533075E-5,473402.4,473402.4
7.0E-4,15.13933,-5.40214E7,1193.409,1193.409,0.001290839,1.0,0.8401165,2.259991E-6,0.04338672,6.306284E-5,0.004863839,3.676711E-6,0.02175341,9.362575E-4,7.216385E-4,0.02907917,6.051607E-5,0.001004176,0.002353862,7.58231E-5,3.422838E-4,4.444389E-7,1.741053E-6,0.03019931,0.001323344,0.002514983,2.578288E-4,1.082154E-5,0.00361614,3.552248E-4,9.79026E-4,9.153461E-6,2.515378E-4,1.900805E-5,9.655107E-5,1.0348E-4,5.394363E-4,3.897913E-4,9.458311E-5,3.88515E-5,0.001407382,2.2329E-5,3.635373E-5,6.793198E-5,6.578168E-4,0.002659848,0.001583204,0.006270786,4.63737E-5,2.668241E-5,2.965259E-4,2.42203E-5,3.116862E-6,2.391342E-5,8.277827E-4,4.389858E-4,8.349736,8.526393E-5,472557.2,472557.2
7.13544E-4,15.14082,-5.202156E7,1193.272,1193.272,0.001290839,1.0,0.8397898,2.223721E-6,0.04358929,6.190661E-5,0.004867887,3.623929E-6,0.02187376,9.44753E-4,7.223154E-4,0.0291109,6.058228E-5,0.001012865,0.00236129,7.566408E-5,3.417894E-4,4.316634E-7,1.693247E-6,0.03024575,0.001306013,0.002514172,2.583338E-4,1.068971E-5,0.003627609,3.589595E-4,9.853441E-4,9.293349E-6,2.550787E-4,1.9323E-5,9.684542E-5,1.031957E-4,5.367206E-4,3.886838E-4,9.390391E-5,3.908085E-5,0.001407403,2.245667E-5,3.666407E-5,6.770382E-5,6.533176E-4,0.002602567,0.001575552,0.006265914,4.607675E-5,2.69873E-5,2.971729E-4,2.439471E-5,3.165628E-6,2.39065E-5,8.123001E-4,4.221505E-4,8.347949,8.52555E-5,472456.1,472456.1
8.0E-4,15.14984,-4.123189E7,1192.503,1192.503,0.001290839,1.0,0.8378693,2.01829E-6,0.04479547,5.538313E-5,0.004890914,3.321152E-6,0.02259704,9.964733E-4,7.260832E-4,0.02928233,6.098999E-5,0.001065509,0.002403722,7.466803E-5,3.384314E-4,3.613114E-7,1.427993E-6,0.03049708,0.001202775,0.002506207,2.611114E-4,9.920318E-6,0.003695368,3.816818E-4,0.001023413,1.017177E-5,2.773346E-4,2.126683E-5,9.82218E-5,1.014268E-4,5.19647E-4,3.812373E-4,8.967546E-5,4.042354E-5,0.001406217,2.321344E-5,3.841432E-5,6.623222E-5,6.258517E-4,0.002270682,0.001527856,0.00623732,4.430142E-5,2.88618E-5,3.006957E-4,2.539825E-5,3.471596E-6,2.38144E-5,7.231797E-4,3.303591E-4,8.33761,8.520477E-5,471871.0,471871.0
9.0E-4,15.15927,-3.197698E7,1191.805,1191.805,0.001290839,1.0,0.8359451,1.825442E-6,0.04603196,4.930976E-5,0.004912749,3.03058E-6,0.02335045,0.001051586,7.294866E-4,0.02942693,6.142291E-5,0.001121091,0.002443667,7.355905E-5,3.342435E-4,2.986916E-7,1.188835E-6,0.03070836,0.001097484,0.002492185,2.63537E-4,9.159824E-6,0.003763805,4.058239E-4,0.001063226,1.116091E-5,3.024022E-4,2.336361E-5,9.888395E-5,9.947617E-5,5.005102E-4,3.721465E-4,8.502269E-5,4.175486E-5,0.001402596,2.397431E-5,3.999656E-5,6.451603E-5,5.965369E-4,0.001948254,0.001475286,0.00620877,4.246766E-5,3.089533E-5,3.036868E-4,2.635723E-5,3.814946E-6,2.362369E-5,6.372529E-4,2.507876E-4,8.327544,8.515174E-5,471301.3,471301.3
0.001,15.16783,-2.50884E7,1191.26,1191.26,0.001290839,1.0,0.8342711,1.667987E-6,0.04713228,4.439949E-5,0.004930824,2.788313E-6,0.02403113,0.001102503,7.321324E-4,0.02952915,6.180783E-5,0.001171925,0.002475727,7.249642E-5,3.298728E-4,2.503564E-7,1.002052E-6,0.03085503,0.001005032,0.002474374,2.653197E-4,8.508264E-6,0.003823706,4.280065E-4,0.00109931,1.212694E-5,3.268269E-4,2.528819E-5,9.874734E-5,9.761998E-5,4.820621E-4,3.628932E-4,8.062563E-5,4.289619E-5,0.00139724,2.462576E-5,4.117729E-5,6.280417E-5,5.695175E-4,0.001678268,0.001425521,0.006184047,4.082464E-5,3.280909E-5,3.05779E-4,2.714299E-5,4.148161E-6,2.336513E-5,5.654104E-4,1.916781E-4,8.319041,8.510371E-5,470820.1,470820.1
0.0011,15.17565,-1.984426E7,1190.831,1190.831,0.001290839,1.0,0.8327957,1.537089E-6,0.04812264,4.035905E-5,0.004946105,2.583108E-6,0.02465195,0.001149909,7.342111E-4,0.0296,6.214104E-5,0.001218773,0.002501387,7.14781E-5,3.254155E-4,2.123168E-7,8.535811E-7,0.03095234,9.234894E-4,0.002453766,2.666087E-4,7.943387E-6,0.003876685,4.485046E-4,0.001132297,1.307473E-5,3.506642E-4,2.703479E-5,9.798114E-5,9.58493E-5,4.643042E-4,3.536981E-4,7.647631E-5,4.388481E-5,0.001390635,2.517864E-5,4.202012E-5,6.11088E-5,5.444962E-4,0.001450316,0.001378461,0.006162373,3.933929E-5,3.462282E-5,3.071713E-4,2.779045E-5,4.472252E-6,2.305582E-5,5.044873E-4,1.47289E-4,8.311753,8.505984E-5,470407.6,470407.6
0.0012,15.18286,-1.577699E7,1190.489,1190.489,0.001290839,1.0,0.8314808,1.42669E-6,0.0490226,3.698636E-5,0.004959249,2.407078E-6,0.02522268,0.001194339,7.358548E-4,0.02964719,6.242086E-5,0.001262226,0.002521768,7.050112E-5,3.209338E-4,1.819032E-7,7.338617E-7,0.03101135,8.513098E-4,0.002431062,2.675102E-4,7.449018E-6,0.003923936,4.675365E-4,0.001162671,1.400817E-5,3.739501E-4,2.860159E-5,9.672358E-5,9.415556E-5,4.472222E-4,3.446905E-4,7.256296E-5,4.474878E-5,0.001383119,2.564164E-5,4.25781E-5,5.943722E-5,5.21226E-4,0.001256587,0.001333955,0.006143174,3.798771E-5,3.635172E-5,3.080087E-4,2.832653E-5,4.788054E-6,2.270835E-5,4.522243E-4,1.136686E-4,8.305429,8.501948E-5,470049.7,470049.7
0.001214198,15.18383,-1.52755E7,1190.447,1190.447,0.001290839,1.0,0.8313054,1.412411E-6,0.04914396,3.655274E-5,0.00496097,2.384098E-6,0.02530011,0.001200432,7.360588E-4,0.02965232,6.245624E-5,0.001268149,0.002524287,7.036557E-5,3.202981E-4,1.780886E-7,7.187783E-7,0.03101712,8.417446E-4,0.0024277,2.676116E-4,7.383801E-6,0.003930236,4.701306E-4,0.001166795,1.413973E-5,3.772131E-4,2.880953E-5,9.651205E-5,9.392085E-5,4.448504E-4,3.434316E-4,7.202571E-5,4.486266E-5,0.001381993,2.570053E-5,4.263691E-5,5.920208E-5,5.180515E-4,0.00123149,0.001327833,0.006140622,3.780556E-5,3.659105E-5,3.080893E-4,2.83949E-5,4.832263E-6,2.265651E-5,4.45404E-4,1.095957E-4,8.304598,8.5014E-5,470002.6,470002.6
0.001257639,15.18676,-1.384053E7,1190.325,1190.325,0.001290839,1.0,0.8307845,1.370638E-6,0.04950626,3.528778E-5,0.004966039,2.316571E-6,0.02553192,0.001218764,7.366427E-4,0.02966588,6.255772E-5,0.001285917,0.002531466,6.995553E-5,3.183561E-4,1.67092E-7,6.752088E-7,0.03103122,8.134586E-4,0.002417227,2.678852E-4,7.191243E-6,0.003948933,4.779107E-4,0.001179143,1.454092E-5,3.871308E-4,2.94235E-5,9.582077E-5,9.32112E-5,4.37675E-4,3.396144E-4,7.040946E-5,4.519875E-5,0.00137847,2.587055E-5,4.278804E-5,5.848633E-5,5.085269E-4,0.001158071,0.001309396,0.006133057,3.726227E-5,3.731446E-5,3.082829E-4,2.859334E-5,4.966594E-6,2.249458E-5,4.253682E-4,9.805969E-5,8.302147,8.49976E-5,469863.9,469863.9
0.00129132,15.18897,-1.282274E7,1190.239,1190.239,0.001290839,1.0,0.8303959,1.340103E-6,0.04977828,3.436675E-5,0.004969778,2.266926E-6,0.02570659,0.001232673,7.370567E-4,0.02967437,6.262946E-5,0.001299342,0.002536513,6.964233E-5,3.168546E-4,1.592118E-7,6.439051E-7,0.03103872,7.924999E-4,0.002408931,2.680617E-4,7.048796E-6,0.003962858,4.837867E-4,0.001188451,1.485071E-5,3.947533E-4,2.987671E-5,9.524284E-5,9.266944E-5,4.321948E-4,3.366923E-4,6.918426E-5,4.544726E-5,0.001375665,2.599214E-5,4.287688E-5,5.793523E-5,5.013295E-4,0.001104448,0.001295397,0.006127431,3.685499E-5,3.786661E-5,3.083816E-4,2.873676E-5,5.06981E-6,2.236588E-5,4.10645E-4,8.999406E-5,8.300337,8.498524E-5,469761.5,469761.5
0.0013,15.18953,-1.257286E7,1190.218,1190.218,0.001290839,1.0,0.8302979,1.332482E-6,0.04984718,3.413732E-5,0.004970715,2.254495E-6,0.02575092,0.001236215,7.371583E-4,0.02967629,6.264697E-5,0.001302754,0.002537744,6.956227E-5,3.164683E-4,1.57266E-7,6.36165E-7,0.0310402,7.87231E-4,0.00240677,2.681025E-4,7.013013E-6,0.003966369,4.852796E-4,0.001190814,1.493038E-5,3.967083E-4,2.99903E-5,9.508844E-5,9.253099E-5,4.307941E-4,3.359447E-4,6.88724E-5,4.550967E-5,0.001374933,2.602205E-5,4.289596E-5,5.779377E-5,4.995003E-4,0.001091073,0.001291831,0.006126013,3.675193E-5,3.800772E-5,3.084001E-4,2.877232E-5,5.09628E-6,2.233231E-5,4.069593E-4,8.803003E-5,8.299882,8.49821E-5,469735.8,469735.8
0.001308386,15.19007,-1.233592E7,1190.198,1190.198,0.001290839,1.0,0.830204,1.325212E-6,0.04991329,3.391865E-5,0.004971612,2.242622E-6,0.02579348,0.001239622,7.372545E-4,0.02967804,6.26635E-5,0.001306032,0.002538906,6.948517E-5,3.160955E-4,1.554179E-7,6.288095E-7,0.03104145,7.821914E-4,0.002404674,2.6814E-4,6.978792E-6,0.003969732,4.867137E-4,0.001193083,1.500729E-5,3.985932E-4,3.009879E-5,9.493726E-5,9.239768E-5,4.294455E-4,3.352246E-4,6.857262E-5,4.556936E-5,0.001374222,2.60504E-5,4.291294E-5,5.765733E-5,4.977429E-4,0.001078319,0.001288401,0.006124655,3.66531E-5,3.814358E-5,3.084155E-4,2.880615E-5,5.121802E-6,2.229972E-5,4.034397E-4,8.617513E-5,8.299448,8.497909E-5,469711.2,469711.2
0.001398941,15.19569,-1.003874E7,1190.003,1190.003,0.001290839,1.0,0.8292356,1.252107E-6,0.05060038,3.173014E-5,0.004980737,2.122407E-6,0.02623767,0.001275471,7.381814E-4,0.02969126,6.281839E-5,0.001340346,0.002549897,6.866779E-5,3.120921E-4,1.372795E-7,5.56407E-7,0.03104512,7.307776E-4,0.002381545,2.684413E-4,6.629876E-6,0.004004303,5.017104E-4,0.001216765,1.583419E-5,4.187215E-4,3.119363E-5,9.319122E-5,9.098495E-5,4.151595E-4,3.275885E-4,6.542703E-5,4.617762E-5,0.001366347,2.632336E-5,4.301137E-5,5.619797E-5,4.793549E-4,9.504484E-4,0.001252327,0.006110709,3.562948E-5,3.958367E-5,3.084304E-4,2.914083E-5,5.394388E-6,2.193937E-5,3.67831E-4,6.85522E-5,8.295021,8.494765E-5,469460.6,469460.6
0.0014,15.19576,-1.001444E7,1190.001,1190.001,0.001290839,1.0,0.8292247,1.251306E-6,0.05060814,3.170628E-5,0.004980838,2.121083E-6,0.02624271,0.00127588,7.381911E-4,0.02969136,6.281994E-5,0.001340736,0.00255001,6.865839E-5,3.120455E-4,1.370855E-7,5.556305E-7,0.03104506,7.302074E-4,0.002381269,2.684438E-4,6.626007E-6,0.004004689,5.018807E-4,0.001217034,1.584383E-5,4.189545E-4,3.120561E-5,9.31697E-5,9.09687E-5,4.149954E-4,3.275007E-4,6.53912E-5,4.618437E-5,0.001366253,2.63262E-5,4.301165E-5,5.618106E-5,4.791459E-4,9.490533E-4,0.001251916,0.006110553,3.561796E-5,3.960023E-5,3.084291E-4,2.914443E-5,5.397544E-6,2.193508E-5,3.674389E-4,6.836982E-5,8.294972,8.494729E-5,469457.9,469457.9
0.0015,15.20159,-7947114.0,1189.828,1189.828,0.001290839,1.0,0.8282439,1.180784E-6,0.05131488,2.961388E-5,0.004989863,2.003565E-6,0.02670295,0.001313616,7.390053E-4,0.02969545,6.294109E-5,0.001376483,0.002559132,6.778649E-5,3.076825E-4,1.203969E-7,4.886619E-7,0.03103069,6.793572E-4,0.002354848,2.685787E-4,6.280597E-6,0.00403946,5.174639E-4,0.001241582,1.675043E-5,4.407004E-4,3.225484E-5,9.104475E-5,8.946264E-5,3.998002E-4,3.193766E-4,6.210615E-5,4.67863E-5,0.001357209,2.655986E-5,4.295763E-5,5.460052E-5,4.600159E-4,8.26753E-4,0.001214039,0.006096527,3.457446E-5,4.113685E-5,3.081605E-4,2.945614E-5,5.692393E-6,2.152246E-5,3.32696E-4,5.322597E-5,8.290589,8.491471E-5,469209.8,469209.8
0.0016,15.20707,-6258871.0,1189.692,1189.692,0.001290839,1.0,0.8273416,1.119092E-6,0.05197496,2.779944E-5,0.004997975,1.899392E-6,0.02713565,0.001349657,7.396407E-4,0.02969088,6.301214E-5,0.001410255,0.002565576,6.694383E-5,3.033902E-4,1.064815E-7,4.325524E-7,0.0310008,6.33936E-4,0.002327728,2.685415E-4,5.970866E-6,0.004071134,5.321346E-4,0.001264667,1.765165E-5,4.619545E-4,3.314688E-5,8.877738E-5,8.800755E-5,3.851838E-4,3.115777E-4,5.90049E-5,4.732623E-5,0.001347897,2.672824E-5,4.276163E-5,5.305296E-5,4.419862E-4,7.211236E-4,0.001178044,0.006083721,3.361221E-5,4.262369E-5,3.076456E-4,2.971805E-5,5.981304E-6,2.109907E-5,3.019741E-4,4.151749E-5,8.286646,8.488407E-5,468986.6,468986.7
