Time_Soln#14 (sec),Volume_Soln#14 (cm3),Volumetric_heat_production_rate_Soln#14 (erg/cm3-sec),Surface_temperature_Soln#14 (K),Temperature_Soln#14 (K),Mass_Soln#14 (g),Pressure_Soln#14 (atm),Mole_fraction_H2_Soln#14 (),Mole_fraction_H_Soln#14 (),Mole_fraction_CH4_Soln#14 (),Mole_fraction_CH3_Soln#14 (),Mole_fraction_C2H6_Soln#14 (),Mole_fraction_C2H5_Soln#14 (),Mole_fraction_C2H4_Soln#14 (),Mole_fraction_C2H3_Soln#14 (),Mole_fraction_C2H2_Soln#14 (),Mole_fraction_C3H8_Soln#14 (),Mole_fraction_NC3H7_Soln#14 (),Mole_fraction_C3H6_Soln#14 (),Mole_fraction_C3H5-A_Soln#14 (),Mole_fraction_C3H4-P_Soln#14 (),Mole_fraction_C3H4-A_Soln#14 (),Mole_fraction_C3H3_Soln#14 (),Mole_fraction_NC4H10_Soln#14 (),Mole_fraction_IC4H10_Soln#14 (),Mole_fraction_IC4H9_Soln#14 (),Mole_fraction_TC4H9_Soln#14 (),Mole_fraction_IC4H8_Soln#14 (),Mole_fraction_IC4H7_Soln#14 (),Mole_fraction_C4H8-1_Soln#14 (),Mole_fraction_C4H8-2_Soln#14 (),Mole_fraction_C4H71-3_Soln#14 (),Mole_fraction_C4H6_Soln#14 (),Mole_fraction_C4H4_Soln#14 (),Mole_fraction_C4H2_Soln#14 (),Mole_fraction_C6H6_Soln#14 (),Mole_fraction_FULVENE_Soln#14 (),Mole_fraction_C5H6_Soln#14 (),Mole_fraction_C5H5_Soln#14 (),Mole_fraction_MCPTD_Soln#14 (),Mole_fraction_C10H8_Soln#14 (),Mole_fraction_NEOC5H12_Soln#14 (),Mole_fraction_NC5H10_Soln#14 (),Mole_fraction_B1M2_Soln#14 (),Mole_fraction_LC5H8_Soln#14 (),Mole_fraction_NC6H12_Soln#14 (),Mole_fraction_NC7H14_Soln#14 (),Mole_fraction_IC8H16_Soln#14 (),Mole_fraction_DIMEPTD_Soln#14 (),Mole_fraction_C7H8_Soln#14 (),Mole_fraction_C7H7_Soln#14 (),Mole_fraction_C6H5C2H_Soln#14 (),Mole_fraction_C6H5C2H3_Soln#14 (),Mole_fraction_C6H5C2H5_Soln#14 (),Mole_fraction_INDENE_Soln#14 (),Mole_fraction_NC10H20_Soln#14 (),Mole_fraction_IC12H26_Soln#14 (),Molecular_weight_Soln#14 (g/mole),Mass_density_Soln#14 (g/cm3),Unburned_hydrocarbons_Soln#14 (ppm),Volatile_organic_compounds_Soln#14 (ppm)
1.792936E-6,14.91047,-1.585821E10,1492.145,1492.145,0.001017024,1.0,0.8585192,5.173129E-4,0.01884663,0.00800126,0.008187996,1.805506E-4,0.01364489,1.200407E-4,7.435236E-4,6.790507E-4,1.821448E-5,0.02971328,5.803733E-4,5.463863E-4,0.003194434,1.156606E-4,1.049778E-4,5.866777E-4,1.015584E-4,1.360565E-4,0.0195982,0.009406911,0.00233438,1.875452E-4,6.010676E-5,0.002829629,9.504399E-5,3.955514E-7,3.959853E-4,2.935062E-6,6.281736E-5,1.453341E-5,1.326362E-4,6.590157E-8,4.23671E-4,5.664598E-4,3.850438E-4,9.768671E-4,1.142858E-4,7.139071E-4,0.006068977,0.001534824,0.00653113,3.398069E-4,2.748581E-8,2.256855E-6,6.671288E-5,4.278694E-7,0.002166656,1.513133E-4,8.35159,6.820875E-5,472662.1,472662.1
1.821594E-6,14.91349,-1.577297E10,1492.043,1492.043,0.001017024,1.0,0.8582259,5.11155E-4,0.01902197,0.007910218,0.00823315,1.789058E-4,0.01376003,1.19635E-4,7.536046E-4,6.825867E-4,1.794511E-5,0.02976719,5.806118E-4,5.559442E-4,0.003236339,1.172025E-4,1.052127E-4,5.855119E-4,9.929343E-5,1.330655E-4,0.01962518,0.009420634,0.002346086,1.888106E-4,5.952512E-5,0.002844019,9.728782E-5,4.088037E-7,3.997921E-4,3.00826E-6,6.398025E-5,1.493673E-5,1.345602E-4,6.801198E-8,4.224996E-4,5.650165E-4,3.889349E-4,9.801779E-4,1.144014E-4,7.124778E-4,0.005976078,0.001534053,0.006526323,3.399595E-4,2.845093E-8,2.311669E-6,6.750801E-5,4.373612E-7,0.002134654,1.433086E-4,8.34933,6.819494E-5,472534.3,472534.3
1.835707E-6,14.91495,-1.573041E10,1491.993,1491.993,0.001017024,1.0,0.8580831,5.081818E-4,0.0191075,0.007866201,0.00825495,1.781058E-4,0.01381624,1.194351E-4,7.585516E-4,6.842948E-4,1.781491E-5,0.02979315,5.80723E-4,5.606498E-4,0.003256922,1.17957E-4,1.053243E-4,5.849343E-4,9.820617E-5,1.316294E-4,0.01963814,0.009426937,0.002351748,1.894246E-4,5.924293E-5,0.002851015,9.839589E-5,4.153957E-7,4.016522E-4,3.04446E-6,6.455385E-5,1.513657E-5,1.355008E-4,6.906222E-8,4.219151E-4,5.642877E-4,3.908251E-4,9.817734E-4,1.144545E-4,7.117562E-4,0.005930956,0.00153362,0.006523985,3.400293E-4,2.893175E-8,2.33869E-6,6.789591E-5,4.420499E-7,0.00211914,1.39529E-4,8.348232,6.818825E-5,472472.1,472472.1
1.873501E-6,14.9188,-1.561444E10,1491.86,1491.86,0.001017024,1.0,0.8577059,5.004079E-4,0.01933388,0.007750928,0.008311942,1.759954E-4,0.01396519,1.188999E-4,7.717424E-4,6.887633E-4,1.747399E-5,0.02986075,5.810006E-4,5.732474E-4,0.003311867,1.199623E-4,1.056099E-4,5.833768E-4,9.538313E-5,1.278993E-4,0.01967178,0.009442357,0.002366581,1.910395E-4,5.850076E-5,0.002869461,1.013731E-4,4.332631E-7,4.065868E-4,3.141894E-6,6.609299E-5,1.567561E-5,1.379976E-4,7.191066E-8,4.203269E-4,5.622796E-4,3.958031E-4,9.859345E-4,1.145847E-4,7.097686E-4,0.005812137,0.001532293,0.006517816,3.401997E-4,3.023756E-8,2.411138E-6,6.892291E-5,4.546528E-7,0.002078379,1.299125E-4,8.345335,6.817067E-5,472308.1,472308.1
1.905727E-6,14.922,-1.55131E10,1491.747,1491.747,0.001017024,1.0,0.8573901,4.939871E-4,0.01952396,0.007655527,0.008359008,1.742319E-4,0.01409042,1.184436E-4,7.829255E-4,6.924562E-4,1.71919E-5,0.02991629,5.812144E-4,5.839843E-4,0.003358515,1.216547E-4,1.05839E-4,5.820377E-4,9.307298E-5,1.248455E-4,0.01969932,0.009453882,0.002378864,1.923836E-4,5.788299E-5,0.002884867,1.039225E-4,4.487412E-7,4.107419E-4,3.225527E-6,6.740891E-5,1.613959E-5,1.401009E-4,7.438053E-8,4.189481E-4,5.605059E-4,3.999534E-4,9.89359E-4,1.146823E-4,7.080139E-4,0.005713083,0.001530979,0.006512658,3.403268E-4,3.137178E-8,2.472999E-6,6.97854E-5,4.654517E-7,0.002044496,1.222591E-4,8.342915,6.815605E-5,472171.2,472171.2
1.938624E-6,14.92519,-1.54073E10,1491.633,1491.633,0.001017024,1.0,0.857073,4.876211E-4,0.01971528,0.007560771,0.008405667,1.724649E-4,0.01421662,1.179782E-4,7.942813E-4,6.961191E-4,1.691174E-5,0.02997108,5.814111E-4,5.949404E-4,0.003405941,1.233661E-4,1.060599E-4,5.806614E-4,9.080167E-5,1.218418E-4,0.01972638,0.00946416,0.002391067,1.937257E-4,5.726614E-5,0.002900296,1.06535E-4,4.647692E-7,4.149352E-4,3.311411E-6,6.87556E-5,1.661723E-5,1.422237E-4,7.694065E-8,4.175192E-4,5.586404E-4,4.041027E-4,9.927424E-4,1.147697E-4,7.061693E-4,0.00561405,0.001529473,0.006507487,3.404404E-4,3.254931E-8,2.536223E-6,7.065364E-5,4.765248E-7,0.002010704,1.149288E-4,8.34049,6.814146E-5,472033.9,472033.9
1.962739E-6,14.92749,-1.532822E10,1491.55,1491.55,0.001017024,1.0,0.8568439,4.830717E-4,0.01985383,0.007492955,0.008439007,1.711907E-4,0.01430809,1.176373E-4,8.025672E-4,6.987373E-4,1.671124E-5,0.03001006,5.815417E-4,6.029687E-4,0.003440579,1.246102E-4,1.062137E-4,5.79647E-4,8.919028E-5,1.197101E-4,0.01974558,0.009470763,0.002399802,1.946907E-4,5.68226E-5,0.00291142,1.084562E-4,4.766634E-7,4.179785E-4,3.37469E-6,6.974494E-5,1.696986E-5,1.437641E-4,7.884229E-8,4.164593E-4,5.572394E-4,4.070889E-4,9.951524E-4,1.14826E-4,7.047847E-4,0.00554277,0.001528269,0.006503755,3.405138E-4,3.342515E-8,2.582609E-6,7.128239E-5,4.84673E-7,0.001986434,1.098487E-4,8.338741,6.813098E-5,471934.9,471934.9
1.974152E-6,14.92856,-1.529031E10,1491.511,1491.511,0.001017024,1.0,0.8567364,4.80952E-4,0.01991891,0.00746133,0.00845454,1.705937E-4,0.01435109,1.174761E-4,8.064773E-4,6.999574E-4,1.661774E-5,0.03002816,5.815996E-4,6.067672E-4,0.003456935,1.25196E-4,1.062842E-4,5.791655E-4,8.844279E-5,1.18721E-4,0.01975448,0.009473621,0.002403876,1.951421E-4,5.661517E-5,0.002916631,1.093672E-4,4.823345E-7,4.1941E-4,3.404729E-6,7.021378E-5,1.713746E-5,1.444885E-4,7.974954E-8,4.159542E-4,5.56567E-4,4.084862E-4,9.962729E-4,1.148505E-4,7.041204E-4,0.005509414,0.001527671,0.006502006,3.405457E-4,3.384335E-8,2.604572E-6,7.157772E-5,4.885382E-7,0.00197509,1.075263E-4,8.337921,6.812607E-5,471888.6,471888.6
2.032918E-6,14.93397,-1.509055E10,1491.31,1491.31,0.001017024,1.0,0.8561926,4.703643E-4,0.02024915,0.00730311,0.008532113,1.6758E-4,0.01456951,1.166476E-4,8.264987E-4,7.060518E-4,1.61499E-5,0.0301181,5.818578E-4,6.263171E-4,0.003540765,1.281822E-4,1.066248E-4,5.766729E-4,8.474093E-5,1.138206E-4,0.01979852,0.009485702,0.002424256,1.974127E-4,5.55715E-5,0.002942931,1.140753E-4,5.119613E-7,4.266934E-4,3.560327E-6,7.263443E-5,1.800755E-5,1.481716E-4,8.449544E-8,4.13321E-4,5.53014E-4,4.155214E-4,0.001001845,1.149547E-4,7.006123E-4,0.00534143,0.001524315,0.006493164,3.406831E-4,3.603454E-8,2.71776E-6,7.307632E-5,5.085314E-7,0.001918095,9.635319E-5,8.333782,6.810142E-5,471654.3,471654.3
2.042855E-6,14.93486,-1.505599E10,1491.276,1491.276,0.001017024,1.0,0.8561022,4.686264E-4,0.02030421,0.0072771,0.008544844,1.670803E-4,0.01460596,1.165078E-4,8.298656E-4,7.070521E-4,1.607299E-5,0.03013277,5.81895E-4,6.296211E-4,0.003554875,1.286822E-4,1.066789E-4,5.762495E-4,8.413835E-5,1.130226E-4,0.01980568,0.00948732,0.002427606,1.97788E-4,5.539897E-5,0.002947291,1.148741E-4,5.170404E-7,4.279107E-4,3.586786E-6,7.304479E-5,1.815581E-5,1.487867E-4,8.531015E-8,4.128708E-4,5.52399E-4,4.166849E-4,0.001002756,1.149688E-4,7.000055E-4,0.005313637,0.001523704,0.006491695,3.407021E-4,3.641128E-8,2.736912E-6,7.332612E-5,5.119267E-7,0.001908686,9.458697E-5,8.333095,6.809734E-5,471615.4,471615.4
2.056673E-6,14.93609,-1.500757E10,1491.229,1491.229,0.001017024,1.0,0.8559772,4.662341E-4,0.0203804,0.007241277,0.008562368,1.663899E-4,0.01465643,1.163136E-4,8.345386E-4,7.08429E-4,1.596704E-5,0.03015294,5.819438E-4,6.342148E-4,0.003574464,1.293751E-4,1.067523E-4,5.756599E-4,8.331117E-5,1.119269E-4,0.0198155,0.009489372,0.002432219,1.983058E-4,5.51609E-5,0.002953315,1.159862E-4,5.241363E-7,4.295967E-4,3.623648E-6,7.361595E-5,1.836251E-5,1.496382E-4,8.644894E-8,4.122426E-4,5.515373E-4,4.182907E-4,0.001004007,1.149868E-4,6.991554E-4,0.005275277,0.001522834,0.006489666,3.407265E-4,3.693816E-8,2.763549E-6,7.367178E-5,5.166551E-7,0.001895708,9.218676E-5,8.332146,6.809172E-5,471561.7,471561.7
2.123474E-6,14.94191,-1.476768E10,1491.006,1491.006,0.001017024,1.0,0.8553841,4.550524E-4,0.02074285,0.007073575,0.00864426,1.631264E-4,0.01489676,1.153779E-4,8.569882E-4,7.148624E-4,1.547098E-5,0.0302465,5.821304E-4,6.564096E-4,0.003668652,1.326871E-4,1.070814E-4,5.727972E-4,7.948055E-5,1.068506E-4,0.01986091,0.009496137,0.002453804,2.007454E-4,5.403928E-5,0.002981789,1.213829E-4,5.589772E-7,4.376406E-4,3.802981E-6,7.638559E-5,1.937019E-5,1.536939E-4,9.205024E-8,4.091732E-4,5.47271E-4,4.258566E-4,0.001009822,1.150477E-4,6.949496E-4,0.005094429,0.001518316,0.006480053,3.408141E-4,3.953434E-8,2.8924E-6,7.531575E-5,5.396271E-7,0.001834662,8.144457E-5,8.327654,6.806523E-5,471307.5,471307.5
2.147942E-6,14.94398,-1.467748E10,1490.924,1490.924,0.001017024,1.0,0.8551715,4.5111E-4,0.02087324,0.007014346,0.008673125,1.61961E-4,0.01498332,1.150367E-4,8.651527E-4,7.171293E-4,1.529573E-5,0.03027921,5.821789E-4,6.645336E-4,0.003702934,1.338848E-4,1.071916E-4,5.717445E-4,7.814404E-5,1.050785E-4,0.01987671,0.009497346,0.002461421,2.016131E-4,5.364025E-5,0.002991957,1.233677E-4,5.719596E-7,4.405434E-4,3.869125E-6,7.740357E-5,1.974267E-5,1.551543E-4,9.414178E-8,4.080367E-4,5.456691E-4,4.285477E-4,0.001011858,1.150595E-4,6.933718E-4,0.005030054,0.001516538,0.006476612,3.408342E-4,4.050569E-8,2.939619E-6,7.590689E-5,5.480875E-7,0.001812984,7.78445E-5,8.326048,6.805581E-5,471216.6,471216.6
2.194252E-6,14.94781,-1.450348E10,1490.772,1490.772,0.001017024,1.0,0.8547755,4.438598E-4,0.02111667,0.006905291,0.0087262,1.597977E-4,0.01514507,1.143933E-4,8.805209E-4,7.212955E-4,1.497296E-5,0.03033897,5.822426E-4,6.799006E-4,0.003767495,1.361293E-4,1.073859E-4,5.697472E-4,7.570508E-5,1.018432E-4,0.01990548,0.009497874,0.002475433,2.032193E-4,5.29015E-5,0.003010835,1.271351E-4,5.96845E-7,4.459758E-4,3.994944E-6,7.933525E-5,2.045228E-5,1.578814E-4,9.815782E-8,4.058707E-4,5.425855E-4,4.335274E-4,0.001015581,1.150672E-4,6.903362E-4,0.004910843,0.001513007,0.00647021,3.408561E-4,4.237368E-8,3.029004E-6,7.701013E-5,5.641651E-7,0.001772907,7.147478E-5,8.323062,6.803835E-5,471047.6,471047.6
2.23256E-6,14.9509,-1.435648E10,1490.648,1490.648,0.001017024,1.0,0.8544542,4.380644E-4,0.02131482,0.006817998,0.008768614,1.580492E-4,0.01527685,1.138637E-4,8.931517E-4,7.246225E-4,1.471452E-5,0.03038633,5.822682E-4,6.92604E-4,0.003820579,1.379644E-4,1.075331E-4,5.680911E-4,7.377332E-5,9.927944E-5,0.01992819,0.009496613,0.002486634,2.045132E-4,5.230627E-5,0.003026095,1.302622E-4,6.177425E-7,4.5041E-4,4.09965E-6,8.093826E-5,2.104376E-5,1.601011E-4,1.015376E-7,4.040656E-4,5.399864E-4,4.375359E-4,0.001018535,1.150595E-4,6.877791E-4,0.004814781,0.00150993,0.006465021,3.408591E-4,4.394858E-8,3.102957E-6,7.790763E-5,5.775293E-7,0.001740672,6.661815E-5,8.320645,6.802427E-5,470910.8,470910.8
2.281174E-6,14.95473,-1.416623E10,1490.491,1490.491,0.001017024,1.0,0.8540542,4.309576E-4,0.02156225,0.006710813,0.008820611,1.558818E-4,0.01544156,1.131955E-4,9.090752E-4,7.286973E-4,1.439708E-5,0.03044391,5.822669E-4,7.087129E-4,0.003887519,1.402659E-4,1.077035E-4,5.659861E-4,7.14258E-5,9.616225E-5,0.01995567,0.009492921,0.002500363,2.061118E-4,5.157055E-5,0.003045018,1.342432E-4,6.446555E-7,4.559622E-4,4.233293E-6,8.297893E-5,2.17998E-5,1.628711E-4,1.059001E-7,4.017604E-4,5.366312E-4,4.42484E-4,0.00102213,1.150324E-4,6.844804E-4,0.004696062,0.001505837,0.00645857,3.408446E-4,4.598522E-8,3.1968E-6,7.902763E-5,5.945692E-7,0.001700902,6.094188E-5,8.317643,6.800685E-5,470740.9,470740.9
2.305354E-6,14.9566,-1.407016E10,1490.415,1490.415,0.001017024,1.0,0.8538584,4.27523E-4,0.02168367,0.00665896,0.008845734,1.548249E-4,0.01552244,1.128649E-4,9.169519E-4,7.306642E-4,1.424346E-5,0.03047152,5.822524E-4,7.167205E-4,0.003920635,1.413992E-4,1.077815E-4,5.649381E-4,7.029987E-5,9.466651E-5,0.0199688,0.009490232,0.002506994,2.068893E-4,5.121263E-5,0.003054248,1.362285E-4,6.582071E-7,4.58693E-4,4.300088E-6,8.39967E-5,2.217806E-5,1.642292E-4,1.081013E-7,4.006085E-4,5.349401E-4,4.448877E-4,0.001023855,1.150118E-4,6.828186E-4,0.004638323,0.001503726,0.006455415,3.408302E-4,4.701441E-8,3.243473E-6,7.957692E-5,6.030786E-7,0.001681585,5.830995E-5,8.316176,6.799837E-5,470657.9,470657.9
2.364589E-6,14.96107,-1.383111E10,1490.228,1490.228,0.001017024,1.0,0.8533872,4.193717E-4,0.02197674,0.006535762,0.008905339,1.522919E-4,0.01571781,1.120599E-4,9.361299E-4,7.35325E-4,1.387838E-5,0.03053645,5.821802E-4,7.363229E-4,0.004001261,1.441451E-4,1.079554E-4,5.62369E-4,6.764959E-5,9.114404E-5,0.01999957,0.009481402,0.002522713,2.087471E-4,5.035703E-5,0.003076375,1.411054E-4,6.918513E-7,4.653006E-4,4.464567E-6,8.649744E-5,2.311046E-5,1.675028E-4,1.135788E-7,3.977747E-4,5.307415E-4,4.506226E-4,0.001027915,1.149427E-4,6.786949E-4,0.004500366,0.001498364,0.006447831,3.407763E-4,4.958005E-8,3.357782E-6,8.090169E-5,6.24015E-7,0.001635493,5.234496E-5,8.312653,6.797807E-5,470458.5,470458.5
2.399322E-6,14.96362,-1.368869E10,1490.12,1490.12,0.001017024,1.0,0.8531163,4.147601E-4,0.02214575,0.006465982,0.008939047,1.508433E-4,0.01583055,1.115913E-4,9.472972E-4,7.379565E-4,1.367153E-5,0.03057279,5.821142E-4,7.478073E-4,0.004048201,1.457352E-4,1.080463E-4,5.608624E-4,6.616401E-5,8.916847E-5,0.02001671,0.009474785,0.00253159,2.098063E-4,4.986902E-5,0.003089035,1.439734E-4,7.118733E-7,4.691215E-4,4.561563E-6,8.796873E-5,2.366082E-5,1.693866E-4,1.168474E-7,3.961064E-4,5.282455E-4,4.538852E-4,0.00103019,1.148901E-4,6.762446E-4,0.004421741,0.001495101,0.006443476,3.407331E-4,5.111411E-8,3.424783E-6,8.166492E-5,6.363507E-7,0.00160926,4.914602E-5,8.310634,6.796647E-5,470344.2,470344.2
2.417503E-6,14.96494,-1.361355E10,1490.064,1490.064,0.001017024,1.0,0.8529761,4.123938E-4,0.02223339,0.006430154,0.008956339,1.500955E-4,0.01588905,1.113472E-4,9.531201E-4,7.393051E-4,1.356531E-5,0.03059132,5.820728E-4,7.538159E-4,0.004072671,1.465617E-4,1.080908E-4,5.600738E-4,6.540563E-5,8.815965E-5,0.02002543,0.00947091,0.00253614,2.10352E-4,4.961748E-5,0.003095572,1.45477E-4,7.2244E-7,4.71106E-4,4.612495E-6,8.874035E-5,2.394994E-5,1.703623E-4,1.185752E-7,3.952316E-4,5.269296E-4,4.555639E-4,0.00103135,1.148591E-4,6.749532E-4,0.004381238,0.001493359,0.006441224,3.407072E-4,5.192592E-8,3.459845E-6,8.206051E-5,6.428251E-7,0.001595755,4.755367E-5,8.309589,6.796048E-5,470285.1,470285.1
2.477198E-6,14.96918,-1.336428E10,1489.883,1489.883,0.001017024,1.0,0.8525229,4.048421E-4,0.0225174,0.006315719,0.009011504,1.476891E-4,0.01607869,1.105508E-4,9.721325E-4,7.436002E-4,1.322595E-5,0.03064991,5.81906E-4,7.735305E-4,0.004152537,1.492483E-4,1.082226E-4,5.57486E-4,6.300286E-5,8.496196E-5,0.02005288,0.009456307,0.002550629,2.121037E-4,4.880962E-5,0.003116615,1.504248E-4,7.575393E-7,4.775503E-4,4.780466E-6,9.128082E-5,2.49039E-5,1.735163E-4,1.243279E-7,3.923531E-4,5.225687E-4,4.609411E-4,0.00103502,1.147416E-4,6.706748E-4,0.004251277,0.001487491,0.006433949,3.406078E-4,5.463333E-8,3.574914E-6,8.334122E-5,6.641644E-7,0.001552461,4.268879E-5,8.306221,6.794122E-5,470094.5,470094.5
2.489098E-6,14.97001,-1.331414E10,1489.847,1489.847,0.001017024,1.0,0.8524339,4.033759E-4,0.02257333,0.006293484,0.00902221,1.472183E-4,0.01611605,1.103931E-4,9.759029E-4,7.444324E-4,1.316001E-5,0.03066118,5.818671E-4,7.774578E-4,0.004168368,1.497789E-4,1.082463E-4,5.569705E-4,6.253947E-5,8.434502E-5,0.02005815,0.009453057,0.002553435,2.124457E-4,4.865183E-5,0.003120734,1.51413E-4,7.646107E-7,4.788218E-4,4.814084E-6,9.178853E-5,2.509489E-5,1.741359E-4,1.254894E-7,3.917784E-4,5.216924E-4,4.619884E-4,0.001035726,1.147154E-4,6.698153E-4,0.00422592,0.001486295,0.006432521,3.405853E-4,5.518083E-8,3.597842E-6,8.359321E-5,6.684331E-7,0.00154402,4.178273E-5,8.305561,6.793745E-5,470057.1,470057.1
2.619284E-6,14.97878,-1.275846E10,1489.464,1489.464,0.001017024,1.0,0.8514868,3.881196E-4,0.02317116,0.006061805,0.009133521,1.422494E-4,0.01651568,1.086902E-4,0.001016742,7.530537E-4,1.247272E-5,0.03077631,5.81329E-4,8.203645E-4,0.004339622,1.554806E-4,1.084555E-4,5.513431E-4,5.777779E-5,7.800038E-5,0.02011155,0.009410693,0.002582483,2.160389E-4,4.699185E-5,0.003164236,1.622613E-4,8.435392E-7,4.924628E-4,5.184643E-6,9.737025E-5,2.720062E-5,1.80721E-4,1.385134E-7,3.854815E-4,5.119778E-4,4.729373E-4,0.001042947,1.143704E-4,6.60291E-4,0.003959796,0.001472704,0.006417351,3.402905E-4,6.13385E-8,3.848388E-6,8.628172E-5,7.154436E-7,0.001455531,3.307444E-5,8.29856,6.789765E-5,469660.9,469660.9
2.646733E-6,14.98057,-1.263998E10,1489.385,1489.385,0.001017024,1.0,0.8512932,3.850763E-4,0.02329404,0.006015523,0.009155701,1.412428E-4,0.01659788,1.083367E-4,0.001025259,7.547637E-4,1.233541E-5,0.03079876,5.811905E-4,8.293971E-4,0.004375272,1.566593E-4,1.084884E-4,5.501603E-4,5.684116E-5,7.675126E-5,0.02012188,0.009400252,0.002588236,2.167634E-4,4.665665E-5,0.003173056,1.645566E-4,8.605425E-7,4.952779E-4,5.2634E-6,9.855349E-5,2.764811E-5,1.820647E-4,1.413336E-7,3.841533E-4,5.099038E-4,4.751305E-4,0.001044356,1.142848E-4,6.582583E-4,0.003906229,0.00146973,0.006414254,3.402176E-4,6.267633E-8,3.90114E-6,8.683311E-5,7.254268E-7,0.001437737,3.149205E-5,8.297134,6.788957E-5,469580.2,469580.2
2.736196E-6,14.98622,-1.225193E10,1489.133,1489.133,0.001017024,1.0,0.8506758,3.755414E-4,0.02368736,0.00587038,0.009225129,1.380551E-4,0.01686105,1.071983E-4,0.001052797,7.600962E-4,1.190484E-5,0.0308679,5.80684E-4,8.588008E-4,0.004490349,1.604465E-4,1.085716E-4,5.463171E-4,5.393521E-5,7.287336E-5,0.02015349,0.009362884,0.002606142,2.190496E-4,4.559743E-5,0.003201004,1.720543E-4,9.168089E-7,5.043125E-4,5.521517E-6,1.02425E-4,2.911395E-5,1.863379E-4,1.507026E-7,3.79828E-4,5.03096E-4,4.820131E-4,0.001048695,1.139774E-4,6.515864E-4,0.003737434,0.001459813,0.006404387,3.399577E-4,6.713218E-8,4.072865E-6,8.859481E-5,7.581295E-7,0.00138169,2.685641E-5,8.2926,6.786395E-5,469323.6,469323.6
2.756408E-6,14.98747,-1.2164E10,1489.077,1489.077,0.001017024,1.0,0.8505392,3.734652E-4,0.02377473,0.005838749,0.009240231,1.373542E-4,0.01691953,1.069441E-4,0.001058973,7.612517E-4,1.181103E-5,0.03088269,5.805584E-4,8.654362E-4,0.004516109,1.612909E-4,1.085854E-4,5.454515E-4,5.33083E-5,7.203625E-5,0.02016022,0.009353763,0.002610014,2.195507E-4,4.536496E-5,0.003207153,1.737515E-4,9.296994E-7,5.063246E-4,5.580128E-6,1.033028E-4,2.944658E-5,1.87281E-4,1.528571E-7,3.788522E-4,5.015491E-4,4.83513E-4,0.001049624,1.139021E-4,6.500704E-4,0.003700494,0.001457528,0.006402206,3.398945E-4,6.815929E-8,4.111616E-6,8.898548E-5,7.655525E-7,0.001369427,2.591097E-5,8.2916,6.78583E-5,469267.0,469267.0
2.851471E-6,14.9932,-1.175013E10,1488.82,1488.82,0.001017024,1.0,0.8499098,3.640574E-4,0.02417874,0.00569529,0.009308592,1.341473E-4,0.01718998,1.057633E-4,0.001087799,7.664594E-4,1.13857E-5,0.03094846,5.799171E-4,8.966059E-4,0.004636102,1.652089E-4,1.086283E-4,5.413954E-4,5.049353E-5,6.827549E-5,0.02018992,0.00930777,0.002627422,2.218357E-4,4.430313E-5,0.003235301,1.817484E-4,9.911841E-7,5.156517E-4,5.857188E-6,1.074469E-4,3.101734E-5,1.916096E-4,1.631745E-7,3.742726E-4,4.9424E-4,4.903087E-4,0.001053752,1.135211E-4,6.429062E-4,0.003532336,0.00144659,0.006392162,3.395776E-4,7.309038E-8,4.293633E-6,9.078842E-5,8.006303E-7,0.001313608,2.190232E-5,8.287003,6.783239E-5,469006.8,469006.8
2.865769E-6,14.99404,-1.168793E10,1488.782,1488.782,0.001017024,1.0,0.849817,3.626916E-4,0.02423854,0.005674445,0.009318505,1.336774E-4,0.01723001,1.055878E-4,0.001092103,7.672112E-4,1.132393E-5,0.03095783,5.798138E-4,9.012883E-4,0.004653981,1.657907E-4,1.086316E-4,5.407877E-4,5.008848E-5,6.773399E-5,0.02019412,0.009300428,0.002629929,2.221694E-4,4.414781E-5,0.003239427,1.82953E-4,1.000553E-6,5.170354E-4,5.899053E-6,1.080724E-4,3.125442E-5,1.922454E-4,1.647527E-7,3.735855E-4,4.931367E-4,4.912944E-4,0.00105434,1.134601E-4,6.418246E-4,0.003507823,0.001444919,0.006390682,3.395273E-4,7.384647E-8,4.320973E-6,9.105475E-5,8.059293E-7,0.00130547,2.13574E-5,8.286326,6.782858E-5,468968.5,468968.5
2.925263E-6,14.99749,-1.142953E10,1488.627,1488.627,0.001017024,1.0,0.8494358,3.571387E-4,0.02448474,0.005589657,0.009358772,1.317562E-4,0.01739484,1.048638E-4,0.001109929,7.702556E-4,1.107276E-5,0.0309954,5.793656E-4,9.207556E-4,0.004727904,1.681912E-4,1.086377E-4,5.382656E-4,4.845125E-5,6.554441E-5,0.02021089,0.009268755,0.002640055,2.23531E-4,4.351329E-5,0.003256302,1.879702E-4,1.039872E-6,5.227409E-4,6.073784E-6,1.10681E-4,3.224302E-5,1.94849E-4,1.713934E-7,3.707324E-4,4.885374E-4,4.952975E-4,0.001056697,1.131964E-4,6.373149E-4,0.003407927,0.001437904,0.006384605,3.393114E-4,7.70332E-8,4.43463E-6,9.214985E-5,8.280428E-7,0.001272303,1.923634E-5,8.283554,6.781298E-5,468811.6,468811.6
