Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_H_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H6_Soln#11 (),Mole_fraction_C2H5_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C3H8_Soln#11 (),Mole_fraction_C3H6_Soln#11 (),Mole_fraction_C3H5-A_Soln#11 (),Mole_fraction_C3H4-P_Soln#11 (),Mole_fraction_C3H4-A_Soln#11 (),Mole_fraction_C3H3_Soln#11 (),Mole_fraction_NC4H10_Soln#11 (),Mole_fraction_IC4H10_Soln#11 (),Mole_fraction_IC4H9_Soln#11 (),Mole_fraction_TC4H9_Soln#11 (),Mole_fraction_IC4H8_Soln#11 (),Mole_fraction_IC4H7_Soln#11 (),Mole_fraction_C4H8-1_Soln#11 (),Mole_fraction_C4H8-2_Soln#11 (),Mole_fraction_C4H71-3_Soln#11 (),Mole_fraction_C4H6_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_FULVENE_Soln#11 (),Mole_fraction_C5H6_Soln#11 (),Mole_fraction_C5H5_Soln#11 (),Mole_fraction_MCPTD_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_NEOC5H12_Soln#11 (),Mole_fraction_NC5H10_Soln#11 (),Mole_fraction_B1M2_Soln#11 (),Mole_fraction_B1M3_Soln#11 (),Mole_fraction_LC5H8_Soln#11 (),Mole_fraction_NC6H12_Soln#11 (),Mole_fraction_NC7H14_Soln#11 (),Mole_fraction_IC8H16_Soln#11 (),Mole_fraction_DIMEPTD_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_C6H5C2H_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_INDENE_Soln#11 (),Mole_fraction_C10H10_Soln#11 (),Mole_fraction_NC10H20_Soln#11 (),Mole_fraction_IC12H26_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
9.373135E-6,15.03417,-7.751317E9,1377.077,1377.077,0.001118727,1.0,0.8608852,9.73487E-5,0.02402374,0.001982074,0.007949316,5.703321E-5,0.01443353,6.260396E-4,7.433024E-4,0.02865689,2.532379E-4,5.653328E-4,0.002760531,5.02029E-5,1.036833E-4,4.586368E-4,2.419643E-5,4.264968E-5,0.02161179,0.006581434,0.00249953,2.010855E-4,3.966939E-5,0.002840489,1.42953E-4,5.670162E-7,4.80753E-4,3.316246E-6,8.305188E-5,1.59539E-5,1.02222E-4,1.165902E-7,3.044346E-4,5.896046E-4,4.354801E-4,8.563924E-5,0.001135022,9.577079E-5,7.814579E-4,0.006648757,0.001730847,0.006615857,2.015223E-4,5.209788E-8,4.886677E-6,1.241036E-4,5.85358E-7,1.005146E-6,0.002199348,5.748496E-4,8.408546,7.441228E-5,475885.6,475885.6
9.438772E-6,15.03473,-7.685225E9,1376.971,1376.971,0.001118727,1.0,0.8607562,9.674997E-5,0.0240901,0.001970389,0.007957176,5.676134E-5,0.01447485,6.290206E-4,7.441828E-4,0.02868203,2.532381E-4,5.685445E-4,0.00277269,5.022596E-5,1.037084E-4,4.584763E-4,2.395878E-5,4.22484E-5,0.02163305,0.006582156,0.002503416,2.015058E-4,3.950771E-5,0.002845751,1.440374E-4,5.729345E-7,4.822635E-4,3.344249E-6,8.358229E-5,1.610676E-5,1.026982E-4,1.178355E-7,3.042086E-4,5.89262E-4,4.368603E-4,8.560757E-5,0.001136244,9.583268E-5,7.808514E-4,0.006615685,0.0017306,0.006614061,2.013199E-4,5.269136E-8,4.921337E-6,1.245018E-4,5.89815E-7,1.014024E-6,0.002188251,5.666254E-4,8.407581,7.440949E-5,475831.0,475831.0
9.65125E-6,15.03652,-7.477335E9,1376.632,1376.632,0.001118727,1.0,0.8603456,9.486814E-5,0.02430192,0.001933593,0.007981878,5.590157E-5,0.01460693,6.385933E-4,7.46955E-4,0.02876132,2.532381E-4,5.788929E-4,0.002811803,5.029604E-5,1.037831E-4,4.579419E-4,2.321446E-5,4.099029E-5,0.02170031,0.006583659,0.00251572,2.028413E-4,3.899569E-5,0.002862512,1.475377E-4,5.921521E-7,4.870951E-4,3.434765E-6,8.529639E-5,1.660247E-5,1.042197E-4,1.218845E-7,3.034697E-4,5.881144E-4,4.412424E-4,8.549652E-5,0.0011401,9.602456E-5,7.788595E-4,0.006510313,0.001729674,0.006608343,2.006721E-4,5.462483E-8,5.032947E-6,1.257704E-4,6.042397E-7,1.042706E-6,0.002153025,5.409358E-4,8.404514,7.440064E-5,475657.5,475657.5
9.724254E-6,15.03712,-7.407967E9,1376.518,1376.518,0.001118727,1.0,0.8602069,9.424071E-5,0.02437368,0.001921301,0.007990113,5.56131E-5,0.01465172,6.418557E-4,7.478811E-4,0.02878784,2.53238E-4,5.824318E-4,0.002825154,5.031864E-5,1.038065E-4,4.577534E-4,2.296721E-5,4.057191E-5,0.02172288,0.00658389,0.002519852,2.032915E-4,3.882365E-5,0.002868177,1.487367E-4,5.987754E-7,4.887352E-4,3.465817E-6,8.588434E-5,1.677308E-5,1.047354E-4,1.232819E-7,3.032133E-4,5.87707E-4,4.427184E-4,8.545548E-5,0.001141391,9.608758E-5,7.781654E-4,0.006474688,0.001729314,0.006606411,2.004521E-4,5.529344E-8,5.071092E-6,1.261993E-4,6.091948E-7,1.05254E-6,0.002141159,5.324261E-4,8.40348,7.439765E-5,475598.9,475598.9
9.734569E-6,15.03721,-7.398231E9,1376.502,1376.502,0.001118727,1.0,0.8601874,9.415283E-5,0.02438378,0.001919578,0.007991266,5.557263E-5,0.01465803,6.423155E-4,7.480108E-4,0.02879156,2.53238E-4,5.829311E-4,0.002827037,5.032177E-5,1.038097E-4,4.577265E-4,2.293261E-5,4.051335E-5,0.02172604,0.006583912,0.002520432,2.033548E-4,3.87995E-5,0.002868974,1.48906E-4,5.997121E-7,4.889661E-4,3.470202E-6,8.596737E-5,1.67972E-5,1.04808E-4,1.234796E-7,3.03177E-4,5.876489E-4,4.429257E-4,8.544957E-5,0.001141572,9.609636E-5,7.78067E-4,0.006469678,0.001729261,0.006606139,2.004211E-4,5.538809E-8,5.076473E-6,1.262596E-4,6.098948E-7,1.053928E-6,0.002139492,5.312365E-4,8.403335,7.439724E-5,475590.7,475590.7
9.830322E-6,15.03799,-7.308955E9,1376.354,1376.354,0.001118727,1.0,0.8600075,9.334607E-5,0.02447702,0.001903754,0.008001853,5.520018E-5,0.01471628,6.465714E-4,7.492029E-4,0.02882574,2.532378E-4,5.875582E-4,0.002844473,5.035022E-5,1.038384E-4,4.574752E-4,2.261545E-5,3.99763E-5,0.02175519,0.006583973,0.002525771,2.03938E-4,3.857717E-5,0.002876324,1.504755E-4,6.084167E-7,4.911001E-4,3.510887E-6,8.673771E-5,1.70212E-5,1.054784E-4,1.253179E-7,3.028388E-4,5.871036E-4,4.448363E-4,8.539332E-5,0.001143236,9.617653E-5,7.771487E-4,0.006423452,0.001728752,0.006603633,2.001349E-4,5.626879E-8,5.126326E-6,1.268162E-4,6.163931E-7,1.066807E-6,0.002124131,5.203432E-4,8.401996,7.439337E-5,475514.9,475514.9
1.015234E-5,15.04054,-7.020807E9,1375.869,1375.869,0.001118727,1.0,0.8594166,9.074544E-5,0.02478443,0.001852611,0.008035971,5.398902E-5,0.01490867,6.607205E-4,7.53055E-4,0.02893641,2.532359E-4,6.030169E-4,0.002902564,5.043812E-5,1.039218E-4,4.566022E-4,2.159834E-5,3.825143E-5,0.02185,0.00658248,0.002543153,2.058474E-4,3.78527E-5,0.00290048,1.557309E-4,6.378145E-7,4.981562E-4,3.647393E-6,8.93226E-5,1.777611E-5,1.076895E-4,1.315386E-7,3.016885E-4,5.851941E-4,4.510807E-4,8.518749E-5,0.001148625,9.642863E-5,7.740068E-4,0.006271525,0.001726794,0.006595402,1.991886E-4,5.925786E-8,5.292719E-6,1.286459E-4,6.382422E-7,1.109983E-6,0.002073898,4.855687E-4,8.397608,7.438074E-5,475266.6,475266.6
1.021007E-5,15.04099,-6.971047E9,1375.784,1375.784,0.001118727,1.0,0.859313,9.029691E-5,0.02483855,0.00184377,0.008041853,5.377846E-5,0.01494259,6.632305E-4,7.537207E-4,0.02895557,2.532354E-4,6.057715E-4,0.002912888,5.045275E-5,1.039347E-4,4.564414E-4,2.142376E-5,3.795496E-5,0.02186648,0.006581944,0.002546178,2.061814E-4,3.772652E-5,0.00290472,1.566691E-4,6.431038E-7,4.994017E-4,3.671809E-6,8.978504E-5,1.791165E-5,1.080788E-4,1.326599E-7,3.014804E-4,5.8484E-4,4.521711E-4,8.5148E-5,0.001149559,9.647104E-5,7.734354E-4,0.006244857,0.001726404,0.006593958,1.990216E-4,5.979808E-8,5.322341E-6,1.289672E-4,6.421579E-7,1.1177E-6,0.00206512,4.796267E-4,8.396841,7.437853E-5,475223.2,475223.2
1.034463E-5,15.04202,-6.857162E9,1375.588,1375.588,0.001118727,1.0,0.8590739,8.9271E-5,0.02496361,0.001823525,0.008055305,5.329496E-5,0.01502103,6.690518E-4,7.552449E-4,0.02899948,2.53234E-4,6.121742E-4,0.002936853,5.048568E-5,1.039625E-4,4.56062E-4,2.102538E-5,3.727797E-5,0.02190434,0.006580392,0.002553126,2.069508E-4,3.743651E-5,0.002914502,1.588519E-4,6.554561E-7,5.022834E-4,3.728662E-6,9.086204E-5,1.822786E-5,1.089783E-4,1.352811E-7,3.009933E-4,5.840017E-4,4.546802E-4,8.50531E-5,0.001151699,9.656676E-5,7.720945E-4,0.006183332,0.001725453,0.006590627,1.986354E-4,6.106258E-8,5.391159E-6,1.297085E-4,6.512855E-7,1.135661E-6,0.00204491,4.660995E-4,8.395072,7.437344E-5,475123.0,475123.1
1.035958E-5,15.04213,-6.84469E9,1375.567,1375.567,0.001118727,1.0,0.8590475,8.915868E-5,0.02497741,0.001821306,0.008056778,5.324187E-5,0.01502969,6.696961E-4,7.554119E-4,0.0290043,2.532338E-4,6.128841E-4,0.002939507,5.048924E-5,1.039653E-4,4.560194E-4,2.098185E-5,3.720394E-5,0.0219085,0.006580193,0.00255389,2.070356E-4,3.740464E-5,0.002915581,1.590941E-4,6.568305E-7,5.026017E-4,3.734974E-6,9.098163E-5,1.826302E-5,1.090775E-4,1.35573E-7,3.00939E-4,5.839074E-4,4.549561E-4,8.504231E-5,0.001151934,9.657713E-5,7.719448E-4,0.006176551,0.001725344,0.00659026,1.985928E-4,6.120354E-8,5.398785E-6,1.297902E-4,6.522996E-7,1.137655E-6,0.002042687,4.646239E-4,8.394877,7.437288E-5,475112.0,475112.0
1.041603E-5,15.04256,-6.797913E9,1375.486,1375.486,0.001118727,1.0,0.8589484,8.873764E-5,0.02502933,0.001812987,0.008062297,5.304255E-5,0.01506229,6.721237E-4,7.560381E-4,0.02902236,2.532331E-4,6.15561E-4,0.002949511,5.050253E-5,1.039759E-4,4.55858E-4,2.08188E-5,3.692665E-5,0.02192411,0.006579398,0.002556756,2.073539E-4,3.728495E-5,0.002919636,1.600075E-4,6.620229E-7,5.038001E-4,3.758792E-6,9.143295E-5,1.839577E-5,1.09451E-4,1.36676E-7,3.007338E-4,5.835496E-4,4.559929E-4,8.500115E-5,0.001152814,9.661578E-5,7.713781E-4,0.00615105,0.001724924,0.006588879,1.984322E-4,6.173649E-8,5.427541E-6,1.300975E-4,6.561283E-7,1.145176E-6,0.002034331,4.591032E-4,8.394145,7.437078E-5,475070.6,475070.6
1.054217E-5,15.0435,-6.695164E9,1375.307,1375.307,0.001118727,1.0,0.8587292,8.781321E-5,0.02514443,0.001794701,0.008074414,5.260332E-5,0.01513459,6.775231E-4,7.574142E-4,0.02906208,2.532313E-4,6.215272E-4,0.002971776,5.053135E-5,1.039976E-4,4.554936E-4,2.046158E-5,3.631875E-5,0.02195852,0.006577367,0.002563073,2.080574E-4,3.702099E-5,0.002928611,1.62045E-4,6.736455E-7,5.064595E-4,3.811963E-6,9.24407E-5,1.869262E-5,1.102785E-4,1.391472E-7,3.002736E-4,5.827393E-4,4.582816E-4,8.490681E-5,0.001154751,9.669948E-5,7.701048E-4,0.006094612,0.001723952,0.006585824,1.980761E-4,6.293202E-8,5.491599E-6,1.307778E-4,6.646838E-7,1.161962E-6,0.002015873,4.470363E-4,8.392527,7.436612E-5,474979.0,474979.0
1.057294E-5,15.04373,-6.670468E9,1375.263,1375.263,0.001118727,1.0,0.8586761,8.75911E-5,0.02517231,0.001790304,0.008077324,5.249747E-5,0.01515211,6.788349E-4,7.57745E-4,0.02907164,2.532309E-4,6.229793E-4,0.002977189,5.053821E-5,1.040024E-4,4.554039E-4,2.037592E-5,3.61729E-5,0.02196681,0.006576819,0.002564596,2.082274E-4,3.695733E-5,0.002930782,1.625413E-4,6.764847E-7,5.071043E-4,3.824922E-6,9.268636E-5,1.876507E-5,1.104789E-4,1.397514E-7,3.00161E-4,5.825394E-4,4.58834E-4,8.488331E-5,0.001155217,9.671934E-5,7.697927E-4,0.006080959,0.001723707,0.006585084,1.979898E-4,6.322462E-8,5.507183E-6,1.309424E-4,6.667708E-7,1.166051E-6,0.002011416,4.441488E-4,8.392136,7.4365E-5,474956.9,474956.9
1.065857E-5,15.04435,-6.602482E9,1375.144,1375.144,0.001118727,1.0,0.8585295,8.697996E-5,0.02524949,0.001778197,0.008085332,5.220553E-5,0.01520065,6.824744E-4,7.586558E-4,0.02909796,2.532294E-4,6.270133E-4,0.002992213,5.055696E-5,1.040153E-4,4.551527E-4,2.014056E-5,3.577198E-5,0.02198968,0.006575185,0.002568797,2.086971E-4,3.678166E-5,0.002936788,1.639204E-4,6.84394E-7,5.088909E-4,3.860959E-6,9.336963E-5,1.896674E-5,1.110335E-4,1.414354E-7,2.998472E-4,5.819786E-4,4.603592E-4,8.481693E-5,0.001156501,9.677348E-5,7.689213E-4,0.006043201,0.001723012,0.00658304,1.977507E-4,6.404086E-8,5.550462E-6,1.313977E-4,6.725784E-7,1.177422E-6,0.001999103,4.362271E-4,8.391056,7.436189E-5,474895.8,474895.8
1.0774E-5,15.04519,-6.51253E9,1374.985,1374.985,0.001118727,1.0,0.8583338,8.617175E-5,0.02535262,0.001762169,0.00809592,5.181795E-5,0.01526554,6.873552E-4,7.598613E-4,0.02913283,2.532272E-4,6.324354E-4,0.003012376,5.058151E-5,1.040307E-4,4.548106E-4,1.983005E-5,3.524271E-5,0.02202005,0.006572737,0.002574375,2.093226E-4,3.654822E-5,0.0029448,1.657755E-4,6.950741E-7,5.112811E-4,3.909479E-6,9.42899E-5,1.923874E-5,1.117742E-4,1.437116E-7,2.994228E-4,5.812127E-4,4.623877E-4,8.472525E-5,0.001158202,9.684388E-5,7.677403E-4,0.00599284,0.001722041,0.006580314,1.97431E-4,6.514569E-8,5.608603E-6,1.320051E-4,6.804068E-7,1.192725E-6,0.001982714,4.258054E-4,8.389617,7.435775E-5,474814.3,474814.3
1.084151E-5,15.04568,-6.460808E9,1374.892,1374.892,0.001118727,1.0,0.8582205,8.570753E-5,0.02541243,0.001752953,0.008101999,5.159451E-5,0.0153032,6.90196E-4,7.605542E-4,0.02915289,2.532258E-4,6.35598E-4,0.00302412,5.059551E-5,1.040388E-4,4.546087E-4,1.96521E-5,3.49392E-5,0.02203756,0.006571173,0.002577591,2.096842E-4,3.641352E-5,0.00294944,1.668583E-4,7.013306E-7,5.126691E-4,3.937825E-6,9.482769E-5,1.93979E-5,1.122036E-4,1.450463E-7,2.991739E-4,5.807593E-4,4.63559E-4,8.467044E-5,0.00115918,9.688364E-5,7.670461E-4,0.00596368,0.001721455,0.006578735,1.972455E-4,6.579439E-8,5.642497E-6,1.32357E-4,6.849852E-7,1.201662E-6,0.001973242,4.19849E-4,8.388785,7.435535E-5,474767.2,474767.2
1.185702E-5,15.05256,-5.753275E9,1373.589,1373.589,0.001118727,1.0,0.8566061,7.937194E-5,0.02627261,0.001626505,0.008184843,4.848537E-5,0.01584674,7.318245E-4,7.700405E-4,0.02942873,2.531922E-4,6.82486E-4,0.003196699,5.07856E-5,1.040867E-4,4.514337E-4,1.725328E-5,3.083369E-5,0.02228127,0.006537341,0.002622352,2.147986E-4,3.453032E-5,0.003015615,1.829624E-4,7.962496E-7,5.327638E-4,4.361467E-6,1.028854E-4,2.179525E-5,1.183523E-4,1.654077E-7,2.953893E-4,5.735363E-4,4.799762E-4,8.375767E-5,0.001172649,9.737087E-5,7.563639E-4,0.005548461,0.00171128,0.006556217,1.945713E-4,7.576443E-8,6.143409E-6,1.373771E-4,7.538607E-7,1.334993E-6,0.001839669,3.408244E-4,8.376999,7.432136E-5,474100.2,474100.2
1.208361E-5,15.054,-5.611615E9,1373.318,1373.318,0.001118727,1.0,0.8562672,7.810744E-5,0.0264551,0.001601115,0.008201339,4.785071E-5,0.0159625,7.408452E-4,7.719387E-4,0.02948419,2.531814E-4,6.927821E-4,0.003234185,5.082526E-5,1.040807E-4,4.506956E-4,1.678155E-5,3.002308E-5,0.02233102,0.006527386,0.002631478,2.158623E-4,3.414376E-5,0.003029516,1.865089E-4,8.176231E-7,5.370595E-4,4.455292E-6,1.046761E-4,2.233033E-5,1.196475E-4,1.700223E-7,2.945381E-4,5.718348E-4,4.833489E-4,8.353436E-5,0.001175359,9.745323E-5,7.539309E-4,0.005461465,0.001708702,0.006551485,1.940032E-4,7.804324E-8,6.252986E-6,1.384321E-4,7.692337E-7,1.364465E-6,0.001811976,3.256131E-4,8.374543,7.431424E-5,473961.2,473961.2
1.298643E-5,15.05946,-5.096441E9,1372.3,1372.3,0.001118727,1.0,0.854984,7.351712E-5,0.02715221,0.001508507,0.008261061,4.550439E-5,0.01640602,7.759168E-4,7.788326E-4,0.02968639,2.531258E-4,7.332678E-4,0.00338003,5.098472E-5,1.040075E-4,4.476755E-4,1.509046E-5,2.71075E-5,0.02251486,0.006480368,0.002665114,2.198562E-4,3.270796E-5,0.003082145,2.004772E-4,9.0342E-7,5.535738E-4,4.826686E-6,1.117904E-4,2.445922E-5,1.245519E-4,1.886588E-7,2.911396E-4,5.648022E-4,4.958478E-4,8.258933E-5,0.001185239,9.769803E-5,7.441188E-4,0.005133104,0.001697537,0.006533554,1.918345E-4,8.731635E-8,6.682346E-6,1.424281E-4,8.305254E-7,1.480965E-6,0.00170827,2.721924E-4,8.365305,7.428732E-5,473438.4,473438.4
1.300762E-5,15.05958,-5.08521E9,1372.277,1372.277,0.001118727,1.0,0.8549551,7.341725E-5,0.02716803,0.001506484,0.008262356,4.545257E-5,0.01641611,7.767239E-4,7.789825E-4,0.0296908,2.531243E-4,7.342079E-4,0.003383386,5.098857E-5,1.04005E-4,4.476034E-4,1.505407E-5,2.704458E-5,0.02251892,0.006479135,0.002665854,2.199455E-4,3.267613E-5,0.00308333,2.008019E-4,9.054449E-7,5.539504E-4,4.835355E-6,1.11957E-4,2.450908E-5,1.246622E-4,1.891009E-7,2.910598E-4,5.646329E-4,4.96124E-4,8.256623E-5,0.001185454,9.770227E-5,7.438868E-4,0.005125731,0.00169726,0.00653315,1.917854E-4,8.753766E-8,6.692288E-6,1.425181E-4,8.319646E-7,1.483681E-6,0.001705956,2.71064E-4,8.365098,7.428672E-5,473426.6,473426.7
1.310969E-5,15.06017,-5.031631E9,1372.168,1372.168,0.001118727,1.0,0.8548166,7.294086E-5,0.0272439,0.001496831,0.008268536,4.52049E-5,0.01646451,7.806023E-4,7.796976E-4,0.02971185,2.531167E-4,7.387316E-4,0.003399514,5.100726E-5,1.039921E-4,4.47255E-4,1.488065E-5,2.674466E-5,0.02253831,0.006473116,0.002669391,2.203732E-4,3.25239E-5,0.00308901,2.023644E-4,9.15208E-7,5.557582E-4,4.877092E-6,1.127595E-4,2.474923E-5,1.251908E-4,1.912337E-7,2.906757E-4,5.638148E-4,4.97444E-4,8.245436E-5,0.001186482,9.77218E-5,7.427681E-4,0.005090417,0.001695915,0.006531212,1.915497E-4,8.860629E-8,6.740104E-6,1.429495E-4,8.388991E-7,1.496759E-6,0.001694878,2.657016E-4,8.364106,7.428381E-5,473370.5,473370.6
1.343713E-5,15.06203,-4.865399E9,1371.826,1371.826,0.001118727,1.0,0.8543803,7.146292E-5,0.02748367,0.001466835,0.00828768,4.443156E-5,0.01661761,7.929366E-4,7.819144E-4,0.02977717,2.530908E-4,7.531766E-4,0.003450786,5.10687E-5,1.039454E-4,4.461298E-4,1.434522E-5,2.581755E-5,0.02259881,0.006452971,0.002680408,2.217158E-4,3.204777E-5,0.003106896,2.07355E-4,9.466066E-7,5.614846E-4,5.010662E-6,1.153316E-4,2.551867E-5,1.268538E-4,1.981096E-7,2.894446E-4,5.611646E-4,5.015632E-4,8.208987E-5,0.001189673,9.777453E-5,7.391703E-4,0.00497937,0.001691505,0.006525107,1.908055E-4,9.206105E-8,6.892588E-6,1.443082E-4,8.611527E-7,1.538593E-6,0.001660131,2.492936E-4,8.360991,7.427464E-5,473194.3,473194.3
1.348541E-5,15.0623,-4.841577E9,1371.777,1371.777,0.001118727,1.0,0.854317,7.125121E-5,0.02751857,0.001462532,0.008290419,4.432015E-5,0.01663992,7.947417E-4,7.822317E-4,0.02978653,2.530868E-4,7.552981E-4,0.003458287,5.107796E-5,1.039379E-4,4.459631E-4,1.426884E-5,2.568517E-5,0.02260753,0.006449898,0.002681992,2.219102E-4,3.197908E-5,0.003109492,2.080881E-4,9.512459E-7,5.623198E-4,5.030315E-6,1.157106E-4,2.563198E-5,1.270949E-4,1.991276E-7,2.892633E-4,5.607708E-4,5.021561E-4,8.203546E-5,0.00119013,9.778107E-5,7.386388E-4,0.004963277,0.001690843,0.00652422,1.906972E-4,9.257382E-8,6.914956E-6,1.445054E-4,8.644349E-7,1.544747E-6,0.001655106,2.469718E-4,8.36054,7.427331E-5,473168.7,473168.7
1.381062E-5,15.06409,-4.685565E9,1371.45,1371.45,0.001118727,1.0,0.8538969,6.986484E-5,0.02775074,0.001434318,0.008308328,4.358668E-5,0.01678841,8.068128E-4,7.843076E-4,0.02984784,2.530582E-4,7.695336E-4,0.003508419,5.114196E-5,1.038829E-4,4.448343E-4,1.377074E-5,2.482092E-5,0.02266485,0.006428535,0.002692396,2.231955E-4,3.152615E-5,0.003126706,2.130079E-4,9.825619E-7,5.678863E-4,5.162431E-6,1.182618E-4,2.639423E-5,1.286917E-4,2.060143E-7,2.880435E-4,5.580984E-4,5.060558E-4,8.166465E-5,0.001193122,9.781707E-5,7.350537E-4,0.004856706,0.001686311,0.006518337,1.89978E-4,9.605081E-8,7.06488E-6,1.458133E-4,8.865516E-7,1.586101E-6,0.001621894,2.319531E-4,8.357553,7.426446E-5,472999.7,472999.7
1.38472E-5,15.06429,-4.668483E9,1371.414,1371.414,0.001118727,1.0,0.8538504,6.971308E-5,0.02777654,0.001431225,0.008310286,4.350596E-5,0.01680493,8.08161E-4,7.845346E-4,0.02985455,2.530548E-4,7.711289E-4,0.003514016,5.114934E-5,1.038763E-4,4.447067E-4,1.371643E-5,2.472659E-5,0.02267115,0.006426064,0.002693539,2.233376E-4,3.147624E-5,0.003128614,2.135593E-4,9.86091E-7,5.685061E-4,5.177261E-6,1.185485E-4,2.647985E-5,1.288684E-4,2.06792E-7,2.879064E-4,5.577959E-4,5.064844E-4,8.162251E-5,0.001193449,9.782027E-5,7.3465E-4,0.004844914,0.001685794,0.006517685,1.898981E-4,9.644435E-8,7.081662E-6,1.459583E-4,8.890399E-7,1.590742E-6,0.001618226,2.303287E-4,8.357223,7.426348E-5,472981.0,472981.0
1.387721E-5,15.06445,-4.654537E9,1371.384,1371.384,0.001118727,1.0,0.8538123,6.958916E-5,0.02779767,0.001428699,0.008311884,4.343999E-5,0.01681845,8.09266E-4,7.847199E-4,0.02986003,2.530521E-4,7.724371E-4,0.003518602,5.115543E-5,1.038708E-4,4.44602E-4,1.367212E-5,2.464963E-5,0.0226763,0.006424025,0.002694472,2.234538E-4,3.143543E-5,0.003130175,2.140115E-4,9.889881E-7,5.690137E-4,5.189427E-6,1.187838E-4,2.655009E-5,1.290129E-4,2.074306E-7,2.87794E-4,5.575473E-4,5.068346E-4,8.158786E-5,0.001193716,9.782277E-5,7.343186E-4,0.004835267,0.001685368,0.006517151,1.898327E-4,9.676768E-8,7.095422E-6,1.460769E-4,8.910821E-7,1.594549E-6,0.001615226,2.290055E-4,8.356953,7.426268E-5,472965.7,472965.7
1.396194E-5,15.06491,-4.615502E9,1371.302,1371.302,0.001118727,1.0,0.8537052,6.924229E-5,0.02785709,0.001421626,0.008316356,4.325503E-5,0.0168565,8.123785E-4,7.852385E-4,0.02987537,2.530441E-4,7.761259E-4,0.003531517,5.117275E-5,1.03855E-4,4.443061E-4,1.354824E-5,2.443437E-5,0.02269074,0.006418221,0.002697086,2.237801E-4,3.132097E-5,0.003134561,2.152865E-4,9.971711E-7,5.704422E-4,5.223748E-6,1.194479E-4,2.674827E-5,1.294189E-4,2.092357E-7,2.874769E-4,5.568443E-4,5.07816E-4,8.148977E-5,0.001194464,9.782922E-5,7.33383E-4,0.004808173,0.001684161,0.00651565,1.89649E-4,9.76822E-8,7.134207E-6,1.464102E-4,8.968474E-7,1.605288E-6,0.001606806,2.253155E-4,8.356193,7.426042E-5,472922.7,472922.7
1.403226E-5,15.06529,-4.583466E9,1371.233,1371.233,0.001118727,1.0,0.8536169,6.895786E-5,0.02790613,0.001415823,0.00832002,4.310302E-5,0.01688791,8.149536E-4,7.856634E-4,0.02988794,2.530374E-4,7.791823E-4,0.003542199,5.118729E-5,1.038415E-4,4.440601E-4,1.344684E-5,2.42581E-5,0.0227026,0.006413347,0.002699232,2.240488E-4,3.122685E-5,0.003138176,2.16343E-4,1.003968E-6,5.716225E-4,5.252207E-6,1.19999E-4,2.691263E-5,1.297534E-4,2.107364E-7,2.872139E-4,5.562593E-4,5.08622E-4,8.140801E-5,0.001195077,9.783386E-5,7.326061E-4,0.004785853,0.001683154,0.006514413,1.894973E-4,9.844332E-8,7.166326E-6,1.46685E-4,9.016328E-7,1.614192E-6,0.001599874,2.223064E-4,8.355568,7.425856E-5,472887.3,472887.3
1.581343E-5,15.0743,-3.86954E9,1369.649,1369.649,0.001118727,1.0,0.8515307,6.261082E-5,0.02908045,0.001285579,0.008401086,3.962952E-5,0.01764256,8.780798E-4,7.950634E-4,0.03016728,2.528347E-4,8.552899E-4,0.003802736,5.161173E-5,1.034124E-4,4.377417E-4,1.122733E-5,2.038247E-5,0.02297229,0.006275734,0.002747504,2.303095E-4,2.90614E-5,0.003223468,2.426396E-4,1.177713E-6,6.001256E-4,5.96647E-6,1.339248E-4,3.103808E-5,1.375608E-4,2.495158E-7,2.806236E-4,5.410879E-4,5.26813E-4,7.925882E-5,0.001208651,9.77674E-5,7.129098E-4,0.004263696,0.001656165,0.006485103,1.858913E-4,1.183391E-7,7.961857E-6,1.53171E-4,1.023103E-6,1.837525E-6,0.001438902,1.591605E-4,8.340924,7.421418E-5,472058.5,472058.6
