Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H6_Soln#16 (),Mole_fraction_C2H5_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H3_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H8_Soln#16 (),Mole_fraction_NC3H7_Soln#16 (),Mole_fraction_C3H6_Soln#16 (),Mole_fraction_C3H5-A_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C3H4-A_Soln#16 (),Mole_fraction_C3H3_Soln#16 (),Mole_fraction_PC4H9_Soln#16 (),Mole_fraction_IC4H10_Soln#16 (),Mole_fraction_IC4H9_Soln#16 (),Mole_fraction_TC4H9_Soln#16 (),Mole_fraction_IC4H8_Soln#16 (),Mole_fraction_IC4H7_Soln#16 (),Mole_fraction_C4H8-1_Soln#16 (),Mole_fraction_C4H8-2_Soln#16 (),Mole_fraction_C4H71-3_Soln#16 (),Mole_fraction_C4H6_Soln#16 (),Mole_fraction_C4H4_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_FULVENE_Soln#16 (),Mole_fraction_C5H6_Soln#16 (),Mole_fraction_C5H5_Soln#16 (),Mole_fraction_MCPTD_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_NEOC5H12_Soln#16 (),Mole_fraction_NC5H10_Soln#16 (),Mole_fraction_B1M2_Soln#16 (),Mole_fraction_LC5H8_Soln#16 (),Mole_fraction_NC6H12_Soln#16 (),Mole_fraction_NC7H14_Soln#16 (),Mole_fraction_IC8H16_Soln#16 (),Mole_fraction_DIMEPTD_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C6H5C2H3_Soln#16 (),Mole_fraction_C6H5C2H5_Soln#16 (),Mole_fraction_C10H10_Soln#16 (),Mole_fraction_NC10H20_Soln#16 (),Mole_fraction_IC12H26_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
9.742261E-8,14.44783,-1.8478E12,1580.851,1580.851,9.589086E-4,1.0,0.888598,0.003899814,0.001476065,0.01942768,4.084321E-4,5.941552E-4,0.002989942,2.282579E-4,6.86809E-5,1.06591E-4,1.718735E-4,0.01723423,9.03641E-4,2.985332E-5,6.49722E-4,1.032068E-5,8.290414E-5,4.917071E-4,0.003282117,0.00370002,0.01333478,0.006044125,6.184239E-4,2.754866E-5,1.630126E-4,0.00121272,1.142065E-6,4.598616E-9,5.703446E-5,5.770107E-8,2.583216E-6,2.03659E-7,1.178389E-5,2.417872E-10,2.108723E-4,3.672405E-4,1.85297E-5,2.914045E-4,8.865195E-5,3.882816E-4,0.01569175,5.990178E-4,0.007154778,1.822365E-4,3.006957E-11,7.188758E-9,1.051603E-6,7.165173E-10,0.006516026,0.002434693,8.60961,6.637042E-5,487264.9,487264.9
1.048958E-7,14.4454,-1.623301E12,1577.922,1577.922,9.589086E-4,1.0,0.8872151,0.00378907,0.001653334,0.02006142,4.803415E-4,5.855414E-4,0.003199806,2.394205E-4,7.89133E-5,1.177303E-4,1.654684E-4,0.0179645,9.092661E-4,3.42984E-5,6.936772E-4,1.174918E-5,7.738961E-5,5.146019E-4,0.003031032,0.003430925,0.01363323,0.006220306,6.485268E-4,3.020532E-5,1.613182E-4,0.001262211,1.379318E-6,5.293105E-9,6.220832E-5,6.864938E-8,2.985145E-6,2.388501E-7,1.303672E-5,3.14823E-10,2.289495E-4,3.792869E-4,2.142246E-5,3.109005E-4,9.039894E-5,4.059534E-4,0.01542541,6.371254E-4,0.007125666,1.932125E-4,4.185393E-11,9.131603E-9,1.282448E-6,9.492475E-10,0.006368514,0.002282866,8.595105,6.638159E-5,486444.0,486444.0
1.09345E-7,14.44452,-1.50435E12,1576.348,1576.348,9.589086E-4,1.0,0.8864468,0.003721903,0.001760504,0.02039974,5.25347E-4,5.800605E-4,0.003321942,2.453671E-4,8.51507E-5,1.242997E-4,1.617332E-4,0.01837017,9.118762E-4,3.701147E-5,7.19185E-4,1.26156E-5,7.442344E-5,5.270654E-4,0.002892025,0.003280963,0.01379853,0.006320068,6.662096E-4,3.178045E-5,1.602423E-4,0.001290309,1.530955E-6,5.723996E-9,6.52544E-5,7.553349E-8,3.231423E-6,2.609842E-7,1.37887E-5,3.641436E-10,2.392582E-4,3.860704E-4,2.321422E-5,3.220513E-4,9.136989E-5,4.158756E-4,0.01527263,6.587435E-4,0.007109352,1.994026E-4,5.019131E-11,1.042323E-8,1.430681E-6,1.108878E-9,0.00628486,0.002199897,8.587058,6.638564E-5,485988.5,485988.5
1.126952E-7,14.4441,-1.421216E12,1575.239,1575.239,9.589086E-4,1.0,0.885893,0.003671123,0.001841896,0.02063652,5.602442E-4,5.758222E-4,0.003412544,2.49514E-4,8.990696E-5,1.292097E-4,1.589679E-4,0.0186623,9.135328E-4,3.908308E-5,7.380853E-4,1.327456E-5,7.233202E-5,5.35913E-4,0.002792284,0.003172938,0.01391742,0.006392879,6.794145E-4,3.296241E-5,1.594022E-4,0.001310844,1.650139E-6,6.05699E-9,6.752967E-5,8.088908E-8,3.419915E-6,2.78225E-7,1.435773E-5,4.042266E-10,2.467928E-4,3.909992E-4,2.459559E-5,3.302302E-4,9.207063E-5,4.230682E-4,0.01516028,6.745142E-4,0.007097538,2.039019E-4,5.71622E-11,1.146357E-8,1.54746E-6,1.239938E-9,0.006223786,0.002140666,8.581264,6.638755E-5,485660.6,485660.6
1.163345E-7,14.44387,-1.336654E12,1574.103,1574.103,9.589086E-4,1.0,0.8853141,0.003616009,0.001930911,0.02087711,5.990807E-4,5.711471E-4,0.003509651,2.53708E-4,9.512335E-5,1.345042E-4,1.560152E-4,0.01896733,9.150666E-4,4.135862E-5,7.583313E-4,1.399593E-5,7.018876E-5,5.450279E-4,0.002688557,0.003060224,0.01404149,0.006469863,6.936564E-4,3.42418E-5,1.58463E-4,0.001332579,1.784389E-6,6.427023E-9,6.998246E-5,8.686828E-8,3.627369E-6,2.975064E-7,1.497847E-5,4.506757E-10,2.547547E-4,3.961872E-4,2.612602E-5,3.389086E-4,9.28046E-5,4.306213E-4,0.01504075,6.911664E-4,0.007085138,2.086376E-4,6.543772E-11,1.266047E-8,1.679212E-6,1.393205E-9,0.006159215,0.002079223,8.575213,6.638861E-5,485318.2,485318.2
1.226845E-7,14.44397,-1.202116E12,1572.28,1572.28,9.589086E-4,1.0,0.884356,0.003520554,0.002087522,0.02125786,6.690029E-4,5.629017E-4,0.003675866,2.602852E-4,1.043269E-4,1.436357E-4,1.510015E-4,0.01947069,9.171666E-4,4.538455E-5,7.92984E-4,1.526617E-5,6.674397E-5,5.597699E-4,0.002518566,0.002874698,0.01424616,0.006599294,7.182606E-4,3.64613E-5,1.567655E-4,0.001369164,2.030298E-6,7.093404E-9,7.421309E-5,9.768747E-8,3.995356E-6,3.325121E-7,1.606775E-5,5.390602E-10,2.680915E-4,4.048476E-4,2.886666E-5,3.535531E-4,9.402333E-5,4.431835E-4,0.01483814,7.190698E-4,0.007064523,2.165389E-4,8.170631E-11,1.491742E-8,1.920915E-6,1.688677E-9,0.006050727,0.00197859,8.565219,6.638816E-5,484752.6,484752.6
1.289264E-7,14.44462,-1.084225E12,1570.664,1570.664,9.589086E-4,1.0,0.8834732,0.003428315,0.002242805,0.0215872,7.401859E-4,5.547941E-4,0.003835366,2.658873E-4,1.134706E-4,1.524709E-4,1.462563E-4,0.01993236,9.186281E-4,4.940125E-5,8.262703E-4,1.652628E-5,6.368697E-5,5.729309E-4,0.002364285,0.002705458,0.01443396,0.006720952,7.421565E-4,3.862543E-5,1.550359E-4,0.001403593,2.286104E-6,7.774321E-9,7.830887E-5,1.087795E-7,4.363593E-6,3.685923E-7,1.714589E-5,6.351342E-10,2.805203E-4,4.129061E-4,3.164196E-5,3.673581E-4,9.51525E-5,4.548142E-4,0.0146459,7.451384E-4,0.007045437,2.238829E-4,1.000695E-10,1.734758E-8,2.172549E-6,2.015099E-9,0.005948906,0.001886955,8.556037,6.63852E-5,484232.9,484232.9
1.330073E-7,14.4453,-1.014001E12,1569.694,1569.694,9.589086E-4,1.0,0.8829249,0.003369174,0.002344907,0.02178022,7.879157E-4,5.495382E-4,0.00393762,2.691177E-4,1.194857E-4,1.581675E-4,1.432563E-4,0.02021776,9.193125E-4,5.205442E-5,8.476454E-4,1.735486E-5,6.184683E-5,5.808791E-4,0.002269856,0.002601474,0.01455016,0.006797743,7.576296E-4,4.003002E-5,1.538787E-4,0.001425339,2.460686E-6,8.233485E-9,8.09521E-5,1.162649E-7,4.607362E-6,3.930665E-7,1.785457E-5,7.029058E-10,2.882876E-4,4.179465E-4,3.349687E-5,3.760814E-4,9.585761E-5,4.620573E-4,0.0145237,7.614887E-4,0.007033545,2.284709E-4,1.133973E-10,1.905103E-8,2.344249E-6,2.248399E-9,0.005884745,0.001830546,8.55035,6.638207E-5,483911.0,483911.0
1.388682E-7,14.44659,-9.216307E11,1568.409,1568.409,9.589086E-4,1.0,0.8821741,0.003286162,0.002492184,0.02202883,8.579515E-4,5.420986E-4,0.004081757,2.732005E-4,1.281579E-4,1.662352E-4,1.390927E-4,0.02060656,9.199789E-4,5.589685E-5,8.778464E-4,1.854979E-5,5.940142E-5,5.914583E-4,0.002142575,0.002460839,0.01470868,0.006904514,7.796509E-4,4.203209E-5,1.521885E-4,0.001455592,2.721296E-6,8.912494E-9,8.469987E-5,1.273242E-7,4.96108E-6,4.294295E-7,1.887749E-5,8.071155E-10,2.989585E-4,4.248892E-4,3.62128E-5,3.88211E-4,9.682886E-5,4.719909E-4,0.01435273,7.840599E-4,0.00701722,2.347825E-4,1.344281E-10,2.165747E-8,2.600307E-6,2.611717E-9,0.005795709,0.001753903,8.542583,6.637612E-5,483471.4,483471.4
1.480893E-7,14.44929,-7.941422E11,1566.617,1566.617,9.589086E-4,1.0,0.8810717,0.003160769,0.002725019,0.02235763,9.71263E-4,5.307465E-4,0.0043023,2.784106E-4,1.418403E-4,1.786509E-4,1.328898E-4,0.02117222,9.204076E-4,6.200585E-5,9.24276E-4,2.043785E-5,5.597093E-5,6.062949E-4,0.001960682,0.00225892,0.01493995,0.007064822,8.138313E-4,4.514376E-5,1.494837E-4,0.001501036,3.154163E-6,1.002827E-8,9.048069E-5,1.454273E-7,5.524913E-6,4.895125E-7,2.04988E-5,9.874677E-10,3.146323E-4,4.351545E-4,4.05993E-5,4.063968E-4,9.826866E-5,4.865813E-4,0.0140938,8.175293E-4,0.006993187,2.440969E-4,1.721742E-10,2.614331E-8,3.024444E-6,3.252663E-9,0.005662484,0.001642624,8.531233,6.636374E-5,482829.1,482829.1
1.539484E-7,14.45136,-7.230352E11,1565.609,1565.609,9.589086E-4,1.0,0.8804163,0.003084691,0.002873427,0.02253068,0.001044965,5.238019E-4,0.004438649,2.810264E-4,1.505331E-4,1.86362E-4,1.29168E-4,0.02150503,9.203627E-4,6.592047E-5,9.53151E-4,2.164049E-5,5.40234E-5,6.146912E-4,0.00185578,0.002141967,0.01507647,0.00716223,8.352597E-4,4.709549E-5,1.4775E-4,0.001528657,3.443234E-6,1.076795E-8,9.408084E-5,1.573553E-7,5.887038E-6,5.294994E-7,2.15364E-5,1.112424E-9,3.239141E-4,4.412899E-4,4.345169E-5,4.174167E-4,9.913361E-5,4.952431E-4,0.01393519,8.375836E-4,0.006978874,2.496542E-4,1.992021E-10,2.923997E-8,3.306555E-6,3.705108E-9,0.005581839,0.001577171,8.524521,6.635423E-5,482449.2,482449.2
1.577374E-7,14.45282,-6.806763E11,1565.005,1565.005,9.589086E-4,1.0,0.8800094,0.003037043,0.002969513,0.02262905,0.001093232,5.194328E-4,0.004525327,2.824582E-4,1.561464E-4,1.912751E-4,1.268504E-4,0.02171017,9.202265E-4,6.846337E-5,9.715877E-4,2.241882E-5,5.284914E-5,6.197351E-4,0.001792004,0.002070685,0.01516083,0.007223524,8.489993E-4,4.834683E-5,1.466272E-4,0.001546039,3.635805E-6,1.125925E-8,9.637928E-5,1.652381E-7,6.122573E-6,5.561035E-7,2.221042E-5,1.197487E-9,3.296488E-4,4.45108E-4,4.532088E-5,4.243345E-4,9.967434E-5,5.006105E-4,0.0138349,8.500818E-4,0.006969982,2.531093E-4,2.179675E-10,3.134502E-8,3.493882E-6,4.016786E-9,0.005531221,0.0015368,8.520369,6.63475E-5,482214.2,482214.2
1.65036E-7,14.4559,-6.062989E11,1563.939,1563.939,9.589086E-4,1.0,0.8792601,0.002948754,0.003154702,0.02279097,0.001187363,5.112986E-4,0.004689106,2.846932E-4,1.669276E-4,2.005774E-4,1.225791E-4,0.02208463,9.197656E-4,7.338294E-5,0.001006619,2.391836E-5,5.075695E-5,6.286698E-4,0.001677498,0.001942362,0.01531526,0.00733808,8.752067E-4,5.073278E-5,1.444695E-4,0.001578529,4.018888E-6,1.223478E-8,1.00742E-4,1.807842E-7,6.578852E-6,6.089916E-7,2.351538E-5,1.370671E-9,3.401287E-4,4.521506E-4,4.897124E-5,4.372225E-4,1.006781E-4,5.10464E-4,0.01364645,8.731722E-4,0.006953601,2.594772E-4,2.570062E-10,3.562749E-8,3.864897E-6,4.660089E-9,0.005436898,0.001463006,8.512755,6.633339E-5,481783.3,481783.3
1.70924E-7,14.45859,-5.525364E11,1563.164,1563.164,9.589086E-4,1.0,0.8786862,0.002880887,0.003304076,0.02289725,0.001264242,5.050126E-4,0.004818301,2.86041E-4,1.755841E-4,2.079285E-4,1.193134E-4,0.0223683,9.19235E-4,7.736915E-5,0.001034453,2.512754E-5,4.921608E-5,6.351918E-4,0.001592547,0.001846877,0.0154327,0.007427339,8.961025E-4,5.263381E-5,1.427406E-4,0.001603846,4.339284E-6,1.305023E-8,1.042008E-4,1.936627E-7,6.949082E-6,6.532274E-7,2.45744E-5,1.519239E-9,3.480643E-4,4.575493E-4,5.195979E-5,4.472217E-4,1.014545E-4,5.179758E-4,0.0134987,8.909071E-4,0.006941052,2.643561E-4,2.913086E-10,3.930117E-8,4.17337E-6,5.220828E-9,0.005363662,0.001406975,8.506953,6.632104E-5,481455.0,481455.0
1.767506E-7,14.46141,-5.042205E11,1562.465,1562.465,9.589086E-4,1.0,0.8781427,0.002816651,0.003451769,0.02298293,0.001340995,4.990358E-4,0.004943694,2.870179E-4,1.841059E-4,2.150706E-4,1.162341E-4,0.02263414,9.185965E-4,8.13268E-5,0.001061656,2.632305E-5,4.780647E-5,6.411002E-4,0.001514472,0.001758908,0.01554314,0.007513086,9.165654E-4,5.449393E-5,1.410462E-4,0.001628168,4.666051E-6,1.388271E-8,1.075717E-4,2.066945E-7,7.31706E-6,6.983782E-7,2.562783E-5,1.673943E-9,3.554857E-4,4.626584E-4,5.495184E-5,4.567875E-4,1.021959E-4,5.250514E-4,0.01335602,9.077207E-4,0.006929174,2.689731E-4,3.277512E-10,4.312942E-8,4.486123E-6,5.81297E-9,0.005293526,0.001354337,8.501487,6.63081E-5,481145.6,481145.6
1.830066E-7,14.46459,-4.572012E11,1561.781,1561.781,9.589086E-4,1.0,0.8775841,0.002750859,0.003610108,0.02305522,0.001424002,4.928856E-4,0.005075729,2.877139E-4,1.931988E-4,2.225954E-4,1.130903E-4,0.02290435,9.178086E-4,8.558841E-5,0.001090516,2.7605E-5,4.640764E-5,6.468941E-4,0.001436759,0.001671142,0.0156558,0.007602469,9.382987E-4,5.646761E-5,1.392504E-4,0.001653524,5.027375E-6,1.480531E-8,1.111353E-4,2.209968E-7,7.713692E-6,7.483758E-7,2.676485E-5,1.848437E-9,3.630013E-4,4.679002E-4,5.819894E-5,4.667139E-4,1.029644E-4,5.322773E-4,0.01320648,9.250048E-4,0.006916973,2.737122E-4,3.696684E-10,4.745354E-8,4.829647E-6,6.490477E-9,0.005220641,0.001300686,8.495897,6.629351E-5,480829.3,480829.3
1.909307E-7,14.46882,-4.040636E11,1561.005,1561.005,9.589086E-4,1.0,0.8769104,0.002672107,0.003810174,0.02312028,0.001529805,4.854831E-4,0.005239305,2.88135E-4,2.046221E-4,2.319183E-4,1.093383E-4,0.02322586,9.166901E-4,9.100216E-5,0.001126606,2.922573E-5,4.478762E-5,6.534961E-4,0.001346629,0.001569095,0.01579043,0.007711962,9.654753E-4,5.893261E-5,1.370184E-4,0.001684591,5.500208E-6,1.601759E-8,1.155694E-4,2.395628E-7,8.218054E-6,8.139592E-7,2.82138E-5,2.081732E-9,3.718888E-4,4.741995E-4,6.235749E-5,4.788069E-4,1.039003E-4,5.40917E-4,0.01302216,9.458278E-4,0.006902274,2.794145E-4,4.26939E-10,5.324861E-8,5.27536E-6,7.411393E-9,0.005131667,0.001236628,8.489198,6.627416E-5,480450.1,480450.1
1.949995E-7,14.47106,-3.792846E11,1560.643,1560.643,9.589086E-4,1.0,0.8765781,0.002633594,0.00391264,0.02314319,0.001584338,4.818453E-4,0.00532178,2.881746E-4,2.104439E-4,2.366173E-4,1.07507E-4,0.0233826,9.160742E-4,9.378809E-5,0.001144952,3.005648E-5,4.401517E-5,6.565948E-4,0.001303669,0.001520355,0.01585631,0.007766661,9.792776E-4,6.018318E-5,1.358932E-4,0.001700115,5.749429E-6,1.665938E-8,1.178128E-4,2.492877E-7,8.477791E-6,8.486124E-7,2.896156E-5,2.206773E-9,3.761933E-4,4.772943E-4,6.451048E-5,4.848194E-4,1.043656E-4,5.451444E-4,0.01292959,9.560821E-4,0.00689503,2.822205E-4,4.581694E-10,5.636231E-8,5.508487E-6,7.911775E-9,0.005087342,0.001205305,8.485911,6.62639E-5,480264.1,480264.1
2.022052E-7,14.47513,-3.39135E11,1560.053,1560.053,9.589086E-4,1.0,0.8760102,0.002568464,0.004093589,0.02316796,0.001681124,4.756645E-4,0.005465438,2.879883E-4,2.20677E-4,2.447963E-4,1.044144E-4,0.0236474,9.1493E-4,9.873097E-5,0.001177163,3.152512E-5,4.273587E-5,6.616433E-4,0.001232648,0.001439638,0.01596798,0.007861146,0.001003467,6.237279E-5,1.339387E-4,0.001726939,6.201238E-6,1.782872E-8,1.217323E-4,2.668235E-7,8.938892E-6,9.116064E-7,3.029196E-5,2.436813E-9,3.834113E-4,4.825555E-4,6.834918E-5,4.951586E-4,1.051662E-4,5.52306E-4,0.01276891,9.735566E-4,0.006882668,2.87001E-4,5.165252E-10,6.210621E-8,5.927876E-6,8.844143E-9,0.005010962,0.001152246,8.480324,6.624527E-5,479947.9,479947.9
2.079323E-7,14.47844,-3.103152E11,1559.63,1559.63,9.589086E-4,1.0,0.8755764,0.002519391,0.004236883,0.02317443,0.001758142,4.709814E-4,0.005577521,2.876339E-4,2.287378E-4,2.511701E-4,1.020874E-4,0.023847,9.139825E-4,1.026673E-4,0.001202529,3.268996E-5,4.179276E-5,6.652882E-4,0.001180472,0.001380225,0.01605248,0.007934176,0.001022463,6.409035E-5,1.324222E-4,0.001747682,6.569669E-6,1.878848E-8,1.248005E-4,2.810427E-7,9.306307E-6,9.63153E-7,3.135489E-5,2.627372E-9,3.88799E-4,4.865464E-4,7.142104E-5,5.031089E-4,1.057822E-4,5.577184E-4,0.01264401,9.86853E-4,0.006873239,2.906384E-4,5.656927E-10,6.688056E-8,6.266731E-6,9.627611E-9,0.004952079,0.001112135,8.476081,6.62301E-5,479707.8,479707.8
2.168446E-7,14.48371,-2.702806E11,1559.041,1559.041,9.589086E-4,1.0,0.8749297,0.002447505,0.00445885,0.02316374,0.001877958,4.640757E-4,0.005748459,2.867757E-4,2.411507E-4,2.608732E-4,9.868217E-5,0.02414011,9.124619E-4,1.088057E-4,0.001241633,3.449843E-5,4.044032E-5,6.703801E-4,0.001106085,0.001295351,0.01617707,0.008044405,0.001051618,6.672357E-5,1.301308E-4,0.001779015,7.159049E-6,2.033663E-8,1.294964E-4,3.036594E-7,9.879573E-6,1.045971E-6,3.301856E-5,2.937275E-9,3.966112E-4,4.924413E-4,7.62325E-5,5.150408E-4,1.067078E-4,5.656831E-4,0.01245427,0.00100657,0.006859206,2.960349E-4,6.471291E-10,7.467796E-8,6.80287E-6,1.092218E-8,0.004863431,0.001053056,8.469797,6.620601E-5,479352.1,479352.1
2.221427E-7,14.4869,-2.489679E11,1558.727,1558.727,9.589086E-4,1.0,0.8745602,0.002407218,0.004590164,0.0231466,0.00194907,4.601793E-4,0.005848168,2.861151E-4,2.484531E-4,2.665209E-4,9.677525E-5,0.02430504,9.115404E-4,1.12462E-4,0.001264686,3.557113E-5,3.969615E-5,6.731037E-4,0.001065454,0.001248904,0.01624745,0.008108065,0.001068717,6.826636E-5,1.288093E-4,0.001797128,7.518474E-6,2.128905E-8,1.322444E-4,3.173836E-7,1.022118E-5,1.096704E-6,3.401297E-5,3.129087E-9,4.009466E-4,4.957731E-4,7.910795E-5,5.218945E-4,1.072401E-4,5.701703E-4,0.01234399,0.001017761,0.006851205,2.991009E-4,6.983873E-10,7.952494E-8,7.126228E-6,1.173555E-8,0.004812347,0.00101973,8.466231,6.619145E-5,479150.3,479150.3
2.301514E-7,14.49177,-2.198638E11,1558.299,1558.299,9.589086E-4,1.0,0.8740212,0.002349566,0.004787693,0.02310714,0.002056264,4.545666E-4,0.005996344,2.849411E-4,2.593827E-4,2.748938E-4,9.404766E-5,0.0245423,9.101346E-4,1.179989E-4,0.001299289,3.718947E-5,3.864656E-5,6.768354E-4,0.001008625,0.001183836,0.01634904,0.008201803,0.001094234,7.0567E-5,1.268705E-4,0.001823828,8.07431E-6,2.277508E-8,1.363401E-4,3.385203E-7,1.073866E-5,1.175512E-6,3.552362E-5,3.429581E-9,4.070946E-4,5.005793E-4,8.347196E-5,5.319375E-4,1.080209E-4,5.766269E-4,0.01218062,0.001033977,0.006839552,3.035494E-4,7.799077E-10,8.715042E-8,7.620925E-6,1.302746E-8,0.004737258,9.717027E-4,8.46106,6.616918E-5,478857.6,478857.6
2.373963E-7,14.49623,-1.964231E11,1557.956,1557.956,9.589086E-4,1.0,0.8735522,0.002300574,0.004965324,0.02305886,0.00215281,4.497593E-4,0.006127878,2.83729E-4,2.691572E-4,2.823033E-4,9.173068E-5,0.02474538,9.088592E-4,1.230182E-4,0.001330362,3.865037E-5,3.776742E-5,6.798491E-4,9.615539E-4,0.001129845,0.01643631,0.008284143,0.001116977,7.261607E-5,1.251777E-4,0.001847316,8.58985E-6,2.416829E-8,1.399873E-4,3.580432E-7,1.12079E-5,1.248998E-6,3.689773E-5,3.712181E-9,4.122639E-4,5.047006E-4,8.743413E-5,5.407123E-4,1.087039E-4,5.8215E-4,0.01203611,0.001047962,0.006829436,3.073933E-4,8.578452E-10,9.435717E-8,8.073961E-6,1.426122E-8,0.004671406,9.30532E-4,8.456592,6.614884E-5,478604.8,478604.8
2.443269E-7,14.50052,-1.762757E11,1557.661,1557.661,9.589086E-4,1.0,0.8731188,0.002256328,0.00513427,0.02300278,0.002244694,4.453845E-4,0.006251602,2.82463E-4,2.784088E-4,2.892502E-4,8.963858E-5,0.02493023,9.076437E-4,1.278294E-4,0.001359905,4.004544E-5,3.69823E-5,6.824423E-4,9.200122E-4,0.001082122,0.01651599,0.008360839,0.001138433,7.454823E-5,1.236125E-4,0.001869232,9.094102E-6,2.554538E-8,1.434276E-4,3.770747E-7,1.165777E-5,1.321245E-6,3.821879E-5,3.991947E-9,4.168852E-4,5.084528E-4,9.123408E-5,5.488474E-4,1.093377E-4,5.871694E-4,0.0119006,0.001060767,0.006820105,3.109216E-4,9.361365E-10,1.015246E-7,8.511731E-6,1.549967E-8,0.004610137,8.930294E-4,8.452489,6.612926E-5,478372.5,478372.6
2.509249E-7,14.50463,-1.589463E11,1557.408,1557.408,9.589086E-4,1.0,0.8727189,0.002216433,0.005294183,0.02294138,0.002331663,4.4141E-4,0.00636757,2.81181E-4,2.871277E-4,2.957398E-4,8.775239E-5,0.0250983,9.064961E-4,1.324186E-4,0.001387881,4.137152E-5,3.62807E-5,6.846719E-4,8.833499E-4,0.001039945,0.01658863,0.008432058,0.001158587,7.636261E-5,1.221708E-4,0.001889621,9.58402E-6,2.689731E-8,1.466606E-4,3.955137E-7,1.208696E-5,1.39179E-6,3.948221E-5,4.266726E-9,4.210103E-4,5.118602E-4,9.485779E-5,5.563699E-4,1.099241E-4,5.917221E-4,0.01177395,0.001072468,0.006811513,3.141538E-4,1.014068E-9,1.085952E-7,8.932046E-6,1.673182E-8,0.004553287,8.589299E-4,8.448726,6.611054E-5,478159.6,478159.6
2.576337E-7,14.50881,-1.429889E11,1557.177,1557.177,9.589086E-4,1.0,0.8723243,0.002177949,0.005455837,0.0228718,0.002419527,4.37547E-4,0.00648376,2.798181E-4,2.959063E-4,3.022185E-4,8.593306E-5,0.02526185,9.053433E-4,1.370944E-4,0.001416192,4.271813E-5,3.560883E-5,6.867211E-4,8.487067E-4,0.001000037,0.01665948,0.008502754,0.001178808,7.818293E-5,1.207525E-4,0.001909901,1.009187E-5,2.831357E-8,1.499078E-4,4.145823E-7,1.252427E-5,1.465283E-6,4.077246E-5,4.554461E-9,4.249481E-4,5.15168E-4,9.854629E-5,5.638082E-4,1.105043E-4,5.961382E-4,0.01164741,0.001083901,0.006803049,3.173216E-4,1.096714E-9,1.160307E-7,9.362605E-6,1.803808E-8,0.004496877,8.257654E-4,8.445034,6.609146E-5,477950.6,477950.6
2.645644E-7,14.51314,-1.280876E11,1556.962,1556.962,9.589086E-4,1.0,0.8719283,0.002140255,0.00562181,0.0227932,0.002509636,4.337327E-4,0.006602048,2.783631E-4,3.048852E-4,3.087886E-4,8.415104E-5,0.02542358,9.041714E-4,1.41935E-4,0.001445311,4.410764E-5,3.495469E-5,6.886273E-4,8.154679E-4,9.616963E-4,0.0167297,0.008574038,0.001199412,8.00379E-5,1.193364E-4,0.001930399,1.06266E-5,2.982141E-8,1.532218E-4,4.346187E-7,1.297704E-5,1.543067E-6,4.211111E-5,4.860437E-9,4.287619E-4,5.184263E-4,1.023586E-4,5.71281E-4,1.110872E-4,6.004869E-4,0.01151895,0.001095245,0.006794573,3.204758E-4,1.185704E-9,1.239713E-7,9.810387E-6,1.94443E-8,0.004440003,7.930095E-4,8.441351,6.607174E-5,477742.2,477742.2
2.711624E-7,14.51727,-1.152474E11,1556.779,1556.779,9.589086E-4,1.0,0.8715616,0.002106186,0.005778832,0.02271273,0.002594748,4.302572E-4,0.00671309,2.769468E-4,3.133504E-4,3.149311E-4,8.254042E-5,0.02557121,9.030768E-4,1.465534E-4,0.001472922,4.542918E-5,3.436624E-5,6.902599E-4,7.86025E-4,9.276913E-4,0.01679391,0.008640315,0.001218761,8.17802E-5,1.180333E-4,0.001949508,1.114503E-5,3.129977E-8,1.563401E-4,4.540109E-7,1.340905E-5,1.618872E-6,4.339074E-5,5.159881E-9,4.32168E-4,5.213849E-4,1.059876E-4,5.782057E-4,1.116273E-4,6.04436E-4,0.01139869,0.001105626,0.006786738,3.233735E-4,1.273842E-9,1.317743E-7,1.023917E-5,2.083687E-8,0.004387112,7.631674E-4,8.437959,6.605298E-5,477550.2,477550.2
