Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_H_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H6_Soln#11 (),Mole_fraction_C2H5_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H3_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C3H8_Soln#11 (),Mole_fraction_NC3H7_Soln#11 (),Mole_fraction_C3H6_Soln#11 (),Mole_fraction_C3H5-A_Soln#11 (),Mole_fraction_C3H4-P_Soln#11 (),Mole_fraction_C3H4-A_Soln#11 (),Mole_fraction_C3H3_Soln#11 (),Mole_fraction_NC4H10_Soln#11 (),Mole_fraction_IC4H10_Soln#11 (),Mole_fraction_IC4H9_Soln#11 (),Mole_fraction_TC4H9_Soln#11 (),Mole_fraction_IC4H8_Soln#11 (),Mole_fraction_IC4H7_Soln#11 (),Mole_fraction_C4H8-1_Soln#11 (),Mole_fraction_C4H8-2_Soln#11 (),Mole_fraction_C4H71-3_Soln#11 (),Mole_fraction_C4H6_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_FULVENE_Soln#11 (),Mole_fraction_C5H6_Soln#11 (),Mole_fraction_C5H5_Soln#11 (),Mole_fraction_MCPTD_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_NEOC5H12_Soln#11 (),Mole_fraction_NC5H10_Soln#11 (),Mole_fraction_B1M2_Soln#11 (),Mole_fraction_B1M3_Soln#11 (),Mole_fraction_LC5H8_Soln#11 (),Mole_fraction_NC6H12_Soln#11 (),Mole_fraction_NC7H14_Soln#11 (),Mole_fraction_IC8H16_Soln#11 (),Mole_fraction_DIMEPTD_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_C10H10_Soln#11 (),Mole_fraction_NC10H20_Soln#11 (),Mole_fraction_IC12H26_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
3.28457E-5,15.13479,-1.151795E9,1361.914,1361.914,0.001118727,1.0,0.8392885,3.617936E-5,0.03668509,7.25599E-4,0.008677563,2.314217E-5,0.02259635,1.65182E-5,0.001359892,8.239807E-4,1.120113E-6,0.03106735,2.50616E-4,0.001497541,0.005540791,5.974962E-5,9.642033E-5,3.801217E-4,3.384018E-6,6.322642E-6,0.02404175,0.004570222,0.002898866,2.618728E-4,1.824012E-5,0.003703086,4.597438E-4,2.936338E-6,7.95709E-4,1.246683E-5,2.65403E-4,6.472214E-5,1.712911E-4,6.954027E-7,2.274527E-4,3.989348E-4,5.799116E-4,5.853503E-5,0.001244644,8.852235E-5,5.449089E-4,0.001623661,0.001370885,0.006308421,1.646068E-4,1.449863E-5,1.897967E-4,3.909828E-6,6.317811E-4,9.541174E-6,8.260673,7.391756E-5,467516.7,467516.7
3.301724E-5,15.13527,-1.140623E9,1361.872,1361.872,0.001118727,1.0,0.8392045,3.604037E-5,0.03674226,7.225786E-4,0.008678311,2.304662E-5,0.0226338,1.647305E-5,0.001364029,8.240101E-4,1.113583E-6,0.0310689,2.506057E-4,0.001503391,0.005552974,5.984591E-5,9.634399E-5,3.795978E-4,3.352151E-6,6.26392E-6,0.02404522,0.004553709,0.002898868,2.620444E-4,1.817367E-5,0.003706153,4.616695E-4,2.954555E-6,7.972458E-4,1.253123E-5,2.667042E-4,6.500704E-5,1.71393E-4,7.005873E-7,2.269999E-4,3.976582E-4,5.798302E-4,5.834814E-5,0.001244573,8.839515E-5,5.434525E-4,0.001609247,0.001368179,0.00630717,1.644617E-4,1.455813E-5,1.900298E-4,3.93092E-6,6.272161E-4,9.293975E-6,8.260157,7.391522E-5,467487.5,467487.5
3.72127E-5,15.14642,-9.088407E8,1360.961,1360.961,0.001118727,1.0,0.8372911,3.296484E-5,0.03806577,6.5563E-4,0.008690888,2.091571E-5,0.02350099,1.544634E-5,0.00146215,8.239656E-4,9.716186E-7,0.03108644,2.504446E-4,0.001643087,0.005826484,6.218373E-5,9.448877E-5,3.671529E-4,2.68303E-6,5.027042E-6,0.02410597,0.00416464,0.002893958,2.657145E-4,1.667649E-5,0.003774781,5.07328E-4,3.400901E-6,8.330745E-4,1.41074E-5,2.982907E-4,7.168147E-5,1.729897E-4,8.315744E-7,2.163357E-4,3.675997E-4,5.758703E-4,5.394368E-5,0.001241483,8.522466E-5,5.0922E-4,0.001298015,0.00130388,0.006278507,1.611481E-4,1.598643E-5,1.952185E-4,4.450349E-6,5.273529E-4,4.926741E-6,8.248549,7.386078E-5,466830.5,466830.5
3.738354E-5,15.14686,-9.008777E8,1360.928,1360.928,0.001118727,1.0,0.8372185,3.285125E-5,0.03811682,6.531545E-4,0.008691195,2.083648E-5,0.02353445,1.540736E-5,0.001466027,8.239363E-4,9.664781E-7,0.03108642,2.504415E-4,0.001648639,0.005836682,6.227776E-5,9.441385E-5,3.666609E-4,2.659683E-6,4.983749E-6,0.02410755,0.004149424,0.002893576,2.658443E-4,1.662024E-5,0.003777336,5.091292E-4,3.419091E-6,8.344661E-4,1.417167E-5,2.995665E-4,7.194169E-5,1.730215E-4,8.37077E-7,2.159175E-4,3.66423E-4,5.756381E-4,5.377106E-5,0.001241309,8.50938E-5,5.078812E-4,0.001286861,0.00130134,0.006277412,1.610218E-4,1.604356E-5,1.954103E-4,4.471651E-6,5.237207E-4,4.802425E-6,8.248113,7.385867E-5,466805.9,466805.9
3.806596E-5,15.14857,-8.699843E8,1360.799,1360.799,0.001118727,1.0,0.8369321,3.240552E-5,0.03831872,6.434381E-4,0.008692279,2.052518E-5,0.02366679,1.525364E-5,0.001481427,8.238001E-4,9.463832E-7,0.03108585,2.50432E-4,0.001670711,0.005876731,6.265216E-5,9.411521E-5,3.647067E-4,2.569031E-6,4.81556E-6,0.02411325,0.00408915,0.002891924,2.663489E-4,1.639885E-5,0.003787373,5.162798E-4,3.491751E-6,8.399759E-4,1.442847E-5,3.046542E-4,7.297246E-5,1.731246E-4,8.591876E-7,2.142588E-4,3.617593E-4,5.746625E-4,5.308671E-5,0.001240579,8.457024E-5,5.025749E-4,0.001243367,0.001291254,0.006273094,1.605234E-4,1.627096E-5,1.961627E-4,4.556859E-6,5.095156E-4,4.337291E-6,8.2464,7.385032E-5,466708.9,466708.9
4.0E-5,15.15329,-7.902887E8,1360.456,1360.456,0.001118727,1.0,0.8361516,3.120673E-5,0.03887385,6.173009E-4,0.00869422,1.968572E-5,0.02403072,1.483401E-5,0.001524334,8.23262E-4,8.929825E-7,0.03108028,2.50426E-4,0.001732363,0.005984488,6.37012E-5,9.327441E-5,3.592644E-4,2.332992E-6,4.376967E-6,0.02412431,0.003922732,0.002886216,2.676645E-4,1.579847E-5,0.003814415,5.361617E-4,3.697591E-6,8.551804E-4,1.515723E-5,3.189955E-4,7.581996E-5,1.732245E-4,9.229716E-7,2.096583E-4,3.488567E-4,5.715114E-4,5.119177E-5,0.00123824,8.308103E-5,4.878924E-4,0.001128744,0.0012632,0.00626129,1.591599E-4,1.690901E-5,1.981791E-4,4.799383E-6,4.717389E-4,3.255008E-6,8.241757,7.382732E-5,466446.1,466446.2
4.132715E-5,15.15641,-7.415873E8,1360.239,1360.239,0.001118727,1.0,0.8356409,3.04345E-5,0.03924094,6.004634E-4,0.008694675,1.914341E-5,0.02427143,1.455873E-5,0.001553171,8.227745E-4,8.591066E-7,0.03107343,2.504387E-4,0.001773906,0.006053757,6.440942E-5,9.270264E-5,3.556106E-4,2.187032E-6,4.105271E-6,0.0241279,0.003812331,0.002881493,2.684759E-4,1.540797E-5,0.003831848,5.494803E-4,3.838688E-6,8.65279E-4,1.565824E-5,3.287672E-4,7.77125E-5,1.731407E-4,9.676877E-7,2.065844E-4,3.402691E-4,5.690532E-4,4.992908E-5,0.001236427,8.20568E-5,4.781141E-4,0.001056891,0.001244404,0.006253541,1.582631E-4,1.734155E-5,1.99469E-4,4.966684E-6,4.477761E-4,2.676696E-6,8.238743,7.38121E-5,466275.5,466275.6
4.135156E-5,15.15647,-7.407264E8,1360.235,1360.235,0.001118727,1.0,0.8356317,3.042064E-5,0.03924759,6.001614E-4,0.008694678,1.913368E-5,0.02427579,1.455376E-5,0.001553697,8.227647E-4,8.58503E-7,0.03107328,2.504391E-4,0.001774664,0.006054997,6.442235E-5,9.269216E-5,3.55544E-4,2.184459E-6,4.100478E-6,0.02412794,0.003810329,0.002881401,2.684902E-4,1.540095E-5,0.00383216,5.497228E-4,3.841282E-6,8.654623E-4,1.566747E-5,3.289464E-4,7.774685E-5,1.73138E-4,9.685174E-7,2.065285E-4,3.401131E-4,5.690059E-4,4.990613E-5,0.001236392,8.203796E-5,4.779364E-4,0.001055618,0.001244062,0.006253401,1.582468E-4,1.734946E-5,1.994921E-4,4.969768E-6,4.473493E-4,2.667108E-6,8.238689,7.381182E-5,466272.5,466272.5
4.150785E-5,15.15683,-7.352883E8,1360.211,1360.211,0.001118727,1.0,0.8355729,3.03323E-5,0.03929009,5.982353E-4,0.008694686,1.907156E-5,0.02430365,1.4522E-5,0.00155706,8.227012E-4,8.546558E-7,0.03107232,2.504414E-4,0.001779514,0.006062905,6.450504E-5,9.262513E-5,3.551181E-4,2.168081E-6,4.069967E-6,0.02412816,0.00379754,0.002880803,2.685809E-4,1.535608E-5,0.003834154,5.512734E-4,3.857886E-6,8.666336E-4,1.572653E-5,3.300932E-4,7.796638E-5,1.731202E-4,9.738357E-7,2.061709E-4,3.391164E-4,5.687015E-4,4.97595E-5,0.001236167,8.191731E-5,4.768011E-4,0.001047508,0.001241874,0.006252507,1.581432E-4,1.740012E-5,1.99639E-4,4.989518E-6,4.446291E-4,2.60661E-6,8.238343,7.381006E-5,466252.9,466252.9
4.206299E-5,15.15811,-7.16444E8,1360.125,1360.125,0.001118727,1.0,0.835366,3.002248E-5,0.03943987,5.914814E-4,0.008694649,1.885365E-5,0.02440188,1.441023E-5,0.001568954,8.224666E-4,8.412094E-7,0.03106868,2.504511E-4,0.001796674,0.006090604,6.479759E-5,9.238755E-5,3.536124E-4,2.111143E-6,3.96386E-6,0.02412861,0.003752452,0.002878617,2.68896E-4,1.519847E-5,0.003841144,5.567524E-4,3.916842E-6,8.707661E-4,1.593641E-5,3.341599E-4,7.874084E-5,1.730448E-4,9.928093E-7,2.049081E-4,3.355997E-4,5.675977E-4,4.924196E-5,0.001235354,8.148882E-5,4.727941E-4,0.001019246,0.001234141,0.00624936,1.577783E-4,1.757959E-5,2.001532E-4,5.05975E-6,4.351243E-4,2.402698E-6,8.237127,7.380384E-5,466184.1,466184.1
4.213295E-5,15.15827,-7.141178E8,1360.114,1360.114,0.001118727,1.0,0.8353401,2.998389E-5,0.03945862,5.906402E-4,0.008694637,1.882649E-5,0.02441418,1.439626E-5,0.001570447,8.22436E-4,8.395394E-7,0.0310682,2.504525E-4,0.001798829,0.00609405,6.483432E-5,9.235767E-5,3.534235E-4,2.104106E-6,3.950742E-6,0.02412863,0.003746809,0.002878334,2.689348E-4,1.517881E-5,0.003842015,5.574396E-4,3.924268E-6,8.712837E-4,1.596287E-5,3.346716E-4,7.883783E-5,1.730339E-4,9.952099E-7,2.047498E-4,3.351592E-4,5.67456E-4,4.917712E-5,0.00123525,8.143484E-5,4.72292E-4,0.001015745,0.001233171,0.006248967,1.577326E-4,1.760215E-5,2.002172E-4,5.068609E-6,4.339442E-4,2.378204E-6,8.236976,7.380307E-5,466175.5,466175.6
4.255561E-5,15.15923,-7.00304E8,1360.05,1360.05,0.001118727,1.0,0.835185,2.975277E-5,0.03957128,5.85602E-4,0.008694527,1.866382E-5,0.02448806,1.431238E-5,0.001579441,8.222464E-4,8.295609E-7,0.03106516,2.504614E-4,0.001811812,0.006114671,6.505559E-5,9.217741E-5,3.522856E-4,2.062212E-6,3.87263E-6,0.0241286,0.003712895,0.002876594,2.691658E-4,1.506089E-5,0.003847227,5.615764E-4,3.969126E-6,8.743964E-4,1.612279E-5,3.377599E-4,7.942107E-5,1.72962E-4,1.009757E-6,2.037968E-4,3.3251E-4,5.66589E-4,4.878708E-5,0.001234612,8.110871E-5,4.692722E-4,9.948707E-4,0.001227333,0.006246606,1.574584E-4,1.773825E-5,2.005994E-4,5.122175E-6,4.268943E-4,2.235503E-6,8.236067,7.379839E-5,466124.1,466124.1
4.258189E-5,15.15929,-6.994666E8,1360.046,1360.046,0.001118727,1.0,0.8351755,2.973851E-5,0.03957825,5.852913E-4,0.008694519,1.865378E-5,0.02449263,1.43072E-5,0.001579998,8.222344E-4,8.289469E-7,0.03106496,2.50462E-4,0.001812617,0.006115941,6.50693E-5,9.216622E-5,3.52215E-4,2.059643E-6,3.867839E-6,0.02412859,0.003710797,0.002876484,2.691799E-4,1.505361E-5,0.003847549,5.618327E-4,3.971914E-6,8.74589E-4,1.613273E-5,3.379517E-4,7.945717E-5,1.729572E-4,1.010664E-6,2.037377E-4,3.32346E-4,5.665345E-4,4.876293E-5,0.001234571,8.108844E-5,4.690852E-4,9.935887E-4,0.001226971,0.00624646,1.574415E-4,1.77467E-5,2.006229E-4,5.125508E-6,4.264606E-4,2.226927E-6,8.236011,7.37981E-5,466120.9,466121.0
4.312348E-5,15.1605,-6.823648E8,1359.966,1359.966,0.001118727,1.0,0.8349795,2.944769E-5,0.03972104,5.789528E-4,0.008694288,1.844897E-5,0.02458628,1.42011E-5,0.001591451,8.219792E-4,8.164516E-7,0.03106076,2.504752E-4,0.001829159,0.00614183,6.535106E-5,9.193598E-5,3.507668E-4,2.007588E-6,3.770735E-6,0.02412812,0.003667822,0.002874169,2.694659E-4,1.490487E-5,0.003854104,5.670933E-4,4.029354E-6,8.785389E-4,1.63378E-5,3.418993E-4,8.019712E-5,1.728486E-4,1.029422E-6,2.025264E-4,3.289843E-4,5.653941E-4,4.826777E-5,0.001233732,8.067076E-5,4.652515E-4,9.675663E-4,0.001219547,0.006243475,1.570943E-4,1.792048E-5,2.011021E-4,5.194254E-6,4.17638E-4,2.05749E-6,8.234866,7.379218E-5,466056.1,466056.1
4.40899E-5,15.16264,-6.533649E8,1359.828,1359.828,0.001118727,1.0,0.834637,2.894226E-5,0.03997177,5.679403E-4,0.008693649,1.809279E-5,0.02475073,1.401531E-5,0.001611702,8.214931E-4,7.948916E-7,0.03105251,2.505033E-4,0.001858428,0.00618665,6.584903E-5,9.152715E-5,3.482082E-4,1.918786E-6,3.604973E-6,0.02412621,0.003592403,0.002869822,2.699505E-4,1.464547E-5,0.003865481,5.763746E-4,4.131738E-6,8.854874E-4,1.670413E-5,3.48918E-4,8.149822E-5,1.726134E-4,1.063201E-6,2.003902E-4,3.230714E-4,5.632857E-4,4.739631E-5,0.001232179,7.992632E-5,4.585038E-4,9.229713E-4,0.001206448,0.006238249,1.564852E-4,1.822896E-5,2.019301E-4,5.317206E-6,4.024309E-4,1.787185E-6,8.23287,7.378178E-5,465943.2,465943.2
4.419271E-5,15.16287,-6.503935E8,1359.814,1359.814,0.001118727,1.0,0.834601,2.888948E-5,0.03999814,5.667906E-4,0.008693564,1.805558E-5,0.02476803,1.39958E-5,0.001613843,8.214391E-4,7.926516E-7,0.03105157,2.505065E-4,0.001861523,0.006191316,6.590163E-5,9.14838E-5,3.479379E-4,1.909635E-6,3.587883E-6,0.02412593,0.003584475,0.002869344,2.700002E-4,1.461831E-5,0.003866668,5.773541E-4,4.142621E-6,8.862193E-4,1.674314E-5,3.496627E-4,8.16352E-5,1.725853E-4,1.066818E-6,2.001649E-4,3.224488E-4,5.630561E-4,4.730451E-5,0.00123201,7.98472E-5,4.577929E-4,9.183614E-4,0.001205066,0.006237701,1.564212E-4,1.826166E-5,2.020162E-4,5.330308E-6,4.008523E-4,1.760656E-6,8.232661,7.378068E-5,465931.3,465931.3
4.426474E-5,15.16302,-6.483337E8,1359.804,1359.804,0.001118727,1.0,0.8345759,2.885261E-5,0.04001658,5.659875E-4,0.008693503,1.802959E-5,0.02478013,1.398217E-5,0.001615341,8.214011E-4,7.910882E-7,0.03105091,2.505089E-4,0.001863689,0.006194574,6.593845E-5,9.145346E-5,3.477488E-4,1.903257E-6,3.57597E-6,0.02412572,0.003578931,0.002869008,2.700348E-4,1.459934E-5,0.003867497,5.780394E-4,4.150245E-6,8.867312E-4,1.677047E-5,3.501843E-4,8.1731E-5,1.725653E-4,1.069355E-6,2.000072E-4,3.220134E-4,5.628946E-4,4.724029E-5,0.001231891,7.979178E-5,4.572956E-4,9.151467E-4,0.001204099,0.006237317,1.563764E-4,1.828456E-5,2.020763E-4,5.33949E-6,3.997507E-4,1.74231E-6,8.232515,7.377992E-5,465923.1,465923.1
4.430121E-5,15.1631,-6.472711E8,1359.799,1359.799,0.001118727,1.0,0.8345632,2.883398E-5,0.04002591,5.655817E-4,0.008693472,1.801645E-5,0.02478625,1.397527E-5,0.001616099,8.213817E-4,7.902986E-7,0.03105058,2.505101E-4,0.001864785,0.00619622,6.595707E-5,9.14381E-5,3.476531E-4,1.900038E-6,3.569958E-6,0.02412562,0.003576128,0.002868837,2.700522E-4,1.458975E-5,0.003867916,5.783861E-4,4.154104E-6,8.869901E-4,1.678431E-5,3.504483E-4,8.177946E-5,1.725551E-4,1.07064E-6,1.999274E-4,3.217931E-4,5.628127E-4,4.720781E-5,0.001231831,7.976372E-5,4.570441E-4,9.135239E-4,0.001203609,0.006237124,1.563538E-4,1.829615E-5,2.021066E-4,5.344139E-6,3.991944E-4,1.733098E-6,8.232441,7.377953E-5,465918.9,465918.9
4.473445E-5,15.16404,-6.350434E8,1359.739,1359.739,0.001118727,1.0,0.8344134,2.861444E-5,0.04013617,5.607999E-4,0.008693068,1.786163E-5,0.02485858,1.389383E-5,0.001625078,8.211479E-4,7.810145E-7,0.03104649,2.505249E-4,0.001877772,0.006215586,6.617762E-5,9.125592E-5,3.465198E-4,1.862324E-6,3.499505E-6,0.0241242,0.003543002,0.002866777,2.702561E-4,1.447661E-5,0.00387285,5.824899E-4,4.199935E-6,8.900524E-4,1.694876E-5,3.535806E-4,8.235241E-5,1.724281E-4,1.085948E-6,1.989833E-4,3.191886E-4,5.618303E-4,4.682364E-5,0.001231107,7.943061E-5,4.54069E-4,8.944862E-4,0.001197818,0.006234834,1.560862E-4,1.843358E-5,2.024635E-4,5.39941E-6,3.926559E-4,1.627406E-6,8.231571,7.377496E-5,465869.7,465869.7
4.47587E-5,15.1641,-6.343682E8,1359.736,1359.736,0.001118727,1.0,0.8344051,2.860224E-5,0.04014231,5.605344E-4,0.008693044,1.785303E-5,0.02486261,1.38893E-5,0.00162558,8.211346E-4,7.804999E-7,0.03104626,2.505257E-4,0.001878498,0.006216661,6.618993E-5,9.124574E-5,3.464566E-4,1.860241E-6,3.495612E-6,0.02412412,0.003541157,0.00286666,2.702673E-4,1.447032E-5,0.003873124,5.827189E-4,4.202499E-6,8.902231E-4,1.695797E-5,3.537558E-4,8.238434E-5,1.724207E-4,1.086808E-6,1.989306E-4,3.190435E-4,5.617748E-4,4.680223E-5,0.001231066,7.941197E-5,4.539032E-4,8.934334E-4,0.001197495,0.006234707,1.560713E-4,1.844126E-5,2.024833E-4,5.402505E-6,3.922937E-4,1.621687E-6,8.231523,7.37747E-5,465866.9,465867.0
4.503305E-5,15.16469,-6.268068E8,1359.699,1359.699,0.001118727,1.0,0.8343111,2.8465E-5,0.04021159,5.575454E-4,0.008692759,1.77562E-5,0.02490805,1.383819E-5,0.001631241,8.209826E-4,7.747165E-7,0.03104357,2.505357E-4,0.001886687,0.006228739,6.632888E-5,9.113067E-5,3.457425E-4,1.83688E-6,3.45196E-6,0.02412308,0.003520358,0.002865328,2.703931E-4,1.439947E-5,0.003876206,5.853029E-4,4.231503E-6,8.921488E-4,1.706218E-5,3.557357E-4,8.27445E-5,1.723349E-4,1.096545E-6,1.983362E-4,3.174061E-4,5.611435E-4,4.656064E-5,0.0012306,7.920122E-5,4.52032E-4,8.816175E-4,0.001193848,0.006233271,1.559033E-4,1.852808E-5,2.027057E-4,5.437545E-6,3.882234E-4,1.558416E-6,8.230979,7.377183E-5,465836.1,465836.1
4.522869E-5,15.1651,-6.214972E8,1359.673,1359.673,0.001118727,1.0,0.8342446,2.836789E-5,0.04026075,5.55431E-4,0.008692543,1.768768E-5,0.0249403,1.380195E-5,0.001635266,8.208725E-4,7.706337E-7,0.03104162,2.50543E-4,0.001892511,0.006237271,6.642764E-5,9.104874E-5,3.452348E-4,1.820448E-6,3.421247E-6,0.02412228,0.003505604,0.002864366,2.704813E-4,1.43493E-5,0.003878385,5.87139E-4,4.252177E-6,8.935161E-4,1.713652E-5,3.571459E-4,8.300016E-5,1.722713E-4,1.103508E-6,1.979139E-4,3.162438E-4,5.606893E-4,4.63891E-5,0.001230265,7.905102E-5,4.507034E-4,8.732958E-4,0.001191257,0.006232253,1.55784E-4,1.858989E-5,2.028626E-4,5.462549E-6,3.853514E-4,1.514839E-6,8.230593,7.376979E-5,465814.3,465814.3
4.584538E-5,15.16641,-6.052189E8,1359.592,1359.592,0.001118727,1.0,0.8340369,2.806594E-5,0.04041441,5.488576E-4,0.008691795,1.747459E-5,0.02504111,1.368884E-5,0.001647895,8.205163E-4,7.579874E-7,0.03103524,2.505673E-4,0.001910787,0.006263728,6.673718E-5,9.079122E-5,3.436431E-4,1.769856E-6,3.326659E-6,0.02411944,0.003459529,0.002861269,2.707513E-4,1.419303E-5,0.003885155,5.92891E-4,4.317293E-6,8.97794E-4,1.7371E-5,3.615818E-4,8.379962E-5,1.720583E-4,1.12556E-6,1.965909E-4,3.126088E-4,5.592369E-4,4.585245E-5,0.001229193,7.857813E-5,4.465461E-4,8.476235E-4,0.001183139,0.006229077,1.554113E-4,1.87842E-5,2.033488E-4,5.541458E-6,3.764629E-4,1.385485E-6,8.229393,7.376343E-5,465746.4,465746.4
4.596549E-5,15.16667,-6.021208E8,1359.577,1359.577,0.001118727,1.0,0.8339969,2.800784E-5,0.04044412,5.47593E-4,0.008691638,1.743358E-5,0.0250606,1.3667E-5,0.001650344,8.204454E-4,7.555625E-7,0.03103396,2.505723E-4,0.001914332,0.006268805,6.679715E-5,9.074119E-5,3.433346E-4,1.760208E-6,3.308618E-6,0.02411883,0.003450629,0.002860654,2.708025E-4,1.416292E-5,0.003886456,5.940051E-4,4.329967E-6,8.986216E-4,1.74167E-5,3.624443E-4,8.395421E-5,1.720146E-4,1.129874E-6,1.963346E-4,3.119059E-4,5.589504E-4,4.574863E-5,0.001228982,7.848613E-5,4.457417E-4,8.427194E-4,0.001181567,0.006228464,1.553393E-4,1.882195E-5,2.03442E-4,5.556844E-6,3.747599E-4,1.36163E-6,8.229162,7.37622E-5,465733.3,465733.3
4.599392E-5,15.16673,-6.013892E8,1359.573,1359.573,0.001118727,1.0,0.8339874,2.799412E-5,0.04045114,5.472945E-4,0.0086916,1.74239E-5,0.0250652,1.366184E-5,0.001650923,8.204285E-4,7.549904E-7,0.03103365,2.505735E-4,0.00191517,0.006270003,6.681133E-5,9.072936E-5,3.432617E-4,1.757935E-6,3.304366E-6,0.02411868,0.003448527,0.002860508,2.708146E-4,1.41558E-5,0.003886763,5.942685E-4,4.332967E-6,8.988173E-4,1.742752E-5,3.626483E-4,8.399075E-5,1.720042E-4,1.130896E-6,1.962741E-4,3.117397E-4,5.588825E-4,4.572409E-5,0.001228932,7.846435E-5,4.455516E-4,8.415633E-4,0.001181195,0.006228319,1.553222E-4,1.883088E-5,2.03464E-4,5.560486E-6,3.743582E-4,1.356046E-6,8.229107,7.376191E-5,465730.2,465730.2
4.638133E-5,15.16754,-5.915816E8,1359.524,1359.524,0.001118727,1.0,0.8338592,2.780847E-5,0.04054639,5.432544E-4,0.008691065,1.729284E-5,0.0251277,1.359186E-5,0.001658796,8.201958E-4,7.472628E-7,0.03102943,2.505899E-4,0.001926567,0.006286191,6.700398E-5,9.056831E-5,3.422703E-4,1.727321E-6,3.247101E-6,0.02411658,0.00342001,0.0028585,2.709765E-4,1.405948E-5,0.003890918,5.978464E-4,4.37382E-6,9.01473E-4,1.757498E-5,3.654257E-4,8.448661E-5,1.718581E-4,1.144852E-6,1.954512E-4,3.094849E-4,5.5795E-4,4.5391E-5,0.001228243,7.816789E-5,4.429705E-4,8.259803E-4,0.001176146,0.006226355,1.550912E-4,1.895243E-5,2.03761E-4,5.61015E-6,3.689346E-4,1.282248E-6,8.228368,7.375796E-5,465688.4,465688.4
4.645499E-5,15.16769,-5.89746E8,1359.514,1359.514,0.001118727,1.0,0.833835,2.777344E-5,0.04056442,5.424921E-4,0.008690959,1.72681E-5,0.02513952,1.357862E-5,0.001660289,8.20151E-4,7.458077E-7,0.03102862,2.505932E-4,0.001928729,0.006289241,6.704049E-5,9.053774E-5,3.420823E-4,1.721575E-6,3.236352E-6,0.02411616,0.003414616,0.002858114,2.710068E-4,1.404128E-5,0.003891702,5.985243E-4,4.381585E-6,9.019759E-4,1.760304E-5,3.659532E-4,8.458047E-5,1.718296E-4,1.147513E-6,1.952952E-4,3.09058E-4,5.577714E-4,4.532793E-5,0.001228111,7.811156E-5,4.424818E-4,8.230528E-4,0.001175189,0.006225984,1.550475E-4,1.897551E-5,2.038169E-4,5.619599E-6,3.679139E-4,1.268685E-6,8.228228,7.375721E-5,465680.5,465680.5
4.650759E-5,15.1678,-5.884389E8,1359.508,1359.508,0.001118727,1.0,0.8338177,2.774847E-5,0.04057728,5.419489E-4,0.008690882,1.725048E-5,0.02514796,1.356918E-5,0.001661355,8.201189E-4,7.447714E-7,0.03102803,2.505955E-4,0.001930271,0.006291413,6.706653E-5,9.051592E-5,3.419482E-4,1.717488E-6,3.228705E-6,0.02411586,0.00341077,0.002857837,2.710283E-4,1.402831E-5,0.00389226,5.990079E-4,4.387129E-6,9.023346E-4,1.762307E-5,3.663298E-4,8.464741E-5,1.71809E-4,1.149414E-6,1.95184E-4,3.087536E-4,5.576436E-4,4.528295E-5,0.001228016,7.807135E-5,4.421332E-4,8.209696E-4,0.001174507,0.006225719,1.550163E-4,1.899198E-5,2.038567E-4,5.626348E-6,3.671871E-4,1.259092E-6,8.228129,7.375668E-5,465674.9,465674.9
4.762243E-5,15.17009,-5.617553E8,1359.37,1359.37,0.001118727,1.0,0.8334569,2.722926E-5,0.04084658,5.306555E-4,0.008689102,1.68838E-5,0.02532465,1.337188E-5,0.001683783,8.19417E-4,7.233354E-7,0.03101512,2.506473E-4,0.001962747,0.006336374,6.761377E-5,9.005534E-5,3.391277E-4,1.633663E-6,3.07181E-6,0.02410864,0.003330353,0.002851824,2.714651E-4,1.375801E-5,0.003903851,6.091671E-4,4.504476E-6,9.098576E-4,1.804807E-5,3.742861E-4,8.604999E-5,1.713433E-4,1.189976E-6,1.928471E-4,3.023747E-4,5.548884E-4,4.433987E-5,0.001225977,7.722086E-5,4.348224E-4,7.781389E-4,0.001160169,0.006220188,1.543631E-4,1.933979E-5,2.046795E-4,5.769615E-6,3.521743E-4,1.072284E-6,8.226056,7.374554E-5,465557.5,465557.5
