Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H9_Soln#13 (),Mole_fraction_TC4H9_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_MCPTD_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NEOC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M2_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_IC8H16_Soln#13 (),Mole_fraction_DIMEPTD_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_C12H8_Soln#13 (),Mole_fraction_C14H10_Soln#13 (),Mole_fraction_BIN1B_Soln#13 (),Mole_fraction_BIN1A_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Mole_fraction_IC12H26_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
8.627229E-6,15.10979,-3.843964E9,1445.402,1445.402,0.001048806,1.0,0.8400724,1.357285E-4,0.03280833,0.002315123,0.009876673,5.866915E-5,0.02204747,0.001541167,8.331361E-4,0.0313521,4.370098E-4,0.00153991,0.006459707,1.626025E-4,4.342175E-4,1.114224E-5,1.655415E-5,0.02136777,0.006722675,0.002856096,2.562484E-4,2.547765E-5,0.003660788,3.9686E-4,2.811309E-6,7.125542E-4,1.259449E-5,2.238106E-4,6.880531E-5,2.239368E-4,5.269513E-7,2.728431E-4,3.625351E-4,5.783411E-4,0.001140966,5.120598E-4,0.001473041,0.001259157,0.006271388,2.691556E-4,2.677791E-7,9.820464E-6,1.404826E-4,1.753847E-6,1.495603E-7,2.816015E-7,1.126669E-11,8.61056E-11,6.063407E-4,1.721702E-6,8.232726,6.941236E-5,465935.0,465935.0
8.63706E-6,15.10994,-3.834901E9,1445.394,1445.394,0.001048806,1.0,0.8400527,1.356142E-4,0.03282234,0.002313134,0.009877424,5.861408E-5,0.02205667,0.001542351,8.331757E-4,0.0313522,4.36969E-4,0.001541478,0.00646376,1.626856E-4,4.340547E-4,1.111733E-5,1.65174E-5,0.02136784,0.006718084,0.002856165,2.562935E-4,2.545525E-5,0.003661484,3.973206E-4,2.816133E-6,7.129039E-4,1.261164E-5,2.240867E-4,6.888883E-5,2.239946E-4,5.279831E-7,2.72673E-4,3.622044E-4,5.783831E-4,0.001140954,5.117094E-4,0.001469753,0.001258511,0.006271084,2.691203E-4,2.683604E-7,9.83131E-6,1.405407E-4,1.756196E-6,1.499345E-7,2.817146E-7,1.128378E-11,8.624278E-11,6.052175E-4,1.708317E-6,8.232596,6.941167E-5,465927.7,465927.7
8.692608E-6,15.11079,-3.784149E9,1445.347,1445.347,0.001048806,1.0,0.8399414,1.349726E-4,0.03290124,0.002301959,0.009881619,5.830469E-5,0.02210848,0.001549028,8.333949E-4,0.03135271,4.367395E-4,0.001550331,0.006486564,1.631539E-4,4.331369E-4,1.097788E-5,1.631169E-5,0.02136821,0.006692159,0.002856532,2.565462E-4,2.532937E-5,0.003665396,3.999198E-4,2.843426E-6,7.148739E-4,1.27086E-5,2.256469E-4,6.935986E-5,2.243162E-4,5.338284E-7,2.717141E-4,3.603409E-4,5.786116E-4,0.001140883,5.097343E-4,0.001451327,0.001254869,0.006269374,2.68922E-4,2.716571E-7,9.892546E-6,1.408676E-4,1.769476E-6,1.520566E-7,2.823521E-7,1.138061E-11,8.702015E-11,5.989184E-4,1.634668E-6,8.231867,6.940779E-5,465886.4,465886.4
8.705055E-6,15.11097,-3.772839E9,1445.336,1445.336,0.001048806,1.0,0.8399166,1.348298E-4,0.03291886,0.002299471,0.009882549,5.823577E-5,0.02212005,0.001550521,8.33443E-4,0.03135281,4.366883E-4,0.001552313,0.006491652,1.632587E-4,4.329317E-4,1.094694E-5,1.626604E-5,0.02136828,0.006686354,0.00285661,2.566023E-4,2.530132E-5,0.003666267,4.005015E-4,2.849549E-6,7.15314E-4,1.273033E-5,2.259966E-4,6.94652E-5,2.243872E-4,5.351416E-7,2.714998E-4,3.599245E-4,5.786608E-4,0.001140866,5.092927E-4,0.001447234,0.001254054,0.006268992,2.688778E-4,2.723985E-7,9.906256E-6,1.409405E-4,1.772453E-6,1.525338E-7,2.824945E-7,1.140237E-11,8.719484E-11,5.975177E-4,1.618616E-6,8.231704,6.940693E-5,465877.2,465877.2
8.733269E-6,15.1114,-3.747419E9,1445.312,1445.312,0.001048806,1.0,0.8398604,1.345072E-4,0.03295873,0.00229385,0.009884644,5.80801E-5,0.02214622,0.001553903,8.335508E-4,0.031353,4.365723E-4,0.001556802,0.006503155,1.634959E-4,4.32467E-4,1.08772E-5,1.616315E-5,0.02136842,0.006673201,0.002856779,2.56729E-4,2.523795E-5,0.003668234,4.018191E-4,2.86344E-6,7.1631E-4,1.277961E-5,2.267891E-4,6.970373E-5,2.245468E-4,5.381234E-7,2.710147E-4,3.589821E-4,5.787697E-4,0.001140826,5.082932E-4,0.001438002,0.001252208,0.006268129,2.687776E-4,2.740828E-7,9.937321E-6,1.411053E-4,1.779202E-6,1.53618E-7,2.828167E-7,1.145181E-11,8.759156E-11,5.94357E-4,1.582818E-6,8.231337,6.940497E-5,465856.4,465856.4
8.774459E-6,15.11202,-3.710667E9,1445.278,1445.278,0.001048806,1.0,0.8397789,1.340395E-4,0.03301673,0.002285697,0.009887669,5.78542E-5,0.02218429,0.001558832,8.337047E-4,0.03135322,4.364036E-4,0.00156335,0.006519873,1.638415E-4,4.317902E-4,1.07764E-5,1.60144E-5,0.02136858,0.006654013,0.00285701,2.569123E-4,2.514596E-5,0.003671086,4.037402E-4,2.883743E-6,7.177596E-4,1.285157E-5,2.279463E-4,7.005129E-5,2.247761E-4,5.424886E-7,2.703084E-4,3.576103E-4,5.78922E-4,0.001140763,5.068375E-4,0.001424642,0.001249519,0.006266874,2.686318E-4,2.765508E-7,9.982636E-6,1.413447E-4,1.78906E-6,1.552067E-7,2.832856E-7,1.152423E-11,8.81725E-11,5.897789E-4,1.532017E-6,8.230804,6.940212E-5,465826.2,465826.2
8.88119E-6,15.11362,-3.617341E9,1445.191,1445.191,0.001048806,1.0,0.8395695,1.328442E-4,0.03316601,0.002264846,0.009895328,5.727622E-5,0.02228222,0.001571557,8.340854E-4,0.03135347,4.359698E-4,0.001580278,0.006562786,1.647333E-4,4.300441E-4,1.052062E-5,1.563685E-5,0.02136876,0.00660438,0.002857522,2.573787E-4,2.491041E-5,0.003678379,4.087044E-4,2.936487E-6,7.214925E-4,1.303815E-5,2.309452E-4,7.094817E-5,2.25351E-4,5.538654E-7,2.684886E-4,3.540772E-4,5.792805E-4,0.001140579,5.030847E-4,0.001390659,0.001242576,0.006263649,2.682567E-4,2.829961E-7,1.009986E-5,1.419587E-4,1.814622E-6,1.593554E-7,2.844926E-7,1.171323E-11,8.968757E-11,5.781101E-4,1.407968E-6,8.229436,6.939478E-5,465748.8,465748.8
8.93658E-6,15.11444,-3.569984E9,1445.146,1445.146,0.001048806,1.0,0.8394619,1.322332E-4,0.03324289,0.00225418,0.009899201,5.69804E-5,0.02233263,0.001578134,8.342727E-4,0.03135342,4.357466E-4,0.001589041,0.006584825,1.65194E-4,4.291424E-4,1.03909E-5,1.544532E-5,0.02136873,0.006578674,0.002857739,2.57616E-4,2.478975E-5,0.003682107,4.112728E-4,2.963937E-6,7.234164E-4,1.313506E-5,2.325018E-4,7.14115E-5,2.256385E-4,5.598074E-7,2.6755E-4,3.52256E-4,5.794462E-4,0.001140471,5.011481E-4,0.001373379,0.001238988,0.006261992,2.680635E-4,2.8637E-7,1.016058E-5,1.422738E-4,1.8279E-6,1.615269E-7,2.851146E-7,1.18121E-11,9.047951E-11,5.721637E-4,1.347714E-6,8.228735,6.939101E-5,465709.2,465709.2
8.99303E-6,15.11528,-3.522434E9,1445.102,1445.102,0.001048806,1.0,0.8393531,1.316169E-4,0.03332084,0.002243414,0.009903079,5.668173E-5,0.02238372,0.001584819,8.344568E-4,0.03135324,4.355204E-4,0.001597958,0.006607127,1.656622E-4,4.282266E-4,1.026075E-5,1.52531E-5,0.0213686,0.006552515,0.002857927,2.578546E-4,2.466787E-5,0.003685868,4.138849E-4,2.991965E-6,7.25368E-4,1.323387E-5,2.340882E-4,7.188222E-5,2.25924E-4,5.65889E-7,2.665974E-4,3.504085E-4,5.796013E-4,0.001140353,4.99182E-4,0.001356011,0.001235341,0.006260313,2.678677E-4,2.898283E-7,1.022239E-5,1.425924E-4,1.84144E-6,1.637526E-7,2.857453E-7,1.191341E-11,9.129055E-11,5.661777E-4,1.288988E-6,8.228027,6.938718E-5,465669.0,465669.1
9.02213E-6,15.1157,-3.498226E9,1445.079,1445.079,0.001048806,1.0,0.8392973,1.313018E-4,0.03336087,0.002237907,0.009905051,5.65289E-5,0.02240994,0.001588258,8.345489E-4,0.03135311,4.354044E-4,0.001602548,0.00661856,1.659029E-4,4.277558E-4,1.019447E-5,1.515521E-5,0.0213685,0.006539046,0.00285801,2.579762E-4,2.460547E-5,0.003687792,4.152292E-4,3.006434E-6,7.263703E-4,1.328482E-5,2.349061E-4,7.212428E-5,2.260681E-4,5.690347E-7,2.66108E-4,3.494596E-4,5.796756E-4,0.001140289,4.981715E-4,0.001347155,0.001233465,0.006259452,2.677672E-4,2.916192E-7,1.025422E-5,1.427556E-4,1.848423E-6,1.649051E-7,2.860692E-7,1.196586E-11,9.171026E-11,5.631217E-4,1.259769E-6,8.227664,6.938521E-5,465648.5,465648.5
9.057072E-6,15.11622,-3.469402E9,1445.052,1445.052,0.001048806,1.0,0.8392305,1.309255E-4,0.03340878,0.002231328,0.009907396,5.634632E-5,0.02244133,0.001592381,8.346571E-4,0.0313529,4.352655E-4,0.001608055,0.006632233,1.661915E-4,4.271914E-4,1.011557E-5,1.503866E-5,0.02136835,0.006522888,0.0028581,2.581211E-4,2.453091E-5,0.003690088,4.168415E-4,3.023826E-6,7.275708E-4,1.334603E-5,2.358882E-4,7.241442E-5,2.262387E-4,5.728208E-7,2.655217E-4,3.483232E-4,5.797602E-4,0.00114021,4.969609E-4,0.001336602,0.001231216,0.006258422,2.676468E-4,2.937766E-7,1.029242E-5,1.429508E-4,1.85681E-6,1.662933E-7,2.864572E-7,1.202903E-11,9.221562E-11,5.594773E-4,1.225547E-6,8.22723,6.938286E-5,465623.9,465623.9
9.071071E-6,15.11642,-3.457919E9,1445.041,1445.041,0.001048806,1.0,0.8392038,1.307754E-4,0.03342794,0.002228704,0.009908328,5.627348E-5,0.02245388,0.00159403,8.346997E-4,0.0313528,4.3521E-4,0.001610259,0.006637693,1.663069E-4,4.269657E-4,1.008418E-5,1.499228E-5,0.02136828,0.006516419,0.002858132,2.581789E-4,2.450115E-5,0.003691004,4.174868E-4,3.030799E-6,7.280507E-4,1.337056E-5,2.362816E-4,7.25305E-5,2.263062E-4,5.743406E-7,2.652872E-4,3.478688E-4,5.797927E-4,0.001140177,4.964767E-4,0.001332401,0.001230316,0.00625801,2.675987E-4,2.946431E-7,1.030771E-5,1.430288E-4,1.860171E-6,1.668509E-7,2.866122E-7,1.20544E-11,9.241852E-11,5.580252E-4,1.212108E-6,8.227056,6.938192E-5,465614.1,465614.1
9.248932E-6,15.119,-3.315922E9,1444.906,1444.906,0.001048806,1.0,0.8388691,1.289009E-4,0.03366919,0.002195899,0.009919814,5.536248E-5,0.02261181,0.001614894,8.352058E-4,0.03135097,4.345124E-4,0.001638186,0.006706224,1.677663E-4,4.241142E-4,9.695728E-6,1.44182E-5,0.02136694,0.006434471,0.00285837,2.588951E-4,2.412866E-5,0.003702442,4.256556E-4,3.11967E-6,7.341008E-4,1.368246E-5,2.412807E-4,7.39973E-5,2.271252E-4,5.937897E-7,2.623298E-4,3.421428E-4,5.801329E-4,0.00113972,4.90366E-4,0.001280264,0.001218942,0.006252836,2.669931E-4,3.057611E-7,1.050161E-5,1.44006E-4,1.902915E-6,1.740026E-7,2.885664E-7,1.237984E-11,9.50185E-11,5.399589E-4,1.053864E-6,8.224885,6.937007E-5,465491.3,465491.3
9.277791E-6,15.11942,-3.293527E9,1444.885,1444.885,0.001048806,1.0,0.8388154,1.286023E-4,0.03370797,0.002190668,0.009921617,5.521714E-5,0.02263718,0.001618262,8.352818E-4,0.03135057,4.344005E-4,0.001642703,0.006717196,1.680018E-4,4.236544E-4,9.634472E-6,1.432764E-5,0.02136665,0.006421218,0.002858379,2.590083E-4,2.406918E-5,0.003704263,4.269758E-4,3.134137E-6,7.350741E-4,1.373311E-5,2.420918E-4,7.423389E-5,2.272514E-4,5.969699E-7,2.618537E-4,3.412219E-4,5.801758E-4,0.001139639,4.893817E-4,0.001272018,0.001217106,0.006252006,2.668958E-4,3.07584E-7,1.0533E-5,1.441623E-4,1.909857E-6,1.751748E-7,2.888807E-7,1.243318E-11,9.544424E-11,5.370932E-4,1.03025E-6,8.224538,6.936816E-5,465471.6,465471.6
9.305181E-6,15.11981,-3.272434E9,1444.865,1444.865,0.001048806,1.0,0.8387647,1.283203E-4,0.03374468,0.002185727,0.009923313,5.507983E-5,0.02266119,0.001621455,8.353524E-4,0.03135016,4.342947E-4,0.001646987,0.006727573,1.682249E-4,4.232187E-4,9.57678E-6,1.424234E-5,0.02136635,0.006408652,0.002858381,2.591151E-4,2.401297E-5,0.003705983,4.282273E-4,3.14788E-6,7.359958E-4,1.378121E-5,2.428617E-4,7.445808E-5,2.273694E-4,5.999947E-7,2.614028E-4,3.403499E-4,5.802134E-4,0.00113956,4.884493E-4,0.001264246,0.001215367,0.006251221,2.668037E-4,3.093191E-7,1.056277E-5,1.443101E-4,1.916447E-6,1.762904E-7,2.891784E-7,1.248396E-11,9.584933E-11,5.343901E-4,1.008338E-6,8.22421,6.936636E-5,465453.0,465453.1
9.483813E-6,15.12235,-3.138667E9,1444.737,1444.737,0.001048806,1.0,0.8384379,1.265136E-4,0.03398192,0.002154038,0.009934015,5.419905E-5,0.02281626,0.001642175,8.357769E-4,0.03134687,4.336125E-4,0.001674833,0.006794355,1.696721E-4,4.203952E-4,9.210892E-6,1.370118E-5,0.02136392,0.006326998,0.002858217,2.597937E-4,2.365203E-5,0.003716997,4.363566E-4,3.237782E-6,7.419568E-4,1.409515E-5,2.47882E-4,7.591156E-5,2.280991E-4,6.198717E-7,2.584845E-4,3.347134E-4,5.803857E-4,0.001139003,4.824129E-4,0.001214823,0.001204085,0.006246158,2.662088E-4,3.20752E-7,1.075652E-5,1.452606E-4,1.959469E-6,1.836381E-7,2.911026E-7,1.281858E-11,9.851565E-11,5.171502E-4,8.766281E-7,8.222101,6.935471E-5,465333.7,465333.7
9.710951E-6,15.12552,-2.97779E9,1444.581,1444.581,0.001048806,1.0,0.8380323,1.24294E-4,0.03427824,0.002115037,0.00994676,5.311449E-5,0.02300971,0.001668271,8.362304E-4,0.03134121,4.327655E-4,0.001710018,0.006877083,1.714924E-4,4.168487E-4,8.770341E-6,1.304917E-5,0.02135972,0.006223965,0.002857591,2.606142E-4,2.320673E-5,0.003730505,4.466099E-4,3.352767E-6,7.494144E-4,1.44951E-5,2.542636E-4,7.773814E-5,2.289297E-4,6.455197E-7,2.548297E-4,3.276712E-4,5.804291E-4,0.001138195,4.748472E-4,0.001155016,0.001189897,0.00623986,2.654665E-4,3.355818E-7,1.100182E-5,1.464363E-4,2.014265E-6,1.931588E-7,2.93509E-7,1.325289E-11,1.01968E-10,4.961656E-4,7.340962E-7,8.219493,6.934017E-5,465186.1,465186.1
9.723546E-6,15.1257,-2.969134E9,1444.573,1444.573,0.001048806,1.0,0.8380101,1.241734E-4,0.0342945,0.002112915,0.009947439,5.305547E-5,0.02302032,0.00166971,8.362528E-4,0.03134085,4.327192E-4,0.001711962,0.0068816,1.715927E-4,4.166535E-4,8.746685E-6,1.301414E-5,0.02135945,0.006218279,0.002857544,2.606583E-4,2.318247E-5,0.003731239,4.471757E-4,3.359164E-6,7.49824E-4,1.45173E-5,2.546174E-4,7.783872E-5,2.289727E-4,6.469542E-7,2.546288E-4,3.272847E-4,5.80426E-4,0.001138147,4.744313E-4,0.001151795,0.001189116,0.006239516,2.654258E-4,3.364137E-7,1.101538E-5,1.465005E-4,2.017306E-6,1.936925E-7,2.936411E-7,1.327727E-11,1.021615E-10,4.950316E-4,7.269219E-7,8.219351,6.933938E-5,465178.0,465178.0
9.759395E-6,15.12619,-2.944707E9,1444.549,1444.549,0.001048806,1.0,0.8379472,1.238314E-4,0.03434068,0.002106898,0.009949358,5.288811E-5,0.02305044,0.001673802,8.363151E-4,0.0313398,4.325878E-4,0.00171749,0.006894414,1.718778E-4,4.160986E-4,8.679787E-6,1.291509E-5,0.02135867,0.006202113,0.0028574,2.607832E-4,2.311367E-5,0.003733317,4.487845E-4,3.377384E-6,7.509876E-4,1.458051E-5,2.556243E-4,7.812458E-5,2.290932E-4,6.510439E-7,2.540582E-4,3.261873E-4,5.804138E-4,0.001138008,4.732495E-4,0.001142683,0.001186895,0.006238537,2.653102E-4,3.387871E-7,1.105398E-5,1.466824E-4,2.025965E-6,1.952149E-7,2.940165E-7,1.334683E-11,1.027134E-10,4.918207E-4,7.06895E-7,8.218947,6.933711E-5,465155.2,465155.2
9.911242E-6,15.12827,-2.843905E9,1444.451,1444.451,0.001048806,1.0,0.8376835,1.224047E-4,0.03453474,0.002081776,0.00995724,5.218928E-5,0.02317694,0.001691057,8.365544E-4,0.03133495,4.320377E-4,0.001740835,0.006948045,1.730793E-4,4.137613E-4,8.403307E-6,1.25056E-5,0.02135503,0.006133908,0.002856673,2.612998E-4,2.282613E-5,0.003741978,4.555729E-4,3.454754E-6,7.558806E-4,1.484849E-5,2.598881E-4,7.932884E-5,2.295755E-4,6.684809E-7,2.516578E-4,3.215768E-4,5.803125E-4,0.001137394,4.682772E-4,0.001104946,0.001177535,0.006234432,2.648247E-4,3.489302E-7,1.121715E-5,1.474437E-4,2.062664E-6,2.017169E-7,2.955947E-7,1.364432E-11,1.050711E-10,4.784868E-4,6.280827E-7,8.21726,6.932759E-5,465059.7,465059.7
9.963546E-6,15.12898,-2.810128E9,1444.418,1444.418,0.001048806,1.0,0.8375937,1.219214E-4,0.03460099,0.002073258,0.009959864,5.195232E-5,0.0232201,0.001696973,8.366277E-4,0.03133312,4.318506E-4,0.00174885,0.006966273,1.734909E-4,4.129612E-4,8.310615E-6,1.236828E-5,0.02135366,0.006110522,0.002856379,2.614732E-4,2.272854E-5,0.003744908,4.579013E-4,3.481474E-6,7.575525E-4,1.494088E-5,2.613563E-4,7.974114E-5,2.297311E-4,6.745301E-7,2.508373E-4,3.200031E-4,5.802589E-4,0.001137172,4.665772E-4,0.001092267,0.00117433,0.006233033,2.64659E-4,3.52458E-7,1.127323E-5,1.477023E-4,2.075315E-6,2.039767E-7,2.961339E-7,1.374788E-11,1.058908E-10,4.73993E-4,6.030747E-7,8.216687,6.932434E-5,465027.3,465027.3
1.009575E-5,15.13075,-2.726893E9,1444.336,1444.336,0.001048806,1.0,0.8373692,1.207174E-4,0.03476717,0.002052022,0.009966297,5.136156E-5,0.0233283,0.001711863,8.367934E-4,0.03132819,4.313832E-4,0.00176905,0.007011804,1.745261E-4,4.109499E-4,8.081833E-6,1.202925E-5,0.02134994,0.006051658,0.002855539,2.619014E-4,2.248504E-5,0.003752198,4.637639E-4,3.549168E-6,7.617488E-4,1.517462E-5,2.65066E-4,8.077766E-5,2.301014E-4,6.899157E-7,2.487773E-4,3.160578E-4,5.800831E-4,0.001136589,4.623085E-4,0.001060916,0.001166271,0.006229531,2.642438E-4,3.614511E-7,1.141471E-5,1.48348E-4,2.107309E-6,2.097334E-7,2.974871E-7,1.401211E-11,1.079796E-10,4.628507E-4,5.442486E-7,8.215255,6.93162E-5,464946.2,464946.3
1.012222E-5,15.13111,-2.710578E9,1444.32,1444.32,0.001048806,1.0,0.8373246,1.204793E-4,0.03480021,0.002047821,0.009967551,5.124469E-5,0.02334981,0.001714834,8.368232E-4,0.03132714,4.312906E-4,0.001773084,0.007020825,1.747325E-4,4.105491E-4,8.036972E-6,1.196276E-5,0.02134915,0.006039917,0.002855354,2.619853E-4,2.243684E-5,0.003753638,4.649337E-4,3.562748E-6,7.625838E-4,1.522145E-5,2.658086E-4,8.09842E-5,2.301716E-4,6.93013E-7,2.483674E-4,3.152736E-4,5.800409E-4,0.001136468,4.614588E-4,0.001054758,0.001164665,0.006228835,2.641613E-4,3.632651E-7,1.1443E-5,1.484759E-4,2.113718E-6,2.108938E-7,2.977563E-7,1.406545E-11,1.084008E-10,4.606571E-4,5.331987E-7,8.214972,6.931458E-5,464930.2,464930.2
1.038185E-5,15.13453,-2.556674E9,1444.167,1444.167,0.001048806,1.0,0.8368946,1.18195E-4,0.03512056,0.00200746,0.009979277,5.012203E-5,0.02355811,0.001743788,8.370581E-4,0.03131598,4.303983E-4,0.001812469,0.007107703,1.767416E-4,4.066511E-4,7.612645E-6,1.133358E-5,0.02134067,0.00592554,0.002853266,2.627798E-4,2.197323E-5,0.003767418,4.763396E-4,3.6964E-6,7.706867E-4,1.568147E-5,2.730873E-4,8.299318E-5,2.307925E-4,7.236848E-7,2.443877E-4,3.076784E-4,5.795097E-4,0.001135219,4.532094E-4,9.963701E-4,0.00114904,0.006222112,2.63362E-4,3.812907E-7,1.171961E-5,1.497071E-4,2.17664E-6,2.224109E-7,3.003688E-7,1.459649E-11,1.125861E-10,4.397658E-4,4.361229E-7,8.212242,6.929888E-5,464775.7,464775.7
1.043309E-5,15.1352,-2.527574E9,1444.138,1444.138,0.001048806,1.0,0.8368112,1.177548E-4,0.03518297,0.001999673,0.00998147,4.990547E-5,0.02359865,0.001749463,8.370925E-4,0.03131358,4.302258E-4,0.001820203,0.007124503,1.771347E-4,4.058889E-4,7.532189E-6,1.121423E-5,0.02133883,0.005903143,0.002852796,2.629304E-4,2.188368E-5,0.003770066,4.785756E-4,3.722871E-6,7.722671E-4,1.577239E-5,2.745226E-4,8.338598E-5,2.309008E-4,7.298007E-7,2.436113E-4,3.062005E-4,5.793802E-4,0.001134959,4.515998E-4,9.85269E-4,0.001145984,0.006220806,2.632064E-4,3.848983E-7,1.177403E-5,1.499451E-4,2.189069E-6,2.247128E-7,3.008783E-7,1.4703E-11,1.134237E-10,4.357746E-4,4.192071E-7,8.211714,6.929583E-5,464745.8,464745.8
1.053775E-5,15.13656,-2.46936E9,1444.079,1444.079,0.001048806,1.0,0.8366423,1.16866E-4,0.03530964,0.001983939,0.009985832,4.946799E-5,0.02368091,0.001761015,8.371511E-4,0.0313085,4.298769E-4,0.001835959,0.007158478,1.779345E-4,4.043392E-4,7.371022E-6,1.097511E-5,0.02133494,0.005857578,0.002851778,2.63232E-4,2.170266E-5,0.003775404,4.831277E-4,3.777031E-6,7.754768E-4,1.595826E-5,2.774534E-4,8.418465E-5,2.311081E-4,7.423562E-7,2.420342E-4,3.032028E-4,5.790916E-4,0.001134414,4.483304E-4,9.630041E-4,0.001139771,0.006218159,2.628909E-4,3.923183E-7,1.188502E-5,1.504263E-4,2.214468E-6,2.294436E-7,3.01913E-7,1.492232E-11,1.151467E-10,4.277504E-4,3.866783E-7,8.210646,6.928963E-5,464685.4,464685.4
1.055077E-5,15.13672,-2.462221E9,1444.072,1444.072,0.001048806,1.0,0.8366215,1.167564E-4,0.03532533,0.001981998,0.009986364,4.941402E-5,0.02369109,0.001762449,8.371573E-4,0.03130785,4.298338E-4,0.001837916,0.007162673,1.780337E-4,4.041471E-4,7.351266E-6,1.09458E-5,0.02133444,0.005851926,0.002851646,2.632689E-4,2.168032E-5,0.003776062,4.836927E-4,3.783779E-6,7.758745E-4,1.598139E-5,2.778179E-4,8.428367E-5,2.311326E-4,7.439243E-7,2.418389E-4,3.028318E-4,5.790535E-4,0.001134345,4.479253E-4,9.602722E-4,0.001139,0.006217831,2.628518E-4,3.932463E-7,1.189882E-5,1.504857E-4,2.217629E-6,2.300349E-7,3.020412E-7,1.494978E-11,1.153622E-10,4.267641E-4,3.828148E-7,8.210514,6.928886E-5,464677.9,464677.9
1.061775E-5,15.13758,-2.425957E9,1444.035,1444.035,0.001048806,1.0,0.8365145,1.161959E-4,0.03540574,0.00197207,0.009989061,4.913802E-5,0.02374328,0.001769809,8.371854E-4,0.03130444,4.296135E-4,0.001847966,0.007184134,1.785428E-4,4.031612E-4,7.250682E-6,1.079653E-5,0.02133183,0.005822921,0.00285095,2.634569E-4,2.156602E-5,0.003779421,4.86593E-4,3.818508E-6,7.779134E-4,1.610044E-5,2.796922E-4,8.47917E-5,2.31254E-4,7.5201E-7,2.40837E-4,3.009308E-4,5.788495E-4,0.001133986,4.458483E-4,9.463552E-4,0.001135048,0.006216154,2.626516E-4,3.980359E-7,1.19697E-5,1.507897E-4,2.23389E-6,2.330857E-7,3.026985E-7,1.509158E-11,1.164746E-10,4.217329E-4,3.635585E-7,8.209839,6.928492E-5,464639.7,464639.7
1.063793E-5,15.13784,-2.415162E9,1444.024,1444.024,0.001048806,1.0,0.8364825,1.160281E-4,0.03542989,0.001969096,0.009989861,4.905536E-5,0.02375894,0.001772023,8.371927E-4,0.0313034,4.295475E-4,0.00185099,0.007190565,1.786958E-4,4.028649E-4,7.220702E-6,1.075203E-5,0.02133103,0.005814201,0.002850734,2.63513E-4,2.153178E-5,0.003780426,4.874653E-4,3.828983E-6,7.785258E-4,1.613633E-5,2.802568E-4,8.49444E-5,2.312891E-4,7.544533E-7,2.405361E-4,3.003603E-4,5.787855E-4,0.001133877,4.452245E-4,9.422044E-4,0.00113386,0.006215651,2.625915E-4,3.994847E-7,1.199104E-5,1.508807E-4,2.238791E-6,2.340081E-7,3.028959E-7,1.513451E-11,1.168111E-10,4.202303E-4,3.579508E-7,8.209637,6.928374E-5,464628.3,464628.3
