Time_Soln#1 (sec),Volume_Soln#1 (cm3),Volumetric_heat_production_rate_Soln#1 (erg/cm3-sec),Surface_temperature_Soln#1 (K),Temperature_Soln#1 (K),Mass_Soln#1 (g),Pressure_Soln#1 (atm),Mole_fraction_H2_Soln#1 (),Mole_fraction_H_Soln#1 (),Mole_fraction_CH4_Soln#1 (),Mole_fraction_CH3_Soln#1 (),Mole_fraction_C2H6_Soln#1 (),Mole_fraction_C2H5_Soln#1 (),Mole_fraction_C2H4_Soln#1 (),Mole_fraction_C2H2_Soln#1 (),Mole_fraction_C3H8_Soln#1 (),Mole_fraction_IC3H7_Soln#1 (),Mole_fraction_NC3H7_Soln#1 (),Mole_fraction_C3H6_Soln#1 (),Mole_fraction_C3H5-A_Soln#1 (),Mole_fraction_C3H4-P_Soln#1 (),Mole_fraction_C3H4-A_Soln#1 (),Mole_fraction_C3H3_Soln#1 (),Mole_fraction_NC4H10_Soln#1 (),Mole_fraction_IC4H10_Soln#1 (),Mole_fraction_IC4H9_Soln#1 (),Mole_fraction_TC4H9_Soln#1 (),Mole_fraction_IC4H8_Soln#1 (),Mole_fraction_IC4H7_Soln#1 (),Mole_fraction_C4H8-1_Soln#1 (),Mole_fraction_C4H8-2_Soln#1 (),Mole_fraction_C4H71-3_Soln#1 (),Mole_fraction_C4H6_Soln#1 (),Mole_fraction_C4H4_Soln#1 (),Mole_fraction_C6H6_Soln#1 (),Mole_fraction_C5H6_Soln#1 (),Mole_fraction_NC5H12_Soln#1 (),Mole_fraction_NEOC5H12_Soln#1 (),Mole_fraction_NC5H10_Soln#1 (),Mole_fraction_B1M2_Soln#1 (),Mole_fraction_B1M3_Soln#1 (),Mole_fraction_LC5H8_Soln#1 (),Mole_fraction_DIALLYL_Soln#1 (),Mole_fraction_CYC6H8_Soln#1 (),Mole_fraction_NC6H12_Soln#1 (),Mole_fraction_NC7H14_Soln#1 (),Mole_fraction_IC8H17_Soln#1 (),Mole_fraction_IC8H16_Soln#1 (),Mole_fraction_DIMEPTD_Soln#1 (),Mole_fraction_C7H8_Soln#1 (),Mole_fraction_C7H7_Soln#1 (),Mole_fraction_C6H5C2H5_Soln#1 (),Mole_fraction_XYLENE_Soln#1 (),Mole_fraction_C6H5C2H4C6H5_Soln#1 (),Mole_fraction_NPBENZ_Soln#1 (),Mole_fraction_NC10H20_Soln#1 (),Mole_fraction_IC12H26_Soln#1 (),Molecular_weight_Soln#1 (g/mole),Mass_density_Soln#1 (g/cm3),Unburned_hydrocarbons_Soln#1 (ppm),Volatile_organic_compounds_Soln#1 (ppm)
5.77901E-5,14.99912,-1.928438E7,999.8657,999.8657,0.00167809,1.0,0.9451778,1.207943E-7,2.193258E-5,5.472255E-6,2.388188E-6,1.093289E-6,9.701711E-6,3.778595E-10,1.348377E-7,3.05994E-9,5.574299E-8,2.231222E-5,1.571878E-6,4.134377E-10,1.477498E-6,7.433999E-11,3.105675E-8,5.579316E-7,1.100641E-7,1.485913E-6,3.896585E-5,4.744227E-6,1.953822E-6,3.68673E-8,1.704177E-6,1.714418E-6,3.68137E-12,3.631945E-7,5.181752E-11,6.917704E-10,1.003234E-8,1.256289E-6,1.515392E-9,1.047955E-8,1.609803E-6,2.401713E-8,8.75673E-12,1.341623E-7,2.372609E-6,2.556778E-8,0.01919445,2.949658E-6,0.007922287,6.489437E-7,5.65949E-9,1.441459E-9,5.28099E-11,1.461378E-9,0.01042146,0.01715688,9.179267,1.118789E-4,519504.9,519504.9
5.818474E-5,14.99911,-1.931107E7,999.8646,999.8646,0.00167809,1.0,0.945177,1.212225E-7,2.219747E-5,5.492292E-6,2.419415E-6,1.097947E-6,9.814296E-6,3.85754E-10,1.368265E-7,3.086699E-9,5.593151E-8,2.254472E-5,1.585096E-6,4.230625E-10,1.494949E-6,7.609561E-11,3.154E-8,5.631559E-7,1.103344E-7,1.488748E-6,3.932263E-5,4.782994E-6,1.976887E-6,3.750716E-8,1.720626E-6,1.735244E-6,3.781442E-12,3.67447E-7,5.306544E-11,7.029973E-10,1.017395E-8,1.270714E-6,1.545459E-9,1.070521E-8,1.628853E-6,2.462104E-8,8.981588E-12,1.354648E-7,2.400421E-6,2.564321E-8,0.01919426,2.984466E-6,0.007922269,6.563478E-7,5.778019E-9,1.459404E-9,5.438748E-11,1.496816E-9,0.01042133,0.01715677,9.17926,1.11879E-4,519504.5,519504.5
6.0E-5,14.99909,-1.942922E7,999.8593,999.8593,0.00167809,1.0,0.9451732,1.231411E-7,2.342828E-5,5.581978E-6,2.564805E-6,1.118793E-6,1.033723E-5,4.23447E-10,1.461373E-7,3.210026E-9,5.677666E-8,2.362255E-5,1.645617E-6,4.692341E-10,1.576024E-6,8.451864E-11,3.380611E-8,5.873216E-7,1.115459E-7,1.501454E-6,4.097345E-5,4.961911E-6,2.084264E-6,4.052006E-8,1.796609E-6,1.832141E-6,4.266725E-12,3.871998E-7,5.906427E-11,7.556745E-10,1.08354E-8,1.337762E-6,1.68841E-9,1.178226E-8,1.71735E-6,2.753113E-8,1.007141E-11,1.414977E-7,2.529609E-6,2.598128E-8,0.01919335,3.146164E-6,0.007922186,6.906773E-7,6.343921E-9,1.542976E-9,6.210526E-11,1.667032E-9,0.01042072,0.01715625,9.179227,1.118791E-4,519502.7,519502.7
6.200079E-5,14.99906,-1.955265E7,999.8534,999.8534,0.00167809,1.0,0.945169,1.251626E-7,2.480728E-5,5.676294E-6,2.728252E-6,1.140706E-6,1.092291E-5,4.676296E-10,1.566996E-7,3.346382E-9,5.766602E-8,2.48259E-5,1.711746E-6,5.237672E-10,1.666842E-6,9.446822E-11,3.638348E-8,6.142033E-7,1.128211E-7,1.514846E-6,4.28107E-5,5.160189E-6,2.205021E-6,4.401293E-8,1.880916E-6,1.940964E-6,4.850288E-12,4.093216E-7,6.617401E-11,8.156407E-10,1.158295E-8,1.412938E-6,1.854797E-9,1.304373E-8,1.816484E-6,3.099286E-8,1.138131E-11,1.482231E-7,2.674285E-6,2.633705E-8,0.01919234,3.327279E-6,0.007922093,7.290019E-7,7.007181E-9,1.636989E-9,7.152139E-11,1.868451E-9,0.01042004,0.01715567,9.179191,1.118794E-4,519500.6,519500.6
6.243945E-5,14.99905,-1.957847E7,999.8522,999.8522,0.00167809,1.0,0.945168,1.255897E-7,2.511266E-5,5.69635E-6,2.764521E-6,1.145364E-6,1.105259E-5,4.776934E-10,1.590565E-7,3.376332E-9,5.785543E-8,2.509181E-5,1.726156E-6,5.362457E-10,1.686952E-6,9.674494E-11,3.695949E-8,6.201304E-7,1.130927E-7,1.517698E-6,4.321591E-5,5.203804E-6,2.23183E-6,4.480462E-8,1.899471E-6,1.9651E-6,4.985329E-12,4.142192E-7,6.780443E-11,8.290497E-10,1.174938E-8,1.429594E-6,1.892529E-9,1.333089E-8,1.838435E-6,3.178834E-8,1.168441E-11,1.497079E-7,2.706314E-6,2.641263E-8,0.01919212,3.367379E-6,0.007922073,7.374692E-7,7.158239E-9,1.657862E-9,7.371989E-11,1.914588E-9,0.01041989,0.01715555,9.179183,1.118794E-4,519500.2,519500.2
6.397684E-5,14.99903,-1.966574E7,999.8476,999.8476,0.00167809,1.0,0.9451648,1.270618E-7,2.619135E-5,5.764914E-6,2.892836E-6,1.161285E-6,1.15105E-5,5.140567E-10,1.674317E-7,3.481441E-9,5.850269E-8,2.602951E-5,1.776382E-6,5.814973E-10,1.757978E-6,1.050008E-10,3.900884E-8,6.409961E-7,1.140216E-7,1.52746E-6,4.464273E-5,5.357055E-6,2.326685E-6,4.762088E-8,1.964686E-6,2.050463E-6,5.479559E-12,4.315158E-7,7.372732E-11,8.767765E-10,1.233975E-8,1.488454E-6,2.028382E-9,1.436782E-8,1.915963E-6,3.468255E-8,1.27938E-11,1.549402E-7,2.819427E-6,2.667184E-8,0.01919134,3.509008E-6,0.007922,7.673218E-7,7.703989E-9,1.731758E-9,8.182441E-11,2.082025E-9,0.01041936,0.0171551,9.179154,1.118796E-4,519498.5,519498.5
6.571077E-5,14.99901,-1.976007E7,999.8425,999.8425,0.00167809,1.0,0.945161,1.286561E-7,2.742303E-5,5.839141E-6,3.039712E-6,1.178513E-6,1.203324E-5,5.571156E-10,1.770856E-7,3.600239E-9,5.920471E-8,2.709747E-5,1.832492E-6,6.35386E-10,1.839069E-6,1.148309E-10,4.137556E-8,6.646959E-7,1.150286E-7,1.538049E-6,4.626394E-5,5.530593E-6,2.435357E-6,5.093013E-8,2.038554E-6,2.148139E-6,6.076902E-12,4.512603E-7,8.080092E-11,9.3193E-10,1.301835E-8,1.555716E-6,2.188329E-9,1.55943E-8,2.004479E-6,3.814644E-8,1.413514E-11,1.608926E-7,2.948541E-6,2.69525E-8,0.01919045,3.670695E-6,0.007921918,8.013031E-7,8.35007E-9,1.816446E-9,9.173301E-11,2.281631E-9,0.01041876,0.01715459,9.179122,1.118797E-4,519496.7,519496.7
6.609515E-5,14.999,-1.978018E7,999.8414,999.8414,0.00167809,1.0,0.9451602,1.289985E-7,2.769818E-5,5.855159E-6,3.072574E-6,1.182229E-6,1.215001E-5,5.669591E-10,1.79255E-7,3.626608E-9,5.935634E-8,2.733567E-5,1.844849E-6,6.477487E-10,1.857184E-6,1.170858E-10,4.190802E-8,6.69973E-7,1.152463E-7,1.540338E-6,4.662501E-5,5.56916E-6,2.459687E-6,5.168373E-8,2.054971E-6,2.169989E-6,6.215236E-12,4.556704E-7,8.242666E-11,9.443433E-10,1.317058E-8,1.57075E-6,2.224761E-9,1.587446E-8,2.024251E-6,3.894349E-8,1.444588E-11,1.622193E-7,2.977379E-6,2.701318E-8,0.01919025,3.706811E-6,0.007921899,8.088791E-7,8.497742E-9,1.83541E-9,9.404424E-11,2.32745E-9,0.01041862,0.01715447,9.179115,1.118798E-4,519496.3,519496.3
6.736397E-5,14.99899,-1.984416E7,999.8376,999.8376,0.00167809,1.0,0.9451574,1.301128E-7,2.861172E-5,5.906924E-6,3.181805E-6,1.194236E-6,1.25376E-5,6.002333E-10,1.864903E-7,3.713724E-9,5.984616E-8,2.812557E-5,1.885415E-6,6.896505E-10,1.917323E-6,1.247272E-10,4.368545E-8,6.87451E-7,1.159498E-7,1.547739E-6,4.782107E-5,5.696701E-6,2.540584E-6,5.419979E-8,2.109255E-6,2.242616E-6,6.687611E-12,4.703109E-7,8.794477E-11,9.857931E-10,1.367763E-8,1.620687E-6,2.347562E-9,1.682083E-8,2.089896E-6,4.165107E-8,1.550734E-11,1.666165E-7,3.073111E-6,2.720947E-8,0.01918959,3.826711E-6,0.007921838,8.339927E-7,8.996836E-9,1.8985E-9,1.019808E-10,2.482809E-9,0.01041817,0.0171541,9.179091,1.118799E-4,519494.9,519494.9
6.813695E-5,14.99898,-1.98823E7,999.8353,999.8353,0.00167809,1.0,0.9451557,1.307728E-7,2.917214E-5,5.937657E-6,3.248904E-6,1.201362E-6,1.277535E-5,6.210895E-10,1.909527E-7,3.766854E-9,6.013764E-8,2.860948E-5,1.90996E-6,7.159982E-10,1.954215E-6,1.295311E-10,4.47828E-8,6.981418E-7,1.163678E-7,1.55214E-6,4.855283E-5,5.774573E-6,2.590318E-6,5.577235E-8,2.142394E-6,2.287229E-6,6.987306E-12,4.792911E-7,9.142056E-11,1.011393E-9,1.398987E-8,1.651338E-6,2.424271E-9,1.74135E-8,2.130164E-6,4.335796E-8,1.618109E-11,1.693086E-7,3.13183E-6,2.732565E-8,0.01918919,3.900258E-6,0.007921801,8.493691E-7,9.3096E-9,1.937296E-9,1.070497E-10,2.58054E-9,0.0104179,0.01715387,9.179076,1.1188E-4,519494.1,519494.1
6.82885E-5,14.99897,-1.988977E7,999.8348,999.8348,0.00167809,1.0,0.9451554,1.30902E-7,2.928235E-5,5.943611E-6,3.262108E-6,1.202742E-6,1.282211E-5,6.25231E-10,1.918323E-7,3.777275E-9,6.019407E-8,2.870458E-5,1.914757E-6,7.212375E-10,1.96147E-6,1.304863E-10,4.499922E-8,7.002416E-7,1.16449E-7,1.552993E-6,4.869656E-5,5.789856E-6,2.600109E-6,5.60857E-8,2.148896E-6,2.296008E-6,7.047143E-12,4.81057E-7,9.211229E-11,1.016442E-9,1.405137E-8,1.657368E-6,2.43948E-9,1.753114E-8,2.138083E-6,4.369776E-8,1.631565E-11,1.698375E-7,3.143376E-6,2.734854E-8,0.01918911,3.914722E-6,0.007921793,8.523904E-7,9.371701E-9,1.944934E-9,1.080648E-10,2.599977E-9,0.01041784,0.01715382,9.179073,1.1188E-4,519494.0,519494.0
6.983463E-5,14.99895,-1.996228E7,999.8302,999.8302,0.00167809,1.0,0.9451519,1.321829E-7,3.041298E-5,6.003045E-6,3.397707E-6,1.216516E-6,1.330168E-5,6.684788E-10,2.008955E-7,3.883674E-9,6.075773E-8,2.967916E-5,1.963392E-6,7.760899E-10,2.035896E-6,1.404842E-10,4.723087E-8,7.217328E-7,1.172586E-7,1.561517E-6,5.016793E-5,5.94604E-6,2.700702E-6,5.931024E-8,2.215332E-6,2.386173E-6,7.678323E-12,4.991716E-7,9.936459E-11,1.068525E-9,1.468431E-8,1.719252E-6,2.597853E-9,1.875862E-8,2.21932E-6,4.726231E-8,1.773567E-11,1.752551E-7,3.261816E-6,2.757424E-8,0.0191883,4.063087E-6,0.007921718,8.833344E-7,1.002005E-8,2.023454E-9,1.188307E-10,2.803531E-9,0.01041729,0.01715336,9.179044,1.118802E-4,519492.3,519492.3
7.0E-5,14.99895,-1.99701E7,999.8297,999.8297,0.00167809,1.0,0.9451516,1.32317E-7,3.053456E-5,6.009265E-6,3.412304E-6,1.217958E-6,1.335326E-5,6.732113E-10,2.018742E-7,3.895063E-9,6.081686E-8,2.978386E-5,1.968561E-6,7.821073E-10,2.043899E-6,1.415807E-10,4.747206E-8,7.240388E-7,1.173436E-7,1.56241E-6,5.032583E-5,5.962773E-6,2.711541E-6,5.966413E-8,2.222448E-6,2.39588E-6,7.748074E-12,5.011194E-7,1.001613E-10,1.074155E-9,1.475257E-8,1.72591E-6,2.615135E-9,1.889283E-8,2.228056E-6,4.765407E-8,1.789267E-11,1.758368E-7,3.274551E-6,2.759795E-8,0.01918821,4.079041E-6,0.00792171,8.866567E-7,1.009099E-8,2.031915E-9,1.200268E-10,2.825866E-9,0.01041723,0.01715331,9.179041,1.118802E-4,519492.1,519492.1
7.071261E-5,14.99894,-2.000203E7,999.8276,999.8276,0.00167809,1.0,0.94515,1.328854E-7,3.105992E-5,6.035764E-6,3.475411E-6,1.224096E-6,1.357608E-5,6.938436E-10,2.061123E-7,3.944157E-9,6.106849E-8,3.023599E-5,1.990763E-6,8.083739E-10,2.078481E-6,1.463667E-10,4.851687E-8,7.339914E-7,1.177047E-7,1.566216E-6,5.100738E-5,6.034942E-6,2.758411E-6,6.119825E-8,2.25313E-6,2.437849E-6,8.053714E-12,5.095355E-7,1.036417E-10,1.09855E-9,1.5048E-8,1.754687E-6,2.690374E-9,1.947769E-8,2.265802E-6,4.936572E-8,1.858083E-11,1.783482E-7,3.329575E-6,2.769837E-8,0.01918784,4.147974E-6,0.007921675,9.009998E-7,1.04002E-8,2.068516E-9,1.252818E-10,2.923373E-9,0.01041697,0.01715309,9.179027,1.118803E-4,519491.3,519491.3
7.09655E-5,14.99894,-2.001245E7,999.8268,999.8268,0.00167809,1.0,0.9451494,1.330839E-7,3.124691E-5,6.045048E-6,3.497886E-6,1.226246E-6,1.365538E-5,7.012592E-10,2.076242E-7,3.961584E-9,6.115646E-8,3.039682E-5,1.998612E-6,8.178272E-10,2.090789E-6,1.480888E-10,4.888977E-8,7.375295E-7,1.178305E-7,1.56755E-6,5.124969E-5,6.060576E-6,2.775104E-6,6.174246E-8,2.264025E-6,2.452796E-6,8.164173E-12,5.125309E-7,1.048953E-10,1.107257E-9,1.515333E-8,1.764933E-6,2.717375E-9,1.96878E-8,2.279236E-6,4.998236E-8,1.882962E-11,1.792414E-7,3.349158E-6,2.773292E-8,0.0191877,4.172507E-6,0.007921662,9.061001E-7,1.051132E-8,2.081559E-9,1.271866E-10,2.95847E-9,0.01041688,0.01715301,9.179022,1.118803E-4,519491.1,519491.1
7.349625E-5,14.9989,-2.011941E7,999.8192,999.8192,0.00167809,1.0,0.9451437,1.350226E-7,3.313366E-5,6.134695E-6,3.725011E-6,1.246998E-6,1.445542E-5,7.781954E-10,2.229784E-7,4.136165E-9,6.200922E-8,3.201703E-5,2.076295E-6,9.162853E-10,2.214981E-6,1.660173E-10,5.268132E-8,7.731088E-7,1.190563E-7,1.580459E-6,5.368693E-5,6.317753E-6,2.944038E-6,6.736956E-8,2.373241E-6,2.603907E-6,9.328636E-12,5.427509E-7,1.179823E-10,1.19583E-9,1.622098E-8,1.868399E-6,2.996257E-9,2.186439E-8,2.41479E-6,5.64213E-8,2.145483E-11,1.882318E-7,3.546723E-6,2.807504E-8,0.01918636,4.420043E-6,0.007921537,9.574263E-7,1.166371E-8,2.213629E-9,1.474357E-10,3.32408E-9,0.01041596,0.01715224,9.178973,1.118805E-4,519488.3,519488.3
8.0E-5,14.99882,-2.035307E7,999.7995,999.7995,0.00167809,1.0,0.9451289,1.394647E-7,3.810109E-5,6.33961E-6,4.325731E-6,1.294352E-6,1.656121E-5,9.990612E-10,2.641844E-7,4.585823E-9,6.396593E-8,3.626342E-5,2.26824E-6,1.2022E-9,2.541971E-6,2.179794E-10,6.289261E-8,8.65872E-7,1.21868E-7,1.610138E-6,6.004584E-5,6.983397E-6,3.392813E-6,8.310182E-8,2.654813E-6,3.004256E-6,1.28443E-11,6.222954E-7,1.562731E-10,1.434652E-9,1.907085E-8,2.141601E-6,3.785849E-9,2.807943E-8,2.771679E-6,7.523878E-8,2.940788E-11,2.117412E-7,4.066645E-6,2.885862E-8,0.01918286,5.07165E-6,0.007921209,1.091389E-6,1.496685E-8,2.56552E-9,2.101369E-10,4.385757E-9,0.01041354,0.01715023,9.178845,1.118812E-4,519481.1,519481.1
8.397313E-5,14.99876,-2.047145E7,999.7873,999.7873,0.00167809,1.0,0.9451196,1.418257E-7,4.121069E-5,6.448451E-6,4.703478E-6,1.319456E-6,1.787931E-5,1.150769E-9,2.904846E-7,4.860847E-9,6.501073E-8,3.891006E-5,2.379694E-6,1.400864E-9,2.746699E-6,2.539861E-10,6.943261E-8,9.233845E-7,1.233686E-7,1.626014E-6,6.399114E-5,7.392791E-6,3.676653E-6,9.367354E-8,2.826912E-6,3.256716E-6,1.539385E-11,6.720839E-7,1.83101E-10,1.587788E-9,2.088009E-8,2.313223E-6,4.320299E-9,3.231993E-8,2.995108E-6,8.836776E-8,3.519732E-11,2.263595E-7,4.391991E-6,2.927545E-8,0.01918069,5.479514E-6,0.007921004,1.174404E-6,1.723107E-8,2.789005E-9,2.567604E-10,5.122737E-9,0.01041202,0.01714898,9.178766,1.118816E-4,519476.6,519476.6
8.458974E-5,14.99875,-2.048753E7,999.7854,999.7854,0.00167809,1.0,0.9451182,1.421797E-7,4.169789E-5,6.464305E-6,4.762765E-6,1.323108E-6,1.808581E-5,1.175477E-9,2.946369E-7,4.903523E-9,6.516123E-8,3.932403E-5,2.396577E-6,1.433366E-9,2.778778E-6,2.598689E-10,7.046652E-8,9.323622E-7,1.235854E-7,1.628331E-6,6.460715E-5,7.45648E-6,3.72131E-6,9.537004E-8,2.853595E-6,3.296396E-6,1.581878E-11,6.798843E-7,1.875061E-10,1.612007E-9,2.116514E-8,2.340154E-6,4.406813E-9,3.300838E-8,3.030114E-6,9.051743E-8,3.616372E-11,2.286439E-7,4.442956E-6,2.933732E-8,0.01918035,5.543413E-6,0.007920973,1.187352E-6,1.759946E-8,2.824251E-9,2.646081E-10,5.243229E-9,0.01041179,0.01714878,9.178754,1.118816E-4,519475.9,519475.9
8.486797E-5,14.99875,-2.049512E7,999.7845,999.7845,0.00167809,1.0,0.9451175,1.423339E-7,4.191812E-5,6.471377E-6,4.789573E-6,1.324737E-6,1.817915E-5,1.186728E-9,2.965164E-7,4.92278E-9,6.522942E-8,3.95111E-5,2.40416E-6,1.448181E-9,2.793279E-6,2.625494E-10,7.093463E-8,9.364175E-7,1.236845E-7,1.629366E-6,6.488544E-5,7.485232E-6,3.741514E-6,9.614186E-8,2.865632E-6,3.314345E-6,1.601315E-11,6.834104E-7,1.895153E-10,1.622974E-9,2.129412E-8,2.352332E-6,4.446163E-9,3.332169E-8,3.045939E-6,9.149725E-8,3.660592E-11,2.29676E-7,4.465994E-6,2.936499E-8,0.01918019,5.572298E-6,0.007920958,1.1932E-6,1.776719E-8,2.840204E-9,2.682047E-10,5.298138E-9,0.01041168,0.01714869,9.178748,1.118817E-4,519475.5,519475.5
8.564607E-5,14.99874,-2.051627E7,999.7821,999.7821,0.00167809,1.0,0.9451157,1.42764E-7,4.253528E-5,6.490881E-6,4.864726E-6,1.329229E-6,1.844075E-5,1.218536E-9,3.017925E-7,4.976635E-9,6.541814E-8,4.003517E-5,2.425245E-6,1.490106E-9,2.833919E-6,2.701326E-10,7.2249E-8,9.477733E-7,1.23956E-7,1.632225E-6,6.566475E-5,7.565679E-6,3.798197E-6,9.832475E-8,2.899287E-6,3.364684E-6,1.656561E-11,6.932921E-7,1.95206E-10,1.653769E-9,2.165601E-8,2.38647E-6,4.557255E-9,3.420676E-8,3.090288E-6,9.427018E-8,3.786312E-11,2.325669E-7,4.530555E-6,2.944087E-8,0.01917976,5.653248E-6,0.007920918,1.209571E-6,1.824124E-8,2.88498E-9,2.78449E-10,5.453492E-9,0.01041138,0.01714844,9.178732,1.118817E-4,519474.7,519474.7
8.613218E-5,14.99873,-2.052752E7,999.7806,999.7806,0.00167809,1.0,0.9451146,1.430215E-7,4.292178E-5,6.502858E-6,4.911812E-6,1.331987E-6,1.860456E-5,1.238663E-9,3.051031E-7,5.010279E-9,6.553395E-8,4.036323E-5,2.438326E-6,1.516668E-9,2.85937E-6,2.749349E-10,7.307402E-8,9.548783E-7,1.241217E-7,1.633982E-6,6.615238E-5,7.615967E-6,3.833729E-6,9.969397E-8,2.920303E-6,3.396238E-6,1.691743E-11,6.994806E-7,1.988149E-10,1.673102E-9,2.188298E-8,2.407859E-6,4.627438E-9,3.476631E-8,3.118062E-6,9.602699E-8,3.866405E-11,2.343762E-7,4.570986E-6,2.948644E-8,0.0191795,5.703942E-6,0.007920892,1.219811E-6,1.854112E-8,2.913074E-9,2.849896E-10,5.551893E-9,0.01041119,0.01714829,9.178722,1.118818E-4,519474.1,519474.1
8.989489E-5,14.99869,-2.061644E7,999.769,999.769,0.00167809,1.0,0.9451057,1.449459E-7,4.59366E-5,6.590437E-6,5.279602E-6,1.35214E-6,1.988242E-5,1.401144E-9,3.310897E-7,5.270611E-9,6.638211E-8,4.291899E-5,2.537203E-6,1.731941E-9,3.057927E-6,3.137955E-10,7.955673E-8,1.010137E-6,1.253397E-7,1.646873E-6,6.994585E-5,8.005905E-6,4.111987E-6,1.106538E-7,3.082676E-6,3.643125E-6,1.981887E-11,7.47756E-7,2.281615E-10,1.825066E-9,2.366148E-8,2.574947E-6,5.190933E-9,3.926904E-8,3.334737E-6,1.102587E-7,4.527693E-11,2.484603E-7,4.886343E-6,2.982657E-8,0.01917741,6.099403E-6,0.007920695,1.299352E-6,2.095942E-8,3.13362E-9,3.393764E-10,6.348579E-9,0.01040972,0.01714708,9.178646,1.118822E-4,519469.8,519469.8
9.0E-5,14.99868,-2.061873E7,999.7687,999.7687,0.00167809,1.0,0.9451054,1.449971E-7,4.602138E-5,6.592758E-6,5.289957E-6,1.352674E-6,1.991835E-5,1.405852E-9,3.318245E-7,5.27788E-9,6.640461E-8,4.299078E-5,2.539904E-6,1.738201E-9,3.063511E-6,3.149239E-10,7.974018E-8,1.011687E-6,1.253721E-7,1.647216E-6,7.005228E-5,8.016813E-6,4.11984E-6,1.10969E-7,3.087203E-6,3.650087E-6,1.990454E-11,7.491137E-7,2.290173E-10,1.829368E-9,2.371169E-8,2.579652E-6,5.207187E-9,3.939916E-8,3.340831E-6,1.106722E-7,4.547236E-11,2.488556E-7,4.895211E-6,2.983562E-8,0.01917735,6.110524E-6,0.00792069,1.301581E-6,2.102943E-8,3.139859E-9,3.409933E-10,6.371723E-9,0.01040968,0.01714705,9.178644,1.118822E-4,519469.6,519469.6
9.330672E-5,14.99864,-2.06865E7,999.7585,999.7585,0.00167809,1.0,0.9450975,1.465331E-7,4.870325E-5,6.66245E-6,5.617835E-6,1.368691E-6,2.105523E-5,1.558749E-9,3.551719E-7,5.506423E-9,6.708148E-8,4.525986E-5,2.623196E-6,1.942059E-9,3.240185E-6,3.516224E-10,8.557391E-8,1.06062E-6,1.263443E-7,1.657528E-6,7.341272E-5,8.360375E-6,4.368998E-6,1.211426E-7,3.229309E-6,3.87086E-6,2.273331E-11,7.920634E-7,2.569634E-10,1.9662E-9,2.530533E-8,2.728662E-6,5.732815E-9,4.361322E-8,3.533613E-6,1.241255E-7,5.192972E-11,2.613445E-7,5.175719E-6,3.010712E-8,0.0191755,6.46234E-6,0.007920515,1.371832E-6,2.330094E-8,3.338241E-9,3.946955E-10,7.124723E-9,0.01040838,0.01714598,9.178576,1.118825E-4,519465.8,519465.8
9.431753E-5,14.99863,-2.070597E7,999.7553,999.7553,0.00167809,1.0,0.9450951,1.469756E-7,4.952849E-5,6.682521E-6,5.718845E-6,1.373301E-6,2.14051E-5,1.607337E-9,3.623955E-7,5.576224E-9,6.727746E-8,4.595738E-5,2.648E-6,2.007071E-9,3.294559E-6,3.633054E-10,8.73804E-8,1.07564E-6,1.266255E-7,1.660509E-6,7.444447E-5,8.465527E-6,4.445963E-6,1.243536E-7,3.272617E-6,3.939008E-6,2.365097E-11,8.052812E-7,2.659048E-10,2.008586E-9,2.579769E-8,2.774583E-6,5.899021E-9,4.494795E-8,3.592943E-6,1.284087E-7,5.40259E-11,2.65181E-7,5.262034E-6,3.018521E-8,0.01917493,6.570606E-6,0.007920461,1.393357E-6,2.402198E-8,3.3997E-9,4.122355E-10,7.364555E-9,0.01040798,0.01714565,9.178555,1.118826E-4,519464.6,519464.6
9.47122E-5,14.99862,-2.071313E7,999.7541,999.7541,0.00167809,1.0,0.9450941,1.471457E-7,4.985138E-5,6.690205E-6,5.758381E-6,1.375065E-6,2.1542E-5,1.626544E-9,3.652266E-7,5.603469E-9,6.735224E-8,4.62302E-5,2.6576E-6,2.0328E-9,3.315835E-6,3.679263E-10,8.80886E-8,1.081512E-6,1.267327E-7,1.661651E-6,7.484787E-5,8.506599E-6,4.476112E-6,1.256182E-7,3.289508E-6,3.965698E-6,2.401618E-11,8.104529E-7,2.694472E-10,2.025204E-9,2.599057E-8,2.792558E-6,5.964621E-9,4.547501E-8,3.616158E-6,1.301027E-7,5.486027E-11,2.666812E-7,5.295805E-6,3.021534E-8,0.0191747,6.612967E-6,0.00792044,1.401767E-6,2.430692E-8,3.4238E-9,4.192308E-10,7.459429E-9,0.01040782,0.01714552,9.178547,1.118826E-4,519464.2,519464.2
9.4976E-5,14.99862,-2.071765E7,999.7533,999.7533,0.00167809,1.0,0.9450935,1.472583E-7,5.00674E-5,6.695295E-6,5.784836E-6,1.376234E-6,2.163358E-5,1.639456E-9,3.671222E-7,5.621676E-9,6.740191E-8,4.64127E-5,2.663991E-6,2.050105E-9,3.33007E-6,3.710334E-10,8.856283E-8,1.08544E-6,1.268042E-7,1.662408E-6,7.511767E-5,8.534055E-6,4.496294E-6,1.264686E-7,3.300792E-6,3.983563E-6,2.426246E-11,8.13913E-7,2.71831E-10,2.036333E-9,2.611969E-8,2.804587E-6,6.008687E-9,4.582914E-8,3.631689E-6,1.312417E-7,5.542296E-11,2.676847E-7,5.318399E-6,3.023535E-8,0.01917456,6.641308E-6,0.007920426,1.407389E-6,2.449843E-8,3.43994E-9,4.239526E-10,7.523227E-9,0.01040772,0.01714544,9.178541,1.118827E-4,519463.9,519463.9
