Time_Soln#14 (sec),Volume_Soln#14 (cm3),Volumetric_heat_production_rate_Soln#14 (erg/cm3-sec),Surface_temperature_Soln#14 (K),Temperature_Soln#14 (K),Mass_Soln#14 (g),Pressure_Soln#14 (atm),Mole_fraction_H2_Soln#14 (),Mole_fraction_H_Soln#14 (),Mole_fraction_CH4_Soln#14 (),Mole_fraction_CH3_Soln#14 (),Mole_fraction_C2H6_Soln#14 (),Mole_fraction_C2H5_Soln#14 (),Mole_fraction_C2H4_Soln#14 (),Mole_fraction_C2H3_Soln#14 (),Mole_fraction_C2H2_Soln#14 (),Mole_fraction_C3H8_Soln#14 (),Mole_fraction_NC3H7_Soln#14 (),Mole_fraction_C3H6_Soln#14 (),Mole_fraction_C3H5-A_Soln#14 (),Mole_fraction_C3H4-P_Soln#14 (),Mole_fraction_C3H4-A_Soln#14 (),Mole_fraction_C3H3_Soln#14 (),Mole_fraction_IC4H10_Soln#14 (),Mole_fraction_IC4H9_Soln#14 (),Mole_fraction_TC4H9_Soln#14 (),Mole_fraction_IC4H8_Soln#14 (),Mole_fraction_IC4H7_Soln#14 (),Mole_fraction_C4H8-1_Soln#14 (),Mole_fraction_C4H8-2_Soln#14 (),Mole_fraction_C4H71-3_Soln#14 (),Mole_fraction_C4H6_Soln#14 (),Mole_fraction_C4H4_Soln#14 (),Mole_fraction_C4H2_Soln#14 (),Mole_fraction_C6H6_Soln#14 (),Mole_fraction_FULVENE_Soln#14 (),Mole_fraction_C5H6_Soln#14 (),Mole_fraction_C5H5_Soln#14 (),Mole_fraction_MCPTD_Soln#14 (),Mole_fraction_C10H8_Soln#14 (),Mole_fraction_NEOC5H12_Soln#14 (),Mole_fraction_NC5H10_Soln#14 (),Mole_fraction_B1M2_Soln#14 (),Mole_fraction_LC5H8_Soln#14 (),Mole_fraction_NC7H14_Soln#14 (),Mole_fraction_IC8H16_Soln#14 (),Mole_fraction_DIMEPTD_Soln#14 (),Mole_fraction_C7H8_Soln#14 (),Mole_fraction_C7H7_Soln#14 (),Mole_fraction_C6H5C2H_Soln#14 (),Mole_fraction_C6H5C2H3_Soln#14 (),Mole_fraction_C6H5C2H5_Soln#14 (),Mole_fraction_INDENE_Soln#14 (),Mole_fraction_C12H8_Soln#14 (),Mole_fraction_C14H10_Soln#14 (),Mole_fraction_NC10H20_Soln#14 (),Mole_fraction_IC12H26_Soln#14 (),Molecular_weight_Soln#14 (g/mole),Mass_density_Soln#14 (g/cm3),Unburned_hydrocarbons_Soln#14 (ppm),Volatile_organic_compounds_Soln#14 (ppm)
6.301743E-6,15.12549,-2.29611E9,1484.093,1484.093,0.001017024,1.0,0.835536,2.015262E-4,0.03437953,0.003162888,0.01037775,7.106976E-5,0.02391288,7.621234E-5,0.001962915,8.314465E-4,4.365437E-6,0.03132393,5.424527E-4,0.00196392,0.007789508,2.712195E-4,4.17675E-4,1.086249E-5,1.480963E-5,0.02022807,0.006466946,0.002785203,2.612417E-4,2.363461E-5,0.0037755,4.645535E-4,3.923311E-6,7.608298E-4,1.686374E-5,2.687209E-4,8.636339E-5,2.636045E-4,7.315836E-7,2.371198E-4,2.642549E-4,5.658703E-4,0.001073955,4.081208E-4,7.629975E-4,0.001031489,0.006161205,3.232146E-4,3.702525E-7,1.057513E-5,1.327309E-4,2.192276E-6,1.668911E-7,3.157161E-7,3.585578E-4,7.266006E-8,8.188441,6.723909E-5,463428.7,463428.7
6.338476E-6,15.12648,-2.252626E9,1484.074,1484.074,0.001017024,1.0,0.8354352,2.006281E-4,0.03445969,0.00314839,0.01038198,7.069108E-5,0.02396429,7.599098E-5,0.00197094,8.315042E-4,4.331721E-6,0.03131844,5.421012E-4,0.001974433,0.007812398,2.721076E-4,4.165927E-4,1.071329E-5,1.460616E-5,0.02022314,0.006436286,0.002784307,2.614073E-4,2.351026E-5,0.003778437,4.673314E-4,3.959666E-6,7.628143E-4,1.698778E-5,2.704856E-4,8.689064E-5,2.637716E-4,7.39536E-7,2.359757E-4,2.62404E-4,5.656447E-4,0.001073529,4.060856E-4,7.514084E-4,0.00102763,0.006159541,3.230528E-4,3.746896E-7,1.06388E-5,1.330202E-4,2.207804E-6,1.690596E-7,3.164162E-7,3.541108E-4,6.853594E-8,8.187798,6.723469E-5,463392.3,463392.3
6.373427E-6,15.12742,-2.212008E9,1484.056,1484.056,0.001017024,1.0,0.8353399,1.997813E-4,0.03453559,0.003134711,0.01038594,7.033392E-5,0.02401295,7.57815E-5,0.001978557,8.315528E-4,4.300023E-6,0.03131313,5.417689E-4,0.001984417,0.007834006,2.729493E-4,4.155669E-4,1.05736E-5,1.441566E-5,0.02021841,0.006407207,0.002783429,2.615619E-4,2.339297E-5,0.003781199,4.69968E-4,3.994323E-6,7.646941E-4,1.710591E-5,2.721645E-4,8.739073E-5,2.63923E-4,7.471376E-7,2.348925E-4,2.606546E-4,5.654188E-4,0.001073118,4.041587E-4,7.405563E-4,0.001023973,0.006157967,3.228995E-4,3.789369E-7,1.069934E-5,1.332933E-4,2.222584E-6,1.711343E-7,3.170794E-7,3.499373E-4,6.483394E-8,8.187192,6.723052E-5,463358.0,463358.0
6.45357E-6,15.12955,-2.121481E9,1484.017,1484.017,0.001017024,1.0,0.8351237,1.978662E-4,0.03470831,0.003103752,0.01039475,6.9526E-5,0.02412357,7.530526E-5,0.001995952,8.316423E-4,4.228683E-6,0.0313007,5.410143E-4,0.00200724,0.007882942,2.74867E-4,4.132292E-4,1.026128E-5,1.398968E-5,0.02020737,0.006340869,0.002781324,2.619062E-4,2.312762E-5,0.003787421,4.759907E-4,4.074023E-6,7.689745E-4,1.737718E-5,2.760134E-4,8.853179E-5,2.642429E-4,7.646943E-7,2.324285E-4,2.566857E-4,5.648612E-4,0.001072156,3.997742E-4,7.162864E-4,0.00101564,0.006154392,3.225498E-4,3.887672E-7,1.083794E-5,1.339121E-4,2.256498E-6,1.75932E-7,3.185892E-7,3.405708E-4,5.708141E-8,8.185818,6.722104E-5,463280.2,463280.2
6.460147E-6,15.12973,-2.114197E9,1484.013,1484.013,0.001017024,1.0,0.8351061,1.977107E-4,0.0347224,0.003101237,0.01039546,6.946038E-5,0.02413259,7.526643E-5,0.001997375,8.316483E-4,4.222911E-6,0.03129967,5.409529E-4,0.002009108,0.00788692,2.750236E-4,4.130382E-4,1.023614E-5,1.395539E-5,0.02020645,0.006335447,0.002781146,2.619338E-4,2.310607E-5,0.003787925,4.764835E-4,4.080578E-6,7.693239E-4,1.739946E-5,2.763292E-4,8.862507E-5,2.642675E-4,7.661429E-7,2.322275E-4,2.563626E-4,5.648131E-4,0.001072076,3.994165E-4,7.143324E-4,0.00101496,0.006154101,3.225213E-4,3.895795E-7,1.08493E-5,1.339624E-4,2.259282E-6,1.763282E-7,3.187124E-7,3.398147E-4,5.648831E-8,8.185707,6.722027E-5,463273.9,463273.9
6.47142E-6,15.13002,-2.101797E9,1484.008,1484.008,0.001017024,1.0,0.835076,1.974447E-4,0.03474653,0.003096934,0.01039667,6.934814E-5,0.02414803,7.519996E-5,0.001999813,8.316582E-4,4.213046E-6,0.03129789,5.408477E-4,0.00201231,0.007893725,2.752918E-4,4.127112E-4,1.019322E-5,1.389684E-5,0.02020488,0.006326159,0.002780838,2.619809E-4,2.30692E-5,0.003788786,4.773277E-4,4.091819E-6,7.699222E-4,1.743768E-5,2.768705E-4,8.878485E-5,2.643091E-4,7.686288E-7,2.318834E-4,2.558098E-4,5.647296E-4,0.001071938,3.988041E-4,7.10996E-4,0.001013795,0.006153603,3.224724E-4,3.909741E-7,1.086877E-5,1.340485E-4,2.264055E-6,1.770083E-7,3.189234E-7,3.385229E-4,5.548614E-8,8.185515,6.721895E-5,463263.1,463263.1
6.530199E-6,15.13157,-2.038244E9,1483.98,1483.98,0.001017024,1.0,0.8349199,1.960695E-4,0.03487173,0.003074674,0.01040285,6.876776E-5,0.02422813,7.485517E-5,0.002012493,8.316999E-4,4.162191E-6,0.03128849,5.403028E-4,0.00202897,0.007928935,2.766846E-4,4.110128E-4,9.972846E-6,1.359622E-5,0.02019659,0.006277898,0.002779195,2.622221E-4,2.287856E-5,0.003793226,4.817184E-4,4.150526E-6,7.730281E-4,1.763707E-5,2.796923E-4,8.961532E-5,2.645138E-4,7.816459E-7,2.30098E-4,2.529462E-4,5.642776E-4,0.001071211,3.956265E-4,6.938655E-4,0.001007743,0.006151018,3.222182E-4,3.982862E-7,1.097019E-5,1.34494E-4,2.28895E-6,1.805722E-7,3.200187E-7,3.318757E-4,5.054459E-8,8.184526,6.721209E-5,463207.1,463207.1
6.557599E-6,15.13228,-2.009257E9,1483.967,1483.967,0.001017024,1.0,0.8348477,1.95435E-4,0.03492977,0.003064397,0.01040567,6.849992E-5,0.02426524,7.469545E-5,0.002018386,8.31714E-4,4.13881E-6,0.03128404,5.400507E-4,0.002036718,0.007945194,2.773308E-4,4.102246E-4,9.872038E-6,1.345869E-5,0.02019268,0.006255491,0.002778406,2.62332E-4,2.279058E-5,0.003795269,4.837591E-4,4.17795E-6,7.744686E-4,1.773013E-5,2.810074E-4,9.0001E-5,2.646025E-4,7.877463E-7,2.292707E-4,2.51622E-4,5.640573E-4,0.001070867,3.941538E-4,6.860282E-4,0.001004936,0.006149822,3.221002E-4,4.017183E-7,1.101742E-5,1.346997E-4,2.300561E-6,1.822438E-7,3.205267E-7,3.288264E-4,4.839433E-8,8.18407,6.720891E-5,463181.3,463181.3
6.564557E-6,15.13246,-2.001953E9,1483.964,1483.964,0.001017024,1.0,0.8348295,1.952745E-4,0.03494448,0.003061797,0.01040638,6.843219E-5,0.02427464,7.4655E-5,0.002019881,8.31717E-4,4.132906E-6,0.03128291,5.399868E-4,0.002038684,0.007949308,2.774946E-4,4.100249E-4,9.846633E-6,1.342403E-5,0.02019169,0.00624981,0.002778204,2.623596E-4,2.276833E-5,0.003795784,4.842767E-4,4.184919E-6,7.748335E-4,1.775377E-5,2.813413E-4,9.009878E-5,2.646243E-4,7.892986E-7,2.290611E-4,2.512868E-4,5.640004E-4,0.001070779,3.937808E-4,6.840531E-4,0.001004224,0.006149519,3.220703E-4,4.025922E-7,1.102941E-5,1.347518E-4,2.303509E-6,1.826693E-7,3.206554E-7,3.280571E-4,4.786321E-8,8.183954,6.720811E-5,463174.7,463174.7
6.600608E-6,15.1334,-1.964578E9,1483.948,1483.948,0.001017024,1.0,0.8347351,1.944474E-4,0.03502044,0.003048393,0.01041002,6.808302E-5,0.02432318,7.444606E-5,0.002027614,8.317293E-4,4.10253E-6,0.03127698,5.396575E-4,0.002048857,0.007970516,2.783411E-4,4.089923E-4,9.716274E-6,1.324617E-5,0.0201865,0.006220441,0.002777141,2.625012E-4,2.265362E-5,0.003798439,4.869543E-4,4.221068E-6,7.767197E-4,1.787632E-5,2.830713E-4,9.060444E-5,2.647331E-4,7.973635E-7,2.279785E-4,2.495575E-4,5.636992E-4,0.001070321,3.918536E-4,6.739176E-4,0.001000547,0.006147955,3.219156E-4,4.07136E-7,1.109149E-5,1.350203E-4,2.31879E-6,1.84881E-7,3.213205E-7,3.241039E-4,4.52068E-8,8.183358,6.720395E-5,463141.0,463141.0
6.659263E-6,15.13491,-1.905175E9,1483.922,1483.922,0.001017024,1.0,0.834583,1.931163E-4,0.03514329,0.003026808,0.01041579,6.752105E-5,0.02440164,7.410839E-5,0.002040154,8.317373E-4,4.053837E-6,0.03126721,5.39126E-4,0.002065365,0.00800467,2.797113E-4,4.073207E-4,9.508448E-6,1.296259E-5,0.02017796,0.006172873,0.002775361,2.627258E-4,2.246899E-5,0.003802695,4.912965E-4,4.280007E-6,7.797714E-4,1.807595E-5,2.85885E-4,9.142373E-5,2.648949E-4,8.105592E-7,2.262285E-4,2.467685E-4,5.631877E-4,0.001069564,3.887379E-4,6.577579E-4,9.945963E-4,0.006145429,3.216652E-4,4.145831E-7,1.119237E-5,1.354528E-4,2.343663E-6,1.885029E-7,3.223965E-7,3.177826E-4,4.119331E-8,8.182397,6.719724E-5,463086.6,463086.6
6.742698E-6,15.13704,-1.823678E9,1483.886,1483.886,0.001017024,1.0,0.8343692,1.91254E-4,0.03531641,0.002996577,0.01042371,6.673469E-5,0.0245121,7.363295E-5,0.002057906,8.317235E-4,3.986117E-6,0.03125302,5.383798E-4,0.002088756,0.008052497,2.81645E-4,4.04961E-4,9.221847E-6,1.257148E-5,0.02016561,0.006105686,0.002772725,2.630332E-4,2.221062E-5,0.003808618,4.974418E-4,4.364115E-6,7.840756E-4,1.836043E-5,2.898854E-4,9.258168E-5,2.650929E-4,8.294902E-7,2.237637E-4,2.428545E-4,5.624149E-4,0.001068466,3.843492E-4,6.354722E-4,9.861997E-4,0.006141878,3.213116E-4,4.252943E-7,1.133561E-5,1.360589E-4,2.379064E-6,1.93706E-7,3.23914E-7,3.090255E-4,3.609608E-8,8.181051,6.71878E-5,463010.4,463010.4
6.801987E-6,15.13853,-1.767826E9,1483.862,1483.862,0.001017024,1.0,0.8342192,1.89952E-4,0.03543832,0.002975422,0.01042914,6.618492E-5,0.0245898,7.329848E-5,0.002070459,8.316963E-4,3.939057E-6,0.03124274,5.378563E-4,0.002105312,0.008085952,2.830084E-4,4.032969E-4,9.02437E-6,1.230196E-5,0.0201567,0.006058285,0.00277078,2.632432E-4,2.202996E-5,0.003812735,5.017864E-4,4.424065E-6,7.871086E-4,1.856293E-5,2.927265E-4,9.339924E-5,2.652112E-4,8.430558E-7,2.220294E-4,2.401106E-4,5.618345E-4,0.00106767,3.812608E-4,6.201171E-4,9.802814E-4,0.006139382,3.210621E-4,4.329891E-7,1.143721E-5,1.364831E-4,2.404234E-6,1.974391E-7,3.249832E-7,3.029643E-4,3.286306E-8,8.180107,6.718116E-5,462957.0,462957.0
6.848462E-6,15.1397,-1.725255E9,1483.843,1483.843,0.001017024,1.0,0.8341027,1.889436E-4,0.03553322,0.002959027,0.01043327,6.575914E-5,0.02465026,7.303825E-5,0.002080264,8.316651E-4,3.902775E-6,0.03123458,5.374499E-4,0.002118252,0.008111871,2.840708E-4,4.019997E-4,8.873087E-6,1.209548E-5,0.02014964,0.006021332,0.002769215,2.63403E-4,2.189004E-5,0.00381591,5.051789E-4,4.471165E-6,7.894713E-4,1.872188E-5,2.949525E-4,9.403701E-5,2.652912E-4,8.537559E-7,2.206799E-4,2.379814E-4,5.613619E-4,0.001067037,3.788576E-4,6.083547E-4,9.756705E-4,0.006137442,3.208675E-4,4.390699E-7,1.151675E-5,1.368119E-4,2.423972E-6,2.003862E-7,3.258161E-7,2.983055E-4,3.053504E-8,8.179376,6.7176E-5,462915.6,462915.6
6.87422E-6,15.14034,-1.702076E9,1483.833,1483.833,0.001017024,1.0,0.8340385,1.883893E-4,0.03558558,0.002950008,0.01043552,6.552506E-5,0.02468359,7.289473E-5,0.002085685,8.316441E-4,3.882888E-6,0.03123001,5.372262E-4,0.002125409,0.008126122,2.846573E-4,4.012836E-4,8.790523E-6,1.198278E-5,0.02014569,0.006000928,0.002768332,2.634898E-4,2.181311E-5,0.003817651,5.070542E-4,4.497306E-6,7.907753E-4,1.881006E-5,2.961858E-4,9.438932E-5,2.653308E-4,8.597108E-7,2.199357E-4,2.368094E-4,5.610935E-4,0.001066683,3.775322E-4,6.019357E-4,9.731255E-4,0.006136373,3.207601E-4,4.424582E-7,1.15608E-5,1.369928E-4,2.434914E-6,2.020273E-7,3.262758E-7,2.957572E-4,2.931635E-8,8.178974,6.717315E-5,462892.9,462892.9
