Time_Soln#6 (sec),Volume_Soln#6 (cm3),Volumetric_heat_production_rate_Soln#6 (erg/cm3-sec),Surface_temperature_Soln#6 (K),Temperature_Soln#6 (K),Mass_Soln#6 (g),Pressure_Soln#6 (atm),Mole_fraction_H2_Soln#6 (),Mole_fraction_H_Soln#6 (),Mole_fraction_CH4_Soln#6 (),Mole_fraction_CH3_Soln#6 (),Mole_fraction_C2H6_Soln#6 (),Mole_fraction_C2H5_Soln#6 (),Mole_fraction_C2H4_Soln#6 (),Mole_fraction_C2H2_Soln#6 (),Mole_fraction_C3H8_Soln#6 (),Mole_fraction_C3H6_Soln#6 (),Mole_fraction_C3H5-A_Soln#6 (),Mole_fraction_C3H4-P_Soln#6 (),Mole_fraction_C3H4-A_Soln#6 (),Mole_fraction_NC4H10_Soln#6 (),Mole_fraction_IC4H10_Soln#6 (),Mole_fraction_TC4H9_Soln#6 (),Mole_fraction_IC4H8_Soln#6 (),Mole_fraction_IC4H7_Soln#6 (),Mole_fraction_C4H8-1_Soln#6 (),Mole_fraction_C4H8-2_Soln#6 (),Mole_fraction_C4H71-3_Soln#6 (),Mole_fraction_C4H6_Soln#6 (),Mole_fraction_C4H4_Soln#6 (),Mole_fraction_C4H2_Soln#6 (),Mole_fraction_C6H6_Soln#6 (),Mole_fraction_FULVENE_Soln#6 (),Mole_fraction_C5H6_Soln#6 (),Mole_fraction_MCPTD_Soln#6 (),Mole_fraction_C10H8_Soln#6 (),Mole_fraction_NEOC5H12_Soln#6 (),Mole_fraction_NC5H10_Soln#6 (),Mole_fraction_B1M2_Soln#6 (),Mole_fraction_B1M3_Soln#6 (),Mole_fraction_B2M2_Soln#6 (),Mole_fraction_LC5H8_Soln#6 (),Mole_fraction_DIALLYL_Soln#6 (),Mole_fraction_CYC6H10_Soln#6 (),Mole_fraction_NC6H12_Soln#6 (),Mole_fraction_NC7H14_Soln#6 (),Mole_fraction_IC8H16_Soln#6 (),Mole_fraction_DIMEPTD_Soln#6 (),Mole_fraction_C7H8_Soln#6 (),Mole_fraction_C7H7_Soln#6 (),Mole_fraction_C6H5C2H_Soln#6 (),Mole_fraction_C6H5C2H3_Soln#6 (),Mole_fraction_C6H5C2H5_Soln#6 (),Mole_fraction_XYLENE_Soln#6 (),Mole_fraction_INDENE_Soln#6 (),Mole_fraction_NC10H20_Soln#6 (),Mole_fraction_IC12H26_Soln#6 (),Molecular_weight_Soln#6 (g/mole),Mass_density_Soln#6 (g/cm3),Unburned_hydrocarbons_Soln#6 (ppm),Volatile_organic_compounds_Soln#6 (ppm)
0.02551182,15.4956,2942491.0,1158.451,1158.451,0.001342472,1.0,0.7968442,2.269168E-7,0.08034643,4.566026E-6,0.004940392,4.740951E-7,0.04346155,0.002674775,8.089958E-4,0.02569778,2.535669E-5,0.001776359,0.001399989,2.771731E-5,1.438359E-4,4.188581E-8,0.02497994,1.113479E-4,6.572162E-4,1.617237E-4,1.557213E-6,0.004239897,8.555724E-4,6.949931E-6,0.00228588,5.920926E-5,0.001294327,1.428182E-5,1.671036E-5,2.411022E-5,4.739405E-5,8.523557E-5,3.798416E-6,5.134953E-5,6.289167E-4,9.071835E-6,1.752857E-5,2.619631E-6,2.62076E-5,1.001386E-8,1.656152E-4,0.005657924,1.084884E-5,6.400377E-6,1.170024E-4,1.750799E-4,2.978909E-5,2.376226E-5,4.370335E-7,1.867456E-12,8.235528,8.663542E-5,466093.6,466093.6
0.026,15.5005,2934303.0,1158.726,1158.726,0.001342472,1.0,0.7964186,2.265437E-7,0.08075676,4.536279E-6,0.004949244,4.731475E-7,0.04371905,0.002700808,8.085027E-4,0.02560018,2.516457E-5,0.001781178,0.001395347,2.719639E-5,1.412572E-4,4.136474E-8,0.02483519,1.104215E-4,6.418859E-4,1.594217E-4,1.539869E-6,0.004228106,8.606999E-4,7.075013E-6,0.002301137,5.973247E-5,0.001304783,1.396999E-5,1.703718E-5,2.349434E-5,4.597784E-5,8.396404E-5,3.658649E-6,5.114968E-5,6.172975E-4,8.875762E-6,1.722661E-5,2.434399E-6,2.445148E-5,7.780986E-9,1.585033E-4,0.005652121,1.080412E-5,6.522052E-6,1.179024E-4,1.721465E-4,2.974236E-5,2.411551E-5,3.718856E-7,1.151063E-12,8.234874,8.660803E-5,466056.6,466056.6
0.027,15.51046,2917637.0,1159.286,1159.286,0.001342472,1.0,0.7955572,2.258929E-7,0.08158849,4.478553E-6,0.004967226,4.715329E-7,0.04424073,0.002753787,8.073257E-4,0.02539947,2.478698E-5,0.001790603,0.001386245,2.615399E-5,1.361222E-4,4.033945E-8,0.02454132,1.085924E-4,6.120912E-4,1.548256E-4,1.5059E-6,0.0042034,8.709824E-4,7.33277E-6,0.002332182,6.07672E-5,0.001325595,1.336806E-5,1.770929E-5,2.226918E-5,4.334022E-5,8.146192E-5,3.40012E-6,5.072894E-5,5.9407E-4,8.495614E-6,1.663332E-5,2.094661E-6,2.119108E-5,4.79767E-9,1.448163E-4,0.005640245,1.071687E-5,6.772166E-6,1.196901E-4,1.662477E-4,2.964474E-5,2.483711E-5,2.664363E-7,4.223251E-13,8.233566,8.655243E-5,465982.5,465982.6
0.028,15.52031,2901215.0,1159.843,1159.843,0.001342472,1.0,0.7947093,2.253872E-7,0.082409,4.424877E-6,0.004985031,4.703253E-7,0.04475505,0.00280633,8.059287E-4,0.0251978,2.442967E-5,0.001799469,0.001377651,2.514414E-5,1.311789E-4,3.936692E-8,0.02425083,1.068493E-4,5.843311E-4,1.503892E-4,1.473883E-6,0.004178023,8.809801E-4,7.592602E-6,0.002362973,6.175451E-5,0.001345631,1.281222E-5,1.838523E-5,2.109209E-5,4.101478E-5,7.908757E-5,3.173903E-6,5.029401E-5,5.715996E-4,8.142165E-6,1.60711E-5,1.802484E-6,1.833952E-5,3.144661E-9,1.322371E-4,0.005628367,1.06352E-5,7.023548E-6,1.214053E-4,1.604977E-4,2.954469E-5,2.555614E-5,1.901621E-7,1.525981E-13,8.232297,8.649752E-5,465910.7,465910.7
0.029,15.53005,2885155.0,1160.398,1160.398,0.001342472,1.0,0.793874,2.250189E-7,0.08321903,4.374972E-6,0.005002687,4.694911E-7,0.04526248,0.002858473,8.043171E-4,0.02499523,2.409128E-5,0.001807816,0.001369524,2.416606E-5,1.264199E-4,3.844303E-8,0.02396354,1.051856E-4,5.584597E-4,1.461107E-4,1.443663E-6,0.00415206,8.90707E-4,7.854518E-6,0.00239354,6.269708E-5,0.001364937,1.229874E-5,1.906531E-5,1.996195E-5,3.895741E-5,7.683007E-5,2.974846E-6,4.98461E-5,5.498691E-4,7.812999E-6,1.5537E-5,1.551592E-6,1.584876E-5,2.227135E-9,1.206791E-4,0.005616474,1.055882E-5,7.276312E-6,1.230507E-4,1.548971E-4,2.94423E-5,2.627277E-5,1.351964E-7,5.422661E-14,8.231064,8.644325E-5,465841.0,465841.0
0.03,15.5397,2869536.0,1160.949,1160.949,0.001342472,1.0,0.7930504,2.247806E-7,0.08401925,4.328578E-6,0.005020215,4.690001E-7,0.04576343,0.002910247,8.02496E-4,0.02479183,2.377057E-5,0.001815679,0.001361824,2.321902E-5,1.218382E-4,3.756406E-8,0.02367926,1.035951E-4,5.343402E-4,1.419876E-4,1.415098E-6,0.004125583,9.00176E-4,8.118531E-6,0.00242391,6.359736E-5,0.001383556,1.18242E-5,1.974983E-5,1.887768E-5,3.713043E-5,7.467974E-5,2.798683E-6,4.93863E-5,5.288611E-4,7.505944E-6,1.502847E-5,1.336458E-6,1.367602E-5,1.713749E-9,1.10063E-4,0.005604552,1.048743E-5,7.53057E-6,1.246289E-4,1.494458E-4,2.933767E-5,2.698717E-5,9.573846E-8,1.898165E-14,8.229864,8.638957E-5,465773.1,465773.1
0.03011477,15.5408,2867869.0,1161.012,1161.012,0.001342472,1.0,0.7929566,2.247612E-7,0.08411049,4.323476E-6,0.00502222,4.68965E-7,0.04582053,0.002916167,8.022738E-4,0.02476844,2.373484E-5,0.001816552,0.001360966,2.311228E-5,1.213234E-4,3.74659E-8,0.02364681,1.03417E-4,5.316782E-4,1.415242E-4,1.411919E-6,0.004122515,9.012468E-4,8.148966E-6,0.002427384,6.369809E-5,0.001385651,1.177208E-5,1.982869E-5,1.875612E-5,3.693398E-5,7.44394E-5,2.779764E-6,4.933281E-5,5.264954E-4,7.472027E-6,1.497165E-5,1.31383E-6,1.344524E-5,1.671389E-9,1.089015E-4,0.005603181,1.047955E-5,7.559853E-6,1.248058E-4,1.488298E-4,2.932552E-5,2.706902E-5,9.199679E-8,1.680934E-14,8.229729,8.638345E-5,465765.4,465765.4
0.0301383,15.54103,2867420.0,1161.025,1161.025,0.001342472,1.0,0.7929373,2.247576E-7,0.08412918,4.322428E-6,0.005022631,4.689578E-7,0.04583223,0.00291738,8.022279E-4,0.02476364,2.372754E-5,0.00181673,0.001360791,2.309045E-5,1.212182E-4,3.744586E-8,0.02364017,1.033806E-4,5.311351E-4,1.414295E-4,1.41127E-6,0.004121885,9.014659E-4,8.155208E-6,0.002428096,6.371867E-5,0.001386079,1.176146E-5,1.984486E-5,1.873127E-5,3.689403E-5,7.43903E-5,2.775917E-6,4.932183E-5,5.260116E-4,7.465107E-6,1.496004E-5,1.309241E-6,1.339839E-5,1.663039E-9,1.086648E-4,0.0056029,1.047794E-5,7.565858E-6,1.24842E-4,1.487037E-4,2.932302E-5,2.70858E-5,9.124756E-8,1.639547E-14,8.229701,8.63822E-5,465763.8,465763.8
0.031,15.54926,2854433.0,1161.498,1161.498,0.001342472,1.0,0.7922377,2.246663E-7,0.08481029,4.285466E-6,0.005037639,4.688265E-7,0.04625831,0.002961686,8.004699E-4,0.02458768,2.346636E-5,0.001823092,0.001354517,2.230231E-5,1.174274E-4,3.67267E-8,0.02339782,1.020723E-4,5.118445E-4,1.380166E-4,1.38806E-6,0.00409866,9.093989E-4,8.384649E-6,0.002454109,6.445765E-5,0.001401527,1.13855E-5,2.043909E-5,1.783817E-5,3.550171E-5,7.262798E-5,2.64188E-6,4.89156E-5,5.08558E-4,7.219045E-6,1.454337E-5,1.152236E-6,1.178332E-5,1.420859E-9,1.003158E-4,0.005592589,1.042081E-5,7.786436E-6,1.261423E-4,1.44144E-4,2.923086E-5,2.769949E-5,6.752261E-8,6.533804E-15,8.228695,8.633647E-5,465706.9,465706.9
0.032,15.55873,2839889.0,1162.045,1162.045,0.001342472,1.0,0.7914354,2.246699E-7,0.08559274,4.245417E-6,0.005054975,4.689469E-7,0.04674746,0.003012819,7.982434E-4,0.02438282,2.317755E-5,0.001830083,0.00134757,2.141523E-5,1.131811E-4,3.592787E-8,0.02311907,1.006121E-4,4.908525E-4,1.341939E-4,1.362435E-6,0.004071349,9.183869E-4,8.652886E-6,0.002484159,6.528009E-5,0.001418888,1.097981E-5,2.113337E-5,1.684232E-5,3.404386E-5,7.066708E-5,2.501501E-6,4.84349E-5,4.889422E-4,6.950536E-6,1.40798E-5,9.946789E-7,1.013685E-5,1.247873E-9,9.137021E-5,0.005580575,1.03587E-5,8.044018E-6,1.275933E-4,1.389912E-4,2.912196E-5,2.840988E-5,4.742865E-8,2.223767E-15,8.227554,8.628389E-5,465642.3,465642.3
0.033,15.56813,2825936.0,1162.589,1162.589,0.001342472,1.0,0.7906426,2.247861E-7,0.08636715,4.208234E-6,0.00507224,4.693406E-7,0.04723122,0.003063676,7.958207E-4,0.02417729,2.29031E-5,0.001836679,0.001340953,2.055711E-5,1.090934E-4,3.516481E-8,0.02284286,9.921001E-5,4.712524E-4,1.305153E-4,1.338118E-6,0.004043703,9.2715E-4,8.923252E-6,0.002514083,6.606662E-5,0.001435676,1.060452E-5,2.183298E-5,1.588906E-5,3.273355E-5,6.879016E-5,2.375114E-6,4.794505E-5,4.699962E-4,6.698823E-6,1.363612E-5,8.60082E-7,8.70664E-6,1.139585E-9,8.316425E-5,0.005568498,1.03009E-5,8.303426E-6,1.289842E-4,1.339868E-4,2.901102E-5,2.911849E-5,3.317299E-8,7.327406E-16,8.226439,8.623182E-5,465579.2,465579.2
0.034,15.57745,2812591.0,1163.131,1163.131,0.001342472,1.0,0.7898588,2.250101E-7,0.08713401,4.17373E-6,0.005089449,4.69989E-7,0.04770988,0.003114284,7.932059E-4,0.02397115,2.264204E-5,0.001842901,0.001334639,1.972729E-5,1.051585E-4,3.443496E-8,0.02256907,9.78616E-5,4.529402E-4,1.269766E-4,1.315014E-6,0.004015769,9.356976E-4,9.195758E-6,0.002543901,6.681906E-5,0.001451922,1.025724E-5,2.253819E-5,1.497728E-5,3.155095E-5,6.699102E-5,2.2607E-6,4.74468E-5,4.517026E-4,6.462468E-6,1.32109E-5,7.452224E-7,7.466145E-6,1.066534E-9,7.564077E-5,0.005556351,1.02472E-5,8.564768E-6,1.303171E-4,1.291299E-4,2.88981E-5,2.982547E-5,2.310428E-8,2.443551E-16,8.225348,8.618022E-5,465517.5,465517.5
0.035,15.5867,2799864.0,1163.67,1163.67,0.001342472,1.0,0.7890835,2.253372E-7,0.08789381,4.141733E-6,0.005106614,4.708754E-7,0.04818371,0.00316467,7.904027E-4,0.02376443,2.239347E-5,0.001848771,0.001328601,1.892513E-5,1.01371E-4,3.373598E-8,0.02229758,9.656297E-5,4.358186E-4,1.23573E-4,1.293035E-6,0.00398759,9.440383E-4,9.470417E-6,0.002573631,6.75391E-5,0.001467658,9.935791E-6,2.324929E-5,1.410589E-5,3.047916E-5,6.526408E-5,2.156575E-6,4.694084E-5,4.340442E-4,6.240168E-6,1.280284E-5,6.472974E-7,6.391834E-6,1.012579E-9,6.874692E-5,0.005544123,1.019742E-5,8.828149E-6,1.315939E-4,1.244197E-4,2.878324E-5,3.053094E-5,1.602159E-8,7.785916E-17,8.224279,8.612906E-5,465456.9,465457.0
0.036,15.59589,2787753.0,1164.208,1164.208,0.001342472,1.0,0.7883162,2.257631E-7,0.08864698,4.112084E-6,0.005123745,4.719848E-7,0.04865299,0.003214861,7.87415E-4,0.02355717,2.215652E-5,0.001854307,0.001322816,1.815001E-5,9.772568E-5,3.30657E-8,0.02202825,9.531042E-5,4.197973E-4,1.202998E-4,1.2721E-6,0.003959206,9.5218E-4,9.747238E-6,0.002603291,6.822829E-5,0.001482914,9.638143E-6,2.396655E-5,1.32738E-5,2.950376E-5,6.360428E-5,2.061339E-6,4.642783E-5,4.17004E-4,6.030739E-6,1.24108E-5,5.638784E-7,5.462901E-6,9.692432E-10,6.243387E-5,0.005531807,1.015138E-5,9.093672E-6,1.328166E-4,1.198547E-4,2.866648E-5,3.123503E-5,1.106128E-8,2.552729E-17,8.22323,8.607833E-5,465397.6,465397.6
0.037,15.60502,2776256.0,1164.743,1164.743,0.001342472,1.0,0.7875563,2.262839E-7,0.08939393,4.08463E-6,0.005140854,4.733033E-7,0.04911792,0.00326488,7.842464E-4,0.02334939,2.193037E-5,0.001859526,0.001317261,1.740131E-5,9.421743E-5,3.242212E-8,0.02176101,9.410055E-5,4.047924E-4,1.17152E-4,1.252138E-6,0.003930652,9.601299E-4,1.002623E-5,0.002632898,6.888805E-5,0.001497717,9.362438E-6,2.469025E-5,1.247992E-5,2.861246E-5,6.200704E-5,1.973818E-6,4.590836E-5,4.005653E-4,5.833109E-6,1.203375E-5,4.928638E-7,4.660958E-6,9.319681E-10,5.665641E-5,0.005519396,1.01089E-5,9.361439E-6,1.339872E-4,1.154336E-4,2.854787E-5,3.193789E-5,7.602493E-9,7.883328E-18,8.222201,8.602798E-5,465339.4,465339.4
0.03768445,15.61123,2768731.0,1165.109,1165.109,0.001342472,1.0,0.7870402,2.266931E-7,0.08990179,4.067032E-6,0.005152554,4.7432E-7,0.04943376,0.003299028,7.81975E-4,0.0232069,2.178142E-5,0.001862922,0.00131358,1.690379E-5,9.189278E-5,3.199606E-8,0.02157923,9.329541E-5,3.950681E-4,1.150674E-4,1.239E-6,0.003911026,9.654641E-4,1.021845E-5,0.002653139,6.932335E-5,0.001507601,9.185496E-6,2.518943E-5,1.195801E-5,2.804545E-5,6.094772E-5,1.917851E-6,4.554937E-5,3.896522E-4,5.704141E-6,1.178382E-5,4.504656E-7,4.17686E-6,9.086602E-10,5.298926E-5,0.005510844,1.008181E-5,9.546058E-6,1.347592E-4,1.124897E-4,2.846564E-5,3.24183E-5,5.866433E-9,3.508234E-18,8.221507,8.599374E-5,465300.1,465300.1
0.03779158,15.6122,2767605.0,1165.166,1165.166,0.001342472,1.0,0.7869597,2.26761E-7,0.08998104,4.064365E-6,0.005154385,4.744871E-7,0.04948302,0.003304367,7.816121E-4,0.02318457,2.175851E-5,0.001863441,0.001313013,1.682699E-5,9.153441E-5,3.19304E-8,0.02155086,9.3171E-5,3.935841E-4,1.147461E-4,1.236979E-6,0.003907949,9.662913E-4,1.024863E-5,0.002656306,6.939032E-5,0.001509131,9.158623E-6,2.526785E-5,1.187786E-5,2.795962E-5,6.07843E-5,1.909358E-6,4.549294E-5,3.879684E-4,5.684393E-6,1.174528E-5,4.44243E-7,4.105463E-6,9.051338E-10,5.243533E-5,0.0055095,1.007771E-5,9.575057E-6,1.348779E-4,1.120349E-4,2.845269E-5,3.249345E-5,5.632015E-9,3.087967E-18,8.221399,8.598839E-5,465294.0,465294.0
0.0378062,15.61233,2767425.0,1165.174,1165.174,0.001342472,1.0,0.7869488,2.267703E-7,0.08999185,4.064002E-6,0.005154635,4.745101E-7,0.04948974,0.003305096,7.815624E-4,0.02318152,2.175539E-5,0.001863512,0.001312935,1.681654E-5,9.148562E-5,3.192145E-8,0.02154699,9.315405E-5,3.933824E-4,1.147024E-4,1.236705E-6,0.003907529,9.664041E-4,1.025275E-5,0.002656738,6.939943E-5,0.001509339,9.154972E-6,2.527856E-5,1.186696E-5,2.794796E-5,6.076205E-5,1.908204E-6,4.548523E-5,3.877391E-4,5.681707E-6,1.174003E-5,4.434022E-7,4.095808E-6,9.046548E-10,5.236015E-5,0.005509317,1.007715E-5,9.579017E-6,1.348941E-4,1.119729E-4,2.845092E-5,3.250371E-5,5.600736E-9,3.034637E-18,8.221384,8.598766E-5,465293.1,465293.1
0.038,15.61409,2765349.0,1165.277,1165.277,0.001342472,1.0,0.7868034,2.268958E-7,0.09013504,4.059231E-6,0.005157947,4.748187E-7,0.04957873,0.00331475,7.809001E-4,0.02314113,2.171427E-5,0.001864442,0.001311915,1.667844E-5,9.084151E-5,3.180341E-8,0.02149573,9.293019E-5,3.907266E-4,1.14125E-4,1.23308E-6,0.003901959,9.678946E-4,1.030741E-5,0.002662466,6.95197E-5,0.001512093,9.106972E-6,2.542065E-5,1.172316E-5,2.779483E-5,6.046823E-5,1.893036E-6,4.538298E-5,3.847119E-4,5.646311E-6,1.167074E-5,4.324465E-7,3.969857E-6,8.983569E-10,5.137309E-5,0.005506884,1.006984E-5,9.631552E-6,1.351073E-4,1.111548E-4,2.842744E-5,3.263962E-5,5.202021E-9,2.409343E-18,8.221189,8.597801E-5,465282.1,465282.1
0.039,15.6231,2755023.0,1165.809,1165.809,0.001342472,1.0,0.7860571,2.27595E-7,0.09087067,4.03575E-6,0.005175033,4.765189E-7,0.05003562,0.003364496,7.7738E-4,0.0229324,2.150747E-5,0.001869068,0.001306759,1.598078E-5,8.759301E-5,3.120782E-8,0.02123235,9.17963E-5,3.775259E-4,1.112134E-4,1.214862E-6,0.003873157,9.754805E-4,1.059078E-5,0.002692011,7.01245E-5,0.001526067,8.870124E-6,2.6158E-5,1.100237E-5,2.704174E-5,5.898394E-5,1.818153E-6,4.48522E-5,3.694265E-4,5.469443E-6,1.13209E-5,3.810451E-7,3.375108E-6,8.671257E-10,4.654436E-5,0.005494263,1.003403E-5,9.904104E-6,1.361787E-4,1.070163E-4,2.830522E-5,3.334034E-5,3.542287E-9,7.208442E-19,8.220194,8.592838E-5,465225.8,465225.8
0.04,15.63207,2745253.0,1166.339,1166.339,0.001342472,1.0,0.7853171,2.283784E-7,0.09160114,4.014064E-6,0.005192118,4.783938E-7,0.05048876,0.003414139,7.736891E-4,0.02272324,2.130929E-5,0.001873416,0.001301775,1.530775E-5,8.446754E-5,3.063377E-8,0.02097077,9.069614E-5,3.651247E-4,1.084127E-4,1.197428E-6,0.003844274,9.82893E-4,1.087635E-5,0.002721544,7.070355E-5,0.00153966,8.650451E-6,2.690257E-5,1.031651E-5,2.634559E-5,5.755076E-5,1.748483E-6,4.431651E-5,3.546938E-4,5.30171E-6,1.098348E-5,3.37332E-7,2.864295E-6,8.375953E-10,4.213496E-5,0.005481529,1.000132E-5,1.017919E-5,1.372031E-4,1.030164E-4,2.818123E-5,3.404016E-5,2.401513E-9,2.164002E-19,8.219215,8.587908E-5,465170.3,465170.3
0.041,15.64099,2736015.0,1166.868,1166.868,0.001342472,1.0,0.7845829,2.292425E-7,0.09232676,3.994054E-6,0.005209208,4.804332E-7,0.05093832,0.003463698,7.698308E-4,0.02251367,2.11191E-5,0.001877497,0.001296944,1.465878E-5,8.14607E-5,3.007979E-8,0.02071092,8.962709E-5,3.534604E-4,1.057178E-4,1.180724E-6,0.003815334,9.901372E-4,1.116413E-5,0.002751079,7.12579E-5,0.001552896,8.44659E-6,2.76546E-5,9.664459E-6,2.569969E-5,5.61655E-5,1.683432E-6,4.377635E-5,3.40498E-4,5.142373E-6,1.065774E-5,3.001472E-7,2.426302E-6,8.09387E-10,3.81115E-5,0.005468677,9.971584E-6,1.045691E-5,1.38182E-4,9.915283E-5,2.805551E-5,3.473919E-5,1.620641E-9,6.607919E-20,8.218249,8.583009E-5,465115.7,465115.7
0.042,15.64987,2727282.0,1167.395,1167.395,0.001342472,1.0,0.7838543,2.301843E-7,0.09304782,3.975606E-6,0.005226307,4.826281E-7,0.05138444,0.003513196,7.658081E-4,0.0223037,2.093626E-5,0.001881321,0.001292252,1.403331E-5,7.856825E-5,2.95445E-8,0.02045273,8.858673E-5,3.424755E-4,1.031242E-4,1.164701E-6,0.003786359,9.972176E-4,1.145412E-5,0.002780627,7.178849E-5,0.001565793,8.257284E-6,2.841435E-5,9.04514E-6,2.509831E-5,5.482521E-5,1.622493E-6,4.323214E-5,3.268235E-4,4.990762E-6,1.034303E-5,2.684993E-7,2.051402E-6,7.822864E-10,3.444319E-5,0.005455702,9.944676E-6,1.073734E-5,1.39117E-4,9.54235E-5,2.792806E-5,3.543753E-5,1.087991E-9,1.846005E-20,8.217297,8.57814E-5,465061.8,465061.8
0.043,15.65871,2719024.0,1167.921,1167.921,0.001342472,1.0,0.783131,2.312009E-7,0.09376456,3.958615E-6,0.005243419,4.849699E-7,0.05182726,0.00356265,7.616244E-4,0.02209337,2.07602E-5,0.001884895,0.001287682,1.343075E-5,7.57861E-5,2.902663E-8,0.02019614,8.757277E-5,3.321169E-4,1.00627E-4,1.149312E-6,0.003757371,0.001004138,1.174633E-5,0.0028102,7.22962E-5,0.00157837,8.081369E-6,2.918204E-5,8.457466E-6,2.453649E-5,5.352722E-5,1.565238E-6,4.268429E-5,3.136552E-4,4.846267E-6,1.003874E-5,2.415452E-7,1.731114E-6,7.561675E-10,3.110153E-5,0.005442599,9.920468E-6,1.102058E-5,1.400096E-4,9.182605E-5,2.779892E-5,3.613527E-5,7.268657E-10,5.192519E-21,8.216358,8.573298E-5,465008.7,465008.7
0.04357032,15.66374,2714591.0,1168.22,1168.22,0.001342472,1.0,0.7827208,2.318128E-7,0.0941715,3.949544E-6,0.005253186,4.863685E-7,0.05207838,0.003590842,7.591674E-4,0.02197325,2.066261E-5,0.001886824,0.001285125,1.309716E-5,7.424724E-5,2.87386E-8,0.0200505,8.700548E-5,3.264707E-4,9.924426E-5,1.140804E-6,0.003740841,0.001008015,1.191398E-5,0.002827081,7.257583E-5,0.001585407,7.986622E-6,2.962352E-5,8.136059E-6,2.423211E-5,5.280492E-5,1.53409E-6,4.237034E-5,3.06366E-4,4.766828E-6,9.869651E-6,2.27993E-7,1.570007E-6,7.416775E-10,2.933177E-5,0.005435068,9.907822E-6,1.118341E-5,1.405003E-4,8.983246E-5,2.772451E-5,3.653298E-5,5.762428E-10,2.510712E-21,8.215828,8.570548E-5,464978.7,464978.7
0.04358933,15.6639,2714445.0,1168.23,1168.23,0.001342472,1.0,0.7827071,2.318341E-7,0.09418504,3.94925E-6,0.005253512,4.864156E-7,0.05208673,0.003591782,7.590847E-4,0.02196924,2.065939E-5,0.001886887,0.00128504,1.308617E-5,7.419655E-5,2.872911E-8,0.02004565,8.698671E-5,3.262857E-4,9.919868E-5,1.140523E-6,0.00374029,0.001008144,1.191958E-5,0.002827643,7.258503E-5,0.00158564,7.983532E-6,2.963827E-5,8.125518E-6,2.422215E-5,5.278107E-5,1.53307E-6,4.235986E-5,3.061258E-4,4.764217E-6,9.864071E-6,2.275622E-7,1.564887E-6,7.411995E-10,2.927442E-5,0.005434816,9.907414E-6,1.118885E-5,1.405164E-4,8.976675E-5,2.772202E-5,3.654623E-5,5.717838E-10,2.449512E-21,8.21581,8.570457E-5,464977.7,464977.7
0.0435988,15.66399,2714335.0,1168.235,1168.235,0.001342472,1.0,0.7827003,2.318443E-7,0.09419179,3.949103E-6,0.005253674,4.86439E-7,0.05209089,0.00359225,7.590434E-4,0.02196725,2.065779E-5,0.001886918,0.001284998,1.308069E-5,7.41713E-5,2.872434E-8,0.02004324,8.697735E-5,3.261936E-4,9.917598E-5,1.140383E-6,0.003740015,0.001008208,1.192237E-5,0.002827924,7.258961E-5,0.001585756,7.981993E-6,2.964563E-5,8.120267E-6,2.42172E-5,5.276919E-5,1.532562E-6,4.235464E-5,3.060061E-4,4.762916E-6,9.861291E-6,2.27348E-7,1.562342E-6,7.409614E-10,2.924588E-5,0.005434691,9.907211E-6,1.119156E-5,1.405244E-4,8.973402E-5,2.772078E-5,3.655283E-5,5.695738E-10,2.419561E-21,8.215801,8.570411E-5,464977.2,464977.2
0.04360803,15.66407,2714263.0,1168.24,1168.24,0.001342472,1.0,0.7826937,2.318544E-7,0.09419836,3.948959E-6,0.005253832,4.86462E-7,0.05209494,0.003592706,7.590032E-4,0.0219653,2.065623E-5,0.001886949,0.001284957,1.307536E-5,7.41467E-5,2.871973E-8,0.02004088,8.696824E-5,3.261038E-4,9.915387E-5,1.140247E-6,0.003739748,0.00100827,1.192509E-5,0.002828197,7.259407E-5,0.001585869,7.980495E-6,2.96528E-5,8.115155E-6,2.421237E-5,5.275762E-5,1.532067E-6,4.234955E-5,3.058896E-4,4.761649E-6,9.858583E-6,2.271396E-7,1.559865E-6,7.407294E-10,2.921809E-5,0.005434568,9.907014E-6,1.119421E-5,1.405322E-4,8.970213E-5,2.771957E-5,3.655926E-5,5.674287E-10,2.390729E-21,8.215793,8.570367E-5,464976.7,464976.7
0.04361726,15.66415,2714191.0,1168.245,1168.245,0.001342472,1.0,0.7826871,2.318645E-7,0.09420493,3.948817E-6,0.00525399,4.864851E-7,0.052099,0.003593162,7.58963E-4,0.02196336,2.065466E-5,0.001886979,0.001284916,1.307003E-5,7.412212E-5,2.871511E-8,0.02003853,8.695913E-5,3.260142E-4,9.913177E-5,1.140111E-6,0.003739481,0.001008332,1.192781E-5,0.00282847,7.259853E-5,0.001585982,7.978999E-6,2.965997E-5,8.110045E-6,2.420755E-5,5.274605E-5,1.531573E-6,4.234446E-5,3.057731E-4,4.760382E-6,9.855876E-6,2.269315E-7,1.557392E-6,7.404976E-10,2.919033E-5,0.005434446,9.906817E-6,1.119685E-5,1.405401E-4,8.967026E-5,2.771836E-5,3.65657E-5,5.652914E-10,2.362238E-21,8.215784,8.570322E-5,464976.2,464976.2
