Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_H_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_CH3_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H5_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H3_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C3H8_Soln#9 (),Mole_fraction_C3H6_Soln#9 (),Mole_fraction_C3H5-A_Soln#9 (),Mole_fraction_C3H4-P_Soln#9 (),Mole_fraction_C3H4-A_Soln#9 (),Mole_fraction_C3H3_Soln#9 (),Mole_fraction_NC4H10_Soln#9 (),Mole_fraction_IC4H10_Soln#9 (),Mole_fraction_IC4H9_Soln#9 (),Mole_fraction_TC4H9_Soln#9 (),Mole_fraction_IC4H8_Soln#9 (),Mole_fraction_IC4H7_Soln#9 (),Mole_fraction_C4H8-1_Soln#9 (),Mole_fraction_C4H8-2_Soln#9 (),Mole_fraction_C4H71-3_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_FULVENE_Soln#9 (),Mole_fraction_C5H6_Soln#9 (),Mole_fraction_C5H5_Soln#9 (),Mole_fraction_MCPTD_Soln#9 (),Mole_fraction_NEOC5H12_Soln#9 (),Mole_fraction_NC5H10_Soln#9 (),Mole_fraction_B1M2_Soln#9 (),Mole_fraction_B1M3_Soln#9 (),Mole_fraction_B2M2_Soln#9 (),Mole_fraction_LC5H8_Soln#9 (),Mole_fraction_DIALLYL_Soln#9 (),Mole_fraction_CYC6H10_Soln#9 (),Mole_fraction_NC6H12_Soln#9 (),Mole_fraction_NC7H14_Soln#9 (),Mole_fraction_IC8H16_Soln#9 (),Mole_fraction_DIMEPTD_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_XYLENE_Soln#9 (),Mole_fraction_NC10H20_Soln#9 (),Mole_fraction_IC12H26_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
5.024585E-7,14.88489,-1.959462E11,1375.28,1375.28,0.001198636,1.0,0.9361139,3.033142E-4,4.848758E-4,0.003130013,8.92469E-5,1.154807E-4,5.213013E-4,8.909348E-6,1.777939E-6,1.495558E-5,0.003188903,1.348875E-4,8.909289E-7,7.846754E-5,1.967107E-7,3.650982E-6,5.352401E-5,2.598018E-4,4.464871E-4,0.002509231,6.819457E-4,1.20448E-4,3.342789E-6,7.74812E-5,1.614431E-4,2.267726E-8,1.349905E-5,2.758519E-10,1.208665E-7,2.932825E-9,2.491175E-7,1.382299E-5,6.638313E-5,1.295069E-6,2.088607E-6,4.20954E-8,7.619738E-5,2.94011E-7,2.059629E-9,1.271948E-5,9.703555E-5,0.01870755,1.411076E-4,0.007788237,3.866985E-5,2.030207E-10,3.3429E-7,6.500269E-8,0.009729373,0.01476001,9.087633,8.052703E-5,514318.8,514318.8
5.174747E-7,14.88293,-1.919312E11,1374.721,1374.721,0.001198636,1.0,0.9358665,3.05144E-4,5.140049E-4,0.003201469,9.675261E-5,1.168131E-4,5.43141E-4,9.26355E-6,1.926143E-6,1.606626E-5,0.003286317,1.370611E-4,9.713388E-7,8.197288E-5,2.141376E-7,3.891657E-6,5.536262E-5,2.571067E-4,4.424212E-4,0.002579868,6.98853E-4,1.255223E-4,3.551752E-6,7.843828E-5,1.683481E-4,2.546405E-8,1.411852E-5,3.089654E-10,1.319837E-7,3.228843E-9,2.665463E-7,1.462243E-5,6.872555E-5,1.407104E-6,2.250056E-6,4.585726E-8,7.955685E-5,3.163298E-7,2.250766E-9,1.303599E-5,1.009748E-4,0.01868726,1.473137E-4,0.007783822,4.022855E-5,2.336562E-10,3.699338E-7,6.971761E-8,0.009705258,0.01470248,9.085136,8.053761E-5,514177.5,514177.5
5.401011E-7,14.88012,-1.860279E11,1373.901,1373.901,0.001198636,1.0,0.9354987,3.075895E-4,5.590111E-4,0.003304662,1.086653E-4,1.186312E-4,5.762318E-4,9.787746E-6,2.161122E-6,1.780545E-5,0.003431149,1.401114E-4,1.099908E-6,8.728604E-5,2.419626E-7,4.265202E-6,5.810318E-5,2.530874E-4,4.363369E-4,0.002685219,7.240083E-4,1.332831E-4,3.875465E-6,7.979513E-5,1.78784E-4,3.009039E-8,1.506056E-5,3.637812E-10,1.497801E-7,3.70884E-9,2.938031E-7,1.584547E-5,7.225594E-5,1.585647E-6,2.503713E-6,5.187094E-8,8.464126E-5,3.512146E-7,2.55815E-9,1.35065E-5,1.069155E-4,0.01865659,1.567052E-4,0.007777224,4.256509E-5,2.861149E-10,4.279533E-7,7.71085E-8,0.009669019,0.01461707,9.081428,8.055281E-5,513967.7,513967.7
5.652254E-7,14.8772,-1.796846E11,1373.02,1373.02,0.001198636,1.0,0.9350972,3.099083E-4,6.104688E-4,0.003413086,1.227274E-4,1.204021E-4,6.131931E-4,1.035485E-5,2.438172E-6,1.982473E-5,0.003589258,1.431939E-4,1.253121E-6,9.322275E-5,2.750623E-7,4.694379E-6,6.110335E-5,2.487023E-4,4.296726E-4,0.002800688,7.51501E-4,1.420529E-4,4.24682E-6,8.118919E-5,1.904026E-4,3.585915E-8,1.611764E-5,4.319076E-10,1.710168E-7,4.290728E-9,3.254366E-7,1.722636E-5,7.617419E-5,1.797564E-6,2.799481E-6,5.903539E-8,9.03117E-5,3.915927E-7,2.927114E-9,1.402015E-5,1.135121E-4,0.01862242,1.671771E-4,0.007769981,4.513905E-5,3.540136E-10,4.98569E-7,8.570419E-8,0.009628941,0.01452399,9.077388,8.056865E-5,513739.0,513739.0
5.846887E-7,14.87507,-1.749263E11,1372.358,1372.358,0.001198636,1.0,0.9347911,3.114467E-4,6.513404E-4,0.003492746,1.342108E-4,1.216088E-4,6.419561E-4,1.078236E-5,2.664201E-6,2.144934E-5,0.003709814,1.453714E-4,1.379369E-6,9.784363E-5,3.022914E-7,5.036545E-6,6.339607E-5,2.45373E-4,4.245954E-4,0.002889061,7.724903E-4,1.489493E-4,4.542686E-6,8.219319E-5,1.994158E-4,4.080748E-8,1.694377E-5,4.901817E-10,1.885368E-7,4.77763E-9,3.509062E-7,1.831034E-5,7.920611E-5,1.971563E-6,3.038402E-6,6.493735E-8,9.47177E-5,4.239616E-7,3.233172E-9,1.441185E-5,1.186174E-4,0.01859591,1.753123E-4,0.007764431,4.711587E-5,4.142072E-10,5.57829E-7,9.263278E-8,0.009598026,0.01445312,9.074312,8.05802E-5,513564.9,513564.9
6.016095E-7,14.8733,-1.709007E11,1371.796,1371.796,0.001198636,1.0,0.9345283,3.126179E-4,6.875476E-4,0.00355901,1.446028E-4,1.225497E-4,6.670375E-4,1.11451E-5,2.868607E-6,2.290227E-5,0.003813277,1.471218E-4,1.494477E-6,1.018734E-4,3.270839E-7,5.340432E-6,6.536685E-5,2.425319E-4,4.202514E-4,0.002965136,7.905248E-4,1.550127E-4,4.80544E-6,8.301552E-5,2.072551E-4,4.546356E-8,1.766665E-5,5.448981E-10,2.045255E-7,5.226995E-9,3.737161E-7,1.926147E-5,8.183823E-5,2.129758E-6,3.252786E-6,7.031715E-8,9.855479E-5,4.528096E-7,3.513721E-9,1.47481E-5,1.230494E-4,0.01857282,1.823958E-4,0.00775965,4.882097E-5,4.72329E-10,6.126198E-7,9.883988E-8,0.009571251,0.01439235,9.071675,8.058975E-5,513415.7,513415.7
6.181128E-7,14.87166,-1.670739E11,1371.261,1371.261,0.001198636,1.0,0.934275,3.136227E-4,7.234361E-4,0.003621028,1.550965E-4,1.233768E-4,6.915567E-4,1.149057E-5,3.074898E-6,2.435399E-5,0.003913007,1.487064E-4,1.611526E-6,1.058131E-4,3.522627E-7,5.642232E-6,6.726891E-5,2.398114E-4,4.160825E-4,0.003038668,8.079279E-4,1.609833E-4,5.066477E-6,8.377471E-5,2.149001E-4,5.033257E-8,1.837557E-5,6.020131E-10,2.207971E-7,5.688935E-9,3.965489E-7,2.019599E-5,8.440118E-5,2.290213E-6,3.467651E-6,7.57863E-8,1.023013E-4,4.815298E-7,3.800394E-9,1.50723E-5,1.273645E-4,0.0185503,1.893109E-4,0.007755026,5.047103E-5,5.345211E-10,6.690153E-7,1.050524E-7,0.009545235,0.01433382,9.069136,8.059863E-5,513272.0,513272.0
6.370735E-7,14.86988,-1.627983E11,1370.661,1370.661,0.001198636,1.0,0.9339875,3.14622E-4,7.653331E-4,0.00368918,1.675786E-4,1.242242E-4,7.19783E-4,1.187701E-5,3.320155E-6,2.606202E-5,0.00402617,1.503838E-4,1.751809E-6,1.103483E-4,3.823984E-7,5.995161E-6,6.942973E-5,2.367501E-4,4.113804E-4,0.003122346,8.277001E-4,1.679078E-4,5.371971E-6,8.459751E-5,2.236783E-4,5.633835E-8,1.91944E-5,6.723356E-10,2.403147E-7,6.248832E-9,4.234809E-7,2.127693E-5,8.733958E-5,2.482007E-6,3.72128E-6,8.233907E-8,1.066084E-4,5.151779E-7,4.145723E-9,1.544027E-5,1.323105E-4,0.0185244,1.972594E-4,0.007749764,5.235003E-5,6.130662E-10,7.37434E-7,1.123757E-7,0.009515471,0.01426745,9.066259,8.060833E-5,513109.2,513109.2
6.533932E-7,14.86841,-1.592211E11,1370.157,1370.157,0.001198636,1.0,0.9337431,3.153585E-4,8.019371E-4,0.003745247,1.786788E-4,1.248712E-4,7.441161E-4,1.220043E-5,3.538172E-6,2.756493E-5,0.004122377,1.5171E-4,1.877521E-6,1.142577E-4,4.093667E-7,6.303924E-6,7.126866E-5,2.341717E-4,4.074114E-4,0.003193691,8.445317E-4,1.739196E-4,5.639503E-6,8.526542E-5,2.312261E-4,6.187161E-8,1.990263E-5,7.370164E-10,2.578189E-7,6.756078E-9,4.472508E-7,2.221268E-5,8.986261E-5,2.653428E-6,3.945185E-6,8.820918E-8,1.103164E-4,5.446492E-7,4.456731E-9,1.575322E-5,1.36556E-4,0.01850212,2.041008E-4,0.007745277,5.39522E-5,6.870952E-10,7.994536E-7,1.188326E-7,0.009489965,0.01421106,9.063816,8.061625E-5,512970.9,512970.9
6.744535E-7,14.86663,-1.547433E11,1369.523,1369.523,0.001198636,1.0,0.9334317,3.161542E-4,8.498684E-4,0.00381419,1.934733E-4,1.256027E-4,7.75556E-4,1.260509E-5,3.828651E-6,2.954637E-5,0.004244946,1.532698E-4,2.046451E-6,1.193082E-4,4.455526E-7,6.708676E-6,7.361358E-5,2.309221E-4,4.023982E-4,0.003284855,8.660054E-4,1.817423E-4,5.990718E-6,8.607578E-5,2.409514E-4,6.952035E-8,2.08209E-5,8.262786E-10,2.813597E-7,7.44538E-9,4.787073E-7,2.342634E-5,9.310915E-5,2.883154E-6,4.241407E-6,9.609414E-8,1.151003E-4,5.833001E-7,4.876827E-9,1.615206E-5,1.420169E-4,0.01847336,2.129254E-4,0.007739544,5.599835E-5,7.918315E-10,8.837493E-7,1.273642E-7,0.00945721,0.01413925,9.060707,8.062593E-5,512794.9,512794.9
6.969741E-7,14.86484,-1.501253E11,1368.864,1368.864,0.001198636,1.0,0.9331035,3.168266E-4,9.0194E-4,0.003883787,2.098621E-4,1.262659E-4,8.09208E-4,1.302174E-5,4.150349E-6,3.171451E-5,0.004374076,1.547586E-4,2.23542E-6,1.24713E-4,4.859596E-7,7.148775E-6,7.608621E-5,2.27545E-4,3.971753E-4,0.003381226,8.886667E-4,1.901808E-4,6.373415E-6,8.688168E-5,2.513272E-4,7.835341E-8,2.180774E-5,9.291781E-10,3.077167E-7,8.226304E-9,5.133011E-7,2.473031E-5,9.656779E-5,3.139318E-6,4.566854E-6,1.049097E-7,1.202117E-4,6.253118E-7,5.349552E-9,1.657244E-5,1.478312E-4,0.01844264,2.223516E-4,0.007733487,5.815854E-5,9.159901E-10,9.792273E-7,1.367247E-7,0.00942239,0.01406364,9.057436,8.06356E-5,512609.8,512609.8
7.247228E-7,14.86281,-1.446718E11,1368.079,1368.079,0.001198636,1.0,0.9327059,3.174251E-4,9.67175E-4,0.003963917,2.308293E-4,1.269306E-4,8.506927E-4,1.351215E-5,4.561872E-6,3.445067E-5,0.004530509,1.563555E-4,2.479973E-6,1.313735E-4,5.38143E-7,7.700415E-6,7.908396E-5,2.235222E-4,3.909369E-4,0.003498422,9.161734E-4,2.006704E-4,6.854504E-6,8.779451E-5,2.640698E-4,9.019562E-8,2.302989E-5,1.066873E-9,3.418605E-7,9.251367E-9,5.572477E-7,2.634345E-5,1.008088E-4,3.469634E-6,4.979486E-6,1.163105E-7,1.264995E-4,6.778906E-7,5.965448E-9,1.708196E-5,1.549554E-4,0.01840482,2.339436E-4,0.007726125,6.077916E-5,1.087348E-9,1.104447E-6,1.485754E-7,0.00937979,0.01397209,9.05348,8.064662E-5,512385.9,512385.9
7.408315E-7,14.86172,-1.41623E11,1367.637,1367.637,0.001198636,1.0,0.9324784,3.176658E-4,0.001005552,0.004007699,2.433769E-4,1.272463E-4,8.747754E-4,1.378526E-5,4.808156E-6,3.606942E-5,0.004620003,1.571702E-4,2.627815E-6,1.352387E-4,5.696315E-7,8.024964E-6,8.079984E-5,2.212559E-4,3.874145E-4,0.003565688,9.319372E-4,2.068008E-4,7.138371E-6,8.828649E-5,2.714426E-4,9.756881E-8,2.374219E-5,1.152476E-9,3.625191E-7,9.878494E-9,5.834125E-7,2.728221E-5,1.032595E-4,3.6687E-6,5.224592E-6,1.231982E-7,1.301429E-4,7.08757E-7,6.339915E-9,1.737359E-5,1.590694E-4,0.0183829,2.406583E-4,0.007721902,6.227913E-5,1.196646E-9,1.180964E-6,1.556063E-7,0.009355218,0.01391973,9.05122,8.065258E-5,512258.0,512258.0
7.587097E-7,14.86057,-1.38338E11,1367.157,1367.157,0.001198636,1.0,0.9322287,3.178479E-4,0.001048552,0.004054013,2.576143E-4,1.275414E-4,9.014954E-4,1.407842E-5,5.087652E-6,3.789031E-5,0.004718218,1.579837E-4,2.796923E-6,1.395257E-4,6.055959E-7,8.388551E-6,8.268343E-5,2.187994E-4,3.835898E-4,0.003639693,9.492601E-4,2.136357E-4,7.457175E-6,8.880171E-5,2.796018E-4,1.06193E-7,2.453493E-5,1.252495E-9,3.861641E-7,1.060238E-8,6.130027E-7,2.832533E-5,1.05969E-4,3.895846E-6,5.501173E-6,1.310722E-7,1.341791E-4,7.432575E-7,6.770135E-9,1.769374E-5,1.636151E-4,0.0183586,2.480954E-4,0.007717261,6.392499E-5,1.326857E-9,1.269177E-6,1.635332E-7,0.009328086,0.01386228,9.048743,8.065883E-5,512117.8,512117.8
7.6878E-7,14.85995,-1.365319E11,1366.891,1366.891,0.001198636,1.0,0.9320893,3.179136E-4,0.00107295,0.004079087,2.65772E-4,1.276839E-4,9.1654E-4,1.423903E-5,5.247827E-6,3.892651E-5,0.004773041,1.584022E-4,2.894459E-6,1.419389E-4,6.263137E-7,8.594794E-6,8.373502E-5,2.174421E-4,3.814737E-4,0.003681084,9.589402E-4,2.174984E-4,7.638409E-6,8.907844E-5,2.841861E-4,1.112557E-7,2.498239E-5,1.311161E-9,3.998086E-7,1.102292E-8,6.299182E-7,2.891324E-5,1.074902E-4,4.026598E-6,5.658964E-6,1.356114E-7,1.364489E-4,7.627856E-7,7.019146E-9,1.787249E-5,1.66166E-4,0.01834493,2.522768E-4,0.007714667,6.484333E-5,1.404413E-9,1.320365E-6,1.680523E-7,0.009312868,0.01383023,9.047361,8.066218E-5,512039.6,512039.6
7.878877E-7,14.85883,-1.331916E11,1366.396,1366.396,0.001198636,1.0,0.9318272,3.179691E-4,0.001119578,0.004124703,2.815169E-4,1.279104E-4,9.450697E-4,1.45349E-5,5.557065E-6,4.091242E-5,0.004876088,1.591216E-4,3.084036E-6,1.465134E-4,6.665296E-7,8.988792E-6,8.571185E-5,2.149185E-4,3.775336E-4,0.003759043,9.771561E-4,2.248502E-4,7.98546E-6,8.957785E-5,2.928601E-4,1.212769E-7,2.583311E-5,1.42719E-9,4.263428E-7,1.184645E-8,6.625005E-7,3.002901E-5,1.103664E-4,4.280213E-6,5.962177E-6,1.444296E-7,1.407474E-4,7.999945E-7,7.504931E-9,1.820857E-5,1.709863E-4,0.01831903,2.601939E-4,0.007709784,6.65682E-5,1.560249E-9,1.420462E-6,1.767304E-7,0.009284124,0.01376997,9.044766,8.066824E-5,511892.8,511892.8
8.17379E-7,14.85725,-1.282524E11,1365.656,1365.656,0.001198636,1.0,0.9314288,3.178893E-4,0.001192347,0.004190257,3.064729E-4,1.281566E-4,9.890471E-4,1.496908E-5,6.04752E-6,4.40246E-5,0.005032688,1.60052E-4,3.388095E-6,1.535605E-4,7.308874E-7,9.603088E-6,8.87162E-5,2.111528E-4,3.716412E-4,0.003877909,0.001004891,2.362464E-4,8.528854E-6,9.028642E-5,3.061814E-4,1.378299E-7,2.715003E-5,1.618602E-9,4.689358E-7,1.318344E-8,7.140118E-7,3.175047E-5,1.147781E-4,4.68558E-6,6.43943E-6,1.585597E-7,1.473586E-4,8.577215E-7,8.288801E-9,1.871952E-5,1.783731E-4,0.01827915,2.723658E-4,0.00770235,6.918468E-5,1.823991E-9,1.582534E-6,1.903744E-7,0.0092401,0.01367843,9.040829,8.067681E-5,511670.0,511670.0
8.37756E-7,14.85626,-1.249879E11,1365.161,1365.161,0.001198636,1.0,0.9311577,3.177263E-4,0.001243149,0.004232264,3.241559E-4,1.282608E-4,0.001019383,1.525355E-5,6.395332E-6,4.620531E-5,0.005139205,1.605775E-4,3.606192E-6,1.584182E-4,7.769431E-7,1.00314E-5,9.075957E-5,2.086395E-4,3.676998E-4,0.003959029,0.001023792,2.441483E-4,8.909482E-6,9.073477E-5,3.153357E-4,1.500522E-7,2.806236E-5,1.759769E-9,4.995126E-7,1.41541E-8,7.504488E-7,3.293844E-5,1.17806E-4,4.975328E-6,6.775321E-6,1.686848E-7,1.519082E-4,8.97739E-7,8.854501E-9,1.906719E-5,1.83438E-4,0.01825168,2.80739E-4,0.007697285,7.09598E-5,2.023433E-9,1.699829E-6,1.999669E-7,0.009209925,0.01361618,9.038155,8.068221E-5,511518.6,511518.6
8.559091E-7,14.85544,-1.221782E11,1364.73,1364.73,0.001198636,1.0,0.9309191,3.175126E-4,0.001288735,0.004267526,3.40195E-4,1.28313E-4,0.001046367,1.549658E-5,6.711063E-6,4.816694E-5,0.00523297,1.609714E-4,3.805916E-6,1.627367E-4,8.190417E-7,1.041528E-5,9.255803E-5,2.064594E-4,3.642751E-4,0.004030615,0.001040454,2.512024E-4,9.251923E-6,9.110763E-5,3.234545E-4,1.614905E-7,2.887656E-5,1.891773E-9,5.275309E-7,1.505113E-8,7.834769E-7,3.399513E-5,1.20489E-4,5.23995E-6,7.078485E-6,1.779493E-7,1.559477E-4,9.334287E-7,9.37497E-9,1.937333E-5,1.879223E-4,0.01822727,2.881707E-4,0.007692821,7.251853E-5,2.213458E-9,1.807933E-6,2.086179E-7,0.009183213,0.01356139,9.035804,8.068668E-5,511385.6,511385.6
8.682374E-7,14.85491,-1.203216E11,1364.443,1364.443,0.001198636,1.0,0.9307585,3.173329E-4,0.001319859,0.004290347,3.512353E-4,1.283282E-4,0.001064669,1.565616E-5,6.928552E-6,4.95086E-5,0.005296054,1.612013E-4,3.944449E-6,1.656641E-4,8.481989E-7,1.067711E-5,9.376779E-5,2.050097E-4,3.619948E-4,0.00407887,0.001051677,2.559989E-4,9.486201E-6,9.134722E-5,3.289481E-4,1.695589E-7,2.943018E-5,1.984829E-9,5.469745E-7,1.567775E-8,8.062078E-7,3.471164E-5,1.22303E-4,5.423106E-6,7.28638E-6,1.84371E-7,1.586832E-4,9.57669E-7,9.73731E-9,1.957934E-5,1.909523E-4,0.01821072,2.932023E-4,0.007689816,7.356485E-5,2.349373E-9,1.883276E-6,2.145469E-7,0.009165165,0.01352453,9.034223,8.068953E-5,511296.1,511296.1
8.862128E-7,14.85419,-1.17687E11,1364.033,1364.033,0.001198636,1.0,0.9305264,3.170236E-4,0.001365463,0.004322057,3.675362E-4,1.283233E-4,0.001091315,1.588115E-5,7.249928E-6,5.147742E-5,0.005387195,1.61486E-4,4.150553E-6,1.699242E-4,8.915135E-7,1.106031E-5,9.551522E-5,2.02939E-4,3.587336E-4,0.004148716,0.001067909,2.629989E-4,9.830154E-6,9.167784E-5,3.369282E-4,1.817596E-7,3.023826E-5,2.125467E-9,5.759154E-7,1.661647E-8,8.397756E-7,3.575446E-5,1.249362E-4,5.695022E-6,7.592241E-6,1.939185E-7,1.626601E-4,9.929915E-7,1.027834E-8,1.987702E-5,1.953478E-4,0.01818664,3.005152E-4,0.007685471,7.50728E-5,2.557687E-9,1.995871E-6,2.232648E-7,0.009138981,0.01347128,9.031942,8.069344E-5,511167.0,511167.0
9.11863E-7,14.85325,-1.140721E11,1363.462,1363.462,0.001198636,1.0,0.9301995,3.164911E-4,0.001430963,0.004364198,3.911955E-4,1.282657E-4,0.001129253,1.618683E-5,7.716991E-6,5.431057E-5,0.00551556,1.617951E-4,4.453026E-6,1.759846E-4,9.54942E-7,1.160972E-5,9.797534E-5,2.000702E-4,3.542076E-4,0.004247344,0.001090808,2.729953E-4,1.032558E-5,9.211303E-5,3.482522E-4,2.000803E-7,3.13929E-5,2.336492E-9,6.184166E-7,1.800765E-8,8.885344E-7,3.723795E-5,1.286688E-4,6.092866E-6,8.03399E-6,2.079158E-7,1.683097E-4,1.043298E-6,1.107648E-8,2.029638E-5,2.015729E-4,0.01815238,3.109001E-4,0.007679346,7.718817E-5,2.876499E-9,2.162117E-6,2.35846E-7,0.009101894,0.01339629,9.028733,8.069854E-5,510985.4,510985.4
9.328429E-7,14.85256,-1.112379E11,1363.008,1363.008,0.001198636,1.0,0.9299358,3.159812E-4,0.001484877,0.004396053,4.108769E-4,1.281783E-4,0.001160203,1.642382E-5,8.10614E-6,5.664655E-5,0.005619103,1.619698E-4,4.70767E-6,1.809242E-4,1.008214E-6,1.206099E-5,9.995873E-5,1.977965E-4,3.506137E-4,0.004327119,0.001109309,2.811731E-4,1.073461E-5,9.243869E-5,3.574572E-4,2.158766E-7,3.23384E-5,2.518312E-9,6.542223E-7,1.919094E-8,9.29154E-7,3.844671E-5,1.316996E-4,6.426714E-6,8.399626E-6,2.196865E-7,1.729075E-4,1.084308E-6,1.175215E-8,2.063473E-5,2.066221E-4,0.01812447,3.193479E-4,0.007674401,7.888639E-5,3.156879E-9,2.302921E-6,2.462513E-7,0.009071803,0.0133358,9.026148,8.070229E-5,510839.1,510839.1
9.747819E-7,14.85137,-1.058825E11,1362.134,1362.134,0.001198636,1.0,0.9294178,3.14783E-4,0.001593441,0.004453191,4.510249E-4,1.279111E-4,0.001221836,1.686464E-5,8.901923E-6,6.135853E-5,0.00582236,1.621354E-4,5.235578E-6,1.907481E-4,1.118291E-6,1.296689E-5,1.038489E-4,1.934348E-4,3.437029E-4,0.004484265,0.001145707,2.975071E-4,1.156156E-5,9.301531E-5,3.757008E-4,2.496502E-7,3.423055E-5,2.906741E-9,7.285188E-7,2.167712E-8,1.012263E-6,4.084868E-5,1.376971E-4,7.115822E-6,9.140858E-6,2.440505E-7,1.820332E-4,1.165756E-6,1.31633E-8,2.129905E-5,2.166003E-4,0.01806894,3.361054E-4,0.007664688,8.219626E-5,3.771983E-9,2.596947E-6,2.673244E-7,0.009012302,0.01321708,9.021082,8.070876E-5,510552.4,510552.4
9.971359E-7,14.85083,-1.031894E11,1361.685,1361.685,0.001198636,1.0,0.9291466,3.140553E-4,0.001651682,0.004480276,4.728275E-4,1.277246E-4,0.001254548,1.708256E-5,9.335302E-6,6.388963E-5,0.005928725,1.621349E-4,5.527051E-6,1.95955E-4,1.178861E-6,1.345121E-5,1.058826E-4,1.912051E-4,3.401616E-4,0.004566783,0.001164796,3.061975E-4,1.200698E-5,9.328498E-5,3.853367E-4,2.688691E-7,3.523981E-5,3.127628E-9,7.695768E-7,2.306815E-8,1.057575E-6,4.212019E-5,1.408598E-4,7.494632E-6,9.541006E-6,2.574807E-7,1.8686E-4,1.208803E-6,1.394832E-8,2.164675E-5,2.218546E-4,0.0180395,3.449635E-4,0.007659603,8.39143E-5,4.130902E-9,2.760368E-6,2.786898E-7,0.008980943,0.01315496,9.018435,8.071167E-5,510402.6,510402.6
1.018333E-6,14.85039,-1.007343E11,1361.27,1361.27,0.001198636,1.0,0.9288925,3.133133E-4,0.001707118,0.004503912,4.93739E-4,1.275232E-4,0.001285474,1.727882E-5,9.751871E-6,6.630021E-5,0.006028354,1.620841E-4,5.809816E-6,2.008724E-4,1.237481E-6,1.391104E-5,1.07786E-4,1.891489E-4,3.368907E-4,0.004644249,0.001182701,3.144231E-4,1.24321E-5,9.351818E-5,3.944161E-4,2.878902E-7,3.619709E-5,3.346159E-9,8.094319E-7,2.442965E-8,1.101181E-6,4.33197E-5,1.438365E-4,7.861029E-6,9.923358E-6,2.704947E-7,1.914122E-4,1.249342E-6,1.471381E-8,2.197245E-5,2.267951E-4,0.01801169,3.533138E-4,0.007654839,8.551388E-5,4.492104E-9,2.919555E-6,2.895434E-7,0.008951437,0.01309677,9.015959,8.071412E-5,510262.4,510262.4
1.120749E-6,14.84894,-9.009928E10,1359.396,1359.396,0.001198636,1.0,0.9277042,3.09128E-4,0.001977055,0.00459309,5.974765E-4,1.262898E-4,0.001433504,1.810035E-5,1.183327E-5,7.80434E-5,0.006493841,1.612974E-4,7.258856E-6,2.243379E-4,1.53579E-6,1.613283E-5,1.166573E-4,1.799338E-4,3.221702E-4,0.005008317,0.00126668,3.53856E-4,1.451741E-5,9.437573E-5,4.374757E-4,3.90772E-7,4.081996E-5,4.527409E-9,1.014004E-6,3.157879E-8,1.320109E-6,4.902065E-5,1.579089E-4,9.723007E-6,1.180237E-5,3.369639E-7,2.130499E-4,1.440607E-6,1.869478E-8,2.349424E-5,2.500847E-4,0.01787882,3.929552E-4,0.007632582,9.284845E-5,6.537245E-9,3.743161E-6,3.428039E-7,0.008811997,0.01282494,9.004421,8.0722E-5,509609.4,509609.4
1.137886E-6,14.8488,-8.850193E10,1359.101,1359.101,0.001198636,1.0,0.9275114,3.08345E-4,0.002022461,0.004604348,6.151986E-4,1.260504E-4,0.001458035,1.821935E-5,1.219164E-5,8.001773E-5,0.006569279,1.610969E-4,7.514204E-6,2.282141E-4,1.588E-6,1.650355E-5,1.18091E-4,1.784986E-4,3.198684E-4,0.005067638,0.001280339,3.603903E-4,1.487059E-5,9.448051E-5,4.445475E-4,4.097901E-7,4.159238E-5,4.745721E-9,1.050107E-6,3.286682E-8,1.358019E-6,4.99579E-5,1.602126E-4,1.004857E-5,1.212082E-5,3.486397E-7,2.166105E-4,1.471768E-6,1.940616E-8,2.374082E-5,2.538865E-4,0.01785684,3.9947E-4,0.007628978,9.401314E-5,6.930644E-9,3.889376E-6,3.518191E-7,0.008789169,0.01278089,9.002556,8.072274E-5,509503.9,509503.9
