Time_Soln#18 (sec),Volume_Soln#18 (cm3),Volumetric_heat_production_rate_Soln#18 (erg/cm3-sec),Surface_temperature_Soln#18 (K),Temperature_Soln#18 (K),Mass_Soln#18 (g),Pressure_Soln#18 (atm),Mole_fraction_H2_Soln#18 (),Mole_fraction_H_Soln#18 (),Mole_fraction_CH4_Soln#18 (),Mole_fraction_CH3_Soln#18 (),Mole_fraction_C2H6_Soln#18 (),Mole_fraction_C2H5_Soln#18 (),Mole_fraction_C2H4_Soln#18 (),Mole_fraction_C2H3_Soln#18 (),Mole_fraction_C2H2_Soln#18 (),Mole_fraction_C3H8_Soln#18 (),Mole_fraction_NC3H7_Soln#18 (),Mole_fraction_C3H6_Soln#18 (),Mole_fraction_C3H5-A_Soln#18 (),Mole_fraction_C3H4-P_Soln#18 (),Mole_fraction_C3H4-A_Soln#18 (),Mole_fraction_C3H3_Soln#18 (),Mole_fraction_PC4H9_Soln#18 (),Mole_fraction_IC4H10_Soln#18 (),Mole_fraction_IC4H9_Soln#18 (),Mole_fraction_TC4H9_Soln#18 (),Mole_fraction_IC4H8_Soln#18 (),Mole_fraction_IC4H7_Soln#18 (),Mole_fraction_C4H8-1_Soln#18 (),Mole_fraction_C4H8-2_Soln#18 (),Mole_fraction_C4H71-3_Soln#18 (),Mole_fraction_C4H6_Soln#18 (),Mole_fraction_C4H4_Soln#18 (),Mole_fraction_C4H2_Soln#18 (),Mole_fraction_C6H6_Soln#18 (),Mole_fraction_FULVENE_Soln#18 (),Mole_fraction_C5H6_Soln#18 (),Mole_fraction_C5H5_Soln#18 (),Mole_fraction_MCPTD_Soln#18 (),Mole_fraction_C10H8_Soln#18 (),Mole_fraction_NEOC5H12_Soln#18 (),Mole_fraction_NC5H10_Soln#18 (),Mole_fraction_B1M2_Soln#18 (),Mole_fraction_LC5H8_Soln#18 (),Mole_fraction_NC7H14_Soln#18 (),Mole_fraction_IC8H17_Soln#18 (),Mole_fraction_IC8H16_Soln#18 (),Mole_fraction_DIMEPTD_Soln#18 (),Mole_fraction_C7H8_Soln#18 (),Mole_fraction_C7H7_Soln#18 (),Mole_fraction_C6H5C2H_Soln#18 (),Mole_fraction_C12H8_Soln#18 (),Mole_fraction_C14H10_Soln#18 (),Mole_fraction_BIN1B_Soln#18 (),Mole_fraction_NC10H20_Soln#18 (),Mole_fraction_IC12H26_Soln#18 (),Molecular_weight_Soln#18 (g/mole),Mass_density_Soln#18 (g/cm3),Unburned_hydrocarbons_Soln#18 (ppm),Volatile_organic_compounds_Soln#18 (ppm)
7.969975E-4,15.50438,-1.636984E8,1566.938,1566.938,9.070758E-4,1.0,0.7616535,3.784237E-5,0.1185468,1.237871E-4,1.471259E-4,1.036324E-6,0.0435242,5.861856E-6,0.05900754,3.858566E-7,2.963357E-9,1.727664E-4,3.654786E-6,0.001048536,4.236268E-4,9.483741E-5,1.959372E-11,2.445105E-10,5.380817E-12,5.922761E-12,6.063009E-7,1.875269E-7,5.173016E-7,2.296522E-7,9.662084E-8,3.290555E-4,7.29993E-4,0.001050681,0.00935663,2.51405E-5,2.340934E-4,3.226102E-5,1.798998E-7,9.014877E-4,5.259604E-14,2.039724E-9,5.480145E-10,3.690967E-8,5.368146E-13,5.490055E-26,6.990644E-20,1.488393E-15,0.001183147,7.067637E-5,4.962151E-4,1.536946E-4,7.969801E-5,1.470256E-5,-6.145918E-11,2.516718E-303,7.522448,5.85045E-5,425736.5,425736.5
8.0E-4,15.50373,-1.63092E8,1566.81,1566.81,9.070758E-4,1.0,0.7616605,3.779254E-5,0.1185522,1.236096E-4,1.470601E-4,1.034899E-6,0.04347863,5.851128E-6,0.05904515,3.856029E-7,2.957701E-9,1.724406E-4,3.645501E-6,0.001046337,4.225928E-4,9.455098E-5,1.955845E-11,2.439967E-10,5.358695E-12,5.898674E-12,6.017523E-7,1.869716E-7,5.163129E-7,2.29293E-7,9.647268E-8,3.285822E-4,7.294562E-4,0.001051458,0.009359488,2.506455E-5,2.334446E-4,3.214514E-5,1.793383E-7,9.015686E-4,5.241911E-14,2.036272E-9,5.460696E-10,3.682693E-8,3.383595E-13,5.452814E-26,6.9464E-20,1.48479E-15,0.001179757,7.040968E-5,4.970342E-4,1.54052E-4,8.000378E-5,1.480318E-5,-5.90651E-11,2.516617E-303,7.522146,5.850694E-5,425719.4,425719.4
8.138982E-4,15.50077,-1.603265E8,1566.223,1566.223,9.070758E-4,1.0,0.7616934,3.756489E-5,0.1185765,1.227999E-4,1.467661E-4,1.028378E-6,0.04326966,5.80221E-6,0.05921699,3.84451E-7,2.932559E-9,1.709731E-4,3.603633E-6,0.001036482,4.179563E-4,9.326009E-5,1.978854E-11,2.417304E-10,5.261098E-12,5.792567E-12,5.821037E-7,1.844923E-7,5.118615E-7,2.27673E-7,9.579652E-8,3.264231E-4,7.270448E-4,0.001054991,0.009372478,2.472514E-5,2.304917E-4,3.1619E-5,1.767872E-7,9.019452E-4,5.164348E-14,2.024518E-9,5.375318E-10,3.645588E-8,4.674786E-12,5.291029E-26,6.754461E-20,1.468821E-15,0.001164289,6.919693E-5,5.007832E-4,1.556927E-4,8.141537E-5,1.527199E-5,-6.896439E-11,2.516154E-303,7.520763,5.851811E-5,425641.2,425641.2
8.282607E-4,15.49776,-1.575378E8,1565.626,1565.626,9.070758E-4,1.0,0.7617277,3.733474E-5,0.1186005,1.219836E-4,1.464793E-4,1.021758E-6,0.04305705,5.752908E-6,0.05939073,3.832971E-7,2.905917E-9,1.695234E-4,3.5622E-6,0.001026841,4.134142E-4,9.198449E-5,1.92153E-11,2.395662E-10,5.167922E-12,5.69152E-12,5.640275E-7,1.8208E-7,5.074523E-7,2.260693E-7,9.511392E-8,3.242454E-4,7.246761E-4,0.001058537,0.0093855,2.439441E-5,2.275251E-4,3.109264E-5,1.742315E-7,9.023395E-4,5.091117E-14,2.005515E-9,5.294563E-10,3.60898E-8,-3.176647E-13,5.140476E-26,6.576317E-20,1.453454E-15,0.001148686,6.79805E-5,5.045852E-4,1.573654E-4,8.286753E-5,1.576176E-5,-6.317984E-11,2.515684E-303,7.519359,5.852948E-5,425561.7,425561.7
8.464887E-4,15.49401,-1.540977E8,1564.884,1564.884,9.070758E-4,1.0,0.7617718,3.704977E-5,0.1186297,1.209758E-4,1.461372E-4,1.013534E-6,0.04279194,5.692075E-6,0.05960589,3.8188E-7,2.873867E-9,1.677722E-4,3.512081E-6,0.00101534,4.079858E-4,9.044472E-5,1.900414E-11,2.370472E-10,5.05944E-12,5.574211E-12,5.438772E-7,1.792169E-7,5.021276E-7,2.241268E-7,9.426995E-8,3.215554E-4,7.218383E-4,0.001062891,0.009401471,2.400134E-5,2.238781E-4,3.044865E-5,1.710994E-7,9.028483E-4,5.006936E-14,1.987392E-9,5.201631E-10,3.565291E-8,1.422925E-12,4.970067E-26,6.375325E-20,1.435391E-15,0.001129416,6.648782E-5,5.093084E-4,1.594558E-4,8.470087E-5,1.639088E-5,-6.692061E-11,2.5151E-303,7.517613,5.854364E-5,425462.9,425462.9
8.639771E-4,15.49049,-1.508976E8,1564.187,1564.187,9.070758E-4,1.0,0.7618146,3.678362E-5,0.1186564,1.200375E-4,1.458293E-4,1.005821E-6,0.04254242,5.635465E-6,0.05980689,3.805653E-7,2.844069E-9,1.661774E-4,3.466393E-6,0.001005025,4.031071E-4,8.904538E-5,1.881353E-11,2.348392E-10,4.964377E-12,5.471734E-12,5.270755E-7,1.766608E-7,4.972734E-7,2.22353E-7,9.348258E-8,3.190483E-4,7.192829E-4,0.001066923,0.009416233,2.365003E-5,2.204985E-4,2.985497E-5,1.682064E-7,9.033467E-4,4.934218E-14,1.970419E-9,5.121347E-10,3.525962E-8,1.131909E-12,4.825172E-26,6.205088E-20,1.419395E-15,0.00111147,6.510729E-5,5.137355E-4,1.614281E-4,8.644957E-5,1.700233E-5,-6.285312E-11,2.514552E-303,7.515974,5.855695E-5,425370.1,425370.1
9.0E-4,15.48346,-1.445996E8,1562.797,1562.797,9.070758E-4,1.0,0.7619038,3.625652E-5,0.1187077,1.18187E-4,1.452467E-4,9.904457E-7,0.04204272,5.523927E-6,0.06020518,3.779751E-7,2.785393E-9,1.631231E-4,3.378871E-6,9.857607E-4,3.939664E-4,8.637966E-5,1.847391E-11,2.308228E-10,4.791526E-12,5.286237E-12,4.987376E-7,1.719101E-7,4.879744E-7,2.189418E-7,9.19244E-8,3.140948E-4,7.144902E-4,0.001074806,0.009445035,2.299641E-5,2.138818E-4,2.87014E-5,1.62568E-7,9.044096E-4,4.804723E-14,1.938103E-9,4.978741E-10,3.45161E-8,1.894737E-12,4.572648E-26,5.910231E-20,1.389853E-15,0.001076078,6.241213E-5,5.225473E-4,1.653926E-4,9.001993E-5,1.828545E-5,-5.854626E-11,2.513459E-303,7.512706,5.858354E-5,425185.2,425185.2
9.214161E-4,15.47941,-1.410328E8,1561.999,1561.999,9.070758E-4,1.0,0.7619575,3.595591E-5,0.118736,1.171361E-4,1.449274E-4,9.816137E-7,0.04175434,5.460649E-6,0.06043251,3.764992E-7,2.751935E-9,1.614366E-4,3.330585E-6,9.754383E-4,3.890506E-4,8.491951E-5,1.819154E-11,2.287137E-10,4.700881E-12,5.18942E-12,4.850979E-7,1.693728E-7,4.828376E-7,2.170499E-7,9.103569E-8,3.112742E-4,7.119147E-4,0.001079243,0.009461203,2.264709E-5,2.10154E-4,2.805668E-5,1.59406E-7,9.050669E-4,4.738326E-14,1.918692E-9,4.906051E-10,3.41095E-8,-3.110955E-15,4.446055E-26,5.763515E-20,1.374094E-15,0.001055983,6.089831E-5,5.275989E-4,1.676896E-4,9.212231E-5,1.906302E-5,-7.628236E-11,2.51283E-303,7.510828,5.859885E-5,425078.9,425078.9
9.557074E-4,15.47314,-1.355798E8,1560.76,1560.76,9.070758E-4,1.0,0.7620441,3.549309E-5,0.1187784,1.155239E-4,1.444492E-4,9.679214E-7,0.0413054,5.36368E-6,0.06078283,3.74218E-7,2.700732E-9,1.589082E-4,3.258352E-6,9.604402E-4,3.818815E-4,8.27522E-5,1.784189E-11,2.2568E-10,4.57077E-12,5.051031E-12,4.670721E-7,1.656899E-7,4.751425E-7,2.142009E-7,8.966612E-8,3.06934E-4,7.081705E-4,0.001085993,0.009485729,2.213989E-5,2.044801E-4,2.708274E-5,1.546128E-7,9.061616E-4,4.644924E-14,1.891137E-9,4.804731E-10,3.350979E-8,8.926076E-13,4.271599E-26,5.562857E-20,1.351098E-15,0.001025175,5.860071E-5,5.354132E-4,1.712794E-4,9.545722E-5,2.033027E-5,-6.140415E-11,2.511856E-303,7.507916,5.86226E-5,424914.0,424914.1
9.808527E-4,15.4687,-1.317719E8,1559.883,1559.883,9.070758E-4,1.0,0.7621081,3.516743E-5,0.1188073,1.143934E-4,1.441195E-4,9.582139E-7,0.04098578,5.29577E-6,0.06102963,3.726001E-7,2.664803E-9,1.571731E-4,3.208944E-6,9.505099E-4,3.771148E-4,8.128331E-5,1.759292E-11,2.236772E-10,4.485165E-12,4.960363E-12,4.562452E-7,1.632498E-7,4.69866E-7,2.122368E-7,8.870071E-8,3.038793E-4,7.056951E-4,0.001090684,0.009502722,2.180381E-5,2.005359E-4,2.641099E-5,1.512945E-7,9.06999E-4,4.584725E-14,1.871584E-9,4.740295E-10,3.310367E-8,4.431504E-13,4.161618E-26,5.43746E-20,1.335704E-15,0.001003593,5.70082E-5,5.409384E-4,1.738457E-4,9.78781E-5,2.127655E-5,-5.207012E-11,2.511165E-303,7.505851,5.863944E-5,424797.2,424797.2
0.001,15.4654,-1.289745E8,1559.231,1559.231,9.070758E-4,1.0,0.7621569,3.492681E-5,0.1188283,1.135602E-4,1.438781E-4,9.510008E-7,0.04074759,5.245757E-6,0.06121217,3.71395E-7,2.638302E-9,1.559117E-4,3.173134E-6,9.434887E-4,3.737337E-4,8.022637E-5,1.74078E-11,2.222567E-10,4.424652E-12,4.896454E-12,4.490931E-7,1.615218E-7,4.660329E-7,2.108039E-7,8.798612E-8,3.016207E-4,7.039496E-4,0.00109412,0.009515135,2.156578E-5,1.976474E-4,2.592182E-5,1.488713E-7,9.076566E-4,4.542767E-14,1.857456E-9,4.69593E-10,3.281113E-8,2.025967E-13,4.086211E-26,5.352063E-20,1.324681E-15,9.876979E-4,5.584437E-5,5.450348E-4,1.757639E-4,9.970767E-5,2.200657E-5,-4.140933E-11,2.510652E-303,7.504316,5.865195E-5,424710.3,424710.3
0.001040129,15.45871,-1.233812E8,1557.91,1557.91,9.070758E-4,1.0,0.7622596,3.444198E-5,0.1188694,1.118863E-4,1.43394E-4,9.363575E-7,0.04026221,5.145398E-6,0.06158054,3.68934E-7,2.585007E-9,1.534162E-4,3.102645E-6,9.30115E-4,3.672654E-4,7.816617E-5,1.704621E-11,2.195234E-10,4.308833E-12,4.774547E-12,4.36558E-7,1.582192E-7,4.584648E-7,2.079566E-7,8.654192E-8,2.970621E-4,7.00644E-4,0.001100968,0.009539786,2.111074E-5,1.918933E-4,2.495451E-5,1.440614E-7,9.090912E-4,4.463782E-14,1.829457E-9,4.613976E-10,3.223801E-8,8.222568E-13,3.947331E-26,5.196207E-20,1.303236E-15,9.558019E-4,5.353231E-5,5.533256E-4,1.796886E-4,1.035036E-4,2.356229E-5,-6.510226E-11,2.50961E-303,7.501201,5.867734E-5,424534.1,424534.1
0.001063991,15.45487,-1.20219E8,1557.152,1557.152,9.070758E-4,1.0,0.7623208,3.416558E-5,0.1188923,1.109348E-4,1.431175E-4,9.27941E-7,0.03998215,5.088423E-6,0.06179091,3.675069E-7,2.554645E-9,1.520181E-4,3.063386E-6,9.229377E-4,3.637767E-4,7.70317E-5,1.68257E-11,2.180296E-10,4.246028E-12,4.708663E-12,4.303943E-7,1.564378E-7,4.542287E-7,2.063533E-7,8.571547E-8,2.94457E-4,6.988859E-4,0.001104828,0.009553618,2.086518E-5,1.886534E-4,2.441409E-5,1.413631E-7,9.099806E-4,4.421649E-14,1.813434E-9,4.5713E-10,3.191998E-8,2.989397E-13,3.875054E-26,5.115941E-20,1.291383E-15,9.377005E-4,5.223419E-5,5.580738E-4,1.819632E-4,1.057361E-4,2.450368E-5,-6.536971E-11,2.509011E-303,7.499411,5.869191E-5,424432.8,424432.8
0.001075581,15.45304,-1.187248E8,1556.79,1556.79,9.070758E-4,1.0,0.7623505,3.403437E-5,0.118903,1.104837E-4,1.429857E-4,9.239272E-7,0.03984831,5.061433E-6,0.06189089,3.668223E-7,2.54024E-9,1.513597E-4,3.044969E-6,9.196378E-4,3.621683E-4,7.650271E-5,1.672403E-11,2.173346E-10,4.216928E-12,4.678185E-12,4.27685E-7,1.55616E-7,4.522379E-7,2.055963E-7,8.532218E-8,2.932182E-4,6.980826E-4,0.001106649,0.009560129,2.075186E-5,1.871255E-4,2.416029E-5,1.400929E-7,9.104223E-4,4.402277E-14,1.805985E-9,4.551961E-10,3.177137E-8,9.468683E-13,3.842279E-26,5.079753E-20,1.285837E-15,9.291272E-4,5.162291E-5,5.603336E-4,1.830528E-4,1.068139E-4,2.496518E-5,-7.03107E-11,2.508725E-303,7.498558,5.869885E-5,424384.4,424384.4
0.001099793,15.4493,-1.156879E8,1556.05,1556.05,9.070758E-4,1.0,0.7624126,3.376645E-5,0.1189246,1.09564E-4,1.427149E-4,9.156945E-7,0.03957323,5.00644E-6,0.06209526,3.654088E-7,2.510863E-9,1.500254E-4,3.007783E-6,9.131114E-4,3.58978E-4,7.544148E-5,1.652935E-11,2.159395E-10,4.158836E-12,4.617435E-12,4.225528E-7,1.539845E-7,4.48205E-7,2.040577E-7,8.451709E-8,2.906839E-4,6.965056E-4,0.001110346,0.009573311,2.052677E-5,1.840265E-4,2.364767E-5,1.375216E-7,9.113652E-4,4.363883E-14,1.790678E-9,4.51422E-10,3.147226E-8,9.862517E-13,3.778214E-26,5.009434E-20,1.274653E-15,9.116647E-4,5.038494E-5,5.649586E-4,1.852976E-4,1.090516E-4,2.593827E-5,-6.613468E-11,2.508139E-303,7.496807,5.871307E-5,424285.4,424285.4
0.0011,15.44927,-1.156624E8,1556.044,1556.044,9.070758E-4,1.0,0.7624131,3.37642E-5,0.1189248,1.095563E-4,1.427126E-4,9.156252E-7,0.0395709,5.005978E-6,0.06209698,3.653969E-7,2.510629E-9,1.500142E-4,3.007473E-6,9.130577E-4,3.589517E-4,7.543267E-5,1.653557E-11,2.159279E-10,4.158355E-12,4.616932E-12,4.225117E-7,1.53971E-7,4.481714E-7,2.040448E-7,8.451031E-8,2.906625E-4,6.964927E-4,0.001110377,0.009573421,2.052492E-5,1.840006E-4,2.364339E-5,1.375001E-7,9.113733E-4,4.363566E-14,1.790656E-9,4.513912E-10,3.146977E-8,1.105403E-12,3.777691E-26,5.008862E-20,1.274559E-15,9.115182E-4,5.03746E-5,5.649975E-4,1.853166E-4,1.090706E-4,2.594663E-5,-6.670749E-11,2.508135E-303,7.496793,5.871319E-5,424284.5,424284.5
0.001127136,15.44519,-1.123898E8,1555.236,1555.236,9.070758E-4,1.0,0.7624826,3.347356E-5,0.1189477,1.085606E-4,1.424152E-4,9.066352E-7,0.03926966,4.94649E-6,0.06231905,3.638373E-7,2.478704E-9,1.485801E-4,2.96774E-6,9.062877E-4,3.556286E-4,7.430908E-5,1.628288E-11,2.144467E-10,4.097171E-12,4.553073E-12,4.174953E-7,1.522684E-7,4.438433E-7,2.023845E-7,8.363346E-8,2.879048E-4,6.948769E-4,0.001114355,0.009587548,2.02898E-5,1.806706E-4,2.309575E-5,1.347441E-7,9.124623E-4,4.323487E-14,1.773766E-9,4.475434E-10,3.115124E-8,4.689215E-13,3.712167E-26,4.937551E-20,1.262604E-15,8.926386E-4,4.904707E-5,5.700319E-4,1.877835E-4,1.115564E-4,2.705148E-5,-5.869596E-11,2.507495E-303,7.494882,5.872868E-5,424176.4,424176.4
0.001169661,15.43904,-1.0752E8,1554.017,1554.017,9.070758E-4,1.0,0.7625912,3.303721E-5,0.1189815,1.070691E-4,1.419594E-4,8.930202E-7,0.03881169,4.857495E-6,0.06265326,3.614388E-7,2.43083E-9,1.464487E-4,2.909175E-6,8.966931E-4,3.508922E-4,7.267293E-5,1.594221E-11,2.122724E-10,4.008417E-12,4.46064E-12,4.108912E-7,1.498336E-7,4.374264E-7,1.999038E-7,8.230938E-8,2.837448E-4,6.926322E-4,0.001120267,0.00960842,1.9953E-5,1.757326E-4,2.228983E-5,1.306705E-7,9.142346E-4,4.265896E-14,1.748861E-9,4.42196E-10,3.068338E-8,8.029531E-13,3.620563E-26,4.838981E-20,1.244919E-15,8.644182E-4,4.708383E-5,5.776234E-4,1.915513E-4,1.154059E-4,2.881223E-5,-4.437406E-11,2.506527E-303,7.491988,5.875208E-5,424012.6,424012.6
0.0012,15.43482,-1.042263E8,1553.179,1553.179,9.070758E-4,1.0,0.7626685,3.273938E-5,0.119004,1.060533E-4,1.416401E-4,8.836417E-7,0.03849501,4.79696E-6,0.06288197,3.597579E-7,2.398115E-9,1.450062E-4,2.869896E-6,8.905178E-4,3.478252E-4,7.158941E-5,1.569504E-11,2.108142E-10,3.949709E-12,4.399617E-12,4.069415E-7,1.482501E-7,4.330923E-7,1.982154E-7,8.139971E-8,2.808897E-4,6.912236E-4,0.001124262,0.009622431,1.973344E-5,1.724052E-4,2.175095E-5,1.279342E-7,9.155466E-4,4.228089E-14,1.731504E-9,4.38814E-10,3.036977E-8,2.359468E-13,3.562161E-26,4.776886E-20,1.232973E-15,8.452433E-4,4.576443E-5,5.828279E-4,1.941693E-4,1.181183E-4,3.008991E-5,-3.44776E-11,2.50586E-303,7.489995,5.876813E-5,423899.8,423899.8
0.001239252,15.42957,-1.001725E8,1552.133,1552.133,9.070758E-4,1.0,0.762768,3.236965E-5,0.1190314,1.047947E-4,1.412322E-4,8.718983E-7,0.03809704,4.722033E-6,0.06316663,3.576164E-7,2.357482E-9,1.43226E-4,2.821853E-6,8.832493E-4,3.44194E-4,7.027963E-5,1.539744E-11,2.090247E-10,3.87865E-12,4.325862E-12,4.025807E-7,1.463661E-7,4.277565E-7,1.961207E-7,8.026297E-8,2.773247E-4,6.896122E-4,0.001129178,0.009639554,1.947148E-5,1.683236E-4,2.109459E-5,1.245872E-7,9.172999E-4,4.182543E-14,1.710174E-9,4.348854E-10,2.998591E-8,2.236057E-13,3.493716E-26,4.704919E-20,1.218225E-15,8.21539E-4,4.414978E-5,5.893148E-4,1.974745E-4,1.215863E-4,3.176887E-5,-3.573008E-11,2.505026E-303,7.487501,5.878815E-5,423758.7,423758.7
0.001290253,15.42306,-9.522843E7,1550.834,1550.834,9.070758E-4,1.0,0.7628964,3.191378E-5,0.1190644,1.032463E-4,1.407086E-4,8.572572E-7,0.03759862,4.629969E-6,0.06351882,3.548835E-7,2.307305E-9,1.410427E-4,2.763615E-6,8.748576E-4,3.399699E-4,6.871531E-5,1.502916E-11,2.068367E-10,3.793427E-12,4.237531E-12,3.979188E-7,1.441584E-7,4.212274E-7,1.935337E-7,7.884867E-8,2.728931E-4,6.878316E-4,0.001135177,0.009660245,1.916318E-5,1.633667E-4,2.030444E-5,1.20536E-7,9.196674E-4,4.128086E-14,1.683762E-9,4.304087E-10,2.952009E-8,3.162306E-13,3.414711E-26,4.623005E-20,1.200066E-15,7.92467E-4,4.219444E-5,5.973524E-4,2.016381E-4,1.260241E-4,3.399313E-5,-2.371982E-11,2.503986E-303,7.484392,5.881297E-5,423582.7,423582.7
0.0013,15.42185,-9.432251E7,1550.593,1550.593,9.070758E-4,1.0,0.7629209,3.182965E-5,0.1190704,1.029609E-4,1.406092E-4,8.545347E-7,0.03750566,4.613013E-6,0.06358397,3.543671E-7,2.298037E-9,1.406406E-4,2.752977E-6,8.733738E-4,3.392191E-4,6.843236E-5,1.496405E-11,2.06434E-10,3.777951E-12,4.221503E-12,3.971346E-7,1.437639E-7,4.200276E-7,1.930551E-7,7.858597E-8,2.720703E-4,6.875274E-4,0.001136276,0.009664013,1.910789E-5,1.62461E-4,2.01609E-5,1.197974E-7,9.201307E-4,4.118202E-14,1.678945E-9,4.296225E-10,2.943497E-8,5.67512E-13,3.400706E-26,4.608619E-20,1.19671E-15,7.871199E-4,4.183781E-5,5.988406E-4,2.024178E-4,1.268636E-4,3.44236E-5,-2.39985E-11,2.503792E-303,7.483814,5.881756E-5,423550.0,423550.0
0.00135895,15.41482,-8.90909E7,1549.185,1549.185,9.070758E-4,1.0,0.7630678,3.133997E-5,0.1191049,1.013022E-4,1.400105E-4,8.385576E-7,0.03695831,4.514541E-6,0.06396419,3.512807E-7,2.243961E-9,1.38304E-4,2.691703E-6,8.651212E-4,3.350193E-4,6.681957E-5,1.455659E-11,2.040901E-10,3.689263E-12,4.129704E-12,3.929904E-7,1.41543E-7,4.130635E-7,1.902589E-7,7.704578E-8,2.672488E-4,6.859073E-4,0.001142633,0.00968561,1.879531E-5,1.57248E-4,1.933979E-5,1.155557E-7,9.230035E-4,4.061503E-14,1.649991E-9,4.252728E-10,2.894296E-8,2.027427E-13,3.322381E-26,4.528945E-20,1.177092E-15,7.561207E-4,3.978899E-5,6.075316E-4,2.070284E-4,1.318826E-4,3.706344E-5,-2.667943E-11,2.502658E-303,7.480424,5.884437E-5,423358.1,423358.1
0.0014,15.41018,-8.568192E7,1548.25,1548.25,9.070758E-4,1.0,0.7631692,3.101726E-5,0.1191272,1.002111E-4,1.395956E-4,8.279005E-7,0.03659146,4.449826E-6,0.06421575,3.491662E-7,2.208227E-9,1.367647E-4,2.651865E-6,8.600184E-4,3.324005E-4,6.578648E-5,1.428912E-11,2.025394E-10,3.631943E-12,4.070406E-12,3.906074E-7,1.401442E-7,4.084856E-7,1.884026E-7,7.601939E-8,2.640373E-4,6.849768E-4,0.001146784,0.00969953,1.859703E-5,1.53867E-4,1.881188E-5,1.128129E-7,9.250708E-4,4.024719E-14,1.630763E-9,4.225953E-10,2.862237E-8,2.561444E-13,3.273382E-26,4.479785E-20,1.164034E-15,7.358041E-4,3.846349E-5,6.132864E-4,2.10138E-4,1.3532E-4,3.893774E-5,-2.137523E-11,2.501902E-303,7.478163,5.886211E-5,423230.2,423230.2
0.001458463,15.40389,-8.112755E7,1546.979,1546.979,9.070758E-4,1.0,0.7633122,3.058147E-5,0.1191568,9.87398E-5,1.390064E-4,8.133382E-7,0.03608787,4.362638E-6,0.0645568,3.461996E-7,2.15986E-9,1.346828E-4,2.598673E-6,8.535176E-4,3.290371E-4,6.442603E-5,1.395246E-11,2.004287E-10,3.555722E-12,3.99157E-12,3.877664E-7,1.383288E-7,4.023068E-7,1.85873E-7,7.461749E-8,2.596524E-4,6.83889E-4,0.001152344,0.009717921,1.833771E-5,1.493707E-4,1.811554E-5,1.091753E-7,9.281007E-4,3.975508E-14,1.605046E-9,4.191864E-10,2.819224E-8,1.395056E-12,3.210004E-26,4.416975E-20,1.146164E-15,7.085121E-4,3.670466E-5,6.210921E-4,2.144332E-4,1.401364E-4,4.165678E-5,-2.987325E-11,2.500869E-303,7.475076,5.888613E-5,423055.5,423055.5
0.001484936,15.40117,-7.917342E7,1546.427,1546.427,9.070758E-4,1.0,0.7633764,3.039283E-5,0.1191695,9.810372E-5,1.387399E-4,8.069703E-7,0.03586681,4.324962E-6,0.06470491,3.448728E-7,2.138794E-9,1.337794E-4,2.575844E-6,8.508355E-4,3.276398E-4,6.384888E-5,1.376393E-11,1.995063E-10,3.523097E-12,3.957826E-12,3.866578E-7,1.375675E-7,3.996274E-7,1.847682E-7,7.400454E-8,2.577356E-4,6.834778E-4,0.001154736,0.009725731,1.822815E-5,1.474498E-4,1.782007E-5,1.076247E-7,9.295036E-4,3.954304E-14,1.592859E-9,4.177773E-10,2.800635E-8,2.933528E-13,3.18345E-26,4.390919E-20,1.13832E-15,6.967516E-4,3.595453E-5,6.24483E-4,2.163286E-4,1.422871E-4,4.290702E-5,-2.707723E-11,2.500418E-303,7.473726,5.889654E-5,422979.1,422979.1
0.0015,15.39965,-7.808981E7,1546.118,1546.118,9.070758E-4,1.0,0.7634128,3.028777E-5,0.1191765,9.774966E-5,1.385884E-4,8.034067E-7,0.03574286,4.303995E-6,0.06478753,3.441221E-7,2.127071E-9,1.332756E-4,2.563178E-6,8.493745E-4,3.268761E-4,6.353035E-5,1.36753E-11,1.9899E-10,3.505013E-12,3.93912E-12,3.860693E-7,1.371495E-7,3.981342E-7,1.8415E-7,7.36615E-8,2.566628E-4,6.83264E-4,0.001156064,0.00973004,1.816777E-5,1.463867E-4,1.765706E-5,1.067674E-7,9.303098E-4,3.942508E-14,1.586375E-9,4.170083E-10,2.790324E-8,1.797507E-13,3.168866E-26,4.376671E-20,1.13392E-15,6.902162E-4,3.553969E-5,6.263746E-4,2.17394E-4,1.435027E-4,4.362363E-5,-2.344893E-11,2.500165E-303,7.472971,5.890235E-5,422936.4,422936.4
0.001584831,15.39152,-7.234333E7,1544.457,1544.457,9.070758E-4,1.0,0.7636156,2.972525E-5,0.1192137,9.585601E-5,1.377351E-4,7.84105E-7,0.03506854,4.191889E-6,0.0652316,3.399517E-7,2.06405E-9,1.305652E-4,2.495877E-6,8.419234E-4,3.229522E-4,6.185809E-5,1.319324E-11,1.961862E-10,3.409077E-12,3.839851E-12,3.832368E-7,1.34978E-7,3.901129E-7,1.808002E-7,7.180267E-8,2.5085E-4,6.823012E-4,0.001163134,0.00975261,1.785121E-5,1.407758E-4,1.680298E-5,1.022525E-7,9.349495E-4,3.879304E-14,1.551075E-9,4.130594E-10,2.735335E-8,2.332381E-13,3.092945E-26,4.30318E-20,1.109911E-15,6.553928E-4,3.33539E-5,6.365412E-4,2.232244E-4,1.502402E-4,4.772814E-5,-1.356538E-11,2.498797E-303,7.468884,5.893345E-5,422705.0,422705.0
