Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H3_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_NC3H7_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_C3H3_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H9_Soln#10 (),Mole_fraction_TC4H9_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C4H2_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_MCPTD_Soln#10 (),Mole_fraction_NEOC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M2_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_B2M2_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_IC8H16_Soln#10 (),Mole_fraction_DIMEPTD_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_C10H10_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Mole_fraction_IC12H26_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
3.611582E-7,14.83323,-3.560877E11,1411.898,1411.898,0.001157303,1.0,0.9313428,5.366969E-4,6.328667E-4,0.004823128,1.349063E-4,1.644439E-4,7.517139E-4,1.744725E-5,3.73136E-6,2.247232E-5,3.169322E-5,0.00478639,1.977837E-4,1.826434E-6,1.162378E-4,4.304079E-7,5.591427E-6,9.004165E-5,4.667401E-4,7.272131E-4,0.00376262,0.001043544,1.727688E-4,5.552104E-6,9.706544E-5,2.501219E-4,5.088566E-8,1.136507E-10,1.872428E-5,8.4504E-10,2.448698E-7,7.387061E-9,5.57465E-7,2.642941E-5,9.66599E-5,2.31939E-6,3.013216E-6,8.159265E-8,1.068907E-4,1.895986E-5,1.352681E-4,0.01854975,1.997014E-4,0.007722128,5.512254E-5,4.488959E-10,4.695427E-7,2.635278E-11,0.009411283,0.01342303,9.039264,7.802102E-5,511581.4,511581.4
3.71784E-7,14.83092,-3.468063E11,1411.163,1411.163,0.001157303,1.0,0.9310177,5.374393E-4,6.690659E-4,0.004922563,1.458711E-4,1.657632E-4,7.807801E-4,1.805956E-5,4.021523E-6,2.401098E-5,3.164044E-5,0.004918362,2.002894E-4,1.978308E-6,1.20994E-4,4.651689E-7,5.932549E-6,9.287099E-5,4.59875E-4,7.176707E-4,0.003853873,0.001066546,1.793022E-4,5.865427E-6,9.783315E-5,2.594247E-4,5.666474E-8,1.21672E-10,1.953011E-5,9.368231E-10,2.655417E-7,8.073786E-9,5.928863E-7,2.783123E-5,9.965644E-5,2.507334E-6,3.22581E-6,8.834627E-8,1.111873E-4,1.936429E-5,1.401694E-4,0.0185233,2.077209E-4,0.007716362,5.71215E-5,5.118137E-10,5.172114E-7,3.053415E-11,0.009380374,0.013348,9.035963,7.803314E-5,511394.5,511394.5
3.807579E-7,14.82906,-3.391757E11,1410.557,1410.557,0.001157303,1.0,0.9307471,5.378545E-4,7.001334E-4,0.005003579,1.554681E-4,1.667697E-4,8.053389E-4,1.856596E-5,4.274533E-6,2.534085E-5,3.158388E-5,0.005028209,2.022766E-4,2.111349E-6,1.250101E-4,4.955683E-7,6.225515E-6,9.522776E-5,4.541599E-4,7.097042E-4,0.003929976,0.001085733,1.848582E-4,6.133852E-6,9.844176E-5,2.672524E-4,6.186466E-8,1.286172E-10,2.021286E-5,1.019038E-9,2.836592E-7,8.681812E-9,6.234504E-7,2.902169E-5,1.021748E-4,2.671992E-6,3.409915E-6,9.427033E-8,1.148095E-4,1.970095E-5,1.442885E-4,0.01850098,2.144809E-4,0.007711549,5.879374E-5,5.696694E-10,5.59634E-7,3.443805E-11,0.009354448,0.01328565,9.033218,7.804294E-5,511239.2,511239.2
3.890118E-7,14.82741,-3.323234E11,1410.012,1410.012,0.001157303,1.0,0.9305015,5.380806E-4,7.290929E-4,0.00507575,1.645633E-4,1.676131E-4,8.279296E-4,1.902273E-5,4.513533E-6,2.658761E-5,3.152308E-5,0.005127965,2.040035E-4,2.237538E-6,1.287022E-4,5.243607E-7,6.49869E-6,9.736904E-5,4.489761E-4,7.024611E-4,0.003999208,0.001103192,1.899978E-4,6.383688E-6,9.897101E-5,2.744269E-4,6.691122E-8,1.351411E-10,2.084241E-5,1.098526E-9,3.00851E-7,9.263886E-9,6.520746E-7,3.012108E-5,1.044809E-4,2.828198E-6,3.582815E-6,9.989606E-8,1.181349E-4,2.000676E-5,1.4806E-4,0.01848046,2.206863E-4,0.007707168,6.031845E-5,6.268701E-10,6.004145E-7,3.834825E-11,0.009330748,0.01322908,9.030728,7.805161E-5,511098.3,511098.3
4.010815E-7,14.82512,-3.225861E11,1409.234,1409.234,0.001157303,1.0,0.9301477,5.381675E-4,7.720743E-4,0.005177323,1.783173E-4,1.687126E-4,8.609563E-4,1.967466E-5,4.873602E-6,2.844962E-5,3.14206E-5,0.005271674,2.063613E-4,2.428587E-6,1.340962E-4,5.678788E-7,6.904155E-6,1.004549E-4,4.415299E-4,6.92029E-4,0.004099155,0.001128406,1.975611E-4,6.753856E-6,9.9695E-5,2.848719E-4,7.475593E-8,1.449122E-10,2.176539E-5,1.22155E-9,3.268916E-7,1.015467E-8,6.947927E-7,3.173495E-5,1.078347E-4,3.064753E-6,3.841582E-6,1.084254E-7,1.22985E-4,2.044748E-5,1.535437E-4,0.0184505,2.297359E-4,0.00770084,6.25243E-5,7.177045E-10,6.631023E-7,4.465126E-11,0.009296346,0.01314767,9.027146,7.806371E-5,510895.5,510895.5
4.105007E-7,14.82341,-3.152167E11,1408.643,1408.643,0.001157303,1.0,0.9298759,5.380532E-4,8.061165E-4,0.005253396,1.894184E-4,1.69467E-4,8.867151E-4,2.016986E-5,5.163102E-6,2.993331E-5,3.133063E-5,0.005382072,2.080684E-4,2.582998E-6,1.383001E-4,6.029904E-7,7.225204E-6,1.02826E-4,4.358351E-4,6.840291E-4,0.004176111,0.001147828,2.035002E-4,7.046539E-6,1.00221E-4,2.929827E-4,8.12696E-8,1.527261E-10,2.248738E-5,1.323251E-9,3.479485E-7,1.088268E-8,7.28822E-7,3.299842E-5,1.104365E-4,3.256006E-6,4.048237E-6,1.153294E-7,1.267585E-4,2.078622E-5,1.577963E-4,0.01842716,2.367755E-4,0.007695966,6.422566E-5,7.947815E-10,7.145536E-7,5.008138E-11,0.009269709,0.01308519,9.024397,7.807269E-5,510740.0,510740.0
4.312229E-7,14.81992,-2.996947E11,1407.389,1407.389,0.001157303,1.0,0.9292908,5.373154E-4,8.824495E-4,0.00541123,2.149403E-4,1.708345E-4,9.433025E-4,2.121632E-5,5.825199E-6,3.328527E-5,3.110662E-5,0.005619699,2.114371E-4,2.938821E-6,1.475255E-4,6.837055E-7,7.944394E-6,1.079293E-4,4.23683E-4,6.668968E-4,0.004342298,0.001189802,2.166684E-4,7.701388E-6,1.012666E-4,3.106939E-4,9.684127E-8,1.704915E-10,2.408001E-5,1.564946E-9,3.965029E-7,1.258622E-8,8.057451E-7,3.578592E-5,1.161111E-4,3.696944E-6,4.516628E-6,1.312717E-7,1.350192E-4,2.151606E-5,1.670646E-4,0.01837596,2.521827E-4,0.007685437,6.790498E-5,9.845886E-10,8.355746E-7,6.373371E-11,0.009211762,0.01295084,9.018489,7.809108E-5,510405.6,510405.6
4.512333E-7,14.81687,-2.855765E11,1406.237,1406.237,0.001157303,1.0,0.928742,5.360671E-4,9.578927E-4,0.005551728,2.409645E-4,1.718138E-4,9.977938E-4,2.216974E-5,6.495828E-6,3.662706E-5,3.086269E-5,0.005842559,2.142203E-4,3.302996E-6,1.563963E-4,7.660516E-7,8.653682E-6,1.127129E-4,4.124546E-4,6.509951E-4,0.004498863,0.001229391,2.29501E-4,8.346896E-6,1.021437E-4,3.276138E-4,1.135452E-7,1.883927E-10,2.562211E-5,1.8223E-9,4.462377E-7,1.436485E-8,8.826004E-7,3.848173E-5,1.215242E-4,4.148542E-6,4.98567E-6,1.476314E-7,1.429365E-4,2.22016E-5,1.758957E-4,0.01832675,2.669444E-4,0.00767552,7.137297E-5,1.196012E-9,9.626538E-7,7.934344E-11,0.00915666,0.01282495,9.012959,7.810716E-5,510092.6,510092.6
4.599921E-7,14.81563,-2.796561E11,1405.75,1405.75,0.001157303,1.0,0.9285066,5.353812E-4,9.914078E-4,0.005609702,2.527643E-4,1.721483E-4,0.001021586,2.256927E-5,6.798547E-6,3.811939E-5,3.074909E-5,0.005938142,2.153036E-4,3.468619E-6,1.602655E-4,8.034185E-7,8.968144E-6,1.147632E-4,4.076985E-4,6.44239E-4,0.004566229,0.001246441,2.351491E-4,8.63319E-6,1.024902E-4,3.349609E-4,1.213854E-7,1.964593E-10,2.629804E-5,1.942507E-9,4.688689E-7,1.518481E-8,9.170046E-7,3.96613E-5,1.238726E-4,4.354017E-6,5.195791E-6,1.550847E-7,1.463819E-4,2.249599E-5,1.797232E-4,0.01830529,2.733666E-4,0.007671255,7.286431E-5,1.297777E-9,1.021427E-6,8.698801E-11,0.009132804,0.01277098,9.01059,7.81137E-5,509958.6,509958.6
4.857683E-7,14.81229,-2.63109E11,1404.373,1404.373,0.001157303,1.0,0.9278298,5.329548E-4,0.001091622,0.005768483,2.888615E-4,1.728401E-4,0.001091356,2.36824E-5,7.719922E-6,4.260499E-5,3.039632E-5,0.006212781,2.180546E-4,3.97744E-6,1.715978E-4,9.179075E-7,9.905602E-6,1.206478E-4,3.942605E-4,6.250853E-4,0.004760537,0.001295674,2.518614E-4,9.487792E-6,1.033905E-4,3.563673E-4,1.463734E-7,2.21024E-10,2.828928E-5,2.323505E-9,5.384394E-7,1.774438E-8,1.020833E-6,4.312547E-5,1.30708E-4,4.985567E-6,5.829812E-6,1.780276E-7,1.564457E-4,2.334319E-5,1.908498E-4,0.01824245,2.921189E-4,0.007658963,7.715837E-5,1.631853E-9,1.205438E-6,1.125987E-10,0.009063524,0.01261593,9.003795,7.813131E-5,509574.0,509574.0
5.039582E-7,14.8102,-2.521835E11,1403.45,1403.45,0.001157303,1.0,0.9273661,5.309371E-4,0.001163637,0.005870433,3.155042E-4,1.730972E-4,0.001140341,2.441237E-5,8.39591E-6,4.584601E-5,3.013486E-5,0.006400865,2.196354E-4,4.355261E-6,1.795416E-4,1.002634E-6,1.05763E-5,1.246707E-4,3.852715E-4,6.122201E-4,0.004894261,0.001329608,2.63721E-4,1.01008E-5,1.039286E-4,3.71276E-4,1.657648E-7,2.391156E-10,2.969545E-5,2.617264E-9,5.901377E-7,1.968225E-8,1.096327E-6,4.555946E-5,1.354629E-4,5.454736E-6,6.290169E-6,1.951021E-7,1.634762E-4,2.392463E-5,1.985764E-4,0.0181984,3.052128E-4,0.007650515,8.01034E-5,1.900403E-9,1.345123E-6,1.336824E-10,0.009015453,0.01250973,8.999151,7.814235E-5,509311.2,509311.2
5.205096E-7,14.80847,-2.427532E11,1402.644,1402.644,0.001157303,1.0,0.9269535,5.289239E-4,0.001229998,0.005956363,3.40535E-4,1.731884E-4,0.001184714,2.503756E-5,9.028242E-6,4.884263E-5,2.989077E-5,0.006568091,2.208398E-4,4.712132E-6,1.867286E-4,1.082448E-6,1.11919E-5,1.282416E-4,3.774376E-4,6.009736E-4,0.005013609,0.001359933,2.745471E-4,1.066503E-5,1.043557E-4,3.846974E-4,1.84701E-7,2.561382E-10,3.097503E-5,2.902773E-9,6.38998E-7,2.154E-8,1.166547E-6,4.776354E-5,1.397397E-4,5.89799E-6,6.717466E-6,2.112551E-7,1.698198E-4,2.444248E-5,2.05516E-4,0.01815854,3.170227E-4,0.007642986,8.272212E-5,2.169736E-9,1.479194E-6,1.552081E-10,0.008972294,0.0124153,8.995028,7.815145E-5,509077.8,509077.8
5.328695E-7,14.80729,-2.360148E11,1402.061,1402.061,0.001157303,1.0,0.926651,5.273273E-4,0.001280025,0.006016484,3.596914E-4,1.731779E-4,0.001217719,2.548078E-5,9.510546E-6,5.110685E-5,2.970578E-5,0.006690629,2.216055E-4,4.986573E-6,1.920687E-4,1.14369E-6,1.165434E-5,1.308543E-4,3.71796E-4,5.928545E-4,0.005101338,0.001382248,2.826475E-4,1.109007E-5,1.04639E-4,3.946295E-4,1.996566E-7,2.692089E-10,3.193036E-5,3.127434E-9,6.765899E-7,2.298584E-8,1.219899E-6,4.940162E-5,1.429023E-4,6.238888E-6,7.041368E-6,2.236915E-7,1.74523E-4,2.482249E-5,2.106415E-4,0.01812891,3.257754E-4,0.007637458,8.464001E-5,2.387044E-9,1.583586E-6,1.72823E-10,0.00894042,0.01234608,8.99201,7.81577E-5,508907.0,508907.0
5.521382E-7,14.80561,-2.260037E11,1401.184,1401.184,0.001157303,1.0,0.9261887,5.247042E-4,0.001358748,0.006103644,3.90303E-4,1.730438E-4,0.001268937,2.61326E-5,1.027864E-5,5.467675E-5,2.941441E-5,0.006877827,2.2259E-4,5.42763E-6,2.003464E-4,1.241871E-6,1.237905E-5,1.348386E-4,3.633445E-4,5.806605E-4,0.005235811,0.001416493,2.952933E-4,1.175845E-5,1.050253E-4,4.099587E-4,2.243804E-7,2.902189E-10,3.341891E-5,3.497418E-9,7.370349E-7,2.533934E-8,1.304582E-6,5.194006E-5,1.477796E-4,6.786734E-6,7.55384E-6,2.437005E-7,1.817958E-4,2.540393E-5,2.18535E-4,0.01808298,3.393048E-4,0.007628999,8.756632E-5,2.754546E-9,1.753505E-6,2.0306E-10,0.008891327,0.01224029,8.987405,7.816654E-5,508646.4,508646.4
5.68819E-7,14.80432,-2.178001E11,1400.455,1400.455,0.001157303,1.0,0.9257971,5.223223E-4,0.001427551,0.00617296,4.174963E-4,1.728259E-4,0.001313038,2.665969E-5,1.095855E-5,5.780197E-5,2.916058E-5,0.00703626,2.232541E-4,5.822138E-6,2.074645E-4,1.329445E-6,1.300933E-5,1.382033E-4,3.563533E-4,5.705452E-4,0.005350049,0.001445625,3.062491E-4,1.234228E-5,1.053098E-4,4.230768E-4,2.471867E-7,3.090541E-10,3.470644E-5,3.837335E-9,7.911307E-7,2.747425E-8,1.379324E-6,5.412101E-5,1.519497E-4,7.276677E-6,8.004243E-6,2.616172E-7,1.880329E-4,2.58969E-5,2.252733E-4,0.01804348,3.509019E-4,0.007621826,9.003779E-5,3.102051E-9,1.907543E-6,2.321134E-10,0.008849405,0.01215072,8.983513,7.817337E-5,508426.1,508426.1
5.886353E-7,14.80296,-2.085819E11,1399.623,1399.623,0.001157303,1.0,0.9253419,5.193832E-4,0.001509984,0.006248333,4.505772E-4,1.724622E-4,0.00136513,2.724298E-5,1.178303E-5,6.155044E-5,2.885866E-5,0.0072203,2.238392E-4,6.305661E-6,2.158612E-4,1.436472E-6,1.376052E-5,1.421029E-4,3.48422E-4,5.590383E-4,0.005483245,0.00147964,3.192626E-4,1.304152E-5,1.055935E-4,4.384777E-4,2.759929E-7,3.322465E-10,3.623423E-5,4.265046E-9,8.574688E-7,3.012736E-8,1.469779E-6,5.669002E-5,1.568408E-4,7.876961E-6,8.546599E-6,2.835961E-7,1.953705E-4,2.647055E-5,2.33164E-4,0.01799685,3.64538E-4,0.007613479,9.29004E-5,3.551772E-9,2.098721E-6,2.703004E-10,0.008800287,0.0120466,8.978998,7.818054E-5,508170.6,508170.6
6.045014E-7,14.80201,-2.015921E11,1398.982,1398.982,0.001157303,1.0,0.9249849,5.169592E-4,0.00157647,0.006303526,4.776295E-4,1.721004E-4,0.001406599,2.767797E-5,1.245538E-5,6.457564E-5,2.861754E-5,0.007364526,2.241638E-4,6.704119E-6,2.225369E-4,1.524422E-6,1.436321E-5,1.451515E-4,3.423506E-4,5.502072E-4,0.005587997,0.001506427,3.296726E-4,1.360539E-5,1.05782E-4,4.50666E-4,3.004115E-7,3.514847E-10,3.745582E-5,4.62636E-9,9.12165E-7,3.234256E-8,1.543459E-6,5.872865E-5,1.60708E-4,8.3714E-6,8.985962E-6,3.017208E-7,2.011888E-4,2.692084E-5,2.393931E-4,0.01795976,3.75345E-4,0.007606929,9.513591E-5,3.941794E-9,2.258056E-6,3.038965E-10,0.008761484,0.01196496,8.975465,7.818558E-5,507970.6,507970.6
6.230779E-7,14.80103,-1.938252E11,1398.259,1398.259,0.001157303,1.0,0.9245751,5.140558E-4,0.001654795,0.00636266,5.098939E-4,1.716089E-4,0.001454876,2.815289E-5,1.32554E-5,6.814017E-5,2.833677E-5,0.007530007,2.243984E-4,7.183074E-6,2.302989E-4,1.62985E-6,1.506949E-5,1.486411E-4,3.355411E-4,5.40279E-4,0.005708586,0.001537305,3.418417E-4,1.426967E-5,1.059631E-4,4.647766E-4,3.305462E-7,3.748025E-10,3.888395E-5,5.070874E-9,9.779437E-7,3.503827E-8,1.631097E-6,6.109377E-5,1.65181E-4,8.965362E-6,9.505511E-6,3.235178E-7,2.079368E-4,2.743829E-5,2.465868E-4,0.01791661,3.878722E-4,0.007599405,9.769067E-5,4.433506E-9,2.451518E-6,3.468167E-10,0.008716633,0.01187123,8.971416,7.819075E-5,507741.5,507741.5
6.409977E-7,14.80022,-1.867359E11,1397.587,1397.587,0.001157303,1.0,0.9241876,5.112003E-4,0.001730782,0.006414414,5.415758E-4,1.71076E-4,0.001501163,2.857775E-5,1.403933E-5,7.159771E-5,2.806816E-5,0.007686325,2.244915E-4,7.657453E-6,2.377307E-4,1.733967E-6,1.57508E-5,1.519289E-4,3.292624E-4,5.311023E-4,0.005822888,0.001566613,3.535529E-4,1.49142E-5,1.06101E-4,4.782266E-4,3.612066E-7,3.981459E-10,4.025916E-5,5.521763E-9,1.043128E-6,3.774231E-8,1.716992E-6,6.33521E-5,1.694401E-4,9.553187E-6,1.001133E-5,3.451143E-7,2.143805E-4,2.792785E-5,2.534257E-4,0.01787528,3.998277E-4,0.00759229,1.000924E-4,4.944847E-9,2.645024E-6,3.920498E-10,0.008673949,0.01178263,8.967596,7.819503E-5,507525.3,507525.3
6.619258E-7,14.79943,-1.789272E11,1396.833,1396.833,0.001157303,1.0,0.9237444,5.078113E-4,0.001819983,0.006468692,5.79209E-4,1.703927E-4,0.001554863,2.903508E-5,1.496882E-5,7.565419E-5,2.775792E-5,0.00786495,2.244542E-4,8.226362E-6,2.463403E-4,1.858438E-6,1.654566E-5,1.556752E-4,3.222695E-4,5.208563E-4,0.005953962,0.001600272,3.671856E-4,1.567104E-5,1.062209E-4,4.937358E-4,3.990054E-7,4.265202E-10,4.186189E-5,6.075964E-9,1.121343E-6,4.102804E-8,1.818931E-6,6.595973E-5,1.743456E-4,1.025744E-5,1.060706E-5,3.710194E-7,2.218244E-4,2.848815E-5,2.61289E-4,0.01782735,4.1363E-4,0.007584151,1.02821E-4,5.589586E-9,2.879319E-6,4.498604E-10,0.008624806,0.01168131,8.963236,7.819921E-5,507278.5,507278.5
6.792499E-7,14.79889,-1.728253E11,1396.232,1396.232,0.001157303,1.0,0.9233849,5.049709E-4,0.001894138,0.006508894,6.10832E-4,1.697861E-4,0.001599022,2.938385E-5,1.574876E-5,7.902351E-5,2.750436E-5,0.008009736,2.243183E-4,8.709108E-6,2.534099E-4,1.963728E-6,1.720237E-5,1.58703E-4,3.167427E-4,5.127391E-4,0.006060561,0.001627685,3.784267E-4,1.63005E-5,1.062896E-4,5.064138E-4,4.31932E-7,4.50964E-10,4.318567E-5,6.557414E-9,1.187748E-6,4.385149E-8,1.9046E-6,6.809327E-5,1.783508E-4,1.085437E-5,1.11037E-5,3.930018E-7,2.279199E-4,2.894298E-5,2.676985E-4,0.01778797,4.249247E-4,0.007577549,1.050188E-4,6.163381E-9,3.079852E-6,5.019653E-10,0.00858469,0.01159913,8.959706,7.820204E-5,507078.8,507078.8
7.134011E-7,14.79813,-1.616794E11,1395.106,1395.106,0.001157303,1.0,0.9226944,4.993046E-4,0.002040973,0.006576655,6.742613E-4,1.685069E-4,0.001685294,2.999931E-5,1.731128E-5,8.568414E-5,2.701407E-5,0.00828747,2.238165E-4,9.690711E-6,2.671947E-4,2.176915E-6,1.849183E-5,1.64488E-4,3.064867E-4,4.976307E-4,0.00626592,0.001680596,4.004482E-4,1.754785E-5,1.063542E-4,5.309904E-4,5.011853E-7,5.018386E-10,4.578682E-5,7.566688E-9,1.322866E-6,4.96876E-8,2.076729E-6,7.223144E-5,1.861019E-4,1.206602E-5,1.209014E-5,4.376901E-7,2.397617E-4,2.981704E-5,2.800749E-4,0.01771109,4.46847E-4,0.007564875,1.091955E-4,7.404273E-9,3.491841E-6,6.164817E-10,0.008507057,0.01144135,8.952946,7.820609E-5,506696.2,506696.2
7.308936E-7,14.79787,-1.563917E11,1394.558,1394.558,0.001157303,1.0,0.9223497,4.963779E-4,0.002116438,0.006605901,7.07242E-4,1.678189E-4,0.001729084,3.028054E-5,1.812325E-5,8.910043E-5,2.676815E-5,0.008425973,2.234581E-4,1.020834E-5,2.741776E-4,2.288853E-6,1.91489E-5,1.673613E-4,3.015389E-4,4.903202E-4,0.006368754,0.001707141,4.116471E-4,1.818952E-5,1.063549E-4,5.433689E-4,5.389003E-7,5.293614E-10,4.711453E-5,8.114709E-9,1.394165E-6,5.281432E-8,2.166501E-6,7.431567E-5,1.899988E-4,1.270372E-5,1.25984E-5,4.612449E-7,2.45738E-4,3.025366E-5,2.862834E-4,0.0176721,4.579006E-4,0.007558551,1.11257E-4,8.09815E-9,3.711097E-6,6.814833E-10,0.008468019,0.01136259,8.94958,7.820743E-5,506505.7,506505.7
7.763591E-7,14.79759,-1.438493E11,1393.213,1393.213,0.001157303,1.0,0.92148,4.887294E-4,0.002313071,0.006666432,7.942319E-4,1.659634E-4,0.001841636,3.091649E-5,2.026565E-5,9.79751E-5,2.614623E-5,0.00877486,2.222779E-4,1.159834E-5,2.920811E-4,2.587842E-6,2.084298E-5,1.745624E-4,2.895501E-4,4.725465E-4,0.006629005,0.001774475,4.404608E-4,1.986369E-5,1.062696E-4,5.748947E-4,6.440697E-7,6.059302E-10,5.054968E-5,9.638082E-9,1.585784E-6,6.137027E-8,2.404664E-6,7.961906E-5,1.999003E-4,1.441161E-5,1.392565E-5,5.244417E-7,2.609924E-4,3.135551E-5,3.020159E-4,0.01757197,4.860803E-4,0.007542618,1.163792E-4,1.009463E-8,4.305555E-6,8.717897E-10,0.008368768,0.01116401,8.941115,7.82089E-5,506026.6,506026.6
8.165589E-7,14.79776,-1.340471E11,1392.111,1392.111,0.001157303,1.0,0.9207403,4.819513E-4,0.002487155,0.006703478,8.72332E-4,1.642772E-4,0.001939651,3.13798E-5,2.21928E-5,1.057956E-4,2.561716E-5,0.009070951,2.210136E-4,1.287784E-5,3.076193E-4,2.861053E-6,2.232134E-5,1.806311E-4,2.798844E-4,4.581535E-4,0.006851189,0.001832133,4.655471E-4,2.134891E-5,1.061061E-4,6.020164E-4,7.45623E-7,6.80151E-10,5.356686E-5,1.110387E-8,1.762357E-6,6.944049E-8,2.620725E-6,8.41712E-5,2.083893E-4,1.597751E-5,1.510296E-5,5.82521E-7,2.741508E-4,3.229262E-5,3.154551E-4,0.01748487,5.103468E-4,0.007529096,1.206382E-4,1.210046E-8,4.858684E-6,1.067113E-9,0.008283568,0.01099527,8.933946,7.820803E-5,505620.9,505620.9
8.527101E-7,14.79819,-1.261368E11,1391.183,1391.183,0.001157303,1.0,0.9200969,4.75868E-4,0.002643595,0.006725327,9.432319E-4,1.627488E-4,0.002026606,3.172964E-5,2.394784E-5,1.12791E-4,2.515781E-5,0.009328052,2.197591E-4,1.406633E-5,3.213617E-4,3.113148E-6,2.363277E-5,1.858671E-4,2.718501E-4,4.461453E-4,0.007045057,0.001882577,4.877648E-4,2.268624E-5,1.05901E-4,6.258243E-4,8.438142E-7,7.526009E-10,5.626306E-5,1.251756E-8,1.926523E-6,7.709527E-8,2.819162E-6,8.81552E-5,2.158164E-4,1.742645E-5,1.616171E-5,6.363725E-7,2.85725E-4,3.310764E-5,3.271752E-4,0.01740768,5.31658E-4,0.007517361,1.242638E-4,1.410578E-8,5.376417E-6,1.265818E-9,0.008208911,0.0108486,8.927731,7.820575E-5,505269.1,505269.1
8.69988E-7,14.79848,-1.226281E11,1390.759,1390.759,0.001157303,1.0,0.9197961,4.729698E-4,0.00271826,0.006732357,9.772727E-4,1.62019E-4,0.002067774,3.187751E-5,2.479296E-5,1.161183E-4,2.49436E-5,0.009448058,2.19133E-4,1.464627E-5,3.278538E-4,3.235588E-6,2.425305E-5,1.883001E-4,2.682084E-4,4.406887E-4,0.007135835,0.00190624,4.982639E-4,2.332544E-5,1.057864E-4,6.370147E-4,8.930187E-7,7.892431E-10,5.754575E-5,1.322496E-8,2.006682E-6,8.088374E-8,2.915314E-6,9.002307E-5,2.192989E-4,1.813151E-5,1.666705E-5,6.626136E-7,2.91172E-4,3.348842E-5,3.326582E-4,0.01737115,5.416759E-4,0.007511887,1.259314E-4,1.513316E-8,5.630169E-6,1.368776E-9,0.00817386,0.0107801,8.924834,7.820422E-5,505105.1,505105.1
9.329688E-7,14.79993,-1.111544E11,1389.307,1389.307,0.001157303,1.0,0.9187343,4.624815E-4,0.00298948,0.006741686,0.001101808,1.593841E-4,0.00221573,3.232747E-5,2.790262E-5,1.2814E-4,2.419077E-5,0.009870825,2.167721E-4,1.682137E-5,3.511106E-4,3.69151E-6,2.647583E-5,1.968134E-4,2.558965E-4,4.221764E-4,0.00745703,0.001990187,5.358517E-4,2.56524E-5,1.052927E-4,6.768108E-4,1.084774E-6,9.346665E-10,6.218758E-5,1.597726E-8,2.307606E-6,9.539173E-8,3.2726E-6,9.663578E-5,2.316361E-4,2.076415E-5,1.850139E-5,7.607998E-7,3.105726E-4,3.483142E-5,3.520169E-4,0.01724001,5.772941E-4,0.007492622,1.316729E-4,1.926853E-8,6.586812E-6,1.78996E-9,0.008049419,0.01053861,8.914639,7.819653E-5,504528.2,504528.2
