Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_H_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_CH3_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H5_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C3H8_Soln#3 (),Mole_fraction_IC3H7_Soln#3 (),Mole_fraction_C3H6_Soln#3 (),Mole_fraction_C3H5-A_Soln#3 (),Mole_fraction_C3H4-P_Soln#3 (),Mole_fraction_C3H4-A_Soln#3 (),Mole_fraction_NC4H10_Soln#3 (),Mole_fraction_IC4H10_Soln#3 (),Mole_fraction_IC4H9_Soln#3 (),Mole_fraction_TC4H9_Soln#3 (),Mole_fraction_IC4H8_Soln#3 (),Mole_fraction_IC4H7_Soln#3 (),Mole_fraction_C4H8-1_Soln#3 (),Mole_fraction_C4H8-2_Soln#3 (),Mole_fraction_C4H71-3_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C4H4_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_C5H6_Soln#3 (),Mole_fraction_MCPTD_Soln#3 (),Mole_fraction_NEOC5H12_Soln#3 (),Mole_fraction_NC5H10_Soln#3 (),Mole_fraction_B1M2_Soln#3 (),Mole_fraction_B1M3_Soln#3 (),Mole_fraction_B2M2_Soln#3 (),Mole_fraction_LC5H8_Soln#3 (),Mole_fraction_DIALLYL_Soln#3 (),Mole_fraction_CYC6H8_Soln#3 (),Mole_fraction_CYC6H10_Soln#3 (),Mole_fraction_NC6H12_Soln#3 (),Mole_fraction_NC7H14_Soln#3 (),Mole_fraction_IC8H16_Soln#3 (),Mole_fraction_DIMEPTD_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_XYLENE_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_NPBENZ_Soln#3 (),Mole_fraction_NC10H20_Soln#3 (),Mole_fraction_IC12H26_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
1.866246E-4,14.97886,-2.475663E8,1090.503,1090.503,0.001525536,1.0,0.9377531,1.920741E-6,0.002554666,6.520182E-5,2.652666E-4,7.022805E-6,0.001141572,3.473822E-6,5.003298E-5,4.736395E-7,0.002363883,1.437527E-5,5.389537E-6,1.709368E-4,9.701908E-6,3.312099E-5,1.119562E-6,7.187953E-6,0.002786064,2.937247E-4,2.90003E-4,1.765602E-5,2.730177E-5,2.990206E-4,5.81328E-7,4.239884E-5,8.236792E-7,2.021933E-7,4.288246E-6,1.349121E-4,6.757796E-6,1.77475E-5,2.215532E-7,1.861966E-4,8.50421E-6,1.24685E-7,6.02458E-8,1.099432E-5,2.404346E-4,0.01782116,3.3281E-4,0.007773672,3.25138E-5,4.26604E-8,1.601979E-5,3.241911E-7,7.599895E-7,3.462671E-6,0.009245226,0.01595526,9.113545,1.018456E-4,515785.3,515785.4
1.880074E-4,14.97878,-2.468096E8,1090.448,1090.448,0.001525536,1.0,0.9377053,1.916358E-6,0.002571698,6.507889E-5,2.669766E-4,7.009391E-6,0.001149073,3.515485E-6,5.035117E-5,4.758714E-7,0.00237875,1.437436E-5,5.459426E-6,1.720061E-4,9.760807E-6,3.333664E-5,1.117225E-6,7.17671E-6,0.002804242,2.949588E-4,2.918452E-4,1.779611E-5,2.726903E-5,3.010601E-4,5.915304E-7,4.269162E-5,8.346685E-7,2.04883E-7,4.314528E-6,1.357492E-4,6.834626E-6,1.787414E-5,2.24446E-7,1.873669E-4,8.554271E-6,1.263589E-7,6.132028E-8,1.106088E-5,2.418695E-4,0.01781227,3.34853E-4,0.007772821,3.254328E-5,4.34896E-8,1.6176E-5,3.269917E-7,7.694014E-7,3.495858E-6,0.009237835,0.01594763,9.113131,1.018461E-4,515761.9,515761.9
1.881531E-4,14.97877,-2.467302E8,1090.442,1090.442,0.001525536,1.0,0.9377003,1.915894E-6,0.002573489,6.506598E-5,2.671564E-4,7.007982E-6,0.001149862,3.51988E-6,5.038462E-5,4.761058E-7,0.002380313,1.437426E-5,5.466802E-6,1.721185E-4,9.766996E-6,3.335933E-5,1.11698E-6,7.17553E-6,0.002806154,2.950882E-4,2.920389E-4,1.781085E-5,2.726559E-5,3.012746E-4,5.926092E-7,4.272243E-5,8.358285E-7,2.051669E-7,4.31729E-6,1.358372E-4,6.842726E-6,1.788745E-5,2.247513E-7,1.8749E-4,8.559528E-6,1.265355E-7,6.143399E-8,1.106787E-5,2.420203E-4,0.01781133,3.350678E-4,0.007772731,3.254632E-5,4.357739E-8,1.619244E-5,3.272867E-7,7.703928E-7,3.49935E-6,0.009237058,0.01594683,9.113087,1.018462E-4,515759.5,515759.5
1.884272E-4,14.97876,-2.465779E8,1090.431,1090.431,0.001525536,1.0,0.9376909,1.915028E-6,0.00257686,6.504171E-5,2.674947E-4,7.005332E-6,0.001151347,3.528157E-6,5.044755E-5,4.765465E-7,0.002383255,1.437408E-5,5.480692E-6,1.7233E-4,9.778639E-6,3.340201E-5,1.116518E-6,7.173308E-6,0.002809752,2.953315E-4,2.924032E-4,1.783857E-5,2.725911E-5,3.016781E-4,5.946421E-7,4.278039E-5,8.380134E-7,2.057017E-7,4.322487E-6,1.360027E-4,6.857975E-6,1.791249E-5,2.253264E-7,1.877214E-4,8.569417E-6,1.268682E-7,6.164833E-8,1.108104E-5,2.42304E-4,0.01780957,3.354718E-4,0.007772563,3.255202E-5,4.374287E-8,1.622339E-5,3.278421E-7,7.72259E-7,3.505923E-6,0.009235596,0.01594532,9.113005,1.018463E-4,515754.8,515754.8
1.9E-4,14.97867,-2.45723E8,1090.369,1090.369,0.001525536,1.0,0.9376367,1.910089E-6,0.002596167,6.490302E-5,2.694314E-4,6.990202E-6,0.001159848,3.575761E-6,5.080773E-5,4.790655E-7,0.002400097,1.437304E-5,5.56061E-6,1.735407E-4,9.845247E-6,3.364651E-5,1.113883E-6,7.160616E-6,0.002830357,2.967196E-4,2.944887E-4,1.79974E-5,2.722204E-5,3.039885E-4,6.06369E-7,4.311253E-5,8.505887E-7,2.087802E-7,4.352224E-6,1.369502E-4,6.945584E-6,1.805575E-5,2.286362E-7,1.890467E-4,8.625942E-6,1.287822E-7,6.288628E-8,1.115639E-5,2.439272E-4,0.0177995,3.377842E-4,0.007771599,3.258384E-5,4.469908E-8,1.640081E-5,3.310305E-7,7.8297E-7,3.543597E-6,0.009227228,0.01593668,9.112536,1.018469E-4,515728.3,515728.3
1.957691E-4,14.97836,-2.426403E8,1090.142,1090.142,0.001525536,1.0,0.9374395,1.892232E-6,0.002666574,6.440145E-5,2.764828E-4,6.935505E-6,0.001190838,3.751764E-6,5.211795E-5,4.881803E-7,0.002461446,1.436913E-5,5.856475E-6,1.779464E-4,1.008713E-5,3.453834E-5,1.104344E-6,7.114636E-6,0.002905495,3.017117E-4,3.020765E-4,1.857699E-5,2.708728E-5,3.124035E-4,6.501705E-7,4.432526E-5,8.972042E-7,2.201959E-7,4.460308E-6,1.403958E-4,7.268334E-6,1.857628E-5,2.409022E-7,1.938703E-4,8.830646E-6,1.358673E-7,6.753018E-8,1.143054E-5,2.498251E-4,0.01776279,3.461941E-4,0.007768093,3.268998E-5,4.829122E-8,1.704993E-5,3.427456E-7,8.222841E-7,3.681311E-6,0.009196772,0.01590519,9.110829,1.01849E-4,515631.6,515631.6
1.96345E-4,14.97833,-2.423382E8,1090.119,1090.119,0.001525536,1.0,0.9374199,1.890477E-6,0.002673567,6.435199E-5,2.771822E-4,6.930112E-6,0.001193915,3.769455E-6,5.22478E-5,4.890792E-7,0.002467533,1.436873E-5,5.886247E-6,1.783831E-4,1.011107E-5,3.462694E-5,1.103403E-6,7.110095E-6,0.002912956,3.022015E-4,3.028286E-4,1.86346E-5,2.707393E-5,3.132383E-4,6.546116E-7,4.444584E-5,9.019003E-7,2.213463E-7,4.471012E-6,1.407372E-4,7.300672E-6,1.862781E-5,2.421376E-7,1.943486E-4,8.850853E-6,1.365802E-7,6.800284E-8,1.145771E-5,2.50409E-4,0.01775915,3.470273E-4,0.007767745,3.269968E-5,4.865726E-8,1.711457E-5,3.439169E-7,8.262101E-7,3.695016E-6,0.009193752,0.01590207,9.110659,1.018492E-4,515622.0,515622.1
1.98399E-4,14.97822,-2.412632E8,1090.039,1090.039,0.001525536,1.0,0.9373503,1.884246E-6,0.002698451,6.417656E-5,2.796694E-4,6.91099E-6,0.001204862,3.832736E-6,5.27094E-5,4.922687E-7,0.002489183,1.436731E-5,5.992792E-6,1.799359E-4,1.01961E-5,3.494222E-5,1.100068E-6,7.093985E-6,0.002939508,3.039347E-4,3.055024E-4,1.883958E-5,2.702652E-5,3.162076E-4,6.705564E-7,4.487513E-5,9.187145E-7,2.254657E-7,4.509051E-6,1.419506E-4,7.416181E-6,1.881092E-5,2.465605E-7,1.960492E-4,8.922563E-6,1.391312E-7,6.970282E-8,1.155432E-5,2.524839E-4,0.01774619,3.499893E-4,0.00776651,3.273293E-5,4.997433E-8,1.734488E-5,3.48097E-7,8.402119E-7,3.743821E-6,0.009183016,0.01589096,9.110057,1.018499E-4,515587.9,515588.0
2.0E-4,14.97813,-2.404329E8,1089.977,1089.977,0.001525536,1.0,0.9372962,1.879423E-6,0.002717792,6.404076E-5,2.816011E-4,6.896191E-6,0.001213369,3.882242E-6,5.306775E-5,4.947385E-7,0.002506001,1.436618E-5,6.07619E-6,1.811415E-4,1.026206E-5,3.518731E-5,1.097484E-6,7.081504E-6,0.002960145,3.052728E-4,3.075783E-4,1.899896E-5,2.698973E-5,3.185142E-4,6.83087E-7,4.520899E-5,9.31884E-7,2.286927E-7,4.53857E-6,1.428925E-4,7.506382E-6,1.895298E-5,2.500244E-7,1.973698E-4,8.978114E-6,1.411279E-7,7.104172E-8,1.162933E-5,2.540937E-4,0.01773612,3.522884E-4,0.007765551,3.275756E-5,5.101222E-8,1.752413E-5,3.513579E-7,8.51125E-7,3.781793E-6,0.009174678,0.01588232,9.109589,1.018505E-4,515561.5,515561.5
2.1E-4,14.97762,-2.35383E8,1089.594,1089.594,0.001525536,1.0,0.9369617,1.850017E-6,0.002837496,6.321103E-5,2.935272E-4,6.805824E-6,0.001265985,4.195117E-6,5.527706E-5,5.098361E-7,0.002609894,1.435895E-5,6.604187E-6,1.88578E-4,1.06676E-5,3.670469E-5,1.081694E-6,7.005067E-6,0.003087845,3.133707E-4,3.20379E-4,1.998622E-5,2.676377E-5,3.327611E-4,7.634271E-7,4.727943E-5,1.015435E-6,2.491766E-7,4.720311E-6,1.486964E-4,8.073052E-6,1.982712E-5,2.719916E-7,2.055183E-4,9.318159E-6,1.537654E-7,7.969131E-8,1.209185E-5,2.639994E-4,0.01767388,3.664566E-4,0.00775964,3.28866E-5,5.772733E-8,1.863829E-5,3.717825E-7,9.192282E-7,4.017469E-6,0.009123243,0.01582896,9.106698,1.01854E-4,515397.8,515397.9
2.2E-4,14.97712,-2.305566E8,1089.218,1089.218,0.001525536,1.0,0.9366329,1.821792E-6,0.002955347,6.241181E-5,3.052197E-4,6.71887E-6,0.001317731,4.514042E-6,5.743799E-5,5.243907E-7,0.002711853,1.435138E-5,7.143818E-6,1.958564E-4,1.106239E-5,3.819944E-5,1.066478E-6,6.931155E-6,0.003213524,3.210391E-4,3.329021E-4,2.095966E-5,2.654452E-5,3.467394E-4,8.471937E-7,4.932474E-5,1.101129E-6,2.702039E-7,4.897649E-6,1.543674E-4,8.644693E-6,2.067913E-5,2.945089E-7,2.134991E-4,9.646704E-6,1.666736E-7,8.883047E-8,1.254436E-5,2.736552E-4,0.01761273,3.803022E-4,0.007753856,3.297734E-5,6.483571E-8,1.974228E-5,3.923042E-7,9.871065E-7,4.250432E-6,0.009072879,0.01577655,9.103861,1.018574E-4,515237.3,515237.3
2.3E-4,14.97663,-2.259377E8,1088.85,1088.85,0.001525536,1.0,0.9363098,1.794669E-6,0.003071418,6.164116E-5,3.166888E-4,6.635107E-6,0.001368639,4.838668E-6,5.955289E-5,5.384349E-7,0.002811954,1.434349E-5,7.694305E-6,2.029832E-4,1.144696E-5,3.967237E-5,1.0518E-6,6.859622E-6,0.003337253,3.28304E-4,3.451593E-4,2.191975E-5,2.63321E-5,3.604595E-4,9.341835E-7,5.134586E-5,1.188853E-6,2.917463E-7,5.070787E-6,1.599113E-4,9.220447E-6,2.151003E-5,3.17547E-7,2.213193E-4,9.964381E-6,1.798319E-7,9.845257E-8,1.298725E-5,2.830723E-4,0.01755264,3.938391E-4,0.007748194,3.303548E-5,7.232684E-8,2.083534E-5,4.129219E-7,1.05461E-6,4.480537E-6,0.00902354,0.01572507,9.101078,1.018607E-4,515079.8,515079.8
2.4E-4,14.97617,-2.215122E8,1088.489,1088.489,0.001525536,1.0,0.9359921,1.768577E-6,0.003185774,6.089727E-5,3.27944E-4,6.554329E-6,0.001418744,5.168672E-6,6.162396E-5,5.519971E-7,0.00291027,1.433531E-5,8.254927E-6,2.099645E-4,1.182181E-5,4.112423E-5,1.037627E-6,6.790333E-6,0.003459097,3.351893E-4,3.571614E-4,2.286694E-5,2.612646E-5,3.739315E-4,1.024204E-6,5.334364E-5,1.278502E-6,3.137773E-7,5.239915E-6,1.653334E-4,9.799533E-6,2.232075E-5,3.410781E-7,2.289853E-4,1.027178E-5,1.932211E-7,1.085506E-7,1.342092E-5,2.92261E-4,0.01749356,4.070803E-4,0.007742645,3.306589E-5,8.018982E-8,2.191688E-5,4.336338E-7,1.121613E-6,4.707677E-6,0.008975184,0.01567447,9.098344,1.018639E-4,514925.1,514925.1
2.5E-4,14.97572,-2.17267E8,1088.135,1088.135,0.001525536,1.0,0.9356795,1.743451E-6,0.003298477,6.01785E-5,3.38994E-4,6.47635E-6,0.001468076,5.503752E-6,6.36532E-5,5.651036E-7,0.003006867,1.432686E-5,8.825016E-6,2.168059E-4,1.218738E-5,4.255575E-5,1.023932E-6,6.723162E-6,0.003579119,3.417171E-4,3.689187E-4,2.380166E-5,2.592743E-5,3.871648E-4,1.117074E-6,5.531891E-5,1.369977E-6,3.362719E-7,5.405209E-6,1.706387E-4,1.038125E-5,2.311221E-5,3.650766E-7,2.365034E-4,1.056944E-5,2.068236E-7,1.191172E-7,1.384572E-5,3.01231E-4,0.01743546,4.200378E-4,0.007737203,3.307274E-5,8.841369E-8,2.298644E-5,4.544378E-7,1.188013E-6,4.931778E-6,0.008927771,0.01562473,9.095659,1.018669E-4,514773.1,514773.1
2.6E-4,14.97528,-2.131906E8,1087.788,1087.788,0.001525536,1.0,0.9353718,1.71923E-6,0.003409586,5.948336E-5,3.498472E-4,6.400998E-6,0.001516662,5.843629E-6,6.564248E-5,5.777782E-7,0.00310181,1.431816E-5,9.403956E-6,2.235128E-4,1.25441E-5,4.39676E-5,1.010686E-6,6.657994E-6,0.003697378,3.479081E-4,3.804406E-4,2.472432E-5,2.57348E-5,4.001682E-4,1.212626E-6,5.727243E-5,1.463188E-6,3.592069E-7,5.566833E-6,1.75832E-4,1.096496E-5,2.388522E-5,3.895183E-7,2.438792E-4,1.085788E-5,2.206232E-7,1.301448E-7,1.4262E-5,3.099914E-4,0.01737829,4.327228E-4,0.007731863,3.305955E-5,9.698734E-8,2.404373E-5,4.753312E-7,1.253726E-6,5.152795E-6,0.008881266,0.0155758,9.09302,1.018699E-4,514623.8,514623.8
2.7E-4,14.97486,-2.092722E8,1087.447,1087.447,0.001525536,1.0,0.935069,1.69586E-6,0.003519155,5.881047E-5,3.605111E-4,6.328117E-6,0.001564529,6.188041E-6,6.759355E-5,5.90043E-7,0.003195158,1.430924E-5,9.991171E-6,2.3009E-4,1.289236E-5,4.536041E-5,9.978646E-7,6.594722E-6,0.003813928,3.537811E-4,3.917361E-4,2.563532E-5,2.554831E-5,4.129503E-4,1.310701E-6,5.920489E-5,1.558047E-6,3.825605E-7,5.72494E-6,1.809175E-4,1.155009E-5,2.464059E-5,4.143806E-7,2.511181E-4,1.113756E-5,2.346052E-7,1.416257E-7,1.467006E-5,3.185505E-4,0.01732203,4.451458E-4,0.007726621,3.302934E-5,1.058997E-7,2.508855E-5,4.963109E-7,1.318685E-6,5.370705E-6,0.008835633,0.01552767,9.090427,1.018728E-4,514477.0,514477.0
2.8E-4,14.97446,-2.055021E8,1087.112,1087.112,0.001525536,1.0,0.9347709,1.67329E-6,0.003627236,5.815857E-5,3.709929E-4,6.257564E-6,0.001611702,6.53674E-6,6.950802E-5,6.019184E-7,0.003286967,1.43001E-5,1.058612E-5,2.365423E-4,1.323253E-5,4.67348E-5,9.854449E-7,6.533249E-6,0.003928822,3.593542E-4,4.028135E-4,2.653503E-5,2.536766E-5,4.255187E-4,1.411154E-6,6.111698E-5,1.654474E-6,4.063118E-7,5.879673E-6,1.858995E-4,1.213612E-5,2.537904E-5,4.39642E-7,2.582253E-4,1.140894E-5,2.487556E-7,1.535517E-7,1.507021E-5,3.269164E-4,0.01726665,4.57317E-4,0.00772147,3.298471E-5,1.151396E-7,2.612077E-5,5.173736E-7,1.382837E-6,5.5855E-6,0.00879084,0.0154803,9.087876,1.018755E-4,514332.6,514332.6
2.9E-4,14.97406,-2.018713E8,1086.784,1086.784,0.001525536,1.0,0.9344772,1.651476E-6,0.003733877,5.752652E-5,3.812995E-4,6.189207E-6,0.001658205,6.889495E-6,7.138741E-5,6.134231E-7,0.00337729,1.429077E-5,1.118832E-5,2.428741E-4,1.356495E-5,4.809132E-5,9.734057E-7,6.473484E-6,0.004042111,3.646437E-4,4.136807E-4,2.74238E-5,2.519259E-5,4.378811E-4,1.513846E-6,6.300931E-5,1.752394E-6,4.304416E-7,6.031166E-6,1.907818E-4,1.272256E-5,2.610127E-5,4.652825E-7,2.652054E-4,1.167241E-5,2.630616E-7,1.659148E-7,1.546272E-5,3.350965E-4,0.01721211,4.692455E-4,0.007716408,3.292783E-5,1.246962E-7,2.714035E-5,5.385156E-7,1.44614E-6,5.797189E-6,0.008746857,0.01543367,9.085367,1.018782E-4,514190.6,514190.7
3.0E-4,14.97368,-1.983719E8,1086.461,1086.461,0.001525536,1.0,0.9341878,1.630374E-6,0.003839125,5.691325E-5,3.914371E-4,6.122927E-6,0.00170406,7.246091E-6,7.323312E-5,6.245748E-7,0.003466177,1.428126E-5,1.179729E-5,2.490896E-4,1.388993E-5,4.943052E-5,9.617274E-7,6.415343E-6,0.00415384,3.696651E-4,4.243452E-4,2.830195E-5,2.502283E-5,4.500445E-4,1.618652E-6,6.48825E-5,1.851736E-6,4.549316E-7,6.179545E-6,1.955681E-4,1.3309E-5,2.680793E-5,4.912832E-7,2.720629E-4,1.192838E-5,2.775114E-7,1.787068E-7,1.584787E-5,3.430979E-4,0.01715838,4.809401E-4,0.00771143,3.286057E-5,1.345587E-7,2.814731E-5,5.597331E-7,1.508564E-6,6.005795E-6,0.008703654,0.01538776,9.082899,1.018808E-4,514050.9,514050.9
3.1E-4,14.97331,-1.949966E8,1086.143,1086.143,0.001525536,1.0,0.9339026,1.609944E-6,0.003943022,5.631776E-5,4.014118E-4,6.05861E-6,0.001749289,7.606322E-6,7.504648E-5,6.353895E-7,0.003553676,1.427158E-5,1.241259E-5,2.551925E-4,1.420777E-5,5.07529E-5,9.503911E-7,6.358745E-6,0.004264054,3.744327E-4,4.34814E-4,2.916981E-5,2.485811E-5,4.620154E-4,1.725454E-6,6.673708E-5,1.952431E-6,4.797645E-7,6.324928E-6,2.002617E-4,1.389504E-5,2.749962E-5,5.176261E-7,2.78802E-4,1.21772E-5,2.920941E-7,1.919192E-7,1.62259E-5,3.50927E-4,0.01710544,4.924092E-4,0.007706533,3.278457E-5,1.447166E-7,2.91417E-5,5.810221E-7,1.570085E-6,6.211344E-6,0.008661205,0.01534254,9.080469,1.018833E-4,513913.4,513913.4
3.2E-4,14.97295,-1.917378E8,1085.831,1085.831,0.001525536,1.0,0.9336215,1.590152E-6,0.004045611,5.573914E-5,4.112291E-4,5.996154E-6,0.00179391,7.969995E-6,7.682875E-5,6.458822E-7,0.00363983,1.426175E-5,1.303383E-5,2.611867E-4,1.451876E-5,5.205897E-5,9.393809E-7,6.30362E-6,0.004372797,3.789601E-4,4.450937E-4,3.002774E-5,2.469818E-5,4.738003E-4,1.83414E-6,6.85736E-5,2.054418E-6,5.04924E-7,6.467428E-6,2.04866E-4,1.448033E-5,2.817693E-5,5.442942E-7,2.854267E-4,1.241921E-5,3.067993E-7,2.055439E-7,1.659705E-5,3.585903E-4,0.01705327,5.036605E-4,0.007701714,3.270122E-5,1.551594E-7,3.012361E-5,6.023784E-7,1.630687E-6,6.413874E-6,0.008619484,0.01529799,9.078077,1.018858E-4,513778.1,513778.1
3.263221E-4,14.97273,-1.897354E8,1085.636,1085.636,0.001525536,1.0,0.9334458,1.577953E-6,0.00410981,5.538168E-5,4.173569E-4,5.957587E-6,0.001821815,8.201605E-6,7.793999E-5,6.523566E-7,0.003693623,1.425547E-5,1.342946E-5,2.649218E-4,1.471195E-5,5.287646E-5,9.325805E-7,6.269497E-6,0.004440804,3.817042E-4,4.51498E-4,3.056511E-5,2.459943E-5,4.811575E-4,1.903778E-6,6.972558E-5,2.119533E-6,5.209915E-7,6.556076E-6,2.077322E-4,1.484982E-5,2.859795E-5,5.613145E-7,2.895576E-4,1.256884E-5,3.161549E-7,2.143665E-7,1.682825E-5,3.633522E-4,0.01702068,5.106647E-4,0.007698706,3.264529E-5,1.619038E-7,3.0738E-5,6.15913E-7,1.668521E-6,6.540375E-6,0.008593472,0.01527016,9.076584,1.018873E-4,513693.5,513693.5
3.265161E-4,14.97272,-1.896756E8,1085.63,1085.63,0.001525536,1.0,0.9334405,1.577581E-6,0.004111772,5.537081E-5,4.175439E-4,5.956414E-6,0.001822668,8.208732E-6,7.797391E-5,6.525534E-7,0.003695266,1.425527E-5,1.344164E-5,2.650358E-4,1.471784E-5,5.290145E-5,9.323738E-7,6.268458E-6,0.004442882,3.81787E-4,4.516934E-4,3.058154E-5,2.459643E-5,4.813821E-4,1.905926E-6,6.976082E-5,2.121539E-6,5.214865E-7,6.558779E-6,2.078196E-4,1.486115E-5,2.861079E-5,5.618387E-7,2.896837E-4,1.257339E-5,3.164427E-7,2.146398E-7,1.68353E-5,3.634973E-4,0.01701968,5.108783E-4,0.007698614,3.264354E-5,1.621125E-7,3.075678E-5,6.163287E-7,1.669677E-6,6.544238E-6,0.008592678,0.01526931,9.076538,1.018873E-4,513691.0,513691.0
3.26903E-4,14.97271,-1.89553E8,1085.618,1085.618,0.001525536,1.0,0.9334298,1.576844E-6,0.004115684,5.534914E-5,4.17917E-4,5.954077E-6,0.001824368,8.222952E-6,7.804152E-5,6.529455E-7,0.003698541,1.425489E-5,1.346593E-5,2.65263E-4,1.472957E-5,5.295127E-5,9.31962E-7,6.266389E-6,0.004447025,3.819519E-4,4.520829E-4,3.06143E-5,2.459045E-5,4.8183E-4,1.910212E-6,6.983109E-5,2.125541E-6,5.224741E-7,6.564168E-6,2.079939E-4,1.488375E-5,2.863637E-5,5.628847E-7,2.899351E-4,1.258246E-5,3.170168E-7,2.151853E-7,1.684936E-5,3.637866E-4,0.01701769,5.113042E-4,0.007698431,3.264003E-5,1.62529E-7,3.079421E-5,6.171579E-7,1.671979E-6,6.55194E-6,0.008591095,0.01526762,9.076447,1.018874E-4,513685.8,513685.8
3.299235E-4,14.9726,-1.886137E8,1085.526,1085.526,0.001525536,1.0,0.9333465,1.57111E-6,0.004146155,5.518089E-5,4.208205E-4,5.935931E-6,0.001837607,8.334116E-6,7.856771E-5,6.559908E-7,0.003724035,1.425186E-5,1.365581E-5,2.670308E-4,1.482083E-5,5.333932E-5,9.287626E-7,6.250313E-6,0.004479289,3.832273E-4,4.551137E-4,3.086948E-5,2.454399E-5,4.853165E-4,1.943761E-6,7.037867E-5,2.156844E-6,5.301994E-7,6.606082E-6,2.093496E-4,1.506007E-5,2.883533E-5,5.710648E-7,2.918912E-4,1.265293E-5,3.21504E-7,2.194647E-7,1.695877E-5,3.660363E-4,0.01700224,5.146173E-4,0.007697005,3.261242E-5,1.657947E-7,3.108577E-5,6.23634E-7,1.689905E-6,6.611901E-6,0.008578779,0.01525443,9.07574,1.018881E-4,513645.8,513645.8
3.3E-4,14.9726,-1.8859E8,1085.524,1085.524,0.001525536,1.0,0.9333444,1.570966E-6,0.004146926,5.517665E-5,4.208939E-4,5.935474E-6,0.001837941,8.336938E-6,7.8581E-5,6.560675E-7,0.003724679,1.425179E-5,1.366063E-5,2.670755E-4,1.482314E-5,5.334913E-5,9.286819E-7,6.249907E-6,0.004480105,3.832593E-4,4.551902E-4,3.087593E-5,2.454282E-5,4.854046E-4,1.944613E-6,7.039252E-5,2.157639E-6,5.303956E-7,6.607141E-6,2.093838E-4,1.506454E-5,2.884036E-5,5.712725E-7,2.919406E-4,1.265471E-5,3.216179E-7,2.195737E-7,1.696153E-5,3.660931E-4,0.01700185,5.147009E-4,0.007696969,3.261171E-5,1.658778E-7,3.109314E-5,6.237982E-7,1.690357E-6,6.613417E-6,0.008578468,0.01525409,9.075722,1.018882E-4,513644.7,513644.8
3.4E-4,14.97226,-1.855471E8,1085.222,1085.222,0.001525536,1.0,0.933071,1.55235E-6,0.004247008,5.462942E-5,4.304118E-4,5.876472E-6,0.001881402,8.706968E-6,8.030444E-5,6.659596E-7,0.003808268,1.42417E-5,1.429262E-5,2.728623E-4,1.512118E-5,5.462388E-5,9.182773E-7,6.197531E-6,0.00458602,3.873428E-4,4.6511E-4,3.171466E-5,2.43918E-5,4.968345E-4,2.056772E-6,7.219436E-5,2.262034E-6,5.561636E-7,6.744175E-6,2.138183E-4,1.564738E-5,2.949045E-5,5.985447E-7,2.983475E-4,1.288403E-5,3.365406E-7,2.339991E-7,1.731958E-5,3.734416E-4,0.01695114,5.255381E-4,0.007692296,3.251711E-5,1.768613E-7,3.205045E-5,6.45277E-7,1.749093E-6,6.810028E-6,0.008538133,0.01521082,9.073402,1.018905E-4,513513.4,513513.4
3.45854E-4,14.97207,-1.838124E8,1085.047,1085.047,0.001525536,1.0,0.9329127,1.541703E-6,0.004305041,5.431581E-5,4.359176E-4,5.842675E-6,0.001906588,8.924947E-6,8.130043E-5,6.716186E-7,0.003856633,1.423574E-5,1.466485E-5,2.762042E-4,1.529281E-5,5.536317E-5,9.123173E-7,6.167467E-6,0.004647395,3.89638E-4,4.708377E-4,3.220145E-5,2.43053E-5,5.034471E-4,2.123173E-6,7.324144E-5,2.323669E-6,5.713798E-7,6.823195E-6,2.163768E-4,1.598784E-5,2.986505E-5,6.146401E-7,3.020499E-4,1.301552E-5,3.453212E-7,2.426233E-7,1.752628E-5,3.776742E-4,0.01692178,5.31791E-4,0.007689592,3.245973E-5,1.834098E-7,3.260528E-5,6.578764E-7,1.783044E-6,6.923788E-6,0.008514826,0.01518578,9.072059,1.018918E-4,513437.5,513437.5
