Time_Soln#21 (sec),Volume_Soln#21 (cm3),Volumetric_heat_production_rate_Soln#21 (erg/cm3-sec),Surface_temperature_Soln#21 (K),Temperature_Soln#21 (K),Mass_Soln#21 (g),Pressure_Soln#21 (atm),Mole_fraction_H2_Soln#21 (),Mole_fraction_H_Soln#21 (),Mole_fraction_CH4_Soln#21 (),Mole_fraction_CH3_Soln#21 (),Mole_fraction_C2H6_Soln#21 (),Mole_fraction_C2H5_Soln#21 (),Mole_fraction_C2H4_Soln#21 (),Mole_fraction_C2H3_Soln#21 (),Mole_fraction_C2H2_Soln#21 (),Mole_fraction_C3H8_Soln#21 (),Mole_fraction_IC3H7_Soln#21 (),Mole_fraction_NC3H7_Soln#21 (),Mole_fraction_C3H6_Soln#21 (),Mole_fraction_C3H5-A_Soln#21 (),Mole_fraction_C3H4-P_Soln#21 (),Mole_fraction_C3H4-A_Soln#21 (),Mole_fraction_C3H3_Soln#21 (),Mole_fraction_PC4H9_Soln#21 (),Mole_fraction_IC4H10_Soln#21 (),Mole_fraction_IC4H9_Soln#21 (),Mole_fraction_TC4H9_Soln#21 (),Mole_fraction_IC4H8_Soln#21 (),Mole_fraction_IC4H7_Soln#21 (),Mole_fraction_C4H8-1_Soln#21 (),Mole_fraction_C4H8-2_Soln#21 (),Mole_fraction_C4H71-3_Soln#21 (),Mole_fraction_C4H6_Soln#21 (),Mole_fraction_C4H5_Soln#21 (),Mole_fraction_C4H4_Soln#21 (),Mole_fraction_C4H2_Soln#21 (),Mole_fraction_C6H6_Soln#21 (),Mole_fraction_FULVENE_Soln#21 (),Mole_fraction_C5H6_Soln#21 (),Mole_fraction_MCPTD_Soln#21 (),Mole_fraction_C10H8_Soln#21 (),Mole_fraction_NEOC5H12_Soln#21 (),Mole_fraction_NC5H10_Soln#21 (),Mole_fraction_B1M2_Soln#21 (),Mole_fraction_LC5H8_Soln#21 (),Mole_fraction_NC7H14_Soln#21 (),Mole_fraction_IC8H17_Soln#21 (),Mole_fraction_IC8H16_Soln#21 (),Mole_fraction_DIMEPTD_Soln#21 (),Mole_fraction_C7H8_Soln#21 (),Mole_fraction_C7H7_Soln#21 (),Mole_fraction_C6H5C2H_Soln#21 (),Mole_fraction_C12H8_Soln#21 (),Mole_fraction_C14H10_Soln#21 (),Mole_fraction_NC10H20_Soln#21 (),Mole_fraction_IC12H26_Soln#21 (),Molecular_weight_Soln#21 (g/mole),Mass_density_Soln#21 (g/cm3),Unburned_hydrocarbons_Soln#21 (ppm),Volatile_organic_compounds_Soln#21 (ppm)
1.120861E-6,15.0711,1.124177E11,1739.163,1739.163,8.390451E-4,1.0,0.8123737,0.001679995,0.04050211,0.01631983,0.00988513,2.032716E-4,0.0305225,4.598807E-4,0.006458583,6.199277E-4,2.044313E-5,1.142256E-5,0.02698874,0.001400367,0.005399011,0.01383973,0.00231179,1.059003E-6,2.038084E-4,5.058873E-6,4.720616E-6,0.01356959,0.002552257,0.001474064,1.949944E-4,1.191154E-5,0.003322814,2.171535E-4,6.604601E-4,1.57118E-5,8.659694E-4,3.584654E-5,2.885563E-4,2.231449E-4,3.920447E-6,3.230969E-6,1.160198E-5,1.830374E-4,3.639336E-4,1.390571E-5,1.669621E-12,1.369862E-7,5.032558E-5,0.005154007,9.402385E-4,1.184227E-6,9.006876E-8,5.444974E-7,3.945362E-7,2.055732E-31,7.945086,5.567244E-5,449655.8,449655.8
1.125316E-6,15.07286,1.117542E11,1739.296,1739.296,8.390451E-4,1.0,0.8123156,0.001675452,0.04059989,0.0162636,0.009889274,2.025637E-4,0.03057113,4.591981E-4,0.006478916,6.190898E-4,2.033604E-5,1.135244E-5,0.02696182,0.001399559,0.005415087,0.01384019,0.002319012,1.040876E-6,2.025165E-4,4.999944E-6,4.664855E-6,0.01355229,0.002530524,0.001470408,1.947329E-4,1.185881E-5,0.003322554,2.166799E-4,6.628025E-4,1.582879E-5,8.681476E-4,3.602633E-5,2.896681E-4,2.222606E-4,3.958494E-6,3.135464E-6,1.151652E-5,1.818041E-4,3.629159E-4,1.361316E-5,1.572853E-12,1.294927E-7,4.958689E-5,0.005151334,9.408487E-4,1.194629E-6,9.087277E-8,5.457845E-7,3.774908E-7,1.482361E-31,7.944769,5.566595E-5,449637.9,449637.9
1.150604E-6,15.08266,1.080502E11,1740.039,1740.039,8.390451E-4,1.0,0.811991,0.001650057,0.04114808,0.01594928,0.009910839,1.986114E-4,0.03084378,4.553533E-4,0.006593808,6.142985E-4,1.9742E-5,1.096742E-5,0.02681035,0.001395049,0.005505085,0.01383986,0.002359471,9.438458E-7,1.953471E-4,4.684676E-6,4.366755E-6,0.01345497,0.002411429,0.001449748,1.932329E-4,1.156719E-5,0.003321126,2.140096E-4,6.75958E-4,1.649725E-5,8.804344E-4,3.704983E-5,2.959156E-4,2.172191E-4,4.178473E-6,2.64464E-6,1.105335E-5,1.749165E-4,3.571738E-4,1.205943E-5,1.119158E-12,9.394538E-8,4.55813E-5,0.005136329,9.442236E-4,1.254444E-6,9.548624E-8,5.530316E-7,2.934718E-7,2.26689E-32,7.942997,5.562977E-5,449537.5,449537.6
1.1532E-6,15.08365,1.076759E11,1740.114,1740.114,8.390451E-4,1.0,0.8119582,0.001647486,0.0412037,0.01591747,0.009912869,1.98212E-4,0.03087144,4.549614E-4,0.006605551,6.138035E-4,1.968233E-5,1.092911E-5,0.02679493,0.001394593,0.005514204,0.01383955,0.002363573,9.344269E-7,1.946267E-4,4.654062E-6,4.337828E-6,0.01344507,0.002399605,0.001447636,1.930775E-4,1.153798E-5,0.003320983,2.137372E-4,6.772949E-4,1.656628E-5,8.816883E-4,3.715519E-5,2.965508E-4,2.166999E-4,4.201442E-6,2.598872E-6,1.10078E-5,1.742205E-4,3.565878E-4,1.190979E-5,1.080611E-12,9.08889E-8,4.518765E-5,0.005134805,9.445616E-4,1.260658E-6,9.596455E-8,5.537699E-7,2.85958E-7,1.869024E-32,7.942817,5.562611E-5,449527.4,449527.4
1.156943E-6,15.08508,1.07138E11,1740.222,1740.222,8.390451E-4,1.0,0.8119109,0.001643792,0.0412837,0.01587177,0.009915738,1.97638E-4,0.03091123,4.543972E-4,0.006622469,6.130888E-4,1.959671E-5,1.087426E-5,0.02677273,0.001393937,0.005527313,0.01383902,0.002369471,9.210171E-7,1.935929E-4,4.610462E-6,4.296637E-6,0.01343082,0.002382683,0.001444594,1.92853E-4,1.149608E-5,0.00332078,2.133451E-4,6.792184E-4,1.666597E-5,8.834941E-4,3.730721E-5,2.974646E-4,2.159507E-4,4.23469E-6,2.534293E-6,1.094275E-5,1.732206E-4,3.557438E-4,1.169713E-5,1.027324E-12,8.665292E-8,4.462565E-5,0.005132612,9.450463E-4,1.269642E-6,9.66558E-8,5.548327E-7,2.754541E-7,1.415058E-32,7.942559,5.562087E-5,449512.8,449512.8
1.163761E-6,15.08765,1.06164E11,1740.416,1740.416,8.390451E-4,1.0,0.8118253,0.0016371,0.04142877,0.01578897,0.009920787,1.965986E-4,0.03098338,4.533723E-4,0.006653233,6.117841E-4,1.944202E-5,1.07755E-5,0.02673243,0.001392748,0.005551074,0.0138378,0.002380163,8.970997E-7,1.91725E-4,4.532646E-6,4.22314E-6,0.01340495,0.002352247,0.001439064,1.924429E-4,1.142046E-5,0.003320412,2.126327E-4,6.827086E-4,1.684794E-5,8.86776E-4,3.758438E-5,2.991228E-4,2.145849E-4,4.295634E-6,2.420816E-6,1.082609E-5,1.714105E-4,3.5421E-4,1.131896E-5,9.367978E-13,7.942601E-8,4.361868E-5,0.005128635,9.459209E-4,1.286079E-6,9.791943E-8,5.56763E-7,2.572768E-7,8.508757E-33,7.94209,5.561137E-5,449486.3,449486.3
1.168227E-6,15.08933,1.055299E11,1740.543,1740.543,8.390451E-4,1.0,0.8117695,0.00163274,0.04152336,0.01573504,0.009923973,1.959219E-4,0.03103043,4.527027E-4,0.006673352,6.109273E-4,1.934155E-5,1.07116E-5,0.02670611,0.001391974,0.005566558,0.01383681,0.002387133,8.817823E-7,1.905118E-4,4.482764E-6,4.176038E-6,0.01338806,0.002332575,0.001435447,1.921733E-4,1.13714E-5,0.003320175,2.121672E-4,6.849858E-4,1.696743E-5,8.889211E-4,3.776618E-5,3.002048E-4,2.136893E-4,4.335832E-6,2.349304E-6,1.075092E-5,1.702325E-4,3.532076E-4,1.107754E-5,8.818053E-13,7.50158E-8,4.297058E-5,0.00512604,9.464881E-4,1.296898E-6,9.875048E-8,5.580237E-7,2.460105E-7,6.09761E-33,7.941785,5.560519E-5,449469.0,449469.0
1.17609E-6,15.09226,1.044212E11,1740.764,1740.764,8.390451E-4,1.0,0.8116719,0.001625113,0.04168904,0.01564072,0.009929351,1.947387E-4,0.03111283,4.515274E-4,0.006708702,6.094156E-4,1.916636E-5,1.060062E-5,0.02665996,0.001390618,0.005593658,0.01383475,0.002399333,8.554761E-7,1.88396E-4,4.396982E-6,4.095063E-6,0.01335845,0.002298449,0.001429094,1.916973E-4,1.128593E-5,0.003319761,2.113503E-4,6.889767E-4,1.717831E-5,8.926879E-4,3.808659E-5,3.021011E-4,2.121117E-4,4.407114E-6,2.228607E-6,1.062093E-5,1.681739E-4,3.514477E-4,1.066437E-5,7.925936E-13,6.782605E-8,4.185148E-5,0.005121494,9.474758E-4,1.31604E-6,1.002195E-7,5.602358E-7,2.273337E-7,3.386233E-33,7.941251,5.55944E-5,449438.7,449438.7
1.187551E-6,15.09648,1.028222E11,1741.082,1741.082,8.390451E-4,1.0,0.8115309,0.001614103,0.04192863,0.01550459,0.009936674,1.930321E-4,0.03123199,4.498221E-4,0.006760077,6.07204E-4,1.891472E-5,1.044221E-5,0.02659305,0.001388658,0.005632803,0.01383099,0.002416963,8.185862E-7,1.853567E-4,4.276394E-6,3.981283E-6,0.01331554,0.002249839,0.001419865,1.909999E-4,1.116337E-5,0.003319169,2.101653E-4,6.947539E-4,1.74869E-5,8.981574E-4,3.855457E-5,3.04846E-4,2.098103E-4,4.512213E-6,2.063942E-6,1.043659E-5,1.652079E-4,3.488932E-4,1.008818E-5,6.782263E-13,5.853816E-8,4.026892E-5,0.005114913,9.48891E-4,1.344163E-6,1.023747E-7,5.634438E-7,2.025627E-7,1.428884E-33,7.940478,5.557884E-5,449395.0,449395.0
1.208717E-6,15.10414,9.99217E10,1741.656,1741.656,8.390451E-4,1.0,0.8112745,0.0015941,0.04236521,0.01525741,0.009948647,1.899358E-4,0.03144917,4.466961E-4,0.006854478,6.030973E-4,1.846135E-5,1.015972E-5,0.02647067,0.001385086,0.005703991,0.01382184,0.00244904,7.547535E-7,1.798808E-4,4.066627E-6,3.78351E-6,0.0132371,0.002163484,0.001402922,1.897025E-4,1.094311E-5,0.003318107,2.079949E-4,7.052984E-4,1.806038E-5,9.081931E-4,3.942167E-5,3.098546E-4,2.055581E-4,4.710016E-6,1.791953E-6,1.011117E-5,1.598395E-4,3.442099E-4,9.100856E-6,5.080322E-13,4.454056E-8,3.749238E-5,0.005102907,9.514294E-4,1.396777E-6,1.06397E-7,5.693175E-7,1.635438E-7,2.874859E-34,7.939071,5.555066E-5,449315.4,449315.4
1.213088E-6,15.1057,9.933115E10,1741.773,1741.773,8.390451E-4,1.0,0.8112222,0.001590022,0.04245442,0.01520704,0.009950875,1.893053E-4,0.03149355,4.460543E-4,0.006873893,6.022459E-4,1.836953E-5,1.010296E-5,0.02644558,0.001384356,0.005718512,0.0138196,0.002455587,7.42239E-7,1.787719E-4,4.025281E-6,3.744551E-6,0.01322104,0.002146192,0.00139944,1.894332E-4,1.089858E-5,0.003317893,2.075497E-4,7.074556E-4,1.817937E-5,9.102549E-4,3.960117E-5,3.10879E-4,2.046804E-4,4.751462E-6,1.740586E-6,1.004627E-5,1.587488E-4,3.432486E-4,8.908789E-6,4.78537E-13,4.208944E-8,3.694193E-5,0.005100451,9.519416E-4,1.40775E-6,1.072342E-7,5.705222E-7,1.564559E-7,2.064319E-34,7.938784,5.554493E-5,449299.1,449299.1
1.221522E-6,15.10869,9.819945E10,1741.996,1741.996,8.390451E-4,1.0,0.8111219,0.001582202,0.04262567,0.0151105,0.009954946,1.88097E-4,0.03157875,4.448192E-4,0.006911284,6.006001E-4,1.819404E-5,9.994905E-6,0.02639736,0.001382953,0.005746366,0.01381497,0.002468145,7.187017E-7,1.766525E-4,3.947284E-6,3.671078E-6,0.01319016,0.002113326,0.001392739,1.889122E-4,1.081356E-5,0.003317483,2.066935E-4,7.115994E-4,1.84095E-5,9.14224E-4,3.994802E-5,3.128462E-4,2.029873E-4,4.832021E-6,1.645738E-6,9.923139E-6,1.566612E-4,3.413989E-4,8.548977E-6,4.262935E-13,3.772635E-8,3.590103E-5,0.005095734,9.529186E-4,1.429028E-6,1.088562E-7,5.728393E-7,1.43614E-7,1.086512E-34,7.938232,5.553395E-5,449267.9,449267.9
1.246014E-6,15.11719,9.497165E10,1742.63,1742.63,8.390451E-4,1.0,0.8108348,0.001559864,0.04311633,0.01483489,0.009965108,1.846497E-4,0.03182291,4.41258E-4,0.007019306,5.958004E-4,1.769682E-5,9.691713E-6,0.02625865,0.001378924,0.005825994,0.01379922,0.002504059,6.54735E-7,1.706491E-4,3.733379E-6,3.469728E-6,0.0131014,0.002021557,0.001373406,1.873911E-4,1.05732E-5,0.00331632,2.042291E-4,7.234901E-4,1.908164E-5,9.256772E-4,4.09586E-5,3.184867E-4,1.980798E-4,5.070302E-6,1.399768E-6,9.58046E-6,1.507282E-4,3.360693E-4,7.580911E-6,3.043531E-13,2.741667E-8,3.303234E-5,0.005082198,9.556722E-4,1.491584E-6,1.136129E-7,5.79511E-7,1.118812E-7,1.652305E-35,7.936651,5.55027E-5,449178.4,449178.4
1.258329E-6,15.12138,9.338106E10,1742.941,1742.941,8.390451E-4,1.0,0.8106929,0.001548835,0.04335937,0.01469895,0.009969321,1.829502E-4,0.03194389,4.394811E-4,0.007073306,5.933769E-4,1.745358E-5,9.54497E-6,0.02618965,0.001376921,0.005865334,0.01379008,0.002521808,6.24887E-7,1.677134E-4,3.6324E-6,3.374753E-6,0.01305728,0.001977404,0.001363759,1.866221E-4,1.045589E-5,0.00331575,2.030025E-4,7.293897E-4,1.94217E-5,9.313961E-4,4.146864E-5,3.212823E-4,1.956197E-4,5.192556E-6,1.291052E-6,9.415998E-6,1.478177E-4,3.334133E-4,7.134593E-6,2.567613E-13,2.333437E-8,3.16728E-5,0.005075482,9.570107E-4,1.523464E-6,1.160303E-7,5.82834E-7,9.862907E-8,6.419729E-36,7.935868,5.548733E-5,449134.1,449134.1
1.267694E-6,15.12453,9.218576E10,1743.173,1743.173,8.390451E-4,1.0,0.810586,0.001540538,0.04354256,0.01459674,0.009972137,1.816729E-4,0.03203509,4.381359E-4,0.007114228,5.915301E-4,1.727156E-5,9.43583E-6,0.0261375,0.001375407,0.005894939,0.01378261,0.002535168,6.031677E-7,1.655172E-4,3.558344E-6,3.305134E-6,0.01302396,0.001944687,0.001356457,1.860358E-4,1.036822E-5,0.003315321,2.020754E-4,7.338407E-4,1.968118E-5,9.357274E-4,4.185732E-5,3.233898E-4,1.937534E-4,5.286611E-6,1.214401E-6,9.294228E-6,1.45637E-4,3.314045E-4,6.812115E-6,2.255508E-13,2.063498E-8,3.067446E-5,0.005070415,9.580084E-4,1.547894E-6,1.178797E-7,5.85347E-7,8.959101E-8,3.11318E-36,7.935278,5.547578E-5,449100.7,449100.7
1.282154E-6,15.12932,9.036386E10,1743.527,1743.527,8.390451E-4,1.0,0.8104227,0.001527876,0.04382272,0.01444087,0.009975848,1.797255E-4,0.03217459,4.360687E-4,0.007177177,5.886724E-4,1.699539E-5,9.271321E-6,0.02605754,0.001373084,0.005940133,0.01377025,0.002555564,5.712199E-7,1.621865E-4,3.448376E-6,3.201805E-6,0.01297289,0.001895586,0.001345241,1.851281E-4,1.023537E-5,0.003314667,2.006534E-4,7.406545E-4,2.008333E-5,9.423861E-4,4.245895E-5,3.266129E-4,1.908805E-4,5.433704E-6,1.105468E-6,9.111523E-6,1.42325E-4,3.283212E-4,6.341434E-6,1.845636E-13,1.705851E-8,2.919109E-5,0.005062656,9.59515E-4,1.585931E-6,1.20754E-7,5.892041E-7,7.720606E-8,1.012316E-36,7.934374,5.545821E-5,449049.6,449049.6
1.29962E-6,15.13501,8.820126E10,1743.946,1743.946,8.390451E-4,1.0,0.8102282,0.00151282,0.0441568,0.01425572,0.009979336,1.774127E-4,0.032341,4.335874E-4,0.007252828,5.852122E-4,1.66695E-5,9.078844E-6,0.02596182,0.001370299,0.005993893,0.01375403,0.002579831,5.350538E-7,1.582585E-4,3.322178E-6,3.083305E-6,0.0129118,0.001838489,0.00133179,1.840285E-4,1.007888E-5,0.003313889,1.989515E-4,7.487904E-4,2.057141E-5,9.503829E-4,4.318802E-5,3.304558E-4,1.874267E-4,5.614379E-6,9.877221E-7,8.898966E-6,1.384132E-4,3.246271E-4,5.814288E-6,1.447383E-13,1.354206E-8,2.748952E-5,0.00505339,9.612814E-4,1.63238E-6,1.242554E-7,5.938259E-7,6.446297E-8,2.568103E-37,7.933296,5.543737E-5,448988.6,448988.6
1.304482E-6,15.13657,8.760651E10,1744.06,1744.06,8.390451E-4,1.0,0.8101746,0.001508674,0.04424897,0.01420478,0.009980119,1.767765E-4,0.03238692,4.328997E-4,0.007273811,5.842476E-4,1.658026E-5,9.026443E-6,0.02593535,0.001369527,0.006008698,0.01374927,0.002586513,5.254378E-7,1.571834E-4,3.288275E-6,3.051485E-6,0.01289492,0.001823014,0.001328065,1.837219E-4,1.003608E-5,0.003313674,1.984808E-4,7.510368E-4,2.070771E-5,9.526E-4,4.339143E-5,3.315157E-4,1.864689E-4,5.665258E-6,9.574304E-7,8.841314E-6,1.373416E-4,3.236047E-4,5.675212E-6,1.352554E-13,1.269764E-8,2.703287E-5,0.005050831,9.617628E-4,1.645407E-6,1.252358E-7,5.951053E-7,6.129988E-8,1.757771E-37,7.932999,5.543164E-5,448971.7,448971.7
1.308901E-6,15.13798,8.706882E10,1744.164,1744.164,8.390451E-4,1.0,0.8101261,0.001504925,0.04433241,0.01415871,0.009980761,1.762012E-4,0.0324285,4.322758E-4,0.007292852,5.833705E-4,1.64997E-5,8.979254E-6,0.02591136,0.001368827,0.006022092,0.01374486,0.002592559,5.168632E-7,1.562132E-4,3.257906E-6,3.022987E-6,0.01287961,0.001809106,0.001324687,1.83443E-4,9.997457E-6,0.003313479,1.980542E-4,7.530715E-4,2.083174E-5,9.546116E-4,4.357645E-5,3.324751E-4,1.855999E-4,5.711717E-6,9.307788E-7,8.789472E-6,1.363743E-4,3.226779E-4,5.551589E-6,1.271703E-13,1.197523E-8,2.66241E-5,0.005048513,9.621964E-4,1.657282E-6,1.261288E-7,5.962654E-7,5.85573E-8,1.244686E-37,7.932729,5.542647E-5,448956.5,448956.5
1.319943E-6,15.14148,8.573645E10,1744.42,1744.42,8.390451E-4,1.0,0.8100056,0.001495625,0.04453964,0.01404452,0.009982081,1.747753E-4,0.03253177,4.307215E-4,0.007340314,5.811768E-4,1.630063E-5,8.863099E-6,0.02585166,0.001367083,0.006055314,0.01373349,0.002607556,4.961019E-7,1.538165E-4,3.183806E-6,2.953473E-6,0.01284156,0.001774983,0.001316276,1.827457E-4,9.902091E-6,0.003312994,1.96993E-4,7.581275E-4,2.114234E-5,9.596245E-4,4.403953E-5,3.348573E-4,1.834348E-4,5.828729E-6,8.676646E-7,8.662164E-6,1.33984E-4,3.203712E-4,5.25385E-6,1.089921E-13,1.03419E-8,2.562804E-5,0.005042751,9.632642E-4,1.687105E-6,1.283689E-7,5.991531E-7,5.221814E-8,5.236296E-38,7.932059,5.541366E-5,448918.6,448918.6
1.32396E-6,15.14275,8.525562E10,1744.512,1744.512,8.390451E-4,1.0,0.8099621,0.001492266,0.04461459,0.0140033,0.009982462,1.742606E-4,0.03256913,4.301575E-4,0.007357542,5.803781E-4,1.622898E-5,8.821451E-6,0.02583003,0.00136645,0.006067315,0.01372923,0.002612973,4.887779E-7,1.529542E-4,3.157461E-6,2.928766E-6,0.01282778,0.001762789,0.001313227,1.824917E-4,9.867791E-6,0.003312819,1.966086E-4,7.599572E-4,2.125558E-5,9.614437E-4,4.420828E-5,3.357185E-4,1.826493E-4,5.871632E-6,8.458839E-7,8.616618E-6,1.331238E-4,3.195352E-4,5.149374E-6,1.030372E-13,9.803862E-9,2.527446E-5,0.005040666,9.636472E-4,1.69801E-6,1.29187E-7,6.001999E-7,5.008303E-8,3.821239E-38,7.931817,5.540904E-5,448904.8,448904.8
1.327423E-6,15.14383,8.484289E10,1744.591,1744.591,8.390451E-4,1.0,0.8099247,0.001489381,0.04467899,0.01396791,0.009982749,1.738188E-4,0.03260124,4.296722E-4,0.007372372,5.796894E-4,1.616756E-5,8.785817E-6,0.02581143,0.001365906,0.00607762,0.01372551,0.002617625,4.825626E-7,1.522153E-4,3.135014E-6,2.907718E-6,0.01281593,0.001752373,0.001310603,1.822728E-4,9.838401E-6,0.003312668,1.962781E-4,7.615298E-4,2.135329E-5,9.630096E-4,4.435384E-5,3.364584E-4,1.819734E-4,5.908749E-6,8.276017E-7,8.577692E-6,1.323865E-4,3.188161E-4,5.060952E-6,9.816626E-14,9.362578E-9,2.497349E-5,0.005038873,9.639749E-4,1.707431E-6,1.298935E-7,6.011005E-7,4.831248E-8,2.914514E-38,7.931609,5.540507E-5,448893.1,448893.1
1.3566E-6,15.1528,8.142701E10,1745.242,1745.242,8.390451E-4,1.0,0.8096137,0.001465462,0.04521467,0.0136748,0.009983681,1.701592E-4,0.03286838,4.256076E-4,0.007496673,5.738801E-4,1.566198E-5,8.494725E-6,0.02565613,0.001361339,0.006163104,0.01369236,0.002656206,4.335383E-7,1.461383E-4,2.954782E-6,2.738822E-6,0.01271707,0.001667915,0.001288672,1.804258E-4,9.596804E-6,0.003311401,1.935197E-4,7.746258E-4,2.217993E-5,9.761299E-4,4.558428E-5,3.426068E-4,1.763193E-4,6.226591E-6,6.89837E-7,8.261081E-6,1.263226E-4,3.128105E-4,4.371454E-6,6.517944E-14,6.340723E-9,2.25686E-5,0.005023938,9.666507E-4,1.787624E-6,1.35892E-7,6.086288E-7,3.562943E-8,2.88672E-39,7.929873,5.537228E-5,448794.9,448794.9
1.359204E-6,15.15359,8.11275E10,1745.299,1745.299,8.390451E-4,1.0,0.8095863,0.00146336,0.04526188,0.01364907,0.009983639,1.698379E-4,0.03289193,4.25247E-4,0.007507711,5.733611E-4,1.561787E-5,8.469517E-6,0.02564239,0.001360933,0.006170618,0.01368925,0.002659597,4.294425E-7,1.456087E-4,2.939434E-6,2.724449E-6,0.01270833,0.001660658,0.00128673,1.802609E-4,9.575754E-6,0.003311288,1.932759E-4,7.757814E-4,2.225401E-5,9.772947E-4,4.569446E-5,3.431481E-4,1.758184E-4,6.255407E-6,6.788516E-7,8.233775E-6,1.257941E-4,3.122791E-4,4.314515E-6,6.283543E-14,6.1234E-9,2.2365E-5,0.005022619,9.668823E-4,1.794852E-6,1.364314E-7,6.092956E-7,3.467136E-8,2.348724E-39,7.92972,5.536941E-5,448786.2,448786.2
1.366704E-6,15.15584,8.02694E10,1745.462,1745.462,8.390451E-4,1.0,0.8095078,0.001457336,0.04539731,0.01357536,0.009983405,1.689178E-4,0.03295951,4.242102E-4,0.007539449,5.718661E-4,1.549174E-5,8.397602E-6,0.02560294,0.001359766,0.006192152,0.01368017,0.002669313,4.178899E-7,1.440948E-4,2.895874E-6,2.683661E-6,0.01268325,0.001640004,0.00128115,1.797856E-4,9.515589E-6,0.003310963,1.925757E-4,7.790973E-4,2.246761E-5,9.806436E-4,4.601211E-5,3.447002E-4,1.743796E-4,6.338807E-6,6.483073E-7,8.15597E-6,1.24284E-4,3.107528E-4,4.154503E-6,5.654193E-14,5.537839E-9,2.178838E-5,0.005018835,9.675424E-4,1.815734E-6,1.379884E-7,6.112114E-7,3.205154E-8,1.296417E-39,7.929281,5.536118E-5,448761.3,448761.3
1.372168E-6,15.15747,7.964876E10,1745.579,1745.579,8.390451E-4,1.0,0.8094509,0.001452975,0.04549547,0.01352204,0.009983133,1.68252E-4,0.03300849,4.234568E-4,0.00756252,5.707768E-4,1.540069E-5,8.345839E-6,0.0255743,0.001358916,0.006207741,0.01367344,0.002676347,4.096921E-7,1.430026E-4,2.864723E-6,2.654499E-6,0.01266504,0.001625187,0.001277099,1.794394E-4,9.472182E-6,0.003310727,1.920677E-4,7.815016E-4,2.262345E-5,9.83078E-4,4.624381E-5,3.458244E-4,1.733349E-4,6.399938E-6,6.270324E-7,8.100053E-6,1.231946E-4,3.09645E-4,4.041528E-6,5.235186E-14,5.14618E-9,2.13772E-5,0.00501609,9.680173E-4,1.831004E-6,1.391259E-7,6.126026E-7,3.026555E-8,8.390135E-40,7.928962,5.535523E-5,448743.3,448743.3
1.375872E-6,15.15856,7.923025E10,1745.658,1745.658,8.390451E-4,1.0,0.8094125,0.001450032,0.04556176,0.01348607,0.0099829,1.678029E-4,0.03304158,4.229469E-4,0.007578134,5.700384E-4,1.533938E-5,8.311052E-6,0.02555494,0.001358341,0.006218261,0.01366882,0.002681093,4.042397E-7,1.422673E-4,2.843882E-6,2.634993E-6,0.01265274,0.001615252,0.001274359,1.792048E-4,9.442963E-6,0.003310567,1.917243E-4,7.831259E-4,2.272919E-5,9.847255E-4,4.640099E-5,3.465833E-4,1.726285E-4,6.441554E-6,6.130654E-7,8.062513E-6,1.224615E-4,3.08896E-4,3.966645E-6,4.968828E-14,4.8964E-9,2.110271E-5,0.005014235,9.683362E-4,1.841382E-6,1.398985E-7,6.135436E-7,2.911096E-8,6.244622E-40,7.928746,5.535122E-5,448731.1,448731.1
1.379514E-6,15.15964,7.882035E10,1745.736,1745.736,8.390451E-4,1.0,0.8093748,0.001447149,0.04562676,0.01345083,0.009982634,1.673629E-4,0.03307403,4.224463E-4,0.007593471,5.693122E-4,1.52794E-5,8.277074E-6,0.02553594,0.001357776,0.006228569,0.01366424,0.002685743,3.989588E-7,1.415482E-4,2.8236E-6,2.616012E-6,0.01264067,0.001605566,0.00127167,1.78974E-4,9.414385E-6,0.003310409,1.913874E-4,7.847189E-4,2.283326E-5,9.863436E-4,4.655568E-5,3.473272E-4,1.719353E-4,6.482623E-6,5.996763E-7,8.025877E-6,1.217445E-4,3.08161E-4,3.89431E-6,4.719992E-14,4.66245E-9,2.083606E-5,0.005012416,9.686476E-4,1.851609E-6,1.406595E-7,6.144673E-7,2.801774E-8,4.669136E-40,7.928535,5.534729E-5,448719.1,448719.1
1.395651E-6,15.16435,7.702386E10,1746.073,1746.073,8.390451E-4,1.0,0.8092092,0.001434496,0.04591252,0.01329633,0.009981011,1.654338E-4,0.03321671,4.202359E-4,0.007661206,5.660943E-4,1.501731E-5,8.129226E-6,0.02545221,0.001355277,0.00627381,0.01364345,0.002706147,3.764955E-7,1.384085E-4,2.736184E-6,2.534233E-6,0.0125875,0.001563642,0.001259816,1.779517E-4,9.289609E-6,0.003309709,1.899037E-4,7.917273E-4,2.329539E-5,9.934903E-4,4.724245E-5,3.505944E-4,1.688806E-4,6.666305E-6,5.442627E-7,7.866813E-6,1.186163E-4,3.049224E-4,3.58884E-6,3.758015E-14,3.751941E-9,1.969275E-5,0.005004409,9.700002E-4,1.897188E-6,1.440456E-7,6.185408E-7,2.363975E-8,1.272105E-40,7.927605,5.533009E-5,448666.5,448666.5
