Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_H_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H6_Soln#12 (),Mole_fraction_C2H5_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_C3H8_Soln#12 (),Mole_fraction_C3H6_Soln#12 (),Mole_fraction_C3H5-A_Soln#12 (),Mole_fraction_C3H4-P_Soln#12 (),Mole_fraction_C3H4-A_Soln#12 (),Mole_fraction_C3H3_Soln#12 (),Mole_fraction_NC4H10_Soln#12 (),Mole_fraction_IC4H10_Soln#12 (),Mole_fraction_IC4H9_Soln#12 (),Mole_fraction_TC4H9_Soln#12 (),Mole_fraction_IC4H8_Soln#12 (),Mole_fraction_IC4H7_Soln#12 (),Mole_fraction_C4H8-1_Soln#12 (),Mole_fraction_C4H8-2_Soln#12 (),Mole_fraction_C4H71-3_Soln#12 (),Mole_fraction_C4H6_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_FULVENE_Soln#12 (),Mole_fraction_C5H6_Soln#12 (),Mole_fraction_C5H5_Soln#12 (),Mole_fraction_MCPTD_Soln#12 (),Mole_fraction_C10H8_Soln#12 (),Mole_fraction_NEOC5H12_Soln#12 (),Mole_fraction_NC5H10_Soln#12 (),Mole_fraction_B1M2_Soln#12 (),Mole_fraction_LC5H8_Soln#12 (),Mole_fraction_NC7H14_Soln#12 (),Mole_fraction_IC8H16_Soln#12 (),Mole_fraction_DIMEPTD_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_C6H5C2H_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_INDENE_Soln#12 (),Mole_fraction_C12H8_Soln#12 (),Mole_fraction_C14H10_Soln#12 (),Mole_fraction_BIN1B_Soln#12 (),Mole_fraction_NC10H20_Soln#12 (),Mole_fraction_IC12H26_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
0.03199774,15.73027,619073.8,1370.512,1370.512,0.001082639,1.0,0.7480969,4.038049E-6,0.1402421,1.580043E-5,7.412653E-4,7.491898E-7,0.05128449,0.04139288,1.846469E-6,1.79045E-4,1.258911E-6,4.704759E-4,1.707389E-4,8.524287E-6,1.833416E-8,1.045897E-9,2.5575E-12,3.807417E-12,9.707936E-7,7.604048E-8,1.00129E-6,9.242667E-7,2.093822E-7,7.841956E-4,0.001058098,4.259608E-4,0.01175885,2.463108E-5,6.498687E-4,2.190465E-5,4.177877E-7,7.250242E-4,1.942796E-13,1.822915E-8,1.232701E-9,1.11971E-7,2.886016E-12,4.497748E-19,1.133207E-13,6.809255E-4,8.284498E-6,4.579809E-4,1.157407E-4,8.97509E-7,9.202527E-5,1.267448E-4,1.477549E-4,5.328176E-5,-2.638457E-11,8.504859E-304,7.740132,6.882518E-5,438056.5,438056.5
0.032,15.73028,619323.1,1370.513,1370.513,0.001082639,1.0,0.7480971,4.038093E-6,0.1402427,1.580063E-5,7.412515E-4,7.491804E-7,0.05128344,0.04139314,1.846448E-6,1.790418E-4,1.258897E-6,4.704744E-4,1.707378E-4,8.524282E-6,1.833359E-8,1.045891E-9,2.557491E-12,3.807404E-12,9.707887E-7,7.604065E-8,1.001273E-6,9.242412E-7,2.093774E-7,7.841726E-4,0.001058094,4.259622E-4,0.01175902,2.463066E-5,6.498334E-4,2.190352E-5,4.177689E-7,7.250436E-4,1.942799E-13,1.822863E-8,1.232693E-9,1.119673E-7,2.880234E-12,4.497708E-19,1.133156E-13,6.808516E-4,8.2837E-6,4.579968E-4,1.157398E-4,8.974396E-7,9.20231E-5,1.267492E-4,1.477624E-4,5.328943E-5,-2.654523E-11,8.504857E-304,7.74013,6.882515E-5,438056.4,438056.4
0.03257841,15.73237,682144.2,1370.599,1370.599,0.001082639,1.0,0.7481359,4.049323E-6,0.1403848,1.585135E-5,7.37694E-4,7.467782E-7,0.05101765,0.04145821,1.841105E-6,1.7825E-4,1.255217E-6,4.701144E-4,1.704802E-4,8.523644E-6,1.818704E-8,1.044217E-9,2.555264E-12,3.804179E-12,9.695442E-7,7.608403E-8,9.969367E-7,9.177156E-7,2.081591E-7,7.783132E-4,0.001057065,4.26313E-4,0.01180437,2.452164E-5,6.408887E-4,2.161885E-5,4.130042E-7,7.299816E-4,1.943594E-13,1.809525E-8,1.230701E-9,1.110275E-7,6.625943E-13,4.487472E-19,1.119995E-13,6.623113E-4,8.083564E-6,4.620354E-4,1.155222E-4,8.799867E-7,9.14807E-5,1.278869E-4,1.496521E-4,5.527233E-5,-2.719538E-11,8.504263E-304,7.73959,6.881598E-5,438025.8,438025.8
0.033,15.73394,726633.3,1370.668,1370.668,0.001082639,1.0,0.7481645,4.057701E-6,0.1404876,1.588914E-5,7.350788E-4,7.450394E-7,0.05082586,0.04150399,1.837134E-6,1.776813E-4,1.252608E-6,4.698655E-4,1.702999E-4,8.523797E-6,1.807946E-8,1.042953E-9,2.55373E-12,3.801914E-12,9.686469E-7,7.611808E-8,9.93786E-7,9.129618E-7,2.072706E-7,7.740682E-4,0.001056282,4.265661E-4,0.0118369,2.44418E-5,6.344847E-4,2.141574E-5,4.095825E-7,7.335692E-4,1.944084E-13,1.799843E-8,1.22925E-9,1.103515E-7,1.037118E-12,4.479873E-19,1.110374E-13,6.492657E-4,7.942895E-6,4.649359E-4,1.153637E-4,8.676552E-7,9.110103E-5,1.287137E-4,1.510162E-4,5.674177E-5,-1.474604E-11,8.503843E-304,7.739207,6.880914E-5,438004.1,438004.1
0.03353249,15.73595,781293.8,1370.76,1370.76,0.001082639,1.0,0.7482011,4.068507E-6,0.1406167,1.593783E-5,7.317499E-4,7.428567E-7,0.05058591,0.04155989,1.832026E-6,1.769728E-4,1.249396E-6,4.695666E-4,1.700808E-4,8.524709E-6,1.794272E-8,1.041304E-9,2.551891E-12,3.799142E-12,9.675205E-7,7.616377E-8,9.898158E-7,9.069618E-7,2.061477E-7,7.687376E-4,0.001055253,4.268832E-4,0.01187736,2.434052E-5,6.265333E-4,2.116436E-5,4.053216E-7,7.380857E-4,1.944587E-13,1.787577E-8,1.227412E-9,1.095047E-7,1.196477E-12,4.470078E-19,1.098194E-13,6.333406E-4,7.771354E-6,4.685473E-4,1.151633E-4,8.525414E-7,9.064033E-5,1.297551E-4,1.527235E-4,5.862742E-5,-3.06794E-11,8.503327E-304,7.738737,6.880032E-5,437977.5,437977.5
0.034,15.73776,827930.8,1370.847,1370.847,0.001082639,1.0,0.7482336,4.078193E-6,0.1407292,1.598142E-5,7.288048E-4,7.409518E-7,0.0503773,0.04160724,1.827457E-6,1.763595E-4,1.24665E-6,4.693176E-4,1.69896E-4,8.526141E-6,1.78219E-8,1.039806E-9,2.550357E-12,3.796776E-12,9.665345E-7,7.620612E-8,9.863389E-7,9.016981E-7,2.051611E-7,7.640853E-4,0.001054312,4.271594E-4,0.01191233,2.42512E-5,6.196743E-4,2.094823E-5,4.016345E-7,7.420374E-4,1.944917E-13,1.77692E-8,1.225793E-9,1.087686E-7,3.660835E-12,4.461283E-19,1.087474E-13,6.198474E-4,7.626159E-6,4.716709E-4,1.149871E-4,8.396813E-7,9.025279E-5,1.30667E-4,1.542086E-4,6.031027E-5,-4.468091E-11,8.502887E-304,7.738337,6.879242E-5,437954.9,437954.9
0.03461428,15.74019,887354.4,1370.969,1370.969,0.001082639,1.0,0.7482768,4.091193E-6,0.1408761,1.603988E-5,7.249043E-4,7.384633E-7,0.05010601,0.04166707,1.821334E-6,1.755653E-4,1.243138E-6,4.690085E-4,1.696634E-4,8.528887E-6,1.766207E-8,1.037764E-9,2.548442E-12,3.793746E-12,9.652383E-7,7.626463E-8,9.817737E-7,8.947886E-7,2.038635E-7,7.580115E-4,0.001053024,4.275195E-4,0.01195752,2.41333E-5,6.108312E-4,2.067053E-5,3.968642E-7,7.472096E-4,1.945187E-13,1.762636E-8,1.223652E-9,1.078116E-7,2.665611E-12,4.449422E-19,1.07336E-13,6.027907E-4,7.442824E-6,4.757089E-4,1.147553E-4,8.2335E-7,8.976735E-5,1.318616E-4,1.561406E-4,6.256082E-5,-4.02706E-11,8.502327E-304,7.737828,6.878179E-5,437926.1,437926.1
0.03472149,15.74062,897517.6,1370.991,1370.991,0.001082639,1.0,0.7482845,4.093493E-6,0.1409016,1.605021E-5,7.242202E-4,7.380308E-7,0.05005898,0.04167724,1.820252E-6,1.75428E-4,1.242538E-6,4.689565E-4,1.696239E-4,8.529463E-6,1.763409E-8,1.0374E-9,2.548119E-12,3.793226E-12,9.650117E-7,7.627517E-8,9.809812E-7,8.935837E-7,2.03637E-7,7.569558E-4,0.001052794,4.27582E-4,0.01196532,2.411267E-5,6.093068E-4,2.062277E-5,3.9604E-7,7.4811E-4,1.945216E-13,1.760273E-8,1.223277E-9,1.076456E-7,4.911356E-12,4.447317E-19,1.070896E-13,5.998888E-4,7.411656E-6,4.764061E-4,1.147148E-4,8.20563E-7,8.968531E-5,1.320697E-4,1.564757E-4,6.295814E-5,-5.858462E-11,8.502232E-304,7.737741,6.877992E-5,437921.1,437921.1
0.035,15.74175,923634.2,1371.049,1371.049,0.001082639,1.0,0.7483043,4.099509E-6,0.1409677,1.607724E-5,7.224383E-4,7.369085E-7,0.04993726,0.04170329,1.817421E-6,1.750732E-4,1.240988E-6,4.688243E-4,1.69523E-4,8.531093E-6,1.756117E-8,1.036439E-9,2.547293E-12,3.791881E-12,9.644222E-7,7.630292E-8,9.789114E-7,8.904548E-7,2.030482E-7,7.542199E-4,0.001052185,4.277442E-4,0.01198547,2.405897E-5,6.053738E-4,2.049969E-5,3.939107E-7,7.504455E-4,1.945261E-13,1.75353E-8,1.222299E-9,1.072155E-7,6.358871E-13,4.441791E-19,1.064487E-13,5.924571E-4,7.331866E-6,4.782065E-4,1.146094E-4,8.134132E-7,8.947605E-5,1.326098E-4,1.57343E-4,6.399692E-5,-5.287005E-11,8.501986E-304,7.737518,6.8775E-5,437908.5,437908.5
0.03568312,15.74456,986015.9,1371.199,1371.199,0.001082639,1.0,0.7483535,4.114515E-6,0.141129,1.614461E-5,7.180409E-4,7.341681E-7,0.0496413,0.041765,1.810364E-6,1.742133E-4,1.237276E-6,4.685159E-4,1.692845E-4,8.535864E-6,1.738146E-8,1.034012E-9,2.545345E-12,3.788633E-12,9.629689E-7,7.637332E-8,9.738503E-7,8.827883E-7,2.016028E-7,7.475458E-4,0.001050644,4.281397E-4,0.01203418,2.392679E-5,5.958817E-4,2.020346E-5,3.887555E-7,7.561539E-4,1.945204E-13,1.737598E-8,1.219884E-9,1.061735E-7,7.959195E-13,4.427916E-19,1.048753E-13,5.748352E-4,7.142841E-6,4.825597E-4,1.143503E-4,7.963898E-7,8.898493E-5,1.339314E-4,1.59453E-4,6.658371E-5,-3.303951E-11,8.501401E-304,7.736985,6.876272E-5,437878.4,437878.4
0.036,15.74589,1014136.0,1371.273,1371.273,0.001082639,1.0,0.7483766,4.121595E-6,0.1412033,1.617638E-5,7.159884E-4,7.329022E-7,0.04950527,0.04179256,1.807034E-6,1.738195E-4,1.235596E-6,4.683804E-4,1.691782E-4,8.53845E-6,1.729769E-8,1.03285E-9,2.544476E-12,3.787146E-12,9.622902E-7,7.640703E-8,9.715056E-7,8.792368E-7,2.009317E-7,7.444681E-4,0.001049904,4.283223E-4,0.01205644,2.386524E-5,5.915545E-4,2.006882E-5,3.863974E-7,7.587915E-4,1.945093E-13,1.730163E-8,1.218753E-9,1.056954E-7,6.808688E-13,4.421313E-19,1.04145E-13,5.669564E-4,7.058419E-6,4.845479E-4,1.142298E-4,7.887446E-7,8.876804E-5,1.345428E-4,1.604233E-4,6.780323E-5,-2.611116E-11,8.501138E-304,7.736746,6.875692E-5,437864.8,437864.8
0.037,15.75017,1099822.0,1371.516,1371.516,0.001082639,1.0,0.7484503,4.144399E-6,0.1414362,1.627863E-5,7.09464E-4,7.289259E-7,0.04908085,0.04187545,1.796306E-6,1.725958E-4,1.23045E-6,4.679812E-4,1.688593E-4,8.548025E-6,1.703187E-8,1.029039E-9,2.541857E-12,3.782504E-12,9.601255E-7,7.651724E-8,9.64116E-7,8.680495E-7,1.988116E-7,7.348258E-4,0.001047471,4.288951E-4,0.01212538,2.367016E-5,5.781888E-4,1.965443E-5,3.790818E-7,7.670736E-4,1.944403E-13,1.706681E-8,1.215144E-9,1.042038E-7,8.289947E-13,4.399805E-19,1.018402E-13,5.432121E-4,6.804305E-6,4.907011E-4,1.138477E-4,7.655737E-7,8.812573E-5,1.364665E-4,1.634531E-4,7.173038E-5,-1.450296E-11,8.500338E-304,7.736018,6.873823E-5,437823.6,437823.6
0.038,15.75459,1181004.0,1371.78,1371.78,0.001082639,1.0,0.7485255,4.167876E-6,0.1416663,1.638381E-5,7.028733E-4,7.249734E-7,0.04866358,0.0419523,1.785244E-6,1.714E-4,1.225527E-6,4.676232E-4,1.685644E-4,8.559664E-6,1.676403E-8,1.025005E-9,2.539391E-12,3.777901E-12,9.579192E-7,7.663253E-8,9.567376E-7,8.568979E-7,1.966879E-7,7.252903E-4,0.001044889,4.294634E-4,0.0121924,2.347388E-5,5.65254E-4,1.92555E-5,3.719533E-7,7.752899E-4,1.943182E-13,1.68309E-8,1.211464E-9,1.027378E-7,8.487756E-13,4.377244E-19,9.953759E-14,5.211105E-4,6.568245E-6,4.966706E-4,1.13463E-4,7.43813E-7,8.754642E-5,1.383811E-4,1.664356E-4,7.578028E-5,-7.188878E-12,8.499584E-304,7.735331,6.871895E-5,437784.8,437784.8
0.039,15.75914,1257998.0,1372.061,1372.061,0.001082639,1.0,0.748602,4.191984E-6,0.141894,1.649176E-5,6.962243E-4,7.210393E-7,0.04825307,0.04202344,1.773861E-6,1.7023E-4,1.220808E-6,4.673031E-4,1.682916E-4,8.573218E-6,1.649456E-8,1.020754E-9,2.537044E-12,3.773293E-12,9.556656E-7,7.675203E-8,9.493686E-7,8.457867E-7,1.945606E-7,7.158583E-4,0.001042163,4.30028E-4,0.01225762,2.327655E-5,5.527266E-4,1.887101E-5,3.650012E-7,7.834392E-4,1.941426E-13,1.659417E-8,1.207707E-9,1.012964E-7,9.817095E-13,4.35363E-19,9.72407E-14,5.005367E-4,6.348953E-6,5.024618E-4,1.130752E-4,7.233728E-7,8.702704E-5,1.402867E-4,1.693741E-4,7.995421E-5,-6.991092E-12,8.498873E-304,7.734684,6.869911E-5,437748.1,437748.1
0.04,15.76381,1331049.0,1372.36,1372.36,0.001082639,1.0,0.7486799,4.216683E-6,0.1421193,1.660233E-5,6.895243E-4,7.171187E-7,0.04784899,0.04208914,1.762165E-6,1.690842E-4,1.216277E-6,4.670184E-4,1.680396E-4,8.588565E-6,1.622374E-8,1.016286E-9,2.534783E-12,3.76864E-12,9.533609E-7,7.687498E-8,9.420062E-7,8.347206E-7,1.9243E-7,7.065278E-4,0.001039296,4.305891E-4,0.01232112,2.307831E-5,5.405883E-4,1.850017E-5,3.582175E-7,7.915197E-4,1.939133E-13,1.63566E-8,1.20387E-9,9.9878E-8,1.323063E-12,4.328963E-19,9.495241E-14,4.813973E-4,6.145407E-6,5.080786E-4,1.126843E-4,7.041818E-7,8.656505E-5,1.421832E-4,1.722715E-4,8.425434E-5,-1.949156E-11,8.498202E-304,7.734074,6.867874E-5,437713.6,437713.6
0.041,15.7686,1400387.0,1372.675,1372.675,0.001082639,1.0,0.7487591,4.241939E-6,0.1423424,1.671537E-5,6.827801E-4,7.132071E-7,0.04745103,0.04214968,1.750164E-6,1.67961E-4,1.211917E-6,4.667667E-4,1.678071E-4,8.605589E-6,1.595187E-8,1.011604E-9,2.53258E-12,3.763909E-12,9.510022E-7,7.700072E-8,9.346461E-7,8.237036E-7,1.902962E-7,6.972965E-4,0.001036292,4.31147E-4,0.01238298,2.287932E-5,5.288215E-4,1.814224E-5,3.515946E-7,7.9953E-4,1.936301E-13,1.611836E-8,1.199949E-9,9.848227E-8,6.440735E-13,4.303254E-19,9.267523E-14,4.636015E-4,5.956618E-6,5.135251E-4,1.122899E-4,6.861697E-7,8.615778E-5,1.440707E-4,1.751303E-4,8.8683E-5,-2.06322E-11,8.49757E-304,7.733499,6.865787E-5,437681.1,437681.1
0.04150393,15.77106,1434011.0,1372.84,1372.84,0.001082639,1.0,0.7487995,4.254867E-6,0.1424539,1.677323E-5,6.793671E-4,7.112382E-7,0.04725268,0.04217833,1.744006E-6,1.67403E-4,1.20978E-6,4.666516E-4,1.676969E-4,8.614765E-6,1.58146E-8,1.009166E-9,2.531485E-12,3.761487E-12,9.497928E-7,7.706496E-8,9.309399E-7,8.181719E-7,1.892199E-7,6.926813E-4,0.001034728,4.314269E-4,0.01241357,2.27788E-5,5.230259E-4,1.796647E-5,3.483152E-7,8.035399E-4,1.934673E-13,1.599819E-8,1.197941E-9,9.778782E-8,1.19264E-12,4.289916E-19,9.15331E-14,4.551103E-4,5.866714E-6,5.162072E-4,1.120899E-4,6.775133E-7,8.597223E-5,1.450183E-4,1.765573E-4,9.096358E-5,-2.720255E-11,8.497266E-304,7.733222,6.864716E-5,437665.4,437665.4
0.042,15.77351,1466275.0,1373.006,1373.006,0.001082639,1.0,0.7488396,4.267719E-6,0.1425632,1.683075E-5,6.759989E-4,7.093008E-7,0.04705882,0.04220534,1.737872E-6,1.668588E-4,1.207713E-6,4.665456E-4,1.675928E-4,8.624173E-6,1.56793E-8,1.006714E-9,2.530411E-12,3.759073E-12,9.485884E-7,7.712866E-8,9.272899E-7,8.127401E-7,1.881598E-7,6.881618E-4,0.001033156,4.317017E-4,0.01244332,2.267971E-5,5.174063E-4,1.779637E-5,3.45124E-7,8.074695E-4,1.932938E-13,1.587964E-8,1.195942E-9,9.710991E-8,5.446414E-13,4.276536E-19,9.041237E-14,4.470517E-4,5.781512E-6,5.188069E-4,1.118922E-4,6.69258E-7,8.580208E-5,1.459488E-4,1.779535E-4,9.324108E-5,-1.614852E-11,8.496975E-304,7.732957,6.863651E-5,437650.4,437650.4
0.043,15.77853,1528916.0,1373.351,1373.351,0.001082639,1.0,0.7489212,4.293991E-6,0.142782,1.694835E-5,6.691869E-4,7.053965E-7,0.0466721,0.04225636,1.7253E-6,1.657762E-4,1.203655E-6,4.663533E-4,1.673956E-4,8.644216E-6,1.540633E-8,1.001623E-9,2.528256E-12,3.754109E-12,9.461188E-7,7.725827E-8,9.199368E-7,8.01834E-7,1.860212E-7,6.791219E-4,0.001029893,4.322531E-4,0.01250219,2.247963E-5,5.06327E-4,1.746192E-5,3.387991E-7,8.15337E-4,1.92905E-13,1.564072E-8,1.19185E-9,9.576047E-8,7.038642E-13,4.248834E-19,8.816642E-14,4.31667E-4,5.619219E-6,5.239282E-4,1.11491E-4,6.533826E-7,8.549525E-5,1.478173E-4,1.807436E-4,9.793056E-5,-7.619954E-12,8.496413E-304,7.732446,6.861469E-5,437621.4,437621.4
0.044,15.78364,1588500.0,1373.711,1373.711,0.001082639,1.0,0.7490041,4.32073E-6,0.1429989,1.706807E-5,6.6235E-4,7.014912E-7,0.04629058,0.04230296,1.712459E-6,1.647121E-4,1.199728E-6,4.661878E-4,1.672144E-4,8.665629E-6,1.513325E-8,9.963343E-10,2.526094E-12,3.748995E-12,9.435928E-7,7.738908E-8,9.125858E-7,7.909893E-7,1.838808E-7,6.701751E-4,0.001026508,4.328008E-4,0.01255968,2.22792E-5,4.955687E-4,1.713827E-5,3.326139E-7,8.231317E-4,1.924643E-13,1.540167E-8,1.187671E-9,9.443144E-8,8.259489E-13,4.220178E-19,8.593972E-14,4.173711E-4,5.468918E-6,5.288933E-4,1.110863E-4,6.384819E-7,8.523462E-5,1.496759E-4,1.835029E-4,1.027533E-4,-4.46008E-12,8.495883E-304,7.731964,6.859244E-5,437594.2,437594.2
0.045,15.78886,1645216.0,1374.085,1374.085,0.001082639,1.0,0.7490881,4.347908E-6,0.1432138,1.718979E-5,6.554942E-4,6.975824E-7,0.045914,0.04234536,1.699363E-6,1.636651E-4,1.195922E-6,4.660473E-4,1.670483E-4,8.688321E-6,1.486034E-8,9.908553E-10,2.523909E-12,3.743716E-12,9.410109E-7,7.752066E-8,9.052368E-7,7.802093E-7,1.817392E-7,6.613194E-4,0.001023004,4.333448E-4,0.01261586,2.207855E-5,4.851165E-4,1.682482E-5,3.265623E-7,8.30853E-4,1.919727E-13,1.516274E-8,1.183406E-9,9.312186E-8,1.103653E-12,4.190605E-19,8.373456E-14,4.040891E-4,5.329804E-6,5.337067E-4,1.106781E-4,6.244951E-7,8.501744E-5,1.515241E-4,1.862336E-4,1.077108E-4,-6.100719E-12,8.495384E-304,7.731509,6.856977E-5,437568.5,437568.5
0.046,15.79418,1699223.0,1374.471,1374.471,0.001082639,1.0,0.7491732,4.375504E-6,0.1434269,1.731343E-5,6.486246E-4,6.936679E-7,0.04554214,0.04238376,1.686021E-6,1.626344E-4,1.192227E-6,4.659305E-4,1.668965E-4,8.712215E-6,1.458786E-8,9.851915E-10,2.521685E-12,3.738254E-12,9.383732E-7,7.765264E-8,8.978898E-7,7.694976E-7,1.79597E-7,6.525536E-4,0.001019388,4.338844E-4,0.01267078,2.187781E-5,4.749578E-4,1.652106E-5,3.206397E-7,8.385002E-4,1.91431E-13,1.492402E-8,1.179056E-9,9.183063E-8,1.306286E-12,4.160147E-19,8.155294E-14,3.917557E-4,5.201182E-6,5.383724E-4,1.102665E-4,6.113686E-7,8.484124E-5,1.533616E-4,1.889377E-4,1.128052E-4,-1.324963E-11,8.494914E-304,7.731081,6.854671E-5,437544.2,437544.2
0.047,15.79958,1750655.0,1374.87,1374.87,0.001082639,1.0,0.7492594,4.403496E-6,0.1436382,1.743891E-5,6.417461E-4,6.897458E-7,0.04517479,0.04241832,1.672447E-6,1.616188E-4,1.188634E-6,4.658358E-4,1.667581E-4,8.737241E-6,1.431605E-8,9.793483E-10,2.519409E-12,3.732595E-12,9.356799E-7,7.778463E-8,8.90544E-7,7.588573E-7,1.774548E-7,6.438765E-4,0.001015662,4.344194E-4,0.01272451,2.167707E-5,4.650818E-4,1.622654E-5,3.148418E-7,8.460724E-4,1.908401E-13,1.468522E-8,1.174619E-9,9.055914E-8,8.958602E-13,4.128834E-19,7.939667E-14,3.803117E-4,5.082428E-6,5.42894E-4,1.098513E-4,5.990541E-7,8.470368E-5,1.551878E-4,1.916169E-4,1.180387E-4,-8.286996E-12,8.494471E-304,7.730678,6.852326E-5,437521.4,437521.4
0.048,15.80507,1799687.0,1375.28,1375.28,0.001082639,1.0,0.7493467,4.431865E-6,0.1438479,1.756613E-5,6.348638E-4,6.858148E-7,0.0448117,0.04244925,1.658653E-6,1.606175E-4,1.185134E-6,4.657617E-4,1.666322E-4,8.763323E-6,1.404521E-8,9.733343E-10,2.517069E-12,3.726731E-12,9.32932E-7,7.791637E-8,8.832033E-7,7.482916E-7,1.753134E-7,6.352864E-4,0.001011832,4.349492E-4,0.0127771,2.147646E-5,4.554745E-4,1.594074E-5,3.091633E-7,8.535697E-4,1.902016E-13,1.444747E-8,1.170099E-9,8.930468E-8,1.48285E-12,4.096714E-19,7.726792E-14,3.696907E-4,4.972825E-6,5.472764E-4,1.094327E-4,5.874948E-7,8.460202E-5,1.570023E-4,1.942732E-4,1.234123E-4,-2.833006E-11,8.494053E-304,7.730298,6.849945E-5,437499.9,437499.9
0.049,15.81065,1846439.0,1375.701,1375.701,0.001082639,1.0,0.7494351,4.460592E-6,0.1440559,1.769504E-5,6.27982E-4,6.818732E-7,0.04445271,0.0424767,1.644651E-6,1.596294E-4,1.181719E-6,4.657069E-4,1.665182E-4,8.790397E-6,1.377549E-8,9.671546E-10,2.514653E-12,3.720649E-12,9.301302E-7,7.804751E-8,8.758636E-7,7.378026E-7,1.731733E-7,6.267821E-4,0.001007903,4.354734E-4,0.01282862,2.127607E-5,4.461261E-4,1.566326E-5,3.036007E-7,8.609916E-4,1.895162E-13,1.420994E-8,1.165496E-9,8.806942E-8,1.254265E-12,4.063818E-19,7.516764E-14,3.598402E-4,4.871822E-6,5.515233E-4,1.090107E-4,5.76647E-7,8.453407E-5,1.588045E-4,1.96908E-4,1.289281E-4,-1.406807E-11,8.49366E-304,7.72994,6.847529E-5,437479.6,437479.6
0.04904532,15.8109,1848492.0,1375.721,1375.721,0.001082639,1.0,0.7494391,4.461903E-6,0.1440653,1.770092E-5,6.276702E-4,6.816948E-7,0.04443653,0.04247787,1.644012E-6,1.595849E-4,1.181568E-6,4.657048E-4,1.665133E-4,8.791647E-6,1.376333E-8,9.668712E-10,2.514542E-12,3.720369E-12,9.300019E-7,7.805344E-8,8.755362E-7,7.373292E-7,1.730764E-7,6.263987E-4,0.001007723,4.35497E-4,0.01283093,2.126699E-5,4.457084E-4,1.565088E-5,3.033513E-7,8.613262E-4,1.894841E-13,1.420293E-8,1.165285E-9,8.801368E-8,6.24219E-12,4.06231E-19,7.507326E-14,3.59411E-4,4.867437E-6,5.517126E-4,1.089915E-4,5.761713E-7,8.453174E-5,1.588859E-4,1.97027E-4,1.291815E-4,-3.862467E-11,8.493643E-304,7.729924,6.847419E-5,437478.8,437478.8
0.04909996,15.81121,1850993.0,1375.744,1375.744,0.001082639,1.0,0.749444,4.463484E-6,0.1440766,1.770802E-5,6.272943E-4,6.814788E-7,0.04441704,0.04247926,1.64324E-6,1.595313E-4,1.181385E-6,4.657024E-4,1.665074E-4,8.793158E-6,1.374865E-8,9.665287E-10,2.514408E-12,3.72003E-12,9.298472E-7,7.80606E-8,8.751352E-7,7.367586E-7,1.729595E-7,6.259367E-4,0.001007505,4.355255E-4,0.01283371,2.125605E-5,4.452054E-4,1.563596E-5,3.030509E-7,8.617293E-4,1.894453E-13,1.418738E-8,1.165031E-9,8.794619E-8,4.418231E-12,4.060491E-19,7.495962E-14,3.588957E-4,4.862175E-6,5.519406E-4,1.089683E-4,5.755998E-7,8.452903E-5,1.58984E-4,1.971703E-4,1.294874E-4,-4.711734E-11,8.493622E-304,7.729905,6.847286E-5,437477.7,437477.7
0.05,15.8163,1891039.0,1376.133,1376.133,0.001082639,1.0,0.7495245,4.489662E-6,0.1442624,1.782556E-5,6.21105E-4,6.779203E-7,0.04409761,0.04250083,1.630454E-6,1.586538E-4,1.178382E-6,4.656701E-4,1.664153E-4,8.818405E-6,1.350719E-8,9.608171E-10,2.512152E-12,3.714343E-12,9.272752E-7,7.817783E-8,8.685289E-7,7.273938E-7,1.710352E-7,6.183627E-4,0.001003879,4.359915E-4,0.0128791,2.1076E-5,4.370264E-4,1.53937E-5,2.981501E-7,8.683377E-4,1.887856E-13,1.397307E-8,1.160811E-9,8.684885E-8,6.274316E-13,4.030188E-19,7.309785E-14,3.507073E-4,4.778854E-6,5.556386E-4,1.085853E-4,5.664652E-7,8.449751E-5,1.605938E-4,1.995229E-4,1.34588E-4,-2.13626E-11,8.49329E-304,7.729603,6.845081E-5,437460.6,437460.6
