Time_Soln#5 (sec),Volume_Soln#5 (cm3),Volumetric_heat_production_rate_Soln#5 (erg/cm3-sec),Surface_temperature_Soln#5 (K),Temperature_Soln#5 (K),Mass_Soln#5 (g),Pressure_Soln#5 (atm),Mole_fraction_H2_Soln#5 (),Mole_fraction_H_Soln#5 (),Mole_fraction_CH4_Soln#5 (),Mole_fraction_CH3_Soln#5 (),Mole_fraction_C2H6_Soln#5 (),Mole_fraction_C2H5_Soln#5 (),Mole_fraction_C2H4_Soln#5 (),Mole_fraction_C2H2_Soln#5 (),Mole_fraction_C3H8_Soln#5 (),Mole_fraction_C3H6_Soln#5 (),Mole_fraction_C3H5-A_Soln#5 (),Mole_fraction_C3H4-P_Soln#5 (),Mole_fraction_C3H4-A_Soln#5 (),Mole_fraction_NC4H10_Soln#5 (),Mole_fraction_IC4H10_Soln#5 (),Mole_fraction_TC4H9_Soln#5 (),Mole_fraction_IC4H8_Soln#5 (),Mole_fraction_IC4H7_Soln#5 (),Mole_fraction_C4H8-1_Soln#5 (),Mole_fraction_C4H8-2_Soln#5 (),Mole_fraction_C4H71-3_Soln#5 (),Mole_fraction_C4H6_Soln#5 (),Mole_fraction_C4H4_Soln#5 (),Mole_fraction_C6H6_Soln#5 (),Mole_fraction_FULVENE_Soln#5 (),Mole_fraction_C5H6_Soln#5 (),Mole_fraction_MCPTD_Soln#5 (),Mole_fraction_C10H8_Soln#5 (),Mole_fraction_NEOC5H12_Soln#5 (),Mole_fraction_NC5H10_Soln#5 (),Mole_fraction_B1M2_Soln#5 (),Mole_fraction_B1M3_Soln#5 (),Mole_fraction_B2M2_Soln#5 (),Mole_fraction_LC5H8_Soln#5 (),Mole_fraction_DIALLYL_Soln#5 (),Mole_fraction_CYC6H8_Soln#5 (),Mole_fraction_CYC6H10_Soln#5 (),Mole_fraction_NC6H12_Soln#5 (),Mole_fraction_NC7H14_Soln#5 (),Mole_fraction_IC8H16_Soln#5 (),Mole_fraction_DIMEPTD_Soln#5 (),Mole_fraction_C7H8_Soln#5 (),Mole_fraction_C7H7_Soln#5 (),Mole_fraction_C6H5C2H3_Soln#5 (),Mole_fraction_C6H5C2H5_Soln#5 (),Mole_fraction_XYLENE_Soln#5 (),Mole_fraction_INDENE_Soln#5 (),Mole_fraction_NPBENZ_Soln#5 (),Mole_fraction_NC10H20_Soln#5 (),Mole_fraction_IC12H26_Soln#5 (),Molecular_weight_Soln#5 (g/mole),Mass_density_Soln#5 (g/cm3),Unburned_hydrocarbons_Soln#5 (ppm),Volatile_organic_compounds_Soln#5 (ppm)
3.808064E-5,14.96745,-1.949215E9,1180.013,1180.013,0.001398408,1.0,0.9307077,1.348677E-5,0.00449936,3.666466E-4,6.766519E-4,2.082837E-5,0.002076162,1.350097E-5,1.319933E-4,0.00494758,3.311626E-5,1.695408E-5,3.084337E-4,2.26054E-5,6.580088E-5,2.514212E-5,0.00494505,7.207258E-4,5.322436E-4,2.78729E-5,4.61274E-5,5.623376E-4,1.896229E-6,7.514995E-5,2.705914E-8,2.547844E-6,1.06589E-6,8.581198E-10,1.845949E-5,2.175049E-4,2.004075E-5,3.349976E-5,6.934938E-7,3.282568E-4,5.382646E-6,1.513645E-7,1.061335E-7,1.994567E-5,3.861109E-4,0.01701166,5.827261E-4,0.007641118,6.697514E-5,1.200592E-7,2.799452E-5,5.569904E-7,1.824173E-8,3.926284E-6,0.008373011,0.01440199,9.046683,9.342961E-5,512001.3,512001.3
3.886145E-5,14.96743,-1.92514E9,1179.752,1179.752,0.001398408,1.0,0.9304826,1.33544E-5,0.00457859,3.638011E-4,6.87631E-4,2.066914E-5,0.0021113,1.390888E-5,1.341047E-4,0.005022005,3.308578E-5,1.751035E-5,3.132324E-4,2.294096E-5,6.681493E-5,2.495351E-5,0.005023217,7.289327E-4,5.405028E-4,2.844822E-5,4.59311E-5,5.71629E-4,1.981227E-6,7.652374E-5,2.843358E-8,2.633995E-6,1.101722E-6,9.083689E-10,1.873148E-5,2.207096E-4,2.062759E-5,3.410211E-5,7.164177E-7,3.332972E-4,5.459523E-6,1.56567E-7,1.111603E-7,2.02274E-5,3.914713E-4,0.0169763,5.913583E-4,0.007637242,6.713738E-5,1.263898E-7,2.873229E-5,5.686445E-7,1.901722E-8,4.025897E-6,0.008342065,0.01436067,9.044695,9.342971E-5,511888.8,511888.8
4.037169E-5,14.96741,-1.880192E9,1179.257,1179.257,0.001398408,1.0,0.930054,1.310659E-5,0.004729726,3.584521E-4,7.084325E-4,2.037002E-5,0.002178287,1.47017E-5,1.381018E-4,0.00516347,3.302784E-5,1.859323E-5,3.223416E-4,2.357395E-5,6.874426E-5,2.459875E-5,0.005172048,7.443476E-4,5.561628E-4,2.954733E-5,4.555843E-5,5.892776E-4,2.149688E-6,7.915092E-5,3.117107E-8,2.802065E-6,1.171695E-6,1.009905E-9,1.924531E-5,2.267742E-4,2.176427E-5,3.5243E-5,7.611282E-7,3.428575E-4,5.604747E-6,1.66715E-7,1.2119E-7,2.076151E-5,4.01589E-4,0.01690897,6.077006E-4,0.007629891,6.740724E-5,1.390318E-7,3.014861E-5,5.911178E-7,2.054722E-8,4.216717E-6,0.008283368,0.0142821,9.040916,9.342988E-5,511674.9,511674.9
4.079067E-5,14.9674,-1.868083E9,1179.122,1179.122,0.001398408,1.0,0.9299367,1.303968E-5,0.004771176,3.570028E-4,7.141055E-4,2.028901E-5,0.002196649,1.492247E-5,1.391912E-4,0.005202154,3.301198E-5,1.889515E-5,3.248298E-4,2.374595E-5,6.927226E-5,2.450259E-5,0.005212803,7.485209E-4,5.604364E-4,2.984916E-5,4.54567E-5,5.941008E-4,2.197339E-6,7.987296E-5,3.194833E-8,2.849007E-6,1.191254E-6,1.039076E-9,1.93851E-5,2.284265E-4,2.207989E-5,3.555405E-5,7.736136E-7,3.454672E-4,5.644257E-6,1.695491E-7,1.24043E-7,2.090724E-5,4.043396E-4,0.01689053,6.121546E-4,0.007627884,6.747263E-5,1.426292E-7,3.053899E-5,5.973377E-7,2.097842E-8,4.269219E-6,0.008267345,0.01426061,9.039883,9.342992E-5,511616.4,511616.4
4.085753E-5,14.9674,-1.866171E9,1179.1,1179.1,0.001398408,1.0,0.929918,1.302908E-5,0.004777772,3.567729E-4,7.150069E-4,2.027617E-5,0.002199571,1.495773E-5,1.393642E-4,0.005208305,3.300946E-5,1.894338E-5,3.252253E-4,2.377326E-5,6.935622E-5,2.448733E-5,0.005219285,7.491828E-4,5.611155E-4,2.989721E-5,4.544053E-5,5.948676E-4,2.20498E-6,7.998791E-5,3.207307E-8,2.85651E-6,1.194381E-6,1.043771E-9,1.94073E-5,2.28689E-4,2.213026E-5,3.560347E-5,7.756091E-7,3.458819E-4,5.650531E-6,1.700021E-7,1.245011E-7,2.09304E-5,4.047763E-4,0.0168876,6.128622E-4,0.007627565,6.74827E-5,1.432068E-7,3.060118E-5,5.983297E-7,2.104749E-8,4.277579E-6,0.008264799,0.01425719,9.039719,9.342993E-5,511607.1,511607.1
4.091797E-5,14.9674,-1.864435E9,1179.081,1179.081,0.001398408,1.0,0.9299012,1.30195E-5,0.00478373,3.565654E-4,7.15821E-4,2.026457E-5,0.00220221,1.498962E-5,1.395205E-4,0.00521386,3.300718E-5,1.898701E-5,3.255826E-4,2.379791E-5,6.943207E-5,2.447356E-5,0.005225141,7.497803E-4,5.617288E-4,2.994061E-5,4.542593E-5,5.955601E-4,2.211896E-6,8.009177E-5,3.2186E-8,2.863297E-6,1.197209E-6,1.048026E-9,1.942735E-5,2.28926E-4,2.217581E-5,3.564809E-5,7.77414E-7,3.462565E-4,5.656196E-6,1.704118E-7,1.249159E-7,2.095132E-5,4.051706E-4,0.01688495,6.135012E-4,0.007627277,6.749172E-5,1.437299E-7,3.065738E-5,5.992264E-7,2.111001E-8,4.285133E-6,0.008262499,0.0142541,9.03957,9.342993E-5,511598.7,511598.7
4.129299E-5,14.96739,-1.853766E9,1178.961,1178.961,0.001398408,1.0,0.9297969,1.296048E-5,0.004820603,3.552846E-4,7.208522E-4,2.019301E-5,0.00221854,1.518761E-5,1.404863E-4,0.005248217,3.29931E-5,1.925793E-5,3.277912E-4,2.395015E-5,6.990122E-5,2.438855E-5,0.005261365,7.534667E-4,5.655202E-4,3.020927E-5,4.533568E-5,5.998426E-4,2.254986E-6,8.073479E-5,3.289021E-8,2.905462E-6,1.214785E-6,1.074624E-9,1.955117E-5,2.303906E-4,2.24584E-5,3.592391E-5,7.886276E-7,3.485722E-4,5.691191E-6,1.729572E-7,1.275038E-7,2.10806E-5,4.076058E-4,0.01686856,6.1745E-4,0.007625497,6.754591E-5,1.469931E-7,3.100553E-5,6.047871E-7,2.149917E-8,4.331911E-6,0.008248282,0.01423501,9.038652,9.342997E-5,511546.8,511546.8
4.134463E-5,14.96739,-1.852303E9,1178.944,1178.944,0.001398408,1.0,0.9297826,1.29524E-5,0.004825668,3.551092E-4,7.215424E-4,2.01832E-5,0.002220782,1.521489E-5,1.406187E-4,0.005252933,3.299117E-5,1.929528E-5,3.280943E-4,2.397102E-5,6.996562E-5,2.43769E-5,0.005266339,7.539716E-4,5.660404E-4,3.024618E-5,4.53233E-5,6.004303E-4,2.260943E-6,8.082315E-5,3.298765E-8,2.911276E-6,1.217209E-6,1.078314E-9,1.956814E-5,2.305915E-4,2.249732E-5,3.596174E-5,7.901738E-7,3.488899E-4,5.695989E-6,1.733082E-7,1.27862E-7,2.109833E-5,4.079397E-4,0.01686631,6.179916E-4,0.007625252,6.755313E-5,1.474448E-7,3.10534E-5,6.055524E-7,2.155294E-8,4.33834E-6,0.008246332,0.01423239,9.038526,9.342997E-5,511539.7,511539.7
4.289685E-5,14.96737,-1.809452E9,1178.455,1178.455,0.001398408,1.0,0.9293569,1.271484E-5,0.004976482,3.499364E-4,7.420014E-4,1.989436E-5,0.002287539,1.603724E-5,1.445431E-4,0.005393025,3.293369E-5,2.04218E-5,3.3709E-4,2.458777E-5,7.188019E-5,2.403338E-5,0.005414262,7.688456E-4,5.814671E-4,3.134628E-5,4.495632E-5,6.178819E-4,2.442733E-6,8.345884E-5,3.596888E-8,3.08693E-6,1.290485E-6,1.192323E-9,2.007038E-5,2.365408E-4,2.36674E-5,3.708286E-5,8.368798E-7,3.58315E-4,5.837942E-6,1.83911E-7,1.388465E-7,2.162428E-5,4.178094E-4,0.0167994,6.340374E-4,0.007618004,6.774472E-5,1.612931E-7,3.248399E-5,6.285181E-7,2.318882E-8,4.530196E-6,0.008188466,0.01415452,9.034783,9.343009E-5,511327.8,511327.8
4.409496E-5,14.96736,-1.777673E9,1178.084,1178.084,0.001398408,1.0,0.9290342,1.253812E-5,0.005091082,3.460708E-4,7.574294E-4,1.967866E-5,0.002338231,1.667467E-5,1.474997E-4,0.005499049,3.289015E-5,2.129615E-5,3.438882E-4,2.505052E-5,7.333076E-5,2.377648E-5,0.005526428,7.799447E-4,5.931099E-4,3.218353E-5,4.467977E-5,6.310793E-4,2.586471E-6,8.546734E-5,3.833592E-8,3.223604E-6,1.347558E-6,1.284316E-9,2.044785E-5,2.410205E-4,2.457057E-5,3.79278E-5,8.732128E-7,3.654311E-4,5.944647E-6,1.921595E-7,1.476029E-7,2.202112E-5,4.252189E-4,0.01674865,6.461258E-4,0.007612529,6.786167E-5,1.723241E-7,3.357728E-5,6.461974E-7,2.447635E-8,4.676459E-6,0.008144777,0.01409555,9.03195,9.343016E-5,511167.5,511167.5
4.428447E-5,14.96736,-1.772743E9,1178.026,1178.026,0.001398408,1.0,0.9289837,1.251067E-5,0.005109068,3.454692E-4,7.598413E-4,1.96451E-5,0.002346184,1.67757E-5,1.479618E-4,0.005515655,3.288332E-5,2.143481E-5,3.449522E-4,2.512269E-5,7.355807E-5,2.373648E-5,0.005544013,7.816706E-4,5.949308E-4,3.231502E-5,4.463656E-5,6.331455E-4,2.609475E-6,8.5783E-5,3.871548E-8,3.245306E-6,1.356624E-6,1.299187E-9,2.050677E-5,2.417204E-4,2.471341E-5,3.805985E-5,8.789815E-7,3.665443E-4,5.961302E-6,1.934692E-7,1.490101E-7,2.208318E-5,4.263747E-4,0.0167407,6.480147E-4,0.007611673,6.787786E-5,1.740959E-7,3.374932E-5,6.489904E-7,2.468195E-8,4.699447E-6,0.008137943,0.01408632,9.031506,9.343017E-5,511142.3,511142.4
4.472042E-5,14.96736,-1.761508E9,1177.893,1177.893,0.001398408,1.0,0.9288678,1.244808E-5,0.005150296,3.440954E-4,7.653608E-4,1.956848E-5,0.002364412,1.700829E-5,1.490188E-4,0.005553685,3.286769E-5,2.175412E-5,3.473881E-4,2.528764E-5,7.40788E-5,2.364513E-5,0.005584303,7.856104E-4,5.990985E-4,3.261652E-5,4.453771E-5,6.378767E-4,2.662663E-6,8.650705E-5,3.959376E-8,3.29531E-6,1.37752E-6,1.333722E-9,2.064148E-5,2.433213E-4,2.504194E-5,3.836199E-5,8.922726E-7,3.690924E-4,5.999389E-6,1.964867E-7,1.522699E-7,2.22252E-5,4.290169E-4,0.01672247,6.523362E-4,0.007609711,6.791284E-5,1.781989E-7,3.414415E-5,6.554118E-7,2.515685E-8,4.752173E-6,0.008122299,0.01406516,9.03049,9.343019E-5,511084.8,511084.8
4.573202E-5,14.96735,-1.735968E9,1177.588,1177.588,0.001398408,1.0,0.9286014,1.230559E-5,0.005245184,3.409609E-4,7.780135E-4,1.939375E-5,0.00240635,1.754904E-5,1.514409E-4,0.005641027,3.283175E-5,2.249689E-5,3.529783E-4,2.566477E-5,7.527544E-5,2.343661E-5,0.005676929,7.945907E-4,6.086564E-4,3.331095E-5,4.431132E-5,6.487384E-4,2.787538E-6,8.817595E-5,4.165963E-8,3.411784E-6,1.426215E-6,1.415644E-9,2.094975E-5,2.469884E-4,2.580396E-5,3.905438E-5,9.232278E-7,3.749374E-4,6.086558E-6,2.035147E-7,1.599577E-7,2.255087E-5,4.350593E-4,0.01668057,6.622376E-4,0.007605211,6.798209E-5,1.878672E-7,3.505523E-5,6.702949E-7,2.626934E-8,4.873684E-6,0.008086415,0.01401656,9.028155,9.343022E-5,510952.7,510952.7
5.044357E-5,14.96735,-1.625882E9,1176.223,1176.223,0.001398408,1.0,0.9274039,1.168803E-5,0.00567379,3.272555E-4,8.34322E-4,1.863075E-5,0.002595542,2.00829E-5,1.622013E-4,0.006032428,3.267025E-5,2.598316E-5,3.779598E-4,2.732667E-5,8.064953E-5,2.252348E-5,0.006093579,8.336861E-4,6.512549E-4,3.645569E-5,4.330834E-5,6.973415E-4,3.393553E-6,9.575594E-5,5.174451E-8,3.961254E-6,1.656342E-6,1.82857E-9,2.231251E-5,2.63258E-4,2.93427E-5,4.213108E-5,1.069206E-6,4.010098E-4,6.472221E-6,2.366589E-7,1.979306E-7,2.400134E-5,4.617075E-4,0.01649207,7.062087E-4,0.007585102,6.812158E-5,2.354065E-7,3.920579E-5,7.393468E-7,3.162658E-8,5.424566E-6,0.007926351,0.01379857,9.017691,9.343024E-5,510360.5,510360.5
5.059561E-5,14.96735,-1.622556E9,1176.181,1176.181,0.001398408,1.0,0.9273664,1.166927E-5,0.00568727,3.268363E-4,8.360708E-4,1.860744E-5,0.002601486,2.016501E-5,1.62535E-4,0.006044654,3.26652E-5,2.609626E-5,3.787383E-4,2.737785E-5,8.081772E-5,2.249551E-5,0.006106636,8.348768E-4,6.525795E-4,3.65548E-5,4.327734E-5,6.98858E-4,3.413737E-6,9.599544E-5,5.208177E-8,3.979156E-6,1.66385E-6,1.84274E-9,2.235459E-5,2.637619E-4,2.945649E-5,4.22265E-5,1.073961E-6,4.018211E-4,6.484141E-6,2.377385E-7,1.992143E-7,2.404641E-5,4.625286E-4,0.01648616,7.075717E-4,0.007584475,6.812174E-5,2.370061E-7,3.933715E-5,7.41569E-7,3.180397E-8,5.44193E-6,0.007921371,0.01379176,9.017364,9.343023E-5,510342.0,510342.0
5.064709E-5,14.96735,-1.621433E9,1176.166,1176.166,0.001398408,1.0,0.9273537,1.166294E-5,0.005691829,3.266946E-4,8.36662E-4,1.859956E-5,0.002603496,2.019282E-5,1.626478E-4,0.006048789,3.266348E-5,2.613456E-5,3.790016E-4,2.739515E-5,8.08746E-5,2.248606E-5,0.006111052,8.352791E-4,6.530273E-4,3.658832E-5,4.326686E-5,6.993707E-4,3.42058E-6,9.607646E-5,5.219613E-8,3.98522E-6,1.666394E-6,1.84755E-9,2.236882E-5,2.639323E-4,2.949502E-5,4.225875E-5,1.075572E-6,4.020954E-4,6.48817E-6,2.381042E-7,1.996497E-7,2.406165E-5,4.628061E-4,0.01648416,7.080325E-4,0.007584263,6.812174E-5,2.375486E-7,3.938159E-5,7.423213E-7,3.18641E-8,5.447803E-6,0.007919687,0.01378945,9.017254,9.343023E-5,510335.7,510335.7
5.267431E-5,14.96736,-1.578352E9,1175.607,1175.607,0.001398408,1.0,0.9268602,1.141965E-5,0.005869481,3.212371E-4,8.595791E-4,1.829623E-5,0.002681796,2.128942E-5,1.670182E-4,0.006209436,3.259694E-5,2.764549E-5,3.892204E-4,2.806327E-5,8.308633E-5,2.212174E-5,0.006282861,8.507428E-4,6.703947E-4,3.789554E-5,4.286152E-5,7.192853E-4,3.693335E-6,9.923947E-5,5.676065E-8,4.224858E-6,1.766954E-6,2.041641E-9,2.291882E-5,2.705275E-4,3.100911E-5,4.350831E-5,1.139209E-6,4.127364E-4,6.644051E-6,2.52554E-7,2.171221E-7,2.465243E-5,4.735275E-4,0.01640642,7.258783E-4,0.007576032,6.810131E-5,2.592633E-7,4.111704E-5,7.719212E-7,3.425568E-8,5.676766E-6,0.007854361,0.01369989,9.012957,9.343016E-5,510092.5,510092.5
5.437812E-5,14.96738,-1.543819E9,1175.148,1175.148,0.001398408,1.0,0.9264543,1.122397E-5,0.006016025,3.168239E-4,8.783124E-4,1.805115E-5,0.002746339,2.221306E-5,1.705871E-4,0.006341304,3.254221E-5,2.891865E-5,3.975945E-4,2.860605E-5,8.490429E-5,2.182687E-5,0.00642422,8.631962E-4,6.84603E-4,3.897531E-5,4.25315E-5,7.356188E-4,3.927292E-6,1.018574E-4,6.06844E-8,4.42744E-6,1.85204E-6,2.211681E-9,2.33665E-5,2.759074E-4,3.227677E-5,4.452853E-5,1.192994E-6,4.214467E-4,6.771059E-6,2.647673E-7,2.322854E-7,2.513547E-5,4.822398E-4,0.01634245,7.404443E-4,0.007569282,6.805619E-5,2.780217E-7,4.255368E-5,7.967632E-7,3.629989E-8,5.865737E-6,0.007800888,0.01362633,9.009429,9.343007E-5,509892.9,509892.9
5.448337E-5,14.96738,-1.541733E9,1175.12,1175.12,0.001398408,1.0,0.9264295,1.121214E-5,0.006024998,3.165563E-4,8.794544E-4,1.803629E-5,0.002750289,2.227018E-5,1.708046E-4,0.006349358,3.253887E-5,2.899738E-5,3.981056E-4,2.863904E-5,8.501541E-5,2.180898E-5,0.006432864,8.639499E-4,6.854694E-4,3.904146E-5,4.251143E-5,7.36616E-4,3.94188E-6,1.020179E-4,6.092928E-8,4.439987E-6,1.857312E-6,2.222389E-9,2.339373E-5,2.76235E-4,3.235493E-5,4.459069E-5,1.196325E-6,4.21978E-4,6.778789E-6,2.655237E-7,2.332363E-7,2.516492E-5,4.827694E-4,0.01633853,7.413316E-4,0.00756887,6.805264E-5,2.791952E-7,4.264177E-5,7.982969E-7,3.642715E-8,5.877308E-6,0.007797627,0.01362184,9.009214,9.343006E-5,509880.7,509880.7
5.458731E-5,14.96738,-1.539678E9,1175.092,1175.092,0.001398408,1.0,0.926405,1.120048E-5,0.006033848,3.162926E-4,8.805804E-4,1.802165E-5,0.002754186,2.232658E-5,1.71019E-4,0.006357302,3.253557E-5,2.907514E-5,3.986095E-4,2.867156E-5,8.512499E-5,2.179135E-5,0.00644139,8.646923E-4,6.863238E-4,3.910672E-5,4.249163E-5,7.375995E-4,3.9563E-6,1.021763E-4,6.117137E-8,4.452381E-6,1.86252E-6,2.232987E-9,2.342058E-5,2.76558E-4,3.243208E-5,4.465197E-5,1.199615E-6,4.225019E-4,6.78641E-6,2.662708E-7,2.341769E-7,2.519396E-5,4.832913E-4,0.01633468,7.422064E-4,0.007568464,6.804905E-5,2.803557E-7,4.272869E-5,7.998113E-7,3.655293E-8,5.888722E-6,0.00779441,0.01361741,9.009001,9.343006E-5,509868.7,509868.7
5.49065E-5,14.96738,-1.533401E9,1175.008,1175.008,0.001398408,1.0,0.92633,1.116484E-5,0.006060974,3.154861E-4,8.840277E-4,1.797688E-5,0.002766127,2.249982E-5,1.716753E-4,0.006381633,3.252546E-5,2.931398E-5,4.00153E-4,2.877104E-5,8.546073E-5,2.173744E-5,0.006467512,8.669615E-4,6.889397E-4,3.930674E-5,4.243107E-5,7.406117E-4,4.000678E-6,1.026619E-4,6.191654E-8,4.490464E-6,1.878524E-6,2.265674E-9,2.350273E-5,2.775466E-4,3.266891E-5,4.483956E-5,1.209725E-6,4.241061E-4,6.809735E-6,2.685666E-7,2.370753E-7,2.528286E-5,4.848884E-4,0.01632285,7.448841E-4,0.007567219,6.803754E-5,2.839297E-7,4.299516E-5,8.044616E-7,3.693989E-8,5.923704E-6,0.007784562,0.01360383,9.00835,9.343004E-5,509831.8,509831.8
5.496259E-5,14.96738,-1.532305E9,1174.993,1174.993,0.001398408,1.0,0.9263169,1.115861E-5,0.006065731,3.15345E-4,8.846317E-4,1.796905E-5,0.002768221,2.253026E-5,1.717903E-4,0.006385898,3.252368E-5,2.935595E-5,4.004235E-4,2.878846E-5,8.551959E-5,2.1728E-5,0.006472092,8.673585E-4,6.893981E-4,3.934183E-5,4.242046E-5,7.411397E-4,4.008489E-6,1.027471E-4,6.204773E-8,4.497159E-6,1.881338E-6,2.27144E-9,2.351712E-5,2.777198E-4,3.27105E-5,4.487242E-5,1.211502E-6,4.243873E-4,6.81382E-6,2.689702E-7,2.375861E-7,2.529844E-5,4.851681E-4,0.01632078,7.453533E-4,0.007567001,6.803544E-5,2.845593E-7,4.30419E-5,8.052785E-7,3.700798E-8,5.929839E-6,0.007782836,0.01360145,9.008236,9.343003E-5,509825.4,509825.4
5.638687E-5,14.9674,-1.504934E9,1174.619,1174.619,0.001398408,1.0,0.9259857,1.100295E-5,0.006185668,3.118134E-4,8.998071E-4,1.777309E-5,0.002821002,2.330386E-5,1.746783E-4,0.006493223,3.247905E-5,3.042258E-5,4.072262E-4,2.922508E-5,8.700148E-5,2.149178E-5,0.006587445,8.772722E-4,7.00918E-4,4.022675E-5,4.215441E-5,7.544212E-4,4.208299E-6,1.048978E-4,6.540561E-8,4.667508E-6,1.952954E-6,2.420104E-9,2.387801E-5,2.820672E-4,3.376482E-5,4.56977E-5,1.256718E-6,4.314539E-4,6.916344E-6,2.792385E-7,2.507144E-7,2.568981E-5,4.921776E-4,0.01626857,7.571319E-4,0.007561512,6.797456E-5,3.007054E-7,4.422176E-5,8.260176E-7,3.874775E-8,6.084503E-6,0.007739454,0.01354155,9.005364,9.342993E-5,509662.8,509662.8
5.785062E-5,14.96742,-1.477768E9,1174.243,1174.243,0.001398408,1.0,0.9256508,1.084804E-5,0.006307252,3.082851E-4,9.150891E-4,1.757742E-5,0.002874481,2.409964E-5,1.775844E-4,0.006601626,3.24339E-5,3.151988E-5,4.14089E-4,2.966275E-5,8.849978E-5,2.125562E-5,0.006704159,8.871402E-4,7.125252E-4,4.112461E-5,4.188734E-5,7.678288E-4,4.416328E-6,1.070834E-4,6.890546E-8,4.843184E-6,2.026851E-6,2.577205E-9,2.424027E-5,2.86438E-4,3.484436E-5,4.652794E-5,1.30334E-6,4.385771E-4,7.019361E-6,2.898268E-7,2.645074E-7,2.608397E-5,4.992047E-4,0.01621574,7.68979E-4,0.007555971,6.789833E-5,3.175991E-7,4.542013E-5,8.473164E-7,4.055548E-8,6.241243E-6,0.007695725,0.01348102,9.002463,9.34298E-5,509498.6,509498.6
5.79584E-5,14.96742,-1.475806E9,1174.215,1174.215,0.001398408,1.0,0.9256263,1.083683E-5,0.006316138,3.080292E-4,9.16202E-4,1.756324E-5,0.002878389,2.415826E-5,1.77796E-4,0.006609534,3.243061E-5,3.160071E-5,4.145893E-4,2.969454E-5,8.860913E-5,2.123849E-5,0.00671268,8.878542E-4,7.133707E-4,4.119026E-5,4.186793E-5,7.688065E-4,4.431749E-6,1.072434E-4,6.916505E-8,4.856142E-6,2.032303E-6,2.588944E-9,2.426661E-5,2.86756E-4,3.492368E-5,4.658837E-5,1.306779E-6,4.39096E-4,7.026854E-6,2.906078E-7,2.65535E-7,2.611267E-5,4.997151E-4,0.01621188,7.698412E-4,0.007555566,6.78922E-5,3.188548E-7,4.55078E-5,8.488842E-7,4.068936E-8,6.252696E-6,0.007692539,0.0134766,9.002251,9.342979E-5,509486.6,509486.6
5.808041E-5,14.96742,-1.473589E9,1174.184,1174.184,0.001398408,1.0,0.9255987,1.082417E-5,0.006326186,3.077403E-4,9.174597E-4,1.754722E-5,0.002882807,2.422463E-5,1.78035E-4,0.006618472,3.242688E-5,3.169222E-5,4.151548E-4,2.973046E-5,8.873275E-5,2.121915E-5,0.006722314,8.886604E-4,7.143263E-4,4.12645E-5,4.184599E-5,7.699117E-4,4.449224E-6,1.074243E-4,6.945923E-8,4.870815E-6,2.038477E-6,2.602262E-9,2.429637E-5,2.871153E-4,3.501344E-5,4.665666E-5,1.310672E-6,4.396827E-4,7.035321E-6,2.914921E-7,2.667003E-7,2.614511E-5,5.002918E-4,0.01620752,7.708155E-4,0.00755511,6.788519E-5,3.202783E-7,4.560695E-5,8.506588E-7,4.084104E-8,6.265646E-6,0.007688938,0.01347161,9.002012,9.342978E-5,509473.1,509473.1
5.815759E-5,14.96742,-1.472191E9,1174.164,1174.164,0.001398408,1.0,0.9255812,1.081618E-5,0.006332536,3.075578E-4,9.182542E-4,1.753711E-5,0.002885599,2.426661E-5,1.781861E-4,0.00662412,3.242452E-5,3.175011E-5,4.15512E-4,2.975314E-5,8.881086E-5,2.120693E-5,0.006728402,8.891693E-4,7.1493E-4,4.131143E-5,4.183214E-5,7.706099E-4,4.460287E-6,1.075386E-4,6.964547E-8,4.880098E-6,2.042384E-6,2.610702E-9,2.431516E-5,2.873423E-4,3.507021E-5,4.669979E-5,1.313136E-6,4.400532E-4,7.040669E-6,2.920516E-7,2.674385E-7,2.61656E-5,5.00656E-4,0.01620476,7.714309E-4,0.007554821,6.788071E-5,3.211797E-7,4.566961E-5,8.517813E-7,4.093706E-8,6.273829E-6,0.007686663,0.01346846,9.001861,9.342977E-5,509464.5,509464.5
5.927026E-5,14.96744,-1.452307E9,1173.883,1173.883,0.001398408,1.0,0.925331,1.070252E-5,0.006423574,3.049578E-4,9.296136E-4,1.739301E-5,0.00292562,2.4872E-5,1.803446E-4,0.006704965,3.239081E-5,3.258488E-5,4.206233E-4,3.007683E-5,8.99295E-5,2.103278E-5,0.006815609,8.964089E-4,7.235628E-4,4.19843E-5,4.163434E-5,7.80603E-4,4.620572E-6,1.091795E-4,7.234491E-8,5.014105E-6,2.098786E-6,2.733716E-9,2.458348E-5,2.905852E-4,3.58872E-5,4.731623E-5,1.348692E-6,4.453536E-4,7.117066E-6,3.001276E-7,2.781747E-7,2.645859E-5,5.058531E-4,0.01616528,7.802251E-4,0.00755069,6.781242E-5,3.342664E-7,4.65686E-5,8.679613E-7,4.232719E-8,6.391123E-6,0.007654125,0.0134233,8.999696,9.342966E-5,509342.1,509342.1
