Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H6_Soln#16 (),Mole_fraction_C2H5_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H3_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H8_Soln#16 (),Mole_fraction_IC3H7_Soln#16 (),Mole_fraction_NC3H7_Soln#16 (),Mole_fraction_C3H6_Soln#16 (),Mole_fraction_C3H5-A_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C3H4-A_Soln#16 (),Mole_fraction_C3H3_Soln#16 (),Mole_fraction_NC4H10_Soln#16 (),Mole_fraction_PC4H9_Soln#16 (),Mole_fraction_IC4H10_Soln#16 (),Mole_fraction_IC4H8_Soln#16 (),Mole_fraction_C4H8-1_Soln#16 (),Mole_fraction_C4H8-2_Soln#16 (),Mole_fraction_C4H71-3_Soln#16 (),Mole_fraction_C4H6_Soln#16 (),Mole_fraction_C4H5_Soln#16 (),Mole_fraction_C4H4_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_FULVENE_Soln#16 (),Mole_fraction_C5H6_Soln#16 (),Mole_fraction_C5H5_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_NC5H12_Soln#16 (),Mole_fraction_NC5H10_Soln#16 (),Mole_fraction_B1M3_Soln#16 (),Mole_fraction_LC5H8_Soln#16 (),Mole_fraction_NC6H12_Soln#16 (),Mole_fraction_NC7H15_Soln#16 (),Mole_fraction_NC7H14_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C6H5C2H3_Soln#16 (),Mole_fraction_C6H5C2H5_Soln#16 (),Mole_fraction_INDENE_Soln#16 (),Mole_fraction_C12H8_Soln#16 (),Mole_fraction_NC12H26_Soln#16 (),Mole_fraction_NC16H34_Soln#16 (),Mole_fraction_NC10H20_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
3.241322E-5,16.0419,-1.266176E9,1499.389,1499.389,0.001031476,1.0,0.7925214,6.030079E-5,0.04289366,4.387776E-4,0.006312241,1.486967E-5,0.1002743,4.834436E-5,0.01087829,0.001431012,2.094882E-6,6.746188E-7,0.02359772,4.647746E-4,0.001236105,0.001314139,1.916341E-4,1.382709E-4,4.256916E-8,1.395942E-5,7.570858E-5,9.885694E-4,2.001696E-4,9.099338E-6,0.009766558,2.106998E-5,0.001765036,5.408756E-5,6.591037E-4,5.650271E-5,6.763005E-4,4.126683E-5,4.133418E-6,9.064717E-6,1.034609E-5,7.505808E-7,7.227499E-4,4.568709E-6,2.634485E-11,7.900248E-6,0.002792089,1.490624E-4,2.401956E-6,2.512971E-5,4.742352E-5,3.706275E-6,3.421577E-7,5.758825E-13,1.288412E-18,6.552821E-9,7.911074,6.429884E-5,448668.8,448668.8
3.246666E-5,16.04192,-1.264718E9,1499.372,1499.372,0.001031476,1.0,0.7925064,6.024471E-5,0.04290753,4.381936E-4,0.006310576,1.485167E-5,0.1002878,4.828567E-5,0.01088338,0.001429672,2.091416E-6,6.73051E-7,0.02358964,4.64267E-4,0.001237085,0.001314632,1.916344E-4,1.379973E-4,4.232428E-8,1.392067E-5,7.569909E-5,9.862127E-4,1.998693E-4,9.087805E-6,0.00976281,2.104131E-5,0.00176573,5.414942E-5,6.595119E-4,5.65657E-5,6.765666E-4,4.128833E-5,4.142976E-6,9.016623E-6,1.032274E-5,7.484074E-7,7.217913E-4,4.536934E-6,2.609725E-11,7.83505E-6,0.002791944,1.49014E-4,2.405807E-6,2.514783E-5,4.739486E-5,3.710237E-6,3.428788E-7,5.592255E-13,1.231371E-18,6.432635E-9,7.91098,6.429878E-5,448663.5,448663.5
3.247604E-5,16.04192,-1.264376E9,1499.37,1499.37,0.001031476,1.0,0.7925038,6.023489E-5,0.04290996,4.380914E-4,0.006310285,1.484852E-5,0.1002901,4.82754E-5,0.01088428,0.001429438,2.09081E-6,6.727768E-7,0.02358822,4.641781E-4,0.001237256,0.001314718,1.916345E-4,1.379495E-4,4.228221E-8,1.391389E-5,7.569742E-5,9.858003E-4,1.998167E-4,9.085787E-6,0.009762153,2.103629E-5,0.001765851,5.416026E-5,6.595835E-4,5.657674E-5,6.766132E-4,4.129209E-5,4.144653E-6,9.008217E-6,1.031866E-5,7.480276E-7,7.216234E-4,4.531387E-6,2.60541E-11,7.823675E-6,0.002791919,1.490056E-4,2.406482E-6,2.5151E-5,4.738983E-5,3.710932E-6,3.430053E-7,5.563553E-13,1.221635E-18,6.411792E-9,7.910964,6.429877E-5,448662.5,448662.6
3.257313E-5,16.04195,-1.261601E9,1499.34,1499.34,0.001031476,1.0,0.7924767,6.013349E-5,0.0429351,4.370357E-4,0.006307264,1.481599E-5,0.1003145,4.81693E-5,0.01089351,0.001427009,2.084545E-6,6.699486E-7,0.02357356,4.632592E-4,0.001239032,0.001315609,1.916347E-4,1.374545E-4,4.184864E-8,1.384386E-5,7.568012E-5,9.815418E-4,1.992728E-4,9.064941E-6,0.009755358,2.098447E-5,0.001767107,5.427252E-5,6.60324E-4,5.669098E-5,6.77095E-4,4.133102E-5,4.162034E-6,8.92164E-6,1.027654E-5,7.441154E-7,7.198872E-4,4.474351E-6,2.561164E-11,7.706862E-6,0.002791655,1.489179E-4,2.413477E-6,2.518385E-5,4.733776E-5,3.718125E-6,3.443157E-7,5.274974E-13,1.125287E-18,6.199937E-9,7.910794,6.429866E-5,448652.9,448652.9
3.26368E-5,16.04196,-1.259793E9,1499.32,1499.32,0.001031476,1.0,0.7924589,6.006729E-5,0.04295154,4.363467E-4,0.006305286,1.479477E-5,0.1003304,4.810004E-5,0.01089955,0.00142542,2.080458E-6,6.68106E-7,0.02356395,4.626587E-4,0.001240195,0.001316191,1.916346E-4,1.371311E-4,4.156614E-8,1.379816E-5,7.566873E-5,9.787633E-4,1.989173E-4,9.051335E-6,0.009750909,2.095063E-5,0.001767929,5.434607E-5,6.608089E-4,5.676578E-5,6.774101E-4,4.135647E-5,4.173442E-6,8.865346E-6,1.02491E-5,7.415717E-7,7.187519E-4,4.437363E-6,2.532589E-11,7.631239E-6,0.002791483,1.488606E-4,2.418064E-6,2.520535E-5,4.730362E-5,3.722839E-6,3.451752E-7,5.093909E-13,1.066253E-18,6.064849E-9,7.910683,6.429859E-5,448646.6,448646.6
3.264316E-5,16.04196,-1.259615E9,1499.318,1499.318,0.001031476,1.0,0.7924571,6.006069E-5,0.04295318,4.36278E-4,0.006305088,1.479266E-5,0.100332,4.809314E-5,0.01090015,0.001425261,2.08005E-6,6.679226E-7,0.02356299,4.625988E-4,0.001240311,0.001316249,1.916346E-4,1.370989E-4,4.153812E-8,1.379361E-5,7.566759E-5,9.784865E-4,1.988818E-4,9.04998E-6,0.009750465,2.094726E-5,0.001768011,5.435341E-5,6.608573E-4,5.677324E-5,6.774415E-4,4.135901E-5,4.174581E-6,8.859748E-6,1.024637E-5,7.413188E-7,7.186387E-4,4.433689E-6,2.529756E-11,7.623733E-6,0.002791466,1.488549E-4,2.418522E-6,2.52075E-5,4.730022E-5,3.723309E-6,3.45261E-7,5.076184E-13,1.060534E-18,6.05153E-9,7.910672,6.429859E-5,448646.0,448646.0
3.271716E-5,16.04198,-1.25752E9,1499.296,1499.296,0.001031476,1.0,0.7924366,5.998402E-5,0.04297226,4.354806E-4,0.006302792,1.476812E-5,0.1003504,4.801295E-5,0.01090717,0.001423418,2.07532E-6,6.657938E-7,0.02355184,4.61903E-4,0.001241661,0.001316923,1.916342E-4,1.367243E-4,4.121656E-8,1.374074E-5,7.565431E-5,9.75272E-4,1.984697E-4,9.034231E-6,0.009745302,2.090809E-5,0.001768964,5.443883E-5,6.614202E-4,5.686006E-5,6.778068E-4,4.138851E-5,4.187852E-6,8.794838E-6,1.021468E-5,7.383857E-7,7.173225E-4,4.391148E-6,2.497019E-11,7.5369E-6,0.002791266,1.487884E-4,2.423854E-6,2.523246E-5,4.726054E-5,3.728785E-6,3.462603E-7,4.874389E-13,9.962091E-19,5.898644E-9,7.910544,6.429851E-5,448638.7,448638.7
3.276051E-5,16.042,-1.256393E9,1499.283,1499.283,0.001031476,1.0,0.7924245,5.993928E-5,0.04298341,4.350152E-4,0.006301448,1.47538E-5,0.1003612,4.796613E-5,0.01091127,0.00142234,2.072559E-6,6.645529E-7,0.02354531,4.614964E-4,0.00124245,0.001317316,1.916339E-4,1.365055E-4,4.102437E-8,1.370988E-5,7.564651E-5,9.733962E-4,1.982289E-4,9.025038E-6,0.009742282,2.088522E-5,0.001769521,5.448882E-5,6.617496E-4,5.691085E-5,6.780203E-4,4.140576E-5,4.19563E-6,8.757055E-6,1.019621E-5,7.366784E-7,7.165532E-4,4.366434E-6,2.478058E-11,7.486518E-6,0.002791149,1.487495E-4,2.426977E-6,2.524706E-5,4.72373E-5,3.731991E-6,3.468457E-7,4.759943E-13,9.603531E-19,5.81091E-9,7.910468,6.429846E-5,448634.4,448634.5
3.277119E-5,16.042,-1.256002E9,1499.279,1499.279,0.001031476,1.0,0.7924216,5.992827E-5,0.04298616,4.349007E-4,0.006301117,1.475028E-5,0.1003639,4.795461E-5,0.01091228,0.001422075,2.07188E-6,6.642479E-7,0.0235437,4.613964E-4,0.001242645,0.001317413,1.916338E-4,1.364516E-4,4.097834E-8,1.370229E-5,7.564459E-5,9.729348E-4,1.981697E-4,9.022777E-6,0.009741538,2.08796E-5,0.001769658,5.450113E-5,6.618307E-4,5.692335E-5,6.780728E-4,4.141E-5,4.197547E-6,8.747774E-6,1.019167E-5,7.36259E-7,7.163639E-4,4.360368E-6,2.473412E-11,7.47416E-6,0.002791121,1.487399E-4,2.427746E-6,2.525065E-5,4.723158E-5,3.732781E-6,3.4699E-7,4.73217E-13,9.51722E-19,5.789501E-9,7.91045,6.429845E-5,448633.4,448633.4
3.292059E-5,16.04204,-1.251796E9,1499.234,1499.234,0.001031476,1.0,0.7923802,5.977492E-5,0.04302448,4.333063E-4,0.006296494,1.470126E-5,0.100401,4.77942E-5,0.01092638,0.001418369,2.062425E-6,6.600079E-7,0.02352124,4.600013E-4,0.00124536,0.001318761,1.916319E-4,1.35701E-4,4.033948E-8,1.359662E-5,7.561759E-5,9.665122E-4,1.973429E-4,8.991288E-6,0.00973115,2.080124E-5,0.001771571,5.467326E-5,6.629641E-4,5.709805E-5,6.788058E-4,4.146921E-5,4.224389E-6,8.619027E-6,1.012856E-5,7.304406E-7,7.137224E-4,4.276453E-6,2.409388E-11,7.303495E-6,0.002790719,1.486063E-4,2.43851E-6,2.530087E-5,4.71515E-5,3.743822E-6,3.490086E-7,4.360517E-13,8.389196E-19,5.498339E-9,7.910191,6.42983E-5,448618.7,448618.7
3.549575E-5,16.04261,-1.184312E9,1498.475,1498.475,0.001031476,1.0,0.7916961,5.730885E-5,0.04366046,4.078213E-4,0.006218499,1.392414E-5,0.1010149,4.521794E-5,0.01116248,0.001356739,1.911654E-6,5.941539E-7,0.02314118,4.372527E-4,0.001290941,0.001340456,1.914536E-4,1.235164E-4,3.110357E-8,1.191717E-5,7.512803E-5,8.645847E-4,1.837957E-4,8.487317E-6,0.009556953,1.95438E-5,0.001803149,5.759695E-5,6.82084E-4,6.003202E-5,6.908611E-4,4.244217E-5,4.693883E-6,6.690471E-6,9.149862E-6,6.426929E-7,6.702698E-4,3.071927E-6,1.546177E-11,4.921076E-6,0.00278402,1.463902E-4,2.624041E-6,2.614369E-5,4.577654E-5,3.932266E-6,3.839624E-7,1.075761E-13,9.681885E-20,2.274029E-9,7.905905,6.429602E-5,448375.7,448375.7
3.551493E-5,16.04261,-1.183893E9,1498.469,1498.469,0.001031476,1.0,0.7916912,5.729165E-5,0.04366504,4.076446E-4,0.00621793,1.391879E-5,0.1010193,4.519999E-5,0.01116419,0.001356295,1.910611E-6,5.937097E-7,0.0231384,4.370921E-4,0.001291272,0.001340607,1.914513E-4,1.234307E-4,3.104172E-8,1.190561E-5,7.512423E-5,8.638839E-4,1.836996E-4,8.483818E-6,0.009555689,1.953504E-5,0.001803375,5.761843E-5,6.822236E-4,6.005333E-5,6.909469E-4,4.24491E-5,4.697426E-6,6.677971E-6,9.143268E-6,6.421171E-7,6.699603E-4,3.064459E-6,1.541164E-11,4.906743E-6,0.002783972,1.463742E-4,2.625422E-6,2.614981E-5,4.576635E-5,3.933657E-6,3.842238E-7,1.064692E-13,9.528592E-20,2.259236E-9,7.905875,6.4296E-5,448373.9,448373.9
3.552604E-5,16.04261,-1.183593E9,1498.466,1498.466,0.001031476,1.0,0.7916883,5.728169E-5,0.04366768,4.075423E-4,0.0062176,1.39157E-5,0.1010218,4.51896E-5,0.01116518,0.001356038,1.910007E-6,5.934527E-7,0.02313679,4.369991E-4,0.001291463,0.001340694,1.9145E-4,1.233811E-4,3.100712E-8,1.189892E-5,7.512202E-5,8.634783E-4,1.83644E-4,8.481792E-6,0.009554957,1.952998E-5,0.001803506,5.763087E-5,6.823044E-4,6.006568E-5,6.909967E-4,4.245311E-5,4.699479E-6,6.670741E-6,9.139453E-6,6.417839E-7,6.697811E-4,3.060142E-6,1.538268E-11,4.898461E-6,0.002783944,1.46365E-4,2.626222E-6,2.615335E-5,4.576045E-5,3.934462E-6,3.843752E-7,1.058332E-13,9.440915E-20,2.250711E-9,7.905857,6.4296E-5,448372.9,448372.9
3.560907E-5,16.04263,-1.181534E9,1498.442,1498.442,0.001031476,1.0,0.7916671,5.720744E-5,0.04368744,4.067799E-4,0.006215139,1.389262E-5,0.1010408,4.511215E-5,0.01117258,0.00135412,1.905507E-6,5.915384E-7,0.02312476,4.363053E-4,0.001292894,0.001341346,1.914399E-4,1.230113E-4,3.075593E-8,1.184904E-5,7.510554E-5,8.604557E-4,1.83229E-4,8.466691E-6,0.009549491,1.94922E-5,0.001804481,5.77238E-5,6.829081E-4,6.015785E-5,6.913676E-4,4.248302E-5,4.714829E-6,6.61698E-6,9.111039E-6,6.393053E-7,6.68444E-4,3.028095E-6,1.516816E-11,4.83704E-6,0.002783734,1.462962E-4,2.632204E-6,2.617982E-5,4.571636E-5,3.94048E-6,3.85507E-7,1.012076E-13,8.812378E-20,2.188089E-9,7.905724,6.429593E-5,448365.4,448365.4
3.584234E-5,16.04267,-1.175867E9,1498.376,1498.376,0.001031476,1.0,0.7916079,5.700041E-5,0.04374271,4.046556E-4,0.00620824,1.382837E-5,0.101094,4.489622E-5,0.0111933,0.001348753,1.892969E-6,5.862205E-7,0.02309104,4.343685E-4,0.001296903,0.001343165,1.914105E-4,1.219793E-4,3.007241E-8,1.171021E-5,7.505901E-5,8.520425E-4,1.820698E-4,8.424607E-6,0.009534184,1.938689E-5,0.001807209,5.798447E-5,6.846003E-4,6.041604E-5,6.924042E-4,4.256662E-5,4.758019E-6,6.468355E-6,9.032107E-6,6.324387E-7,6.647069E-4,2.939939E-6,1.458219E-11,4.668652E-6,0.002783149,1.461036E-4,2.649009E-6,2.625396E-5,4.55926E-5,3.957367E-6,3.886881E-7,8.925639E-14,7.259046E-20,2.021288E-9,7.905352,6.429577E-5,448344.2,448344.3
3.586903E-5,16.04267,-1.175218E9,1498.368,1498.368,0.001031476,1.0,0.7916011,5.697687E-5,0.04374901,4.044142E-4,0.006207452,1.382107E-5,0.1011001,4.487167E-5,0.01119566,0.001348141,1.891545E-6,5.856177E-7,0.02308718,4.34148E-4,0.001297361,0.001343371,1.91407E-4,1.218619E-4,2.999712E-8,1.169445E-5,7.505367E-5,8.510873E-4,1.819378E-4,8.419824E-6,0.009532437,1.937492E-5,0.00180752,5.801426E-5,6.847935E-4,6.044551E-5,6.925224E-4,4.257615E-5,4.762967E-6,6.451577E-6,9.02316E-6,6.316622E-7,6.642811E-4,2.930029E-6,1.451671E-11,4.649777E-6,0.002783082,1.460817E-4,2.650932E-6,2.626242E-5,4.557845E-5,3.959297E-6,3.890522E-7,8.798324E-14,7.099901E-20,2.003045E-9,7.905309,6.429575E-5,448341.8,448341.8
3.596086E-5,16.04269,-1.173061E9,1498.342,1498.342,0.001031476,1.0,0.7915779,5.68961E-5,0.04377066,4.035861E-4,0.006204744,1.379604E-5,0.1011209,4.478744E-5,0.01120379,0.001346038,1.886659E-6,5.835524E-7,0.02307394,4.333912E-4,0.001298933,0.00134408,1.913949E-4,1.214589E-4,2.972841E-8,1.16404E-5,7.503526E-5,8.478125E-4,1.814846E-4,8.403416E-6,0.009526433,1.933385E-5,0.001808587,5.811668E-5,6.854579E-4,6.054679E-5,6.929279E-4,4.260885E-5,4.780002E-6,6.394204E-6,8.99251E-6,6.290046E-7,6.628192E-4,2.896206E-6,1.429379E-11,4.585439E-6,0.002782853,1.460063E-4,2.657547E-6,2.629151E-5,4.552978E-5,3.965937E-6,3.903053E-7,8.374116E-14,6.578647E-20,1.941547E-9,7.905163,6.429568E-5,448333.6,448333.6
3.596834E-5,16.04269,-1.172805E9,1498.34,1498.34,0.001031476,1.0,0.791576,5.688954E-5,0.04377243,4.035188E-4,0.006204523,1.379401E-5,0.1011226,4.47806E-5,0.01120445,0.001345867,1.886262E-6,5.833848E-7,0.02307286,4.333297E-4,0.001299061,0.001344138,1.913939E-4,1.214262E-4,2.970844E-8,1.163601E-5,7.503376E-5,8.475465E-4,1.814478E-4,8.402083E-6,0.009525944,1.933051E-5,0.001808674,5.812503E-5,6.855119E-4,6.055503E-5,6.929609E-4,4.261151E-5,4.78139E-6,6.389553E-6,8.990021E-6,6.28789E-7,6.627003E-4,2.893469E-6,1.427579E-11,4.580238E-6,0.002782834,1.460001E-4,2.658086E-6,2.629388E-5,4.552581E-5,3.966478E-6,3.904074E-7,8.340479E-14,6.537919E-20,1.936621E-9,7.905152,6.429568E-5,448332.9,448332.9
3.59891E-5,16.04269,-1.172321E9,1498.334,1498.334,0.001031476,1.0,0.7915708,5.687133E-5,0.04377731,4.033323E-4,0.006203912,1.378837E-5,0.1011273,4.476162E-5,0.01120628,0.001345393,1.885162E-6,5.829201E-7,0.02306987,4.331591E-4,0.001299416,0.001344298,1.913911E-4,1.213354E-4,2.965016E-8,1.162384E-5,7.502959E-5,8.468092E-4,1.813456E-4,8.398386E-6,0.009524589,1.932126E-5,0.001808915,5.814816E-5,6.856619E-4,6.05779E-5,6.930523E-4,4.261888E-5,4.785243E-6,6.376673E-6,8.983126E-6,6.281918E-7,6.623706E-4,2.885891E-6,1.422599E-11,4.565844E-6,0.002782782,1.459831E-4,2.659582E-6,2.630044E-5,4.551481E-5,3.967978E-6,3.906906E-7,8.247914E-14,6.426314E-20,1.923028E-9,7.905119,6.429566E-5,448331.0,448331.0
3.631069E-5,16.04275,-1.164662E9,1498.243,1498.243,0.001031476,1.0,0.7914901,5.659165E-5,0.04385267,4.004681E-4,0.006194463,1.370192E-5,0.1011998,4.447006E-5,0.0112346,0.001338073,1.868267E-6,5.75808E-7,0.02302365,4.305337E-4,0.001304898,0.001346751,1.913459E-4,1.199386E-4,2.876242E-8,1.143717E-5,7.496472E-5,8.35501E-4,1.797724E-4,8.341614E-6,0.009503661,1.917909E-5,0.001812627,5.850599E-5,6.879803E-4,6.0931E-5,6.944614E-4,4.273249E-5,4.845029E-6,6.180596E-6,8.877589E-6,6.190776E-7,6.572911E-4,2.771168E-6,1.347769E-11,4.348731E-6,0.002781982,1.457206E-4,2.682748E-6,2.640184E-5,4.534459E-5,3.991191E-6,3.950814E-7,6.939356E-14,4.92284E-20,1.724378E-9,7.904611,6.429544E-5,448302.3,448302.3
3.635098E-5,16.04276,-1.163708E9,1498.232,1498.232,0.001031476,1.0,0.79148,5.65569E-5,0.04386207,4.001125E-4,0.006193282,1.369119E-5,0.1012088,4.443384E-5,0.01123814,0.00133716,1.866171E-6,5.749281E-7,0.02301787,4.302071E-4,0.001305583,0.001347056,1.9134E-4,1.19765E-4,2.864984E-8,1.141403E-5,7.495655E-5,8.34099E-4,1.795766E-4,8.334564E-6,0.009501048,1.916143E-5,0.00181309,5.855075E-5,6.8827E-4,6.09751E-5,6.946369E-4,4.274664E-5,4.852534E-6,6.156479E-6,8.864533E-6,6.179535E-7,6.566584E-4,2.75714E-6,1.338692E-11,4.322288E-6,0.002781883,1.456878E-4,2.685651E-6,2.641451E-5,4.532328E-5,3.994096E-6,3.956319E-7,6.790853E-14,4.761235E-20,1.700996E-9,7.904548,6.429542E-5,448298.7,448298.7
3.659819E-5,16.0428,-1.157888E9,1498.162,1498.162,0.001031476,1.0,0.7914185,5.634519E-5,0.0439195,3.979476E-4,0.006186055,1.362592E-5,0.101264,4.421322E-5,0.01125977,0.001331579,1.853407E-6,5.69585E-7,0.02298249,4.282149E-4,0.001309771,0.001348911,1.913028E-4,1.187063E-4,2.799264E-8,1.127325E-5,7.490627E-5,8.255727E-4,1.783817E-4,8.291635E-6,0.009485062,1.905387E-5,0.001815915,5.882492E-5,6.900438E-4,6.124488E-5,6.957085E-4,4.283302E-5,4.898633E-6,6.010737E-6,8.785261E-6,6.111444E-7,6.527957E-4,2.672752E-6,1.28443E-11,4.163718E-6,0.002781272,1.454878E-4,2.703458E-6,2.649198E-5,4.519268E-5,4.011901E-6,3.990101E-7,5.947933E-14,3.880795E-20,1.564484E-9,7.904161,6.429525E-5,448276.7,448276.8
3.750923E-5,16.04293,-1.137043E9,1497.909,1497.909,0.001031476,1.0,0.7911955,5.558551E-5,0.04412808,3.902007E-4,0.006159651,1.339291E-5,0.1014642,4.342216E-5,0.01133858,0.001311306,1.807766E-6,5.506631E-7,0.02285311,4.210379E-4,0.001325036,0.001355554,1.911493E-4,1.149E-4,2.573468E-8,1.07716E-5,7.471838E-5,7.952002E-4,1.740707E-4,8.137886E-6,0.009426803,1.866831E-5,0.001826151,5.982962E-5,6.96527E-4,6.222844E-5,6.995835E-4,4.314532E-5,5.069433E-6,5.504463E-6,8.504608E-6,5.872553E-7,6.38828E-4,2.384896E-6,1.103811E-11,3.629498E-6,0.002779051,1.447612E-4,2.769079E-6,2.677448E-5,4.471312E-5,4.077262E-6,4.114791E-7,3.653578E-14,1.828782E-20,1.150303E-9,7.902758,6.42947E-5,448197.1,448197.2
3.75771E-5,16.04294,-1.135519E9,1497.89,1497.89,0.001031476,1.0,0.7911792,5.553017E-5,0.04414343,3.896377E-4,0.006157699,1.337601E-5,0.1014789,4.336457E-5,0.0113444,0.001309814,1.804451E-6,5.493E-7,0.02284353,4.205134E-4,0.001326163,0.001356037,1.911369E-4,1.146223E-4,2.557618E-8,1.073528E-5,7.470423E-5,7.930018E-4,1.737553E-4,8.126703E-6,0.009422504,1.864025E-5,0.001826903,5.990411E-5,6.970066E-4,6.230105E-5,6.998676E-4,4.316821E-5,5.082214E-6,5.468607E-6,8.484395E-6,5.855476E-7,6.37804E-4,2.364829E-6,1.091484E-11,3.592662E-6,0.002778887,1.447078E-4,2.773968E-6,2.679534E-5,4.467751E-5,4.082115E-6,4.124092E-7,3.523691E-14,1.729425E-20,1.124318E-9,7.902655,6.429467E-5,448191.3,448191.3
3.758959E-5,16.04294,-1.135238E9,1497.887,1497.887,0.001031476,1.0,0.7911761,5.552001E-5,0.04414625,3.895343E-4,0.00615734,1.33729E-5,0.1014816,4.335399E-5,0.01134546,0.00130954,1.803842E-6,5.490499E-7,0.02284177,4.204171E-4,0.00132637,0.001356126,1.911346E-4,1.145713E-4,2.554646E-8,1.072861E-5,7.470162E-5,7.925983E-4,1.736974E-4,8.12465E-6,0.009421713,1.86351E-5,0.001827041,5.991781E-5,6.970948E-4,6.23144E-5,6.999198E-4,4.317242E-5,5.084566E-6,5.462038E-6,8.480687E-6,5.852345E-7,6.376158E-4,2.361157E-6,1.089232E-11,3.585928E-6,0.002778857,1.446979E-4,2.774867E-6,2.679917E-5,4.467096E-5,4.083008E-6,4.125803E-7,3.500311E-14,1.711749E-20,1.119603E-9,7.902636,6.429466E-5,448190.2,448190.2
3.771422E-5,16.04296,-1.13246E9,1497.852,1497.852,0.001031476,1.0,0.7911461,5.541892E-5,0.04417435,3.885063E-4,0.006153761,1.334205E-5,0.1015086,4.32488E-5,0.01135612,0.001306808,1.79779E-6,5.465657E-7,0.02282421,4.194582E-4,0.001328435,0.001357008,1.911115E-4,1.140639E-4,2.525965E-8,1.066236E-5,7.467557E-5,7.885881E-4,1.731206E-4,8.10423E-6,0.009413835,1.858384E-5,0.001828416,6.005445E-5,6.979742E-4,6.244744E-5,7.004396E-4,4.321429E-5,5.108057E-6,5.396953E-6,8.443853E-6,5.821279E-7,6.357425E-4,2.324861E-6,1.06704E-11,3.519464E-6,0.002778557,1.446E-4,2.783842E-6,2.683739E-5,4.460563E-5,4.091913E-6,4.142886E-7,3.275753E-14,1.545418E-20,1.073681E-9,7.902447,6.429459E-5,448179.5,448179.5
4.223842E-5,16.04339,-1.0409E9,1496.663,1496.663,0.001031476,1.0,0.7901201,5.209477E-5,0.04513948,3.550628E-4,0.006028143,1.234424E-5,0.1024298,3.98007E-5,0.01172688,0.001213011,1.601331E-6,4.685391E-7,0.02220575,3.875665E-4,0.001400235,0.001385599,1.900156E-4,9.732728E-5,1.726349E-8,8.550083E-6,7.369047E-5,6.607936E-4,1.53854E-4,7.437381E-6,0.009139932,1.690549E-5,0.001875183,6.490941E-5,7.289325E-4,6.707689E-5,7.179894E-4,4.462687E-5,5.977278E-6,3.513031E-6,7.288615E-6,4.873991E-7,5.72531E-4,1.341453E-6,5.136617E-12,1.799371E-6,0.002768156,1.412377E-4,3.109465E-6,2.816934E-5,4.227844E-5,4.410398E-6,4.766174E-7,3.040006E-15,4.038154E-22,2.386728E-10,7.895957,6.429286E-5,447811.5,447811.5
4.282838E-5,16.04343,-1.030161E9,1496.515,1496.515,0.001031476,1.0,0.7899946,5.17053E-5,0.04525807,3.511929E-4,0.006012352,1.222935E-5,0.1025424,3.939826E-5,0.01177309,0.001201504,1.578648E-6,4.598442E-7,0.02212772,3.837913E-4,0.001409166,0.00138888,1.89842E-4,9.536623E-5,1.651019E-8,8.312201E-6,7.355739E-5,6.46396E-4,1.51565E-4,7.35985E-6,0.009105855,1.670984E-5,0.001880861,6.552823E-5,7.328403E-4,6.765306E-5,7.201032E-4,4.47968E-5,6.092823E-6,3.324475E-6,7.160182E-6,4.771709E-7,5.649261E-4,1.250951E-6,4.679515E-12,1.650592E-6,0.002766864,1.408244E-4,3.151886E-6,2.83355E-5,4.198217E-5,4.451268E-6,4.847841E-7,2.23717E-15,2.515626E-22,1.966318E-10,7.89516,6.429273E-5,447766.3,447766.3
