Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_H_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H6_Soln#12 (),Mole_fraction_C2H5_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H3_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_C3H8_Soln#12 (),Mole_fraction_IC3H7_Soln#12 (),Mole_fraction_NC3H7_Soln#12 (),Mole_fraction_C3H6_Soln#12 (),Mole_fraction_C3H5-A_Soln#12 (),Mole_fraction_C3H4-P_Soln#12 (),Mole_fraction_C3H4-A_Soln#12 (),Mole_fraction_NC4H10_Soln#12 (),Mole_fraction_PC4H9_Soln#12 (),Mole_fraction_IC4H10_Soln#12 (),Mole_fraction_IC4H8_Soln#12 (),Mole_fraction_IC4H7_Soln#12 (),Mole_fraction_C4H8-1_Soln#12 (),Mole_fraction_C4H8-2_Soln#12 (),Mole_fraction_C4H71-3_Soln#12 (),Mole_fraction_C4H6_Soln#12 (),Mole_fraction_C4H5_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_FULVENE_Soln#12 (),Mole_fraction_C5H6_Soln#12 (),Mole_fraction_C10H8_Soln#12 (),Mole_fraction_NC5H12_Soln#12 (),Mole_fraction_NC5H10_Soln#12 (),Mole_fraction_B1M3_Soln#12 (),Mole_fraction_LC5H8_Soln#12 (),Mole_fraction_DIALLYL_Soln#12 (),Mole_fraction_NC6H12_Soln#12 (),Mole_fraction_NC7H14_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_C6H5C2H_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_INDENE_Soln#12 (),Mole_fraction_C12H8_Soln#12 (),Mole_fraction_C14H10_Soln#12 (),Mole_fraction_NC12H26_Soln#12 (),Mole_fraction_NC16H34_Soln#12 (),Mole_fraction_NC10H20_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
0.03887654,15.90726,-187517.2,1295.941,1295.941,0.001164569,1.0,0.7618113,1.763913E-6,0.08452229,4.711918E-6,0.003674171,1.579716E-6,0.1102404,7.353909E-7,0.02480532,6.529372E-6,3.625967E-9,1.454979E-9,2.942118E-4,1.551163E-6,3.066042E-4,1.216329E-4,4.011745E-7,3.223911E-10,2.964156E-9,1.512844E-6,4.512726E-8,4.2742E-6,5.702672E-6,9.155555E-7,0.002926696,1.934809E-7,0.001655285,2.398016E-4,0.006078819,5.216264E-5,0.001410021,1.759259E-4,5.051818E-10,2.217288E-7,3.251369E-8,3.07174E-7,1.757477E-9,4.826121E-10,1.50697E-11,0.001177139,7.815222E-6,1.118136E-4,1.131195E-4,1.560617E-6,6.331594E-5,2.470903E-5,2.217635E-5,-3.043356E-28,-8.945228E-67,-1.361066E-10,7.785262,7.320991E-5,441533.5,441533.5
0.039,15.90748,-181174.3,1295.936,1295.936,0.001164569,1.0,0.7618145,1.764022E-6,0.08455524,4.712605E-6,0.003672845,1.579045E-6,0.1101788,7.352888E-7,0.02482687,6.52439E-6,3.620389E-9,1.454262E-9,2.936651E-4,1.549101E-6,3.062771E-4,1.214855E-4,4.008842E-7,3.22082E-10,2.956646E-9,1.5035E-6,4.50028E-8,4.270191E-6,5.698597E-6,9.150126E-7,0.002924569,1.933366E-7,0.001654811,2.398973E-4,0.006090223,5.216059E-5,0.001409498,1.764008E-4,5.047945E-10,2.213864E-7,3.250198E-8,3.067667E-7,1.752973E-9,4.819955E-10,1.318836E-11,0.001173894,7.794663E-6,1.121703E-4,1.132228E-4,1.558047E-6,6.333727E-5,2.475119E-5,2.22692E-5,-2.895972E-28,-6.721345E-67,-1.333473E-10,7.785122,7.320887E-5,441525.5,441525.5
0.03996125,15.90928,-132689.4,1295.903,1295.903,0.001164569,1.0,0.7618398,1.764977E-6,0.0848105,4.718436E-6,0.003662388,1.573842E-6,0.1097018,7.345363E-7,0.02499218,6.487768E-6,3.579855E-9,1.448939E-9,2.896837E-4,1.533941E-6,3.039093E-4,1.204117E-4,3.985813E-7,3.197038E-10,2.902419E-9,1.435981E-6,4.410521E-8,4.239568E-6,5.666937E-6,9.107881E-7,0.002908107,1.922333E-7,0.0016512,2.406104E-4,0.006178545,5.214554E-5,0.001405417,1.801058E-4,5.017838E-10,2.188328E-7,3.241015E-8,3.037736E-7,1.719906E-9,4.778321E-10,8.750143E-12,0.001149002,7.637317E-6,1.149526E-4,1.140291E-4,1.53834E-6,6.349367E-5,2.507781E-5,2.299281E-5,-1.966564E-28,-7.148581E-68,-1.052819E-10,7.784043,7.320062E-5,441464.4,441464.4
0.04,15.90935,-130766.9,1295.902,1295.902,0.001164569,1.0,0.7618409,1.765019E-6,0.08482074,4.718688E-6,0.003661962,1.573633E-6,0.1096827,7.345075E-7,0.02499876,6.486366E-6,3.57832E-9,1.448731E-9,2.895327E-4,1.533361E-6,3.038201E-4,1.20371E-4,3.98487E-7,3.196078E-10,2.90038E-9,1.433442E-6,4.407152E-8,4.238354E-6,5.665662E-6,9.106179E-7,0.002907447,1.921895E-7,0.001651057,2.40638E-4,0.006182088,5.214496E-5,0.001405252,1.802555E-4,5.016626E-10,2.187332E-7,3.240642E-8,3.036591E-7,1.718642E-9,4.77666E-10,8.558693E-12,0.001148012,7.631073E-6,1.15065E-4,1.140616E-4,1.537556E-6,6.349963E-5,2.509092E-5,2.3022E-5,-1.936043E-28,-6.520919E-68,-1.037414E-10,7.784,7.320028E-5,441461.9,441461.9
0.04081284,15.91093,-91021.02,1295.882,1295.882,0.001164569,1.0,0.7618631,1.765971E-6,0.08503479,4.724281E-6,0.003652932,1.569262E-6,0.1092831,7.33931E-7,0.02513517,6.458151E-6,3.547773E-9,1.444508E-9,2.865221E-4,1.521713E-6,3.020552E-4,1.195607E-4,3.964812E-7,3.176041E-10,2.860049E-9,1.383229E-6,4.340653E-8,4.213223E-6,5.638949E-6,9.070475E-7,0.002893657,1.912837E-7,0.001648108,2.411981E-4,0.006256106,5.213293E-5,0.00140179,1.834004E-4,4.991198E-10,2.167032E-7,3.232753E-8,3.013575E-7,1.693263E-9,4.745286E-10,1.015832E-11,0.001127495,7.501849E-6,1.174255E-4,1.147447E-4,1.521315E-6,6.361864E-5,2.536499E-5,2.363474E-5,-1.394678E-28,-9.687231E-69,-9.655979E-11,7.783109,7.319302E-5,441411.4,441411.4
0.041,15.9113,-82022.66,1295.878,1295.878,0.001164569,1.0,0.7618684,1.766208E-6,0.08508387,4.725647E-6,0.003650829,1.568259E-6,0.1091916,7.338054E-7,0.02516617,6.451956E-6,3.541156E-9,1.443565E-9,2.858688E-4,1.519163E-6,3.016761E-4,1.193853E-4,3.960123E-7,3.171428E-10,2.851386E-9,1.372452E-6,4.326414E-8,4.207519E-6,5.632802E-6,9.062254E-7,0.002890496,1.910784E-7,0.001647441,2.41322E-4,0.006273067,5.213017E-5,0.001400992,1.84126E-4,4.98534E-10,2.162485E-7,3.230919E-8,3.00853E-7,1.687705E-9,4.737029E-10,8.859066E-12,0.001122835,7.472561E-6,1.1797E-4,1.149021E-4,1.517626E-6,6.364448E-5,2.542786E-5,2.377592E-5,-1.293187E-28,-6.239267E-69,-9.052652E-11,7.782907,7.319132E-5,441399.9,441399.9
0.042,15.91333,-34908.77,1295.865,1295.865,0.001164569,1.0,0.7618969,1.767584E-6,0.08534477,4.733426E-6,0.003639436,1.562921E-6,0.1087053,7.331785E-7,0.02532927,6.420552E-6,3.508193E-9,1.438722E-9,2.826065E-4,1.506301E-6,2.998092E-4,1.185135E-4,3.934636E-7,3.146863E-10,2.80867E-9,1.319412E-6,4.256569E-8,4.177524E-6,5.599966E-6,9.018319E-7,0.002873701,1.900011E-7,0.00164395,2.419538E-4,0.006363179,5.211498E-5,0.001396719,1.880129E-4,4.953995E-10,2.139033E-7,3.220988E-8,2.983036E-7,1.659641E-9,4.695791E-10,7.496699E-12,0.00109835,7.318985E-6,1.208853E-4,1.157431E-4,1.498231E-6,6.37731E-5,2.576246E-5,2.453075E-5,-8.637297E-29,-6.062923E-70,-6.047665E-11,7.781839,7.318201E-5,441339.4,441339.4
0.043,15.91542,10622.44,1295.863,1295.863,0.001164569,1.0,0.7619263,1.769144E-6,0.08560362,4.741971E-6,0.003627774,1.557619E-6,0.1082239,7.326229E-7,0.02548824,6.391609E-6,3.478799E-9,1.434163E-9,2.796858E-4,1.494588E-6,2.981852E-4,1.177417E-4,3.908453E-7,3.122391E-10,2.771324E-9,1.273281E-6,4.196214E-8,4.14824E-6,5.567116E-6,8.974351E-7,0.002857047,1.889557E-7,0.001640572,2.42538E-4,0.00645245,5.209835E-5,0.001392433,1.919167E-4,4.922534E-10,2.116759E-7,3.210819E-8,2.959699E-7,1.633997E-9,4.657001E-10,8.752536E-12,0.001074539,7.170171E-6,1.238108E-4,1.165837E-4,1.479345E-6,6.388687E-5,2.609516E-5,2.528631E-5,-5.769965E-29,-5.818895E-71,-6.394757E-11,7.780797,7.317235E-5,441280.3,441280.3
0.044,15.9176,54634.93,1295.87,1295.87,0.001164569,1.0,0.7619565,1.770879E-6,0.08586055,4.751224E-6,0.003615843,1.552351E-6,0.1077472,7.321339E-7,0.02564331,6.364652E-6,3.452406E-9,1.429851E-9,2.770531E-4,1.483855E-6,2.967724E-4,1.170567E-4,3.881619E-7,3.098001E-10,2.738524E-9,1.233095E-6,4.144051E-8,4.119539E-6,5.534221E-6,8.930332E-7,0.00284052,1.8794E-7,0.001637292,2.430793E-4,0.006540909,5.207947E-5,0.001388134,1.958374E-4,4.890894E-10,2.095438E-7,3.200392E-8,2.93817E-7,1.610374E-9,4.616232E-10,7.949874E-12,0.001051377,7.025904E-6,1.267461E-4,1.174228E-4,1.460939E-6,6.398722E-5,2.642641E-5,2.60424E-5,-3.850695E-29,-5.748292E-72,-4.572286E-11,7.779779,7.316237E-5,441222.5,441222.5
0.045,15.91984,97174.71,1295.887,1295.887,0.001164569,1.0,0.7619874,1.772786E-6,0.08611569,4.761146E-6,0.003603638,1.547115E-6,0.1072751,7.317085E-7,0.02579464,6.339306E-6,3.428577E-9,1.425762E-9,2.746669E-4,1.473971E-6,2.955453E-4,1.164483E-4,3.854172E-7,3.073717E-10,2.709622E-9,1.198097E-6,4.099057E-8,4.091335E-6,5.50126E-6,8.88625E-7,0.00282411,1.869523E-7,0.001634102,2.435816E-4,0.006628579,5.205763E-5,0.001383821,1.997753E-4,4.859045E-10,2.074943E-7,3.189689E-8,2.91817E-7,1.588467E-9,4.577957E-10,1.089953E-11,0.001028848,6.886035E-6,1.296911E-4,1.182595E-4,1.442993E-6,6.407528E-5,2.675661E-5,2.679887E-5,-2.568562E-29,-5.775592E-73,-4.810631E-11,7.778784,7.315206E-5,441166.1,441166.1
0.046,15.92215,138284.5,1295.913,1295.913,0.001164569,1.0,0.7620189,1.774859E-6,0.08636913,4.771701E-6,0.003591157,1.54191E-6,0.1068075,7.313435E-7,0.02594235,6.315259E-6,3.406942E-9,1.421872E-9,2.724923E-4,1.464824E-6,2.944821E-4,1.159074E-4,3.826147E-7,3.049531E-10,2.684068E-9,1.167634E-6,4.060351E-8,4.063544E-6,5.468215E-6,8.842093E-7,0.002807809,1.859912E-7,0.001630991,2.440484E-4,0.006715476,5.203226E-5,0.001379494,2.037307E-4,4.82695E-10,2.05509E-7,3.178696E-8,2.899449E-7,1.568015E-9,4.536942E-10,9.640556E-12,0.001006938,6.750434E-6,1.326455E-4,1.19093E-4,1.42549E-6,6.415215E-5,2.708615E-5,2.755557E-5,-1.713151E-29,-5.64028E-74,-4.605615E-11,7.777812,7.314144E-5,441110.9,441110.9
0.047,15.92453,178023.1,1295.948,1295.948,0.001164569,1.0,0.762051,1.777094E-6,0.08662099,4.78285E-6,0.003578402,1.536735E-6,0.1063442,7.310356E-7,0.02608662,6.292229E-6,3.387161E-9,1.418158E-9,2.704972E-4,1.456312E-6,2.935616E-4,1.154256E-4,3.797584E-7,3.02544E-10,2.661347E-9,1.141085E-6,4.027095E-8,4.036099E-6,5.435076E-6,8.797857E-7,0.002791609,1.85055E-7,0.001627951,2.444831E-4,0.006801626,5.200293E-5,0.001375154,2.077036E-4,4.79459E-10,2.035787E-7,3.167407E-8,2.881807E-7,1.548791E-9,4.495617E-10,8.345241E-12,9.856284E-4,6.618926E-6,1.356091E-4,1.199226E-4,1.408411E-6,6.421894E-5,2.74154E-5,2.831237E-5,-1.141853E-29,-5.386091E-75,-3.979444E-11,7.77686,7.313051E-5,441057.0,441057.0
0.048,15.92697,216444.6,1295.992,1295.992,0.001164569,1.0,0.7620836,1.779484E-6,0.08687135,4.794562E-6,0.003565376,1.531589E-6,0.1058852,7.307818E-7,0.02622761,6.269988E-6,3.368954E-9,1.414602E-9,2.686551E-4,1.448348E-6,2.927659E-4,1.149954E-4,3.76852E-7,3.001458E-10,2.641029E-9,1.117927E-6,3.998576E-8,4.008946E-6,5.401836E-6,8.753538E-7,0.002775504,1.841425E-7,0.001624972,2.448891E-4,0.00688705,5.196932E-5,0.001370799,2.11694E-4,4.761954E-10,2.016945E-7,3.155817E-8,2.865074E-7,1.530605E-9,4.454653E-10,8.408054E-12,9.648991E-4,6.491356E-6,1.385814E-4,1.207475E-4,1.391737E-6,6.427669E-5,2.774473E-5,2.906915E-5,-7.604797E-30,-5.69478E-76,-2.977734E-11,7.77593,7.311929E-5,441004.2,441004.2
0.04874051,15.92882,244069.9,1296.03,1296.03,0.001164569,1.0,0.762108,1.781353E-6,0.08705583,4.803584E-6,0.003555555,1.527795E-6,0.1055479,7.306275E-7,0.02632994,6.253917E-6,3.356356E-9,1.412061E-9,2.673773E-4,1.442766E-6,2.922487E-4,1.147068E-4,3.746693E-7,2.983763E-10,2.627333E-9,1.102717E-6,3.980179E-8,3.989001E-6,5.377154E-6,8.720665E-7,0.002763636,1.834813E-7,0.001622802,2.451727E-4,0.006949847,5.194148E-5,0.001367564,2.146604E-4,4.737605E-10,2.003235E-7,3.14704E-8,2.85318E-7,1.51772E-9,4.424503E-10,8.270646E-12,9.499166E-4,6.399367E-6,1.40788E-4,1.21355E-4,1.379645E-6,6.431414E-5,2.798884E-5,2.962949E-5,-5.627553E-30,-1.012986E-76,-2.911592E-11,7.775253,7.31108E-5,440965.8,440965.8
0.049,15.92948,253589.6,1296.044,1296.044,0.001164569,1.0,0.7621166,1.782028E-6,0.0871203,4.806814E-6,0.003552079,1.52647E-6,0.1054303,7.3058E-7,0.0263654,6.248351E-6,3.3521E-9,1.411188E-9,2.669451E-4,1.440867E-6,2.920805E-4,1.146111E-4,3.738987E-7,2.977577E-10,2.622773E-9,1.097739E-6,3.974226E-8,3.982042E-6,5.368491E-6,8.709135E-7,0.002759489,1.832524E-7,0.001622048,2.452689E-4,0.006971762,5.193112E-5,0.001366429,2.157021E-4,4.729037E-10,1.998486E-7,3.143925E-8,2.8491E-7,1.51331E-9,4.414881E-10,9.801583E-12,9.447384E-4,6.367614E-6,1.415624E-4,1.215671E-4,1.375457E-6,6.432628E-5,2.807446E-5,2.982582E-5,-5.063222E-30,-5.528015E-77,-3.518411E-11,7.775019,7.310778E-5,440952.5,440952.5
0.05,15.93205,289506.1,1296.104,1296.104,0.001164569,1.0,0.76215,1.784719E-6,0.08736789,4.819578E-6,0.003538516,1.521377E-6,0.1049795,7.304274E-7,0.02650014,6.227159E-6,3.336397E-9,1.407904E-9,2.653483E-4,1.433803E-6,2.914919E-4,1.14267E-4,3.709017E-7,2.953806E-10,2.606262E-9,1.080128E-6,3.953513E-8,3.955344E-6,5.335039E-6,8.664647E-7,0.002743559,1.823836E-7,0.001619172,2.456252E-4,0.007055781,5.188814E-5,0.001362044,2.197278E-4,4.695831E-10,1.980316E-7,3.131729E-8,2.833754E-7,1.49677E-9,4.373177E-10,8.687895E-12,9.251308E-4,6.247571E-6,1.445515E-4,1.223808E-4,1.359556E-6,6.436859E-5,2.840493E-5,3.058227E-5,-3.370155E-30,-5.427079E-78,-3.204199E-11,7.774127,7.3096E-5,440902.0,440902.0
0.051,15.93468,324246.9,1296.172,1296.172,0.001164569,1.0,0.7621839,1.787553E-6,0.08761421,4.832833E-6,0.003524693,1.51631E-6,0.1045326,7.303218E-7,0.02663195,6.206275E-6,3.321671E-9,1.404737E-9,2.638482E-4,1.427105E-6,2.909878E-4,1.139583E-4,3.678646E-7,2.930145E-10,2.591221E-9,1.064745E-6,3.935957E-8,3.928823E-6,5.301483E-6,8.620077E-7,0.00272771,1.81535E-7,0.001616338,2.459607E-4,0.007139126,5.184027E-5,0.001357643,2.237709E-4,4.66234E-10,1.962405E-7,3.119235E-8,2.818935E-7,1.480874E-9,4.331964E-10,8.551208E-12,9.060583E-4,6.131084E-6,1.475486E-4,1.231881E-4,1.344022E-6,6.440449E-5,2.873644E-5,3.133844E-5,-2.241324E-30,-5.377627E-79,-3.101719E-11,7.773254,7.308395E-5,440852.4,440852.4
0.052,15.93736,357857.9,1296.248,1296.248,0.001164569,1.0,0.762218,1.790527E-6,0.08785931,4.846556E-6,0.003510613,1.511266E-6,0.1040895,7.302608E-7,0.02676094,6.18559E-6,3.30778E-9,1.401676E-9,2.624314E-4,1.420725E-6,2.90558E-4,1.136807E-4,3.647903E-7,2.906593E-10,2.577422E-9,1.051296E-6,3.921162E-8,3.902452E-6,5.267824E-6,8.575426E-7,0.002711938,1.807054E-7,0.001613539,2.462775E-4,0.007221815,5.178743E-5,0.001353225,2.278314E-4,4.628571E-10,1.944701E-7,3.106446E-8,2.804552E-7,1.465527E-9,4.290656E-10,8.526437E-12,8.875062E-4,6.018033E-6,1.505533E-4,1.239884E-4,1.328841E-6,6.443475E-5,2.906928E-5,3.209425E-5,-1.489491E-30,-5.381927E-80,-3.04905E-11,7.772398,7.307163E-5,440803.9,440803.9
0.053,15.9401,390383.0,1296.331,1296.331,0.001164569,1.0,0.7622524,1.793636E-6,0.08810326,4.860732E-6,0.003496285,1.506245E-6,0.1036502,7.302424E-7,0.02688722,6.165014E-6,3.294602E-9,1.398711E-9,2.610864E-4,1.414626E-6,2.901935E-4,1.134306E-4,3.61682E-7,2.883153E-10,2.564667E-9,1.039527E-6,3.908779E-8,3.876212E-6,5.234068E-6,8.530699E-7,0.002696242,1.79894E-7,0.00161077,2.465778E-4,0.007303862,5.172955E-5,0.001348791,2.319091E-4,4.594531E-10,1.927167E-7,3.093368E-8,2.790532E-7,1.450653E-9,4.249378E-10,8.791654E-12,8.694602E-4,5.908304E-6,1.535651E-4,1.247814E-4,1.314003E-6,6.44601E-5,2.940374E-5,3.284965E-5,-9.889086E-31,-5.393363E-81,-3.07216E-11,7.771559,7.305907E-5,440756.3,440756.3
0.054,15.9429,421861.3,1296.421,1296.421,0.001164569,1.0,0.7622871,1.796877E-6,0.08834609,4.875343E-6,0.003481712,1.501246E-6,0.1032144,7.302648E-7,0.02701087,6.14447E-6,3.282036E-9,1.395837E-9,2.598036E-4,1.408774E-6,2.898866E-4,1.13205E-4,3.585423E-7,2.859835E-10,2.552792E-9,1.029221E-6,3.898513E-8,3.850084E-6,5.20022E-6,8.485898E-7,0.002680618,1.791E-7,0.001608028,2.468632E-4,0.00738528,5.166663E-5,0.001344339,2.360041E-4,4.560228E-10,1.909766E-7,3.080006E-8,2.77681E-7,1.436186E-9,4.207443E-10,8.36503E-12,8.519079E-4,5.801799E-6,1.565839E-4,1.255667E-4,1.299499E-6,6.448121E-5,2.974009E-5,3.360461E-5,-6.562023E-31,-5.428496E-82,-2.776482E-11,7.770737,7.304626E-5,440709.7,440709.7
0.055,15.94574,452336.8,1296.518,1296.518,0.001164569,1.0,0.7623221,1.800246E-6,0.08858785,4.890375E-6,0.003466902,1.496268E-6,0.1027822,7.303263E-7,0.027132,6.123898E-6,3.269992E-9,1.393043E-9,2.585745E-4,1.403142E-6,2.896305E-4,1.130009E-4,3.553743E-7,2.836618E-10,2.54165E-9,1.020182E-6,3.890095E-8,3.824055E-6,5.166285E-6,8.44103E-7,0.002665064,1.783224E-7,0.001605307,2.471358E-4,0.007466087,5.159867E-5,0.00133987,2.40116E-4,4.525676E-10,1.892473E-7,3.066368E-8,2.763332E-7,1.42207E-9,4.165214E-10,7.399082E-12,8.348349E-4,5.698409E-6,1.596092E-4,1.263439E-4,1.285318E-6,6.449871E-5,3.007859E-5,3.435907E-5,-4.351166E-31,-5.503248E-83,-2.413358E-11,7.769931,7.303322E-5,440664.0,440664.0
0.056,15.94864,481849.3,1296.622,1296.622,0.001164569,1.0,0.7623572,1.803741E-6,0.0888286,4.905815E-6,0.003451863,1.491311E-6,0.1023534,7.30425E-7,0.02725069,6.103248E-6,3.258395E-9,1.390324E-9,2.573921E-4,1.397703E-6,2.89419E-4,1.12816E-4,3.521805E-7,2.813518E-10,2.531117E-9,1.01224E-6,3.883293E-8,3.798116E-6,5.132272E-6,8.396099E-7,0.002649578,1.775606E-7,0.001602604,2.473969E-4,0.007546294,5.152574E-5,0.001335381,2.442446E-4,4.490888E-10,1.875276E-7,3.052463E-8,2.750052E-7,1.40826E-9,4.123331E-10,6.89901E-12,8.182278E-4,5.59803E-6,1.626408E-4,1.271127E-4,1.271452E-6,6.451321E-5,3.041947E-5,3.511303E-5,-2.882863E-31,-5.545707E-84,-2.349757E-11,7.769141,7.301995E-5,440619.2,440619.2
0.057,15.95159,510436.8,1296.732,1296.732,0.001164569,1.0,0.7623926,1.807358E-6,0.08906836,4.921649E-6,0.003436602,1.486372E-6,0.1019279,7.305593E-7,0.02736703,6.082479E-6,3.247182E-9,1.387675E-9,2.562503E-4,1.392438E-6,2.892469E-4,1.126481E-4,3.489636E-7,2.790538E-10,2.521086E-9,1.00525E-6,3.877907E-8,3.772258E-6,5.098187E-6,8.351111E-7,0.002634158,1.768137E-7,0.001599915,2.476483E-4,0.007625917,5.144787E-5,0.001330874,2.483899E-4,4.455879E-10,1.858161E-7,3.0383E-8,2.736932E-7,1.394715E-9,4.081644E-10,7.003433E-12,8.020738E-4,5.500567E-6,1.656781E-4,1.278729E-4,1.257891E-6,6.452527E-5,3.076297E-5,3.586646E-5,-1.90834E-31,-5.421926E-85,-2.482296E-11,7.768365,7.300646E-5,440575.2,440575.2
0.058,15.95459,538136.3,1296.849,1296.849,0.001164569,1.0,0.7624282,1.811093E-6,0.08930719,4.937868E-6,0.003421125,1.481453E-6,0.1015057,7.307278E-7,0.0274811,6.061558E-6,3.236299E-9,1.385092E-9,2.551439E-4,1.387326E-6,2.891098E-4,1.124953E-4,3.457262E-7,2.767677E-10,2.511467E-9,9.990836E-7,3.873761E-8,3.746475E-6,5.064037E-6,8.306071E-7,0.002618804,1.760811E-7,0.001597237,2.478911E-4,0.007704967,5.136516E-5,0.001326348,2.525515E-4,4.420664E-10,1.841112E-7,3.023886E-8,2.723939E-7,1.381403E-9,4.039774E-10,7.198478E-12,7.863604E-4,5.405928E-6,1.68721E-4,1.286241E-4,1.244627E-6,6.45354E-5,3.110931E-5,3.661936E-5,-1.262157E-31,-5.411394E-86,-2.568722E-11,7.767604,7.299275E-5,440532.0,440532.0
0.059,15.95763,564985.7,1296.971,1296.971,0.001164569,1.0,0.7624639,1.814945E-6,0.0895451,4.954459E-6,0.003405443,1.476551E-6,0.1010865,7.309289E-7,0.02759297,6.040463E-6,3.225698E-9,1.382568E-9,2.540685E-4,1.382353E-6,2.890035E-4,1.12356E-4,3.424706E-7,2.744932E-10,2.502183E-9,9.936301E-7,3.870702E-8,3.720762E-6,5.029832E-6,8.260986E-7,0.002603512,1.75362E-7,0.001594567,2.481266E-4,0.007783458,5.12777E-5,0.001321801,2.567293E-4,4.385258E-10,1.824119E-7,3.009232E-8,2.711048E-7,1.368296E-9,3.997941E-10,7.401945E-12,7.710746E-4,5.314018E-6,1.71769E-4,1.293663E-4,1.231652E-6,6.45441E-5,3.145869E-5,3.737174E-5,-8.340338E-32,-5.596959E-87,-2.627584E-11,7.766857,7.297884E-5,440489.7,440489.7
0.06,15.96071,591018.3,1297.099,1297.099,0.001164569,1.0,0.7624998,1.81891E-6,0.08978215,4.971415E-6,0.003389561,1.471666E-6,0.1006705,7.311612E-7,0.02770274,6.019174E-6,3.215342E-9,1.380101E-9,2.530202E-4,1.377504E-6,2.889245E-4,1.122288E-4,3.391991E-7,2.722315E-10,2.493168E-9,9.887929E-7,3.868597E-8,3.695117E-6,4.995578E-6,8.21586E-7,0.002588283,1.74656E-7,0.001591902,2.483561E-4,0.007861403,5.11856E-5,0.001317234,2.609228E-4,4.349677E-10,1.807181E-7,2.994348E-8,2.698235E-7,1.355371E-9,3.956363E-10,8.043878E-12,7.562043E-4,5.22475E-6,1.748218E-4,1.300992E-4,1.218958E-6,6.455182E-5,3.181132E-5,3.812361E-5,-5.502845E-32,-5.655515E-88,-2.733082E-11,7.766124,7.296473E-5,440448.1,440448.1
0.061,15.96384,616260.1,1297.234,1297.234,0.001164569,1.0,0.7625358,1.822986E-6,0.09001834,4.988727E-6,0.003373487,1.466799E-6,0.1002574,7.314239E-7,0.02781044,5.997674E-6,3.205197E-9,1.377686E-9,2.519962E-4,1.372769E-6,2.888701E-4,1.121125E-4,3.35914E-7,2.699802E-10,2.484368E-9,9.844935E-7,3.867337E-8,3.669535E-6,4.961284E-6,8.1707E-7,0.002573115,1.739624E-7,0.00158924,2.485805E-4,0.007938809,5.108891E-5,0.001312647,2.651322E-4,4.313935E-10,1.790272E-7,2.97924E-8,2.68548E-7,1.34261E-9,3.913546E-10,6.668427E-12,7.417418E-4,5.138067E-6,1.77879E-4,1.308226E-4,1.20654E-6,6.455897E-5,3.21674E-5,3.887497E-5,-3.628637E-32,-5.71263E-89,-2.173268E-11,7.765404,7.295042E-5,440407.2,440407.2
0.062,15.96702,640746.1,1297.373,1297.373,0.001164569,1.0,0.7625719,1.827171E-6,0.09025372,5.006388E-6,0.00335723,1.461947E-6,0.09984715,7.317155E-7,0.02791615,5.975955E-6,3.195235E-9,1.37532E-9,2.509934E-4,1.368136E-6,2.888374E-4,1.12006E-4,3.326174E-7,2.677413E-10,2.475734E-9,9.806559E-7,3.866817E-8,3.644018E-6,4.926958E-6,8.125513E-7,0.002558007,1.732808E-7,0.001586579,2.488007E-4,0.008015689,5.098778E-5,0.001308038,2.693569E-4,4.278052E-10,1.773409E-7,2.963921E-8,2.67277E-7,1.329996E-9,3.871555E-10,6.169591E-12,7.276739E-4,5.053877E-6,1.809404E-4,1.315364E-4,1.19439E-6,6.456595E-5,3.252712E-5,3.962587E-5,-2.390435E-32,-5.592816E-90,-2.169357E-11,7.764697,7.293593E-5,440367.1,440367.1
