Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_H_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_CH3_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H5_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H3_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C3H8_Soln#3 (),Mole_fraction_IC3H7_Soln#3 (),Mole_fraction_NC3H7_Soln#3 (),Mole_fraction_C3H6_Soln#3 (),Mole_fraction_C3H5-A_Soln#3 (),Mole_fraction_C3H4-P_Soln#3 (),Mole_fraction_C3H4-A_Soln#3 (),Mole_fraction_NC4H10_Soln#3 (),Mole_fraction_PC4H9_Soln#3 (),Mole_fraction_IC4H10_Soln#3 (),Mole_fraction_IC4H8_Soln#3 (),Mole_fraction_IC4H7_Soln#3 (),Mole_fraction_C4H8-1_Soln#3 (),Mole_fraction_C4H8-2_Soln#3 (),Mole_fraction_C4H71-3_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C4H4_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_C5H6_Soln#3 (),Mole_fraction_NC5H12_Soln#3 (),Mole_fraction_NC5H11_Soln#3 (),Mole_fraction_NC5H10_Soln#3 (),Mole_fraction_B1M2_Soln#3 (),Mole_fraction_B1M3_Soln#3 (),Mole_fraction_LC5H8_Soln#3 (),Mole_fraction_DIALLYL_Soln#3 (),Mole_fraction_CYC6H8_Soln#3 (),Mole_fraction_CYC6H10_Soln#3 (),Mole_fraction_NC6H12_Soln#3 (),Mole_fraction_NC7H14_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_XYLENE_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_NPBENZ_Soln#3 (),Mole_fraction_NC10H19_Soln#3 (),Mole_fraction_NC12H26_Soln#3 (),Mole_fraction_NC16H34_Soln#3 (),Mole_fraction_NC10H20_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
4.8E-4,15.64289,-1.602654E8,1083.793,1083.793,0.001640984,1.0,0.9412978,6.372785E-7,0.001425163,1.228669E-5,8.225967E-4,1.186002E-5,0.005163078,1.808887E-7,6.850059E-6,6.717261E-5,2.614685E-7,6.589714E-7,0.002694083,3.206116E-5,6.677411E-7,4.282813E-6,3.63663E-5,2.499653E-7,4.308833E-7,3.463618E-6,6.091163E-6,9.442063E-4,5.876872E-5,3.925689E-5,8.585852E-4,5.145349E-7,1.964704E-5,2.435804E-6,1.442688E-6,8.745368E-8,8.064959E-4,8.879433E-8,1.501682E-5,4.132621E-4,7.512311E-5,8.154652E-7,6.094208E-8,7.563102E-5,9.086705E-4,0.004000878,1.10646E-5,4.619663E-8,3.540329E-6,5.882331E-7,2.887788E-7,6.368039E-6,8.851363E-8,0.01015901,0.005946906,0.02406428,9.329325,1.049025E-4,529103.5,529103.5
4.9E-4,15.64202,-1.58605E8,1083.542,1083.542,0.001640984,1.0,0.9411371,6.31708E-7,0.001448969,1.220202E-5,8.360677E-4,1.177688E-5,0.005244792,1.803661E-7,7.024413E-6,6.820957E-5,2.633456E-7,6.538388E-7,0.002736851,3.20484E-5,6.88739E-7,4.370801E-6,3.689434E-5,2.479659E-7,4.417451E-7,3.627982E-6,6.24013E-6,9.586751E-4,5.98722E-5,3.912637E-5,8.727047E-4,5.309249E-7,1.997029E-5,2.516755E-6,1.462466E-6,8.684261E-8,8.191402E-4,9.22063E-8,1.526486E-5,4.193877E-4,7.603297E-5,8.406995E-7,6.319464E-8,7.67684E-5,9.222559E-4,0.003999771,1.104107E-5,4.815048E-8,3.617587E-6,5.996205E-7,2.96435E-7,6.505474E-6,8.78561E-8,0.01014532,0.005936191,0.02402187,9.327685,1.049083E-4,529010.5,529010.5
5.0E-4,15.64115,-1.56979E8,1083.294,1083.294,0.001640984,1.0,0.940978,6.262469E-7,0.001472574,1.21189E-5,8.494181E-4,1.169526E-5,0.00532568,1.798429E-7,7.198878E-6,6.9235E-5,2.651834E-7,6.488015E-7,0.002779189,3.203452E-5,7.098574E-7,4.458506E-6,3.741533E-5,2.460036E-7,4.526141E-7,3.795585E-6,6.3879E-6,9.729787E-4,6.096784E-5,3.89977E-5,8.86682E-4,5.473804E-7,2.029064E-5,2.598259E-6,1.481941E-6,8.624247E-8,8.316477E-4,9.565788E-8,1.551004E-5,4.254369E-4,7.692528E-5,8.659998E-7,6.547459E-8,7.789291E-5,9.356769E-4,0.003998677,1.101627E-5,5.013042E-8,3.694179E-6,6.109289E-7,3.040239E-7,6.641556E-6,8.721067E-8,0.01013176,0.005925592,0.0239799,9.326062,1.049141E-4,528918.4,528918.4
5.1E-4,15.6403,-1.553864E8,1083.048,1083.048,0.001640984,1.0,0.9408205,6.208916E-7,0.00149598,1.203727E-5,8.626502E-4,1.161511E-5,0.005405759,1.793192E-7,7.373429E-6,7.024916E-5,2.669833E-7,6.438567E-7,0.002821105,3.201956E-5,7.310914E-7,4.545929E-6,3.792942E-5,2.440776E-7,4.63489E-7,3.966373E-6,6.534448E-6,9.871207E-4,6.205578E-5,3.887081E-5,9.005199E-4,5.638968E-7,2.060813E-5,2.680295E-6,1.501122E-6,8.565295E-8,8.440211E-4,9.914787E-8,1.575245E-5,4.314111E-4,7.780056E-5,8.913595E-7,6.778145E-8,7.900479E-5,9.489372E-4,0.003997595,1.099031E-5,5.213568E-8,3.770108E-6,6.221598E-7,3.115442E-7,6.776293E-6,8.657697E-8,0.01011834,0.005915107,0.02393837,9.324456,1.049199E-4,528827.3,528827.3
5.2E-4,15.63945,-1.538261E8,1082.805,1082.805,0.001640984,1.0,0.9406645,6.156391E-7,0.001519192,1.195709E-5,8.757664E-4,1.153638E-5,0.005485045,1.787954E-7,7.548048E-6,7.125233E-5,2.687462E-7,6.390018E-7,0.002862608,3.200359E-5,7.524362E-7,4.633069E-6,3.843679E-5,2.421866E-7,4.743686E-7,4.140292E-6,6.67975E-6,0.001001105,6.313615E-5,3.874567E-5,9.142213E-4,5.804699E-7,2.092282E-5,2.762844E-6,1.520016E-6,8.507373E-8,8.562631E-4,1.026751E-7,1.599214E-5,4.373122E-4,7.865931E-5,9.167724E-7,7.011476E-8,8.010433E-5,9.620403E-4,0.003996526,1.096333E-5,5.416551E-8,3.845378E-6,6.333145E-7,3.18995E-7,6.909696E-6,8.595466E-8,0.01010507,0.005904733,0.02389726,9.322867,1.049256E-4,528737.2,528737.2
5.3E-4,15.63861,-1.522972E8,1082.564,1082.564,0.001640984,1.0,0.94051,6.104861E-7,0.001542212,1.187832E-5,8.887688E-4,1.145903E-5,0.005563554,1.782715E-7,7.722714E-6,7.224474E-5,2.704732E-7,6.34234E-7,0.002903705,3.198665E-5,7.738871E-7,4.719927E-6,3.89376E-5,2.403298E-7,4.852517E-7,4.317291E-6,6.823784E-6,0.001014933,6.420907E-5,3.862222E-5,9.277889E-4,5.970954E-7,2.123478E-5,2.845887E-6,1.53863E-6,8.450453E-8,8.683765E-4,1.062384E-7,1.622917E-5,4.431416E-4,7.950201E-5,9.422326E-7,7.247408E-8,8.119177E-5,9.749896E-4,0.003995469,1.093543E-5,5.621916E-8,3.919993E-6,6.443943E-7,3.263755E-7,7.041775E-6,8.53434E-8,0.01009192,0.005894467,0.02385658,9.321293,1.049312E-4,528647.9,528647.9
5.4E-4,15.63778,-1.507986E8,1082.325,1082.325,0.001640984,1.0,0.940357,6.054298E-7,0.001565046,1.180092E-5,9.016598E-4,1.138302E-5,0.005641302,1.777478E-7,7.897409E-6,7.322664E-5,2.721654E-7,6.295509E-7,0.002944406,3.196879E-5,7.954398E-7,4.806505E-6,3.943199E-5,2.38506E-7,4.961371E-7,4.497316E-6,6.966531E-6,0.00102861,6.527466E-5,3.850044E-5,9.412253E-4,6.137695E-7,2.154404E-5,2.929405E-6,1.556972E-6,8.394505E-8,8.803636E-4,1.098366E-7,1.646359E-5,4.48901E-4,8.032911E-5,9.677345E-7,7.485895E-8,8.226737E-5,9.877884E-4,0.003994424,1.090672E-5,5.829592E-8,3.993957E-6,6.554006E-7,3.336851E-7,7.17254E-6,8.474288E-8,0.01007891,0.005884308,0.02381631,9.319735,1.049368E-4,528559.6,528559.6
5.5E-4,15.63695,-1.493295E8,1082.089,1082.089,0.001640984,1.0,0.9402055,6.004672E-7,0.001587696,1.172485E-5,9.144413E-4,1.130832E-5,0.005718304,1.772245E-7,8.072113E-6,7.419827E-5,2.738238E-7,6.249501E-7,0.002984718,3.195006E-5,8.170899E-7,4.892803E-6,3.992013E-5,2.367144E-7,5.070238E-7,4.680317E-6,7.107977E-6,0.001042139,6.633303E-5,3.838027E-5,9.545332E-4,6.304884E-7,2.185067E-5,3.013381E-6,1.575048E-6,8.339503E-8,8.922271E-4,1.134687E-7,1.669546E-5,4.545918E-4,8.114107E-5,9.932727E-7,7.726896E-8,8.333135E-5,0.00100044,0.003993391,1.087728E-5,6.03951E-8,4.067275E-6,6.663346E-7,3.409231E-7,7.302004E-6,8.415278E-8,0.01006602,0.005874254,0.02377644,9.318193,1.049423E-4,528472.1,528472.1
5.6E-4,15.63613,-1.478889E8,1081.855,1081.855,0.001640984,1.0,0.9400554,5.955957E-7,0.001610166,1.165007E-5,9.271155E-4,1.123488E-5,0.005794574,1.767017E-7,8.246811E-6,7.515984E-5,2.754493E-7,6.204293E-7,0.003024649,3.193049E-5,8.388334E-7,4.978822E-6,4.040215E-5,2.34954E-7,5.179108E-7,4.866241E-6,7.248106E-6,0.001055521,6.738429E-5,3.826169E-5,9.67715E-4,6.472484E-7,2.215472E-5,3.097798E-6,1.592865E-6,8.28542E-8,9.039692E-4,1.171335E-7,1.692484E-5,4.602155E-4,8.19383E-5,1.018842E-6,7.970368E-8,8.438395E-5,0.001012947,0.003992368,1.084721E-5,6.251602E-8,4.139954E-6,6.771976E-7,3.480894E-7,7.430179E-6,8.357282E-8,0.01005326,0.005864301,0.02373696,9.316666,1.049478E-4,528385.5,528385.5
5.7E-4,15.63532,-1.46476E8,1081.623,1081.623,0.001640984,1.0,0.9399066,5.908126E-7,0.001632459,1.157654E-5,9.396842E-4,1.116268E-5,0.005870127,1.761796E-7,8.421485E-6,7.611157E-5,2.770428E-7,6.159862E-7,0.003064205,3.191014E-5,8.606663E-7,5.064562E-6,4.087819E-5,2.33224E-7,5.28797E-7,5.055036E-6,7.386907E-6,0.001068761,6.842857E-5,3.814464E-5,9.807731E-4,6.640463E-7,2.245623E-5,3.18264E-6,1.610428E-6,8.232232E-8,9.155923E-4,1.208301E-7,1.715177E-5,4.657734E-4,8.272122E-5,1.044438E-6,8.216272E-8,8.54254E-5,0.001025313,0.003991357,1.081657E-5,6.465804E-8,4.211998E-6,6.879906E-7,3.551837E-7,7.55708E-6,8.30027E-8,0.01004063,0.005854449,0.02369787,9.315154,1.049533E-4,528299.8,528299.8
5.8E-4,15.63452,-1.4509E8,1081.394,1081.394,0.001640984,1.0,0.9397593,5.861155E-7,0.001654578,1.150423E-5,9.521496E-4,1.109167E-5,0.005944975,1.756583E-7,8.596122E-6,7.705369E-5,2.786052E-7,6.116187E-7,0.003103393,3.188904E-5,8.825849E-7,5.150025E-6,4.134838E-5,2.315236E-7,5.396817E-7,5.246653E-6,7.524372E-6,0.00108186,6.946595E-5,3.80291E-5,9.937099E-4,6.808787E-7,2.275525E-5,3.267891E-6,1.627745E-6,8.179913E-8,9.270987E-4,1.245574E-7,1.73763E-5,4.71267E-4,8.349021E-5,1.070057E-6,8.464567E-8,8.645591E-5,0.001037541,0.003990356,1.078544E-5,6.682051E-8,4.283415E-6,6.98715E-7,3.622061E-7,7.682721E-6,8.244217E-8,0.01002811,0.005844695,0.02365917,9.313656,1.049587E-4,528214.8,528214.8
5.9E-4,15.63372,-1.437302E8,1081.166,1081.166,0.001640984,1.0,0.9396133,5.815018E-7,0.001676527,1.143311E-5,9.645133E-4,1.102183E-5,0.006019132,1.751379E-7,8.770705E-6,7.798638E-5,2.801374E-7,6.073248E-7,0.003142222,3.186723E-5,9.045855E-7,5.235212E-6,4.181286E-5,2.29852E-7,5.505639E-7,5.441039E-6,7.660491E-6,0.001094822,7.049655E-5,3.791502E-5,0.001006528,6.977425E-7,2.305183E-5,3.353536E-6,1.64482E-6,8.128442E-8,9.384905E-4,1.283144E-7,1.759849E-5,4.766976E-4,8.424566E-5,1.095693E-6,8.715215E-8,8.747569E-5,0.001049633,0.003989365,1.075388E-5,6.900283E-8,4.35421E-6,7.093717E-7,3.691564E-7,7.807116E-6,8.189096E-8,0.01001572,0.005835037,0.02362083,9.312173,1.04964E-4,528130.7,528130.7
6.0E-4,15.63293,-1.423957E8,1080.941,1080.941,0.001640984,1.0,0.9394686,5.769694E-7,0.001698307,1.136315E-5,9.767774E-4,1.095312E-5,0.006092612,1.746186E-7,8.945221E-6,7.890985E-5,2.816401E-7,6.031024E-7,0.003180697,3.184474E-5,9.266646E-7,5.320122E-6,4.227175E-5,2.282083E-7,5.614427E-7,5.638147E-6,7.795257E-6,0.001107649,7.152048E-5,3.780238E-5,0.001019228,7.146348E-7,2.334601E-5,3.439561E-6,1.661659E-6,8.077795E-8,9.497699E-4,1.321002E-7,1.781837E-5,4.820663E-4,8.498792E-5,1.121342E-6,8.968177E-8,8.848496E-5,0.001061592,0.003988385,1.072195E-5,7.120438E-8,4.424391E-6,7.199619E-7,3.760348E-7,7.930279E-6,8.134882E-8,0.01000344,0.005825474,0.02358286,9.310704,1.049693E-4,528047.4,528047.4
6.1E-4,15.63215,-1.410859E8,1080.718,1080.718,0.001640984,1.0,0.9393252,5.725158E-7,0.001719923,1.129431E-5,9.889434E-4,1.088552E-5,0.006165426,1.741005E-7,9.119657E-6,7.98243E-5,2.831142E-7,5.989498E-7,0.003218824,3.182162E-5,9.488187E-7,5.404758E-6,4.272517E-5,2.265919E-7,5.723174E-7,5.837926E-6,7.928667E-6,0.001120345,7.253782E-5,3.769114E-5,0.001031815,7.315527E-7,2.363784E-5,3.525951E-6,1.678269E-6,8.027951E-8,9.609389E-4,1.359137E-7,1.8036E-5,4.873746E-4,8.571737E-5,1.147002E-6,9.223417E-8,8.94839E-5,0.001073421,0.003987415,1.068971E-5,7.342461E-8,4.493962E-6,7.304866E-7,3.828415E-7,8.052226E-6,8.08155E-8,0.009991276,0.005816004,0.02354525,9.309248,1.049746E-4,527964.8,527964.8
6.2E-4,15.63137,-1.398E8,1080.497,1080.497,0.001640984,1.0,0.9391831,5.681391E-7,0.001741377,1.122656E-5,0.001001013,1.081899E-5,0.006237586,1.735836E-7,9.293999E-6,8.07299E-5,2.845603E-7,5.94865E-7,0.003256611,3.179788E-5,9.710446E-7,5.48912E-6,4.317323E-5,2.250021E-7,5.831872E-7,6.040328E-6,8.060716E-6,0.00113291,7.354868E-5,3.758127E-5,0.001044288,7.484935E-7,2.392735E-5,3.612693E-6,1.694653E-6,7.978889E-8,9.719997E-4,1.397542E-7,1.825142E-5,4.926235E-4,8.643432E-5,1.172667E-6,9.480898E-8,9.047272E-5,0.001085122,0.003986454,1.065721E-5,7.566293E-8,4.562933E-6,7.409469E-7,3.895768E-7,8.172971E-6,8.029078E-8,0.009979224,0.005806624,0.02350799,9.307806,1.049798E-4,527883.0,527883.0
6.3E-4,15.6306,-1.385374E8,1080.278,1080.278,0.001640984,1.0,0.9390422,5.638371E-7,0.001762672,1.115988E-5,0.001012988,1.075351E-5,0.006309106,1.730681E-7,9.468236E-6,8.162683E-5,2.859793E-7,5.908463E-7,0.003294063,3.177357E-5,9.933393E-7,5.573209E-6,4.361606E-5,2.23438E-7,5.940514E-7,6.245304E-6,8.191402E-6,0.001145348,7.455315E-5,3.747273E-5,0.001056651,7.654546E-7,2.421459E-5,3.699774E-6,1.710818E-6,7.93059E-8,9.82954E-4,1.436206E-7,1.846466E-5,4.978143E-4,8.713912E-5,1.198336E-6,9.740584E-8,9.14516E-5,0.001096699,0.003985503,1.062448E-5,7.791881E-8,4.631309E-6,7.513439E-7,3.96241E-7,8.29253E-6,7.977443E-8,0.009967283,0.005797334,0.02347108,9.306378,1.04985E-4,527802.0,527802.0
6.4E-4,15.62984,-1.372975E8,1080.061,1080.061,0.001640984,1.0,0.9389025,5.596077E-7,0.00178381,1.109423E-5,0.001024871,1.068905E-5,0.006379995,1.72554E-7,9.642357E-6,8.251527E-5,2.873719E-7,5.868919E-7,0.003331187,3.17487E-5,1.0157E-6,5.657026E-6,4.405377E-5,2.218992E-7,6.049093E-7,6.452806E-6,8.320725E-6,0.001157662,7.555132E-5,3.73655E-5,0.001068906,7.824335E-7,2.44996E-5,3.787181E-6,1.726767E-6,7.883033E-8,9.938039E-4,1.47512E-7,1.867578E-5,5.029481E-4,8.783207E-5,1.224003E-6,1.000244E-7,9.242072E-5,0.001108152,0.003984562,1.059158E-5,8.019171E-8,4.699097E-6,7.616783E-7,4.028345E-7,8.410919E-6,7.926623E-8,0.00995545,0.005788131,0.0234345,9.304962,1.049901E-4,527721.7,527721.7
6.5E-4,15.62908,-1.360796E8,1079.845,1079.845,0.001640984,1.0,0.9387641,5.554492E-7,0.001804794,1.10296E-5,0.001036662,1.062559E-5,0.006450266,1.720416E-7,9.816349E-6,8.339539E-5,2.887387E-7,5.830003E-7,0.003367987,3.172332E-5,1.038123E-6,5.740572E-6,4.448645E-5,2.203848E-7,6.157602E-7,6.662788E-6,8.448684E-6,0.001169852,7.654329E-5,3.725956E-5,0.001081054,7.994278E-7,2.478241E-5,3.874903E-6,1.742507E-6,7.8362E-8,0.001004551,1.514277E-7,1.888482E-5,5.080259E-4,8.851348E-5,1.249667E-6,1.026644E-7,9.338027E-5,0.001119486,0.003983629,1.055854E-5,8.248112E-8,4.766306E-6,7.719513E-7,4.093578E-7,8.528153E-6,7.876597E-8,0.009943724,0.005779014,0.02339826,9.303559,1.049952E-4,527642.2,527642.2
6.6E-4,15.62832,-1.348831E8,1079.632,1079.632,0.001640984,1.0,0.9386268,5.513596E-7,0.001825627,1.096595E-5,0.001048363,1.056309E-5,0.006519929,1.715307E-7,9.990203E-6,8.426735E-5,2.900804E-7,5.791698E-7,0.00340447,3.169744E-5,1.060606E-6,5.823848E-6,4.491421E-5,2.188944E-7,6.266036E-7,6.875203E-6,8.575282E-6,0.001181923,7.752914E-5,3.715486E-5,0.001093096,8.164354E-7,2.506307E-5,3.962927E-6,1.758041E-6,7.790074E-8,0.001015198,1.553668E-7,1.90918E-5,5.13049E-4,8.918364E-5,1.275323E-6,1.053254E-7,9.433042E-5,0.001130701,0.003982706,1.052539E-5,8.478655E-8,4.832941E-6,7.821638E-7,4.158114E-7,8.644248E-6,7.827346E-8,0.009932101,0.005769982,0.02336235,9.302169,1.050002E-4,527563.3,527563.3
6.7E-4,15.62758,-1.337075E8,1079.421,1079.421,0.001640984,1.0,0.9384907,5.473372E-7,0.001846311,1.090326E-5,0.001059975,1.050154E-5,0.006588994,1.710215E-7,1.016391E-5,8.513131E-5,2.913976E-7,5.75399E-7,0.003440642,3.16711E-5,1.083146E-6,5.906855E-6,4.533716E-5,2.174273E-7,6.374388E-7,7.090005E-6,8.700519E-6,0.001193875,7.850896E-5,3.705138E-5,0.001105036,8.33454E-7,2.534161E-5,4.051243E-6,1.773374E-6,7.744636E-8,0.001025745,1.593285E-7,1.929678E-5,5.180182E-4,8.984284E-5,1.30097E-6,1.080071E-7,9.527133E-5,0.0011418,0.003981791,1.049216E-5,8.710751E-8,4.89901E-6,7.923166E-7,4.221959E-7,8.759218E-6,7.77885E-8,0.009920582,0.005761032,0.02332676,9.300791,1.050053E-4,527485.2,527485.2
6.8E-4,15.62684,-1.325522E8,1079.211,1079.211,0.001640984,1.0,0.9383557,5.433802E-7,0.001866849,1.084151E-5,0.001071501,1.044091E-5,0.006657473,1.705141E-7,1.033746E-5,8.598743E-5,2.926909E-7,5.716863E-7,0.003476507,3.164431E-5,1.105741E-6,5.989594E-6,4.575539E-5,2.15983E-7,6.482652E-7,7.30715E-6,8.8244E-6,0.001205711,7.948284E-5,3.69491E-5,0.001116875,8.504816E-7,2.561806E-5,4.139839E-6,1.78851E-6,7.699871E-8,0.001036195,1.63312E-7,1.949978E-5,5.229346E-4,9.049135E-5,1.326605E-6,1.107092E-7,9.620317E-5,0.001152786,0.003980885,1.045889E-5,8.944353E-8,4.964521E-6,8.024107E-7,4.285117E-7,8.873081E-6,7.73109E-8,0.009909163,0.005752164,0.02329148,9.299425,1.050102E-4,527407.7,527407.7
6.9E-4,15.6261,-1.314167E8,1079.003,1079.003,0.001640984,1.0,0.9382219,5.394869E-7,0.001887243,1.078068E-5,0.001082942,1.038117E-5,0.006725375,1.700086E-7,1.051084E-5,8.683585E-5,2.93961E-7,5.680303E-7,0.003512071,3.16171E-5,1.128388E-6,6.072066E-6,4.6169E-5,2.145608E-7,6.590824E-7,7.526591E-6,8.946928E-6,0.001217433,8.045085E-5,3.6848E-5,0.001128615,8.675161E-7,2.589246E-5,4.228705E-6,1.803454E-6,7.655761E-8,0.00104655,1.673164E-7,1.970084E-5,5.277992E-4,9.112943E-5,1.352225E-6,1.134314E-7,9.712611E-5,0.00116366,0.003979988,1.04256E-5,9.179416E-8,5.029479E-6,8.124468E-7,4.347596E-7,8.98585E-6,7.684048E-8,0.009897844,0.005743376,0.02325651,9.298071,1.050152E-4,527330.9,527330.9
7.0E-4,15.62537,-1.303005E8,1078.797,1078.797,0.001640984,1.0,0.9380891,5.356558E-7,0.001907494,1.072073E-5,0.001094298,1.032232E-5,0.00679271,1.695049E-7,1.068404E-5,8.767672E-5,2.952084E-7,5.644297E-7,0.003547339,3.158949E-5,1.151084E-6,6.154272E-6,4.657807E-5,2.131602E-7,6.698899E-7,7.748286E-6,9.068107E-6,0.001229042,8.141307E-5,3.674804E-5,0.001140256,8.845558E-7,2.616486E-5,4.317831E-6,1.818209E-6,7.612292E-8,0.00105681,1.713411E-7,1.99E-5,5.32613E-4,9.175735E-5,1.377827E-6,1.161734E-7,9.804029E-5,0.001174424,0.003979099,1.039232E-5,9.415896E-8,5.093894E-6,8.22426E-7,4.4094E-7,9.097541E-6,7.637707E-8,0.009886621,0.005734667,0.02322185,9.296729,1.050201E-4,527254.8,527254.8
7.1E-4,15.62465,-1.29203E8,1078.593,1078.593,0.001640984,1.0,0.9379575,5.318854E-7,0.001927607,1.066166E-5,0.001105572,1.026432E-5,0.006859487,1.690032E-7,1.085707E-5,8.851019E-5,2.964336E-7,5.60883E-7,0.003582316,3.15615E-5,1.173828E-6,6.236213E-6,4.69827E-5,2.117808E-7,6.80687E-7,7.972191E-6,9.187944E-6,0.001240542,8.236959E-5,3.66492E-5,0.001151801,9.015987E-7,2.643526E-5,4.407207E-6,1.83278E-6,7.569448E-8,0.001066978,1.753854E-7,2.009729E-5,5.373768E-4,9.237534E-5,1.40341E-6,1.189348E-7,9.894587E-5,0.001185081,0.003978218,1.035906E-5,9.653749E-8,5.157771E-6,8.323489E-7,4.470539E-7,9.20817E-6,7.59205E-8,0.009875495,0.005726035,0.02318749,9.295398,1.050249E-4,527179.3,527179.3
7.2E-4,15.62393,-1.281238E8,1078.39,1078.39,0.001640984,1.0,0.9378269,5.28174E-7,0.001947582,1.060344E-5,0.001116764,1.020716E-5,0.006925716,1.685034E-7,1.10299E-5,8.933639E-5,2.976372E-7,5.573891E-7,0.003617006,3.153316E-5,1.196617E-6,6.31789E-6,4.738297E-5,2.10422E-7,6.914734E-7,8.198263E-6,9.306444E-6,0.001251934,8.332048E-5,3.655147E-5,0.001163252,9.186431E-7,2.670372E-5,4.496823E-6,1.847171E-6,7.527214E-8,0.001077056,1.794484E-7,2.029275E-5,5.420916E-4,9.298366E-5,1.42897E-6,1.217155E-7,9.984299E-5,0.001195633,0.003977345,1.032585E-5,9.892934E-8,5.221117E-6,8.422164E-7,4.531016E-7,9.317752E-6,7.54706E-8,0.009864462,0.005717478,0.02315342,9.294079,1.050298E-4,527104.5,527104.5
7.3E-4,15.62322,-1.270625E8,1078.189,1078.189,0.001640984,1.0,0.9376973,5.245204E-7,0.001967421,1.054604E-5,0.001127876,1.015082E-5,0.006991406,1.680057E-7,1.120253E-5,9.015545E-5,2.988196E-7,5.539467E-7,0.003651415,3.150448E-5,1.219449E-6,6.399304E-6,4.777897E-5,2.090833E-7,7.022486E-7,8.426461E-6,9.423613E-6,0.001263219,8.426582E-5,3.645481E-5,0.00117461,9.356874E-7,2.697026E-5,4.586671E-6,1.861385E-6,7.485577E-8,0.001087043,1.835296E-7,2.04864E-5,5.467584E-4,9.358253E-5,1.454507E-6,1.24515E-7,1.007318E-4,0.00120608,0.003976479,1.02927E-5,1.013341E-7,5.28394E-6,8.520293E-7,4.590841E-7,9.4263E-6,7.502723E-8,0.009853522,0.005708996,0.02311964,9.29277,1.050345E-4,527030.3,527030.3
7.4E-4,15.62251,-1.260185E8,1077.99,1077.99,0.001640984,1.0,0.9375688,5.20923E-7,0.001987128,1.048946E-5,0.00113891,1.009527E-5,0.007056565,1.6751E-7,1.137495E-5,9.096751E-5,2.999815E-7,5.505545E-7,0.003685547,3.147547E-5,1.242321E-6,6.480457E-6,4.817079E-5,2.077643E-7,7.130122E-7,8.656742E-6,9.539458E-6,0.0012744,8.520568E-5,3.635921E-5,0.001185876,9.527299E-7,2.723491E-5,4.676741E-6,1.875425E-6,7.444522E-8,0.001096943,1.876281E-7,2.067829E-5,5.513778E-4,9.417217E-5,1.480017E-6,1.273332E-7,1.016125E-4,0.001216426,0.003975622,1.025964E-5,1.037514E-7,5.346247E-6,8.617883E-7,4.650019E-7,9.53383E-6,7.459022E-8,0.009842673,0.005700588,0.02308615,9.291473,1.050393E-4,526956.7,526956.7
7.5E-4,15.62181,-1.249916E8,1077.792,1077.792,0.001640984,1.0,0.9374413,5.173806E-7,0.002006703,1.043367E-5,0.001149865,1.00405E-5,0.007121203,1.670164E-7,1.154717E-5,9.177269E-5,3.011232E-7,5.472115E-7,0.003719406,3.144617E-5,1.265232E-6,6.561349E-6,4.855849E-5,2.064645E-7,7.237638E-7,8.889066E-6,9.653989E-6,0.001285478,8.614013E-5,3.626465E-5,0.001197052,9.697693E-7,2.749771E-5,4.767024E-6,1.889296E-6,7.404038E-8,0.001106757,1.917435E-7,2.086843E-5,5.559508E-4,9.475281E-5,1.505499E-6,1.301697E-7,1.024851E-4,0.001226672,0.003974772,1.022667E-5,1.061808E-7,5.408044E-6,8.714942E-7,4.708558E-7,9.640358E-6,7.415943E-8,0.009831913,0.005692251,0.02305293,9.290186,1.05044E-4,526883.7,526883.8
