Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H6_Soln#20 (),Mole_fraction_C2H5_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H3_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H8_Soln#20 (),Mole_fraction_IC3H7_Soln#20 (),Mole_fraction_NC3H7_Soln#20 (),Mole_fraction_C3H6_Soln#20 (),Mole_fraction_C3H5-A_Soln#20 (),Mole_fraction_C3H5-T_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_C3H4-A_Soln#20 (),Mole_fraction_C3H3_Soln#20 (),Mole_fraction_NC4H10_Soln#20 (),Mole_fraction_PC4H9_Soln#20 (),Mole_fraction_IC4H10_Soln#20 (),Mole_fraction_IC4H8_Soln#20 (),Mole_fraction_C4H8-1_Soln#20 (),Mole_fraction_C4H8-2_Soln#20 (),Mole_fraction_C4H71-3_Soln#20 (),Mole_fraction_C4H6_Soln#20 (),Mole_fraction_C4H5_Soln#20 (),Mole_fraction_C4H4_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_FULVENE_Soln#20 (),Mole_fraction_C5H6_Soln#20 (),Mole_fraction_C5H5_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_NC5H12_Soln#20 (),Mole_fraction_NC5H11_Soln#20 (),Mole_fraction_NC5H10_Soln#20 (),Mole_fraction_LC5H8_Soln#20 (),Mole_fraction_NC6H12_Soln#20 (),Mole_fraction_NC7H15_Soln#20 (),Mole_fraction_NC7H14_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C6H5C2H3_Soln#20 (),Mole_fraction_NC10H21_Soln#20 (),Mole_fraction_NC12H25_Soln#20 (),Mole_fraction_NC12H26_Soln#20 (),Mole_fraction_NC16H34_Soln#20 (),Mole_fraction_NC10H20_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
3.152188E-6,16.18345,-5.436599E9,1679.531,1679.531,9.256833E-4,1.0,0.7922694,6.443856E-4,0.0401898,0.004161202,0.007092252,7.849735E-5,0.0928413,4.163393E-4,0.01425932,0.001734923,1.230779E-5,7.635553E-6,0.02420146,0.001209535,2.681593E-5,0.001156691,0.001341177,6.306006E-4,1.706174E-4,3.992158E-7,2.285154E-5,7.041117E-5,0.001506869,2.320495E-4,1.666323E-5,0.008701086,2.346444E-4,0.001871747,5.941321E-5,5.44207E-4,3.833795E-5,4.377656E-4,4.23251E-5,2.375204E-6,2.998755E-6,1.644818E-10,8.438312E-6,6.052485E-4,3.399548E-6,6.247379E-11,5.234428E-6,0.002560032,3.896307E-4,2.13211E-6,1.58079E-5,7.376047E-14,6.416165E-20,8.944974E-17,1.535436E-24,5.412837E-9,7.883107,5.719937E-5,447082.6,447082.6
3.17336E-6,16.18428,-5.563859E9,1679.5,1679.5,9.256833E-4,1.0,0.7921954,6.414494E-4,0.04027831,0.004133777,0.00708372,7.796563E-5,0.09291224,4.139718E-4,0.01429859,0.00172705,1.219323E-5,7.554083E-6,0.02416052,0.001204911,2.664882E-5,0.001161174,0.001343964,6.331546E-4,1.690714E-4,3.885097E-7,2.257334E-5,7.041281E-5,0.001492164,2.305072E-4,1.653884E-5,0.008679344,2.328144E-4,0.001877016,5.989314E-5,5.462721E-4,3.855348E-5,4.387452E-4,4.251262E-5,2.404725E-6,2.878411E-6,1.593317E-10,8.342116E-6,6.01275E-4,3.269826E-6,5.924907E-11,4.998617E-6,0.002558505,3.895537E-4,2.151887E-6,1.588324E-5,6.660409E-14,5.165583E-20,7.206189E-17,1.09968E-24,4.909201E-9,7.882559,5.719645E-5,447051.5,447051.5
3.200151E-6,16.18531,-5.719742E9,1679.46,1679.46,9.256833E-4,1.0,0.7921024,6.377846E-4,0.04038931,0.004099607,0.007072914,7.730476E-5,0.09300114,4.110162E-4,0.01434794,0.00171716,1.205091E-5,7.453271E-6,0.02410891,0.001199113,2.644018E-5,0.001166817,0.001347463,6.363583E-4,1.671389E-4,3.755221E-7,2.222685E-5,7.041309E-5,0.001473834,2.285747E-4,1.638412E-5,0.008652026,2.305351E-4,0.00188361,6.049936E-5,5.488718E-4,3.882502E-5,4.399708E-4,4.27482E-5,2.442317E-6,2.733242E-6,1.531335E-10,8.223345E-6,5.962953E-4,3.113189E-6,5.542118E-11,4.715629E-6,0.002556589,3.894523E-4,2.176941E-6,1.597818E-5,5.854233E-14,3.926326E-20,5.481901E-17,7.207563E-25,4.338816E-9,7.88187,5.719281E-5,447012.5,447012.5
3.204388E-6,16.18547,-5.743847E9,1679.454,1679.454,9.256833E-4,1.0,0.7920878,6.372101E-4,0.04040677,0.004094257,0.007071204,7.720144E-5,0.09301511,4.105529E-4,0.01435571,0.001715603,1.202867E-5,7.437555E-6,0.02410077,0.001198202,2.640748E-5,0.001167707,0.001348014,6.368621E-4,1.668357E-4,3.735249E-7,2.217261E-5,7.041296E-5,0.001470964,2.28271E-4,1.635992E-5,0.008647725,2.301782E-4,0.001884645,6.059513E-5,5.492816E-4,3.886785E-5,4.401633E-4,4.278528E-5,2.448287E-6,2.710991E-6,1.521847E-10,8.204856E-6,5.955126E-4,3.089165E-6,5.484054E-11,4.6724E-6,0.002556288,3.894359E-4,2.180907E-6,1.599316E-5,5.73614E-14,3.759888E-20,5.250208E-17,6.742733E-25,4.254972E-9,7.881762,5.719224E-5,447006.3,447006.3
3.218751E-6,16.18601,-5.824603E9,1679.432,1679.432,9.256833E-4,1.0,0.7920384,6.35273E-4,0.04046574,0.004076229,0.007065407,7.685362E-5,0.09306229,4.089903E-4,0.01438199,0.00171034,1.195382E-5,7.384736E-6,0.02407321,0.001195123,2.629717E-5,0.001170716,0.001349874,6.385642E-4,1.658126E-4,3.668638E-7,2.19899E-5,7.041214E-5,0.00146129,2.272454E-4,1.627843E-5,0.008633186,2.28976E-4,0.00188814,6.091955E-5,5.506681E-4,3.901279E-5,4.408128E-4,4.291065E-5,2.468572E-6,2.636951E-6,1.490297E-10,8.142768E-6,5.928694E-4,3.00919E-6,5.292013E-11,4.528847E-6,0.002555269,3.893793E-4,2.194356E-6,1.604385E-5,5.35344E-14,3.246553E-20,4.535411E-17,5.379107E-25,3.982711E-9,7.881395,5.719033E-5,446985.5,446985.6
3.252797E-6,16.18727,-6.00976E9,1679.379,1679.379,9.256833E-4,1.0,0.7919223,6.307435E-4,0.04060429,0.004034149,0.007051658,7.604362E-5,0.09317305,4.053359E-4,0.01444384,0.001697958,1.177959E-5,7.262259E-6,0.02400814,0.001187891,2.603921E-5,0.001177812,0.001354249,6.425634E-4,1.634172E-4,3.517406E-7,2.156366E-5,7.040802E-5,0.001438703,2.248385E-4,1.608855E-5,0.008598967,2.261708E-4,0.001896334,6.168718E-5,5.539381E-4,3.935487E-5,4.423351E-4,4.320567E-5,2.516956E-6,2.46971E-6,1.419138E-10,7.999107E-6,5.866644E-4,2.828353E-6,4.864907E-11,4.206267E-6,0.002552875,3.892405E-4,2.226273E-6,1.616353E-5,4.546162E-14,2.293144E-20,3.206881E-17,3.150101E-25,3.405407E-9,7.880532,5.718588E-5,446936.6,446936.6
3.259657E-6,16.18752,-6.045986E9,1679.368,1679.368,9.256833E-4,1.0,0.791899,6.298412E-4,0.04063201,0.004025779,0.007048886,7.58828E-5,0.09319519,4.046078E-4,0.01445624,0.001695478,1.174502E-5,7.23803E-6,0.02399507,0.001186445,2.598781E-5,0.001179235,0.001355124,6.433633E-4,1.629395E-4,3.48796E-7,2.147892E-5,7.040683E-5,0.001434209,2.243575E-4,1.605084E-5,0.008592112,2.25613E-4,0.00189797,6.184164E-5,5.545942E-4,3.942356E-5,4.42639E-4,4.326476E-5,2.526757E-6,2.437361E-6,1.405389E-10,7.970738E-6,5.854242E-4,2.793342E-6,4.783374E-11,4.144149E-6,0.002552395,3.892117E-4,2.232711E-6,1.618756E-5,4.398998E-14,2.138055E-20,2.990632E-17,2.828241E-25,3.29969E-9,7.880359,5.7185E-5,446926.8,446926.8
3.274191E-6,16.18804,-6.121667E9,1679.344,1679.344,9.256833E-4,1.0,0.79185,6.27941E-4,0.04069049,0.004008167,0.007043014,7.554473E-5,0.09324188,4.030744E-4,0.01448241,0.001690242,1.167235E-5,7.18719E-6,0.02396743,0.001183393,2.587957E-5,0.001182244,0.001356972,6.450513E-4,1.61933E-4,3.426778E-7,2.130066E-5,7.040391E-5,0.001424752,2.23343E-4,1.597153E-5,0.008577636,2.244395E-4,0.001901419,6.216857E-5,5.559811E-4,3.95688E-5,4.432795E-4,4.338954E-5,2.547576E-6,2.370279E-6,1.376887E-10,7.911265E-6,5.828081E-4,2.720701E-6,4.615419E-11,4.015626E-6,0.002551384,3.891499E-4,2.246355E-6,1.623839E-5,4.102932E-14,1.843338E-20,2.579555E-17,2.250957E-25,3.086519E-9,7.879994,5.718315E-5,446906.1,446906.1
3.297444E-6,16.18887,-6.239682E9,1679.306,1679.306,9.256833E-4,1.0,0.791772,6.249322E-4,0.04078343,0.003980317,0.007033616,7.501102E-5,0.09331605,4.006461E-4,0.01452408,0.001681911,1.15577E-5,7.107187E-6,0.02392334,0.001178545,2.570816E-5,0.001187039,0.001359911,6.477336E-4,1.603377E-4,3.331996E-7,2.101895E-5,7.039814E-5,0.001409797,2.217323E-4,1.584629E-5,0.008554601,2.225843E-4,0.00190689,6.269094E-5,5.581916E-4,3.980043E-5,4.442954E-4,4.358807E-5,2.581045E-6,2.266886E-6,1.332983E-10,7.817826E-6,5.786534E-4,2.608644E-6,4.359551E-11,3.818331E-6,0.002549775,3.890485E-4,2.268206E-6,1.631946E-5,3.670299E-14,1.453733E-20,2.035813E-17,1.561494E-25,2.773765E-9,7.879412,5.718022E-5,446873.1,446873.1
3.30152E-6,16.18902,-6.259898E9,1679.3,1679.3,9.256833E-4,1.0,0.7917584,6.244088E-4,0.04079964,0.003975477,0.007031969,7.491836E-5,0.09332898,4.002236E-4,0.01453135,0.001680457,1.15378E-5,7.093331E-6,0.02391563,0.001177699,2.567834E-5,0.001187878,0.001360424,6.482015E-4,1.6006E-4,3.315771E-7,2.097001E-5,7.039699E-5,0.001407197,2.214515E-4,1.582454E-5,0.008550578,2.222619E-4,0.001907844,6.278242E-5,5.58578E-4,3.984094E-5,4.444724E-4,4.362273E-5,2.586932E-6,2.249252E-6,1.325497E-10,7.801662E-6,5.779291E-4,2.589519E-6,4.316278E-11,3.784781E-6,0.002549494,3.890304E-4,2.272039E-6,1.633364E-5,3.599367E-14,1.394522E-20,1.953141E-17,1.464653E-25,2.722337E-9,7.879311,5.717971E-5,446867.3,446867.3
3.309322E-6,16.18929,-6.298419E9,1679.287,1679.287,9.256833E-4,1.0,0.7917324,6.234103E-4,0.04083061,0.003966249,0.007028815,7.47418E-5,0.09335367,3.994177E-4,0.01454525,0.001677678,1.149989E-5,7.066954E-6,0.02390089,0.001176084,2.562145E-5,0.00118948,0.001361403,6.49095E-4,1.5953E-4,3.285037E-7,2.087672E-5,7.039467E-5,0.001402241,2.209155E-4,1.578309E-5,0.008542894,2.216473E-4,0.001909663,6.295742E-5,5.593167E-4,3.991839E-5,4.448102E-4,4.368894E-5,2.598218E-6,2.215913E-6,1.311344E-10,7.770906E-6,5.765461E-4,2.553351E-6,4.234769E-11,3.721436E-6,0.002548958,3.889956E-4,2.279377E-6,1.636075E-5,3.467583E-14,1.288102E-20,1.804529E-17,1.296355E-25,2.626673E-9,7.879117,5.717875E-5,446856.3,446856.3
3.361949E-6,16.1911,-6.547502E9,1679.197,1679.197,9.256833E-4,1.0,0.7915587,6.167843E-4,0.04103726,0.003905142,0.007007541,7.357538E-5,0.09351829,3.940685E-4,0.01463827,0.001659103,1.124965E-5,6.893561E-6,0.02380191,0.001165309,2.524387E-5,0.001200219,0.001367945,6.550565E-4,1.560088E-4,3.088228E-7,2.025963E-5,7.037529E-5,0.00136942,2.173434E-4,1.550915E-5,0.008491502,2.175798E-4,0.001921775,6.413529E-5,5.642695E-4,4.04382E-5,4.470575E-4,4.413164E-5,2.674917E-6,2.003947E-6,1.221361E-10,7.569227E-6,5.673269E-4,2.323062E-6,3.725628E-11,3.321229E-6,0.002545376,3.88752E-4,2.328943E-6,1.654274E-5,2.69644E-14,7.532815E-21,1.057018E-17,5.673412E-26,2.063447E-9,7.877818,5.717237E-5,446782.7,446782.7
3.399712E-6,16.19235,-6.715141E9,1679.131,1679.131,9.256833E-4,1.0,0.7914359,6.121446E-4,0.04118322,0.003862495,0.006992278,7.276405E-5,0.09363438,3.903222E-4,0.0147042,0.001645952,1.107582E-5,6.773839E-6,0.0237314,0.001157702,2.497944E-5,0.001207854,0.001372569,6.592643E-4,1.535387E-4,2.957196E-7,1.982973E-5,7.035744E-5,0.001346515,2.14827E-4,1.531849E-5,0.008455098,2.147433E-4,0.001930294,6.497765E-5,5.677916E-4,4.08084E-5,4.486371E-4,4.444507E-5,2.73057E-6,1.86496E-6,1.162298E-10,7.430482E-6,5.608282E-4,2.171704E-6,3.400539E-11,3.061353E-6,0.002542843,3.885684E-4,2.364582E-6,1.667238E-5,2.252166E-14,5.129595E-21,7.206426E-18,3.139582E-26,1.735886E-9,7.876898,5.716794E-5,446730.5,446730.5
3.427106E-6,16.19324,-6.831297E9,1679.082,1679.082,9.256833E-4,1.0,0.7913478,6.088368E-4,0.04128791,0.003832164,0.00698121,7.218829E-5,0.09371755,3.876512E-4,0.01475161,0.001636505,1.095257E-5,6.689315E-6,0.02368052,0.001152248,2.479091E-5,0.001213355,0.001375888,6.622807E-4,1.517758E-4,2.867329E-7,1.952442E-5,7.034252E-5,0.001330226,2.130256E-4,1.518315E-5,0.008428934,2.12727E-4,0.001936386,6.55872E-5,5.703304E-4,4.107551E-5,4.497661E-4,4.467025E-5,2.77126E-6,1.770445E-6,1.122073E-10,7.33278E-6,5.561739E-4,2.068596E-6,3.183539E-11,2.885858E-6,0.002541024,3.884308E-4,2.390471E-6,1.676594E-5,1.976746E-14,3.882087E-21,5.458507E-18,2.044038E-26,1.531459E-9,7.876236,5.716481E-5,446692.9,446692.9
3.457188E-6,16.19419,-6.953671E9,1679.027,1679.027,9.256833E-4,1.0,0.7912519,6.052594E-4,0.04140175,0.003799429,0.006969061,7.156802E-5,0.09380789,3.84762E-4,0.01480328,0.001626218,1.081991E-5,6.598661E-6,0.0236249,0.001146318,2.458699E-5,0.001219361,0.001379499,6.655584E-4,1.498673E-4,2.773075E-7,1.919534E-5,7.032429E-5,0.001312649,2.110705E-4,1.503733E-5,0.008400434,2.105519E-4,0.001942993,6.625512E-5,5.731028E-4,4.136747E-5,4.509899E-4,4.491542E-5,2.816253E-6,1.672408E-6,1.080269E-10,7.228226E-6,5.511199E-4,1.961474E-6,2.962021E-11,2.704938E-6,0.002539045,3.882756E-4,2.418936E-6,1.686821E-5,1.713333E-14,2.859775E-21,4.024844E-18,1.276618E-26,1.334818E-9,7.875514,5.716144E-5,446652.0,446652.0
3.47468E-6,16.19474,-7.022441E9,1678.995,1678.995,9.256833E-4,1.0,0.7911966,6.032049E-4,0.04146741,0.003780662,0.006962,7.121294E-5,0.09385996,3.831028E-4,0.01483314,0.001620278,1.074403E-5,6.546952E-6,0.02359268,0.001142899,2.446989E-5,0.001222836,0.001381582,6.674479E-4,1.487705E-4,2.720367E-7,1.900692E-5,7.031282E-5,0.001302575,2.099445E-4,1.495383E-5,0.008383972,2.093056E-4,0.001946795,6.66428E-5,5.747076E-4,4.153659E-5,4.51694E-4,4.505699E-5,2.842563E-6,1.618025E-6,1.057035E-10,7.168699E-6,5.482082E-4,1.901971E-6,2.840737E-11,2.605088E-6,0.002537903,3.881834E-4,2.435504E-6,1.692745E-5,1.576746E-14,2.3943E-21,3.37158E-18,9.710053E-27,1.232367E-9,7.875097,5.715951E-5,446628.4,446628.4
3.498741E-6,16.19548,-7.114263E9,1678.95,1678.95,9.256833E-4,1.0,0.791121,6.004096E-4,0.04155709,0.003755167,0.006952292,7.073113E-5,0.09393103,3.808451E-4,0.01487399,0.001612158,1.064113E-5,6.477006E-6,0.02354851,0.00113823,2.431055E-5,0.001227596,0.001384427,6.700271E-4,1.472775E-4,2.650338E-7,1.875121E-5,7.029602E-5,0.001288891,2.084088E-4,1.484054E-5,0.00836146,2.07613E-4,0.001951979,6.717522E-5,5.769061E-4,4.176845E-5,4.526533E-4,4.525052E-5,2.878932E-6,1.546245E-6,1.026305E-10,7.088304E-6,5.442355E-4,1.823336E-6,2.682437E-11,2.473881E-6,0.002536342,3.880543E-4,2.458312E-6,1.700867E-5,1.406721E-14,1.876012E-21,2.643734E-18,6.67007E-27,1.104317E-9,7.874527,5.715691E-5,446596.0,446596.0
3.514308E-6,16.19595,-7.172003E9,1678.92,1678.92,9.256833E-4,1.0,0.7910724,5.986194E-4,0.04161472,0.003738863,0.006946014,7.042335E-5,0.09397667,3.793993E-4,0.01490028,0.001606934,1.057544E-5,6.432455E-6,0.02352002,0.001135229,2.420851E-5,0.001230664,0.001386257,6.716838E-4,1.463208E-4,2.606451E-7,1.858787E-5,7.028454E-5,0.001280143,2.074231E-4,1.476816E-5,0.008346975,2.06531E-4,0.001955304,6.751919E-5,5.783234E-4,4.191799E-5,4.532686E-4,4.5375E-5,2.902572E-6,1.501585E-6,1.007145E-10,7.037173E-6,5.416848E-4,1.774354E-6,2.584982E-11,2.392591E-6,0.002535339,3.879694E-4,2.473082E-6,1.706106E-5,1.306686E-14,1.602154E-21,2.258907E-18,5.231311E-27,1.028685E-9,7.87416,5.715524E-5,446575.2,446575.2
3.523819E-6,16.19623,-7.206615E9,1678.902,1678.902,9.256833E-4,1.0,0.7910428,5.975328E-4,0.04164979,0.003728975,0.006942179,7.023682E-5,0.09400443,3.785216E-4,0.01491629,0.001603755,1.053564E-5,6.405503E-6,0.02350265,0.001133404,2.414657E-5,0.001232533,0.00138737,6.726914E-4,1.4574E-4,2.580153E-7,1.848888E-5,7.027729E-5,0.001274838,2.06824E-4,1.47243E-5,0.008338156,2.058749E-4,0.001957325,6.772912E-5,5.791871E-4,4.200918E-5,4.536424E-4,4.545077E-5,2.917056E-6,1.474965E-6,9.957087E-11,7.006271E-6,5.40134E-4,1.745136E-6,2.527279E-11,2.344268E-6,0.002534728,3.87917E-4,2.482109E-6,1.7093E-5,1.249125E-14,1.454885E-21,2.051881E-18,4.50931E-27,9.850594E-10,7.873936,5.715423E-5,446562.5,446562.5
3.604525E-6,16.19858,-7.481805E9,1678.745,1678.745,9.256833E-4,1.0,0.7907953,5.885208E-4,0.04194292,0.003647239,0.00690969,6.869827E-5,0.09423612,3.712429E-4,0.0150506,0.001577126,1.020788E-5,6.184606E-6,0.02335632,0.001118151,2.363293E-5,0.001248257,0.001396678,6.811012E-4,1.40919E-4,2.372391E-7,1.76728E-5,7.020888E-5,0.001231022,2.018316E-4,1.436252E-5,0.008264248,2.004566E-4,0.001974147,6.950451E-5,5.86456E-4,4.277757E-5,4.567512E-4,4.608525E-5,3.041254E-6,1.268095E-6,9.062844E-11,6.753832E-6,5.272009E-4,1.51745E-6,2.088896E-11,1.972245E-6,0.002529615,3.874568E-4,2.558853E-6,1.736216E-5,8.529225E-15,6.416046E-22,9.071743E-19,1.271747E-27,6.823134E-10,7.87206,5.714596E-5,446456.1,446456.1
3.70504E-6,16.20132,-7.781396E9,1678.542,1678.542,9.256833E-4,1.0,0.7904955,5.777938E-4,0.04229738,0.003550584,0.006869372,6.688583E-5,0.09451542,3.625801E-4,0.0152141,0.001544821,9.822978E-6,5.927553E-6,0.02317667,0.001099722,2.302172E-5,0.001267495,0.001407936,6.91233E-4,1.351747E-4,2.147444E-7,1.671357E-5,7.010752E-5,0.001179308,1.958368E-4,1.393655E-5,0.008174453,1.940606E-4,0.001994318,7.170035E-5,5.953612E-4,4.372156E-5,4.604714E-4,4.685467E-5,3.199113E-6,1.052357E-6,8.115427E-11,6.462006E-6,5.116429E-4,1.278592E-6,1.65182E-11,1.591685E-6,0.002523418,3.868472E-4,2.65476E-6,1.769274E-5,5.314667E-15,2.325429E-22,3.298342E-19,2.663819E-28,4.325583E-10,7.869776,5.713629E-5,446326.6,446326.6
3.734938E-6,16.2021,-7.862058E9,1678.48,1678.48,9.256833E-4,1.0,0.790408,5.747037E-4,0.04240063,0.003522872,0.006857416,6.636739E-5,0.0945966,3.600851E-4,0.01526195,0.00153539,9.71314E-6,5.854643E-6,0.02312378,0.001094357,2.284571E-5,0.001273145,0.001411215,6.941752E-4,1.335195E-4,2.08681E-7,1.643988E-5,7.007416E-5,0.001164507,1.940999E-4,1.381478E-5,0.00814821,1.922293E-4,0.002000157,7.235022E-5,5.979795E-4,4.399966E-5,4.615468E-4,4.707919E-5,3.246744E-6,9.959664E-7,7.864178E-11,6.379624E-6,5.071289E-4,1.215866E-6,1.541198E-11,1.493631E-6,0.00252161,3.866586E-4,2.683354E-6,1.779009E-5,4.619224E-15,1.720777E-22,2.443006E-19,1.675129E-28,3.778468E-10,7.869108,5.713355E-5,446288.7,446288.7
3.739586E-6,16.20222,-7.874245E9,1678.471,1678.471,9.256833E-4,1.0,0.7903945,5.742272E-4,0.04241659,0.003518605,0.006855559,6.628759E-5,0.09460914,3.597004E-4,0.01526936,0.001533931,9.696245E-6,5.843446E-6,0.02311558,0.001093527,2.281857E-5,0.001274021,0.001411722,6.946297E-4,1.332643E-4,2.077631E-7,1.639779E-5,7.006884E-5,0.001162229,1.938317E-4,1.379605E-5,0.008144149,1.919473E-4,0.002001059,7.245114E-5,5.983854E-4,4.404279E-5,4.617127E-4,4.711392E-5,3.254177E-6,9.874908E-7,7.826254E-11,6.366986E-6,5.064315E-4,1.206426E-6,1.524708E-11,1.478949E-6,0.00252133,3.86629E-4,2.687803E-6,1.780519E-5,4.51968E-15,1.642134E-22,2.331696E-19,1.558687E-28,3.699909E-10,7.869004,5.713312E-5,446282.8,446282.8
3.748956E-6,16.20246,-7.898603E9,1678.451,1678.451,9.256833E-4,1.0,0.7903673,5.732702E-4,0.0424487,0.003510037,0.006851817,6.612743E-5,0.09463437,3.589277E-4,0.01528427,0.001530997,9.662344E-6,5.82099E-6,0.02309907,0.001091859,2.276406E-5,0.001275784,0.001412742,6.955435E-4,1.327517E-4,2.059324E-7,1.631334E-5,7.005802E-5,0.001157657,1.932927E-4,1.375844E-5,0.008135979,1.913814E-4,0.00200287,7.265442E-5,5.992025E-4,4.412964E-5,4.620462E-4,4.718378E-5,3.269183E-6,9.706461E-7,7.750742E-11,6.341658E-6,5.0503E-4,1.187656E-6,1.492043E-11,1.449814E-6,0.002520767,3.86569E-4,2.696772E-6,1.783559E-5,4.325729E-15,1.494651E-22,2.122906E-19,1.348562E-28,3.546659E-10,7.868796,5.713228E-5,446271.0,446271.0
3.762781E-6,16.20281,-7.933843E9,1678.422,1678.422,9.256833E-4,1.0,0.7903273,5.718658E-4,0.04249591,0.003497475,0.006846299,6.589267E-5,0.09467144,3.577939E-4,0.0153062,0.00152668,9.612672E-6,5.788121E-6,0.02307475,0.001089407,2.268408E-5,0.001278379,0.00141424,6.968861E-4,1.319995E-4,2.032757E-7,1.618962E-5,7.004182E-5,0.001150955,1.92501E-4,1.370332E-5,0.00812396,1.905519E-4,0.002005531,7.29541E-5,6.004058E-4,4.425758E-5,4.625357E-4,4.728652E-5,3.291379E-6,9.463372E-7,7.641457E-11,6.304613E-6,5.029707E-4,1.160545E-6,1.445156E-11,1.407873E-6,0.00251994,3.864801E-4,2.710011E-6,1.788037E-5,4.054558E-15,1.300585E-22,1.848068E-19,1.088487E-28,3.331948E-10,7.86849,5.713104E-5,446253.6,446253.6
3.828593E-6,16.20443,-8.091639E9,1678.282,1678.282,9.256833E-4,1.0,0.7901391,5.653061E-4,0.04271785,0.003438966,0.006820091,6.480039E-5,0.0948455,3.524992E-4,0.01540963,0.001506366,9.381918E-6,5.63592E-6,0.02295971,0.001077883,2.231061E-5,0.00129064,0.001421285,7.031842E-4,1.284869E-4,1.913435E-7,1.561532E-5,6.996076E-5,0.001119783,1.88792E-4,1.344703E-5,0.008067351,1.866913E-4,0.002017994,7.437627E-5,6.060944E-4,4.486315E-5,4.648263E-4,4.77699E-5,3.397931E-6,8.392055E-7,7.154608E-11,6.13355E-6,4.933145E-4,1.04071E-6,1.242208E-11,1.224597E-6,0.002516046,3.860477E-4,2.773116E-6,1.809224E-5,2.981271E-15,6.716571E-23,9.563626E-20,3.932857E-29,2.476432E-10,7.867045,5.71253E-5,446171.7,446171.7
3.838927E-6,16.20468,-8.114981E9,1678.26,1678.26,9.256833E-4,1.0,0.7901099,5.642944E-4,0.04275229,0.003429966,0.006815985,6.463254E-5,0.09487248,3.516827E-4,0.01542572,0.00150321,9.346508E-6,5.612635E-6,0.02294175,0.001076096,2.225302E-5,0.001292552,0.001422378,7.041594E-4,1.279453E-4,1.895642E-7,1.552727E-5,6.994746E-5,0.001114994,1.882183E-4,1.340767E-5,0.00805855,1.860979E-4,0.002019921,7.459895E-5,6.06982E-4,4.495774E-5,4.651802E-4,4.784497E-5,3.414797E-6,8.235911E-7,7.082848E-11,6.107449E-6,4.918197E-4,1.023192E-6,1.213146E-11,1.198109E-6,0.002515441,3.859785E-4,2.783039E-6,1.812532E-5,2.840948E-15,6.055083E-23,8.624534E-20,3.35232E-29,2.363808E-10,7.866821,5.712443E-5,446159.0,446159.0
3.86802E-6,16.20537,-8.178547E9,1678.197,1678.197,9.256833E-4,1.0,0.7900281,5.614726E-4,0.04284866,0.003404901,0.00680444,6.416525E-5,0.09494791,3.494058E-4,0.01547081,0.001494376,9.248009E-6,5.54796E-6,0.02289136,0.001071095,2.209243E-5,0.001297913,0.001425435,7.068846E-4,1.264352E-4,1.847E-7,1.528248E-5,6.990922E-5,0.001101669,1.866162E-4,1.329813E-5,0.008033906,1.84446E-4,0.002025304,7.522481E-5,6.094722E-4,4.522327E-5,4.661678E-4,4.805508E-5,3.462471E-6,7.812949E-7,6.887258E-11,6.035053E-6,4.876429E-4,9.756647E-7,1.135116E-11,1.126666E-6,0.002513747,3.85782E-4,2.810988E-6,1.821817E-5,2.480954E-15,4.525179E-23,6.451294E-20,2.140937E-29,2.073919E-10,7.866191,5.712199E-5,446123.2,446123.3
3.916582E-6,16.2065,-8.278285E9,1678.092,1678.092,9.256833E-4,1.0,0.7898931,5.56846E-4,0.04300764,0.003363916,0.006785216,6.340174E-5,0.09507219,3.456734E-4,0.0155454,0.001479789,9.087316E-6,5.442745E-6,0.02280775,0.001062849,2.182921E-5,0.001306799,0.001430475,7.113691E-4,1.239604E-4,1.77017E-7,1.488363E-5,6.984285E-5,0.001079914,1.839827E-4,1.311927E-5,0.007993183,1.817471E-4,0.00203415,7.626642E-5,6.136024E-4,4.566417E-5,4.677894E-4,4.840187E-5,3.542683E-6,7.157717E-7,6.580434E-11,5.917588E-6,4.807706E-4,9.018079E-7,1.016287E-11,1.016919E-6,0.002510951,3.854481E-4,2.8577E-6,1.837229E-5,1.979269E-15,2.782739E-23,3.973224E-20,1.012236E-29,1.667299E-10,7.865149,5.711803E-5,446064.2,446064.2
