Time_Soln#22 (sec),Volume_Soln#22 (cm3),Volumetric_heat_production_rate_Soln#22 (erg/cm3-sec),Surface_temperature_Soln#22 (K),Temperature_Soln#22 (K),Mass_Soln#22 (g),Pressure_Soln#22 (atm),Mole_fraction_H2_Soln#22 (),Mole_fraction_H_Soln#22 (),Mole_fraction_CH4_Soln#22 (),Mole_fraction_CH3_Soln#22 (),Mole_fraction_C2H6_Soln#22 (),Mole_fraction_C2H5_Soln#22 (),Mole_fraction_C2H4_Soln#22 (),Mole_fraction_C2H3_Soln#22 (),Mole_fraction_C2H2_Soln#22 (),Mole_fraction_C3H8_Soln#22 (),Mole_fraction_IC3H7_Soln#22 (),Mole_fraction_NC3H7_Soln#22 (),Mole_fraction_C3H6_Soln#22 (),Mole_fraction_C3H5-A_Soln#22 (),Mole_fraction_C3H4-P_Soln#22 (),Mole_fraction_C3H4-A_Soln#22 (),Mole_fraction_C3H3_Soln#22 (),Mole_fraction_NC4H10_Soln#22 (),Mole_fraction_PC4H9_Soln#22 (),Mole_fraction_C4H8-1_Soln#22 (),Mole_fraction_C4H8-2_Soln#22 (),Mole_fraction_C4H71-3_Soln#22 (),Mole_fraction_C4H6_Soln#22 (),Mole_fraction_C4H5_Soln#22 (),Mole_fraction_C4H4_Soln#22 (),Mole_fraction_C4H2_Soln#22 (),Mole_fraction_C6H6_Soln#22 (),Mole_fraction_FULVENE_Soln#22 (),Mole_fraction_C5H6_Soln#22 (),Mole_fraction_C10H8_Soln#22 (),Mole_fraction_NC5H12_Soln#22 (),Mole_fraction_NC5H11_Soln#22 (),Mole_fraction_NC5H10_Soln#22 (),Mole_fraction_LC5H8_Soln#22 (),Mole_fraction_NC6H12_Soln#22 (),Mole_fraction_NC7H15_Soln#22 (),Mole_fraction_NC7H14_Soln#22 (),Mole_fraction_C7H8_Soln#22 (),Mole_fraction_C7H7_Soln#22 (),Mole_fraction_C6H5C2H_Soln#22 (),Mole_fraction_C12H8_Soln#22 (),Mole_fraction_C14H10_Soln#22 (),Mole_fraction_C16H10_Soln#22 (),Mole_fraction_BIN1B_Soln#22 (),Mole_fraction_BIN1A_Soln#22 (),Mole_fraction_NC10H21_Soln#22 (),Mole_fraction_NC12H25_Soln#22 (),Mole_fraction_NC12H26_Soln#22 (),Mole_fraction_NC16H34_Soln#22 (),Mole_fraction_NC10H20_Soln#22 (),Molecular_weight_Soln#22 (g/mole),Mass_density_Soln#22 (g/cm3),Unburned_hydrocarbons_Soln#22 (ppm),Volatile_organic_compounds_Soln#22 (ppm)
0.02379434,16.61018,2.247863E7,1637.446,1637.446,8.805287E-4,1.0,0.8200631,6.740693E-5,0.08388807,1.405851E-4,2.962512E-5,1.620994E-7,0.005971136,2.78308E-6,0.07560521,2.324046E-8,3.958332E-10,3.390231E-10,2.053772E-5,9.407971E-7,6.517727E-4,2.459603E-4,7.892133E-5,2.129222E-11,3.34489E-13,4.637906E-8,1.533851E-8,5.350891E-9,2.042098E-5,5.412705E-8,2.900729E-4,0.001404063,0.004460496,5.522013E-6,2.26133E-5,8.087738E-4,1.466174E-14,2.877184E-16,3.23297E-11,2.236958E-9,2.104056E-14,1.918051E-17,3.865134E-13,5.394044E-5,5.677448E-6,4.168681E-4,2.405867E-4,3.038416E-4,9.811849E-5,0.004719355,1.003653E-4,-1.028373E-15,-1.962296E-66,-5.562121E-115,-1.837942E-303,-1.545783E-11,7.122852,5.301133E-5,403965.6,403965.6
0.024,16.6248,2.20952E7,1638.759,1638.759,8.805287E-4,1.0,0.820586,6.82103E-5,0.08376279,1.419548E-4,2.941158E-5,1.603912E-7,0.005879789,2.777355E-6,0.07530919,2.272774E-8,3.909054E-10,3.351557E-10,2.023673E-5,9.354936E-7,6.494977E-4,2.451962E-4,7.935983E-5,2.06822E-11,3.242951E-13,4.567084E-8,1.50652E-8,5.25762E-9,2.007534E-5,5.393223E-8,2.854853E-4,0.001393392,0.004418245,5.471332E-6,2.226007E-5,8.012001E-4,1.404885E-14,3.273538E-16,3.129507E-11,2.181863E-9,3.465416E-14,7.654834E-17,3.371955E-13,5.31697E-5,5.646246E-6,4.123268E-4,2.370594E-4,3.002774E-4,9.650634E-5,0.004791161,1.017697E-4,-1.816476E-17,-1.962142E-66,-1.171245E-117,-1.837798E-303,-8.92205E-12,7.122294,5.296471E-5,403933.9,403933.9
0.02428459,16.64474,2.154368E7,1640.54,1640.54,8.805288E-4,1.0,0.8213064,6.931479E-5,0.08358444,1.438163E-4,2.912479E-5,1.581083E-7,0.005757831,2.769423E-6,0.0749047,2.204889E-8,3.842662E-10,3.299303E-10,1.983242E-5,9.281908E-7,6.463124E-4,2.441211E-4,7.994429E-5,1.988368E-11,3.12168E-13,4.471761E-8,1.470039E-8,5.134553E-9,1.961865E-5,5.367366E-8,2.793044E-4,0.001378742,0.004358937,5.401238E-6,2.178504E-5,7.904871E-4,1.327952E-14,3.123345E-16,2.997075E-11,2.108392E-9,2.388984E-14,3.700566E-17,3.792841E-13,5.21116E-5,5.600861E-6,4.059921E-4,2.321771E-4,2.952729E-4,9.427938E-5,0.004890146,1.036948E-4,-5.947427E-16,-1.96192E-66,-4.020408E-117,-1.83759E-303,-7.489201E-12,7.12149,5.290126E-5,403888.4,403888.4
0.02447133,16.65763,2.116927E7,1641.684,1641.684,8.805288E-4,1.0,0.8217769,7.0034E-5,0.08346427,1.450144E-4,2.894185E-5,1.56661E-7,0.005680595,2.764218E-6,0.07464273,2.162225E-8,3.800219E-10,3.265786E-10,1.957482E-5,9.234251E-7,6.441995E-4,2.434046E-4,8.031293E-5,1.938232E-11,3.01701E-13,4.410881E-8,1.446924E-8,5.057433E-9,1.933204E-5,5.351029E-8,2.75354E-4,0.001369209,0.004319513,5.355253E-6,2.148176E-5,7.833171E-4,1.275693E-14,3.059716E-16,2.91244E-11,2.062495E-9,1.331861E-14,-7.693335E-18,3.512875E-13,5.142274E-5,5.569678E-6,4.01806E-4,2.289759E-4,2.919473E-4,9.28222E-5,0.004954819,1.049454E-4,-9.495216E-17,-1.96177E-66,-4.273161E-114,-1.837449E-303,-6.074653E-13,7.120943,5.286033E-5,403857.4,403857.4
0.02476677,16.67769,2.055833E7,1643.454,1643.454,8.805288E-4,1.0,0.8225172,7.116098E-5,0.08326916,1.468681E-4,2.86605E-5,1.544529E-7,0.005562882,2.755999E-6,0.07423428,2.097691E-8,3.734963E-10,3.214143E-10,1.917971E-5,9.159348E-7,6.408226E-4,2.422542E-4,8.087073E-5,1.86361E-11,2.902729E-13,4.317309E-8,1.411659E-8,4.94104E-9,1.889878E-5,5.326074E-8,2.69274E-4,0.001354269,0.004256387,5.282512E-6,2.101518E-5,7.717621E-4,1.20567E-14,2.91752E-16,2.789096E-11,1.992334E-9,1.808609E-14,1.655278E-17,3.187921E-13,5.034208E-5,5.518086E-6,3.951422E-4,2.23922E-4,2.866271E-4,9.052683E-5,0.005056593,1.069014E-4,-1.108487E-16,-1.961523E-66,-3.934823E-120,-1.837218E-303,-4.393898E-12,7.120046,5.279675E-5,403806.5,403806.5
0.025,16.69323,2.006186E7,1644.815,1644.815,8.805288E-4,1.0,0.8230978,7.204028E-5,0.08311098,1.482936E-4,2.844492E-5,1.527773E-7,0.005473702,2.749521E-6,0.07391721,2.049187E-8,3.685015E-10,3.174497E-10,1.887827E-5,9.100644E-7,6.381297E-4,2.413322E-4,8.128856E-5,1.807985E-11,2.814452E-13,4.245722E-8,1.384899E-8,4.853719E-9,1.857314E-5,5.307014E-8,2.646174E-4,0.001342606,0.004205964,5.225095E-6,2.065771E-5,7.624738E-4,1.153762E-14,2.993438E-16,2.69749E-11,1.940024E-9,1.625296E-14,1.166301E-17,3.251442E-13,4.949702E-5,5.475432E-6,3.898518E-4,2.199464E-4,2.823844E-4,8.87257E-5,0.005136414,1.084248E-4,-2.368804E-17,-1.96132E-66,-2.226009E-119,-1.837028E-303,-9.826713E-13,7.11931,5.27476E-5,403764.7,403764.7
0.02542461,16.72082,1.912995E7,1647.209,1647.209,8.805288E-4,1.0,0.8241452,7.361318E-5,0.08281376,1.507943E-4,2.80663E-5,1.498783E-7,0.005319727,2.737785E-6,0.07335299,1.966195E-8,3.597637E-10,3.104881E-10,1.835306E-5,8.994859E-7,6.331707E-4,2.396241E-4,8.199534E-5,1.713793E-11,2.662404E-13,4.120489E-8,1.338538E-8,4.704467E-9,1.801519E-5,5.273462E-8,2.564619E-4,0.001321696,0.004112978,5.12058E-6,2.003055E-5,7.452227E-4,1.067148E-14,2.897331E-16,2.543178E-11,1.850134E-9,1.28168E-14,5.079366E-19,3.127278E-13,4.797766E-5,5.393493E-6,3.801667E-4,2.127551E-4,2.745827E-4,8.547831E-5,0.005280363,1.111466E-4,-4.277054E-20,-1.960933E-66,-7.464688E-125,-1.836666E-303,-3.448358E-15,7.117907,5.266058E-5,403685.2,403685.2
0.026,16.75668,1.782345E7,1650.272,1650.272,8.805288E-4,1.0,0.8255427,7.567778E-5,0.08239299,1.539717E-4,2.757899E-5,1.462469E-7,0.005127628,2.722031E-6,0.07261684,1.863941E-8,3.486372E-10,3.01575E-10,1.768833E-5,8.853928E-7,6.263528E-4,2.372544E-4,8.283739E-5,1.599531E-11,2.484194E-13,3.960924E-8,1.280289E-8,4.520428E-9,1.732445E-5,5.229489E-8,2.460529E-4,0.001294086,0.003985024,4.979061E-6,1.922608E-5,7.212654E-4,9.659144E-15,2.820526E-16,2.35776E-11,1.739189E-9,1.179572E-14,8.918598E-19,2.986062E-13,4.596009E-5,5.274009E-6,3.669761E-4,2.031419E-4,2.639094E-4,8.115985E-5,0.005472157,1.147188E-4,-1.345754E-18,-1.960375E-66,-2.006503E-123,-1.836143E-303,-7.577734E-14,7.115879,5.254786E-5,403570.2,403570.2
0.027,16.81464,1.549251E7,1655.081,1655.081,8.805287E-4,1.0,0.8279025,7.90452E-5,0.08161669,1.588518E-4,2.679217E-5,1.406896E-7,0.004836126,2.695259E-6,0.07142093,1.711228E-8,3.31172E-10,2.874655E-10,1.665487E-5,8.616426E-7,6.143094E-4,2.330129E-4,8.396907E-5,1.432375E-11,2.226678E-13,3.709751E-8,1.190427E-8,4.243501E-9,1.627785E-5,5.153926E-8,2.296378E-4,0.0012483,0.00375947,4.734039E-6,1.794018E-5,6.785616E-4,8.243834E-15,2.702375E-16,2.089778E-11,1.572834E-9,1.034213E-14,1.515698E-18,2.774346E-13,4.257672E-5,5.045581E-6,3.440565E-4,1.869361E-4,2.453197E-4,7.394295E-5,0.005794743,1.205708E-4,-2.89303E-18,-1.959311E-66,-8.581325E-123,-1.835146E-303,-1.978447E-13,7.112018,5.236674E-5,403351.2,403351.2
0.028,16.86685,1.318043E7,1659.228,1659.228,8.805287E-4,1.0,0.830164,8.208466E-5,0.08079125,1.628495E-4,2.606714E-5,1.359803E-7,0.004592905,2.669467E-6,0.07033608,1.585642E-8,3.159008E-10,2.749944E-10,1.576255E-5,8.389213E-7,6.021403E-4,2.28661E-4,8.4673E-5,1.297956E-11,2.023513E-13,3.488835E-8,1.113195E-8,4.011127E-9,1.539099E-5,5.075192E-8,2.151914E-4,0.001205554,0.003533539,4.491817E-6,1.67796E-5,6.353707E-4,7.168517E-15,2.602272E-16,1.8772E-11,1.434983E-9,9.405988E-15,3.204382E-18,2.59622E-13,3.936621E-5,4.795975E-6,3.214492E-4,1.715578E-4,2.270407E-4,6.717457E-5,0.006101261,1.259255E-4,-3.427138E-18,-1.95814E-66,-5.38186E-123,-1.83405E-303,-4.177391E-13,7.107769,5.220465E-5,403110.2,403110.2
0.029,16.91332,1.09802E7,1662.728,1662.728,8.805287E-4,1.0,0.8323193,8.476295E-5,0.0799266,1.659389E-4,2.539094E-5,1.319941E-7,0.004391447,2.644843E-6,0.06936266,1.482352E-8,3.025859E-10,2.640027E-10,1.49945E-5,8.172939E-7,5.899763E-4,2.242522E-4,8.496493E-5,1.189442E-11,1.871886E-13,3.294655E-8,1.046668E-8,3.81388E-9,1.463025E-5,4.990273E-8,2.025228E-4,0.001165998,0.0033113,4.25477E-6,1.572885E-5,5.926368E-4,6.35697E-15,2.43178E-16,1.707628E-11,1.320166E-9,1.533321E-14,3.749377E-17,2.275846E-13,3.634714E-5,4.532505E-6,2.994863E-4,1.571687E-4,2.094261E-4,6.091845E-5,0.006389673,1.307559E-4,-1.222491E-16,-1.956879E-66,-2.392864E-122,-1.832868E-303,-6.446689E-12,7.10319,5.20612E-5,402850.6,402850.6
0.03,16.95429,8959680.0,1665.621,1665.621,8.805287E-4,1.0,0.8343652,8.707008E-5,0.07903268,1.681457E-4,2.475434E-5,1.286142E-7,0.004225465,2.621485E-6,0.06849609,1.397227E-8,2.909781E-10,2.543143E-10,1.433377E-5,7.967834E-7,5.779313E-4,2.198358E-4,8.488101E-5,1.101202E-11,1.743553E-13,3.123737E-8,9.89151E-9,3.644447E-9,1.396982E-5,4.89805E-8,1.9144E-4,0.001129649,0.003096296,4.025383E-6,1.477608E-5,5.511661E-4,5.722088E-15,2.320075E-16,1.570791E-11,1.224608E-9,1.56778E-14,4.64785E-17,2.055036E-13,3.353389E-5,4.262841E-6,2.784499E-4,1.438645E-4,1.927419E-4,5.520531E-5,0.006658832,1.350605E-4,-8.687029E-17,-1.955546E-66,-2.526485E-121,-1.83162E-303,-8.093611E-12,7.098353,5.19354E-5,402576.3,402576.3
0.03088568,16.98628,7352272.0,1667.719,1667.719,8.805287E-4,1.0,0.8360862,8.881077E-5,0.07822418,1.694144E-4,2.421849E-5,1.260444E-7,0.004103449,2.601891E-6,0.06781142,1.334173E-8,2.81931E-10,2.466842E-10,1.382534E-5,7.795475E-7,5.674388E-4,2.15953E-4,8.453224E-5,1.036387E-11,1.644453E-13,2.989183E-8,9.445419E-9,3.51309E-9,1.345272E-5,4.810593E-8,1.828009E-4,0.00110007,0.002914201,3.830433E-6,1.400668E-5,5.160036E-4,5.26394E-15,2.364388E-16,1.470598E-11,1.153437E-9,5.649443E-15,-4.447658E-18,2.359466E-13,3.122139E-5,4.0246E-6,2.607701E-4,1.3302E-4,1.788872E-4,5.060242E-5,0.006880832,1.384493E-4,-1.55717E-16,-1.954323E-66,-1.247508E-120,-1.830475E-303,-3.850038E-13,7.093913,5.183759E-5,402324.5,402324.5
0.031,16.99013,7158044.0,1667.961,1667.961,8.805287E-4,1.0,0.8363022,8.90156E-5,0.07811902,1.695347E-4,2.415106E-5,1.257381E-7,0.004089204,2.599437E-6,0.06772833,1.326763E-8,2.808392E-10,2.457586E-10,1.376439E-5,7.773853E-7,5.660995E-4,2.154553E-4,8.447058E-5,1.028875E-11,1.639211E-13,2.972853E-8,9.391673E-9,3.497238E-9,1.339E-5,4.798956E-8,1.817594E-4,0.001096426,0.002891352,3.805903E-6,1.391215E-5,5.115909E-4,5.220052E-15,2.318802E-16,1.459351E-11,1.144933E-9,4.493955E-15,-1.015727E-17,2.474795E-13,3.09353E-5,3.994132E-6,2.585594E-4,1.316845E-4,1.771664E-4,5.003904E-5,0.006908374,1.38859E-4,-3.926235E-16,-1.954163E-66,-1.048793E-120,-1.830325E-303,-1.253865E-12,7.093332,5.182583E-5,402291.5,402291.5
0.03154762,17.00776,6270672.0,1669.032,1669.032,8.805287E-4,1.0,0.837318,8.993643E-5,0.07761352,1.699816E-4,2.383324E-5,1.24344E-7,0.004025291,2.587916E-6,0.06734611,1.29336E-8,2.758754E-10,2.415784E-10,1.348602E-5,7.67225E-7,5.597375E-4,2.130849E-4,8.412765E-5,9.963726E-12,1.513518E-13,2.897809E-8,9.145544E-9,3.424426E-9,1.310111E-5,4.74227E-8,1.769892E-4,0.001079499,0.002784134,3.690558E-6,1.347389E-5,4.90888E-4,5.019461E-15,-2.199481E-14,1.248877E-11,1.104228E-9,2.173961E-14,-1.090901E-16,7.336779E-14,2.960426E-5,3.849602E-6,2.482085E-4,1.254895E-4,1.691439E-4,4.743596E-5,0.007036814,1.407371E-4,-1.104844E-16,-1.953391E-66,-4.374109E-120,-1.829602E-303,-5.386576E-11,7.09053,5.177211E-5,402132.6,402132.6
0.0315501,17.00784,6276323.0,1669.037,1669.037,8.805287E-4,1.0,0.8373225,8.994032E-5,0.07761123,1.699831E-4,2.383182E-5,1.243442E-7,0.004025017,2.587863E-6,0.06734444,1.29328E-8,2.774557E-10,2.452435E-10,1.348487E-5,7.671508E-7,5.597088E-4,2.130742E-4,8.412593E-5,9.989141E-12,1.74071E-13,2.899443E-8,9.144552E-9,3.423476E-9,1.309982E-5,4.742005E-8,1.769683E-4,0.001079425,0.002783657,3.690043E-6,1.347196E-5,4.907959E-4,5.780075E-15,-8.697074E-13,-3.015967E-11,1.103916E-9,1.29635E-13,5.577386E-17,7.878512E-13,2.959837E-5,3.848953E-6,2.481625E-4,1.254621E-4,1.691084E-4,4.742452E-5,0.007037383,1.407453E-4,-2.309157E-15,-1.953388E-66,-3.987668E-120,-1.829598E-303,-6.398527E-11,7.090518,5.177188E-5,402131.9,402131.9
0.03155128,17.00788,6264610.0,1669.039,1669.039,8.805287E-4,1.0,0.8373247,8.994221E-5,0.07761013,1.699838E-4,2.383114E-5,1.24335E-7,0.004024887,2.587838E-6,0.06734364,1.293224E-8,2.758306E-10,2.415346E-10,1.348429E-5,7.671227E-7,5.596952E-4,2.130691E-4,8.41251E-5,9.983329E-12,1.819612E-13,2.898607E-8,9.144291E-9,3.423963E-9,1.30992E-5,4.741873E-8,1.769584E-4,0.001079389,0.002783429,3.689798E-6,1.347104E-5,4.907519E-4,5.319508E-15,-1.098502E-14,1.32848E-11,1.103852E-9,4.930404E-14,2.064637E-16,4.512822E-13,2.959557E-5,3.848644E-6,2.481406E-4,1.254491E-4,1.690914E-4,4.741907E-5,0.007037654,1.407492E-4,-5.795656E-15,-1.953386E-66,-3.817951E-120,-1.829597E-303,-6.327963E-11,7.090512,5.177177E-5,402131.6,402131.6
0.03157106,17.00849,6233818.0,1669.075,1669.075,8.805287E-4,1.0,0.8373608,8.997362E-5,0.07759183,1.69996E-4,2.381982E-5,1.242869E-7,0.004022709,2.58743E-6,0.06733032,1.291989E-8,2.756208E-10,2.413148E-10,1.34746E-5,7.667975E-7,5.594672E-4,2.129839E-4,8.411127E-5,9.931915E-12,1.57739E-13,2.894528E-8,9.135235E-9,3.421443E-9,1.308912E-5,4.739804E-8,1.767928E-4,0.001078794,0.002779629,3.685701E-6,1.345566E-5,4.900183E-4,4.968412E-15,1.988675E-16,1.403619E-11,1.104921E-9,1.474241E-14,5.26452E-17,1.457122E-13,2.954873E-5,3.843474E-6,2.477743E-4,1.252317E-4,1.688087E-4,4.732802E-5,0.007042184,1.408144E-4,-1.150968E-16,-1.953358E-66,-1.574226E-120,-1.829571E-303,-3.043025E-11,7.09041,5.176991E-5,402125.8,402125.8
0.03162048,17.01001,6157534.0,1669.164,1669.164,8.805287E-4,1.0,0.8374508,9.00515E-5,0.07754608,1.700253E-4,2.379159E-5,1.241673E-7,0.004017307,2.586412E-6,0.06729718,1.289132E-8,2.751872E-10,2.409454E-10,1.345057E-5,7.658966E-7,5.58898E-4,2.127714E-4,8.407636E-5,9.90246E-12,1.571061E-13,2.887993E-8,9.113828E-9,3.415143E-9,1.306404E-5,4.734617E-8,1.76381E-4,0.001077313,0.002770156,3.675488E-6,1.341737E-5,4.881896E-4,4.939539E-15,2.366013E-16,1.399408E-11,1.101156E-9,1.214606E-15,-1.48077E-17,2.212514E-13,2.943208E-5,3.830577E-6,2.468617E-4,1.246904E-4,1.681044E-4,4.710146E-5,0.007053469,1.409766E-4,-9.771991E-17,-1.953288E-66,-3.484064E-124,-1.829505E-303,-7.076473E-12,7.090156,5.176528E-5,402111.4,402111.4
0.032,17.02133,5590182.0,1669.814,1669.814,8.805287E-4,1.0,0.8381338,9.062406E-5,0.07719436,1.701974E-4,2.357695E-5,1.232778E-7,0.003977541,2.578691E-6,0.06704926,1.268108E-8,2.719495E-10,2.381756E-10,1.327187E-5,7.590721E-7,5.545537E-4,2.111465E-4,8.37895E-5,9.692337E-12,1.562051E-13,2.839098E-8,8.954724E-9,3.367989E-9,1.287592E-5,4.694417E-8,1.733086E-4,0.001066168,0.002698469,3.598075E-6,1.312948E-5,4.743536E-4,4.834606E-15,2.687352E-16,1.367793E-11,1.077976E-9,3.219744E-15,-1.459017E-17,2.810553E-13,2.85537E-5,3.732376E-6,2.399633E-4,1.206216E-4,1.62796E-4,4.540268E-5,0.007138611,1.421864E-4,-3.363185E-16,-1.952749E-66,-3.098319E-129,-1.829E-303,-7.074905E-13,7.088198,5.173085E-5,402000.4,402000.4
0.03289392,17.0457,4383956.0,1671.112,1671.112,8.805287E-4,1.0,0.8396859,9.180332E-5,0.07636472,1.702589E-4,2.308623E-5,1.213711E-7,0.00389496,2.561216E-6,0.06650852,1.223762E-8,2.648955E-10,2.32093E-10,1.288629E-5,7.435833E-7,5.445183E-4,2.073783E-4,8.299704E-5,9.244881E-12,1.473595E-13,2.731921E-8,8.608766E-9,3.264992E-9,1.246273E-5,4.597881E-8,1.666665E-4,0.001041464,0.002537255,3.423109E-6,1.249317E-5,4.432654E-4,4.533011E-15,1.844682E-16,1.297266E-11,1.025566E-9,5.61354E-15,-8.91891E-18,1.777109E-13,2.660556E-5,3.508003E-6,2.245027E-4,1.116449E-4,1.509962E-4,4.168188E-5,0.007328723,1.447977E-4,-1.053052E-16,-1.951472E-66,-1.143206E-128,-1.827805E-303,-1.592656E-11,7.083566,5.165688E-5,401737.7,401737.7
0.033,17.04839,4252665.0,1671.246,1671.246,8.805287E-4,1.0,0.839865,9.192819E-5,0.07626632,1.702364E-4,2.302934E-5,1.211612E-7,0.003886112,2.559208E-6,0.06644816,1.218938E-8,2.641121E-10,2.31417E-10,1.284358E-5,7.417993E-7,5.433469E-4,2.069372E-4,8.289331E-5,9.193868E-12,1.488384E-13,2.719904E-8,8.570183E-9,3.25347E-9,1.241631E-5,4.586304E-8,1.659308E-4,0.001038672,0.002518857,3.403055E-6,1.242144E-5,4.397207E-4,4.51297E-15,2.648656E-16,1.290918E-11,1.020749E-9,5.592859E-15,4.170771E-19,2.497647E-13,2.638554E-5,3.48211E-6,2.227428E-4,1.106352E-4,1.496617E-4,4.126579E-5,0.007350328,1.450863E-4,-4.359783E-23,-1.951321E-66,-9.35511E-138,-1.827663E-303,-6.446939E-18,7.083015,5.164873E-5,401706.5,401706.5
0.034,17.07183,3130197.0,1672.321,1672.321,8.805287E-4,1.0,0.8415019,9.296494E-5,0.07534143,1.697558E-4,2.25065E-5,1.19329E-7,0.003811233,2.540929E-6,0.06591452,1.177398E-8,2.571624E-10,2.253619E-10,1.246881E-5,7.255149E-7,5.32515E-4,2.028479E-4,8.183375E-5,8.774856E-12,1.433917E-13,2.613105E-8,8.229447E-9,3.151208E-9,1.200253E-5,4.47658E-8,1.594855E-4,0.001013711,0.002353048,3.221435E-6,1.178187E-5,4.078113E-4,4.260789E-15,2.614214E-16,1.226775E-11,9.71938E-10,5.261276E-15,4.529632E-19,2.45082E-13,2.442241E-5,3.246421E-6,2.069217E-4,1.016628E-4,1.377448E-4,3.758978E-5,0.00754463,1.476058E-4,-8.264072E-20,-1.949894E-66,-1.538898E-134,-1.826327E-303,-6.636679E-15,7.077838,5.157781E-5,401412.8,401412.8
0.035,17.09214,2200972.0,1673.097,1673.097,8.805287E-4,1.0,0.843051,9.377155E-5,0.07442506,1.688544E-4,2.200725E-5,1.177338E-7,0.003749867,2.523785E-6,0.06543863,1.142013E-8,2.509595E-10,2.19904E-10,1.213859E-5,7.10162E-7,5.220796E-4,1.988926E-4,8.065621E-5,8.418645E-12,1.389161E-13,2.516864E-8,7.925457E-9,3.059289E-9,1.162789E-5,4.367037E-8,1.538485E-4,9.910487E-4,0.002201033,3.05331E-6,1.12049E-5,3.786288E-4,4.055258E-15,2.584335E-16,1.17231E-11,9.30014E-10,4.970247E-15,4.073221E-19,2.413794E-13,2.265252E-5,3.027112E-6,1.92478E-4,9.362919E-5,1.269926E-4,3.433261E-5,0.007722795,1.497918E-4,-1.094949E-19,-1.948482E-66,-1.945019E-134,-1.825003E-303,-6.170713E-16,7.07271,5.151654E-5,401122.0,401122.0
0.036,17.10975,1440595.0,1673.626,1673.626,8.805287E-4,1.0,0.8445185,9.438383E-5,0.07352158,1.676217E-4,2.153067E-5,1.163368E-7,0.003699499,2.507701E-6,0.06501178,1.111607E-8,2.453855E-10,2.149541E-10,1.184544E-5,6.956809E-7,5.120504E-4,1.950796E-4,7.939923E-5,8.112813E-12,1.352273E-13,2.429641E-8,7.652412E-9,2.976193E-9,1.128699E-5,4.259172E-8,1.489095E-4,9.704531E-4,0.002062394,2.898386E-6,1.068481E-5,3.520907E-4,3.886115E-15,2.556574E-16,1.125602E-11,8.937624E-10,4.816402E-15,8.758826E-19,2.381296E-13,2.10617E-5,2.824933E-6,1.793559E-4,8.64524E-5,1.173298E-4,3.14512E-5,0.007886194,1.51689E-4,-1.448492E-18,-1.947092E-66,-3.981401E-135,-1.823702E-303,-7.587193E-14,7.067667,5.146351E-5,400836.0,400836.0
0.037,17.12507,824732.0,1673.955,1673.955,8.805287E-4,1.0,0.8459108,9.483435E-5,0.07263434,1.661354E-4,2.107599E-5,1.151068E-7,0.003658083,2.4926E-6,0.0646264,1.085245E-8,2.403431E-10,2.104383E-10,1.158325E-5,6.820124E-7,5.024286E-4,1.914132E-4,7.809417E-5,7.8477E-12,1.321838E-13,2.350152E-8,7.405586E-9,2.900703E-9,1.09755E-5,4.154146E-8,1.445728E-4,9.517023E-4,0.001936443,2.756089E-6,1.02161E-5,3.280578E-4,3.745658E-15,2.528502E-16,1.085171E-11,8.622034E-10,4.897022E-15,2.448912E-18,2.347935E-13,1.963471E-5,2.639843E-6,1.674766E-4,8.004966E-5,1.086696E-4,2.890397E-5,0.008036197,1.533381E-4,-4.866186E-18,-1.945733E-66,-2.359696E-133,-1.822429E-303,-3.262135E-13,7.062733,5.141748E-5,400556.3,400556.3
0.038,17.13844,330724.4,1674.122,1674.122,8.805287E-4,1.0,0.8472336,9.515184E-5,0.07176589,1.644613E-4,2.064243E-5,1.140183E-7,0.003623958,2.478411E-6,0.06427605,1.062188E-8,2.357519E-10,2.062949E-10,1.134698E-5,6.690989E-7,4.932084E-4,1.878938E-4,7.67659E-5,7.61569E-12,1.296225E-13,2.277333E-8,7.181107E-9,2.831821E-9,1.068982E-5,4.052788E-8,1.407549E-4,9.345908E-4,0.001822318,2.625659E-6,9.793537E-6,3.063561E-4,3.627422E-15,2.502523E-16,1.049848E-11,8.345608E-10,4.773737E-15,2.741896E-18,2.326925E-13,1.8356E-5,2.471249E-6,1.567483E-4,7.43404E-5,1.009206E-4,2.665192E-5,0.008174123,1.547752E-4,-1.290249E-17,-1.94441E-66,-9.374793E-133,-1.821189E-303,-4.418345E-13,7.057928,5.137738E-5,400283.8,400283.8
0.039,17.15015,-61663.58,1674.16,1674.16,8.805287E-4,1.0,0.8484924,9.536108E-5,0.07091801,1.626539E-4,2.022922E-5,1.130505E-7,0.003595776,2.465061E-6,0.06395532,1.041843E-8,2.315459E-10,2.02473E-10,1.113254E-5,6.568854E-7,4.843796E-4,1.845199E-4,7.543362E-5,7.410747E-12,1.273736E-13,2.210295E-8,6.975802E-9,2.768723E-9,1.042691E-5,3.955645E-8,1.373837E-4,9.189316E-4,0.001719076,2.506239E-6,9.412218E-6,2.867945E-4,3.526013E-15,2.489294E-16,1.018675E-11,8.102081E-10,4.413906E-15,1.621938E-18,2.312582E-13,1.721042E-5,2.318205E-6,1.470732E-4,6.924868E-5,9.399198E-5,2.465932E-5,0.008301211,1.560316E-4,5.183369E-18,-1.943125E-66,-1.781211E-132,-1.819986E-303,-9.965143E-14,7.053264,5.134228E-5,400019.2,400019.2
