Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_H_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_CH3_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H5_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H3_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C3H8_Soln#7 (),Mole_fraction_NC3H7_Soln#7 (),Mole_fraction_C3H6_Soln#7 (),Mole_fraction_C3H5-A_Soln#7 (),Mole_fraction_C3H4-P_Soln#7 (),Mole_fraction_C3H4-A_Soln#7 (),Mole_fraction_NC4H10_Soln#7 (),Mole_fraction_PC4H9_Soln#7 (),Mole_fraction_IC4H10_Soln#7 (),Mole_fraction_IC4H8_Soln#7 (),Mole_fraction_IC4H7_Soln#7 (),Mole_fraction_C4H8-1_Soln#7 (),Mole_fraction_C4H8-2_Soln#7 (),Mole_fraction_C4H71-3_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C4H4_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_FULVENE_Soln#7 (),Mole_fraction_C5H6_Soln#7 (),Mole_fraction_C5H5_Soln#7 (),Mole_fraction_MCPTD_Soln#7 (),Mole_fraction_C10H8_Soln#7 (),Mole_fraction_NC5H12_Soln#7 (),Mole_fraction_NC5H10_Soln#7 (),Mole_fraction_B1M3_Soln#7 (),Mole_fraction_CYC5H8_Soln#7 (),Mole_fraction_LC5H8_Soln#7 (),Mole_fraction_DIALLYL_Soln#7 (),Mole_fraction_CYC6H8_Soln#7 (),Mole_fraction_CYC6H10_Soln#7 (),Mole_fraction_NC6H12_Soln#7 (),Mole_fraction_NC7H14_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_INDENE_Soln#7 (),Mole_fraction_NPBENZ_Soln#7 (),Mole_fraction_NC12H26_Soln#7 (),Mole_fraction_NC16H34_Soln#7 (),Mole_fraction_NC10H20_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
0.026,15.48164,1122752.0,1104.764,1104.764,0.001388525,1.0,0.7981231,1.868208E-7,0.04524903,3.484983E-6,0.01095335,1.749729E-6,0.09074459,1.748205E-7,0.00176969,0.001457789,2.225284E-8,0.02455687,3.257609E-5,3.676969E-4,2.788113E-4,2.337738E-4,6.141581E-9,3.573146E-5,8.218997E-4,9.385415E-6,0.00244075,4.751967E-4,1.018628E-5,0.01242805,3.478909E-4,8.923343E-4,2.617764E-5,0.001224644,1.039883E-5,2.425545E-5,3.325513E-6,1.626753E-5,0.001651735,5.735472E-5,8.004355E-6,7.884273E-4,5.818702E-5,2.885158E-5,1.32482E-5,1.161901E-4,9.101206E-4,0.003025276,5.291122E-6,7.863489E-5,9.34924E-5,1.01622E-5,3.215665E-5,2.82593E-4,3.745854E-5,2.225804E-4,8.130608,8.968824E-5,461119.4,461119.4
0.027,15.48885,1219303.0,1104.985,1104.985,0.001388525,1.0,0.7973838,1.845505E-7,0.04575849,3.40646E-6,0.01106254,1.719811E-6,0.09122665,1.71996E-7,0.001788911,0.001460746,2.133052E-8,0.02441291,3.210655E-5,3.71548E-4,2.793057E-4,2.308435E-4,5.835443E-9,3.542256E-5,8.244543E-4,9.110566E-6,0.002366043,4.673348E-4,9.958184E-6,0.01240283,3.524764E-4,9.093037E-4,2.676899E-5,0.001246602,1.051527E-5,2.384492E-5,3.507159E-6,1.600399E-5,0.001591875,5.529016E-5,8.139427E-6,7.638895E-4,5.619502E-5,2.852985E-5,1.313969E-5,1.104738E-4,8.676788E-4,0.003022001,5.240362E-6,8.077821E-5,9.332256E-5,1.04967E-5,3.145739E-5,2.651647E-4,3.415407E-5,2.035321E-4,8.128448,8.964648E-5,460996.9,460996.9
0.028,15.49604,1306167.0,1105.223,1105.223,0.001388525,1.0,0.7966688,1.824302E-7,0.0462562,3.331955E-6,0.0111691,1.691489E-6,0.09169391,1.693296E-7,0.001807729,0.001463447,2.04695E-8,0.02426682,3.164852E-5,3.752583E-4,2.797489E-4,2.279497E-4,5.551103E-9,3.51063E-5,8.266392E-4,8.849841E-6,0.002293691,4.595314E-4,9.738692E-6,0.01237556,3.569887E-4,9.260921E-4,2.734439E-5,0.001268076,1.062663E-5,2.34293E-5,3.692306E-6,1.57466E-5,0.001534098,5.329625E-5,8.272123E-6,7.402573E-4,5.426243E-5,2.820528E-5,1.302195E-5,1.050278E-4,8.272292E-4,0.003018822,5.192153E-6,8.289925E-5,9.312831E-5,1.083274E-5,3.077133E-5,2.488595E-4,3.114778E-5,1.86186E-4,8.126429,8.960489E-5,460882.4,460882.4
0.029,15.5032,1384380.0,1105.477,1105.477,0.001388525,1.0,0.7959764,1.804438E-7,0.04674281,3.261089E-6,0.01127317,1.66461E-6,0.09214731,1.668047E-7,0.00182617,0.001465902,1.966387E-8,0.02411884,3.120094E-5,3.788361E-4,2.801447E-4,2.250906E-4,5.286419E-9,3.478333E-5,8.284796E-4,8.602091E-6,0.002223597,4.517936E-4,9.527151E-6,0.01234639,3.614324E-4,9.427097E-4,2.790417E-5,0.001289084,1.073312E-5,2.300997E-5,3.880895E-6,1.5495E-5,0.001478319,5.137021E-5,8.402575E-6,7.174835E-4,5.238768E-5,2.787871E-5,1.289597E-5,9.983817E-5,7.886612E-4,0.003015731,5.14623E-6,8.499833E-5,9.291082E-5,1.117034E-5,3.009817E-5,2.335915E-4,2.841033E-5,1.703744E-4,8.124541,8.956349E-5,460775.3,460775.3
0.03,15.51033,1454839.0,1105.745,1105.745,0.001388525,1.0,0.7953054,1.785773E-7,0.04721887,3.193532E-6,0.01137489,1.639036E-6,0.0925877,1.64407E-7,0.001844258,0.001468118,1.890845E-8,0.02396916,3.076288E-5,3.822888E-4,2.804966E-4,2.222649E-4,5.039522E-9,3.445424E-5,8.299981E-4,8.366296E-6,0.00215567,4.441272E-4,9.322983E-6,0.01231548,3.658113E-4,9.591658E-4,2.844865E-5,0.001309645,1.083494E-5,2.258816E-5,4.072868E-6,1.52489E-5,0.001424459,4.950944E-5,8.530906E-6,6.955246E-4,5.056925E-5,2.755087E-5,1.276262E-5,9.489189E-5,7.518726E-4,0.003012719,5.102359E-6,8.707576E-5,9.267112E-5,1.15095E-5,2.943763E-5,2.192831E-4,2.59157E-5,1.559488E-4,8.122774,8.952229E-5,460675.1,460675.1
0.031,15.51744,1518316.0,1106.026,1106.026,0.001388525,1.0,0.7946545,1.768184E-7,0.04768492,3.128992E-6,0.01147436,1.614648E-6,0.09301583,1.62124E-7,0.001862015,0.001470103,1.819874E-8,0.02381799,3.033351E-5,3.856235E-4,2.808077E-4,2.194712E-4,4.80878E-9,3.411959E-5,8.312157E-4,8.141551E-6,0.002089827,4.365378E-4,9.125673E-6,0.01228294,3.701291E-4,9.754684E-4,2.897812E-5,0.001329773,1.093228E-5,2.216496E-5,4.268167E-6,1.500801E-5,0.001372446,4.771153E-5,8.657227E-6,6.743405E-4,4.880568E-5,2.722246E-5,1.262274E-5,9.017691E-5,7.167698E-4,0.003009779,5.060334E-6,8.913179E-5,9.241019E-5,1.185021E-5,2.878943E-5,2.058647E-4,2.364082E-5,1.427774E-4,8.121118,8.948131E-5,460581.2,460581.2
0.032,15.52451,1575485.0,1106.319,1106.319,0.001388525,1.0,0.7940224,1.751563E-7,0.04814142,3.067214E-6,0.0115717,1.591342E-6,0.09343238,1.599446E-7,0.00187946,0.001471864,1.753077E-8,0.02366551,2.991211E-5,3.888462E-4,2.810806E-4,2.167083E-4,4.59276E-9,3.377989E-5,8.321514E-4,7.927044E-6,0.002025989,4.290298E-4,8.934765E-6,0.01224891,3.743888E-4,9.916249E-4,2.949284E-5,0.001349483,1.102528E-5,2.174133E-5,4.466733E-6,1.477208E-5,0.001322212,4.597424E-5,8.781637E-6,6.538945E-4,4.709558E-5,2.689406E-5,1.24771E-5,8.568198E-5,6.832658E-4,0.003006905,5.01997E-6,9.116662E-5,9.21289E-5,1.219245E-5,2.815333E-5,1.932733E-4,2.156521E-5,1.307431E-4,8.119567,8.944056E-5,460493.2,460493.2
0.033,15.53154,1626934.0,1106.622,1106.622,0.001388525,1.0,0.7934082,1.735815E-7,0.0485888,3.007971E-6,0.011667,1.569025E-6,0.09383798,1.578591E-7,0.001896611,0.001473409,1.690102E-8,0.02351186,2.949807E-5,3.919629E-4,2.813177E-4,2.139752E-4,4.390197E-9,3.343561E-5,8.328228E-4,7.722049E-6,0.001964084,4.216075E-4,8.749853E-6,0.01221349,3.785934E-4,0.001007642,2.999308E-5,0.001368789,1.111411E-5,2.131812E-5,4.668508E-6,1.454087E-5,0.001273692,4.429543E-5,8.904231E-6,6.341522E-4,4.543759E-5,2.656621E-5,1.23264E-5,8.139659E-5,6.512802E-4,0.003004092,4.981105E-6,9.318044E-5,9.182806E-5,1.253622E-5,2.752908E-5,1.814516E-4,1.967053E-5,1.197412E-4,8.118112,8.940006E-5,460410.7,460410.7
0.034,15.53854,1673180.0,1106.934,1106.934,0.001388525,1.0,0.7928109,1.720854E-7,0.04902745,2.951063E-6,0.01176034,1.547613E-6,0.09423319,1.558588E-7,0.001913484,0.001474743,1.630637E-8,0.0233572,2.909082E-5,3.949789E-4,2.815213E-4,2.112709E-4,4.199968E-9,3.308721E-5,8.332461E-4,7.525911E-6,0.001904044,4.142743E-4,8.570572E-6,0.01217679,3.827454E-4,0.001023526,3.047909E-5,0.001387703,1.119889E-5,2.089612E-5,4.87343E-6,1.431419E-5,0.001226826,4.267314E-5,9.025094E-6,6.15082E-4,4.383042E-5,2.62394E-5,1.21713E-5,7.731085E-5,6.207381E-4,0.003001333,4.943593E-6,9.51734E-5,9.150843E-5,1.288147E-5,2.691647E-5,1.703475E-4,1.794035E-5,1.096777E-4,8.116747,8.935982E-5,460333.3,460333.3
0.035,15.54549,1714679.0,1107.254,1107.254,0.001388525,1.0,0.7922296,1.706606E-7,0.04945773,2.896311E-6,0.01185181,1.527033E-6,0.09461854,1.539362E-7,0.001930095,0.001475873,1.574406E-8,0.02320167,2.868988E-5,3.978989E-4,2.816933E-4,2.085945E-4,4.021076E-9,3.27351E-5,8.334365E-4,7.338039E-6,0.001845803,4.070335E-4,8.396595E-6,0.01213889,3.86847E-4,0.001039282,3.095109E-5,0.001406236,1.127976E-5,2.047599E-5,5.08144E-6,1.409182E-5,0.001181557,4.110547E-5,9.144303E-6,5.966543E-4,4.227281E-5,2.591406E-5,1.201241E-5,7.341548E-5,5.915696E-4,0.002998624,4.907303E-6,9.714565E-5,9.11707E-5,1.322819E-5,2.631529E-5,1.599134E-4,1.635992E-5,1.004686E-4,8.115466,8.931985E-5,460260.6,460260.7
0.036,15.5524,1751840.0,1107.583,1107.583,0.001388525,1.0,0.7916636,1.693002E-7,0.04987997,2.843555E-6,0.01194148,1.50722E-6,0.09499448,1.520843E-7,0.001946455,0.001476804,1.521159E-8,0.02304539,2.829482E-5,4.007277E-4,2.818354E-4,2.059454E-4,3.85263E-9,3.237968E-5,8.334079E-4,7.157897E-6,0.001789302,3.998876E-4,8.227626E-6,0.01209989,3.909003E-4,0.001054915,3.140931E-5,0.001424399,1.135682E-5,2.005835E-5,5.292476E-6,1.387361E-5,0.001137833,3.959064E-5,9.261932E-6,5.788417E-4,4.076355E-5,2.559059E-5,1.185031E-5,6.970174E-5,5.637094E-4,0.002995961,4.87212E-6,9.909729E-5,9.081555E-5,1.357634E-5,2.572533E-5,1.501055E-4,1.491595E-5,9.203793E-5,8.114264,8.928015E-5,460192.5,460192.5
0.03630646,15.55451,1762428.0,1107.685,1107.685,0.001388525,1.0,0.7914931,1.688949E-7,0.05000781,2.827774E-6,0.01196861,1.501289E-6,0.09510788,1.515294E-7,0.001951421,0.00147705,1.505402E-8,0.02299737,2.817487E-5,4.015769E-4,2.818732E-4,2.051388E-4,3.802969E-9,3.227015E-5,8.333573E-4,7.104162E-6,0.001772327,3.97717E-4,8.176801E-6,0.01208773,3.921331E-4,0.001059682,3.154701E-5,0.001429892,1.137969E-5,1.993095E-5,5.357747E-6,1.380754E-5,0.001124735,3.913673E-5,9.297675E-6,5.735019E-4,4.031052E-5,2.549189E-5,1.180007E-5,6.859871E-5,5.554237E-4,0.002995154,4.861542E-6,9.969128E-5,9.070332E-5,1.368332E-5,2.554676E-5,1.472189E-4,1.449886E-5,8.959936E-5,8.113911,8.926804E-5,460172.4,460172.4
0.037,15.55927,1785021.0,1107.918,1107.918,0.001388525,1.0,0.7911121,1.679985E-7,0.05029447,2.792654E-6,0.01202942,1.488115E-6,0.09536146,1.502973E-7,0.001962579,0.001477541,1.470677E-8,0.02288849,2.790529E-5,4.034692E-4,2.819492E-4,2.033227E-4,3.693839E-9,3.202133E-5,8.33173E-4,6.985004E-6,0.001734486,3.928391E-4,8.063407E-6,0.01205987,3.949072E-4,0.001070429,3.185395E-5,0.001442201,1.143018E-5,1.964376E-5,5.506482E-6,1.365937E-5,0.001095603,3.812703E-5,9.378047E-6,5.616187E-4,3.93015E-5,2.526934E-5,1.168551E-5,6.616152E-5,5.370971E-4,0.002993341,4.83794E-6,1.010284E-4,9.044357E-5,1.392589E-5,2.514643E-5,1.408841E-4,1.359648E-5,8.431758E-5,8.113136,8.924074E-5,460128.5,460128.5
0.038,15.56609,1814549.0,1108.259,1108.259,0.001388525,1.0,0.7905743,1.667497E-7,0.05070153,2.743475E-6,0.01211569,1.469664E-6,0.09571989,1.485692E-7,0.001978478,0.001478089,1.422753E-8,0.02273108,2.752092E-5,4.061277E-4,2.820362E-4,2.007258E-4,3.543961E-9,3.16604E-5,8.327445E-4,6.818901E-6,0.001681297,3.858899E-4,7.903678E-6,0.0120189,3.988694E-4,0.00108583,3.228526E-5,0.001459653,1.149996E-5,1.923269E-5,5.723387E-6,1.344897E-5,0.001054816,3.671289E-5,9.492714E-6,5.4496E-4,3.78854E-5,2.495061E-5,1.151851E-5,6.278663E-5,5.116726E-4,0.002990759,4.804662E-6,1.029391E-4,9.005541E-5,1.427678E-5,2.457839E-5,1.32211E-4,1.239044E-5,7.724438E-5,8.112077,8.920162E-5,460068.4,460068.4
0.039,15.57287,1840709.0,1108.605,1108.605,0.001388525,1.0,0.7900498,1.655492E-7,0.0511014,2.695908E-6,0.01220036,1.451821E-6,0.09607012,1.468957E-7,0.001994162,0.001478454,1.377213E-8,0.02257326,2.714145E-5,4.087065E-4,2.820975E-4,1.981541E-4,3.402373E-9,3.129722E-5,8.321333E-4,6.659198E-6,0.001629687,3.790416E-4,7.748237E-6,0.01197705,4.027883E-4,0.001101119,3.270342E-5,0.001476763,1.156623E-5,1.882557E-5,5.943135E-6,1.324227E-5,0.001015428,3.534679E-5,9.605989E-6,5.288438E-4,3.65142E-5,2.463469E-5,1.134976E-5,5.956996E-5,4.873839E-4,0.002988213,4.772208E-6,1.048295E-4,8.965158E-5,1.462898E-5,2.402104E-5,1.240532E-4,1.128826E-5,7.076394E-5,8.111082,8.916281E-5,460012.0,460012.0
0.04,15.5796,1863763.0,1108.957,1108.957,0.001388525,1.0,0.7895379,1.643927E-7,0.05149431,2.649848E-6,0.01228347,1.434543E-6,0.0964125,1.452722E-7,0.002009641,0.001478639,1.333891E-8,0.02241512,2.676665E-5,4.112092E-4,2.821345E-4,1.956072E-4,3.268481E-9,3.093213E-5,8.313501E-4,6.505521E-6,0.001579606,3.722957E-4,7.596881E-6,0.0119344,4.066652E-4,0.001116302,3.310863E-5,0.001493539,1.162911E-5,1.84228E-5,6.165661E-6,1.303913E-5,9.773941E-4,3.402722E-5,9.717926E-6,5.132487E-4,3.518681E-5,2.432183E-5,1.117968E-5,5.650441E-5,4.641791E-4,0.002985699,4.740501E-6,1.066997E-4,8.923265E-5,1.498243E-5,2.347423E-5,1.163788E-4,1.028094E-5,6.482495E-5,8.110148,8.91243E-5,459959.1,459959.1
0.041,15.58628,1883947.0,1109.312,1109.312,0.001388525,1.0,0.7890381,1.632762E-7,0.05188051,2.6052E-6,0.01236508,1.417792E-6,0.09674735,1.436949E-7,0.002024923,0.00147865,1.292638E-8,0.02225677,2.639628E-5,4.136389E-4,2.82148E-4,1.930845E-4,3.141756E-9,3.056542E-5,8.304048E-4,6.35753E-6,0.001531008,3.656534E-4,7.449429E-6,0.01189099,4.105016E-4,0.00113138,3.35011E-5,0.001509989,1.168866E-5,1.802474E-5,6.390903E-6,1.283944E-5,9.406724E-4,3.275279E-5,9.828577E-6,4.981543E-4,3.390215E-5,2.401226E-5,1.100867E-5,5.35833E-5,4.420101E-4,0.002983215,4.70947E-6,1.085496E-4,8.879913E-5,1.53371E-5,2.293781E-5,1.091583E-4,9.360345E-6,5.938124E-5,8.109272,8.90861E-5,459909.3,459909.4
0.042,15.59291,1901476.0,1109.672,1109.672,0.001388525,1.0,0.7885498,1.621963E-7,0.05226019,2.561882E-6,0.01244524,1.401533E-6,0.09707496,1.421603E-7,0.002040019,0.001478491,1.253321E-8,0.02209829,2.603018E-5,4.159985E-4,2.821392E-4,1.905857E-4,3.021714E-9,3.019738E-5,8.293069E-4,6.214913E-6,0.001483849,3.591156E-4,7.305717E-6,0.01184689,4.142984E-4,0.001146358,3.388101E-5,0.001526121,1.174498E-5,1.763168E-5,6.618798E-6,1.264308E-5,9.052222E-4,3.152213E-5,9.937988E-6,4.835417E-4,3.265918E-5,2.370617E-5,1.083708E-5,5.080027E-5,4.208309E-4,0.00298076,4.679056E-6,1.103794E-4,8.835151E-5,1.569292E-5,2.241163E-5,1.023645E-4,8.519078E-6,5.439078E-5,8.108449,8.904822E-5,459862.7,459862.7
0.043,15.59949,1916545.0,1110.034,1110.034,0.001388525,1.0,0.7880727,1.611497E-7,0.05263356,2.519815E-6,0.01252398,1.385735E-6,0.0973956,1.406651E-7,0.002054934,0.001478165,1.215814E-8,0.02193976,2.566818E-5,4.182909E-4,2.821088E-4,1.881104E-4,2.907913E-9,2.98283E-5,8.28065E-4,6.077381E-6,0.001438087,3.52683E-4,7.16559E-6,0.01180216,4.180567E-4,0.001161237,3.424856E-5,0.00154194,1.179816E-5,1.724391E-5,6.849283E-6,1.244996E-5,8.710045E-4,3.033394E-5,1.00462E-5,4.693928E-4,3.145687E-5,2.340375E-5,1.066526E-5,4.814924E-5,4.005982E-4,0.002978329,4.649202E-6,1.121891E-4,8.789029E-5,1.604984E-5,2.189556E-5,9.597197E-5,7.750374E-6,4.981521E-5,8.107677,8.901066E-5,459818.9,459818.9
0.044,15.60602,1929331.0,1110.4,1110.4,0.001388525,1.0,0.7876063,1.601337E-7,0.0530008,2.47893E-6,0.01260136,1.370369E-6,0.09770953,1.392066E-7,0.002069677,0.001477677,1.180007E-8,0.02178125,2.531015E-5,4.205187E-4,2.820577E-4,1.856581E-4,2.799953E-9,2.945843E-5,8.266875E-4,5.944672E-6,0.001393681,3.463562E-4,7.028914E-6,0.01175684,4.217773E-4,0.00117602,3.460395E-5,0.001557455,1.184826E-5,1.686166E-5,7.082294E-6,1.225997E-5,8.379817E-4,2.918696E-5,1.015327E-5,4.556906E-4,3.029422E-5,2.310515E-5,1.049352E-5,4.562446E-5,3.812708E-4,0.002975922,4.619858E-6,1.139787E-4,8.741594E-5,1.640781E-5,2.138945E-5,8.995711E-5,7.048131E-6,4.561993E-5,8.106953,8.897342E-5,459777.8,459777.8
0.045,15.61249,1939995.0,1110.767,1110.767,0.001388525,1.0,0.7871501,1.591457E-7,0.05336208,2.439167E-6,0.01267741,1.355411E-6,0.09801699,1.377823E-7,0.002084255,0.00147703,1.145797E-8,0.02162285,2.495599E-5,4.226842E-4,2.819867E-4,1.832287E-4,2.697468E-9,2.908804E-5,8.251822E-4,5.816541E-6,0.001350593,3.401354E-4,6.895563E-6,0.01171099,4.254612E-4,0.001190709,3.494736E-5,0.001572672,1.189538E-5,1.648514E-5,7.317767E-6,1.207303E-5,8.061176E-4,2.807997E-5,1.025921E-5,4.424189E-4,2.917024E-5,2.28105E-5,1.032213E-5,4.322041E-5,3.628098E-4,0.002973537,4.590982E-6,1.157484E-4,8.69289E-5,1.676678E-5,2.089318E-5,8.429797E-5,6.406778E-6,4.177343E-5,8.106274,8.893652E-5,459739.3,459739.3
0.046,15.61892,1948692.0,1111.137,1111.137,0.001388525,1.0,0.7867038,1.581836E-7,0.05371758,2.400467E-6,0.01275216,1.340837E-6,0.0983182,1.363899E-7,0.002098673,0.001476229,1.113089E-8,0.02146461,2.460562E-5,4.247898E-4,2.818963E-4,1.808218E-4,2.600122E-9,2.871735E-5,8.235563E-4,5.692763E-6,0.001308785,3.340207E-4,6.765419E-6,0.01166465,4.29109E-4,0.001205307,3.527899E-5,0.001587596,1.193958E-5,1.611456E-5,7.55564E-6,1.188904E-5,7.753771E-4,2.70118E-5,1.036408E-5,4.295624E-4,2.808396E-5,2.251993E-5,1.015135E-5,4.093182E-5,3.45178E-4,0.002971172,4.562535E-6,1.174982E-4,8.642962E-5,1.712668E-5,2.040663E-5,7.897389E-5,5.821196E-6,3.824671E-5,8.105637,8.889994E-5,459703.2,459703.2
0.047,15.62529,1955552.0,1111.508,1111.508,0.001388525,1.0,0.7862671,1.572451E-7,0.05406744,2.362778E-6,0.01282566,1.326626E-6,0.09861337,1.350275E-7,0.002112937,0.001475277,1.081796E-8,0.0213066,2.425895E-5,4.268376E-4,2.817872E-4,1.784372E-4,2.507602E-9,2.834661E-5,8.21817E-4,5.573126E-6,0.001268222,3.280124E-4,6.638374E-6,0.01161786,4.327215E-4,0.001219815,3.559902E-5,0.001602233,1.198094E-5,1.575007E-5,7.795849E-6,1.170795E-5,7.457262E-4,2.59813E-5,1.04679E-5,4.171063E-4,2.703443E-5,2.223353E-5,9.981447E-6,3.875366E-5,3.283397E-4,0.002968825,4.534479E-6,1.192281E-4,8.591855E-5,1.748746E-5,1.992967E-5,7.396548E-5,5.286674E-6,3.501317E-5,8.10504,8.88637E-5,459669.3,459669.3
0.048,15.6316,1960710.0,1111.881,1111.881,0.001388525,1.0,0.7858396,1.563285E-7,0.05441181,2.326053E-6,0.01289794,1.31276E-6,0.09890271,1.336931E-7,0.002127054,0.001474178,1.051838E-8,0.02114889,2.391594E-5,4.288298E-4,2.816601E-4,1.760746E-4,2.419622E-9,2.797604E-5,8.199708E-4,5.457435E-6,0.001228868,3.221101E-4,6.514329E-6,0.01157067,4.362993E-4,0.001234235,3.590766E-5,0.00161659,1.201955E-5,1.539182E-5,8.038331E-6,1.152965E-5,7.171319E-4,2.498735E-5,1.057071E-5,4.050367E-4,2.602071E-5,2.195139E-5,9.812623E-6,3.668108E-5,3.122612E-4,0.002966495,4.506785E-6,1.209381E-4,8.539611E-5,1.784905E-5,1.946218E-5,6.925456E-5,4.798898E-6,3.204844E-5,8.104481,8.88278E-5,459637.6,459637.6
0.049,15.63786,1964279.0,1112.254,1112.254,0.001388525,1.0,0.7854209,1.554322E-7,0.05475083,2.290248E-6,0.01296902,1.299221E-6,0.09918639,1.323852E-7,0.002141028,0.001472935,1.02314E-8,0.02099154,2.357654E-5,4.307682E-4,2.815154E-4,1.737338E-4,2.335916E-9,2.760585E-5,8.180239E-4,5.345509E-6,0.001190691,3.163136E-4,6.393191E-6,0.01152312,4.39843E-4,0.001248569,3.620508E-5,0.001630671,1.205547E-5,1.503992E-5,8.283023E-6,1.13541E-5,6.895624E-4,2.402889E-5,1.067253E-5,3.933402E-4,2.504187E-5,2.167359E-5,9.645086E-6,3.470946E-5,2.9691E-4,0.002964181,4.479424E-6,1.226284E-4,8.486273E-5,1.82114E-5,1.900406E-5,6.482409E-5,4.353932E-6,2.933031E-5,8.103958,8.879224E-5,459608.0,459608.0
0.05,15.64407,1966365.0,1112.628,1112.628,0.001388525,1.0,0.7850108,1.545548E-7,0.05508464,2.255326E-6,0.01303894,1.285994E-6,0.09946461,1.311024E-7,0.002154865,0.001471552,9.956356E-9,0.02083459,2.324072E-5,4.326546E-4,2.813536E-4,1.714147E-4,2.256238E-9,2.723624E-5,8.159823E-4,5.237177E-6,0.001153658,3.106225E-4,6.274877E-6,0.01147524,4.43353E-4,0.001262818,3.649149E-5,0.001644483,1.208879E-5,1.469448E-5,8.529864E-6,1.118121E-5,6.629865E-4,2.310484E-5,1.077339E-5,3.820041E-4,2.4097E-5,2.140018E-5,9.479021E-6,3.283438E-5,2.822553E-4,0.002961882,4.452374E-6,1.24299E-4,8.431881E-5,1.857446E-5,1.855519E-5,6.06581E-5,3.948183E-6,2.683852E-5,8.103468,8.875701E-5,459580.2,459580.2
0.051,15.65022,1967100.0,1113.003,1113.003,0.001388525,1.0,0.784609,1.536948E-7,0.05541335,2.221248E-6,0.01310773,1.273067E-6,0.09973751,1.298432E-7,0.002168568,0.001470031,9.692577E-9,0.02067809,2.290847E-5,4.344907E-4,2.811752E-4,1.691171E-4,2.180369E-9,2.68674E-5,8.138516E-4,5.132284E-6,0.001117738,3.050364E-4,6.159301E-6,0.01142706,4.468299E-4,0.001276984,3.676707E-5,0.00165803,1.211957E-5,1.435559E-5,8.778791E-6,1.101093E-5,6.373741E-4,2.22142E-5,1.087332E-5,3.710162E-4,2.31852E-5,2.113121E-5,9.314594E-6,3.105158E-5,2.682677E-4,0.002959595,4.425612E-6,1.2595E-4,8.376477E-5,1.893815E-5,1.811547E-5,5.674154E-5,3.578344E-6,2.455443E-5,8.103011,8.872213E-5,459554.3,459554.3
0.052,15.65631,1966543.0,1113.378,1113.378,0.001388525,1.0,0.7842152,1.528513E-7,0.05573711,2.187983E-6,0.01317542,1.260424E-6,0.1000053,1.286067E-7,0.002182143,0.001468377,9.439506E-9,0.02052211,2.257978E-5,4.362783E-4,2.809807E-4,1.668408E-4,2.108089E-9,2.649953E-5,8.116371E-4,5.030682E-6,0.0010829,2.995546E-4,6.046395E-6,0.01137863,4.502741E-4,0.001291069,3.703203E-5,0.001671317,1.21479E-5,1.402331E-5,9.029744E-6,1.084319E-5,6.126958E-4,2.135596E-5,1.097234E-5,3.603647E-4,2.230557E-5,2.086672E-5,9.151958E-6,2.935699E-5,2.549188E-4,0.002957321,4.39912E-6,1.275813E-4,8.320101E-5,1.930242E-5,1.768478E-5,5.306026E-5,3.241381E-6,2.246096E-5,8.102583,8.868759E-5,459530.0,459530.0
0.053,15.66235,1964788.0,1113.752,1113.752,0.001388525,1.0,0.7838292,1.520233E-7,0.05605601,2.155501E-6,0.01324202,1.248056E-6,0.100268,1.273919E-7,0.002195593,0.001466593,9.196584E-9,0.02036667,2.225464E-5,4.380187E-4,2.807705E-4,1.645857E-4,2.039207E-9,2.613279E-5,8.093438E-4,4.932232E-6,0.001049116,2.941764E-4,5.93609E-6,0.01132997,4.536861E-4,0.001305073,3.728655E-5,0.00168435,1.217385E-5,1.36977E-5,9.282662E-6,1.067794E-5,5.889231E-4,2.052915E-5,1.107046E-5,3.500386E-4,2.145726E-5,2.060673E-5,8.991248E-6,2.774671E-5,2.421816E-4,0.002955059,4.372884E-6,1.291932E-4,8.262794E-5,1.966722E-5,1.726301E-5,4.960088E-5,2.934507E-6,2.05424E-5,8.102185,8.86534E-5,459507.4,459507.4
