Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_H_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H3_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_IC3H7_Soln#2 (),Mole_fraction_NC3H7_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_PC4H9_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_NC5H12_Soln#2 (),Mole_fraction_NC5H11_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H15_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC10H21_Soln#2 (),Mole_fraction_NC10H19_Soln#2 (),Mole_fraction_NC12H26_Soln#2 (),Mole_fraction_NC16H34_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
1.626306E-4,15.69327,-6.528176E7,1048.567,1048.567,0.001719126,1.0,0.9505819,2.537072E-7,1.20262E-4,5.336643E-6,8.673067E-5,6.661575E-6,4.223433E-4,3.778664E-8,1.085927E-7,4.208961E-6,3.488774E-8,3.487399E-7,2.290443E-4,1.388432E-5,6.329429E-9,1.741321E-7,2.347759E-6,1.288607E-7,6.89023E-9,7.504957E-9,8.724829E-8,7.836777E-5,4.156795E-6,2.336784E-5,5.64841E-5,1.899852E-9,1.63155E-6,1.597564E-8,7.247533E-8,5.507771E-8,6.581383E-5,6.446844E-7,3.614565E-5,8.186944E-6,5.282402E-9,4.903155E-10,6.846961E-6,3.396324E-8,8.048119E-5,0.004073108,2.541572E-6,8.597141E-8,3.224884E-8,2.731698E-9,1.405572E-7,4.714821E-8,5.819004E-8,0.01096091,0.006581976,0.02654476,9.425561,1.095451E-4,534561.4,534561.4
1.631643E-4,15.69325,-6.528925E7,1048.561,1048.561,0.001719126,1.0,0.9505785,2.537842E-7,1.207447E-4,5.338048E-6,8.707287E-5,6.663058E-6,4.240088E-4,3.784139E-8,1.092672E-7,4.226704E-6,3.494883E-8,3.488261E-7,2.299518E-4,1.388955E-5,6.370123E-9,1.749606E-7,2.358026E-6,1.288872E-7,6.928488E-9,7.590905E-9,8.792284E-8,7.868016E-5,4.180403E-6,2.33998E-5,5.674304E-5,1.916818E-9,1.638203E-6,1.611529E-8,7.279688E-8,5.509276E-8,6.608118E-5,6.485386E-7,3.629196E-5,8.227775E-6,5.335512E-9,4.948512E-10,6.872202E-6,3.396913E-8,8.080414E-5,0.004073079,2.549684E-6,8.652229E-8,3.247396E-8,2.760179E-9,1.416046E-7,4.716363E-8,5.820862E-8,0.01096062,0.006581747,0.02654382,9.425527,1.095453E-4,534559.4,534559.4
1.633647E-4,15.69324,-6.529123E7,1048.559,1048.559,0.001719126,1.0,0.9505773,2.538126E-7,1.20926E-4,5.33857E-6,8.720135E-5,6.663608E-6,4.246341E-4,3.786186E-8,1.095208E-7,4.233367E-6,3.497175E-8,3.48857E-7,2.302926E-4,1.389151E-5,6.385431E-9,1.752717E-7,2.361882E-6,1.288968E-7,6.94287E-9,7.623339E-9,8.817672E-8,7.879744E-5,4.18927E-6,2.341174E-5,5.684029E-5,1.923209E-9,1.6407E-6,1.616788E-8,7.291762E-8,5.509809E-8,6.618156E-5,6.49987E-7,3.634689E-5,8.243101E-6,5.355524E-9,4.9656E-10,6.881678E-6,3.397117E-8,8.092539E-5,0.004073068,2.552726E-6,8.672948E-8,3.255861E-8,2.770916E-9,1.419987E-7,4.71692E-8,5.821549E-8,0.01096052,0.006581662,0.02654347,9.425514,1.095453E-4,534558.7,534558.7
1.7E-4,15.69297,-6.537901E7,1048.494,1048.494,0.001719126,1.0,0.9505349,2.547362E-7,1.269361E-4,5.354933E-6,9.146085E-5,6.680759E-6,4.453683E-4,3.851489E-8,1.180351E-7,4.45453E-6,3.572787E-8,3.498463E-7,2.415922E-4,1.395359E-5,6.902346E-9,1.856081E-7,2.489896E-6,1.292096E-7,7.42535E-9,8.751343E-9,9.678837E-8,8.268701E-5,4.485609E-6,2.379164E-5,6.007504E-5,2.141632E-9,1.723571E-6,1.796321E-8,7.692761E-8,5.528102E-8,6.951112E-5,6.984356E-7,3.816857E-5,8.750536E-6,6.041564E-9,5.550287E-10,7.195625E-6,3.404185E-8,8.494632E-5,0.004072711,2.652408E-6,9.371497E-8,3.540696E-8,3.14092E-9,1.553331E-7,4.735433E-8,5.844922E-8,0.01095695,0.006578821,0.02653179,9.425084,1.095472E-4,534534.3,534534.3
1.730676E-4,15.69285,-6.541241E7,1048.463,1048.463,0.001719126,1.0,0.9505152,2.551227E-7,1.297197E-4,5.361862E-6,9.343293E-5,6.687938E-6,4.5497E-4,3.880111E-8,1.220455E-7,4.5571E-6,3.607532E-8,3.502589E-7,2.468253E-4,1.398069E-5,7.147792E-9,1.904078E-7,2.549285E-6,1.293379E-7,7.652407E-9,9.308664E-9,1.009015E-7,8.44885E-5,4.624311E-6,2.395743E-5,6.157921E-5,2.247031E-9,1.761974E-6,1.882806E-8,7.878837E-8,5.535768E-8,7.105359E-5,7.211346E-7,3.901222E-5,8.984968E-6,6.373882E-9,5.83286E-10,7.340836E-6,3.407103E-8,8.680845E-5,0.004072546,2.697803E-6,9.702407E-8,3.675204E-8,3.321429E-9,1.616794E-7,4.743253E-8,5.854753E-8,0.0109553,0.006577505,0.02652638,9.424885,1.095481E-4,534523.0,534523.1
1.732819E-4,15.69284,-6.541541E7,1048.461,1048.461,0.001719126,1.0,0.9505139,2.551494E-7,1.299142E-4,5.362331E-6,9.357076E-5,6.688422E-6,4.556412E-4,3.882075E-8,1.223274E-7,4.564272E-6,3.609954E-8,3.502872E-7,2.471911E-4,1.398255E-5,7.165092E-9,1.907436E-7,2.553438E-6,1.293468E-7,7.668363E-9,9.348465E-9,1.01192E-7,8.461443E-5,4.634044E-6,2.396878E-5,6.168448E-5,2.254499E-9,1.764659E-6,1.88893E-8,7.891852E-8,5.536325E-8,7.116141E-5,7.227271E-7,3.907119E-5,9.00134E-6,6.397456E-9,5.852891E-10,7.350982E-6,3.407315E-8,8.69386E-5,0.004072535,2.700958E-6,9.72571E-8,3.684665E-8,3.334265E-9,1.62127E-7,4.743807E-8,5.855445E-8,0.01095519,0.006577413,0.02652601,9.424871,1.095481E-4,534522.3,534522.3
1.735123E-4,15.69283,-6.54176E7,1048.459,1048.459,0.001719126,1.0,0.9505124,2.55177E-7,1.301234E-4,5.362832E-6,9.371895E-5,6.68894E-6,4.563627E-4,3.884181E-8,1.226307E-7,4.571985E-6,3.612558E-8,3.503165E-7,2.475844E-4,1.398454E-5,7.183714E-9,1.911047E-7,2.557904E-6,1.293559E-7,7.685531E-9,9.391384E-9,1.015047E-7,8.474982E-5,4.644511E-6,2.398096E-5,6.179769E-5,2.262544E-9,1.767546E-6,1.895527E-8,7.905846E-8,5.53683E-8,7.127735E-5,7.244403E-7,3.913459E-5,9.01894E-6,6.422854E-9,5.87447E-10,7.36189E-6,3.407508E-8,8.707854E-5,0.004072522,2.704347E-6,9.750791E-8,3.694847E-8,3.348098E-9,1.626088E-7,4.744345E-8,5.856153E-8,0.01095506,0.006577314,0.0265256,9.424856,1.095482E-4,534521.4,534521.4
1.736854E-4,15.69282,-6.541875E7,1048.457,1048.457,0.001719126,1.0,0.9505113,2.551967E-7,1.302807E-4,5.363207E-6,9.383034E-5,6.689327E-6,4.569051E-4,3.88576E-8,1.228589E-7,4.577782E-6,3.614514E-8,3.503385E-7,2.4788E-4,1.398604E-5,7.197726E-9,1.913761E-7,2.561261E-6,1.293627E-7,7.698445E-9,9.423732E-9,1.017401E-7,8.485159E-5,4.65238E-6,2.399009E-5,6.18828E-5,2.268601E-9,1.769716E-6,1.900493E-8,7.916366E-8,5.537237E-8,7.136449E-5,7.257287E-7,3.918225E-5,9.032169E-6,6.441979E-9,5.890719E-10,7.370089E-6,3.407656E-8,8.718374E-5,0.004072513,2.706893E-6,9.769662E-8,3.702506E-8,3.358518E-9,1.629714E-7,4.744763E-8,5.856622E-8,0.01095497,0.00657724,0.02652529,9.424845,1.095483E-4,534520.8,534520.8
1.739137E-4,15.69281,-6.542079E7,1048.455,1048.455,0.001719126,1.0,0.9505098,2.552242E-7,1.30488E-4,5.363699E-6,9.397717E-5,6.689834E-6,4.576201E-4,3.887838E-8,1.231598E-7,4.585425E-6,3.617091E-8,3.503674E-7,2.482697E-4,1.3988E-5,7.216215E-9,1.91734E-7,2.565687E-6,1.293717E-7,7.715478E-9,9.466481E-9,1.020507E-7,8.498574E-5,4.662758E-6,2.40021E-5,6.199501E-5,2.276598E-9,1.772576E-6,1.90705E-8,7.930234E-8,5.537796E-8,7.147937E-5,7.274277E-7,3.924507E-5,9.049605E-6,6.467235E-9,5.912173E-10,7.380895E-6,3.407869E-8,8.73224E-5,0.004072501,2.710247E-6,9.794559E-8,3.712609E-8,3.372281E-9,1.634499E-7,4.745331E-8,5.857321E-8,0.01095485,0.006577142,0.02652489,9.42483,1.095483E-4,534519.9,534519.9
1.742716E-4,15.6928,-6.542468E7,1048.451,1048.451,0.001719126,1.0,0.9505075,2.552688E-7,1.308131E-4,5.364466E-6,9.420744E-5,6.690624E-6,4.587413E-4,3.891084E-8,1.236323E-7,4.597411E-6,3.621131E-8,3.504123E-7,2.488809E-4,1.399107E-5,7.245254E-9,1.922953E-7,2.572628E-6,1.293855E-7,7.742216E-9,9.533783E-9,1.025387E-7,8.519613E-5,4.679042E-6,2.402085E-5,6.217102E-5,2.28917E-9,1.777062E-6,1.917357E-8,7.951984E-8,5.538659E-8,7.165952E-5,7.300939E-7,3.934359E-5,9.076945E-6,6.506947E-9,5.945905E-10,7.397842E-6,3.408196E-8,8.753985E-5,0.004072481,2.715501E-6,9.833655E-8,3.728472E-8,3.393933E-9,1.642015E-7,4.746211E-8,5.858532E-8,0.01095466,0.006576988,0.02652426,9.424807,1.095484E-4,534518.6,534518.6
1.745547E-4,15.69278,-6.542743E7,1048.448,1048.448,0.001719126,1.0,0.9505057,2.553021E-7,1.310702E-4,5.36507E-6,9.43896E-5,6.691247E-6,4.596283E-4,3.893644E-8,1.240064E-7,4.606895E-6,3.624326E-8,3.504489E-7,2.493643E-4,1.39935E-5,7.268263E-9,1.927394E-7,2.57812E-6,1.293973E-7,7.76339E-9,9.587244E-9,1.029255E-7,8.536256E-5,4.691935E-6,2.403564E-5,6.23103E-5,2.299141E-9,1.780611E-6,1.925531E-8,7.969194E-8,5.539346E-8,7.180204E-5,7.322047E-7,3.942153E-5,9.098569E-6,6.538451E-9,5.972661E-10,7.411248E-6,3.408455E-8,8.771187E-5,0.004072466,2.719652E-6,9.864629E-8,3.741036E-8,3.411118E-9,1.64797E-7,4.746905E-8,5.859361E-8,0.0109545,0.006576867,0.02652376,9.424789,1.095485E-4,534517.6,534517.6
1.748217E-4,15.69277,-6.542883E7,1048.446,1048.446,0.001719126,1.0,0.950504,2.553323E-7,1.313127E-4,5.365636E-6,9.456135E-5,6.691829E-6,4.604647E-4,3.896049E-8,1.243595E-7,4.615837E-6,3.627337E-8,3.504821E-7,2.498202E-4,1.399577E-5,7.28999E-9,1.931582E-7,2.583298E-6,1.294072E-7,7.783375E-9,9.637841E-9,1.032909E-7,8.55195E-5,4.704092E-6,2.404953E-5,6.244166E-5,2.308566E-9,1.783958E-6,1.933256E-8,7.985422E-8,5.539936E-8,7.193643E-5,7.341962E-7,3.949502E-5,9.118956E-6,6.568233E-9,5.997952E-10,7.423887E-6,3.408672E-8,8.787408E-5,0.004072452,2.723563E-6,9.893872E-8,3.752896E-8,3.42737E-9,1.653595E-7,4.747523E-8,5.860104E-8,0.01095436,0.006576752,0.02652329,9.424771,1.095486E-4,534516.6,534516.6
1.761462E-4,15.69272,-6.544199E7,1048.433,1048.433,0.001719126,1.0,0.9504955,2.554889E-7,1.325162E-4,5.368408E-6,9.541377E-5,6.694679E-6,4.646157E-4,3.907883E-8,1.261167E-7,4.66023E-6,3.642263E-8,3.506483E-7,2.520827E-4,1.400697E-5,7.398253E-9,1.952377E-7,2.609008E-6,1.294591E-7,7.882811E-9,9.891517E-9,1.051131E-7,8.629839E-5,4.764541E-6,2.41178E-5,6.3094E-5,2.35564E-9,1.80057E-6,1.971831E-8,8.065989E-8,5.543101E-8,7.260346E-5,7.440975E-7,3.985976E-5,9.220097E-6,6.717067E-9,6.124305E-10,7.486606E-6,3.409861E-8,8.867913E-5,0.004072381,2.74292E-6,1.003952E-7,3.811928E-8,3.508681E-9,1.681628E-7,4.750728E-8,5.864184E-8,0.01095365,0.006576184,0.02652095,9.424685,1.09549E-4,534511.7,534511.7
1.764337E-4,15.69271,-6.544517E7,1048.43,1048.43,0.001719126,1.0,0.9504937,2.555219E-7,1.327775E-4,5.369001E-6,9.55988E-5,6.695288E-6,4.655167E-4,3.910428E-8,1.264992E-7,4.669869E-6,3.645499E-8,3.506839E-7,2.525739E-4,1.400938E-5,7.421849E-9,1.956893E-7,2.61459E-6,1.2947E-7,7.904452E-9,9.947154E-9,1.055105E-7,8.646747E-5,4.777688E-6,2.413248E-5,6.323569E-5,2.365925E-9,1.804176E-6,1.980256E-8,8.083483E-8,5.543769E-8,7.274826E-5,7.462506E-7,3.993893E-5,9.242041E-6,6.749603E-9,6.151918E-10,7.500218E-6,3.410115E-8,8.885388E-5,0.004072366,2.74711E-6,1.007125E-7,3.82478E-8,3.526477E-9,1.68774E-7,4.751408E-8,5.865031E-8,0.01095349,0.00657606,0.02652044,9.424667,1.09549E-4,534510.7,534510.7
1.767505E-4,15.6927,-6.544773E7,1048.427,1048.427,0.001719126,1.0,0.9504916,2.555579E-7,1.330655E-4,5.36965E-6,9.580278E-5,6.695952E-6,4.665101E-4,3.913225E-8,1.269212E-7,4.680496E-6,3.649065E-8,3.507217E-7,2.531153E-4,1.401203E-5,7.447903E-9,1.961872E-7,2.620744E-6,1.294816E-7,7.928334E-9,1.000873E-8,1.059496E-7,8.665387E-5,4.792187E-6,2.41486E-5,6.339194E-5,2.377292E-9,1.808152E-6,1.989567E-8,8.102771E-8,5.544461E-8,7.290789E-5,7.486258E-7,4.002621E-5,9.266231E-6,6.785568E-9,6.182438E-10,7.515223E-6,3.41037E-8,8.904653E-5,0.004072349,2.751724E-6,1.010628E-7,3.838965E-8,3.546157E-9,1.694488E-7,4.752131E-8,5.865971E-8,0.01095332,0.006575924,0.02651989,9.424646,1.095491E-4,534509.5,534509.5
1.769583E-4,15.69269,-6.544931E7,1048.425,1048.425,0.001719126,1.0,0.9504903,2.555809E-7,1.332544E-4,5.370073E-6,9.593656E-5,6.696386E-6,4.671616E-4,3.915053E-8,1.271983E-7,4.687466E-6,3.651402E-8,3.507466E-7,2.534704E-4,1.401376E-5,7.465012E-9,1.965139E-7,2.624781E-6,1.294892E-7,7.944009E-9,1.004925E-8,1.062379E-7,8.677612E-5,4.801701E-6,2.415913E-5,6.349443E-5,2.384763E-9,1.810759E-6,1.995686E-8,8.115422E-8,5.544937E-8,7.301259E-5,7.501845E-7,4.008346E-5,9.282093E-6,6.809208E-9,6.202498E-10,7.525064E-6,3.410547E-8,8.917288E-5,0.004072338,2.754748E-6,1.012927E-7,3.848276E-8,3.559098E-9,1.69892E-7,4.752615E-8,5.866544E-8,0.01095321,0.006575835,0.02651952,9.424633,1.095492E-4,534508.7,534508.7
1.787675E-4,15.69261,-6.546377E7,1048.407,1048.407,0.001719126,1.0,0.9504787,2.557829E-7,1.348996E-4,5.373688E-6,9.710158E-5,6.700079E-6,4.728352E-4,3.930791E-8,1.296195E-7,4.748186E-6,3.671728E-8,3.509614E-7,2.565631E-4,1.402868E-5,7.614806E-9,1.9936E-7,2.65995E-6,1.295558E-7,8.080995E-9,1.040693E-8,1.087654E-7,8.784079E-5,4.884704E-6,2.424972E-5,6.438775E-5,2.450379E-9,1.833472E-6,2.049411E-8,8.225644E-8,5.549017E-8,7.392447E-5,7.637895E-7,4.058201E-5,9.420156E-6,7.01699E-9,6.37874E-10,7.610743E-6,3.412062E-8,9.027327E-5,0.004072241,2.780982E-6,1.033051E-7,3.929684E-8,3.673014E-9,1.737735E-7,4.756775E-8,5.871804E-8,0.01095223,0.006575058,0.02651632,9.424515,1.095497E-4,534502.1,534502.1
1.8E-4,15.69256,-6.547319E7,1048.394,1048.394,0.001719126,1.0,0.9504708,2.559156E-7,1.360208E-4,5.376083E-6,9.789548E-5,6.702515E-6,4.767018E-4,3.941334E-8,1.312778E-7,4.789583E-6,3.685548E-8,3.511027E-7,2.586707E-4,1.403868E-5,7.717666E-9,2.013012E-7,2.683928E-6,1.295992E-7,8.174805E-9,1.065542E-8,1.105035E-7,8.856638E-5,4.941434E-6,2.43103E-5,6.499724E-5,2.495639E-9,1.848954E-6,2.08645E-8,8.300799E-8,5.551691E-8,7.454598E-5,7.73091E-7,4.092177E-5,9.514166E-6,7.160447E-9,6.50036E-10,7.669114E-6,3.413049E-8,9.102318E-5,0.004072175,2.798765E-6,1.046857E-7,3.985464E-8,3.751834E-9,1.764398E-7,4.759517E-8,5.875257E-8,0.01095157,0.006574528,0.02651415,9.424435,1.095501E-4,534497.5,534497.5
1.9E-4,15.69216,-6.552695E7,1048.295,1048.295,0.001719126,1.0,0.9504066,2.568654E-7,1.451318E-4,5.393397E-6,1.043443E-4,6.719799E-6,5.081151E-4,4.021829E-8,1.449906E-7,5.126399E-6,3.796846E-8,3.52103E-7,2.757958E-4,1.411566E-5,8.576454E-9,2.171193E-7,2.87906E-6,1.299016E-7,8.950459E-9,1.281844E-8,1.250872E-7,9.4462E-5,5.407048E-6,2.47702E-5,6.99686E-5,2.879567E-9,1.974825E-6,2.400069E-8,8.91251E-8,5.571E-8,7.95971E-5,8.495045E-7,4.368204E-5,1.027555E-5,8.381019E-9,7.5335E-10,8.142769E-6,3.419983E-8,9.711565E-5,0.004071643,2.940445E-6,1.161707E-7,4.447257E-8,4.427812E-9,1.987209E-7,4.779478E-8,5.900356E-8,0.01094617,0.006570225,0.02649646,9.423784,1.095529E-4,534460.6,534460.6
1.936706E-4,15.69201,-6.5536E7,1048.258,1048.258,0.001719126,1.0,0.950383,2.57158E-7,1.484814E-4,5.39883E-6,1.067141E-4,6.72507E-6,5.196609E-4,4.049215E-8,1.501373E-7,5.250404E-6,3.837309E-8,3.524118E-7,2.820908E-4,1.414222E-5,8.902571E-9,2.229542E-7,2.950913E-6,1.299923E-7,9.241618E-9,1.368051E-8,1.306548E-7,9.662918E-5,5.580213E-6,2.492543E-5,7.180417E-5,3.028022E-9,2.021127E-6,2.521082E-8,9.137803E-8,5.577033E-8,8.145439E-5,8.779508E-7,4.469651E-5,1.055429E-5,8.854482E-9,7.933647E-10,8.316617E-6,3.422058E-8,9.935482E-5,0.004071449,2.991269E-6,1.205117E-7,4.620706E-8,4.69248E-9,2.071856E-7,4.785798E-8,5.90823E-8,0.01094419,0.006568643,0.02648997,9.423545,1.095539E-4,534447.1,534447.1
1.940559E-4,15.692,-6.553855E7,1048.255,1048.255,0.001719126,1.0,0.9503805,2.571909E-7,1.488332E-4,5.399371E-6,1.069629E-4,6.725589E-6,5.208734E-4,4.052027E-8,1.50681E-7,5.263432E-6,3.841544E-8,3.52442E-7,2.827519E-4,1.414496E-5,8.937145E-9,2.235677E-7,2.958462E-6,1.300007E-7,9.272382E-9,1.377319E-8,1.312459E-7,9.685678E-5,5.598464E-6,2.494132E-5,7.199718E-5,3.043842E-9,2.02599E-6,2.533969E-8,9.161475E-8,5.577764E-8,8.164945E-5,8.809487E-7,4.480304E-5,1.058353E-5,8.904975E-9,7.976306E-10,8.334866E-6,3.422313E-8,9.958996E-5,0.004071429,2.996568E-6,1.209712E-7,4.639032E-8,4.720783E-9,2.08083E-7,4.786516E-8,5.909222E-8,0.01094398,0.006568477,0.02648928,9.42352,1.09554E-4,534445.6,534445.6
1.947236E-4,15.69197,-6.55387E7,1048.248,1048.248,0.001719126,1.0,0.9503762,2.572404E-7,1.494428E-4,5.400297E-6,1.073941E-4,6.726478E-6,5.229745E-4,4.056869E-8,1.516247E-7,5.286012E-6,3.848878E-8,3.52495E-7,2.838975E-4,1.414969E-5,8.997208E-9,2.246309E-7,2.971546E-6,1.300164E-7,9.325779E-9,1.393477E-8,1.322731E-7,9.725118E-5,5.630102E-6,2.496869E-5,7.233176E-5,3.07136E-9,2.034419E-6,2.556383E-8,9.202502E-8,5.578801E-8,8.19875E-5,8.861486E-7,4.498765E-5,1.063418E-5,8.992827E-9,8.050522E-10,8.366488E-6,3.42266E-8,9.999744E-5,0.004071393,3.005733E-6,1.217692E-7,4.670838E-8,4.770061E-9,2.096419E-7,4.787603E-8,5.910557E-8,0.01094362,0.006568189,0.0264881,9.423477,1.095542E-4,534443.2,534443.2
1.953251E-4,15.69194,-6.554088E7,1048.242,1048.242,0.001719126,1.0,0.9503724,2.572865E-7,1.49992E-4,5.401119E-6,1.077826E-4,6.727266E-6,5.248674E-4,4.061202E-8,1.524765E-7,5.306357E-6,3.855479E-8,3.525413E-7,2.849296E-4,1.415393E-5,9.051477E-9,2.255892E-7,2.983335E-6,1.300293E-7,9.373975E-9,1.40814E-8,1.332016E-7,9.76065E-5,5.658646E-6,2.499315E-5,7.263329E-5,3.096262E-9,2.042013E-6,2.576663E-8,9.239469E-8,5.579725E-8,8.229205E-5,8.908382E-7,4.515396E-5,1.06798E-5,9.072347E-9,8.117691E-10,8.394972E-6,3.422977E-8,1.003645E-4,0.004071362,3.013971E-6,1.224899E-7,4.699544E-8,4.814704E-9,2.110503E-7,4.788579E-8,5.91189E-8,0.01094329,0.00656793,0.02648704,9.423437,1.095544E-4,534440.9,534440.9
1.954963E-4,15.69194,-6.554057E7,1048.24,1048.24,0.001719126,1.0,0.9503713,2.572974E-7,1.501484E-4,5.40135E-6,1.078932E-4,6.727487E-6,5.254063E-4,4.06243E-8,1.527193E-7,5.31215E-6,3.857357E-8,3.525543E-7,2.852234E-4,1.415513E-5,9.066955E-9,2.25862E-7,2.986692E-6,1.300332E-7,9.387712E-9,1.412332E-8,1.334665E-7,9.770766E-5,5.666775E-6,2.500008E-5,7.271916E-5,3.103371E-9,2.044175E-6,2.582452E-8,9.249994E-8,5.579991E-8,8.237875E-5,8.921741E-7,4.520131E-5,1.069278E-5,9.095052E-9,8.136868E-10,8.40308E-6,3.42306E-8,1.00469E-4,0.004071353,3.016313E-6,1.226954E-7,4.707726E-8,4.827456E-9,2.11452E-7,4.788853E-8,5.91213E-8,0.0109432,0.006567856,0.02648673,9.423426,1.095544E-4,534440.3,534440.3
1.95731E-4,15.69193,-6.554007E7,1048.238,1048.238,0.001719126,1.0,0.9503697,2.573136E-7,1.503627E-4,5.401665E-6,1.080448E-4,6.727787E-6,5.261449E-4,4.064109E-8,1.530522E-7,5.32009E-6,3.85993E-8,3.525715E-7,2.856262E-4,1.415678E-5,9.088191E-9,2.26236E-7,2.991293E-6,1.300382E-7,9.406552E-9,1.418093E-8,1.3383E-7,9.784631E-5,5.67792E-6,2.500955E-5,7.283686E-5,3.113129E-9,2.047139E-6,2.590397E-8,9.264422E-8,5.580307E-8,8.249759E-5,8.940059E-7,4.526621E-5,1.071057E-5,9.126221E-9,8.163194E-10,8.414194E-6,3.423163E-8,1.006123E-4,0.00407134,3.019521E-6,1.229773E-7,4.718947E-8,4.844968E-9,2.120031E-7,4.789202E-8,5.912565E-8,0.01094307,0.006567755,0.02648632,9.423411,1.095545E-4,534439.4,534439.4
1.995345E-4,15.69177,-6.554321E7,1048.2,1048.2,0.001719126,1.0,0.9503453,2.575795E-7,1.538375E-4,5.406534E-6,1.105022E-4,6.732387E-6,5.381193E-4,4.090687E-8,1.584838E-7,5.448873E-6,3.901517E-8,3.528457E-7,2.921555E-4,1.4183E-5,9.43591E-9,2.323065E-7,3.065919E-6,1.301167E-7,9.71396E-9,1.513801E-8,1.397895E-7,1.000941E-4,5.859156E-6,2.515909E-5,7.474755E-5,3.273752E-9,2.095193E-6,2.721098E-8,9.49844E-8,5.585949E-8,8.442448E-5,9.238086E-7,4.631826E-5,1.099866E-5,9.639646E-9,8.596708E-10,8.594292E-6,3.425023E-8,1.029344E-4,0.00407114,3.071124E-6,1.275852E-7,4.901977E-8,5.134252E-9,2.210252E-7,4.795095E-8,5.920083E-8,0.01094102,0.006566115,0.02647958,9.423163,1.095556E-4,534425.4,534425.4
2.0E-4,15.69176,-6.55432E7,1048.195,1048.195,0.001719126,1.0,0.9503423,2.576098E-7,1.542629E-4,5.407099E-6,1.108031E-4,6.732913E-6,5.395852E-4,4.093864E-8,1.591528E-7,5.464646E-6,3.906592E-8,3.528768E-7,2.929548E-4,1.418616E-5,9.478896E-9,2.330505E-7,3.075059E-6,1.301255E-7,9.751831E-9,1.525799E-8,1.405271E-7,1.003693E-4,5.881414E-6,2.517692E-5,7.498175E-5,3.293708E-9,2.101077E-6,2.737326E-8,9.527103E-8,5.586592E-8,8.46604E-5,9.274697E-7,4.644705E-5,1.103388E-5,9.703482E-9,8.650593E-10,8.616332E-6,3.42523E-8,1.032187E-4,0.004071115,3.077394E-6,1.281539E-7,4.924517E-8,5.170318E-9,2.221402E-7,4.795774E-8,5.92094E-8,0.01094077,0.006565914,0.02647876,9.423133,1.095557E-4,534423.7,534423.7
