Time_Soln#19 (sec),Volume_Soln#19 (cm3),Volumetric_heat_production_rate_Soln#19 (erg/cm3-sec),Surface_temperature_Soln#19 (K),Temperature_Soln#19 (K),Mass_Soln#19 (g),Pressure_Soln#19 (atm),Mole_fraction_H2_Soln#19 (),Mole_fraction_H_Soln#19 (),Mole_fraction_CH4_Soln#19 (),Mole_fraction_CH3_Soln#19 (),Mole_fraction_C2H6_Soln#19 (),Mole_fraction_C2H5_Soln#19 (),Mole_fraction_C2H4_Soln#19 (),Mole_fraction_C2H3_Soln#19 (),Mole_fraction_C2H2_Soln#19 (),Mole_fraction_C3H8_Soln#19 (),Mole_fraction_IC3H7_Soln#19 (),Mole_fraction_NC3H7_Soln#19 (),Mole_fraction_C3H6_Soln#19 (),Mole_fraction_C3H5-A_Soln#19 (),Mole_fraction_C3H4-P_Soln#19 (),Mole_fraction_C3H4-A_Soln#19 (),Mole_fraction_C3H3_Soln#19 (),Mole_fraction_NC4H10_Soln#19 (),Mole_fraction_PC4H9_Soln#19 (),Mole_fraction_IC4H10_Soln#19 (),Mole_fraction_C4H8-1_Soln#19 (),Mole_fraction_C4H8-2_Soln#19 (),Mole_fraction_C4H71-3_Soln#19 (),Mole_fraction_C4H6_Soln#19 (),Mole_fraction_C4H5_Soln#19 (),Mole_fraction_C4H4_Soln#19 (),Mole_fraction_C4H2_Soln#19 (),Mole_fraction_C6H6_Soln#19 (),Mole_fraction_FULVENE_Soln#19 (),Mole_fraction_C5H6_Soln#19 (),Mole_fraction_C10H8_Soln#19 (),Mole_fraction_NC5H12_Soln#19 (),Mole_fraction_NC5H11_Soln#19 (),Mole_fraction_NC5H10_Soln#19 (),Mole_fraction_LC5H8_Soln#19 (),Mole_fraction_NC6H12_Soln#19 (),Mole_fraction_NC7H15_Soln#19 (),Mole_fraction_NC7H14_Soln#19 (),Mole_fraction_C7H8_Soln#19 (),Mole_fraction_C7H7_Soln#19 (),Mole_fraction_C6H5C2H_Soln#19 (),Mole_fraction_C12H8_Soln#19 (),Mole_fraction_C14H10_Soln#19 (),Mole_fraction_C16H10_Soln#19 (),Mole_fraction_C18H10_Soln#19 (),Mole_fraction_BIN1B_Soln#19 (),Mole_fraction_BIN1A_Soln#19 (),Mole_fraction_NC12H26_Soln#19 (),Mole_fraction_NC16H34_Soln#19 (),Mole_fraction_NC10H20_Soln#19 (),Molecular_weight_Soln#19 (g/mole),Mass_density_Soln#19 (g/cm3),Unburned_hydrocarbons_Soln#19 (ppm),Volatile_organic_compounds_Soln#19 (ppm)
0.037,16.22853,1.414065E7,1517.066,1517.066,9.500439E-4,1.0,0.7969743,2.189098E-5,0.0973539,5.480185E-5,8.376635E-5,3.540253E-7,0.01719543,2.262515E-6,0.07121393,1.54397E-7,9.006791E-10,6.757258E-10,5.544685E-5,1.097944E-6,6.02489E-4,2.206723E-4,3.232364E-5,3.198715E-10,3.311813E-12,7.879483E-11,1.496251E-7,7.314105E-8,2.749745E-8,9.982166E-5,7.774279E-8,6.704739E-4,0.001218436,0.008780163,9.484295E-6,7.038782E-5,0.001191745,4.825032E-13,1.482634E-16,4.967358E-10,1.299285E-8,3.550555E-13,1.522963E-17,-2.088674E-12,1.368737E-4,5.977174E-6,6.770641E-4,3.743866E-4,4.361754E-4,1.492682E-4,1.077436E-4,0.001877016,6.935266E-5,-1.295506E-103,8.073051E-304,-4.816018E-12,7.287641,5.854156E-5,413311.5,413311.5
0.03751236,16.24955,1.429255E7,1518.994,1518.994,9.500439E-4,1.0,0.7975192,2.228667E-5,0.09746618,5.580696E-5,8.150976E-5,3.469796E-7,0.01681113,2.257044E-6,0.07090653,1.488888E-7,8.852902E-10,6.66059E-10,5.442639E-5,1.091577E-6,6.018541E-4,2.20537E-4,3.267605E-5,3.01023E-10,3.144442E-12,7.626813E-11,1.461256E-7,7.048614E-8,2.632809E-8,9.57643E-5,7.622265E-8,6.572956E-4,0.001212436,0.008771666,9.320461E-6,6.831107E-5,0.001194879,4.499329E-13,1.232157E-16,4.686142E-10,1.250542E-8,3.036402E-13,-2.595916E-17,-2.03213E-12,1.355536E-4,5.999317E-6,6.750367E-4,3.737527E-4,4.379971E-4,1.49139E-4,1.074246E-4,0.001944928,7.180614E-5,-2.016016E-103,8.072852E-304,-6.195964E-12,7.287461,5.846583E-5,413301.3,413301.3
0.038,16.26978,1.44358E7,1520.849,1520.849,9.500439E-4,1.0,0.7980453,2.267418E-5,0.09756919,5.678887E-5,7.942346E-5,3.403337E-7,0.01644845,2.251677E-6,0.07060821,1.437753E-7,8.706858E-10,6.568375E-10,5.345713E-5,1.085436E-6,6.011989E-4,2.203916E-4,3.301792E-5,2.840503E-10,2.993847E-12,7.39122E-11,1.428491E-7,6.804186E-8,2.525182E-8,9.20203E-5,7.479308E-8,6.448313E-4,0.001206521,0.008762095,9.169325E-6,6.638298E-5,0.00119751,4.208086E-13,1.254444E-16,4.431804E-10,1.205329E-8,3.094075E-13,9.763694E-18,-1.845781E-12,1.34298E-4,6.020941E-6,6.729395E-4,3.729807E-4,4.395466E-4,1.489317E-4,1.07046E-4,0.002011026,7.419582E-5,-3.519587E-103,8.072659E-304,-8.619676E-12,7.287287,5.839313E-5,413291.4,413291.4
0.03852677,16.29188,1.458829E7,1522.875,1522.875,9.500439E-4,1.0,0.7986219,2.310519E-5,0.09767604,5.787822E-5,7.723764E-5,3.332247E-7,0.01606021,2.245717E-6,0.07027953,1.383937E-7,8.549632E-10,6.468552E-10,5.241276E-5,1.078714E-6,6.004331E-4,2.202153E-4,3.33945E-5,2.667233E-10,2.838584E-12,7.142127E-11,1.393688E-7,6.549079E-8,2.412934E-8,8.810547E-5,7.327008E-8,6.314602E-4,0.001199901,0.008750088,9.011336E-6,6.435395E-5,0.001199955,3.912133E-13,1.476752E-16,4.170099E-10,1.157891E-8,2.915124E-13,2.455801E-17,-1.17861E-12,1.329427E-4,6.044921E-6,6.704877E-4,3.719585E-4,4.410116E-4,1.486141E-4,1.065541E-4,0.002084059,7.683812E-5,-5.969338E-102,8.072447E-304,-4.539708E-12,7.287096,5.83139E-5,413280.6,413280.6
0.039,16.31196,1.472318E7,1524.715,1524.715,9.50044E-4,1.0,0.7991474,2.350362E-5,0.09776805,5.888264E-5,7.533306E-5,3.269015E-7,0.01571469,2.240207E-6,0.06997861,1.336843E-7,8.408891E-10,6.378693E-10,5.147731E-5,1.072595E-6,5.996929E-4,2.200397E-4,3.373924E-5,2.519957E-10,2.701603E-12,6.923156E-11,1.362938E-7,6.327607E-8,2.315586E-8,8.47017E-5,7.192076E-8,6.195347E-4,0.001193752,0.008737819,8.873959E-6,6.25782E-5,0.001201797,3.659989E-13,1.188235E-16,3.94554E-10,1.116253E-8,2.8565E-13,3.001298E-17,-1.45289E-12,1.317263E-4,6.066999E-6,6.681212E-4,3.708744E-4,4.421408E-4,1.482464E-4,1.060398E-4,0.002151105,7.926553E-5,-3.67219E-101,8.072254E-304,-1.160721E-11,7.286921,5.824213E-5,413270.7,413270.7
0.03949479,16.33317,1.486156E7,1526.659,1526.659,9.50044E-4,1.0,0.7997042,2.393189E-5,0.09786007,5.995955E-5,7.340134E-5,3.203569E-7,0.01535686,2.234293E-6,0.06965823,1.288867E-7,8.262309E-10,6.284596E-10,5.050252E-5,1.066117E-6,5.988648E-4,2.198381E-4,3.410625E-5,2.374154E-10,2.562727E-12,6.699101E-11,1.331312E-7,6.103695E-8,2.217299E-8,8.125685E-5,7.053029E-8,6.071594E-4,0.001187115,0.008723468,8.734893E-6,6.07692E-5,0.001203356,3.410796E-13,9.036762E-17,3.721195E-10,1.073945E-8,2.490355E-13,-5.262405E-18,-1.657921E-12,1.304559E-4,6.090623E-6,6.654805E-4,3.695721E-4,4.431284E-4,1.477782E-4,1.05429E-4,0.002222667,8.185817E-5,-3.920607E-101,8.072047E-304,-6.550775E-12,7.286735,5.81665E-5,413260.1,413260.1
0.04,16.35505,1.499967E7,1528.663,1528.663,9.50044E-4,1.0,0.8002806,2.438181E-5,0.09794954,6.108786E-5,7.1491E-5,3.137471E-7,0.01499527,2.228085E-6,0.06932504,1.241209E-7,8.113343E-10,6.188485E-10,4.951118E-5,1.05942E-6,5.97961E-4,2.196128E-4,3.448795E-5,2.233749E-10,2.433757E-12,6.475526E-11,1.299585E-7,5.882955E-8,2.12057E-8,7.785829E-5,6.913255E-8,5.946267E-4,0.001180119,0.008707193,8.597614E-6,5.897194E-5,0.001204556,3.174702E-13,1.00283E-16,3.505367E-10,1.03196E-8,2.455506E-13,2.140451E-17,-7.885992E-13,1.291602E-4,6.115301E-6,6.626092E-4,3.680646E-4,4.439302E-4,1.472122E-4,1.047292E-4,0.002297275,8.4563E-5,-2.177058E-101,8.071832E-304,-1.28513E-11,7.28654,5.808867E-5,413249.1,413249.1
0.04058796,16.38081,1.515548E7,1531.022,1531.022,9.50044E-4,1.0,0.8009616,2.492194E-5,0.09804771,6.243832E-5,6.934618E-5,3.061514E-7,0.01457949,2.220651E-6,0.06892957,1.18743E-7,7.940904E-10,6.076494E-10,4.836334E-5,1.051521E-6,5.968331E-4,2.193252E-4,3.494105E-5,2.080319E-10,2.281216E-12,6.221967E-11,1.263368E-7,5.635866E-8,2.012552E-8,7.405303E-5,6.753545E-8,5.801808E-4,0.001171697,0.008686149,8.443747E-6,5.694359E-5,0.001205443,2.916163E-13,-4.820186E-17,3.265265E-10,9.844401E-9,2.41065E-13,-3.195674E-17,-1.027413E-12,1.276544E-4,6.144715E-6,6.59044E-4,3.66083E-4,4.445943E-4,1.464416E-4,1.038188E-4,0.00238607,8.77845E-5,-2.18283E-100,8.071575E-304,-4.107222E-11,7.286309,5.799735E-5,413235.9,413235.9
0.04096217,16.39735,1.525124E7,1532.537,1532.537,9.50044E-4,1.0,0.8014006,2.527522E-5,0.09810675,6.331918E-5,6.802481E-5,3.013741E-7,0.01431782,2.215806E-6,0.06867351,1.154143E-7,7.831784E-10,6.005314E-10,4.763645E-5,1.046434E-6,5.960715E-4,2.191275E-4,3.523445E-5,1.987711E-10,2.190293E-12,6.064305E-11,1.240706E-7,5.483972E-8,1.946326E-8,7.171463E-5,6.653658E-8,5.71069E-4,0.001166178,0.008671551,8.349072E-6,5.568811E-5,0.001205713,2.758463E-13,7.277841E-17,3.120597E-10,9.554343E-9,1.942879E-13,-1.712749E-17,-1.328177E-12,1.266973E-4,6.163815E-6,6.566484E-4,3.646934E-4,4.448624E-4,1.458881E-4,1.031857E-4,0.002443695,8.987647E-5,-1.71095E-101,8.071409E-304,-1.820494E-12,7.286158,5.793882E-5,413227.4,413227.4
0.041,16.39903,1.526076E7,1532.691,1532.691,9.50044E-4,1.0,0.8014452,2.531136E-5,0.09811256,6.340918E-5,6.789315E-5,3.008938E-7,0.0142915,2.215311E-6,0.06864744,1.150819E-7,7.820783E-10,5.998122E-10,4.756315E-5,1.045918E-6,5.959926E-4,2.191068E-4,3.526433E-5,1.978604E-10,2.181499E-12,6.048533E-11,1.238433E-7,5.468853E-8,1.939742E-8,7.148192E-5,6.643644E-8,5.701516E-4,0.001165614,0.008670021,8.339642E-6,5.556274E-5,0.001205728,2.74328E-13,7.780472E-17,3.106338E-10,9.525274E-9,1.949828E-13,-1.365794E-17,-1.293457E-12,1.266006E-4,6.165763E-6,6.564007E-4,3.645473E-4,4.448826E-4,1.458293E-4,1.031194E-4,0.002449569,9.008979E-5,-3.903698E-103,8.071392E-304,-2.020481E-13,7.286143,5.793288E-5,413226.5,413226.5
0.042,16.44386,1.550275E7,1536.792,1536.792,9.50044E-4,1.0,0.8026406,2.629429E-5,0.0982562,6.584972E-5,6.453298E-5,2.883594E-7,0.01360459,2.201852E-6,0.06794623,1.06561E-7,7.531744E-10,5.80801E-10,4.563767E-5,1.032091E-6,5.937798E-4,2.185182E-4,3.60679E-5,1.751969E-10,1.955121E-12,5.642303E-11,1.179495E-7,5.083824E-8,1.772604E-8,6.556077E-5,6.383777E-8,5.461502E-4,0.001150246,0.008626184,8.099178E-6,5.234614E-5,0.001205271,2.365966E-13,5.960872E-17,2.748631E-10,8.777695E-9,1.794165E-13,1.799427E-18,-1.199801E-12,1.240483E-4,6.218158E-6,6.49504E-4,3.603317E-4,4.449789E-4,1.441044E-4,1.012217E-4,0.002607905,9.584301E-5,-3.93862E-102,8.070931E-304,-9.064703E-13,7.285727,5.777496E-5,413202.9,413202.9
0.043,16.48948,1.571992E7,1540.963,1540.963,9.50044E-4,1.0,0.8038662,2.733279E-5,0.09837937,6.841258E-5,6.140588E-5,2.761694E-7,0.01293595,2.18772E-6,0.06722184,9.855304E-8,7.246871E-10,5.618602E-10,4.373971E-5,1.017954E-6,5.91314E-4,2.178433E-4,3.68982E-5,1.551035E-10,1.748669E-12,5.256941E-11,1.122775E-7,4.726533E-8,1.618719E-8,6.008464E-5,6.134526E-8,5.226715E-4,0.001134026,0.008575497,7.875471E-6,4.931956E-5,0.001203132,2.035535E-13,3.704177E-17,2.428012E-10,8.077258E-9,1.573642E-13,2.799963E-18,-1.10915E-12,1.215039E-4,6.272238E-6,6.419235E-4,3.554248E-4,4.441949E-4,1.420433E-4,9.904759E-5,0.00277222,1.018203E-4,-9.779103E-102,8.070445E-304,-1.295578E-12,7.285289,5.761512E-5,413178.0,413178.0
0.044,16.53583,1.590612E7,1545.196,1545.196,9.500441E-4,1.0,0.8051213,2.842844E-5,0.09848096,7.109914E-5,5.850497E-5,2.64348E-7,0.01228704,2.172918E-6,0.06647508,9.105037E-8,6.966843E-10,5.430424E-10,4.187458E-5,1.003525E-6,5.885878E-4,2.170788E-4,3.775401E-5,1.373301E-10,1.561525E-12,4.892464E-11,1.068278E-7,4.395562E-8,1.477566E-8,5.504002E-5,5.896571E-8,4.997597E-4,0.001116976,0.008517776,7.667521E-6,4.64789E-5,0.001199262,1.747565E-13,1.837565E-17,2.141828E-10,7.423634E-9,1.36103E-13,-3.456454E-20,-9.962357E-13,1.189672E-4,6.327606E-6,6.336675E-4,3.498407E-4,4.425107E-4,1.396553E-4,9.661232E-5,0.002942396,1.080168E-4,-1.214249E-102,8.069931E-304,-8.360713E-13,7.284825,5.745363E-5,413151.7,413151.7
0.045,16.58282,1.605466E7,1549.482,1549.482,9.500441E-4,1.0,0.8064046,2.958225E-5,0.09855986,7.390903E-5,5.582315E-5,2.529198E-7,0.01165932,2.157458E-6,0.06570714,8.40442E-8,6.692356E-10,5.244034E-10,4.004771E-5,9.888254E-7,5.855958E-4,2.162218E-4,3.863348E-5,1.216422E-10,1.392202E-12,4.548818E-11,1.016019E-7,4.089538E-8,1.348599E-8,5.041232E-5,5.670586E-8,4.774598E-4,0.001099131,0.008452847,7.474283E-6,4.381951E-5,0.001193618,1.497108E-13,-5.200308E-16,1.886356E-10,6.813812E-9,1.307221E-13,6.488195E-17,-1.278123E-12,1.164377E-4,6.383723E-6,6.24749E-4,3.436001E-4,4.399124E-4,1.369532E-4,9.393461E-5,0.003118249,1.144251E-4,-1.099971E-100,8.069383E-304,-2.309658E-11,7.28433,5.72908E-5,413123.6,413123.6
0.04519426,16.59202,1.607844E7,1550.32,1550.32,9.500441E-4,1.0,0.806657,2.981316E-5,0.09857246,7.4469E-5,5.532692E-5,2.507476E-7,0.01153997,2.154379E-6,0.06555563,8.274054E-8,6.63977E-10,5.20813E-10,3.96978E-5,9.859396E-7,5.849834E-4,2.160444E-4,3.880684E-5,1.188773E-10,1.370395E-12,4.484564E-11,1.006167E-7,4.032833E-8,1.324915E-8,4.956036E-5,5.628126E-8,4.732025E-4,0.001095576,0.008439382,7.438354E-6,4.33235E-5,0.001192313,1.460654E-13,-1.582281E-15,1.836487E-10,6.702486E-9,2.090887E-13,4.440063E-17,3.140825E-13,1.159471E-4,6.394654E-6,6.22941E-4,3.423139E-4,4.393007E-4,1.363932E-4,9.338812E-5,0.003153049,1.156938E-4,-3.393621E-100,8.069272E-304,-7.352005E-11,7.28423,5.725905E-5,413118.0,413118.0
0.04525875,16.59508,1.608601E7,1550.599,1550.599,9.500441E-4,1.0,0.8067411,2.989032E-5,0.09857644,7.465594E-5,5.516396E-5,2.5003E-7,0.01150053,2.153353E-6,0.06550517,8.231106E-8,6.622314E-10,5.19613E-10,3.958195E-5,9.849808E-7,5.847777E-4,2.159847E-4,3.886459E-5,1.178909E-10,1.348545E-12,4.463277E-11,1.002863E-7,4.01426E-8,1.317149E-8,4.928085E-5,5.614138E-8,4.717947E-4,0.00109439,0.008434849,7.426539E-6,4.316031E-5,0.001191864,1.437281E-13,-1.029389E-15,1.824216E-10,6.662382E-9,1.049088E-13,-1.536217E-17,-1.465607E-12,1.157842E-4,6.398283E-6,6.223353E-4,3.418815E-4,4.390899E-4,1.362047E-4,9.320485E-5,0.003164648,1.161167E-4,-1.643694E-100,8.069235E-304,-3.97024E-11,7.284196,5.72485E-5,413116.1,413116.1
0.04562211,16.61234,1.612474E7,1552.171,1552.171,9.500441E-4,1.0,0.8072165,3.032954E-5,0.09859701,7.571834E-5,5.426183E-5,2.460197E-7,0.01128016,2.147516E-6,0.06521939,7.993182E-8,6.524682E-10,5.129138E-10,3.893307E-5,9.795567E-7,5.835985E-4,2.15641E-4,3.91914E-5,1.128457E-10,1.290911E-12,4.345507E-11,9.846478E-8,3.911184E-8,1.27427E-8,4.77366E-5,5.536303E-8,4.639149E-4,0.001087649,0.008408736,7.360984E-6,4.225433E-5,0.001189194,1.358503E-13,-1.544767E-16,1.742204E-10,6.455362E-9,1.077664E-13,-4.345785E-17,-1.550638E-12,1.148672E-4,6.418711E-6,6.188733E-4,3.393981E-4,4.378304E-4,1.351205E-4,9.21559E-5,0.003230412,1.185145E-4,-1.69824E-100,8.069022E-304,-5.615227E-11,7.284004,5.7189E-5,413105.2,413105.2
0.04582243,16.62189,1.614312E7,1553.04,1553.04,9.500441E-4,1.0,0.8074801,3.0575E-5,0.09860694,7.631078E-5,5.377635E-5,2.438342E-7,0.01116002,2.144268E-6,0.06506078,7.864721E-8,6.47128E-10,5.092456E-10,3.857797E-5,9.765556E-7,5.829329E-4,2.15446E-4,3.937269E-5,1.101553E-10,1.265511E-12,4.281733E-11,9.747293E-8,3.855623E-8,1.251279E-8,4.690765E-5,5.49416E-8,4.5961E-4,0.001083891,0.008393909,7.325584E-6,4.176484E-5,0.001187616,1.317508E-13,-5.013389E-17,1.699658E-10,6.348458E-9,9.980474E-14,-1.279505E-17,-8.478018E-13,1.143619E-4,6.429953E-6,6.169281E-4,3.379938E-4,4.370826E-4,1.345062E-4,9.156569E-5,0.003266971,1.198476E-4,-1.05509E-101,8.068902E-304,-6.542595E-12,7.283895,5.715616E-5,413099.0,413099.0
0.046,16.63036,1.615756E7,1553.811,1553.811,9.500441E-4,1.0,0.8077146,3.079455E-5,0.09861489,7.68399E-5,5.33529E-5,2.41912E-7,0.01105434,2.141371E-6,0.06491955,7.752479E-8,6.424169E-10,5.060004E-10,3.82649E-5,9.738881E-7,5.823335E-4,2.152699E-4,3.953401E-5,1.078333E-10,1.240491E-12,4.225907E-11,9.660162E-8,3.807151E-8,1.231272E-8,4.618587E-5,5.45725E-8,4.558172E-4,0.001080536,0.008380506,7.294625E-6,4.133677E-5,0.001186155,1.281782E-13,2.369709E-17,1.661834E-10,6.252316E-9,1.032991E-13,2.428968E-19,-7.152631E-13,1.139142E-4,6.439897E-6,6.151821E-4,3.367282E-4,4.36388E-4,1.339518E-4,9.103559E-5,0.003299557,1.21036E-4,-3.076604E-107,8.068794E-304,-8.251947E-14,7.283798,5.712702E-5,413093.5,413093.5
0.04634199,16.64673,1.618122E7,1555.299,1555.299,9.500441E-4,1.0,0.8081683,3.122241E-5,0.09862807,7.786903E-5,5.255473E-5,2.382468E-7,0.01085287,2.135722E-6,0.06464608,7.540434E-8,6.334007E-10,4.997715E-10,3.766621E-5,9.687281E-7,5.81156E-4,2.149223E-4,3.984615E-5,1.035066E-10,1.192596E-12,4.120182E-11,9.494298E-8,3.715725E-8,1.193693E-8,4.482885E-5,5.387223E-8,4.485725E-4,0.001074016,0.008354046,7.236053E-6,4.05269E-5,0.001183182,1.215413E-13,1.470807E-17,1.590993E-10,6.069113E-9,1.113404E-13,2.394913E-17,-6.911592E-13,1.130522E-4,6.458962E-6,6.11766E-4,3.342401E-4,4.349711E-4,1.328605E-4,8.999807E-5,0.003362754,1.233408E-4,-2.807966E-107,8.068582E-304,-6.698087E-12,7.283606,5.707087E-5,413082.6,413082.6
0.04695572,16.6762,1.620735E7,1557.976,1557.976,9.500441E-4,1.0,0.8089895,3.200701E-5,0.09864433,7.9749E-5,5.11807E-5,2.318018E-7,0.01049855,2.125411E-6,0.06415049,7.17366E-8,6.17434E-10,4.886868E-10,3.660699E-5,9.594101E-7,5.789633E-4,2.142701E-4,4.041094E-5,9.620209E-11,1.109588E-12,3.936433E-11,9.203236E-8,3.558018E-8,1.129411E-8,4.250374E-5,5.265477E-8,4.357817E-4,0.001062122,0.008304334,7.134412E-6,3.912276E-5,0.001177304,1.103715E-13,-6.946882E-17,1.471026E-10,5.753204E-9,1.040971E-13,1.571273E-17,-7.537791E-13,1.115063E-4,6.49281E-6,6.054556E-4,3.296061E-4,4.321585E-4,1.308231E-4,8.80824E-5,0.003477621,1.275302E-4,-1.43928E-108,8.068185E-304,-1.174733E-11,7.283249,5.697001E-5,413062.3,413062.3
0.047,16.67833,1.620837E7,1558.169,1558.169,9.500441E-4,1.0,0.809049,3.206444E-5,0.09864513,7.988625E-5,5.108444E-5,2.313435E-7,0.01047335,2.124659E-6,0.06411451,7.147879E-8,6.162941E-10,4.878941E-10,3.653136E-5,9.587343E-7,5.788011E-4,2.142217E-4,4.04519E-5,9.569353E-11,1.104069E-12,3.923474E-11,9.182563E-8,3.54695E-8,1.124928E-8,4.23414E-5,5.256894E-8,4.348696E-4,0.001061255,0.008300635,7.127246E-6,3.902389E-5,0.001176853,1.095868E-13,-8.84952E-16,1.461209E-10,5.731227E-9,8.111371E-14,-1.673401E-17,-6.543206E-13,1.113948E-4,6.495229E-6,6.049915E-4,3.292635E-4,4.319421E-4,1.306722E-4,8.794163E-5,0.003485979,1.278351E-4,-7.615019E-109,8.068156E-304,-6.591585E-12,7.283222,5.696274E-5,413060.8,413060.8
0.04721095,16.68849,1.621166E7,1559.091,1559.091,9.500441E-4,1.0,0.8093335,3.233955E-5,0.09864825,8.054296E-5,5.063091E-5,2.291726E-7,0.01035399,2.121059E-6,0.06394268,7.026277E-8,6.108794E-10,4.841175E-10,3.617252E-5,9.55515E-7,5.780214E-4,2.139881E-4,4.064736E-5,9.334009E-11,1.077232E-12,3.862277E-11,9.084736E-8,3.494788E-8,1.103841E-8,4.15775E-5,5.21634E-8,4.305438E-4,0.001057106,0.00828281,7.093393E-6,3.855719E-5,0.001174654,1.060686E-13,-8.127516E-16,1.422708E-10,5.625792E-9,8.732809E-14,-1.017402E-17,-6.932794E-13,1.108637E-4,6.506701E-6,6.027644E-4,3.276169E-4,4.30887E-4,1.29947E-4,8.726665E-5,0.003525923,1.292919E-4,-2.838058E-109,8.068014E-304,-2.547565E-11,7.283094,5.692806E-5,413053.6,413053.6
0.04758464,16.70651,1.62104E7,1560.725,1560.725,9.500442E-4,1.0,0.8098397,3.283297E-5,0.09865087,8.171782E-5,4.984853E-5,2.253796E-7,0.0101454,2.114627E-6,0.06363671,6.815878E-8,6.013798E-10,4.774786E-10,3.554306E-5,9.497938E-7,5.766105E-4,2.135636E-4,4.09949E-5,8.930083E-11,1.031411E-12,3.756069E-11,8.913883E-8,3.404626E-8,1.067614E-8,4.026384E-5,5.146034E-8,4.229637E-4,0.001049691,0.008250376,7.0346E-6,3.774847E-5,0.001170551,9.998577E-14,-2.987953E-15,1.352095E-10,5.447294E-9,7.746099E-14,-1.11981E-17,-5.458838E-13,1.09923E-4,6.526788E-6,5.987536E-4,3.246401E-4,4.289164E-4,1.286345E-4,8.605322E-5,0.003597197,1.318913E-4,-1.066446E-111,8.067757E-304,-5.817551E-14,7.282862,5.686664E-5,413040.4,413040.4
0.04791782,16.7226,1.620178E7,1562.182,1562.182,9.500442E-4,1.0,0.8102933,3.327923E-5,0.09865013,8.277717E-5,4.917275E-5,2.22053E-7,0.009962475,2.108823E-6,0.06336236,6.633574E-8,5.929995E-10,4.715946E-10,3.498863E-5,9.446763E-7,5.753213E-4,2.131739E-4,4.130591E-5,8.587309E-11,9.946792E-13,3.663713E-11,8.76415E-8,3.326598E-8,1.036481E-8,3.913364E-5,5.084906E-8,4.162937E-4,0.001043013,0.008220553,6.983368E-6,3.704614E-5,0.001166675,9.494329E-14,4.949172E-17,1.301931E-10,5.290956E-9,9.24187E-14,4.540192E-17,-4.126548E-13,1.090845E-4,6.544394E-6,5.951097E-4,3.219248E-4,4.270536E-4,1.274361E-4,8.495386E-5,0.003661267,1.342276E-4,-3.8576E-110,8.067519E-304,-7.538582E-12,7.282647,5.681192E-5,413028.2,413028.2
0.04793982,16.72367,1.620303E7,1562.279,1562.279,9.500442E-4,1.0,0.8103234,3.330884E-5,0.09864997,8.284745E-5,4.912884E-5,2.218387E-7,0.009950494,2.108432E-6,0.06334419,6.621826E-8,5.93226E-10,4.737885E-10,3.495236E-5,9.442729E-7,5.752352E-4,2.131477E-4,4.132648E-5,8.567065E-11,9.900999E-13,3.658144E-11,8.758013E-8,3.321554E-8,1.034388E-8,3.90603E-5,5.08091E-8,4.158561E-4,0.00104257,0.008218553,6.980023E-6,3.700036E-5,0.001166412,9.466586E-14,-1.420299E-13,4.239006E-11,5.280753E-9,8.930519E-14,-7.181741E-18,-4.773831E-13,1.090291E-4,6.545545E-6,5.948667E-4,3.217435E-4,4.26927E-4,1.27356E-4,8.488068E-5,0.003665516,1.343825E-4,-2.034617E-110,8.067503E-304,-1.000931E-11,7.282633,5.680831E-5,413027.4,413027.4
0.04793996,16.72367,1.621729E7,1562.279,1562.279,9.500442E-4,1.0,0.8103236,3.330898E-5,0.09864997,8.284789E-5,4.912856E-5,2.218579E-7,0.00995042,2.108429E-6,0.06334408,6.621779E-8,5.943674E-10,4.804932E-10,3.495218E-5,9.442625E-7,5.752346E-4,2.131476E-4,4.132661E-5,8.567347E-11,9.914916E-13,3.658172E-11,8.759523E-8,3.321524E-8,1.034333E-8,3.905984E-5,5.080883E-8,4.158534E-4,0.001042567,0.00821854,6.980002E-6,3.700008E-5,0.00116641,9.468543E-14,-5.684093E-12,-1.909865E-11,5.280686E-9,8.918848E-14,7.917692E-18,-4.606534E-13,1.090287E-4,6.545553E-6,5.948652E-4,3.217423E-4,4.269262E-4,1.273555E-4,8.488023E-5,0.003665543,1.343835E-4,-2.031329E-110,8.067503E-304,-1.00105E-11,7.282633,5.680829E-5,413027.4,413027.4
0.04794004,16.72368,1.62189E7,1562.28,1562.28,9.500442E-4,1.0,0.8103237,3.330908E-5,0.09864997,8.284815E-5,4.91284E-5,2.218567E-7,0.009950375,2.108427E-6,0.06334401,6.621761E-8,5.951306E-10,4.79563E-10,3.495207E-5,9.442531E-7,5.752343E-4,2.131475E-4,4.132668E-5,8.567662E-11,9.909565E-13,3.658231E-11,8.760382E-8,3.321507E-8,1.034289E-8,3.905956E-5,5.080867E-8,4.158518E-4,0.001042566,0.008218533,6.979989E-6,3.699991E-5,0.001166409,9.470506E-14,-5.847207E-12,-5.270773E-11,5.280646E-9,8.908756E-14,1.944122E-17,-4.498842E-13,1.090285E-4,6.545557E-6,5.948643E-4,3.217417E-4,4.269257E-4,1.273552E-4,8.487995E-5,0.003665559,1.343841E-4,-2.029367E-110,8.067503E-304,-1.000953E-11,7.282633,5.680827E-5,413027.4,413027.4
