Time_Soln#24 (sec),Volume_Soln#24 (cm3),Volumetric_heat_production_rate_Soln#24 (erg/cm3-sec),Surface_temperature_Soln#24 (K),Temperature_Soln#24 (K),Mass_Soln#24 (g),Pressure_Soln#24 (atm),Mole_fraction_H2_Soln#24 (),Mole_fraction_H_Soln#24 (),Mole_fraction_CH4_Soln#24 (),Mole_fraction_CH3_Soln#24 (),Mole_fraction_C2H6_Soln#24 (),Mole_fraction_C2H5_Soln#24 (),Mole_fraction_C2H4_Soln#24 (),Mole_fraction_C2H3_Soln#24 (),Mole_fraction_C2H2_Soln#24 (),Mole_fraction_C3H8_Soln#24 (),Mole_fraction_IC3H7_Soln#24 (),Mole_fraction_NC3H7_Soln#24 (),Mole_fraction_C3H6_Soln#24 (),Mole_fraction_C3H5-A_Soln#24 (),Mole_fraction_C3H5-T_Soln#24 (),Mole_fraction_C3H4-P_Soln#24 (),Mole_fraction_C3H4-A_Soln#24 (),Mole_fraction_C3H3_Soln#24 (),Mole_fraction_C3H2_Soln#24 (),Mole_fraction_NC4H10_Soln#24 (),Mole_fraction_PC4H9_Soln#24 (),Mole_fraction_C4H8-1_Soln#24 (),Mole_fraction_C4H8-2_Soln#24 (),Mole_fraction_C4H71-3_Soln#24 (),Mole_fraction_C4H6_Soln#24 (),Mole_fraction_C4H5_Soln#24 (),Mole_fraction_C4H4_Soln#24 (),Mole_fraction_C4H2_Soln#24 (),Mole_fraction_C6H6_Soln#24 (),Mole_fraction_C5H6_Soln#24 (),Mole_fraction_C10H8_Soln#24 (),Mole_fraction_NC5H12_Soln#24 (),Mole_fraction_NC5H11_Soln#24 (),Mole_fraction_NC5H10_Soln#24 (),Mole_fraction_LC5H8_Soln#24 (),Mole_fraction_NC6H12_Soln#24 (),Mole_fraction_NC7H15_Soln#24 (),Mole_fraction_NC7H14_Soln#24 (),Mole_fraction_C7H8_Soln#24 (),Mole_fraction_C7H7_Soln#24 (),Mole_fraction_C6H5C2H_Soln#24 (),Mole_fraction_C12H8_Soln#24 (),Mole_fraction_C14H10_Soln#24 (),Mole_fraction_C16H10_Soln#24 (),Mole_fraction_BIN1B_Soln#24 (),Mole_fraction_NC10H21_Soln#24 (),Mole_fraction_NC12H25_Soln#24 (),Mole_fraction_NC12H26_Soln#24 (),Mole_fraction_NC16H34_Soln#24 (),Mole_fraction_NC10H20_Soln#24 (),Molecular_weight_Soln#24 (g/mole),Mass_density_Soln#24 (g/cm3),Unburned_hydrocarbons_Soln#24 (ppm),Volatile_organic_compounds_Soln#24 (ppm)
1.760476E-6,16.22261,-1.086696E10,1822.33,1822.33,8.395732E-4,1.0,0.7795432,0.001907556,0.04936034,0.008565362,0.005111262,1.0954E-4,0.09327579,7.905366E-4,0.02460818,8.331022E-4,1.345186E-5,1.093272E-5,0.01652829,0.001280354,5.810458E-5,0.001828996,0.001735064,0.001848192,9.920115E-5,2.894239E-5,1.369484E-7,4.148443E-4,7.418178E-5,8.476533E-6,0.00467785,4.097758E-4,0.00240969,1.619743E-4,8.093505E-4,3.307008E-4,9.213676E-6,2.755656E-8,2.5446E-11,1.844417E-6,9.711307E-5,6.09397E-8,5.964986E-14,6.129695E-10,0.001949998,6.401812E-4,6.941424E-6,1.285176E-7,2.638815E-7,1.081904E-8,7.538864E-11,1.055957E-24,3.557614E-53,1.537526E-50,-6.77413E-64,5.497393E-20,7.738965,5.175328E-5,438907.7,438907.7
1.781163E-6,16.22479,-1.125822E10,1822.264,1822.264,8.395732E-4,1.0,0.7794157,0.001895413,0.04957421,0.008475575,0.005085485,1.081781E-4,0.09337417,7.827746E-4,0.02473827,8.181271E-4,1.31448E-5,1.067596E-5,0.01640962,0.001267871,5.736581E-5,0.001838903,0.00173711,0.001858171,1.002416E-4,2.791301E-5,1.313055E-7,4.05171E-4,7.266499E-5,8.342981E-6,0.004634129,4.027059E-4,0.002418427,1.645211E-4,8.162431E-4,3.310979E-4,9.433609E-6,2.638466E-8,2.471261E-11,1.803836E-6,9.453635E-5,5.894415E-8,5.670766E-14,5.7883E-10,0.00194419,6.394164E-4,7.076878E-6,1.31797E-7,2.660667E-7,1.10398E-8,7.811581E-11,6.346747E-25,8.649996E-54,3.741274E-51,-4.653522E-64,3.324287E-20,7.737648,5.174633E-5,438833.0,438833.0
1.787037E-6,16.2254,-1.136597E10,1822.245,1822.245,8.395732E-4,1.0,0.7793799,0.001891995,0.04963437,0.008450405,0.005078184,1.077964E-4,0.09340168,7.805964E-4,0.02477496,8.139321E-4,1.305915E-5,1.060437E-5,0.01637616,0.001264365,5.715835E-5,0.001841688,0.001737678,0.001860969,1.005346E-4,2.7628E-5,1.297472E-7,4.024852E-4,7.224258E-5,8.305702E-6,0.004621864,4.007299E-4,0.002420862,1.652433E-4,8.181915E-4,3.312068E-4,9.49641E-6,2.606276E-8,2.450955E-11,1.792546E-6,9.381952E-5,5.839198E-8,5.590371E-14,5.696194E-10,0.001942555,6.391945E-4,7.115434E-6,1.327348E-7,2.666858E-7,1.110268E-8,7.890278E-11,5.494777E-25,5.805362E-54,2.511485E-51,-4.183922E-64,2.88298E-20,7.737277,5.174439E-5,438811.9,438811.9
1.794232E-6,16.22614,-1.149589E10,1822.222,1822.222,8.395732E-4,1.0,0.7793362,0.001887826,0.0497077,0.008419773,0.00506925,1.073319E-4,0.09343511,7.77944E-4,0.02481975,8.088286E-4,1.295519E-5,1.051746E-5,0.01633532,0.001260094,5.690565E-5,0.001845082,0.001738366,0.001864374,1.00892E-4,2.728331E-5,1.278696E-7,3.992323E-4,7.173019E-5,8.260429E-6,0.004606934,3.983288E-4,0.002423817,1.661274E-4,8.205727E-4,3.313378E-4,9.573552E-6,2.567497E-8,2.426394E-11,1.778857E-6,9.295052E-5,5.77244E-8,5.493821E-14,5.586168E-10,0.00194056,6.389197E-4,7.162719E-6,1.338877E-7,2.674431E-7,1.117984E-8,7.987464E-11,4.610655E-25,3.59192E-54,1.554348E-51,-3.674984E-64,2.424175E-20,7.736824,5.174203E-5,438786.2,438786.2
1.832464E-6,16.22997,-1.215136E10,1822.092,1822.092,8.395732E-4,1.0,0.7791082,0.00186599,0.05009125,0.008260409,0.005021985,1.049159E-4,0.09360818,7.641222E-4,0.02505509,7.823141E-4,1.241889E-5,1.006934E-5,0.01612084,0.001237807,5.558744E-5,0.001862821,0.001741887,0.001882092,1.027648E-4,2.55267E-5,1.183874E-7,3.825736E-4,6.909355E-5,8.026565E-6,0.004529183,3.859014E-4,0.002439037,1.708149E-4,8.331314E-4,3.319931E-4,9.987193E-6,2.37237E-8,2.301205E-11,1.70852E-6,8.848724E-5,5.432478E-8,5.012586E-14,5.046107E-10,0.001930104,6.374107E-4,7.414952E-6,1.400853E-7,2.714518E-7,1.159204E-8,8.517826E-11,1.80413E-25,2.640739E-55,1.14445E-52,-1.83976E-64,9.590712E-21,7.734445,5.17298E-5,438651.4,438651.4
1.83579E-6,16.2303,-1.22057E10,1822.08,1822.08,8.395732E-4,1.0,0.7790887,0.001864116,0.05012413,0.008246813,0.00501789,1.047098E-4,0.09362288,7.629413E-4,0.02507535,7.800553E-4,1.237351E-5,1.003143E-5,0.01610238,0.001235901,5.547472E-5,0.001864341,0.001742183,0.001883604,1.029256E-4,2.537974E-5,1.175951E-7,3.811733E-4,6.887092E-5,8.006746E-6,0.004522545,3.848465E-4,0.002440323,1.712218E-4,8.342164E-4,3.32047E-4,1.002347E-5,2.35624E-8,2.290727E-11,1.702588E-6,8.811108E-5,5.404052E-8,4.973044E-14,5.002422E-10,0.001929206,6.372756E-4,7.436971E-6,1.406302E-7,2.717992E-7,1.162807E-8,8.5651E-11,1.662888E-25,2.106033E-55,9.128379E-53,-1.732429E-64,8.84827E-21,7.734241,5.172876E-5,438639.8,438639.8
1.844136E-6,16.23111,-1.23402E10,1822.051,1822.051,8.395732E-4,1.0,0.7790399,0.001859431,0.05020629,0.008212897,0.005007627,1.041958E-4,0.09365949,7.59994E-4,0.02512603,7.744227E-4,1.226056E-5,9.937093E-6,0.01605622,0.00123114,5.51933E-5,0.001868136,0.001742917,0.001887374,1.033275E-4,2.501525E-5,1.156381E-7,3.77695E-4,6.831723E-5,7.957394E-6,0.00450598,3.822186E-4,0.002443522,1.722422E-4,8.369334E-4,3.321797E-4,1.011474E-5,2.316367E-8,2.264727E-11,1.687842E-6,8.717607E-5,5.333557E-8,4.875551E-14,4.895053E-10,0.001926961,6.369339E-4,7.492281E-6,1.42002E-7,2.726703E-7,1.171863E-8,8.684591E-11,1.358083E-25,1.212391E-55,5.256723E-53,-1.491379E-64,7.243567E-21,7.733729,5.172617E-5,438610.7,438610.7
1.929939E-6,16.23904,-1.358291E10,1821.732,1821.732,8.395732E-4,1.0,0.7785557,0.001812653,0.05102441,0.007878746,0.004903175,9.913609E-5,0.09401627,7.308719E-4,0.02563544,7.191327E-4,1.116768E-5,9.025008E-6,0.01559305,0.001183966,5.240789E-5,0.001905849,0.001749882,0.001924483,1.073373E-4,2.157573E-5,9.749075E-8,3.44497E-4,6.29838E-5,7.478095E-6,0.004342548,3.566217E-4,0.002474355,1.826795E-4,8.644433E-4,3.333752E-4,1.106959E-5,1.948992E-8,2.018809E-11,1.546121E-6,7.821053E-5,4.668406E-8,3.991762E-14,3.94032E-10,0.001904512,6.332221E-4,8.065026E-6,1.564365E-7,2.815566E-7,1.265998E-8,9.980581E-11,1.662084E-26,2.658802E-58,1.156836E-55,-3.171615E-65,9.079855E-22,7.728599,5.170093E-5,438319.8,438319.8
1.936915E-6,16.23965,-1.367356E10,1821.704,1821.704,8.395732E-4,1.0,0.7785177,0.001808959,0.05108884,0.007852708,0.004894772,9.874221E-5,0.09404374,7.285963E-4,0.02567593,7.148424E-4,1.108411E-5,8.95532E-6,0.0155563,0.001180269,5.218991E-5,0.001908812,0.001750404,0.00192737,1.076534E-4,2.131951E-5,9.615081E-8,3.419927E-4,6.257776E-5,7.441283E-6,0.004329798,3.54651E-4,0.002476702,1.835236E-4,8.666464E-4,3.334594E-4,1.114853E-5,1.92229E-8,2.000421E-11,1.535353E-6,7.75314E-5,4.618831E-8,3.92833E-14,3.873162E-10,0.001902736,6.329054E-4,8.111911E-6,1.57637E-7,2.822738E-7,1.273735E-8,1.009154E-10,1.403842E-26,1.672913E-58,7.28117E-56,-2.799956E-65,7.683752E-22,7.728193,5.169898E-5,438296.7,438296.7
1.964628E-6,16.24203,-1.401946E10,1821.594,1821.594,8.395732E-4,1.0,0.7783685,0.00179444,0.05134187,0.007750841,0.004861529,9.72018E-5,0.09415074,7.196856E-4,0.0258355,6.980856E-4,1.075937E-5,8.684621E-6,0.0154116,0.001165776,5.133592E-5,0.001920438,0.001752412,0.001938654,1.08895E-4,2.033322E-5,9.103642E-8,3.323063E-4,6.100234E-5,7.298005E-6,0.004279898,3.469756E-4,0.002485802,1.868698E-4,8.753494E-4,3.337761E-4,1.146398E-5,1.820314E-8,1.929528E-11,1.493599E-6,7.490158E-5,4.427906E-8,3.687621E-14,3.619099E-10,0.001895752,6.316272E-4,8.298581E-6,1.624445E-7,2.851149E-7,1.304593E-8,1.054061E-10,7.155496E-27,2.579896E-59,1.124191E-56,-1.703777E-65,3.946075E-22,7.726591,5.169139E-5,438205.9,438205.9
1.966955E-6,16.24223,-1.404748E10,1821.585,1821.585,8.395732E-4,1.0,0.7783561,0.001793232,0.0513629,0.007742401,0.004858748,9.707422E-5,0.09415957,7.189467E-4,0.0258488,6.966994E-4,1.073263E-5,8.662335E-6,0.01539955,0.001164573,5.126509E-5,0.001921404,0.001752577,0.001939588,1.089982E-4,2.025267E-5,9.062134E-8,3.315119E-4,6.087276E-5,7.286188E-6,0.004275763,3.463422E-4,0.002486551,1.871503E-4,8.760767E-4,3.338015E-4,1.14906E-5,1.812044E-8,1.923729E-11,1.490167E-6,7.468567E-5,4.412306E-8,3.6682E-14,3.598665E-10,0.00189517,6.315185E-4,8.314286E-6,1.62851E-7,2.853529E-7,1.307192E-8,1.057894E-10,6.762212E-27,2.205795E-59,9.612717E-57,-1.634264E-65,3.731533E-22,7.726457,5.169076E-5,438198.3,438198.3
1.97307E-6,16.24274,-1.412047E10,1821.56,1821.56,8.395732E-4,1.0,0.7783236,0.001790066,0.05141802,0.007720306,0.004851448,9.674025E-5,0.09418265,7.17012E-4,0.02588369,6.930719E-4,1.066274E-5,8.6041E-6,0.01536794,0.001161422,5.107958E-5,0.001923934,0.001753005,0.001942033,1.092686E-4,2.004267E-5,8.953988E-8,3.294379E-4,6.053425E-5,7.255291E-6,0.004264936,3.446859E-4,0.002488505,1.878869E-4,8.779852E-4,3.338671E-4,1.156066E-5,1.790529E-8,1.908602E-11,1.481202E-6,7.412191E-5,4.37163E-8,3.617714E-14,3.545616E-10,0.001893646,6.312317E-4,8.35558E-6,1.639215E-7,2.85978E-7,1.314032E-8,1.068011E-10,5.831256E-27,1.466054E-59,6.390642E-57,-1.465144E-65,3.223119E-22,7.726107,5.168912E-5,438178.5,438178.5
2.007692E-6,16.2456,-1.451484E10,1821.418,1821.418,8.395732E-4,1.0,0.7781426,0.00177236,0.05172596,0.007597393,0.004810321,9.488343E-5,0.09431037,7.062391E-4,0.02607939,6.729368E-4,1.027713E-5,8.2829E-6,0.01519084,0.001143855,5.004615E-5,0.001938052,0.001755341,0.001955615,1.107786E-4,1.889668E-5,8.368054E-8,3.180528E-4,5.866946E-5,7.084444E-6,0.004204689,3.355217E-4,0.002499258,1.92047E-4,8.887218E-4,3.342141E-4,1.195994E-5,1.674194E-8,1.825867E-11,1.431841E-6,7.102386E-5,4.149478E-8,3.346419E-14,3.261626E-10,0.001885115,6.295811E-4,8.589973E-6,1.700392E-7,2.895063E-7,1.352933E-8,1.126537E-10,2.512799E-27,1.396821E-60,6.097947E-58,-7.884001E-66,1.40182E-22,7.724147,5.168004E-5,438067.3,438067.3
2.011381E-6,16.2459,-1.455494E10,1821.402,1821.402,8.395732E-4,1.0,0.7781235,0.001770496,0.05175835,0.007584517,0.004805961,9.468901E-5,0.09432367,7.051095E-4,0.02610006,6.70832E-4,1.023705E-5,8.249529E-6,0.01517216,0.001142011,4.993775E-5,0.001939535,0.001755581,0.001957036,1.109374E-4,1.877884E-5,8.308189E-8,3.168752E-4,5.847592E-5,7.066648E-6,0.004198377,3.345667E-4,0.002500373,1.924891E-4,8.898586E-4,3.342487E-4,1.200274E-5,1.662336E-8,1.817339E-11,1.426721E-6,7.070313E-5,4.126614E-8,3.318919E-14,3.232949E-10,0.001884216,6.294027E-4,8.615002E-6,1.706967E-7,2.898811E-7,1.357095E-8,1.132899E-10,2.298001E-27,1.09044E-60,4.761177E-58,-7.381756E-66,1.283245E-22,7.72394,5.167909E-5,438055.6,438055.6
2.018414E-6,16.24646,-1.46306E10,1821.373,1821.373,8.395732E-4,1.0,0.7780874,0.001766953,0.0518199,0.007560078,0.004797659,9.432005E-5,0.09434889,7.02965E-4,0.02613936,6.668395E-4,1.016114E-5,8.186333E-6,0.01513664,0.001138508,4.973193E-5,0.001942353,0.001756035,0.001959732,1.11239E-4,1.855631E-5,8.195045E-8,3.146478E-4,5.810953E-5,7.032924E-6,0.004186394,3.327567E-4,0.002502482,1.933316E-4,8.920227E-4,3.343133E-4,1.208449E-5,1.639996E-8,1.801222E-11,1.417029E-6,7.009633E-5,4.083428E-8,3.26715E-14,3.179053E-10,0.001882507,6.290611E-4,8.662757E-6,1.719534E-7,2.905952E-7,1.365042E-8,1.145097E-10,1.937715E-27,6.789594E-61,2.96544E-58,-6.510637E-66,1.084071E-22,7.723547,5.16773E-5,438033.3,438033.3
2.043379E-6,16.24843,-1.488924E10,1821.267,1821.267,8.395732E-4,1.0,0.7779606,0.001754496,0.05203611,0.007474522,0.004768312,9.3029E-5,0.09443675,6.954523E-4,0.02627786,6.528886E-4,9.897153E-6,7.96662E-6,0.01501159,0.001126225,4.901069E-5,0.001952241,0.001757598,0.001969156,1.122978E-4,1.778923E-5,7.808102E-8,3.069309E-4,5.683673E-5,6.915415E-6,0.00414444,3.26448E-4,0.002509802,1.963158E-4,8.996657E-4,3.345298E-4,1.237612E-5,1.563526E-8,1.745538E-11,1.383373E-6,6.799289E-5,3.93443E-8,3.090894E-14,2.995889E-10,0.001876495,6.278345E-4,8.832587E-6,1.764469E-7,2.931242E-7,1.393352E-8,1.189126E-10,1.060059E-27,1.279353E-61,5.593837E-59,-4.174234E-66,5.969663E-23,7.722162,5.167103E-5,437954.7,437954.7
2.058838E-6,16.24962,-1.504202E10,1821.201,1821.201,8.395732E-4,1.0,0.7778831,0.001746876,0.05216826,0.007422448,0.004750237,9.224366E-5,0.09448991,6.908758E-4,0.02636284,6.444178E-4,9.737797E-6,7.834047E-6,0.01493496,0.001118733,4.857119E-5,0.001958277,0.00175853,0.001974883,1.129442E-4,1.733131E-5,7.578502E-8,3.022944E-4,5.606947E-5,6.844313E-6,0.0041189,3.226295E-4,0.002514207,1.981587E-4,9.043686E-4,3.34654E-4,1.255781E-5,1.518275E-8,1.7122E-11,1.363094E-6,6.672835E-5,3.84538E-8,2.987175E-14,2.888458E-10,0.001872813,6.270647E-4,8.937984E-6,1.792543E-7,2.946857E-7,1.410962E-8,1.216955E-10,7.290735E-28,4.517522E-62,1.97659E-59,-3.169106E-66,4.12233E-23,7.721313,5.166724E-5,437906.6,437906.6
2.077138E-6,16.25101,-1.521582E10,1821.121,1821.121,8.395732E-4,1.0,0.7777926,0.001737946,0.05232299,0.007361686,0.004728937,9.132775E-5,0.09455162,6.85532E-4,0.02646268,6.345544E-4,9.553148E-6,7.680486E-6,0.01484503,0.001109975,4.805789E-5,0.001965338,0.001759599,0.001981554,1.137004E-4,1.680565E-5,7.316138E-8,2.969425E-4,5.518141E-5,6.76175E-6,0.004089097,3.181947E-4,0.002519297,2.003355E-4,9.099065E-4,3.347915E-4,1.277397E-5,1.4667E-8,1.673828E-11,1.33963E-6,6.526816E-5,3.743047E-8,2.86948E-14,2.766891E-10,0.001868495,6.261435E-4,9.062981E-6,1.826026E-7,2.965298E-7,1.431888E-8,1.250469E-10,4.686666E-28,1.325091E-62,5.802492E-60,-2.288979E-66,2.662535E-23,7.720317,5.166283E-5,437850.1,437850.1
2.083137E-6,16.25146,-1.52712E10,1821.095,1821.095,8.395732E-4,1.0,0.7777631,0.001735039,0.05237333,0.007341968,0.004721976,9.103064E-5,0.09457156,6.837971E-4,0.02649523,6.313584E-4,9.493527E-6,7.630916E-6,0.01481573,0.001107129,4.789121E-5,0.001967633,0.001759941,0.001983717,1.139462E-4,1.663706E-5,7.232291E-8,2.952191E-4,5.489488E-5,6.735051E-6,0.004079425,3.167604E-4,0.002520937,2.01048E-4,9.117153E-4,3.348345E-4,1.284509E-5,1.450241E-8,1.661497E-11,1.332061E-6,6.479784E-5,3.710199E-8,2.832049E-14,2.728293E-10,0.001867089,6.258392E-4,9.104014E-6,1.837062E-7,2.971334E-7,1.438767E-8,1.26159E-10,4.054024E-28,8.851001E-63,3.876834E-60,-2.057328E-66,2.306693E-23,7.719992,5.16614E-5,437831.7,437831.7
2.092825E-6,16.25218,-1.535895E10,1821.052,1821.052,8.395732E-4,1.0,0.7777159,0.001730367,0.0524542,0.00731034,0.004710762,9.055419E-5,0.09460348,6.810134E-4,0.02654761,6.262375E-4,9.398208E-6,7.551678E-6,0.01476861,0.001102561,4.762376E-5,0.001971319,0.001760485,0.001987182,1.143409E-4,1.636869E-5,7.098888E-8,2.924684E-4,5.443701E-5,6.692322E-6,0.004063912,3.144649E-4,0.002523555,2.021972E-4,9.146288E-4,3.349015E-4,1.296019E-5,1.424126E-8,1.641842E-11,1.319967E-6,6.404714E-5,3.657882E-8,2.772743E-14,2.667242E-10,0.001864828,6.253457E-4,9.17032E-6,1.854942E-7,2.981069E-7,1.449893E-8,1.279689E-10,3.208873E-28,4.62358E-63,2.026054E-60,-1.732123E-66,1.830366E-23,7.71947,5.165911E-5,437802.1,437802.1
2.119612E-6,16.25413,-1.559138E10,1820.933,1820.933,8.395732E-4,1.0,0.7775868,0.001717589,0.05267524,0.007224214,0.004679908,8.925751E-5,0.0946899,6.734279E-4,0.02669128,6.123257E-4,9.140597E-6,7.337614E-6,0.01463953,0.001090098,4.689484E-5,0.00198138,0.001761938,0.001996601,1.15418E-4,1.565068E-5,6.744615E-8,2.85063E-4,5.320083E-5,6.576566E-6,0.004021664,3.082459E-4,0.00253061,2.05367E-4,9.226396E-4,3.350729E-4,1.32801E-5,1.354757E-8,1.589087E-11,1.287327E-6,6.202582E-5,3.517719E-8,2.616096E-14,2.506251E-10,0.001858637,6.239669E-4,9.354001E-6,1.904773E-7,3.00792E-7,1.480786E-8,1.330648E-10,1.682821E-28,7.678358E-64,3.36871E-61,-1.077183E-66,9.664824E-24,7.718039,5.165291E-5,437720.9,437720.9
2.143052E-6,16.25579,-1.578298E10,1820.828,1820.828,8.395732E-4,1.0,0.7774758,0.001706571,0.05286563,0.007150402,0.004653099,8.814717E-5,0.09476336,6.669213E-4,0.02681561,6.004434E-4,8.922119E-6,7.156167E-6,0.01452801,0.00107939,4.626948E-5,0.001990031,0.001763148,0.00200465,1.163436E-4,1.505014E-5,6.451875E-8,2.788145E-4,5.215384E-5,6.478062E-6,0.003985459,3.029539E-4,0.002536564,2.08131E-4,9.295959E-4,3.352067E-4,1.356198E-5,1.297313E-8,1.544762E-11,1.259692E-6,6.032032E-5,3.400251E-8,2.487452E-14,2.374265E-10,0.001853292,6.227443E-4,9.515116E-6,1.948845E-7,3.031337E-7,1.507969E-8,1.376342E-10,9.568163E-29,1.605659E-64,7.051972E-62,-7.110821E-67,5.527883E-24,7.716803,5.164763E-5,437650.8,437650.8
2.195248E-6,16.25935,-1.61726E10,1820.588,1820.588,8.395732E-4,1.0,0.777235,0.001682573,0.05327967,0.006991066,0.004594043,8.575339E-5,0.09491992,6.52858E-4,0.02708797,5.749295E-4,8.457888E-6,6.770941E-6,0.01428443,0.001056188,4.491765E-5,0.002008794,0.001765645,0.002021943,1.183485E-4,1.380042E-5,5.844323E-8,2.656331E-4,4.993307E-5,6.267643E-6,0.003907315,2.916523E-4,0.002549121,2.14253E-4,9.449085E-4,3.354526E-4,1.4196E-5,1.179432E-8,1.45183E-11,1.201102E-6,5.672428E-5,3.15499E-8,2.225417E-14,2.107295E-10,0.001841626,6.199722E-4,9.875097E-6,2.048552E-7,3.083226E-7,1.569008E-8,1.481854E-10,2.729795E-29,4.877611E-66,2.147329E-63,-2.829134E-67,1.597748E-24,7.714099,5.163633E-5,437497.5,437497.5
2.219786E-6,16.26096,-1.633938E10,1820.474,1820.474,8.395732E-4,1.0,0.7771247,0.001671539,0.05346975,0.006918458,0.004566588,8.466408E-5,0.09499031,6.464419E-4,0.02721393,5.633687E-4,8.249748E-6,6.598374E-6,0.01417212,0.001045576,4.430091E-5,0.002017385,0.001766729,0.002029782,1.192646E-4,1.325199E-5,5.58196E-8,2.59764E-4,4.893893E-5,6.172767E-6,0.003871715,2.865589E-4,0.002554704,2.171152E-4,9.520243E-4,3.35545E-4,1.449697E-5,1.128414E-8,1.410714E-11,1.174883E-6,5.512468E-5,3.046954E-8,2.113384E-14,1.993443E-10,0.00183625,6.186474E-4,1.004487E-5,2.096166E-7,3.107501E-7,1.597944E-8,1.533266E-10,1.515934E-29,9.588767E-67,4.227557E-64,-1.835742E-67,8.926448E-25,7.712851,5.163123E-5,437426.7,437426.7
2.226789E-6,16.26141,-1.638515E10,1820.441,1820.441,8.395732E-4,1.0,0.7770936,0.001668418,0.05352348,0.006897997,0.004558789,8.435729E-5,0.09501004,6.44633E-4,0.02724963,5.601187E-4,8.191485E-6,6.550086E-6,0.01414032,0.001042581,4.412704E-5,0.00201981,0.001767029,0.002031985,1.195229E-4,1.309982E-5,5.509043E-8,2.581255E-4,4.866081E-5,6.146146E-6,0.003861684,2.851301E-4,0.00255626,2.179302E-4,9.540456E-4,3.355688E-4,1.45832E-5,1.114335E-8,1.399264E-11,1.167549E-6,5.467837E-5,3.016928E-8,2.082535E-14,1.962209E-10,0.001834728,6.18267E-4,1.009338E-5,2.109843E-7,3.114416E-7,1.606231E-8,1.548153E-10,1.281823E-29,6.009965E-67,2.650942E-64,-1.622834E-67,7.560828E-25,7.712498,5.16298E-5,437406.7,437406.7
2.230843E-6,16.26167,-1.641124E10,1820.422,1820.422,8.395732E-4,1.0,0.7770756,0.001666617,0.05355448,0.006886202,0.00455428,8.418048E-5,0.09502138,6.435901E-4,0.02727026,5.582468E-4,8.157979E-6,6.52232E-6,0.01412196,0.001040854,4.40268E-5,0.002021209,0.0017672,0.002033255,1.196719E-4,1.301258E-5,5.467361E-8,2.571842E-4,4.850089E-5,6.130823E-6,0.003855902,2.843078E-4,0.002557155,2.184016E-4,9.55214E-4,3.35582E-4,1.46332E-5,1.106277E-8,1.392692E-11,1.163333E-6,5.4422E-5,2.999704E-8,2.064916E-14,1.944371E-10,0.001833849,6.180462E-4,1.012148E-5,2.117779E-7,3.118417E-7,1.611035E-8,1.556817E-10,1.163301E-29,4.588583E-67,2.024578E-64,-1.511138E-67,6.868508E-25,7.712294,5.162897E-5,437395.1,437395.1
2.23677E-6,16.26204,-1.644897E10,1820.394,1820.394,8.395732E-4,1.0,0.7770495,0.001663993,0.05359964,0.006869037,0.004547702,8.392321E-5,0.09503786,6.420721E-4,0.02730034,5.555247E-4,8.109323E-6,6.482005E-6,0.0140952,0.001038339,4.388089E-5,0.002023246,0.001767447,0.002035101,1.198887E-4,1.288626E-5,5.407131E-8,2.558183E-4,4.82687E-5,6.108554E-6,0.003847488,2.831129E-4,0.002558451,2.190902E-4,9.56919E-4,3.356006E-4,1.470636E-5,1.094631E-8,1.383164E-11,1.15721E-6,5.405011E-5,2.974751E-8,2.039488E-14,1.918637E-10,0.001832569,6.17723E-4,1.016257E-5,2.129402E-7,3.124261E-7,1.618064E-8,1.569541E-10,1.010435E-29,3.114218E-67,1.3747E-64,-1.36221E-67,5.974538E-25,7.711996,5.162777E-5,437378.2,437378.2
2.368862E-6,16.26989,-1.715792E10,1819.755,1819.755,8.395732E-4,1.0,0.7764921,0.001607713,0.05456592,0.006506363,0.004404074,7.850199E-5,0.09537717,6.099448E-4,0.02795211,4.986366E-4,7.11036E-6,5.65559E-6,0.01351877,9.848686E-4,4.079474E-5,0.002066599,0.001772186,0.002073658,1.244755E-4,1.038713E-5,4.240849E-8,2.280534E-4,4.350881E-5,5.646389E-6,0.003669876,2.583565E-4,0.002584607,2.342805E-4,9.941654E-4,3.358228E-4,1.636282E-5,8.690283E-9,1.191552E-11,1.031753E-6,4.651863E-5,2.477196E-8,1.556126E-14,1.432281E-10,0.001804985,6.103567E-4,1.108268E-5,2.395572E-7,3.253476E-7,1.777082E-8,1.871145E-10,4.394221E-31,7.861959E-71,4.475599E-68,-1.346112E-68,2.680959E-26,7.705572,5.160287E-5,437013.9,437013.9
2.376407E-6,16.27031,-1.719148E10,1819.718,1819.718,8.395732E-4,1.0,0.7764617,0.001604622,0.05461886,0.006486744,0.004396045,7.820959E-5,0.09539501,6.082041E-4,0.0279883,4.955959E-4,7.057945E-6,5.612304E-6,0.01348698,9.819578E-4,4.062768E-5,0.002068961,0.001772414,0.002075716,1.247234E-4,1.026117E-5,4.183512E-8,2.266104E-4,4.32593E-5,5.621847E-6,0.00366028,2.570449E-4,0.00258595,2.35139E-4,9.962502E-4,3.358251E-4,1.645886E-5,8.579116E-9,1.181708E-11,1.025179E-6,4.612922E-5,2.451884E-8,1.5328E-14,1.408988E-10,0.001803463,6.099278E-4,1.113546E-5,2.411185E-7,3.2608E-7,1.786302E-8,1.889434E-10,3.675294E-31,4.026902E-71,2.727362E-68,-1.180614E-68,2.246228E-26,7.705217,5.160155E-5,436993.7,436993.7
