Time_Soln#4 (sec),Volume_Soln#4 (cm3),Volumetric_heat_production_rate_Soln#4 (erg/cm3-sec),Surface_temperature_Soln#4 (K),Temperature_Soln#4 (K),Mass_Soln#4 (g),Pressure_Soln#4 (atm),Mole_fraction_H2_Soln#4 (),Mole_fraction_H_Soln#4 (),Mole_fraction_CH4_Soln#4 (),Mole_fraction_CH3_Soln#4 (),Mole_fraction_C2H6_Soln#4 (),Mole_fraction_C2H5_Soln#4 (),Mole_fraction_C2H4_Soln#4 (),Mole_fraction_C2H2_Soln#4 (),Mole_fraction_C3H8_Soln#4 (),Mole_fraction_NC3H7_Soln#4 (),Mole_fraction_C3H6_Soln#4 (),Mole_fraction_C3H5-A_Soln#4 (),Mole_fraction_C3H4-P_Soln#4 (),Mole_fraction_C3H4-A_Soln#4 (),Mole_fraction_NC4H10_Soln#4 (),Mole_fraction_PC4H9_Soln#4 (),Mole_fraction_IC4H10_Soln#4 (),Mole_fraction_IC4H8_Soln#4 (),Mole_fraction_IC4H7_Soln#4 (),Mole_fraction_C4H8-1_Soln#4 (),Mole_fraction_C4H8-2_Soln#4 (),Mole_fraction_C4H71-3_Soln#4 (),Mole_fraction_C4H6_Soln#4 (),Mole_fraction_C4H4_Soln#4 (),Mole_fraction_C6H6_Soln#4 (),Mole_fraction_C5H6_Soln#4 (),Mole_fraction_MCPTD_Soln#4 (),Mole_fraction_NC5H12_Soln#4 (),Mole_fraction_NC5H10_Soln#4 (),Mole_fraction_B1M2_Soln#4 (),Mole_fraction_B1M3_Soln#4 (),Mole_fraction_B2M2_Soln#4 (),Mole_fraction_CYC5H8_Soln#4 (),Mole_fraction_LC5H8_Soln#4 (),Mole_fraction_DIALLYL_Soln#4 (),Mole_fraction_CYC6H8_Soln#4 (),Mole_fraction_CYC6H10_Soln#4 (),Mole_fraction_NC6H12_Soln#4 (),Mole_fraction_NC7H14_Soln#4 (),Mole_fraction_DIMEPTD_Soln#4 (),Mole_fraction_C7H8_Soln#4 (),Mole_fraction_C7H7_Soln#4 (),Mole_fraction_C6H5C2H3_Soln#4 (),Mole_fraction_C6H5C2H5_Soln#4 (),Mole_fraction_XYLENE_Soln#4 (),Mole_fraction_C6H5C2H4C6H5_Soln#4 (),Mole_fraction_NPBENZ_Soln#4 (),Mole_fraction_NC12H26_Soln#4 (),Mole_fraction_NC16H34_Soln#4 (),Mole_fraction_NC10H20_Soln#4 (),Molecular_weight_Soln#4 (g/mole),Mass_density_Soln#4 (g/cm3),Unburned_hydrocarbons_Soln#4 (ppm),Volatile_organic_compounds_Soln#4 (ppm)
1.003085E-4,15.65719,-6.998115E8,1136.027,1136.027,0.001569637,1.0,0.9430593,2.501147E-6,0.00109678,4.00617E-5,5.351836E-4,3.045203E-5,0.004387689,6.760267E-6,7.239071E-5,1.938615E-6,0.002205185,5.763715E-5,5.107209E-7,4.007804E-6,3.625164E-5,7.6571E-7,4.682318E-7,7.533308E-7,3.593182E-6,8.065438E-4,3.340027E-5,6.253186E-5,7.138769E-4,4.630907E-7,1.522295E-5,1.399758E-6,8.190588E-9,1.968261E-6,6.655756E-4,3.807714E-8,1.297178E-5,1.732176E-8,4.637612E-9,3.419336E-4,4.900108E-5,3.925821E-7,2.146465E-8,6.604252E-5,7.434999E-4,5.416085E-9,0.004006581,1.716364E-5,1.920348E-8,2.301639E-6,2.708353E-7,9.014872E-8,3.65479E-6,0.01028774,0.006044772,0.02457783,9.345245,1.002499E-4,530006.3,530006.3
1.008554E-4,15.65702,-6.981439E8,1135.965,1135.965,0.001569637,1.0,0.9430206,2.496122E-6,0.0011022,3.999731E-5,5.377482E-4,3.04035E-5,0.00440811,6.808285E-6,7.272796E-5,1.935037E-6,0.002215438,5.763257E-5,5.15342E-7,4.03051E-6,3.641633E-5,7.642644E-7,4.713021E-7,7.640666E-7,3.624396E-6,8.10223E-4,3.359423E-5,6.248993E-5,7.174338E-4,4.676868E-7,1.529677E-5,1.413533E-6,8.294459E-9,1.976791E-6,6.686618E-4,3.850618E-8,1.304112E-5,1.74901E-8,4.688207E-9,3.434775E-4,4.920611E-5,3.964608E-7,2.168998E-8,6.633044E-5,7.468305E-4,5.472793E-9,0.004006273,1.719024E-5,1.946333E-8,2.319551E-6,2.724741E-7,9.113662E-8,3.683419E-6,0.01028431,0.006042072,0.02456771,9.344837,1.00251E-4,529983.2,529983.2
1.02719E-4,15.65643,-6.925187E8,1135.755,1135.755,0.001569637,1.0,0.9428894,2.479148E-6,0.001120587,3.977975E-5,5.464484E-4,3.023952E-5,0.004477352,6.972017E-6,7.387018E-5,1.922948E-6,0.002250202,5.761633E-5,5.311643E-7,4.107716E-6,3.697378E-5,7.593787E-7,4.817611E-7,8.012239E-7,3.730995E-6,8.226892E-4,3.425311E-5,6.234733E-5,7.294945E-4,4.834287E-7,1.554716E-5,1.460744E-6,8.653435E-9,2.005634E-6,6.791216E-4,3.998261E-8,1.327613E-5,1.806709E-8,4.862113E-9,3.487064E-4,4.989833E-5,4.097358E-7,2.246383E-8,6.730609E-5,7.581113E-4,5.667474E-9,0.004005231,1.727801E-5,2.036035E-8,2.380585E-6,2.780407E-7,9.452129E-8,3.780937E-6,0.0102727,0.00603292,0.02453342,9.343455,1.002547E-4,529904.8,529904.8
1.052644E-4,15.65563,-6.849812E8,1135.47,1135.47,0.001569637,1.0,0.9427119,2.456372E-6,0.0011455,3.948725E-5,5.582317E-4,3.001903E-5,0.004571038,7.195885E-6,7.541239E-5,1.906712E-6,0.002297232,5.759255E-5,5.529628E-7,4.212733E-6,3.772572E-5,7.528187E-7,4.960354E-7,8.53444E-7,3.877133E-6,8.39535E-4,3.514772E-5,6.215352E-5,7.458142E-4,5.051282E-7,1.588627E-5,1.525899E-6,9.156616E-9,2.044463E-6,6.932627E-4,4.20357E-8,1.359382E-5,1.886357E-8,5.103427E-9,3.557669E-4,5.082746E-5,4.280099E-7,2.353597E-8,6.862466E-5,7.733443E-4,5.937008E-9,0.004003824,1.739079E-5,2.161483E-8,2.46391E-6,2.855977E-7,9.918858E-8,3.913991E-6,0.01025699,0.006020547,0.02448704,9.341586,1.002598E-4,529798.8,529798.8
1.069251E-4,15.65511,-6.801473E8,1135.285,1135.285,0.001569637,1.0,0.942597,2.441742E-6,0.001161633,3.929921E-5,5.658598E-4,2.987726E-5,0.004631629,7.342085E-6,7.640788E-5,1.896279E-6,0.002327644,5.757608E-5,5.67298E-7,4.28099E-6,3.821063E-5,7.486035E-7,5.053418E-7,8.884183E-7,3.972787E-6,8.504171E-4,3.572823E-5,6.202774E-5,7.563697E-4,5.194041E-7,1.610577E-5,1.568814E-6,9.492854E-9,2.069457E-6,7.024017E-4,4.339748E-8,1.379911E-5,1.938828E-8,5.263174E-9,3.603246E-4,5.142389E-5,4.400171E-7,2.424472E-8,6.947654E-5,7.831781E-4,6.115068E-9,0.004002917,1.746021E-5,2.245117E-8,2.518242E-6,2.905006E-7,1.022595E-7,4.000697E-6,0.01024684,0.006012551,0.02445705,9.340378,1.002631E-4,529730.3,529730.3
1.103681E-4,15.65406,-6.703411E8,1134.907,1134.907,0.001569637,1.0,0.9423615,2.41201E-6,0.001194777,3.891638E-5,5.815246E-4,2.95886E-5,0.004755915,7.645479E-6,7.844506E-5,1.875056E-6,0.002390015,5.753965E-5,5.97293E-7,4.42184E-6,3.920181E-5,7.400309E-7,5.24616E-7,9.632124E-7,4.171771E-6,8.727066E-4,3.692367E-5,6.176894E-5,7.780231E-4,5.492864E-7,1.655651E-5,1.658776E-6,1.021008E-8,2.120432E-6,7.211308E-4,4.627622E-8,1.421977E-5,2.048851E-8,5.600098E-9,3.69652E-4,5.263628E-5,4.651113E-7,2.573709E-8,7.122167E-5,8.03304E-4,6.489684E-9,0.004001062,1.759406E-5,2.422961E-8,2.630754E-6,3.005954E-7,1.086859E-7,4.180115E-6,0.01022602,0.005996165,0.02439557,9.3379,1.002699E-4,529589.8,529589.8
1.105081E-4,15.65401,-6.699548E8,1134.892,1134.892,0.001569637,1.0,0.942352,2.410824E-6,0.001196117,3.890101E-5,5.821575E-4,2.957701E-5,0.004760932,7.657825E-6,7.852717E-5,1.874205E-6,0.002392532,5.753811E-5,5.985204E-7,4.42755E-6,3.924173E-5,7.396872E-7,5.253993E-7,9.663183E-7,4.17988E-6,8.736056E-4,3.697208E-5,6.175847E-5,7.788973E-4,5.505094E-7,1.657472E-5,1.662462E-6,1.023981E-8,2.122481E-6,7.218864E-4,4.639484E-8,1.423674E-5,2.05336E-8,5.613959E-9,3.700279E-4,5.268492E-5,4.661372E-7,2.579842E-8,7.129206E-5,8.041152E-4,6.505071E-9,0.004000988,1.759923E-5,2.430318E-8,2.635325E-6,3.01004E-7,1.089489E-7,4.187401E-6,0.01022518,0.005995504,0.02439309,9.3378,1.002702E-4,529584.1,529584.1
1.107471E-4,15.65394,-6.692794E8,1134.866,1134.866,0.001569637,1.0,0.9423358,2.408782E-6,0.001198401,3.88748E-5,5.83237E-4,2.955724E-5,0.004769489,7.678898E-6,7.866718E-5,1.87275E-6,0.002396826,5.753546E-5,6.006166E-7,4.437291E-6,3.930979E-5,7.390998E-7,5.26736E-7,9.716311E-7,4.193724E-6,8.751385E-4,3.705463E-5,6.174062E-5,7.803882E-4,5.525983E-7,1.660578E-5,1.668758E-6,1.029067E-8,2.125976E-6,7.23175E-4,4.659757E-8,1.426567E-5,2.061061E-8,5.637647E-9,3.70669E-4,5.276781E-5,4.678893E-7,2.590321E-8,7.141209E-5,8.054985E-4,6.531359E-9,0.00400086,1.760801E-5,2.442897E-8,2.643126E-6,3.01701E-7,1.093979E-7,4.199834E-6,0.01022375,0.005994377,0.02438886,9.337629,1.002707E-4,529574.4,529574.4
1.109025E-4,15.65389,-6.688421E8,1134.849,1134.849,0.001569637,1.0,0.9423253,2.407458E-6,0.001199886,3.885777E-5,5.839386E-4,2.95444E-5,0.00477505,7.692604E-6,7.875815E-5,1.871806E-6,0.002399616,5.753373E-5,6.019809E-7,4.443625E-6,3.935401E-5,7.387186E-7,5.276053E-7,9.750943E-7,4.20273E-6,8.761346E-4,3.71083E-5,6.172902E-5,7.813571E-4,5.539577E-7,1.662596E-5,1.672855E-6,1.032381E-8,2.128245E-6,7.240124E-4,4.672961E-8,1.428448E-5,2.066074E-8,5.653072E-9,3.710855E-4,5.282165E-5,4.690294E-7,2.597145E-8,7.149009E-5,8.063973E-4,6.548475E-9,0.004000778,1.761368E-5,2.451092E-8,2.648199E-6,3.021541E-7,1.096902E-7,4.207918E-6,0.01022282,0.005993644,0.02438611,9.337519,1.00271E-4,529568.1,529568.1
1.112161E-4,15.6538,-6.679683E8,1134.815,1134.815,0.001569637,1.0,0.9423041,2.404805E-6,0.001202879,3.882349E-5,5.853527E-4,2.951854E-5,0.004786258,7.720257E-6,7.894146E-5,1.869908E-6,0.00240524,5.753022E-5,6.047352E-7,4.456397E-6,3.94431E-5,7.379521E-7,5.293589E-7,9.820996E-7,4.220903E-6,8.781419E-4,3.72165E-5,6.170563E-5,7.833098E-4,5.567024E-7,1.666665E-5,1.68113E-6,1.039084E-8,2.132818E-6,7.256999E-4,4.699644E-8,1.432237E-5,2.076197E-8,5.684236E-9,3.719248E-4,5.293006E-5,4.713311E-7,2.610929E-8,7.164727E-5,8.082084E-4,6.583048E-9,0.004000611,1.762506E-5,2.467663E-8,2.658432E-6,3.030676E-7,1.102802E-7,4.224225E-6,0.01022094,0.005992168,0.02438057,9.337295,1.002716E-4,529555.5,529555.5
1.113898E-4,15.65374,-6.67486E8,1134.796,1134.796,0.001569637,1.0,0.9422923,2.403333E-6,0.001204537,3.880453E-5,5.861356E-4,2.950424E-5,0.004792462,7.735581E-6,7.904291E-5,1.868858E-6,0.002408353,5.752827E-5,6.062628E-7,4.463471E-6,3.94924E-5,7.375281E-7,5.303305E-7,9.859925E-7,4.230975E-6,8.792529E-4,3.727642E-5,6.169268E-5,7.843909E-4,5.582247E-7,1.668917E-5,1.68572E-6,1.042808E-8,2.135347E-6,7.266339E-4,4.714456E-8,1.434335E-5,2.081812E-8,5.701533E-9,3.723893E-4,5.299002E-5,4.726074E-7,2.618577E-8,7.173427E-5,8.092108E-4,6.602231E-9,0.004000519,1.763132E-5,2.476866E-8,2.664102E-6,3.035735E-7,1.106074E-7,4.233259E-6,0.0102199,0.005991351,0.0243775,9.337172,1.002719E-4,529548.5,529548.5
1.115029E-4,15.65371,-6.671687E8,1134.784,1134.784,0.001569637,1.0,0.9422847,2.402376E-6,0.001205615,3.879219E-5,5.866449E-4,2.949494E-5,0.004796498,7.745556E-6,7.91089E-5,1.868174E-6,0.002410378,5.7527E-5,6.072575E-7,4.468074E-6,3.952447E-5,7.372522E-7,5.309628E-7,9.885303E-7,4.237532E-6,8.799756E-4,3.731541E-5,6.168425E-5,7.850941E-4,5.592159E-7,1.670382E-5,1.688709E-6,1.045236E-8,2.136992E-6,7.272415E-4,4.724106E-8,1.435699E-5,2.085468E-8,5.712801E-9,3.726914E-4,5.302901E-5,4.734384E-7,2.62356E-8,7.179086E-5,8.098627E-4,6.614727E-9,0.004000459,1.763537E-5,2.482864E-8,2.667792E-6,3.039026E-7,1.108204E-7,4.239138E-6,0.01021923,0.005990819,0.02437551,9.337091,1.002721E-4,529543.9,529543.9
1.124509E-4,15.65342,-6.645422E8,1134.681,1134.681,0.001569637,1.0,0.9422207,2.394396E-6,0.001214634,3.868924E-5,5.909055E-4,2.941729E-5,0.004830251,7.829177E-6,7.966048E-5,1.862473E-6,0.002427313,5.751618E-5,6.156107E-7,4.506621E-6,3.979244E-5,7.3495E-7,5.362619E-7,1.009938E-6,4.292526E-6,8.860176E-4,3.764171E-5,6.161378E-5,7.909751E-4,5.675405E-7,1.68264E-5,1.71382E-6,1.065703E-8,2.150734E-6,7.323219E-4,4.805318E-8,1.447108E-5,2.11619E-8,5.807579E-9,3.75217E-4,5.335444E-5,4.804152E-7,2.665456E-8,7.2264E-5,8.153126E-4,6.71978E-9,0.003999957,1.766883E-5,2.533397E-8,2.698709E-6,3.066574E-7,1.126094E-7,4.288391E-6,0.01021358,0.005986375,0.02435882,9.336419,1.00274E-4,529505.8,529505.8
1.167096E-4,15.65214,-6.529901E8,1134.225,1134.225,0.001569637,1.0,0.9419364,2.35923E-6,0.001254791,3.823507E-5,6.098673E-4,2.907465E-5,0.004980301,8.205043E-6,8.210697E-5,1.837329E-6,0.002502584,5.746508E-5,6.534454E-7,4.67898E-6,4.097964E-5,7.247985E-7,5.600369E-7,1.108905E-6,4.540131E-6,9.12839E-4,3.909786E-5,6.130012E-5,8.17121E-4,6.052497E-7,1.737189E-5,1.827749E-6,1.16013E-8,2.211478E-6,7.548863E-4,5.176728E-8,1.497769E-5,2.255614E-8,6.240131E-9,3.864187E-4,5.478841E-5,5.119709E-7,2.856383E-8,7.436465E-5,8.394864E-4,7.198099E-9,0.003997735,1.780814E-5,2.765698E-8,2.837324E-6,3.189487E-7,1.20705E-7,4.509042E-6,0.01018847,0.005966635,0.02428468,9.33343,1.002822E-4,529336.3,529336.3
1.168848E-4,15.65209,-6.525247E8,1134.207,1134.207,0.001569637,1.0,0.9419248,2.357813E-6,0.00125643,3.821666E-5,6.106413E-4,2.906076E-5,0.00498642,8.220514E-6,8.220654E-5,1.836311E-6,0.002505653,5.746289E-5,6.550128E-7,4.686044E-6,4.102791E-5,7.243855E-7,5.610141E-7,1.113076E-6,4.550336E-6,9.139314E-4,3.915743E-5,6.128732E-5,8.181872E-4,6.06812E-7,1.739416E-5,1.832475E-6,1.164103E-8,2.213943E-6,7.558057E-4,5.19224E-8,1.499833E-5,2.261399E-8,6.258165E-9,3.868746E-4,5.484645E-5,5.132765E-7,2.864333E-8,7.445022E-5,8.404703E-4,7.218003E-9,0.003997644,1.78135E-5,2.775441E-8,2.843017E-6,3.194515E-7,1.210401E-7,4.518097E-6,0.01018745,0.005965831,0.02428166,9.333309,1.002825E-4,529329.4,529329.4
1.172424E-4,15.65198,-6.515724E8,1134.169,1134.169,0.001569637,1.0,0.9419011,2.354917E-6,0.001259774,3.817918E-5,6.122195E-4,2.903248E-5,0.004998896,8.252093E-6,8.24095E-5,1.83424E-6,0.00251191,5.74584E-5,6.582144E-7,4.700454E-6,4.112629E-5,7.235511E-7,5.630082E-7,1.121612E-6,4.571168E-6,9.161583E-4,3.927893E-5,6.126123E-5,8.203611E-4,6.100031E-7,1.743956E-5,1.842131E-6,1.172234E-8,2.218966E-6,7.576801E-4,5.223956E-8,1.50404E-5,2.27322E-8,6.295031E-9,3.878039E-4,5.496466E-5,5.159431E-7,2.880584E-8,7.462466E-5,8.424758E-4,7.25868E-9,0.00399746,1.782435E-5,2.795372E-8,2.854633E-6,3.20477E-7,1.217244E-7,4.536574E-6,0.01018536,0.005964191,0.0242755,9.33306,1.002832E-4,529315.3,529315.3
1.178807E-4,15.65179,-6.498841E8,1134.101,1134.101,0.001569637,1.0,0.941859,2.349767E-6,0.001265731,3.811251E-5,6.150313E-4,2.898217E-5,0.005021117,8.308458E-6,8.277086E-5,1.830555E-6,0.002523055,5.745032E-5,6.63937E-7,4.726149E-6,4.130142E-5,7.220614E-7,5.665661E-7,1.136927E-6,4.608361E-6,9.201237E-4,3.949552E-5,6.121476E-5,8.242333E-4,6.157068E-7,1.752044E-5,1.859395E-6,1.186815E-8,2.227904E-6,7.610182E-4,5.280745E-8,1.511533E-5,2.294354E-8,6.361016E-9,3.894584E-4,5.517487E-5,5.207078E-7,2.909663E-8,7.493528E-5,8.460466E-4,7.331456E-9,0.003997132,1.784342E-5,2.831091E-8,2.875356E-6,3.223048E-7,1.229471E-7,4.56953E-6,0.01018165,0.005961271,0.02426452,9.332618,1.002845E-4,529290.2,529290.2
1.182956E-4,15.65166,-6.4879E8,1134.057,1134.057,0.001569637,1.0,0.9418317,2.34643E-6,0.001269597,3.806933E-5,6.168557E-4,2.894959E-5,0.005035532,8.345102E-6,8.300518E-5,1.828166E-6,0.002530285,5.744502E-5,6.676628E-7,4.742838E-6,4.141494E-5,7.210986E-7,5.688784E-7,1.146939E-6,4.632547E-6,9.226954E-4,3.963612E-5,6.118461E-5,8.267453E-4,6.194204E-7,1.757292E-5,1.870639E-6,1.196343E-8,2.233695E-6,7.631833E-4,5.31779E-8,1.516393E-5,2.30812E-8,6.404043E-9,3.905312E-4,5.531099E-5,5.23809E-7,2.928619E-8,7.513674E-5,8.48362E-4,7.378888E-9,0.003996919,1.785561E-5,2.854413E-8,2.88882E-6,3.234914E-7,1.23743E-7,4.590939E-6,0.01017924,0.005959377,0.0242574,9.332331,1.002852E-4,529273.9,529273.9
1.185153E-4,15.6516,-6.482118E8,1134.034,1134.034,0.001569637,1.0,0.9418173,2.344668E-6,0.001271641,3.804652E-5,6.178204E-4,2.893238E-5,0.005043153,8.364502E-6,8.312903E-5,1.826905E-6,0.002534107,5.74422E-5,6.696371E-7,4.751667E-6,4.147494E-5,7.205879E-7,5.701023E-7,1.152256E-6,4.645353E-6,9.240549E-4,3.971049E-5,6.116866E-5,8.280735E-4,6.213881E-7,1.760067E-5,1.876599E-6,1.201403E-8,2.236755E-6,7.643278E-4,5.337441E-8,1.518962E-5,2.315416E-8,6.426862E-9,3.910983E-4,5.538289E-5,5.25452E-7,2.93867E-8,7.524324E-5,8.495859E-4,7.404038E-9,0.003996807,1.786201E-5,2.866792E-8,2.895946E-6,3.241191E-7,1.241647E-7,4.602269E-6,0.01017796,0.005958376,0.02425364,9.332179,1.002857E-4,529265.3,529265.3
1.189537E-4,15.65147,-6.47062E8,1133.988,1133.988,0.001569637,1.0,0.9417885,2.341161E-6,0.001275717,3.80011E-5,6.197437E-4,2.88981E-5,0.005058345,8.403222E-6,8.337582E-5,1.824394E-6,0.002541726,5.743655E-5,6.735812E-7,4.76928E-6,4.159448E-5,7.195743E-7,5.725445E-7,1.162905E-6,4.670917E-6,9.267641E-4,3.98588E-5,6.113689E-5,8.307207E-4,6.253192E-7,1.765599E-5,1.888506E-6,1.211534E-8,2.24285E-6,7.66609E-4,5.376746E-8,1.524083E-5,2.329995E-8,6.472491E-9,3.922283E-4,5.552603E-5,5.287336E-7,2.958766E-8,7.545547E-5,8.520246E-4,7.454312E-9,0.003996583,1.787464E-5,2.891566E-8,2.910163E-6,3.253707E-7,1.250068E-7,4.624871E-6,0.01017542,0.00595638,0.02424614,9.331877,1.002865E-4,529248.2,529248.2
1.196915E-4,15.65125,-6.451362E8,1133.91,1133.91,0.001569637,1.0,0.9417402,2.335284E-6,0.001282562,3.792497E-5,6.229737E-4,2.884065E-5,0.005083852,8.468391E-6,8.378999E-5,1.820186E-6,0.002554517,5.742694E-5,6.802302E-7,4.79889E-6,4.179504E-5,7.178762E-7,5.766534E-7,1.180936E-6,4.713953E-6,9.313115E-4,4.010803E-5,6.108355E-5,8.351657E-4,6.31946E-7,1.77489E-5,1.908586E-6,1.228682E-8,2.253071E-6,7.704383E-4,5.443143E-8,1.532677E-5,2.354583E-8,6.54954E-9,3.941245E-4,5.576589E-5,5.342638E-7,2.99269E-8,7.581173E-5,8.561174E-4,7.539161E-9,0.003996207,1.789551E-5,2.933459E-8,2.934076E-6,3.27474E-7,1.26426E-7,4.66288E-6,0.01017116,0.005953031,0.02423355,9.331369,1.002879E-4,529219.4,529219.4
1.21083E-4,15.65084,-6.415389E8,1133.765,1133.765,0.001569637,1.0,0.9416494,2.32429E-6,0.001295426,3.778245E-5,6.290425E-4,2.873308E-5,0.005131755,8.591307E-6,8.45671E-5,1.812306E-6,0.002578538,5.740851E-5,6.928074E-7,4.854626E-6,4.217118E-5,7.146944E-7,5.843979E-7,1.215312E-6,4.795158E-6,9.398467E-4,4.057682E-5,6.098337E-5,8.435135E-4,6.444806E-7,1.792345E-5,1.946595E-6,1.261352E-8,2.272222E-6,7.776272E-4,5.569209E-8,1.548812E-5,2.401128E-8,6.695717E-9,3.976825E-4,5.621477E-5,5.447178E-7,3.057015E-8,7.648042E-5,8.637966E-4,7.699992E-9,0.003995502,1.793359E-5,3.013146E-8,2.979126E-6,3.314296E-7,1.291086E-7,4.73446E-6,0.01016315,0.005946742,0.0242099,9.330416,1.002905E-4,529165.3,529165.3
1.212003E-4,15.6508,-6.412317E8,1133.753,1133.753,0.001569637,1.0,0.9416418,2.323359E-6,0.001296507,3.77705E-5,6.295525E-4,2.872406E-5,0.005135779,8.601664E-6,8.463234E-5,1.811646E-6,0.002580556,5.740694E-5,6.938693E-7,4.859316E-6,4.220275E-5,7.14428E-7,5.850501E-7,1.21823E-6,4.802003E-6,9.405634E-4,4.061624E-5,6.097496E-5,8.442148E-4,6.45539E-7,1.793812E-5,1.949805E-6,1.264124E-8,2.273828E-6,7.782309E-4,5.579881E-8,1.550166E-5,2.40506E-8,6.708085E-9,3.979812E-4,5.625238E-5,5.456001E-7,3.062456E-8,7.653658E-5,8.644413E-4,7.713592E-9,0.003995443,1.793672E-5,3.019901E-8,2.982918E-6,3.317623E-7,1.29335E-7,4.740484E-6,0.01016248,0.005946214,0.02420792,9.330336,1.002908E-4,529160.8,529160.8
1.215679E-4,15.6507,-6.402895E8,1133.714,1133.714,0.001569637,1.0,0.9416179,2.320481E-6,0.001299894,3.773311E-5,6.311501E-4,2.869583E-5,0.005148384,8.634138E-6,8.483665E-5,1.80958E-6,0.002586876,5.7402E-5,6.972013E-7,4.874014E-6,4.230159E-5,7.135945E-7,5.870949E-7,1.227404E-6,4.823465E-6,9.42808E-4,4.073976E-5,6.09486E-5,8.464114E-4,6.488595E-7,1.798407E-5,1.95988E-6,1.272837E-8,2.278856E-6,7.801219E-4,5.613395E-8,1.55441E-5,2.4174E-8,6.746918E-9,3.989165E-4,5.63701E-5,5.483678E-7,3.079536E-8,7.671244E-5,8.664603E-4,7.756282E-9,0.003995258,1.794647E-5,3.041121E-8,2.994807E-6,3.328046E-7,1.300451E-7,4.759368E-6,0.01016037,0.00594456,0.0242017,9.330086,1.002914E-4,529146.6,529146.6
1.252052E-4,15.64963,-6.310984E8,1133.338,1133.338,0.001569637,1.0,0.9413834,2.292367E-6,0.001333181,3.73682E-5,6.468472E-4,2.842034E-5,0.005272123,8.955488E-6,8.683895E-5,1.789423E-6,0.002648914,5.735169E-5,7.303493E-7,5.018932E-6,4.326946E-5,7.05458E-7,6.073032E-7,1.319999E-6,5.035969E-6,9.648191E-4,4.19558E-5,6.069006E-5,8.679762E-4,6.818882E-7,1.843553E-5,2.060228E-6,1.360688E-8,2.328011E-6,7.98672E-4,5.949112E-8,1.596035E-5,2.540331E-8,7.135369E-9,4.080833E-4,5.751807E-5,5.758667E-7,3.250228E-8,7.843723E-5,8.862468E-4,8.182608E-9,0.003993443,1.803685E-5,3.254387E-8,3.112169E-6,3.430645E-7,1.370982E-7,4.945668E-6,0.0101397,0.005928333,0.02414065,9.327625,1.002983E-4,529007.0,529007.0
1.263202E-4,15.64931,-6.283334E8,1133.224,1133.224,0.001569637,1.0,0.9413122,2.283899E-6,0.001343306,3.725812E-5,6.5162E-4,2.833721E-5,0.005309709,9.053998E-6,8.744597E-5,1.783348E-6,0.002667755,5.733578E-5,7.40573E-7,5.063172E-6,4.356257E-5,7.030062E-7,6.134891E-7,1.349032E-6,5.101148E-6,9.714965E-4,4.232638E-5,6.061159E-5,8.745267E-4,6.920728E-7,1.85728E-5,2.091218E-6,1.3882E-8,2.342868E-6,8.043021E-4,6.053471E-8,1.608666E-5,2.578306E-8,7.255932E-9,4.108621E-4,5.786408E-5,5.84335E-7,3.303149E-8,7.896054E-5,8.922453E-4,8.314676E-9,0.003992893,1.806247E-5,3.320923E-8,3.148046E-6,3.461908E-7,1.39269E-7,5.002574E-6,0.01013343,0.005923408,0.02412212,9.326878,1.003003E-4,528964.6,528964.7
1.264656E-4,15.64927,-6.27976E8,1133.209,1133.209,0.001569637,1.0,0.9413029,2.282801E-6,0.001344623,3.724383E-5,6.522408E-4,2.832642E-5,0.005314597,9.066839E-6,8.752486E-5,1.782559E-6,0.002670205,5.733369E-5,7.419077E-7,5.068932E-6,4.360065E-5,7.026876E-7,6.142951E-7,1.352839E-6,5.109644E-6,9.723645E-4,4.237462E-5,6.060139E-5,8.753785E-4,6.934023E-7,1.859065E-5,2.095265E-6,1.391806E-8,2.344797E-6,8.05034E-4,6.067123E-8,1.610308E-5,2.583266E-8,7.271698E-9,4.112232E-4,5.790898E-5,5.8544E-7,3.310067E-8,7.902856E-5,8.930248E-4,8.331938E-9,0.003992822,1.806574E-5,3.329636E-8,3.152718E-6,3.465977E-7,1.395522E-7,5.009984E-6,0.01013261,0.005922768,0.02411971,9.32678,1.003006E-4,528959.1,528959.1
1.265638E-4,15.64924,-6.277325E8,1133.199,1133.199,0.001569637,1.0,0.9412967,2.282058E-6,0.001345513,3.723418E-5,6.526602E-4,2.831913E-5,0.005317899,9.075519E-6,8.757815E-5,1.782027E-6,0.00267186,5.733227E-5,7.428103E-7,5.072826E-6,4.362638E-5,7.024726E-7,6.148399E-7,1.355415E-6,5.115388E-6,9.729509E-4,4.240721E-5,6.05945E-5,8.75954E-4,6.943013E-7,1.860271E-5,2.098002E-6,1.394247E-8,2.346101E-6,8.055285E-4,6.076359E-8,1.611417E-5,2.58662E-8,7.282362E-9,4.114672E-4,5.793931E-5,5.861872E-7,3.314747E-8,7.907452E-5,8.935515E-4,8.343613E-9,0.003992774,1.806795E-5,3.335531E-8,3.155876E-6,3.468726E-7,1.397437E-7,5.014992E-6,0.01013206,0.005922335,0.02411808,9.326715,1.003008E-4,528955.4,528955.4
