Time_Soln#23 (sec),Volume_Soln#23 (cm3),Volumetric_heat_production_rate_Soln#23 (erg/cm3-sec),Surface_temperature_Soln#23 (K),Temperature_Soln#23 (K),Mass_Soln#23 (g),Pressure_Soln#23 (atm),Mole_fraction_H2_Soln#23 (),Mole_fraction_H_Soln#23 (),Mole_fraction_CH4_Soln#23 (),Mole_fraction_CH3_Soln#23 (),Mole_fraction_C2H6_Soln#23 (),Mole_fraction_C2H5_Soln#23 (),Mole_fraction_C2H4_Soln#23 (),Mole_fraction_C2H3_Soln#23 (),Mole_fraction_C2H2_Soln#23 (),Mole_fraction_C3H8_Soln#23 (),Mole_fraction_IC3H7_Soln#23 (),Mole_fraction_NC3H7_Soln#23 (),Mole_fraction_C3H6_Soln#23 (),Mole_fraction_C3H5-A_Soln#23 (),Mole_fraction_C3H5-T_Soln#23 (),Mole_fraction_C3H4-P_Soln#23 (),Mole_fraction_C3H4-A_Soln#23 (),Mole_fraction_C3H3_Soln#23 (),Mole_fraction_NC4H10_Soln#23 (),Mole_fraction_PC4H9_Soln#23 (),Mole_fraction_C4H8-1_Soln#23 (),Mole_fraction_C4H8-2_Soln#23 (),Mole_fraction_C4H71-3_Soln#23 (),Mole_fraction_C4H6_Soln#23 (),Mole_fraction_C4H5_Soln#23 (),Mole_fraction_C4H4_Soln#23 (),Mole_fraction_C4H2_Soln#23 (),Mole_fraction_C6H6_Soln#23 (),Mole_fraction_C5H6_Soln#23 (),Mole_fraction_C10H8_Soln#23 (),Mole_fraction_NC5H12_Soln#23 (),Mole_fraction_NC5H11_Soln#23 (),Mole_fraction_NC5H10_Soln#23 (),Mole_fraction_LC5H8_Soln#23 (),Mole_fraction_NC6H12_Soln#23 (),Mole_fraction_NC7H15_Soln#23 (),Mole_fraction_NC7H14_Soln#23 (),Mole_fraction_C7H8_Soln#23 (),Mole_fraction_C7H7_Soln#23 (),Mole_fraction_C6H5C2H_Soln#23 (),Mole_fraction_C12H8_Soln#23 (),Mole_fraction_C14H10_Soln#23 (),Mole_fraction_C16H10_Soln#23 (),Mole_fraction_BIN1B_Soln#23 (),Mole_fraction_BIN1A_Soln#23 (),Mole_fraction_NC10H21_Soln#23 (),Mole_fraction_NC12H25_Soln#23 (),Mole_fraction_NC12H26_Soln#23 (),Mole_fraction_NC16H34_Soln#23 (),Mole_fraction_NC10H20_Soln#23 (),Molecular_weight_Soln#23 (g/mole),Mass_density_Soln#23 (g/cm3),Unburned_hydrocarbons_Soln#23 (ppm),Volatile_organic_compounds_Soln#23 (ppm)
8.063075E-5,16.06367,-1.896185E9,1690.231,1690.231,8.595631E-4,1.0,0.7674087,1.596208E-4,0.07833963,3.642091E-4,1.586454E-4,3.168409E-6,0.07671853,3.379329E-5,0.06462655,4.195608E-7,1.047303E-8,9.189972E-9,3.324957E-4,1.358646E-5,1.433945E-7,0.001679256,7.66921E-4,5.155336E-4,1.475279E-9,6.463582E-11,9.426721E-7,3.478327E-7,2.88459E-7,6.875237E-4,3.693582E-6,0.001355591,0.001394961,0.003627524,1.661662E-4,2.629088E-4,3.359567E-12,7.965016E-15,3.578854E-9,7.680965E-8,4.397829E-12,5.382209E-19,1.250625E-14,6.774054E-4,9.987339E-5,1.941321E-4,2.946732E-5,7.312904E-6,2.084682E-6,4.202819E-7,1.568864E-7,-1.412789E-20,-3.17285E-39,-1.248448E-39,-6.946453E-112,-2.028547E-15,7.421589,5.350974E-5,420908.2,420908.2
8.172478E-5,16.06099,-1.875996E9,1689.648,1689.648,8.595631E-4,1.0,0.7674268,1.585342E-4,0.0783711,3.615333E-4,1.572721E-4,3.14896E-6,0.07651565,3.349556E-5,0.06481041,4.170096E-7,1.035085E-8,9.105778E-9,3.284127E-4,1.339594E-5,1.411673E-7,0.001670562,7.620195E-4,5.102419E-4,1.467746E-9,6.4199E-11,9.308319E-7,3.443478E-7,2.86459E-7,6.841213E-4,3.647028E-6,0.001348393,0.001399623,0.003636555,1.650925E-4,2.636592E-4,3.338693E-12,7.849788E-15,3.539522E-9,7.57036E-8,4.343741E-12,5.410746E-19,1.233431E-14,6.729495E-4,9.885061E-5,1.955703E-4,2.982882E-5,7.432557E-6,2.121454E-6,4.318494E-7,1.591649E-7,-3.045074E-19,-3.265592E-39,-1.159621E-39,-3.550368E-113,-2.02447E-15,7.42027,5.351868E-5,420833.3,420833.3
9.53698E-5,16.02937,-1.65583E9,1682.863,1682.863,8.595631E-4,1.0,0.7676564,1.466992E-4,0.0787154,3.326423E-4,1.442924E-4,2.939856E-6,0.07415658,3.028806E-5,0.06692104,3.920744E-7,9.125171E-9,8.227445E-9,2.883847E-4,1.150229E-5,1.192018E-7,0.001573822,7.082632E-4,4.531698E-4,1.393728E-9,5.951309E-11,8.150078E-7,3.101967E-7,2.65164E-7,6.468643E-4,3.158306E-6,0.001269197,0.001451648,0.003736702,1.531329E-4,2.719566E-4,3.130238E-12,6.824759E-15,3.155435E-9,6.496354E-8,3.827155E-12,1.16526E-16,2.284702E-13,6.22961E-4,8.766803E-5,2.123672E-4,3.419372E-5,8.945745E-6,2.588402E-6,5.876114E-7,1.871625E-7,-3.708085E-15,-4.2995E-39,-4.985408E-40,-2.584259E-111,-2.111539E-12,7.40505,5.362425E-5,419970.1,419970.1
1.045991E-4,16.00972,-1.533483E9,1678.715,1678.715,8.595631E-4,1.0,0.767813,1.401066E-4,0.07890791,3.167413E-4,1.385563E-4,2.824995E-6,0.07271745,2.853131E-5,0.0681855,3.803044E-7,8.518709E-9,7.765721E-9,2.694069E-4,1.058109E-5,1.086209E-7,0.001518814,6.782517E-4,4.220333E-4,1.358305E-9,5.694191E-11,7.599818E-7,2.939579E-7,2.536573E-7,6.259318E-4,2.900766E-6,0.001224881,0.001481534,0.003793706,1.462971E-4,2.767017E-4,3.029334E-12,5.865397E-15,2.973767E-9,5.992731E-8,3.711341E-12,-4.882243E-17,1.628307E-12,5.940407E-4,8.144333E-5,2.226732E-4,3.700721E-5,9.986794E-6,2.912004E-6,7.046107E-7,2.056761E-7,3.271871E-16,-4.635811E-39,-2.638535E-40,-1.939681E-111,-5.391219E-11,7.395863,5.369005E-5,419449.1,419449.1
1.090088E-4,16.00078,-1.48096E9,1676.841,1676.841,8.595631E-4,1.0,0.7678875,1.372649E-4,0.0789909,3.09928E-4,1.363888E-4,2.775695E-6,0.07206813,2.778118E-5,0.06875066,3.756544E-7,8.272176E-9,7.571999E-9,2.618949E-4,1.021063E-5,1.043839E-7,0.001494995,6.653614E-4,4.088075E-4,1.34412E-9,5.587875E-11,7.381105E-7,2.875063E-7,2.487655E-7,6.168617E-4,2.793019E-6,0.001205854,0.001494592,0.003818488,1.43323E-4,2.78783E-4,2.988269E-12,6.196311E-15,2.901447E-9,5.794298E-8,3.695726E-12,3.85246E-16,2.108931E-12,5.81364E-4,7.877154E-5,2.273355E-4,3.831543E-5,1.048799E-5,3.068551E-6,7.637057E-7,2.144082E-7,-2.10915E-14,-4.674274E-39,-2.044843E-40,-2.147169E-113,-7.410792E-11,7.391738,5.372008E-5,419215.2,419215.2
1.100905E-4,15.99862,-1.468596E9,1676.391,1676.391,8.595631E-4,1.0,0.7679057,1.365948E-4,0.07901047,3.083246E-4,1.359032E-4,2.76408E-6,0.07191237,2.760491E-5,0.06888575,3.74593E-7,8.215254E-9,7.526681E-9,2.60179E-4,1.012548E-5,1.034115E-7,0.001489374,6.623281E-4,4.057076E-4,1.34089E-9,5.557317E-11,7.331059E-7,2.860302E-7,2.476173E-7,6.147179E-4,2.767895E-6,0.001201379,0.001497686,0.003824349,1.426196E-4,2.792776E-4,2.978414E-12,5.922299E-15,2.884755E-9,5.749063E-8,3.621349E-12,1.177748E-17,1.987323E-12,5.783569E-4,7.814288E-5,2.28455E-4,3.863293E-5,1.061126E-5,3.107132E-6,7.785138E-7,2.165393E-7,-3.210922E-15,-4.686228E-39,-1.922469E-40,-1.419641E-114,-9.289467E-11,7.390751,5.372731E-5,419159.2,419159.2
1.148589E-4,15.98931,-1.416341E9,1674.453,1674.453,8.595631E-4,1.0,0.7679857,1.337549E-4,0.07909337,3.015446E-4,1.339491E-4,2.714891E-6,0.07124126,2.686076E-5,0.06946573,3.702343E-7,7.978965E-9,7.336494E-9,2.531318E-4,9.773523E-6,9.939858E-8,0.001465561,6.4951E-4,3.926585E-4,1.327325E-9,5.441059E-11,7.124907E-7,2.799549E-7,2.427729E-7,6.056127E-4,2.662645E-6,0.001182481,0.001510854,0.003849244,1.396326E-4,2.813905E-4,2.934325E-12,5.76855E-15,2.816494E-9,5.563617E-8,3.343427E-12,-1.528158E-16,4.409522E-14,5.655461E-4,7.54864E-5,2.332822E-4,4.001719E-5,1.115594E-5,3.277984E-6,8.452095E-7,2.258843E-7,-2.798292E-15,-4.734969E-39,-1.470769E-40,-9.656286E-117,-7.532719E-11,7.386503,5.37586E-5,418918.3,418918.3
1.216503E-4,15.97654,-1.347695E9,1671.808,1671.808,8.595631E-4,1.0,0.7680987,1.300037E-4,0.07920273,2.92624E-4,1.316149E-4,2.649943E-6,0.07032674,2.58849E-5,0.07025075,3.648063E-7,7.67855E-9,7.089456E-9,2.443541E-4,9.329804E-6,9.435398E-8,0.001434167,6.326882E-4,3.756529E-4,1.310288E-9,5.302559E-11,6.866949E-7,2.723551E-7,2.36422E-7,5.935284E-4,2.526635E-6,0.001157727,0.001528383,0.003882258,1.356748E-4,2.842296E-4,2.88384E-12,6.029238E-15,2.731902E-9,5.333178E-8,3.30695E-12,4.751155E-16,1.259424E-12,5.484649E-4,7.199972E-5,2.398699E-4,4.194701E-5,1.193491E-5,3.523417E-6,9.441641E-7,2.390596E-7,-1.642784E-14,-4.794775E-39,-1.01594E-40,7.44848E-120,-6.615798E-11,7.380734,5.380157E-5,418591.1,418591.1
1.259477E-4,15.96874,-1.307395E9,1670.202,1670.202,8.595631E-4,1.0,0.7681695,1.277886E-4,0.07926721,2.873746E-4,1.303614E-4,2.611569E-6,0.0697714,2.531255E-5,0.07072452,3.61764E-7,7.506821E-9,6.945353E-9,2.39437E-4,9.07843E-6,9.1504E-8,0.001415695,6.228274E-4,3.657444E-4,1.300596E-9,5.208495E-11,6.721705E-7,2.680786E-7,2.326943E-7,5.863587E-4,2.44793E-6,0.001143251,0.001538802,0.003901808,1.333342E-4,2.859359E-4,2.853619E-12,5.376538E-15,2.683718E-9,5.204328E-8,3.219582E-12,-2.924981E-17,7.991618E-13,5.383009E-4,6.995518E-5,2.438746E-4,4.314391E-5,1.242938E-5,3.679894E-6,1.00914E-6,2.473178E-7,-5.644454E-16,-4.819962E-39,-8.083729E-41,-7.002697E-121,-6.195506E-11,7.377241,5.382785E-5,418393.0,418393.0
1.313398E-4,15.95925,-1.259895E9,1668.252,1668.252,8.595631E-4,1.0,0.7682575,1.25163E-4,0.0793435,2.811696E-4,1.289877E-4,2.566028E-6,0.06909826,2.4638E-5,0.0712959,3.583001E-7,7.308415E-9,6.776416E-9,2.338454E-4,8.790023E-6,8.824205E-8,0.001393894,6.112215E-4,3.541365E-4,1.289404E-9,5.10737E-11,6.5558E-7,2.631958E-7,2.282941E-7,5.778243E-4,2.356187E-6,0.001126256,0.001551213,0.003925021,1.305594E-4,2.879913E-4,2.818411E-12,5.467559E-15,2.62903E-9,5.058137E-8,3.117664E-12,8.072602E-17,5.379824E-13,5.261868E-4,6.754786E-5,2.487324E-4,4.46205E-5,1.305115E-5,3.877421E-6,1.093199E-6,2.57598E-7,-1.461048E-14,-4.845896E-39,-6.105567E-41,-1.289453E-124,-5.491714E-11,7.373017,5.385988E-5,418153.4,418153.4
1.326273E-4,15.95702,-1.249023E9,1667.798,1667.798,8.595631E-4,1.0,0.7682783,1.245596E-4,0.07936102,2.797461E-4,1.286884E-4,2.55555E-6,0.06894123,2.448357E-5,0.07142874,3.575246E-7,7.263619E-9,6.737856E-9,2.325948E-4,8.725144E-6,8.750946E-8,0.001388901,6.085679E-4,3.514903E-4,1.286916E-9,5.084789E-11,6.518613E-7,2.621005E-7,2.272853E-7,5.758569E-4,2.335338E-6,0.001122378,0.001554075,0.003930362,1.299218E-4,2.884692E-4,2.813021E-12,5.051563E-15,2.617213E-9,5.025458E-8,3.248693E-12,-3.120623E-17,2.341559E-12,5.233931E-4,6.699726E-5,2.498661E-4,4.496907E-5,1.31998E-5,3.924774E-6,1.113682E-6,2.600397E-7,-6.501172E-16,-4.848719E-39,-5.714656E-41,-2.988193E-126,-7.361885E-11,7.372033,5.386738E-5,418097.6,418097.6
1.384808E-4,15.94714,-1.201706E9,1665.779,1665.779,8.595631E-4,1.0,0.7683724,1.219217E-4,0.07943747,2.735342E-4,1.274488E-4,2.509675E-6,0.06824451,2.381116E-5,0.07201611,3.542166E-7,7.070495E-9,6.570113E-9,2.272709E-4,8.447357E-6,8.437877E-8,0.001367165,5.97034E-4,3.400218E-4,1.275967E-9,4.975823E-11,6.359616E-7,2.574232E-7,2.228843E-7,5.672285E-4,2.245235E-6,0.001105559,0.001566623,0.003953724,1.271371E-4,2.905854E-4,2.775702E-12,5.083786E-15,2.564195E-9,4.886684E-8,3.027363E-12,1.014591E-16,3.851035E-14,5.111427E-4,6.460319E-5,2.548976E-4,4.653478E-5,1.387629E-5,4.14089E-6,1.208775E-6,2.710787E-7,-1.691345E-16,-4.858987E-39,-4.249816E-41,-5.089079E-128,-5.870361E-11,7.367674,5.390078E-5,417850.4,417850.4
1.469922E-4,15.93335,-1.138512E9,1662.977,1662.977,8.595631E-4,1.0,0.7685069,1.183651E-4,0.07954024,2.651868E-4,1.259429E-4,2.447604E-6,0.06727832,2.291167E-5,0.07282527,3.499487E-7,6.817615E-9,6.346576E-9,2.204343E-4,8.08702E-6,8.033327E-8,0.001338132,5.816697E-4,3.248242E-4,1.261632E-9,4.842889E-11,6.154264E-7,2.513789E-7,2.169692E-7,5.555175E-4,2.126423E-6,0.001083269,0.001583638,0.00398525,1.233927E-4,2.935156E-4,2.732606E-12,5.03655E-15,2.497175E-9,4.709238E-8,3.080654E-12,3.473194E-16,2.227926E-12,4.945397E-4,6.141148E-5,2.618774E-4,4.875845E-5,1.486129E-5,4.45742E-6,1.352694E-6,2.869588E-7,-8.898835E-15,-4.874286E-39,-2.803382E-41,-1.75349E-128,-7.413322E-11,7.361646,5.394742E-5,417508.5,417508.5
1.574841E-4,15.91724,-1.068534E9,1659.721,1659.721,8.595631E-4,1.0,0.7686688,1.143748E-4,0.07965505,2.558581E-4,1.244571E-4,2.377561E-6,0.06615669,2.191246E-5,0.07375692,3.453785E-7,6.542526E-9,6.098376E-9,2.131776E-4,7.70038E-6,7.6016E-8,0.001306014,5.647181E-4,3.081541E-4,1.245757E-9,4.676574E-11,5.934594E-7,2.449098E-7,2.103478E-7,5.422584E-4,1.996756E-6,0.001058866,0.001602857,0.004020627,1.192141E-4,2.969281E-4,2.679436E-12,4.767288E-15,2.423823E-9,4.521963E-8,2.842822E-12,1.802151E-16,1.769857E-13,4.758163E-4,5.788596E-5,2.699793E-4,5.141848E-5,1.607621E-5,4.850888E-6,1.539069E-6,3.062739E-7,-6.381505E-15,-4.890463E-39,-1.708624E-41,-6.381381E-131,-6.904441E-11,7.354672,5.400203E-5,417113.0,417113.0
1.602013E-4,15.91321,-1.051675E9,1658.911,1658.911,8.595631E-4,1.0,0.7687101,1.134044E-4,0.07968289,2.535951E-4,1.241254E-4,2.36045E-6,0.06587774,2.167108E-5,0.07398735,3.44296E-7,6.476919E-9,6.03844E-9,2.11472E-4,7.608954E-6,7.499923E-8,0.001298285,5.606454E-4,3.041633E-4,1.24194E-9,4.637577E-11,5.882732E-7,2.433804E-7,2.087385E-7,5.390125E-4,1.965801E-6,0.001053039,0.001607552,0.004029229,1.182026E-4,2.97781E-4,2.668058E-12,4.570731E-15,2.406656E-9,4.478154E-8,2.857661E-12,3.58685E-17,8.504311E-13,4.712504E-4,5.703824E-5,2.719935E-4,5.20935E-5,1.639076E-5,4.953315E-6,1.588915E-6,3.112319E-7,-2.774954E-15,-4.893515E-39,-1.506596E-41,-1.545542E-130,-7.525578E-11,7.352941,5.401568E-5,417014.8,417014.8
1.676311E-4,15.9025,-1.007943E9,1656.76,1656.76,8.595631E-4,1.0,0.7688214,1.108685E-4,0.07975546,2.476918E-4,1.233078E-4,2.315572E-6,0.0651373,2.104343E-5,0.07459662,3.415101E-7,6.307546E-9,5.882468E-9,2.071124E-4,7.374464E-6,7.239974E-8,0.001278259,5.501007E-4,2.938544E-4,1.231909E-9,4.533253E-11,5.749705E-7,2.394546E-7,2.045326E-7,5.304887E-4,1.885979E-6,0.001038025,0.001619859,0.004051695,1.155704E-4,3.000572E-4,2.634652E-12,4.483959E-15,2.362371E-9,4.366646E-8,2.738915E-12,1.237002E-17,6.299608E-14,4.593019E-4,5.484206E-5,2.773375E-4,5.391174E-5,1.725037E-5,5.234379E-6,1.728447E-6,3.247025E-7,-3.108885E-16,-4.899035E-39,-1.074863E-41,-4.632256E-133,-6.201792E-11,7.348354,5.405206E-5,416754.7,416754.7
1.777429E-4,15.88857,-9.534544E8,1653.974,1653.974,8.595631E-4,1.0,0.7689695,1.07668E-4,0.07984671,2.402617E-4,1.223686E-4,2.258555E-6,0.06417843,2.025776E-5,0.07538048,3.380628E-7,6.097709E-9,5.686889E-9,2.017898E-4,7.087038E-6,6.923146E-8,0.001253356,5.37003E-4,2.810948E-4,1.219224E-9,4.405467E-11,5.586552E-7,2.346276E-7,1.992185E-7,5.196366E-4,1.787436E-6,0.001019545,0.001635478,0.004080021,1.12274E-4,3.030393E-4,2.594296E-12,4.304658E-15,2.308112E-9,4.231548E-8,2.683525E-12,-3.902747E-17,7.118791E-13,4.441932E-4,5.21116E-5,2.842504E-4,5.632458E-5,1.841835E-5,5.618983E-6,1.925782E-6,3.428437E-7,-3.704557E-16,-4.904182E-39,-6.883436E-42,-1.071759E-133,-5.440141E-11,7.34243,5.409947E-5,416418.7,416418.7
1.801283E-4,15.88538,-9.413678E8,1653.339,1653.339,8.595631E-4,1.0,0.7690039,1.069516E-4,0.07986708,2.386015E-4,1.221713E-4,2.245728E-6,0.06395995,2.008288E-5,0.07555828,3.372989E-7,6.051288E-9,5.643257E-9,2.00623E-4,7.023915E-6,6.853862E-8,0.001247842,5.341047E-4,2.782778E-4,1.216377E-9,4.375436E-11,5.550687E-7,2.335642E-7,1.980274E-7,5.171917E-4,1.765712E-6,0.001015485,0.001638988,0.004086357,1.115405E-4,3.037255E-4,2.585193E-12,4.099482E-15,2.296285E-9,4.202005E-8,2.654349E-12,-5.855475E-17,7.834873E-13,4.408078E-4,5.150702E-5,2.85824E-4,5.688379E-5,1.869345E-5,5.710026E-6,1.973565E-6,3.470925E-7,-2.346471E-16,-4.90299E-39,-6.207573E-42,-9.922216E-135,-6.215339E-11,7.341082,5.411031E-5,416342.2,416342.2
1.849521E-4,15.87906,-9.177493E8,1652.08,1652.08,8.595631E-4,1.0,0.7690727,1.055441E-4,0.07990704,2.353433E-4,1.217964E-4,2.220457E-6,0.06352661,1.974044E-5,0.07591004,3.358041E-7,5.960553E-9,5.557697E-9,1.983544E-4,6.901135E-6,6.71943E-8,0.001237078,5.284484E-4,2.727861E-4,1.210716E-9,4.317064E-11,5.480836E-7,2.314912E-7,1.956854E-7,5.123715E-4,1.723391E-6,0.001007593,0.001645898,0.004098796,1.10105E-4,3.050949E-4,2.56618E-12,4.237028E-15,2.272598E-9,4.144827E-8,2.61061E-12,1.208693E-16,6.371671E-15,4.341554E-4,5.032668E-5,2.889429E-4,5.800344E-5,1.924915E-5,5.89446E-6,2.071603E-6,3.556506E-7,-5.664199E-15,-4.900977E-39,-5.046929E-42,-1.337944E-136,-6.361812E-11,7.338412,5.413187E-5,416190.8,416190.8
1.871895E-4,15.87617,-9.071501E8,1651.506,1651.506,8.595631E-4,1.0,0.7691044,1.049091E-4,0.07992504,2.338746E-4,1.216323E-4,2.209024E-6,0.0633293,1.958641E-5,0.07606983,3.351317E-7,5.920004E-9,5.519329E-9,1.973405E-4,6.846252E-6,6.659483E-8,0.001232251,5.259124E-4,2.703265E-4,1.20818E-9,4.298165E-11,5.449611E-7,2.305622E-7,1.946276E-7,5.101889E-4,1.704452E-6,0.00100407,0.001649023,0.004104406,1.094596E-4,3.057224E-4,2.560441E-12,4.079454E-15,2.263405E-9,4.11941E-8,2.773332E-12,-3.754721E-17,2.76857E-12,4.311532E-4,4.979733E-5,2.903621E-4,5.851788E-5,1.950662E-5,5.980149E-6,2.117704E-6,3.596054E-7,-3.873891E-16,-4.900639E-39,-4.590688E-42,-5.851087E-138,-7.868075E-11,7.337197,5.414171E-5,416121.9,416121.9
1.930115E-4,15.86881,-8.805708E8,1650.044,1650.044,8.595631E-4,1.0,0.7691858,1.033075E-4,0.07997038,2.30174E-4,1.21232E-4,2.180089E-6,0.06282656,1.919923E-5,0.07647588,3.334384E-7,5.817818E-9,5.422354E-9,1.948079E-4,6.709183E-6,6.510195E-8,0.001220162,5.195619E-4,2.641743E-4,1.201636E-9,4.237207E-11,5.371422E-7,2.28235E-7,1.919562E-7,5.046618E-4,1.657108E-6,9.952912E-4,0.001656925,0.004118545,1.078389E-4,3.073335E-4,2.538032E-12,3.963143E-15,2.236563E-9,4.056193E-8,2.62866E-12,-1.17319E-16,1.533395E-12,4.235799E-4,4.847137E-5,2.939752E-4,5.984205E-5,2.017561E-5,6.203503E-6,2.239525E-6,3.698531E-7,-9.54607E-16,-4.900007E-39,-3.599169E-42,-1.162485E-140,-7.105293E-11,7.334105,5.416682E-5,415946.5,415946.5
1.991803E-4,15.86123,-8.538885E8,1648.542,1648.542,8.595631E-4,1.0,0.7692708,1.016856E-4,0.08001619,2.264319E-4,1.208448E-4,2.150643E-6,0.0623099,1.880911E-5,0.07689154,3.317251E-7,5.715066E-9,5.324123E-9,1.922761E-4,6.572288E-6,6.361722E-8,0.001208046,5.131988E-4,2.580192E-4,1.194935E-9,4.157384E-11,5.293151E-7,2.258989E-7,1.892453E-7,4.990307E-4,1.609787E-6,9.865615E-4,0.001664958,0.00413285,1.062085E-4,3.090089E-4,2.516096E-12,4.003406E-15,2.209418E-9,3.993372E-8,2.553891E-12,-2.412725E-17,7.613918E-13,4.159103E-4,4.714224E-5,2.976833E-4,6.122314E-5,2.088284E-5,6.44072E-6,2.371496E-6,3.806464E-7,-6.959267E-16,-4.899028E-39,-2.793492E-42,3.203915E-143,-6.376755E-11,7.330932,5.419272E-5,415766.6,415766.6
2.117562E-4,15.84642,-8.037257E8,1645.618,1645.618,8.595631E-4,1.0,0.7694399,9.859486E-5,0.08010321,2.193156E-4,1.20151E-4,2.094103E-6,0.06130383,1.80712E-5,0.07769628,3.284487E-7,5.521284E-9,5.137898E-9,1.875292E-4,6.316349E-6,6.085962E-8,0.001185323,5.012652E-4,2.464997E-4,1.181876E-9,4.030357E-11,5.146155E-7,2.214919E-7,1.840598E-7,4.881993E-4,1.52134E-6,9.703905E-4,0.001680359,0.004160072,1.031341E-4,3.123361E-4,2.474335E-12,3.872778E-15,2.159625E-9,3.876745E-8,2.488962E-12,-4.399477E-17,9.078961E-13,4.012989E-4,4.464849E-5,3.048871E-4,6.39724E-5,2.231883E-5,6.925814E-6,2.649496E-6,4.024582E-7,-4.444512E-16,-4.896801E-39,-1.693822E-42,-1.68198E-144,-5.26844E-11,7.324766,5.424337E-5,415416.9,415416.9
2.219632E-4,15.83499,-7.667188E8,1643.37,1643.37,8.595631E-4,1.0,0.7695732,9.627745E-5,0.08016823,2.13992E-4,1.196628E-4,2.051309E-6,0.06053024,1.752272E-5,0.07831086,3.259679E-7,5.37729E-9,4.998582E-9,1.840247E-4,6.128372E-6,5.885078E-8,0.00116861,4.924869E-4,2.380442E-4,1.171761E-9,3.9316E-11,5.037497E-7,2.182153E-7,1.801518E-7,4.799846E-4,1.456504E-6,9.586854E-4,0.001691997,0.004180449,1.008599E-4,3.149602E-4,2.441889E-12,3.960093E-15,2.122148E-9,3.791672E-8,2.399008E-12,1.461994E-16,4.918064E-13,3.90352E-4,4.281354E-5,3.104089E-4,6.614181E-5,2.347803E-5,7.320738E-6,2.883775E-6,4.199867E-7,-5.437781E-15,-4.894705E-39,-1.141001E-42,-3.721307E-148,-4.385446E-11,7.320037,5.428251E-5,415148.7,415148.7
2.237237E-4,15.83307,-7.606401E8,1642.992,1642.992,8.595631E-4,1.0,0.7695958,9.58936E-5,0.08017898,2.131112E-4,1.195842E-4,2.044186E-6,0.06040046,1.743227E-5,0.07841361,3.25554E-7,5.353526E-9,4.975506E-9,1.834479E-4,6.097543E-6,5.852272E-8,0.001165869,4.910471E-4,2.366588E-4,1.17007E-9,3.913781E-11,5.019619E-7,2.176742E-7,1.795027E-7,4.786157E-4,1.445887E-6,9.567827E-4,0.001693934,0.004183821,1.004859E-4,3.154066E-4,2.436897E-12,3.699689E-15,2.115845E-9,3.777726E-8,2.424496E-12,3.809752E-17,4.89065E-13,3.885398E-4,4.251257E-5,3.113336E-4,6.651062E-5,2.367736E-5,7.388945E-6,2.924955E-6,4.229953E-7,-1.801949E-15,-4.894223E-39,-1.066697E-42,-1.604978E-149,-5.009792E-11,7.319244,5.428909E-5,415103.7,415103.7
2.35336E-4,15.82075,-7.225792E8,1640.578,1640.578,8.595631E-4,1.0,0.7697427,9.346782E-5,0.08024683,2.075512E-4,1.190999E-4,1.99893E-6,0.05956925,1.686337E-5,0.07906925,3.229128E-7,5.203998E-9,4.830046E-9,1.798223E-4,5.904572E-6,5.647902E-8,0.001148731,4.820417E-4,2.280016E-4,1.159074E-9,3.813109E-11,4.907186E-7,2.142599E-7,1.753868E-7,4.699083E-4,1.379596E-6,9.449999E-4,0.001706229,0.004205118,9.81417E-5,3.183098E-4,2.402473E-12,3.858332E-15,2.077164E-9,3.690866E-8,2.383392E-12,3.13884E-16,7.981493E-13,3.770958E-4,4.063021E-5,3.172439E-4,6.890578E-5,2.49874E-5,7.839355E-6,3.202064E-6,4.427386E-7,-1.023462E-14,-4.891125E-39,-6.900724E-43,-1.844824E-152,-5.075374E-11,7.314176,5.433135E-5,414816.3,414816.3
2.407745E-4,15.81519,-7.058888E8,1639.489,1639.489,8.595631E-4,1.0,0.76981,9.239155E-5,0.08027688,2.050878E-4,1.188909E-4,1.978713E-6,0.05919418,1.661244E-5,0.07936373,3.217246E-7,5.13798E-9,4.765711E-9,1.782226E-4,5.81995E-6,5.558824E-8,0.00114123,4.780983E-4,2.242151E-4,1.154065E-9,3.776361E-11,4.857605E-7,2.127466E-7,1.735526E-7,4.660123E-4,1.350628E-6,9.399096E-4,0.00171172,0.004214558,9.711268E-5,3.196466E-4,2.387157E-12,3.541341E-15,2.060498E-9,3.652942E-8,2.391054E-12,-4.579554E-17,1.52718E-12,3.720238E-4,3.980613E-5,3.199035E-4,7.000578E-5,2.559804E-5,8.050563E-6,3.335102E-6,4.519279E-7,-3.898846E-16,-4.889742E-39,-5.647936E-43,-5.905536E-152,-5.397125E-11,7.311893,5.435048E-5,414686.8,414686.8
