Time_Soln#6 (sec),Volume_Soln#6 (cm3),Volumetric_heat_production_rate_Soln#6 (erg/cm3-sec),Surface_temperature_Soln#6 (K),Temperature_Soln#6 (K),Mass_Soln#6 (g),Pressure_Soln#6 (atm),Mole_fraction_H2_Soln#6 (),Mole_fraction_H_Soln#6 (),Mole_fraction_CH4_Soln#6 (),Mole_fraction_CH3_Soln#6 (),Mole_fraction_C2H6_Soln#6 (),Mole_fraction_C2H5_Soln#6 (),Mole_fraction_C2H4_Soln#6 (),Mole_fraction_C2H2_Soln#6 (),Mole_fraction_C3H8_Soln#6 (),Mole_fraction_NC3H7_Soln#6 (),Mole_fraction_C3H6_Soln#6 (),Mole_fraction_C3H5-A_Soln#6 (),Mole_fraction_C3H4-P_Soln#6 (),Mole_fraction_C3H4-A_Soln#6 (),Mole_fraction_NC4H10_Soln#6 (),Mole_fraction_IC4H10_Soln#6 (),Mole_fraction_IC4H8_Soln#6 (),Mole_fraction_IC4H7_Soln#6 (),Mole_fraction_C4H8-1_Soln#6 (),Mole_fraction_C4H8-2_Soln#6 (),Mole_fraction_C4H71-3_Soln#6 (),Mole_fraction_C4H6_Soln#6 (),Mole_fraction_C4H4_Soln#6 (),Mole_fraction_C6H6_Soln#6 (),Mole_fraction_FULVENE_Soln#6 (),Mole_fraction_C5H6_Soln#6 (),Mole_fraction_C5H5_Soln#6 (),Mole_fraction_MCPTD_Soln#6 (),Mole_fraction_C10H8_Soln#6 (),Mole_fraction_NC5H12_Soln#6 (),Mole_fraction_NC5H10_Soln#6 (),Mole_fraction_B1M2_Soln#6 (),Mole_fraction_B1M3_Soln#6 (),Mole_fraction_CYC5H8_Soln#6 (),Mole_fraction_LC5H8_Soln#6 (),Mole_fraction_DIALLYL_Soln#6 (),Mole_fraction_CYC6H8_Soln#6 (),Mole_fraction_CYC6H10_Soln#6 (),Mole_fraction_NC6H12_Soln#6 (),Mole_fraction_NC7H14_Soln#6 (),Mole_fraction_C7H8_Soln#6 (),Mole_fraction_C7H7_Soln#6 (),Mole_fraction_C6H5C2H3_Soln#6 (),Mole_fraction_C6H5C2H5_Soln#6 (),Mole_fraction_XYLENE_Soln#6 (),Mole_fraction_INDENE_Soln#6 (),Mole_fraction_NPBENZ_Soln#6 (),Mole_fraction_NC12H26_Soln#6 (),Mole_fraction_NC16H34_Soln#6 (),Mole_fraction_NC10H20_Soln#6 (),Molecular_weight_Soln#6 (g/mole),Mass_density_Soln#6 (g/cm3),Unburned_hydrocarbons_Soln#6 (ppm),Volatile_organic_compounds_Soln#6 (ppm)
0.033,15.3666,-560324.8,1068.063,1068.063,0.001444066,1.0,0.8136336,1.048034E-7,0.03717911,2.63657E-6,0.01097114,1.547242E-6,0.07729852,0.001095748,0.001352923,2.877927E-8,0.026422,2.532964E-5,2.433398E-4,2.112747E-4,2.598008E-4,3.873259E-5,9.649814E-4,1.169942E-5,0.003697173,6.686866E-4,1.173412E-5,0.01177936,1.845289E-4,6.436699E-4,1.424575E-5,9.155707E-4,5.898334E-6,3.089736E-5,1.413777E-6,1.37585E-5,0.003127835,7.551602E-6,9.665853E-5,7.008748E-6,0.001125659,9.607128E-5,3.544988E-5,2.059331E-5,2.289048E-4,0.00196779,0.003195675,3.791815E-6,5.488813E-5,8.419297E-5,9.380049E-6,6.20027E-6,4.512118E-5,9.396969E-4,2.161032E-4,0.001030808,8.236117,9.397393E-5,467103.2,467103.2
0.034,15.37016,-472244.0,1067.97,1067.97,0.001444066,1.0,0.8130274,1.035916E-7,0.03751832,2.596404E-6,0.01106561,1.527942E-6,0.07763987,0.00110437,0.001360428,2.803733E-8,0.02640964,2.513299E-5,2.456001E-4,2.117288E-4,2.587717E-4,3.881169E-5,9.714357E-4,1.149158E-5,0.00365148,6.663093E-4,1.159008E-5,0.01179284,1.862249E-4,6.525165E-4,1.453477E-5,9.298117E-4,5.97101E-6,3.093873E-5,1.473221E-6,1.365738E-5,0.003088763,7.526191E-6,9.551824E-5,7.124313E-6,0.001108457,9.484109E-5,3.544972E-5,2.07233E-5,2.245042E-4,0.001931435,0.003194006,3.760986E-6,5.612575E-5,8.440197E-5,9.455915E-6,6.348189E-6,4.479113E-5,9.150742E-4,2.08116E-4,9.91964E-4,8.233492,9.39522E-5,466954.4,466954.4
0.035,15.37374,-389651.9,1067.892,1067.892,0.001444066,1.0,0.812436,1.024517E-7,0.0378519,2.558144E-6,0.01115851,1.509601E-6,0.0779731,0.001112816,0.001367788,2.733277E-8,0.02639476,2.494333E-5,2.478036E-4,2.121564E-4,2.577468E-4,3.888373E-5,9.776156E-4,1.129187E-5,0.003606468,6.63838E-4,1.145092E-5,0.01180496,1.878962E-4,6.612865E-4,1.482038E-5,9.438723E-4,6.042415E-6,3.096739E-5,1.53367E-6,1.355792E-5,0.003050201,7.500502E-6,9.439177E-5,7.238718E-6,0.001091629,9.362656E-5,3.544134E-5,2.084305E-5,2.201959E-4,0.001895877,0.003192395,3.731751E-6,5.735806E-5,8.460153E-5,9.529419E-6,6.496618E-6,4.446324E-5,8.913185E-4,2.004922E-4,9.549182E-4,8.23097,9.393028E-5,466811.3,466811.4
0.036,15.37736,-312070.0,1067.828,1067.828,0.001444066,1.0,0.8118585,1.013781E-7,0.03818015,2.52164E-6,0.01124992,1.492145E-6,0.07829867,0.001121095,0.001375009,2.666263E-8,0.02637751,2.476018E-5,2.499529E-4,2.125591E-4,2.567258E-4,3.894903E-5,9.835344E-4,1.109976E-5,0.003562116,6.61279E-4,1.131629E-5,0.01181578,1.895441E-4,6.699845E-4,1.51027E-5,9.577601E-4,6.112609E-6,3.098407E-5,1.595123E-6,1.346006E-5,0.003012135,7.47456E-6,9.327872E-5,7.352015E-6,0.001075159,9.242735E-5,3.542519E-5,2.095299E-5,2.159769E-4,0.001861087,0.003190838,3.703995E-6,5.858528E-5,8.47921E-5,9.600666E-6,6.64559E-6,4.413747E-5,8.683797E-4,1.932084E-4,9.195547E-4,8.228545,9.390818E-5,466673.8,466673.8
0.037,15.38101,-239075.2,1067.779,1067.779,0.001444066,1.0,0.8112941,1.003659E-7,0.03850332,2.486766E-6,0.01133992,1.47551E-6,0.07861698,0.001129216,0.001382096,2.60244E-8,0.02635801,2.458309E-5,2.520506E-4,2.129386E-4,2.557086E-4,3.90079E-5,9.892041E-4,1.091475E-5,0.003518404,6.586382E-4,1.118591E-5,0.01182538,1.911702E-4,6.786147E-4,1.538181E-5,9.714819E-4,6.18165E-6,3.098944E-5,1.657582E-6,1.336371E-5,0.002974551,7.448384E-6,9.217874E-5,7.464251E-6,0.001059034,9.124314E-5,3.540165E-5,2.10535E-5,2.11844E-4,0.001827035,0.003189332,3.677615E-6,5.980759E-5,8.49741E-5,9.66975E-6,6.795134E-6,4.381383E-5,8.462129E-4,1.862436E-4,8.857694E-4,8.22621,9.388593E-5,466541.4,466541.4
0.038,15.38468,-170275.7,1067.742,1067.742,0.001444066,1.0,0.8107422,9.941072E-8,0.03882166,2.453407E-6,0.01142856,1.459638E-6,0.07892844,0.001137187,0.001389053,2.54157E-8,0.02633638,2.441168E-5,2.54099E-4,2.132964E-4,2.54695E-4,3.906058E-5,9.946359E-4,1.073641E-5,0.003475311,6.55921E-4,1.105951E-5,0.01183381,1.927755E-4,6.871809E-4,1.565781E-5,9.850442E-4,6.24959E-6,3.098413E-5,1.721048E-6,1.32688E-5,0.002937436,7.421993E-6,9.109147E-5,7.575473E-6,0.001043239,9.007361E-5,3.537112E-5,2.114494E-5,2.077946E-4,0.001793693,0.003187872,3.652518E-6,6.102516E-5,8.514794E-5,9.736761E-6,6.945278E-6,4.349228E-5,8.247763E-4,1.795783E-4,8.534662E-4,8.223961,9.386352E-5,466413.8,466413.9
0.039,15.38837,-105331.3,1067.717,1067.717,0.001444066,1.0,0.8102021,9.850818E-8,0.0391354,2.421455E-6,0.01151592,1.444475E-6,0.07923338,0.001145016,0.001395884,2.483426E-8,0.02631272,2.424558E-5,2.561004E-4,2.136339E-4,2.536849E-4,3.910735E-5,9.998401E-4,1.056434E-5,0.003432821,6.531323E-4,1.093684E-5,0.01184114,1.943613E-4,6.956867E-4,1.593076E-5,9.984529E-4,6.316477E-6,3.096873E-5,1.785522E-6,1.317526E-5,0.002900779,7.395401E-6,9.00166E-5,7.685719E-6,0.001027764,8.891847E-5,3.533392E-5,2.122764E-5,2.038261E-4,0.001761037,0.003186455,3.628618E-6,6.223813E-5,8.531394E-5,9.80178E-6,7.096047E-6,4.31728E-5,8.040318E-4,1.731951E-4,8.22558E-4,8.221794,9.384097E-5,466290.9,466290.9
0.04,15.39209,-43957.12,1067.703,1067.703,0.001444066,1.0,0.8096733,9.765469E-8,0.03944474,2.390808E-6,0.01160206,1.429971E-6,0.07953214,0.00115271,0.001402595,2.427826E-8,0.02628713,2.408443E-5,2.580566E-4,2.139522E-4,2.526782E-4,3.914842E-5,0.001004826,1.039815E-5,0.003390916,6.502768E-4,1.081767E-5,0.01184743,1.959287E-4,7.041354E-4,1.620074E-5,0.001011714,6.382356E-6,3.094377E-5,1.851005E-6,1.308304E-5,0.002864567,7.368624E-6,8.89538E-5,7.795027E-6,0.001012596,8.77774E-5,3.529038E-5,2.130195E-5,1.999359E-4,0.001729042,0.003185079,3.605837E-6,6.344666E-5,8.547243E-5,9.864884E-6,7.247466E-6,4.285538E-5,7.83944E-4,1.670776E-4,7.929637E-4,8.219704,9.38183E-5,466172.4,466172.4
0.041,15.39583,14125.1,1067.7,1067.7,0.001444066,1.0,0.8091552,9.684716E-8,0.03974989,2.361385E-6,0.01168702,1.416085E-6,0.07982501,0.001160275,0.001409188,2.374614E-8,0.02625971,2.392792E-5,2.599697E-4,2.142525E-4,2.516748E-4,3.9184E-5,0.001009604,1.023752E-5,0.003349579,6.473588E-4,1.070181E-5,0.01185271,1.974787E-4,7.125301E-4,1.646784E-5,0.001024831,6.44727E-6,3.090978E-5,1.917498E-6,1.299208E-5,0.002828791,7.341674E-6,8.790277E-5,7.903433E-6,9.977245E-4,8.665013E-5,3.524079E-5,2.136815E-5,1.961217E-4,0.001697685,0.003183739,3.584105E-6,6.465087E-5,8.562372E-5,9.926145E-6,7.399555E-6,4.253998E-5,7.644806E-4,1.61211E-4,7.646097E-4,8.217687,9.379552E-5,466058.0,466058.0
0.042,15.39959,69197.19,1067.708,1067.708,0.001444066,1.0,0.8086473,9.608234E-8,0.04005102,2.33311E-6,0.01177086,1.402778E-6,0.08011227,0.001167717,0.001415666,2.323607E-8,0.02623053,2.37758E-5,2.618414E-4,2.145358E-4,2.506744E-4,3.921431E-5,0.001014181,1.008212E-5,0.003308796,6.443821E-4,1.058905E-5,0.01185703,1.990122E-4,7.208737E-4,1.67321E-5,0.001037811,6.511255E-6,3.086721E-5,1.985001E-6,1.290232E-5,0.002793439,7.314563E-6,8.686323E-5,8.010968E-6,9.831391E-4,8.553636E-5,3.518545E-5,2.142655E-5,1.923813E-4,0.001666947,0.003182434,3.563357E-6,6.585087E-5,8.576807E-5,9.985629E-6,7.552336E-6,4.222657E-5,7.456112E-4,1.555814E-4,7.37427E-4,8.21574,9.377262E-5,465947.6,465947.6
0.043,15.40337,121455.1,1067.725,1067.725,0.001444066,1.0,0.8081492,9.535718E-8,0.0403483,2.305903E-6,0.01185362,1.390008E-6,0.08039419,0.001175042,0.001422034,2.274649E-8,0.02619968,2.362778E-5,2.636733E-4,2.148033E-4,2.496769E-4,3.923952E-5,0.001018565,9.931672E-6,0.003268551,6.413506E-4,1.047924E-5,0.01186045,2.0053E-4,7.291689E-4,1.699359E-5,0.001050658,6.574343E-6,3.081653E-5,2.053518E-6,1.281371E-5,0.002758501,7.287301E-6,8.58349E-5,8.117662E-6,9.688302E-4,8.443583E-5,3.512461E-5,2.147741E-5,1.887126E-4,0.001636805,0.003181161,3.543533E-6,6.704677E-5,8.590572E-5,1.00434E-5,7.705826E-6,4.191514E-5,7.273079E-4,1.501761E-4,7.113524E-4,8.213858,9.374962E-5,465840.9,465840.9
0.044,15.40716,171043.9,1067.752,1067.752,0.001444066,1.0,0.8076604,9.466944E-8,0.0406419,2.279688E-6,0.01193535,1.377742E-6,0.08067101,0.001182256,0.001428294,2.227644E-8,0.02616722,2.348357E-5,2.65467E-4,2.150557E-4,2.486823E-4,3.92598E-5,0.001022764,9.785909E-6,0.003228831,6.382677E-4,1.037218E-5,0.01186299,2.02033E-4,7.374182E-4,1.725237E-5,0.001063375,6.636575E-6,3.075813E-5,2.123047E-6,1.27262E-5,0.002723969,7.259896E-6,8.481753E-5,8.223543E-6,9.547886E-4,8.334827E-5,3.505852E-5,2.152101E-5,1.851135E-4,0.001607243,0.003179919,3.524575E-6,6.823868E-5,8.603692E-5,1.009952E-5,7.860044E-6,4.160564E-5,7.095445E-4,1.449832E-4,6.86327E-4,8.21204,9.372653E-5,465737.8,465737.8
0.045,15.41097,218214.9,1067.788,1067.788,0.001444066,1.0,0.8071805,9.401718E-8,0.04093195,2.25442E-6,0.01201609,1.365956E-6,0.08094295,0.001189363,0.001434448,2.182478E-8,0.02613323,2.3343E-5,2.672239E-4,2.152939E-4,2.476904E-4,3.927533E-5,0.001026785,9.644585E-6,0.003189622,6.351367E-4,1.026775E-5,0.01186469,2.03522E-4,7.456239E-4,1.75085E-5,0.001075966,6.697986E-6,3.069241E-5,2.193591E-6,1.263976E-5,0.002689833,7.232358E-6,8.381087E-5,8.328636E-6,9.410056E-4,8.227343E-5,3.49874E-5,2.15576E-5,1.815823E-4,0.001578242,0.003178703,3.506434E-6,6.942668E-5,8.616187E-5,1.015403E-5,8.015006E-6,4.129806E-5,6.92297E-4,1.39992E-4,6.622964E-4,8.210283,9.370336E-5,465638.1,465638.1
0.046,15.4148,263215.5,1067.831,1067.831,0.001444066,1.0,0.8067092,9.339771E-8,0.04121861,2.230051E-6,0.01209587,1.354621E-6,0.08121022,0.001196369,0.0014405,2.138979E-8,0.02609776,2.320591E-5,2.689455E-4,2.155186E-4,2.467011E-4,3.928624E-5,0.001030634,9.507464E-6,0.003150913,6.319606E-4,1.016583E-5,0.0118656,2.049976E-4,7.537883E-4,1.776202E-5,0.001088437,6.75859E-6,3.061976E-5,2.265151E-6,1.255434E-5,0.002656085,7.204694E-6,8.281468E-5,8.432965E-6,9.27473E-4,8.121105E-5,3.491149E-5,2.15874E-5,1.781169E-4,0.001549785,0.003177514,3.489067E-6,7.061085E-5,8.628077E-5,1.0207E-5,8.170726E-6,4.099236E-5,6.755427E-4,1.351921E-4,6.392099E-4,8.208582,9.368011E-5,465541.6,465541.6
0.047,15.41864,306029.1,1067.883,1067.883,0.001444066,1.0,0.8062461,9.280883E-8,0.04150199,2.206502E-6,0.01217474,1.3437E-6,0.08147302,0.001203277,0.001446451,2.097086E-8,0.02606088,2.307201E-5,2.70633E-4,2.157307E-4,2.457142E-4,3.929269E-5,0.001034318,9.374341E-6,0.00311269,6.287422E-4,1.006625E-5,0.01186573,2.064605E-4,7.619134E-4,1.801297E-5,0.001100789,6.818411E-6,3.054051E-5,2.337729E-6,1.246991E-5,0.002622717,7.176911E-6,8.182873E-5,8.536551E-6,9.141831E-4,8.016091E-5,3.483098E-5,2.161066E-5,1.747159E-4,0.001521857,0.003176349,3.472425E-6,7.179127E-5,8.63938E-5,1.025848E-5,8.327218E-6,4.068852E-5,6.592605E-4,1.305741E-4,6.170207E-4,8.206937,9.365678E-5,465448.3,465448.3
0.048,15.42249,346762.9,1067.943,1067.943,0.001444066,1.0,0.8057908,9.224924E-8,0.04178222,2.183725E-6,0.01225273,1.333172E-6,0.08173153,0.001210091,0.001452305,2.056739E-8,0.02602264,2.294106E-5,2.722876E-4,2.159308E-4,2.447297E-4,3.92948E-5,0.001037841,9.245025E-6,0.003074943,6.254842E-4,9.968889E-6,0.01186512,2.079113E-4,7.700013E-4,1.826141E-5,0.001113026,6.877497E-6,3.045497E-5,2.411324E-6,1.238642E-5,0.00258972,7.149014E-6,8.085283E-5,8.639417E-6,9.011285E-4,7.912279E-5,3.474607E-5,2.162759E-5,1.713775E-4,0.001494442,0.003175206,3.456467E-6,7.2968E-5,8.650113E-5,1.03085E-5,8.484496E-6,4.038651E-5,6.434308E-4,1.261293E-4,5.956846E-4,8.205344,9.363339E-5,465358.0,465358.0
0.049,15.42635,385747.6,1068.009,1068.009,0.001444066,1.0,0.805343,9.17172E-8,0.04205942,2.161702E-6,0.01232986,1.323025E-6,0.08198593,0.001216816,0.001458062,2.017789E-8,0.02598309,2.281303E-5,2.739105E-4,2.161194E-4,2.437474E-4,3.92927E-5,0.001041211,9.119322E-6,0.003037661,6.221892E-4,9.873667E-6,0.01186381,2.093507E-4,7.780536E-4,1.850737E-5,0.001125152,6.935861E-6,3.036345E-5,2.48594E-6,1.230384E-5,0.002557089,7.121011E-6,7.988676E-5,8.74158E-6,8.88302E-4,7.809642E-5,3.465694E-5,2.163841E-5,1.681001E-4,0.001467527,0.003174084,3.441157E-6,7.414111E-5,8.660292E-5,1.035711E-5,8.642571E-6,4.008629E-5,6.28035E-4,1.218494E-4,5.751605E-4,8.203801,9.360994E-5,465270.5,465270.5
0.05,15.43023,423067.5,1068.083,1068.083,0.001444066,1.0,0.8049025,9.121117E-8,0.04233369,2.140387E-6,0.01240617,1.313234E-6,0.08223638,0.001223456,0.001463726,1.980176E-8,0.02594228,2.268779E-5,2.755027E-4,2.162973E-4,2.427673E-4,3.928651E-5,0.00104443,8.997056E-6,0.003000834,6.188596E-4,9.780492E-6,0.0118618,2.107791E-4,7.860722E-4,1.87509E-5,0.001137169,6.993501E-6,3.026629E-5,2.561577E-6,1.222213E-5,0.002524815,7.092907E-6,7.893033E-5,8.843059E-6,8.756972E-4,7.708162E-5,3.456379E-5,2.164331E-5,1.648822E-4,0.001441097,0.003172981,3.426465E-6,7.531066E-5,8.669931E-5,1.040435E-5,8.801456E-6,3.978785E-5,6.130555E-4,1.177265E-4,5.554095E-4,8.202306,9.358643E-5,465185.7,465185.7
0.051,15.43411,458666.1,1068.163,1068.163,0.001444066,1.0,0.804469,9.072956E-8,0.04260514,2.11972E-6,0.01248169,1.303772E-6,0.08248303,0.001230013,0.001469299,1.943855E-8,0.02590025,2.256503E-5,2.770654E-4,2.164649E-4,2.417892E-4,3.927634E-5,0.001047506,8.878077E-6,0.002964451,6.154977E-4,9.689231E-6,0.01185914,2.121972E-4,7.940588E-4,1.899203E-5,0.001149079,7.050456E-6,3.016373E-5,2.638236E-6,1.214128E-5,0.002492892,7.064706E-6,7.798334E-5,8.94387E-6,8.633075E-4,7.607822E-5,3.446676E-5,2.16425E-5,1.617225E-4,0.001415139,0.003171896,3.412355E-6,7.647669E-5,8.679044E-5,1.045027E-5,8.96116E-6,3.949116E-5,5.984761E-4,1.137535E-4,5.363955E-4,8.200858,9.356287E-5,465103.6,465103.6
0.052,15.43801,492697.9,1068.25,1068.25,0.001444066,1.0,0.8040422,9.027094E-8,0.04287386,2.099674E-6,0.01255645,1.294625E-6,0.08272603,0.001236491,0.001474781,1.908732E-8,0.02585706,2.244464E-5,2.785994E-4,2.166228E-4,2.408131E-4,3.92623E-5,0.001050442,8.762234E-6,0.002928503,6.121055E-4,9.599785E-6,0.01185585,2.136053E-4,8.020147E-4,1.923079E-5,0.001160887,7.10676E-6,3.005602E-5,2.715919E-6,1.206125E-5,0.002461313,7.036413E-6,7.704564E-5,9.04403E-6,8.511269E-4,7.508598E-5,3.436603E-5,2.163616E-5,1.586196E-4,0.001389642,0.003170827,3.398791E-6,7.763925E-5,8.687644E-5,1.04949E-5,9.121692E-6,3.919618E-5,5.842813E-4,1.099235E-4,5.180846E-4,8.199455,9.353926E-5,465024.0,465024.0
0.053,15.44191,525337.1,1068.343,1068.343,0.001444066,1.0,0.8036219,8.983425E-8,0.04313995,2.080227E-6,0.01263046,1.285779E-6,0.08296551,0.001242893,0.001480174,1.874738E-8,0.02581273,2.232657E-5,2.801058E-4,2.167715E-4,2.398388E-4,3.924449E-5,0.001053243,8.649379E-6,0.002892981,6.086852E-4,9.512097E-6,0.01185194,2.15004E-4,8.099416E-4,1.946722E-5,0.001172594,7.162422E-6,2.994342E-5,2.794627E-6,1.1982E-5,0.002430073,7.008032E-6,7.611705E-5,9.143552E-6,8.391496E-4,7.41047E-5,3.426175E-5,2.162447E-5,1.55572E-4,0.001364593,0.003169774,3.385748E-6,7.879839E-5,8.695742E-5,1.053828E-5,9.283063E-6,3.89029E-5,5.704565E-4,1.062302E-4,5.004447E-4,8.198094,9.351561E-5,464946.8,464946.8
0.054,15.44583,556597.7,1068.442,1068.442,0.001444066,1.0,0.8032078,8.941833E-8,0.04340348,2.061337E-6,0.01270375,1.277217E-6,0.08320159,0.001249222,0.001485481,1.841834E-8,0.02576732,2.221066E-5,2.815853E-4,2.169114E-4,2.388664E-4,3.922301E-5,0.001055912,8.539386E-6,0.002857877,6.052386E-4,9.426083E-6,0.01184743,2.163937E-4,8.178408E-4,1.970134E-5,0.001184202,7.217444E-6,2.982617E-5,2.874361E-6,1.190353E-5,0.002399166,6.979568E-6,7.519741E-5,9.242452E-6,8.273702E-4,7.313421E-5,3.415406E-5,2.16076E-5,1.525787E-4,0.001339982,0.003168735,3.373201E-6,7.995414E-5,8.703349E-5,1.058043E-5,9.445281E-6,3.86113E-5,5.569882E-4,1.026676E-4,4.834462E-4,8.196774,9.349192E-5,464871.9,464871.9
0.055,15.44975,586578.0,1068.546,1068.546,0.001444066,1.0,0.8027998,8.902206E-8,0.04366455,2.04298E-6,0.01277635,1.268924E-6,0.08343441,0.00125548,0.001490702,1.809952E-8,0.02572085,2.209678E-5,2.830388E-4,2.170429E-4,2.378955E-4,3.919794E-5,0.001058455,8.432131E-6,0.002823182,6.017676E-4,9.341664E-6,0.01184236,2.177749E-4,8.257136E-4,1.99332E-5,0.001195714,7.271849E-6,2.970448E-5,2.955122E-6,1.182579E-5,0.002368585,6.951024E-6,7.428656E-5,9.34074E-6,8.157833E-4,7.217434E-5,3.40431E-5,2.158573E-5,1.496383E-4,0.001315797,0.003167709,3.361125E-6,8.110653E-5,8.710476E-5,1.06214E-5,9.608352E-6,3.832133E-5,5.438636E-4,9.923009E-5,4.670612E-4,8.195493,9.34682E-5,464799.3,464799.3
0.056,15.45368,615342.9,1068.655,1068.655,0.001444066,1.0,0.8023976,8.864444E-8,0.04392322,2.025129E-6,0.01284827,1.260886E-6,0.08366407,0.001261672,0.00149584,1.779046E-8,0.02567335,2.198483E-5,2.844672E-4,2.171665E-4,2.369263E-4,3.916937E-5,0.001060874,8.3275E-6,0.002788888,5.982739E-4,9.258772E-6,0.01183673,2.191478E-4,8.335612E-4,2.01628E-5,0.001207131,7.325651E-6,2.957857E-5,3.036913E-6,1.174878E-5,0.002338327,6.922404E-6,7.338438E-5,9.43843E-6,8.043841E-4,7.122491E-5,3.392901E-5,2.155902E-5,1.467498E-4,0.001292029,0.003166695,3.349495E-6,8.225559E-5,8.717132E-5,1.066121E-5,9.772285E-6,3.803299E-5,5.310706E-4,9.591243E-5,4.512634E-4,8.194251,9.344444E-5,464728.8,464728.9
0.057,15.45761,642952.3,1068.77,1068.77,0.001444066,1.0,0.802001,8.828456E-8,0.04417958,2.007758E-6,0.01291954,1.253092E-6,0.08389068,0.001267798,0.001500895,1.749067E-8,0.02562487,2.187471E-5,2.858711E-4,2.172824E-4,2.359587E-4,3.913739E-5,0.001063173,8.225383E-6,0.002754988,5.947592E-4,9.177343E-6,0.01183056,2.205129E-4,8.413847E-4,2.039018E-5,0.001218456,7.378865E-6,2.944864E-5,3.119733E-6,1.167246E-5,0.002308385,6.893711E-6,7.249071E-5,9.535533E-6,7.931676E-4,7.028576E-5,3.381192E-5,2.152762E-5,1.43912E-4,0.001268668,0.003165693,3.338291E-6,8.340136E-5,8.723326E-5,1.069989E-5,9.937085E-6,3.774625E-5,5.185975E-4,9.27096E-5,4.360277E-4,8.193045,9.342065E-5,464660.5,464660.5
0.058,15.46155,669466.5,1068.89,1068.89,0.001444066,1.0,0.8016099,8.794177E-8,0.04443366,1.990849E-6,0.01299016,1.245532E-6,0.08411431,0.001273861,0.001505867,1.719981E-8,0.02557543,2.176635E-5,2.872511E-4,2.173911E-4,2.349925E-4,3.910204E-5,0.001065355,8.1257E-6,0.002721478,5.912249E-4,9.097333E-6,0.01182387,2.218705E-4,8.491851E-4,2.061535E-5,0.00122969,7.431494E-6,2.931484E-5,3.203595E-6,1.159682E-5,0.002278758,6.864948E-6,7.160552E-5,9.632052E-6,7.821311E-4,6.935685E-5,3.369192E-5,2.149164E-5,1.411244E-4,0.001245709,0.003164701,3.327495E-6,8.454381E-5,8.729061E-5,1.073746E-5,1.010277E-5,3.74611E-5,5.064366E-4,8.961795E-5,4.213357E-4,8.191875,9.339684E-5,464594.1,464594.1
0.059,15.4655,694957.0,1069.015,1069.015,0.001444066,1.0,0.801224,8.761469E-8,0.04468558,1.974369E-6,0.01306017,1.238188E-6,0.08433512,0.001279864,0.001510761,1.691726E-8,0.02552506,2.165959E-5,2.886083E-4,2.174929E-4,2.340276E-4,3.906346E-5,0.001067425,8.028305E-6,0.002688344,5.876728E-4,9.018642E-6,0.01181668,2.232211E-4,8.569639E-4,2.083836E-5,0.001240836,7.483566E-6,2.917745E-5,3.288478E-6,1.152183E-5,0.002249434,6.836119E-6,7.072849E-5,9.728011E-6,7.712664E-4,6.843781E-5,3.356919E-5,2.145133E-5,1.383848E-4,0.001223134,0.003163718,3.31708E-6,8.568304E-5,8.734356E-5,1.077396E-5,1.026932E-5,3.717749E-5,4.945711E-4,8.663071E-5,4.071538E-4,8.190739,9.3373E-5,464529.7,464529.7
0.05920085,15.46629,699977.9,1069.04,1069.04,0.001444066,1.0,0.8011472,8.755088E-8,0.04473592,1.971113E-6,0.01307416,1.236739E-6,0.08437914,0.001281063,0.001511734,1.68615E-8,0.02551484,2.163834E-5,2.888781E-4,2.175125E-4,2.33834E-4,3.905532E-5,0.001067827,8.009015E-6,0.002681734,5.869573E-4,9.002994E-6,0.01181518,2.234915E-4,8.585237E-4,2.088289E-5,0.001243065,7.493957E-6,2.914943E-5,3.305652E-6,1.150684E-5,0.002243582,6.830321E-6,7.055333E-5,9.747216E-6,7.691048E-4,6.825441E-5,3.354421E-5,2.144271E-5,1.378404E-4,0.001218646,0.003163521,3.315032E-6,8.591146E-5,8.735367E-5,1.078117E-5,1.030288E-5,3.712071E-5,4.922231E-4,8.604312E-5,4.043659E-4,8.190515,9.336821E-5,464517.0,464517.0
0.05984579,15.46884,715738.9,1069.124,1069.124,0.001444066,1.0,0.8009017,8.735018E-8,0.04489697,1.960758E-6,0.01311892,1.232142E-6,0.08451971,0.001284895,0.001514837,1.668463E-8,0.02548176,2.157054E-5,2.897385E-4,2.175738E-4,2.332126E-4,3.902831E-5,0.001069088,7.947686E-6,0.002660614,5.846554E-4,8.953108E-6,0.01181021,2.24358E-4,8.635267E-4,2.102528E-5,0.001250195,7.527169E-6,2.905851E-5,3.361088E-6,1.14589E-5,0.002224872,6.811685E-6,6.999314E-5,9.808732E-6,7.62211E-4,6.766824E-5,3.346329E-5,2.141387E-5,1.361054E-4,0.00120434,0.003162893,3.30856E-6,8.664404E-5,8.738488E-5,1.080401E-5,1.041089E-5,3.693882E-5,4.847637E-4,8.418432E-5,3.955504E-4,8.189804,9.335283E-5,464476.7,464476.7
