Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_H_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_CH3_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H5_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H3_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C3H8_Soln#9 (),Mole_fraction_IC3H7_Soln#9 (),Mole_fraction_NC3H7_Soln#9 (),Mole_fraction_C3H6_Soln#9 (),Mole_fraction_C3H5-A_Soln#9 (),Mole_fraction_C3H4-P_Soln#9 (),Mole_fraction_C3H4-A_Soln#9 (),Mole_fraction_NC4H10_Soln#9 (),Mole_fraction_PC4H9_Soln#9 (),Mole_fraction_IC4H10_Soln#9 (),Mole_fraction_IC4H8_Soln#9 (),Mole_fraction_IC4H7_Soln#9 (),Mole_fraction_C4H8-1_Soln#9 (),Mole_fraction_C4H8-2_Soln#9 (),Mole_fraction_C4H71-3_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H5_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_FULVENE_Soln#9 (),Mole_fraction_C5H6_Soln#9 (),Mole_fraction_C5H5_Soln#9 (),Mole_fraction_MCPTD_Soln#9 (),Mole_fraction_NC5H12_Soln#9 (),Mole_fraction_NC5H10_Soln#9 (),Mole_fraction_B1M3_Soln#9 (),Mole_fraction_LC5H8_Soln#9 (),Mole_fraction_DIALLYL_Soln#9 (),Mole_fraction_CYC6H8_Soln#9 (),Mole_fraction_NC6H12_Soln#9 (),Mole_fraction_NC7H14_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_LC6H6_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_INDENE_Soln#9 (),Mole_fraction_NPBENZ_Soln#9 (),Mole_fraction_NC12H26_Soln#9 (),Mole_fraction_NC16H34_Soln#9 (),Mole_fraction_NC10H20_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
2.044592E-5,15.6016,-7.887547E9,1287.159,1287.159,0.001289345,1.0,0.8851239,3.753747E-5,0.009313413,5.007567E-4,0.002739546,1.307876E-4,0.03771707,2.675114E-5,5.09521E-4,0.001273465,7.4063E-6,1.172281E-5,0.01648564,2.83219E-4,4.583365E-5,9.119733E-5,3.735416E-4,5.034131E-6,3.041589E-5,2.352994E-5,4.684918E-5,0.005339025,3.018122E-4,1.274167E-4,0.006214191,8.444896E-6,7.78194E-5,1.106869E-4,2.817235E-7,7.709374E-5,1.227031E-6,1.083421E-6,7.245538E-5,0.003907703,1.214783E-4,0.001976766,6.178898E-5,5.816272E-6,4.750351E-4,0.003716052,0.003551964,6.708101E-5,1.256881E-7,1.733569E-6,2.844218E-5,2.205024E-7,2.382889E-5,0.004829296,0.002094226,0.01201218,8.728711,8.264183E-5,495040.2,495040.2
2.06449E-5,15.60129,-7.807253E9,1286.857,1286.857,0.001289345,1.0,0.8849371,3.724174E-5,0.009352127,4.972964E-4,0.002748048,1.299143E-4,0.03783239,2.660712E-5,5.122116E-4,0.001276157,7.374316E-6,1.161899E-5,0.01652821,2.82661E-4,4.615444E-5,9.162314E-5,3.740992E-4,4.988219E-6,3.049389E-5,2.378189E-5,4.707867E-5,0.005348422,3.029384E-4,1.270202E-4,0.006233634,8.403474E-6,7.83571E-5,1.111603E-4,2.858933E-7,7.766852E-5,1.23647E-6,1.097745E-6,7.24984E-5,0.003913305,1.218112E-4,0.001980575,6.19568E-5,5.856796E-6,4.757078E-4,0.003720229,0.003550624,6.694157E-5,1.273667E-7,1.750824E-6,2.860066E-5,2.226316E-7,2.393394E-5,0.004813974,0.002084886,0.01197207,8.726838,8.264345E-5,494934.0,494934.0
2.072458E-5,15.60117,-7.775517E9,1286.737,1286.737,0.001289345,1.0,0.8848628,3.712475E-5,0.009367537,4.959268E-4,0.002751428,1.295685E-4,0.03787825,2.654996E-5,5.132832E-4,0.001277225,7.361639E-6,1.157794E-5,0.01654512,2.824392E-4,4.62824E-5,9.179282E-5,3.743198E-4,4.970068E-6,3.052486E-5,2.388268E-5,4.716983E-5,0.005352146,3.033861E-4,1.268627E-4,0.006241366,8.387024E-6,7.857139E-5,1.11349E-4,2.875659E-7,7.789786E-5,1.240235E-6,1.103481E-6,7.251527E-5,0.00391552,1.219432E-4,0.001982084,6.202354E-5,5.872957E-6,4.75974E-4,0.003721877,0.003550091,6.688598E-5,1.280389E-7,1.757717E-6,2.866374E-5,2.234822E-7,2.39757E-5,0.004807887,0.002081179,0.01195614,8.726093,8.26441E-5,494891.8,494891.8
2.153813E-5,15.59993,-7.46491E9,1285.541,1285.541,0.001289345,1.0,0.8841212,3.597546E-5,0.009521899,4.824481E-4,0.002785161,1.261603E-4,0.03833627,2.598277E-5,5.240383E-4,0.001287792,7.236346E-6,1.117526E-5,0.01671349,2.802262E-4,4.757243E-5,9.349838E-5,3.764883E-4,4.792119E-6,3.083239E-5,2.490801E-5,4.807651E-5,0.005388904,3.0785E-4,1.252958E-4,0.006318559,8.223476E-6,8.072594E-5,1.132429E-4,3.047265E-7,8.021225E-5,1.27818E-6,1.162046E-6,7.267637E-5,0.003937276,1.232503E-4,0.001996984,6.269E-5,6.035785E-6,4.785925E-4,0.003737917,0.003544772,6.632662E-5,1.349026E-7,1.827585E-6,2.929589E-5,2.321031E-7,2.439187E-5,0.004747277,0.002044361,0.01179732,8.718672,8.265067E-5,494470.9,494470.9
2.193539E-5,15.59933,-7.321539E9,1284.974,1284.974,0.001289345,1.0,0.8837699,3.54424E-5,0.009595393,4.76181E-4,0.00280114,1.245727E-4,0.03855349,2.571614E-5,5.291716E-4,0.001292741,7.17775E-6,1.098887E-5,0.01679299,2.791785E-4,4.819191E-5,9.431413E-5,3.774946E-4,4.709809E-6,3.097715E-5,2.540626E-5,4.850397E-5,0.005406064,3.099622E-4,1.245566E-4,0.00635515,8.146403E-6,8.175678E-5,1.141476E-4,3.131593E-7,8.132501E-5,1.296393E-6,1.190636E-6,7.274812E-5,0.003947356,1.238628E-4,0.002003939,6.300596E-5,6.113907E-6,4.798086E-4,0.00374526,0.003542252,6.605886E-5,1.382537E-7,1.861366E-6,2.959696E-5,2.36271E-7,2.458868E-5,0.004718651,0.002027034,0.01172224,8.715161,8.265384E-5,494271.8,494271.8
2.458043E-5,15.59544,-6.484492E9,1281.454,1281.454,0.001289345,1.0,0.8815904,3.229399E-5,0.01005659,4.3895E-4,0.002900258,1.151031E-4,0.03990398,2.409386E-5,5.615579E-4,0.001322631,6.824918E-6,9.89307E-6,0.01728227,2.726926E-4,5.215592E-5,9.948672E-5,3.834379E-4,4.226761E-6,3.186168E-5,2.868266E-5,5.111881E-5,0.005508807,3.230209E-4,1.200168E-4,0.006582378,7.674938E-6,8.829618E-5,1.198684E-4,3.700708E-7,8.846527E-5,1.412829E-6,1.38057E-6,7.312933E-5,0.004006584,1.275641E-4,0.002045579,6.496659E-5,6.612647E-6,4.869959E-4,0.003787111,0.003526608,6.436302E-5,1.605268E-7,2.080892E-6,3.148654E-5,2.633581E-7,2.580327E-5,0.004542379,0.001921234,0.01125896,8.693456,8.267446E-5,493040.8,493040.8
2.481104E-5,15.59511,-6.41996E9,1281.166,1281.166,0.001289345,1.0,0.8814123,3.204851E-5,0.01009468,4.360309E-4,0.002908355,1.143579E-4,0.04001452,2.396385E-5,5.642449E-4,0.001325011,6.79689E-6,9.808018E-6,0.01732193,2.72164E-4,5.248915E-5,9.991795E-5,3.839007E-4,4.189333E-6,3.193291E-5,2.896491E-5,5.132916E-5,0.005516915,3.240838E-4,1.196496E-4,0.006600956,7.636975E-6,8.884146E-5,1.203442E-4,3.750884E-7,8.906697E-5,1.422609E-6,1.397078E-6,7.315569E-5,0.004011168,1.278587E-4,0.002048864,6.512666E-5,6.654473E-6,4.875553E-4,0.003790246,0.003525329,6.422212E-5,1.624638E-7,2.099602E-6,3.164254E-5,2.656671E-7,2.590193E-5,0.004528081,0.001912721,0.01122131,8.691689,8.267621E-5,492940.6,492940.6
2.559765E-5,15.59399,-6.208616E9,1280.206,1280.206,0.001289345,1.0,0.8808182,3.124169E-5,0.01022226,4.264178E-4,0.002935381,1.119011E-4,0.04038372,2.353282E-5,5.732584E-4,0.001332889,6.704192E-6,9.528866E-6,0.01745396,2.704012E-4,5.361185E-5,1.013669E-4,3.854204E-4,4.066547E-6,3.216955E-5,2.992352E-5,5.202711E-5,0.005543657,3.276266E-4,1.184279E-4,0.006662979,7.510928E-6,9.06736E-5,1.219419E-4,3.922609E-7,9.109575E-5,1.455548E-6,1.453303E-6,7.32385E-5,0.004026183,1.288335E-4,0.002059699,6.566069E-5,6.795273E-6,4.893919E-4,0.003800396,0.00352106,6.374956E-5,1.69063E-7,2.162921E-6,3.216497E-5,2.734818E-7,2.623054E-5,0.004480471,0.001884447,0.01109587,8.685797,8.268213E-5,492606.4,492606.4
2.586312E-5,15.59362,-6.140198E9,1279.889,1279.889,0.001289345,1.0,0.880622,3.097948E-5,0.01026453,4.232874E-4,0.002944304,1.111001E-4,0.04050568,2.33915E-5,5.762493E-4,0.001335467,6.673872E-6,9.438282E-6,0.01749743,2.698198E-4,5.398603E-5,1.018485E-4,3.859138E-4,4.026722E-6,3.224729E-5,3.024559E-5,5.225608E-5,0.005552379,3.287946E-4,1.180259E-4,0.006683459,7.469539E-6,9.128253E-5,1.224725E-4,3.980752E-7,9.177244E-5,1.466523E-6,1.472246E-6,7.326412E-5,0.004031045,1.291524E-4,0.002063232,6.583688E-5,6.842156E-6,4.899878E-4,0.003803641,0.00351965,6.359283E-5,1.712871E-7,2.184119E-6,3.233802E-5,2.760982E-7,2.633878E-5,0.004464791,0.001875161,0.01105453,8.683855,8.268411E-5,492496.2,492496.2
2.592515E-5,15.59353,-6.124418E9,1279.816,1279.816,0.001289345,1.0,0.8805765,3.091891E-5,0.01027435,4.225639E-4,0.002946375,1.109149E-4,0.04053399,2.335876E-5,5.769446E-4,0.001336064,6.666855E-6,9.417367E-6,0.01750751,2.696849E-4,5.407313E-5,1.019605E-4,3.860278E-4,4.01753E-6,3.226531E-5,3.032075E-5,5.230912E-5,0.005554396,3.290655E-4,1.179327E-4,0.006688213,7.459949E-6,9.142416E-5,1.225959E-4,3.994353E-7,9.193E-5,1.469078E-6,1.476671E-6,7.326995E-5,0.004032167,1.292263E-4,0.002064049,6.587777E-5,6.853067E-6,4.901253E-4,0.003804387,0.003519323,6.35564E-5,1.718066E-7,2.18906E-6,3.237823E-5,2.767081E-7,2.636388E-5,0.004461155,0.001873009,0.01104494,8.683404,8.268457E-5,492470.7,492470.7
2.597295E-5,15.59346,-6.112298E9,1279.759,1279.759,0.001289345,1.0,0.8805415,3.087242E-5,0.01028191,4.220084E-4,0.002947968,1.107728E-4,0.04055576,2.333362E-5,5.774793E-4,0.001336522,6.661465E-6,9.401319E-6,0.01751526,2.695812E-4,5.414016E-5,1.020466E-4,3.861152E-4,4.010477E-6,3.227915E-5,3.037863E-5,5.234987E-5,0.005555944,3.292738E-4,1.178611E-4,0.006691868,7.452581E-6,9.153311E-5,1.226909E-4,4.004835E-7,9.205125E-5,1.471044E-6,1.480079E-6,7.32744E-5,0.004033028,1.292829E-4,0.002064676,6.59092E-5,6.861462E-6,4.902309E-4,0.003804958,0.003519071,6.352839E-5,1.722068E-7,2.192864E-6,3.240915E-5,2.771777E-7,2.638318E-5,0.00445836,0.001871355,0.01103757,8.683058,8.268493E-5,492451.0,492451.0
2.606862E-5,15.59333,-6.088197E9,1279.646,1279.646,0.001289345,1.0,0.8804717,3.077984E-5,0.01029699,4.20902E-4,0.002951145,1.104895E-4,0.0405992,2.328348E-5,5.785473E-4,0.001337436,6.650722E-6,9.369361E-6,0.01753072,2.693743E-4,5.427409E-5,1.022188E-4,3.862893E-4,3.996431E-6,3.230677E-5,3.049442E-5,5.243111E-5,0.005559029,3.296894E-4,1.177182E-4,0.006699162,7.437886E-6,9.175074E-5,1.228805E-4,4.025825E-7,9.229356E-5,1.474972E-6,1.4869E-6,7.328319E-5,0.00403474,1.293959E-4,0.002065926,6.597192E-5,6.878235E-6,4.904411E-4,0.003806093,0.003518569,6.347244E-5,1.730077E-7,2.20047E-6,3.247089E-5,2.781165E-7,2.642167E-5,0.004452784,0.001868058,0.01102287,8.682366,8.268564E-5,492411.8,492411.8
2.611779E-5,15.59326,-6.075873E9,1279.588,1279.588,0.001289345,1.0,0.8804359,3.073249E-5,0.01030472,4.20336E-4,0.002952774,1.103446E-4,0.04062147,2.325782E-5,5.790949E-4,0.001337904,6.645224E-6,9.353022E-6,0.01753863,2.692683E-4,5.434282E-5,1.023071E-4,3.863783E-4,3.989251E-6,3.232091E-5,3.055389E-5,5.247271E-5,0.005560607,3.299023E-4,1.17645E-4,0.0067029,7.430362E-6,9.186236E-5,1.229777E-4,4.036618E-7,9.241791E-5,1.476987E-6,1.490405E-6,7.328766E-5,0.004035616,1.294538E-4,0.002066565,6.600406E-5,6.88684E-6,4.905485E-4,0.003806673,0.003518312,6.344376E-5,1.734193E-7,2.204375E-6,3.250254E-5,2.785986E-7,2.644139E-5,0.004449927,0.001866369,0.01101534,8.682012,8.2686E-5,492391.7,492391.7
2.61565E-5,15.59321,-6.066201E9,1279.543,1279.543,0.001289345,1.0,0.8804077,3.069533E-5,0.0103108,4.198917E-4,0.002954053,1.102308E-4,0.04063897,2.323766E-5,5.795255E-4,0.001338271,6.640906E-6,9.3402E-6,0.01754485,2.69185E-4,5.439686E-5,1.023765E-4,3.864482E-4,3.983617E-6,3.233201E-5,3.06007E-5,5.250538E-5,0.005561846,3.300696E-4,1.175875E-4,0.006705837,7.424452E-6,9.195013E-5,1.230542E-4,4.045117E-7,9.251571E-5,1.478572E-6,1.493163E-6,7.329115E-5,0.004036303,1.294992E-4,0.002067067,6.602931E-5,6.893608E-6,4.906328E-4,0.003807127,0.00351811,6.342121E-5,1.737432E-7,2.207447E-6,3.252742E-5,2.789778E-7,2.645689E-5,0.004447683,0.001865043,0.01100942,8.681734,8.268629E-5,492375.9,492376.0
2.699496E-5,15.59205,-5.863654E9,1278.576,1278.576,0.001289345,1.0,0.8798093,2.991442E-5,0.01044055,4.105406E-4,0.002981286,1.078342E-4,0.04101151,2.281111E-5,5.887246E-4,0.001346032,6.549705E-6,9.071063E-6,0.01767694,2.674137E-4,5.555574E-5,1.038616E-4,3.879146E-4,3.865402E-6,3.256748E-5,3.161067E-5,5.319677E-5,0.005587951,3.336252E-4,1.163675E-4,0.006768355,7.299253E-6,9.382782E-5,1.24689E-4,4.229648E-7,9.461392E-5,1.512551E-6,1.552824E-6,7.33613E-5,0.004050684,1.304582E-4,0.002077639,6.656636E-5,7.038593E-6,4.924015E-4,0.003816529,0.003513806,6.293977E-5,1.807515E-7,2.273551E-6,3.305825E-5,2.871385E-7,2.678596E-5,0.004400018,0.001836933,0.01088364,8.675817,8.269243E-5,492040.4,492040.4
2.737626E-5,15.59153,-5.775661E9,1278.147,1278.147,0.001289345,1.0,0.8795436,2.95737E-5,0.01049838,4.064516E-4,0.002993377,1.067849E-4,0.041177,2.262325E-5,5.928306E-4,0.001349444,6.509626E-6,8.953836E-6,0.01773539,2.666284E-4,5.607553E-5,1.045258E-4,3.885533E-4,3.813941E-6,3.267144E-5,3.206759E-5,5.350125E-5,0.005599379,3.352007E-4,1.158279E-4,0.006796112,7.24403E-6,9.466741E-5,1.254197E-4,4.31383E-7,9.555576E-5,1.527787E-6,1.579894E-6,7.338995E-5,0.004056925,1.308795E-4,0.002082267,6.680452E-5,7.103551E-6,4.931709E-4,0.003820546,0.003511895,6.272515E-5,1.839327E-7,2.303342E-6,3.329473E-5,2.908168E-7,2.693162E-5,0.004378917,0.001824526,0.01082792,8.673194,8.26952E-5,491891.6,491891.6
2.766943E-5,15.59113,-5.709678E9,1277.821,1277.821,0.001289345,1.0,0.8793421,2.931765E-5,0.01054235,4.033749E-4,0.00300255,1.05995E-4,0.0413026,2.248135E-5,5.959551E-4,0.001352019,6.479389E-6,8.865815E-6,0.01777967,2.66033E-4,5.647213E-5,1.050317E-4,3.890327E-4,3.775315E-6,3.275009E-5,3.241787E-5,5.37312E-5,0.005607982,3.363949E-4,1.154195E-4,0.006817174,7.202283E-6,9.530694E-5,1.259761E-4,4.378661E-7,9.627472E-5,1.539411E-6,1.60068E-6,7.341067E-5,0.0040616,1.311973E-4,0.00208575,6.69851E-5,7.153084E-6,4.937481E-4,0.003823527,0.003510445,6.256196E-5,1.863759E-7,2.326131E-6,3.347449E-5,2.936308E-7,2.704196E-5,0.004362933,0.001815143,0.0107857,8.671205,8.269731E-5,491778.8,491778.8
2.824572E-5,15.59035,-5.583972E9,1277.191,1277.191,0.001289345,1.0,0.8789524,2.882831E-5,0.01062761,3.974862E-4,0.00302029,1.044819E-4,0.04154556,2.220848E-5,6.020192E-4,0.001356965,6.421318E-6,8.697801E-6,0.01786509,2.648828E-4,5.724441E-5,1.060149E-4,3.899477E-4,3.701615E-6,3.29016E-5,3.310392E-5,5.417324E-5,0.005624456,3.38701E-4,1.146317E-4,0.006857903,7.121923E-6,9.654961E-5,1.270569E-4,4.506353E-7,9.767542E-5,1.562042E-6,1.641468E-6,7.344827E-5,0.004070497,1.318072E-4,0.002092419,6.733401E-5,7.249458E-6,4.948484E-4,0.003829137,0.00350764,6.224561E-5,1.91172E-7,2.370649E-6,3.38229E-5,2.991285E-7,2.725489E-5,0.004332082,0.001797071,0.01070417,8.667363,8.270142E-5,491560.9,491561.0
2.836289E-5,15.5902,-5.559055E9,1277.065,1277.065,0.001289345,1.0,0.8788743,2.873108E-5,0.01064475,3.963148E-4,0.003023849,1.041807E-4,0.04159432,2.2154E-5,6.032394E-4,0.001357952,6.409734E-6,8.664452E-6,0.0178822,2.646522E-4,5.740022E-5,1.062129E-4,3.901293E-4,3.686992E-6,3.293191E-5,3.324298E-5,5.426148E-5,0.005627734,3.391631E-4,1.144741E-4,0.006866074,7.105863E-6,9.679989E-5,1.272745E-4,4.532356E-7,9.795813E-5,1.566607E-6,1.649749E-6,7.345542E-5,0.004072258,1.319288E-4,0.002093746,6.740395E-5,7.268889E-6,4.950666E-4,0.003830236,0.003507077,6.218202E-5,1.921459E-7,2.379654E-6,3.389293E-5,3.002407E-7,2.729752E-5,0.004325903,0.001793458,0.01068784,8.666593,8.270225E-5,491517.3,491517.3
2.861752E-5,15.58986,-5.505592E9,1276.792,1276.792,0.001289345,1.0,0.8787056,2.852221E-5,0.0106818,3.937966E-4,0.003031532,1.035331E-4,0.04169959,2.203664E-5,6.058771E-4,0.001360077,6.384797E-6,8.592836E-6,0.01791909,2.641547E-4,5.773751E-5,1.066413E-4,3.905191E-4,3.655593E-6,3.299722E-5,3.354472E-5,5.445147E-5,0.005634783,3.401601E-4,1.141341E-4,0.006883712,7.07126E-6,9.734121E-5,1.277452E-4,4.588903E-7,9.857027E-5,1.576489E-6,1.667731E-6,7.347042E-5,0.004076034,1.321905E-4,0.002096599,6.755487E-5,7.310937E-6,4.955347E-4,0.003832582,0.003505863,6.204463E-5,1.942611E-7,2.399172E-6,3.404423E-5,3.026514E-7,2.738949E-5,0.004312574,0.00178567,0.0106526,8.664932,8.270405E-5,491423.0,491423.1
2.866415E-5,15.5898,-5.495909E9,1276.743,1276.743,0.001289345,1.0,0.8786748,2.848433E-5,0.01068855,3.933397E-4,0.003032931,1.034155E-4,0.04171876,2.201531E-5,6.063581E-4,0.001360463,6.380267E-6,8.579853E-6,0.01792581,2.640641E-4,5.779908E-5,1.067194E-4,3.905897E-4,3.649902E-6,3.30091E-5,3.35999E-5,5.4486E-5,0.005636062,3.403416E-4,1.140722E-4,0.006886924,7.064969E-6,9.743995E-5,1.278311E-4,4.599265E-7,9.868203E-5,1.578293E-6,1.671022E-6,7.347309E-5,0.004076718,1.322381E-4,0.002097116,6.758235E-5,7.318611E-6,4.956195E-4,0.003833005,0.003505641,6.201959E-5,1.946483E-7,2.402738E-6,3.407181E-5,3.030919E-7,2.740622E-5,0.004310149,0.001784253,0.01064618,8.664629,8.270438E-5,491405.9,491405.9
2.879957E-5,15.58962,-5.46796E9,1276.599,1276.599,0.001289345,1.0,0.878586,2.8375E-5,0.0107081,3.920204E-4,0.00303698,1.030761E-4,0.04177424,2.195368E-5,6.077509E-4,0.001361578,6.367177E-6,8.542391E-6,0.01794522,2.638021E-4,5.797751E-5,1.069458E-4,3.907936E-4,3.633481E-6,3.304345E-5,3.376004E-5,5.458576E-5,0.005639755,3.408665E-4,1.138933E-4,0.006896219,7.046784E-6,9.772597E-5,1.280797E-4,4.62937E-7,9.900595E-5,1.58352E-6,1.680575E-6,7.348068E-5,0.004078689,1.323754E-4,0.002098611,6.766184E-5,7.340845E-6,4.958641E-4,0.003834221,0.003505001,6.19471E-5,1.957723E-7,2.413082E-6,3.415164E-5,3.043696E-7,2.745462E-5,0.004303133,0.001780159,0.01062763,8.663754,8.270533E-5,491356.3,491356.3
3.665763E-5,15.57998,-4.203631E9,1269.316,1269.316,0.001289345,1.0,0.8740741,2.330975E-5,0.01172369,3.301518E-4,0.003242932,8.707681E-5,0.044602,1.896617E-5,6.805485E-4,0.001415289,5.736453E-6,6.822496E-6,0.01891408,2.506097E-4,6.755425E-5,1.189029E-4,4.000575E-4,2.881937E-6,3.473747E-5,4.274312E-5,5.936032E-5,0.005812367,3.672069E-4,1.050018E-4,0.007368526,6.158968E-6,1.128131E-4,1.411906E-4,6.395052E-7,1.164561E-4,1.863948E-6,2.224143E-6,7.365423E-5,0.004165451,1.389202E-4,0.002168346,7.166128E-5,8.524887E-6,5.068068E-4,0.003881567,0.003472412,5.821866E-5,2.599688E-7,2.981723E-6,3.827783E-5,3.747044E-7,2.986548E-5,0.00395219,0.001578696,0.009696723,8.619658,8.275649E-5,488855.4,488855.4
5.981866E-5,15.55841,-2.438584E9,1255.038,1255.038,0.001289345,1.0,0.8651577,1.568707E-5,0.01388087,2.333777E-4,0.003654712,6.177008E-5,0.05026024,1.390778E-5,8.370165E-4,0.001505253,4.660788E-6,4.306774E-6,0.02072288,2.253647E-4,8.980936E-5,1.454253E-4,4.122668E-4,1.792736E-6,3.779451E-5,6.61258E-5,6.644923E-5,0.006063188,4.168528E-4,8.855619E-5,0.008302821,4.626428E-6,1.460636E-4,1.703618E-4,1.158427E-6,1.573629E-4,2.519494E-6,3.687592E-6,7.287751E-5,0.004256087,1.491211E-4,0.002268645,7.924066E-5,1.118787E-5,5.193138E-4,0.003890291,0.003407288,5.08246E-5,4.362682E-7,4.389903E-6,4.682465E-5,5.499857E-7,3.427316E-5,0.003289383,0.001217359,0.007926575,8.534512,8.287119E-5,484026.4,484026.4
8.273398E-5,15.54338,-1.687595E9,1246.019,1246.019,0.001289345,1.0,0.8594267,1.210856E-5,0.01538923,1.856951E-4,0.003924772,4.920452E-5,0.05394849,1.12444E-5,9.469846E-4,0.001552211,4.069288E-6,3.167924E-6,0.02180013,2.098982E-4,1.067948E-4,1.646446E-4,4.15967E-4,1.30506E-6,3.953828E-5,8.572896E-5,6.872508E-5,0.006155999,4.463398E-4,7.880198E-5,0.008900992,3.802725E-6,1.70004E-4,1.919018E-4,1.646723E-6,1.888235E-4,3.030287E-6,4.947677E-6,7.168484E-5,0.004253538,1.534494E-4,0.00230463,8.377176E-5,1.311793E-5,5.203188E-4,0.003834777,0.003364818,4.624277E-5,5.936249E-7,5.532404E-6,5.255177E-5,6.935856E-7,3.676302E-5,0.002886091,0.001010943,0.006845658,8.481373,8.295134E-5,481012.7,481012.7
8.732723E-5,15.54087,-1.586277E9,1244.554,1244.554,0.001289345,1.0,0.8584848,1.160103E-5,0.01564733,1.787723E-4,0.003969683,4.73764E-5,0.05455866,1.08487E-5,9.65805E-4,0.00155914,3.978562E-6,3.009334E-6,0.02196999,2.074217E-4,1.098098E-4,1.679713E-4,4.162705E-4,1.237504E-6,3.980649E-5,8.93241E-5,6.889603E-5,0.006165782,4.509537E-4,7.726102E-5,0.008998884,3.679183E-6,1.741422E-4,1.956874E-4,1.740958E-6,1.944278E-4,3.122344E-6,5.18106E-6,7.144169E-5,0.004248306,1.539727E-4,0.002308275,8.44833E-5,1.345019E-5,5.199161E-4,0.003820993,0.003357791,4.551014E-5,6.234487E-7,5.740755E-6,5.35075E-5,7.199142E-7,3.714065E-5,0.002821594,9.789534E-4,0.006672813,8.472772,8.296478E-5,480524.9,480524.9
9.212867E-5,15.53837,-1.491657E9,1243.113,1243.113,0.001289345,1.0,0.8575553,1.112035E-5,0.01590501,1.721731E-4,0.004014165,4.563302E-5,0.05516192,1.046943E-5,9.845914E-4,0.001565762,3.890714E-6,2.859905E-6,0.02213551,2.049967E-4,1.128503E-4,1.713009E-4,4.164864E-4,1.173942E-6,4.006575E-5,9.297813E-5,6.900536E-5,0.00617387,4.554349E-4,7.575763E-5,0.00909533,3.560462E-6,1.78284E-4,1.994968E-4,1.838186E-6,2.000855E-4,3.215656E-6,5.418875E-6,7.118926E-5,0.004241775,1.544341E-4,0.002311224,8.517502E-5,1.378195E-5,5.193557E-4,0.003806092,0.003350842,4.479347E-5,6.540781E-7,5.952508E-6,5.445416E-5,7.467175E-7,3.750373E-5,0.002758452,9.479203E-4,0.006503655,8.464322,8.297808E-5,480045.6,480045.6
9.684866E-5,15.53605,-1.408214E9,1241.779,1241.779,0.001289345,1.0,0.8566908,1.069059E-5,0.01614738,1.662364E-4,0.004055688,4.406407E-5,0.05572403,1.012654E-5,0.001002258,0.00157173,3.810475E-6,2.72698E-6,0.02228753,2.027583E-4,1.157374E-4,1.744394E-4,4.166127E-4,1.117479E-6,4.030193E-5,9.647207E-5,6.905339E-5,0.00617998,4.59536E-4,7.437475E-5,0.009184881,3.452859E-6,1.821887E-4,2.031076E-4,1.932519E-6,2.054636E-4,3.304721E-6,5.646808E-6,7.094352E-5,0.00423447,1.54813E-4,0.002313385,8.580859E-5,1.409385E-5,5.186874E-4,0.003791072,0.003344368,4.413269E-5,6.836693E-7,6.155096E-6,5.533762E-5,7.724029E-7,3.783262E-5,0.002700178,9.195338E-4,0.006347604,8.456497,8.299048E-5,479601.9,479601.9
1.0E-4,15.53457,-1.3571E9,1240.928,1240.928,0.001289345,1.0,0.8561384,1.042444E-5,0.01630366,1.625414E-4,0.004082302,4.308732E-5,0.05608376,9.912334E-6,0.001013646,0.001575448,3.759925E-6,2.644987E-6,0.02238369,2.013366E-4,1.176128E-4,1.76466E-4,4.166558E-4,1.082689E-6,4.045031E-5,9.875321E-5,6.905672E-5,0.006183164,4.62122E-4,7.349881E-5,0.009242024,3.385502E-6,1.847108E-4,2.054501E-4,1.994828E-6,2.089601E-4,3.362821E-6,5.79589E-6,7.078101E-5,0.004229175,1.550294E-4,0.002314469,8.62083E-5,1.42948E-5,5.181852E-4,0.003780887,0.003340225,4.371341E-5,7.031518E-7,6.287477E-6,5.590362E-5,7.892092E-7,3.803822E-5,0.00266317,9.016342E-4,0.00624854,8.451515,8.299841E-5,479319.3,479319.3
