Time_Soln#24 (sec),Volume_Soln#24 (cm3),Volumetric_heat_production_rate_Soln#24 (erg/cm3-sec),Surface_temperature_Soln#24 (K),Temperature_Soln#24 (K),Mass_Soln#24 (g),Pressure_Soln#24 (atm),Mole_fraction_H2_Soln#24 (),Mole_fraction_H_Soln#24 (),Mole_fraction_CH4_Soln#24 (),Mole_fraction_CH3_Soln#24 (),Mole_fraction_CH2_Soln#24 (),Mole_fraction_C2H6_Soln#24 (),Mole_fraction_C2H5_Soln#24 (),Mole_fraction_C2H4_Soln#24 (),Mole_fraction_C2H3_Soln#24 (),Mole_fraction_C2H2_Soln#24 (),Mole_fraction_C3H8_Soln#24 (),Mole_fraction_IC3H7_Soln#24 (),Mole_fraction_NC3H7_Soln#24 (),Mole_fraction_C3H6_Soln#24 (),Mole_fraction_C3H5-A_Soln#24 (),Mole_fraction_C3H5-T_Soln#24 (),Mole_fraction_C3H4-P_Soln#24 (),Mole_fraction_C3H4-A_Soln#24 (),Mole_fraction_C3H3_Soln#24 (),Mole_fraction_C3H2_Soln#24 (),Mole_fraction_NC4H10_Soln#24 (),Mole_fraction_PC4H9_Soln#24 (),Mole_fraction_C4H8-1_Soln#24 (),Mole_fraction_C4H8-2_Soln#24 (),Mole_fraction_C4H71-3_Soln#24 (),Mole_fraction_C4H6_Soln#24 (),Mole_fraction_C4H5_Soln#24 (),Mole_fraction_C4H4_Soln#24 (),Mole_fraction_C4H2_Soln#24 (),Mole_fraction_C6H6_Soln#24 (),Mole_fraction_FULVENE_Soln#24 (),Mole_fraction_C5H6_Soln#24 (),Mole_fraction_C10H8_Soln#24 (),Mole_fraction_NC5H12_Soln#24 (),Mole_fraction_NC5H11_Soln#24 (),Mole_fraction_NC5H10_Soln#24 (),Mole_fraction_LC5H8_Soln#24 (),Mole_fraction_NC6H12_Soln#24 (),Mole_fraction_NC7H15_Soln#24 (),Mole_fraction_NC7H14_Soln#24 (),Mole_fraction_C7H8_Soln#24 (),Mole_fraction_C7H7_Soln#24 (),Mole_fraction_C6H5C2H_Soln#24 (),Mole_fraction_C12H8_Soln#24 (),Mole_fraction_C14H10_Soln#24 (),Mole_fraction_NC10H21_Soln#24 (),Mole_fraction_NC12H25_Soln#24 (),Mole_fraction_NC12H26_Soln#24 (),Mole_fraction_NC16H34_Soln#24 (),Mole_fraction_NC10H20_Soln#24 (),Molecular_weight_Soln#24 (g/mole),Mass_density_Soln#24 (g/cm3),Unburned_hydrocarbons_Soln#24 (ppm),Volatile_organic_compounds_Soln#24 (ppm)
4.359043E-5,16.14185,-3.329252E9,1738.002,1738.002,8.395732E-4,1.0,0.7672391,2.511594E-4,0.07777636,5.726829E-4,3.958098E-7,1.719689E-4,3.746366E-6,0.07667382,5.156658E-5,0.06452377,3.871045E-7,1.384123E-8,1.219934E-8,3.998258E-4,2.065764E-5,2.530896E-7,0.001945993,9.179671E-4,8.460114E-4,1.888897E-5,1.183522E-9,6.484469E-11,1.152769E-6,3.752662E-7,2.950453E-7,6.53439E-4,5.739245E-6,0.001436839,0.001419673,0.003357923,6.136976E-5,1.484402E-4,2.346974E-4,2.676493E-12,8.977367E-15,3.337757E-9,9.053317E-8,4.175255E-12,5.714605E-19,1.061119E-14,6.192627E-4,1.215925E-4,1.780697E-4,2.265665E-5,5.078089E-6,-2.715652E-33,-5.583828E-69,-5.404658E-80,1.840304E-121,-9.475354E-29,7.417776,5.20122E-5,420691.9,420691.9
4.603539E-5,16.13218,-3.194228E9,1735.702,1735.702,8.395732E-4,1.0,0.7672982,2.43862E-4,0.07791253,5.546809E-4,3.682326E-7,1.635213E-4,3.635997E-6,0.07587707,4.961582E-5,0.06528728,3.73431E-7,1.309525E-8,1.168099E-8,3.769593E-4,1.935962E-5,2.34784E-7,0.001911471,8.966964E-4,8.122856E-4,1.762226E-5,1.142402E-9,6.271903E-11,1.081059E-6,3.551751E-7,2.849932E-7,6.382305E-4,5.42318E-6,0.001403453,0.001441396,0.003394575,5.944527E-5,1.442861E-4,2.378427E-4,2.548574E-12,8.318274E-15,3.145962E-9,8.4176E-8,3.899739E-12,5.231369E-19,9.62665E-15,6.018646E-4,1.165481E-4,1.838918E-4,2.389543E-5,5.421728E-6,-2.033883E-33,-5.579782E-69,-4.11689E-80,-3.016826E-124,-7.216271E-29,7.412401,5.204339E-5,420387.1,420387.1
4.75509E-5,16.12632,-3.116121E9,1734.323,1734.323,8.395732E-4,1.0,0.7673357,2.396648E-4,0.0779912,5.443775E-4,3.527757E-7,1.589533E-4,3.573385E-6,0.07539998,4.850011E-5,0.06574122,3.659726E-7,1.268536E-8,1.139138E-8,3.644705E-4,1.864798E-5,2.248478E-7,0.001890998,8.842481E-4,7.928171E-4,1.691367E-5,1.120633E-9,6.231456E-11,1.042147E-6,3.442177E-7,2.792963E-7,6.294572E-4,5.245216E-6,0.001383919,0.001454126,0.003415911,5.832164E-5,1.418546E-4,2.396625E-4,2.495031E-12,7.964273E-15,3.04202E-9,8.073949E-8,3.751681E-12,5.01595E-19,9.257443E-15,5.916702E-4,1.136295E-4,1.87389E-4,2.465194E-5,5.636916E-6,-1.671864E-33,-5.577372E-69,-3.492021E-80,-2.105638E-125,-6.121758E-29,7.4092,5.206228E-5,420205.5,420205.5
4.862663E-5,16.12223,-3.063041E9,1733.365,1733.365,8.395732E-4,1.0,0.7673626,2.36821E-4,0.07804463,5.374171E-4,3.424743E-7,1.559779E-4,3.53131E-6,0.07506864,4.774682E-5,0.0660551,3.610839E-7,1.241538E-8,1.119859E-8,3.562808E-4,1.818001E-5,2.183525E-7,0.001876875,8.757276E-4,7.796044E-4,1.644192E-5,1.108055E-9,6.671995E-11,1.016742E-6,3.370568E-7,2.754711E-7,6.235023E-4,5.126236E-6,0.001370554,0.001462848,0.003430469,5.75543E-5,1.4019E-4,2.409001E-4,2.490061E-12,7.734474E-15,2.974142E-9,7.849906E-8,3.655471E-12,5.103102E-19,9.289796E-15,5.846858E-4,1.116457E-4,1.898223E-4,2.518383E-5,5.79061E-6,-1.430962E-33,-5.575704E-69,-3.112849E-80,-8.948603E-128,-5.455623E-29,7.406983,5.207549E-5,420079.8,420079.8
4.875189E-5,16.12176,-3.05699E9,1733.254,1733.254,8.395732E-4,1.0,0.7673657,2.364968E-4,0.07805073,5.366247E-4,3.413089E-7,1.556449E-4,3.526528E-6,0.07503044,4.766109E-5,0.06609121,3.605351E-7,1.2385E-8,1.117679E-8,3.553612E-4,1.812738E-5,2.176241E-7,0.001875252,8.74752E-4,7.780973E-4,1.638857E-5,1.106925E-9,6.291047E-11,1.013912E-6,3.362712E-7,2.750369E-7,6.228229E-4,5.112755E-6,0.001369023,0.001463847,0.003432134,5.746654E-5,1.399994E-4,2.410414E-4,2.491674E-12,7.708786E-15,2.966534E-9,7.824812E-8,3.64471E-12,4.919022E-19,9.315351E-15,5.838856E-4,1.114192E-4,1.901031E-4,2.524549E-5,5.808556E-6,-1.110621E-33,-5.575512E-69,-3.071762E-80,-4.530297E-128,-5.383351E-29,7.406728,5.207702E-5,420065.3,420065.3
4.878028E-5,16.12165,-3.055612E9,1733.229,1733.229,8.395732E-4,1.0,0.7673665,2.364236E-4,0.07805211,5.364456E-4,3.410458E-7,1.555698E-4,3.525449E-6,0.07502179,4.764171E-5,0.06609938,3.604113E-7,1.237814E-8,1.117188E-8,3.551537E-4,1.811551E-5,2.174598E-7,0.001874885,8.745313E-4,7.777566E-4,1.637653E-5,1.106675E-9,6.232634E-11,1.013284E-6,3.361047E-7,2.749388E-7,6.226694E-4,5.10971E-6,0.001368677,0.001464073,0.00343251,5.74467E-5,1.399562E-4,2.410733E-4,2.492586E-12,7.702996E-15,2.964817E-9,7.819152E-8,3.642284E-12,4.884395E-19,9.325526E-15,5.837046E-4,1.11368E-4,1.901666E-4,2.525946E-5,5.812625E-6,-1.48154E-33,-5.575468E-69,-3.062535E-80,-3.883054E-128,-5.367213E-29,7.406671,5.207736E-5,420062.1,420062.1
4.880001E-5,16.12158,-3.054646E9,1733.212,1733.212,8.395732E-4,1.0,0.767367,2.363727E-4,0.07805307,5.363213E-4,3.40863E-7,1.555177E-4,3.524698E-6,0.07501579,4.762825E-5,0.06610506,3.603253E-7,1.237338E-8,1.116846E-8,3.550097E-4,1.810727E-5,2.173457E-7,0.00187463,8.74378E-4,7.7752E-4,1.636817E-5,1.106476E-9,6.143311E-11,1.012843E-6,3.359842E-7,2.748707E-7,6.225627E-4,5.107596E-6,0.001368437,0.00146423,0.003432771,5.743291E-5,1.399263E-4,2.410955E-4,2.492003E-12,7.698969E-15,2.963626E-9,7.815224E-8,3.6406E-12,4.841629E-19,9.322064E-15,5.835789E-4,1.113324E-4,1.902108E-4,2.526917E-5,5.815453E-6,-1.47505E-33,-5.575438E-69,-3.056139E-80,-3.488109E-128,-5.35604E-29,7.40663,5.20776E-5,420059.8,420059.8
4.894978E-5,16.12101,-3.047446E9,1733.08,1733.08,8.395732E-4,1.0,0.7673707,2.359876E-4,0.07806031,5.353803E-4,3.394819E-7,1.551243E-4,3.519021E-6,0.07497026,4.752646E-5,0.06614808,3.596764E-7,1.233744E-8,1.114264E-8,3.539223E-4,1.804502E-5,2.164847E-7,0.001872697,8.732175E-4,7.757293E-4,1.630495E-5,1.104443E-9,6.223759E-11,1.009477E-6,3.350374E-7,2.743555E-7,6.217555E-4,5.091611E-6,0.001366617,0.001465419,0.003434751,5.732856E-5,1.396995E-4,2.412635E-4,2.471261E-12,7.668469E-15,2.95463E-9,7.785575E-8,3.627892E-12,4.855609E-19,9.150611E-15,5.826269E-4,1.110633E-4,1.905455E-4,2.53428E-5,5.836929E-6,-1.467436E-33,-5.575209E-69,-3.008081E-80,-1.553905E-128,-5.271825E-29,7.406326,5.207942E-5,420042.5,420042.6
4.921146E-5,16.12003,-3.034927E9,1732.85,1732.85,8.395732E-4,1.0,0.7673773,2.353194E-4,0.07807289,5.337485E-4,3.370918E-7,1.54446E-4,3.509181E-6,0.07489097,4.734996E-5,0.06622294,3.585561E-7,1.227534E-8,1.109795E-8,3.520452E-4,1.793752E-5,2.149988E-7,0.001869336,8.71201E-4,7.726222E-4,1.619559E-5,1.100841E-9,5.894253E-11,1.003707E-6,3.334437E-7,2.734629E-7,6.203546E-4,5.063936E-6,0.001363455,0.001467485,0.003438188,5.714734E-5,1.393055E-4,2.415551E-4,2.440109E-12,7.615924E-15,2.939114E-9,7.734436E-8,3.605981E-12,4.66295E-19,8.892669E-15,5.809726E-4,1.105962E-4,1.911286E-4,2.547125E-5,5.874488E-6,-1.399505E-33,-5.574811E-69,-2.926112E-80,-3.768309E-129,-5.127787E-29,7.405797,5.20826E-5,420012.5,420012.5
4.922745E-5,16.11997,-3.034198E9,1732.836,1732.836,8.395732E-4,1.0,0.7673777,2.352788E-4,0.07807366,5.336493E-4,3.369467E-7,1.544049E-4,3.508587E-6,0.07488614,4.733923E-5,0.0662275,3.584882E-7,1.227157E-8,1.109524E-8,3.519314E-4,1.7931E-5,2.149088E-7,0.001869131,8.710782E-4,7.724332E-4,1.618895E-5,1.100661E-9,6.243679E-11,1.003358E-6,3.33347E-7,2.734086E-7,6.202694E-4,5.062255E-6,0.001363262,0.001467611,0.003438397,5.713631E-5,1.392816E-4,2.415728E-4,2.441686E-12,7.612766E-15,2.938173E-9,7.731339E-8,3.604654E-12,4.830649E-19,8.906245E-15,5.808719E-4,1.105678E-4,1.911641E-4,2.547909E-5,5.876784E-6,-1.417729E-33,-5.574787E-69,-2.921184E-80,-3.456137E-129,-5.11917E-29,7.405765,5.208279E-5,420010.7,420010.7
4.92309E-5,16.11996,-3.034017E9,1732.833,1732.833,8.395732E-4,1.0,0.7673778,2.3527E-4,0.07807382,5.336279E-4,3.369154E-7,1.54396E-4,3.508458E-6,0.0748851,4.733691E-5,0.06622849,3.584736E-7,1.227076E-8,1.109465E-8,3.519069E-4,1.79296E-5,2.148894E-7,0.001869087,8.710518E-4,7.723924E-4,1.618751E-5,1.100622E-9,6.194272E-11,1.003283E-6,3.333269E-7,2.733969E-7,6.20251E-4,5.061892E-6,0.001363221,0.001467638,0.003438442,5.713393E-5,1.392764E-4,2.415766E-4,2.441939E-12,7.612084E-15,2.937971E-9,7.73067E-8,3.604368E-12,4.805806E-19,8.908441E-15,5.808501E-4,1.105617E-4,1.911718E-4,2.548079E-5,5.87728E-6,-1.417313E-33,-5.574782E-69,-2.920121E-80,-3.392248E-129,-5.117308E-29,7.405758,5.208284E-5,420010.3,420010.3
4.947395E-5,16.11905,-3.022511E9,1732.621,1732.621,8.395732E-4,1.0,0.767384,2.346553E-4,0.0780854,5.321273E-4,3.347237E-7,1.53777E-4,3.499435E-6,0.07481179,4.717462E-5,0.06629765,3.574498E-7,1.221394E-8,1.105365E-8,3.501912E-4,1.783128E-5,2.13532E-7,0.001865984,8.691928E-4,7.695329E-4,1.608724E-5,1.097665E-9,6.399015E-11,9.979712E-7,3.318293E-7,2.725771E-7,6.189616E-4,5.036495E-6,0.001360306,0.001469543,0.003441609,5.696696E-5,1.389131E-4,2.418451E-4,2.44304E-12,7.564351E-15,2.923803E-9,7.683981E-8,3.584378E-12,4.874919E-19,8.92447E-15,5.793247E-4,1.101316E-4,1.917112E-4,2.559986E-5,5.912207E-6,-1.37925E-33,-5.574413E-69,-2.846382E-80,-9.16674E-130,-4.988092E-29,7.405269,5.208578E-5,419982.6,419982.6
4.956721E-5,16.1187,-3.018148E9,1732.54,1732.54,8.395732E-4,1.0,0.7673863,2.344207E-4,0.07808982,5.31555E-4,3.338893E-7,1.53542E-4,3.495992E-6,0.07478373,4.711273E-5,0.0663241,3.570608E-7,1.219233E-8,1.103805E-8,3.495393E-4,1.779391E-5,2.130164E-7,0.001864797,8.684828E-4,7.684418E-4,1.604907E-5,1.096504E-9,7.024461E-11,9.95976E-7,3.31283E-7,2.722647E-7,6.184696E-4,5.026822E-6,0.001359193,0.001470271,0.003442818,5.690322E-5,1.387744E-4,2.419476E-4,2.439594E-12,7.54621E-15,2.918421E-9,7.666253E-8,3.57679E-12,5.156991E-19,8.899556E-15,5.787419E-4,1.099675E-4,1.919176E-4,2.564549E-5,5.925619E-6,-1.365521E-33,-5.574273E-69,-2.818639E-80,-5.545456E-130,-4.939475E-29,7.405082,5.20869E-5,419972.0,419972.0
4.959252E-5,16.11861,-3.01693E9,1732.518,1732.518,8.395732E-4,1.0,0.7673869,2.343572E-4,0.07809102,5.314E-4,3.336635E-7,1.534784E-4,3.495063E-6,0.07477613,4.709596E-5,0.06633127,3.569556E-7,1.218649E-8,1.103383E-8,3.49363E-4,1.77838E-5,2.12877E-7,0.001864475,8.682904E-4,7.681463E-4,1.603874E-5,1.096349E-9,6.19902E-11,9.954373E-7,3.311355E-7,2.721801E-7,6.183364E-4,5.024204E-6,0.001358891,0.001470468,0.003443146,5.688595E-5,1.387368E-4,2.419754E-4,2.445148E-12,7.541343E-15,2.916967E-9,7.66146E-8,3.574739E-12,4.773171E-19,8.948666E-15,5.78584E-4,1.09923E-4,1.919736E-4,2.565787E-5,5.92926E-6,-1.361686E-33,-5.574234E-69,-2.811162E-80,-4.840178E-130,-4.926372E-29,7.405031,5.208721E-5,419969.1,419969.1
5.0E-5,16.11709,-2.997894E9,1732.165,1732.165,8.395732E-4,1.0,0.7673973,2.333422E-4,0.07811015,5.289247E-4,3.300648E-7,1.524699E-4,3.480183E-6,0.07465411,4.682832E-5,0.06644622,3.552837E-7,1.209349E-8,1.096647E-8,3.465609E-4,1.762306E-5,2.106616E-7,0.001859323,8.652116E-4,7.634235E-4,1.587416E-5,1.091032E-9,5.970139E-11,9.867513E-7,3.286723E-7,2.708304E-7,6.162063E-4,4.982454E-6,0.001354064,0.001473624,0.003448386,5.660971E-5,1.381352E-4,2.424192E-4,2.418204E-12,7.463385E-15,2.89385E-9,7.585341E-8,3.542167E-12,4.620952E-19,8.736981E-15,5.760566E-4,1.092124E-4,1.928717E-4,2.585686E-5,5.987932E-6,-1.302145E-33,-5.573622E-69,-2.693781E-80,-6.465351E-131,-4.720722E-29,7.404218,5.209211E-5,419923.0,419923.0
6.0E-5,16.08198,-2.596643E9,1724.129,1724.129,8.395732E-4,1.0,0.7676556,2.121094E-4,0.07851292,4.776095E-4,2.591031E-7,1.34136E-4,3.175776E-6,0.0718888,4.129719E-5,0.06901426,3.240001E-7,1.031555E-8,9.630229E-9,2.941611E-4,1.457685E-5,1.693555E-7,0.001745998,7.990192E-4,6.647001E-4,1.263696E-5,9.970898E-10,5.384133E-11,8.259159E-7,2.830425E-7,2.434041E-7,5.714071E-4,4.147594E-6,0.001250613,0.001541857,0.003559992,5.075743E-5,1.251895E-4,2.518353E-4,2.18254E-12,6.037142E-15,2.464795E-9,6.182333E-8,2.944937E-12,3.618142E-19,7.17705E-15,5.214315E-4,9.426297E-5,2.133489E-4,3.05678E-5,7.457022E-6,-6.415486E-34,-5.559878E-69,-9.953011E-81,3.226471E-130,-1.748629E-29,7.38596,5.220583E-5,418887.5,418887.5
7.0E-5,16.05049,-2.289272E9,1717.112,1717.112,8.395732E-4,1.0,0.7679155,1.959673E-4,0.07882093,4.391611E-4,2.109954E-7,1.235462E-4,2.951103E-6,0.06948848,3.718647E-5,0.07119064,3.045884E-7,9.155986E-9,8.695664E-9,2.617809E-4,1.263376E-5,1.436625E-7,0.001653754,7.469097E-4,5.905933E-4,1.044679E-5,9.387069E-10,4.951203E-11,7.269812E-7,2.549433E-7,2.235278E-7,5.370217E-4,3.562835E-6,0.001169925,0.001596328,0.003646667,4.630909E-5,1.149771E-4,2.592277E-4,2.03168E-12,5.175611E-15,2.200648E-9,5.332325E-8,2.583167E-12,3.024948E-19,6.253488E-15,4.778812E-4,8.290716E-5,2.312771E-4,3.498292E-5,8.970349E-6,-5.05057E-32,-5.548113E-69,-3.757018E-80,1.855547E-128,-2.924682E-29,7.37033,5.230825E-5,418001.0,418001.0
8.0E-5,16.02201,-2.044992E9,1710.889,1710.889,8.395732E-4,1.0,0.7681706,1.830968E-4,0.07906586,4.088274E-4,1.764841E-7,1.169344E-4,2.774361E-6,0.06737094,3.397515E-5,0.07307413,2.914173E-7,8.329901E-9,7.990865E-9,2.399771E-4,1.12824E-5,1.260983E-7,0.001577663,7.04822E-4,5.328729E-4,8.872629E-6,8.978119E-10,4.610211E-11,6.59975E-7,2.359209E-7,2.081983E-7,5.093515E-4,3.127924E-6,0.001105576,0.001641118,0.003716126,4.284237E-5,1.067111E-4,2.653694E-4,1.92338E-12,4.59727E-15,2.021404E-9,4.766E-8,2.339246E-12,2.632938E-19,5.632225E-15,4.422009E-4,7.397862E-5,2.471681E-4,3.914649E-5,1.051373E-5,2.555022E-31,-5.537831E-69,-8.827542E-79,-4.017299E-126,-6.313513E-27,7.356672,5.240124E-5,417226.4,417226.4
9.0E-5,15.99606,-1.84562E9,1705.305,1705.305,8.395732E-4,1.0,0.7684179,1.724807E-4,0.07926619,3.840071E-4,1.506706E-7,1.125219E-4,2.629108E-6,0.06547919,3.137566E-5,0.07472994,2.81801E-7,7.702149E-9,7.430942E-9,2.242357E-4,1.027938E-5,1.13241E-7,0.001514083,6.701322E-4,4.86609E-4,7.689811E-6,8.668485E-10,4.329708E-11,6.111526E-7,2.220746E-7,1.958312E-7,4.863008E-4,2.79019E-6,0.001053322,0.001678824,0.003773141,4.007411E-5,9.988633E-5,2.707019E-4,1.839703E-12,4.177627E-15,1.890338E-9,4.360444E-8,2.161191E-12,2.352062E-19,5.180472E-15,4.123558E-4,6.677364E-5,2.613872E-4,4.309324E-5,1.20765E-5,-8.115061E-29,-5.528711E-69,-1.764584E-77,-4.978538E-124,-6.89203E-26,7.344557,5.248625E-5,416539.3,416539.3
1.0E-4,15.97226,-1.679577E9,1700.247,1700.247,8.395732E-4,1.0,0.7686565,1.635041E-4,0.07943358,3.631516E-4,1.30735E-7,1.09401E-4,2.506002E-6,0.06377203,2.921558E-5,0.07620358,2.743445E-7,7.201927E-9,6.969452E-9,2.122149E-4,9.497546E-6,1.033455E-7,0.001460319,6.410615E-4,4.486756E-4,6.77061E-6,8.419481E-10,4.091872E-11,5.735339E-7,2.114068E-7,1.855193E-7,4.665985E-4,2.519386E-6,0.001010247,0.001711181,0.003820841,3.781442E-5,9.416164E-5,2.754903E-4,1.77143E-12,3.854988E-15,1.788822E-9,4.053527E-8,2.023263E-12,2.138338E-19,4.831927E-15,3.869782E-4,6.083958E-5,2.742069E-4,4.68506E-5,1.365058E-5,-1.827653E-28,-5.520526E-69,3.727275E-78,-3.157703E-124,-7.42844E-25,7.333683,5.256444E-5,415922.7,415922.7
1.1E-4,15.95033,-1.539061E9,1695.631,1695.631,8.395732E-4,1.0,0.768886,1.557704E-4,0.0795758,3.452752E-4,1.149454E-7,1.070781E-4,2.39932E-6,0.06221856,2.738455E-5,0.07752817,2.682743E-7,6.789048E-9,6.578819E-9,2.026149E-4,8.86514E-6,9.544018E-8,0.001414357,6.163583E-4,4.169943E-4,6.037232E-6,8.209824E-10,3.885777E-11,5.432801E-7,2.028147E-7,1.767078E-7,4.494272E-4,2.296877E-6,9.742846E-4,0.001739396,0.00386137,3.593391E-5,8.929728E-5,2.799001E-4,1.713509E-12,3.595991E-15,1.706631E-9,3.811152E-8,1.911545E-12,1.96826E-19,4.550793E-15,3.651079E-4,5.58707E-5,2.85838E-4,5.04406E-5,1.522981E-5,-3.961324E-27,-5.513112E-69,-1.212606E-75,-5.598446E-122,-7.860561E-24,7.323834,5.263673E-5,415364.0,415364.0
1.2E-4,15.93001,-1.418589E9,1691.392,1691.392,8.395732E-4,1.0,0.7691067,1.490108E-4,0.07969827,3.297163E-4,1.021818E-7,1.052702E-4,2.305339E-6,0.06079504,2.580816E-5,0.07872864,2.631392E-7,6.439173E-9,6.241564E-9,1.946719E-4,8.338971E-6,8.894453E-8,0.001374672,5.951149E-4,3.901287E-4,5.439664E-6,8.027187E-10,3.704291E-11,5.181408E-7,1.956521E-7,1.690383E-7,4.342353E-4,2.110525E-6,9.439297E-4,0.001764331,0.003896251,3.434254E-5,8.511927E-5,2.84038E-4,1.663329E-12,3.381409E-15,1.63778E-9,3.61334E-8,1.817928E-12,1.828437E-19,4.317514E-15,3.460479E-4,5.165242E-5,2.964474E-4,5.388124E-5,1.680951E-5,-1.974819E-25,-5.506343E-69,-7.988341E-75,-1.302803E-120,-9.565002E-23,7.314842,5.270389E-5,414854.1,414854.1
1.3E-4,15.9111,-1.314165E9,1687.476,1687.476,8.395732E-4,1.0,0.7693187,1.43036E-4,0.07980494,3.160122E-4,9.169041E-8,1.038084E-4,2.22152E-6,0.05948275,2.44341E-5,0.0798242,2.586664E-7,6.136753E-9,5.94604E-9,1.87915E-4,7.891605E-6,8.349055E-8,0.001340097,5.766566E-4,3.670537E-4,4.944317E-6,7.864174E-10,3.542559E-11,4.967248E-7,1.895209E-7,1.622667E-7,4.206349E-4,1.952059E-6,9.180633E-4,0.001786623,0.0039266,3.297625E-5,8.149801E-5,2.879741E-4,1.617601E-12,3.198433E-15,1.578672E-9,3.447734E-8,1.737691E-12,1.709816E-19,4.114547E-15,3.292781E-4,4.802949E-5,3.061704E-4,5.718743E-5,1.838612E-5,1.053521E-26,-5.500125E-69,-4.191101E-75,2.84103E-121,-1.795436E-21,7.306581,5.276651E-5,414385.6,414385.6
1.364613E-4,15.89956,-1.253812E9,1685.099,1685.099,8.395732E-4,1.0,0.7694513,1.395262E-4,0.07986686,3.079825E-4,8.586703E-8,1.029971E-4,2.171897E-6,0.05868685,2.363566E-5,0.08048354,2.560459E-7,5.961559E-9,5.773351E-9,1.840331E-4,7.635626E-6,8.040257E-8,0.001320041,5.659657E-4,3.537993E-4,4.667359E-6,7.767056E-10,3.446865E-11,4.844319E-7,1.859836E-7,1.582881E-7,4.125581E-4,1.861684E-6,9.033308E-4,0.00179985,0.0039442,3.219076E-5,7.940706E-5,2.904331E-4,1.590434E-12,3.093965E-15,1.544483E-9,3.353975E-8,1.691348E-12,1.642412E-19,3.997602E-15,3.194703E-4,4.59499E-5,3.120343E-4,5.925812E-5,1.940187E-5,-7.567165E-25,-5.496362E-69,-5.542346E-74,-9.17078E-121,-6.219518E-21,7.301582,5.280482E-5,414102.1,414102.2
1.368427E-4,15.89889,-1.25038E9,1684.962,1684.962,8.395732E-4,1.0,0.7694591,1.393259E-4,0.07987036,3.075248E-4,8.554305E-8,1.029519E-4,2.16905E-6,0.05864104,2.359031E-5,0.08052137,2.558968E-7,5.951609E-9,5.763516E-9,1.838141E-4,7.62121E-6,8.022904E-8,0.001318908,5.653617E-4,3.530529E-4,4.651925E-6,7.76149E-10,3.441365E-11,4.837386E-7,1.857837E-7,1.580607E-7,4.12097E-4,1.856599E-6,9.025045E-4,0.001800605,0.003945195,3.21465E-5,7.928911E-5,2.905764E-4,1.58886E-12,3.08803E-15,1.542535E-9,3.348718E-8,1.688723E-12,1.638599E-19,3.990953E-15,3.189141E-4,4.583284E-5,3.123709E-4,5.937883E-5,1.946174E-5,-5.86578E-23,-5.496147E-69,-5.419833E-74,-3.188223E-121,-2.322486E-20,7.301295,5.280703E-5,414085.8,414085.9
1.370837E-4,15.89847,-1.248243E9,1684.876,1684.876,8.395732E-4,1.0,0.769464,1.391993E-4,0.07987257,3.072362E-4,8.533926E-8,1.029235E-4,2.167259E-6,0.05861216,2.356173E-5,0.08054521,2.558028E-7,5.945351E-9,5.757326E-9,1.836762E-4,7.612133E-6,8.011988E-8,0.001318194,5.649815E-4,3.52583E-4,4.642219E-6,7.758017E-10,3.440601E-11,4.833019E-7,1.856578E-7,1.579173E-7,4.118065E-4,1.853399E-6,9.019845E-4,0.001801081,0.003945821,3.211864E-5,7.921485E-5,2.906669E-4,1.587983E-12,3.084293E-15,1.541312E-9,3.34541E-8,1.687067E-12,1.637085E-19,3.98748E-15,3.185637E-4,4.575916E-5,3.125832E-4,5.945504E-5,1.949957E-5,-3.570373E-22,-5.496011E-69,-5.343895E-74,-1.637249E-121,-3.012493E-20,7.301114,5.280842E-5,414075.6,414075.6
1.372927E-4,15.89811,-1.246386E9,1684.801,1684.801,8.395732E-4,1.0,0.7694682,1.390899E-4,0.07987447,3.069864E-4,8.516316E-8,1.028989E-4,2.165706E-6,0.05858716,2.353701E-5,0.08056585,2.557215E-7,5.93993E-9,5.751968E-9,1.835571E-4,7.604287E-6,8.002544E-8,0.001317577,5.646528E-4,3.521769E-4,4.633834E-6,7.755996E-10,3.426018E-11,4.829335E-7,1.855581E-7,1.577932E-7,4.115551E-4,1.850631E-6,9.015353E-4,0.001801492,0.003946363,3.209456E-5,7.915067E-5,2.907453E-4,1.58985E-12,3.081068E-15,1.540249E-9,3.342551E-8,1.685634E-12,1.631985E-19,4.001243E-15,3.182608E-4,4.569548E-5,3.127668E-4,5.952105E-5,1.953237E-5,-4.251308E-24,-5.495894E-69,-5.278992E-74,-9.204084E-122,-3.028975E-20,7.300957,5.280963E-5,414066.7,414066.7
