Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_H_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H6_Soln#11 (),Mole_fraction_C2H5_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H3_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C3H8_Soln#11 (),Mole_fraction_IC3H7_Soln#11 (),Mole_fraction_NC3H7_Soln#11 (),Mole_fraction_C3H6_Soln#11 (),Mole_fraction_C3H5-A_Soln#11 (),Mole_fraction_C3H4-P_Soln#11 (),Mole_fraction_C3H4-A_Soln#11 (),Mole_fraction_NC4H10_Soln#11 (),Mole_fraction_PC4H9_Soln#11 (),Mole_fraction_IC4H10_Soln#11 (),Mole_fraction_IC4H8_Soln#11 (),Mole_fraction_IC4H7_Soln#11 (),Mole_fraction_C4H8-1_Soln#11 (),Mole_fraction_C4H8-2_Soln#11 (),Mole_fraction_C4H71-3_Soln#11 (),Mole_fraction_C4H6_Soln#11 (),Mole_fraction_C4H5_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_FULVENE_Soln#11 (),Mole_fraction_C5H6_Soln#11 (),Mole_fraction_C5H5_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_NC5H12_Soln#11 (),Mole_fraction_NC5H10_Soln#11 (),Mole_fraction_B1M3_Soln#11 (),Mole_fraction_LC5H8_Soln#11 (),Mole_fraction_DIALLYL_Soln#11 (),Mole_fraction_NC6H12_Soln#11 (),Mole_fraction_NC7H14_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_LC6H6_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_INDENE_Soln#11 (),Mole_fraction_NPBENZ_Soln#11 (),Mole_fraction_NC12H26_Soln#11 (),Mole_fraction_NC16H34_Soln#11 (),Mole_fraction_NC10H20_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
3.305477E-6,15.63303,-4.685304E10,1384.718,1384.718,0.001203388,1.0,0.8871617,2.167769E-4,0.00728014,0.002494847,0.002624826,4.308357E-4,0.03520595,1.170461E-4,5.569764E-4,0.001433033,2.654496E-5,5.838897E-5,0.01581428,5.862196E-4,3.775826E-5,9.27687E-5,4.232546E-4,2.658491E-5,4.381133E-5,9.463683E-6,2.662428E-5,0.005230946,2.620476E-4,2.134204E-4,0.005678025,4.21173E-5,6.183073E-5,1.10741E-7,8.225554E-5,1.245027E-7,5.003659E-5,9.923027E-7,2.655292E-9,1.398975E-4,0.003821916,9.956933E-5,0.001769298,4.202735E-5,5.261853E-4,0.003524845,0.003566972,1.06082E-4,6.850242E-8,7.540976E-7,1.535637E-5,9.903467E-8,1.31617E-5,0.004758591,0.002013001,0.0132735,8.746657,7.69773E-5,496058.0,496058.0
3.348551E-6,15.6337,-4.627245E10,1384.31,1384.31,0.001203388,1.0,0.8868736,2.146899E-4,0.007341761,0.002472617,0.002641725,4.271025E-4,0.03538663,1.165568E-4,5.62399E-4,0.001440264,2.633919E-5,5.769657E-5,0.01588561,5.848227E-4,3.824748E-5,9.345259E-5,4.247777E-4,2.625726E-5,4.403095E-5,9.616937E-6,2.690599E-5,0.00524942,2.63933E-4,2.126207E-4,0.005708786,4.203815E-5,6.282815E-5,1.135616E-7,8.287194E-5,1.278308E-7,5.070844E-5,1.008112E-6,2.722583E-9,1.402119E-4,0.003831156,1.002705E-4,0.001777071,4.217296E-5,5.274145E-4,0.003533497,0.003564836,1.060746E-4,7.037799E-8,7.684658E-7,1.554882E-5,1.008114E-7,1.328159E-5,0.00473317,0.00199772,0.01320816,8.743703,7.697397E-5,495890.5,495890.5
3.49272E-6,15.63586,-4.44269E10,1382.981,1382.981,0.001203388,1.0,0.8859363,2.079919E-4,0.007542999,0.002400957,0.002696404,4.151105E-4,0.03597518,1.149422E-4,5.802409E-4,0.001463521,2.567982E-5,5.548783E-5,0.01611687,5.803362E-4,3.986589E-5,9.569737E-5,4.296361E-4,2.521355E-5,4.473554E-5,1.012754E-5,2.783031E-5,0.005308708,2.700631E-4,2.100054E-4,0.005808936,4.174475E-5,6.61347E-5,1.231175E-7,8.489397E-5,1.391657E-7,5.293498E-5,1.060603E-6,2.951742E-9,1.411963E-4,0.003860448,1.025331E-4,0.001802096,4.26499E-5,5.313349E-4,0.003560847,0.003557903,1.060182E-4,7.676119E-8,8.166004E-7,1.618158E-5,1.067522E-7,1.367327E-5,0.004650803,0.001948436,0.012996,8.734104,7.696336E-5,495346.0,495346.1
3.551361E-6,15.63669,-4.371644E10,1382.455,1382.455,0.001203388,1.0,0.8855665,2.053882E-4,0.007622719,0.002372976,0.002717849,4.104434E-4,0.03620771,1.142956E-4,5.873655E-4,0.001472583,2.54238E-5,5.463471E-5,0.01620777,5.785889E-4,4.051585E-5,9.659164E-5,4.31512E-4,2.481104E-5,4.500934E-5,1.033417E-5,2.819822E-5,0.005331755,2.724798E-4,2.089679E-4,0.005848481,4.161423E-5,6.746527E-5,1.270518E-7,8.56989E-5,1.438593E-7,5.38309E-5,1.081764E-6,3.046644E-9,1.415686E-4,0.003871679,1.034178E-4,0.001811857,4.283962E-5,5.328484E-4,0.0035713,0.003555175,1.059825E-4,7.940202E-8,8.361893E-7,1.643402E-5,1.091652E-7,1.382847E-5,0.004618448,0.001929172,0.01291246,8.730321,7.695928E-5,495131.5,495131.5
3.649587E-6,15.63802,-4.257393E10,1381.593,1381.593,0.001203388,1.0,0.8849611,2.011708E-4,0.00775367,0.002327517,0.002752814,4.028761E-4,0.03658893,1.132255E-4,5.991369E-4,0.001487289,2.500928E-5,5.325916E-5,0.01635621,5.757523E-4,4.159417E-5,9.806679E-5,4.345353E-4,2.416276E-5,4.545269E-5,1.067891E-5,2.880451E-5,0.005369084,2.764349E-4,2.072624E-4,0.005913283,4.138345E-5,6.967544E-5,1.336972E-7,8.702591E-5,1.518219E-7,5.53194E-5,1.116966E-6,3.207684E-9,1.421592E-4,0.003889679,1.048567E-4,0.001827706,4.315241E-5,5.35287E-4,0.003588014,0.003550715,1.059085E-4,8.387859E-8,8.690013E-7,1.685075E-5,1.132014E-7,1.408337E-5,0.004565627,0.001897838,0.01277585,8.724133,7.695273E-5,494780.6,494780.6
3.670028E-6,15.63829,-4.234338E10,1381.416,1381.416,0.001203388,1.0,0.8848372,2.003155E-4,0.007780515,0.002318277,0.002759941,4.013402E-4,0.03666696,1.130049E-4,6.015608E-4,0.001490275,2.492524E-5,5.298118E-5,0.01638651,5.751759E-4,4.181691E-5,9.83702E-5,4.351459E-4,2.403187E-5,4.554258E-5,1.075043E-5,2.892909E-5,0.005376654,2.772433E-4,2.069126E-4,0.005926543,4.133364E-5,7.013236E-5,1.350886E-7,8.729872E-5,1.534947E-7,5.56272E-5,1.124251E-6,3.241525E-9,1.42277E-4,0.003893299,1.051494E-4,0.001830926,4.321673E-5,5.357795E-4,0.003591369,0.003549804,1.058909E-4,8.481842E-8,8.758284E-7,1.69365E-5,1.140404E-7,1.413562E-5,0.00455485,0.001891463,0.01274794,8.722868,7.695141E-5,494708.8,494708.8
3.794561E-6,15.63986,-4.098873E10,1380.36,1380.36,0.001203388,1.0,0.884098,1.952601E-4,0.007941212,0.002263533,0.002802321,3.922523E-4,0.0371333,1.116758E-4,6.161448E-4,0.001507955,2.442844E-5,5.134461E-5,0.01656692,5.717583E-4,4.316198E-5,1.001935E-4,4.387386E-4,2.326199E-5,4.607374E-5,1.11845E-5,2.967676E-5,0.005421396,2.820659E-4,2.048175E-4,0.006005752,4.101879E-5,7.28938E-5,1.436226E-7,8.893718E-5,1.637964E-7,5.748831E-5,1.16835E-6,3.450021E-9,1.429597E-4,0.003914481,1.068855E-4,0.001850001,4.360336E-5,5.386761E-4,0.003610955,0.003544372,1.057692E-4,9.060139E-8,9.174018E-7,1.745201E-5,1.191433E-7,1.444832E-5,0.00449069,0.001853633,0.01258153,8.715322,7.694368E-5,494280.9,494280.9
3.912654E-6,15.64125,-3.977855E10,1379.389,1379.389,0.001203388,1.0,0.8834202,1.90702E-4,0.008089206,0.00221399,0.002840918,3.840431E-4,0.03756158,1.104393E-4,6.296895E-4,0.001523938,2.398035E-5,4.987868E-5,0.01673165,5.686583E-4,4.441868E-5,1.018839E-4,4.41952E-4,2.25735E-5,4.655239E-5,1.159347E-5,3.036802E-5,0.00546173,2.864809E-4,2.028871E-4,0.006078445,4.070448E-5,7.547661E-5,1.518E-7,9.045453E-5,1.737354E-7,5.923084E-5,1.209702E-6,3.651359E-9,1.435547E-4,0.003933249,1.084596E-4,0.001867259,4.396207E-5,5.412652E-4,0.003628238,0.003539404,1.056329E-4,9.617209E-8,9.567779E-7,1.793003E-5,1.239677E-7,1.473609E-5,0.004432139,0.001819301,0.01242929,8.708413,7.693681E-5,493889.0,493889.0
4.100744E-6,15.6433,-3.798534E10,1377.899,1377.899,0.001203388,1.0,0.8823839,1.838759E-4,0.008316669,0.002139494,0.002899445,3.717178E-4,0.03821767,1.085173E-4,6.507171E-4,0.001547954,2.330852E-5,4.770014E-5,0.01698219,5.639734E-4,4.638364E-5,1.045032E-4,4.467161E-4,2.15523E-5,4.72687E-5,1.22395E-5,3.143481E-5,0.005522118,2.932157E-4,1.999197E-4,0.0061897,4.017967E-5,7.951836E-5,1.64972E-7,9.280266E-5,1.898829E-7,6.196245E-5,1.274632E-6,3.978942E-9,1.444078E-4,0.003960728,1.108323E-4,0.001893214,4.451898E-5,5.450998E-4,0.003653412,0.003531828,1.053801E-4,1.052029E-7,1.019349E-6,1.867059E-5,1.316183E-7,1.517785E-5,0.004343137,0.001767459,0.01219716,8.697867,7.692672E-5,493290.9,493290.9
4.219312E-6,15.6445,-3.69317E10,1376.994,1376.994,0.001203388,1.0,0.8817564,1.798261E-4,0.008455137,0.002095139,0.002934603,3.643857E-4,0.03861578,1.073353E-4,6.636417E-4,0.001562247,2.290926E-5,4.641716E-5,0.01713315,5.611641E-4,4.759977E-5,1.061109E-4,4.495135E-4,2.095199E-5,4.769332E-5,1.264333E-5,3.208639E-5,0.00555793,2.972841E-4,1.98114E-4,0.006257146,3.983736E-5,8.202068E-5,1.733569E-7,9.424181E-5,2.002505E-7,6.365728E-5,1.314976E-6,4.189634E-9,1.448915E-4,0.003976647,1.122484E-4,0.001908674,4.486162E-5,5.473484E-4,0.003667914,0.003527251,1.052014E-4,1.109875E-7,1.058675E-6,1.912474E-5,1.364177E-7,1.544632E-5,0.004289539,0.001736446,0.01205697,8.691489,7.692087E-5,492929.2,492929.2
4.280948E-6,15.64509,-3.640546E10,1376.533,1376.533,0.001203388,1.0,0.8814375,1.777927E-4,0.008525699,0.002072827,0.002952383,3.606981E-4,0.0388183,1.067298E-4,6.702636E-4,0.001569438,2.270854E-5,4.57756E-5,0.01720962,5.597439E-4,4.822526E-5,1.06934E-4,4.509097E-4,2.065212E-5,4.790642E-5,1.285223E-5,3.241895E-5,0.005575906,2.99348E-4,1.971942E-4,0.006291435,3.965681E-5,8.33077E-5,1.777373E-7,9.497804E-5,2.056939E-7,6.453023E-5,1.33577E-6,4.300382E-9,1.451279E-4,0.003984526,1.129617E-4,0.001916454,4.503733E-5,5.484695E-4,0.003675069,0.003524929,1.051035E-4,1.140201E-7,1.079076E-6,1.935711E-5,1.38905E-7,1.558297E-5,0.004262394,0.001720798,0.01198585,8.688252,7.691796E-5,492745.6,492745.6
4.397229E-6,15.64615,-3.545026E10,1375.681,1375.681,0.001203388,1.0,0.8808492,1.740837E-4,0.008656266,0.002032062,0.002985043,3.53961E-4,0.03919236,1.056041E-4,6.825798E-4,0.001582576,2.234196E-5,4.460999E-5,0.01735032,5.57135E-4,4.939303E-5,1.084642E-4,4.53441E-4,2.010783E-5,4.829489E-5,1.324439E-5,3.303511E-5,0.005608683,3.031498E-4,1.954933E-4,0.006354737,3.931247E-5,8.571012E-5,1.860379E-7,9.634554E-5,2.160601E-7,6.61622E-5,1.37467E-6,4.511542E-9,1.455474E-4,0.003998691,1.142667E-4,0.001930673,4.536452E-5,5.504999E-4,0.003687886,0.003520649,1.049102E-4,1.197865E-7,1.117477E-6,1.978872E-5,1.435826E-7,1.583552E-5,0.004212465,0.001692121,0.01185483,8.682284,7.691273E-5,492407.1,492407.1
4.504733E-6,15.64708,-3.46081E10,1374.912,1374.912,0.001203388,1.0,0.8803198,1.707943E-4,0.008774144,0.001995839,0.003014263,3.479734E-4,0.03952936,1.045822E-4,6.937687E-4,0.001594255,2.201624E-5,4.358113E-5,0.01747646,5.547992E-4,5.045876E-5,1.098537E-4,4.55669E-4,1.962799E-5,4.863918E-5,1.360472E-5,3.359211E-5,0.005637739,3.065628E-4,1.939592E-4,0.006411725,3.899092E-5,8.790186E-5,1.937499E-7,9.758592E-5,2.25751E-7,6.765407E-5,1.410255E-6,4.709259E-9,1.459066E-4,0.004011022,1.154282E-4,0.001943316,4.566224E-5,5.522842E-4,0.003698994,0.003516804,1.047228E-4,1.251665E-7,1.152871E-6,2.018014E-5,1.478892E-7,1.606311E-5,0.004167717,0.001666536,0.01173718,8.67692,7.690817E-5,492102.9,492102.9
4.521671E-6,15.64722,-3.447886E10,1374.793,1374.793,0.001203388,1.0,0.8802377,1.702878E-4,0.008792475,0.001990255,0.003018785,3.470503E-4,0.03958171,1.044229E-4,6.955146E-4,0.001596055,2.196603E-5,4.342311E-5,0.01749599,5.544376E-4,5.062547E-5,1.100704E-4,4.560106E-4,1.955434E-5,4.869218E-5,1.36613E-5,3.367878E-5,0.005642211,3.070918E-4,1.937208E-4,0.006420573,3.894006E-5,8.824462E-5,1.949681E-7,9.777931E-5,2.272869E-7,6.788766E-5,1.415829E-6,4.740626E-9,1.459608E-4,0.0040129,1.156073E-4,0.001945265,4.570874E-5,5.525576E-4,0.003700682,0.003516208,1.046926E-4,1.260183E-7,1.158438E-6,2.024116E-5,1.485662E-7,1.609847E-5,0.004160787,0.001662583,0.01171894,8.676088,7.690748E-5,492055.7,492055.7
4.536403E-6,15.64734,-3.436711E10,1374.689,1374.689,0.001203388,1.0,0.8801665,1.698498E-4,0.008808367,0.001985426,0.003022699,3.462518E-4,0.03962707,1.042847E-4,6.970293E-4,0.001597612,2.19226E-5,4.328656E-5,0.01751292,5.541244E-4,5.077021E-5,1.102585E-4,4.563057E-4,1.949071E-5,4.8738E-5,1.371047E-5,3.375392E-5,0.005646079,3.075501E-4,1.935141E-4,0.00642824,3.889578E-5,8.854217E-5,1.960282E-7,9.794707E-5,2.286248E-7,6.80905E-5,1.420669E-6,4.767953E-9,1.460075E-4,0.00401452,1.157623E-4,0.001946951,4.57491E-5,5.527936E-4,0.003702137,0.003515691,1.046661E-4,1.267599E-7,1.163277E-6,2.029408E-5,1.491546E-7,1.612911E-5,0.004154785,0.001659162,0.01170314,8.675367,7.690688E-5,492014.8,492014.8
4.547602E-6,15.64743,-3.428265E10,1374.611,1374.611,0.001203388,1.0,0.8801125,1.695184E-4,0.008820415,0.001981771,0.003025664,3.456475E-4,0.03966145,1.041798E-4,6.981786E-4,0.001598791,2.188973E-5,4.318329E-5,0.01752573,5.538872E-4,5.088007E-5,1.104012E-4,4.565287E-4,1.944259E-5,4.877266E-5,1.374782E-5,3.381089E-5,0.005649004,3.078973E-4,1.933574E-4,0.006434052,3.88621E-5,8.876802E-5,1.968344E-7,9.807433E-5,2.296431E-7,6.82445E-5,1.424345E-6,4.788757E-9,1.460426E-4,0.004015743,1.158797E-4,0.001948227,4.577973E-5,5.52972E-4,0.003703235,0.0035153,1.046459E-4,1.273243E-7,1.166954E-6,2.033423E-5,1.496017E-7,1.615234E-5,0.004150238,0.001656572,0.01169117,8.67482,7.690643E-5,491983.9,491983.9
4.683978E-6,15.64851,-3.328444E10,1373.67,1373.67,0.001203388,1.0,0.8794668,1.655886E-4,0.008964922,0.001938387,0.003061023,3.384715E-4,0.04007332,1.029185E-4,7.12016E-4,0.001612787,2.149943E-5,4.196229E-5,0.01767879,5.510553E-4,5.220671E-5,1.121187E-4,4.591605E-4,1.88741E-5,4.918352E-5,1.420078E-5,3.449457E-5,0.005683685,3.120463E-4,1.914801E-4,0.006503628,3.845092E-5,9.149405E-5,2.066777E-7,9.960525E-5,2.421252E-7,7.010603E-5,1.468787E-6,5.044067E-9,1.464495E-4,0.004030057,1.172738E-4,0.001963383,4.614893E-5,5.550742E-4,0.003716043,0.003510619,1.043943E-4,1.342326E-7,1.211631E-6,2.081705E-5,1.5503E-7,1.643055E-5,0.004095958,0.001625739,0.01154806,8.668287,7.690112E-5,491613.3,491613.3
4.726382E-6,15.64883,-3.298505E10,1373.383,1373.383,0.001203388,1.0,0.8792702,1.64405E-4,0.009009048,0.001925305,0.003071746,3.363065E-4,0.04019888,1.025322E-4,7.162608E-4,0.00161701,2.138168E-5,4.159584E-5,0.01772528,5.501952E-4,5.261507E-5,1.126455E-4,4.599483E-4,1.870363E-5,4.930718E-5,1.434093E-5,3.470343E-5,0.005694125,3.133075E-4,1.909074E-4,0.006524827,3.832284E-5,9.233268E-5,2.09747E-7,1.000744E-4,2.460364E-7,7.067975E-5,1.48249E-6,5.12418E-9,1.465685E-4,0.004034299,1.176946E-4,0.001967956,4.626236E-5,5.557024E-4,0.003719824,0.003509195,1.04314E-4,1.363935E-7,1.225482E-6,2.096495E-5,1.567118E-7,1.651536E-5,0.004079476,0.001616409,0.01150454,8.666299,7.689955E-5,491500.6,491500.6
4.741455E-6,15.64895,-3.287983E10,1373.282,1373.282,0.001203388,1.0,0.8792007,1.639886E-4,0.009024644,0.0019207,0.003075527,3.355443E-4,0.04024323,1.023955E-4,7.177631E-4,0.001618496,2.134023E-5,4.146704E-5,0.01774168,5.498918E-4,5.275976E-5,1.12832E-4,4.602249E-4,1.864373E-5,4.935068E-5,1.439066E-5,3.477724E-5,0.005697797,3.137525E-4,1.907051E-4,0.006532314,3.827731E-5,9.262975E-5,2.108389E-7,1.002404E-4,2.4743E-7,7.088311E-5,1.487347E-6,5.152739E-9,1.466099E-4,0.004035784,1.178428E-4,0.001969566,4.630253E-5,5.559229E-4,0.003721146,0.003508692,1.042853E-4,1.37163E-7,1.230401E-6,2.101727E-5,1.573089E-7,1.654531E-5,0.004073661,0.001613121,0.01148918,8.665597,7.689899E-5,491460.8,491460.8
4.842184E-6,15.64967,-3.219252E10,1372.613,1372.613,0.001203388,1.0,0.8787428,1.612616E-4,0.009127662,0.001890526,0.003100397,3.305478E-4,0.04053592,1.01491E-4,7.277157E-4,0.001628241,2.106847E-5,4.062549E-5,0.01784964,5.478937E-4,5.372037E-5,1.140671E-4,4.620288E-4,1.825257E-5,4.96354E-5,1.472199E-5,3.526491E-5,0.005721834,3.166837E-4,1.893699E-4,0.006581702,3.797311E-5,9.460123E-5,2.181475E-7,1.013396E-4,2.56788E-7,7.223432E-5,1.519631E-6,5.344696E-9,1.468759E-4,0.004045401,1.188145E-4,0.001980117,4.65689E-5,5.573589E-4,0.003729686,0.003505379,1.040905E-4,1.423244E-7,1.263208E-6,2.136357E-5,1.612897E-7,1.674296E-5,0.004035388,0.001591528,0.011388,8.660971,7.689542E-5,491198.4,491198.4
4.907559E-6,15.65013,-3.176064E10,1372.186,1372.186,0.001203388,1.0,0.8784511,1.595425E-4,0.009193434,0.001871484,0.003116175,3.273927E-4,0.04072251,1.009121E-4,7.340956E-4,0.001634393,2.089685E-5,4.009658E-5,0.01791822,5.466237E-4,5.433806E-5,1.148589E-4,4.631593E-4,1.800692E-5,4.981477E-5,1.493604E-5,3.557625E-5,0.005736978,3.18547E-4,1.885185E-4,0.006613169,3.777594E-5,9.586803E-5,2.229007E-7,1.020436E-4,2.629018E-7,7.310414E-5,1.540419E-6,5.470283E-9,1.470387E-4,0.004051368,1.194282E-4,0.001986779,4.67399E-5,5.582572E-4,0.003734964,0.00350327,1.039618E-4,1.456907E-7,1.284439E-6,2.158526E-5,1.638643E-7,1.686892E-5,0.004011078,0.001577855,0.01132364,8.658027,7.689319E-5,491031.4,491031.4
5.182152E-6,15.65187,-3.005831E10,1370.452,1370.452,0.001203388,1.0,0.87727,1.527195E-4,0.009460982,0.001795776,0.003179587,3.148294E-4,0.04147933,9.854849E-5,7.602471E-4,0.001658884,2.021327E-5,3.800977E-5,0.0181945,5.414986E-4,5.688524E-5,1.181054E-4,4.675935E-4,1.703919E-5,5.052567E-5,1.582684E-5,3.6842E-5,0.005796997,3.260617E-4,1.850647E-4,0.006740671,3.695322E-5,1.010838E-4,2.429297E-7,1.049259E-4,2.889005E-7,7.669879E-5,1.626374E-6,6.005907E-9,1.476472E-4,0.004074284,1.218723E-4,0.002013291,4.744291E-5,5.617666E-4,0.003755074,0.003494745,1.034049E-4,1.599557E-7,1.373058E-6,2.249158E-5,1.745999E-7,1.737937E-5,0.003913165,0.001523126,0.01106379,8.646124,7.688463E-5,490356.3,490356.4
5.196689E-6,15.65195,-2.997283E10,1370.363,1370.363,0.001203388,1.0,0.8772094,1.523754E-4,0.009474766,0.001791952,0.00318282,3.14194E-4,0.04151822,9.842638E-5,7.616032E-4,0.001660122,2.017868E-5,3.790504E-5,0.01820862,5.412362E-4,5.7018E-5,1.182738E-4,4.678148E-4,1.699069E-5,5.056148E-5,1.587363E-5,3.690716E-5,0.00580002,3.26446E-4,1.848873E-4,0.006747217,3.691001E-5,1.013552E-4,2.439924E-7,1.050752E-4,2.902908E-7,7.688647E-5,1.630864E-6,6.034621E-9,1.476762E-4,0.004075406,1.219959E-4,0.002014631,4.747945E-5,5.61941E-4,0.003756051,0.003494308,1.033748E-4,1.607161E-7,1.377724E-6,2.253847E-5,1.751646E-7,1.740557E-5,0.003908163,0.001520345,0.01105048,8.645513,7.688421E-5,490321.7,490321.8
5.246631E-6,15.65224,-2.968285E10,1370.058,1370.058,0.001203388,1.0,0.8770026,1.512058E-4,0.009521838,0.001778952,0.003193836,3.120328E-4,0.04165098,9.80092E-5,7.662403E-4,0.001664334,2.006104E-5,3.75495E-5,0.01825674,5.403414E-4,5.747248E-5,1.188497E-4,4.68565E-4,1.682605E-5,5.068314E-5,1.603408E-5,3.712959E-5,0.00581029,3.27756E-4,1.842816E-4,0.006769556,3.676191E-5,1.022841E-4,2.476448E-7,1.055857E-4,2.950772E-7,7.752926E-5,1.64624E-6,6.133541E-9,1.477736E-4,0.00407919,1.224162E-4,0.002019188,4.760448E-5,5.625319E-4,0.003759342,0.003492818,1.03271E-4,1.633324E-7,1.393732E-6,2.269872E-5,1.77102E-7,1.749499E-5,0.003891115,0.001510877,0.01100512,8.643433,7.688279E-5,490203.7,490203.7
5.428145E-6,15.65323,-2.867118E10,1368.975,1368.975,0.001203388,1.0,0.8762686,1.471085E-4,0.009689427,0.001733367,0.003232751,3.044452E-4,0.04212272,9.652192E-5,7.828278E-4,0.001679115,1.964788E-5,3.630854E-5,0.01842695,5.371694E-4,5.910444E-5,1.209109E-4,4.711715E-4,1.625199E-5,5.110887E-5,1.661365E-5,3.792061E-5,0.005846223,3.323925E-4,1.8213E-4,0.006848881,3.622835E-5,1.056152E-4,2.609341E-7,1.074109E-4,3.125998E-7,7.984052E-5,1.701543E-6,6.49643E-9,1.480994E-4,0.004092121,1.238911E-4,0.002035173,4.805252E-5,5.645777E-4,0.003770517,0.003487532,1.028891E-4,1.728864E-7,1.451648E-6,2.327094E-5,1.841071E-7,1.781242E-5,0.003830812,0.001477523,0.01084442,8.636054,7.687792E-5,489785.2,489785.2
5.455385E-6,15.65337,-2.852484E10,1368.816,1368.816,0.001203388,1.0,0.8761608,1.465138E-4,0.009714114,0.001726744,0.003238443,3.033416E-4,0.04219209,9.630263E-5,7.852815E-4,0.001681264,1.958777E-5,3.612902E-5,0.01845187,5.367039E-4,5.934669E-5,1.212159E-4,4.715469E-4,1.616901E-5,5.11706E-5,1.670014E-5,3.803699E-5,0.005851433,3.330717E-4,1.818138E-4,0.006860537,3.614899E-5,1.06109E-4,2.6293E-7,1.076808E-4,3.152461E-7,8.018401E-5,1.709763E-6,6.551338E-9,1.481447E-4,0.004093954,1.241055E-4,0.002037496,4.81189E-5,5.648713E-4,0.003772091,0.003486756,1.028313E-4,1.743259E-7,1.460303E-6,2.335545E-5,1.851534E-7,1.785905E-5,0.003821981,0.001472656,0.01082085,8.634971,7.687723E-5,489723.8,489723.8
5.708016E-6,15.65459,-2.723072E10,1367.375,1367.375,0.001203388,1.0,0.8751881,1.412319E-4,0.009937601,0.001667871,0.003289501,2.935141E-4,0.0428187,9.4316E-5,8.07613E-4,0.001700393,1.90522E-5,3.454127E-5,0.01867583,5.325085E-4,6.156135E-5,1.239941E-4,4.748463E-4,1.543591E-5,5.171801E-5,1.74963E-5,3.90884E-5,0.005897612,3.391773E-4,1.789595E-4,0.006965736,3.542297E-5,1.10616E-4,2.814502E-7,1.101358E-4,3.399833E-7,8.332914E-5,1.785044E-6,7.065947E-9,1.48523E-4,0.00410971,1.260123E-4,0.002058159,4.872416E-5,5.674392E-4,0.003785513,0.003479764,1.022897E-4,1.877401E-7,1.5401E-6,2.412293E-5,1.947952E-7,1.827956E-5,0.003742646,0.001429141,0.01060873,8.625212,7.687126E-5,489170.4,489170.4
5.803001E-6,15.65501,-2.677187E10,1366.85,1366.85,0.001203388,1.0,0.8748346,1.393488E-4,0.01001919,0.001646857,0.003307932,2.899988E-4,0.04304682,9.359054E-5,8.158177E-4,0.001707231,1.886049E-5,3.397814E-5,0.01875683,5.309848E-4,6.237951E-5,1.250159E-4,4.76007E-4,1.517623E-5,5.191278E-5,1.77929E-5,3.947111E-5,0.005914034,3.413863E-4,1.779216E-4,0.007003991,3.5155E-5,1.122772E-4,2.884147E-7,1.110374E-4,3.493704E-7,8.449318E-5,1.81291E-6,7.261853E-9,1.486474E-4,0.004115088,1.266933E-4,0.002065537,4.8947E-5,5.683364E-4,0.003790043,0.003477224,1.020843E-4,1.928104E-7,1.569881E-6,2.440416E-5,1.983914E-7,1.843231E-5,0.003713956,0.001413496,0.01053185,8.62167,7.686921E-5,488969.5,488969.5
5.818586E-6,15.65508,-2.669783E10,1366.765,1366.765,0.001203388,1.0,0.8747772,1.39045E-4,0.01003245,0.001643465,0.003310918,2.89431E-4,0.04308387,9.34726E-5,8.171542E-4,0.001708336,1.882952E-5,3.388742E-5,0.01876996,5.307375E-4,6.251301E-5,1.251824E-4,4.761935E-4,1.513441E-5,5.194419E-5,1.784143E-5,3.953326E-5,0.005916682,3.417444E-4,1.777531E-4,0.007010203,3.511131E-5,1.12548E-4,2.895573E-7,1.111843E-4,3.50915E-7,8.468323E-5,1.81746E-6,7.294121E-9,1.486669E-4,0.004115944,1.268032E-4,0.002066728,4.898332E-5,5.684802E-4,0.003790761,0.003476812,1.020505E-4,1.936436E-7,1.574756E-6,2.444993E-5,1.9898E-7,1.845711E-5,0.003709305,0.001410964,0.01051938,8.621096,7.686888E-5,488936.9,488936.9
