Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H3_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_IC3H7_Soln#10 (),Mole_fraction_NC3H7_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_PC4H9_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H5_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C4H2_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_C10H8_Soln#10 (),Mole_fraction_NC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_DIALLYL_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_C6H5C2H_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_INDENE_Soln#10 (),Mole_fraction_NPBENZ_Soln#10 (),Mole_fraction_NC12H26_Soln#10 (),Mole_fraction_NC16H34_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
3.52166E-7,15.61348,-3.152589E11,1425.619,1425.619,0.001244884,1.0,0.9414544,3.851848E-4,1.693585E-4,0.001390148,1.32888E-4,0.001017537,0.004304536,3.980532E-5,7.052415E-6,5.698861E-5,4.092649E-5,1.979465E-4,0.002110706,5.254078E-4,2.775976E-7,3.975632E-6,2.889093E-5,1.002515E-4,6.306539E-7,1.108068E-8,2.614713E-7,7.962883E-4,9.978979E-6,2.294386E-4,5.621532E-4,1.096604E-6,6.663045E-8,4.108398E-11,5.731935E-6,1.942397E-11,2.523211E-7,6.315779E-10,6.720273E-13,1.029033E-5,6.549444E-4,1.794391E-6,1.707406E-4,2.446384E-6,1.165409E-4,5.797353E-4,0.004008078,1.840418E-5,1.378986E-13,4.730215E-10,7.311429E-8,7.006197E-11,1.71775E-7,0.01004541,0.005803904,0.02499119,9.327188,7.973138E-5,528982.2,528982.2
3.632973E-7,15.61191,-3.106474E11,1424.947,1424.947,0.001244884,1.0,0.9411435,3.8766E-4,1.813595E-4,0.001437788,1.397161E-4,0.001022615,0.004464878,4.151008E-5,7.656607E-6,6.069987E-5,4.159894E-5,1.970197E-4,0.002182814,5.345894E-4,2.995461E-7,4.208364E-6,3.061207E-5,9.941379E-5,6.934552E-7,1.24978E-8,2.877568E-7,8.210743E-4,1.060481E-5,2.314241E-4,5.864073E-4,1.19499E-6,7.543487E-8,4.490098E-11,6.023704E-6,2.192115E-11,2.786668E-7,7.30875E-10,7.539186E-13,1.086391E-5,6.766278E-4,1.946701E-6,1.792224E-4,2.639323E-6,1.195581E-4,6.00685E-4,0.004005355,1.926342E-5,1.678193E-13,5.434178E-10,7.944272E-8,8.079158E-11,1.88707E-7,0.01001496,0.005779181,0.02492916,9.323731,7.973941E-5,528786.2,528786.2
3.701062E-7,15.61098,-3.078339E11,1424.54,1424.54,0.001244884,1.0,0.9409546,3.889977E-4,1.888857E-4,0.00146656,1.439288E-4,0.001025264,0.004562639,4.254467E-5,8.038897E-6,6.301563E-5,4.198689E-5,1.96419E-4,0.002226787,5.399821E-4,3.134363E-7,4.352697E-6,3.167693E-5,9.889858E-5,7.334797E-7,1.342447E-8,3.044979E-7,8.361705E-4,1.099309E-5,2.325751E-4,6.012374E-4,1.257074E-6,8.118773E-8,4.733147E-11,6.202921E-6,2.355771E-11,2.955054E-7,7.966812E-10,8.074018E-13,1.121704E-5,6.898408E-4,2.04301E-6,1.844221E-4,2.760439E-6,1.213834E-4,6.134493E-4,0.004003697,1.978775E-5,1.885089E-13,5.899096E-10,8.350106E-8,8.789008E-11,1.994786E-7,0.009996454,0.005764174,0.02489134,9.32163,7.974418E-5,528667.0,528667.0
3.813464E-7,15.60948,-3.032084E11,1423.878,1423.878,0.001244884,1.0,0.940645,3.909337E-4,2.016118E-4,0.001513419,1.5094E-4,0.001028921,0.004723445,4.423711E-5,8.690813E-6,6.691155E-5,4.258975E-5,1.953772E-4,0.002299136,5.485222E-4,3.371363E-7,4.594067E-6,3.345315E-5,9.804491E-5,8.022026E-7,1.505711E-8,3.332232E-7,8.609814E-4,1.164266E-5,2.343752E-4,6.256984E-4,1.362631E-6,9.131294E-8,5.150529E-11,6.499831E-6,2.644886E-11,3.245022E-7,9.140805E-10,9.015714E-13,1.180329E-5,7.115631E-4,2.20715E-6,1.930197E-4,2.965334E-6,1.243636E-4,6.3443E-4,0.004000972,2.065062E-5,2.27008E-13,6.725862E-10,9.051933E-8,1.005335E-10,2.179398E-7,0.009966106,0.005739596,0.02482916,9.318186,7.97518E-5,528471.7,528471.7
3.966582E-7,15.60755,-2.969584E11,1422.992,1422.992,0.001244884,1.0,0.9402278,3.930698E-4,2.195385E-4,0.001575917,1.605981E-4,0.001032574,0.00494124,4.650774E-5,9.619909E-6,7.235898E-5,4.333859E-5,1.938703E-4,0.002397167,5.594515E-4,3.709583E-7,4.92871E-6,3.590585E-5,9.687864E-5,9.010641E-7,1.749505E-8,3.745063E-7,8.94556E-4,1.25436E-5,2.366382E-4,6.589564E-4,1.512358E-6,1.064052E-7,5.752164E-11,6.906023E-6,3.078666E-11,3.663983E-7,1.092346E-9,1.042207E-12,1.26074E-5,7.40962E-4,2.440916E-6,2.047477E-4,3.253942E-6,1.283578E-4,6.62814E-4,0.003997289,2.181942E-5,2.890676E-13,7.975962E-10,1.007351E-7,1.196905E-10,2.444275E-7,0.009925173,0.00570651,0.02474496,9.313541,7.97617E-5,528208.3,528208.3
4.165549E-7,15.60518,-2.889528E11,1421.867,1421.867,0.001244884,1.0,0.9396934,3.950788E-4,2.438163E-4,0.001654718,1.733181E-4,0.001035258,0.005221865,4.938986E-5,1.089602E-5,7.966434E-5,4.419384E-5,1.91788E-4,0.00252357,5.72492E-4,4.175369E-7,5.372737E-6,3.914152E-5,9.536369E-5,1.038372E-6,2.104925E-8,4.317782E-7,9.377921E-4,1.373947E-5,2.392783E-4,7.020154E-4,1.716617E-6,1.283456E-7,6.5928E-11,7.435996E-6,3.71594E-11,4.249382E-7,1.357354E-9,1.247634E-12,1.365937E-5,7.788072E-4,2.761773E-6,2.199906E-4,3.644246E-6,1.334377E-4,6.993286E-4,0.003992557,2.332422E-5,3.885558E-13,9.82535E-10,1.151757E-7,1.480964E-10,2.810928E-7,0.0098727,0.005664199,0.02463649,9.307591,7.977379E-5,527870.8,527870.8
4.297392E-7,15.60371,-2.837349E11,1421.138,1421.138,0.001244884,1.0,0.9393441,3.959893E-4,2.60493E-4,0.001705377,1.818438E-4,0.001035891,0.005406217,5.12524E-5,1.178313E-5,8.463683E-5,4.469162E-5,1.903462E-4,0.002606671,5.804441E-4,4.500231E-7,5.672136E-6,4.131076E-5,9.436373E-5,1.134718E-6,2.365567E-8,4.719284E-7,9.661951E-4,1.454604E-5,2.408558E-4,7.304232E-4,1.857661E-6,1.443887E-7,7.187871E-11,7.788042E-6,4.187217E-11,4.662561E-7,1.554802E-9,1.398786E-12,1.435944E-5,8.036482E-4,2.984732E-6,2.300791E-4,3.911684E-6,1.367366E-4,7.232789E-4,0.003989457,2.431124E-5,4.677521E-13,1.119795E-9,1.25492E-7,1.69216E-10,3.067442E-7,0.009838381,0.005636587,0.02456524,9.303702,7.978133E-5,527650.2,527650.2
4.378845E-7,15.60283,-2.8055E11,1420.695,1420.695,0.001244884,1.0,0.9391303,3.964017E-4,2.710227E-4,0.001736039,1.87147E-4,0.001035868,0.00551944,5.23829E-5,1.234724E-5,8.775808E-5,4.497316E-5,1.894355E-4,0.002657738,5.850941E-4,4.70733E-7,5.858988E-6,4.265933E-5,9.374855E-5,1.19632E-6,2.536951E-8,4.97588E-7,9.836436E-4,1.504949E-5,2.417667E-4,7.479159E-4,1.946948E-6,1.549167E-7,7.571193E-11,8.00574E-6,4.498994E-11,4.927791E-7,1.685833E-9,1.498468E-12,1.47927E-5,8.188964E-4,3.126491E-6,2.363029E-4,4.080175E-6,1.387485E-4,7.379732E-4,0.003987556,2.491659E-5,5.225105E-13,1.210682E-9,1.321699E-7,1.832138E-10,3.23116E-7,0.009817359,0.005619698,0.02452147,9.301321,7.978581E-5,527515.2,527515.2
4.447571E-7,15.60211,-2.778872E11,1420.325,1420.325,0.001244884,1.0,0.9389511,3.96667E-4,2.800387E-4,0.001761527,1.916419E-4,0.001035621,0.005614561,5.332428E-5,1.283254E-5,9.041959E-5,4.519586E-5,1.886569E-4,0.002700657,5.888661E-4,4.885844E-7,6.017692E-6,4.380157E-5,9.323141E-5,1.249508E-6,2.687844E-8,5.197369E-7,9.983066E-4,1.547715E-5,2.424992E-4,7.626383E-4,2.023515E-6,1.641726E-7,7.904178E-11,8.189488E-6,4.774763E-11,5.157454E-7,1.801896E-9,1.586445E-12,1.515854E-5,8.31702E-4,3.248439E-6,2.415473E-4,4.224183E-6,1.404307E-4,7.503091E-4,0.003985961,2.542456E-5,5.724043E-13,1.291073E-9,1.379877E-7,1.956023E-10,3.372347E-7,0.00979973,0.005605549,0.0244847,9.299324,7.978949E-5,527402.0,527402.0
4.56482E-7,15.60093,-2.733986E11,1419.701,1419.701,0.001244884,1.0,0.9386478,3.969573E-4,2.956919E-4,0.001804194,1.993512E-4,0.001034747,0.005775957,5.490309E-5,1.367978E-5,9.501677E-5,4.554558E-5,1.873101E-4,0.002773518,5.949908E-4,5.198309E-7,6.290529E-6,4.575835E-5,9.235388E-5,1.342754E-6,2.958814E-8,5.585581E-7,0.001023198,1.621246E-5,2.436766E-4,7.876718E-4,2.156643E-6,1.807639E-7,8.492966E-11,8.503016E-6,5.273011E-11,5.561583E-7,2.011792E-9,1.744972E-12,1.578296E-5,8.534192E-4,3.461337E-6,2.504774E-4,4.473566E-6,1.432686E-4,7.712203E-4,0.003983259,2.628505E-5,6.657878E-13,1.436216E-9,1.48305E-7,2.179841E-10,3.619522E-7,0.009769881,0.005581619,0.02442231,9.295946,7.979555E-5,527210.4,527210.4
4.695685E-7,15.59966,-2.68473E11,1419.016,1419.016,0.001244884,1.0,0.9383129,3.970591E-4,3.135554E-4,0.001850591,2.080134E-4,0.001033151,0.005954742,5.66234E-5,1.465336E-5,1.002275E-4,4.589292E-5,1.857846E-4,0.002854288,6.013806E-4,5.558731E-7,6.597916E-6,4.795242E-5,9.138256E-5,1.450464E-6,3.28184E-8,6.033931E-7,0.001050792,1.704108E-5,2.448884E-4,8.154796E-4,2.30879E-6,2.004941E-7,9.181906E-11,8.852859E-6,5.872118E-11,6.030788E-7,2.264181E-9,1.934917E-12,1.64798E-5,8.774607E-4,3.706009E-6,2.604143E-4,4.757076E-6,1.463894E-4,7.943553E-4,0.003980271,2.723592E-5,7.831454E-13,1.610398E-9,1.604112E-7,2.448632E-10,3.904543E-7,0.009736904,0.005555224,0.02435319,9.292216,7.9802E-5,526998.8,526998.8
4.802787E-7,15.59868,-2.645108E11,1418.465,1418.465,0.001244884,1.0,0.9380416,3.969844E-4,3.284736E-4,0.001887595,2.151453E-4,0.001031401,0.00609998,5.799752E-5,1.547142E-5,1.045508E-4,4.614514E-5,1.845226E-4,0.002919949,6.062741E-4,5.862768E-7,6.851547E-6,4.975437E-5,9.059479E-5,1.541382E-6,3.56273E-8,6.412381E-7,0.00107323,1.772496E-5,2.45805E-4,8.381274E-4,2.43596E-6,2.176105E-7,9.771592E-11,9.138979E-6,6.397663E-11,6.42887E-7,2.485316E-9,2.100982E-12,1.704964E-5,8.969783E-4,3.911637E-6,2.685197E-4,4.992868E-6,1.489074E-4,8.131262E-4,0.00397785,2.800633E-5,8.902399E-13,1.76275E-9,1.707888E-7,2.683871E-10,4.14477E-7,0.009710181,0.005533865,0.02429702,9.289195,7.980705E-5,526827.5,526827.5
4.927866E-7,15.59758,-2.599644E11,1417.832,1417.832,0.001244884,1.0,0.937728,3.967341E-4,3.462243E-4,0.001929704,2.235197E-4,0.001028899,0.00626834,5.956283E-5,1.645022E-5,1.096624E-4,4.640512E-5,1.830375E-4,0.002996119,6.116223E-4,6.228042E-7,7.149883E-6,5.186419E-5,8.968378E-5,1.650608E-6,3.909982E-8,6.867113E-7,0.001099267,1.852961E-5,2.467949E-4,8.644442E-4,2.587331E-6,2.387223E-7,1.049083E-10,9.472767E-6,7.053298E-11,6.9096E-7,2.760561E-9,2.307474E-12,1.771412E-5,9.195883E-4,4.157738E-6,2.779509E-4,5.272187E-6,1.51808E-4,8.34859E-4,0.003975048,2.889687E-5,1.028772E-12,1.952096E-9,1.834494E-7,2.976362E-10,4.432995E-7,0.009679272,0.005509195,0.0242319,9.285704,7.981268E-5,526629.5,526629.5
5.049503E-7,15.59656,-2.556288E11,1417.227,1417.227,0.001244884,1.0,0.9374264,3.963383E-4,3.638141E-4,0.001969509,2.317078E-4,0.001026036,0.006430751,6.104354E-5,1.742547E-5,1.146937E-4,4.662409E-5,1.815855E-4,0.003069654,6.164602E-4,6.593673E-7,7.442004E-6,5.391986E-5,8.880784E-5,1.759869E-6,4.267893E-8,7.322143E-7,0.001124416,1.931778E-5,2.476794E-4,8.89894E-4,2.737323E-6,2.604302E-7,1.122304E-10,9.796878E-6,7.735919E-11,7.393236E-7,3.046144E-9,2.521717E-12,1.835889E-5,9.413833E-4,4.403041E-6,2.870835E-4,5.547565E-6,1.54588E-4,8.557963E-4,0.003972351,2.975315E-5,1.178289E-12,2.148274E-9,1.96326E-7,3.279514E-10,4.72096E-7,0.009649523,0.005485486,0.02416906,9.282346,7.98179E-5,526439.1,526439.1
5.222894E-7,15.59518,-2.495974E11,1416.381,1416.381,0.001244884,1.0,0.9370019,3.955431E-4,3.894233E-4,0.002024306,2.434496E-4,0.001021307,0.006659992,6.30824E-5,1.885384E-5,1.219604E-4,4.688219E-5,1.795092E-4,0.003173548,6.22769E-4,7.132343E-7,7.861418E-6,5.685376E-5,8.757742E-5,1.920571E-6,4.813224E-8,7.991864E-7,0.001159972,2.045002E-5,2.488168E-4,9.259186E-4,2.955558E-6,2.934123E-7,1.232521E-10,1.025784E-5,8.789357E-11,8.109691E-7,3.484441E-9,2.850947E-12,1.92748E-5,9.721181E-4,4.762526E-6,3.000293E-4,5.945835E-6,1.58483E-4,8.853025E-4,0.003968553,3.095671E-5,1.418461E-12,2.448904E-9,2.156519E-7,3.744206E-10,5.143997E-7,0.009607638,0.005452162,0.02408033,9.277623,7.982492E-5,526171.2,526171.2
5.324105E-7,15.59443,-2.461584E11,1415.897,1415.897,0.001244884,1.0,0.9367572,3.94967E-4,4.046511E-4,0.00205524,2.503388E-4,0.001018232,0.00679256,6.423311E-5,1.970749E-5,1.262494E-4,4.700528E-5,1.782967E-4,0.003233684,6.26148E-4,7.456126E-7,8.107678E-6,5.856684E-5,8.686958E-5,2.016951E-6,5.150951E-8,8.39387E-7,0.001180568,2.11152E-5,2.49418E-4,9.468049E-4,3.085191E-6,3.137868E-7,1.300168E-10,1.052624E-5,9.449801E-11,8.542352E-7,3.75755E-9,3.056545E-12,1.980736E-5,9.898757E-4,4.977506E-6,3.075441E-4,6.181098E-6,1.607207E-4,9.023403E-4,0.003966362,3.164982E-5,1.574272E-12,2.636002E-9,2.274639E-7,4.033449E-10,5.397486E-7,0.00958347,0.005432963,0.024029,9.274899,7.98288E-5,526016.7,526016.7
5.417054E-7,15.59376,-2.430536E11,1415.457,1415.457,0.001244884,1.0,0.9365343,3.943726E-4,4.188102E-4,0.002082971,2.566871E-4,0.001015226,0.006913496,6.526417E-5,2.050386E-5,1.302166E-4,4.710147E-5,1.771844E-4,0.003288577,6.29063E-4,7.75946E-7,8.334659E-6,6.01396E-5,8.622651E-5,2.107063E-6,5.473883E-8,8.770023E-7,0.00119938,2.17286E-5,2.499322E-4,9.658918E-4,3.205604E-6,3.332349E-7,1.36453E-10,1.077224E-5,1.008703E-10,8.948929E-7,4.01975E-9,3.254355E-12,2.029491E-5,0.001006064,5.178161E-6,3.144168E-4,6.398773E-6,1.627528E-4,9.178665E-4,0.003964367,3.228015E-5,1.72807E-12,2.815488E-9,2.386581E-7,4.310934E-10,5.634379E-7,0.009561456,0.005415495,0.02398216,9.27242,7.983222E-5,525876.1,525876.1
5.530659E-7,15.59298,-2.393283E11,1414.928,1414.928,0.001244884,1.0,0.9362644,3.935685E-4,4.363351E-4,0.002115989,2.644726E-4,0.001011337,0.007060248,6.64909E-5,2.149275E-5,1.350995E-4,4.719822E-5,1.758283E-4,0.003355235,6.32391E-4,8.137882E-7,8.613039E-6,6.206042E-5,8.544981E-5,2.219203E-6,5.885362E-8,9.238572E-7,0.00122224,2.248132E-5,2.505137E-4,9.890954E-4,3.354448E-6,3.579707E-7,1.446201E-10,1.107222E-5,1.090703E-10,9.457702E-7,4.355194E-9,3.508125E-12,2.088861E-5,0.001025694,5.427474E-6,3.227783E-4,6.666721E-6,1.652072E-4,9.366858E-4,0.00396195,3.304243E-5,1.930579E-12,3.044942E-9,2.527921E-7,4.665661E-10,5.929069E-7,0.009534783,0.005394354,0.0239253,9.269419,7.983623E-5,525705.9,525705.9
5.714764E-7,15.59178,-2.334533E11,1414.088,1414.088,0.001244884,1.0,0.9358327,3.921041E-4,4.652261E-4,0.002167477,2.771468E-4,0.001004593,0.007295602,6.84009E-5,2.313005E-5,1.430856E-4,4.730946E-5,1.736421E-4,0.003462242,6.372632E-4,8.768794E-7,9.066092E-6,6.51677E-5,8.421326E-5,2.405382E-6,6.59186E-8,1.001774E-6,0.001258977,2.370747E-5,2.513539E-4,0.001026402,3.59928E-6,4.00335E-7,1.585878E-10,1.155663E-5,1.233575E-10,1.030939E-6,4.934257E-9,3.948301E-12,2.184515E-5,0.001057139,5.840643E-6,3.362355E-4,7.104815E-6,1.691183E-4,9.668172E-4,0.003958082,3.425862E-5,2.294515E-12,3.44067E-9,2.767558E-7,5.277358E-10,6.418181E-7,0.009492094,0.005360574,0.02383406,9.26462,7.984233E-5,525433.7,525433.7
5.875431E-7,15.59082,-2.284889E11,1413.371,1413.371,0.001244884,1.0,0.9354616,3.906841E-4,4.909096E-4,0.002210398,2.882605E-4,9.983267E-4,0.007498497,6.998938E-5,2.459206E-5,1.501201E-4,4.736398E-5,1.717501E-4,0.003554595,6.410199E-4,9.336864E-7,9.463044E-6,6.787136E-5,8.315692E-5,2.572079E-6,7.24897E-8,1.071693E-6,0.001290726,2.478308E-5,2.519921E-4,0.001058656,3.81627E-6,4.396298E-7,1.715541E-10,1.197747E-5,1.368787E-10,1.107952E-6,5.475912E-9,4.362697E-12,2.267373E-5,0.001084209,6.210015E-6,3.478816E-4,7.49038E-6,1.724658E-4,9.927429E-4,0.003954758,3.530055E-5,2.65038E-12,3.8105E-9,2.9874E-7,5.848862E-10,6.856109E-7,0.009455376,0.005331572,0.02375536,9.260496,7.984728E-5,525199.9,525199.9
6.000276E-7,15.59011,-2.24735E11,1412.824,1412.824,0.001244884,1.0,0.9351768,3.895019E-4,5.111536E-4,0.00224248,2.969273E-4,9.932501E-4,0.007654558,7.117381E-5,2.574822E-5,1.556232E-4,4.738115E-5,1.702924E-4,0.003625696,6.4364E-4,9.789297E-7,9.772289E-6,6.996566E-5,8.235091E-5,2.704147E-6,7.785946E-8,1.127206E-6,0.001315198,2.562198E-5,2.524316E-4,0.00108352,3.986815E-6,4.716719E-7,1.821544E-10,1.230317E-5,1.480921E-10,1.169486E-6,5.920456E-9,4.704844E-12,2.331329E-5,0.001105005,6.502422E-6,3.568665E-4,7.791659E-6,1.750259E-4,0.001012652,0.003952207,3.609766E-5,2.952918E-12,4.113838E-9,3.16512E-7,6.317462E-10,7.203163E-7,0.009427182,0.005309336,0.02369479,9.257333,7.985089E-5,525020.5,525020.5
6.161392E-7,15.58926,-2.200225E11,1412.132,1412.132,0.001244884,1.0,0.9348138,3.878877E-4,5.376304E-4,0.00228227,3.081488E-4,9.864741E-4,0.007853905,7.263873E-5,2.726476E-5,1.627667E-4,4.737324E-5,1.684298E-4,0.003716602,6.466582E-4,1.038712E-6,1.017215E-5,7.265837E-5,8.132995E-5,2.877649E-6,8.513291E-8,1.200311E-6,0.001346523,2.670806E-5,2.529317E-4,0.001115349,4.209164E-6,5.149856E-7,1.965449E-10,1.272174E-5,1.635126E-10,1.251036E-6,6.525024E-9,5.173233E-12,2.413281E-5,0.001131535,6.886408E-6,3.683763E-4,8.182156E-6,1.782781E-4,0.001038042,0.003948955,3.711018E-5,3.378673E-12,4.526165E-9,3.403365E-7,6.954165E-10,7.659345E-7,0.009391229,0.005281023,0.02361738,9.253304,7.985527E-5,524792.0,524792.0
6.285803E-7,15.58864,-2.164839E11,1411.607,1411.607,0.001244884,1.0,0.9345369,3.865817E-4,5.583329E-4,0.002311776,3.168395E-4,9.810958E-4,0.008006264,7.372161E-5,2.845366E-5,1.683108E-4,4.734564E-5,1.670072E-4,0.003786141,6.487244E-4,1.08593E-6,1.048135E-5,7.47289E-5,8.05564E-5,3.013835E-6,9.101582E-8,1.257845E-6,0.001370516,2.754902E-5,2.532697E-4,0.001139728,4.38243E-6,5.49952E-7,2.082275E-10,1.304353E-5,1.761772E-10,1.315622E-6,7.015839E-9,5.556159E-12,2.47609E-5,0.001151784,7.187789E-6,3.77197E-4,8.484667E-6,1.807506E-4,0.001057415,0.003946476,3.787959E-5,3.735842E-12,4.860777E-9,3.594168E-7,7.470615E-10,8.017694E-7,0.009363793,0.005259448,0.02355818,9.250232,7.985843E-5,524617.7,524617.7
6.413942E-7,15.58804,-2.129294E11,1411.075,1411.075,0.001244884,1.0,0.9342548,3.851891E-4,5.798805E-4,0.002341071,3.258123E-4,9.754455E-4,0.008161758,7.479339E-5,2.969367E-5,1.740433E-4,4.729896E-5,1.655574E-4,0.003857168,6.506238E-4,1.135513E-6,1.080006E-5,7.685267E-5,7.977319E-5,3.155997E-6,9.732088E-8,1.318058E-6,0.00139505,2.841699E-5,2.535769E-4,0.001164653,4.562186E-6,5.87368E-7,2.208058E-10,1.337363E-5,1.8994E-10,1.383595E-6,7.54352E-9,5.970567E-12,2.540333E-5,0.001172424,7.502467E-6,3.862198E-4,8.796859E-6,1.832623E-4,0.001077157,0.003943951,3.866073E-5,4.130876E-12,5.220426E-9,3.796939E-7,8.025435E-10,8.392107E-7,0.009335831,0.005237487,0.02349773,9.247103,7.986151E-5,524440.3,524440.3
6.625792E-7,15.58712,-2.072477E11,1410.215,1410.215,0.001244884,1.0,0.9337951,3.827979E-4,6.159696E-4,0.002387152,3.406892E-4,9.65911E-4,0.008415715,7.647168E-5,3.177552E-5,1.835613E-4,4.718505E-5,1.631967E-4,0.003973287,6.532933E-4,1.219528E-6,1.132719E-5,8.034262E-5,7.850787E-5,3.394864E-6,1.082878E-7,1.419611E-6,0.00143522,2.985525E-5,2.540016E-4,0.001205456,4.861874E-6,6.523207E-7,2.428561E-10,1.391635E-5,2.143323E-10,1.49909E-6,8.464941E-9,6.70092E-12,2.645523E-5,0.001206074,8.031581E-6,4.009986E-4,9.313682E-6,1.873403E-4,0.001109337,0.003939838,3.992739E-5,4.846349E-12,5.848286E-9,4.145837E-7,8.993301E-10,9.022173E-7,0.009290238,0.00520174,0.02339893,9.242008,7.98662E-5,524151.3,524151.3
6.804661E-7,15.58642,-2.026351E11,1409.506,1409.506,0.001244884,1.0,0.9334134,3.807074E-4,6.468634E-4,0.002423834,3.53286E-4,9.577215E-4,0.008627139,7.780002E-5,3.356191E-5,1.916286E-4,4.705655E-5,1.612406E-4,0.004070068,6.551221E-4,1.292402E-6,1.177212E-5,8.32669E-5,7.746795E-5,3.599933E-6,1.180776E-7,1.507206E-6,0.001468759,3.107209E-5,2.542865E-4,0.001239514,5.116985E-6,7.101821E-7,2.627552E-10,1.437154E-5,2.365851E-10,1.599557E-6,9.290874E-9,7.362873E-12,2.733312E-5,0.001234029,8.486415E-6,4.133407E-4,9.750045E-6,1.907129E-4,0.001136065,0.003936423,4.097296E-5,5.513938E-12,6.411007E-9,4.453613E-7,9.859941E-10,9.564244E-7,0.009252351,0.005172091,0.02331661,9.23778,7.98698E-5,523911.5,523911.5
6.936933E-7,15.58594,-1.993298E11,1408.992,1408.992,0.001244884,1.0,0.9331347,3.791271E-4,6.69942E-4,0.002449688,3.626196E-4,9.516088E-4,0.008781743,7.87316E-5,3.489852E-5,1.976081E-4,4.694435E-5,1.598167E-4,0.0041409,6.562421E-4,1.347406E-6,1.21009E-5,8.541534E-5,7.671543E-5,3.753385E-6,1.256306E-7,1.573019E-6,0.001493339,3.197302E-5,2.544575E-4,0.001264468,5.306665E-6,7.547563E-7,2.782631E-10,1.470633E-5,2.540564E-10,1.675549E-6,9.93006E-9,7.879858E-12,2.797611E-5,0.001254435,8.827233E-6,4.223871E-4,1.007236E-5,1.931667E-4,0.001155574,0.003933932,4.173224E-5,6.046712E-12,6.846497E-9,4.688927E-7,1.053008E-9,9.970685E-7,0.009224685,0.005150472,0.02325638,9.234695,7.987226E-5,523736.6,523736.6
7.117304E-7,15.58534,-1.949628E11,1408.304,1408.304,0.001244884,1.0,0.9327596,3.769339E-4,7.017096E-4,0.002483256,3.753686E-4,9.432248E-4,0.008990221,7.993481E-5,3.674083E-5,2.057751E-4,4.677018E-5,1.579068E-4,0.004236494,6.574745E-4,1.423897E-6,1.254865E-5,8.832486E-5,7.571141E-5,3.964855E-6,1.363585E-7,1.66411E-6,0.001526558,3.320262E-5,2.546413E-4,0.001298182,5.566478E-6,8.179813E-7,3.005408E-10,1.516033E-5,2.793161E-10,1.781431E-6,1.084058E-8,8.623303E-12,2.884429E-5,0.0012819,9.297705E-6,4.346127E-4,1.051094E-5,1.964591E-4,0.001181831,0.003930582,4.274884E-5,6.828694E-12,7.466922E-9,5.020245E-7,1.148396E-9,1.053208E-6,0.009187428,0.005121402,0.0231751,9.230545,7.987535E-5,523501.2,523501.2
