Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_H_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_CH3_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H5_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H3_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C3H8_Soln#8 (),Mole_fraction_NC3H7_Soln#8 (),Mole_fraction_C3H6_Soln#8 (),Mole_fraction_C3H5-A_Soln#8 (),Mole_fraction_C3H4-P_Soln#8 (),Mole_fraction_C3H4-A_Soln#8 (),Mole_fraction_NC4H10_Soln#8 (),Mole_fraction_PC4H9_Soln#8 (),Mole_fraction_IC4H10_Soln#8 (),Mole_fraction_IC4H8_Soln#8 (),Mole_fraction_IC4H7_Soln#8 (),Mole_fraction_C4H8-1_Soln#8 (),Mole_fraction_C4H8-2_Soln#8 (),Mole_fraction_C4H71-3_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C4H2_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_FULVENE_Soln#8 (),Mole_fraction_C5H6_Soln#8 (),Mole_fraction_C5H5_Soln#8 (),Mole_fraction_MCPTD_Soln#8 (),Mole_fraction_C10H8_Soln#8 (),Mole_fraction_NC5H12_Soln#8 (),Mole_fraction_NC5H10_Soln#8 (),Mole_fraction_B1M3_Soln#8 (),Mole_fraction_LC5H8_Soln#8 (),Mole_fraction_DIALLYL_Soln#8 (),Mole_fraction_CYC6H8_Soln#8 (),Mole_fraction_NC6H12_Soln#8 (),Mole_fraction_NC7H14_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_C6H5C2H_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_INDENE_Soln#8 (),Mole_fraction_NPBENZ_Soln#8 (),Mole_fraction_NC12H26_Soln#8 (),Mole_fraction_NC16H34_Soln#8 (),Mole_fraction_NC10H20_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
0.039,15.75961,2179121.0,1155.748,1155.748,0.001337098,1.0,0.7765966,2.216675E-7,0.0613601,2.162369E-6,0.01145376,1.109933E-6,0.1104315,1.716082E-7,0.003454121,0.001180948,5.789335E-9,0.01564633,1.772805E-5,6.044562E-4,3.446691E-4,8.755818E-5,8.486584E-10,1.139993E-5,5.333633E-4,2.987529E-6,3.177568E-4,1.368799E-4,3.499359E-6,0.01011249,7.497102E-4,7.308824E-6,0.001625677,4.847915E-5,0.001821537,1.414394E-5,4.950164E-6,1.499978E-5,8.171665E-6,8.938856E-5,3.377274E-6,1.6626E-4,4.739757E-6,1.263907E-5,2.475857E-6,2.267606E-5,0.002805026,5.026646E-6,7.25592E-6,1.427832E-4,5.409049E-5,2.605461E-5,5.021407E-6,1.028716E-6,8.306212E-9,2.486964E-7,8.046353,8.484334E-5,456341.0,456341.0
0.04,15.76585,2142204.0,1156.174,1156.174,0.001337098,1.0,0.77622,2.198333E-7,0.06171116,2.117E-6,0.01150329,1.096934E-6,0.1107173,1.690218E-7,0.003483227,0.001169593,5.62357E-9,0.01541883,1.723583E-5,6.064574E-4,3.431242E-4,8.448212E-5,8.200514E-10,1.094396E-5,5.291397E-4,2.912623E-6,2.990126E-4,1.327014E-4,3.411388E-6,0.01002575,7.554615E-4,7.46365E-6,0.001646588,4.856058E-5,0.001833151,1.41212E-5,4.781224E-6,1.545389E-5,7.881392E-6,8.346684E-5,3.149893E-6,1.580929E-4,4.433856E-6,1.246449E-5,2.151088E-6,1.991256E-5,0.002801379,4.972583E-6,7.452193E-6,1.444713E-4,5.265952E-5,2.659165E-5,4.788491E-6,8.445094E-7,6.164747E-9,1.993453E-7,8.046133,8.480974E-5,456328.5,456328.5
0.041,15.77197,2106650.0,1156.594,1156.594,0.001337098,1.0,0.7758532,2.181726E-7,0.06205432,2.074549E-6,0.0115517,1.085006E-6,0.1109953,1.666079E-7,0.003512029,0.001158219,5.469518E-9,0.01519517,1.67703E-5,6.083149E-4,3.415583E-4,8.150318E-5,7.94362E-10,1.050509E-5,5.249119E-4,2.84229E-6,2.816916E-4,1.287206E-4,3.328889E-6,0.00994009,7.610876E-4,7.618741E-6,0.001667324,4.862629E-5,0.001844364,1.410193E-5,4.624411E-6,1.590941E-5,7.600386E-6,7.811346E-5,2.944212E-6,1.503665E-4,4.154885E-6,1.229859E-5,1.868564E-6,1.747201E-5,0.00279772,4.921806E-6,7.64873E-6,1.461102E-4,5.125531E-5,2.712504E-5,4.57301E-6,6.92107E-7,4.562871E-9,1.597321E-7,8.045927,8.477683E-5,456316.8,456316.8
0.042,15.77797,2072483.0,1157.006,1157.006,0.001337098,1.0,0.7754956,2.166801E-7,0.06239006,2.034839E-6,0.01159907,1.074098E-6,0.1112661,1.643582E-7,0.00354055,0.001146832,5.326177E-9,0.01497519,1.633007E-5,6.100322E-4,3.399743E-4,7.861851E-5,7.712939E-10,1.008279E-5,5.206816E-4,2.776202E-6,2.656848E-4,1.249268E-4,3.251503E-6,0.009855493,7.66595E-4,7.774127E-6,0.001687899,4.867748E-5,0.001855197,1.408632E-5,4.478862E-6,1.636645E-5,7.328308E-6,7.326965E-5,2.757956E-6,1.430525E-4,3.90021E-6,1.214081E-5,1.622981E-6,1.531812E-5,0.002794044,4.874226E-6,7.845602E-6,1.477009E-4,4.98786E-5,2.765487E-5,4.373773E-6,5.662305E-7,3.368011E-9,1.279411E-7,8.045735,8.474459E-5,456305.9,456305.9
0.043,15.78386,2039709.0,1157.412,1157.412,0.001337098,1.0,0.7751465,2.1535E-7,0.06271882,1.997703E-6,0.01164545,1.06416E-6,0.1115299,1.622647E-7,0.003568812,0.001135432,5.192636E-9,0.01475874,1.591379E-5,6.116124E-4,3.38375E-4,7.582538E-5,7.505832E-10,9.676547E-6,5.1645E-4,2.714056E-6,2.50891E-4,1.213096E-4,3.178894E-6,0.009771932,7.719899E-4,7.929839E-6,0.001708326,4.871523E-5,0.001865673,1.407452E-5,4.343767E-6,1.682512E-5,7.064839E-6,6.888277E-5,2.58909E-6,1.361246E-4,3.667456E-6,1.199061E-5,1.409673E-6,1.341858E-5,0.002790347,4.829752E-6,8.042886E-6,1.492446E-4,4.853E-5,2.818125E-5,4.189656E-6,4.624397E-7,2.479217E-9,1.024323E-7,8.045556,8.471297E-5,456295.7,456295.7
0.044,15.78965,2008320.0,1157.812,1157.812,0.001337098,1.0,0.7748056,2.141766E-7,0.06304103,1.96298E-6,0.01169092,1.055144E-6,0.1117873,1.603196E-7,0.003596836,0.001124022,5.068069E-9,0.01454569,1.552012E-5,6.130581E-4,3.36763E-4,7.312115E-5,7.319947E-10,9.285852E-6,5.122181E-4,2.655569E-6,2.372163E-4,1.178595E-4,3.110744E-6,0.009689376,7.772781E-4,8.085905E-6,0.001728618,4.874056E-5,0.001875811,1.406665E-5,4.218364E-6,1.728555E-5,6.809679E-6,6.490568E-5,2.435796E-6,1.295588E-4,3.45448E-6,1.184751E-5,1.224536E-6,1.174456E-5,0.002786626,4.788286E-6,8.240655E-6,1.507423E-4,4.720999E-5,2.870428E-5,4.019603E-6,3.770072E-7,1.819935E-9,8.196903E-8,8.045386,8.468194E-5,456286.1,456286.2
0.045,15.79533,1978296.0,1158.206,1158.206,0.001337098,1.0,0.7744721,2.131543E-7,0.06335708,1.930521E-6,0.01173553,1.047005E-6,0.1120385,1.585152E-7,0.003624642,0.001112605,4.951722E-9,0.01433589,1.514778E-5,6.143721E-4,3.351406E-4,7.050331E-5,7.153183E-10,8.910208E-6,5.079868E-4,2.600477E-6,2.245739E-4,1.145674E-4,3.046753E-6,0.009607799,7.824649E-4,8.242355E-6,0.001748788,4.875436E-5,0.001885628,1.406275E-5,4.10194E-6,1.774786E-5,6.562545E-6,6.129619E-5,2.296452E-6,1.233326E-4,3.259349E-6,1.171104E-5,1.063966E-6,1.02704E-5,0.002782877,4.749726E-6,8.438989E-6,1.521949E-4,4.591897E-5,2.922406E-5,3.862618E-6,3.068079E-7,1.332215E-9,6.555704E-8,8.045227,8.465147E-5,456277.1,456277.1
0.046,15.80092,1949607.0,1158.594,1158.594,0.001337098,1.0,0.7741457,2.122771E-7,0.06366734,1.90018E-6,0.01177932,1.039697E-6,0.1122839,1.568441E-7,0.003652247,0.001101182,4.842907E-9,0.01412922,1.479551E-5,6.155567E-4,3.335097E-4,6.796943E-5,7.003661E-10,8.54913E-6,5.037565E-4,2.548536E-6,2.128831E-4,1.114249E-4,2.986638E-6,0.009527171,7.875556E-4,8.399217E-6,0.001768848,4.87575E-5,0.001895143,1.406287E-5,3.993828E-6,1.821217E-5,6.32317E-6,5.801652E-5,2.169606E-6,1.174257E-4,3.080323E-6,1.158075E-5,9.247972E-7,8.973267E-6,0.002779098,4.713966E-6,8.637963E-6,1.536033E-4,4.465723E-5,2.97407E-5,3.71777E-6,2.492278E-7,9.724349E-10,5.239855E-8,8.045077,8.462153E-5,456268.6,456268.6
0.047,15.80642,1922214.0,1158.977,1158.977,0.001337098,1.0,0.773826,2.115392E-7,0.06397216,1.871821E-6,0.01182236,1.033177E-6,0.1125238,1.55299E-7,0.00367967,0.001089754,4.740999E-9,0.01392555,1.44621E-5,6.166142E-4,3.318722E-4,6.551718E-5,6.869701E-10,8.202141E-6,4.995278E-4,2.499517E-6,2.020692E-4,1.084238E-4,2.930133E-6,0.009447464,7.925549E-4,8.556519E-6,0.001788809,4.875074E-5,0.001904371,1.4067E-5,3.893402E-6,1.867861E-5,6.091303E-6,5.503285E-5,2.053965E-6,1.118189E-4,2.915834E-6,1.145624E-5,8.042582E-7,7.832816E-6,0.002775284,4.680899E-6,8.837655E-6,1.549683E-4,4.342499E-5,3.025429E-5,3.584181E-6,2.020841E-7,7.078405E-10,4.185307E-8,8.044934,8.459209E-5,456260.5,456260.5
0.048,15.81183,1896073.0,1159.354,1159.354,0.001337098,1.0,0.7735125,2.109349E-7,0.06427185,1.845314E-6,0.01186467,1.027402E-6,0.1127585,1.53873E-7,0.003706927,0.001078325,4.645422E-9,0.01372477,1.414637E-5,6.175467E-4,3.302298E-4,6.314432E-5,6.749792E-10,7.868775E-6,4.953008E-4,2.453207E-6,1.92063E-4,1.055567E-4,2.876988E-6,0.009368651,7.974675E-4,8.714285E-6,0.001808682,4.873479E-5,0.001913326,1.407511E-5,3.800081E-6,1.914732E-5,5.866704E-6,5.231494E-5,1.948373E-6,1.064947E-4,2.764471E-6,1.133711E-5,6.999192E-7,6.830958E-6,0.002771433,4.650415E-6,9.038139E-6,1.562909E-4,4.222237E-5,3.076494E-5,3.461032E-6,1.635551E-7,5.137761E-10,3.340508E-8,8.044799,8.456312E-5,456252.8,456252.8
0.049,15.81717,1871136.0,1159.727,1159.727,0.001337098,1.0,0.7732049,2.104581E-7,0.06456672,1.820537E-6,0.01190632,1.022332E-6,0.1129883,1.525592E-7,0.003734033,0.001066895,4.55565E-9,0.01352676,1.38472E-5,6.183562E-4,3.285839E-4,6.084866E-5,6.642579E-10,7.54858E-6,4.910758E-4,2.409407E-6,1.828006E-4,1.028164E-4,2.826966E-6,0.009290705,8.022975E-4,8.872542E-6,0.001828477,4.871029E-5,0.001922024,1.408713E-5,3.713321E-6,1.961842E-5,5.649149E-6,4.983568E-5,1.851798E-6,1.014368E-4,2.624962E-6,1.1223E-5,6.096544E-7,5.951605E-6,0.002767543,4.622402E-6,9.239491E-6,1.575716E-4,4.10494E-5,3.127273E-5,3.347554E-6,1.321242E-7,3.718296E-10,2.664054E-8,8.04467,8.45346E-5,456245.5,456245.5
0.05,15.82243,1847348.0,1160.095,1160.095,0.001337098,1.0,0.7729028,2.101033E-7,0.06485703,1.797373E-6,0.01194733,1.017927E-6,0.1132133,1.51351E-7,0.003761003,0.001055466,4.471201E-9,0.01333142,1.356351E-5,6.190447E-4,3.269357E-4,5.862812E-5,6.546845E-10,7.241111E-6,4.868529E-4,2.367932E-6,1.742227E-4,1.001963E-4,2.779847E-6,0.0092136,8.07049E-4,9.031313E-6,0.001848204,4.867784E-5,0.001930476,1.410298E-5,3.632614E-6,2.009205E-5,5.438422E-6,4.757081E-5,1.763318E-6,9.663005E-5,2.496166E-6,1.111357E-5,5.31606E-7,5.180457E-6,0.00276361,4.596748E-6,9.441783E-6,1.588114E-4,3.990609E-5,3.177774E-5,3.243028E-6,1.065317E-7,2.683006E-10,2.122704E-8,8.044547,8.45065E-5,456238.6,456238.6
0.051,15.82761,1824657.0,1160.458,1160.458,0.001337098,1.0,0.7726059,2.098645E-7,0.06514306,1.775711E-6,0.01198774,1.014149E-6,0.1134338,1.50242E-7,0.003787851,0.00104404,4.391632E-9,0.01313866,1.329427E-5,6.196139E-4,3.252862E-4,5.648068E-5,6.461492E-10,6.945937E-6,4.826321E-4,2.328609E-6,1.662745E-4,9.768986E-5,2.735423E-6,0.009137311,8.117255E-4,9.190621E-6,0.001867871,4.863796E-5,0.001938694,1.412256E-5,3.55749E-6,2.056832E-5,5.234321E-6,4.549861E-5,1.682111E-6,9.206049E-5,2.377053E-6,1.100849E-5,4.641516E-7,4.504813E-6,0.002759634,4.573341E-6,9.645084E-6,1.600108E-4,3.879233E-5,3.228008E-5,3.146781E-6,8.573256E-8,1.930247E-10,1.689761E-8,8.04443,8.447881E-5,456231.9,456231.9
0.052,15.83273,1803002.0,1160.817,1160.817,0.001337098,1.0,0.7723139,2.097363E-7,0.06542504,1.755448E-6,0.01202758,1.010961E-6,0.1136501,1.492263E-7,0.003814589,0.001032618,4.316539E-9,0.01294837,1.303849E-5,6.200657E-4,3.236363E-4,5.440437E-5,6.385532E-10,6.662635E-6,4.784136E-4,2.291278E-6,1.589054E-4,9.529127E-5,2.693498E-6,0.009061815,8.163306E-4,9.350488E-6,0.001887487,4.859115E-5,0.001946691,1.414575E-5,3.487509E-6,2.104737E-5,5.036652E-6,4.359964E-5,1.607442E-6,8.77151E-5,2.266699E-6,1.090747E-5,4.058758E-7,3.913394E-6,0.002755611,4.552067E-6,9.849461E-6,1.611705E-4,3.770799E-5,3.27798E-5,3.058187E-6,6.886148E-8,1.384652E-10,1.343773E-8,8.044318,8.44515E-5,456225.5,456225.5
0.053,15.83778,1782325.0,1161.172,1161.172,0.001337098,1.0,0.7720267,2.097129E-7,0.06570318,1.736483E-6,0.01206689,1.008328E-6,0.1138622,1.482978E-7,0.003841229,0.001021202,4.245546E-9,0.01276047,1.279525E-5,6.204018E-4,3.219868E-4,5.23973E-5,6.318073E-10,6.390798E-6,4.741972E-4,2.255787E-6,1.520687E-4,9.299481E-5,2.65389E-6,0.008987088,8.208673E-4,9.510933E-6,0.00190706,4.853786E-5,0.001954475,1.417243E-5,3.422263E-6,2.152932E-5,4.84523E-6,4.185645E-5,1.538655E-6,8.358177E-5,2.164273E-6,1.081021E-5,3.555449E-7,3.39619E-6,0.002751539,4.532817E-6,1.005498E-5,1.622911E-4,3.665286E-5,3.3277E-5,2.976661E-6,5.52024E-8,9.901126E-11,1.067459E-8,8.04421,8.442456E-5,456219.4,456219.4
0.054,15.84278,1762577.0,1161.523,1161.523,0.001337098,1.0,0.7717438,2.09789E-7,0.06597771,1.718726E-6,0.0121057,1.006215E-6,0.1140704,1.47451E-7,0.003867782,0.001009793,4.178312E-9,0.01257489,1.256365E-5,6.20624E-4,3.203382E-4,5.045762E-5,6.25831E-10,6.130024E-6,4.699831E-4,2.221997E-6,1.457212E-4,9.079517E-5,2.616427E-6,0.008913111,8.253387E-4,9.671974E-6,0.001926598,4.847849E-5,0.001962057,1.420244E-5,3.361377E-6,2.201428E-5,4.659879E-6,4.025344E-5,1.475163E-6,7.96492E-5,2.069024E-6,1.071647E-5,3.120852E-7,2.944329E-6,0.002747418,4.515481E-6,1.02617E-5,1.633734E-4,3.562671E-5,3.377173E-5,2.901657E-6,4.416571E-8,7.057864E-11,8.469902E-9,8.044106,8.439796E-5,456213.5,456213.5
0.05459132,15.8457,1751305.0,1161.729,1161.729,0.001337098,1.0,0.7715785,2.098781E-7,0.06613841,1.708769E-6,0.01212841,1.005194E-6,0.1141918,1.46986E-7,0.003883447,0.001003051,4.140198E-9,0.01246622,1.243183E-5,6.207025E-4,3.193639E-4,4.934162E-5,6.226269E-10,5.98087E-6,4.674922E-4,2.202763E-6,1.421815E-4,8.953795E-5,2.595212E-6,0.008869711,8.27953E-4,9.767489E-6,0.001938138,4.844068E-5,0.001966449,1.422169E-5,3.327281E-6,2.230252E-5,4.553064E-6,3.936574E-5,1.439895E-6,7.741394E-5,2.015803E-6,1.066258E-5,2.892347E-7,2.704642E-6,0.002744957,4.506085E-6,1.038453E-5,1.639955E-4,3.503344E-5,3.406314E-5,2.860166E-6,3.867213E-8,5.769247E-11,7.382842E-9,8.044047,8.438238E-5,456210.2,456210.2
0.055,15.84771,1743681.0,1161.87,1161.87,0.001337098,1.0,0.7714651,2.099591E-7,0.06624879,1.702086E-6,0.01214402,1.004591E-6,0.1142749,1.466804E-7,0.003894259,9.983935E-4,4.11452E-9,0.01239156,1.234285E-5,6.207339E-4,3.186909E-4,4.858357E-5,6.205514E-10,5.87993E-6,4.657712E-4,2.189777E-6,1.39823E-4,8.868732E-5,2.580951E-6,0.008839863,8.297473E-4,9.83363E-6,0.001946108,4.841342E-5,0.001969446,1.423563E-5,3.304496E-6,2.250237E-5,4.480433E-6,3.877664E-5,1.416443E-6,7.590695E-5,1.980284E-6,1.062599E-5,2.745648E-7,2.549964E-6,0.002743245,4.49995E-6,1.046968E-5,1.644177E-4,3.462925E-5,3.426406E-5,2.832669E-6,3.526619E-8,5.015847E-11,6.712609E-9,8.044007,8.437168E-5,456207.9,456207.9
0.056,15.85259,1725599.0,1162.214,1162.214,0.001337098,1.0,0.7711904,2.102181E-7,0.06651662,1.686483E-6,0.01218188,1.003423E-6,0.1144757,1.459809E-7,0.003920669,9.870043E-4,4.053882E-9,0.01221039,1.213207E-5,6.207334E-4,3.170453E-4,4.677335E-5,6.159027E-10,5.640127E-6,4.615616E-4,2.159006E-6,1.343372E-4,8.666639E-5,2.547311E-6,0.008767326,8.340956E-4,9.995913E-6,0.001965596,4.834298E-5,0.001976649,1.427184E-5,3.251293E-6,2.29937E-5,4.306724E-6,3.741339E-5,1.362024E-6,7.234504E-5,1.897443E-6,1.053853E-5,2.42168E-7,2.206088E-6,0.002739018,4.486118E-6,1.067898E-5,1.654248E-4,3.366013E-5,3.475405E-5,2.769219E-6,2.810304E-8,3.553424E-11,5.313056E-9,8.04391,8.434572E-5,456202.4,456202.4
0.057,15.85741,1708271.0,1162.554,1162.554,0.001337098,1.0,0.7709195,2.105611E-7,0.06678135,1.671839E-6,0.01221931,1.002683E-6,0.114673,1.453477E-7,0.003947021,9.756272E-4,3.996132E-9,0.01203134,1.193056E-5,6.206239E-4,3.154015E-4,4.50253E-5,6.118257E-10,5.410255E-6,4.573543E-4,2.129573E-6,1.292302E-4,8.472791E-5,2.515369E-6,0.008695482,8.383859E-4,1.015884E-5,0.001985068,4.826748E-5,0.001983674,1.431092E-5,3.201474E-6,2.348838E-5,4.138601E-6,3.615253E-5,1.31149E-6,6.895436E-5,1.819961E-6,1.04539E-5,2.141955E-7,1.906584E-6,0.002734737,4.473886E-6,1.088964E-5,1.663952E-4,3.271901E-5,3.524174E-5,2.710872E-6,2.235078E-8,2.510089E-11,4.199971E-9,8.043818,8.432006E-5,456197.2,456197.2
0.058,15.86219,1691641.0,1162.891,1162.891,0.001337098,1.0,0.7706522,2.109832E-7,0.06704313,1.658082E-6,0.01225632,1.002341E-6,0.114867,1.447761E-7,0.003973323,9.642639E-4,3.941027E-9,0.01185434,1.173761E-5,6.204073E-4,3.137595E-4,4.333776E-5,6.082663E-10,5.189952E-6,4.531494E-4,2.101372E-6,1.244707E-4,8.286759E-5,2.484997E-6,0.008624316,8.426203E-4,1.032242E-5,0.002004531,4.818721E-5,0.001990529,1.435269E-5,3.154757E-6,2.398649E-5,3.975914E-6,3.498393E-5,1.264465E-6,6.572628E-5,1.747348E-6,1.037188E-5,1.900346E-7,1.645984E-6,0.0027304,4.463151E-6,1.110172E-5,1.673294E-4,3.180547E-5,3.57272E-5,2.657219E-6,1.774007E-8,1.767677E-11,3.315537E-9,8.043728,8.429468E-5,456192.1,456192.1
0.059,15.86691,1675660.0,1163.225,1163.225,0.001337098,1.0,0.7703884,2.114795E-7,0.06730209,1.645143E-6,0.01229292,1.00237E-6,0.1150577,1.442616E-7,0.003999583,9.529163E-4,3.888341E-9,0.01167935,1.155258E-5,6.200852E-4,3.121195E-4,4.170911E-5,6.051754E-10,4.978871E-6,4.48947E-4,2.074306E-6,1.2003E-4,8.108133E-5,2.456073E-6,0.008553814,8.468006E-4,1.048667E-5,0.002023989,4.810241E-5,0.00199722,1.4397E-5,3.110885E-6,2.448815E-5,3.818518E-6,3.389851E-5,1.220613E-6,6.265271E-5,1.679165E-6,1.02923E-5,1.691558E-7,1.419469E-6,0.002726006,4.453818E-6,1.131525E-5,1.682279E-4,3.09191E-5,3.621045E-5,2.607882E-6,1.405133E-8,1.240653E-11,2.613492E-9,8.043641,8.426958E-5,456187.1,456187.1
0.06,15.87159,1660276.0,1163.556,1163.556,0.001337098,1.0,0.7701279,2.120458E-7,0.06755836,1.632959E-6,0.01232915,1.002745E-6,0.1152452,1.438002E-7,0.004025807,9.415859E-4,3.837868E-9,0.01150631,1.137486E-5,6.196594E-4,3.104812E-4,4.013778E-5,6.025091E-10,4.776673E-6,4.447472E-4,2.048285E-6,1.158816E-4,7.936531E-5,2.428486E-6,0.008483962,8.509284E-4,1.065159E-5,0.002043447,4.801331E-5,0.002003752,1.444367E-5,3.069622E-6,2.499343E-5,3.666274E-6,3.288814E-5,1.179634E-6,5.972605E-5,1.615016E-6,1.021498E-5,1.511026E-7,1.222799E-6,0.002721554,4.445793E-6,1.153028E-5,1.690913E-4,3.005944E-5,3.669154E-5,2.562508E-6,1.110658E-8,8.679169E-12,2.057001E-9,8.043556,8.424473E-5,456182.4,456182.4
0.061,15.87622,1645444.0,1163.884,1163.884,0.001337098,1.0,0.7698705,2.126775E-7,0.06781206,1.621471E-6,0.01236501,1.003441E-6,0.1154296,1.433878E-7,0.004052002,9.302746E-4,3.789421E-9,0.01133518,1.120387E-5,6.191314E-4,3.088446E-4,3.862224E-5,6.00227E-10,4.583028E-6,4.405503E-4,2.023225E-6,1.120014E-4,7.771584E-5,2.402133E-6,0.008414747,8.550052E-4,1.081719E-5,0.002062909,4.792015E-5,0.002010132,1.449254E-5,3.030747E-6,2.550243E-5,3.519048E-6,3.194552E-5,1.141259E-6,5.693915E-5,1.554546E-6,1.013977E-5,1.354799E-7,1.052227E-6,0.002717044,4.438987E-6,1.174684E-5,1.699201E-4,2.922603E-5,3.71705E-5,2.520774E-6,8.760616E-9,6.050917E-12,1.616469E-9,8.043475,8.422014E-5,456177.7,456177.7
0.062,15.88082,1631118.0,1164.209,1164.209,0.001337098,1.0,0.7696163,2.133705E-7,0.06806328,1.610624E-6,0.01240051,1.004434E-6,0.115611,1.430208E-7,0.004078174,9.189842E-4,3.742828E-9,0.01116593,1.103908E-5,6.185032E-4,3.072092E-4,3.716096E-5,5.98293E-10,4.397617E-6,4.363563E-4,1.99905E-6,1.083672E-4,7.612948E-5,2.376918E-6,0.00834616,8.590325E-4,1.098349E-5,0.002082381,4.782309E-5,0.002016365,1.454345E-5,2.994061E-6,2.601522E-5,3.376708E-6,3.106409E-5,1.105249E-6,5.428527E-5,1.497437E-6,1.006652E-5,1.219469E-7,9.044586E-7,0.002712473,4.433315E-6,1.196497E-5,1.707148E-4,2.841836E-5,3.764735E-5,2.482378E-6,6.895824E-9,4.205165E-12,1.268273E-9,8.043395,8.419579E-5,456173.2,456173.2
0.063,15.88537,1617256.0,1164.531,1164.531,0.001337098,1.0,0.769365,2.14121E-7,0.06831213,1.600365E-6,0.01243567,1.005703E-6,0.1157895,1.426957E-7,0.004104328,9.077165E-4,3.697928E-9,0.01099851,1.087999E-5,6.177764E-4,3.05575E-4,3.575247E-5,5.966741E-10,4.220127E-6,4.321656E-4,1.975688E-6,1.049584E-4,7.460293E-5,2.352752E-6,0.008278189,8.630114E-4,1.115048E-5,0.002101865,4.772233E-5,0.002022455,1.459625E-5,2.959378E-6,2.653188E-5,3.239128E-6,3.023795E-5,1.071387E-6,5.175805E-5,1.4434E-6,9.995084E-6,1.102094E-7,7.765878E-7,0.002707843,4.428693E-6,1.218469E-5,1.714759E-4,2.763593E-5,3.812211E-5,2.447042E-6,5.416644E-9,2.913301E-12,9.934621E-10,8.043318,8.417167E-5,456168.8,456168.8
0.064,15.88988,1603818.0,1164.851,1164.851,0.001337098,1.0,0.7691165,2.149251E-7,0.06855869,1.590648E-6,0.01247049,1.007228E-6,0.1159652,1.424093E-7,0.004130468,8.964733E-4,3.65458E-9,0.0108329,1.072617E-5,6.169527E-4,3.039414E-4,3.439532E-5,5.953402E-10,4.050256E-6,4.279785E-4,1.953072E-6,1.017564E-4,7.313307E-5,2.329554E-6,0.008210827,8.669431E-4,1.131816E-5,0.002121365,4.761802E-5,0.002028407,1.465078E-5,2.926526E-6,2.705247E-5,3.106185E-6,2.946181E-5,1.039479E-6,4.935148E-5,1.392179E-6,9.92535E-6,1.000136E-7,6.660616E-7,0.002703151,4.425044E-6,1.240603E-5,1.722038E-4,2.687821E-5,3.859481E-5,2.414507E-6,4.245812E-9,2.011872E-12,7.76894E-10,8.043242,8.414778E-5,456164.5,456164.5
0.065,15.89435,1590767.0,1165.168,1165.168,0.001337098,1.0,0.7688708,2.157792E-7,0.06880303,1.581429E-6,0.01250499,1.008988E-6,0.116138,1.421584E-7,0.004156598,8.852567E-4,3.612649E-9,0.01066906,1.057717E-5,6.16034E-4,3.023082E-4,3.30881E-5,5.942643E-10,3.887711E-6,4.237952E-4,1.931143E-6,9.87441E-5,7.171696E-5,2.307248E-6,0.008144065,8.708283E-4,1.148654E-5,0.002140884,4.751032E-5,0.002034225,1.470689E-5,2.895351E-6,2.757706E-5,2.977758E-6,2.873091E-5,1.009352E-6,4.705985E-5,1.34354E-6,9.857199E-6,9.114153E-8,5.70637E-7,0.002698398,4.422292E-6,1.262901E-5,1.728991E-4,2.614468E-5,3.906546E-5,2.384538E-6,3.321039E-9,1.384948E-12,6.064942E-10,8.043169,8.412411E-5,456160.4,456160.4
0.066,15.89878,1578067.0,1165.483,1165.483,0.001337098,1.0,0.7686277,2.1668E-7,0.06904524,1.572665E-6,0.01253917,1.010965E-6,0.1163081,1.419403E-7,0.004182723,8.740686E-4,3.572015E-9,0.01050698,1.043261E-5,6.150219E-4,3.00675E-4,3.18294E-5,5.934218E-10,3.732205E-6,4.196161E-4,1.909843E-6,9.590572E-5,7.035179E-5,2.285765E-6,0.008077895,8.74668E-4,1.165562E-5,0.002160425,4.739935E-5,0.002039912,1.476444E-5,2.865708E-6,2.81057E-5,2.853729E-6,2.804098E-5,9.808517E-7,4.487778E-5,1.297275E-6,9.790526E-6,8.340547E-8,4.883466E-7,0.002693584,4.420369E-6,1.285365E-5,1.735623E-4,2.543477E-5,3.953406E-5,2.356914E-6,2.592202E-9,9.504997E-13,4.726426E-10,8.043097,8.410065E-5,456156.3,456156.3
