Time_Soln#14 (sec),Volume_Soln#14 (cm3),Volumetric_heat_production_rate_Soln#14 (erg/cm3-sec),Surface_temperature_Soln#14 (K),Temperature_Soln#14 (K),Mass_Soln#14 (g),Pressure_Soln#14 (atm),Mole_fraction_H2_Soln#14 (),Mole_fraction_H_Soln#14 (),Mole_fraction_CH4_Soln#14 (),Mole_fraction_CH3_Soln#14 (),Mole_fraction_C2H6_Soln#14 (),Mole_fraction_C2H5_Soln#14 (),Mole_fraction_C2H4_Soln#14 (),Mole_fraction_C2H3_Soln#14 (),Mole_fraction_C2H2_Soln#14 (),Mole_fraction_C3H8_Soln#14 (),Mole_fraction_IC3H7_Soln#14 (),Mole_fraction_NC3H7_Soln#14 (),Mole_fraction_C3H6_Soln#14 (),Mole_fraction_C3H5-A_Soln#14 (),Mole_fraction_C3H4-P_Soln#14 (),Mole_fraction_C3H4-A_Soln#14 (),Mole_fraction_C3H3_Soln#14 (),Mole_fraction_NC4H10_Soln#14 (),Mole_fraction_PC4H9_Soln#14 (),Mole_fraction_IC4H10_Soln#14 (),Mole_fraction_IC4H8_Soln#14 (),Mole_fraction_IC4H7_Soln#14 (),Mole_fraction_C4H8-1_Soln#14 (),Mole_fraction_C4H8-2_Soln#14 (),Mole_fraction_C4H71-3_Soln#14 (),Mole_fraction_C4H6_Soln#14 (),Mole_fraction_C4H5_Soln#14 (),Mole_fraction_C4H4_Soln#14 (),Mole_fraction_C4H2_Soln#14 (),Mole_fraction_C6H6_Soln#14 (),Mole_fraction_FULVENE_Soln#14 (),Mole_fraction_C5H6_Soln#14 (),Mole_fraction_C5H5_Soln#14 (),Mole_fraction_C10H8_Soln#14 (),Mole_fraction_NC5H12_Soln#14 (),Mole_fraction_NC5H10_Soln#14 (),Mole_fraction_B1M3_Soln#14 (),Mole_fraction_LC5H8_Soln#14 (),Mole_fraction_DIALLYL_Soln#14 (),Mole_fraction_NC6H12_Soln#14 (),Mole_fraction_NC7H15_Soln#14 (),Mole_fraction_NC7H14_Soln#14 (),Mole_fraction_C7H8_Soln#14 (),Mole_fraction_C7H7_Soln#14 (),Mole_fraction_LC6H6_Soln#14 (),Mole_fraction_C6H5C2H3_Soln#14 (),Mole_fraction_C6H5C2H5_Soln#14 (),Mole_fraction_NC12H26_Soln#14 (),Mole_fraction_NC16H34_Soln#14 (),Mole_fraction_NC10H20_Soln#14 (),Molecular_weight_Soln#14 (g/mole),Mass_density_Soln#14 (g/cm3),Unburned_hydrocarbons_Soln#14 (ppm),Volatile_organic_compounds_Soln#14 (ppm)
3.495056E-4,15.9093,-1.015649E8,1397.196,1397.196,0.001093989,1.0,0.7837843,1.011947E-5,0.05157675,6.497563E-5,0.005022245,4.24067E-6,0.1107826,7.393048E-6,0.01126236,7.251308E-4,4.509739E-7,6.466158E-8,0.01755415,1.282104E-4,0.001667168,0.001214662,5.428807E-5,3.080708E-5,1.257542E-9,1.82903E-6,7.932078E-5,3.085988E-6,1.991417E-4,6.682397E-5,3.934242E-6,0.008351392,2.927208E-6,0.001892535,7.263319E-5,0.00103533,8.936506E-5,9.88601E-4,4.010549E-5,1.282472E-5,1.049643E-6,5.256804E-6,2.73596E-7,2.80798E-4,1.987503E-6,9.277488E-8,7.037788E-14,5.948847E-8,0.002770816,5.86829E-5,2.474582E-5,4.526164E-5,2.623172E-5,1.297534E-17,9.095426E-26,5.555135E-14,7.883834,6.876415E-5,447123.9,447123.9
3.5E-4,15.9093,-1.014445E8,1397.184,1397.184,0.001093989,1.0,0.7837714,1.011323E-5,0.05158921,6.491126E-5,0.00502081,4.237908E-6,0.1107941,7.386169E-6,0.01126696,7.241456E-4,4.503682E-7,6.454708E-8,0.01754436,1.280771E-4,0.001667876,0.001214612,5.427448E-5,3.070941E-5,1.253664E-9,1.821941E-6,7.929099E-5,3.082957E-6,1.986979E-4,6.6698E-5,3.930513E-6,0.008347661,2.924074E-6,0.001892994,7.269863E-5,0.001035899,8.940763E-5,9.888206E-4,4.011165E-5,1.284448E-5,1.043119E-6,5.248691E-6,2.730972E-7,2.802299E-4,1.983738E-6,9.209999E-8,6.949715E-14,5.875672E-8,0.002770668,5.865822E-5,2.475497E-5,4.528278E-5,2.619246E-5,1.2506E-17,8.591716E-26,5.396534E-14,7.883765,6.876412E-5,447119.9,447120.0
3.6E-4,15.90945,-9.907153E7,1396.953,1396.953,0.001093989,1.0,0.7835142,9.990381E-6,0.05183793,6.364611E-5,0.004992072,4.183623E-6,0.1110218,7.250804E-6,0.01135914,7.045832E-4,4.384527E-7,6.230667E-8,0.01734831,1.254527E-4,0.00168191,0.001213535,5.400392E-5,2.880552E-5,1.179785E-9,1.685433E-6,7.869093E-5,3.023208E-6,1.90104E-4,6.423381E-5,3.857112E-6,0.008273158,2.86238E-6,0.001902094,7.401593E-5,0.001047332,9.025296E-5,9.9317E-4,4.023268E-5,1.324396E-5,9.199146E-7,5.090451E-6,2.633883E-7,2.690333E-4,1.910318E-6,7.976833E-8,5.396621E-14,4.578421E-8,0.002767691,5.816891E-5,2.493624E-5,4.570425E-5,2.541557E-5,5.963922E-18,2.757947E-26,3.011812E-14,7.882385,6.876348E-5,447041.7,447041.7
3.7E-4,15.90959,-9.681199E7,1396.727,1396.727,0.001093989,1.0,0.7832639,9.873732E-6,0.05208075,6.244685E-5,0.004963858,4.13216E-6,0.1112428,7.122202E-6,0.0114498,6.856927E-4,4.271411E-7,6.020105E-8,0.0171562,1.229575E-4,0.001695387,0.00121233,5.374122E-5,2.703065E-5,1.113748E-9,1.561121E-6,7.809564E-5,2.966271E-6,1.821852E-4,6.192024E-5,3.787323E-6,0.008200419,2.803736E-6,0.001910877,7.532155E-5,0.001058624,9.106968E-5,9.973528E-4,4.034735E-5,1.364314E-5,8.118826E-7,4.942594E-6,2.543523E-7,2.583748E-4,1.841732E-6,6.960261E-8,4.204919E-14,3.573013E-8,0.00276474,5.769775E-5,2.51107E-5,4.611474E-5,2.467073E-5,2.860631E-18,9.028261E-27,1.686779E-14,7.88104,6.876288E-5,446965.4,446965.4
3.775018E-4,15.90969,-9.518615E7,1396.56,1396.56,0.001093989,1.0,0.7830803,9.789997E-6,0.05225921,6.158719E-5,0.004943025,4.095269E-6,0.1114043,7.029847E-6,0.01151684,6.719443E-4,4.190235E-7,5.870295E-8,0.01701459,1.211642E-4,0.001705146,0.00121135,5.354903E-5,2.577805E-5,1.068723E-9,1.475145E-6,7.765229E-5,2.925274E-6,1.766455E-4,6.027668E-5,3.737169E-6,0.008146964,2.761602E-6,0.001917268,7.62936E-5,0.001067005,9.16644E-5,0.001000387,4.042944E-5,1.394237E-5,7.396142E-7,4.837882E-6,2.479748E-7,2.50713E-4,1.793172E-6,6.31412E-8,3.49537E-14,2.969453E-8,0.002762542,5.73556E-5,2.52373E-5,4.64158E-5,2.413218E-5,1.650525E-18,3.887302E-27,1.093376E-14,7.880052,6.876244E-5,446909.4,446909.4
3.781711E-4,15.9097,-9.504397E7,1396.546,1396.546,0.001093989,1.0,0.7830641,9.782674E-6,0.05227499,6.151208E-5,0.004941179,4.092045E-6,0.1114186,7.021767E-6,0.01152279,6.707346E-4,4.183137E-7,5.857249E-8,0.01700205,1.210073E-4,0.001706002,0.001211259,5.353208E-5,2.566942E-5,1.064878E-9,1.467758E-6,7.761286E-5,2.921684E-6,1.761668E-4,6.013368E-5,3.73278E-6,0.00814224,2.757916E-6,0.00191783,7.638004E-5,0.00106775,9.171674E-5,0.001000654,4.04366E-5,1.396906E-5,7.33502E-7,4.828781E-6,2.474214E-7,2.500428E-4,1.788953E-6,6.26072E-8,3.438558E-14,2.920949E-8,0.002762347,5.732553E-5,2.524842E-5,4.644238E-5,2.408495E-5,1.571483E-18,3.603899E-27,1.051926E-14,7.879965,6.876241E-5,446904.4,446904.5
3.8E-4,15.90972,-9.465756E7,1396.506,1396.506,0.001093989,1.0,0.7830199,9.762803E-6,0.05231796,6.130815E-5,0.004936149,4.083296E-6,0.1114573,6.999841E-6,0.01153899,6.674444E-4,4.163871E-7,5.82188E-8,0.01696789,1.205812E-4,0.00170833,0.001211009,5.348593E-5,2.537528E-5,1.054517E-9,1.447817E-6,7.750527E-5,2.911933E-6,1.748722E-4,5.974609E-5,3.720868E-6,0.00812937,2.747909E-6,0.001919359,7.661593E-5,0.00106978,9.185911E-5,0.001001378,4.045605E-5,1.404197E-5,7.170829E-7,4.804124E-6,2.459227E-7,2.48223E-4,1.777519E-6,6.118278E-8,3.288502E-14,2.792706E-8,0.002761813,5.724375E-5,2.527866E-5,4.651478E-5,2.39566E-5,1.375169E-18,2.934716E-27,9.469005E-15,7.879727,6.876231E-5,446891.0,446891.0
3.873129E-4,15.90982,-9.314357E7,1396.347,1396.347,0.001093989,1.0,0.7828454,9.685034E-6,0.05248806,6.051088E-5,0.004916192,4.049085E-6,0.1116104,6.914021E-6,0.01160334,6.544886E-4,4.088505E-7,5.684114E-8,0.0168325,1.189131E-4,0.00171747,0.001209977,5.330364E-5,2.423505E-5,1.014992E-9,1.371288E-6,7.707668E-5,2.873726E-6,1.698709E-4,5.823817E-5,3.674222E-6,0.00807844,2.708739E-6,0.001925381,7.755564E-5,0.001077856,9.241992E-5,0.001004228,4.053198E-5,1.433339E-5,6.551323E-7,4.708276E-6,2.401069E-7,2.411021E-4,1.733083E-6,5.593285E-8,2.754112E-14,2.334301E-8,0.002759688,5.692204E-5,2.539757E-5,4.680101E-5,2.345298E-5,8.055936E-19,1.286143E-27,6.214163E-15,7.878787,6.876191E-5,446837.6,446837.7
3.878897E-4,15.90982,-9.30271E7,1396.335,1396.335,0.001093989,1.0,0.7828318,9.679018E-6,0.05250136,6.044922E-5,0.004914629,4.04644E-6,0.1116223,6.907381E-6,0.01160838,6.534805E-4,4.082675E-7,5.673496E-8,0.0168219,1.187839E-4,0.001718179,0.001209893,5.328942E-5,2.414755E-5,1.012001E-9,1.365467E-6,7.704299E-5,2.870766E-6,1.694881E-4,5.812207E-5,3.670612E-6,0.00807446,2.705707E-6,0.001925849,7.762951E-5,0.00107849,9.246357E-5,0.00100445,4.053784E-5,1.435637E-5,6.504911E-7,4.7009E-6,2.396601E-7,2.40551E-4,1.729664E-6,5.554758E-8,2.71612E-14,2.301605E-8,0.002759521,5.689702E-5,2.540681E-5,4.682337E-5,2.341392E-5,7.723878E-19,1.205274E-27,6.011492E-15,7.878713,6.876188E-5,446833.5,446833.5
3.9E-4,15.90985,-9.260099E7,1396.289,1396.289,0.001093989,1.0,0.7827821,9.657153E-6,0.05254987,6.022508E-5,0.004908923,4.036828E-6,0.1116658,6.883243E-6,0.0116268,6.49809E-4,4.061484E-7,5.634953E-8,0.01678323,1.183142E-4,0.001720761,0.001209584,5.323757E-5,2.38304E-5,1.001211E-9,1.344435E-6,7.691988E-5,2.859999E-6,1.681024E-4,5.770079E-5,3.657486E-6,0.008059941,2.694685E-6,0.001927555,7.78995E-5,0.001080807,9.262256E-5,0.001005256,4.055914E-5,1.444042E-5,6.338111E-7,4.674143E-6,2.380399E-7,2.385479E-4,1.717262E-6,5.417243E-8,2.581989E-14,2.18606E-8,0.00275891,5.680595E-5,2.544044E-5,4.690488E-5,2.327181E-5,6.625677E-19,9.517398E-28,5.326882E-15,7.878446,6.876177E-5,446818.3,446818.3
3.97591E-4,15.90994,-9.110036E7,1396.128,1396.128,0.001093989,1.0,0.7826055,9.580226E-6,0.05272252,5.943732E-5,0.004888567,4.003038E-6,0.1118202,6.79831E-6,0.01169257,6.368142E-4,3.986963E-7,5.500028E-8,0.01664542,1.16661E-4,0.001729868,0.001208438,5.30534E-5,2.272639E-5,9.642418E-10,1.271984E-6,7.647889E-5,2.82207E-6,1.632922E-4,5.622826E-5,3.61128E-6,0.008008276,2.655902E-6,0.001933595,7.886687E-5,0.001089094,9.318547E-5,0.001008105,4.063387E-5,1.474259E-5,5.773848E-7,4.580653E-6,2.323888E-7,2.315046E-4,1.673934E-6,4.962563E-8,2.155E-14,1.816941E-8,0.002756721,5.64839E-5,2.555929E-5,4.719467E-5,2.277076E-5,3.812598E-19,4.054955E-28,3.446691E-15,7.877492,6.876138E-5,446764.2,446764.2
3.989052E-4,15.90995,-9.084616E7,1396.101,1396.101,0.001093989,1.0,0.7825752,9.567175E-6,0.05275213,5.930385E-5,0.004885069,3.99731E-6,0.1118466,6.7839E-6,0.01170388,6.34598E-4,3.974327E-7,5.477248E-8,0.01662176,1.163805E-4,0.001731416,0.001208234,5.302188E-5,2.254101E-5,9.581235E-10,1.259938E-6,7.640284E-5,2.815629E-6,1.624864E-4,5.598004E-5,3.603437E-6,0.007999421,2.649322E-6,0.001934625,7.903374E-5,0.001090522,9.328151E-5,0.00100859,4.064651E-5,1.479487E-5,5.68163E-7,4.564897E-6,2.314379E-7,2.303108E-4,1.666633E-6,4.889809E-8,2.089169E-14,1.759851E-8,0.002756344,5.642901E-5,2.557953E-5,4.72443E-5,2.268563E-5,3.465588E-19,3.4998E-28,3.197008E-15,7.877329,6.876131E-5,446755.0,446755.0
3.993141E-4,15.90996,-9.076796E7,1396.092,1396.092,0.001093989,1.0,0.7825658,9.563134E-6,0.05276132,5.926248E-5,0.004883983,3.995536E-6,0.1118548,6.779436E-6,0.0117074,6.339104E-4,3.970412E-7,5.470195E-8,0.01661441,1.162935E-4,0.001731897,0.00120817,5.30121E-5,2.248366E-5,9.562363E-10,1.256218E-6,7.63792E-5,2.813632E-6,1.622373E-4,5.59032E-5,3.601008E-6,0.007996671,2.647283E-6,0.001934945,7.908562E-5,0.001090966,9.331131E-5,0.001008741,4.065042E-5,1.481114E-5,5.653251E-7,4.560019E-6,2.311437E-7,2.299408E-4,1.664373E-6,4.867507E-8,2.069134E-14,1.742465E-8,0.002756226,5.641199E-5,2.55858E-5,4.725971E-5,2.265923E-5,3.364237E-19,3.343143E-28,3.123098E-15,7.877278,6.876129E-5,446752.1,446752.1
3.996882E-4,15.90996,-9.069587E7,1396.084,1396.084,0.001093989,1.0,0.7825572,9.559444E-6,0.05276973,5.922469E-5,0.004882989,3.993915E-6,0.1118623,6.77536E-6,0.01171061,6.332821E-4,3.966837E-7,5.463756E-8,0.01660769,1.162141E-4,0.001732335,0.001208112,5.300315E-5,2.243133E-5,9.545163E-10,1.252827E-6,7.635757E-5,2.811808E-6,1.6201E-4,5.583305E-5,3.598789E-6,0.007994157,2.64542E-6,0.001935237,7.913309E-5,0.001091372,9.333854E-5,0.001008878,4.0654E-5,1.482602E-5,5.627415E-7,4.555566E-6,2.308751E-7,2.296029E-4,1.66231E-6,4.847238E-8,2.050985E-14,1.726712E-8,0.002756119,5.639643E-5,2.559154E-5,4.72738E-5,2.263512E-5,3.274115E-19,3.205978E-28,3.056979E-15,7.877232,6.876127E-5,446749.4,446749.5
4.0E-4,15.90997,-9.063587E7,1396.078,1396.078,0.001093989,1.0,0.7825501,9.556375E-6,0.05277672,5.919325E-5,0.004882162,3.992568E-6,0.1118685,6.771969E-6,0.01171329,6.327592E-4,3.963863E-7,5.458401E-8,0.0166021,1.16148E-4,0.0017327,0.001208063,5.299571E-5,2.238784E-5,9.530883E-10,1.250011E-6,7.633955E-5,2.810291E-6,1.618211E-4,5.577472E-5,3.596943E-6,0.007992064,2.643871E-6,0.00193548,7.917262E-5,0.00109171,9.33612E-5,0.001008993,4.065697E-5,1.483842E-5,5.605986E-7,4.551863E-6,2.306518E-7,2.293218E-4,1.660594E-6,4.830456E-8,2.036002E-14,1.713704E-8,0.002756029,5.638348E-5,2.559631E-5,4.728552E-5,2.261506E-5,3.201002E-19,3.096293E-28,3.003035E-15,7.877193,6.876126E-5,446747.3,446747.3
4.1E-4,15.91008,-8.875615E7,1395.871,1395.871,0.001093989,1.0,0.7823235,9.460135E-6,0.05299876,5.820874E-5,0.004855849,3.950362E-6,0.1120656,6.665656E-6,0.01179851,6.162706E-4,3.870679E-7,5.291425E-8,0.01642436,1.140749E-4,0.001744167,0.001206456,5.275994E-5,2.104029E-5,9.095279E-10,1.163699E-6,7.576435E-5,2.762652E-6,1.55981E-4,5.395937E-5,3.539043E-6,0.007925681,2.595302E-6,0.001943144,8.043565E-5,0.001102494,9.407608E-5,0.001012597,4.074984E-5,1.523595E-5,4.961899E-7,4.4366E-6,2.237136E-7,2.2052E-4,1.607199E-6,4.336737E-8,1.613189E-14,1.345475E-8,0.002753169,5.597554E-5,2.574652E-5,4.765713E-5,2.198515E-5,1.548648E-19,1.004189E-28,1.695663E-15,7.875969,6.876077E-5,446677.8,446677.8
4.2E-4,15.91018,-8.695624E7,1395.668,1395.668,0.001093989,1.0,0.7821023,9.368088E-6,0.05321621,5.726808E-5,0.004829968,3.910053E-6,0.1122574,6.563934E-6,0.01188253,6.003189E-4,3.781611E-7,5.133274E-8,0.01624991,1.120879E-4,0.001755179,0.00120477,5.252986E-5,1.978082E-5,8.699904E-10,1.084725E-6,7.519428E-5,2.716937E-6,1.505391E-4,5.224661E-5,3.483589E-6,0.007860733,2.548814E-6,0.001950561,8.168891E-5,0.001113166,9.476823E-5,0.001016075,4.083803E-5,1.563295E-5,4.394793E-7,4.32773E-6,2.171846E-7,2.121184E-4,1.556787E-6,3.919049E-8,1.285083E-14,1.058107E-8,0.002750328,5.558132E-5,2.589132E-5,4.802013E-5,2.138088E-5,7.536613E-20,3.322746E-29,9.60736E-16,7.874771,6.876031E-5,446609.9,446609.9
4.3E-4,15.91029,-8.523127E7,1395.469,1395.469,0.001093989,1.0,0.781886,9.279949E-6,0.05342928,5.636806E-5,0.004804503,3.871511E-6,0.1124442,6.466494E-6,0.01196538,5.84882E-4,3.696382E-7,4.983294E-8,0.01607864,1.101808E-4,0.001765755,0.001203011,5.230512E-5,1.86032E-5,8.340176E-10,1.012403E-6,7.462939E-5,2.673016E-6,1.454579E-4,5.06292E-5,3.430414E-6,0.007797167,2.504269E-6,0.001957742,8.293271E-5,0.001123728,9.543857E-5,0.001019434,4.092181E-5,1.60294E-5,3.895132E-7,4.224708E-6,2.110292E-7,2.040953E-4,1.509106E-6,3.563675E-8,1.02984E-14,8.335171E-9,0.002747506,5.520014E-5,2.603094E-5,4.83749E-5,2.080112E-5,3.662367E-20,1.059239E-29,5.448352E-16,7.873599,6.875988E-5,446543.4,446543.4
4.4E-4,15.91038,-8.357669E7,1395.274,1395.274,0.001093989,1.0,0.7816746,9.195448E-6,0.05363814,5.55058E-5,0.00477944,3.834612E-6,0.112626,6.373046E-6,0.01204712,5.699386E-4,3.614736E-7,4.840887E-8,0.01591044,1.083479E-4,0.001775909,0.001201187,5.208539E-5,1.750163E-5,8.012121E-10,9.461108E-7,7.406968E-5,2.630769E-6,1.407039E-4,4.910039E-5,3.379365E-6,0.007734932,2.461537E-6,0.001964695,8.416732E-5,0.001134185,9.608797E-5,0.001022679,4.100142E-5,1.642525E-5,3.454563E-7,4.127042E-6,2.052157E-7,1.964304E-4,1.463928E-6,3.259569E-8,8.307842E-15,6.577652E-9,0.002744702,5.48313E-5,2.616558E-5,4.872181E-5,2.024479E-5,1.781332E-20,3.318172E-30,3.094852E-16,7.872452,6.875946E-5,446478.3,446478.3
4.5E-4,15.91047,-8.198836E7,1395.083,1395.083,0.001093989,1.0,0.7814677,9.114338E-6,0.05384298,5.467868E-5,0.004754767,3.799245E-6,0.1128033,6.283327E-6,0.01212779,5.55469E-4,3.536438E-7,4.70551E-8,0.01574521,1.06584E-4,0.001785659,0.001199302,5.187035E-5,1.647078E-5,7.712304E-10,8.852934E-7,7.351515E-5,2.590087E-6,1.362471E-4,4.7654E-5,3.3303E-6,0.007673981,2.420501E-6,0.001971432,8.539301E-5,0.001144542,9.671725E-5,0.001025816,4.107709E-5,1.682047E-5,3.065843E-7,4.034295E-6,1.997157E-7,1.891044E-4,1.421051E-6,2.997832E-8,6.75203E-15,5.200729E-9,0.002741915,5.447418E-5,2.629544E-5,4.906119E-5,1.971085E-5,8.631084E-21,9.574392E-31,1.759113E-16,7.871327,6.875906E-5,446414.6,446414.6
4.6E-4,15.91056,-8.046241E7,1394.895,1394.895,0.001093989,1.0,0.7812653,9.036397E-6,0.05404397,5.388431E-5,0.004730469,3.765308E-6,0.112976,6.197096E-6,0.01220743,5.414541E-4,3.461275E-7,4.576673E-8,0.01558286,1.048845E-4,0.001795018,0.001197362,5.165969E-5,1.55057E-5,7.437726E-10,8.29447E-7,7.29658E-5,2.55087E-6,1.320611E-4,4.628432E-5,3.283092E-6,0.007614269,2.381053E-6,0.001977961,8.661003E-5,0.001154801,9.732716E-5,0.00102885,4.114903E-5,1.721504E-5,2.72262E-7,3.946073E-6,1.945039E-7,1.820996E-4,1.380292E-6,2.771213E-8,5.531915E-15,4.120248E-9,0.002739144,5.412816E-5,2.642072E-5,4.939338E-5,1.919829E-5,4.067798E-21,1.232316E-31,9.94697E-17,7.870225,6.875868E-5,446352.1,446352.1
4.7E-4,15.91065,-7.899533E7,1394.711,1394.711,0.001093989,1.0,0.781067,8.961418E-6,0.05424126,5.312054E-5,0.004706536,3.732708E-6,0.1131444,6.114134E-6,0.01228608,5.278759E-4,3.389052E-7,4.453928E-8,0.01542331,1.03245E-4,0.001804,0.00119537,5.145315E-5,1.460186E-5,7.185778E-10,7.7812E-7,7.242161E-5,2.513027E-6,1.281219E-4,4.498611E-5,3.237623E-6,0.007555752,2.343094E-6,0.001984291,8.781861E-5,0.001164967,9.791841E-5,0.001031786,4.121743E-5,1.760892E-5,2.419378E-7,3.862022E-6,1.895574E-7,1.753993E-4,1.34149E-6,2.573881E-8,4.57302E-15,3.271768E-9,0.002736389,5.37927E-5,2.654159E-5,4.971867E-5,1.870616E-5,1.955978E-21,-4.350064E-32,5.665877E-17,7.869144,6.875832E-5,446290.8,446290.8
4.8E-4,15.91073,-7.758387E7,1394.53,1394.53,0.001093989,1.0,0.7808728,8.889215E-6,0.05443498,5.238538E-5,0.004682956,3.70136E-6,0.1133087,6.034239E-6,0.01236378,5.147174E-4,3.31959E-7,4.336869E-8,0.01526646,1.016618E-4,0.001812619,0.001193332,5.125048E-5,1.375505E-5,6.954177E-10,7.309049E-7,7.188256E-5,2.476474E-6,1.244084E-4,4.375453E-5,3.193786E-6,0.00749839,2.306534E-6,0.001990429,8.901896E-5,0.001175042,9.849168E-5,0.001034629,4.128248E-5,1.800209E-5,2.151292E-7,3.781825E-6,1.848559E-7,1.689877E-4,1.304496E-6,2.401068E-8,3.817528E-15,2.604871E-9,0.002733649,5.346726E-5,2.665821E-5,5.003735E-5,1.823355E-5,1.075204E-21,9.337623E-32,3.318971E-17,7.868084,6.875797E-5,446230.6,446230.6
4.9E-4,15.9108,-7.622498E7,1394.352,1394.352,0.001093989,1.0,0.7806825,8.819615E-6,0.05462528,5.167703E-5,0.004659719,3.671187E-6,0.1134689,5.957226E-6,0.01244056,5.019625E-4,3.252725E-7,4.225123E-8,0.01511224,1.001311E-4,0.001820888,0.001191249,5.105143E-5,1.296138E-5,6.740894E-10,6.87433E-7,7.134863E-5,2.441135E-6,1.209016E-4,4.258512E-5,3.151483E-6,0.007442146,2.27129E-6,0.001996382,9.021129E-5,0.00118503,9.904759E-5,0.001037382,4.134435E-5,1.839452E-5,1.91413E-7,3.705195E-6,1.803811E-7,1.628502E-4,1.26918E-6,2.248838E-8,3.219806E-15,2.079681E-9,0.002730925,5.315135E-5,2.677076E-5,5.034968E-5,1.777959E-5,5.954398E-22,7.499451E-32,1.954012E-17,7.867043,6.875764E-5,446171.6,446171.6
5.0E-4,15.91088,-7.491589E7,1394.178,1394.178,0.001093989,1.0,0.780496,8.752459E-6,0.05481228,5.099384E-5,0.004636813,3.642116E-6,0.1136254,5.882926E-6,0.01251645,4.895959E-4,3.188305E-7,4.118349E-8,0.01496058,9.864981E-5,0.001828819,0.001189126,5.085579E-5,1.221726E-5,6.544161E-10,6.473714E-7,7.081978E-5,2.406939E-6,1.175843E-4,4.147377E-5,3.110625E-6,0.007386983,2.237286E-6,0.002002159,9.139579E-5,0.001194933,9.958673E-5,0.00104005,4.140321E-5,1.878618E-5,1.704189E-7,3.631872E-6,1.761163E-7,1.569731E-4,1.235421E-6,2.113973E-8,2.745056E-15,1.665301E-9,0.002728214,5.28445E-5,2.687937E-5,5.065594E-5,1.734345E-5,2.666443E-22,-1.286417E-31,1.114038E-17,7.866022,6.875732E-5,446113.7,446113.7
5.1E-4,15.91095,-7.365399E7,1394.006,1394.006,0.001093989,1.0,0.780313,8.687602E-6,0.0549961,5.033431E-5,0.004614231,3.614082E-6,0.1137781,5.811183E-6,0.01259148,4.776028E-4,3.126192E-7,4.016234E-8,0.01481139,9.721495E-5,0.001836423,0.001186966,5.066335E-5,1.151935E-5,6.362393E-10,6.104195E-7,7.029598E-5,2.373821E-6,1.144412E-4,4.041666E-5,3.071129E-6,0.007332866,2.204451E-6,0.002007764,9.257264E-5,0.001204754,1.001097E-4,0.001042637,4.145919E-5,1.917705E-5,1.518234E-7,3.561622E-6,1.720465E-7,1.513433E-4,1.203112E-6,1.993854E-8,2.366473E-15,1.338065E-9,0.002725518,5.254628E-5,2.698418E-5,5.095635E-5,1.692433E-5,1.25228E-22,-1.905547E-31,6.387672E-18,7.865018,6.875702E-5,446056.8,446056.8
5.2E-4,15.91101,-7.243691E7,1393.837,1393.837,0.001093989,1.0,0.7801336,8.624912E-6,0.05517685,4.969703E-5,0.004591962,3.587024E-6,0.1139272,5.741854E-6,0.01266569,4.659695E-4,3.066257E-7,3.918492E-8,0.01466461,9.582379E-5,0.001843711,0.001184771,5.047392E-5,1.086456E-5,6.194214E-10,5.763054E-7,6.977718E-5,2.34172E-6,1.114586E-4,3.941029E-5,3.032918E-6,0.007279762,2.172722E-6,0.002013206,9.374201E-5,0.001214495,1.006169E-4,0.001045145,4.151244E-5,1.956711E-5,1.353428E-7,3.494233E-6,1.681582E-7,1.459488E-4,1.172156E-6,1.886312E-8,2.063584E-15,1.079343E-9,0.002722835,5.225627E-5,2.708535E-5,5.125114E-5,1.652147E-5,8.487949E-23,-9.396882E-32,3.821804E-18,7.864032,6.875673E-5,446000.9,446000.9
5.3E-4,15.91108,-7.126228E7,1393.671,1393.671,0.001093989,1.0,0.7799575,8.564262E-6,0.05535463,4.908074E-5,0.004569998,3.560887E-6,0.1140729,5.674804E-6,0.01273909,4.546827E-4,3.008381E-7,3.82486E-8,0.01452018,9.447384E-5,0.001850694,0.001182543,5.028734E-5,1.025003E-5,6.038361E-10,5.447827E-7,6.926336E-5,2.310582E-6,1.086238E-4,3.84514E-5,2.995922E-6,0.007227642,2.142038E-6,0.002018489,9.490407E-5,0.001224159,1.01109E-4,0.001047579,4.156309E-5,1.995634E-5,1.207283E-7,3.429511E-6,1.64439E-7,1.40778E-4,1.142462E-6,1.789543E-8,1.819855E-15,8.744776E-10,0.002720166,5.197408E-5,2.718298E-5,5.154054E-5,1.613416E-5,4.844084E-23,-6.325021E-32,2.265972E-18,7.863064,6.875645E-5,445945.9,445945.9
5.323751E-4,15.91109,-7.098924E7,1393.632,1393.632,0.001093989,1.0,0.7799161,8.550137E-6,0.05539643,4.893735E-5,0.004564825,3.55481E-6,0.114107,5.659199E-6,0.01275641,4.520515E-4,2.994925E-7,3.803197E-8,0.01448621,9.415902E-5,0.001852309,0.001182009,5.024343E-5,1.01097E-5,6.003034E-10,5.376518E-7,6.914205E-5,2.303322E-6,1.079711E-4,3.82303E-5,2.987306E-6,0.007215404,2.134898E-6,0.002019721,9.5179E-5,0.001226443,1.012237E-4,0.001048146,4.157475E-5,2.004866E-5,1.175069E-7,3.414512E-6,1.635793E-7,1.395816E-4,1.135587E-6,1.767973E-8,1.769235E-15,8.324167E-10,0.002719534,5.190817E-5,2.720567E-5,5.16085E-5,1.604437E-5,4.080059E-23,-6.905121E-32,1.987324E-18,7.862836,6.875638E-5,445933.0,445933.0
