Time_Soln#15 (sec),Volume_Soln#15 (cm3),Volumetric_heat_production_rate_Soln#15 (erg/cm3-sec),Surface_temperature_Soln#15 (K),Temperature_Soln#15 (K),Mass_Soln#15 (g),Pressure_Soln#15 (atm),Mole_fraction_H2_Soln#15 (),Mole_fraction_H_Soln#15 (),Mole_fraction_CH4_Soln#15 (),Mole_fraction_CH3_Soln#15 (),Mole_fraction_C2H6_Soln#15 (),Mole_fraction_C2H5_Soln#15 (),Mole_fraction_C2H4_Soln#15 (),Mole_fraction_C2H3_Soln#15 (),Mole_fraction_C2H2_Soln#15 (),Mole_fraction_C3H8_Soln#15 (),Mole_fraction_IC3H7_Soln#15 (),Mole_fraction_NC3H7_Soln#15 (),Mole_fraction_C3H6_Soln#15 (),Mole_fraction_C3H5-A_Soln#15 (),Mole_fraction_C3H4-P_Soln#15 (),Mole_fraction_C3H4-A_Soln#15 (),Mole_fraction_C3H3_Soln#15 (),Mole_fraction_NC4H10_Soln#15 (),Mole_fraction_PC4H9_Soln#15 (),Mole_fraction_IC4H10_Soln#15 (),Mole_fraction_IC4H8_Soln#15 (),Mole_fraction_C4H8-1_Soln#15 (),Mole_fraction_C4H8-2_Soln#15 (),Mole_fraction_C4H71-3_Soln#15 (),Mole_fraction_C4H6_Soln#15 (),Mole_fraction_C4H5_Soln#15 (),Mole_fraction_C4H4_Soln#15 (),Mole_fraction_C4H2_Soln#15 (),Mole_fraction_C6H6_Soln#15 (),Mole_fraction_FULVENE_Soln#15 (),Mole_fraction_C5H6_Soln#15 (),Mole_fraction_C10H8_Soln#15 (),Mole_fraction_NC5H12_Soln#15 (),Mole_fraction_NC5H10_Soln#15 (),Mole_fraction_B1M3_Soln#15 (),Mole_fraction_LC5H8_Soln#15 (),Mole_fraction_NC6H12_Soln#15 (),Mole_fraction_NC7H14_Soln#15 (),Mole_fraction_C7H8_Soln#15 (),Mole_fraction_C7H7_Soln#15 (),Mole_fraction_C6H5C2H_Soln#15 (),Mole_fraction_C6H5C2H3_Soln#15 (),Mole_fraction_INDENE_Soln#15 (),Mole_fraction_C12H8_Soln#15 (),Mole_fraction_C14H10_Soln#15 (),Mole_fraction_C16H10_Soln#15 (),Mole_fraction_BIN1B_Soln#15 (),Mole_fraction_NC12H26_Soln#15 (),Mole_fraction_NC16H34_Soln#15 (),Mole_fraction_NC10H20_Soln#15 (),Molecular_weight_Soln#15 (g/mole),Mass_density_Soln#15 (g/cm3),Unburned_hydrocarbons_Soln#15 (ppm),Volatile_organic_compounds_Soln#15 (ppm)
0.003769096,15.83086,-2.563661E7,1395.79,1395.79,0.001061813,1.0,0.7647493,6.447424E-6,0.07713269,1.636765E-5,0.001347609,1.988708E-6,0.1094878,2.446693E-6,0.03355474,3.455245E-6,7.763305E-9,2.77383E-9,5.777461E-4,4.225753E-6,8.082667E-4,3.372917E-4,2.237486E-5,6.932336E-8,2.194583E-10,2.2894E-9,2.69702E-6,2.673704E-6,2.512347E-6,7.497173E-7,0.002400624,5.260126E-7,0.001889113,4.853459E-4,0.003845678,6.705124E-5,9.405261E-4,1.571932E-4,1.201988E-10,8.60551E-8,1.176056E-8,3.276688E-7,1.336986E-10,4.416866E-12,0.001739154,2.802913E-5,8.382531E-5,8.680333E-5,5.1725E-5,1.825449E-5,8.387584E-6,2.054673E-6,2.835507E-7,-1.024622E-34,-8.387101E-78,-2.446926E-10,7.68213,6.707235E-5,435684.5,435684.5
0.003812973,15.82942,-2.538808E7,1395.525,1395.525,0.001061813,1.0,0.7647463,6.424859E-6,0.0771942,1.628904E-5,0.001344157,1.98368E-6,0.1093427,2.436501E-6,0.03366262,3.427113E-6,7.626743E-9,2.754541E-9,5.66885E-4,4.15507E-6,8.00499E-4,3.337374E-4,2.216649E-5,6.933686E-8,2.189361E-10,2.247725E-9,2.637654E-6,2.649127E-6,2.504499E-6,7.4795E-7,0.002395622,5.229208E-7,0.001885859,4.870916E-4,0.003863909,6.672137E-5,9.394647E-4,1.579077E-4,1.1982E-10,8.494435E-8,1.173353E-8,3.228609E-7,1.330253E-10,5.585876E-12,0.001731785,2.784089E-5,8.455735E-5,8.692098E-5,5.194561E-5,1.839879E-5,8.509475E-6,2.082534E-6,2.907382E-7,-9.483276E-35,-3.554021E-78,-2.489176E-10,7.68137,6.707845E-5,435641.4,435641.4
0.003914404,15.82614,-2.482739E7,1394.922,1394.922,0.001061813,1.0,0.7647412,6.374129E-6,0.07733305,1.611425E-5,0.001336697,1.972382E-6,0.1090098,2.413674E-6,0.03390749,3.36602E-6,7.329865E-9,2.712085E-9,5.432529E-4,4.001183E-6,7.83226E-4,3.258501E-4,2.170243E-5,6.937646E-8,2.17762E-10,2.157275E-9,2.508104E-6,2.595782E-6,2.487562E-6,7.44024E-7,0.002384417,5.160078E-7,0.001878565,4.910199E-4,0.003905548,6.599374E-5,9.370327E-4,1.595335E-4,1.19004E-10,8.253486E-8,1.167573E-8,3.124002E-7,1.318911E-10,1.333395E-11,0.001714966,2.741551E-5,8.624018E-5,8.71862E-5,5.244271E-5,1.872969E-5,8.791888E-6,2.146923E-6,3.077092E-7,-7.938364E-35,-4.941381E-79,-2.689229E-10,7.679644,6.709238E-5,435543.5,435543.5
0.004,15.82341,-2.436864E7,1394.423,1394.423,0.001061813,1.0,0.764739,6.332816E-6,0.07744678,1.597388E-5,0.001330937,1.963186E-6,0.1087318,2.395167E-6,0.03410938,3.318472E-6,7.098407E-9,2.678414E-9,5.248109E-4,3.880965E-6,7.693656E-4,3.195369E-4,2.132921E-5,6.941819E-8,2.167915E-10,2.086911E-9,2.406623E-6,2.55425E-6,2.47448E-6,7.408735E-7,0.002375327,5.104154E-7,0.001872649,4.942215E-4,0.003940154,6.541611E-5,9.350039E-4,1.608787E-4,1.183738E-10,8.0644E-8,1.16317E-8,3.042352E-7,1.300177E-10,5.228307E-12,0.001701003,2.706684E-5,8.76503E-5,8.74031E-5,5.284849E-5,1.90061E-5,9.030878E-6,2.20124E-6,3.224211E-7,-6.841046E-35,-9.523147E-80,-2.481981E-10,7.67822,6.710393E-5,435462.7,435462.7
0.004073649,15.8211,-2.398401E7,1394.001,1394.001,0.001061813,1.0,0.7647385,6.298305E-6,0.07754227,1.585795E-5,0.001326342,1.955506E-6,0.1084946,2.379762E-6,0.03427977,3.280236E-6,6.911972E-9,2.650948E-9,5.099443E-4,3.78396E-6,7.579335E-4,3.143399E-4,2.102069E-5,6.945955E-8,2.160078E-10,2.030329E-9,2.32456E-6,2.520842E-6,2.464023E-6,7.38272E-7,0.002367752,5.05768E-7,0.001867726,4.968972E-4,0.003969557,6.494406E-5,9.332754E-4,1.620177E-4,1.178732E-10,7.913155E-8,1.159695E-8,2.976519E-7,1.295498E-10,1.302311E-11,0.001689152,2.6774E-5,8.885657E-5,8.758505E-5,5.3188E-5,1.924193E-5,9.236959E-6,2.247959E-6,3.353626E-7,-6.023973E-35,-2.325898E-80,-2.743727E-10,7.677017,6.711372E-5,435394.5,435394.5
0.00408652,15.8207,-2.391768E7,1393.928,1393.928,0.001061813,1.0,0.7647385,6.292367E-6,0.07755874,1.583814E-5,0.001325572,1.954187E-6,0.1084533,2.377117E-6,0.03430923,3.273796E-6,6.880597E-9,2.646742E-9,5.074367E-4,3.767589E-6,7.559812E-4,3.134533E-4,2.096794E-5,6.946729E-8,2.162012E-10,2.020799E-9,2.310694E-6,2.515217E-6,2.462267E-6,7.378272E-7,0.002366451,5.049709E-7,0.001866881,4.973574E-4,0.003974661,6.486385E-5,9.32975E-4,1.622151E-4,1.1779E-10,7.88795E-8,1.159117E-8,2.965412E-7,1.297952E-10,1.84446E-11,0.001687097,2.672349E-5,8.906672E-5,8.761643E-5,5.324643E-5,1.928296E-5,9.273015E-6,2.256122E-6,3.376512E-7,-5.892029E-35,-1.820309E-80,-3.009536E-10,7.676809,6.711542E-5,435382.7,435382.7
0.004087278,15.82068,-2.39137E7,1393.924,1393.924,0.001061813,1.0,0.7647385,6.29201E-6,0.07755971,1.583698E-5,0.001325527,1.954116E-6,0.1084509,2.37696E-6,0.03431097,3.273419E-6,6.878992E-9,2.647711E-9,5.072897E-4,3.76663E-6,7.558665E-4,3.134013E-4,2.096484E-5,6.946779E-8,2.170252E-10,2.020241E-9,2.309881E-6,2.514896E-6,2.462165E-6,7.378003E-7,0.002366374,5.049237E-7,0.001866832,4.973845E-4,0.003974961,6.485915E-5,9.329573E-4,1.622267E-4,1.177863E-10,7.887528E-8,1.159083E-8,2.964761E-7,1.305531E-10,2.92698E-11,0.001686976,2.672052E-5,8.90791E-5,8.761827E-5,5.324987E-5,1.928537E-5,9.27514E-6,2.256603E-6,3.377863E-7,-5.884349E-35,-1.794235E-80,-3.398351E-10,7.676797,6.711552E-5,435382.0,435382.0
0.004087608,15.82067,-2.39125E7,1393.922,1393.922,0.001061813,1.0,0.7647385,6.291848E-6,0.07756013,1.583648E-5,0.001325507,1.95409E-6,0.1084498,2.37689E-6,0.03431172,3.273255E-6,6.878449E-9,2.649159E-9,5.072258E-4,3.766213E-6,7.558167E-4,3.133786E-4,2.096349E-5,6.946804E-8,2.178336E-10,2.019998E-9,2.309528E-6,2.514763E-6,2.46212E-6,7.377883E-7,0.002366341,5.04903E-7,0.00186681,4.973962E-4,0.003975092,6.48571E-5,9.329496E-4,1.622318E-4,1.177854E-10,7.88799E-8,1.159068E-8,2.964477E-7,1.313603E-10,4.074425E-11,0.001686923,2.671922E-5,8.908449E-5,8.761907E-5,5.325136E-5,1.928643E-5,9.276065E-6,2.256812E-6,3.378452E-7,-5.881009E-35,-1.783003E-80,-3.810388E-10,7.676792,6.711556E-5,435381.7,435381.7
0.004087813,15.82066,-2.391213E7,1393.921,1393.921,0.001061813,1.0,0.7647385,6.29176E-6,0.07756039,1.583617E-5,0.001325495,1.954065E-6,0.1084492,2.376847E-6,0.03431219,3.273153E-6,6.878025E-9,2.64689E-9,5.071862E-4,3.765954E-6,7.557857E-4,3.133646E-4,2.096266E-5,6.946819E-8,2.161081E-10,2.019847E-9,2.309308E-6,2.514678E-6,2.462092E-6,7.377809E-7,0.00236632,5.048901E-7,0.001866796,4.974036E-4,0.003975173,6.485583E-5,9.329448E-4,1.622349E-4,1.177848E-10,7.887986E-8,1.159059E-8,2.964302E-7,1.31677E-10,4.510951E-11,0.00168689,2.671842E-5,8.908783E-5,8.761957E-5,5.325229E-5,1.928708E-5,9.27664E-6,2.256942E-6,3.378817E-7,-5.878937E-35,-1.776064E-80,-4.010872E-10,7.676788,6.711559E-5,435381.5,435381.5
0.004147685,15.81882,-2.360637E7,1393.584,1393.584,0.001061813,1.0,0.7647391,6.264544E-6,0.07763616,1.574572E-5,0.001322041,1.947993E-6,0.1082581,2.36474E-6,0.03444801,3.244145E-6,6.735629E-9,2.624554E-9,4.958762E-4,3.692065E-6,7.468861E-4,3.093265E-4,2.072188E-5,6.950591E-8,2.152042E-10,1.97691E-9,2.246681E-6,2.489282E-6,2.454204E-6,7.35753E-7,0.002360354,5.012424E-7,0.001862929,4.99515E-4,0.003998775,6.449187E-5,9.315539E-4,1.631464E-4,1.17407E-10,7.769373E-8,1.156479E-8,2.914205E-7,1.291761E-10,1.973929E-11,0.00167739,2.648612E-5,9.006276E-5,8.776384E-5,5.352046E-5,1.947719E-5,9.444526E-6,2.294908E-6,3.486392E-7,-5.305643E-35,-5.765103E-81,-3.968876E-10,7.675829,6.712342E-5,435327.1,435327.1
0.00417623,15.81794,-2.346311E7,1393.425,1393.425,0.001061813,1.0,0.7647396,6.251763E-6,0.07767182,1.570353E-5,0.001320463,1.945148E-6,0.1081674,2.359064E-6,0.0345121,3.230815E-6,6.670407E-9,2.614706E-9,4.906709E-4,3.658029E-6,7.427401E-4,3.074472E-4,2.060955E-5,6.952484E-8,2.149019E-10,1.957174E-9,2.217809E-6,2.477605E-6,2.45059E-6,7.348056E-7,0.002357556,4.995344E-7,0.001861119,5.005058E-4,0.004009953,6.43232E-5,9.308945E-4,1.635774E-4,1.172346E-10,7.716228E-8,1.155306E-8,2.891143E-7,1.286654E-10,1.769568E-11,0.001672894,2.637679E-5,9.052614E-5,8.783173E-5,5.364636E-5,1.956742E-5,9.524652E-6,2.313004E-6,3.538283E-7,-5.053038E-35,-3.365058E-81,-4.071882E-10,7.675377,6.712713E-5,435301.5,435301.5
0.004248253,15.81576,-2.310725E7,1393.028,1393.028,0.001061813,1.0,0.7647417,6.220087E-6,0.07776053,1.559967E-5,0.001316671,1.938096E-6,0.10794,2.345027E-6,0.0346719,3.198568E-6,6.512347E-9,2.590584E-9,4.780549E-4,3.575459E-6,7.325533E-4,3.028343E-4,2.033305E-5,6.957511E-8,2.141393E-10,1.909408E-9,2.147702E-6,2.449315E-6,2.441872E-6,7.324719E-7,0.002350625,4.953134E-7,0.001856647,5.029608E-4,0.004037944,6.391127E-5,9.29241E-4,1.64655E-4,1.168185E-10,7.586907E-8,1.152507E-8,2.835236E-7,1.269931E-10,7.252253E-12,0.001661646,2.610498E-5,9.169129E-5,8.800057E-5,5.395843E-5,1.979396E-5,9.727067E-6,2.358654E-6,3.670977E-7,-4.470205E-35,-8.741698E-82,-3.738527E-10,7.674247,6.713639E-5,435237.4,435237.4
0.004298089,15.81427,-2.286563E7,1392.756,1392.756,0.001061813,1.0,0.7647437,6.198639E-6,0.07782087,1.552991E-5,0.001314201,1.93332E-6,0.1077836,2.335543E-6,0.03478092,3.177364E-6,6.408193E-9,2.574492E-9,4.697389E-4,3.520975E-6,7.257272E-4,2.99747E-4,2.014736E-5,6.961197E-8,2.136157E-10,1.877978E-9,2.101385E-6,2.430688E-6,2.436158E-6,7.309031E-7,0.002345933,4.924645E-7,0.00185363,5.046227E-4,0.004057138,6.363729E-5,9.281057E-4,1.653925E-4,1.165486E-10,7.502204E-8,1.150699E-8,2.798373E-7,1.267125E-10,1.071699E-11,0.001653942,2.592022E-5,9.249416E-5,8.811541E-5,5.416978E-5,1.994978E-5,9.867321E-6,2.390232E-6,3.764267E-7,-4.108506E-35,-3.466485E-82,-3.892514E-10,7.673477,6.714272E-5,435193.7,435193.7
0.004352015,15.81267,-2.260832E7,1392.466,1392.466,0.001061813,1.0,0.7647464,6.175843E-6,0.07788524,1.545627E-5,0.001311662,1.928242E-6,0.1076155,2.325482E-6,0.03489747,3.155387E-6,6.300039E-9,2.55764E-9,4.611013E-4,3.464312E-6,7.185393E-4,2.964993E-4,1.995142E-5,6.965352E-8,2.130711E-10,1.84538E-9,2.053186E-6,2.41134E-6,2.430253E-6,7.292451E-7,0.002340947,4.894448E-7,0.001850436,5.06388E-4,0.00407775,6.33506E-5,9.268853E-4,1.661835E-4,1.162696E-10,7.41383E-8,1.148854E-8,2.760074E-7,1.257515E-10,5.937494E-12,0.001645678,2.572326E-5,9.335992E-5,8.823794E-5,5.439432E-5,2.011754E-5,1.001925E-5,2.424391E-6,3.866569E-7,-3.751431E-35,-1.281503E-82,-3.615538E-10,7.672652,6.714951E-5,435147.0,435147.0
0.004430019,15.81039,-2.224349E7,1392.052,1392.052,0.001061813,1.0,0.7647511,6.143612E-6,0.07797671,1.535303E-5,0.001308225,1.921058E-6,0.107374,2.31129E-6,0.03506355,3.125288E-6,6.151495E-9,2.534208E-9,4.492359E-4,3.386362E-6,7.084947E-4,2.919661E-4,1.967686E-5,6.971654E-8,2.123109E-10,1.800684E-9,1.986821E-6,2.384772E-6,2.422188E-6,7.269169E-7,0.002333894,4.851889E-7,0.001845941,5.08882E-4,0.004107283,6.295324E-5,9.251348E-4,1.673151E-4,1.158916E-10,7.292834E-8,1.146379E-8,2.707448E-7,1.24909E-10,5.904895E-12,0.001633854,2.544368E-5,9.460679E-5,8.841211E-5,5.471165E-5,2.035868E-5,1.023932E-5,2.473787E-6,4.017049E-7,-3.291447E-35,-3.076976E-83,-3.352923E-10,7.671477,6.71592E-5,435080.3,435080.3
0.004513189,15.808,-2.186373E7,1391.618,1391.618,0.001061813,1.0,0.7647571,6.110168E-6,0.07807224,1.524696E-5,0.001304847,1.913596E-6,0.1071189,2.296602E-6,0.03523746,3.095242E-6,6.002648E-9,2.510288E-9,4.373459E-4,3.3081E-6,6.982219E-4,2.873361E-4,1.93951E-5,6.97871E-8,2.11479E-10,1.755995E-9,1.920133E-6,2.35815E-6,2.414161E-6,7.245195E-7,0.002326569,4.807892E-7,0.001841305,5.11467E-4,0.004138418,6.255089E-5,9.232874E-4,1.685062E-4,1.155186E-10,7.17143E-8,1.143973E-8,2.654693E-7,1.240005E-10,4.607035E-12,0.001621412,2.515224E-5,9.592942E-5,8.85941E-5,5.504058E-5,2.061391E-5,1.047432E-5,2.526433E-6,4.180725E-7,-2.865223E-35,-6.781087E-84,-3.056655E-10,7.670246,6.716937E-5,435010.5,435010.5
0.004601455,15.8055,-2.147085E7,1391.165,1391.165,0.001061813,1.0,0.7647647,6.075682E-6,0.07817143,1.513872E-5,0.001301568,1.905894E-6,0.1068507,2.281495E-6,0.03541853,3.06553E-6,5.854804E-9,2.486159E-9,4.255342E-4,3.230174E-6,6.877956E-4,2.82643E-4,1.910798E-5,6.986539E-8,2.106449E-10,1.71171E-9,1.853691E-6,2.331696E-6,2.406244E-6,7.220659E-7,0.002319004,4.762689E-7,0.001836558,5.141285E-4,0.00417107,6.214695E-5,9.213483E-4,1.697535E-4,1.151549E-10,7.051083E-8,1.141665E-8,2.602262E-7,1.233057E-10,5.457426E-12,0.001608392,2.485025E-5,9.732548E-5,8.878325E-5,5.53792E-5,2.088266E-5,1.072411E-5,2.582279E-6,4.358114E-7,-2.475743E-35,-1.398951E-84,-2.880141E-10,7.668962,6.717999E-5,434937.7,434937.7
0.004613023,15.80517,-2.14201E7,1391.106,1391.106,0.001061813,1.0,0.7647658,6.071236E-6,0.07818427,1.512485E-5,0.00130116,1.9049E-6,0.1068158,2.279551E-6,0.03544201,3.061792E-6,5.836147E-9,2.483067E-9,4.240438E-4,3.220327E-6,6.864637E-4,2.82044E-4,1.907121E-5,6.987589E-8,2.10528E-10,1.706129E-9,1.845293E-6,2.328359E-6,2.405249E-6,7.217509E-7,0.002318028,4.756873E-7,0.001835948,5.144713E-4,0.00417532,6.209568E-5,9.210957E-4,1.699158E-4,1.151097E-10,7.036062E-8,1.14138E-8,2.59564E-7,1.233653E-10,7.229516E-12,0.0016067,2.481121E-5,9.750789E-5,8.880775E-5,5.542281E-5,2.091773E-5,1.075687E-5,2.589597E-6,4.381642E-7,-2.428952E-35,-1.138733E-84,-2.93697E-10,7.668796,6.718137E-5,434928.2,434928.2
0.00473636,15.80176,-2.088944E7,1390.489,1390.489,0.001061813,1.0,0.7647782,6.02485E-6,0.07831901,1.498124E-5,0.001297109,1.894519E-6,0.106446,2.259299E-6,0.03568868,3.024025E-6,5.646929E-9,2.451425E-9,4.089285E-4,3.120271E-6,6.727414E-4,2.758771E-4,1.869115E-5,6.999062E-8,2.093889E-10,1.649646E-9,1.759948E-6,2.294469E-6,2.395206E-6,7.184794E-7,0.00230782,4.69635E-7,0.001829625,5.180423E-4,0.004220236,6.157189E-5,9.184262E-4,1.716294E-4,1.146549E-10,6.882054E-8,1.138575E-8,2.52847E-7,1.223716E-10,5.722577E-12,0.001588846,2.440245E-5,9.94448E-5,8.906513E-5,5.587692E-5,2.128947E-5,1.110657E-5,2.667588E-6,4.636476E-7,-1.983523E-35,-1.269465E-85,-2.620481E-10,7.667046,6.719587E-5,434829.0,434829.0
0.004829454,15.79924,-2.050112E7,1390.033,1390.033,0.001061813,1.0,0.7647888,5.991037E-6,0.07841817,1.487783E-5,0.001294394,1.886936E-6,0.1061703,2.244578E-6,0.03587059,2.997919E-6,5.515182E-9,2.428884E-9,3.984067E-4,3.050385E-6,6.629425E-4,2.714792E-4,1.841821E-5,7.008035E-8,2.085518E-10,1.610454E-9,1.700338E-6,2.270847E-6,2.388267E-6,7.161114E-7,0.002300352,4.652398E-7,0.001825061,5.206384E-4,0.004253659,6.120308E-5,9.16439E-4,1.729037E-4,1.143465E-10,6.775035E-8,1.136723E-8,2.481689E-7,1.219026E-10,7.428186E-12,0.001575601,2.410278E-5,1.008974E-4,8.925491E-5,5.620679E-5,2.15675E-5,1.137095E-5,2.726423E-6,4.833704E-7,-1.704367E-35,-2.476356E-86,-2.618786E-10,7.665755,6.720659E-5,434755.8,434755.8
0.004852441,15.79863,-2.040702E7,1389.921,1389.921,0.001061813,1.0,0.7647916,5.982835E-6,0.07844234,1.485292E-5,0.001293765,1.885101E-6,0.1061026,2.241012E-6,0.03591497,2.991765E-6,5.484166E-9,2.424291E-9,3.959163E-4,3.033819E-6,6.605924E-4,2.704251E-4,1.835254E-5,7.010297E-8,2.087761E-10,1.601194E-9,1.686205E-6,2.265271E-6,2.386631E-6,7.155389E-7,0.002298536,4.64176E-7,0.00182396,5.212669E-4,0.004261851,6.111528E-5,9.159519E-4,1.73216E-4,1.142773E-10,6.751502E-8,1.136298E-8,2.470609E-7,1.233774E-10,2.947284E-11,0.00157236,2.40299E-5,1.012549E-4,8.930123E-5,5.628661E-5,2.163582E-5,1.143628E-5,2.740947E-6,4.883039E-7,-1.641915E-35,-1.654064E-86,-3.58273E-10,7.665439,6.720921E-5,434737.9,434737.9
0.004931298,15.79654,-2.008777E7,1389.543,1389.543,0.001061813,1.0,0.7648015,5.955158E-6,0.07852432,1.476925E-5,0.00129173,1.878872E-6,0.1058719,2.228993E-6,0.03606558,2.971504E-6,5.380914E-9,2.405426E-9,3.876867E-4,2.978952E-6,6.527366E-4,2.669033E-4,1.81324E-5,7.018107E-8,2.076507E-10,1.570644E-9,1.639433E-6,2.246744E-6,2.38124E-6,7.136119E-7,0.002292394,4.605905E-7,0.001820261,5.233856E-4,0.004289774,6.082377E-5,9.142918E-4,1.742803E-4,1.140405E-10,6.666045E-8,1.134933E-8,2.434018E-7,1.214712E-10,1.063639E-11,0.001561332,2.378322E-5,1.024776E-4,8.94585E-5,5.655549E-5,2.186926E-5,1.166055E-5,2.790761E-6,5.054242E-7,-1.445317E-35,-4.203282E-87,-3.320444E-10,7.664369,6.72181E-5,434677.2,434677.2
0.005,15.79474,-1.981545E7,1389.219,1389.219,0.001061813,1.0,0.7648107,5.931583E-6,0.07859461,1.469855E-5,0.001290102,1.873562E-6,0.1056726,2.218772E-6,0.03619483,2.95486E-6,5.295731E-9,2.390262E-9,3.808885E-4,2.933511E-6,6.461409E-4,2.639484E-4,1.794679E-5,7.02501E-8,2.070518E-10,1.545465E-9,1.600717E-6,2.231422E-6,2.376804E-6,7.119758E-7,0.002287145,4.575432E-7,0.001817134,5.251859E-4,0.004313878,6.058138E-5,9.128589E-4,1.751992E-4,1.13849E-10,6.5971E-8,1.133851E-8,2.403773E-7,1.209758E-10,9.711828E-12,0.001551834,2.357236E-5,1.035385E-4,8.959361E-5,5.678374E-5,2.207145E-5,1.185611E-5,2.834144E-6,5.205827E-7,-1.294015E-35,-1.286211E-87,-3.307078E-10,7.66345,6.722573E-5,434625.0,434625.0
0.00506856,15.79298,-1.954881E7,1388.9,1388.9,0.001061813,1.0,0.7648203,5.908548E-6,0.07866374,1.462997E-5,0.001288606,1.868364E-6,0.1054752,2.208799E-6,0.03632198,2.939147E-6,5.214823E-9,2.375637E-9,3.744339E-4,2.890252E-6,6.397838E-4,2.611021E-4,1.776713E-5,7.031976E-8,2.064611E-10,1.521615E-9,1.563891E-6,2.216848E-6,2.372606E-6,7.103814E-7,0.002281997,4.545712E-7,0.001814099,5.269408E-4,0.004337729,6.034988E-5,9.114416E-4,1.761087E-4,1.136699E-10,6.531493E-8,1.132869E-8,2.375029E-7,1.203795E-10,6.322866E-12,0.001542456,2.336565E-5,1.045932E-4,8.972672E-5,5.700598E-5,2.227214E-5,1.205143E-5,2.877426E-6,5.359395E-7,-1.159523E-35,-4.007975E-88,-3.120489E-10,7.662545,6.723324E-5,434573.7,434573.7
0.005174797,15.79029,-1.914526E7,1388.413,1388.413,0.001061813,1.0,0.764836,5.873774E-6,0.07876897,1.452732E-5,0.001286521,1.860497E-6,0.1051723,2.193769E-6,0.03651561,2.916416E-6,5.096841E-9,2.353896E-9,3.650266E-4,2.826998E-6,6.303479E-4,2.568798E-4,1.749905E-5,7.042892E-8,2.055573E-10,1.486957E-9,1.510102E-6,2.195556E-6,2.36651E-6,7.079809E-7,0.002274188,4.500941E-7,0.001809558,5.29582E-4,0.004374304,6.001018E-5,9.092693E-4,1.775043E-4,1.13415E-10,6.435961E-8,1.131518E-8,2.333125E-7,1.196055E-10,3.489255E-12,0.001528118,2.305229E-5,1.062198E-4,8.992988E-5,5.733993E-5,2.258111E-5,1.235435E-5,2.944469E-6,5.601779E-7,-9.789593E-36,-6.559089E-89,-2.849591E-10,7.661166,6.724469E-5,434495.5,434495.5
0.005331333,15.78643,-1.857115E7,1387.715,1387.715,0.001061813,1.0,0.7648607,5.824481E-6,0.07892009,1.438364E-5,0.001283925,1.849301E-6,0.1047324,2.172511E-6,0.03679362,2.886217E-6,4.938024E-9,2.32382E-9,3.523734E-4,2.74147E-6,6.173128E-4,2.510516E-4,1.71256E-5,7.059163E-8,2.042913E-10,1.440566E-9,1.437535E-6,2.166807E-6,2.358343E-6,7.045876E-7,0.002263025,4.437656E-7,0.001803209,5.333074E-4,0.004427374,5.954899E-5,9.06121E-4,1.795322E-4,1.130858E-10,6.308598E-8,1.129872E-8,2.276764E-7,1.194394E-10,1.132945E-11,0.001507409,2.260538E-5,1.086001E-4,9.022281E-5,5.780963E-5,2.303205E-5,1.280124E-5,3.043205E-6,5.968766E-7,-7.643556E-36,-4.714184E-90,-2.809871E-10,7.659183,6.726113E-5,434383.1,434383.1
0.005384314,15.78515,-1.838216E7,1387.483,1387.483,0.001061813,1.0,0.7648695,5.808299E-6,0.07897023,1.433693E-5,0.001283164,1.845613E-6,0.1045852,2.165545E-6,0.0368858,2.876814E-6,4.888013E-9,2.314198E-9,3.483908E-4,2.714432E-6,6.131226E-4,2.491791E-4,1.700471E-5,7.064708E-8,2.039167E-10,1.426026E-9,1.414643E-6,2.15773E-6,2.355779E-6,7.034753E-7,0.002259335,4.416923E-7,0.001801148,5.345252E-4,0.004445121,5.940283E-5,9.050693E-4,1.802114E-4,1.129866E-10,6.268808E-8,1.129401E-8,2.259013E-7,1.198303E-10,1.879301E-11,0.001500509,2.245798E-5,1.094015E-4,9.032035E-5,5.796276E-5,2.318355E-5,1.295262E-5,3.076612E-6,6.09564E-7,-7.033231E-36,-1.942867E-90,-3.307112E-10,7.658525,6.726658E-5,434345.8,434345.8
0.005388324,15.78505,-1.836799E7,1387.466,1387.466,0.001061813,1.0,0.7648702,5.807085E-6,0.078974,1.433344E-5,0.001283109,1.845336E-6,0.1045741,2.165022E-6,0.03689274,2.876119E-6,4.884321E-9,2.313477E-9,3.480953E-4,2.712423E-6,6.128099E-4,2.490393E-4,1.699567E-5,7.065132E-8,2.038867E-10,1.424949E-9,1.412943E-6,2.157062E-6,2.355588E-6,7.033918E-7,0.002259057,4.415367E-7,0.001800994,5.346165E-4,0.00444646,5.939196E-5,9.0499E-4,1.802627E-4,1.129803E-10,6.266625E-8,1.129367E-8,2.257695E-7,1.204436E-10,2.752182E-11,0.00149999,2.24469E-5,1.09462E-4,9.03277E-5,5.797423E-5,2.3195E-5,1.296408E-5,3.07914E-6,6.105297E-7,-6.989153E-36,-1.81721E-90,-3.66784E-10,7.658476,6.726699E-5,434343.0,434343.0
