Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H6_Soln#16 (),Mole_fraction_C2H5_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H3_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H8_Soln#16 (),Mole_fraction_IC3H7_Soln#16 (),Mole_fraction_NC3H7_Soln#16 (),Mole_fraction_C3H6_Soln#16 (),Mole_fraction_C3H5-A_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C3H4-A_Soln#16 (),Mole_fraction_C3H3_Soln#16 (),Mole_fraction_NC4H10_Soln#16 (),Mole_fraction_PC4H9_Soln#16 (),Mole_fraction_IC4H10_Soln#16 (),Mole_fraction_C4H8-1_Soln#16 (),Mole_fraction_C4H8-2_Soln#16 (),Mole_fraction_C4H71-3_Soln#16 (),Mole_fraction_C4H6_Soln#16 (),Mole_fraction_C4H5_Soln#16 (),Mole_fraction_C4H4_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_FULVENE_Soln#16 (),Mole_fraction_C5H6_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_NC5H12_Soln#16 (),Mole_fraction_NC5H10_Soln#16 (),Mole_fraction_B1M3_Soln#16 (),Mole_fraction_LC5H8_Soln#16 (),Mole_fraction_NC6H12_Soln#16 (),Mole_fraction_NC7H14_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C6H5C2H3_Soln#16 (),Mole_fraction_C12H8_Soln#16 (),Mole_fraction_C14H10_Soln#16 (),Mole_fraction_C16H10_Soln#16 (),Mole_fraction_C18H10_Soln#16 (),Mole_fraction_BIN1B_Soln#16 (),Mole_fraction_BIN1A_Soln#16 (),Mole_fraction_NC12H26_Soln#16 (),Mole_fraction_NC16H34_Soln#16 (),Mole_fraction_NC10H20_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
9.515987E-6,16.00562,-3.429505E9,1509.963,1509.963,0.001031476,1.0,0.8042386,1.443244E-4,0.03272992,0.001315473,0.007174973,5.319303E-5,0.08972282,1.334304E-4,0.007561755,0.002294673,7.77995E-6,4.734216E-6,0.02780397,8.857417E-4,6.747245E-4,8.851039E-4,1.547443E-4,3.686667E-4,1.428909E-6,5.554049E-5,0.00359745,4.135314E-4,2.818216E-5,0.01186132,6.38265E-5,0.001232827,2.161276E-5,4.156367E-4,2.182475E-5,4.706468E-4,7.635948E-7,1.151731E-4,1.423473E-4,1.563962E-5,0.001438969,1.348508E-4,4.103516E-4,0.002899202,1.822898E-4,7.378987E-7,1.411879E-5,6.038876E-8,1.186154E-7,1.298406E-9,3.719894E-10,7.58391E-12,9.393577E-11,5.798012E-7,2.284547E-9,4.081999E-5,7.984922,6.444457E-5,452857.0,452857.0
9.54525E-6,16.0058,-3.418491E9,1509.939,1509.939,0.001031476,1.0,0.8042059,1.439223E-4,0.03275586,0.001311418,0.007173847,5.296684E-5,0.08975285,1.330392E-4,0.007569422,0.0022929,7.751831E-6,4.710287E-6,0.02779733,8.845625E-4,6.757758E-4,8.861497E-4,1.549154E-4,3.680821E-4,1.419326E-6,5.541849E-5,0.003589722,4.130821E-4,2.808357E-5,0.01185811,6.362371E-5,0.001234238,2.166979E-5,4.161535E-4,2.188315E-5,4.711734E-4,7.667561E-7,1.147349E-4,1.411531E-4,1.552876E-5,0.001437258,1.341676E-4,4.079271E-4,0.002898903,1.822204E-4,7.401624E-7,1.414203E-5,6.067974E-8,1.187268E-7,1.302766E-9,3.733569E-10,7.618936E-12,9.437548E-11,5.681969E-7,2.214742E-9,4.029491E-5,7.984705,6.444385E-5,452844.7,452844.7
9.735245E-6,16.00694,-3.349231E9,1509.784,1509.784,0.001031476,1.0,0.8039967,1.413749E-4,0.03292225,0.001285705,0.007166469,5.154164E-5,0.08994491,1.305578E-4,0.007618657,0.002281474,7.573884E-6,4.559421E-6,0.02775426,8.770189E-4,6.825548E-4,8.928799E-4,1.560078E-4,3.64326E-4,1.359059E-6,5.463576E-5,0.003540126,4.101838E-4,2.74604E-5,0.01183722,6.23388E-5,0.001243283,2.203796E-5,4.194774E-4,2.226076E-5,4.745521E-4,7.873614E-7,1.11937E-4,1.337005E-4,1.483011E-5,0.001426256,1.298254E-4,3.925684E-4,0.002896992,1.817731E-4,7.548298E-7,1.429151E-5,6.257736E-8,1.194428E-7,1.331054E-9,3.822302E-10,7.848634E-12,9.725134E-11,4.98399E-7,1.810964E-9,3.705303E-5,7.983319,6.443928E-5,452766.1,452766.1
9.994803E-6,16.00842,-3.260475E9,1509.577,1509.577,0.001031476,1.0,0.8037193,1.380663E-4,0.03314391,0.001252249,0.00715622,4.971063E-5,0.09019929,1.273264E-4,0.007684419,0.002266086,7.343202E-6,4.365333E-6,0.02769558,8.670185E-4,6.916878E-4,9.019102E-4,1.574478E-4,3.593017E-4,1.281913E-6,5.359233E-5,0.003473971,4.062779E-4,2.665458E-5,0.01180855,6.06691E-5,0.001255316,2.253519E-5,4.239322E-4,2.277239E-5,4.79057E-4,8.157362E-7,1.08245E-4,1.243193E-4,1.393283E-5,0.001411523,1.241476E-4,3.72626E-4,0.002894462,1.811697E-4,7.747852E-7,1.44919E-5,6.519304E-8,1.204021E-7,1.369653E-9,3.943396E-10,8.168927E-12,1.012393E-10,4.1703E-7,1.377236E-9,3.306185E-5,7.981488,6.443332E-5,452662.2,452662.2
1.011901E-5,16.0091,-3.22021E9,1509.48,1509.48,0.001031476,1.0,0.8035899,1.365492E-4,0.03324777,0.001236884,0.007151255,4.887871E-5,0.09031792,1.258414E-4,0.007715302,0.002258811,7.237582E-6,4.277034E-6,0.02766757,8.623519E-4,6.96008E-4,9.061664E-4,1.581163E-4,3.569397E-4,1.246973E-6,5.310324E-5,0.003442949,4.044302E-4,2.628645E-5,0.01179479,5.990313E-5,0.001260947,2.277085E-5,4.260301E-4,2.301554E-5,4.811695E-4,8.294063E-7,1.065294E-4,1.201326E-4,1.352555E-5,0.001404591,1.2153E-4,3.634867E-4,0.002893282,1.808841E-4,7.843024E-7,1.458629E-5,6.6454E-8,1.208539E-7,1.388108E-9,4.001295E-10,8.324871E-12,1.031716E-10,3.830576E-7,1.208702E-9,3.131456E-5,7.980636,6.443058E-5,452613.9,452613.9
1.020166E-5,16.00954,-3.194161E9,1509.416,1509.416,0.001031476,1.0,0.8035049,1.355624E-4,0.03331612,0.001226882,0.007147931,4.834025E-5,0.09039578,1.248744E-4,0.007735649,0.002254001,7.168937E-6,4.21984E-6,0.02764897,8.592879E-4,6.988653E-4,9.089757E-4,1.585539E-4,3.553828E-4,1.224396E-6,5.278138E-5,0.003422529,4.032083E-4,2.604748E-5,0.01178562,5.940481E-5,0.001264649,2.292687E-5,4.274143E-4,2.317674E-5,4.8256E-4,8.385359E-7,1.054057E-4,1.174491E-4,1.326216E-5,0.001400019,1.198228E-4,3.57545E-4,0.002892507,1.806951E-4,7.906242E-7,1.464858E-5,6.729636E-8,1.211519E-7,1.400384E-9,4.039805E-10,8.429613E-12,1.044662E-10,3.620489E-7,1.108393E-9,3.020621E-5,7.980077,6.442879E-5,452582.2,452582.2
1.025045E-5,16.0098,-3.179065E9,1509.379,1509.379,0.001031476,1.0,0.8034551,1.349881E-4,0.03335618,0.001221057,0.007145962,4.802782E-5,0.09044135,1.243112E-4,0.007747586,0.002251173,7.129004E-6,4.186639E-6,0.02763799,8.57494E-4,7.005456E-4,9.106258E-4,1.588096E-4,3.544691E-4,1.211307E-6,5.259269E-5,0.003410557,4.024897E-4,2.590857E-5,0.0117802,5.911475E-5,0.001266819,2.301867E-5,4.282271E-4,2.327169E-5,4.833754E-4,8.439376E-7,1.047489E-4,1.159016E-4,1.310942E-5,0.001397336,1.188276E-4,3.540881E-4,0.002892054,1.80584E-4,7.943521E-7,1.468516E-5,6.779483E-8,1.21327E-7,1.407629E-9,4.062532E-10,8.491804E-12,1.052335E-10,3.502018E-7,1.053162E-9,2.957118E-5,7.97975,6.442776E-5,452563.7,452563.7
1.026488E-5,16.00988,-3.174631E9,1509.368,1509.368,0.001031476,1.0,0.8034404,1.348194E-4,0.03336799,0.001219346,0.007145378,4.79362E-5,0.09045477,1.241458E-4,0.007751105,0.002250339,7.11728E-6,4.176901E-6,0.02763475,8.569657E-4,7.010415E-4,9.111125E-4,1.588848E-4,3.541997E-4,1.207472E-6,5.253709E-5,0.003407028,4.022777E-4,2.58678E-5,0.0117786,5.902956E-5,0.001267458,2.304578E-5,4.284668E-4,2.329973E-5,4.836157E-4,8.455366E-7,1.045556E-4,1.154492E-4,1.306465E-5,0.001396544,1.185351E-4,3.530731E-4,0.002891921,1.805512E-4,7.954538E-7,1.469595E-5,6.79424E-8,1.213786E-7,1.409772E-9,4.069252E-10,8.510246E-12,1.054609E-10,3.467762E-7,1.037378E-9,2.938613E-5,7.979654,6.442745E-5,452558.2,452558.2
1.029386E-5,16.01003,-3.165779E9,1509.346,1509.346,0.001031476,1.0,0.8034111,1.344823E-4,0.03339165,0.001215926,0.007144206,4.775328E-5,0.09048165,1.23815E-4,0.007758158,0.002248665,7.093851E-6,4.157455E-6,0.02762824,8.559076E-4,7.020364E-4,9.120883E-4,1.590354E-4,3.536598E-4,1.199818E-6,5.242566E-5,0.003399958,4.018523E-4,2.578635E-5,0.01177538,5.885929E-5,0.001268739,2.310016E-5,4.289474E-4,2.335602E-5,4.840972E-4,8.487509E-7,1.041687E-4,1.145478E-4,1.297528E-5,0.001394958,1.179502E-4,3.510447E-4,0.002891653,1.804853E-4,7.976659E-7,1.471759E-5,6.823904E-8,1.214821E-7,1.414074E-9,4.082747E-10,8.547362E-12,1.059182E-10,3.400041E-7,1.00643E-9,2.901828E-5,7.979462,6.442684E-5,452547.3,452547.3
1.054128E-5,16.01129,-3.092929E9,1509.159,1509.159,0.001031476,1.0,0.8031645,1.316872E-4,0.0335908,0.001187534,0.007134126,4.624599E-5,0.09070714,1.210687E-4,0.00781762,0.002234491,6.899757E-6,3.997048E-6,0.02757278,8.470261E-4,7.104647E-4,9.203336E-4,1.602938E-4,3.491052E-4,1.136884E-6,5.148789E-5,0.003340435,3.982494E-4,2.511267E-5,0.01174786,5.744706E-5,0.001279511,2.356145E-5,4.330068E-4,2.383434E-5,4.881525E-4,8.763254E-7,1.009325E-4,1.072161E-4,1.224012E-5,0.001381568,1.130846E-4,3.342415E-4,0.002889411,1.799276E-4,8.165115E-7,1.490033E-5,7.078438E-8,1.223564E-7,1.450799E-9,4.197905E-10,8.868141E-12,1.09857E-10,2.873941E-7,7.773333E-10,2.606606E-5,7.977848,6.442178E-5,452455.8,452455.8
1.057541E-5,16.01146,-3.083232E9,1509.133,1509.133,0.001031476,1.0,0.8031311,1.31313E-4,0.03361787,0.001183729,0.007132727,4.604552E-5,0.0907377,1.207005E-4,0.007825717,0.002232552,6.8738E-6,3.975691E-6,0.02756515,8.458221E-4,7.116182E-4,9.214588E-4,1.604636E-4,3.484847E-4,1.12853E-6,5.136042E-5,0.003332343,3.977565E-4,2.502272E-5,0.01174407,5.725797E-5,0.001280974,2.362466E-5,4.335607E-4,2.390001E-5,4.88704E-4,8.801477E-7,1.004954E-4,1.062543E-4,1.214255E-5,0.001379743,1.124313E-4,3.319948E-4,0.002889107,1.798513E-4,8.191054E-7,1.492527E-5,7.113725E-8,1.224757E-7,1.455864E-9,4.213782E-10,8.912941E-12,1.104051E-10,2.808235E-7,7.50192E-10,2.568427E-5,7.977629,6.44211E-5,452443.4,452443.4
1.059852E-5,16.01157,-3.076719E9,1509.116,1509.116,0.001031476,1.0,0.8031086,1.310612E-4,0.03363615,0.001181168,0.007131779,4.59108E-5,0.09075831,1.204527E-4,0.007831185,0.002231242,6.856337E-6,3.961335E-6,0.02755998,8.450098E-4,7.123979E-4,9.22219E-4,1.605781E-4,3.480657E-4,1.12292E-6,5.127438E-5,0.00332688,3.974234E-4,2.496223E-5,0.01174149,5.713072E-5,0.001281961,2.36674E-5,4.339348E-4,2.394442E-5,4.890764E-4,8.82738E-7,1.002007E-4,1.056097E-4,1.207701E-5,0.00137851,1.119914E-4,3.304833E-4,0.002888902,1.797997E-4,8.208608E-7,1.494211E-5,7.13764E-8,1.225563E-7,1.459293E-9,4.22453E-10,8.943349E-12,1.107768E-10,2.764632E-7,7.323686E-10,2.542914E-5,7.977482,6.442064E-5,452435.0,452435.0
1.063571E-5,16.01175,-3.066311E9,1509.089,1509.089,0.001031476,1.0,0.8030724,1.306587E-4,0.03366547,0.001177073,0.007130251,4.569568E-5,0.09079136,1.200564E-4,0.00783996,0.002229138,6.828419E-6,3.938407E-6,0.02755168,8.437073E-4,7.136507E-4,9.234396E-4,1.607614E-4,3.473932E-4,1.113968E-6,5.113635E-5,0.003318117,3.968882E-4,2.486556E-5,0.01173735,5.692725E-5,0.001283545,2.373608E-5,4.345354E-4,2.401583E-5,4.896738E-4,8.869113E-7,9.972871E-5,1.045835E-4,1.197241E-5,0.001376531,1.112876E-4,3.280673E-4,0.002888573,1.797167E-4,8.236845E-7,1.496916E-5,7.176168E-8,1.226857E-7,1.464812E-9,4.241826E-10,8.992418E-12,1.113763E-10,2.69595E-7,7.046057E-10,2.502424E-5,7.977246,6.441991E-5,452421.6,452421.6
1.081959E-5,16.01263,-3.016287E9,1508.954,1508.954,0.001031476,1.0,0.8028959,1.287133E-4,0.03380884,0.001157262,0.007122664,4.466123E-5,0.09095257,1.181391E-4,0.007882924,0.0022188,6.693601E-6,3.828051E-6,0.02751069,8.373517E-4,7.198077E-4,9.294249E-4,1.616526E-4,3.440996E-4,1.070997E-6,5.046155E-5,0.003275267,3.942587E-4,2.439932E-5,0.01171688,5.59438E-5,0.001291285,2.407393E-5,4.374804E-4,2.436761E-5,4.925962E-4,9.076224E-7,9.74326E-5,9.970087E-5,1.147039E-5,0.001366834,1.078791E-4,3.164044E-4,0.00288697,1.793092E-4,8.376228E-7,1.510179E-5,7.36738E-8,1.233202E-7,1.492094E-9,4.327305E-10,9.237357E-12,1.1436E-10,2.381033E-7,5.821571E-10,2.311859E-5,7.976096,6.441637E-5,452356.4,452356.4
1.086992E-5,16.01287,-3.002976E9,1508.917,1508.917,0.001031476,1.0,0.8028483,1.281936E-4,0.03384763,0.001151965,0.007120579,4.438634E-5,0.09099607,1.176264E-4,0.007894563,0.002215989,6.657613E-6,3.798698E-6,0.0274995,8.35636E-4,7.214826E-4,9.310491E-4,1.618921E-4,3.432071E-4,1.059594E-6,5.027905E-5,0.003263677,3.935438E-4,2.427503E-5,0.01171127,5.568103E-5,0.001293377,2.416592E-5,4.382794E-4,2.446354E-5,4.933871E-4,9.133148E-7,9.681491E-5,9.841833E-5,1.13373E-5,0.001364205,1.069666E-4,3.132929E-4,0.002886538,1.791983E-4,8.414319E-7,1.513779E-5,7.419932E-8,1.234923E-7,1.499562E-9,4.350695E-10,9.305093E-12,1.151826E-10,2.301615E-7,5.525872E-10,2.262398E-5,7.975785,6.441543E-5,452338.8,452338.8
1.090312E-5,16.01302,-2.994297E9,1508.893,1508.893,0.001031476,1.0,0.802817,1.278539E-4,0.0338731,0.0011485,0.007119202,4.420694E-5,0.09102461,1.17291E-4,0.007902211,0.002214141,6.634089E-6,3.779535E-6,0.02749212,8.345101E-4,7.225846E-4,9.321168E-4,1.620491E-4,3.426207E-4,1.052159E-6,5.015921E-5,0.003256065,3.930735E-4,2.419383E-5,0.01170758,5.550923E-5,0.001294751,2.422647E-5,4.388047E-4,2.452672E-5,4.939066E-4,9.170737E-7,9.641007E-5,9.758472E-5,1.125051E-5,0.001362477,1.063695E-4,3.112595E-4,0.002886254,1.791254E-4,8.439421E-7,1.516145E-5,7.454634E-8,1.236055E-7,1.504487E-9,4.366116E-10,9.349919E-12,1.157265E-10,2.250723E-7,5.339199E-10,2.230384E-5,7.975582,6.441481E-5,452327.3,452327.3
1.091622E-5,16.01308,-2.990875E9,1508.884,1508.884,0.001031476,1.0,0.8028047,1.277204E-4,0.03388313,0.001147139,0.007118658,4.413653E-5,0.09103585,1.171592E-4,0.007905224,0.002213412,6.624849E-6,3.772013E-6,0.02748921,8.340669E-4,7.230191E-4,9.325375E-4,1.621109E-4,3.423896E-4,1.049242E-6,5.011201E-5,0.003253068,3.928881E-4,2.416194E-5,0.01170612,5.544173E-5,0.001295292,2.425034E-5,4.390117E-4,2.455163E-5,4.941112E-4,9.185587E-7,9.625081E-5,9.725833E-5,1.121647E-5,0.001361797,1.061349E-4,3.104609E-4,0.002886142,1.790966E-4,8.449327E-7,1.517078E-5,7.468343E-8,1.236502E-7,1.506431E-9,4.372203E-10,9.367649E-12,1.159414E-10,2.230956E-7,5.267301E-10,2.217879E-5,7.975502,6.441457E-5,452322.7,452322.7
1.100435E-5,16.01348,-2.968223E9,1508.821,1508.821,0.001031476,1.0,0.8027223,1.26832E-4,0.03395027,0.001138074,0.007114994,4.366894E-5,0.09111096,1.162817E-4,0.007925398,0.002208525,6.563365E-6,3.722036E-6,0.02746966,8.311034E-4,7.259335E-4,9.353568E-4,1.625229E-4,3.408425E-4,1.02989E-6,4.979623E-5,0.003233011,3.916448E-4,2.394989E-5,0.0116963,5.499242E-5,0.001298911,2.441055E-5,4.403986E-4,2.471895E-5,4.954806E-4,9.285636E-7,9.518767E-5,9.510145E-5,1.099065E-5,0.001357237,1.045717E-4,3.051487E-4,0.002885396,1.789038E-4,8.515903E-7,1.523326E-5,7.5607E-8,1.239491E-7,1.519506E-9,4.413137E-10,9.487421E-12,1.173917E-10,2.102572E-7,4.80874E-10,2.135665E-5,7.974967,6.441295E-5,452292.4,452292.4
1.121381E-5,16.01441,-2.916252E9,1508.672,1508.672,0.001031476,1.0,0.80253,1.24783E-4,0.03410756,0.001117143,0.007106249,4.259743E-5,0.09128638,1.142553E-4,0.007972744,0.002197011,6.42168E-6,3.607373E-6,0.02742332,8.241789E-4,7.328075E-4,9.419852E-4,1.634801E-4,3.372112E-4,9.856551E-7,4.905685E-5,0.003186044,3.887144E-4,2.346208E-5,0.01167298,5.395595E-5,0.001307383,2.478883E-5,4.436592E-4,2.511477E-5,4.986903E-4,9.524631E-7,9.271509E-5,9.02306E-5,1.047496E-5,0.001346527,1.009581E-4,2.929212E-4,0.002883651,1.784489E-4,8.67382E-7,1.53802E-5,7.781278E-8,1.246522E-7,1.55059E-9,4.510382E-10,9.775729E-12,1.208693E-10,1.826877E-7,3.874366E-10,1.952765E-5,7.973719,6.440921E-5,452221.6,452221.6
1.123257E-5,16.01449,-2.911719E9,1508.659,1508.659,0.001031476,1.0,0.8025129,1.246037E-4,0.0341215,0.00111531,0.007105464,4.250411E-5,0.09130188,1.140778E-4,0.007976944,0.002195986,6.409287E-6,3.597378E-6,0.02741918,8.235667E-4,7.334196E-4,9.42574E-4,1.635644E-4,3.368891E-4,9.818066E-7,4.899138E-5,0.003181885,3.884536E-4,2.341947E-5,0.0116709,5.386523E-5,0.001308133,2.482254E-5,4.439488E-4,2.515009E-5,4.989747E-4,9.546119E-7,9.24973E-5,8.981125E-5,1.043018E-5,0.001345577,1.006413E-4,2.918528E-4,0.002883497,1.784084E-4,8.687942E-7,1.539326E-5,7.801107E-8,1.247146E-7,1.553374E-9,4.519088E-10,9.801802E-12,1.211829E-10,1.804067E-7,3.800255E-10,1.937203E-5,7.973609,6.440889E-5,452215.4,452215.4
1.130775E-5,16.01482,-2.893747E9,1508.606,1508.606,0.001031476,1.0,0.8024451,1.23892E-4,0.03417708,0.001108029,0.007102313,4.213445E-5,0.09136366,1.133728E-4,0.007993707,0.002191892,6.360111E-6,3.557768E-6,0.02740261,8.211265E-4,7.358665E-4,9.449251E-4,1.638995E-4,3.356034E-4,9.665836E-7,4.873029E-5,0.003165298,3.874115E-4,2.325048E-5,0.01166253,5.350508E-5,0.001311124,2.495735E-5,4.451055E-4,2.529142E-5,5.001095E-4,9.632361E-7,9.163062E-5,8.815798E-5,1.025303E-5,0.001341782,9.938309E-5,2.876151E-4,0.002882883,1.782465E-4,8.744497E-7,1.544539E-5,7.88068E-8,1.249641E-7,1.564533E-9,4.553972E-10,9.9067E-12,1.224429E-10,1.715589E-7,3.517596E-10,1.876149E-5,7.97317,6.440759E-5,452190.5,452190.5
1.141336E-5,16.01526,-2.869047E9,1508.533,1508.533,0.001031476,1.0,0.8023508,1.229098E-4,0.0342545,0.001097976,0.007097877,4.162632E-5,0.09144956,1.123994E-4,0.008017079,0.00218617,6.292288E-6,3.503281E-6,0.02737937,8.177329E-4,7.392883E-4,9.482064E-4,1.643639E-4,3.338108E-4,9.456906E-7,4.836679E-5,0.003142204,3.85955E-4,2.301765E-5,0.01165079,5.300808E-5,0.001315287,2.514598E-5,4.467199E-4,2.548941E-5,5.016904E-4,9.753872E-7,9.042896E-5,8.590579E-5,1.001012E-5,0.001336489,9.764492E-5,2.81776E-4,0.002882029,1.780202E-4,8.823848E-7,1.551818E-5,7.992772E-8,1.253125E-7,1.580212E-9,4.602963E-10,1.005517E-11,1.242222E-10,1.59871E-7,3.155998E-10,1.793741E-5,7.97256,6.440579E-5,452155.9,452155.9
1.144556E-5,16.0154,-2.861603E9,1508.511,1508.511,0.001031476,1.0,0.8023223,1.226145E-4,0.03427795,0.001094951,0.007096523,4.147398E-5,0.09147555,1.121065E-4,0.008024165,0.002184432,6.271901E-6,3.486936E-6,0.02737229,8.167061E-4,7.403279E-4,9.492018E-4,1.64504E-4,3.332674E-4,9.394371E-7,4.825673E-5,0.003135212,3.855127E-4,2.294772E-5,0.01164721,5.285862E-5,0.001316548,2.520332E-5,4.472097E-4,2.554965E-5,5.021693E-4,9.791007E-7,9.006629E-5,8.523535E-5,9.937449E-6,0.001334884,9.712182E-5,2.800223E-4,0.002881771,1.779515E-4,8.848021E-7,1.554026E-5,8.027022E-8,1.254182E-7,1.584993E-9,4.617898E-10,1.01007E-11,1.247668E-10,1.56475E-7,3.053563E-10,1.769388E-5,7.972375,6.440525E-5,452145.4,452145.4
1.165103E-5,16.01623,-2.815483E9,1508.37,1508.37,0.001031476,1.0,0.8021425,1.207731E-4,0.03442597,0.001076071,0.007087862,4.052863E-5,0.09163918,1.102784E-4,0.008068949,0.002173417,6.144847E-6,3.385411E-6,0.02732726,8.102375E-4,7.469243E-4,9.555008E-4,1.653822E-4,3.298332E-4,9.007153E-7,4.756251E-5,0.003091104,3.827083E-4,2.251249E-5,0.01162439,5.192646E-5,0.0013245,2.55674E-5,4.503096E-4,2.593264E-5,5.051933E-4,1.00289E-6,8.779089E-5,8.112364E-5,9.488071E-6,0.001324735,9.385564E-5,2.691085E-4,0.002880144,1.775154E-4,9.002048E-7,1.568006E-5,8.246364E-8,1.260874E-7,1.615514E-9,4.713164E-10,1.039413E-11,1.282661E-10,1.364611E-7,2.474141E-10,1.621823E-5,7.971215,6.440188E-5,452079.6,452079.6
1.169165E-5,16.0164,-2.806607E9,1508.342,1508.342,0.001031476,1.0,0.8021074,1.204178E-4,0.0344549,0.001072425,0.007086146,4.034716E-5,0.09167108,1.099253E-4,0.008077715,0.002171255,6.120347E-6,3.365903E-6,0.02731838,8.089758E-4,7.482205E-4,9.567351E-4,1.655525E-4,3.291611E-4,8.932805E-7,4.742694E-5,0.003082491,3.821577E-4,2.242868E-5,0.01161988,5.174657E-5,0.001326053,2.5639E-5,4.509172E-4,2.600807E-5,5.057845E-4,1.007612E-6,8.734906E-5,8.034434E-5,9.402156E-6,0.001322748,9.322465E-5,2.670075E-4,0.002879827,1.774298E-4,9.032452E-7,1.570747E-5,8.289887E-8,1.262187E-7,1.62155E-9,4.731993E-10,1.045273E-11,1.289628E-10,1.328286E-7,2.373644E-10,1.594218E-5,7.970989,6.440123E-5,452066.8,452066.8
1.176671E-5,16.01669,-2.790415E9,1508.292,1508.292,0.001031476,1.0,0.802043,1.197685E-4,0.03450807,0.001065758,0.007082973,4.001629E-5,0.09172966,1.092798E-4,0.008093838,0.002167272,6.075584E-6,3.330318E-6,0.027302,8.066585E-4,7.50609E-4,9.590064E-4,1.658646E-4,3.279251E-4,8.797634E-7,4.717783E-5,0.003066663,3.811436E-4,2.227566E-5,0.01161156,5.141779E-5,0.001328907,2.577098E-5,4.520355E-4,2.614721E-5,5.068713E-4,1.016354E-6,8.653933E-5,7.893161E-5,9.245804E-6,0.001319092,9.207091E-5,2.63172E-4,0.002879244,1.77272E-4,9.08859E-7,1.575792E-5,8.370436E-8,1.264603E-7,1.632705E-9,4.766774E-10,1.056152E-11,1.302541E-10,1.263705E-7,2.198533E-10,1.544472E-5,7.970574,6.440005E-5,452043.3,452043.3
1.17916E-5,16.01679,-2.785086E9,1508.275,1508.275,0.001031476,1.0,0.8020217,1.195552E-4,0.03452563,0.001063568,0.00708192,3.990785E-5,0.09174898,1.090677E-4,0.008099165,0.002165955,6.060886E-6,3.318651E-6,0.02729657,8.05894E-4,7.513994E-4,9.597571E-4,1.659673E-4,3.275168E-4,8.753371E-7,4.709561E-5,0.003061439,3.808082E-4,2.222544E-5,0.0116088,5.13098E-5,0.001329849,2.581466E-5,4.524051E-4,2.619328E-5,5.072302E-4,1.019258E-6,8.627271E-5,7.847101E-5,9.19465E-6,0.001317884,9.169182E-5,2.619136E-4,0.002879052,1.772198E-4,9.1072E-7,1.577459E-5,8.397193E-8,1.265401E-7,1.636406E-9,4.77831E-10,1.059776E-11,1.306836E-10,1.243019E-7,2.143465E-10,1.52834E-5,7.970437,6.439965E-5,452035.5,452035.5
1.201939E-5,16.01766,-2.737724E9,1508.123,1508.123,0.001031476,1.0,0.8018297,1.176499E-4,0.03468448,0.001043977,0.007072268,3.894383E-5,0.09192341,1.071708E-4,0.008147429,0.002153985,5.929643E-6,3.214829E-6,0.02724704,7.989898E-4,7.585885E-4,9.665657E-4,1.668896E-4,3.238181E-4,8.360835E-7,4.63524E-5,0.003014218,3.7776E-4,2.177767E-5,0.01158358,5.034481E-5,0.001338366,2.621233E-5,4.55759E-4,2.661334E-5,5.104782E-4,1.045941E-6,8.387631E-5,7.442793E-5,8.74191E-6,0.001306935,8.830177E-5,2.50699E-4,0.002877318,1.767454E-4,9.277232E-7,1.592594E-5,8.642902E-8,1.272651E-7,1.670286E-9,4.883822E-10,1.093271E-11,1.346413E-10,1.068975E-7,1.699725E-10,1.388574E-5,7.969203,6.439616E-5,451965.5,451965.5
1.210172E-5,16.01796,-2.721164E9,1508.069,1508.069,0.001031476,1.0,0.8017615,1.169813E-4,0.03474111,0.001037094,0.007068774,3.860764E-5,0.09198542,1.065044E-4,0.008164664,0.002149695,5.883619E-6,3.17858E-6,0.02722921,7.965342E-4,7.611681E-4,9.689998E-4,1.672152E-4,3.224979E-4,8.224346E-7,4.608779E-5,0.002997407,3.766677E-4,2.162091E-5,0.01157448,5.000612E-5,0.0013414,2.635515E-5,4.569587E-4,2.676445E-5,5.116364E-4,1.055633E-6,8.302921E-5,7.304037E-5,8.584937E-6,0.001303024,8.7111E-5,2.467769E-4,0.002876702,1.765752E-4,9.338575E-7,1.598009E-5,8.73209E-8,1.275246E-7,1.682539E-9,4.921941E-10,1.105528E-11,1.360838E-10,1.012395E-7,1.563356E-10,1.341399E-5,7.968765,6.439494E-5,451940.7,451940.7
