Time_Soln#30 (sec),Volume_Soln#30 (cm3),Volumetric_heat_production_rate_Soln#30 (erg/cm3-sec),Surface_temperature_Soln#30 (K),Temperature_Soln#30 (K),Mass_Soln#30 (g),Pressure_Soln#30 (atm),Mole_fraction_H2_Soln#30 (),Mole_fraction_H_Soln#30 (),Mole_fraction_CH4_Soln#30 (),Mole_fraction_CH3_Soln#30 (),Mole_fraction_CH2_Soln#30 (),Mole_fraction_C2H6_Soln#30 (),Mole_fraction_C2H5_Soln#30 (),Mole_fraction_C2H4_Soln#30 (),Mole_fraction_C2H3_Soln#30 (),Mole_fraction_C2H2_Soln#30 (),Mole_fraction_C3H8_Soln#30 (),Mole_fraction_IC3H7_Soln#30 (),Mole_fraction_NC3H7_Soln#30 (),Mole_fraction_C3H6_Soln#30 (),Mole_fraction_C3H5-A_Soln#30 (),Mole_fraction_C3H5-S_Soln#30 (),Mole_fraction_C3H5-T_Soln#30 (),Mole_fraction_C3H4-P_Soln#30 (),Mole_fraction_C3H4-A_Soln#30 (),Mole_fraction_C3H3_Soln#30 (),Mole_fraction_C3H2_Soln#30 (),Mole_fraction_NC4H10_Soln#30 (),Mole_fraction_PC4H9_Soln#30 (),Mole_fraction_C4H8-1_Soln#30 (),Mole_fraction_C4H8-2_Soln#30 (),Mole_fraction_C4H71-3_Soln#30 (),Mole_fraction_C4H6_Soln#30 (),Mole_fraction_C4H5_Soln#30 (),Mole_fraction_C4H4_Soln#30 (),Mole_fraction_C4H2_Soln#30 (),Mole_fraction_C6H6_Soln#30 (),Mole_fraction_C10H8_Soln#30 (),Mole_fraction_NC5H12_Soln#30 (),Mole_fraction_NC5H11_Soln#30 (),Mole_fraction_NC5H10_Soln#30 (),Mole_fraction_LC5H8_Soln#30 (),Mole_fraction_NC6H12_Soln#30 (),Mole_fraction_NC7H15_Soln#30 (),Mole_fraction_NC7H14_Soln#30 (),Mole_fraction_C7H8_Soln#30 (),Mole_fraction_C7H7_Soln#30 (),Mole_fraction_C6H5C2H_Soln#30 (),Mole_fraction_C12H8_Soln#30 (),Mole_fraction_BIN1B_Soln#30 (),Mole_fraction_NC10H21_Soln#30 (),Mole_fraction_NC12H25_Soln#30 (),Mole_fraction_NC16H33_Soln#30 (),Mole_fraction_NC12H26_Soln#30 (),Mole_fraction_NC16H34_Soln#30 (),Mole_fraction_NC10H20_Soln#30 (),Molecular_weight_Soln#30 (g/mole),Mass_density_Soln#30 (g/cm3),Unburned_hydrocarbons_Soln#30 (ppm),Volatile_organic_compounds_Soln#30 (ppm)
0.05103502,16.48025,2008498.0,1805.838,1805.838,7.367683E-4,1.0,0.8740217,3.443927E-4,0.01516012,1.210616E-4,5.621825E-8,2.224192E-6,8.391051E-8,0.001948522,5.407943E-6,0.0983277,8.655035E-10,5.510376E-11,5.068516E-11,1.842866E-6,2.602279E-7,2.605818E-9,6.68909E-9,1.943775E-4,7.693273E-5,8.157042E-5,1.791082E-6,2.504511E-12,1.565784E-12,1.354202E-9,5.629084E-10,6.85236E-10,1.91279E-6,2.823263E-8,9.729632E-5,0.00200662,6.352387E-5,1.384301E-5,1.76782E-15,1.568195E-18,4.740091E-13,8.662042E-11,9.347117E-17,2.63659E-22,1.285928E-16,4.44896E-7,1.552723E-7,1.121053E-5,3.959889E-6,0.007443867,-3.02361E-17,-7.111704E-103,-7.376846E-94,-3.463452E-218,-1.737603E-303,-1.139345E-12,6.624666,4.470612E-5,375712.8,375712.8
0.05103515,16.48026,1976770.0,1805.839,1805.839,7.367683E-4,1.0,0.8740218,3.443928E-4,0.0151601,1.210615E-4,5.621828E-8,2.224191E-6,8.391436E-8,0.001948521,5.407941E-6,0.09832768,8.65538E-10,5.509976E-11,5.070677E-11,1.842965E-6,2.602361E-7,2.605859E-9,6.689113E-9,1.943772E-4,7.693263E-5,8.157038E-5,1.791083E-6,3.043648E-12,2.583236E-12,1.390938E-9,6.018435E-10,6.852757E-10,1.912794E-6,2.823266E-8,9.729622E-5,0.002006619,6.352369E-5,1.384297E-5,3.751102E-15,1.269474E-18,4.740289E-13,8.662122E-11,9.465302E-17,-2.221765E-22,8.962032E-17,4.448945E-7,1.552719E-7,1.12105E-5,3.959876E-6,0.00744387,-2.962914E-17,-7.111704E-103,-7.376846E-94,-3.392366E-218,-1.737603E-303,-1.115961E-12,6.624666,4.470612E-5,375712.8,375712.8
0.05103516,16.48026,1981449.0,1805.839,1805.839,7.367683E-4,1.0,0.8740218,3.443928E-4,0.0151601,1.210615E-4,5.621828E-8,2.224191E-6,8.391403E-8,0.001948521,5.407941E-6,0.09832767,8.655406E-10,5.510176E-11,5.071275E-11,1.842969E-6,2.602367E-7,2.605868E-9,6.689115E-9,1.943772E-4,7.693263E-5,8.157038E-5,1.791083E-6,3.044702E-12,4.379594E-13,1.392932E-9,6.04097E-10,6.852804E-10,1.912794E-6,2.823266E-8,9.729622E-5,0.002006619,6.352368E-5,1.384297E-5,3.652247E-15,1.256768E-18,4.740291E-13,8.662126E-11,9.468292E-17,2.44644E-22,8.506375E-17,4.448944E-7,1.552718E-7,1.12105E-5,3.959875E-6,0.007443871,-2.959165E-17,-7.111704E-103,-7.376846E-94,-3.389153E-218,-1.737603E-303,-1.114904E-12,6.624666,4.470612E-5,375712.8,375712.8
0.05103517,16.48026,1983362.0,1805.839,1805.839,7.367683E-4,1.0,0.8740218,3.443928E-4,0.0151601,1.210615E-4,5.621828E-8,2.22419E-6,8.391363E-8,0.001948521,5.40794E-6,0.09832767,8.655475E-10,5.510796E-11,5.072716E-11,1.842978E-6,2.602381E-7,2.605891E-9,6.689119E-9,1.943772E-4,7.693262E-5,8.157038E-5,1.791083E-6,3.052992E-12,2.947183E-12,1.396244E-9,6.080645E-10,6.852867E-10,1.912794E-6,2.823267E-8,9.729621E-5,0.002006619,6.352366E-5,1.384296E-5,3.496962E-15,1.251264E-18,4.740298E-13,8.662136E-11,9.475283E-17,2.910897E-22,7.48301E-17,4.448943E-7,1.552718E-7,1.12105E-5,3.959874E-6,0.007443871,-2.952207E-17,-7.111704E-103,-7.376846E-94,-3.381219E-218,-1.737603E-303,-1.112294E-12,6.624666,4.470612E-5,375712.8,375712.8
0.05103526,16.48026,2003622.0,1805.839,1805.839,7.367683E-4,1.0,0.8740218,3.443929E-4,0.01516008,1.210614E-4,5.62183E-8,2.224189E-6,8.391121E-8,0.00194852,5.407939E-6,0.09832766,8.655893E-10,5.513448E-11,5.074988E-11,1.843002E-6,2.602461E-7,2.605972E-9,6.689143E-9,1.94377E-4,7.693255E-5,8.157035E-5,1.791083E-6,2.947812E-12,2.998686E-12,1.39755E-9,6.137092E-10,6.852939E-10,1.912798E-6,2.82327E-8,9.729614E-5,0.002006618,6.352354E-5,1.384293E-5,2.256908E-15,1.350525E-18,4.740331E-13,8.662203E-11,9.503144E-17,2.160655E-22,4.922886E-17,4.448933E-7,1.552715E-7,1.121048E-5,3.959864E-6,0.007443874,-2.91069E-17,-7.111704E-103,-7.376846E-94,-3.333627E-218,-1.737603E-303,-1.09664E-12,6.624666,4.470612E-5,375712.8,375712.8
0.05103535,16.48026,2037377.0,1805.839,1805.839,7.367683E-4,1.0,0.8740218,3.44393E-4,0.01516007,1.210613E-4,5.621832E-8,2.224188E-6,8.391217E-8,0.001948519,5.407938E-6,0.09832764,8.656301E-10,5.513621E-11,5.07504E-11,1.843055E-6,2.602539E-7,2.60601E-9,6.689166E-9,1.943768E-4,7.693248E-5,8.157032E-5,1.791084E-6,3.131899E-12,-1.260905E-12,1.411695E-9,6.31044E-10,6.853149E-10,1.912802E-6,2.823273E-8,9.729606E-5,0.002006618,6.352341E-5,1.38429E-5,2.806571E-15,1.243531E-18,4.740519E-13,8.662281E-11,9.518175E-17,6.770857E-23,3.211423E-17,4.448922E-7,1.552712E-7,1.121046E-5,3.959855E-6,0.007443876,-2.867624E-17,-7.111704E-103,-7.376846E-94,-3.284362E-218,-1.737603E-303,-1.080434E-12,6.624666,4.470612E-5,375712.8,375712.8
0.05103535,16.48026,2018937.0,1805.839,1805.839,7.367683E-4,1.0,0.8740218,3.44393E-4,0.01516007,1.210613E-4,5.621832E-8,2.224188E-6,8.391145E-8,0.001948519,5.407938E-6,0.09832764,8.656324E-10,5.513692E-11,5.075414E-11,1.843059E-6,2.602543E-7,2.606016E-9,6.689167E-9,1.943768E-4,7.693248E-5,8.157032E-5,1.791084E-6,3.104102E-12,-1.621641E-12,1.414156E-9,6.338157E-10,6.853171E-10,1.912802E-6,2.823273E-8,9.729606E-5,0.002006617,6.35234E-5,1.38429E-5,2.571633E-15,1.245716E-18,4.740518E-13,8.662285E-11,9.518674E-17,5.501861E-23,3.079466E-17,4.448922E-7,1.552712E-7,1.121045E-5,3.959854E-6,0.007443876,-2.865646E-17,-7.111704E-103,-7.376846E-94,-3.28207E-218,-1.737603E-303,-1.079679E-12,6.624666,4.470612E-5,375712.8,375712.8
0.05103539,16.48026,2003147.0,1805.839,1805.839,7.367683E-4,1.0,0.8740219,3.44393E-4,0.01516007,1.210613E-4,5.621832E-8,2.224187E-6,8.391013E-8,0.001948518,5.407938E-6,0.09832763,8.656532E-10,5.514571E-11,5.076747E-11,1.843063E-6,2.602582E-7,2.606052E-9,6.689178E-9,1.943767E-4,7.693245E-5,8.157031E-5,1.791084E-6,2.983401E-12,3.380485E-12,1.410871E-9,6.328652E-10,6.853168E-10,1.912804E-6,2.823275E-8,9.729603E-5,0.002006617,6.352335E-5,1.384289E-5,1.830035E-15,1.248406E-18,4.740485E-13,8.662322E-11,9.522876E-17,1.337021E-22,2.275175E-17,4.448917E-7,1.552711E-7,1.121045E-5,3.95985E-6,0.007443878,-2.847116E-17,-7.111704E-103,-7.376846E-94,-3.260855E-218,-1.737603E-303,-1.072701E-12,6.624666,4.470612E-5,375712.8,375712.8
0.05103542,16.48026,1936630.0,1805.839,1805.839,7.367683E-4,1.0,0.8740219,3.443931E-4,0.01516006,1.210612E-4,5.621832E-8,2.224186E-6,8.391153E-8,0.001948518,5.407938E-6,0.09832762,8.656687E-10,5.51499E-11,5.077336E-11,1.843098E-6,2.60261E-7,2.606074E-9,6.689186E-9,1.943767E-4,7.693243E-5,8.15703E-5,1.791085E-6,3.041282E-12,9.988982E-13,1.429349E-9,6.525355E-10,6.85332E-10,1.912806E-6,2.823276E-8,9.7296E-5,0.002006617,6.352331E-5,1.384288E-5,2.234408E-15,1.246487E-18,4.740547E-13,8.662351E-11,9.525444E-17,8.375927E-23,1.776016E-17,4.448914E-7,1.55271E-7,1.121044E-5,3.959847E-6,0.007443878,-2.833509E-17,-7.111704E-103,-7.376846E-94,-3.24522E-218,-1.737603E-303,-1.067557E-12,6.624666,4.470612E-5,375712.8,375712.8
0.05103542,16.48026,1973553.0,1805.839,1805.839,7.367683E-4,1.0,0.8740219,3.443931E-4,0.01516006,1.210612E-4,5.621832E-8,2.224186E-6,8.39114E-8,0.001948518,5.407938E-6,0.09832762,8.656706E-10,5.515057E-11,5.077649E-11,1.843101E-6,2.602614E-7,2.606079E-9,6.689187E-9,1.943767E-4,7.693243E-5,8.15703E-5,1.791085E-6,3.036296E-12,1.140995E-13,1.430633E-9,6.540107E-10,6.853368E-10,1.912806E-6,2.823276E-8,9.7296E-5,0.002006617,6.35233E-5,1.384288E-5,2.193013E-15,1.241731E-18,4.740555E-13,8.662354E-11,9.525721E-17,5.69773E-23,1.726845E-17,4.448913E-7,1.55271E-7,1.121044E-5,3.959847E-6,0.007443878,-2.832016E-17,-7.111704E-103,-7.376846E-94,-3.243551E-218,-1.737603E-303,-1.067008E-12,6.624666,4.470612E-5,375712.8,375712.8
0.05103543,16.48026,2014630.0,1805.839,1805.839,7.367683E-4,1.0,0.8740219,3.443931E-4,0.01516006,1.210612E-4,5.621833E-8,2.224186E-6,8.391097E-8,0.001948518,5.407938E-6,0.09832762,8.65675E-10,5.515244E-11,5.078228E-11,1.8431E-6,2.602621E-7,2.606089E-9,6.689189E-9,1.943767E-4,7.693242E-5,8.15703E-5,1.791085E-6,3.017231E-12,3.18585E-13,1.428861E-9,6.526939E-10,6.853392E-10,1.912806E-6,2.823276E-8,9.729599E-5,0.002006617,6.352329E-5,1.384288E-5,2.047741E-15,1.241335E-18,4.740572E-13,8.662361E-11,9.526347E-17,5.616651E-23,1.619333E-17,4.448912E-7,1.552709E-7,1.121044E-5,3.959846E-6,0.007443879,-2.828736E-17,-7.111704E-103,-7.376846E-94,-3.239796E-218,-1.737603E-303,-1.065773E-12,6.624666,4.470612E-5,375712.8,375712.8
0.05103551,16.48026,2013548.0,1805.839,1805.839,7.367683E-4,1.0,0.8740219,3.443932E-4,0.01516005,1.210612E-4,5.621834E-8,2.224185E-6,8.391227E-8,0.001948517,5.407937E-6,0.09832761,8.657209E-10,5.516613E-11,5.078523E-11,1.843112E-6,2.602701E-7,2.606144E-9,6.689211E-9,1.943765E-4,7.693236E-5,8.157027E-5,1.791085E-6,2.9752E-12,5.370466E-12,1.417853E-9,6.458135E-10,6.853333E-10,1.912811E-6,2.82328E-8,9.729593E-5,0.002006616,6.352318E-5,1.384285E-5,2.198795E-15,1.251708E-18,4.740684E-13,8.662446E-11,9.531644E-17,1.497863E-22,1.510342E-17,4.448903E-7,1.552707E-7,1.121042E-5,3.959837E-6,0.007443881,-2.792403E-17,-7.111704E-103,-7.376846E-94,-3.198185E-218,-1.737603E-303,-1.052085E-12,6.624666,4.470611E-5,375712.8,375712.8
0.05103554,16.48026,1942570.0,1805.839,1805.839,7.367683E-4,1.0,0.8740219,3.443932E-4,0.01516004,1.210612E-4,5.621834E-8,2.224184E-6,8.391387E-8,0.001948516,5.407936E-6,0.0983276,8.657396E-10,5.516337E-11,5.078318E-11,1.843159E-6,2.602735E-7,2.606156E-9,6.689221E-9,1.943764E-4,7.693233E-5,8.157026E-5,1.791085E-6,3.142412E-12,-5.229905E-13,1.439802E-9,6.688318E-10,6.853506E-10,1.912813E-6,2.823282E-8,9.72959E-5,0.002006616,6.352313E-5,1.384284E-5,3.044975E-15,1.233131E-18,4.74082E-13,8.662486E-11,9.532983E-17,3.132305E-23,1.116634E-17,4.448899E-7,1.552706E-7,1.121041E-5,3.959834E-6,0.007443882,-2.775961E-17,-7.111704E-103,-7.376846E-94,-3.179326E-218,-1.737603E-303,-1.045882E-12,6.624666,4.470611E-5,375712.8,375712.8
0.05103555,16.48026,2009550.0,1805.839,1805.839,7.367683E-4,1.0,0.8740219,3.443932E-4,0.01516004,1.210612E-4,5.621834E-8,2.224184E-6,8.391311E-8,0.001948516,5.407936E-6,0.0983276,8.657429E-10,5.516375E-11,5.078819E-11,1.84316E-6,2.602741E-7,2.606163E-9,6.689223E-9,1.943764E-4,7.693233E-5,8.157026E-5,1.791085E-6,3.121908E-12,-2.412467E-13,1.439179E-9,6.685769E-10,6.853574E-10,1.912813E-6,2.823282E-8,9.72959E-5,0.002006616,6.352312E-5,1.384284E-5,2.837592E-15,1.250134E-18,4.740833E-13,8.662493E-11,9.533199E-17,2.593097E-23,1.064206E-17,4.448898E-7,1.552706E-7,1.121041E-5,3.959833E-6,0.007443882,-2.773486E-17,-7.111704E-103,-7.376846E-94,-3.176518E-218,-1.737603E-303,-1.044958E-12,6.624666,4.470611E-5,375712.8,375712.8
0.05103556,16.48026,2021339.0,1805.839,1805.839,7.367683E-4,1.0,0.8740219,3.443932E-4,0.01516004,1.210611E-4,5.621834E-8,2.224184E-6,8.391177E-8,0.001948516,5.407936E-6,0.0983276,8.657495E-10,5.516534E-11,5.079621E-11,1.843169E-6,2.602753E-7,2.606177E-9,6.689227E-9,1.943764E-4,7.693232E-5,8.157025E-5,1.791085E-6,3.077074E-12,-5.729152E-13,1.444886E-9,6.750208E-10,6.853641E-10,1.912814E-6,2.823282E-8,9.729589E-5,0.002006616,6.35231E-5,1.384283E-5,2.437494E-15,1.243605E-18,4.740848E-13,8.662505E-11,9.533662E-17,2.006271E-23,9.677185E-18,4.448897E-7,1.552705E-7,1.121041E-5,3.959832E-6,0.007443883,-2.768725E-17,-7.111704E-103,-7.376846E-94,-3.171062E-218,-1.737603E-303,-1.043163E-12,6.624666,4.470611E-5,375712.8,375712.8
0.05103556,16.48026,2011474.0,1805.839,1805.839,7.367683E-4,1.0,0.8740219,3.443932E-4,0.01516004,1.210611E-4,5.621834E-8,2.224184E-6,8.391123E-8,0.001948516,5.407936E-6,0.0983276,8.657529E-10,5.516655E-11,5.080127E-11,1.843174E-6,2.602759E-7,2.606185E-9,6.689228E-9,1.943764E-4,7.693232E-5,8.157025E-5,1.791085E-6,3.055291E-12,-7.09633E-13,1.44761E-9,6.781171E-10,6.853687E-10,1.912814E-6,2.823283E-8,9.729588E-5,0.002006616,6.35231E-5,1.384283E-5,2.262557E-15,1.242322E-18,4.740854E-13,8.662511E-11,9.533922E-17,1.571247E-23,9.214395E-18,4.448897E-7,1.552705E-7,1.12104E-5,3.959831E-6,0.007443883,-2.766446E-17,-7.111704E-103,-7.376846E-94,-3.168452E-218,-1.737603E-303,-1.042304E-12,6.624666,4.470611E-5,375712.8,375712.8
0.05103568,16.48026,2016852.0,1805.839,1805.839,7.367683E-4,1.0,0.874022,3.443934E-4,0.01516003,1.21061E-4,5.621835E-8,2.224181E-6,8.390994E-8,0.001948515,5.407936E-6,0.09832758,8.658192E-10,5.517308E-11,5.078473E-11,1.843176E-6,2.602874E-7,2.606234E-9,6.689259E-9,1.943761E-4,7.693223E-5,8.157021E-5,1.791086E-6,2.786358E-12,2.342087E-12,1.42441E-9,6.616125E-10,6.853521E-10,1.912821E-6,2.823289E-8,9.729579E-5,0.002006615,6.352293E-5,1.384279E-5,1.307551E-15,1.272932E-18,4.740908E-13,8.662657E-11,9.537042E-17,8.574842E-23,1.8825E-17,4.448883E-7,1.552701E-7,1.121038E-5,3.959819E-6,0.007443886,-2.714003E-17,-7.111704E-103,-7.376846E-94,-3.108426E-218,-1.737603E-303,-1.022559E-12,6.624666,4.470611E-5,375712.8,375712.8
0.05103572,16.48026,1994653.0,1805.839,1805.839,7.367683E-4,1.0,0.874022,3.443934E-4,0.01516002,1.21061E-4,5.621835E-8,2.224181E-6,8.391551E-8,0.001948514,5.407935E-6,0.09832757,8.658337E-10,5.516282E-11,5.076315E-11,1.843193E-6,2.6029E-7,2.606219E-9,6.689267E-9,1.943761E-4,7.693221E-5,8.15702E-5,1.791086E-6,3.064743E-12,3.984767E-12,1.419653E-9,6.572126E-10,6.853465E-10,1.912823E-6,2.823291E-8,9.729576E-5,0.002006615,6.352288E-5,1.384278E-5,3.297461E-15,1.247704E-18,4.741007E-13,8.662702E-11,9.53682E-17,1.064022E-22,1.570313E-17,4.448879E-7,1.5527E-7,1.121037E-5,3.959815E-6,0.007443887,-2.697787E-17,-7.111704E-103,-7.376846E-94,-3.08986E-218,-1.737603E-303,-1.016451E-12,6.624666,4.470611E-5,375712.8,375712.8
0.05103572,16.48026,1983963.0,1805.839,1805.839,7.367683E-4,1.0,0.874022,3.443934E-4,0.01516002,1.21061E-4,5.621835E-8,2.224181E-6,8.391547E-8,0.001948514,5.407935E-6,0.09832757,8.658356E-10,5.516136E-11,5.076228E-11,1.843203E-6,2.602904E-7,2.606219E-9,6.689268E-9,1.943761E-4,7.69322E-5,8.15702E-5,1.791086E-6,3.083041E-12,2.315103E-12,1.425048E-9,6.627264E-10,6.853498E-10,1.912823E-6,2.823291E-8,9.729576E-5,0.002006614,6.352287E-5,1.384278E-5,3.356804E-15,1.250384E-18,4.741027E-13,8.662709E-11,9.536739E-17,9.194483E-23,1.512283E-17,4.448878E-7,1.5527E-7,1.121037E-5,3.959814E-6,0.007443887,-2.695639E-17,-7.111704E-103,-7.376846E-94,-3.087352E-218,-1.737603E-303,-1.015627E-12,6.624666,4.470611E-5,375712.8,375712.8
0.05103574,16.48026,1997472.0,1805.839,1805.839,7.367683E-4,1.0,0.874022,3.443934E-4,0.01516002,1.21061E-4,5.621835E-8,2.22418E-6,8.391541E-8,0.001948514,5.407935E-6,0.09832757,8.658408E-10,5.5158E-11,5.07597E-11,1.843202E-6,2.602914E-7,2.606218E-9,6.689271E-9,1.94376E-4,7.693219E-5,8.15702E-5,1.791086E-6,3.130059E-12,5.614484E-12,1.419548E-9,6.575595E-10,6.853483E-10,1.912824E-6,2.823292E-8,9.729575E-5,0.002006614,6.352285E-5,1.384277E-5,3.503559E-15,1.250726E-18,4.74107E-13,8.662726E-11,9.536514E-17,1.51388E-22,1.382829E-17,4.448877E-7,1.552699E-7,1.121036E-5,3.959813E-6,0.007443888,-2.689646E-17,-7.111704E-103,-7.376846E-94,-3.080488E-218,-1.737603E-303,-1.013369E-12,6.624666,4.470611E-5,375712.8,375712.8
0.05103574,16.48026,2012773.0,1805.839,1805.839,7.367683E-4,1.0,0.874022,3.443934E-4,0.01516002,1.21061E-4,5.621835E-8,2.22418E-6,8.391592E-8,0.001948514,5.407935E-6,0.09832756,8.658428E-10,5.515678E-11,5.075904E-11,1.84321E-6,2.602918E-7,2.606218E-9,6.689272E-9,1.94376E-4,7.693219E-5,8.15702E-5,1.791086E-6,3.171158E-12,4.75721E-12,1.422565E-9,6.606312E-10,6.853511E-10,1.912824E-6,2.823292E-8,9.729574E-5,0.002006614,6.352284E-5,1.384277E-5,3.722034E-15,1.253373E-18,4.741086E-13,8.662733E-11,9.536437E-17,1.323098E-22,1.337451E-17,4.448876E-7,1.552699E-7,1.121036E-5,3.959812E-6,0.007443888,-2.687244E-17,-7.111704E-103,-7.376846E-94,-3.077737E-218,-1.737603E-303,-1.012464E-12,6.624666,4.470611E-5,375712.8,375712.8
0.05103587,16.48026,2015609.0,1805.839,1805.839,7.367683E-4,1.0,0.874022,3.443936E-4,0.01516,1.210609E-4,5.621835E-8,2.224178E-6,8.39112E-8,0.001948513,5.407934E-6,0.09832754,8.658838E-10,5.514061E-11,5.074065E-11,1.843244E-6,2.603004E-7,2.606218E-9,6.689301E-9,1.943758E-4,7.693209E-5,8.157015E-5,1.791087E-6,3.104936E-12,3.086758E-13,1.417028E-9,6.595939E-10,6.853512E-10,1.912831E-6,2.8233E-8,9.729564E-5,0.002006613,6.352266E-5,1.384273E-5,2.332267E-15,1.357646E-18,4.741139E-13,8.662901E-11,9.533029E-17,7.109235E-23,3.000242E-17,4.448861E-7,1.552695E-7,1.121033E-5,3.959799E-6,0.007443892,-2.630768E-17,-7.111704E-103,-7.376846E-94,-3.013144E-218,-1.737603E-303,-9.912162E-13,6.624666,4.470611E-5,375712.8,375712.8
0.05103596,16.48026,2016566.0,1805.839,1805.839,7.367683E-4,1.0,0.874022,3.443937E-4,0.01515999,1.210609E-4,5.621834E-8,2.224176E-6,8.390849E-8,0.001948512,5.407934E-6,0.09832752,8.659072E-10,5.513537E-11,5.07505E-11,1.843286E-6,2.603056E-7,2.606235E-9,6.689318E-9,1.943756E-4,7.693203E-5,8.157012E-5,1.791087E-6,2.951286E-12,4.561564E-12,1.431681E-9,6.773366E-10,6.853729E-10,1.912835E-6,2.823304E-8,9.729557E-5,0.002006613,6.352254E-5,1.38427E-5,1.270602E-15,1.232201E-18,4.741114E-13,8.663013E-11,9.532227E-17,1.298141E-22,2.124143E-17,4.448851E-7,1.552692E-7,1.121031E-5,3.959789E-6,0.007443894,-2.59327E-17,-7.111704E-103,-7.376846E-94,-2.970105E-218,-1.737603E-303,-9.77058E-13,6.624666,4.470611E-5,375712.8,375712.8
0.05103599,16.48026,2015161.0,1805.839,1805.839,7.367683E-4,1.0,0.8740221,3.443938E-4,0.01515998,1.210609E-4,5.621834E-8,2.224176E-6,8.390923E-8,0.001948511,5.407933E-6,0.09832752,8.65919E-10,5.514397E-11,5.076598E-11,1.843301E-6,2.603078E-7,2.606263E-9,6.689325E-9,1.943755E-4,7.693201E-5,8.157011E-5,1.791087E-6,2.930901E-12,2.360184E-13,1.436176E-9,6.830155E-10,6.853788E-10,1.912837E-6,2.823306E-8,9.729554E-5,0.002006612,6.352249E-5,1.384269E-5,1.358356E-15,1.256375E-18,4.74115E-13,8.663051E-11,9.532713E-17,-7.828077E-22,1.704115E-17,4.448847E-7,1.552691E-7,1.12103E-5,3.959786E-6,0.007443895,-2.580739E-17,-7.111704E-103,-7.376846E-94,-2.95575E-218,-1.737603E-303,-9.72336E-13,6.624666,4.470611E-5,375712.8,375712.8
0.05103656,16.48026,2004544.0,1805.84,1805.84,7.367683E-4,1.0,0.8740222,3.443946E-4,0.01515991,1.210605E-4,5.621823E-8,2.224163E-6,8.391561E-8,0.001948504,5.407929E-6,0.09832741,8.660098E-10,5.50878E-11,5.066241E-11,1.843393E-6,2.603256E-7,2.606159E-9,6.689388E-9,1.943744E-4,7.69316E-5,8.156992E-5,1.791089E-6,2.676888E-12,3.23499E-12,1.388468E-9,6.451793E-10,6.853397E-10,1.912859E-6,2.823336E-8,9.729508E-5,0.002006608,6.352168E-5,1.38425E-5,3.944992E-15,1.807735E-18,4.741664E-13,8.663786E-11,9.524497E-17,4.657988E-22,2.184891E-16,4.448781E-7,1.552672E-7,1.121017E-5,3.959725E-6,0.007443912,-2.34915E-17,-7.111704E-103,-7.376845E-94,-2.691048E-218,-1.737603E-303,-8.852883E-13,6.624666,4.47061E-5,375712.8,375712.8
0.05103659,16.48027,1952350.0,1805.84,1805.84,7.367683E-4,1.0,0.8740222,3.443946E-4,0.0151599,1.210604E-4,5.621822E-8,2.224163E-6,8.391414E-8,0.001948504,5.407929E-6,0.09832741,8.660101E-10,5.508996E-11,5.067701E-11,1.843425E-6,2.603259E-7,2.606171E-9,6.689392E-9,1.943743E-4,7.693158E-5,8.156991E-5,1.791089E-6,2.740257E-12,1.53327E-12,1.406157E-9,6.627682E-10,6.853569E-10,1.91286E-6,2.823337E-8,9.729506E-5,0.002006608,6.352164E-5,1.384249E-5,3.733853E-15,-1.114655E-18,4.739891E-13,8.663805E-11,9.52523E-17,5.955686E-22,1.296489E-16,4.448778E-7,1.552671E-7,1.121016E-5,3.959722E-6,0.007443913,-2.340652E-17,-7.111704E-103,-7.376845E-94,-2.678208E-218,-1.737603E-303,-8.810647E-13,6.624666,4.470609E-5,375712.8,375712.8
0.05103659,16.48027,1985510.0,1805.84,1805.84,7.367683E-4,1.0,0.8740222,3.443946E-4,0.0151599,1.210604E-4,5.621822E-8,2.224163E-6,8.391386E-8,0.001948504,5.407928E-6,0.0983274,8.660106E-10,5.509072E-11,5.068142E-11,1.843432E-6,2.60326E-7,2.606175E-9,6.689392E-9,1.943743E-4,7.693158E-5,8.156991E-5,1.791089E-6,2.740199E-12,1.094866E-12,1.410763E-9,6.674183E-10,6.853629E-10,1.91286E-6,2.823337E-8,9.729505E-5,0.002006608,6.352163E-5,1.384249E-5,3.663743E-15,1.252444E-18,4.740025E-13,8.663808E-11,9.525259E-17,4.134224E-22,1.264927E-16,4.448777E-7,1.552671E-7,1.121016E-5,3.959721E-6,0.007443913,-2.337265E-17,-7.111704E-103,-7.376845E-94,-2.6768E-218,-1.737603E-303,-8.806014E-13,6.624666,4.470609E-5,375712.8,375712.8
