Time_Soln#1 (sec),Volume_Soln#1 (cm3),Volumetric_heat_production_rate_Soln#1 (erg/cm3-sec),Surface_temperature_Soln#1 (K),Temperature_Soln#1 (K),Mass_Soln#1 (g),Pressure_Soln#1 (atm),Mole_fraction_H2_Soln#1 (),Mole_fraction_H_Soln#1 (),Mole_fraction_CH4_Soln#1 (),Mole_fraction_CH3_Soln#1 (),Mole_fraction_C2H6_Soln#1 (),Mole_fraction_C2H5_Soln#1 (),Mole_fraction_C2H4_Soln#1 (),Mole_fraction_C2H2_Soln#1 (),Mole_fraction_C3H8_Soln#1 (),Mole_fraction_IC3H7_Soln#1 (),Mole_fraction_NC3H7_Soln#1 (),Mole_fraction_C3H6_Soln#1 (),Mole_fraction_C3H5-A_Soln#1 (),Mole_fraction_C3H4-P_Soln#1 (),Mole_fraction_C3H4-A_Soln#1 (),Mole_fraction_NC4H10_Soln#1 (),Mole_fraction_PC4H9_Soln#1 (),Mole_fraction_IC4H10_Soln#1 (),Mole_fraction_IC4H8_Soln#1 (),Mole_fraction_IC4H7_Soln#1 (),Mole_fraction_C4H8-1_Soln#1 (),Mole_fraction_C4H8-2_Soln#1 (),Mole_fraction_C4H71-3_Soln#1 (),Mole_fraction_C4H6_Soln#1 (),Mole_fraction_C4H4_Soln#1 (),Mole_fraction_C6H6_Soln#1 (),Mole_fraction_C5H6_Soln#1 (),Mole_fraction_MCPTD_Soln#1 (),Mole_fraction_NC5H12_Soln#1 (),Mole_fraction_NC5H10_Soln#1 (),Mole_fraction_B1M2_Soln#1 (),Mole_fraction_B1M3_Soln#1 (),Mole_fraction_B2M2_Soln#1 (),Mole_fraction_LC5H8_Soln#1 (),Mole_fraction_DIALLYL_Soln#1 (),Mole_fraction_CYC6H8_Soln#1 (),Mole_fraction_CYC6H10_Soln#1 (),Mole_fraction_NC6H12_Soln#1 (),Mole_fraction_NC7H14_Soln#1 (),Mole_fraction_DIMEPTD_Soln#1 (),Mole_fraction_C7H8_Soln#1 (),Mole_fraction_C7H7_Soln#1 (),Mole_fraction_C6H5C2H3_Soln#1 (),Mole_fraction_C6H5C2H5_Soln#1 (),Mole_fraction_XYLENE_Soln#1 (),Mole_fraction_C6H5C2H4C6H5_Soln#1 (),Mole_fraction_NPBENZ_Soln#1 (),Mole_fraction_NC12H26_Soln#1 (),Mole_fraction_NC16H34_Soln#1 (),Mole_fraction_NC10H20_Soln#1 (),Molecular_weight_Soln#1 (g/mole),Mass_density_Soln#1 (g/cm3),Unburned_hydrocarbons_Soln#1 (ppm),Volatile_organic_compounds_Soln#1 (ppm)
0.0059,15.65317,-9330919.0,990.0405,990.0405,0.001805082,1.0,0.9446501,4.358143E-8,0.001018821,1.186809E-6,8.529875E-4,1.820903E-6,0.003153771,1.943316E-6,3.190019E-5,5.402733E-8,9.394759E-8,0.001842634,7.50397E-6,2.235824E-7,1.501217E-6,1.441806E-5,3.264061E-8,1.202805E-7,6.492843E-6,2.396478E-6,5.958117E-4,8.436405E-5,1.348039E-5,4.974917E-4,8.849335E-8,1.377455E-5,1.506647E-6,2.081933E-8,3.523119E-7,5.202525E-4,5.692654E-8,6.649477E-6,1.784033E-8,2.79216E-4,7.182427E-5,5.448371E-7,9.207904E-8,4.715832E-5,6.35764E-4,2.829469E-8,0.004041592,2.338129E-6,1.974235E-8,1.576474E-6,8.885098E-7,2.60642E-7,3.545153E-6,0.01048082,0.006203115,0.02490915,9.36838,1.15317E-4,531318.4,531318.4
0.006,15.65253,-9271000.0,989.9041,989.9041,0.001805082,1.0,0.9445553,4.334384E-8,0.001033462,1.181844E-6,8.649745E-4,1.812604E-6,0.003197387,1.990809E-6,3.237594E-5,5.454764E-8,9.352485E-8,0.001868489,7.511036E-6,2.297613E-7,1.529996E-6,1.460443E-5,3.248843E-8,1.233465E-7,6.711378E-6,2.4284E-6,6.038965E-4,8.562522E-5,1.344728E-5,5.044955E-4,9.08664E-8,1.396938E-5,1.550022E-6,2.154771E-8,3.567298E-7,5.27459E-4,5.859898E-8,6.74157E-6,1.835569E-8,2.828552E-4,7.258751E-5,5.592348E-7,9.493064E-8,4.779103E-5,6.442604E-4,2.913551E-8,0.004041102,2.33018E-6,2.037949E-8,1.599966E-6,9.021261E-7,2.643926E-7,3.596893E-6,0.01047317,0.006197113,0.02488343,9.367472,1.153217E-4,531266.9,531266.9
0.0061,15.6519,-9211867.0,989.7686,989.7686,0.001805082,1.0,0.9444612,4.310923E-8,0.001048028,1.176936E-6,8.768929E-4,1.804405E-6,0.003240731,2.038543E-6,3.284974E-5,5.506154E-8,9.310704E-8,0.001894191,7.517769E-6,2.359876E-7,1.558801E-6,1.478926E-5,3.233804E-8,1.264313E-7,6.932352E-6,2.459839E-6,6.119254E-4,8.687984E-5,1.341448E-5,5.114555E-4,9.325221E-8,1.41631E-5,1.59377E-6,2.228744E-8,3.611069E-7,5.34619E-4,6.028435E-8,6.83298E-6,1.887554E-8,2.864653E-4,7.33407E-5,5.737046E-7,9.781502E-8,4.841931E-5,6.526951E-4,2.998457E-8,0.004040615,2.32231E-6,2.102345E-8,1.62329E-6,9.15674E-7,2.681004E-7,3.6482E-6,0.01046557,0.006191149,0.02485788,9.36657,1.153264E-4,531215.7,531215.8
0.0062,15.65126,-9153504.0,989.6339,989.6339,0.001805082,1.0,0.9443676,4.287755E-8,0.001062519,1.172086E-6,8.887433E-4,1.796304E-6,0.003283804,2.086513E-6,3.332164E-5,5.556913E-8,9.269406E-8,0.001919741,7.524181E-6,2.422605E-7,1.587629E-6,1.497257E-5,3.218939E-8,1.295343E-7,7.155713E-6,2.490806E-6,6.19899E-4,8.812801E-5,1.338198E-5,5.183724E-4,9.565034E-8,1.435573E-5,1.637885E-6,2.303844E-8,3.654439E-7,5.417328E-4,6.198233E-8,6.923718E-6,1.939982E-8,2.900466E-4,7.408402E-5,5.88244E-7,1.007318E-7,4.904322E-5,6.610687E-4,3.084177E-8,0.004040132,2.314519E-6,2.167411E-8,1.646449E-6,9.291543E-7,2.71766E-7,3.699081E-6,0.01045801,0.006185224,0.0248325,9.365673,1.153311E-4,531164.9,531164.9
0.0063,15.65064,-9095895.0,989.5001,989.5001,0.001805082,1.0,0.9442746,4.264873E-8,0.001076936,1.16729E-6,9.005268E-4,1.788298E-6,0.003326612,2.134711E-6,3.379164E-5,5.607054E-8,9.228581E-8,0.001945143,7.53028E-6,2.485789E-7,1.616477E-6,1.515439E-5,3.204245E-8,1.326551E-7,7.381413E-6,2.521308E-6,6.278181E-4,8.936978E-5,1.334979E-5,5.252465E-4,9.806034E-8,1.454728E-5,1.682358E-6,2.380064E-8,3.697416E-7,5.488012E-4,6.369255E-8,7.013792E-6,1.992842E-8,2.935995E-4,7.481768E-5,6.028503E-7,1.036806E-7,4.966283E-5,6.693823E-4,3.170698E-8,0.004039652,2.306806E-6,2.233137E-8,1.669444E-6,9.425677E-7,2.7539E-7,3.749543E-6,0.0104505,0.006179337,0.02480728,9.364783,1.153357E-4,531114.4,531114.4
0.0064,15.65001,-9039025.0,989.3672,989.3672,0.001805082,1.0,0.9441821,4.242272E-8,0.001091281,1.16255E-6,9.122441E-4,1.780387E-6,0.003369157,2.183132E-6,3.425979E-5,5.656587E-8,9.18822E-8,0.001970397,7.536076E-6,2.549419E-7,1.645345E-6,1.533475E-5,3.18972E-8,1.357934E-7,7.609403E-6,2.551354E-6,6.356833E-4,9.060525E-5,1.331789E-5,5.320786E-4,1.004818E-7,1.473777E-5,1.727185E-6,2.457395E-8,3.740004E-7,5.558245E-4,6.541469E-8,7.103213E-6,2.046129E-8,2.971245E-4,7.554186E-5,6.175211E-7,1.066611E-7,5.027819E-5,6.776365E-4,3.258007E-8,0.004039176,2.299169E-6,2.29951E-8,1.692277E-6,9.559152E-7,2.789733E-7,3.79959E-6,0.01044304,0.006173487,0.02478222,9.363897,1.153403E-4,531064.2,531064.2
0.0065,15.64939,-8982879.0,989.235,989.235,0.001805082,1.0,0.9440902,4.219946E-8,0.001105552,1.157862E-6,9.238961E-4,1.772568E-6,0.003411442,2.23177E-6,3.472609E-5,5.705523E-8,9.148315E-8,0.001995505,7.541578E-6,2.613485E-7,1.67423E-6,1.551366E-5,3.175359E-8,1.389488E-7,7.839637E-6,2.580952E-6,6.434954E-4,9.183447E-5,1.328629E-5,5.388691E-4,1.029143E-7,1.492721E-5,1.772358E-6,2.535829E-8,3.782212E-7,5.628035E-4,6.714842E-8,7.191989E-6,2.099833E-8,3.006219E-4,7.625675E-5,6.32254E-7,1.096729E-7,5.088935E-5,6.858322E-4,3.346093E-8,0.004038703,2.291607E-6,2.366521E-8,1.714952E-6,9.691974E-7,2.825164E-7,3.849231E-6,0.01043562,0.006167674,0.02475732,9.363018,1.153449E-4,531014.3,531014.3
0.0066,15.64878,-8927442.0,989.1037,989.1037,0.001805082,1.0,0.9439988,4.197889E-8,0.001119753,1.153227E-6,9.354837E-4,1.764838E-6,0.003453472,2.280617E-6,3.519058E-5,5.753873E-8,9.108857E-8,0.00202047,7.546795E-6,2.67798E-7,1.70313E-6,1.569116E-5,3.16116E-8,1.421208E-7,8.072067E-6,2.61011E-6,6.512551E-4,9.305752E-5,1.325497E-5,5.456185E-4,1.053574E-7,1.511561E-5,1.817871E-6,2.615357E-8,3.824043E-7,5.697386E-4,6.889341E-8,7.28013E-6,2.153948E-8,3.040922E-4,7.696253E-5,6.470466E-7,1.127156E-7,5.149637E-5,6.939701E-4,3.434943E-8,0.004038233,2.284119E-6,2.434158E-8,1.737471E-6,9.824152E-7,2.8602E-7,3.898469E-6,0.01042825,0.006161897,0.02473257,9.362144,1.153494E-4,530964.7,530964.7
0.0067,15.64816,-8872701.0,988.9732,988.9732,0.001805082,1.0,0.9439079,4.176097E-8,0.001133883,1.148644E-6,9.470075E-4,1.757197E-6,0.003495248,2.32967E-6,3.565328E-5,5.801647E-8,9.069837E-8,0.002045292,7.551736E-6,2.742893E-7,1.732044E-6,1.586724E-5,3.14712E-8,1.45309E-7,8.306648E-6,2.638836E-6,6.58963E-4,9.427446E-5,1.322392E-5,5.523274E-4,1.078108E-7,1.530299E-5,1.863719E-6,2.695973E-8,3.865505E-7,5.766303E-4,7.064936E-8,7.367645E-6,2.208465E-8,3.075356E-4,7.765936E-5,6.618967E-7,1.157888E-7,5.209929E-5,7.020511E-4,3.524547E-8,0.004037766,2.276704E-6,2.502412E-8,1.759835E-6,9.955692E-7,2.894848E-7,3.947313E-6,0.01042092,0.006156156,0.02470798,9.361275,1.153539E-4,530915.4,530915.4
0.0068,15.64756,-8818642.0,988.8435,988.8435,0.001805082,1.0,0.9438176,4.154565E-8,0.001147944,1.144111E-6,9.584685E-4,1.749643E-6,0.003536775,2.378921E-6,3.611421E-5,5.848857E-8,9.031247E-8,0.002069974,7.556409E-6,2.808216E-7,1.760971E-6,1.604195E-5,3.133236E-8,1.485132E-7,8.543338E-6,2.667139E-6,6.666197E-4,9.548538E-5,1.319316E-5,5.589962E-4,1.102741E-7,1.548936E-5,1.909894E-6,2.777668E-8,3.906602E-7,5.834791E-4,7.241597E-8,7.454541E-6,2.263378E-8,3.109526E-4,7.834743E-5,6.768022E-7,1.188924E-7,5.269818E-5,7.100759E-4,3.614894E-8,0.004037303,2.269361E-6,2.571273E-8,1.782046E-6,1.00866E-6,2.929113E-7,3.995766E-6,0.01041364,0.00615045,0.02468354,9.360411,1.153584E-4,530866.5,530866.5
0.0069,15.64695,-8765251.0,988.7146,988.7146,0.001805082,1.0,0.9437278,4.133287E-8,0.001161936,1.139627E-6,9.698673E-4,1.742174E-6,0.003578055,2.428365E-6,3.65734E-5,5.89551E-8,8.99308E-8,0.002094518,7.560821E-6,2.873942E-7,1.789907E-6,1.62153E-5,3.119504E-8,1.517329E-7,8.782091E-6,2.695025E-6,6.742259E-4,9.669033E-5,1.316267E-5,5.656255E-4,1.127469E-7,1.567473E-5,1.956391E-6,2.860434E-8,3.947342E-7,5.902856E-4,7.419294E-8,7.540828E-6,2.318679E-8,3.143435E-4,7.902689E-5,6.917608E-7,1.220258E-7,5.329309E-5,7.180451E-4,3.705971E-8,0.004036843,2.262088E-6,2.64073E-8,1.804107E-6,1.021689E-6,2.963001E-7,4.043836E-6,0.0104064,0.006144779,0.02465925,9.359553,1.153629E-4,530817.8,530817.8
0.007,15.64635,-8712517.0,988.5864,988.5864,0.001805082,1.0,0.9436385,4.112258E-8,0.00117586,1.135192E-6,9.812047E-4,1.734789E-6,0.003619091,2.477998E-6,3.703086E-5,5.941619E-8,8.955327E-8,0.002118924,7.564981E-6,2.94006E-7,1.818852E-6,1.638731E-5,3.105923E-8,1.549678E-7,9.022867E-6,2.722503E-6,6.817823E-4,9.788937E-5,1.313244E-5,5.722157E-4,1.152289E-7,1.585911E-5,2.003204E-6,2.944262E-8,3.987728E-7,5.970502E-4,7.597999E-8,7.626514E-6,2.374362E-8,3.177087E-4,7.969791E-5,7.067706E-7,1.251888E-7,5.388405E-5,7.259596E-4,3.797769E-8,0.004036386,2.254884E-6,2.710774E-8,1.82602E-6,1.034656E-6,2.996519E-7,4.091526E-6,0.0103992,0.006139143,0.02463511,9.3587,1.153673E-4,530769.4,530769.4
