Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_H_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_CH3_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H5_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H3_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C3H8_Soln#7 (),Mole_fraction_IC3H7_Soln#7 (),Mole_fraction_NC3H7_Soln#7 (),Mole_fraction_C3H6_Soln#7 (),Mole_fraction_C3H5-A_Soln#7 (),Mole_fraction_C3H4-P_Soln#7 (),Mole_fraction_C3H4-A_Soln#7 (),Mole_fraction_NC4H10_Soln#7 (),Mole_fraction_PC4H9_Soln#7 (),Mole_fraction_IC4H10_Soln#7 (),Mole_fraction_IC4H8_Soln#7 (),Mole_fraction_IC4H7_Soln#7 (),Mole_fraction_C4H8-1_Soln#7 (),Mole_fraction_C4H8-2_Soln#7 (),Mole_fraction_C4H71-3_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C4H4_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_C5H6_Soln#7 (),Mole_fraction_C5H5_Soln#7 (),Mole_fraction_MCPTD_Soln#7 (),Mole_fraction_NC5H12_Soln#7 (),Mole_fraction_NC5H10_Soln#7 (),Mole_fraction_B1M2_Soln#7 (),Mole_fraction_B1M3_Soln#7 (),Mole_fraction_B2M2_Soln#7 (),Mole_fraction_LC5H8_Soln#7 (),Mole_fraction_DIALLYL_Soln#7 (),Mole_fraction_CYC6H8_Soln#7 (),Mole_fraction_CYC6H10_Soln#7 (),Mole_fraction_NC6H12_Soln#7 (),Mole_fraction_NC7H14_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_XYLENE_Soln#7 (),Mole_fraction_NPBENZ_Soln#7 (),Mole_fraction_NC12H26_Soln#7 (),Mole_fraction_NC16H34_Soln#7 (),Mole_fraction_NC10H20_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
7.8E-4,15.40978,-1.635372E8,1150.417,1150.417,0.001388525,1.0,0.8591441,1.494231E-6,0.0171133,3.07606E-5,0.004713068,1.258262E-5,0.05305306,1.399209E-6,6.618669E-4,0.001111982,1.538197E-6,5.632597E-7,0.02170272,8.353841E-5,1.007429E-4,1.501599E-4,3.274001E-4,2.152982E-7,2.844809E-5,2.403569E-4,5.462214E-5,0.005743997,4.894363E-4,4.19802E-5,0.008930246,1.167894E-4,2.299541E-4,2.314465E-4,2.330789E-6,9.070604E-6,3.034707E-5,0.004438395,6.155599E-6,1.443754E-4,2.389375E-6,0.002130204,1.172911E-4,1.845413E-5,3.372362E-6,4.609802E-4,0.003838387,0.003372394,1.793854E-5,8.568807E-6,6.120283E-5,2.623909E-6,4.888971E-5,0.003241638,0.00121947,0.006495033,8.506081,9.010647E-5,482414.0,482414.0
7.9E-4,15.40906,-1.611466E8,1150.12,1150.12,0.001388525,1.0,0.8589308,1.479862E-6,0.01717717,3.050062E-5,0.00472806,1.248E-5,0.05318116,1.387124E-6,6.646151E-4,0.001113327,1.532065E-6,5.570888E-7,0.02174057,8.327471E-5,1.013372E-4,1.50743E-4,3.274803E-4,2.12827E-7,2.852171E-5,2.422061E-4,5.44419E-5,0.005744445,4.906512E-4,4.179793E-5,0.008950975,1.173241E-4,2.309583E-4,2.329526E-4,2.346077E-6,9.151578E-6,3.032425E-5,0.004438395,6.178914E-6,1.444479E-4,2.402317E-6,0.002129678,1.17423E-4,1.854004E-5,3.402351E-6,4.608241E-4,0.003835117,0.003370906,1.785216E-5,8.635876E-6,6.138565E-5,2.636625E-6,4.895783E-5,0.003227371,0.001211954,0.006458413,8.504277,9.011068E-5,482311.7,482311.7
8.0E-4,15.40835,-1.588186E8,1149.826,1149.826,0.001388525,1.0,0.8587201,1.46582E-6,0.01724039,3.024613E-5,0.004742891,1.237955E-5,0.05330764,1.375294E-6,6.673342E-4,0.001114651,1.526029E-6,5.510612E-7,0.02177784,8.301513E-5,1.019264E-4,1.51319E-4,3.275568E-4,2.104141E-7,2.859431E-5,2.440384E-4,5.426269E-5,0.005744811,4.918477E-4,4.161861E-5,0.008971423,1.178532E-4,2.31954E-4,2.344474E-4,2.361255E-6,9.231962E-6,3.03015E-5,0.004438331,6.201798E-6,1.445172E-4,2.415125E-6,0.002129127,1.17552E-4,1.862495E-5,3.432155E-6,4.606623E-4,0.003831828,0.003369439,1.776724E-5,8.70254E-6,6.156598E-5,2.649224E-6,4.902441E-5,0.003213307,0.001204558,0.006422339,8.502498,9.011482E-5,482210.8,482210.8
8.1E-4,15.40765,-1.565508E8,1149.537,1149.537,0.001388525,1.0,0.8585121,1.452094E-6,0.01730298,2.999696E-5,0.004757566,1.228117E-5,0.05343254,1.363711E-6,6.700248E-4,0.001115955,1.520086E-6,5.45172E-7,0.02181454,8.275955E-5,1.025105E-4,1.518881E-4,3.276296E-4,2.080575E-7,2.866593E-5,2.458544E-4,5.408455E-5,0.005745097,4.93026E-4,4.144217E-5,0.008991598,1.183768E-4,2.329413E-4,2.359309E-4,2.376325E-6,9.311764E-6,3.027882E-5,0.004438208,6.224263E-6,1.445833E-4,2.427802E-6,0.002128552,1.176782E-4,1.870888E-5,3.461776E-6,4.604951E-4,0.003828521,0.00336799,1.768373E-5,8.768805E-6,6.174387E-5,2.661709E-6,4.908949E-5,0.003199441,0.001197278,0.006386796,8.500744,9.011889E-5,482111.3,482111.3
8.2E-4,15.40697,-1.543409E8,1149.252,1149.252,0.001388525,1.0,0.8583067,1.438674E-6,0.01736494,2.975293E-5,0.004772087,1.218482E-5,0.0535559,1.352365E-6,6.726877E-4,0.00111724,1.514234E-6,5.394163E-7,0.02185068,8.250785E-5,1.030896E-4,1.524504E-4,3.276991E-4,2.057551E-7,2.873657E-5,2.476542E-4,5.390749E-5,0.005745306,4.941866E-4,4.126852E-5,0.009011506,1.18895E-4,2.339204E-4,2.374035E-4,2.391289E-6,9.390994E-6,3.025621E-5,0.004438026,6.246319E-6,1.446463E-4,2.440349E-6,0.002127953,1.178017E-4,1.879187E-5,3.491217E-6,4.603228E-4,0.003825197,0.003366561,1.76016E-5,8.834681E-6,6.191939E-5,2.674082E-6,4.915312E-5,0.003185768,0.001190111,0.00635177,8.499015,9.01229E-5,482013.2,482013.2
8.3E-4,15.40629,-1.521871E8,1148.971,1148.971,0.001388525,1.0,0.8581038,1.42555E-6,0.0174263,2.951388E-5,0.004786459,1.209042E-5,0.05367775,1.341253E-6,6.753233E-4,0.001118507,1.508472E-6,5.337901E-7,0.02188629,8.225996E-5,1.036639E-4,1.530061E-4,3.277652E-4,2.035054E-7,2.880626E-5,2.494381E-4,5.373152E-5,0.005745441,4.9533E-4,4.109759E-5,0.009031153,1.194079E-4,2.348915E-4,2.388652E-4,2.406148E-6,9.469656E-6,3.023369E-5,0.004437787,6.267973E-6,1.447064E-4,2.45277E-6,0.002127332,1.179225E-4,1.887391E-5,3.520479E-6,4.601454E-4,0.003821857,0.003365151,1.752081E-5,8.900172E-6,6.209259E-5,2.686345E-6,4.921534E-5,0.003172283,0.001183055,0.006317251,8.497308,9.012685E-5,481916.4,481916.5
8.4E-4,15.40563,-1.500873E8,1148.694,1148.694,0.001388525,1.0,0.8579034,1.412712E-6,0.01748705,2.927966E-5,0.004800683,1.199793E-5,0.05379812,1.330364E-6,6.779321E-4,0.001119756,1.502798E-6,5.282889E-7,0.02192137,8.201578E-5,1.042334E-4,1.535552E-4,3.27828E-4,2.013065E-7,2.887503E-5,2.512063E-4,5.355667E-5,0.005745505,4.964564E-4,4.092934E-5,0.009050543,1.199156E-4,2.358547E-4,2.403163E-4,2.420905E-6,9.547757E-6,3.021125E-5,0.004437494,6.289236E-6,1.447636E-4,2.465067E-6,0.002126689,1.180406E-4,1.895503E-5,3.549564E-6,4.599632E-4,0.003818503,0.003363758,1.744134E-5,8.965285E-6,6.226351E-5,2.698499E-6,4.927617E-5,0.003158982,0.001176106,0.006283227,8.495625,9.013074E-5,481821.0,481821.0
8.5E-4,15.40497,-1.480388E8,1148.421,1148.421,0.001388525,1.0,0.8577054,1.400146E-6,0.01754724,2.905005E-5,0.004814767,1.190724E-5,0.05391709,1.319689E-6,6.805153E-4,0.001120987,1.497205E-6,5.229068E-7,0.02195594,8.177514E-5,1.047982E-4,1.540981E-4,3.278878E-4,1.99156E-7,2.89429E-5,2.529594E-4,5.338291E-5,0.0057455,4.975666E-4,4.07636E-5,0.009069689,1.204183E-4,2.368103E-4,2.417572E-4,2.435562E-6,9.625317E-6,3.018888E-5,0.004437149,6.310125E-6,1.448181E-4,2.477244E-6,0.002126025,1.181563E-4,1.903528E-5,3.578478E-6,4.597764E-4,0.003815135,0.003362383,1.73631E-5,9.030035E-6,6.243226E-5,2.71055E-6,4.933569E-5,0.003145857,0.00116926,0.006249674,8.493964,9.013457E-5,481726.8,481726.8
8.6E-4,15.40433,-1.460403E8,1148.151,1148.151,0.001388525,1.0,0.8575097,1.387847E-6,0.01760685,2.882495E-5,0.004828711,1.181833E-5,0.05403466,1.309225E-6,6.830732E-4,0.001122201,1.491694E-6,5.176411E-7,0.02199001,8.1538E-5,1.053585E-4,1.546347E-4,3.279445E-4,1.970527E-7,2.90099E-5,2.546975E-4,5.321028E-5,0.005745428,4.986609E-4,4.060037E-5,0.009088594,1.209161E-4,2.377585E-4,2.43188E-4,2.450122E-6,9.702337E-6,3.016659E-5,0.004436753,6.330644E-6,1.448698E-4,2.489302E-6,0.002125342,1.182695E-4,1.911464E-5,3.607222E-6,4.595852E-4,0.003811754,0.003361025,1.72861E-5,9.094424E-6,6.259885E-5,2.722498E-6,4.939392E-5,0.003132906,0.001162515,0.006216588,8.492325,9.013834E-5,481633.8,481633.8
8.7E-4,15.40369,-1.4409E8,1147.885,1147.885,0.001388525,1.0,0.8573163,1.375806E-6,0.01766591,2.860423E-5,0.004842519,1.173113E-5,0.05415087,1.298964E-6,6.856061E-4,0.001123399,1.486264E-6,5.124881E-7,0.0220236,8.130425E-5,1.059142E-4,1.551654E-4,3.279984E-4,1.949951E-7,2.907603E-5,2.564208E-4,5.303877E-5,0.005745292,4.997396E-4,4.043957E-5,0.009107262,1.214091E-4,2.386992E-4,2.446087E-4,2.464584E-6,9.778823E-6,3.014439E-5,0.004436308,6.350801E-6,1.44919E-4,2.501244E-6,0.00212464,1.183804E-4,1.919315E-5,3.635797E-6,4.593898E-4,0.003808362,0.003359684,1.72103E-5,9.158458E-6,6.276335E-5,2.734344E-6,4.945088E-5,0.003120124,0.001155869,0.006183957,8.490706,9.014206E-5,481542.0,481542.0
8.8E-4,15.40307,-1.421863E8,1147.622,1147.622,0.001388525,1.0,0.8571251,1.364015E-6,0.01772442,2.838775E-5,0.004856193,1.164561E-5,0.05426574,1.2889E-6,6.881147E-4,0.00112458,1.480911E-6,5.074439E-7,0.02205671,8.107383E-5,1.064656E-4,1.5569E-4,3.280494E-4,1.929817E-7,2.914133E-5,2.581296E-4,5.28684E-5,0.005745094,5.00803E-4,4.028115E-5,0.009125699,1.218973E-4,2.396328E-4,2.460198E-4,2.478952E-6,9.854783E-6,3.012227E-5,0.004435817,6.370606E-6,1.449656E-4,2.513071E-6,0.002123919,1.184888E-4,1.927081E-5,3.664206E-6,4.591902E-4,0.003804958,0.003358359,1.713566E-5,9.222145E-6,6.292579E-5,2.746092E-6,4.950662E-5,0.003107508,0.00114932,0.00615177,8.489109,9.014572E-5,481451.4,481451.4
8.9E-4,15.40245,-1.403274E8,1147.363,1147.363,0.001388525,1.0,0.8569362,1.352465E-6,0.0177824,2.817539E-5,0.004869736,1.15617E-5,0.05437932,1.279028E-6,6.905995E-4,0.001125746,1.475634E-6,5.025051E-7,0.02208936,8.084664E-5,1.070126E-4,1.562089E-4,3.280977E-4,1.910111E-7,2.920581E-5,2.598242E-4,5.269917E-5,0.005744836,5.018515E-4,4.012505E-5,0.00914391,1.223809E-4,2.405592E-4,2.474212E-4,2.493226E-6,9.930224E-6,3.010023E-5,0.004435279,6.390067E-6,1.450098E-4,2.524786E-6,0.002123181,1.18595E-4,1.934765E-5,3.692451E-6,4.589867E-4,0.003801545,0.003357051,1.706216E-5,9.28549E-6,6.308623E-5,2.757741E-6,4.956116E-5,0.003095054,0.001142864,0.006120016,8.487532,9.014933E-5,481362.0,481362.0
9.0E-4,15.40184,-1.38512E8,1147.107,1147.107,0.001388525,1.0,0.8567494,1.341149E-6,0.01783986,2.796701E-5,0.004883152,1.147935E-5,0.05449162,1.269341E-6,6.930609E-4,0.001126896,1.470431E-6,4.976684E-7,0.02212156,8.06226E-5,1.075554E-4,1.56722E-4,3.281434E-4,1.890818E-7,2.926948E-5,2.615047E-4,5.253108E-5,0.005744519,5.028854E-4,3.997119E-5,0.009161901,1.2286E-4,2.414788E-4,2.488132E-4,2.507409E-6,1.000515E-5,3.007827E-5,0.004434697,6.409192E-6,1.450516E-4,2.536392E-6,0.002122426,1.18699E-4,1.942368E-5,3.720534E-6,4.587794E-4,0.003798122,0.003355758,1.698977E-5,9.3485E-6,6.32447E-5,2.769296E-6,4.961454E-5,0.003082757,0.0011365,0.006088685,8.485974,9.015289E-5,481273.6,481273.6
9.1E-4,15.40125,-1.367383E8,1146.855,1146.855,0.001388525,1.0,0.8565646,1.33006E-6,0.0178968,2.77625E-5,0.004896442,1.139853E-5,0.05460267,1.259835E-6,6.954995E-4,0.001128032,1.4653E-6,4.929304E-7,0.02215331,8.040163E-5,1.08094E-4,1.572296E-4,3.281865E-4,1.871926E-7,2.933237E-5,2.631714E-4,5.236414E-5,0.005744146,5.039051E-4,3.981953E-5,0.009179677,1.233347E-4,2.423916E-4,2.501959E-4,2.521501E-6,1.007958E-5,3.00564E-5,0.004434073,6.427989E-6,1.45091E-4,2.547889E-6,0.002121654,1.188007E-4,1.949892E-5,3.748457E-6,4.585685E-4,0.00379469,0.00335448,1.691846E-5,9.411181E-6,6.340126E-5,2.780756E-6,4.966679E-5,0.003070614,0.001130225,0.006057767,8.484436,9.015639E-5,481186.4,481186.4
9.2E-4,15.40065,-1.350052E8,1146.605,1146.605,0.001388525,1.0,0.8563819,1.31919E-6,0.01795325,2.756175E-5,0.00490961,1.131919E-5,0.05471252,1.250504E-6,6.979158E-4,0.001129153,1.460239E-6,4.882882E-7,0.02218464,8.018366E-5,1.086286E-4,1.577318E-4,3.282272E-4,1.853422E-7,2.939449E-5,2.648246E-4,5.219834E-5,0.005743718,5.049109E-4,3.967001E-5,0.009197241,1.23805E-4,2.432977E-4,2.515696E-4,2.535504E-6,1.01535E-5,3.003462E-5,0.004433407,6.446465E-6,1.451283E-4,2.559281E-6,0.002120867,1.189004E-4,1.957338E-5,3.776223E-6,4.58354E-4,0.003791251,0.003353218,1.684819E-5,9.473538E-6,6.355595E-5,2.792125E-6,4.971794E-5,0.003058622,0.001124037,0.006027251,8.482917,9.015985E-5,481100.2,481100.2
9.3E-4,15.40007,-1.333112E8,1146.359,1146.359,0.001388525,1.0,0.8562012,1.308534E-6,0.0180092,2.736465E-5,0.004922658,1.124128E-5,0.05482117,1.241342E-6,7.0031E-4,0.001130259,1.455247E-6,4.837388E-7,0.02221554,7.996862E-5,1.091591E-4,1.582285E-4,3.282654E-4,1.835294E-7,2.945586E-5,2.664644E-4,5.203369E-5,0.005743238,5.05903E-4,3.952257E-5,0.0092146,1.24271E-4,2.441973E-4,2.529344E-4,2.549421E-6,1.022694E-5,3.001291E-5,0.004432702,6.464628E-6,1.451633E-4,2.570568E-6,0.002120064,1.189979E-4,1.964707E-5,3.803832E-6,4.581361E-4,0.003787805,0.00335197,1.677895E-5,9.535578E-6,6.37088E-5,2.803403E-6,4.976801E-5,0.003046776,0.001117934,0.00599713,8.481416,9.016325E-5,481015.1,481015.1
9.4E-4,15.3995,-1.316557E8,1146.116,1146.116,0.001388525,1.0,0.8560226,1.298089E-6,0.01806466,2.717118E-5,0.004935585,1.11648E-5,0.05492862,1.23235E-6,7.026822E-4,0.001131352,1.450324E-6,4.792814E-7,0.02224602,7.975651E-5,1.096855E-4,1.587199E-4,3.283013E-4,1.817538E-7,2.951647E-5,2.680908E-4,5.187022E-5,0.005742704,5.068815E-4,3.937724E-5,0.009231752,1.247328E-4,2.450903E-4,2.542901E-4,2.563249E-6,1.029987E-5,2.99913E-5,0.004431956,6.482477E-6,1.451961E-4,2.581751E-6,0.002119247,1.190934E-4,1.972E-5,3.831284E-6,4.579149E-4,0.003784352,0.003350736,1.671074E-5,9.597296E-6,6.385981E-5,2.81459E-6,4.9817E-5,0.003035078,0.001111917,0.005967404,8.479933,9.016661E-5,480931.0,480931.0
9.5E-4,15.39893,-1.300378E8,1145.876,1145.876,0.001388525,1.0,0.8558459,1.28785E-6,0.01811962,2.698128E-5,0.00494839,1.108973E-5,0.05503488,1.223525E-6,7.050322E-4,0.00113243,1.445471E-6,4.749137E-7,0.02227608,7.95473E-5,1.102078E-4,1.592059E-4,3.283347E-4,1.800145E-7,2.957633E-5,2.697036E-4,5.170796E-5,0.005742119,5.078463E-4,3.9234E-5,0.009248696,1.251902E-4,2.459767E-4,2.556368E-4,2.576988E-6,1.037231E-5,2.996977E-5,0.004431172,6.500011E-6,1.452268E-4,2.592828E-6,0.002118414,1.191868E-4,1.979215E-5,3.858576E-6,4.576904E-4,0.003780893,0.003349518,1.664356E-5,9.658693E-6,6.400897E-5,2.825685E-6,4.986492E-5,0.003023528,0.001105985,0.005938073,8.478469,9.016992E-5,480848.0,480848.0
9.6E-4,15.39838,-1.284539E8,1145.639,1145.639,0.001388525,1.0,0.8556709,1.277794E-6,0.01817416,2.679448E-5,0.004961092,1.101587E-5,0.05514011,1.214844E-6,7.073632E-4,0.001133496,1.440674E-6,4.706259E-7,0.02230578,7.934062E-5,1.107267E-4,1.596872E-4,3.283662E-4,1.783077E-7,2.963554E-5,2.713047E-4,5.154675E-5,0.00574149,5.087994E-4,3.909253E-5,0.009265463,1.25644E-4,2.468575E-4,2.569757E-4,2.590651E-6,1.044431E-5,2.994832E-5,0.004430354,6.517277E-6,1.452557E-4,2.603815E-6,0.00211757,1.192783E-4,1.986364E-5,3.88573E-6,4.574632E-4,0.003777429,0.003348312,1.657725E-5,9.719811E-6,6.415656E-5,2.836702E-6,4.991193E-5,0.003012104,0.001100125,0.00590908,8.477021,9.017319E-5,480765.9,480765.9
9.7E-4,15.39783,-1.269041E8,1145.405,1145.405,0.001388525,1.0,0.8554978,1.267926E-6,0.01822824,2.661093E-5,0.004973684,1.09433E-5,0.05524426,1.206315E-6,7.096741E-4,0.001134549,1.43594E-6,4.6642E-7,0.02233509,7.913658E-5,1.112418E-4,1.601636E-4,3.283956E-4,1.766339E-7,2.969407E-5,2.728933E-4,5.138668E-5,0.005740815,5.097402E-4,3.895293E-5,0.009282042,1.260939E-4,2.477322E-4,2.583064E-4,2.604233E-6,1.051584E-5,2.992696E-5,0.004429502,6.534259E-6,1.452826E-4,2.614705E-6,0.002116712,1.19368E-4,1.993443E-5,3.912736E-6,4.57233E-4,0.00377396,0.003347119,1.651186E-5,9.780635E-6,6.430248E-5,2.847635E-6,4.995797E-5,0.003000813,0.001094342,0.005880443,8.47559,9.017641E-5,480684.7,480684.7
9.8E-4,15.39728,-1.253874E8,1145.173,1145.173,0.001388525,1.0,0.8553265,1.258241E-6,0.01828188,2.643054E-5,0.004986168,1.087196E-5,0.05534735,1.197932E-6,7.119652E-4,0.00113559,1.431266E-6,4.622935E-7,0.02236404,7.893513E-5,1.117533E-4,1.606352E-4,3.28423E-4,1.749924E-7,2.975192E-5,2.744698E-4,5.122774E-5,0.005740095,5.106688E-4,3.881517E-5,0.009298437,1.265399E-4,2.48601E-4,2.596289E-4,2.617735E-6,1.058691E-5,2.990568E-5,0.004428616,6.550964E-6,1.453076E-4,2.625501E-6,0.002115843,1.194559E-4,2.000452E-5,3.939596E-6,4.570001E-4,0.003770488,0.003345939,1.644737E-5,9.841168E-6,6.444676E-5,2.858486E-6,5.000307E-5,0.002989652,0.001088634,0.005852155,8.474175,9.017959E-5,480604.5,480604.5
9.9E-4,15.39675,-1.239029E8,1144.944,1144.944,0.001388525,1.0,0.8551569,1.248734E-6,0.01833509,2.625323E-5,0.004998545,1.080184E-5,0.05544939,1.189694E-6,7.142368E-4,0.001136619,1.426652E-6,4.582446E-7,0.02239261,7.873622E-5,1.122611E-4,1.611021E-4,3.284484E-4,1.733821E-7,2.980912E-5,2.760341E-4,5.106994E-5,0.005739332,5.115854E-4,3.867922E-5,0.009314651,1.269821E-4,2.49464E-4,2.609433E-4,2.631158E-6,1.065753E-5,2.988449E-5,0.004427698,6.567396E-6,1.453308E-4,2.636203E-6,0.002114961,1.195419E-4,2.007393E-5,3.966312E-6,4.567645E-4,0.003767011,0.003344773,1.638376E-5,9.901415E-6,6.458944E-5,2.869255E-6,5.004726E-5,0.00297862,0.001082999,0.005824211,8.472776,9.018272E-5,480525.1,480525.1
0.001,15.39622,-1.224497E8,1144.718,1144.718,0.001388525,1.0,0.854989,1.239403E-6,0.01838786,2.607896E-5,0.005010817,1.073291E-5,0.0555504,1.181597E-6,7.164891E-4,0.001137635,1.422097E-6,4.542717E-7,0.02242082,7.853981E-5,1.127653E-4,1.615642E-4,3.284718E-4,1.718026E-7,2.986566E-5,2.775864E-4,5.091326E-5,0.005738526,5.124903E-4,3.854506E-5,0.009330686,1.274206E-4,2.503212E-4,2.622498E-4,2.644502E-6,1.07277E-5,2.986338E-5,0.004426747,6.583558E-6,1.453522E-4,2.646813E-6,0.002114067,1.196262E-4,2.014267E-5,3.992884E-6,4.565262E-4,0.003763532,0.003343618,1.632103E-5,9.961377E-6,6.473051E-5,2.879944E-6,5.009052E-5,0.002967715,0.001077437,0.005796606,8.471393,9.018582E-5,480446.7,480446.7
