Time_Soln#5 (sec),Volume_Soln#5 (cm3),Volumetric_heat_production_rate_Soln#5 (erg/cm3-sec),Surface_temperature_Soln#5 (K),Temperature_Soln#5 (K),Mass_Soln#5 (g),Pressure_Soln#5 (atm),Mole_fraction_H2_Soln#5 (),Mole_fraction_H_Soln#5 (),Mole_fraction_CH4_Soln#5 (),Mole_fraction_CH3_Soln#5 (),Mole_fraction_C2H6_Soln#5 (),Mole_fraction_C2H5_Soln#5 (),Mole_fraction_C2H4_Soln#5 (),Mole_fraction_C2H2_Soln#5 (),Mole_fraction_C3H8_Soln#5 (),Mole_fraction_NC3H7_Soln#5 (),Mole_fraction_C3H6_Soln#5 (),Mole_fraction_C3H5-A_Soln#5 (),Mole_fraction_C3H4-P_Soln#5 (),Mole_fraction_C3H4-A_Soln#5 (),Mole_fraction_NC4H10_Soln#5 (),Mole_fraction_IC4H10_Soln#5 (),Mole_fraction_IC4H8_Soln#5 (),Mole_fraction_IC4H7_Soln#5 (),Mole_fraction_C4H8-1_Soln#5 (),Mole_fraction_C4H8-2_Soln#5 (),Mole_fraction_C4H71-3_Soln#5 (),Mole_fraction_C4H6_Soln#5 (),Mole_fraction_C4H4_Soln#5 (),Mole_fraction_C6H6_Soln#5 (),Mole_fraction_FULVENE_Soln#5 (),Mole_fraction_C5H6_Soln#5 (),Mole_fraction_C5H5_Soln#5 (),Mole_fraction_MCPTD_Soln#5 (),Mole_fraction_NC5H12_Soln#5 (),Mole_fraction_NC5H10_Soln#5 (),Mole_fraction_B1M2_Soln#5 (),Mole_fraction_B1M3_Soln#5 (),Mole_fraction_B2M2_Soln#5 (),Mole_fraction_CYC5H8_Soln#5 (),Mole_fraction_LC5H8_Soln#5 (),Mole_fraction_DIALLYL_Soln#5 (),Mole_fraction_CYC6H8_Soln#5 (),Mole_fraction_CYC6H10_Soln#5 (),Mole_fraction_NC6H12_Soln#5 (),Mole_fraction_NC7H14_Soln#5 (),Mole_fraction_C7H8_Soln#5 (),Mole_fraction_C7H7_Soln#5 (),Mole_fraction_C6H5C2H3_Soln#5 (),Mole_fraction_C6H5C2H5_Soln#5 (),Mole_fraction_XYLENE_Soln#5 (),Mole_fraction_INDENE_Soln#5 (),Mole_fraction_NPBENZ_Soln#5 (),Mole_fraction_NC12H26_Soln#5 (),Mole_fraction_NC16H34_Soln#5 (),Mole_fraction_NC10H20_Soln#5 (),Molecular_weight_Soln#5 (g/mole),Mass_density_Soln#5 (g/cm3),Unburned_hydrocarbons_Soln#5 (ppm),Volatile_organic_compounds_Soln#5 (ppm)
1.397794E-5,15.67575,-3.072501E9,1192.879,1192.879,0.001504235,1.0,0.9476219,9.385492E-6,3.952106E-4,1.241681E-4,1.852154E-4,7.565662E-5,0.001983983,2.463991E-6,3.518748E-5,5.861568E-6,9.69473E-4,9.517567E-5,1.142702E-7,1.654366E-6,1.652979E-5,2.210427E-7,2.911604E-8,4.940513E-7,3.609394E-4,8.487223E-6,8.476504E-5,2.827524E-4,7.416819E-8,5.911581E-6,2.258854E-11,1.987312E-7,3.854559E-10,6.404002E-10,1.271359E-6,2.884467E-4,4.007427E-9,4.014816E-6,2.572072E-9,5.271048E-10,1.438965E-4,1.29758E-5,3.072434E-8,1.98136E-9,3.38723E-5,3.218165E-4,0.004044745,1.183474E-5,9.7823E-10,3.592826E-7,4.956023E-8,1.612321E-10,5.092451E-7,0.01068755,0.006359345,0.02581574,9.392916,9.595902E-5,532709.9,532709.9
1.502518E-5,15.67457,-3.027217E9,1192.344,1192.344,0.001504235,1.0,0.9472977,9.343497E-6,4.367753E-4,1.242566E-4,2.023232E-4,7.53086E-5,0.00215829,2.816352E-6,3.906375E-5,5.82213E-6,0.001055301,9.594117E-5,1.33921E-7,1.845142E-6,1.825221E-5,2.50739E-7,3.718415E-8,5.882736E-7,3.935531E-4,9.56586E-6,8.625894E-5,3.116943E-4,9.189864E-8,6.47653E-6,3.003289E-11,2.401904E-7,5.027966E-10,7.807966E-10,1.401952E-6,3.146256E-4,4.825847E-9,4.57391E-6,3.092185E-9,6.462229E-10,1.573798E-4,1.457264E-5,3.885718E-8,2.413667E-9,3.647054E-5,3.50751E-4,0.004041662,1.273146E-5,1.273854E-9,4.243034E-7,5.63717E-8,2.093319E-10,6.02486E-7,0.01065764,0.006335373,0.0257321,9.389406,9.596621E-5,532510.9,532510.9
1.564992E-5,15.67389,-3.000089E9,1192.029,1192.029,0.001504235,1.0,0.9471059,9.309735E-6,4.615027E-4,1.24149E-4,2.124637E-4,7.505428E-5,0.002261447,3.031939E-6,4.136608E-5,5.794901E-6,0.001106098,9.628185E-5,1.462886E-7,1.959211E-6,1.927259E-5,2.686854E-7,4.259927E-8,6.478618E-7,4.128508E-4,1.021807E-5,8.699608E-5,3.289318E-4,1.033997E-7,6.81182E-6,3.518641E-11,2.667015E-7,5.820481E-10,8.720642E-10,1.47911E-6,3.301166E-4,5.352715E-9,4.911244E-6,3.423485E-9,7.233327E-10,1.653526E-4,1.551594E-5,4.417377E-8,2.691485E-9,3.800184E-5,3.678416E-4,0.004039849,1.32462E-5,1.474182E-9,4.651572E-7,6.050824E-8,2.418057E-10,6.610282E-7,0.01063995,0.006321209,0.02568264,9.387332,9.59704E-5,532393.2,532393.2
1.599225E-5,15.67352,-2.985221E9,1191.857,1191.857,0.001504235,1.0,0.9470014,9.28897E-6,4.750211E-4,1.240482E-4,2.179974E-4,7.490283E-5,0.00231769,3.151614E-6,4.262325E-5,5.779029E-6,0.001133793,9.643842E-5,1.532626E-7,2.021741E-6,1.982903E-5,2.785793E-7,4.576243E-8,6.815417E-7,4.233694E-4,1.057775E-5,8.735673E-5,3.383608E-4,1.099876E-7,6.994904E-6,3.824801E-11,2.817754E-7,6.284557E-10,9.244839E-10,1.521119E-6,3.38561E-4,5.653589E-9,5.096957E-6,3.611472E-9,7.674767E-10,1.696968E-4,1.602912E-5,4.723021E-8,2.849873E-9,3.883489E-5,3.771486E-4,0.004038864,1.35219E-5,1.591761E-9,4.881612E-7,6.279423E-8,2.608247E-10,6.939803E-7,0.01063031,0.006313494,0.02565569,9.386201,9.597266E-5,532329.1,532329.1
1.607744E-5,15.67343,-2.981512E9,1191.815,1191.815,0.001504235,1.0,0.9469754,9.28356E-6,4.783812E-4,1.240189E-4,2.193718E-4,7.486393E-5,0.002331654,3.181556E-6,4.293555E-5,5.774982E-6,0.001140669,9.647438E-5,1.550194E-7,2.037301E-6,1.996718E-5,2.810473E-7,4.65715E-8,6.90034E-7,4.259805E-4,1.066747E-5,8.744199E-5,3.40705E-4,1.116582E-7,7.040389E-6,3.903682E-11,2.85586E-7,6.403358E-10,9.377964E-10,1.531542E-6,3.406573E-4,5.729801E-9,5.14325E-6,3.658953E-9,7.786693E-10,1.70775E-4,1.615638E-5,4.800637E-8,2.889959E-9,3.904152E-5,3.794581E-4,0.00403862,1.358981E-5,1.621894E-9,4.939519E-7,6.336504E-8,2.656944E-10,7.022741E-7,0.01062792,0.006311579,0.025649,9.385921,9.597322E-5,532313.2,532313.2
1.643809E-5,15.67304,-2.965862E9,1191.635,1191.635,0.001504235,1.0,0.9468659,9.259812E-6,4.925869E-4,1.238779E-4,2.251781E-4,7.469437E-5,0.002390624,3.309001E-6,4.425501E-5,5.757485E-6,0.001169706,9.661435E-5,1.625496E-7,2.103165E-6,2.055054E-5,2.915195E-7,5.009438E-8,7.264681E-7,4.370049E-4,1.104823E-5,8.778401E-5,3.506179E-4,1.188664E-7,7.232596E-6,4.249731E-11,3.019773E-7,6.921014E-10,9.953419E-10,1.57552E-6,3.495087E-4,6.058344E-9,5.339518E-6,3.863012E-9,8.269625E-10,1.753267E-4,1.669304E-5,5.136004E-8,3.062592E-9,3.991327E-5,3.892051E-4,0.004037591,1.387421E-5,1.753357E-9,5.187517E-7,6.578934E-8,2.869177E-10,7.377883E-7,0.01061781,0.006303497,0.02562074,9.384736,9.597558E-5,532246.0,532246.0
1.671226E-5,15.67275,-2.953973E9,1191.499,1191.499,0.001504235,1.0,0.9467829,9.240813E-6,5.033651E-4,1.237534E-4,2.295791E-4,7.456055E-5,0.002435296,3.406604E-6,4.525516E-5,5.743801E-6,0.001191702,9.670842E-5,1.683733E-7,2.153219E-6,2.09924E-5,2.995052E-7,5.287885E-8,7.546797E-7,4.453538E-4,1.13386E-5,8.80245E-5,3.581412E-4,1.244918E-7,7.378333E-6,4.526089E-11,3.147155E-7,7.330486E-10,1.040378E-9,1.608794E-6,3.562125E-4,6.314467E-9,5.488995E-6,4.021401E-9,8.646536E-10,1.787732E-4,1.709871E-5,5.398197E-8,3.196968E-9,4.057279E-5,3.965828E-4,0.004036813,1.408713E-5,1.857533E-9,5.379072E-7,6.764032E-8,3.037125E-10,7.652144E-7,0.01061016,0.006297377,0.02559935,9.383839,9.597736E-5,532195.2,532195.2
1.714472E-5,15.6723,-2.935257E9,1191.286,1191.286,0.001504235,1.0,0.9466527,9.209371E-6,5.203236E-4,1.235295E-4,2.364964E-4,7.434162E-5,0.002505468,3.561753E-6,4.682697E-5,5.721618E-6,0.001226251,9.683707E-5,1.777311E-7,2.232116E-6,2.168626E-5,3.121386E-7,5.746146E-8,8.00067E-7,4.58463E-4,1.179801E-5,8.837127E-5,3.699819E-4,1.336188E-7,7.607481E-6,4.986099E-11,3.352899E-7,8.004741E-10,1.113712E-9,1.660983E-6,3.667398E-4,6.729673E-9,5.725105E-6,4.276898E-9,9.258216E-10,1.841835E-4,1.773422E-5,5.824354E-8,3.414399E-9,4.160725E-5,4.081604E-4,0.004035594,1.441714E-5,2.029445E-9,5.68639E-7,7.057237E-8,3.313836E-10,8.092057E-7,0.01059815,0.006287772,0.02556575,9.382431,9.598015E-5,532115.3,532115.3
1.741762E-5,15.67201,-2.923474E9,1191.152,1191.152,0.001504235,1.0,0.9465708,9.188687E-6,5.309981E-4,1.233726E-4,2.408462E-4,7.419906E-5,0.002549568,3.660373E-6,4.781517E-5,5.707283E-6,0.001247962,9.690713E-5,1.837414E-7,2.281864E-6,2.212217E-5,3.201322E-7,6.047287E-8,8.292501E-7,4.666981E-4,1.208872E-5,8.857108E-5,3.774368E-4,1.395339E-7,7.751627E-6,5.291664E-11,3.485686E-7,8.447915E-10,1.161427E-9,1.693731E-6,3.733538E-4,6.998636E-9,5.874256E-6,4.441597E-9,9.654808E-10,1.875815E-4,1.813248E-5,6.100974E-8,3.55497E-9,4.225647E-5,4.154295E-4,0.00403483,1.462183E-5,2.142689E-9,5.883451E-7,7.242966E-8,3.495836E-10,8.374089E-7,0.0105906,0.006281739,0.02554464,9.381546,9.598189E-5,532065.1,532065.1
1.753857E-5,15.67189,-2.918257E9,1191.092,1191.092,0.001504235,1.0,0.9465346,9.179319E-6,5.357214E-4,1.232993E-4,2.427699E-4,7.413484E-5,0.002569065,3.704255E-6,4.825211E-5,5.700851E-6,0.00125756,9.693553E-5,1.864317E-7,2.303898E-6,2.231483E-5,3.236797E-7,6.183851E-8,8.423202E-7,4.703379E-4,1.221773E-5,8.865496E-5,3.807359E-4,1.42195E-7,7.815387E-6,5.431088E-11,3.545285E-7,8.648888E-10,1.182945E-9,1.708194E-6,3.762772E-4,7.119617E-9,5.940381E-6,4.515469E-9,9.833278E-10,1.890832E-4,1.830823E-5,6.225518E-8,3.618124E-9,4.254327E-5,4.186412E-4,0.004034493,1.471163E-5,2.194111E-9,5.971569E-7,7.32544E-8,3.578406E-10,8.500189E-7,0.01058727,0.006279073,0.02553531,9.381155,9.598266E-5,532042.9,532042.9
1.814344E-5,15.67126,-2.892257E9,1190.798,1190.798,0.001504235,1.0,0.9463545,9.130919E-6,5.592755E-4,1.229033E-4,2.523545E-4,7.38054E-5,0.002666149,3.925186E-6,5.042819E-5,5.668077E-6,0.001305349,9.705653E-5,2.001155E-7,2.413967E-6,2.327366E-5,3.414592E-7,6.894322E-8,9.088621E-7,4.884528E-4,1.286432E-5,8.903594E-5,3.97191E-4,1.558453E-7,8.133164E-6,6.164172E-11,3.849827E-7,9.694127E-10,1.293844E-9,1.780088E-6,3.908291E-4,7.740248E-9,6.271174E-6,4.892513E-9,1.074941E-9,1.965556E-4,1.918052E-5,6.865196E-8,3.941379E-9,4.396944E-5,4.34618E-4,0.004032817,1.515279E-5,2.462207E-9,6.418949E-7,7.739178E-8,4.008227E-10,9.140289E-7,0.01057066,0.006265807,0.02548885,9.379209,9.598648E-5,531932.5,531932.5
1.823332E-5,15.67117,-2.888404E9,1190.754,1190.754,0.001504235,1.0,0.9463278,9.123515E-6,5.627653E-4,1.228405E-4,2.537733E-4,7.375535E-5,0.002680513,3.958221E-6,5.075016E-5,5.663126E-6,0.001312419,9.707167E-5,2.021818E-7,2.430302E-6,2.341543E-5,3.441061E-7,7.003933E-8,9.189183E-7,4.911315E-4,1.296057E-5,8.90872E-5,3.996293E-4,1.579229E-7,8.180219E-6,6.278408E-11,3.896012E-7,9.855306E-10,1.310805E-9,1.790706E-6,3.929813E-4,7.834735E-9,6.320326E-6,4.949633E-9,1.088896E-9,1.976603E-4,1.930915E-5,6.962664E-8,3.990482E-9,4.418017E-5,4.369794E-4,0.00403257,1.521719E-5,2.503648E-9,6.486379E-7,7.800822E-8,4.074568E-10,9.236748E-7,0.0105682,0.006263846,0.02548198,9.378921,9.598704E-5,531916.2,531916.2
1.86962E-5,15.6707,-2.868632E9,1190.531,1190.531,0.001504235,1.0,0.9461911,9.084642E-6,5.806941E-4,1.225026E-4,2.610583E-4,7.349365E-5,0.00275423,4.129135E-6,5.240252E-5,5.637349E-6,0.001348699,9.71394E-5,2.129534E-7,2.514328E-6,2.414266E-5,3.577543E-7,7.584874E-8,9.713701E-7,5.048732E-4,1.345686E-5,8.933101E-5,4.121575E-4,1.688177E-7,8.421876E-6,6.888569E-11,4.137557E-7,1.070904E-9,1.400107E-9,1.845116E-6,4.04023E-4,8.330433E-9,6.573368E-6,5.248126E-9,1.162127E-9,2.033269E-4,1.996744E-5,7.474151E-8,4.247605E-9,4.526063E-5,4.490886E-4,0.004031304,1.554429E-5,2.723591E-9,6.837339E-7,8.118858E-8,4.426248E-10,9.738741E-7,0.0105556,0.006253784,0.02544673,9.377444,9.598992E-5,531832.4,531832.4
1.882944E-5,15.67057,-2.862953E9,1190.467,1190.467,0.001504235,1.0,0.9461519,9.073232E-6,5.858412E-4,1.224011E-4,2.631484E-4,7.341718E-5,0.00277537,4.178571E-6,5.287632E-5,5.629848E-6,0.001359102,9.71559E-5,2.160943E-7,2.538484E-6,2.435108E-5,3.616878E-7,7.757282E-8,9.866733E-7,5.088119E-4,1.359988E-5,8.939514E-5,4.157545E-4,1.720143E-7,8.491224E-6,7.071134E-11,4.20823E-7,1.096221E-9,1.426428E-9,1.860693E-6,4.071882E-4,8.475962E-9,6.646167E-6,5.335389E-9,1.183632E-9,2.049508E-4,2.015564E-5,7.624332E-8,4.322938E-9,4.557014E-5,4.525581E-4,0.004030941,1.563703E-5,2.788954E-9,6.939501E-7,8.210568E-8,4.530631E-10,9.884847E-7,0.01055199,0.0062509,0.02543662,9.37702,9.599075E-5,531808.4,531808.4
1.922788E-5,15.67017,-2.846041E9,1190.276,1190.276,0.001504235,1.0,0.9460351,9.038606E-6,6.011955E-4,1.220876E-4,2.693799E-4,7.318583E-5,0.002838371,4.327006E-6,5.428814E-5,5.607234E-6,0.001390103,9.719801E-5,2.255916E-7,2.610629E-6,2.497185E-5,3.734612E-7,8.286676E-8,1.032965E-6,5.20545E-4,1.40279E-5,8.957181E-5,4.264849E-4,1.817309E-7,8.698019E-6,7.635741E-11,4.42255E-7,1.173891E-9,1.50678E-9,1.907047E-6,4.166184E-4,8.918639E-9,6.863707E-6,5.599831E-9,1.249056E-9,2.097877E-4,2.071493E-5,8.081082E-8,4.551657E-9,4.649173E-5,4.628897E-4,0.004029863,1.591061E-5,2.989887E-9,7.247924E-7,8.485174E-8,4.851154E-10,1.032588E-6,0.01054123,0.00624231,0.02540651,9.375759,9.59932E-5,531736.9,531736.9
1.928088E-5,15.67011,-2.843799E9,1190.251,1190.251,0.001504235,1.0,0.9460196,9.033943E-6,6.032336E-4,1.220448E-4,2.702067E-4,7.315477E-5,0.002846727,4.346817E-6,5.447537E-5,5.604206E-6,0.001394214,9.720283E-5,2.268667E-7,2.620216E-6,2.505414E-5,3.750284E-7,8.358677E-8,1.039183E-6,5.221006E-4,1.408487E-5,8.959365E-5,4.279093E-4,1.830412E-7,8.725462E-6,7.712989E-11,4.451395E-7,1.184446E-9,1.517655E-9,1.913187E-6,4.178688E-4,8.978375E-9,6.892625E-6,5.635401E-9,1.257885E-9,2.10429E-4,2.078893E-5,8.142701E-8,4.58247E-9,4.661387E-5,4.642592E-4,0.00402972,1.594659E-5,3.01724E-9,7.289277E-7,8.52174E-8,4.894745E-10,1.038501E-6,0.0105398,0.006241172,0.02540252,9.375591,9.599353E-5,531727.4,531727.4
2.004198E-5,15.66936,-2.811761E9,1189.89,1189.89,0.001504235,1.0,0.9457983,8.96576E-6,6.323865E-4,1.214055E-4,2.820241E-4,7.270232E-5,0.002966084,4.63294E-6,5.714866E-5,5.560298E-6,0.001452933,9.725423E-5,2.454768E-7,2.757585E-6,2.622839E-5,3.975563E-7,9.433905E-8,1.129969E-6,5.443043E-4,1.490362E-5,8.98674E-5,4.482835E-4,2.023081E-7,9.117789E-6,8.878955E-11,4.874141E-7,1.341793E-9,1.678723E-9,2.000675E-6,4.357197E-4,9.858085E-9,7.307185E-6,6.156185E-9,1.387913E-9,2.195794E-4,2.184115E-5,9.049317E-8,5.034872E-9,4.835617E-5,4.837952E-4,0.004027687,1.645243E-5,3.426309E-9,7.891255E-7,9.047583E-8,5.545562E-10,1.124557E-6,0.01051942,0.006224917,0.02534549,9.373203,9.599817E-5,531591.9,531591.9
2.029871E-5,15.6691,-2.801033E9,1189.77,1189.77,0.001504235,1.0,0.9457242,8.942304E-6,6.42171E-4,1.211805E-4,2.859867E-4,7.254734E-5,0.003006077,4.730103E-6,5.804387E-5,5.54534E-6,0.001472603,9.726479E-5,2.518774E-7,2.803793E-6,2.662131E-5,4.051627E-7,9.814061E-8,1.161209E-6,5.517369E-4,1.517999E-5,8.994403E-5,4.551213E-4,2.089932E-7,9.249385E-6,9.296456E-11,5.02026E-7,1.39729E-9,1.735121E-9,2.029898E-6,4.416968E-4,1.016398E-8,7.446681E-6,6.335978E-9,1.433123E-9,2.226417E-4,2.219167E-5,9.364079E-8,5.19158E-9,4.8939E-5,4.903308E-4,0.004027008,1.661862E-5,3.571169E-9,8.097619E-7,9.225203E-8,5.775554E-10,1.154051E-6,0.01051259,0.006219475,0.0253264,9.372403,9.599972E-5,531546.5,531546.6
2.055303E-5,15.66885,-2.790447E9,1189.651,1189.651,0.001504235,1.0,0.9456511,8.91888E-6,6.518384E-4,1.209535E-4,2.899003E-4,7.239283E-5,0.003045558,4.826658E-6,5.892733E-5,5.530464E-6,0.001492021,9.727225E-5,2.58278E-7,2.849499E-6,2.700893E-5,4.127002E-7,1.019945E-7,1.192454E-6,5.59071E-4,1.545378E-5,9.001267E-5,4.618769E-4,2.157065E-7,9.37937E-6,9.722364E-11,5.166728E-7,1.453472E-9,1.79203E-9,2.0587E-6,4.475954E-4,1.047154E-8,7.584667E-6,6.516101E-9,1.478574E-9,2.25663E-4,2.253669E-5,9.680239E-8,5.348835E-9,4.951392E-5,4.967779E-4,0.004026338,1.678106E-5,3.718123E-9,8.303632E-7,9.401237E-8,6.00863E-10,1.183492E-6,0.01050586,0.006214106,0.02530755,9.371613,9.600125E-5,531501.8,531501.8
2.082907E-5,15.66858,-2.778999E9,1189.522,1189.522,0.001504235,1.0,0.9455719,8.893255E-6,6.62303E-4,1.207029E-4,2.941348E-4,7.222412E-5,0.00308826,4.931793E-6,5.988247E-5,5.51426E-6,0.00151302,9.727722E-5,2.652922E-7,2.899032E-6,2.742784E-5,4.208836E-7,1.062772E-7,1.226701E-6,5.669993E-4,1.575097E-5,9.007937E-5,4.691891E-4,2.230946E-7,9.520033E-6,1.019873E-10,5.327626E-7,1.515811E-9,1.854982E-9,2.089799E-6,4.539727E-4,1.081049E-8,7.734196E-6,6.713858E-9,1.528654E-9,2.289287E-4,2.290868E-5,1.002824E-7,5.521775E-9,5.013523E-5,5.03745E-4,0.004025616,1.695494E-5,3.881539E-9,8.528991E-7,9.592376E-8,6.26754E-10,1.215693E-6,0.01049857,0.006208302,0.02528716,9.370759,9.60029E-5,531453.3,531453.4
2.13475E-5,15.66808,-2.757646E9,1189.281,1189.281,0.001504235,1.0,0.9454242,8.844664E-6,6.818754E-4,1.202219E-4,3.020497E-4,7.190491E-5,0.003168031,5.13012E-6,6.16656E-5,5.483704E-6,0.001552241,9.727866E-5,2.78648E-7,2.991832E-6,2.820946E-5,4.362557E-7,1.146E-7,1.291922E-6,5.817983E-4,1.630903E-5,9.018424E-5,4.828634E-4,2.372469E-7,9.78301E-6,1.113314E-10,5.635052E-7,1.636656E-9,1.976517E-9,2.147744E-6,4.658792E-4,1.146122E-8,8.014279E-6,7.09141E-9,1.624769E-9,2.350233E-4,2.360033E-5,1.069498E-7,5.852757E-9,5.12945E-5,5.167442E-4,0.00402427,1.727482E-5,4.199373E-9,8.956936E-7,9.951441E-8,6.770311E-10,1.27683E-6,0.01048497,0.006197466,0.0252491,9.369165,9.600598E-5,531362.9,531362.9
2.144057E-5,15.66799,-2.753831E9,1189.238,1189.238,0.001504235,1.0,0.9453977,8.835881E-6,6.85378E-4,1.201342E-4,3.034655E-4,7.184731E-5,0.003182294,5.165845E-6,6.198424E-5,5.478203E-6,0.001559253,9.72779E-5,2.810711E-7,3.008462E-6,2.834908E-5,4.390157E-7,1.161336E-7,1.303755E-6,5.844427E-4,1.64092E-5,9.020036E-5,4.853102E-4,2.39826E-7,9.830057E-6,1.130654E-10,5.690971E-7,1.658879E-9,1.998803E-9,2.158083E-6,4.680071E-4,1.158003E-8,8.064454E-6,7.160044E-9,1.642311E-9,2.361121E-4,2.372354E-5,1.081649E-7,5.913038E-9,5.150158E-5,5.190661E-4,0.004024029,1.733132E-5,4.257972E-9,9.034409E-7,1.001591E-7,6.862894E-10,1.287897E-6,0.01048254,0.00619553,0.02524229,9.36888,9.600653E-5,531346.8,531346.8
2.225538E-5,15.66721,-2.720708E9,1188.864,1188.864,0.001504235,1.0,0.9451679,8.758425E-6,7.158911E-4,1.19352E-4,3.157914E-4,7.134019E-5,0.00330638,5.48E-6,6.475402E-5,5.429946E-6,0.001620243,9.725989E-5,3.025982E-7,3.153609E-6,2.956199E-5,4.631736E-7,1.300677E-7,1.40889E-6,6.074277E-4,1.728555E-5,9.030961E-5,5.066208E-4,2.628824E-7,1.023973E-5,1.289841E-10,6.189586E-7,1.860138E-9,2.199935E-9,2.247761E-6,4.865071E-4,1.264526E-8,8.502134E-6,7.771543E-9,1.799517E-9,2.455743E-4,2.478959E-5,1.190282E-7,6.451552E-9,5.330087E-5,5.392384E-4,0.004021945,1.781434E-5,4.790754E-9,9.720484E-7,1.058013E-7,7.703181E-10,1.385877E-6,0.0104614,0.006178698,0.02518311,9.366402,9.601132E-5,531206.2,531206.2
2.2502E-5,15.66697,-2.710777E9,1188.752,1188.752,0.001504235,1.0,0.9450989,8.734816E-6,7.250735E-4,1.191108E-4,3.19498E-4,7.118589E-5,0.003343666,5.575558E-6,6.558538E-5,5.415317E-6,0.001638566,9.725082E-5,3.09223E-7,3.197387E-6,2.99258E-5,4.704827E-7,1.344659E-7,1.441241E-6,6.143268E-4,1.755054E-5,9.033218E-5,5.130318E-4,2.700266E-7,1.036295E-5,1.34067E-10,6.343652E-7,1.923414E-9,2.262958E-9,2.27461E-6,4.920617E-4,1.297652E-8,8.634023E-6,7.960321E-9,1.84837E-9,2.484137E-4,2.510785E-5,1.22394E-7,6.618305E-9,5.384071E-5,5.452898E-4,0.004021321,1.79565E-5,4.959025E-9,9.930814E-7,1.075079E-7,7.968041E-10,1.415907E-6,0.01045505,0.006173644,0.02516534,9.365657,9.601276E-5,531164.0,531164.0
2.314566E-5,15.66637,-2.685077E9,1188.461,1188.461,0.001504235,1.0,0.9449198,8.672955E-6,7.489203E-4,1.184733E-4,3.291185E-4,7.078203E-5,0.00344038,5.825932E-6,6.773962E-5,5.377145E-6,0.001686081,9.722033E-5,3.267493E-7,3.311296E-6,3.086801E-5,4.895486E-7,1.463513E-7,1.526817E-6,6.32205E-4,1.824139E-5,9.037005E-5,5.296761E-4,2.890312E-7,1.068283E-5,1.479363E-10,6.752591E-7,2.093785E-9,2.432279E-9,2.344035E-6,5.064591E-4,1.386067E-8,8.976852E-6,8.461046E-9,1.978665E-9,2.557699E-4,2.592881E-5,1.313458E-7,7.061733E-9,5.523925E-5,5.609634E-4,0.004019707,1.831874E-5,5.4139E-9,1.048541E-6,1.119584E-7,8.682796E-10,1.495073E-6,0.01043859,0.006160548,0.02511925,9.363727,9.601648E-5,531054.5,531054.5
2.35509E-5,15.66599,-2.669062E9,1188.279,1188.279,0.001504235,1.0,0.9448079,8.633881E-6,7.638478E-4,1.180671E-4,3.351368E-4,7.052725E-5,0.003500838,5.98422E-6,6.908461E-5,5.353141E-6,0.001715777,9.719677E-5,3.379496E-7,3.382756E-6,3.145592E-5,5.015425E-7,1.541282E-7,1.581489E-6,6.433686E-4,1.867574E-5,9.03799E-5,5.400908E-4,3.012483E-7,1.088298E-5,1.571091E-10,7.014867E-7,2.204779E-9,2.542387E-9,2.387275E-6,5.154518E-4,1.44313E-8,9.191639E-6,8.78195E-9,2.062686E-9,2.603622E-4,2.643873E-5,1.370987E-7,7.346722E-9,5.611227E-5,5.70745E-4,0.004018701,1.85406E-5,5.711601E-9,1.083848E-6,1.147568E-7,9.149689E-10,1.545458E-6,0.0104283,0.006152369,0.02509045,9.362521,9.601881E-5,530986.1,530986.1
2.3618E-5,15.66592,-2.66642E9,1188.249,1188.249,0.001504235,1.0,0.9447894,8.627403E-6,7.66313E-4,1.179996E-4,3.361304E-4,7.048504E-5,0.003510816,6.010478E-6,6.930647E-5,5.349168E-6,0.001720677,9.719257E-5,3.398166E-7,3.394569E-6,3.155286E-5,5.035277E-7,1.554383E-7,1.590601E-6,6.452102E-4,1.87476E-5,9.038054E-5,5.418104E-4,3.0329E-7,1.091602E-5,1.586618E-10,7.058654E-7,2.223438E-9,2.560886E-9,2.3944E-6,5.169355E-4,1.452684E-8,9.227122E-6,8.835508E-9,2.076747E-9,2.611196E-4,2.652265E-5,1.3806E-7,7.394346E-9,5.625626E-5,5.723582E-4,0.004018536,1.857688E-5,5.761754E-9,1.089722E-6,1.152199E-7,9.228277E-10,1.55384E-6,0.0104266,0.006151019,0.0250857,9.362322,9.60192E-5,530974.8,530974.8
2.448375E-5,15.66512,-2.632683E9,1187.864,1187.864,0.001504235,1.0,0.9445527,8.543817E-6,7.979509E-4,1.171217E-4,3.488757E-4,6.994043E-5,0.00363872,6.35037E-6,7.214693E-5,5.298069E-6,0.001783481,9.71317E-5,3.642106E-7,3.546472E-6,3.279345E-5,5.291135E-7,1.729141E-7,1.70961E-6,6.687926E-4,1.967322E-5,9.036558E-5,5.638702E-4,3.300975E-7,1.133997E-5,1.795698E-10,7.632518E-7,2.471286E-9,2.806419E-9,2.485422E-6,5.359395E-4,1.578617E-8,9.682731E-6,9.537002E-9,2.261929E-9,2.708168E-4,2.759212E-5,1.506764E-7,8.019679E-9,5.809984E-5,5.930059E-4,0.004016417,1.903338E-5,6.430742E-9,1.166208E-6,1.211849E-7,1.027478E-9,1.662952E-6,0.01040486,0.006133736,0.02502481,9.359772,9.602413E-5,530830.2,530830.2
