Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_H_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H6_Soln#12 (),Mole_fraction_C2H5_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H3_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_C3H8_Soln#12 (),Mole_fraction_IC3H7_Soln#12 (),Mole_fraction_NC3H7_Soln#12 (),Mole_fraction_C3H6_Soln#12 (),Mole_fraction_C3H5-A_Soln#12 (),Mole_fraction_C3H4-P_Soln#12 (),Mole_fraction_C3H4-A_Soln#12 (),Mole_fraction_C3H3_Soln#12 (),Mole_fraction_NC4H10_Soln#12 (),Mole_fraction_PC4H9_Soln#12 (),Mole_fraction_IC4H10_Soln#12 (),Mole_fraction_IC4H8_Soln#12 (),Mole_fraction_IC4H7_Soln#12 (),Mole_fraction_C4H8-1_Soln#12 (),Mole_fraction_C4H8-2_Soln#12 (),Mole_fraction_C4H71-3_Soln#12 (),Mole_fraction_C4H6_Soln#12 (),Mole_fraction_C4H5_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_FULVENE_Soln#12 (),Mole_fraction_C5H6_Soln#12 (),Mole_fraction_C5H5_Soln#12 (),Mole_fraction_NC5H12_Soln#12 (),Mole_fraction_NC5H10_Soln#12 (),Mole_fraction_B1M3_Soln#12 (),Mole_fraction_LC5H8_Soln#12 (),Mole_fraction_DIALLYL_Soln#12 (),Mole_fraction_CYC6H8_Soln#12 (),Mole_fraction_NC6H12_Soln#12 (),Mole_fraction_NC7H14_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_LC6H6_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_NPBENZ_Soln#12 (),Mole_fraction_NC12H26_Soln#12 (),Mole_fraction_NC16H34_Soln#12 (),Mole_fraction_NC10H20_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
5.0E-4,15.7446,-3.249616E7,1312.161,1312.161,0.001164569,1.0,0.7940504,4.957957E-6,0.04301667,4.988568E-5,0.005822968,4.781212E-6,0.1028927,4.79403E-6,0.006010156,0.001533013,7.772372E-7,1.049732E-7,0.02346465,1.672952E-4,8.953206E-4,8.447528E-4,1.858262E-5,1.844151E-4,1.764181E-8,1.999346E-5,1.498637E-4,7.37015E-6,0.001407725,2.508204E-4,8.77007E-6,0.01189295,2.054759E-6,0.001218679,2.156855E-5,7.731774E-4,5.009216E-5,9.343615E-4,2.608492E-5,4.028408E-5,7.432252E-5,4.756555E-6,8.918525E-4,1.516993E-5,9.010943E-6,3.188797E-5,1.163176E-4,0.002872178,3.915497E-5,1.482524E-5,3.911444E-5,7.018024E-5,4.051678E-6,5.005671E-7,2.107067E-9,2.017933E-6,7.964139,7.396626E-5,451678.3,451678.3
5.093613E-4,15.74533,-3.147478E7,1312.096,1312.096,0.001164569,1.0,0.7938681,4.90211E-6,0.04316963,4.911657E-5,0.005818091,4.714246E-6,0.1030528,4.728252E-6,0.006039467,0.001523915,7.656644E-7,1.023833E-7,0.02338899,1.65168E-4,9.01848E-4,8.472258E-4,1.853128E-5,1.817979E-4,1.685544E-8,1.96243E-5,1.498125E-4,7.253648E-6,0.00137532,2.475618E-4,8.640564E-6,0.01186382,2.026726E-6,0.001224219,2.180194E-5,7.780952E-4,5.054114E-5,9.389341E-4,2.614895E-5,3.949947E-5,7.146901E-5,4.555518E-6,8.809647E-4,1.480384E-5,8.90157E-6,3.048976E-5,1.108155E-4,0.002870904,3.890736E-5,1.493863E-5,3.942836E-5,6.972672E-5,3.940377E-6,4.476928E-7,1.776312E-9,1.809568E-6,7.963373,7.396283E-5,451634.8,451634.9
5.1E-4,15.74538,-3.140716E7,1312.091,1312.091,0.001164569,1.0,0.7938558,4.898368E-6,0.04317997,4.906503E-5,0.005817759,4.709778E-6,0.1030636,4.723843E-6,0.006041454,0.001523298,7.648883E-7,1.022109E-7,0.02338385,1.650246E-4,9.022903E-4,8.473911E-4,1.85278E-5,1.816211E-4,1.68034E-8,1.959942E-5,1.498087E-4,7.24586E-6,0.001373143,2.473415E-4,8.631891E-6,0.01186184,2.024846E-6,0.001224593,2.18178E-5,7.784286E-4,5.05715E-5,9.39243E-4,2.615324E-5,3.944661E-5,7.128076E-5,4.542244E-6,8.802297E-4,1.477931E-5,8.894251E-6,3.039679E-5,1.104503E-4,0.002870818,3.889067E-5,1.494631E-5,3.944963E-5,6.969576E-5,3.932961E-6,4.443004E-7,1.75576E-9,1.796181E-6,7.963321,7.39626E-5,451631.9,451631.9
5.110661E-4,15.74546,-3.129604E7,1312.084,1312.084,0.001164569,1.0,0.7938353,4.89214E-6,0.04319721,4.897927E-5,0.005817204,4.702348E-6,0.1030816,4.716508E-6,0.006044765,0.00152227,7.635968E-7,1.019243E-7,0.02337527,1.647859E-4,9.030276E-4,8.476662E-4,1.852199E-5,1.813266E-4,1.671699E-8,1.955799E-5,1.498024E-4,7.232906E-6,0.001369521,2.469745E-4,8.617462E-6,0.01185853,2.021719E-6,0.001225217,2.184427E-5,7.789846E-4,5.062207E-5,9.397578E-4,2.616039E-5,3.935858E-5,7.096839E-5,4.520216E-6,8.790052E-4,1.47385E-5,8.882076E-6,3.024231E-5,1.098439E-4,0.002870675,3.886286E-5,1.49591E-5,3.94851E-5,6.964407E-5,3.920632E-6,4.386988E-7,1.722012E-9,1.774071E-6,7.963235,7.396221E-5,451627.0,451627.1
5.2E-4,15.74615,-3.038599E7,1312.024,1312.024,0.001164569,1.0,0.7936653,4.840861E-6,0.04334036,4.8273E-5,0.005812563,4.641437E-6,0.103231,4.656108E-6,0.006072341,0.001513701,7.529553E-7,9.95794E-8,0.02330367,1.628095E-4,9.091644E-4,8.499254E-4,1.847364E-5,1.78883E-4,1.601407E-8,1.921491E-5,1.497463E-4,7.126479E-6,0.001339626,2.439266E-4,8.498734E-6,0.01183089,1.995949E-6,0.001230403,2.206526E-5,7.836157E-4,5.104208E-5,9.440309E-4,2.621928E-5,3.863001E-5,6.843498E-5,4.341438E-6,8.688501E-4,1.44025E-5,8.781973E-6,2.898011E-5,1.048988E-4,0.002869486,3.86326E-5,1.506539E-5,3.978035E-5,6.92107E-5,3.819687E-6,3.944873E-7,1.463677E-9,1.599327E-6,7.962524,7.395899E-5,451586.7,451586.7
5.3E-4,15.7469,-2.94246E7,1311.959,1311.959,0.001164569,1.0,0.7934786,4.785317E-6,0.04349794,4.750813E-5,0.005807384,4.575988E-6,0.1033952,4.590683E-6,0.006102832,0.001504219,7.414147E-7,9.707003E-8,0.02322411,1.606479E-4,9.159452E-4,8.523593E-4,1.842011E-5,1.761988E-4,1.527038E-8,1.883961E-5,1.496769E-4,7.0117E-6,0.001307133,2.405741E-4,8.370305E-6,0.01180011,1.968009E-6,0.001236112,2.231098E-5,7.887408E-4,5.150416E-5,9.487285E-4,2.628315E-5,3.783357E-5,6.576974E-5,4.153145E-6,8.57705E-4,1.403888E-5,8.673892E-6,2.763385E-5,9.964434E-5,0.00286818,3.838051E-5,1.518255E-5,4.010672E-5,6.872532E-5,3.711572E-6,3.503705E-7,1.220753E-9,1.424506E-6,7.961745,7.395544E-5,451542.5,451542.6
5.369345E-4,15.74742,-2.87919E7,1311.914,1311.914,0.001164569,1.0,0.7933513,4.747891E-6,0.04360561,4.699291E-5,0.005803802,4.532207E-6,0.1035072,4.546606E-6,0.006123751,0.001497709,7.336319E-7,9.539748E-8,0.02316929,1.591794E-4,9.205938E-4,8.539901E-4,1.838336E-5,1.743684E-4,1.47798E-8,1.858461E-5,1.496249E-4,6.93466E-6,0.001285184,2.382853E-4,8.28389E-6,0.01177887,1.94917E-6,0.001240014,2.248039E-5,7.922595E-4,5.181972E-5,9.519345E-4,2.632622E-5,3.729278E-5,6.402012E-5,4.029442E-6,8.5011E-4,1.379418E-5,8.601301E-6,2.673965E-5,9.616595E-5,0.00286729,3.820908E-5,1.52627E-5,4.033055E-5,6.838868E-5,3.639487E-6,3.227678E-7,1.076683E-9,1.314869E-6,7.961216,7.395301E-5,451512.5,451512.6
5.392125E-4,15.74759,-2.858944E7,1311.9,1311.9,0.001164569,1.0,0.7933099,4.735797E-6,0.0436407,4.682629E-5,0.005802627,4.518102E-6,0.1035437,4.532356E-6,0.006130583,0.001495582,7.311138E-7,9.48598E-8,0.02315135,1.587023E-4,9.221113E-4,8.545158E-4,1.837136E-5,1.737725E-4,1.462298E-8,1.850177E-5,1.496071E-4,6.909796E-6,0.001278077,2.375398E-4,8.255965E-6,0.0117719,1.943076E-6,0.001241285,2.253586E-5,7.934092E-4,5.192252E-5,9.529786E-4,2.634015E-5,3.711716E-5,6.346227E-5,3.989987E-6,8.476387E-4,1.37151E-5,8.577867E-6,2.645276E-5,9.505202E-5,0.002867,3.815336E-5,1.528883E-5,4.040363E-5,6.827811E-5,3.616311E-6,3.141983E-7,1.033253E-9,1.280787E-6,7.961045,7.395221E-5,451502.8,451502.8
5.4E-4,15.74765,-2.851991E7,1311.895,1311.895,0.001164569,1.0,0.7932956,4.731634E-6,0.0436528,4.676898E-5,0.005802221,4.513257E-6,0.1035563,4.527453E-6,0.00613294,0.001494848,7.302475E-7,9.467517E-8,0.02314515,1.58538E-4,9.226349E-4,8.546964E-4,1.836721E-5,1.735671E-4,1.456924E-8,1.847324E-5,1.496009E-4,6.901247E-6,0.001275631,2.372828E-4,8.246362E-6,0.0117695,1.940979E-6,0.001241724,2.255502E-5,7.93806E-4,5.195796E-5,9.533386E-4,2.634495E-5,3.705667E-5,6.327122E-5,3.976474E-6,8.467869E-4,1.368791E-5,8.569811E-6,2.635432E-5,9.467003E-5,0.0028669,3.813417E-5,1.529785E-5,4.042885E-5,6.823988E-5,3.608353E-6,3.112883E-7,1.018642E-9,1.269209E-6,7.960985,7.395194E-5,451499.4,451499.4
5.464189E-4,15.74812,-2.796723E7,1311.856,1311.856,0.001164569,1.0,0.7931801,4.69811E-6,0.04375081,4.630749E-5,0.005798917,4.474344E-6,0.1036581,4.487968E-6,0.00615207,0.001488891,7.23267E-7,9.319493E-8,0.02309479,1.572102E-4,9.268818E-4,8.561471E-4,1.833357E-5,1.719049E-4,1.414027E-8,1.824265E-5,1.495488E-4,6.832509E-6,0.001255915,2.352017E-4,8.169054E-6,0.01174994,1.924087E-6,0.001245276,2.27108E-5,7.970266E-4,5.224499E-5,9.56253E-4,2.638357E-5,3.656799E-5,6.174934E-5,3.868807E-6,8.398948E-4,1.346904E-5,8.505022E-6,2.556652E-5,9.161725E-5,0.00286609,3.797896E-5,1.537089E-5,4.063344E-5,6.792836E-5,3.544563E-6,2.885804E-7,9.071475E-10,1.178771E-6,7.960507,7.394972E-5,451472.3,451472.3
5.5E-4,15.74838,-2.766764E7,1311.834,1311.834,0.001164569,1.0,0.7931162,4.679709E-6,0.04380503,4.605425E-5,0.005797077,4.453071E-6,0.1037144,4.466296E-6,0.006162678,0.001485587,7.194335E-7,9.238751E-8,0.0230668,1.564782E-4,9.292355E-4,8.569402E-4,1.831491E-5,1.709864E-4,1.390774E-8,1.811552E-5,1.495186E-4,6.794859E-6,0.001245082,2.340512E-4,8.126653E-6,0.01173906,1.914811E-6,0.001247241,2.279742E-5,7.988133E-4,5.24037E-5,9.578642E-4,2.640477E-5,3.629866E-5,6.092645E-5,3.81058E-6,8.36088E-4,1.334903E-5,8.469535E-6,2.51379E-5,8.995953E-5,0.002865643,3.789333E-5,1.541133E-5,4.074686E-5,6.775461E-5,3.509776E-6,2.766498E-7,8.503709E-10,1.131191E-6,7.960243,7.39485E-5,451457.3,451457.3
5.582924E-4,15.74898,-2.699693E7,1311.785,1311.785,0.001164569,1.0,0.7929701,4.637912E-6,0.04392936,4.547921E-5,0.005792826,4.404976E-6,0.1038433,4.417073E-6,0.006187067,0.001477987,7.107203E-7,9.056689E-8,0.02300227,1.548067E-4,9.346432E-4,8.587325E-4,1.827197E-5,1.688838E-4,1.33873E-8,1.782524E-5,1.494459E-4,6.709543E-6,0.001220448,2.314158E-4,8.030425E-6,0.01171395,1.893731E-6,0.001251747,2.299722E-5,8.029232E-4,5.276739E-5,9.615551E-4,2.645296E-5,3.568396E-5,5.909005E-5,3.680619E-6,8.27377E-4,1.307682E-5,8.389131E-6,2.417456E-5,8.624223E-5,0.002864618,3.769764E-5,1.550409E-5,4.100752E-5,6.735249E-5,3.431374E-6,2.509197E-7,7.323339E-10,1.028408E-6,7.959639,7.394568E-5,451423.1,451423.1
5.6E-4,15.7491,-2.686332E7,1311.774,1311.774,0.001164569,1.0,0.7929403,4.629447E-6,0.04395474,4.536273E-5,0.005791953,4.395273E-6,0.1038696,4.407104E-6,0.006192059,0.001476431,7.089546E-7,9.020038E-8,0.02298903,1.544666E-4,9.357493E-4,8.59094E-4,1.826318E-5,1.684551E-4,1.32832E-8,1.776618E-5,1.494304E-4,6.692294E-6,0.001215454,2.308781E-4,8.01095E-6,0.01170879,1.88946E-6,0.001252667,2.303823E-5,8.037647E-4,5.284161E-5,9.623082E-4,2.646272E-5,3.555893E-5,5.872362E-5,3.654687E-6,8.256012E-4,1.302174E-5,8.372879E-6,2.39812E-5,8.549756E-5,0.002864409,3.765779E-5,1.552305E-5,4.106086E-5,6.726973E-5,3.415599E-6,2.459367E-7,7.101979E-10,1.008475E-6,7.959517,7.39451E-5,451416.1,451416.2
5.7E-4,15.74981,-2.610371E7,1311.717,1311.717,0.001164569,1.0,0.7927676,4.580761E-6,0.044102,4.469324E-5,0.005786849,4.339719E-6,0.104022,4.349775E-6,0.006221093,0.001467379,6.987941E-7,8.810758E-8,0.02291184,1.525017E-4,9.421782E-4,8.61161E-4,1.8212E-5,1.659718E-4,1.269317E-8,1.742496E-5,1.493366E-4,6.593328E-6,0.001186712,2.277621E-4,7.899045E-6,0.0116787,1.864886E-6,0.001258004,2.32775E-5,8.086621E-4,5.327189E-5,9.666731E-4,2.651887E-5,3.483689E-5,5.665185E-5,3.508075E-6,8.153193E-4,1.270554E-5,8.279667E-6,2.288099E-5,8.126969E-5,0.002863198,3.742733E-5,1.563306E-5,4.137095E-5,6.678543E-5,3.325589E-6,2.186903E-7,5.933447E-10,8.993098E-7,7.958806,7.394177E-5,451375.9,451375.9
5.755275E-4,15.7502,-2.570143E7,1311.685,1311.685,0.001164569,1.0,0.7926735,4.554498E-6,0.04418238,4.433227E-5,0.005784037,4.309928E-6,0.1041051,4.318853E-6,0.006236997,0.001462419,6.933089E-7,8.698924E-8,0.02286943,1.514351E-4,9.45696E-4,8.622675E-4,1.818395E-5,1.646193E-4,1.238102E-8,1.723975E-5,1.492825E-4,6.540096E-6,0.001171194,2.260638E-4,7.838749E-6,0.01166215,1.851621E-6,0.001260918,2.340911E-5,8.113465E-4,5.350653E-5,9.690528E-4,2.654917E-5,3.444518E-5,5.555939E-5,3.430783E-6,8.097217E-4,1.253535E-5,8.229563E-6,2.229604E-5,7.902847E-5,0.002862537,3.730205E-5,1.569315E-5,4.154071E-5,6.651806E-5,3.27755E-6,2.049717E-7,5.373141E-10,8.442258E-7,7.958421,7.393994E-5,451354.0,451354.0
5.770701E-4,15.75031,-2.559178E7,1311.677,1311.677,0.001164569,1.0,0.7926474,4.547247E-6,0.04420468,4.423265E-5,0.005783254,4.301725E-6,0.1041282,4.310316E-6,0.006241417,0.00146104,6.917942E-7,8.668184E-8,0.02285762,1.511399E-4,9.466732E-4,8.625717E-4,1.817615E-5,1.642443E-4,1.229562E-8,1.718849E-5,1.492671E-4,6.525421E-6,0.00116691,2.255929E-4,7.822112E-6,0.01165754,1.847959E-6,0.001261726,2.344575E-5,8.120928E-4,5.357161E-5,9.697128E-4,2.655753E-5,3.433679E-5,5.526092E-5,3.409669E-6,8.081703E-4,1.248842E-5,8.215756E-6,2.213565E-5,7.841477E-5,0.002862354,3.726735E-5,1.570984E-5,4.158788E-5,6.644349E-5,3.264354E-6,2.013022E-7,5.226554E-10,8.29477E-7,7.958314,7.393943E-5,451347.9,451347.9
5.784522E-4,15.75041,-2.549388E7,1311.669,1311.669,0.001164569,1.0,0.7926241,4.540781E-6,0.04422462,4.414381E-5,0.005782552,4.294418E-6,0.1041488,4.302704E-6,0.006245371,0.001459807,6.904432E-7,8.640816E-8,0.02284705,1.508763E-4,9.475471E-4,8.628427E-4,1.816917E-5,1.639093E-4,1.221972E-8,1.714272E-5,1.492532E-4,6.512339E-6,0.001163088,2.251721E-4,7.807279E-6,0.01165341,1.844692E-6,0.001262449,2.347856E-5,8.127605E-4,5.362977E-5,9.703026E-4,2.656499E-5,3.424002E-5,5.499582E-5,3.390918E-6,8.067842E-4,1.244659E-5,8.203449E-6,2.199299E-5,7.78692E-5,0.00286219,3.723636E-5,1.572475E-5,4.163007E-5,6.637669E-5,3.252609E-6,1.980712E-7,5.098656E-10,8.164858E-7,7.958218,7.393898E-5,451342.5,451342.5
5.8E-4,15.75051,-2.538587E7,1311.66,1311.66,0.001164569,1.0,0.7925981,4.533577E-6,0.04424689,4.404479E-5,0.005781767,4.286284E-6,0.1041718,4.294222E-6,0.006249791,0.001458428,6.889373E-7,8.610371E-8,0.02283523,1.505821E-4,9.485238E-4,8.631442E-4,1.816137E-5,1.635353E-4,1.213547E-8,1.709164E-5,1.492376E-4,6.497767E-6,0.001158828,2.247022E-4,7.790753E-6,0.0116488,1.841051E-6,0.001263256,2.351526E-5,8.135069E-4,5.369473E-5,9.709613E-4,2.65733E-5,3.413204E-5,5.470169E-5,3.370115E-6,8.052366E-4,1.239998E-5,8.189743E-6,2.183447E-5,7.726331E-5,0.002862007,3.720176E-5,1.574141E-5,4.167722E-5,6.630192E-5,3.239547E-6,1.945197E-7,4.959416E-10,8.021993E-7,7.958112,7.393848E-5,451336.5,451336.5
5.9E-4,15.75121,-2.47065E7,1311.606,1311.606,0.001164569,1.0,0.7924317,4.487815E-6,0.04438948,4.341633E-5,0.005776707,4.234839E-6,0.1043189,4.240353E-6,0.006278164,0.001449576,6.79369E-7,8.418329E-8,0.02275918,1.487062E-4,9.547882E-4,8.650465E-4,1.811126E-5,1.611442E-4,1.160793E-8,1.676597E-5,1.491335E-4,6.405413E-6,0.00113177,2.216969E-4,7.685885E-6,0.01161907,1.81792E-6,0.001268425,2.375156E-5,8.183011E-4,5.411033E-5,9.751754E-4,2.662609E-5,3.344381E-5,5.286373E-5,3.240174E-6,7.95346E-4,1.210461E-5,8.102943E-6,2.083864E-5,7.346525E-5,0.002860836,3.698089E-5,1.584814E-5,4.197978E-5,6.581935E-5,3.157255E-6,1.730602E-7,4.146464E-10,7.157424E-7,7.957431,7.393524E-5,451297.9,451297.9
6.0E-4,15.75189,-2.406313E7,1311.553,1311.553,0.001164569,1.0,0.7922682,4.443408E-6,0.04452985,4.280697E-5,0.005771671,4.185275E-6,0.1044636,4.18809E-6,0.006306222,0.001440819,6.700761E-7,8.234167E-8,0.02268369,1.468726E-4,9.609729E-4,8.668707E-4,1.806166E-5,1.587973E-4,1.110871E-8,1.644772E-5,1.490247E-4,6.316098E-6,0.001105512,2.187453E-4,7.584275E-6,0.01158952,1.79546E-6,0.001273513,2.398644E-5,8.230461E-4,5.451888E-5,9.793174E-4,2.667729E-5,3.277172E-5,5.112999E-5,3.117713E-6,7.856423E-4,1.181901E-5,8.019125E-6,1.989098E-5,6.986428E-5,0.002859685,3.676455E-5,1.595331E-5,4.22787E-5,6.533789E-5,3.078531E-6,1.540089E-7,3.468177E-10,6.387736E-7,7.956765,7.393204E-5,451260.1,451260.1
6.1E-4,15.75256,-2.345327E7,1311.501,1311.501,0.001164569,1.0,0.7921076,4.400295E-6,0.04466807,4.221586E-5,0.005766659,4.137489E-6,0.1046059,4.137359E-6,0.006333973,0.001432157,6.610462E-7,8.057437E-8,0.02260875,1.450801E-4,9.670795E-4,8.686193E-4,1.801256E-5,1.564935E-4,1.063603E-8,1.613669E-5,1.489113E-4,6.22966E-6,0.001080025,2.158463E-4,7.485772E-6,0.01156016,1.773641E-6,0.001278523,2.421993E-5,8.277433E-4,5.492053E-5,9.833896E-4,2.672699E-5,3.21153E-5,4.949294E-5,3.002219E-6,7.761197E-4,1.15428E-5,7.938151E-6,1.898901E-5,6.644949E-5,0.002858553,3.655257E-5,1.605693E-5,4.257408E-5,6.48577E-5,3.003195E-6,1.370911E-7,2.902055E-10,5.702332E-7,7.956112,7.39289E-5,451223.0,451223.0
6.2E-4,15.75322,-2.287462E7,1311.45,1311.45,0.001164569,1.0,0.7919497,4.358413E-6,0.0448042,4.164218E-5,0.005761671,4.091382E-6,0.1047458,4.088088E-6,0.006361426,0.001423587,6.522675E-7,7.887722E-8,0.02253436,1.433274E-4,9.731096E-4,8.702951E-4,1.796394E-5,1.542316E-4,1.018824E-8,1.583268E-5,1.487937E-4,6.14595E-6,0.001055283,2.129986E-4,7.390227E-6,0.01153099,1.752433E-6,0.001283458,2.445207E-5,8.323941E-4,5.531548E-5,9.873939E-4,2.677523E-5,3.147408E-5,4.794558E-5,2.89321E-6,7.667729E-4,1.12756E-5,7.859888E-6,1.813033E-5,6.321046E-5,0.002857438,3.63448E-5,1.615907E-5,4.2866E-5,6.437891E-5,2.931072E-6,1.220611E-7,2.42921E-10,5.09171E-7,7.955471,7.39258E-5,451186.7,451186.7
6.3E-4,15.75387,-2.23251E7,1311.401,1311.401,0.001164569,1.0,0.7917945,4.317707E-6,0.0449383,4.108516E-5,0.005756708,4.046865E-6,0.1048835,4.040212E-6,0.00638859,0.001415107,6.437288E-7,7.724634E-8,0.02246049,1.416133E-4,9.790647E-4,8.719003E-4,1.791581E-5,1.520106E-4,9.763815E-9,1.553547E-5,1.48672E-4,6.064826E-6,0.001031262,2.102014E-4,7.297502E-6,0.011502,1.731811E-6,0.001288318,2.468288E-5,8.37E-4,5.570387E-5,9.913324E-4,2.682209E-5,3.084762E-5,4.648152E-5,2.790248E-6,7.575966E-4,1.101703E-5,7.784211E-6,1.731274E-5,6.013755E-5,0.002856341,3.614109E-5,1.625976E-5,4.315453E-5,6.390166E-5,2.862002E-6,1.087044E-7,2.034097E-10,4.547552E-7,7.954843,7.392275E-5,451151.1,451151.1
6.4E-4,15.75451,-2.18028E7,1311.353,1311.353,0.001164569,1.0,0.7916419,4.278124E-6,0.04507043,4.054409E-5,0.005751771,4.003854E-6,0.1050191,3.993669E-6,0.006415473,0.001406715,6.354199E-7,7.567815E-8,0.02238716,1.399365E-4,9.849463E-4,8.734375E-4,1.786814E-5,1.498294E-4,9.361338E-9,1.524489E-5,1.485464E-4,5.98616E-6,0.001007937,2.074534E-4,7.207469E-6,0.01147319,1.711747E-6,0.001293107,2.491242E-5,8.415621E-4,5.608587E-5,9.95207E-4,2.68676E-5,3.023549E-5,4.509493E-5,2.692924E-6,7.485861E-4,1.076677E-5,7.711003E-6,1.653413E-5,5.722165E-5,0.00285526,3.594128E-5,1.635902E-5,4.343976E-5,6.342607E-5,2.795832E-6,9.683104E-8,1.703756E-10,4.06247E-7,7.954227,7.391974E-5,451116.2,451116.2
6.5E-4,15.75514,-2.130595E7,1311.306,1311.306,0.001164569,1.0,0.7914918,4.239615E-6,0.04520066,4.001831E-5,0.005746859,3.96227E-6,0.1051525,3.948402E-6,0.006442083,0.001398409,6.273311E-7,7.416929E-8,0.02231435,1.382961E-4,9.907558E-4,8.749088E-4,1.782093E-5,1.476871E-4,8.979497E-9,1.496074E-5,1.484171E-4,5.909832E-6,9.852841E-4,2.047538E-4,7.120008E-6,0.01144457,1.69222E-6,0.001297827,2.514069E-5,8.460818E-4,5.646164E-5,9.990194E-4,2.691183E-5,2.96373E-5,4.378043E-5,2.600862E-6,7.397367E-4,1.052447E-5,7.640152E-6,1.579253E-5,5.445421E-5,0.002854195,3.574526E-5,1.645691E-5,4.372175E-5,6.295225E-5,2.732415E-6,8.627358E-8,1.427496E-10,3.629938E-7,7.953623,7.391677E-5,451081.9,451081.9
6.6E-4,15.75576,-2.083292E7,1311.26,1311.26,0.001164569,1.0,0.7913441,4.202134E-6,0.04532902,3.950716E-5,0.005741973,3.922042E-6,0.1052839,3.904356E-6,0.006468427,0.001390188,6.194532E-7,7.271666E-8,0.02224205,1.366909E-4,9.964945E-4,8.763164E-4,1.777417E-5,1.455826E-4,8.61707E-9,1.468286E-5,1.482844E-4,5.835728E-6,9.632818E-4,2.021015E-4,7.035007E-6,0.01141614,1.673206E-6,0.001302478,2.536774E-5,8.505601E-4,5.683133E-5,0.001002771,2.695483E-5,2.905264E-5,4.253307E-5,2.513715E-6,7.310437E-4,1.028985E-5,7.571551E-6,1.508606E-5,5.18272E-5,0.002853145,3.555289E-5,1.655344E-5,4.400057E-5,6.248032E-5,2.671616E-6,7.688385E-8,1.1964E-10,3.244166E-7,7.953029,7.391385E-5,451048.2,451048.2
6.7E-4,15.75638,-2.038219E7,1311.215,1311.215,0.001164569,1.0,0.7911987,4.165638E-6,0.04545559,3.901007E-5,0.005737113,3.883101E-6,0.1054133,3.861479E-6,0.006494512,0.001382049,6.117777E-7,7.131733E-8,0.02217026,1.3512E-4,0.001002164,8.776625E-4,1.772786E-5,1.435151E-4,8.27292E-9,1.441107E-5,1.481483E-4,5.763744E-6,9.419083E-4,1.994956E-4,6.95236E-6,0.01138789,1.654685E-6,0.001307064,2.559359E-5,8.549982E-4,5.719507E-5,0.001006464,2.699663E-5,2.848113E-5,4.134831E-5,2.431159E-6,7.22503E-4,1.006258E-5,7.505102E-6,1.441296E-5,4.933304E-5,0.00285211,3.536404E-5,1.664867E-5,4.427629E-5,6.201036E-5,2.613303E-6,6.853069E-8,1.003033E-10,2.900014E-7,7.952446,7.391096E-5,451015.1,451015.1
6.8E-4,15.75698,-1.995237E7,1311.17,1311.17,0.001164569,1.0,0.7910555,4.130087E-6,0.04558041,3.852646E-5,0.00573228,3.845385E-6,0.1055408,3.819725E-6,0.006520345,0.001373991,6.042964E-7,6.996858E-8,0.02209898,1.335822E-4,0.001007765,8.78949E-4,1.768199E-5,1.414836E-4,7.945984E-9,1.414521E-5,1.480091E-4,5.693782E-6,9.21143E-4,1.969352E-4,6.871966E-6,0.01135983,1.636636E-6,0.001311585,2.581827E-5,8.593972E-4,5.7553E-5,0.0010101,2.703729E-5,2.792243E-5,4.022195E-5,2.352896E-6,7.141103E-4,9.842401E-6,7.44071E-6,1.377154E-5,4.69646E-5,0.00285109,3.517861E-5,1.67426E-5,4.454899E-5,6.154247E-5,2.557355E-6,6.109778E-8,8.411789E-11,2.592914E-7,7.951873,7.390812E-5,450982.6,450982.6
