Time_Soln#22 (sec),Volume_Soln#22 (cm3),Volumetric_heat_production_rate_Soln#22 (erg/cm3-sec),Surface_temperature_Soln#22 (K),Temperature_Soln#22 (K),Mass_Soln#22 (g),Pressure_Soln#22 (atm),Mole_fraction_H2_Soln#22 (),Mole_fraction_H_Soln#22 (),Mole_fraction_CH4_Soln#22 (),Mole_fraction_CH3_Soln#22 (),Mole_fraction_CH2_Soln#22 (),Mole_fraction_C2H6_Soln#22 (),Mole_fraction_C2H5_Soln#22 (),Mole_fraction_C2H4_Soln#22 (),Mole_fraction_C2H3_Soln#22 (),Mole_fraction_C2H2_Soln#22 (),Mole_fraction_C3H8_Soln#22 (),Mole_fraction_IC3H7_Soln#22 (),Mole_fraction_NC3H7_Soln#22 (),Mole_fraction_C3H6_Soln#22 (),Mole_fraction_C3H5-A_Soln#22 (),Mole_fraction_C3H5-T_Soln#22 (),Mole_fraction_C3H4-P_Soln#22 (),Mole_fraction_C3H4-A_Soln#22 (),Mole_fraction_C3H3_Soln#22 (),Mole_fraction_NC4H10_Soln#22 (),Mole_fraction_PC4H9_Soln#22 (),Mole_fraction_IC4H10_Soln#22 (),Mole_fraction_C4H8-1_Soln#22 (),Mole_fraction_C4H8-2_Soln#22 (),Mole_fraction_C4H71-3_Soln#22 (),Mole_fraction_C4H6_Soln#22 (),Mole_fraction_C4H5_Soln#22 (),Mole_fraction_C4H4_Soln#22 (),Mole_fraction_C4H2_Soln#22 (),Mole_fraction_C6H6_Soln#22 (),Mole_fraction_FULVENE_Soln#22 (),Mole_fraction_C5H6_Soln#22 (),Mole_fraction_C5H5_Soln#22 (),Mole_fraction_C10H8_Soln#22 (),Mole_fraction_NC5H12_Soln#22 (),Mole_fraction_NC5H11_Soln#22 (),Mole_fraction_NC5H10_Soln#22 (),Mole_fraction_LC5H8_Soln#22 (),Mole_fraction_NC6H12_Soln#22 (),Mole_fraction_NC7H15_Soln#22 (),Mole_fraction_NC7H14_Soln#22 (),Mole_fraction_C7H8_Soln#22 (),Mole_fraction_C7H7_Soln#22 (),Mole_fraction_C6H5C2H_Soln#22 (),Mole_fraction_C12H8_Soln#22 (),Mole_fraction_NC10H21_Soln#22 (),Mole_fraction_NC12H25_Soln#22 (),Mole_fraction_NC12H26_Soln#22 (),Mole_fraction_NC16H34_Soln#22 (),Mole_fraction_NC10H20_Soln#22 (),Molecular_weight_Soln#22 (g/mole),Mass_density_Soln#22 (g/cm3),Unburned_hydrocarbons_Soln#22 (ppm),Volatile_organic_compounds_Soln#22 (ppm)
2.6E-4,15.85587,-6.432352E8,1618.348,1618.348,8.80528E-4,1.0,0.7687136,7.773033E-5,0.07986219,1.749692E-4,2.867658E-8,1.480837E-4,2.233584E-6,0.06833819,1.600676E-5,0.07138723,4.367626E-7,5.838934E-9,5.209912E-9,2.112933E-4,6.128031E-6,5.494451E-8,0.001151924,4.895392E-4,2.051605E-4,1.908296E-9,5.339352E-11,2.203423E-10,6.167682E-7,2.915207E-7,2.380772E-7,6.317417E-4,1.547406E-6,0.001115013,0.001499974,0.004211039,3.914211E-5,1.51091E-4,2.591496E-5,3.134221E-4,4.101717E-12,6.320868E-15,3.322068E-9,5.063279E-8,4.085989E-12,8.110447E-16,1.195777E-12,5.699372E-4,5.259269E-5,2.642217E-4,5.541118E-5,-2.642466E-14,-2.018969E-66,-5.700577E-69,-4.930997E-134,-6.589404E-11,7.374682,5.553326E-5,418247.8,418247.8
2.673943E-4,15.84915,-6.261431E8,1617.057,1617.057,8.80528E-4,1.0,0.7687834,7.667403E-5,0.07991138,1.724982E-4,2.761243E-8,1.477951E-4,2.209077E-6,0.06787967,1.573276E-5,0.0717508,4.351784E-7,5.749609E-9,5.13014E-9,2.087293E-4,6.016274E-6,5.38443E-8,0.001140865,4.838226E-4,2.00902E-4,1.903001E-9,5.265081E-11,2.184761E-10,6.092096E-7,2.892233E-7,2.354706E-7,6.262026E-4,1.510523E-6,0.001107074,0.001506934,0.004227381,3.86514E-5,1.492527E-4,2.542035E-5,3.149041E-4,4.078944E-12,5.321722E-15,3.290732E-9,4.99707E-8,4.014444E-12,-7.884203E-17,9.15101E-14,5.614616E-4,5.136269E-5,2.674399E-4,5.656868E-5,-3.544915E-15,-2.020213E-66,-4.577695E-69,-2.042166E-136,-9.40108E-11,7.371917,5.555678E-5,418091.0,418091.0
2.7E-4,15.84683,-6.203115E8,1616.61,1616.61,8.80528E-4,1.0,0.7688078,7.631178E-5,0.07992825,1.716517E-4,2.725383E-8,1.477024E-4,2.200647E-6,0.06772097,1.563906E-5,0.07187632,4.3464E-7,5.719268E-9,5.102981E-9,2.078613E-4,5.978367E-6,5.347177E-8,0.001137102,4.818775E-4,1.994528E-4,1.901163E-9,5.248883E-11,2.178461E-10,6.066443E-7,2.884426E-7,2.345752E-7,6.242955E-4,1.497965E-6,0.001104383,0.001509324,0.004232999,3.848468E-5,1.486235E-4,2.525155E-5,3.154191E-4,4.072064E-12,5.946294E-15,3.281111E-9,4.974733E-8,4.114624E-12,8.578698E-16,1.520622E-12,5.585488E-4,5.09429E-5,2.685544E-4,5.697276E-5,-1.757138E-14,-2.020595E-66,-4.240678E-69,6.369301E-138,-9.907301E-11,7.370962,5.556494E-5,418036.8,418036.8
2.784704E-4,15.8394,-6.020042E8,1615.186,1615.186,8.80528E-4,1.0,0.7688864,7.516839E-5,0.07998158,1.689831E-4,2.614313E-8,1.474306E-4,2.173944E-6,0.06721508,1.534418E-5,0.07227535,4.329549E-7,5.623971E-9,5.017006E-9,2.051568E-4,5.860081E-6,5.231154E-8,0.001125325,4.757905E-4,1.949166E-4,1.89532E-9,5.170799E-11,2.158899E-10,5.986302E-7,2.860013E-7,2.317439E-7,6.182499E-4,1.458633E-6,0.001095995,0.001516885,0.004250778,3.796368E-5,1.466418E-4,2.47217E-5,3.170687E-4,4.047163E-12,5.265533E-15,3.247937E-9,4.905391E-8,3.994194E-12,4.673942E-17,8.214605E-13,5.493348E-4,4.962491E-5,2.721089E-4,5.827288E-5,-4.656245E-15,-2.021646E-66,-3.316067E-69,-6.145943E-142,-1.087114E-10,7.367919,5.559097E-5,417864.3,417864.3
2.8E-4,15.83809,-5.988007E8,1614.933,1614.933,8.80528E-4,1.0,0.7689005,7.496733E-5,0.07999096,1.685143E-4,2.595109E-8,1.473859E-4,2.169233E-6,0.06712533,1.529246E-5,0.07234597,4.326605E-7,5.607323E-9,5.00192E-9,2.046866E-4,5.839488E-6,5.210992E-8,0.00112327,4.747284E-4,1.941249E-4,1.894275E-9,5.157338E-11,2.155505E-10,5.972331E-7,2.855754E-7,2.312451E-7,6.171826E-4,1.451763E-6,0.001094538,0.001518216,0.004253911,3.787289E-5,1.46294E-4,2.4629E-5,3.173627E-4,4.04234E-12,5.272889E-15,3.242189E-9,4.893381E-8,3.957713E-12,1.008978E-16,3.33968E-13,5.477115E-4,4.939428E-5,2.727399E-4,5.850549E-5,-2.6601E-15,-2.021799E-66,-3.172626E-69,-4.243498E-142,-1.053883E-10,7.36738,5.55956E-5,417833.7,417833.7
2.9E-4,15.82963,-5.785763E8,1613.314,1613.314,8.80528E-4,1.0,0.7689916,7.369053E-5,0.08005061,1.655406E-4,2.47543E-8,1.471223E-4,2.139211E-6,0.06654989,1.496502E-5,0.07279755,4.308017E-7,5.502281E-9,4.906318E-9,2.017346E-4,5.710088E-6,5.084571E-8,0.001110335,4.680418E-4,1.89139E-4,1.887591E-9,5.075331E-11,2.134269E-10,5.884449E-7,2.82891E-7,2.280707E-7,6.103746E-4,1.408475E-6,0.001085405,0.001526689,0.004273864,3.730184E-5,1.440914E-4,2.404368E-5,3.192585E-4,4.013949E-12,5.264946E-15,3.20642E-9,4.818349E-8,3.861092E-12,-4.539107E-17,1.671309E-13,5.373827E-4,4.793762E-5,2.767869E-4,6.001067E-5,-4.754764E-15,-2.022468E-66,-2.387705E-69,-5.136563E-143,-8.389504E-11,7.363926,5.562531E-5,417637.8,417637.8
3.0E-4,15.82144,-5.595267E8,1611.749,1611.749,8.80528E-4,1.0,0.7690811,7.247591E-5,0.08010747,1.627171E-4,2.365181E-8,1.469022E-4,2.110468E-6,0.0659934,1.46551E-5,0.07323225,4.290452E-7,5.403366E-9,4.815625E-9,1.98977E-4,5.589106E-6,4.966822E-8,0.001098215,4.617744E-4,1.844627E-4,1.881134E-9,4.999144E-11,2.114522E-10,5.80208E-7,2.803666E-7,2.250387E-7,6.038472E-4,1.367828E-6,0.001076919,0.001534776,0.004292931,3.676737E-5,1.420055E-4,2.349253E-5,3.211115E-4,3.987467E-12,5.416365E-15,3.173071E-9,4.748759E-8,3.842949E-12,1.847997E-16,7.992159E-13,5.27525E-4,4.656506E-5,2.807035E-4,6.148948E-5,-1.016026E-14,-2.022845E-66,-1.8075E-69,-2.943538E-145,-7.222382E-11,7.360593,5.56541E-5,417448.8,417448.8
3.1E-4,15.8135,-5.415537E8,1610.236,1610.236,8.80528E-4,1.0,0.7691692,7.131866E-5,0.08016175,1.600314E-4,2.26335E-8,1.467179E-4,2.082906E-6,0.06545476,1.436125E-5,0.07365115,4.273763E-7,5.309903E-9,4.729332E-9,1.963904E-4,5.475633E-6,4.856819E-8,0.001086837,4.558885E-4,1.80068E-4,1.874824E-9,4.922569E-11,2.096063E-10,5.724566E-7,2.779836E-7,2.221375E-7,5.975792E-4,1.329581E-6,0.001069025,0.001542507,0.00431118,3.626585E-5,1.400277E-4,2.297274E-5,3.229257E-4,3.961196E-12,5.252347E-15,3.141197E-9,4.683893E-8,3.776769E-12,8.900414E-17,4.995176E-13,5.181051E-4,4.526964E-5,2.844966E-4,6.294299E-5,-5.598918E-15,-2.022965E-66,-1.375262E-69,6.119004E-148,-5.998386E-11,7.357373,5.568204E-5,417266.1,417266.1
3.2E-4,15.8058,-5.245723E8,1608.771,1608.771,8.80528E-4,1.0,0.7692558,7.021469E-5,0.08021365,1.574736E-4,2.169084E-8,1.465634E-4,2.056446E-6,0.06493304,1.408225E-5,0.07405513,4.257833E-7,5.221405E-9,4.647145E-9,1.93956E-4,5.368928E-6,4.753799E-8,0.00107614,4.503524E-4,1.759313E-4,1.868643E-9,4.849002E-11,2.078741E-10,5.651417E-7,2.757264E-7,2.193573E-7,5.91553E-4,1.293533E-6,0.001061675,0.001549909,0.004328666,3.579432E-5,1.381507E-4,2.248197E-5,3.247046E-4,3.935777E-12,5.106327E-15,3.111009E-9,4.623285E-8,3.71658E-12,-3.773642E-17,2.850366E-13,5.090953E-4,4.404547E-5,2.881723E-4,6.437206E-5,-1.436118E-15,-2.022993E-66,-1.051101E-69,-2.758082E-149,-4.689112E-11,7.35426,5.570916E-5,417089.6,417089.6
3.3E-4,15.79833,-5.08499E8,1607.352,1607.352,8.80528E-4,1.0,0.769341,6.915958E-5,0.08026338,1.550325E-4,2.081569E-8,1.46433E-4,2.030996E-6,0.0644271,1.381681E-5,0.07444528,4.242549E-7,5.137363E-9,4.568715E-9,1.916554E-4,5.268263E-6,4.657008E-8,0.001066059,4.451324E-4,1.720276E-4,1.862583E-9,4.780031E-11,2.062404E-10,5.582139E-7,2.735803E-7,2.166877E-7,5.85749E-4,1.259479E-6,0.001054817,0.001557008,0.004345451,3.534963E-5,1.36366E-4,2.201769E-5,3.264517E-4,3.911807E-12,4.94533E-15,3.08262E-9,4.566393E-8,3.722643E-12,8.371364E-18,9.353883E-13,5.004634E-4,4.288621E-5,2.917381E-4,6.577793E-5,-1.243184E-15,-2.022995E-66,-8.087701E-70,-3.720801E-152,-4.724536E-11,7.351246,5.573551E-5,416918.7,416918.7
3.4E-4,15.79108,-4.932688E8,1605.976,1605.976,8.80528E-4,1.0,0.7694248,6.815048E-5,0.08031107,1.527012E-4,2.000198E-8,1.463229E-4,2.006502E-6,0.06393628,1.356406E-5,0.07482221,4.227834E-7,5.057412E-9,4.493768E-9,1.894764E-4,5.173134E-6,4.565926E-8,0.001056551,4.40206E-4,1.683405E-4,1.85659E-9,4.712489E-11,2.046949E-10,5.516374E-7,2.715351E-7,2.141222E-7,5.80155E-4,1.227274E-6,0.001048417,0.001563823,0.004361576,3.492972E-5,1.346684E-4,2.157819E-5,3.281693E-4,3.887489E-12,4.868613E-15,3.055232E-9,4.512767E-8,3.657377E-12,1.827438E-17,3.578189E-13,4.921897E-4,4.178769E-5,2.951981E-4,6.716119E-5,-1.591325E-15,-2.022637E-66,-6.237582E-70,-9.476422E-155,-4.457586E-11,7.348328,5.576111E-5,416753.2,416753.2
3.5E-4,15.78403,-4.78814E8,1604.641,1604.641,8.80528E-4,1.0,0.7695072,6.718362E-5,0.0803569,1.504704E-4,1.924321E-8,1.462293E-4,1.982885E-6,0.0634596,1.332292E-5,0.07518685,4.213613E-7,4.981169E-9,4.422042E-9,1.874051E-4,5.082971E-6,4.479964E-8,0.001047563,4.355455E-4,1.648493E-4,1.850664E-9,4.649385E-11,2.032269E-10,5.453761E-7,2.695798E-7,2.116519E-7,5.747544E-4,1.19675E-6,0.001042433,0.001570377,0.004377094,3.453208E-5,1.330509E-4,2.11613E-5,3.298602E-4,3.864236E-12,4.986299E-15,3.029406E-9,4.462208E-8,3.644703E-12,2.188365E-16,7.591399E-13,4.842467E-4,4.074454E-5,2.985591E-4,6.852296E-5,-6.167189E-15,-2.022221E-66,-4.837566E-70,-1.909216E-155,-4.006727E-11,7.345498,5.578601E-5,416592.7,416592.7
3.6E-4,15.77718,-4.650805E8,1603.345,1603.345,8.80528E-4,1.0,0.7695883,6.62567E-5,0.08040097,1.483344E-4,1.853484E-8,1.461495E-4,1.960104E-6,0.06299644,1.309269E-5,0.07553977,4.19983E-7,4.908329E-9,4.353255E-9,1.854323E-4,4.997399E-6,4.398723E-8,0.001039058,4.311325E-4,1.615408E-4,1.844806E-9,4.584856E-11,2.018291E-10,5.394048E-7,2.677068E-7,2.092718E-7,5.695371E-4,1.167793E-6,0.001036836,0.001576685,0.004392037,3.415502E-5,1.31509E-4,2.076564E-5,3.315263E-4,3.841203E-12,4.694394E-15,3.004173E-9,4.414401E-8,3.590853E-12,-2.265246E-17,3.600041E-13,4.76617E-4,3.975333E-5,3.018249E-4,6.986383E-5,-2.639632E-16,-2.021815E-66,-3.767836E-70,-7.184157E-157,-4.422805E-11,7.342754,5.581023E-5,416437.0,416437.0
3.7E-4,15.77051,-4.52015E8,1602.086,1602.086,8.80528E-4,1.0,0.769668,6.536679E-5,0.08044341,1.462861E-4,1.787193E-8,1.460809E-4,1.938099E-6,0.06254603,1.287254E-5,0.07588169,4.186435E-7,4.838644E-9,4.287282E-9,1.835484E-4,4.915996E-6,4.321769E-8,0.001030995,4.269461E-4,1.583995E-4,1.838985E-9,4.525171E-11,2.004938E-10,5.33696E-7,2.659082E-7,2.069751E-7,5.644905E-4,1.140273E-6,0.001031594,0.001582766,0.004406446,3.379671E-5,1.300371E-4,2.038953E-5,3.331695E-4,3.818751E-12,4.78792E-15,2.980278E-9,4.369101E-8,3.597997E-12,2.369521E-16,3.528604E-13,4.692797E-4,3.880997E-5,3.050007E-4,7.118469E-5,-5.725151E-16,-2.02141E-66,-2.948027E-70,-3.941428E-156,-4.125076E-11,7.340089,5.583382E-5,416285.9,416285.9
3.8E-4,15.76402,-4.395713E8,1600.863,1600.863,8.80528E-4,1.0,0.7697466,6.45117E-5,0.08048434,1.4432E-4,1.725065E-8,1.460215E-4,1.916826E-6,0.06210779,1.266183E-5,0.07621315,4.173384E-7,4.77185E-9,4.223872E-9,1.817459E-4,4.838446E-6,4.248764E-8,0.001023344,4.229698E-4,1.554134E-4,1.833218E-9,4.465906E-11,1.992154E-10,5.282297E-7,2.64178E-7,2.047569E-7,5.59605E-4,1.114091E-6,0.001026681,0.001588632,0.004420354,3.345569E-5,1.286312E-4,2.00317E-5,3.347913E-4,3.797027E-12,4.529016E-15,2.957134E-9,4.326075E-8,3.553693E-12,-9.920571E-17,6.713989E-13,4.622182E-4,3.791131E-5,3.080904E-4,7.248619E-5,-1.204641E-16,-2.021017E-66,-2.310871E-70,-3.311088E-157,-4.402699E-11,7.337501,5.58568E-5,416139.1,416139.1
3.826986E-4,15.7623,-4.363158E8,1600.538,1600.538,8.80528E-4,1.0,0.7697676,6.428654E-5,0.08049514,1.438028E-4,1.708964E-8,1.460068E-4,1.911208E-6,0.06199154,1.260648E-5,0.07630087,4.169917E-7,4.75465E-9,4.208372E-9,1.812726E-4,4.818139E-6,4.229695E-8,0.001021345,4.219308E-4,1.546327E-4,1.831702E-9,4.533689E-11,1.988798E-10,5.267982E-7,2.637221E-7,2.04171E-7,5.583131E-4,1.107241E-6,0.001025408,0.00159018,0.004424024,3.336645E-5,1.282626E-4,1.99381E-5,3.352255E-4,3.79363E-12,-6.235804E-16,2.955656E-9,4.314804E-8,3.908233E-12,-5.00661E-15,5.956068E-12,4.603578E-4,3.767606E-5,3.0891E-4,7.283417E-5,-4.632318E-14,-2.020849E-66,-2.165368E-70,-6.733779E-157,-6.759834E-11,7.336815,5.586289E-5,416100.2,416100.2
3.830392E-4,15.76209,-4.359063E8,1600.497,1600.497,8.80528E-4,1.0,0.7697702,6.425836E-5,0.08049649,1.43738E-4,1.706952E-8,1.46005E-4,1.9105E-6,0.06197693,1.259955E-5,0.07631189,4.169482E-7,4.75223E-9,4.205185E-9,1.812132E-4,4.815597E-6,4.227307E-8,0.001021095,4.218006E-4,1.545349E-4,1.83152E-9,4.453602E-11,1.988382E-10,5.266189E-7,2.636649E-7,2.040976E-7,5.581508E-4,1.106383E-6,0.001025249,0.001590375,0.004424485,3.335527E-5,1.282163E-4,1.992638E-5,3.352802E-4,3.793612E-12,4.572091E-15,2.953567E-9,4.313397E-8,3.917453E-12,2.671937E-17,6.017363E-12,4.601243E-4,3.764659E-5,3.09013E-4,7.287799E-5,-1.77546E-15,-2.020844E-66,-2.147677E-70,-5.190264E-157,-7.251075E-11,7.336728,5.586366E-5,416095.3,416095.3
3.891753E-4,15.75822,-4.286672E8,1599.769,1599.769,8.80528E-4,1.0,0.7698176,6.375644E-5,0.08052064,1.425852E-4,1.671439E-8,1.459737E-4,1.897932E-6,0.06171591,1.247636E-5,0.07650852,4.161691E-7,4.713081E-9,4.168042E-9,1.80158E-4,4.770442E-6,4.185017E-8,0.001016659,4.194932E-4,1.528006E-4,1.82802E-9,4.422672E-11,1.980896E-10,5.234164E-7,2.626462E-7,2.027884E-7,5.552565E-4,1.091169E-6,0.001022442,0.001593838,0.004432697,3.315686E-5,1.273958E-4,1.971837E-5,3.362619E-4,3.778849E-12,5.105987E-15,2.938017E-9,4.288392E-8,3.682175E-12,7.071462E-16,2.929377E-12,4.559684E-4,3.712353E-5,3.10853E-4,7.366385E-5,-1.496179E-14,-2.020584E-66,-1.853772E-70,-1.189469E-158,-8.633203E-11,7.335189,5.587736E-5,416008.0,416008.0
3.893535E-4,15.75811,-4.284633E8,1599.748,1599.748,8.80528E-4,1.0,0.7698189,6.374199E-5,0.08052133,1.425521E-4,1.670428E-8,1.459729E-4,1.897582E-6,0.06170839,1.247282E-5,0.07651417,4.161468E-7,4.71276E-9,4.17005E-9,1.801277E-4,4.76915E-6,4.183807E-8,0.001016532,4.194273E-4,1.52751E-4,1.827963E-9,4.599096E-11,1.980685E-10,5.233324E-7,2.62617E-7,2.027507E-7,5.551733E-4,1.090734E-6,0.001022362,0.001593937,0.004432933,3.315119E-5,1.273723E-4,1.971242E-5,3.362903E-4,3.782078E-12,-1.072968E-13,2.945246E-9,4.287677E-8,4.279605E-12,4.231296E-15,1.164333E-11,4.558491E-4,3.710856E-5,3.10906E-4,7.368657E-5,2.344004E-14,-2.020571E-66,-1.845901E-70,-1.037435E-158,-1.196665E-10,7.335145,5.587775E-5,416005.5,416005.5
3.894333E-4,15.75806,-4.28368E8,1599.739,1599.739,8.80528E-4,1.0,0.7698195,6.373552E-5,0.08052164,1.425373E-4,1.669975E-8,1.459725E-4,1.897419E-6,0.06170502,1.247123E-5,0.07651671,4.161368E-7,4.712488E-9,4.168637E-9,1.801142E-4,4.768573E-6,4.183265E-8,0.001016475,4.193977E-4,1.527288E-4,1.827941E-9,4.511038E-11,1.980594E-10,5.232942E-7,2.626039E-7,2.027338E-7,5.55136E-4,1.090539E-6,0.001022327,0.001593982,0.004433039,3.314864E-5,1.273617E-4,1.970975E-5,3.36303E-4,3.783586E-12,-1.467506E-13,2.943183E-9,4.287357E-8,4.433054E-12,8.584318E-15,1.383703E-11,4.557956E-4,3.710186E-5,3.109297E-4,7.369675E-5,-3.427788E-13,-2.020566E-66,-1.842386E-70,-9.758073E-159,-1.293905E-10,7.335125,5.587793E-5,416004.4,416004.4
3.9E-4,15.75771,-4.277097E8,1599.672,1599.672,8.80528E-4,1.0,0.7698239,6.368971E-5,0.08052384,1.424321E-4,1.666766E-8,1.459697E-4,1.896258E-6,0.06168115,1.246001E-5,0.07653467,4.160656E-7,4.707909E-9,4.163052E-9,1.800182E-4,4.764475E-6,4.179424E-8,0.001016073,4.191884E-4,1.525714E-4,1.827624E-9,4.418055E-11,1.979923E-10,5.230012E-7,2.625111E-7,2.02614E-7,5.548718E-4,1.089157E-6,0.001022073,0.001594298,0.004433788,3.313063E-5,1.272872E-4,1.969088E-5,3.363933E-4,3.781557E-12,4.582715E-15,2.937563E-9,4.285088E-8,4.170269E-12,1.283497E-16,9.684112E-12,4.55417E-4,3.705437E-5,3.11098E-4,7.376895E-5,-6.040616E-15,-2.020529E-66,-1.817664E-70,-6.381521E-159,-1.282716E-10,7.334985,5.587918E-5,415996.4,415996.4
3.929581E-4,15.75587,-4.243026E8,1599.327,1599.327,8.80528E-4,1.0,0.7698465,6.345206E-5,0.08053527,1.418866E-4,1.650181E-8,1.459556E-4,1.890288E-6,0.06155708,1.240182E-5,0.07662795,4.156944E-7,4.689526E-9,4.146259E-9,1.795205E-4,4.74322E-6,4.159535E-8,0.001013991,4.181051E-4,1.517567E-4,1.82593E-9,4.462193E-11,1.976379E-10,5.214873E-7,2.620294E-7,2.019921E-7,5.534995E-4,1.081998E-6,0.001020766,0.001595937,0.004437676,3.303735E-5,1.269009E-4,1.959316E-5,3.368635E-4,3.772433E-12,2.191258E-14,2.931498E-9,4.273337E-8,3.84128E-12,1.93598E-14,5.343556E-12,4.534527E-4,3.680844E-5,3.119725E-4,7.414491E-5,-5.126535E-13,-2.020339E-66,-1.69409E-70,-8.066681E-160,-1.371803E-10,7.334254,5.58857E-5,415955.0,415955.0
3.930677E-4,15.7558,-4.241793E8,1599.314,1599.314,8.80528E-4,1.0,0.7698474,6.344331E-5,0.08053569,1.418665E-4,1.649572E-8,1.459551E-4,1.890071E-6,0.0615525,1.239968E-5,0.07663139,4.156808E-7,4.689132E-9,4.145986E-9,1.795022E-4,4.742439E-6,4.158804E-8,0.001013914,4.180652E-4,1.517268E-4,1.825887E-9,4.464311E-11,1.976251E-10,5.214344E-7,2.620117E-7,2.019692E-7,5.534489E-4,1.081734E-6,0.001020718,0.001595997,0.004437819,3.303392E-5,1.268867E-4,1.958957E-5,3.368809E-4,3.77369E-12,2.840819E-15,2.933236E-9,4.272905E-8,4.044614E-12,-8.729645E-17,8.26585E-12,4.533804E-4,3.67994E-5,3.120047E-4,7.415881E-5,-6.88561E-16,-2.020332E-66,-1.689687E-70,-7.420542E-160,-1.49612E-10,7.334227,5.588594E-5,415953.4,415953.4
4.0E-4,15.75156,-4.163845E8,1598.514,1598.514,8.80528E-4,1.0,0.7699,6.289758E-5,0.08056201,1.406144E-4,1.611903E-8,1.45924E-4,1.876313E-6,0.06126555,1.226627E-5,0.07684675,4.14819E-7,4.646187E-9,4.104245E-9,1.783591E-4,4.693746E-6,4.113379E-8,0.001009155,4.155881E-4,1.49863E-4,1.821844E-9,4.356673E-11,1.968092E-10,5.179509E-7,2.609019E-7,2.005376E-7,5.502821E-4,1.065362E-6,0.001017749,0.001599774,0.004446778,3.282032E-5,1.260013E-4,1.936603E-5,3.379766E-4,3.754187E-12,4.762406E-15,2.91362E-9,4.24604E-8,3.498515E-12,4.082455E-16,7.444068E-13,4.488616E-4,3.623633E-5,3.14027E-4,7.50336E-5,-6.848763E-15,-2.019895E-66,-1.43428E-70,5.425111E-163,-1.316904E-10,7.332537,5.590101E-5,415857.6,415857.6
4.083134E-4,15.74656,-4.073591E8,1597.575,1597.575,8.80528E-4,1.0,0.7699624,6.226154E-5,0.08059278,1.391562E-4,1.568758E-8,1.458898E-4,1.860214E-6,0.06092813,1.21112E-5,0.07709932,4.138011E-7,4.596751E-9,4.057047E-9,1.770285E-4,4.637294E-6,4.060877E-8,0.001003657,4.127241E-4,1.477068E-4,1.81706E-9,4.310289E-11,1.958593E-10,5.139043E-7,2.596046E-7,1.988626E-7,5.465706E-4,1.04641E-6,0.001014356,0.001604191,0.004457255,3.257282E-5,1.249743E-4,1.91074E-5,3.392795E-4,3.736355E-12,4.437088E-15,2.895917E-9,4.214923E-8,3.409662E-12,-1.759053E-17,2.203614E-13,4.4359E-4,3.558419E-5,3.164045E-4,7.607153E-5,-4.260502E-15,-2.019377E-66,-1.180535E-70,-2.325641E-162,-1.176036E-10,7.330554,5.591873E-5,415745.1,415745.1
4.09774E-4,15.7457,-4.058073E8,1597.412,1597.412,8.80528E-4,1.0,0.7699733,6.215174E-5,0.0805981,1.389046E-4,1.561392E-8,1.458841E-4,1.857431E-6,0.06086957,1.208448E-5,0.07714309,4.13624E-7,4.588502E-9,4.049889E-9,1.76799E-4,4.627581E-6,4.051861E-8,0.001002713,4.122321E-4,1.473363E-4,1.816248E-9,4.378653E-11,1.956957E-10,5.132103E-7,2.593803E-7,1.985727E-7,5.459277E-4,1.043153E-6,0.001013777,0.001604955,0.004459067,3.253025E-5,1.247975E-4,1.906295E-5,3.395073E-4,3.735198E-12,1.717891E-14,2.896771E-9,4.209559E-8,3.710204E-12,1.464619E-14,4.538045E-12,4.426795E-4,3.547206E-5,3.16817E-4,7.625269E-5,-4.337744E-13,-2.019286E-66,-1.141167E-70,-8.434717E-163,-1.311941E-10,7.330209,5.592181E-5,415725.6,415725.6
4.099606E-4,15.74559,-4.056159E8,1597.392,1597.392,8.80528E-4,1.0,0.7699746,6.21378E-5,0.08059877,1.388727E-4,1.560456E-8,1.458834E-4,1.857091E-6,0.0608621,1.208108E-5,0.07714866,4.136015E-7,4.588105E-9,4.054184E-9,1.767698E-4,4.626348E-6,4.050715E-8,0.001002593,4.121695E-4,1.472892E-4,1.816195E-9,4.791922E-11,1.956754E-10,5.131318E-7,2.593517E-7,1.985361E-7,5.458458E-4,1.042739E-6,0.001013704,0.001605053,0.004459298,3.252483E-5,1.24775E-4,1.90573E-5,3.395363E-4,3.738889E-12,-1.483581E-13,2.906808E-9,4.20887E-8,4.525802E-12,3.852626E-14,1.626848E-11,4.425635E-4,3.545778E-5,3.168696E-4,7.62758E-5,-4.632224E-13,-2.019274E-66,-1.136238E-70,-7.347999E-163,-1.76219E-10,7.330166,5.592221E-5,415723.1,415723.1
