Time_Soln#5 (sec),Volume_Soln#5 (cm3),Volumetric_heat_production_rate_Soln#5 (erg/cm3-sec),Surface_temperature_Soln#5 (K),Temperature_Soln#5 (K),Mass_Soln#5 (g),Pressure_Soln#5 (atm),Mole_fraction_H2_Soln#5 (),Mole_fraction_H_Soln#5 (),Mole_fraction_CH4_Soln#5 (),Mole_fraction_CH3_Soln#5 (),Mole_fraction_C2H6_Soln#5 (),Mole_fraction_C2H5_Soln#5 (),Mole_fraction_C2H4_Soln#5 (),Mole_fraction_C2H3_Soln#5 (),Mole_fraction_C2H2_Soln#5 (),Mole_fraction_C3H8_Soln#5 (),Mole_fraction_NC3H7_Soln#5 (),Mole_fraction_C3H6_Soln#5 (),Mole_fraction_C3H5-A_Soln#5 (),Mole_fraction_C3H4-P_Soln#5 (),Mole_fraction_C3H4-A_Soln#5 (),Mole_fraction_NC4H10_Soln#5 (),Mole_fraction_PC4H9_Soln#5 (),Mole_fraction_IC4H10_Soln#5 (),Mole_fraction_IC4H8_Soln#5 (),Mole_fraction_IC4H7_Soln#5 (),Mole_fraction_C4H8-1_Soln#5 (),Mole_fraction_C4H8-2_Soln#5 (),Mole_fraction_C4H71-3_Soln#5 (),Mole_fraction_C4H6_Soln#5 (),Mole_fraction_C4H4_Soln#5 (),Mole_fraction_C6H6_Soln#5 (),Mole_fraction_FULVENE_Soln#5 (),Mole_fraction_C5H6_Soln#5 (),Mole_fraction_MCPTD_Soln#5 (),Mole_fraction_NC5H12_Soln#5 (),Mole_fraction_NC5H10_Soln#5 (),Mole_fraction_B1M2_Soln#5 (),Mole_fraction_B1M3_Soln#5 (),Mole_fraction_B2M2_Soln#5 (),Mole_fraction_CYC5H8_Soln#5 (),Mole_fraction_LC5H8_Soln#5 (),Mole_fraction_DIALLYL_Soln#5 (),Mole_fraction_CYC6H8_Soln#5 (),Mole_fraction_CYC6H10_Soln#5 (),Mole_fraction_NC6H12_Soln#5 (),Mole_fraction_NC7H14_Soln#5 (),Mole_fraction_C7H8_Soln#5 (),Mole_fraction_C7H7_Soln#5 (),Mole_fraction_C6H5C2H3_Soln#5 (),Mole_fraction_C6H5C2H5_Soln#5 (),Mole_fraction_XYLENE_Soln#5 (),Mole_fraction_NPBENZ_Soln#5 (),Mole_fraction_NC12H26_Soln#5 (),Mole_fraction_NC16H34_Soln#5 (),Mole_fraction_NC10H20_Soln#5 (),Molecular_weight_Soln#5 (g/mole),Mass_density_Soln#5 (g/cm3),Unburned_hydrocarbons_Soln#5 (ppm),Volatile_organic_compounds_Soln#5 (ppm)
6.130632E-5,15.63699,-1.67615E9,1174.958,1174.958,0.001504235,1.0,0.9365918,5.884254E-6,0.001901713,8.691186E-5,7.881451E-4,5.216788E-5,0.007952624,1.96613E-6,2.109248E-5,1.630307E-4,3.709021E-6,0.003885009,9.251339E-5,1.695078E-6,9.215071E-6,7.188208E-5,1.505797E-6,1.522565E-6,1.877137E-6,7.859383E-6,0.001436023,5.457806E-5,8.151726E-5,0.001314034,1.894624E-6,2.599373E-5,2.876503E-9,4.093349E-6,2.570596E-8,5.206545E-6,0.001159859,1.051581E-7,2.511546E-5,5.001023E-8,1.483763E-8,5.831747E-4,5.780937E-5,8.642695E-7,4.722625E-8,1.18152E-4,0.001254115,0.003950141,2.711292E-5,6.732913E-8,4.762543E-6,3.449019E-7,6.717947E-6,0.009681742,0.005565666,0.02299483,9.274727,9.619685E-5,526007.0,526007.0
6.146365E-5,15.63689,-1.673504E9,1174.913,1174.913,0.001504235,1.0,0.9365645,5.876497E-6,0.001905634,8.681982E-5,7.896902E-4,5.211391E-5,0.00796747,1.96532E-6,2.115365E-5,1.633262E-4,3.704367E-6,0.003892183,9.249279E-5,1.701393E-6,9.236514E-6,7.200711E-5,1.50386E-6,1.526394E-6,1.888112E-6,7.88674E-6,0.001438565,5.470888E-5,8.148115E-5,0.00131662,1.902124E-6,2.604542E-5,2.896111E-9,4.109625E-6,2.585505E-8,5.214772E-6,0.001161946,1.056543E-7,2.516777E-5,5.020826E-8,1.490562E-8,5.84198E-4,5.789668E-5,8.676036E-7,4.743014E-8,1.183518E-4,0.00125627,0.003949926,2.712198E-5,6.769743E-8,4.777561E-6,3.457375E-7,6.738701E-6,0.009679288,0.00556376,0.02298792,9.274438,9.619747E-5,525990.6,525990.6
6.153224E-5,15.63685,-1.672352E9,1174.894,1174.894,0.001504235,1.0,0.9365526,5.873121E-6,0.001907342,8.677977E-5,7.903631E-4,5.209043E-5,0.007973934,1.964967E-6,2.11803E-5,1.634548E-4,3.702342E-6,0.003895307,9.248381E-5,1.704147E-6,9.245855E-6,7.206153E-5,1.503017E-6,1.528062E-6,1.892904E-6,7.898664E-6,0.001439672,5.476587E-5,8.146543E-5,0.001317746,1.905394E-6,2.606793E-5,2.90468E-9,4.116723E-6,2.592017E-8,5.218353E-6,0.001162854,1.058709E-7,2.519054E-5,5.029462E-8,1.493528E-8,5.846435E-4,5.793466E-5,8.690572E-7,4.751908E-8,1.184387E-4,0.001257208,0.003949833,2.712589E-5,6.78582E-8,4.784105E-6,3.461015E-7,6.747742E-6,0.009678219,0.005562931,0.02298492,9.274312,9.619775E-5,525983.4,525983.4
6.224055E-5,15.63639,-1.66056E9,1174.696,1174.696,0.001504235,1.0,0.9364301,5.838522E-6,0.001924923,8.636891E-5,7.972882E-4,5.184948E-5,0.008040438,1.961313E-6,2.14553E-5,1.647771E-4,3.681578E-6,0.003927438,9.239115E-5,1.732614E-6,9.342112E-6,7.262073E-5,1.494376E-6,1.545254E-6,1.942711E-6,8.021722E-6,0.001451049,5.535289E-5,8.13038E-5,0.001329332,1.939189E-6,2.629963E-5,2.993947E-9,4.190123E-6,2.659726E-8,5.255106E-6,0.001172195,1.081154E-7,2.542476E-5,5.118776E-8,1.524262E-8,5.892225E-4,5.832435E-5,8.840722E-7,4.844013E-8,1.193329E-4,0.001266847,0.003948872,2.716513E-5,6.952624E-8,4.851576E-6,3.498512E-7,6.840937E-6,0.009667229,0.005554398,0.02295399,9.273015,9.620054E-5,525909.9,525909.9
6.271144E-5,15.63609,-1.652811E9,1174.564,1174.564,0.001504235,1.0,0.9363492,5.815759E-6,0.001936554,8.609843E-5,8.018685E-4,5.169083E-5,0.008084397,1.958879E-6,2.163782E-5,1.656498E-4,3.667914E-6,0.003948672,9.232961E-5,1.751563E-6,9.405889E-6,7.298968E-5,1.488689E-6,1.556647E-6,1.97613E-6,8.103446E-6,0.001458562,5.574167E-5,8.119706E-5,0.00133699,1.961679E-6,2.645289E-5,3.054051E-9,4.239014E-6,2.705189E-8,5.27932E-6,0.001178365,1.096155E-7,2.557949E-5,5.178272E-8,1.54479E-8,5.922453E-4,5.858087E-5,8.940574E-7,4.905484E-8,1.199234E-4,0.00127321,0.003948238,2.719005E-5,7.064272E-8,4.896322E-6,3.523347E-7,6.902707E-6,0.009659966,0.005548762,0.02293355,9.272158,9.62024E-5,525861.3,525861.3
6.287633E-5,15.63599,-1.650113E9,1174.519,1174.519,0.001504235,1.0,0.9363209,5.807836E-6,0.001940615,8.600422E-5,8.034678E-4,5.163556E-5,0.008099741,1.958025E-6,2.170168E-5,1.659543E-4,3.663156E-6,0.003956084,9.230808E-5,1.758203E-6,9.428181E-6,7.311833E-5,1.48671E-6,1.56063E-6,1.987891E-6,8.132046E-6,0.001461183,5.587751E-5,8.115983E-5,0.001339664,1.969559E-6,2.650641E-5,3.075244E-9,4.256152E-6,2.721195E-8,5.287757E-6,0.001180517,1.101423E-7,2.563348E-5,5.199129E-8,1.551996E-8,5.932997E-4,5.867021E-5,8.975544E-7,4.927055E-8,1.201294E-4,0.001275429,0.003948017,2.719855E-5,7.103512E-8,4.911969E-6,3.532025E-7,6.924301E-6,0.009657432,0.005546795,0.02292642,9.271859,9.620304E-5,525844.3,525844.4
6.37171E-5,15.63545,-1.636495E9,1174.286,1174.286,0.001504235,1.0,0.9361775,5.767798E-6,0.00196124,8.552785E-5,8.115872E-4,5.135605E-5,0.008177604,1.953667E-6,2.202684E-5,1.674971E-4,3.639111E-6,0.003993684,9.219837E-5,1.792095E-6,9.541522E-6,7.377013E-5,1.476706E-6,1.580885E-6,2.048318E-6,8.277733E-6,0.001474472,5.656795E-5,8.097103E-5,0.001353228,2.009766E-6,2.677812E-5,3.184456E-9,4.343672E-6,2.803489E-8,5.330451E-6,0.001191433,1.128403E-7,2.590735E-5,5.305648E-8,1.588883E-8,5.986441E-4,5.912196E-5,9.153883E-7,5.037399E-8,1.21174E-4,0.001286677,0.003946896,2.724022E-5,7.304718E-8,4.991585E-6,3.576136E-7,7.03412E-6,0.009644575,0.00553682,0.02289024,9.270342,9.620633E-5,525758.3,525758.3
6.889393E-5,15.63224,-1.557273E9,1172.897,1172.897,0.001504235,1.0,0.9353199,5.533976E-6,0.002085163,8.273443E-5,8.603124E-4,4.971519E-5,0.008643492,1.926664E-6,2.401197E-5,1.766647E-4,3.498475E-6,0.004218431,9.15273E-5,2.00192E-6,1.022776E-5,7.76342E-5,1.418215E-6,1.703671E-6,2.437141E-6,9.16873E-6,0.001553581,6.073838E-5,7.984759E-5,0.001434393,2.258244E-6,2.840954E-5,3.899334E-9,4.887136E-6,3.335058E-8,5.581772E-6,0.001256496,1.298732E-7,2.754152E-5,5.967423E-8,1.821051E-8,6.304143E-4,6.177023E-5,1.025219E-6,5.729507E-8,1.273964E-4,0.001353498,0.003940224,2.743918E-5,8.583479E-8,5.475336E-6,3.842696E-7,7.699443E-6,0.009567778,0.00547733,0.02267406,9.261277,9.622612E-5,525244.2,525244.2
7.410758E-5,15.62912,-1.484755E9,1171.563,1171.563,0.001504235,1.0,0.9344969,5.318516E-6,0.002204978,8.014231E-5,9.073242E-4,4.818975E-5,0.009090761,1.89939E-6,2.59811E-5,1.853646E-4,3.368552E-6,0.004433818,9.086037E-5,2.214741E-6,1.089966E-5,8.128667E-5,1.364215E-6,1.824109E-6,2.856554E-6,1.005348E-5,0.001628879,6.48049E-5,7.877995E-5,0.001512315,2.509378E-6,2.998498E-5,4.691512E-9,5.440998E-6,3.912165E-8,5.816508E-6,0.001318548,1.476987E-7,2.910314E-5,6.642448E-8,2.062896E-8,6.605796E-4,6.422717E-5,1.1356E-6,6.446859E-8,1.333247E-4,0.001416878,0.003933876,2.755485E-5,9.934668E-8,5.950883E-6,4.102893E-7,8.350197E-6,0.009494264,0.005420524,0.02246704,9.252593,9.624531E-5,524751.7,524751.7
7.415547E-5,15.62909,-1.484111E9,1171.551,1171.551,0.001504235,1.0,0.9344895,5.316624E-6,0.002206057,8.011944E-5,9.077471E-4,4.817628E-5,0.009094774,1.89914E-6,2.599905E-5,1.854422E-4,3.36741E-6,0.004435749,9.085429E-5,2.216701E-6,1.090574E-5,8.131919E-5,1.363741E-6,1.825201E-6,2.860531E-6,1.006155E-5,0.001629552,6.484166E-5,7.877042E-5,0.001513014,2.511687E-6,2.999916E-5,4.699119E-9,5.446111E-6,3.917654E-8,5.818585E-6,0.001319102,1.478653E-7,2.911712E-5,6.648682E-8,2.065152E-8,6.608487E-4,6.424885E-5,1.136612E-6,6.453537E-8,1.333776E-4,0.001417444,0.003933819,2.755558E-5,9.947351E-8,5.955196E-6,4.105246E-7,8.356084E-6,0.009493605,0.005420015,0.02246519,9.252515,9.624548E-5,524747.3,524747.3
7.426003E-5,15.62903,-1.482726E9,1171.525,1171.525,0.001504235,1.0,0.9344734,5.312489E-6,0.002208411,8.006957E-5,9.086697E-4,4.81469E-5,0.009103529,1.898594E-6,2.603822E-5,1.856115E-4,3.364916E-6,0.004439961,9.084102E-5,2.220981E-6,1.091903E-5,8.139012E-5,1.362705E-6,1.827584E-6,2.869222E-6,1.007914E-5,0.001631019,6.492189E-5,7.874964E-5,0.001514539,2.516727E-6,3.003009E-5,4.715747E-9,5.457275E-6,3.929652E-8,5.823116E-6,0.001320313,1.482293E-7,2.914761E-5,6.662295E-8,2.07008E-8,6.614358E-4,6.429611E-5,1.138821E-6,6.468121E-8,1.334932E-4,0.001418677,0.003933695,2.755714E-5,9.975058E-8,5.964609E-6,4.110383E-7,8.368931E-6,0.009492168,0.005418907,0.02246114,9.252346,9.624586E-5,524737.6,524737.7
7.443724E-5,15.62893,-1.480382E9,1171.481,1171.481,0.001504235,1.0,0.9344461,5.305507E-6,0.002212396,7.998523E-5,9.102316E-4,4.809722E-5,0.009118349,1.897668E-6,2.610458E-5,1.85898E-4,3.360699E-6,0.004447091,9.081854E-5,2.228235E-6,1.094152E-5,8.151014E-5,1.360953E-6,1.83162E-6,2.883975E-6,1.010895E-5,0.001633503,6.505773E-5,7.871447E-5,0.001517121,2.525269E-6,3.008246E-5,4.743992E-9,5.4762E-6,3.950021E-8,5.83078E-6,0.001322362,1.488467E-7,2.919922E-5,6.68537E-8,2.078438E-8,6.624294E-4,6.437605E-5,1.142564E-6,6.492855E-8,1.336888E-4,0.001420763,0.003933486,2.755974E-5,1.002207E-7,5.980551E-6,4.119081E-7,8.390686E-6,0.009489736,0.00541703,0.02245429,9.252058,9.62465E-5,524721.3,524721.4
7.471773E-5,15.62876,-1.476695E9,1171.411,1171.411,0.001504235,1.0,0.9344031,5.294499E-6,0.002218692,7.98522E-5,9.126992E-4,4.801886E-5,0.009141758,1.896205E-6,2.620954E-5,1.863503E-4,3.354051E-6,0.004458353,9.078298E-5,2.239719E-6,1.097709E-5,8.16996E-5,1.358191E-6,1.838001E-6,2.907386E-6,1.015609E-5,0.001637424,6.527246E-5,7.865894E-5,0.0015212,2.538788E-6,3.01652E-5,4.788863E-9,5.506165E-6,3.982355E-8,5.842871E-6,0.001325597,1.498253E-7,2.928074E-5,6.721909E-8,2.091683E-8,6.63998E-4,6.450214E-5,1.148488E-6,6.532046E-8,1.339977E-4,0.001424057,0.003933155,2.756368E-5,1.00966E-7,6.005754E-6,4.132831E-7,8.425072E-6,0.009485895,0.005414066,0.02244347,9.251604,9.624751E-5,524695.6,524695.6
7.482349E-5,15.6287,-1.475301E9,1171.385,1171.385,0.001504235,1.0,0.9343868,5.290351E-6,0.002221063,7.980218E-5,9.136283E-4,4.798939E-5,0.00915057,1.895652E-6,2.62491E-5,1.865205E-4,3.351549E-6,0.004462592,9.076958E-5,2.24405E-6,1.099048E-5,8.177088E-5,1.357151E-6,1.840404E-6,2.916234E-6,1.017385E-5,0.0016389,6.535333E-5,7.863804E-5,0.001522735,2.543887E-6,3.019636E-5,4.805836E-9,5.517468E-6,3.994578E-8,5.847419E-6,0.001326814,1.501948E-7,2.931142E-5,6.735692E-8,2.096683E-8,6.645883E-4,6.454955E-5,1.150721E-6,6.546838E-8,1.34114E-4,0.001425297,0.003933031,2.756512E-5,1.012475E-7,6.015249E-6,4.13801E-7,8.438023E-6,0.009484449,0.00541295,0.0224394,9.251433,9.624789E-5,524685.9,524685.9
7.493031E-5,15.62864,-1.473902E9,1171.359,1171.359,0.001504235,1.0,0.9343705,5.286181E-6,0.002223456,7.975175E-5,9.145658E-4,4.795967E-5,0.009159462,1.895095E-6,2.628903E-5,1.866922E-4,3.349028E-6,0.004466869,9.075605E-5,2.248424E-6,1.100401E-5,8.184278E-5,1.356104E-6,1.842831E-6,2.925181E-6,1.019179E-5,0.001640388,6.543495E-5,7.861697E-5,0.001524284,2.549035E-6,3.022779E-5,4.823006E-9,5.528885E-6,4.006938E-8,5.852004E-6,0.001328043,1.505681E-7,2.934237E-5,6.749614E-8,2.101735E-8,6.651837E-4,6.459735E-5,1.152976E-6,6.561783E-8,1.342312E-4,0.001426547,0.003932905,2.756655E-5,1.01532E-7,6.024832E-6,4.143237E-7,8.451095E-6,0.009482991,0.005411825,0.02243529,9.251261,9.624827E-5,524676.1,524676.2
7.560301E-5,15.62825,-1.465152E9,1171.192,1171.192,0.001504235,1.0,0.9342678,5.260067E-6,0.002238481,7.943597E-5,9.204525E-4,4.777361E-5,0.009215269,1.891587E-6,2.654024E-5,1.87769E-4,3.333254E-6,0.00449371,9.067095E-5,2.275981E-6,1.1089E-5,8.229356E-5,1.349552E-6,1.858083E-6,2.981775E-6,1.030459E-5,0.001649726,6.594779E-5,7.848478E-5,0.001534006,2.58146E-6,3.042519E-5,4.931817E-9,5.600831E-6,4.085164E-8,5.880731E-6,0.001335749,1.529252E-7,2.953658E-5,6.837355E-8,2.133621E-8,6.689181E-4,6.489667E-5,1.167173E-6,6.656085E-8,1.349669E-4,0.001434388,0.003932118,2.757492E-5,1.033289E-7,6.085073E-6,4.176084E-7,8.533231E-6,0.009473837,0.005404764,0.02240951,9.250179,9.625069E-5,524614.8,524614.8
7.57949E-5,15.62813,-1.462673E9,1171.145,1171.145,0.001504235,1.0,0.9342386,5.252668E-6,0.002242753,7.934647E-5,9.221259E-4,4.772087E-5,0.009231127,1.890587E-6,2.66118E-5,1.880747E-4,3.328784E-6,0.004501336,9.064671E-5,2.283845E-6,1.111319E-5,8.242151E-5,1.347694E-6,1.862424E-6,2.997997E-6,1.033672E-5,0.001652378,6.60937E-5,7.844724E-5,0.001536769,2.590709E-6,3.048132E-5,4.963069E-9,5.621367E-6,4.107598E-8,5.888876E-6,0.001337937,1.535993E-7,2.959174E-5,6.862401E-8,2.142738E-8,6.699783E-4,6.49815E-5,1.171221E-6,6.683039E-8,1.351758E-4,0.001436614,0.003931894,2.757711E-5,1.038432E-7,6.10222E-6,4.18543E-7,8.5566E-6,0.009471236,0.005402758,0.02240218,9.249872,9.625137E-5,524597.4,524597.4
7.85471E-5,15.62655,-1.428021E9,1170.476,1170.476,0.001504235,1.0,0.9338255,5.149029E-6,0.002303368,7.809038E-5,9.458576E-4,4.69803E-5,0.009455718,1.87628E-6,2.763356E-5,1.923913E-4,3.266124E-6,0.004609291,9.030067E-5,2.39673E-6,1.145752E-5,8.4226E-5,1.321669E-6,1.924246E-6,3.234481E-6,1.079516E-5,0.001689844,6.816823E-5,7.791734E-5,0.001575897,2.723328E-6,3.127741E-5,5.421645E-9,5.916536E-6,4.435209E-8,6.003392E-6,0.001368877,1.633526E-7,3.037205E-5,7.22248E-8,2.274501E-8,6.849488E-4,6.61722E-5,1.22918E-6,7.072233E-8,1.381284E-4,0.001468036,0.003928734,2.75996E-5,1.112976E-7,6.346339E-6,4.318382E-7,8.888834E-6,0.009434434,0.005374395,0.0222985,9.245522,9.626111E-5,524350.7,524350.7
8.150082E-5,15.62489,-1.392575E9,1169.775,1169.775,0.001504235,1.0,0.9333927,5.042664E-6,0.002367104,7.679664E-5,9.707846E-4,4.621686E-5,0.009691013,1.861014E-6,2.872056E-5,1.96888E-4,3.201734E-6,0.00472229,8.99328E-5,2.518049E-6,1.18218E-5,8.610182E-5,1.294935E-6,1.989694E-6,3.495965E-6,1.128208E-5,0.001728922,7.035803E-5,7.736536E-5,0.001616889,2.865517E-6,3.211402E-5,5.934889E-9,6.234448E-6,4.798645E-8,6.121709E-6,0.001401181,1.739867E-7,3.118761E-5,7.610484E-8,2.4179E-8,7.005438E-4,6.739871E-5,1.291154E-6,7.495099E-8,1.412094E-4,0.001500752,0.003925435,2.760674E-5,1.194528E-7,6.604584E-6,4.458848E-7,9.23934E-6,0.009395933,0.005344761,0.02219002,9.24097,9.627137E-5,524092.5,524092.5
8.181695E-5,15.62471,-1.388882E9,1169.701,1169.701,0.001504235,1.0,0.933347,5.031557E-6,0.002373847,7.666136E-5,9.734202E-4,4.6137E-5,0.009715855,1.859386E-6,2.883631E-5,1.973613E-4,3.195011E-6,0.004734214,8.989365E-5,2.531042E-6,1.186048E-5,8.629899E-5,1.292145E-6,1.996644E-6,3.524413E-6,1.133387E-5,0.001733037,7.059022E-5,7.730728E-5,0.001621217,2.880722E-6,3.220251E-5,5.9911E-9,6.268535E-6,4.838258E-8,6.134103E-6,0.001404585,1.751346E-7,3.12736E-5,7.652097E-8,2.433365E-8,7.021849E-4,6.752697E-5,1.297771E-6,7.540664E-8,1.41534E-4,0.001504194,0.003925088,2.760654E-5,1.203347E-7,6.631993E-6,4.473749E-7,9.276483E-6,0.009391872,0.005341637,0.02217858,9.24049,9.627245E-5,524065.3,524065.3
8.189173E-5,15.62467,-1.388012E9,1169.684,1169.684,0.001504235,1.0,0.9333363,5.028942E-6,0.00237544,7.662945E-5,9.740427E-4,4.611816E-5,0.009721722,1.859001E-6,2.886367E-5,1.97473E-4,3.193424E-6,0.00473703,8.988439E-5,2.534115E-6,1.186961E-5,8.634553E-5,1.291485E-6,1.998287E-6,3.531155E-6,1.134611E-5,0.001734008,7.064507E-5,7.729357E-5,0.001622239,2.884319E-6,3.222341E-5,6.004432E-9,6.276599E-6,4.847647E-8,6.137027E-6,0.001405388,1.754064E-7,3.129391E-5,7.661942E-8,2.437026E-8,7.025723E-4,6.755722E-5,1.299336E-6,7.55145E-8,1.416106E-4,0.001505006,0.003925006,2.760647E-5,1.205436E-7,6.63847E-6,4.47727E-7,9.285258E-6,0.009390913,0.005340899,0.02217588,9.240376,9.627271E-5,524058.8,524058.8
8.332367E-5,15.62388,-1.371551E9,1169.351,1169.351,0.001504235,1.0,0.933131,4.97941E-6,0.002405777,7.602497E-5,9.858965E-4,4.576119E-5,0.009833354,1.85165E-6,2.938639E-5,1.995955E-4,3.163404E-6,0.004790598,8.970768E-5,2.592977E-6,1.204396E-5,8.722927E-5,1.279025E-6,2.029627E-6,3.661225E-6,1.157982E-5,0.001752474,7.169088E-5,7.703307E-5,0.001641688,2.953151E-6,3.262144E-5,6.262434E-9,6.43114E-6,5.02896E-8,6.192462E-6,0.001420667,1.806314E-7,3.168E-5,7.850635E-8,2.507375E-8,7.099331E-4,6.813037E-5,1.329266E-6,7.758638E-8,1.43067E-4,0.001520441,0.003923446,2.760321E-5,1.245618E-7,6.762005E-6,4.544418E-7,9.452512E-6,0.00937267,0.005326874,0.02212447,9.238219,9.62776E-5,523936.5,523936.5
9.223619E-5,15.6191,-1.277092E9,1167.366,1167.366,0.001504235,1.0,0.9319048,4.69355E-6,0.002588156,7.251542E-5,0.001057029,4.368582E-5,0.01050027,1.806629E-6,3.258773E-5,2.121571E-4,2.989798E-6,0.005110138,8.862867E-5,2.959419E-6,1.310269E-5,9.243986E-5,1.207011E-6,2.220123E-6,4.509226E-6,1.300395E-5,0.001861946,7.801628E-5,7.549231E-5,0.001757879,3.379676E-6,3.50122E-5,7.97739E-9,7.396595E-6,6.217677E-8,6.515935E-6,0.001511401,2.139215E-7,3.397727E-5,9.030383E-8,2.954444E-8,7.53479E-4,7.145928E-5,1.513918E-6,9.072874E-8,1.517084E-4,0.001611678,0.003914183,2.751514E-5,1.502797E-7,7.51064E-6,4.951367E-7,1.046123E-5,0.009263955,0.005243471,0.02181801,9.225355,9.630703E-5,523206.9,523206.9
9.327481E-5,15.61856,-1.266907E9,1167.143,1167.143,0.001504235,1.0,0.9317674,4.662562E-6,0.002608723,7.213265E-5,0.001065037,4.345918E-5,0.01057503,1.801476E-6,3.295499E-5,2.135526E-4,2.97094E-6,0.005145906,8.850534E-5,3.002091E-6,1.322323E-5,9.301662E-5,1.199191E-6,2.241828E-6,4.612176E-6,1.316638E-5,0.001874127,7.873363E-5,7.532125E-5,0.001770904,3.429117E-6,3.52816E-5,8.189157E-9,7.509381E-6,6.362728E-8,6.551381E-6,0.001521514,2.178802E-7,3.423378E-5,9.168306E-8,3.007494E-8,7.583143E-4,7.18225E-5,1.535236E-6,9.228623E-8,1.526706E-4,0.001621801,0.00391315,2.749843E-5,1.533493E-7,7.595631E-6,4.997614E-7,1.057522E-5,0.009251797,0.005234163,0.02178373,9.223916,9.631036E-5,523125.3,523125.3
9.339267E-5,15.6185,-1.265762E9,1167.118,1167.118,0.001504235,1.0,0.9317519,4.659072E-6,0.002611048,7.208954E-5,0.001065942,4.343365E-5,0.01058348,1.800892E-6,3.299658E-5,2.137101E-4,2.968817E-6,0.005149946,8.849137E-5,3.006932E-6,1.323687E-5,9.308169E-5,1.19831E-6,2.244285E-6,4.623911E-6,1.318476E-5,0.001875502,7.881478E-5,7.530194E-5,0.001772376,3.434723E-6,3.531205E-5,8.213341E-9,7.522182E-6,6.379271E-8,6.555375E-6,0.001522656,2.183303E-7,3.426275E-5,9.183962E-8,3.013526E-8,7.588601E-4,7.186341E-5,1.537652E-6,9.24633E-8,1.527792E-4,0.001622943,0.003913034,2.749646E-5,1.536985E-7,7.605247E-6,5.002848E-7,1.05881E-5,0.009250423,0.005233112,0.02177986,9.223753,9.631074E-5,523116.1,523116.1
9.452958E-5,15.61792,-1.254816E9,1166.877,1166.877,0.001504235,1.0,0.9316029,4.625737E-6,0.002633381,7.167728E-5,0.001074634,4.318948E-5,0.01066454,1.79528E-6,3.339699E-5,2.152199E-4,2.948522E-6,0.005188713,8.835705E-5,3.053624E-6,1.336806E-5,9.37051E-5,1.189898E-6,2.267912E-6,4.737707E-6,1.336156E-5,0.001888684,7.959473E-5,7.511691E-5,0.001786498,3.488758E-6,3.560453E-5,8.448377E-9,7.64569E-6,6.539805E-8,6.593593E-6,0.001533604,2.226839E-7,3.454059E-5,9.335024E-8,3.07184E-8,7.640904E-4,7.225465E-5,1.560928E-6,9.417501E-8,1.538207E-4,0.001633891,0.003911915,2.747664E-5,1.57077E-7,7.697665E-6,5.053161E-7,1.071191E-5,0.009237249,0.005223031,0.02174271,9.222194,9.631435E-5,523027.6,523027.6
9.793481E-5,15.61618,-1.223101E9,1166.167,1166.167,0.001504235,1.0,0.931164,4.528889E-6,0.00269935,7.047639E-5,0.00110029,4.247785E-5,0.01090336,1.778619E-6,3.45879E-5,2.196517E-4,2.889509E-6,0.005302862,8.795833E-5,3.193349E-6,1.37571E-5,9.553218E-5,1.165442E-6,2.337995E-6,5.084134E-6,1.388575E-5,0.001927402,8.190374E-5,7.457396E-5,0.001828108,3.650116E-6,3.646818E-5,9.168853E-9,8.015769E-6,7.029574E-8,6.705125E-6,0.001565784,2.358234E-7,3.535786E-5,9.78781E-8,3.247709E-8,7.794389E-4,7.339457E-5,1.630318E-6,9.933589E-8,1.568806E-4,0.001666006,0.003908627,2.741004E-5,1.672871E-7,7.971271E-6,5.202261E-7,1.107768E-5,0.009198469,0.005193384,0.02163335,9.217601,9.632503E-5,522767.2,522767.2
1.0E-4,15.61515,-1.204622E9,1165.745,1165.745,0.001504235,1.0,0.9309032,4.472307E-6,0.002738682,6.977259E-5,0.001115572,4.206056E-5,0.01104531,1.768633E-6,3.530389E-5,2.222738E-4,2.854997E-6,0.005370655,8.771925E-5,3.277979E-6,1.399018E-5,9.661103E-5,1.151142E-6,2.379994E-6,5.298362E-6,1.419962E-5,0.001950323,8.328413E-5,7.425287E-5,0.00185284,3.747594E-6,3.698291E-5,9.618084E-9,8.24028E-6,7.333242E-8,6.770635E-6,0.001584851,2.438642E-7,3.58426E-5,1.00626E-7,3.355244E-8,7.885157E-4,7.406282E-5,1.672152E-6,1.024908E-7,1.586928E-4,0.001684991,0.003906677,2.736467E-5,1.735447E-7,8.134816E-6,5.291514E-7,1.129577E-5,0.009175449,0.005175804,0.02156843,9.214875,9.63314E-5,522612.5,522612.5
